""	CD69	NCL	CXCR4	ITGA1	CD2	TIGIT	PTGER2	PLXNB2	RPSA	CD3D	CD3G	CD247	SORL1	CLEC2D	GPR171	KLRC1	LRP10	ADCY7	LAMP1	FAS	ITGB1	CD44	KLRB1	PTPRA	SIRPG	LRP1	ENG	APLP2	SLC16A7	SELL	CD46	CD96	KLRD1	DIP2A	ACTR2	PILRB	MCFD2	PTPRC	TRADD	CD47	NCR3	TSPAN14	CD81	HMMR	CD74	HAVCR2	NRP1	ITGAM	ITGA4	RACK1	TREM1	TGFBR2	CD63	VSIR	ITGB2	CD8A	CXCR3	CD8B	PLAUR	CD6	S1PR4	CD93	KLRK1	NRP2	IFITM1	STX4	TNFRSF1B	RXRA	ABCA1	TNFRSF14	PTGER4	FPR3	RHBDF2	STAB1	TFRC	PLXDC2	GPNMB	ADORA3	SIGIRR	CD163	ITGAX	JMJD6	SMAP1	TSPAN5	HLA.DPB1	TREM2	SLC1A5	CD4	C3AR1	C1QBP	ST14	TNFRSF1A	CANX	CD68	LPP
TFRC	-0.262057366042153	0.398272602993693	-0.0635798824349873	-0.428422356360683	-0.299036087576526	-0.225494407201432	-0.356290116152348	0.682734989143473	0.394733523373676	-0.282779989949983	-0.256707558398755	-0.380830899121	0.708778335947607	0.00394455080209681	-0.332937070655663	-0.423578058429451	0.706290533101932	0.489516278195652	0.539706336758624	-0.0564157994391078	0.673156738306766	0.758755828121996	-0.345001715523636	0.620326337306489	-0.306740010414313	0.700672291401045	0.662765497360825	0.702199588245287	-0.195673292769697	-0.233640507186914	0.692493327578722	-0.339953316845253	-0.385794291887901	0.633393423493891	0.637070292975841	0.23187374336748	0.766753356425877	0.0777830395942156	0.0505630003505839	0.47969679100062	-0.292567020171455	0.280229955405648	0.692650407748041	0.236527052333633	0.698876560417204	0.638386225607792	0.63208121502207	0.710637018847879	0.647030455186599	0.594416892992001	0.613611619308773	0.698555290390464	0.693925009082665	0.647824101718836	0.720960367308521	-0.320898049720632	-0.327300733170167	-0.409206930488775	0.70643613340333	-0.0488831342738763	-0.121274669128978	0.616512320646792	-0.426348089207743	0.703832499415268	-0.353554670888463	0.788011242650675	0.281075335139753	0.645017091411829	0.502644065263048	0.461041106095032	0.176788846964694	0.640601694233799	0.721308718116134	0.557012971150488	1	0.68916831693222	0.483598466401865	0.613091455915895	0.225387404514804	0.651554364470131	0.548273525201743	0.371405560271352	0.494068951736824	0.113170673612673	0.677530288567662	0.680420250046599	0.265590492819231	0.70480150948258	0.667962905076065	0.57638868256812	0.675575307867989	0.743164799990223	0.786498681935885	0.536034260932676	0.732067450968889
PLXDC2	-0.475710108460792	0.398512538546611	-0.323362121258645	-0.495543491053458	-0.534356120514243	-0.423454666564032	-0.540868498582193	0.915082320929196	0.261677745934268	-0.517279056873619	-0.478083922142271	-0.509952282514303	0.925783207844898	-0.226542974610642	-0.568677696865251	-0.478844921527337	0.821827284203721	0.736414199331678	0.665122742059773	-0.277039452278266	0.75415655010439	0.71944617388549	-0.506915050125671	0.492095355148267	-0.523933586191327	0.874754073839515	0.95592427964182	0.935311449884369	-0.308519365844699	-0.462367389926285	0.728490861503841	-0.543411439543119	-0.431059881176465	0.571783456639264	0.879630925638788	0.101108519319912	0.797777194951136	-0.0866182019972268	-0.157395829733664	0.308456358405258	-0.492355354477235	0.255822505960141	0.951598783665303	0.251568450988596	0.951498745678857	0.8300810215986	0.879576205529364	0.924679155146857	0.850676438867695	0.485035978728438	0.784048242788137	0.916738593523314	0.808916857569933	0.811060374230005	0.949096523185794	-0.480057866694116	-0.56397580472996	-0.562063337220752	0.919518313673861	-0.283745318205055	-0.335118186386909	0.944170781726503	-0.537173548030529	0.730222273888958	-0.544572424707316	0.876050724875396	0.15022843819046	0.797412188620068	0.557921723512227	0.35973768196958	0.141605271593472	0.93080372027492	0.909221401095991	0.90503534768767	0.68916831693222	1	0.542136413564607	0.925732350743694	0.0665602148893975	0.923772952541437	0.603102769584741	0.380981187590474	0.422554597881326	-0.263679957314547	0.885667239580036	0.97476672640889	0.250848808501257	0.930778619990491	0.955306255516199	0.627368646973923	0.923338079581952	0.951239615263072	0.882763217260156	0.668888097089225	0.697039690038225
GPNMB	-0.681090254141276	-0.143958450990711	-0.546865463509914	-0.632696517917342	-0.666607853040925	-0.637419423874427	-0.611495632649521	0.674661126214226	-0.113359891131004	-0.659913303135831	-0.637420591192326	-0.625869272156461	0.371345171155735	-0.451219839648425	-0.679931608121368	-0.56566053266723	0.552536259139944	0.136163781575137	0.751271938308961	-0.521346403353741	0.298802468658416	0.70555962303289	-0.596261753409268	-0.0342683799960222	-0.647574814571218	0.776537318552936	0.55293370037746	0.725555700723263	-0.573851880218933	-0.628228826427267	0.489198582242574	-0.700638288807837	-0.510711747459964	0.376626308312836	0.28745920886515	-0.331044780366891	0.621894862524945	-0.509110591980291	-0.429610408413923	-0.224857204313281	-0.662475439974961	-0.105337436783975	0.486054176134997	-0.163524078365771	0.431107158893506	0.430668186272376	0.682497680623438	0.716393807982805	0.21250891643613	0.17802521099748	0.854097029932303	0.663959087528406	0.483530043071188	0.341296559132546	0.640869898280881	-0.620102687495784	-0.683901042264302	-0.676231468595038	0.755530463724706	-0.551815758860783	-0.608565475812751	0.464771494837519	-0.674434396321759	0.855270200231419	-0.730738270231696	0.51087971850952	-0.111436963690649	0.525368831759543	0.970344214092288	0.461462000735977	-0.323992430323721	0.65650937925787	0.627999381621468	0.464122764924057	0.483598466401865	0.542136413564607	1	0.478890414410208	-0.287941329057526	0.666582537467299	0.888311080519463	0.181429265598771	0.212586528059232	-0.414014370896104	0.375072677439533	0.533707966140307	-0.225193347331821	0.603246261568665	0.622326253591046	0.0487832505249638	0.609842269766781	0.57046656768684	0.672148052918307	0.94624454818134	0.303540528881539
ADORA3	-0.402663444115298	0.394831332104659	-0.266941103412557	-0.448808132284945	-0.440644678106174	-0.354015843992519	-0.486432572776415	0.869163503926773	0.238585088171341	-0.422941361645161	-0.39087867074761	-0.45786605710044	0.839293144337087	-0.15322153071092	-0.496460620914251	-0.435443467360867	0.756087178113716	0.749269967623616	0.707300159597092	-0.200628647512971	0.770731403950003	0.631097574201003	-0.461098680062557	0.457011937291349	-0.456323949252361	0.83147048349821	0.930919197489449	0.900256028976772	-0.297494803622096	-0.380218685536662	0.66729779314545	-0.466206780432125	-0.38948084537081	0.508180507395035	0.889699000145881	0.0832223440598619	0.72522309338766	-0.0340011874171663	-0.060905450494359	0.338988120384221	-0.415537337559924	0.32176648170279	0.95313310313704	0.302311946335333	0.895549158045189	0.790297068244167	0.875153518008267	0.873377080895206	0.818553362330159	0.425810643084643	0.718500782551012	0.878770840306691	0.803419658910205	0.760129470926138	0.898512652431742	-0.384868849559008	-0.478964382236348	-0.474850871976742	0.86853557349993	-0.22637347759215	-0.265669727201402	0.937183815028849	-0.481992931177374	0.663778664755963	-0.445367301865676	0.8376788653271	0.192426750760208	0.766509687726547	0.482126844887161	0.346334636749578	0.178645925603561	0.911730693421992	0.848644017633166	0.94024648512948	0.613091455915895	0.925732350743694	0.478890414410208	1	0.0882236670593064	0.910687145442098	0.519093841053603	0.319795510858437	0.398531180133364	-0.278650748677263	0.805344836719716	0.949434093072504	0.274490816488685	0.923460469114152	0.893973938029014	0.576318266530841	0.899660538116421	0.915267761890138	0.832622939186026	0.648633556311232	0.664432947280258
SIGIRR	0.678084559522831	0.616099728211609	0.847227092728225	0.425720681216309	0.70717777211812	0.678832517655034	0.355797910308925	-0.0358283392546959	0.573741351337995	0.725866383215804	0.726727727122085	0.416090751853254	0.188996672547193	0.774300119298149	0.549719047069417	0.244874564279508	0.233002498219546	0.383044639989398	0.0587725350517871	0.802576622248191	0.54931580051399	0.212142654193201	0.332579845723939	0.555763723706586	0.519687817526294	-0.146119581789554	0.0154919321526762	-0.0373297550529821	0.461216066483981	0.457797097990339	0.234526720969878	0.595397279938339	0.294083290818659	0.358499741425419	0.351158063351929	0.531381409384681	0.0806012813547637	0.863630718309696	0.822875106630837	0.816181065912746	0.542699553523368	0.628498427069362	0.157059451723187	0.756706303720995	0.252245584079627	0.321803817233688	-0.162681265851857	0.00482320279749983	0.45668277031413	0.485646949140441	-0.143705166774152	0.0547260302569443	0.327385408151889	0.362962405774097	0.164507665893677	0.666862113694331	0.537517940956688	0.600139129968081	-0.0282128417141709	0.804577589617776	0.812225822670682	-0.0118272607662281	0.457024256548338	-0.128421846695409	0.655975598141799	0.286572222863813	0.772318556447316	0.164345581134571	-0.342891756586985	0.40841617318968	0.703731485415085	-0.121752539070349	0.0297359217119243	-0.0324261986622579	0.225387404514804	0.0665602148893975	-0.287941329057526	0.0882236670593064	1	-0.105342142002344	-0.294974682861826	0.32147437821311	0.662651186528736	0.362271506598616	0.269619657219051	0.114536933556273	0.748704150203154	0.0392624821406586	0.0391128651051496	0.418473284899138	-0.0548245310984186	0.104758486758929	0.122192782112375	-0.199095813567624	0.40329987063457
CD163	-0.606244491270548	0.249589291533603	-0.476079244074508	-0.592411097671753	-0.62844572254529	-0.544289458213777	-0.624152042482857	0.921279982107511	0.0988283553833745	-0.616823456413187	-0.57771962594726	-0.610949548968791	0.80854172838783	-0.338898219872956	-0.67060148535772	-0.555247500994283	0.747096749996646	0.632514087105592	0.782307624396154	-0.399524617459917	0.681592715458302	0.689037503192045	-0.593686773397355	0.347151046343878	-0.624576445628527	0.946196597031386	0.956561153052897	0.961687140433475	-0.41784795847068	-0.548266688677718	0.674827613917011	-0.655238444643972	-0.485142484488235	0.577114886817218	0.79642749093182	-0.00994557223032194	0.793191661335624	-0.269119256416829	-0.274517645024996	0.158081048484728	-0.60346429236266	0.145322758488189	0.923825548132539	0.124251397392697	0.825636724781672	0.734580588760034	0.956197408853944	0.939742150874049	0.708333204953856	0.328682609108054	0.819879144751563	0.927772990920864	0.754410165161295	0.644802856062984	0.904794023898634	-0.572236550688014	-0.65712462914355	-0.651821319389838	0.910919171111857	-0.414233930487761	-0.48320622655106	0.928396427859439	-0.63776668668017	0.812483077802046	-0.65621060273443	0.822206411502494	0.0223835339002189	0.772892743482142	0.676092750835566	0.323239829148528	-0.0425810091655924	0.958652030849391	0.894826726588838	0.939239181738436	0.651554364470131	0.923772952541437	0.666582537467299	0.910687145442098	-0.105342142002344	1	0.716754668621492	0.30861600262451	0.293360625739344	-0.352387896585596	0.716622351825314	0.923195325447947	0.0759042329713812	0.950594041681194	0.901681891979429	0.475180134777132	0.931207220568467	0.925713021392321	0.871785776659874	0.768545468544497	0.643560019106389
ITGAX	-0.660819572931662	-0.066984095118498	-0.577409832806377	-0.521349042536027	-0.703994887325104	-0.619576818769458	-0.527527275951548	0.70989352441122	-0.0782102055327451	-0.70735192438148	-0.691079290586452	-0.546598766836644	0.431586124639841	-0.487462211719023	-0.659196654071394	-0.427203195715846	0.608877374706615	0.284768443570898	0.700151162973035	-0.577961788546384	0.366400842936002	0.659835563348234	-0.493653669617954	0.0876928156669204	-0.606399099656684	0.812827308317816	0.596187455516806	0.748334515695828	-0.441969661894008	-0.656471837447952	0.54941278166102	-0.653477120804709	-0.372608321101461	0.478311624546756	0.346074083019827	-0.165000069225026	0.618898443354024	-0.473262280094715	-0.467679489919933	-0.184724084282632	-0.604453102735269	-0.0440542574698451	0.550909872623783	-0.201234466230734	0.489201831755462	0.532344616973154	0.75248056592189	0.733444606419653	0.270857547308802	0.18557750401792	0.797102286674505	0.683387736677588	0.514262580379104	0.367367404834655	0.643101662225077	-0.668348011594993	-0.673265812670039	-0.709714755745782	0.753565844133242	-0.560184616012618	-0.626913055807462	0.534848711423106	-0.574413772258949	0.857246571434312	-0.705334144138557	0.55520066021525	-0.135359307121505	0.55929878485571	0.887589336726263	0.393250130266622	-0.317060818431318	0.685907058248008	0.687533920720987	0.537781831421948	0.548273525201743	0.603102769584741	0.888311080519463	0.519093841053603	-0.294974682861826	0.716754668621492	1	0.215494001255039	0.214442343494957	-0.290062963841571	0.42691732101887	0.586799215497418	-0.184070181301457	0.629526234679266	0.6541734097737	0.138146138672664	0.635598057781485	0.630033970309798	0.677835908623441	0.846031705824681	0.444839063240625
JMJD6	-0.12473530449663	0.135569549455293	0.0660782677461474	0.0163110196685877	0.028857131744205	-0.0156723234793973	-0.277993991184627	0.315353336243961	0.0877235348336658	0.0496738924454924	0.119303838757814	-0.152714325298497	0.40105429239513	0.208733027798724	-0.169866280061869	-0.111175922303011	0.565803180852306	0.437511306024391	0.340731437932635	0.11136176550343	0.480406089573936	0.439601119012278	-0.275649915725365	0.424970756316109	-0.20300071045967	0.321747835128248	0.334695012941408	0.383541941840408	-0.0351227370035445	-0.183688528834466	0.398042801028527	-0.164045953409183	0.0499971642190476	0.569423822207255	0.343664588058646	0.319741040156311	0.30873495963509	0.168821035936221	0.0933546443144694	0.263604933516509	-0.211073311015641	0.0276986274617743	0.38727005000057	0.360961495060129	0.432732904480734	0.397983065547233	0.238192873759137	0.349791923890216	0.408180943297267	0.221600855974508	0.270140442075263	0.379018311644272	0.423309748247355	0.270665638765079	0.392520171418303	0.195798581004027	-0.0424287665101021	0.0574378010257194	0.333088751176782	0.107534703373049	0.123823144306543	0.272265353189632	-0.0757052299461365	0.38482932149767	-0.0437233942617056	0.489274685468818	0.0641397635511203	0.225710530548217	0.188344610279141	0.30917899410724	0.185038242523639	0.289112072930468	0.356180405663787	0.281557713096279	0.371405560271352	0.380981187590474	0.181429265598771	0.319795510858437	0.32147437821311	0.30861600262451	0.215494001255039	1	0.383781554491184	-0.0471410350315028	0.390239265143779	0.403161391084737	0.257091468487884	0.35594510794192	0.38256219670669	0.302639918299978	0.274573714808783	0.396784219400471	0.404446155770437	0.221872691909033	0.301639437061985
SMAP1	0.352585969358078	0.73598394453854	0.478888827959613	0.196932347982738	0.143315715650687	0.287895331444498	0.0909728432718451	0.410171683424552	0.751949904298705	0.174168887196737	0.168212738325539	0.282814644944778	0.445582730264091	0.284718321074486	0.235723941260608	0.128065961676282	0.578280330295259	0.472772167946163	0.433423263497052	0.330102003183137	0.70697287485595	0.566352601666046	0.203933554829256	0.627918889230567	0.292111130839003	0.267526123231252	0.361415190074038	0.406027117982669	0.292214623474179	0.0127865726139624	0.600766240584029	0.283737483723679	0.00487916056727502	0.481818016551023	0.616953900018283	0.316319604819209	0.4774910801379	0.61071183102815	0.453332988599353	0.665426469935555	0.298503398203737	0.709909100041819	0.494145520139876	0.57028172801774	0.555895306404316	0.66657318205735	0.227328166554089	0.449321501734103	0.621594928291191	0.820972851280694	0.384364240723052	0.483149707263631	0.730440930776233	0.703488803090818	0.526663489631287	0.105095382473748	0.042088338632175	0.086754858255493	0.431653089256712	0.34108624349951	0.367186822700616	0.311694496514445	0.185755631257422	0.338354608137322	0.202580455139545	0.516790159516955	0.720964286178525	0.550790529256619	0.158565188262179	0.543744997296935	0.460683720808986	0.29676308401292	0.385120123898889	0.258013423012864	0.494068951736824	0.422554597881326	0.212586528059232	0.398531180133364	0.662651186528736	0.293360625739344	0.214442343494957	0.383781554491184	1	0.24501239525967	0.557243190364415	0.455129016503764	0.73535992014186	0.369138454563551	0.468863886569264	0.660905565726195	0.364539192441111	0.491420162633074	0.568101729974785	0.312589575222472	0.617585792982155
TSPAN5	0.617017567712172	0.393016578390257	0.481836896004828	0.439407007045732	0.330263893506457	0.463186198431792	0.611321264294794	-0.339699012867502	0.411179745834676	0.330855111610047	0.291706270908362	0.592654215965951	-0.163926150376059	0.261830128533727	0.611659892422981	0.491595770000321	-0.0485691436393004	-0.124198298299067	-0.24970475259061	0.361550173084308	0.0985065640036707	-0.16585229337006	0.676936598662509	0.506259224783288	0.67349832981181	-0.298816989960179	-0.321779164797212	-0.313593701051184	0.592859225605566	0.404248418870412	0.214250518942879	0.636095311980505	0.302036560629265	0.0775728978302874	-0.0752887954860795	0.581635531944989	-0.0404385458778819	0.480024250647818	0.380597589285428	0.449115868272069	0.689105534473919	0.486318018263859	-0.190771980455605	0.0444602157900146	-0.163831398634113	-0.0845317634338294	-0.3086821290971	-0.327996133570499	-0.0770867370192897	0.303715253321708	-0.446017381752475	-0.298308215610738	0.0647138400536264	0.0128983896135755	-0.321365864200049	0.207664503733389	0.383252208567046	0.288573147738252	-0.346538997455507	0.451701894770898	0.357486775652824	-0.311958684665994	0.542655966936273	-0.216019467840613	0.510915943241179	-0.0765108199511963	0.472862440292154	-0.0788029831991501	-0.37502168849365	0.0311620186851565	0.174630901277461	-0.406390075367136	-0.195713420204623	-0.326315300706494	0.113170673612673	-0.263679957314547	-0.414014370896104	-0.278650748677263	0.362271506598616	-0.352387896585596	-0.290062963841571	-0.0471410350315028	0.24501239525967	1	-0.142314502104237	-0.2647470392249	0.277422085601316	-0.337709090203094	-0.271396149039911	0.195564230950223	-0.372558319135653	-0.161938317910704	-0.118796870063238	-0.422589014697196	0.28714251249668
HLA-DPB1	-0.229604855894729	0.513390748430095	-0.0322776242943381	-0.344524495125674	-0.291783796538127	-0.211385603232483	-0.347682942021724	0.772949422103175	0.469530522548853	-0.272342579021198	-0.241954937094255	-0.338448029822493	0.899861517352763	-0.0209373886068872	-0.342060206697961	-0.356983488015114	0.814728087962405	0.7331883669887	0.589948649369546	-0.0735799398728959	0.753026635773805	0.731629455455377	-0.348495511372623	0.54797343352182	-0.317021613893174	0.672969605344029	0.791610091164634	0.776240905584858	-0.150625251311463	-0.206992864826581	0.732040597167521	-0.320248137771304	-0.327927627016471	0.517357163940764	0.824336572666048	0.16002952260023	0.756434702941267	0.176343771653547	0.0997885497202369	0.487018212657642	-0.288803941207452	0.37749650429061	0.834764911607607	0.364805069837825	0.967059497370382	0.828041049238896	0.652069581330803	0.771788758490215	0.875406210141024	0.665652117635581	0.641752674375753	0.8053335217441	0.791071694356824	0.881236157484565	0.860481211007898	-0.260737160364041	-0.306006020512072	-0.333768175715418	0.802225967251145	-0.0761467443605456	-0.0731996903398358	0.784704830834716	-0.354449319958693	0.559254905945707	-0.307009729127465	0.831032380253305	0.333385181450535	0.73933001466115	0.359557592595731	0.449773433230809	0.380691942230446	0.742907145908096	0.767042876851129	0.708190491432622	0.677530288567662	0.885667239580036	0.375072677439533	0.805344836719716	0.269619657219051	0.716622351825314	0.42691732101887	0.390239265143779	0.557243190364415	-0.142314502104237	1	0.881017332270891	0.425527507620003	0.794595210933798	0.829955407841311	0.721065285405552	0.784904318346468	0.848168290267188	0.811162825747122	0.549759592999353	0.705355573713208
TREM2	-0.424778029120976	0.427119079047528	-0.263696790991497	-0.45704330606224	-0.468395181518975	-0.373978302407002	-0.492987632494059	0.912686183597536	0.298639404934913	-0.453591431205951	-0.419727201500193	-0.476293319716721	0.901217353189675	-0.169977208971238	-0.522410351266886	-0.44140305549923	0.821451524970773	0.758315739598955	0.711039776834738	-0.235667993071237	0.806281366726672	0.730515299208254	-0.474574409700597	0.492645587226516	-0.48148755984267	0.8602431748372	0.958794184317191	0.931830341519393	-0.26666303081742	-0.417434643665667	0.728595174264011	-0.492889363450731	-0.381808315127679	0.577037421359214	0.893400662688522	0.124884658419323	0.79351102045473	-0.02047309349722	-0.0761017186243721	0.357588737154963	-0.44704923972096	0.317273110730802	0.971638775472061	0.285317197570657	0.958685256096699	0.863033597960814	0.876311033070607	0.926096987164245	0.862687856984511	0.512252007843145	0.7900458969501	0.923368784634466	0.848152069070052	0.819187689271661	0.962398967618988	-0.417266763226348	-0.5003335846783	-0.504476745897674	0.926678253771674	-0.248023801285186	-0.280477957943416	0.938013653469899	-0.487411783950134	0.707194790340946	-0.476435523279306	0.877594871180572	0.200798652638934	0.82024074662903	0.523723177791149	0.410975034078572	0.205853810055365	0.926396237666728	0.897808402073749	0.916713970837819	0.680420250046599	0.97476672640889	0.533707966140307	0.949434093072504	0.114536933556273	0.923195325447947	0.586799215497418	0.403161391084737	0.455129016503764	-0.2647470392249	0.881017332270891	1	0.300790943337555	0.941070189401985	0.941618401634972	0.64409966364944	0.922900074390017	0.952448247931035	0.887883433247963	0.684482322061903	0.724115021640233
SLC1A5	0.558080901871382	0.842567228314204	0.619315869341923	0.401534637099604	0.395890908959637	0.543402726201205	0.282288508961642	0.183658154016375	0.781369974904415	0.395544049942664	0.365979524139021	0.423934187438158	0.372221726532746	0.483913005669434	0.372858591062156	0.347659942844489	0.283023118982253	0.488661354248925	0.149069604463912	0.503669915006621	0.587209795749825	0.248179491941207	0.356911179674321	0.626090496356075	0.445946028732306	-0.0349044225705689	0.221232857597697	0.156682109228977	0.491372184136884	0.199808186814817	0.356479929550029	0.499605567526534	0.294120386060952	0.258192680640282	0.589978708454918	0.470414028819036	0.261200799115567	0.741023171555082	0.591859011684467	0.803987853635076	0.507916640034576	0.66333849734093	0.360932161636544	0.781708149157203	0.416650533806295	0.523719944380551	-0.00565063295747449	0.216674708883834	0.618808486712351	0.682691820315045	0.081796152979386	0.251152558581485	0.562944123335684	0.57618588895868	0.327914995103624	0.333711265066787	0.315892170686844	0.268095278433018	0.164438260732338	0.486182938229426	0.59922697762272	0.190720382484415	0.416218502996984	-0.0672186369493063	0.455746534915386	0.315062724509811	0.663571984348697	0.436347690318771	-0.280053252161844	0.2572836150861	0.520935074767824	0.100017090735907	0.0831599475079647	0.149981952779186	0.265590492819231	0.250848808501257	-0.225193347331821	0.274490816488685	0.748704150203154	0.0759042329713812	-0.184070181301457	0.257091468487884	0.73535992014186	0.277422085601316	0.425527507620003	0.300790943337555	1	0.178716420027957	0.220019915869709	0.730294968763988	0.224222436032035	0.290026633598258	0.31948488542869	-0.0718630554716583	0.476443260182139
CD4	-0.51767820769226	0.302731123054182	-0.314129307332618	-0.578604841872279	-0.47697941577218	-0.428376019346613	-0.590656348622477	0.916827100949022	0.187901604693186	-0.463682683941206	-0.419436660921613	-0.600767608763286	0.864190068983899	-0.159338170520204	-0.599218237781856	-0.574352250503201	0.783914575572585	0.71424932615443	0.740712627214363	-0.234418011253198	0.759816742278563	0.750544196970992	-0.596997820204878	0.39459253390299	-0.584198840538459	0.89804856183126	0.954184674770664	0.934583774139334	-0.399127984928771	-0.404350757526426	0.685687809201373	-0.589947540013925	-0.475970438286806	0.602114736435242	0.835243882791326	0.0386500444764677	0.811947369082265	-0.118313733414709	-0.0998810726475415	0.287151821736437	-0.545870607058728	0.20807461516164	0.939380854716337	0.246748030659461	0.881127961719125	0.770003856337771	0.912127238373189	0.930193620072323	0.796977582320072	0.420978567378538	0.813039222846629	0.91440035524998	0.760112177846152	0.698226850431025	0.937850530562493	-0.435321886388085	-0.498268321944461	-0.532503921834551	0.917346836706574	-0.27060308201492	-0.308545285442307	0.932590403929896	-0.612591336845747	0.768604014111453	-0.544524356309234	0.874607798396386	0.144780274328248	0.767445791465459	0.599219926974558	0.405306328659293	0.139171149356001	0.929657695840345	0.895274650818383	0.926592152130051	0.70480150948258	0.930778619990491	0.603246261568665	0.923460469114152	0.0392624821406586	0.950594041681194	0.629526234679266	0.35594510794192	0.369138454563551	-0.337709090203094	0.794595210933798	0.941070189401985	0.178716420027957	1	0.895040270415148	0.53081964803353	0.93504664718465	0.918481998435925	0.876620405193525	0.728909034775144	0.68096254652018
C3AR1	-0.504678539809425	0.350012262375461	-0.338259658736801	-0.529220744226185	-0.556419199742585	-0.45925773616256	-0.567382825254539	0.894898242738458	0.238174372517643	-0.537841060212506	-0.501853282354971	-0.534970472110929	0.859051542569013	-0.240206899634168	-0.595130162619115	-0.510534939933275	0.805729352727891	0.656761873954254	0.671634858390885	-0.304512387391429	0.713190140486963	0.75393506237124	-0.530413938852036	0.45329346986677	-0.543089016214793	0.872150166993874	0.923328452888622	0.937954890099377	-0.349002706277811	-0.512271925015776	0.697349957459912	-0.56907274663044	-0.462772921771759	0.576860563115972	0.827681763254622	0.0467462143279951	0.79122734796761	-0.133381434067499	-0.18067976873761	0.273178784870019	-0.522392963356111	0.222413357109057	0.913203978698104	0.231553078495686	0.905181422361414	0.805165016680185	0.868512251229361	0.915391202223355	0.780705332107288	0.486458230129345	0.832904705062977	0.908320296960966	0.806119155502192	0.7801349604823	0.934320891179849	-0.502440275537383	-0.595392580908791	-0.588048948550122	0.916012806907009	-0.307565682529255	-0.363669982205612	0.894123939618681	-0.57438899602946	0.786602296339318	-0.575920114806692	0.857801543251093	0.149959816712198	0.76613053791162	0.641686632617294	0.384990854068275	0.0758153401868244	0.909824930822259	0.89934066451824	0.85066490430928	0.667962905076065	0.955306255516199	0.622326253591046	0.893973938029014	0.0391128651051496	0.901681891979429	0.6541734097737	0.38256219670669	0.468863886569264	-0.271396149039911	0.829955407841311	0.941618401634972	0.220019915869709	0.895040270415148	1	0.572508829861228	0.900264403455909	0.933785496150723	0.89142404672259	0.727177332857613	0.652177715896903
C1QBP	0.172773311079482	0.874099251854153	0.203183426303373	0.0295043273898012	-0.113221463690593	0.0687530145774833	0.0274822205138607	0.585707578806118	0.820126699287396	-0.0915524248391351	-0.107693560569368	0.113437638804745	0.725607338634861	0.0279848144661901	0.0423085771745045	0.0532677960347639	0.560000159805233	0.614912272220014	0.374285462304092	0.0403652388835638	0.688405962520219	0.516641837015327	0.108709001488022	0.691450960168577	0.121054108769625	0.372841528215813	0.606841498920371	0.52466703476926	0.336114890324994	-0.0307024398069549	0.62477151717222	0.101091310953578	-0.0714914661008172	0.370597642604662	0.823876241625733	0.397724282357481	0.62633698357903	0.442116966874119	0.238516404955248	0.689264385213836	0.124421786723855	0.604223576979827	0.692481975717477	0.486123397197459	0.725506187858887	0.766608809772244	0.403313100425706	0.545242086285555	0.813707834560967	0.828978120859213	0.401261449653367	0.590147010389164	0.790127170655091	0.831441399101379	0.630214305082214	-0.124344484987636	-0.122007251691093	-0.150700087548932	0.533125734654446	0.0890890953725104	0.11590922433808	0.582053243750531	0.0558885017232103	0.286346974806406	0.00548761805836518	0.597851168950084	0.427002019442071	0.7462899910241	0.0330584349910806	0.279513824475834	0.393778655912438	0.488698766035319	0.453166309111086	0.502995471525475	0.57638868256812	0.627368646973923	0.0487832505249638	0.576318266530841	0.418473284899138	0.475180134777132	0.138146138672664	0.302639918299978	0.660905565726195	0.195564230950223	0.721065285405552	0.64409966364944	0.730294968763988	0.53081964803353	0.572508829861228	1	0.625311725838721	0.685260097073662	0.67898163811825	0.226980401354359	0.666065933962424
ST14	-0.529875190277252	0.37143193565474	-0.39477875942039	-0.575865412402827	-0.600438723800523	-0.513008678581531	-0.571233154847301	0.943715024045415	0.285798630674895	-0.58229055937743	-0.559782201618305	-0.562680241210249	0.863729942276532	-0.331868419700935	-0.61406115821437	-0.52653777746079	0.718005078581984	0.640684518201053	0.692146450626254	-0.371821752127224	0.669338021299089	0.725610901315436	-0.545688971025386	0.359542891278594	-0.562283717180513	0.871231278160479	0.955971922390277	0.931016004031537	-0.338859724417769	-0.474174355352552	0.642250192714745	-0.598284281313018	-0.494130051918928	0.465827383169756	0.846295015855539	-0.0336147257083248	0.806666903269476	-0.181514254463047	-0.226144900647497	0.239078152265378	-0.553612997166516	0.193226655075105	0.928001214249401	0.202232151418708	0.855177776762865	0.787718566510544	0.888973222440958	0.928150483105873	0.783685908281301	0.485773827397076	0.864216071758264	0.90719173039536	0.779410595474089	0.747913228971505	0.928551959367228	-0.54440067887609	-0.616914334988884	-0.624241996581446	0.933070077880289	-0.403068854284717	-0.425361974041789	0.937761681284889	-0.60062420749664	0.743279609028095	-0.621188033126332	0.811284297444538	0.0466027129908799	0.822523123691879	0.606971496228183	0.305189108484586	0.0393890702038484	0.950143207831579	0.826419503504066	0.901230527859074	0.675575307867989	0.923338079581952	0.609842269766781	0.899660538116421	-0.0548245310984186	0.931207220568467	0.635598057781485	0.274573714808783	0.364539192441111	-0.372558319135653	0.784904318346468	0.922900074390017	0.224222436032035	0.93504664718465	0.900264403455909	0.625311725838721	1	0.924387853865692	0.8906154324978	0.732036142670617	0.610989529223712
