""	PTPRZ1	EGFR	NRCAM	PTPRS	NCAM2	FGFR1	APLP1	GFRA1	ROBO1	GPC1	NLGN1	NLGN2	LRP6	NLGN3	NRXN1	CHL1	TNFRSF21	NRXN2	NOTCH1	PDGFRA	THY1	SDC3	NOTCH2	LRP1	RGMB	CADM1	CDH2	BMPR2	ADCYAP1R1	RPSA	LINGO1	PTPRA	PTPRD	PLXNB2	CNTN1	NCL	CDH10	TSPAN15	TRPC3	NCSTN	NOTCH4	PLXNA3	APLP2	TSHR	NRXN3	LIFR	UNC5A	PTPRK	LRRC4C	SLC16A7	ITGB1	NEO1	RTN4R	PLXNA1	GP1BB	INSR	LDLR	LRRN3	ATP5F1B	FLRT3	EPHB1	SLC16A1	DDR1	VLDLR	NECTIN1	TFRC	IGF1R	LRP8	GPR19	ACTR2	ITGAV	ANTXR1	CD47	MCFD2	TSPAN5	EPHB3	LRRTM2	ACVR1B	CD46	SMAP1	ADAM22	LRP4	LAMP1	ATP1A3	ADAM23	DSCAM	GPC2	PTPRG	ERBB3	DAG1	RTN4RL2	LRRC4	BMPR1A	ITGA6	TYRO3	ERBB4	GPR37L1	CD9	FLOT1	AMFR	CHRNA4	TMED5	SCARB1	F2R	NRP2	CD82	SIRPA	KLRC2	ABCA1	STX4	JMJD6	SORT1	SORL1	CANX	CD99L2	CD74	TSPAN14	CD81	C1QBP	PILRB
ERBB4	0.934345327130349	0.816443258219458	0.93859744150896	0.934874218941693	0.917747168204162	0.900871363764294	0.797159554232404	0.911719700529509	0.921341316954559	0.827202095069734	0.949438006111139	0.841840480543234	0.926880757491931	0.864370708837619	0.904600357535717	0.909131105123261	0.795986112075812	0.913015625799084	0.894540628611773	0.879151420442603	0.779402202631348	0.888443714975159	0.859828279912698	0.897282882878189	0.914892042563721	0.884061243475056	0.911801437520749	0.930964952564955	0.816974268250838	0.808331204307026	0.866522481595377	0.936590759595684	0.656438856562535	0.863081834385798	0.915635073853727	0.928832878015507	0.82355184883954	0.818586515289265	0.888817185782122	0.859362098288754	0.664333373403494	0.839455699932115	0.941343971865573	0.693084131399676	0.742891903645028	0.822424122275097	0.834312400407554	0.920367102636895	0.904587470276226	0.911466924433096	0.918522139510725	0.904433928774309	0.80017598121034	0.85389753322771	0.795975193175222	0.90353185730602	0.818208739483062	0.886930278735776	0.791509122352549	0.892547726512589	0.84396654890147	0.87079939487469	0.842351677742708	0.814787122271556	0.85685907530922	0.871157728487688	0.919342276736779	0.915194618859893	0.880856795516917	0.916094415350935	0.92976283983091	0.940184114390896	0.931294606852666	0.89533707026063	0.90104382981362	0.805935679374596	0.877203244849408	0.887160994617508	0.946826442023962	0.873752025260149	0.931528614458463	0.927635614446376	0.856023237988239	0.880362507836355	0.890391821848105	0.882111586867966	0.861492404458476	0.885664290292866	0.85045617905233	0.88944116684535	0.818350978007036	0.920178782715282	0.890349962033481	0.896918955596937	0.861775126479531	1	0.807332133467413	0.789400849739642	0.855775636570202	0.886871700861947	0.799548351520187	0.907849197252366	0.796773706604628	0.917567959305211	0.799340370381728	0.845723803167356	0.827559215128936	0.833242209597615	0.695905489331537	0.799305648079191	0.855638717055751	0.797834167091907	0.369466563433803	0.932563691917856	0.857847771662774	0.170905218286435	0.844707458667438	0.862292376444128	0.795753692118301	0.866254425547578
GPR37L1	0.89357937810974	0.569674516889112	0.8795664283741	0.77295917374371	0.766433057599996	0.862836623261703	0.934690505806726	0.877054531163051	0.924086253701432	0.947268160403457	0.865259295845094	0.959092791403642	0.882289548098022	0.964325909813127	0.762478812461756	0.856814799673123	0.963391598344362	0.915134771893518	0.926130069874245	0.782552791620134	0.960593861676525	0.903449838768544	0.752365860111584	0.92962230273208	0.926888736603212	0.949695409646991	0.921415528973632	0.873229940818776	0.742782814627658	0.950780854252269	0.895081866826148	0.881277824738596	0.372271106422003	0.876803025309511	0.905972795741332	0.857853621865281	0.69456162132423	0.892893206570682	0.847451867051833	0.877909425658051	0.718086249397551	0.917606545829382	0.894385998539061	0.595545698868293	0.563242264221617	0.574149560930767	0.808314975477711	0.88101766324636	0.861668172268507	0.777029393604363	0.899987971885154	0.87058570459651	0.936620304310695	0.863954320364986	0.93309934573508	0.874191389693354	0.92076582472322	0.931277533990134	0.949513475327594	0.843470966042194	0.94998177760334	0.913133343480362	0.965211653554225	0.895672886775402	0.937272188741873	0.807453020962661	0.865125804013118	0.85025919435139	0.865104911314365	0.902446045341405	0.844715590512334	0.811569759507253	0.855205980415798	0.875878187296623	0.861374428499855	0.888553034344782	0.676898720274164	0.889678558488357	0.831129998269	0.926202487771215	0.809366837122468	0.83035638998918	0.944913684454227	0.891571940749046	0.894951705269183	0.915647766839951	0.917118450402628	0.702186525641704	0.929540888699409	0.902200721784834	0.932566634199824	0.879677802760009	0.823068567207439	0.831485470798683	0.918198279065249	0.807332133467413	1	0.787249054923831	0.894154458070549	0.885994814141828	0.946728754896431	0.771463339149868	0.928845270608829	0.8925751820425	0.619501816660581	0.79681810119773	0.799529831093893	0.862657642736762	0.405462815937204	0.902849925773445	0.856273901609126	0.615240824258502	0.104884765144571	0.916752350411599	0.889677947628123	0.083389998674296	0.768976113680169	0.934092074343786	0.950020697376427	0.827262070772868
CD9	0.815642262974455	0.761539114520503	0.812368243268797	0.774234472844425	0.836853623853149	0.824967230602957	0.813763765138478	0.8257557046573	0.81340234587317	0.799977499214963	0.820454377335094	0.780516356422295	0.810276596389808	0.816401110203956	0.837385829476336	0.812876865641741	0.743163493735067	0.853865868381728	0.801239371680765	0.794127722835136	0.753148825767508	0.872754628467713	0.782152040260937	0.852191131127349	0.801177608823817	0.830536604499042	0.83805777524262	0.849157605424591	0.837774499808957	0.792214343523957	0.820641279818954	0.845757517597819	0.719133364385222	0.809690060682392	0.813532002422379	0.827052286808888	0.758009722910806	0.836326447119653	0.793192232172127	0.827516616916695	0.684433947923447	0.757314641473097	0.853277749550094	0.740374313749233	0.723397287260328	0.779963681074894	0.780841552407272	0.822646981443709	0.843337421183114	0.807814640598334	0.819528343193198	0.856757566823318	0.774657930538474	0.798359995794818	0.764922175988344	0.822717680148943	0.781314507462028	0.78129714180794	0.782332122362068	0.794079014883177	0.790998522855223	0.786910646434661	0.81563260527945	0.788947620967679	0.822709475534364	0.803451615398857	0.835600100216119	0.814143094832858	0.810659508953571	0.846223100356399	0.826558518697676	0.786968924888102	0.833385799581055	0.846811938289208	0.8580206070883	0.767616812337414	0.784010958655295	0.781039943493566	0.824609130102987	0.828186370529849	0.836959365377596	0.86118173890556	0.857023719428046	0.81369000289818	0.806881942500549	0.821252799509734	0.802548925310031	0.78835723987617	0.799447393797429	0.863306500128959	0.785639829406323	0.82725924925629	0.830571215405757	0.790737570793808	0.841368542316383	0.789400849739642	0.787249054923831	1	0.816126204326796	0.807425005482786	0.785416153270513	0.811378730928302	0.754144758139144	0.796912188472096	0.755114092992589	0.823587106187716	0.854703383146999	0.806298312505687	0.647337198500723	0.83151895727772	0.819300836486409	0.801828715696939	0.417661251757735	0.856198943545976	0.817892194178233	0.267731024764063	0.792910993664824	0.867711772298769	0.768450636635987	0.791218181887209
FLOT1	0.918333773072541	0.691593993358179	0.91874077560891	0.852662870435076	0.857363549901253	0.884489662816428	0.907083754290841	0.932008423476187	0.933447507224393	0.92932339748235	0.919937011847452	0.920316754534148	0.899817004394398	0.929272406114582	0.833615919605508	0.90793508588855	0.905448113867965	0.932016207123311	0.929880836846854	0.846488027280223	0.917680164891284	0.922779923885616	0.805244945636873	0.924242886315473	0.933315477721702	0.938575757572771	0.941601483097024	0.920004559415821	0.811497517892028	0.940027667729803	0.928802907268453	0.930822209847941	0.511145399378193	0.923932377010639	0.911205330344227	0.913375164500423	0.757201496756797	0.873965327823751	0.873227439417166	0.929848091518064	0.749595291242589	0.898508857092896	0.934332963022971	0.606250773905912	0.634700773928841	0.683394086830763	0.877542445280912	0.911149073289204	0.900570254006982	0.834613868659173	0.93086066839494	0.892086372220214	0.886224701927367	0.876790682400395	0.909390435197053	0.898726201084944	0.881457494551728	0.945398455475512	0.933638996698742	0.893938488240021	0.914041674650641	0.918147259486341	0.936867656521485	0.861691712602667	0.907698952831912	0.877932609204373	0.897286823035128	0.890672769334119	0.904081871051959	0.951177743215943	0.917557263885378	0.881483822672382	0.928414749716085	0.927221416747792	0.914648608438091	0.882221725135232	0.813894752521006	0.914589071216281	0.888911258698321	0.95370367923807	0.870581438353611	0.873713869536019	0.934660035739194	0.934178437239247	0.890517874034726	0.928247231941425	0.924469445450619	0.780833472562501	0.893291254176019	0.912623163059357	0.911452951301803	0.915239472326806	0.896238110408005	0.833658872038577	0.908636116628529	0.855775636570202	0.894154458070549	0.816126204326796	1	0.90113546782098	0.907645137026968	0.860346351786748	0.864728293038314	0.929622554504191	0.752493337544514	0.858822903261118	0.87346780103185	0.885517966644762	0.587095980045486	0.913989509539499	0.898217207892935	0.723827532340794	0.292452497748843	0.942774043769221	0.885272073682621	0.224728079020962	0.845205431878107	0.953240447260841	0.931811168877795	0.881129861741075
AMFR	0.939202626246765	0.753710178044999	0.949104640603113	0.896600668302092	0.896278590503113	0.926470944966577	0.882645904259368	0.935351422487819	0.957162395763113	0.906614773786472	0.949966191312965	0.914708170399466	0.949219558520878	0.935292427219368	0.886366408804375	0.928072333117375	0.896477558081615	0.952510528220893	0.94874065886567	0.873580964573856	0.879868786556938	0.92948768477058	0.847332807159396	0.946452121108247	0.955520758051929	0.949545865481005	0.956908907689414	0.952901897770513	0.815811736360123	0.902320628728816	0.892056605855598	0.94999422049084	0.58531849253594	0.904849332328345	0.946816849657039	0.931674545268859	0.797539276901415	0.874929677414429	0.923565104390593	0.90997363527823	0.699863958031234	0.91535138363787	0.949874607869953	0.68801909707757	0.725127842213056	0.75428083881573	0.868207828010315	0.945204756516526	0.930791629401985	0.892954625640324	0.942623335540506	0.919438937455479	0.891911416356272	0.902050168221246	0.894258954080913	0.941536609557011	0.92017752644523	0.938610877419845	0.887844071606115	0.908663454664544	0.933589974836141	0.930598582119232	0.918245756985162	0.894763420387409	0.932368669671155	0.895151329076074	0.952977970289555	0.926716068811106	0.91327217140814	0.959227225261028	0.924892019827646	0.910347771899502	0.935934817871277	0.933947075038066	0.92286436385371	0.886207286015436	0.838391754558549	0.927616899994494	0.924753229568797	0.930658721546175	0.912498119651244	0.915266531214784	0.914516810320085	0.915702862718413	0.937406025894227	0.950571243539366	0.909611088471883	0.850416295076213	0.920604127535627	0.931390605753841	0.870376358430301	0.951470241214058	0.886403447875524	0.903015407150439	0.917159096080615	0.886871700861947	0.885994814141828	0.807425005482786	0.90113546782098	1	0.900393101852847	0.89709688904987	0.890775709074558	0.939766943687817	0.784457297881265	0.850798034187913	0.864833284012023	0.875453746270526	0.613300102769482	0.878873673461784	0.916019599631622	0.776116053848032	0.284699932545265	0.952558299862997	0.914349815777818	0.169560516605521	0.870831981756055	0.917848855775696	0.887157481815825	0.902671750332756
CHRNA4	0.883860890780996	0.621683804790091	0.881983395724492	0.77911340850327	0.794397696146377	0.871671047068254	0.917006993667104	0.895516947903167	0.92142315264169	0.944749718595956	0.873134309810188	0.94511799961997	0.878824085583188	0.953238932592372	0.78647978187054	0.867870861191058	0.950133474257986	0.919546595323378	0.925746818092278	0.795775776066147	0.948293708714038	0.91600789592906	0.779905680017515	0.935386805350272	0.929896960115399	0.950441510336725	0.930888596125931	0.885249098686674	0.783263066505519	0.951572638997582	0.908066476383432	0.892260711141899	0.421366112625593	0.89583989869845	0.897691005458681	0.852670860872156	0.713308082998192	0.889628240410852	0.857437103102392	0.899887168228983	0.720606789987168	0.922263565212659	0.894577668607943	0.616873205211562	0.579607537975593	0.614751955948429	0.834771566208682	0.887026565122563	0.869813254366163	0.801090487384858	0.895958754603401	0.871239560416566	0.939943400736098	0.887417720578686	0.950301743610864	0.891945164725762	0.920401628149277	0.927999839891688	0.952280332771002	0.852060797934689	0.955877081004117	0.922533795207659	0.957671932574563	0.886955165804991	0.938047931971759	0.821573486726661	0.883794472748821	0.866484643183221	0.871564036913828	0.914751830341261	0.84924374395836	0.816019654084272	0.868082004373552	0.89259033223021	0.886853790784397	0.889047771759353	0.716291772286178	0.899398749838247	0.830286574406238	0.941258913008052	0.828684952205098	0.851484906946412	0.935780990704194	0.909591239521587	0.888836165600547	0.935441648730373	0.913223536491223	0.730885425434495	0.918395851923073	0.907283821757576	0.925675463280373	0.891641535603119	0.848850026463215	0.830782377255287	0.928155764821523	0.799548351520187	0.946728754896431	0.785416153270513	0.907645137026968	0.900393101852847	1	0.772365934924535	0.921672999853524	0.891248972721061	0.651633543296349	0.82722243890237	0.822278380804434	0.869497097602701	0.462581598839325	0.91954278043158	0.870666786960337	0.631769812760157	0.146054650296685	0.918107070960192	0.897790877444898	0.108071385454381	0.794828288469611	0.940401240783883	0.945227841445184	0.85078143509302
TMED5	0.917143514886895	0.801965561766552	0.91739254563305	0.912613966677288	0.904759388853052	0.889586369819923	0.800056726284156	0.90579010398237	0.905092066966675	0.81701728055702	0.927170061453889	0.818566565821119	0.91480817819285	0.845607125970943	0.894476838168831	0.908482065577767	0.773442366867598	0.909693556473785	0.884414487580337	0.871249918256922	0.762605119815057	0.877252613330035	0.838376132470064	0.880676856368917	0.897926223939828	0.873586948780467	0.900754616073223	0.927932671764628	0.810571443548614	0.798140853085765	0.840505539446648	0.916215929752583	0.675209978113627	0.859074739723871	0.897794852674162	0.921927026544769	0.820977412176326	0.800153861285019	0.891228458142162	0.851538567024049	0.677531331547736	0.80828628714156	0.931290473120882	0.685668637067774	0.744024019697939	0.803485350120984	0.837079863320242	0.91386656948769	0.895851331347425	0.899240859969123	0.914058497641593	0.881054051813315	0.775154763673932	0.85920837197437	0.777282139232625	0.90157241919943	0.822843012687948	0.865806451795636	0.78097595735128	0.886698036407102	0.830465945176108	0.88029904401142	0.829667529923372	0.814189353146411	0.840512817442412	0.896142917373415	0.919219486163975	0.898945325873801	0.864081457326756	0.925039717402383	0.934474630592737	0.912755845470397	0.908835218076946	0.904982399698327	0.889432000553012	0.81146282168639	0.893205760898537	0.888149641049765	0.93514156091132	0.864736310606604	0.906517935716679	0.897069866447271	0.855602737461128	0.876460016431401	0.872235934512504	0.877346813595568	0.856224871431934	0.877731566596757	0.835503037281164	0.884245194619294	0.799768524859398	0.915810435962611	0.879150679575865	0.877054705044687	0.845296198382503	0.907849197252366	0.771463339149868	0.811378730928302	0.860346351786748	0.89709688904987	0.772365934924535	1	0.783816284927009	0.902047371885047	0.831510976281893	0.811039093511594	0.858956489920496	0.82651267061858	0.724665976372663	0.795318460319989	0.865729238656259	0.83449808661498	0.450412183924974	0.91455358014906	0.846245975841918	0.28462400642369	0.858842802272946	0.856667963725409	0.781280025646609	0.864958005728609
SCARB1	0.877527421242034	0.51989876619231	0.861228881358039	0.777584975806047	0.740159962909662	0.831428823034338	0.935687982749965	0.866143813069901	0.913322970777372	0.916225659121529	0.851867135655379	0.943407472973336	0.895274365619224	0.943332805033602	0.730149746455706	0.846465835446573	0.949969593095469	0.889759722251606	0.916812101557022	0.729224146244641	0.93922594244162	0.865468000760485	0.698489023565652	0.895762509324025	0.925692794625768	0.948722236147256	0.906277045434408	0.86329697072779	0.685023947222801	0.912203295525198	0.8338719479262	0.867484428464301	0.346757863594893	0.828226352649601	0.886471892214485	0.860663905854657	0.638466594380492	0.885223145543602	0.860106920394453	0.828357380221018	0.684005794547686	0.899523847209573	0.893237642158629	0.562605228641004	0.540550466632299	0.535630969182185	0.762776992427096	0.886086926733732	0.836333318066109	0.777008232235122	0.920211882037285	0.860245352913809	0.935450172065281	0.844417514489637	0.898763390415276	0.883063236971062	0.944141589149614	0.908020140286401	0.914006444176738	0.829030015799229	0.956065473480064	0.923006503205358	0.937025328037076	0.900149645205577	0.908961075348244	0.7999527435317	0.871409318035313	0.859160441530406	0.830863861033789	0.898169078589863	0.828669048417599	0.786659291859043	0.846073235687139	0.875241135560404	0.833212395135945	0.871585449471527	0.661563291563792	0.872151288244159	0.83636491858866	0.896453002969753	0.786106891566308	0.789190511472195	0.923217766838447	0.878305881033667	0.893156639623486	0.904323057014628	0.909816008327072	0.678146038833183	0.946058389256881	0.885703112819703	0.887358818244289	0.86591425072146	0.781833383328621	0.818303800499196	0.879499203418574	0.796773706604628	0.928845270608829	0.754144758139144	0.864728293038314	0.890775709074558	0.921672999853524	0.783816284927009	1	0.895705658564543	0.626642295311773	0.737556350705437	0.771932590157432	0.812919469467286	0.420231789760863	0.861767257155544	0.833474395625074	0.628423638588517	0.131117871663668	0.905765576420691	0.873143315155042	0.125644314492105	0.785170641207192	0.890470716243269	0.919233069048032	0.826362275128774
F2R	0.965575525300608	0.743294952126128	0.965520105653611	0.919620271921803	0.901152093555658	0.920344347057347	0.902642751413061	0.9559538913322	0.968296539929551	0.923601004663168	0.963776199905286	0.937576978138323	0.954542831203909	0.945290817306145	0.880469059712334	0.952545024341867	0.90608744522959	0.959474488911446	0.950316532375254	0.883049561227822	0.903424639327691	0.925619739512731	0.833627554943379	0.943496262167826	0.962731471723304	0.961160370751843	0.965668302668121	0.958276565120099	0.825693463342921	0.923862839417934	0.923314301727112	0.964044871060451	0.550840323724677	0.907807859793847	0.951833510358946	0.956320810553806	0.801300089778014	0.883273902078376	0.914334931018012	0.920066475504881	0.749937231993404	0.909041414322249	0.970229435536094	0.659970788880765	0.675558716899536	0.742029747557033	0.860654080852556	0.956065136400123	0.933275131039288	0.894778604177745	0.964766914140698	0.926536187006253	0.896955479851931	0.904859528613159	0.900817850364261	0.937069261940426	0.908999650580478	0.957053405251434	0.911570880760656	0.929296156736949	0.925023011582018	0.942373905915028	0.938461479157846	0.882554387118486	0.928367822066056	0.906440432668886	0.946246983105043	0.93802800788067	0.92560258513484	0.967966689733265	0.947480193331232	0.929782730659534	0.951350689955724	0.946630000143303	0.924410558479959	0.889373306542675	0.859671682121233	0.943149019185602	0.943060292474781	0.947369836629986	0.917397431912689	0.9033211655653	0.941725522697257	0.935508480058366	0.933387688396387	0.952983410208483	0.93776692109074	0.852870776897557	0.916796246005138	0.93124500882777	0.899678519169655	0.949239447078239	0.89859633215869	0.900781146645555	0.918488472271867	0.917567959305211	0.8925751820425	0.796912188472096	0.929622554504191	0.939766943687817	0.891248972721061	0.902047371885047	0.895705658564543	1	0.780307101623181	0.837703548439292	0.867739355042169	0.905576887956459	0.625365383486592	0.892455023457296	0.921366612206247	0.761539858243402	0.26351464981716	0.972332604166741	0.920826220631585	0.149269527055352	0.869314729781433	0.939533642283786	0.916594497937131	0.896261437245484
NRP2	0.790964716135257	0.831736026761488	0.82816720628462	0.831054005744832	0.866343191927001	0.797026193598867	0.656312441736062	0.794203170193334	0.780684476243567	0.677945262581839	0.839140759731408	0.669322096737876	0.79234713486127	0.702999570375246	0.84397962065091	0.80656386739166	0.617164636199236	0.80593674987506	0.764938889627759	0.794191688301802	0.608126570260077	0.783765399213867	0.810283045996814	0.778006929786208	0.7772064865563	0.741510443288688	0.798401363668222	0.836818928019821	0.792699584718903	0.673088272084315	0.75021416168702	0.83059912114718	0.758794530570697	0.775257171100252	0.778847348142155	0.823416943356917	0.781229631325884	0.70186520774852	0.759948095814134	0.794281637986177	0.652600483603278	0.725486190608905	0.819781046012545	0.66703597373992	0.718503715918264	0.833259849972319	0.804949093979419	0.806475859635807	0.802174014646564	0.83169250676725	0.799033330867319	0.790344394490495	0.63400025589308	0.75514477170629	0.674224962227171	0.816346229624515	0.677369711402894	0.738825775401045	0.651616845586004	0.794243633278119	0.687478774807671	0.765093358559246	0.681893244175288	0.6942293366894	0.712852291796588	0.843179481639811	0.836627329091447	0.834903215684137	0.778161371498908	0.829236537711529	0.839486132131268	0.824958716748153	0.843215328045375	0.80169556102792	0.816245614573114	0.727534587804496	0.884603148855988	0.75205377704211	0.845167437120376	0.759129009731114	0.857468862324403	0.825673925899763	0.725540430278952	0.768225316859864	0.779044426904507	0.772378369840337	0.725713245185748	0.852156602423641	0.69862465029641	0.772061807712204	0.648085411877477	0.833109037787638	0.838547514701317	0.783962170436526	0.728917831448844	0.799340370381728	0.619501816660581	0.755114092992589	0.752493337544514	0.784457297881265	0.651633543296349	0.831510976281893	0.626642295311773	0.780307101623181	1	0.773549285035192	0.822445060895547	0.716750669564575	0.852037224746361	0.720724060580773	0.798848508514412	0.801979603193988	0.557245577496143	0.800625669628685	0.761527216725425	0.364189192374153	0.831972655341166	0.752337306333812	0.647572586283974	0.806711548172877
CD82	0.872835049232582	0.853655122549085	0.885264541926255	0.836192047206666	0.90736586516142	0.900070148832452	0.759179398302422	0.887842096364637	0.872071696517367	0.823357317196513	0.896409523613917	0.81196506174553	0.862923775856061	0.84050260636588	0.920305794125803	0.875634676128838	0.769468010507655	0.898200209440908	0.852768999814509	0.900210856522726	0.77166459780678	0.909129867303098	0.864235947877905	0.89442031126416	0.856022795446147	0.845701543583168	0.887601712007859	0.899694617826244	0.87388949177498	0.835041755212947	0.897819264804711	0.90153479064852	0.707712070826561	0.857651105077224	0.868849534834402	0.872014691608797	0.819194310664543	0.812430681010595	0.853917110145408	0.88498337119944	0.71668550923135	0.816322420754603	0.884131410014236	0.739963480588386	0.76838024055898	0.845611756152355	0.859887696806126	0.849803885627793	0.906642923057785	0.866815098122961	0.837817392471392	0.848283695835851	0.782412204404804	0.829710304349204	0.809240967836298	0.868167357167694	0.795218192056715	0.842789021059074	0.814491843556488	0.871811091411513	0.827654729650143	0.823090414923241	0.827161358394467	0.775027722549017	0.840501578536933	0.844607929669156	0.882276877768177	0.862237688388586	0.855348591403266	0.879912135737159	0.867960071298303	0.864863798839063	0.903410380455362	0.880780100242583	0.905476348382042	0.782899404126871	0.863959628039159	0.833359674901315	0.86936743931977	0.881423482292307	0.909097408475828	0.917928651746028	0.83108645196914	0.880216303411763	0.83794766812776	0.87518882171466	0.822460492494193	0.869023671596976	0.792728611989248	0.892307991401618	0.81697914778605	0.893454247644784	0.883953603515537	0.842442170617731	0.877209715685372	0.845723803167356	0.79681810119773	0.823587106187716	0.858822903261118	0.850798034187913	0.82722243890237	0.811039093511594	0.737556350705437	0.837703548439292	0.773549285035192	1	0.840926512203595	0.882959853584972	0.65098484916588	0.862260326785403	0.866520766048187	0.724318820139802	0.35437448101671	0.894239007491793	0.853320707341195	0.162972972480753	0.814984865596403	0.881805783852725	0.798640114255371	0.859275971083971
SIRPA	0.86576821673971	0.774712360328507	0.893370619418078	0.842908324131971	0.883123353957088	0.853492791072836	0.810156124633941	0.860423186820098	0.868402932103286	0.842739200809598	0.882719941141685	0.825749389525511	0.855366839305756	0.840040774005984	0.85386155919202	0.864325618154717	0.779011565179453	0.903667462320314	0.870608561314703	0.824170427190747	0.794043324253276	0.883722151944129	0.826360689225661	0.88552645081568	0.867900734727499	0.862626212321296	0.897637659308188	0.892530597855077	0.840012852860629	0.848461446715557	0.871055763145406	0.901709165142124	0.656195891447817	0.872826099110865	0.855931712764764	0.881558815647985	0.799663322079668	0.836302501910694	0.835863556722484	0.883181005757028	0.749892673673897	0.801965005910178	0.9009555552075	0.698305690335008	0.697027958330994	0.782684980611609	0.856180081571909	0.8746903816002	0.880898618265285	0.849948416724464	0.874112109646238	0.865334665423864	0.800627719986355	0.844851786028579	0.825862501988005	0.865654536063381	0.798800317231368	0.856880050562241	0.833005048085418	0.874588219233666	0.807133075329872	0.856570843679178	0.840416643759374	0.819469348684382	0.840411930164372	0.857318432666929	0.882124387960189	0.881324639277953	0.853433477487102	0.898933113966369	0.88392816810491	0.877232386225076	0.887069838756363	0.884405054102013	0.883966128759124	0.835259817381659	0.841724066209934	0.871800222881939	0.871889092126366	0.88142151409315	0.869963278758035	0.862001710091177	0.874084393312837	0.878777685052256	0.839330633132075	0.868488738607287	0.853397550823409	0.837402343609101	0.825707802920241	0.856353939041021	0.808368382340452	0.875250306909003	0.892938605442253	0.821427695140093	0.857617809458055	0.827559215128936	0.799529831093893	0.854703383146999	0.87346780103185	0.864833284012023	0.822278380804434	0.858956489920496	0.771932590157432	0.867739355042169	0.822445060895547	0.840926512203595	1	0.843863901001284	0.691035031068344	0.850201722046288	0.876169972198573	0.77553929232038	0.440002336627122	0.890513846956807	0.84155075895012	0.307550723004937	0.86000853268839	0.902867862693539	0.823365432355384	0.841767802566327
KLRC2	0.93900879380796	0.757125666234813	0.922077632111297	0.842013073823964	0.872644271393476	0.918345734403342	0.831150252319032	0.919681966612722	0.933625537944116	0.904378111707277	0.912358216364002	0.911162273353152	0.891584963805741	0.917188190207646	0.891091108964099	0.930624997446185	0.862046243804309	0.936314401877367	0.912677715018816	0.935448302119998	0.877812559696968	0.912667017133796	0.843297876528841	0.931037221340695	0.91011214317918	0.913611705281047	0.929839256770012	0.928220786636448	0.831270533500926	0.925635354727511	0.940355654690857	0.925786977969275	0.552567982624602	0.886288089610983	0.92671098033569	0.906933675621987	0.873484200533172	0.845855388502126	0.866873099960644	0.907453482579842	0.767253012489424	0.866069356060969	0.912784202624436	0.637899714573593	0.680419106493513	0.756260542617185	0.857146080817038	0.894588895840689	0.94169489357548	0.855877003257987	0.882839688498242	0.860775750583892	0.843772114266501	0.878908262784035	0.874347038950011	0.876573583864439	0.846105766627637	0.903595182327377	0.905647340104838	0.908460290186522	0.879572769171987	0.88268002274129	0.909238460916493	0.815996477925509	0.901301273163678	0.85907141505424	0.90041916427605	0.879107770002427	0.874401497909466	0.906914425922957	0.903767712116707	0.880331345349392	0.907930031544208	0.931053067822359	0.907804196423063	0.863422105937146	0.823379919750308	0.88716660840629	0.875372508505342	0.938981658557276	0.896007663102097	0.879257430067377	0.913140094222315	0.906766453263775	0.891956379128316	0.906933868290086	0.91976307219668	0.834579007300229	0.863486742600001	0.909603531386327	0.894354488813096	0.913367162868541	0.859550008861343	0.848140692001784	0.920418962753525	0.833242209597615	0.862657642736762	0.806298312505687	0.885517966644762	0.875453746270526	0.869497097602701	0.82651267061858	0.812919469467286	0.905576887956459	0.716750669564575	0.882959853584972	0.843863901001284	1	0.537676917487805	0.916527839514383	0.901143961127826	0.679945090543896	0.17904626959814	0.927188018325281	0.908504612679114	0.0981876397321925	0.789236372353249	0.92993978509345	0.899074335903007	0.837027960116771
