""	SIGLEC10	CCR1	FPR1	CD40	CCRL2	ITGB2	LILRB1	CD53	TNFRSF1A	C5AR1	ITGAM	LILRB2	PILRA	VSIR	LILRA1	SIRPA	CD74	ITGB1	HAVCR2	ITGAL	ENG	P2RY12	ADRB2	CD4	LILRA4	CD226	TNFRSF1B	TLR2	TFRC	APLP2	CD81	TLR4	ADCY7	KCNQ3	TREM2	SORL1	LTBR	UNC5B	CD163	KCNQ1	TNFRSF10B	CANX	RACK1	LPP	CD9	IGF2R	PTPRC	ADGRE5	TRAF3	PLD1	ADGRE2	ITGA5	TNFRSF10D	ITGB5	TRPM2	NECTIN2	PDE1B	CD300LF	CD47	FLT1	TNFRSF14	PLXNB2	TREM1	SMAD3	P2RY6	PLD2	TLR7	RXRA	TLR1	RYR1	SEMA4C	FAS	RIPK1	TRADD	SMAP1	LRP1	AMFR	NOTCH2	SORT1	NRP1	LAMP1	PILRB	ITGAV	NOTCH1	CXCR4	CD63	CD44	TSPAN15	CD69	PTPRA	MCFD2	ERAP1	NCL	TNFRSF12A	EGFR	CD33	ABCA1	LRP10	SCARB1	CLEC2D	RPSA	PTGER4	SLC16A1	NCSTN	EDNRB	SDC3	C1QBP	PTPRZ1
ITGAM	0.931341676887252	0.903711829165809	0.97701848617163	0.797150385714969	0.843380042610529	0.955743251193592	0.875461245762279	0.916019040995802	0.937598068652454	0.848830463338521	1	0.651061620120023	0.833679603593112	0.545641289976101	0.580752505943503	0.927773923317219	0.74805208231705	0.908493697008303	0.952113168115897	0.912651430458716	0.929569007521678	0.442765216780603	0.618530398671248	0.868366167213808	0.773922766590032	0.844972187599788	0.832647988599555	0.721691853933388	0.899221587588311	0.875657314718943	0.923993135299107	0.839502519563954	0.873000554799482	0.786411523623452	0.932567011755631	0.699138172268042	0.839385506958528	0.848251602669448	0.475707500718974	0.696819264781276	0.677154165344764	0.792219573774548	0.88990468655103	0.647700811160914	0.831133891776817	0.769932297420125	0.912515587023312	0.842248955390835	0.76078085571921	0.875443560096454	0.885591009830635	0.756251252865909	0.834390713589422	0.886740209984062	0.761065536620564	0.768921046953504	0.630898817496323	0.792827969830957	0.76834015510841	0.571847694241989	0.834560707833827	0.86194259697883	0.86760831346683	0.656915158623655	0.743101132687049	0.771382801476068	0.805045345252256	0.841715790251746	0.869705888304643	0.703180085314324	0.501827358747176	0.850392313353875	0.73642812345885	0.795443987753683	0.753171982661805	0.80894830984068	0.455603858926081	0.616018176131529	0.873331453071271	0.832525933543072	0.894952232754259	0.112264517026904	0.669117690544355	0.621818511482016	0.571811343470679	0.85986958978361	0.456824116207039	0.668070049839151	0.806541589638299	0.561118694996696	0.733963554813416	0.737556464662536	0.829050608705619	0.711375051783995	-0.144224840654915	0.796095028135561	0.75511087580337	0.881885783651154	0.738612148527652	0.570544122713866	0.921095717164722	0.919477900088193	0.276231789522038	0.677790428082366	0.138740879465434	0.0692978771469283	0.830521339114897	-0.0935770113697133
LILRB2	0.506718119713191	0.517216811326472	0.572956887334296	0.352521314567491	0.625189908820524	0.541336279206509	0.449120540683175	0.4833537766942	0.607914519040532	0.736336319619523	0.651061620120023	1	0.407339409875126	0.300982955339648	0.595154529232783	0.528247724049092	0.324270005350879	0.513020685240461	0.493189922050757	0.593796904649451	0.498583567039293	0.0645608632926073	0.21729095715773	0.484458663468552	0.363729033937137	0.40320556810227	0.74720703976659	0.389876062495121	0.585512412072733	0.60638852518696	0.459114816935489	0.601109874672749	0.553018684808323	0.340422175379625	0.492158565087863	0.244808039811805	0.524300543046698	0.467425741405438	0.606359090577206	0.416376106156192	0.342265794367392	0.416984996578053	0.533134199988228	0.246766512313924	0.539398140767511	0.639021489589999	0.603523892891476	0.687041116424328	0.454251597556168	0.518550933799004	0.565343845304239	0.584192947108048	0.445138955890404	0.466154689365381	0.316074014700283	0.414867859557354	0.391842821860646	0.579515744395198	0.41786286118269	0.380071880891365	0.691587424074004	0.566805707640221	0.626235748390919	0.470279937245353	0.306258671753529	0.536298476925606	0.363199830044238	0.804763821081793	0.51525608565051	0.302019562132857	0.0815788581064898	0.48129801123046	0.284460113113374	0.513414477367602	0.450354976874567	0.412804276570531	0.294883306102353	0.573512251688035	0.421358065574667	0.442658176076245	0.551233403471393	0.0564878493153781	0.31518728179903	0.37712758077236	0.610112319601617	0.50659041968989	0.687260760596998	0.319329771834026	0.393554436095199	0.28115917472576	0.395490597011973	0.536507754709545	0.457482949469749	0.433690593110442	-0.120460375612071	0.4536708828314	0.405272172939087	0.468720018456612	0.34774559740597	0.355880193107413	0.581289666949418	0.553918328091899	0.155491806545279	0.360200057389051	0.050053309561097	-0.0136491370013684	0.507440883803676	-0.10152771462885
PILRA	0.850574992866885	0.807268808415869	0.870036545160031	0.864966232733999	0.72170764561836	0.883047284317973	0.787866988438078	0.919262358567358	0.812918492224868	0.618719318081419	0.833679603593112	0.407339409875126	1	0.763099923473894	0.585633278663631	0.800607309578162	0.872979173600454	0.77390601432834	0.868715496023956	0.787144128529665	0.779858261086195	0.702826665244294	0.760532884521254	0.806912686184036	0.87784295965464	0.756216877926371	0.710121215577077	0.778170004134311	0.642269937171307	0.691175459921573	0.917942304462444	0.689775211930201	0.755537329365948	0.698408271268087	0.901948019578461	0.798212206305889	0.828312606420789	0.70463498742265	0.329103931512834	0.68784468643326	0.710740030585041	0.616188892118653	0.893516727005492	0.59779575930917	0.640045203262631	0.548030417284737	0.884837384610957	0.669073698354989	0.760713077237811	0.775278495325198	0.643643029150019	0.606515070151987	0.677864812168645	0.754809803116282	0.860460937104135	0.551675411048368	0.539915863717139	0.693168508688463	0.648489762699434	0.299865565208733	0.678338338460021	0.738836932233559	0.653404231089964	0.420313236151856	0.812849442571369	0.629229600522335	0.817684808535857	0.59484200052888	0.878010663336247	0.591587345524521	0.550596812960444	0.750029774379956	0.65901879276164	0.827882225246384	0.648933332668483	0.667798407218737	0.375386398207611	0.340327362490397	0.7903369513308	0.71742671160434	0.80934079204277	0.0726713255849536	0.487182498367827	0.315107282552309	0.450513282988155	0.72645462889365	0.190048706966854	0.820706352454185	0.74279637805069	0.350452529446825	0.599705163320013	0.59609967401937	0.676547656338283	0.514916334745076	-0.26928415644957	0.878990493933734	0.591606929369335	0.819939156599033	0.615472054730823	0.520274080621838	0.874982147944197	0.759851637574662	0.0976857501402925	0.599816260720337	0.000606987103781351	-0.0875994876300463	0.739408121194168	-0.245712397410749
VSIR	0.549956036123049	0.483043944012215	0.582692194892067	0.73382415774803	0.349312341767261	0.621758527888191	0.648631091978353	0.751211329537917	0.612995311674625	0.424038389780187	0.545641289976101	0.300982955339648	0.763099923473894	1	0.656432521873639	0.485871913110355	0.89264187407028	0.368598129621468	0.533371968801637	0.573422538927513	0.456661190321166	0.884942396411805	0.857148669399076	0.71793862879113	0.779285420241105	0.538658331919591	0.580791336403068	0.699681706687905	0.321940139773418	0.305989780869546	0.664527061150818	0.433477664416064	0.644170278966003	0.555223537395237	0.591727536595671	0.834270799365946	0.55090468209133	0.526211405611303	0.0500406584871652	0.624172270412874	0.767942498322853	0.251320638969672	0.674718683040643	0.523189183313467	0.154104520089163	0.307876233821861	0.745197190953468	0.536955181593138	0.546627702813753	0.356130793175407	0.295000629341949	0.195294899548668	0.38000320002324	0.420404904292299	0.765543037050993	0.128421965383702	0.602884869528231	0.471562067211058	0.40319164271976	-0.218426314030034	0.287368633856425	0.455039375291164	0.273195444186414	0.362662690787379	0.649219688348177	0.212165933623027	0.714056451062209	0.426100146834298	0.688744080145312	0.570796163196408	0.572524987823374	0.389835554926822	0.488290296207193	0.56913651156248	0.398520223540161	0.388530103953676	0.342963849826775	0.0832158324389606	0.636026515820232	0.353649359716898	0.494061191343941	0.22976079099299	0.2505880132517	0.0229616349382112	0.536626917394225	0.254732870999262	-0.212099794762337	0.657581975312266	0.651422903091752	0.176801571820955	0.23777185929224	0.283758137714494	0.486966711145156	0.054523534281918	-0.259611462011025	0.729726955274668	0.167126800418684	0.588988355837478	0.299197657624152	0.48960212608436	0.580700131562961	0.435686835036564	0.014099765150854	0.326852686514958	-0.113230229259073	-0.183910205295403	0.450840038197183	-0.247455629157064
LILRA1	0.532923173525505	0.428759486765755	0.582977772218222	0.650737393675918	0.401706985319591	0.547160737530514	0.573711612304648	0.635570054177553	0.592434233146944	0.491319258341134	0.580752505943503	0.595154529232783	0.585633278663631	0.656432521873639	1	0.385886640944962	0.638992766775777	0.3314062642852	0.489669380309204	0.569274413064537	0.453826425777782	0.646453598727566	0.553059143935589	0.573980527740468	0.544438084325913	0.46854299509258	0.595624695962644	0.570297325495034	0.41182769962565	0.357212271703074	0.533799493956155	0.484932452277106	0.587411590817271	0.516160221885402	0.506999013006498	0.580543679296785	0.436491544852226	0.533833657562473	0.0580247499446516	0.406086385164011	0.517098350910274	0.20679512698658	0.566038959039739	0.372475067842361	0.25799780934834	0.410279612731104	0.692064734151863	0.540367207313903	0.596043511343524	0.463710408440938	0.411768380979071	0.263828076531441	0.423466511636769	0.470863342661125	0.558411571999044	0.231965262291459	0.591737178255507	0.39401674785906	0.345229912911998	0.0206866834262904	0.412867068196158	0.51727216690763	0.406374618738629	0.407090962052487	0.459579188893291	0.442502877938001	0.641430507409072	0.609442504826694	0.632793310497254	0.446651146036824	0.380854611873959	0.3413427769122	0.369073808544028	0.52646229927906	0.380639995924522	0.290031662825505	0.373868016557611	0.191673428566591	0.554928687684571	0.276205326882481	0.439840553291162	0.187589197039235	0.196132311735269	0.119467034050323	0.356017355811686	0.294978584206899	0.140195411781062	0.535440173754043	0.45670754822474	0.200803054487773	0.2436509163898	0.387947139865947	0.443216872476166	0.17805317398512	-0.259956733428053	0.693626699018456	0.139033637983416	0.465482321817081	0.245881848285956	0.439155667908994	0.55628887245364	0.477341269742883	-0.0493324610490288	0.358871305341386	-0.126546321931098	-0.197884967981894	0.469427659059427	-0.234180684188373
SIRPA	0.90505526684943	0.939590779991873	0.921772295994381	0.727271570321585	0.841781022020872	0.922520333620775	0.853532265105347	0.87130216002376	0.922630656547601	0.816692695663294	0.927773923317219	0.528247724049092	0.800607309578162	0.485871913110355	0.385886640944962	1	0.724476035441313	0.94285446411646	0.942687439209891	0.901192777022411	0.912481137426106	0.390446551870823	0.600289780329428	0.847488675490846	0.770571018099583	0.838584057276652	0.796753688767921	0.699348512445879	0.879694355863831	0.924925184124618	0.924401439850438	0.861385085753084	0.863437300782666	0.788101216695491	0.921861038426126	0.697645109469747	0.853514273456631	0.820837785571479	0.475477427058337	0.705413685497071	0.702083978041453	0.9000557549203	0.88183041777813	0.732447434920057	0.884184256751006	0.786265211828208	0.867115032404062	0.849842677395719	0.778703907379757	0.88975023647129	0.880721027947465	0.814331177131426	0.833622627784247	0.864500862614692	0.747791831186364	0.849778679404861	0.562819242638126	0.760755754733448	0.870523217182246	0.620003017056355	0.812088335235794	0.87928559847982	0.84512650779177	0.700079257025452	0.74529878522215	0.743419126305903	0.788057321489805	0.775291315831486	0.809203020305347	0.695954241084172	0.569244477874048	0.904455321432469	0.787814793278986	0.792010366368793	0.835715258629202	0.906054315045769	0.55339699308124	0.708633796129948	0.88857008089047	0.910242951813034	0.912102581666534	0.231214833117787	0.798227158974259	0.733594066354894	0.598428324186602	0.885839163446005	0.4324067036034	0.640377300255125	0.824112996889771	0.675363222226789	0.852259994811243	0.822290249698385	0.878206590260428	0.762402943535559	0.0396776242566086	0.744869034761049	0.857407011614498	0.927757038416962	0.862507577353047	0.602473354709873	0.88598066565722	0.916609983898802	0.432657480886805	0.730087428078848	0.341234532914716	0.284254653170116	0.858010780407304	0.0976173519757416
CD74	0.801708850612318	0.692365099733507	0.794749119032913	0.793901030612733	0.507154005877985	0.831313545651636	0.869145369040534	0.930742343001478	0.798944648555455	0.587364223945176	0.74805208231705	0.324270005350879	0.872979173600454	0.89264187407028	0.638992766775777	0.724476035441313	1	0.654502060109709	0.778125273282734	0.792530575583111	0.695611427910973	0.866342267245876	0.925906454373868	0.917283778239686	0.868520131986948	0.801964384144714	0.696519221660513	0.820531928972373	0.586284568504342	0.544707359396762	0.861763030811355	0.657713881349104	0.844159668338441	0.801058917052725	0.809911835621058	0.939071779281514	0.698583607421859	0.746338675295191	0.0723763231714377	0.808146691546475	0.832221623842222	0.531089715141903	0.8145620691534	0.698159911466043	0.443422809711074	0.48807462856583	0.877783149028393	0.682006507382501	0.689521360745509	0.627151529314989	0.562963869157815	0.40555782865141	0.636781064700992	0.666646451740513	0.918831001330273	0.430137198149358	0.749736643684179	0.558451859455254	0.634026513980515	0.0415737342261017	0.475167776549115	0.604906636005346	0.483154443735236	0.576317589162468	0.827620859041751	0.395361852686371	0.898889400334278	0.595868765318535	0.826157891875894	0.787475798234232	0.781069296498037	0.640915580750053	0.724598448887402	0.703854006617532	0.62703756159923	0.636522712052698	0.480148604670606	0.23817546537179	0.857992745255632	0.599054203716663	0.657220566729035	0.25518744710428	0.504022424926917	0.326525922563522	0.581312767238133	0.504194128401617	-0.119898618834746	0.715488879995457	0.868062965221198	0.406726620258804	0.491573455812445	0.514308664951556	0.711397222483701	0.268977826037083	-0.187263819747004	0.840588494248876	0.405778761172892	0.798565871259119	0.584555590682875	0.630086270159263	0.751108365637166	0.698665817521942	0.164561671646583	0.551636405325933	0.0325754359358075	-0.029053597787492	0.634378979868306	-0.149378140237566
ITGB1	0.906089677984375	0.891860098122873	0.907492244045337	0.651167524025153	0.865820237329583	0.901724966800906	0.785145683929178	0.84345711636745	0.871322689131413	0.796606875705026	0.908493697008303	0.513020685240461	0.77390601432834	0.368598129621468	0.3314062642852	0.94285446411646	0.654502060109709	1	0.935408627955518	0.862604113547941	0.889000226656178	0.291471320350175	0.511714351401609	0.788273177359391	0.717705662755704	0.820398827437844	0.760005840869076	0.623897392009246	0.851374611005461	0.915240661093958	0.904195497161677	0.821982969269024	0.791931874017963	0.714530939235587	0.925605750971125	0.600610456532553	0.829319175949348	0.73635962034247	0.526685911210885	0.684480094211799	0.541320601323805	0.88749869694506	0.85060377034323	0.631737128609375	0.908048399236107	0.80056226795345	0.809010711055248	0.77158992945758	0.685990411941396	0.889860857474654	0.833595449029908	0.802892117781587	0.8270747315108	0.850666121139669	0.690831095273134	0.850050983168774	0.528089568226475	0.773995707239439	0.815623988093325	0.636979719102411	0.828147881464338	0.779666993549437	0.827318564097896	0.597734853173158	0.737295223724822	0.727529550882936	0.718943682288773	0.75076132282077	0.779348046346376	0.62159496051821	0.512367263141374	0.866328532676867	0.737072242071803	0.775151474795263	0.776037022541947	0.846923760287331	0.403970583735834	0.654339089776992	0.806561844502547	0.878982489599417	0.904474516539196	0.0134890379884793	0.73819183479967	0.694341210627985	0.539263849789035	0.933306708369122	0.492607808626583	0.60313320110734	0.783661955470504	0.595517440405242	0.821323819568254	0.794946763409159	0.803014466847069	0.754580899915996	-0.0371676517277923	0.718183299580944	0.84861987768657	0.863018584916672	0.828629708779128	0.524981359173566	0.892005643682352	0.899052852116981	0.362410331762734	0.732961204585786	0.248627014001872	0.193073599479396	0.817880576523817	-0.000682365451470743
HAVCR2	0.94647124240934	0.935842230411817	0.975657184653059	0.826351710247021	0.850329828185275	0.963070250916125	0.869403900061816	0.933666395460243	0.924491469992187	0.814870710611388	0.952113168115897	0.493189922050757	0.868715496023956	0.533371968801637	0.489669380309204	0.942687439209891	0.778125273282734	0.935408627955518	1	0.886154509369135	0.953169599184129	0.489827448915824	0.632042482988585	0.861989721741558	0.845396133901237	0.861878905709454	0.778785273747508	0.710364592989751	0.867638887476303	0.870953438644828	0.962875474626651	0.817206865185169	0.856196535400918	0.796684249880332	0.969719482904547	0.711864140755702	0.857416635133873	0.869032113684316	0.409706904786197	0.700326440405771	0.6672861218966	0.822712651619461	0.895241525844052	0.664865329033848	0.855969801535635	0.736868915582141	0.895027215689136	0.775569191429093	0.798751572290376	0.904524434682825	0.869927389698927	0.770818908197786	0.837920007960643	0.8989862548557	0.788075435440934	0.797606292355101	0.568189269593681	0.795372153143885	0.785803282253468	0.600179998909266	0.831511894447948	0.838740084462282	0.857074738848408	0.605206484622331	0.819051047038396	0.77796513857162	0.849339606060229	0.737333110570999	0.862376853988925	0.684758921177715	0.567268599135576	0.882835181409501	0.772341396131665	0.818942634187183	0.774793490536719	0.826413327413252	0.449147885944626	0.565126752200483	0.871327992830581	0.85287854492678	0.917558090417095	0.0990962962399327	0.672147893097046	0.602615033768248	0.52291759789001	0.903815626799827	0.387977701017262	0.711641007956713	0.825093574078578	0.545135541227138	0.767937881413718	0.745187858703811	0.821685750050298	0.743746292493218	-0.150078000973003	0.784188398766029	0.783392830534428	0.881941811825915	0.792247896176923	0.543302628373736	0.924053335826911	0.916191644607601	0.235048690115898	0.738726062815642	0.134001161040458	0.0775983810881424	0.823254388393486	-0.102091365541443
ITGAL	0.878875693168968	0.868770817937759	0.906996922847445	0.705089372076205	0.770651262023262	0.933706158640538	0.911725555867963	0.905786335699274	0.882938425248493	0.839755453741531	0.912651430458716	0.593796904649451	0.787144128529665	0.573422538927513	0.569274413064537	0.901192777022411	0.792530575583111	0.862604113547941	0.886154509369135	1	0.885053821850557	0.476772141632218	0.739075054741871	0.917070503664363	0.74175049525888	0.842300826931174	0.824381229899061	0.708988341510024	0.898417441625651	0.832384932483871	0.891785643103514	0.823497470600983	0.933741319346158	0.844772274924202	0.878614506830813	0.757819327449532	0.748576082210027	0.86768990078731	0.370757246715866	0.781150871411023	0.776697968234449	0.789495389241239	0.845232949211341	0.714998990849306	0.774623003279239	0.708740348227132	0.899112269966176	0.917798018366383	0.733181981907498	0.847006257549848	0.868009564172746	0.680495042328755	0.821735528647652	0.825353792064917	0.819893077264892	0.685536899482104	0.694317573017584	0.722058402524085	0.79784134731376	0.449277065374852	0.745948451475666	0.811544143950715	0.8190393369013	0.756046920444407	0.744354247722245	0.677941454929246	0.836828862549732	0.852994309435465	0.797607753499561	0.807271110588797	0.643131287438693	0.831765766100978	0.806452251610578	0.7859606327007	0.790355633174034	0.82977314490579	0.548612780028615	0.639076046972742	0.916680930013599	0.824258060326423	0.782671335250127	0.239696767387486	0.713778301314767	0.681187129311832	0.699677693055173	0.749208303401653	0.333308494241477	0.653794513357523	0.91739300373088	0.5934563737017	0.729359603181587	0.797624099465763	0.871391898432878	0.615609983549453	-0.0462166397001296	0.747203213151187	0.682659237153057	0.885313391638739	0.773653154103312	0.651033912810471	0.845046913804291	0.945407480958415	0.348841952436071	0.59342055002235	0.208399062395779	0.14898486830571	0.761889744463967	0.00981052865508872
ENG	0.879249784329955	0.94164775389953	0.94706972378428	0.79369372398355	0.857289138913971	0.94936653907996	0.846118761965382	0.879359242753697	0.87061325345076	0.856022578330293	0.929569007521678	0.498583567039293	0.779858261086195	0.456661190321166	0.453826425777782	0.912481137426106	0.695611427910973	0.889000226656178	0.953169599184129	0.885053821850557	1	0.382759213562759	0.560251479455644	0.829605909564105	0.766126041953658	0.811099206153918	0.730455213782898	0.627218769784442	0.920966596556613	0.871159409221847	0.909047761890765	0.773910141791908	0.827550179155274	0.755731527129357	0.90389150965596	0.640008972323893	0.779229701219614	0.911044777207495	0.458576596178885	0.622898416857891	0.682702713286615	0.834301057994355	0.838841521244641	0.647646911861513	0.854505953934394	0.730592025296022	0.839875819482721	0.776363013633128	0.780942675116851	0.887667056637081	0.913198793639868	0.789026581200253	0.832497909534278	0.917811568480885	0.733959654663027	0.803555924852845	0.523506900278125	0.771812401614979	0.775864008429948	0.678183683744709	0.835992140271623	0.861448656982132	0.925953060848557	0.619613091668943	0.766229107499205	0.824212011143677	0.795130030748057	0.725726431811093	0.773972501641013	0.684951895168296	0.492535799446134	0.862551997680692	0.770012687589555	0.796207505238014	0.777457368394616	0.826181277143911	0.469835852698404	0.635747365263762	0.847757386015733	0.878724745244215	0.877382803425176	0.131072227191843	0.679851868267296	0.660292219196797	0.495262640096886	0.880266230690295	0.451268593942731	0.655434056387249	0.8084295606616	0.559892652683065	0.76819059857478	0.749825018608044	0.83535825484721	0.80384831783918	-0.0934793570321322	0.679414616696769	0.801296818898278	0.851683795454717	0.766274838854177	0.451819217320976	0.879762000593308	0.916814954371661	0.270477850601061	0.702006933370395	0.167852429133393	0.118437083082198	0.797319104480827	-0.0451573280806548
P2RY12	0.543656772546688	0.378121615105334	0.504859746653137	0.6923310456004	0.154949770044621	0.530191831234592	0.64766837984909	0.693525558301705	0.5375093011807	0.242933444244073	0.442765216780603	0.0645608632926073	0.702826665244294	0.884942396411805	0.646453598727566	0.390446551870823	0.866342267245876	0.291471320350175	0.489827448915824	0.476772141632218	0.382759213562759	1	0.870746831262933	0.669188868512761	0.688342586688635	0.589290749879128	0.425342984450473	0.714094018656739	0.224566739262226	0.217129498178947	0.593780792880771	0.386803332688624	0.576741332023193	0.646203015145386	0.513146662452687	0.865959417621357	0.447631852515423	0.506609290741071	-0.180709391898203	0.545997259286433	0.69476329333875	0.209426395082446	0.554300495272594	0.570757327556381	0.0754326385531342	0.190929471210603	0.679986248365904	0.394075748947193	0.504319308710546	0.326932010067667	0.244888019580973	0.0898911258555116	0.401445826854292	0.377466051925381	0.784768853034155	0.125702662498713	0.621720963992177	0.289460303534968	0.363399833788688	-0.24808405423788	0.115691352572828	0.356935031196054	0.126344412475136	0.373157260901219	0.63819725607375	0.119220220306588	0.755570538817952	0.263311018088092	0.668800224324453	0.596813625908438	0.708971616213383	0.331744030339744	0.533710019115254	0.486764339828566	0.363276735857802	0.368354045114142	0.383214706919402	-0.0498948355337762	0.627742245197053	0.297898908590451	0.378151806202344	0.305199425080802	0.252365583048646	0.0130773709087071	0.328040391327662	0.1522071400034	-0.397588641444422	0.575914511249336	0.602923973911313	0.220359122754144	0.199059409953023	0.237898136871824	0.437646898750817	-0.0392075556191287	-0.20302140537265	0.724770260244888	0.103832260241733	0.519166137874421	0.308775653607355	0.540338711932425	0.451992845956718	0.394025905771276	-0.0214140363226187	0.340946238812372	-0.087294572274311	-0.13259065466859	0.369976443805898	-0.173305215864364
ADRB2	0.662689644027218	0.562250940581595	0.648966804689919	0.655496829479323	0.323932820472882	0.702553223118814	0.822719269524725	0.814274196423879	0.658418408379098	0.483154006241419	0.618530398671248	0.21729095715773	0.760532884521254	0.857148669399076	0.553059143935589	0.600289780329428	0.925906454373868	0.511714351401609	0.632042482988585	0.739075054741871	0.560251479455644	0.870746831262933	1	0.854923292560497	0.709731781589935	0.749256030676343	0.616298630261004	0.773223528746895	0.489835227062371	0.440567419157274	0.7156873608618	0.56354901326827	0.777499705115798	0.802910178633915	0.642602292492038	0.935545416544628	0.52486769768425	0.645706798629633	0.0162122167343806	0.755231333235069	0.853127075325655	0.443556284257122	0.671625633735248	0.705727893678485	0.274055116596794	0.338054728722236	0.792252909757745	0.652800527446277	0.539473798177275	0.488132468974794	0.462653563673717	0.245075212657106	0.574764101346911	0.504978460371836	0.903872127587973	0.259724567352497	0.7548880721609	0.459212994506935	0.542312061241784	-0.120190114536311	0.276185886993494	0.472222684117502	0.331627326715497	0.599630552782274	0.72742476459474	0.19479273584588	0.83638781057883	0.501576908656584	0.708770330036987	0.815441030262956	0.825969845400843	0.512751348962487	0.747993265356718	0.597832219947521	0.554246796181702	0.602729358631831	0.491413050183943	0.201565908318664	0.805256093368511	0.512384750333889	0.490156892991857	0.326944729977819	0.465737662464137	0.278649911756741	0.614899860103957	0.3033878387815	-0.255995218398349	0.589301003610086	0.851653865566288	0.385990636037972	0.383482559280908	0.455988134700113	0.653124928981051	0.106881044937168	-0.13167729578312	0.732685029461105	0.304629077051842	0.68855774688918	0.524006107539354	0.682533153739171	0.568142077607064	0.643767958387381	0.164663486988521	0.374731530377003	0.0428811686305584	0.0032143665603372	0.467519983294147	-0.0804827103618985
CD4	0.880047996757768	0.797511333152745	0.890942068687958	0.741427429644416	0.608826871067598	0.913338789968246	0.960282920443871	0.947059741942344	0.881647220142923	0.757677843192063	0.868366167213808	0.484458663468552	0.806912686184036	0.71793862879113	0.573980527740468	0.847488675490846	0.917283778239686	0.788273177359391	0.861989721741558	0.917070503664363	0.829605909564105	0.669188868512761	0.854923292560497	1	0.790639393139331	0.895027204318357	0.786502969753966	0.801603661171442	0.800838248136236	0.715664092377632	0.88707718599184	0.781362141066016	0.937718583450852	0.889225175753392	0.859911861611683	0.875186213464881	0.728755132812359	0.860390315134663	0.228945650788954	0.86162078072625	0.845564589541815	0.696049239875162	0.835951791296377	0.744719319243184	0.630519716568672	0.615893630041375	0.89928275227592	0.819144822670807	0.678584431871085	0.753596256890268	0.771705248600856	0.558695919104903	0.784757077038303	0.762375239532118	0.906048842158884	0.610579045057168	0.80644861808053	0.622606738436271	0.744355225254654	0.275489464945953	0.59909522432668	0.699046143117503	0.662150902850314	0.744679900998211	0.820129084402084	0.515564258568843	0.90068535558223	0.755998390310091	0.823371202942422	0.899338514798255	0.778864867000766	0.761115050385672	0.820582630895484	0.732121557716264	0.745387730014893	0.781625618431761	0.547476743531351	0.448187970569688	0.940202034755507	0.741109391220149	0.726669631351729	0.288827543669688	0.65598980905874	0.577280033174298	0.68304880490821	0.62849293469919	0.0923148156724229	0.595602110378352	0.959259589868101	0.555829316521993	0.62717876152188	0.655639249135581	0.832547483038167	0.433598744884826	-0.0890083200594263	0.799221759590754	0.565259304985765	0.875935454432844	0.704877264726978	0.685650772037257	0.804207115715052	0.850831662850742	0.316103962104722	0.595094957026066	0.148240901754082	0.102744761996673	0.7167998141335	-0.033205902438626
