""	PTPRZ1	NRCAM	SDC3	EPHA4	PTPRF	TSPAN12	NLGN1	NLGN2	NLGN3	EPHB3	THY1	VLDLR	PTPRD	NOTCH1	GPC1	APLP2	NCL	EPHB1	LRP1	NRXN1	APLP1	ITGB1	CD63	LRP6	PTPRA	NRXN2	LINGO1	RPSA	TNFRSF21	PDGFRA	CNTN1	CHL1	NCAM2	SLC16A1	ANTXR1	DCC	DAG1	RAMP1	GPC2	PLXNB2	CAV1	NOTCH2	BMPR2	CD81	ROBO1	DDR1	ADAM23	LIFR	LRP10	NCSTN	TYRO3	MYLK	FGFR1	INSR	FLRT3	ATP1A3	TMEM67	CD99L2	PILRB	ADAM22	ACKR3	EPHB2	PLXNA3	LAMP1	F3	S1PR2	PDE1C	TRAF2	PLXNA1	ITGAV	MCFD2	ADORA1	CADM1	CD47	SORT1	SLC16A7	RXRA	MCAM	AR	CANX	GRIN2B	AMFR	CALCRL	ATP5F1B	DCBLD2	RAMP2	IGF1R	LRP8	ITGB5	NEO1	SCARB1	KLRC2	JMJD6	DIP2A	GPR37L1	ACTR2	TSPAN5	STX4	ABCA1	CD46	TFRC	PLSCR1	TSPAN17	TNFRSF12A	EDNRB	CLEC2D	CD44	LY96	GPNMB	RACK1	SMAP1	TNFRSF1A	TRADD	TSPAN14	CD74	HLA.DPB1
THY1	0.930583698213105	0.730202569135319	0.809786714647416	0.481481176822777	0.580686471231672	0.941499188759271	0.853190893044221	0.869864834001837	0.937373725039279	0.934759646601644	1	0.791142058696732	0.656970053386073	0.888014868026417	0.796491832877095	0.848385024739348	0.943932882683436	0.834524736268219	0.823512638017324	0.933367995959619	0.874891290637008	0.805716354225021	0.78843849481966	0.885600245745847	0.819531395754714	0.904737468299864	0.890995919478631	0.904597800305224	0.815575582923361	0.910162326905485	0.935703960769786	0.598423957999424	0.859014220263667	0.671948763719893	0.85714608299543	0.899476625731702	0.850419580134815	0.790821196155199	0.907430712845764	0.681422264780009	0.750634646497836	0.670447904823643	0.844013437744828	0.835217763598937	0.713049818905328	0.66906304146635	0.759140913016621	0.792285715533139	0.58211654073062	0.745631533888712	0.857022168105948	0.131781482624698	0.796692615870742	0.596015522417449	0.713444263181518	0.805879504737988	0.639420307015691	0.870707669608818	0.596568455261981	0.858232402889217	0.794575704452692	0.82437738627	0.622020253967891	0.837532022523115	0.20985158875989	0.875811551675356	0.77727501266632	0.790923688240735	0.794165867939355	0.730996888510728	0.772725024986923	0.819603201414981	0.828085444481976	0.871020092363864	0.840522893343212	0.538872958364125	0.434009897886959	0.927162069554536	0.797723340022031	0.779738492154935	0.81465252040474	0.794211364307509	0.885288004394363	0.954796049812066	0.732389978047617	0.891701637316275	0.493244312203912	0.838391486435431	0.91141780151917	0.772384675137925	0.428407498672743	0.933188068999297	0.773405542334789	0.825129630270437	0.837673079193973	0.902507179207177	0.779290995418143	0.826147149901731	0.137175008712657	0.725755271803805	0.811481721880479	0.796851218440963	0.915089961515541	0.76351279493015	0.81481488751934	0.6892391803485	0.0684809644072603	-0.119811631136066	0.183006738287241	0.741730201010422	0.899549227394997	0.643079285077247	0.464881594038536	0.798549813996301	0.101789280660216	0.563425909942835
VLDLR	0.872612207854238	0.824385984947001	0.870913725593429	0.654196103288164	0.75793694647922	0.7765639517903	0.877585144983374	0.863368657244363	0.866140790431818	0.78739325236716	0.791142058696732	1	0.715277195803686	0.869191178746693	0.869711752413977	0.871886294667292	0.796924115641434	0.812317076101502	0.888513422582863	0.876456505254103	0.869781597647072	0.856854646125946	0.825343659231265	0.854539387860256	0.870657375204279	0.890332843068473	0.886451779340439	0.784233123531575	0.830528669688955	0.882841755024499	0.827430404288836	0.735801286623633	0.842974221737594	0.784834797435328	0.834632662751572	0.839150424134564	0.850432588575722	0.787375601088956	0.751519851405295	0.781730342195616	0.84919139091868	0.817503380497842	0.880128286789777	0.86987709441687	0.822175571680565	0.741658557268889	0.810444958055836	0.815339644360497	0.675778593101681	0.811639614534697	0.83803237151855	0.440640836325205	0.84121352320501	0.73690699559297	0.670541166745831	0.588356854499754	0.832860653513789	0.853929722197748	0.759232695890978	0.815122778644096	0.737599899691907	0.828114139966178	0.82735522813128	0.794367170575771	0.315752404632877	0.830714334174633	0.82373456482379	0.683564621546526	0.843480746865785	0.833681507263213	0.871431512174513	0.756433652969225	0.86530665851178	0.830408436846652	0.846979665329576	0.729167331567407	0.715900576331748	0.820044576829016	0.794417228639944	0.836543966022297	0.851332326950771	0.815855984014196	0.833484347833442	0.773736964525026	0.806730202350304	0.810791513510017	0.711606379179669	0.844412726799564	0.794602175687896	0.829223836452122	0.569236747706573	0.765288888249861	0.755764629280176	0.871802713448723	0.747611890429133	0.859465164415864	0.816362672722727	0.831212255632629	0.489674765742627	0.858640144132492	0.814597433175499	0.747421032939935	0.788446917680138	0.783317126682238	0.771301802128237	0.843004453461724	0.20084968591136	0.175800137127313	0.431216706001494	0.779094839847173	0.861259443606449	0.75930964703629	0.679201555952352	0.77804880116285	0.150030833987589	0.51860963030492
PTPRD	0.71949028569701	0.709513832908071	0.771385846075771	0.538672579745723	0.764631953881327	0.627062692236611	0.749400352395123	0.748048073262664	0.73028855883758	0.682519315123495	0.656970053386073	0.715277195803686	1	0.756686241749791	0.757112777693153	0.787254886058324	0.754818670221218	0.665130428347659	0.794027703666061	0.745451652167905	0.752636072894749	0.79632425765568	0.751742484378947	0.706261472473383	0.781995065715149	0.737299508379986	0.751314825625904	0.726202695348341	0.655040627806635	0.700549773239977	0.715163590777296	0.624025265154105	0.704486025424569	0.843870427688369	0.690124486516014	0.713517730419369	0.746379620623505	0.6343546853321	0.651391114602801	0.753537634438774	0.781218659943117	0.707822380733657	0.747810093809185	0.758633402991102	0.713756895674513	0.623781571325585	0.626174130313876	0.746757800731524	0.561020048928427	0.71477670605646	0.6970912805981	0.421878160884293	0.792549472185281	0.700106834661683	0.750216866711278	0.683093802643325	0.74169635768664	0.743903640016842	0.630833382396261	0.745147968237658	0.615411976003519	0.767917071447722	0.754526806233154	0.7262009278088	0.308674665670977	0.725618137836067	0.657390537290278	0.726411034368294	0.729373564019434	0.704227329476729	0.789262723646328	0.590843649537752	0.757258783951869	0.711006945699897	0.734687862313015	0.664397619236599	0.746681288742239	0.684249651038874	0.699542078191045	0.810436616733225	0.737211567387256	0.745644978344897	0.692346814194308	0.709461610636482	0.787377027599361	0.720085169136342	0.655016502903223	0.751816317442909	0.720923852216641	0.736556305454646	0.717126340911905	0.620021253629811	0.70466832256676	0.743981836967331	0.53147523033565	0.753414108953692	0.745702244778252	0.72556072019981	0.471769876384769	0.72129776429137	0.733192114039753	0.685587660857859	0.727069501961231	0.69177821487792	0.631875839024415	0.687057763025292	0.194820456772539	0.282597443183597	0.401334329522773	0.768644960817818	0.759147295994164	0.66300505677897	0.659980802950867	0.723671189386071	0.117139480733002	0.480213139883126
NOTCH1	0.936588021915166	0.888796505986627	0.945442805946385	0.698684625134267	0.800414029780517	0.902235686027867	0.942238513371509	0.963608311293086	0.95926275644607	0.893379672846328	0.888014868026417	0.869191178746693	0.756686241749791	1	0.92166955603715	0.950586365108193	0.914524889955697	0.934905833609112	0.949954103784079	0.929213372886688	0.928271947996442	0.921697496773364	0.897221326299558	0.944113616306705	0.942470837803671	0.959030076137999	0.957564220560275	0.929863857105068	0.887689269461064	0.936865748352866	0.95155310160957	0.780310449599756	0.92601527119294	0.800379768782178	0.943898387068281	0.913938407587063	0.967576189737423	0.883643506719315	0.851779599100517	0.851638002083183	0.880286384568101	0.853702364734732	0.957535264459798	0.96439032822398	0.888171299691797	0.828889372954052	0.882117365428958	0.911988677506003	0.724874359341351	0.876215499229715	0.921550776579572	0.419245781035147	0.900204356465342	0.771776850233728	0.773582341770934	0.76982666864046	0.819680458135897	0.943473100507578	0.787198336831314	0.89198962391261	0.881681160081364	0.917937413557894	0.830721160878313	0.906877710048516	0.410593337944421	0.878672967289624	0.872717569127903	0.798780126536929	0.890699185349749	0.896058813728284	0.906650041556009	0.839869560188132	0.943124552475924	0.934470120252018	0.953863404166552	0.7342296441025	0.702655626820862	0.935913569470808	0.922552865539751	0.889339422856737	0.929254569569743	0.928610653450409	0.945181983290355	0.9063590101963	0.890280909481757	0.915830011996923	0.741456191445637	0.928925830586889	0.942020197162504	0.9128581085073	0.598030158984483	0.88541750991918	0.823019607517195	0.917615395604282	0.760234237900928	0.962897613552496	0.881316611614224	0.911935035550738	0.461286028659356	0.865609465434615	0.905242391964839	0.825600335747201	0.913735126536161	0.809292969418341	0.828373223077612	0.849231532755449	0.275582474356081	0.156704593922113	0.339199261944135	0.851568144365132	0.95690664553629	0.816268041406954	0.685749630750322	0.885725475821727	0.264168553907053	0.671757184599037
GPC1	0.888285432964059	0.950433272048075	0.966029521202268	0.796669222991495	0.872497132237957	0.790444405436894	0.923390639300188	0.899776408706893	0.901124876278551	0.810261489969685	0.796491832877095	0.869711752413977	0.757112777693153	0.92166955603715	1	0.958508199977591	0.824866142354125	0.88010337291334	0.955020658727347	0.868687580334267	0.921002924413177	0.957540262675341	0.954494006335741	0.877790661768799	0.955774569792297	0.903599349229789	0.915867537068413	0.833494169829591	0.897235818392262	0.89352143644764	0.863485888347942	0.882171212082532	0.921869290804548	0.824022488742681	0.912783531502342	0.832432160958257	0.944314968171686	0.913641917445629	0.752865499177816	0.890420870935234	0.927412771221117	0.897761321372087	0.938280248401105	0.957457444883621	0.928696104645462	0.895138434801008	0.887918923244946	0.924389850822828	0.799666872467961	0.906077571083249	0.914636803600965	0.548749068430414	0.914717873239386	0.80733042772563	0.756489356337954	0.61571584546339	0.884543815243064	0.921208144794835	0.831393248726019	0.846888591884227	0.851787846688909	0.873737576302874	0.886079399109589	0.921849327188325	0.53026635866562	0.852229157514715	0.878793353347057	0.766255383643007	0.890608129019784	0.946481915634294	0.9211138538285	0.820018366265996	0.897962055252637	0.931268726233053	0.933160858522076	0.836622949060008	0.798603195282438	0.845861976948394	0.896068297422127	0.89783864973859	0.915671305734394	0.92409276612163	0.882334159731252	0.821635559217955	0.920276866767921	0.862027758062858	0.839360978675627	0.881151429383166	0.844536420186283	0.896053537549316	0.558889300906341	0.787760516053695	0.795018726425726	0.897016428282642	0.76381585092261	0.919594181336683	0.904642274699874	0.881888412400607	0.629359293020843	0.866527833302511	0.855679266906739	0.829852165722815	0.825595114125967	0.891262905002129	0.822364046308944	0.858796682849499	0.401092313039294	0.313888048436558	0.459015560004198	0.815034407735162	0.912366881335053	0.904093650765141	0.781491561419737	0.885592477932934	0.347360478958084	0.691830894396372
APLP2	0.913711605679	0.938725478002683	0.956286144316473	0.781798282842653	0.864064783988365	0.849552462173716	0.945582447310999	0.923338300389127	0.931527788484795	0.858324863482341	0.848385024739348	0.871886294667292	0.787254886058324	0.950586365108193	0.958508199977591	1	0.894869913322599	0.895988293625132	0.957384688136617	0.912744453290135	0.937887142556033	0.974280341454224	0.95856906076765	0.921095752493342	0.962515224990842	0.934485794336832	0.936468107261711	0.886369344811421	0.885533786331175	0.927275926742196	0.911258815230349	0.85858586429563	0.934569526496307	0.858287973204919	0.929423666063857	0.869311358118972	0.958264608547599	0.913416435582094	0.809219284551002	0.884442381802162	0.920508990280336	0.908492076093154	0.962841501226998	0.970058748605592	0.923189728874637	0.884316146820844	0.888620043168307	0.941573692883908	0.79970625812653	0.916414993858793	0.921508722408567	0.507987058300506	0.93525633434068	0.820548718905615	0.763674655468759	0.693424097000953	0.863975676721121	0.943765387591698	0.845157805043167	0.896730719595451	0.89498576685876	0.911538231975578	0.86862232408191	0.95255491345832	0.513319927844019	0.881304981395091	0.867775639998474	0.800984013971309	0.902149719777021	0.942061918468621	0.941924856838065	0.839683412901499	0.947442990326446	0.961788808719611	0.960665406930701	0.826926858574611	0.777729853975865	0.898346128433513	0.928218166856151	0.93451822926381	0.927681323834516	0.936163361014001	0.922460107948877	0.885380762465236	0.935862007661559	0.872025876062847	0.805562131166266	0.911967636781215	0.894210921341406	0.90673668817846	0.588863351761145	0.835692073902362	0.843878719558448	0.912350656342235	0.760722539023791	0.95922943924149	0.929937883418792	0.904170699694903	0.579469211460532	0.891812135504338	0.885404052752297	0.861087019792809	0.87577038515937	0.85350013037517	0.854451003904871	0.859622991957883	0.381452284202589	0.27909767236447	0.452866783428667	0.851776727189409	0.959837351229254	0.891004697569811	0.764623932300208	0.907424699136345	0.336514043518023	0.722514461346056
NCL	0.901843030228951	0.754143464373521	0.828543934671159	0.538198553598014	0.676285976073739	0.905437351129991	0.870285899270702	0.876796443334582	0.917559458354129	0.913536762252094	0.943932882683436	0.796924115641434	0.754818670221218	0.914524889955697	0.824866142354125	0.894869913322599	1	0.829216638310217	0.855037253523389	0.923761135246447	0.86751554238499	0.87151908652892	0.819309272636233	0.89120418920511	0.849299714579874	0.895394888831974	0.892283463759474	0.945587608194299	0.777896434617205	0.881207573550931	0.936527067224992	0.619680013848239	0.841879295459304	0.806284764188451	0.865289412735044	0.8827759918422	0.883211351985305	0.771252580309207	0.87626853323017	0.773957001949166	0.803143581171549	0.742533809199467	0.876085216020449	0.861390594272677	0.758348562009942	0.689297363396678	0.73282160301684	0.830128864454015	0.595671713939763	0.798137152613786	0.83673330462374	0.258909395145124	0.838953973538721	0.703748914241393	0.792570261029128	0.865691543026175	0.705893033087752	0.876587732683423	0.675341533037504	0.886814707077733	0.825562806664623	0.898147484792791	0.704957166374274	0.862928103341825	0.265837790899969	0.857212931790285	0.766854932082748	0.862728424267322	0.815447076607055	0.76985196240003	0.835258168677671	0.779697816182661	0.885299858554344	0.877205295679637	0.87455190333864	0.642453043347755	0.571813688339756	0.925337492152977	0.840359245091578	0.853353684818523	0.837490607617337	0.838261993065241	0.898309728265756	0.967282253575515	0.82544587100829	0.866078706468445	0.596081840426238	0.893602924536515	0.928304691447702	0.799597757741247	0.576397217036275	0.878477453752244	0.836422013300242	0.845612054748595	0.716311951236019	0.928018285068391	0.840316243619361	0.841562913153458	0.286237456833852	0.783029761174129	0.866862162625159	0.832366216912548	0.918607333391381	0.772804832138047	0.770760437919651	0.749754612718849	0.141820457701704	0.0479256783027594	0.256898711458398	0.832971444166409	0.938885537531544	0.695124126899232	0.549079483359589	0.833009204281689	0.132622431322982	0.622581618313838
EPHB1	0.918778816804413	0.887226680522652	0.911624851235237	0.749919465843249	0.77335512534627	0.865599455818815	0.921014362694897	0.920696777118337	0.917809806264779	0.836279459505139	0.834524736268219	0.812317076101502	0.665130428347659	0.934905833609112	0.88010337291334	0.895988293625132	0.829216638310217	1	0.917650752424881	0.875209931710721	0.883454303392844	0.84702757105331	0.853631678806049	0.924204138323415	0.906914020623088	0.927258937966202	0.891101543537086	0.852953426369208	0.898496886717276	0.899000634592798	0.913706551373566	0.81112256514968	0.925511405958794	0.689547958980592	0.934215177764492	0.887610533555824	0.929027938181349	0.904585545430249	0.806442049046509	0.804924338176713	0.837657545298438	0.854624615228787	0.930649158771439	0.926704351289566	0.878972644355131	0.860931963156172	0.907585476203768	0.874800159282662	0.795404829655754	0.850567704740133	0.926331030889561	0.416209965221014	0.8516491143297	0.713336766927165	0.689836108383964	0.675345923909103	0.795939220968205	0.915879487985739	0.743519014938525	0.865217553761614	0.858097125074037	0.827252002223016	0.769090392590516	0.879645863576846	0.477002341379339	0.837089456392001	0.872305149878269	0.681508615846067	0.849818651760764	0.897208084089128	0.833795231702261	0.835946457250168	0.898419088654092	0.904685865681473	0.919325965537897	0.70980335545127	0.635218671314975	0.885642701577434	0.886025021201204	0.815464835937554	0.893524835352582	0.893461401086915	0.91050494473266	0.827700163348722	0.839538162292557	0.867399198943474	0.707111733848554	0.860642824238445	0.893702868386107	0.884746587321068	0.494714194751596	0.853743955226873	0.719121058385286	0.892419827449523	0.761962849137074	0.910160003769773	0.847190153206993	0.867484892265097	0.455260844729809	0.817634547281667	0.84783605860834	0.763969714566809	0.8445059383766	0.759188152543901	0.833974848691298	0.832063314669124	0.343051988028373	0.123127439752738	0.353187817387756	0.76800539799385	0.884056180114973	0.802258822678097	0.646420746867494	0.861230186804679	0.337919055509777	0.68260441165226
LRP1	0.928502944780223	0.947879575337495	0.963129940932375	0.77714105511635	0.877362713350453	0.821207541262945	0.956550984562034	0.935812816874158	0.932438144368712	0.834428108780256	0.823512638017324	0.888513422582863	0.794027703666061	0.949954103784079	0.955020658727347	0.957384688136617	0.855037253523389	0.917650752424881	1	0.90304670705307	0.936417022353456	0.942811662276177	0.923309630466087	0.924221345695711	0.965457462155499	0.950750279681285	0.939519906293402	0.865353342028242	0.904450303808799	0.921470999812638	0.9048882591984	0.85399579000856	0.935945080690477	0.840590876943323	0.932712732914295	0.892183437015445	0.960212859866425	0.901793502944387	0.806496094602576	0.892179821690775	0.916775808416567	0.902272389220147	0.962576578411971	0.967949873076396	0.933957323066413	0.877714004128037	0.901476649491242	0.919840831933058	0.791933206852251	0.90567094283905	0.940022549930234	0.505054367109377	0.921120865935884	0.832392784631118	0.765126305705925	0.675543878966539	0.895062157777656	0.94043817538064	0.838197860754383	0.893904694899578	0.853361344007811	0.902455655986263	0.893814928484799	0.907332777243861	0.464364792448397	0.891519769869842	0.892814147200884	0.761935250435276	0.906435894770229	0.937306861762765	0.927624476165088	0.823507007696959	0.930382575279616	0.928627724684952	0.945484935732364	0.818369150343824	0.798373918894222	0.878487235010438	0.900844276789251	0.924580642723207	0.93259178099272	0.925064685132734	0.917752308521613	0.833595660324179	0.913429685664261	0.8872423588337	0.814133426634915	0.907189434880586	0.884801349875323	0.921578885431757	0.610219422197979	0.824662042636355	0.796821774455287	0.934901166347739	0.774998961468661	0.94042659953696	0.899553388477515	0.910217301537026	0.586738579532503	0.899797883629967	0.885747368541254	0.829663614093293	0.862024843513142	0.837391943598342	0.855393546255695	0.882079384355862	0.338134251022043	0.282865728439885	0.477334382597243	0.852884617445342	0.92584362595235	0.870789871031297	0.779998070851302	0.901924456695942	0.297964785217802	0.672102527776213
NRXN1	0.962187162890179	0.834613698015503	0.882386473950066	0.61311959483457	0.692327532025939	0.913949638653577	0.933483940698828	0.906373074945555	0.953770993193113	0.9111154061796	0.933367995959619	0.876456505254103	0.745451652167905	0.929213372886688	0.868687580334267	0.912744453290135	0.923761135246447	0.875209931710721	0.90304670705307	1	0.920259052982229	0.86603409394124	0.832452680586525	0.919769316376609	0.885161503987791	0.945653241579503	0.928025884657777	0.860312815646646	0.837622936825812	0.946998368706643	0.923612019225207	0.711564446122242	0.903024179224348	0.748996180651857	0.880769900765765	0.919499981852632	0.900054223347154	0.838738365324889	0.864073166043046	0.78038365003749	0.796252638832161	0.782029232877301	0.910219828975974	0.888254146922787	0.812629904590736	0.750563028074418	0.826078531152167	0.835560993739831	0.671573772157858	0.825708688103415	0.911460249744649	0.277905318668807	0.849028996940455	0.715421350736291	0.735713989874352	0.7394235758275	0.778034578615888	0.921785614011847	0.707964526407087	0.901756787582013	0.832249173089194	0.867730841084274	0.741154895281875	0.86604335375639	0.284319052868446	0.877643819490713	0.854535024623803	0.805014154328834	0.848576495369279	0.821074898561131	0.83859068923502	0.824256026887989	0.888938157574462	0.894906012037693	0.905406641062124	0.654488841511387	0.586053111076782	0.913616118717511	0.850915729832617	0.832708456139717	0.914128957609505	0.845439160763095	0.911783655285452	0.897749690198323	0.818852143688907	0.877871837793027	0.607122634074201	0.876146020806	0.887527928661877	0.860590506121794	0.503947041196065	0.89897670233094	0.759260899131569	0.886350350294061	0.843633532635386	0.926037922262897	0.863681207255616	0.843639478720532	0.310086171001614	0.820272956598022	0.837432276761185	0.804580889929549	0.891932651137433	0.801002313692573	0.86458505515761	0.794268095360499	0.122133668226733	-0.0207733255173749	0.299163080944558	0.756058684912688	0.91505888813054	0.729506725000658	0.578879194131174	0.831000563508886	0.124595349074358	0.564928975346573
APLP1	0.923606479346293	0.895298686665059	0.933491941227287	0.692499789137449	0.792044713843291	0.848472922692442	0.926977905182778	0.923137245926341	0.946427500106922	0.856351821534099	0.874891290637008	0.869781597647072	0.752636072894749	0.928271947996442	0.921002924413177	0.937887142556033	0.86751554238499	0.883454303392844	0.936417022353456	0.920259052982229	1	0.915969422230799	0.899126037682044	0.897915531683221	0.936279147124384	0.942822619299761	0.941653940919243	0.859435388240382	0.910633907637623	0.927921260075427	0.901536144280177	0.788111274563351	0.91454273325663	0.790120756089615	0.898010458103832	0.892726540637727	0.936216494079206	0.88091803389529	0.828923256582948	0.829620652682224	0.858884403070868	0.834976750648429	0.927015243846614	0.934672242881406	0.866850401676473	0.819758162348183	0.866686844101015	0.884452997185575	0.731570262116173	0.846540463605675	0.929378472359753	0.393479956046102	0.89724580302909	0.783458328865616	0.720258356248431	0.700879143179987	0.825403879568884	0.928555600448888	0.773231511921816	0.887603871997316	0.838995958772527	0.893250276727227	0.817997770038656	0.892746437427626	0.370405494406661	0.892214269530679	0.881680508816127	0.77550735193075	0.878060247512281	0.872902280264582	0.891857143972059	0.837277400681539	0.895105819863642	0.917470392428213	0.921968813552799	0.747125209354876	0.70803739504545	0.885479284705423	0.865608254595202	0.887183719697361	0.909779377752512	0.879492546278208	0.899055211894942	0.871070324636755	0.857975342017724	0.87391765788329	0.718288206606377	0.883787175047874	0.881605900320923	0.905566412344399	0.543335678421471	0.870702734185283	0.802829381984131	0.880073469496127	0.842877526876051	0.927198711655761	0.869522232092763	0.904294480578685	0.453212028693326	0.851027607712516	0.854821918572547	0.820655197074669	0.880796663473082	0.832180290972375	0.869658071102679	0.816918155520339	0.231284141327681	0.147256399574986	0.415586360808063	0.809840919171719	0.926743757180177	0.800302917909312	0.689267636184657	0.851484057751172	0.209175209112909	0.610901547894483
ITGB1	0.867982439788036	0.928243584177036	0.941952659027513	0.782155759744068	0.883151700161677	0.787449462374518	0.917053412212547	0.891267761638042	0.889349137100269	0.82120082255301	0.805716354225021	0.856854646125946	0.79632425765568	0.921697496773364	0.957540262675341	0.974280341454224	0.87151908652892	0.84702757105331	0.942811662276177	0.86603409394124	0.915969422230799	1	0.957150719419622	0.889435679728761	0.954249516787468	0.895686155408203	0.912419769211014	0.872693700436131	0.868830853905805	0.881202214015329	0.871135923227213	0.851764761551033	0.897791524450182	0.881232196210058	0.906957393372383	0.821781424279387	0.937588567472296	0.889456007594621	0.767292044934097	0.888868015164686	0.926965571574529	0.895399031388472	0.934324064521125	0.950852344918199	0.919040291668588	0.876309838282434	0.8486927259494	0.927599173053108	0.779792143130814	0.909493212360965	0.885557618934679	0.544953024741918	0.934519469899126	0.838950195984976	0.754475280162828	0.673172610156068	0.8693055552858	0.915104375304186	0.852977873699815	0.862977839040301	0.866879899639111	0.900395573040553	0.886007754336107	0.932143697151241	0.52819529163866	0.856594557907002	0.845652938788683	0.814816574925759	0.886360370730434	0.93230763532145	0.946902496538019	0.805324883785414	0.925735516795715	0.938418514551165	0.935109497583148	0.854023117562683	0.812907541522325	0.857236705788901	0.913273210935953	0.943388099938636	0.890533676430668	0.928684796293892	0.883480610333264	0.855697362955461	0.944653984112236	0.839189893779074	0.844315779623567	0.891909520171544	0.85723864679345	0.875141062372398	0.604081762245749	0.779069170076304	0.859437060894362	0.892598660219079	0.710242292909148	0.932636488832614	0.915503485844442	0.893194962119892	0.643310828185845	0.891256456742988	0.871114796439111	0.862727637709595	0.848400859449279	0.857106365415065	0.807055324647995	0.854774989787322	0.420818287358084	0.3648234733132	0.472475077566924	0.865903268654349	0.939221804267453	0.902294373405935	0.79510171352637	0.888350178789221	0.348847348396397	0.728294526354623
