""	SIGLEC10	CCR1	CD40	TNFRSF1A	C5AR1	CCRL2	LILRB1	FPR1	CD53	LILRB2	PILRA	ADGRE2	LTBR	KCNQ3	ITGB1	CD163	TNFRSF1B	VSIR	LILRA1	TLR2	CD74	ITGAL	SIRPA	ITGB2	ITGAM	PLXNB2	KCNQ1	CD4	TREM2	HAVCR2	AXL	ENG	PDE1B	INSR	GPNMB	KCNN4	CD9	CD81	ADRB2	RXRA	TREM1	TLR4	THBD	ADCY7	P2RY12	SIGLEC1	CANX	APLP2	SMAP1	ABCA1	UNC5B	NECTIN2	CADM1	ADGRE5	CXCR4	TNFRSF10D	CD47	IL6R	IGF2R	TRPM2	SEMA4C	TLR7	CXADR	TLR6	TNFRSF11B	CD300LF	TNFRSF14	TRAF3	TNFRSF10B	LILRA4	SELL	P2RY6	RYR1	TSPAN15	ACKR3	NOTCH1	PLD2	TLR1	SDC2	ASGR1	RIPK1	TRADD	SORL1	LPP	TSPAN14	NOTCH2	TFRC	ITGB5	TNFRSF12A	CD226	PTPRC	RACK1	SORT1	LRP1	PILRB	PTPRA	ITGAV	MCFD2	AMFR	NRP1	CD44	TSPAN17	ERAP1	CD69	CD63	SCARB1	SLC16A1	EGFR	PTGER4	NCL	SDC3	PTPRZ1
TSPAN14	0.866838116160847	0.800585335865817	0.821501874420745	0.773446840106339	0.433542647274177	0.650248020241984	0.874922909789911	0.759908687037008	0.858514723209673	0.608151406946809	0.695960166552922	0.85603737948833	0.830480393661177	0.810845697317418	0.838285637064893	0.729693011954229	0.763915997790234	0.723624254506286	0.739120135542436	0.838860452182678	0.756830895839971	0.890642805446854	0.810613626038919	0.833060888974699	0.684748813295904	0.848888664353336	0.729716315307642	0.877160418730546	0.813815276649129	0.838676180054914	0.795467678054896	0.674188301752296	0.777717255102927	0.343801963373054	0.331003073129617	0.690981541316347	0.756254333739421	0.814087842344524	0.875959932624055	0.624200908646691	0.504288096180173	0.843465316913025	0.371822056466153	0.826021910209351	0.634681736934033	0.812527885897021	0.695031529003676	0.754976440717227	0.830798289152882	0.301718141152935	0.86924726093283	0.486407288324441	0.812526453804683	0.795453689500573	0.360832999965374	0.509978644832703	0.824768841512274	0.804999006422102	0.521514075295989	0.874995740589057	0.553889286375799	0.707347841010746	0.504867774886784	0.816422819620973	0.784627152045752	0.734102731887509	0.71124981044956	0.72884608877995	0.714696610439964	0.592175377462225	0.769222981951635	0.694201108738412	0.793853968778262	0.557546921076444	0.149641466614143	0.809215795073455	0.75226470955154	0.7662019307675	0.0165641621827613	0.279529512873706	0.883606823047819	0.749852654179513	0.792732174693196	0.891380951452975	1	0.534749742165709	0.836401974766138	0.572617094756977	0.779820872936685	0.752530194909759	0.937085825285538	0.767254152209705	0.915826004295998	0.772820927604349	0.662390124418915	0.824363309519818	0.90612467985625	0.680575819081919	0.530945814035093	0.354901963893677	0.382146727274773	0.681987558263185	0.739582651176778	0.891706428632292	0.721713688840404	0.832479826015755	0.562861156235971	0.241713109022378	0.82413635789969	0.871861024556393	0.165801301109714	0.081654135173029
NOTCH2	0.428373032746626	0.593797129712439	0.374558014502383	0.613272958922893	0.797788039507343	0.677439708792408	0.417560623316905	0.590911328316314	0.481107912077501	0.689232449266418	0.484534143998339	0.635757433889386	0.667256126059054	0.473407907652823	0.709570638976655	0.726855413690698	0.804797882850778	0.285173901895012	0.246121107332362	0.635548345354007	0.285214169738638	0.46451099293265	0.750107999900575	0.65147683963565	0.621773277011929	0.671084639688374	0.469449905000641	0.478493740661607	0.396910771376676	0.532230911429215	0.413403050392389	0.646523381477591	0.399075608838296	0.27239910695545	0.742938128903492	0.595822946928046	0.518149075751416	0.386069402097191	0.357938417193388	0.80852725905185	0.613309525535722	0.647357166797119	0.768942633049394	0.27107018306555	-0.0255668309561273	0.369558775892631	0.84884661917558	0.777785463807307	0.693368264293405	0.757623837361911	0.302443205512907	0.640735477829054	0.446562492933486	0.511209846651435	0.0893693102986762	0.617691204591049	0.550814543847035	0.701801720028047	0.80334611137981	0.320787672413803	0.0579501650161592	0.160448744407889	0.518603971522318	0.550101939341499	0.44952735670487	0.436765831836503	0.654080666714786	0.619252381920653	0.47440164159704	0.265725941978084	0.229585461102604	0.214292799693377	0.318034326144372	0.0671138982031841	0.62770284553533	0.604582500083139	0.50197515414608	0.67611592973416	0.652964295125352	0.188241048278558	0.577772654400047	0.602605694938159	0.197275816346637	0.572585277999779	0.534749742165709	1	0.732970819485685	0.720966049660828	0.562842971097488	0.42288875019707	0.53905766962492	0.474181540092227	0.508958032187771	0.785163154019927	0.483764995724168	0.65186154955878	0.582752969437878	0.72432644947292	0.835248982247166	0.740974639147136	0.81392536864919	0.488818203219256	0.668380268353065	0.361985430877084	0.651351635065462	0.619843303904622	0.564504559254996	0.261515592360872	0.509816101742085	0.585497395951014	0.341407397771031	0.194609259011711
TFRC	0.659567345896301	0.761253487743384	0.66436431749725	0.724818849936587	0.693135803597105	0.714961987006703	0.686833552956717	0.733216867833612	0.709600348771793	0.775903172284182	0.562317165976629	0.846400914793119	0.828545778175132	0.741422103485701	0.820327270348013	0.785038584316208	0.857579691615189	0.503145725033296	0.592813867473482	0.824292532488684	0.534189014620457	0.773426146908328	0.840391856920178	0.797491418238443	0.698387158568808	0.806013033307939	0.642721257230671	0.722840205684712	0.621977463750349	0.71656735817825	0.618885239826601	0.740205984383709	0.643845505491706	0.286420730734519	0.563770735611104	0.651692625423568	0.649252086313895	0.610489372808662	0.645447621127655	0.779692393462216	0.569334159565062	0.854104229823904	0.681183471182001	0.634140027994231	0.348697419798382	0.723851087267542	0.851462408971176	0.823035412838072	0.815006365400248	0.589244960340512	0.696834004459216	0.628364271293665	0.703851952155572	0.72452280623267	0.222495701530621	0.554365047440054	0.723679609350838	0.805885855575523	0.745410939751738	0.682032553763456	0.332324996747442	0.416227237680038	0.524594534613287	0.718085237281321	0.663775286943012	0.575654960760185	0.735297245929881	0.8020273989984	0.67993995531142	0.413709903538176	0.559946747780531	0.526770198739343	0.628197501937573	0.391052563828099	0.481040808004026	0.819470335722146	0.74632512371168	0.77724195787205	0.364788865300803	0.293160118017113	0.796085079064041	0.712853736433283	0.496758134874129	0.839232648994243	0.836401974766138	0.732970819485685	1	0.685941451784652	0.704398883052836	0.685601383725747	0.810062366008095	0.666541288966157	0.802260715793236	0.862329769741079	0.706281415719119	0.849176009117341	0.83696016339245	0.77088050251033	0.752589829365143	0.592894769196465	0.666350718394016	0.576493129115374	0.778740094809947	0.765777032911317	0.713955029575964	0.795782331493674	0.689408142786799	0.336048116177552	0.798549860780802	0.841553078777535	0.346899171221817	0.216375834056019
ITGB5	0.412574184749459	0.712731994556905	0.521222930750886	0.699513857737203	0.827060875959258	0.721256962119497	0.446859028328308	0.738140110346351	0.597781404799622	0.671829551563245	0.633216634840131	0.675434127051814	0.712972958544236	0.499557863039895	0.743778029514543	0.72855256495485	0.825957598744254	0.316711593922816	0.211307249974007	0.708271438555307	0.267754715023736	0.540162320455706	0.811524862180343	0.711617294494466	0.811206651637185	0.702124277350126	0.580777345994318	0.607948708252624	0.544977298074449	0.66416994081844	0.4569823723587	0.826089985812871	0.5376291817828	0.0284692134866763	0.766969917905975	0.680801495811703	0.645561307317268	0.504891494960704	0.328156310764546	0.852863129752063	0.740158896117809	0.665826139330405	0.78234175150606	0.438190174887172	0.0783691069124322	0.444403858971925	0.829856225146829	0.834824773425965	0.642035966328407	0.70664805260273	0.416086666608684	0.699622501123268	0.407716184586138	0.615930758111855	-0.0282952604539313	0.713959883776919	0.598730612375893	0.613514302993079	0.809351644285494	0.454962618847743	0.127892298457805	0.209850272000458	0.675598325369706	0.522995301941729	0.430701469629283	0.394879659313687	0.698492653017281	0.711901582340864	0.435540747059659	0.380527892467061	0.414276288999597	0.335102885341116	0.285777170459073	0.36726480207317	0.484226486982298	0.646383317712497	0.584286268849321	0.637960944486736	0.588733909902436	0.303074487695253	0.598735249510366	0.657096083648826	0.271349515203855	0.588647573687963	0.572617094756977	0.720966049660828	0.685941451784652	1	0.576664775627927	0.493551571619873	0.54835209167753	0.544457821848563	0.517021564112892	0.878299325947994	0.390632046126916	0.590938486293542	0.66558106645559	0.76596291979241	0.656995695300289	0.786026383711411	0.745264989207437	0.270080530672582	0.540524182603459	0.402324404376504	0.758172290204526	0.651719465855647	0.622357075880294	0.183953612684637	0.534718584484037	0.600943782285302	0.310022918242978	0.122866254433362
TNFRSF12A	0.699517950495124	0.862094738807207	0.795268034418645	0.880272336929023	0.484621478048493	0.721555274857316	0.68281417291126	0.863903410688466	0.86990472086474	0.531273719389568	0.68945939145487	0.755303848584805	0.844919287450604	0.524611278752683	0.827482031315962	0.607183180262111	0.71436855322985	0.684294876105697	0.560440400112138	0.77246071502026	0.625434544466433	0.835188063615421	0.78849109391397	0.879026289960924	0.780603418880965	0.848417239925499	0.845296023455771	0.801579041636455	0.864510608780563	0.854729486770717	0.653635129802644	0.754365125067516	0.625220138128162	0.166112566738909	0.464109584568163	0.883750366583164	0.819371044097422	0.869861181291941	0.710023071616106	0.683879149246373	0.653204658783704	0.647180163516325	0.433874827173535	0.635483233704754	0.479769864894722	0.683687837474082	0.747538091518141	0.792284782966274	0.791559469374318	0.32675267387564	0.646931009142209	0.693641590779782	0.573019515330419	0.757977048155524	0.110549635762827	0.583153463949325	0.910751778861723	0.788641185359622	0.520024517630652	0.641265347913008	0.296788468264429	0.491086297267465	0.665288408213074	0.714311676265533	0.775990996483708	0.797497316510678	0.661909589623286	0.753609948296439	0.687119303061355	0.652846739099564	0.763619868193229	0.715994830344455	0.435116389583068	0.415318184199892	0.128680819126687	0.745831991354967	0.505615979873085	0.641806881365079	0.156178495891013	0.190276568265706	0.78485556249718	0.828344995583347	0.587910807279682	0.713561484448282	0.779820872936685	0.562842971097488	0.704398883052836	0.576664775627927	1	0.661679045758211	0.793337835559247	0.812104041868126	0.7593456399482	0.72259610174358	0.606504910750994	0.768956059918402	0.763463146362873	0.790634606779941	0.473698032312263	0.526045532094334	0.481270874879167	0.498767515855871	0.585978081378183	0.714680874380914	0.871237486250885	0.729766548957926	0.605153776329065	0.246811325166857	0.667738280181456	0.859489969334637	0.190845873300361	0.0617783991156735
CD226	0.577388221108451	0.691464316439704	0.670073162511128	0.584249378962982	0.386597788509213	0.64184367492726	0.612723951507529	0.580731960542233	0.659874422854894	0.430485555328945	0.591251199224408	0.620351094977044	0.714368690925053	0.651665507932695	0.679987150064268	0.43760475868381	0.597676936553104	0.417258243103788	0.544193061504192	0.671620583291426	0.400188151777775	0.771025643843694	0.682152485642351	0.618763544908793	0.580604602820237	0.715636297650924	0.541372257150468	0.656763684037197	0.671358675674381	0.716834799653836	0.43809920373415	0.563526944770997	0.617222747362783	0.0420882411793254	0.33730038665905	0.641457657182084	0.547440888528507	0.610933602272889	0.712913394683457	0.509618685636783	0.462825068563959	0.679443129067861	0.318296506184606	0.698123613338652	0.644276552263773	0.489936212369351	0.60349550178556	0.604743510115974	0.58943017080596	0.265752292507014	0.70700767425913	0.393969530296047	0.475928390604149	0.795959701351821	-0.0732668442910405	0.501211651717071	0.629004456531011	0.58724188907221	0.505554054306849	0.59009525291628	0.408018893810934	0.404715856956558	0.515977088231854	0.747139384603788	0.696535167109918	0.501137165250578	0.444564905624765	0.654720269835567	0.663004274374444	0.536919346798687	0.728873824653971	0.644264838189816	0.564214556863496	0.502634924861775	0.0241099972041274	0.670273292619613	0.559595916021061	0.553498428071847	0.0819294820915797	-0.0988210313085214	0.71492415451029	0.594057390777081	0.672798561054562	0.729868116480272	0.752530194909759	0.42288875019707	0.685601383725747	0.493551571619873	0.661679045758211	1	0.793602188268612	0.511854027991778	0.761313251628805	0.6175850043124	0.457141435512671	0.665632798353159	0.773648060661646	0.580867572741545	0.425190128165704	0.364979264019804	0.300546225438529	0.354968064967377	0.507350375717534	0.714971265942031	0.57405308795366	0.578508530336473	0.476071105402234	0.171233512141747	0.542343506407267	0.726324031725412	0.122554355502899	0.0816026657698022
PTPRC	0.866524968370071	0.820215767577899	0.81902822006527	0.778994672765169	0.470508563053049	0.670748664897006	0.890690759009879	0.782572855575355	0.860407284403909	0.577710883996069	0.714607906388648	0.888903017037009	0.855484081609406	0.831514653167054	0.874845449700014	0.728222042375834	0.804867768391769	0.717343698917842	0.737608927908825	0.9025280024304	0.731400695662496	0.921623821365077	0.8098217952586	0.854378224306008	0.726654807565402	0.843952331582419	0.780587796623048	0.897570591515441	0.808604474894152	0.859176409556974	0.738331657689872	0.706964416812836	0.74285503764244	0.365812638406362	0.363587164352004	0.729681258125425	0.754155503446952	0.792607571129637	0.884555997862123	0.642905731094136	0.579284682735931	0.858009988612265	0.380383971266044	0.851281015163709	0.682704690751861	0.819910509850784	0.720224860089123	0.788058421312485	0.837597435457611	0.334625103030716	0.833123476612866	0.507874145621219	0.744156932827505	0.806373962980383	0.318123014813757	0.569887489150756	0.863725348620499	0.833480187128157	0.567735187164897	0.8552099718133	0.579210092892623	0.677131198605206	0.582648150757552	0.860162243416549	0.791129732967553	0.682812434289723	0.703032078479795	0.766988380898385	0.775866812386809	0.537266957878491	0.761026797344307	0.695163699109291	0.779761561125941	0.542670820707177	0.132268566012915	0.783975002250431	0.718049417736505	0.825659414215736	0.0656253361045993	0.189876394099199	0.903725547647595	0.819898020245811	0.823660442141646	0.86307145834225	0.937085825285538	0.53905766962492	0.810062366008095	0.54835209167753	0.793337835559247	0.793602188268612	1	0.777805782691371	0.902857639684958	0.741335694319735	0.648726163424446	0.812588736854589	0.89164431668851	0.695730486854819	0.535632487630988	0.40667069194967	0.416078173757077	0.678343564971575	0.765221706882553	0.900866768219997	0.718599938339393	0.758268387615718	0.545187961602315	0.17177260754117	0.835872718742097	0.920391055091777	0.0704219765184272	0.0162900992556803
RACK1	0.730942919021189	0.795561766272974	0.82316361764894	0.888736623101775	0.46706810269973	0.602201831528858	0.78568661741039	0.859032031077855	0.929145961902315	0.638576394543676	0.728445036078773	0.788377291841368	0.81071954595954	0.634752395536665	0.827811533579142	0.685651665646644	0.705936912285306	0.883671181994758	0.700477366028842	0.829185108332463	0.827504660348633	0.78438193677211	0.796366830381247	0.914695167061892	0.760473645110303	0.797144373087013	0.841154893315345	0.879628738031791	0.842643475099912	0.819324640430397	0.846958956078228	0.746985017622126	0.6235629858963	0.281545585558003	0.407051590453592	0.769788522743754	0.87664271899147	0.907539897085864	0.722715076681246	0.669233490316931	0.533850042322405	0.666615463830663	0.426477021296086	0.68556290486637	0.503191856399951	0.766776522060185	0.714582872668124	0.751209095924224	0.8892117588114	0.32327880876857	0.701519895280582	0.712729494456438	0.680318516081777	0.66374211734294	0.412114521739406	0.503821029876214	0.84979674946351	0.793599517057497	0.40756130646987	0.786809803554839	0.488005143647733	0.617040521468223	0.483709597786873	0.693494690902794	0.73335470159786	0.774953288200433	0.821326982355178	0.686697132053549	0.661066350822737	0.569539285854408	0.733171348443877	0.71667911471795	0.510752306794311	0.594371854166845	0.268551263648553	0.593005480590836	0.642039137778521	0.734189729843664	0.140680508998881	0.548304977952847	0.718205290328344	0.84426718536446	0.58285899191554	0.608133132150601	0.767254152209705	0.474181540092227	0.666541288966157	0.544457821848563	0.812104041868126	0.511854027991778	0.777805782691371	1	0.664739647546108	0.647627076031794	0.603659221174406	0.655747596874931	0.67294715129199	0.80939253317387	0.515501019238463	0.415324031105797	0.485304514788937	0.616817577228516	0.58134528522829	0.738127501382054	0.846741830806591	0.723476882149914	0.475928961535052	0.0182831139920372	0.780346776328702	0.848578696554277	-0.0207713535036143	-0.166293425151665
SORT1	0.80738848830591	0.730914117821402	0.773729027905004	0.703282156709128	0.35712048806785	0.589532304631736	0.817902751500515	0.678452120861526	0.779935920965287	0.478313748482436	0.602663904937503	0.783455170513441	0.766061091701534	0.751917115449115	0.754775521252046	0.624009470528493	0.684178860267975	0.636192036066958	0.704102622959632	0.779432519575567	0.660279299694331	0.827693303589788	0.711913974901224	0.731765185843873	0.619267810737806	0.790376378139884	0.686498343897808	0.823574571010727	0.749775537474001	0.770032665887523	0.671168778839275	0.607005561838115	0.716066475471385	0.369376063092458	0.243892787052622	0.648030087180415	0.652381240856395	0.735611797630521	0.842326612914714	0.533941537643332	0.457064417643588	0.810716607702544	0.294042014471872	0.788374677697435	0.687541298208853	0.744408885438731	0.644926321008103	0.681115961631345	0.728282240499849	0.22072778210549	0.830952869043355	0.427296965014278	0.707832919654937	0.770652797537343	0.220773913275294	0.465923275755494	0.782442897418033	0.725801917513298	0.486436223795512	0.817026829310219	0.517524811052195	0.621642917900737	0.512768525266242	0.779572814885326	0.752328443486709	0.646821369857431	0.58705537909027	0.68467854511505	0.724695784882718	0.532970413651031	0.757060867093016	0.723866404957667	0.765070097574198	0.484948491777539	0.0353052682099315	0.81491663037029	0.669767144435416	0.67689754731861	-0.0473907942836624	0.112981180214033	0.845378240563169	0.667695744945352	0.790162495586656	0.905170222656066	0.915826004295998	0.508958032187771	0.802260715793236	0.517021564112892	0.7593456399482	0.761313251628805	0.902857639684958	0.664739647546108	1	0.734237081384956	0.671185572387655	0.870913942747453	0.911801748134468	0.605592323504272	0.447197216815496	0.295530529321842	0.301801293054584	0.615165127753936	0.716870387368239	0.865292390869474	0.630826962899893	0.779237093868912	0.61601434159695	0.423358802564435	0.756738378671854	0.834645734229756	0.301323451000941	0.278755376885982
LRP1	0.622003769133623	0.811862142925904	0.644423945884153	0.780208030523331	0.797025016301782	0.784960655176743	0.623059714021823	0.809404293261295	0.726870492511079	0.732107159163568	0.717790648332592	0.820099591800368	0.810690386714579	0.636212864390751	0.860224422382312	0.829705257778103	0.892323125021641	0.465336451103301	0.380460179612043	0.81931079316218	0.435763806398775	0.713030781795862	0.891266175254666	0.819925942696776	0.826544408145768	0.825810519112189	0.685809593491414	0.725059933929234	0.681684555080777	0.79061241191886	0.600256054748882	0.848631503782733	0.668787749380089	0.188954467845765	0.725977169223718	0.758449789945349	0.742924682590126	0.647651043527918	0.549004160757141	0.875501437548737	0.758165614070606	0.792640604616792	0.73928157878713	0.569094291221796	0.246098958077677	0.622740847233803	0.907201009046568	0.922385489815287	0.768172349636785	0.678997528389174	0.574763534127673	0.687653234912196	0.601132952319223	0.741346728328592	0.0727472386056365	0.701294129996078	0.756154750018453	0.758336762873739	0.852117827707449	0.622033991074032	0.247896704895896	0.356072805285403	0.715293392136332	0.683384307601105	0.571404844201256	0.554541164037832	0.768519746637251	0.809339417318709	0.586036492396135	0.504720227828276	0.540886853979031	0.451713591260175	0.480170512420388	0.396680042965886	0.456572336972377	0.798133791616654	0.646196151342203	0.755118642398276	0.490356359598078	0.288600960524276	0.771078184381378	0.744637893328866	0.458179720329722	0.805501475998273	0.772820927604349	0.785163154019927	0.862329769741079	0.878299325947994	0.72259610174358	0.6175850043124	0.741335694319735	0.647627076031794	0.734237081384956	1	0.608540099352668	0.801971988163923	0.841444374968423	0.820506709888286	0.723377481702716	0.756461744701981	0.726010673394588	0.462133648796133	0.730128258050602	0.603876854723477	0.833416908325135	0.832892222107903	0.728896329596502	0.339238140675127	0.694407696762712	0.763336897834536	0.429071628819898	0.245937718159652
PILRB	0.560147395307941	0.567762699707332	0.52522660787033	0.625673030061278	0.325937939329755	0.373585284804063	0.557211070356293	0.551816062778439	0.555183343320633	0.567399543927502	0.27876917191991	0.659373610960152	0.566144015614338	0.587556377730245	0.565645328251554	0.583176403994099	0.557234805894765	0.494483607295846	0.579873677928368	0.605255782471024	0.52486608603846	0.679166979564699	0.528699765842633	0.615227446288065	0.462165469539732	0.582910997094551	0.525326316390857	0.566878054934546	0.481633580962168	0.499776461646698	0.507218303589474	0.514426156754144	0.463412636435568	0.417209151298084	0.209096081366756	0.513460005605036	0.511814557135672	0.510379065498773	0.560995077218095	0.483733697348391	0.322911569801496	0.569993177346343	0.399996324459224	0.473863795378597	0.346841186225716	0.65591352196156	0.61766501089248	0.588304904466195	0.676765686680447	0.298353269962092	0.606918167683928	0.515054363029251	0.678360906050367	0.475240874908692	0.283704841307515	0.271922649349656	0.638275952625918	0.640285741711893	0.418965142795153	0.586621126717165	0.352797536083865	0.377878964548174	0.321104860830191	0.49289131468574	0.575171379238626	0.517306093585801	0.599950011412156	0.554402259192405	0.468490242609625	0.175511051772375	0.389026967746768	0.388252173496018	0.532898215020638	0.311807596929363	0.280470867324204	0.722860692833462	0.585028450115406	0.553071131071392	0.110573736806428	0.257846621928683	0.575028248654614	0.518234589936922	0.396607809445845	0.706280668164238	0.662390124418915	0.483764995724168	0.706281415719119	0.390632046126916	0.606504910750994	0.457141435512671	0.648726163424446	0.603659221174406	0.671185572387655	0.608540099352668	1	0.800760523964063	0.612975220826796	0.523934279229597	0.520260320410439	0.37193779244239	0.433505707036305	0.580566796093399	0.603145660925789	0.669391786548405	0.516154078783074	0.627073059838846	0.725994640401585	0.573559451089755	0.649215032975171	0.715212060025323	0.524889705716015	0.448607339756437
PTPRA	0.702981633051769	0.696774937531064	0.648847359505918	0.724532328182653	0.489498023621488	0.601196307964174	0.681622152441821	0.679898328487986	0.701428146755754	0.579594917264764	0.510765913636203	0.759910668904281	0.744136605996324	0.692789568760354	0.760528194421058	0.670337810335283	0.744983736669711	0.537852243482682	0.585314429646157	0.72968908771375	0.565805545087193	0.77303554380918	0.720477735584535	0.730829902698418	0.603720825080067	0.771777167602393	0.657133814350518	0.714426003927688	0.649689132666122	0.700500642854829	0.57350983579873	0.644658839944814	0.588716423032147	0.409021300977411	0.377043886512659	0.641202533176105	0.632407288617171	0.653278725684619	0.691274191013772	0.639395319023473	0.491573842150207	0.741841908482707	0.461908100756764	0.603230365233484	0.4444729795334	0.701331769950596	0.784682680365865	0.753971930813841	0.793181044060718	0.373148308133228	0.708849589804782	0.552735434129066	0.705040081379763	0.7110287296549	0.197560622914319	0.506755810418863	0.77793787502101	0.745792438405638	0.599237641478185	0.661368974654689	0.368518788328279	0.437698959100246	0.512400234134288	0.695762719840355	0.710923641623979	0.629663710482958	0.622177035320945	0.755102498100961	0.639436564610771	0.439483368041093	0.584646342173828	0.591530215845596	0.643418875269216	0.333958749114036	0.248726142851301	0.859935032812467	0.608286329014272	0.655062645526575	0.144165958736394	0.157532097154293	0.797460076737981	0.706151618402396	0.566500501840404	0.89596429669456	0.824363309519818	0.65186154955878	0.849176009117341	0.590938486293542	0.768956059918402	0.665632798353159	0.812588736854589	0.655747596874931	0.870913942747453	0.801971988163923	0.800760523964063	1	0.851839512368569	0.691518368160885	0.603162709050062	0.447682078048127	0.522027113668161	0.651525748752877	0.763860746526722	0.763226997404305	0.674725470947552	0.794429834159747	0.754357945203972	0.621494796776958	0.758668375619843	0.845439751080554	0.54628310855401	0.488042862252067
ITGAV	0.80693577110684	0.808874687305125	0.795944375967622	0.740355472408792	0.513946350971944	0.723650668848802	0.807919643020275	0.772442104583172	0.815278323847215	0.554674274534448	0.714645257746133	0.844994789118103	0.825677612200679	0.740600864505497	0.84739078035876	0.727801520152098	0.786377113245774	0.597692744863019	0.620714497310362	0.818048217119535	0.619637790761557	0.832804416053174	0.821458807073685	0.803333717958	0.727297370524321	0.853043384018794	0.735985035679397	0.822922426084572	0.812300446357197	0.858538521380027	0.708732920545368	0.709956145098769	0.75713619138015	0.258733340223988	0.424401537220971	0.717343137130975	0.754924375343456	0.767966989873683	0.778809898734159	0.691865174485663	0.593461381813652	0.817243182619957	0.411507573699222	0.781110592195994	0.585833637603256	0.746202285308333	0.755366816964309	0.79425773432499	0.746376368878987	0.337144061206528	0.795522176914159	0.513648187825559	0.700289002523248	0.803722835535472	0.169089876664255	0.602339426784182	0.801918258848195	0.738984482593909	0.640424867067409	0.808095297360764	0.482849595582418	0.561460815693287	0.610433949511541	0.821534445331297	0.731989046284262	0.648161351243981	0.614349779116444	0.769937595096609	0.741604819750342	0.635345071081457	0.759627992250392	0.700025782667751	0.692452060686288	0.483155761451691	0.134881518075346	0.823926665757462	0.658935678565519	0.737593453007346	0.0754155197356583	0.206193101295271	0.865092810510214	0.742297283979316	0.769818497357021	0.882163839905152	0.90612467985625	0.582752969437878	0.83696016339245	0.66558106645559	0.763463146362873	0.773648060661646	0.89164431668851	0.67294715129199	0.911801748134468	0.841444374968423	0.612975220826796	0.851839512368569	1	0.690234936126091	0.522826698967313	0.43625574330442	0.401372912310964	0.576280622113995	0.752844624304443	0.788534164217299	0.743902010560277	0.841925134789569	0.6940453319573	0.322090965168678	0.766738262260729	0.861884370110232	0.295367006038632	0.218487518881561
MCFD2	0.502338608021185	0.81666671039251	0.695308050538761	0.82306887952643	0.812811010748767	0.865351957473668	0.562716143944678	0.843022401321969	0.807096146688934	0.744157008100295	0.763716697997722	0.761259592785927	0.850054766228328	0.522799519236719	0.898622039104298	0.699418271245713	0.845842661542616	0.549632162406476	0.438415999629626	0.813721645914614	0.47644264474334	0.713126435491811	0.899278757971772	0.881862794264245	0.844729027269661	0.819480854793617	0.73175279543195	0.716906659772749	0.736924904729449	0.832597709535151	0.59185768852105	0.827073505832138	0.504147338710731	0.0903972459189059	0.794400792852854	0.818689948026378	0.819552415108347	0.728572915248691	0.546676284356431	0.887555133966321	0.772827553980372	0.684221254498573	0.72107924308961	0.492195097023462	0.25526444348393	0.58425012047935	0.924760806867836	0.901169267439131	0.839239639110356	0.692074561915938	0.476372592593771	0.811245810964023	0.487009438668082	0.737472781271049	0.0398569620479707	0.71933521459339	0.757939262654042	0.767698565710736	0.758162410010793	0.53307528095271	0.168573993244725	0.268457890424698	0.698420573237042	0.67841173160604	0.644135107234154	0.598457668865783	0.81502148868956	0.856993506571634	0.675461770085437	0.58278222545915	0.583758533058097	0.544651996631272	0.321966943452565	0.418390285738861	0.490642046692379	0.641462961345731	0.581549620252824	0.735565051065458	0.555011553533692	0.297944515051731	0.73272167884537	0.859180187965441	0.347713702101232	0.613681771774607	0.680575819081919	0.72432644947292	0.77088050251033	0.76596291979241	0.790634606779941	0.580867572741545	0.695730486854819	0.80939253317387	0.605592323504272	0.820506709888286	0.523934279229597	0.691518368160885	0.690234936126091	1	0.732007953705993	0.763587921893443	0.78932604373054	0.427064717088133	0.590716120090543	0.584498417820119	0.909625660255847	0.686827286429278	0.559002562645333	0.0964100008500344	0.686384196188433	0.813392265907262	0.164326019325847	-0.0130620837920098
