""	C3AR1	PLXDC2	CD68	TREM2	CD4	ITGAX	ITGB2	PLAUR	CD44	PTGER4	LAIR1	TMIGD3	CCR1	PTPRC	TLR6	TLR1	SORL1	ITGB1	HAVCR2	C5AR2	LRP1	TFRC	CD33	CD81	ABCA1	HLA.DPB1	CD180	ITGAM	CD93	CD74	TLR4	CD47	ADORA3	RHBDF2	VSIR	ADRB2	MRC2	ALOX5	CD163	NRP1	IL6R	SIGIRR	AXL	TNFRSF1B	SCARB1	NOTCH2	ITGB5	SDC2	TNFRSF1A	C5AR1	GPNMB	CD46	C1QBP	TRPM2	SORT1	FPR1	LILRB1	SLC1A5	MERTK	ENG	PECAM1	SPN	TLR2	STAB1	ST14	ITGA6	ADGRE2	SDC3	PTPRJ	ITGAV	CXCR4	TSPAN14	ADCY7	CD82	PILRA	P2RY12	UNC5B	TNFRSF10B	CD300LF	ITGAL	ITGA5	SIRPA	CCRL2	CD40	PLXND1	CD9	PLXNB2	CD69	SDC4	LILRA4	LPP	GPR84	FPR3	IGF2R	KCNQ3	TLR7	PDE1B	TREM1	PLD1	CD72	SCARF1	NRP2	JMJD6	RAMP1	RACK1	CADM1	RXRA	APLP2	NCSTN	CANX	TNFRSF14	MCFD2	CD63	SMAP1	LRP10	AMFR	LAMP1	SIGLEC10	RPSA	PTPRA	CLEC2D	NCL
IGF2R	0.673140883923722	0.738586357854922	0.839495870263228	0.663349157179682	0.800817106800817	0.665009936567924	0.803905319915815	0.685047933386443	0.616919974229043	0.535527277075099	0.846480142263378	0.527038697785423	0.69797988903819	0.462106640049041	0.373165383351189	0.511655599010868	0.378739655638553	0.806480061565348	0.52261480294267	0.210114384106354	0.78626443058363	0.238343976493416	0.577305910487726	0.860764430168382	0.71878136565806	0.223507462861649	0.679314800832456	0.781633115067622	0.080707239718606	0.489648717850781	0.681182564064875	0.746570128773502	0.656577487594115	0.191289143599884	-0.214510288415447	0.283468587521573	0.431335214163753	0.803658922027353	0.572239978491359	0.511164397794392	0.667368890327266	0.615826420890959	0.588644312421434	0.532310166943774	0.633631881958798	0.755277485805094	0.705980709744077	0.530833605123949	0.683142245431952	0.707363467467905	0.80829678957638	0.685861030879312	0.658880222078544	0.572042394842529	0.820892556678402	0.243365700713504	0.529689630151033	0.605435017688802	0.584720678547804	0.797547238379635	0.67787015253886	0.769627508154546	0.531351188642485	0.525004174680402	0.770361939507169	0.781172666487685	0.238188433505365	0.72857117590308	0.709995741244279	0.483153292982021	0.380815955623376	0.703751604825278	0.631551884015994	0.848134384897284	0.665621270165362	0.00447284138305784	0.449048064407312	0.54531161781656	0.706269031145719	0.592308358529892	0.60205598341714	0.843425970973216	0.666226000574697	0.442782548798036	0.689754447471972	0.805687474825737	0.697539189471765	0.0395533474729961	0.581127080332395	0.48804448586031	0.657372407827166	0.139622554515689	0.648690540070579	1	0.107441500493795	0.505997678001521	0.579481270255099	0.617610175522159	0.656564332327699	0.588707463243329	0.473806528049094	0.522232821513508	0.224092835283668	0.543642138262338	0.721062866870493	0.742830931657386	0.722671271902584	0.872639730064272	0.792199885867213	0.833471706955044	0.831579140264525	0.830612725132612	0.819102726148974	0.771930535123603	0.842235441742401	0.712126375745283	0.842816186083221	0.246780544836765	0.693086710883012	0.64685224118199	0.096272765682831	0.761570384644762
KCNQ3	0.278582936568239	0.468274501671586	0.144943016963622	0.41267535984281	0.410715767895009	0.468849042321498	0.320480553979031	0.0204526163159747	-0.194909529188295	0.327872207096591	0.299249393053024	0.474689488712575	0.286220154170882	0.543862307499384	0.527448295845032	0.504021241177193	0.679671771258923	0.416016281238013	0.611642079849662	0.281304148622936	0.298710323055252	0.390465495888279	0.329393181559755	0.248006952612922	-0.0216527365788556	-0.0476542199645162	0.208731219923454	0.234001485807872	0.204724270663137	0.275045883099056	-0.00119038558589722	0.141114161712437	0.394876136240321	0.690305735763845	0.553187767376	0.452549338652783	0.492561567046467	0.279619424974387	0.137285883635178	0.498487476120871	0.53348835929889	0.243818814344186	0.504984262965986	0.337895874740669	0.171321100234165	-0.0649127828419563	0.518838601355872	0.258232106733308	0.489086412364867	-0.0241411473234087	-0.121173552203704	0.0297673312748519	0.261761439501737	0.439231207102442	0.299795223397454	0.679257401345932	0.548643315859258	0.4022187473031	0.184397319228213	0.441070203816207	-0.0217097248568443	0.122433346661941	0.62075031042469	0.354655479603579	0.222718305722294	0.38364181565692	0.417886771780056	0.0263248818292808	0.375416950384517	0.647750926351817	0.0544812542803587	0.236291041702081	0.357390101088581	0.195111091674773	0.48519206733223	0.485382873692119	0.591135118104468	0.268705679616125	-0.126016147569685	0.485125021735301	0.210710442627608	0.269227811370718	0.235606386335673	0.6038906605124	0.177941732955285	0.0649436735230202	0.284230942184879	0.381144410485437	-0.354714038032684	0.475633800185475	0.362283321323254	0.386507919321297	-0.275960601133746	0.107441500493795	1	0.403431282682662	0.495147350218264	0.202489727259204	0.363360783911219	-0.246600605682127	0.488933366638656	0.404583270272705	0.432775837692292	0.525940304187114	0.155830264998617	-0.088500806370509	0.252966322268917	0.0607035093819677	0.268537452663963	0.173021618930442	0.00312256668121796	0.226343110376999	0.214864377184265	0.214056735377259	0.369721957036502	0.0371341093094927	0.0913395807282382	0.672301491066332	0.192523764298952	0.398933652677205	0.414849495580819	0.298114273587034
TLR7	0.638912091863094	0.742417557464117	0.673853769371919	0.555000186734693	0.745729069277151	0.517671632933963	0.650584602700229	0.649628070210699	0.47151140392467	0.636336821039229	0.68536736640646	0.747648568281263	0.729485138635209	0.507477647370009	0.475165855740556	0.609003661788908	0.476850142396341	0.592824866362492	0.636531958885014	0.37116301628851	0.719881424150508	0.528121119067655	0.575640958823448	0.694659812186306	0.696570281809063	0.276019844001694	0.510678212327379	0.577873440083399	0.114470061503606	0.655428914761499	0.58979921966825	0.405858633567411	0.755766873802247	0.542733912316528	0.33889967943836	0.578591255575071	0.269556195106565	0.584217753131222	0.704162938340597	0.72548871220535	0.586632579325942	0.492188579289867	0.759868807369994	0.587297115038055	0.698978590711531	0.500883031025977	0.601294342505601	0.434968385979915	0.701160236501399	0.659505772108369	0.500015215953187	0.562035713249776	0.36018269674495	0.616042792044611	0.633363380594853	0.50941419553256	0.759699340381645	0.677355153164635	0.782600478624269	0.665575341547794	0.608454078297246	0.404326519062396	0.521718792054146	0.715046589494547	0.649550534696554	0.564801713594089	0.315528379655748	0.49101863195065	0.617184699882348	0.666134026195223	0.534133686042762	0.738614184652559	0.698620243551713	0.662484468117953	0.757878232130233	0.142546543740658	0.608902501081081	0.56366314316279	0.463150044226185	0.444059845149206	0.413996614549801	0.715720679004063	0.692150899152343	0.560209764753166	0.750319413668297	0.36851836309346	0.57772190948407	0.173795937566492	0.435748311713963	0.311533019784726	0.355290114588497	0.364132714286848	0.423140711430144	0.505997678001521	0.403431282682662	1	0.628969777043985	0.441591263563345	0.455622675342914	0.374425410639741	0.53151223939417	0.626397634374689	0.439860106130685	0.424658353623877	0.662141924832976	0.51499037754577	0.634757251376425	0.620653523485297	0.48973264476897	0.595197354949942	0.561496275430455	0.572366112467529	0.49898371470687	0.609910927831333	0.632192288792985	0.46225366369118	0.656567677128815	0.668818351685402	0.556112636252948	0.435990766142739	0.0694162851109477	0.602190166418908
PDE1B	0.582289941451839	0.765521092298143	0.579354918637579	0.593226328972231	0.723429018728649	0.747104024100433	0.676192891404485	0.562845843179514	0.308771636734982	0.67908975636047	0.677434045969087	0.666491030734823	0.620641147408559	0.580119691904232	0.505377332281789	0.61323215230865	0.568167673383286	0.703142223792682	0.725104679018848	0.508466226924321	0.674862741267508	0.578788094894631	0.529969864977758	0.674677217143263	0.49260255873706	0.0630048951450947	0.487658335260984	0.713672332030333	0.108688137564725	0.405023574672519	0.447448526186419	0.414560628806232	0.623376835559727	0.590984255092482	0.213715831379844	0.526542247128599	0.557740457377549	0.576417917150798	0.468434980861497	0.660499411516299	0.649600288380461	0.496163038559161	0.677462266659016	0.606603125714613	0.524584890805809	0.422089729164107	0.723220186015383	0.482827751358528	0.709464434087392	0.541574100520509	0.407043348609993	0.43368992280627	0.449752219758789	0.628815041897139	0.667452022397445	0.597168591590549	0.746062344701953	0.716293869130107	0.605796677367204	0.751592150074028	0.415059511731796	0.519227470827943	0.557547734443719	0.519551582816317	0.642991589589417	0.639875112883615	0.470148118759728	0.422587639233888	0.691840628589158	0.706520670742301	0.463732589960595	0.651058333697048	0.602604013094874	0.629739210236063	0.720376811648831	0.292769974315543	0.655509976528211	0.598596680753398	0.332363639177828	0.715706952243577	0.51356149603392	0.688099529287795	0.652001734752922	0.686786364079432	0.572269214605986	0.394406853458257	0.538940660443993	0.391868771446556	0.201669852740026	0.548879371521603	0.534396815396345	0.406495426727829	0.205625016533181	0.579481270255099	0.495147350218264	0.628969777043985	1	0.545333185629533	0.630172442653802	0.173541039139392	0.569346120173956	0.699198012409616	0.578806133442634	0.620846509176765	0.561046220306857	0.328763971544611	0.544722364009279	0.554844930542689	0.524465093609287	0.543757122860246	0.481342834102344	0.587063938693421	0.487400186267552	0.526606485213986	0.714246672680724	0.384972571155139	0.542896445121228	0.595761847040446	0.506122760734185	0.599466651529068	0.222758353141058	0.62085125402777
TREM1	0.576591093708862	0.646497331467669	0.684325742193353	0.583487220223923	0.697980945985761	0.652062236455179	0.665506472842066	0.727691465925477	0.454475914897761	0.665797340651199	0.705375832781785	0.544620657618234	0.60211965747227	0.390145808871372	0.276600243628415	0.491804226703374	0.310165487420966	0.627451022895395	0.518738818856829	0.405746003774646	0.643223263267487	0.538101580222799	0.526110706307947	0.671916583069538	0.530574058733362	0.090375044285844	0.420192741529197	0.659738716609302	0.129037426450582	0.382614478562557	0.419247316952384	0.509470637319083	0.512047442311845	0.443779875805241	-0.0457983127042108	0.361141249184549	0.400775426864144	0.658656631561745	0.367816580416907	0.409092379242928	0.555445982202512	0.500136323113544	0.55746177562117	0.629335853362339	0.499944376669661	0.449137295308796	0.639567291574966	0.479139999366975	0.531140109300209	0.691592228444039	0.603227909580512	0.373264170553508	0.481539444711445	0.653643773917064	0.632728509411733	0.440371260835555	0.564953039671274	0.559858501569892	0.456072861441832	0.690625848006861	0.468513979974657	0.636915913005103	0.491476456021757	0.412640921283655	0.628004925682986	0.719970369202171	0.465314559258232	0.494577781693321	0.591355956144157	0.517962647828153	0.486177951925229	0.648735373044468	0.51766393940739	0.723741016575773	0.654885740799897	0.00465106624907538	0.445063662770383	0.571998881919499	0.572455990650792	0.570433159976138	0.515597918591163	0.688868567174368	0.713078692990453	0.545968226221865	0.530676440143076	0.588902816958146	0.492432224802076	0.291307504825394	0.334310361563736	0.375781422270769	0.431908881313855	0.438691077376682	0.42747188882204	0.617610175522159	0.202489727259204	0.441591263563345	0.545333185629533	1	0.61210888297155	0.444109211113403	0.461319036597058	0.638957942979249	0.548729685960529	0.456144773222868	0.528132029061709	0.471315938767308	0.579142970693365	0.671692021053178	0.646346644268284	0.585718142020299	0.515436890532184	0.656502304996416	0.622341962171787	0.559009737962905	0.671688507849462	0.493177021177247	0.598002229212589	0.390183856282291	0.51871822602901	0.463696340676162	0.0225671685742364	0.61514728409309
PLD1	0.703273855066653	0.825495045983955	0.655432208618065	0.849473946819882	0.715271104788445	0.833578447663797	0.797469422354473	0.476793600322102	0.184891831050867	0.503129462503138	0.71498810545254	0.630983431598585	0.591922548613082	0.371475877294808	0.468738816992882	0.527025186612726	0.701262940715115	0.785609685967261	0.751987430733298	0.164118661814359	0.621784356238068	0.345113233368098	0.476590971451089	0.742804328455044	0.391008927558945	-0.0779210020261139	0.689036149795642	0.596924988718059	-0.108636395845296	0.301506152681555	0.372646942216342	0.625645756122382	0.59961260659573	0.489543601520267	-0.192418804020508	0.400337648273458	0.69749246273695	0.707519801572995	0.206346122112116	0.462341519737501	0.736888889370444	0.436893290723609	0.684710529886643	0.336536039358585	0.434953630953505	0.373531441909603	0.80076069607548	0.330190773265803	0.60245985211384	0.425946351592629	0.524816588427861	0.339794393413602	0.514564816444193	0.732261861850519	0.712739818700402	0.557326325466834	0.635213121484729	0.598899142382273	0.381476560553427	0.823555279360503	0.312577701959649	0.679603625234631	0.550360716551629	0.271923685928499	0.572237595708243	0.781034708498235	0.312546650053538	0.336101095347727	0.774700580686354	0.692556782594613	0.228940613435137	0.542890646131923	0.612748553163862	0.699653363901903	0.722800588763988	0.386777442942335	0.510315590734449	0.398401249996772	0.472014457996767	0.714471091139402	0.51433071033461	0.738804647425837	0.561208585550886	0.686167486826117	0.473713174930392	0.684984655703229	0.458021223942176	0.209348631431763	0.162258603347836	0.814952048622614	0.555427712168581	0.256929162634721	0.210974567926611	0.656564332327699	0.363360783911219	0.455622675342914	0.630172442653802	0.61210888297155	1	0.228253559253379	0.630945114890145	0.5301584089833	0.353364249126811	0.820204175421099	0.44533273263069	0.403336547986856	0.510042656988436	0.566935411977007	0.655387024691933	0.528706212783936	0.517840386091647	0.626326601482758	0.725922923783079	0.531658794864376	0.700973593519154	0.380377470241554	0.568642725398409	0.468766611716488	0.457562612826914	0.56922951990247	0.0996885143611575	0.545738852484808
CD72	0.533921099745326	0.418758162805462	0.698856474342781	0.335593146169551	0.506397015935133	0.146865592226724	0.542739897072454	0.693792375758882	0.758355188013262	0.293665849462317	0.615970598995801	0.146711054132929	0.380351371090732	0.249956087756945	0.045281062543783	0.333892400403182	-0.0776030991203586	0.378522764444024	0.0738513507673393	-0.057069245209238	0.508909993369459	-0.0630719366259543	0.48365895493667	0.624100612019394	0.710020770753892	0.636080108133343	0.463793904325447	0.501364576985571	0.147847736500751	0.686439492933746	0.575037927630978	0.603990847519493	0.447889691917543	-0.162522381959569	-0.207907425919057	-0.0511397593492815	-0.101845215047942	0.6166647389565	0.519140224638069	0.192189587233051	0.200567795486296	0.472223045559263	0.288597292148084	0.430473095308332	0.452158937197124	0.75302059890661	0.248055877177233	0.123788197893157	0.289564274913206	0.694920769596093	0.831180250078706	0.695633064051935	0.438437586127553	0.311521152853676	0.447884302105476	-0.136044942754338	0.186808476808095	0.223589369885774	0.426218137030418	0.411354808871738	0.783303557981328	0.610597722176453	0.186563212376953	0.375161758235807	0.582815074562554	0.470057322713988	-0.00105295499012314	0.541816577314808	0.357433023726181	-0.0167171074432617	0.493570834302312	0.528126061247915	0.425929269141359	0.610931810870563	0.345367757390259	-0.340206776525392	0.0330958428670829	0.263016434247998	0.811019122820815	0.122907700395398	0.386427109203332	0.570540163697836	0.458626814499568	0.0300180297255419	0.592118794588773	0.69451158274091	0.455728274327538	-0.288651839248597	0.800419279223363	-0.0134599316209335	0.237159553436301	-0.175921451281451	0.876776909016995	0.588707463243329	-0.246600605682127	0.374425410639741	0.173541039139392	0.444109211113403	0.228253559253379	1	0.0756503478163269	0.144015789105518	-0.112517428151497	-0.0191161231836	0.689855056444634	0.876827103508921	0.606122879623222	0.758806012788499	0.469673920902691	0.663759225698387	0.795898913232079	0.574738097679582	0.588249318423055	0.683239402209339	0.467406900343643	0.73056185632626	0.705333719663591	-0.0611158505506726	0.647198080350806	0.206712048546092	-0.0369515625088075	0.541307390562991
SCARF1	0.521582275316627	0.699978089616738	0.420119569333818	0.600068582660808	0.612296345527915	0.73601137395568	0.557969560576243	0.464275026766307	0.161723240484094	0.589420015916709	0.511381557044563	0.590978640988642	0.498057232862894	0.392967651773851	0.352402301469279	0.57034246449469	0.581091981904642	0.64731252839562	0.693853446914645	0.387539757886194	0.586508995123974	0.542890592422531	0.440683738604338	0.560075696262259	0.365291679909503	-0.0396193073050406	0.409102487807724	0.47339784661559	-0.0148390549300313	0.320328172301211	0.263916818236678	0.380475039136042	0.503654321307287	0.622955803004582	0.154071615825474	0.522651060238169	0.603055315324325	0.485271670391399	0.234449169640826	0.520279009274283	0.668225631618833	0.406339771276193	0.669283932642847	0.394376757059448	0.454016098018028	0.282371744973914	0.687005804493909	0.374033903817766	0.609174441887657	0.354865715025846	0.253921732146506	0.325669322488822	0.387025152002054	0.600604937619609	0.562428911589877	0.605196401505157	0.651101925949882	0.588046176607117	0.455629863198191	0.711829798299647	0.295965642912346	0.353219898008964	0.517773814929916	0.350713566864434	0.429222778549912	0.593644767768269	0.520604386537789	0.310556472432503	0.64986490345481	0.752404966091337	0.32195315492894	0.549890802600398	0.536175319650238	0.58180478500449	0.637166613119998	0.373726979441788	0.675422789954319	0.484346749773435	0.244233579746599	0.626890433019877	0.436530922149301	0.539093605506764	0.591043742619575	0.742991063613481	0.420400111963611	0.359467998052647	0.437209358286943	0.466876090882825	0.0205399243332812	0.554801135811938	0.512731654343946	0.490447088060441	0.0508226857546012	0.473806528049094	0.488933366638656	0.53151223939417	0.569346120173956	0.461319036597058	0.630945114890145	0.0756503478163269	1	0.651700307824976	0.527120939960809	0.658323330234101	0.378889935807147	0.223895758662493	0.410859633441561	0.387738540293291	0.538716623451042	0.381083957840987	0.308082158964203	0.452864501905275	0.441271578948438	0.348077698955721	0.601754467606382	0.254675302444309	0.395132240562944	0.63282230770348	0.362220680623804	0.55454514134069	0.244586085273053	0.557236205917009
NRP2	0.488984852088708	0.683863473304275	0.544683873765101	0.475410096858662	0.731908416317608	0.732708211778569	0.580423674770092	0.738664094748513	0.414677444018983	0.844794987257634	0.588323665391791	0.699909578342192	0.717078864187476	0.42536588356782	0.273041333481366	0.523847142958843	0.398556800555541	0.671162829679719	0.636270162144225	0.669011413571686	0.756810388255286	0.862258758334967	0.432893492033727	0.652492190429917	0.609433268089798	-0.0589044449655712	0.349552508863898	0.624700749248723	0.0430786690587038	0.316208052617528	0.475969940592225	0.304359682314775	0.609451847870041	0.662364083962173	0.183577546300777	0.688505588315008	0.536357645510086	0.472906137226788	0.539966729152073	0.70696897615951	0.606539520497342	0.489865803493213	0.68377255557835	0.651371455890418	0.693005525295393	0.420960405981457	0.710706694975783	0.666216461983028	0.729068673067302	0.671532903597964	0.37791529375855	0.380397542304631	0.335745140610888	0.628459635893384	0.654208277741853	0.503360094679892	0.769002783377206	0.749548416194735	0.733633200699006	0.724995232608188	0.425209674167422	0.373984652994625	0.447142033858571	0.596854644432526	0.61679840232969	0.627443358882661	0.586026815302221	0.585626049701888	0.627292457236558	0.794504306596701	0.505999978269774	0.763978225768785	0.574505542307175	0.7045696049134	0.659596900995581	0.188459238192144	0.796062446626536	0.750940840569638	0.329639178423259	0.614256965177153	0.559529441842001	0.688894723025216	0.855182935555035	0.684282487829934	0.627884157625985	0.281865431800655	0.5751649759122	0.516558477803185	0.217566891267835	0.338637849312641	0.501344992415585	0.730077108338701	0.220820116059199	0.522232821513508	0.404583270272705	0.626397634374689	0.699198012409616	0.638957942979249	0.5301584089833	0.144015789105518	0.651700307824976	1	0.760577657601095	0.551555162414564	0.4831182812549	0.291769808640578	0.591686547677784	0.56811779772096	0.582797055156105	0.53464494271919	0.391724757394858	0.541309340107694	0.407462026429454	0.434796740284935	0.679244026181434	0.338790886224133	0.539661555210493	0.637246580793993	0.39481771179446	0.619014502957483	0.0902610761779524	0.623366353995425
JMJD6	0.238688480196638	0.461618449889951	0.228650009766991	0.266954960800749	0.445679627887265	0.585485935278267	0.303284925140921	0.486974012116886	0.197191946220554	0.733623601646635	0.310862161617983	0.547831219154837	0.485935411596295	0.413238954233726	0.165656569268951	0.41900322079237	0.304400908838214	0.445220707915481	0.514132626801632	0.656993735669942	0.455122668230772	0.882834262778657	0.298393982713047	0.327401301006197	0.278025590104953	-0.125653885163973	0.0732162913142443	0.405180504788136	0.166070260532124	0.135126959220371	0.203330308023995	0.0753105054864309	0.331778772664638	0.724034780053928	0.337870741099765	0.616969199282116	0.467922448707898	0.221530535815912	0.307739919782956	0.581478576873036	0.435348758043064	0.359957684920756	0.486730651491951	0.578268022549597	0.431890757300894	0.112613454926003	0.530507535040146	0.541570915072809	0.537306031995859	0.428286135331915	0.0292747709398381	0.0966650513546956	0.211712386233174	0.461207965484116	0.412307635148732	0.581855831583764	0.634741222100796	0.595930203049707	0.489181818706072	0.493119158004252	0.181318948612598	0.129390658733304	0.380494697082088	0.374664238167663	0.340344888057699	0.361191265934211	0.691881093930771	0.258709133040601	0.377515904185913	0.686434230611383	0.494068535266969	0.526984118382481	0.317084707274257	0.385670431276275	0.51225303364674	0.166038127973204	0.660285441861908	0.651050511668064	0.00229364470999069	0.544729963415623	0.368197599235175	0.374450818002876	0.621561094678214	0.586277470238285	0.340987565411236	0.0172369727463291	0.357732079159044	0.714761369264864	-0.0869821051052333	0.213015734108656	0.413982736579572	0.818361342863814	-0.113304932374871	0.224092835283668	0.432775837692292	0.439860106130685	0.578806133442634	0.548729685960529	0.353364249126811	-0.112517428151497	0.527120939960809	0.760577657601095	1	0.415397329862197	0.277913547927068	-0.0467965652354897	0.348739868349515	0.224937381397588	0.316129209342307	0.24663448120732	0.105894170398363	0.30431464125303	0.130345678822699	0.205158915417739	0.488877040192859	0.103693185794192	0.203939855154499	0.600712981425805	0.231361459795811	0.431059944394074	0.205966076710627	0.430424436607438
RAMP1	0.670373714972915	0.793818842872042	0.541344835545381	0.867299377018887	0.656251015018292	0.827750036716964	0.737381026439691	0.303870165538567	0.0431812334348177	0.484068114594851	0.602897662380298	0.746588781230103	0.542909436173648	0.450279092919244	0.554860362844847	0.577472899769879	0.837749975681419	0.825202137180606	0.825224522281346	0.163270027848351	0.568590620580185	0.357069806047544	0.471682981182976	0.639230086404947	0.236780472464434	-0.168561932295017	0.682834103468013	0.483666107578818	-0.0781190849892207	0.214117493025658	0.310367061633781	0.570972330064659	0.630867746199732	0.60573728406373	0.0122332419209447	0.538626885590778	0.731238021245059	0.59525208329964	0.151609922430445	0.548608317704412	0.749150307468783	0.443955727992579	0.754516388920581	0.248860211912997	0.36508470015391	0.233157939340678	0.819643236475491	0.456370151318185	0.671973597337187	0.235259164587313	0.314807820125041	0.291102975386495	0.551771166137423	0.627910063062662	0.695638524231282	0.670005868184671	0.664508339111342	0.644841599132708	0.337300146729902	0.787325058243833	0.19150139803375	0.555365442155623	0.621418558392185	0.220461504032046	0.44064933228046	0.736229341121657	0.303262521776485	0.286321043668103	0.709860766425144	0.82131957433848	0.145962678190423	0.432376359975979	0.57579231921315	0.5969624601097	0.729535192692311	0.594899173022293	0.628019258135255	0.381129436131358	0.278934089730594	0.749809969287556	0.510243190219897	0.663423594332539	0.484611604697773	0.777600976882712	0.340139620400512	0.551164914823731	0.40249379470607	0.332827569695279	-0.0585119557083916	0.886236243912647	0.595306577455018	0.293116004178007	-0.0356689312205916	0.543642138262338	0.525940304187114	0.424658353623877	0.620846509176765	0.456144773222868	0.820204175421099	-0.0191161231836	0.658323330234101	0.551555162414564	0.415397329862197	1	0.398321518576106	0.213253130400572	0.444320207212476	0.425893995535072	0.656279047906024	0.504461764892683	0.3558149125046	0.564082420535561	0.68656327015597	0.447398867505032	0.666305503340291	0.201732106506373	0.46196749302441	0.60210088967631	0.430650134084468	0.642022357660362	0.180187310660938	0.550172779688796
RACK1	0.667722431295965	0.714553985354248	0.792971854986301	0.55795208319018	0.77099495277473	0.472120821377275	0.75918681330457	0.750898930184953	0.833952876779604	0.671786453375337	0.803179720304084	0.58750123382179	0.645195290189787	0.710321609713301	0.34868692373218	0.679611098058798	0.30237348755679	0.748647774422568	0.482844795363303	0.237074085110991	0.759203002232997	0.258774532338883	0.798569211329893	0.777515219482312	0.760847730021168	0.679362024938673	0.605466455986593	0.697876626966765	0.420607460140548	0.827522420529805	0.748305144682806	0.71517554365733	0.723528488783846	0.267871408488013	0.165787863073198	0.307949424439983	0.206487789856207	0.74287647752718	0.725659110669593	0.652611025357841	0.530498361490489	0.809422316641339	0.669099634138176	0.697858027194514	0.634953878299419	0.799464875797387	0.558958410958325	0.526377869825143	0.73320446365782	0.763756174994313	0.705751067800748	0.758337993577572	0.753845401471867	0.514926677938966	0.721865299809258	0.322412873979964	0.610692693871776	0.598738533256607	0.668196833350051	0.717895792142249	0.841211456037796	0.715013788931455	0.553824351565642	0.630604580849026	0.745957136024326	0.66559429282137	0.27228159437377	0.644688995585221	0.59527435677022	0.483650536110105	0.758975062631302	0.769128264547628	0.711188657579163	0.754151609577535	0.71186201909922	-0.0687496888511097	0.484346145968488	0.630558503991285	0.692841301312466	0.510637024891844	0.64686079780212	0.765073335758174	0.711858321305407	0.491176970602217	0.777127441459916	0.63541794423258	0.698556331927794	0.134607705455663	0.640687596263209	0.288077971401879	0.596427046532694	0.122031241004731	0.64404376801948	0.721062866870493	0.155830264998617	0.662141924832976	0.561046220306857	0.528132029061709	0.44533273263069	0.689855056444634	0.378889935807147	0.4831182812549	0.277913547927068	0.398321518576106	1	0.755527857439957	0.799282453159662	0.816796213452275	0.625373547976237	0.850789555855004	0.838354843213538	0.783121488960669	0.687166828119708	0.862145757817324	0.747188873920877	0.71464238369735	0.799405764490753	0.406356916231286	0.954991304298994	0.597679101025946	0.246863893603812	0.861606569354908
CADM1	0.645233163439933	0.58294184233444	0.801456385758964	0.492515172167987	0.632509661060534	0.320493470796175	0.680380609599048	0.705041007309022	0.737950844228434	0.342209517933115	0.73867988592608	0.313765198915339	0.549391725625899	0.328588017265208	0.232269652340962	0.409025929848739	0.127186729378387	0.57365955825953	0.271102513893363	0.00954470732552121	0.720578477698974	0.000312397236599747	0.534266049636205	0.778277588084914	0.803638446475402	0.534431098665217	0.623942468808222	0.593402207120863	0.113269672987761	0.709137743440533	0.653106491781991	0.711820517039352	0.610455637177928	-0.0331098291802747	-0.211185260149583	0.0829495431694577	0.120027164100729	0.685109702769394	0.617620008320868	0.393314642161979	0.387142008385041	0.549563862888973	0.435671195538267	0.445177632117077	0.620273346092167	0.846292817149178	0.443343351759842	0.301070370365762	0.525678967246141	0.728561608327138	0.883449974098449	0.821199076391471	0.584753699567476	0.435518770318004	0.663717784947504	0.00839465087842048	0.335100437074367	0.376304540393544	0.553973510126658	0.605486578994485	0.819976726454918	0.662644672300798	0.294877174149774	0.491100067710843	0.691656982821178	0.623775450513928	0.0210878109236489	0.731512282453085	0.544787287676296	0.200128761272736	0.468112003446787	0.650555370965229	0.570640433091526	0.744044874032011	0.490184219946822	-0.21797415894544	0.199377324269835	0.360087867668401	0.822906561979401	0.234434125798546	0.49730537915678	0.71998495553237	0.530430613576902	0.163263732431818	0.715577392227359	0.778849220359563	0.595395443474821	-0.238744878789554	0.825761115479222	0.163241366413183	0.438750832775138	-0.115960576699589	0.874706114800635	0.742830931657386	-0.088500806370509	0.51499037754577	0.328763971544611	0.471315938767308	0.403336547986856	0.876827103508921	0.223895758662493	0.291769808640578	-0.0467965652354897	0.213253130400572	0.755527857439957	1	0.739033864563712	0.880675277906649	0.633673167928183	0.818366894406124	0.866875718404265	0.727729921275283	0.744139377572603	0.805916289741675	0.652844528572771	0.825355041854383	0.854551455841614	0.0776737929201544	0.706832835144753	0.469937254280587	0.0277068116435694	0.687824536613779
