""	SIGLEC10	CCRL2	CCR1	FPR1	LILRB2	LILRB1	PILRA	C5AR1	TNFRSF1A	CD40	APLP2	CD163	HAVCR2	CD4	SIRPA	KCNQ1	ADRB2	KCNQ3	TFRC	CANX	ITGB2	CD81	PLXNB2	LTBR	ITGB5	ITGB1	CXCR4	ENG	CD74	IGF2R	CD72	ITGAM	TNFRSF14	ADGRE2	PLD1	CD300LF	SORL1	LILRA4	ITGAL	PDE1B	TLR2	P2RY12	TLR4	THBD	TREM1	CD47	TNFRSF10B	SDC2	UNC5B	CD9	SELL	TLR7	TLR1	ADCY7	PLD2	RIPK1	NOTCH2	ERAP1	RYR1	CXADR	ITGAV	CD99L2	SMAP1	INSR	TREM2	LRP1	LPP	ASGR1	SCARB1	RXRA	CD226	NRP1	AMFR	PILRB	PTPRC	RACK1	MCFD2	PTGER4	PTPRA	CD33	ABCA1	SORT1	ADGRE5	NOTCH1	TNFRSF12A	CD63	CD44	NCL	EDNRB	CD69	SDC3	SLC16A1	C1QBP	PTPRZ1
CD99L2	0.463546617503956	0.821030230137002	0.769288790179832	0.461331523219758	0.583179164024097	0.692169796927777	0.762241374887471	0.820514952015457	0.768050590945127	0.707061912449412	0.870983339159391	0.742495391807558	0.703566323970789	0.739295864772874	0.807446885633579	0.51574924112422	0.28351717100116	0.328794529039507	0.797970644620537	0.868793747369502	0.806206218588214	0.822428066051452	0.682706610473009	0.786771740661865	0.686687132836643	0.735415838382455	0.430634881268274	0.62897314167199	0.76101091351119	0.853349082105343	0.599004318733384	0.67768273294186	0.752876072909684	0.500535010831544	0.588008009598343	0.815344581751946	0.557964837227111	0.620554255934497	0.506253940474465	0.542490125403237	0.546525623529024	0.0621303261357325	0.824515173646029	0.500886374636224	0.560240231947601	0.857471672705179	0.550210142786287	0.678687462441224	0.463784871918635	0.671999851912292	0.470871698457179	0.729924751185213	0.676635694294141	0.748653912582657	0.509477146460111	0.787256281079988	0.697199458013902	0.781026292298912	-0.178794365661533	0.518260178286234	0.556356231816396	1	0.845137223040782	0.275483781222679	0.705621089848206	0.867825709899461	0.770443017753452	0.480047279867637	0.857965735113646	0.740568361461941	0.466891575692681	0.653491928289959	0.785189825558014	0.632764792418406	0.671488332010734	0.783946228871507	0.810716753426839	0.85253510117866	0.806432335830145	0.65875878853778	0.877526932739892	0.749221071731587	0.601551241598522	0.687981942935212	0.539007697046872	0.832763057783459	0.641554621027247	0.822373870840254	0.770364254119791	0.366483009212375	0.844216546975138	0.695247973548099	0.783567355548306	0.375273586022901
SMAP1	0.488628340012435	0.921583842896185	0.833238026894314	0.490141661877703	0.72908797545563	0.726970638203359	0.873956276112375	0.893594736459045	0.832623119409625	0.751581267558198	0.943572594644646	0.799891949394787	0.744243924105901	0.774164278131813	0.87980096265564	0.558385338610998	0.205217835639666	0.325878570490395	0.817899465379091	0.92504861727603	0.876598355326972	0.943292870359437	0.694203223957608	0.88599310965279	0.695198890344714	0.791925541858266	0.606858708090357	0.655892922930312	0.928262228494475	0.928553400277878	0.721405770890116	0.692739048953078	0.885710155707885	0.527770832488314	0.634625977791531	0.917756270561924	0.549897130917916	0.728400359740476	0.577989052941452	0.506394645475076	0.595171108626337	-0.0537931949578899	0.915846431686225	0.537508892427103	0.564699854299374	0.955459488670634	0.529202582362691	0.748745269150165	0.512847494180027	0.81365117536465	0.63810477625055	0.817497701879338	0.707023250972635	0.782282284221043	0.551515671955534	0.854499228976621	0.803227531377183	0.834304388887192	-0.249622709789404	0.508139105194811	0.577495790562294	0.845137223040782	1	0.310743372337789	0.774057042713205	0.944424100700788	0.838337253168658	0.638585925133461	0.920029604406638	0.817016750481878	0.438935944998929	0.671135953399595	0.8659747534837	0.693802773697172	0.70362248412031	0.928610727803007	0.897625689093441	0.917524883242406	0.860080265291248	0.778393641566461	0.934857462647896	0.73133202968988	0.637021472774349	0.721744412359303	0.590121127164805	0.947221612148056	0.780109444040863	0.885283520696132	0.801908387411832	0.420224467114354	0.887450247402734	0.800849978501214	0.885718908889134	0.315804605774644
INSR	0.0349672956176399	0.252786771875791	0.24841800988355	-0.0714666410214263	0.421008657729171	0.173935914585701	0.18988104559718	0.343194765126505	0.0985447854849265	0.0256336357002624	0.233989277482638	0.0740957446792594	0.0155554626343759	0.0397914001009723	0.151271074392582	0.010623981365556	-0.158680159457948	-0.0360722371917676	0.245227465980125	0.241807630708683	0.106268974870779	0.162501878050761	0.132280914968235	0.207429275498116	0.108139606860854	0.037114838322416	0.477361046298276	-0.0328112217890469	0.425825284699066	0.251390162941141	0.40936496722873	0.0926785144351228	0.351933919061521	0.110370114767341	0.0484363308123285	0.255086737864392	-0.00834526011518389	0.404036325985874	-0.015237341364428	-0.0950832936656858	0.207611036650716	-0.129851234009197	0.404253187768344	0.124492500697268	0.0303463664239118	0.306714015590177	0.0557653677176981	0.11270445547439	0.0334345515963183	0.426739337419563	0.275788730197311	0.190261064433228	0.0521678022038902	0.172606173219054	-0.00488086318981173	0.215172293817064	0.515718588687091	0.215403618215374	-0.0501753303400936	0.0703057511973319	-0.00988051726990739	0.275483781222679	0.310743372337789	1	-0.0128288205669454	0.261605669592243	0.290462615722392	0.398447112250618	0.299735493437399	0.196440341185056	0.0782981798688182	-0.0115597738473766	0.448374340346967	0.147910318784573	0.150820378291647	0.195590111389879	0.133547806575486	0.295151130731373	0.322043487618248	0.0972206307563271	0.323959323625696	0.207900658563247	0.203848498513891	0.42978290931311	0.0574069755921392	0.183324577974615	0.431646212790855	0.231631516083851	0.396459332431778	0.0112384685779938	0.386316049078832	0.38939337752216	0.147396596170689	0.487005020356805
TREM2	0.806577615243617	0.808639185258456	0.820457635804839	0.864552643416677	0.490732519993713	0.863226563917084	0.911552743784487	0.81209618560869	0.918880151061603	0.958869196835611	0.881302950663969	0.958359553012786	0.979984255476301	0.95535395812184	0.928337634721397	0.873620800629769	0.632421981796299	0.751829093590754	0.862885330741382	0.88506427382675	0.955147580635052	0.920644345814952	0.842253553844772	0.852052068563084	0.840459639372995	0.97994672508764	0.28606135034845	0.938595453198634	0.66763732773257	0.737320995821508	0.205755004566936	0.866815903333888	0.527021537077573	0.774236581199801	0.857970599376244	0.683678280216816	0.891964067053661	0.383361082395381	0.900495497441125	0.775871788924521	0.764277093780114	0.385670085577737	0.687045499883551	0.749493955031753	0.847114312611686	0.80876831018385	0.835987578327834	0.822747253213902	0.792768869590539	0.352334725465117	0.476747186830206	0.835186033756335	0.900269109354587	0.880475498384012	0.781040214763667	0.879415474087614	0.369328125005933	0.728829861081971	0.137560817426149	0.801903496500615	0.911289346040409	0.705621089848206	0.774057042713205	-0.0128288205669454	1	0.865161232194756	0.833917293282271	0.155564712273803	0.712029527390297	0.891873485876063	0.766008474240335	0.877079003407306	0.638020117817009	0.747622043276135	0.902175309876319	0.928983312461812	0.935485899883051	0.802517174691996	0.857669692575139	0.887493117251126	0.758594425035771	0.865248558979632	0.71783203081516	0.538012591924589	0.844654370482107	0.871954577327011	0.310562549486047	0.91940454444419	0.741002126138703	0.746233866594182	0.557978504450864	0.771951049120362	0.949131268668939	0.166846395021155
LRP1	0.618118986612234	0.939205349161041	0.885359814706503	0.623725552349104	0.704706548784533	0.808059408919338	0.918709357070866	0.942444360391632	0.879317770579333	0.842453263480962	0.987399328370156	0.906096833855568	0.845863242661773	0.865089612188216	0.950919332100605	0.656328311432007	0.338119349157685	0.491609678202806	0.923123790495711	0.977239541433732	0.950221135680851	0.966725282563189	0.791710617338937	0.91010266416689	0.804101113777156	0.894211409159534	0.467881261429513	0.778643736462423	0.862131795212823	0.93723972222967	0.586496641083797	0.782251827790799	0.816079802737711	0.652402399016799	0.747436302242077	0.877924304900415	0.700494006396828	0.674623763489994	0.710237398098867	0.621845779473348	0.677265149219558	0.0893792577625451	0.916596793568572	0.677069879750233	0.707337833295164	0.956619833069218	0.665063464950156	0.811649029983154	0.624634034616638	0.715232712131833	0.580497417465304	0.856978468489472	0.778619579629353	0.850852571441016	0.636405844625339	0.90488798206042	0.727619191386791	0.862140655112411	-0.117674705201783	0.66216913415749	0.723283043488364	0.867825709899461	0.944424100700788	0.261605669592243	0.865161232194756	1	0.90470764170759	0.502282448736716	0.923418909108876	0.895839228277891	0.58385434795054	0.785803252935561	0.855689401284598	0.744723522209207	0.802459727396101	0.940474135063195	0.946764866831079	0.93811243995401	0.933962724968444	0.794967675049859	0.962618246851764	0.845817893645329	0.702651557671995	0.755371823512721	0.720561315632078	0.96483223591104	0.676971830197996	0.940179570956667	0.853427996102336	0.525193376205113	0.865582642118213	0.848248461856339	0.923450958422659	0.361097571172841
LPP	0.761174450900739	0.832521471941217	0.906309699129474	0.710216123045495	0.669107718112497	0.843505286286721	0.873177501800799	0.910340101563054	0.846241589963644	0.827926719589051	0.904569047383661	0.85829160725829	0.83623559709401	0.859538383327752	0.916548973096638	0.757554178123942	0.395466234860849	0.613709770042685	0.900153345144991	0.914585127452432	0.892525836477372	0.890338415746416	0.864288492246142	0.862186872687531	0.797362266791926	0.849158461099835	0.412208906167344	0.774840062931883	0.793693169249465	0.798232858636395	0.412445772592342	0.844109376829118	0.632798883809689	0.7207181975486	0.811386123791551	0.763643973124026	0.787744984215771	0.533905970783384	0.724181623921267	0.636027680952228	0.772026081559524	0.325169611273018	0.805826754038143	0.661121239602382	0.749923124829063	0.847063255793263	0.720772026807963	0.841751532723772	0.752302898022313	0.543182058777304	0.616720023751772	0.853587151776367	0.787884420698009	0.853382155432555	0.689845746001067	0.870331501072609	0.612284074442353	0.802872441934133	0.141649045373191	0.757950411380866	0.78842143962755	0.770443017753452	0.838337253168658	0.290462615722392	0.833917293282271	0.90470764170759	1	0.325801207634483	0.815973753603745	0.850784160464959	0.635341853781393	0.803550297589796	0.782216554025514	0.703149835050344	0.876229494802299	0.885906435761035	0.908359102021332	0.864368847972195	0.898355072220498	0.814515200544126	0.876704855930649	0.876933108736884	0.774214136173194	0.75568026214718	0.759532780596655	0.841471905625591	0.498417767867785	0.913852776119901	0.825050337662751	0.656830315637429	0.733325433593842	0.845378539773899	0.882157770753716	0.358990428970801
ASGR1	-0.197889626344225	0.584231788145272	0.410421694149657	-0.228685441067061	0.663487498056119	0.12749646319395	0.338554883170939	0.48015638651988	0.227346741495592	0.112345290978302	0.494688461482043	0.210088035163108	0.0962758708403711	0.153378295504278	0.396419852523505	-0.103861433557732	-0.379630779573028	-0.362735256363762	0.311643115557473	0.456193256252798	0.330990273225765	0.480690789950943	0.078547411324303	0.457301009741019	0.130410221970188	0.197444238134465	0.605488207080735	0.0212951042253156	0.701685826606989	0.655304010039613	0.907308749626562	0.0962059935645759	0.806378646654875	-0.0691254351960826	0.00205098964651356	0.689936999588316	-0.149130788647829	0.708379066943531	-0.0357240982339737	-0.0722135116153916	0.000820800891948321	-0.650230257872014	0.691820290847954	0.0371709257335945	-0.0119787047413207	0.609123169713701	-0.101561708127487	0.214242738869906	-0.168817962247728	0.889142119028364	0.384968849220216	0.449063973087048	0.125200970798858	0.258391043649032	-0.0878415872512712	0.339243138966308	0.777297498984526	0.410201656052006	-0.693728475477044	-0.143403588709973	-0.122790874474197	0.480047279867637	0.638585925133461	0.398447112250618	0.155564712273803	0.502282448736716	0.325801207634483	1	0.647791570183788	0.286293455102534	-0.202456021047113	0.0674698556279126	0.579476168014459	0.279414150543833	0.0635320685779446	0.422893689448518	0.391104861364485	0.499613759554726	0.325541864257805	0.279050795839401	0.60720018550809	0.104389239468396	0.143720376607102	0.462702090980719	-0.0355188416681123	0.559226632101872	0.906199638210989	0.328692741931763	0.375488881140353	-0.248370417752478	0.72991879156522	0.297402668467573	0.348307241539742	0.129945157485049
SCARB1	0.39422667974092	0.946739899119119	0.785730165389775	0.381982309972158	0.657601095484379	0.648491763117912	0.800389145925268	0.875073842906929	0.708969624739348	0.70096878752188	0.926734934944954	0.733345364601116	0.668534781412947	0.683433990001676	0.851630743713262	0.450199065994169	0.152234341726836	0.256403906013301	0.808249827627756	0.88119254438269	0.833213932429983	0.898725193333272	0.627867462914744	0.812705383531085	0.626931363462838	0.741426847560866	0.492182342804546	0.584262332675442	0.861185014206875	0.94440579118285	0.723389152507993	0.60942867470407	0.90483999424484	0.438686836408377	0.557351375272087	0.899223033336331	0.484421578404764	0.840395037965932	0.496115427938114	0.444776873124575	0.474964736929754	-0.120113149376821	0.927362230702804	0.467876234827031	0.521864109717062	0.9104614745135	0.471579281331938	0.698038954505102	0.39002089400647	0.847099754438241	0.502720128798844	0.767471901716097	0.608019653629888	0.739338404037831	0.404651673278647	0.814868707715254	0.85586505971263	0.773598177982797	-0.310929478466217	0.446516724151125	0.495840563431529	0.857965735113646	0.920029604406638	0.299735493437399	0.712029527390297	0.923418909108876	0.815973753603745	0.647791570183788	1	0.753158348147114	0.353769436766167	0.587849804181547	0.848050135339285	0.628913783737086	0.608922679677626	0.839422359169028	0.844781556924718	0.864013870824332	0.804733175094992	0.669983595426878	0.947343320093639	0.672599058549331	0.538139696201815	0.735094146190919	0.534163852831827	0.93269866386731	0.78020433764005	0.810944342897502	0.824795141490761	0.302424497878012	0.93043141662506	0.715204685682111	0.803879215535778	0.323892641235895
RXRA	0.718427347126263	0.798890101038922	0.848903725930995	0.743457370463747	0.630313700736999	0.824497404796788	0.901695584970303	0.856068450888088	0.893496512264961	0.857727273206097	0.888947913423664	0.929490005739184	0.893347258088098	0.902269965352358	0.92432277860976	0.763796509028656	0.458556747015421	0.652994330366058	0.899327701301129	0.910938906476521	0.923848535267474	0.890897969428292	0.833880367946044	0.886340378712942	0.801531752568013	0.92769236120335	0.381653498927542	0.849260000311081	0.721287906507383	0.816209843940272	0.361670686634615	0.848033629918901	0.635456845126587	0.764781502151175	0.82683960155784	0.765443839485787	0.791286977526523	0.417111198360582	0.837300433794736	0.742602953036658	0.717698024094284	0.238719944235394	0.767208926840801	0.776999128176247	0.810504544351746	0.868026733653446	0.740986951235427	0.847900603930879	0.749904790169928	0.481255056937882	0.5420144812895	0.811937434269843	0.837330801910689	0.820063636415751	0.69439230163389	0.855661309268775	0.525367329566977	0.833142744663672	0.0479645234358223	0.77322393557051	0.816305269351198	0.740568361461941	0.817016750481878	0.196440341185056	0.891873485876063	0.895839228277891	0.850784160464959	0.286293455102534	0.753158348147114	1	0.711648562156028	0.861775454531479	0.767855332250366	0.69683933401068	0.85140967361391	0.900558503519946	0.920200015754216	0.883894775403177	0.904007882725226	0.818167472009746	0.829917544637036	0.849789484431894	0.777126117492343	0.622959338995268	0.84575983178046	0.865480038405395	0.500480873149563	0.927522420593789	0.74878635062621	0.640281082403051	0.666578054450502	0.828693844497435	0.914393132774809	0.307830241885612
CD226	0.81531639921764	0.431883235220705	0.632617513526259	0.879043192121988	0.344755060237513	0.740468129069904	0.67632419743321	0.609657430228748	0.751242875628095	0.748422807497049	0.584008866920978	0.795045538703028	0.813217567123793	0.808524999989308	0.679821257703978	0.824869207559332	0.635625533062959	0.828396656443123	0.68301623073609	0.62785583558055	0.709564598118387	0.587390673063549	0.765405211306707	0.62578719054083	0.727341622049884	0.763697600434007	0.138268807110106	0.841049005594609	0.381101233949089	0.389089027973226	-0.122202123214736	0.78827250585211	0.147476047402127	0.818753148014678	0.748052347121894	0.326376558483747	0.851567286487585	0.0220961788393397	0.85911723002891	0.722720114784439	0.780435490601452	0.615528699133207	0.386936576771027	0.789185463512996	0.804450902636275	0.511530447019562	0.782626485748558	0.684741711099891	0.815946491556754	-0.0172969448446114	0.308689127693857	0.560908879693255	0.794193153869355	0.725719469553372	0.761366660599907	0.671253041898911	0.0513602766477499	0.513994006622521	0.472728169093888	0.810936073977201	0.851953883267789	0.466891575692681	0.438935944998929	0.0782981798688182	0.766008474240335	0.58385434795054	0.635341853781393	-0.202456021047113	0.353769436766167	0.711648562156028	1	0.783488860280641	0.403975320203003	0.582604849008258	0.859695293972361	0.651091315208708	0.665109026619367	0.573779077369176	0.677402998425277	0.652975229979557	0.470106691757983	0.776520446309324	0.663726415773267	0.333890856566615	0.74182856249054	0.502810845725965	0.00312523898364597	0.708975941207238	0.52165401878843	0.786690233174153	0.232139561895702	0.595115824606042	0.686286807709129	0.151503292241676
NRP1	0.838047902647085	0.643234259821256	0.782875632736913	0.875237332494546	0.577599610330399	0.814245337751571	0.8289662606956	0.776279910118397	0.892059844272554	0.869251117893354	0.797789627591352	0.931027904813856	0.898584914143845	0.939446271047949	0.861748986653378	0.838633506097311	0.497280886590401	0.749362453761472	0.832418207102392	0.841416224241244	0.891993805071189	0.796601671643888	0.869457382827257	0.788762717702143	0.884319093607808	0.89445055965645	0.188625520813961	0.924274974490679	0.578655507184833	0.651368237395116	0.13567953823058	0.922992431029307	0.391690682358454	0.87000335549415	0.827099252205291	0.597058105767248	0.840147741454998	0.214094549143369	0.839971140944831	0.831535259452355	0.748036525160069	0.459288522290819	0.619382028704278	0.835465842773643	0.865609319781122	0.709351338916031	0.781165270836264	0.822865569560651	0.843169374317237	0.257374122927459	0.423040047137562	0.766654049296521	0.854368940076923	0.797342127636215	0.784268529410947	0.768558869757886	0.26679702561311	0.778613579333625	0.245423624910978	0.871256133295614	0.873723789309635	0.653491928289959	0.671135953399595	-0.0115597738473766	0.877079003407306	0.785803252935561	0.803550297589796	0.0674698556279126	0.587849804181547	0.861775454531479	0.783488860280641	1	0.587218984284808	0.667557556374336	0.897253147822712	0.809189769594351	0.851912704553051	0.752450688036093	0.805301606635882	0.815851447574286	0.714930575799414	0.834786838844171	0.782659502697386	0.505916102419068	0.789933389026755	0.717827754411911	0.289355194064303	0.839990901679884	0.635734318156935	0.701087944158312	0.502184906207965	0.705266811641251	0.834999596785529	0.149690298847782
AMFR	0.383425017242851	0.836197433401122	0.798931933693438	0.389327953184703	0.702044462710205	0.597417870553385	0.802074705547475	0.8419506496052	0.717975601390811	0.627270553874215	0.86459957779865	0.705008583722317	0.616310233079394	0.67953462594657	0.782358143841863	0.416864406144093	0.165249801815619	0.271533433427557	0.767151545590884	0.836008565737624	0.778846076069374	0.814240365792822	0.619792915428648	0.789979894698239	0.61736643527043	0.685085576613638	0.517311495669978	0.556728140127273	0.871430206501881	0.89691068042263	0.735133783953297	0.644286830679959	0.850144951107601	0.529492210964841	0.544646350786796	0.889533558726283	0.466043952023224	0.726701590287804	0.495542426024679	0.349788464292221	0.552429258076146	-0.0833891190410894	0.898211904979687	0.552953109388777	0.486864646469087	0.859381718568678	0.397688184082308	0.711058439566639	0.421370953713087	0.791203031158449	0.611054044230662	0.680689247946357	0.581144212328807	0.66694850434634	0.429437702872227	0.804484248553731	0.828433088549267	0.768484865480602	-0.229367791231268	0.424606000014234	0.447794789275863	0.785189825558014	0.8659747534837	0.448374340346967	0.638020117817009	0.855689401284598	0.782216554025514	0.579476168014459	0.848050135339285	0.767855332250366	0.403975320203003	0.587218984284808	1	0.566920286281732	0.618258216108215	0.770237947884594	0.777701510878261	0.866605010534337	0.79417846394012	0.620860106070633	0.89662248189631	0.656036819800385	0.544544881031216	0.592720656943896	0.478669800122482	0.833836587284849	0.775829407161121	0.774319176349039	0.721601787072768	0.27648013392274	0.841369773991532	0.740925271285009	0.724949892256726	0.319339097468961
PILRB	0.623385987116052	0.681968214844876	0.696763722770459	0.630040014680136	0.482460189784095	0.717326227880799	0.71691453491813	0.668543991050423	0.735764520526019	0.738041771182625	0.753362958799522	0.756379258487003	0.766301388725568	0.758060821020476	0.764097702352493	0.63281378942822	0.44499269300056	0.52325577630735	0.752902914878945	0.772735998330288	0.764277201928559	0.762997403012911	0.660846150805002	0.704028813370952	0.721531502356827	0.749161414355116	0.319488097068553	0.742251075016302	0.658630340524408	0.625418862096238	0.309651414739785	0.689794825577698	0.466638181805195	0.575389203505604	0.623941057309612	0.5603271544275	0.645355993709523	0.345555850289317	0.652221594301552	0.566138712075137	0.67497529840187	0.265178931748193	0.63191114999736	0.638278317874303	0.573084528044273	0.702404088117462	0.705434823618422	0.551971798216493	0.566344669071658	0.407115452486757	0.491548401042617	0.746621059561771	0.761392833112548	0.774414772746912	0.62062695515946	0.776671008502955	0.369515081834604	0.608092973374289	0.0144804602219869	0.568040095892004	0.683882130954118	0.632764792418406	0.693802773697172	0.147910318784573	0.747622043276135	0.744723522209207	0.703149835050344	0.279414150543833	0.628913783737086	0.69683933401068	0.582604849008258	0.667557556374336	0.566920286281732	1	0.726866726301623	0.771765818261296	0.792590983307059	0.693412948916045	0.783911124663115	0.702411596837394	0.669615644690685	0.70946296806647	0.555044985176442	0.573434837604432	0.61150861198594	0.722124131038542	0.379772774305096	0.792389207955343	0.664754704297516	0.541897873197231	0.58648331161436	0.752847501301973	0.774268470612421	0.31289548182775
PTPRC	0.917743968355447	0.68205163676446	0.847396832313091	0.917884187217053	0.557036580140919	0.916002408967417	0.873394668661453	0.831094526327974	0.917725715132068	0.902789085007811	0.810129062690166	0.914530504576387	0.939304664135759	0.947181114631131	0.876486926504554	0.922299852459436	0.643781004942552	0.824196432569429	0.873705907970199	0.85305898029371	0.886349712051475	0.822634226654485	0.926679106045742	0.819605736673101	0.864596867742637	0.893682836405608	0.359257667523175	0.909551222458033	0.666684100845717	0.622306882091975	0.141351501207979	0.933174297713569	0.40124307638481	0.875064120303676	0.858662883142201	0.582835707922738	0.935302908160354	0.243177930212687	0.856856964380089	0.795709426631522	0.918818621748782	0.563280875466196	0.628445367929244	0.802360438041034	0.862279837240426	0.733589932471775	0.863262384562834	0.846194748901763	0.877555564188278	0.254938031159393	0.518401025259222	0.830773930773215	0.917448814322392	0.904461624867653	0.834043536012106	0.85818602097651	0.312331323872755	0.74466404939421	0.374695129259754	0.849332652851665	0.928339097912714	0.671488332010734	0.70362248412031	0.150820378291647	0.902175309876319	0.802459727396101	0.876229494802299	0.0635320685779446	0.608922679677626	0.85140967361391	0.859695293972361	0.897253147822712	0.618258216108215	0.726866726301623	1	0.864699811344208	0.870547429641846	0.783669668900085	0.845666736828352	0.874253461721023	0.712446198472053	0.917945734256348	0.801741521020201	0.546671221261498	0.813477070312949	0.726946283441446	0.247901803457913	0.91206606364873	0.714566556389755	0.829971394053097	0.491631760909015	0.781888700316594	0.879693473745681	0.197894404281485
RACK1	0.707691426956189	0.895332119316699	0.865241116729127	0.730655595903997	0.66614732238773	0.855658986225523	0.943036053139102	0.898341681749224	0.92947378864463	0.907554348038273	0.943425810346489	0.918640717939589	0.907864958149788	0.908976335343374	0.949002120044207	0.779268692047457	0.441253090710618	0.585827459064499	0.87844949801093	0.946077250441762	0.954597846263645	0.979996088192834	0.826038093043801	0.906465747092576	0.808330784623016	0.925947257565228	0.526454059568802	0.838040810763717	0.853497537638592	0.846667391161482	0.468620646623753	0.82712143523725	0.72218840227837	0.693807813485878	0.791741998112681	0.817644744648811	0.768016902427104	0.563069383814541	0.78067776212663	0.689910156068674	0.741560848535762	0.19784150751894	0.820086443640011	0.686221924900102	0.76165332163708	0.927415063266315	0.742480785477392	0.833546544243822	0.715648314779634	0.600069568210772	0.592477173534573	0.884739511598776	0.863815440825982	0.880771086321539	0.709827762988656	0.904818259141615	0.596822597553435	0.804276253586498	-0.0224327238087917	0.705880036909267	0.800455472326533	0.783946228871507	0.928610727803007	0.195590111389879	0.928983312461812	0.940474135063195	0.885906435761035	0.422893689448518	0.839422359169028	0.900558503519946	0.651091315208708	0.809189769594351	0.770237947884594	0.771765818261296	0.864699811344208	1	0.965038102462521	0.89652847311692	0.903228499233757	0.898704096586237	0.868840037207345	0.846509810095123	0.747271277598719	0.676500746837573	0.77961557404747	0.943890150491496	0.565068370204293	0.959734651516594	0.825026535812521	0.657390941995663	0.741561764543406	0.841903795037411	0.979538119924112	0.262485799703772
MCFD2	0.734085505797721	0.878366441230669	0.900225181094464	0.744322833414398	0.661138368498664	0.850140944305002	0.927047070075911	0.906079992302075	0.919385434791294	0.902206021023755	0.9547669985305	0.939459087345471	0.922539667478387	0.931484702387049	0.981437588217165	0.774373486383393	0.443904444231742	0.606138932046894	0.914180630131997	0.961059613163614	0.973362437272185	0.970550183794943	0.844761000005197	0.915332997488497	0.846677421014008	0.949081862267108	0.408775678455238	0.877176630493068	0.809918731471428	0.871500435140663	0.444949617683069	0.862441337244165	0.695343781140968	0.737466636210653	0.828521531017293	0.821915507886036	0.786549988226046	0.520729604153424	0.805969870369512	0.718739660788818	0.730208127277394	0.23438671321984	0.83349855168393	0.72601992740455	0.813109154669259	0.917658818626451	0.761950836661784	0.848683619925079	0.710513810843819	0.577566793697071	0.56822797506145	0.888519858163878	0.868539492420236	0.881079189538257	0.712275747842969	0.910206442026109	0.5783139750791	0.832009455454454	-0.030572557532258	0.750191059485361	0.820313578232009	0.810716753426839	0.897625689093441	0.133547806575486	0.935485899883051	0.946764866831079	0.908359102021332	0.391104861364485	0.844781556924718	0.920200015754216	0.665109026619367	0.851912704553051	0.777701510878261	0.792590983307059	0.870547429641846	0.965038102462521	1	0.912189886383835	0.921349480228782	0.875134274205067	0.888480762688361	0.873494684469628	0.77800176510239	0.686769399475605	0.804228018040999	0.938703959262858	0.552159062852329	0.955624253357535	0.810509852576563	0.623329129447679	0.741112399234938	0.83690441360706	0.966146482156103	0.279127789872462
PTGER4	0.582563932174623	0.860404693211614	0.865917962404884	0.573397045603224	0.730830791608056	0.767714207139028	0.903770253304552	0.924477875793308	0.853867587520371	0.78011413876662	0.927391706220642	0.858857560443993	0.792136996616627	0.836118328264976	0.914616210386143	0.62396559143949	0.306649358560815	0.470633819127454	0.879327403595336	0.923245161089259	0.890091011903727	0.911350768423015	0.753090787230215	0.899717578756485	0.748550801867666	0.848946654234517	0.570803121045995	0.722736656255623	0.86414185170245	0.91579159170345	0.603940127060134	0.759554739451155	0.781800616833619	0.635998635101728	0.749495717065977	0.860261876794308	0.659113439983187	0.595002450064262	0.66377058925279	0.609882814383945	0.67417243139401	0.0596855079790115	0.882226821715438	0.654992866027472	0.687461846013014	0.92192791944128	0.601472105137258	0.815122035043282	0.601285551210621	0.694644339013227	0.609529487047558	0.832759709205586	0.765159287119489	0.807977413251683	0.649852625144289	0.854686643071612	0.702835746491867	0.864739402370123	-0.127846811703558	0.619648293431428	0.675415011376635	0.85253510117866	0.917524883242406	0.295151130731373	0.802517174691996	0.93811243995401	0.864368847972195	0.499613759554726	0.864013870824332	0.883894775403177	0.573779077369176	0.752450688036093	0.866605010534337	0.693412948916045	0.783669668900085	0.89652847311692	0.912189886383835	1	0.889919111538773	0.75758423374075	0.918052769382438	0.818956394339747	0.719392912888219	0.696796310413966	0.674015776517834	0.9011690870725	0.692485779004623	0.903129529276687	0.759484910875617	0.500418127530289	0.813396416102608	0.792077068790295	0.871874284255286	0.297451148710975
