""	SIGLEC10	CCRL2	CCR1	FPR1	HLA.DPA1	LILRB1	ITGB2	CD9	CD40	CD86	LILRB2	TFRC	CD53	ITGAM	VSIR	TLR2	CXCR4	NOTCH4	CD4	ITGB1	C5AR1	TNFRSF1A	TREM2	APLP2	AXL	PILRA	ADGRE2	HAVCR2	CD74	ABCA1	TNFRSF1B	SIRPA	TLR4	KCNQ1	GPNMB	PLXNB2	ADRB2	CANX	KCNQ3	CD81	ENG	ITGB5	TNFRSF10D	LPP	TSPAN14	CD44	INSR	RHBDF2	ITGAL	CD47	SCARF1	TNFRSF14	NECTIN2	LTBR	PLD1	ITGA5	ROBO3	TLR7	TRPM2	RIPK1	CD163	TLR6	IGF2R	TNFRSF10B	CD300LF	TREM1	RXRA	LILRA4	TLR1	PLD2	P2RY12	IL6R	SELL	TNFRSF12A	UNC5B	CADM1	NRP2	STAB1	SORL1	SORT1	LRP1	SMAP1	ADCY7	NRP1	PTPRC	SEMA4C	ITGAV	NOTCH2	ERAP1	TRADD	AMFR	CD33	PILRB	TSPAN15	PTPRA	ITGA6	LAMP1	CD69	ADGRE5	SLC16A1	SCARB1	PTGER4	NOTCH1	C1QBP	CLEC2D
TNFRSF10D	0.732404481171163	0.835953670732974	0.527251117349385	0.787149649337981	0.505628844318365	0.656102250595813	0.577630496642696	0.512895723334566	0.72059524130129	0.665640879267068	0.642688630117357	0.795994615987473	0.584423349817884	0.622954669634375	0.574463693640827	0.760909587884663	0.754350878472106	0.53128105647799	0.756340448374866	0.676858392364084	0.853447430654425	0.714780265296397	0.581945199312906	0.741062075610868	0.701470039563169	0.634839270281473	0.830280191653261	0.707998569758891	0.614424909287504	0.784268907651033	0.765987947394987	0.739635250671702	0.590303162856457	0.602090534023558	0.440386471167794	0.539379919916071	0.670077607909245	0.71705108161362	0.713322998209153	0.608994721932268	0.537256611662182	0.657412945910323	1	0.719754177374555	0.78959579978701	0.490567829800612	0.418558244613245	0.778361757606128	0.574046434590418	0.678791576022162	0.572443181145726	0.585535247972039	0.672601483485281	0.600062992301471	0.638389657151407	0.656351547980844	0.553885134311241	0.705632784333869	0.739511322507031	0.763753879907576	0.420013337404156	0.513565565693007	0.604136220008194	0.812933871264974	0.658460344281372	0.736917454224677	0.70436809397806	0.611975264388741	0.601486581826947	0.619796189343413	0.650952235465794	0.705409296217806	0.704458541897898	0.718852940369579	0.672430352809338	0.654121368327284	0.695757857577752	0.74517279561466	0.624073675951928	0.755665188825944	0.727836188586167	0.658416386292778	0.730199194336804	0.632665358928844	0.721025490811083	0.541679697581436	0.715258406578131	0.594853430864563	0.685554231321979	0.504908227233845	0.631133178623822	0.579694306818655	0.504763946220843	0.507043914244239	0.612252402529933	0.542945006864111	0.619935937883674	0.854911880093671	0.649336051554334	0.805270342050206	0.619567229137975	0.80935521954917	0.654794916891705	0.56880005909394	0.48330560563544
LPP	0.936819893650001	0.717782152122057	0.811382932575789	0.897062523632845	0.763862866954914	0.92446472895408	0.863602476252619	0.766151568997533	0.823966692929844	0.90686045130978	0.849343745834788	0.817982830150429	0.887346446715732	0.798609843341913	0.773161233977016	0.807203429252674	0.677570513668775	0.455020660001751	0.9320028539399	0.958051190058315	0.787992725490384	0.912339690676854	0.828404593727944	0.943895378252561	0.922691528808341	0.896088468391504	0.810468068348226	0.953055612024412	0.836702595627562	0.899652828171477	0.944287690981374	0.924449249513616	0.723848369183355	0.770368733442463	0.736863697980532	0.843525840610706	0.732725878973601	0.939863478302034	0.838252986309809	0.881533586290139	0.855417869610506	0.836022142616763	0.719754177374555	1	0.916606018299508	0.81021833201214	0.539112738315344	0.877834649354155	0.847270238154405	0.924427549190338	0.706543345893788	0.845124542790243	0.820437612714867	0.841100092727359	0.839183945707643	0.762891263326955	0.671566412512938	0.829577015511628	0.814192747634907	0.877775624655259	0.636571553741599	0.68935274765864	0.837248943311256	0.788518077506328	0.836800814618854	0.702789425295646	0.888979856516952	0.834362389207835	0.847172544887048	0.793742724769902	0.852053703112834	0.865651010748119	0.811308687070126	0.86779101159036	0.81406832730728	0.840633400365644	0.866167791311393	0.731556185665346	0.856439071903939	0.951779151487249	0.924883111957214	0.892694012312837	0.791788092548242	0.748255761121224	0.950345918574177	0.662485160967223	0.898588623392537	0.827446320608922	0.794463342547812	0.828141622573196	0.811752000328988	0.870010031263408	0.435425176825484	0.588152937487561	0.871664816243727	0.767486078039032	0.854127031776239	0.648284324134076	0.835999248101525	0.686344450513775	0.815398134887225	0.770022050193977	0.639346567955298	0.880098739229063	0.571817393169329
TSPAN14	0.953560758082894	0.856154783427076	0.775671462902849	0.8593309341782	0.792642415069776	0.87724422672033	0.780124481783106	0.638864981966688	0.861860149799741	0.9018401393331	0.823448511949382	0.853233507597602	0.817972742741549	0.811594984768079	0.854330496900946	0.915448522420461	0.834022324216319	0.513987216879295	0.931578950549209	0.895390278917878	0.8723935069421	0.915331392897774	0.733494761736583	0.941302572438008	0.903231572391821	0.88141241006817	0.823947594796404	0.91931451124632	0.867880609567796	0.962098921990538	0.940153741568527	0.877028346901273	0.773289756449283	0.820059640061037	0.670131915744961	0.848010588230796	0.787927428530257	0.901946975393496	0.904548119094916	0.829264048234125	0.73769855651972	0.785380711665039	0.78959579978701	0.916606018299508	1	0.771614723110922	0.627718282715905	0.88732233324698	0.733087538888446	0.856854760396132	0.729711033497604	0.832383766591689	0.803068101625262	0.858060769645645	0.795240968386398	0.773686774107083	0.754918369808577	0.897704077315451	0.859668540759812	0.886792699018225	0.615389543632634	0.738667405417707	0.811002534006704	0.868477495438152	0.859163146190332	0.791690997473333	0.902961620061366	0.756162806908489	0.86021156538005	0.810299699058434	0.89990395356589	0.838130284015861	0.774868161527488	0.82106333654186	0.875773004137144	0.736527389830646	0.869228387922366	0.833545649727009	0.89438845946764	0.933714773395313	0.924644877861692	0.862936201428082	0.863891101902871	0.827732703766073	0.959762756671767	0.771987174065453	0.871214408531103	0.856344295094443	0.826441658719567	0.770951279834377	0.835214377493421	0.843130856707458	0.557445120515486	0.662436686950388	0.841540281679859	0.634269718357851	0.868535753386125	0.773571497408927	0.754063597881851	0.776004240486265	0.871153951451186	0.847009704541565	0.659283114267356	0.818054942040843	0.587958024687412
CD44	0.818974391013981	0.58285639870789	0.790975524733857	0.700346556102895	0.8066855736035	0.787879416914458	0.900156850323542	0.820300930338951	0.700028437772795	0.876429318356195	0.778809413467029	0.621414886678952	0.908231986257199	0.68375846506239	0.659887803934014	0.57778555746662	0.470509655730147	0.167078258300433	0.828950605811997	0.868988565470063	0.644740382124141	0.752101708409014	0.86931275833716	0.865001717316016	0.878535715928577	0.879065734856018	0.622788301918908	0.853920137236553	0.808390175747411	0.755217459024111	0.742433714079507	0.818657966170871	0.58541853180725	0.743400166005093	0.914463235988656	0.764245915094032	0.618946121858991	0.866045148873997	0.716448567721195	0.919540470201107	0.784870025857155	0.802459838250331	0.490567829800612	0.81021833201214	0.771614723110922	1	0.436877835769724	0.685779473041867	0.78457855659438	0.832034249694948	0.509874971006898	0.86791445133987	0.77176168075376	0.819643883335693	0.772021734227921	0.60536393385088	0.610190344184358	0.717133495253261	0.662303239864704	0.64931422298581	0.738174588421316	0.464077233671537	0.885660774120429	0.645107275621862	0.841701604529581	0.483840722377027	0.729798742345703	0.812312249084631	0.744454203483082	0.73033261718234	0.681139394038653	0.678792047641478	0.697207113612956	0.705221721437244	0.648109573966764	0.800651205130454	0.833258055403528	0.54008707855521	0.736289913653364	0.787889984536367	0.847417401945392	0.889313312025393	0.592301344740953	0.653085195416553	0.81058340304563	0.601334912257721	0.830040317424082	0.798288096459195	0.560459084395592	0.883638979857512	0.802676403445049	0.83115751042239	0.324735715458058	0.476689135336928	0.850384328926532	0.750139660346153	0.893996245906598	0.390973011337853	0.781904934374199	0.50859449180567	0.784776336806466	0.61016169847574	0.486461064311087	0.883157746082435	0.430480776062354
INSR	0.610257537268508	0.501010036338905	0.450243310566766	0.372138933695481	0.467359794979819	0.54066005821193	0.294501033952233	0.136773931186358	0.505646330137015	0.488474396679822	0.435935507734381	0.473044093005387	0.355065864772334	0.43540365188649	0.669974693538956	0.662249840148387	0.684342358154414	0.486032601536011	0.515447380058603	0.459701325193673	0.51956383196798	0.561419966994096	0.234745695989731	0.532797687263227	0.486981638607832	0.478010787054054	0.388541271273391	0.478964944840181	0.516941583908858	0.638479946621804	0.559132675233758	0.385850011662779	0.612345469925821	0.524820422132046	0.287426495553945	0.596055183792561	0.496392945924211	0.453753718477035	0.609217693768365	0.379322340687002	0.330875457702514	0.274533146488211	0.418558244613245	0.539112738315344	0.627718282715905	0.436877835769724	1	0.432417141753898	0.347145032034163	0.486333989736011	0.355581866184941	0.523925819709593	0.376698742228484	0.615050523684486	0.333747217639146	0.525997084590275	0.671671539534308	0.567116495942616	0.549960458639311	0.53111865105971	0.397459728667693	0.667420564139577	0.409669380321891	0.549172558711226	0.507777585572908	0.518072828707217	0.561007086139963	0.274538398148891	0.518304242617462	0.49449325664816	0.560916940195284	0.458625421018552	0.353494267282589	0.417141395442155	0.508629780328841	0.324519755451822	0.591503684783708	0.494138862918131	0.547440499970212	0.505064302436907	0.50682600500044	0.454808533081263	0.574750211672345	0.536743876223918	0.631660126324402	0.660685919517577	0.492534763180021	0.627319887053955	0.513553579771427	0.479859749606938	0.434284164043085	0.518315138166505	0.640139217455592	0.561222822380345	0.535118147066609	0.162302828190054	0.478567513594839	0.510260756804196	0.371596830700967	0.493048302606814	0.668074825225399	0.596434184418901	0.429199101608582	0.416247392156656	0.580891158280883
RHBDF2	0.882728241166076	0.804336925424396	0.777352495413734	0.922635703040245	0.74692479218989	0.853353252523974	0.792188079611828	0.704448181211181	0.771231063973344	0.87246030727577	0.793015017259335	0.78930704028532	0.823875849086316	0.825347235794836	0.772080043697451	0.852895305416972	0.712840176707578	0.401020221316968	0.916583586667143	0.879848376481862	0.796075174421979	0.90332312688743	0.791470619091705	0.888483406662029	0.89211033361953	0.847705837755063	0.834747138844839	0.912956794792522	0.832678493036501	0.853834993753074	0.937473302823764	0.915641637655258	0.64076538045954	0.781474465199946	0.619701646348663	0.722806386507183	0.812218770438266	0.891380754013569	0.794200267343703	0.828537839619063	0.756541939723843	0.862535058262103	0.778361757606128	0.877834649354155	0.88732233324698	0.685779473041867	0.432417141753898	1	0.704268864416665	0.832759145359796	0.719992894102391	0.773345762195431	0.854632745396975	0.763162475368424	0.807134370183661	0.76223091049235	0.657456590909496	0.856125264305825	0.833959487882932	0.839094662227542	0.521669163712584	0.648931507992554	0.740056126878256	0.866816046971865	0.788466363266742	0.773728317315713	0.783369327661792	0.762119385065152	0.82106138262782	0.755519999999602	0.85268930060493	0.81911533520971	0.790020849863111	0.819010118922066	0.798698446939633	0.754683339161873	0.799115253195975	0.826703941492339	0.841609812595138	0.923577534097256	0.876613994238092	0.824146003496661	0.826013228037015	0.751920880145188	0.873769183808257	0.635543483244997	0.817368042543104	0.713620574079693	0.736854688500478	0.685623011272348	0.714859961626543	0.830508088092847	0.403049304051379	0.621079164095059	0.773947269803505	0.718311339067946	0.828030537551005	0.737623259973462	0.711784673857274	0.766288547031031	0.774347936293832	0.783185027676261	0.613265024654346	0.825772572081982	0.475986684324355
ITGAL	0.777631613087743	0.555337723341882	0.625420418756793	0.830334703773697	0.505130991986213	0.796982818106726	0.888440067381458	0.852364843991434	0.661542273760974	0.760765228184048	0.744072267611231	0.776860964606073	0.847835457300013	0.604361829930229	0.470492660410859	0.503129282512367	0.427602159633177	0.349749688456781	0.777845253323689	0.889456823980598	0.701276886283724	0.680935257751522	0.841882712756894	0.821078523135972	0.779981839001333	0.726297474333532	0.792831990202215	0.834205121206294	0.580764949293402	0.670647812868426	0.746003023820849	0.858517085524659	0.510563933888927	0.515309051261245	0.773620927633553	0.694582484985857	0.463779329911834	0.847734581339497	0.639124934200616	0.810544496078862	0.887247431269306	0.787628460826855	0.574046434590418	0.847270238154405	0.733087538888446	0.78457855659438	0.347145032034163	0.704268864416665	1	0.844471448588966	0.43955798458968	0.680877502846832	0.706037855969836	0.695603639782952	0.817595200198949	0.49048382404704	0.494439093064988	0.582657266613127	0.603889018946562	0.729243674009453	0.485749733921399	0.397426785463058	0.851057050910412	0.597070238214067	0.707064711509127	0.520375948007991	0.720685759486171	0.853103305048986	0.61365673192569	0.745638660845592	0.601700562335899	0.854815376478622	0.859459703692082	0.739548813457808	0.626112259052309	0.852475197204296	0.775065543952425	0.468126922153675	0.582770557718805	0.803471972842278	0.7930322529696	0.800894124186579	0.530546731234816	0.494769854254122	0.795436577229404	0.470059283640642	0.869261081634195	0.604491543827285	0.530579677119031	0.8108375973607	0.718988378204421	0.713944783652996	0.185127880093863	0.22773881134866	0.737405223195593	0.863806169223435	0.702014903410447	0.555885165405793	0.924296905331938	0.505159562628851	0.631838142706623	0.584916140095085	0.55212247817995	0.783299736573829	0.410294417963748
CD47	0.892000332830814	0.689488964795389	0.825047367827951	0.867630080809818	0.754794685158963	0.877471654574112	0.878001216271795	0.793068213354493	0.810537701462963	0.903654521238913	0.858650333802699	0.789313206341736	0.8876655522107	0.791108556490688	0.70989406641657	0.732445644398347	0.615214474968084	0.336506329722584	0.895431167905515	0.934332476130084	0.76994016747557	0.845466102239132	0.846792997742895	0.928759895062311	0.906169170840561	0.87852920586508	0.796565562417292	0.914361333272078	0.816307629507683	0.827602918767689	0.864394303798017	0.910567340980576	0.643183858265591	0.752299669566321	0.76531669037191	0.810115851955413	0.67596406760864	0.939137720960856	0.79592340162639	0.891457624464002	0.848125818931881	0.829839449599161	0.678791576022162	0.924427549190338	0.856854760396132	0.832034249694948	0.486333989736011	0.832759145359796	0.844471448588966	1	0.653892799153419	0.829139988560052	0.825840356657486	0.832307073863522	0.84786282841751	0.703161223533048	0.661238389584844	0.804320386768174	0.763518366806742	0.816277460282993	0.593296082693061	0.615394003271372	0.860196963611556	0.739194875077338	0.834324226658401	0.640888734595915	0.843862048437563	0.864934588489058	0.802550292577057	0.766409568612396	0.775030768484745	0.813393711168098	0.804306432612853	0.848139232027847	0.766714801634003	0.890123999716264	0.856654875801703	0.646624883389862	0.803635172455888	0.927905783075702	0.9188158913155	0.914075561164229	0.727376448025645	0.704253989373199	0.906431773267137	0.629854909161309	0.900030403347852	0.771848991518671	0.697774821812549	0.839930079467218	0.775309799666418	0.827309314960352	0.404702597881891	0.567618589294579	0.87754451461813	0.78730706305495	0.851980822134727	0.610475851471025	0.854360166374702	0.674510676436764	0.781988783931593	0.717208955962561	0.69164361551644	0.91030517727483	0.455274760447351
SCARF1	0.68961520682458	0.581222075787733	0.741432067592722	0.650591605067108	0.754394645676559	0.707433009220345	0.55708295957559	0.42912239958859	0.69681940889667	0.748492453550076	0.727733347779448	0.533078548823492	0.619191915289058	0.765945761134611	0.743539885426148	0.752688614985339	0.632477849786061	0.245891441131731	0.735481464959372	0.667868069417663	0.5759163151595	0.79164511261106	0.531486954039702	0.696202104740593	0.71147064182613	0.727015639616899	0.507278769921911	0.702158056386417	0.788972077909042	0.727373916829634	0.726794255731122	0.675462172075215	0.500607466990361	0.777528227221308	0.442878167944532	0.693456627435701	0.774739207911208	0.677424105164796	0.612384865736241	0.641005700718498	0.575984932060858	0.605711723681511	0.572443181145726	0.706543345893788	0.729711033497604	0.509874971006898	0.355581866184941	0.719992894102391	0.43955798458968	0.653892799153419	1	0.697073944360089	0.583778510016011	0.646320913771773	0.601916570588827	0.683881736191813	0.513805093762097	0.761894127066191	0.732434222434567	0.684072131990948	0.51059200792184	0.694012897750371	0.504296347217249	0.65028382192998	0.663036912446114	0.543168001456463	0.754449710332431	0.565950363732881	0.717647688326424	0.566921880915336	0.766731683107549	0.510325160802277	0.51783426599952	0.662983429351068	0.698879334708147	0.467774014866197	0.569431114293876	0.672384746360349	0.822647907569279	0.743316487517781	0.69821890109594	0.62881357204299	0.730893965769623	0.761447662828251	0.702817735936523	0.623995878157073	0.544784941865894	0.655047280384204	0.76548300282653	0.522409078228122	0.619239949582241	0.674492290900588	0.418893582087972	0.73822382488895	0.644845155995347	0.419996602874927	0.686824024007288	0.44984470833576	0.401500490027525	0.606636005959439	0.571918596692143	0.541830589223096	0.351016015982716	0.65129476514362	0.321632272769029
TNFRSF14	0.876152168409124	0.653813935374435	0.88983940213023	0.745607087729596	0.899502793912026	0.856020781870724	0.835957183423724	0.734447291024875	0.785102411847688	0.917126712227526	0.803883174446134	0.614230300577849	0.889914852155781	0.800635047301564	0.828665257525092	0.733855516981109	0.661274892623244	0.242134844511416	0.880719093110728	0.863293699971476	0.713169587112636	0.87205490345028	0.819046677811461	0.874184665453069	0.919406011203505	0.935452534923227	0.61428786457434	0.889989525912636	0.913461685415151	0.853310275119913	0.822771620849022	0.8351231718185	0.596223845393891	0.878085627736862	0.835617697368391	0.817190076255245	0.799742467891694	0.879976906126979	0.763668736278426	0.913495922911465	0.778343492760216	0.814514043742716	0.585535247972039	0.845124542790243	0.832383766591689	0.86791445133987	0.523925819709593	0.773345762195431	0.680877502846832	0.829139988560052	0.697073944360089	1	0.845049147325903	0.841262118741688	0.753710058792008	0.763927451791033	0.687774363843602	0.811703981670932	0.800622062187581	0.717650750935918	0.751802725882912	0.608276809542194	0.822491954591493	0.753502352647072	0.90302891864586	0.578274753605084	0.798612172861957	0.767334409231713	0.828805568516476	0.785809521533762	0.781958904311277	0.634914932615403	0.675890405490049	0.706477525294843	0.730457384987736	0.713938806814863	0.831872638271588	0.630616864440683	0.84634787915186	0.842103770424141	0.860396062897325	0.893627145983648	0.781997758897661	0.770018248935131	0.863699531328531	0.711708934049304	0.749724431249416	0.849205382044877	0.711407250847372	0.832817278205067	0.822562689680667	0.878045367145449	0.550915800695552	0.689390970636902	0.852731348507545	0.681812738132525	0.92874735998257	0.451856094237986	0.663010991661481	0.598342462494515	0.84893890001956	0.647418077971158	0.46714377490594	0.87412210395126	0.437835934057708
