""	CD3D	CD2	CCR4	KLRB1	CD3G	CD8A	CD247	TNFRSF25	F2R	CD8B	CXCR3	FAS	CXCR4	CCR5	KLRD1	NOTCH1	ICOS	ITGAL	DPP4	TFRC	PILRB	CD81	TRADD	CD69	SIRPG	CD47	SDC4	ITGA4	SELL	ADRB2	PDCD1	CLEC2D	PTGDR	CCR6	IGF2R	TNFRSF1A	RIPK1	RACK1	PTPRA	TRAF3	ERAP1	VSIR	CD44	CD4	TGFBR3	TNFRSF14	TNFRSF1B	SLC16A7	CD53	ITGB2	LAG3	SMAD3	CD226	ITGB1	TSPAN5	NCR3	S1PR4	MCAM	LPP	SMAP1	ADGRE5	SLC16A1	SORL1	ITGA6	NOTCH2	CANX	TSPAN14	JMJD6	PTPRC	PTGER4	ADCY7	STX4	CD74	HAVCR2	ATP5F1B	IL6R	MCFD2	LAMP1	APLP2	CD63
ADCY7	0.557503578157768	0.585273633745289	0.595077631359427	0.501906559046905	0.586140015896361	-0.254584065221376	0.565423617849329	0.594480161366006	-0.0720586330569657	-0.174978994367245	0.494878511406308	0.657258750191457	0.392270775677873	0.0900781569750312	0.0844221258246172	0.454258716862183	0.499822441784406	0.527899329161208	0.477648619083966	0.550074548974854	-0.0588223592881563	0.432171967362189	0.626365716025784	0.461112301005923	0.50217441326636	0.670700482249933	0.603498296169659	0.620422282405985	0.399382052397366	0.116085797963876	0.359144081363939	0.539627944312995	-0.18746132665341	0.7130551950448	0.254551524572958	0.592198110106379	0.567834507997846	0.700807547194044	0.617623199421564	0.747619049516343	0.365516038935158	0.608164430353997	0.699748060904005	0.688694426921851	0.110929869124848	0.641884683486191	0.65155989382343	0.476186728758963	0.661923983525353	0.59355452617675	0.333332241377003	0.39773705601582	0.52967234460501	0.708592139606308	0.453796040925474	0.582071083510862	0.619612690749361	0.495551102207556	0.614704136855027	0.648693662741653	0.589825958217232	0.638268377015368	0.597152316396372	0.395826581993156	0.564632675482897	0.696948468226899	0.687570769182364	0.448112717577809	0.6306901058102	0.525797718314838	1	0.717532564765835	0.72697472677007	0.448434769934114	0.748798420883949	0.584339303268635	0.674155168866461	0.650791805957015	0.340732865594039	0.506410266294456
STX4	0.649796023193001	0.674884859811425	0.642600967176214	0.522864662719702	0.680047062631467	-0.277248375535665	0.636573740022486	0.672687786488959	-0.0802618978724503	-0.212575405854085	0.555580114852211	0.773530142320844	0.4602031379154	0.0816763024261557	0.100465471794802	0.61038937319122	0.578411677368561	0.621361794134642	0.483201862856332	0.772584777932482	0.00242634181827572	0.649011474865685	0.699884225440162	0.567755376203564	0.5925807505697	0.796499155527482	0.754453744966813	0.628531820362103	0.436157040597051	0.225971929941009	0.492164539876505	0.614683733936433	-0.0310803414565818	0.704744675843303	0.559785471407292	0.740027270141373	0.752991687689118	0.735213314408521	0.735248243118737	0.804978050439565	0.529351248106144	0.68668406309746	0.854937730698538	0.796334909791841	0.368168010855484	0.669923356097624	0.758432834469193	0.552435638066012	0.755677341093531	0.715722983616437	0.475071278367275	0.601472991132915	0.643872157234169	0.85194568049742	0.704559783325378	0.643276304521992	0.680967353315695	0.596365903479686	0.799020150836018	0.795179052240478	0.731525098366884	0.858276800986397	0.650118780660239	0.355803237167138	0.782881275034111	0.875215702548315	0.811160059206546	0.631279429302358	0.697914853778369	0.583822428644764	0.717532564765835	1	0.784356937441361	0.608748080900623	0.867413741487425	0.737158062351904	0.816055425469684	0.865251502914758	0.61054708243376	0.730600854483283
CD74	0.353881377760309	0.419510093405241	0.524629347513758	0.251795308115589	0.402093832526482	-0.186612507109872	0.37728574728879	0.377071304058022	-0.0308194179516492	-0.143221625427849	0.302086169341869	0.641592368228687	0.275131958834497	0.0923052440299605	-0.0621033660450387	0.588168026802229	0.387403595513841	0.387376772661514	0.303349787648425	0.562484632894511	0.122398604436567	0.644681777291162	0.460276033555702	0.311593129560347	0.336393333867234	0.696314866630576	0.659714917506412	0.454082501522503	0.318330362885537	0.134593400999161	0.226049282427336	0.44181404538662	0.0720219330626752	0.650019026114588	0.424171599530167	0.73434016623419	0.653169116721611	0.63070971827359	0.629172877567475	0.709280778837542	0.517373089709934	0.536253621428653	0.726952290443587	0.649839664859633	0.361735292843862	0.541632945167042	0.654857182176447	0.396778901545399	0.547828488018897	0.572116960648295	0.269784555456454	0.437013470016032	0.425392941905786	0.685565580351616	0.443952594588509	0.39474723135719	0.45421068884207	0.351365045107283	0.74164889297524	0.569366437239701	0.535533684397195	0.745692143307765	0.537558983435454	0.363515065482316	0.676144634884245	0.802405451506712	0.657847555271287	0.488481905580037	0.526856374975663	0.461871892952024	0.72697472677007	0.784356937441361	1	0.440966664021194	0.78360968978724	0.605178026812141	0.748918943856207	0.725859932222623	0.616967657511186	0.695077623120377
HAVCR2	0.740236610111394	0.827357763459588	0.351386752909802	0.606652070330657	0.629220428006551	-0.215731585569347	0.829028721592617	0.615892053666081	0.091342779405262	-0.286523318138007	0.841560003637148	0.551258350479985	0.118236874805714	0.326390740006011	0.519426629250154	0.598127118038501	0.529816903987836	0.643384270993382	0.455773730874426	0.856482205147722	-0.232225829256391	0.399373071914943	0.682202669525922	0.318455303383842	0.787183563807455	0.471633647029004	0.835178462347165	0.667585186255467	-0.0569792312525342	-0.0970865975368057	0.82242732542599	0.419850459237245	-0.13703309068332	0.405093669757494	0.459325416280093	0.549998524152427	0.495914327285299	0.35229015071286	0.434981598795632	0.640932016532553	0.3865292014335	0.339158567070034	0.601504145090018	0.790447536851039	0.0591469360003145	0.528101636312085	0.689055939223653	0.476393087167101	0.839343821486044	0.907740463917048	0.877387400152464	0.403634094663459	0.859549576809768	0.539423845601744	0.764253211916912	0.626726310398569	0.655356556396849	0.676609610530084	0.5572277758868	0.650944538895065	0.900713607907379	0.619574711063526	0.345753860474761	-0.1171236648849	0.745977805547543	0.651664000164976	0.66403989752109	0.597165383263064	0.692846950204014	0.439648663079914	0.448434769934114	0.608748080900623	0.440966664021194	1	0.679730597596696	0.563879254628066	0.633312080974977	0.739184780221217	0.285636450717968	0.510351177274505
ATP5F1B	0.758548539245781	0.769388152766414	0.651303150953165	0.671230417754786	0.773930060979783	-0.294290339925254	0.764073027166125	0.738632639974256	-0.0667906428962314	-0.236329026561976	0.645212412144003	0.78606897011883	0.536109083344986	0.0822435886221923	0.198347919346174	0.651945033369009	0.670090163342689	0.628939143934064	0.634917508035564	0.777799403021058	-0.107410255696795	0.723609519851545	0.828382410327865	0.643986579521478	0.695481353918603	0.886784790855654	0.800237878254641	0.696286507698371	0.444667270430011	0.0596682129077885	0.633294161382356	0.642187317495461	-0.0885969516059383	0.760218563468152	0.514769184076592	0.800309305360335	0.729265632143355	0.852852330538387	0.788655462563396	0.861489297123839	0.509434088040825	0.765629393917556	0.859834870133027	0.85982301103908	0.399687023131843	0.812720953394942	0.797836514664982	0.577700758398884	0.850252913368066	0.793607479007081	0.581107442501621	0.66151378150744	0.731611343073925	0.899833770352471	0.782279760595907	0.705104059655147	0.796239276704579	0.693036416799177	0.838333853729973	0.860736257611998	0.772783525481507	0.870204870136281	0.67088131992417	0.366789234029726	0.813899058355453	0.918536495722846	0.863362219939252	0.682442983508387	0.753375272215392	0.725233938318118	0.748798420883949	0.867413741487425	0.78360968978724	0.679730597596696	1	0.755630109030077	0.896967235774122	0.929057702128136	0.623529852536637	0.792196632627296
IL6R	0.664422127131181	0.693398580992513	0.83943886413742	0.587472950940906	0.735279100145484	-0.520025125808403	0.693043655346742	0.79357623854033	-0.329344280656598	-0.449718762372445	0.552023708775217	0.863490328639177	0.482396070034094	0.0470887273272235	-0.0955659329359478	0.524920974485399	0.846298484158819	0.511504044588677	0.617859356624471	0.812184722135453	-0.269641715281558	0.327563823478193	0.772485657643233	0.68106951944043	0.726554430122682	0.798263539067555	0.716579205246914	0.740909255093365	0.573450947270519	-0.141692180550117	0.50815990293964	0.706463314681933	-0.257011328742602	0.838058697459235	0.476877945342494	0.542127143842124	0.59332364032056	0.737665329636165	0.7946506782722	0.844872459149589	0.499425055219806	0.777152575944712	0.865681084516548	0.858128174602084	0.168633314230165	0.78298242682695	0.87033228398988	0.593507258501665	0.79280647010104	0.61098441292722	0.507772132131547	0.635068380800921	0.649542567697853	0.829920146950249	0.624163298881686	0.632345485838584	0.817136767101725	0.645969447179118	0.720591912157649	0.787209964999582	0.646984462001087	0.828532979493735	0.718052020088197	0.43227779342142	0.758317514673246	0.764637214251128	0.842808785065505	0.482985596362848	0.694475171269369	0.594588533049921	0.584339303268635	0.737158062351904	0.605178026812141	0.563879254628066	0.755630109030077	1	0.778550586579676	0.805457685138073	0.4193521132715	0.511896959550579
MCFD2	0.618272329272903	0.665977488350917	0.653473509323199	0.574855018946712	0.636059233645878	-0.420887283864719	0.654623720301914	0.691539123373096	-0.158452433436914	-0.397904973258318	0.541325351070169	0.777542138093045	0.356779268505695	0.0721502296407809	0.0427673432286668	0.644928469545017	0.642557149214836	0.474557371582976	0.532299402236919	0.788112773370619	-0.0819440448148473	0.719799141623009	0.72998000510192	0.521143198100642	0.624456494942871	0.848387373068278	0.79556994924209	0.684021038756083	0.383560908776994	-0.0181955031139666	0.530299549925183	0.567254755326044	0.0745171738513705	0.742168965882504	0.640906217108248	0.831188662911163	0.740121549393349	0.743261613648905	0.781468684012672	0.82572925716578	0.601038399894714	0.683699982061619	0.819840543410716	0.843865273308202	0.540423149711811	0.723529445002827	0.779508109455859	0.562038077485556	0.752069057167919	0.685184651897628	0.536709779583487	0.720010702783775	0.679591896707753	0.879532639863602	0.768746738038075	0.576278968957692	0.703270966221205	0.665386993667348	0.911531854591865	0.804625160217175	0.699305352051108	0.891750836163914	0.643705368608564	0.349787193520526	0.858162750086284	0.934511340172291	0.859897385907129	0.551868071058236	0.666467437765705	0.603684221455414	0.674155168866461	0.816055425469684	0.748918943856207	0.633312080974977	0.896967235774122	0.778550586579676	1	0.929083055914473	0.747938139844449	0.851546135683409
LAMP1	0.721609589111089	0.77417636938561	0.681770216517788	0.623571117559089	0.74041145067982	-0.364370269733356	0.771338487582631	0.740725084540326	-0.12369478400284	-0.327947433235515	0.678903821480688	0.808418956124349	0.383205490460189	0.127467015711176	0.187173492616689	0.653148202426674	0.695537190052926	0.645836743605908	0.560013583221221	0.868260749015251	-0.0610243166253927	0.693832201095159	0.783754467384879	0.572579944458418	0.734159082795681	0.860253419396931	0.837737089958973	0.764647031406627	0.37871738103901	-0.0134878773109209	0.642037157865946	0.628300942582984	0.0459234846600968	0.746204166994597	0.648653354296572	0.804927947239139	0.742856210086236	0.739177386763351	0.792918963705323	0.864530629580429	0.58649041938721	0.69868080428113	0.871906421393071	0.885353896505022	0.468137423381165	0.751617191043568	0.834175289044565	0.643216076856494	0.853980919617992	0.797535785886122	0.622737505956132	0.731224354787548	0.762735235472784	0.890646475397222	0.819928392087504	0.652160134835871	0.757244778527636	0.71407095626524	0.900337262629359	0.85262854945597	0.813731658273844	0.89839749941064	0.646453417640706	0.295010479229884	0.90207159010268	0.936308381051789	0.881879281170912	0.657357561173689	0.768714614054932	0.63189602396511	0.650791805957015	0.865251502914758	0.725859932222623	0.739184780221217	0.929057702128136	0.805457685138073	0.929083055914473	1	0.69235588016892	0.819320332434425
APLP2	0.147527593968269	0.195873338786665	0.322241998929637	0.0988321705572775	0.184991870054342	-0.179930108873778	0.178268493654759	0.224155950281806	-0.0654606753280016	-0.17100027021763	0.13965800030438	0.411604038936104	0.077033504447433	0.0622320413508787	-0.113658898322702	0.379197336763533	0.214253263663391	0.194784350090744	0.100524496019944	0.406086053047804	0.354712133925744	0.871062282447018	0.270328766082529	0.137732260483143	0.178009509566344	0.63706333712268	0.398013032054695	0.282133477728801	0.167987485163566	0.159604860262288	0.0960985239757503	0.229138793798585	0.586496142661509	0.372144294447279	0.701523604838689	0.813586914610774	0.579813707331769	0.443549087431969	0.587488229754213	0.435857464635964	0.490869256150013	0.371551087925479	0.520375556784224	0.389532509905353	0.932795283575235	0.341916340187138	0.378407112600866	0.293022230394383	0.287202144737328	0.285388742955947	0.124051095788459	0.571085519304958	0.226134498246075	0.581583757579842	0.567468306528872	0.116980056373074	0.208312805070209	0.299342962311837	0.821467806661542	0.465697394822494	0.301560865711225	0.669057788457523	0.341095913990006	0.184448533372049	0.645690431990448	0.750844034028805	0.458798227107308	0.326955446146485	0.272441599736245	0.227047434315464	0.340732865594039	0.61054708243376	0.616967657511186	0.285636450717968	0.623529852536637	0.4193521132715	0.747938139844449	0.69235588016892	1	0.935319155447858
CD63	0.37755398231327	0.428095687815186	0.366546492660823	0.356160296391787	0.362588071174168	-0.25065292689307	0.42187680981545	0.409234492732181	-0.051188817171457	-0.239269735935033	0.389177228704775	0.498535024377768	0.145643742682688	0.110424505868603	0.0766741908552104	0.48212222977967	0.318690937130356	0.338885012940343	0.2961087385437	0.562386029226328	0.181428723478626	0.908397290584914	0.490628006368242	0.255381900355254	0.395109198622216	0.719658291652026	0.597108167375974	0.408637254187724	0.154637281880814	0.117074238621169	0.34570245535025	0.304614342090549	0.399732302096641	0.449766245652642	0.666647490243634	0.910398000761682	0.624929590776228	0.564740895857218	0.645863902846616	0.56904487807198	0.478941242704695	0.464561490922956	0.612505300217473	0.58578397956045	0.821259812734221	0.469294185075101	0.500038947232689	0.363655370966496	0.515328453937355	0.532533434174708	0.352939961743664	0.619538413956273	0.482487854958137	0.694688814108668	0.719640167167798	0.346353489457807	0.400224051690311	0.50876828094105	0.858076340369766	0.656519590111685	0.522009806492026	0.742000191020147	0.417030262236415	0.167868665594493	0.765344580704944	0.873966391999119	0.596526369160504	0.429576542497192	0.420100033864351	0.379939484681004	0.506410266294456	0.730600854483283	0.695077623120377	0.510351177274505	0.792196632627296	0.511896959550579	0.851546135683409	0.819320332434425	0.935319155447858	1
