""	CD74	HAVCR2	ADRB2	SORL1	CD69	PTPRC	TLR7	TLR4	TLR1	CXCR4	CD163	ADCY7	TLR2	PILRA	SIRPA	KCNQ3	ACTR2	LILRB1	PLXNB2	STAB1	TREM2	CD93	VSIR	ENG	ITGAV	PLAUR	NOTCH2	LRP1	AXL	SIGLEC10	TNFRSF1B	CD63	LRP10	ITGAM	RXRA	FPR1	CD81	C5AR1	TSPAN14	LY96	NRP2	NCL	CD33	NRP1	TFRC	RHBDF2	NCSTN	TREM1	ABCA1	CMKLR1	PECAM1	MERTK	CD46	IL6R	SCARB1	GPNMB	RPSA	P2RY12	JMJD6	STX4	UNC5B	ITGB1	LAMP1	APLP2	BMPR2	SORT1	PTPRA	CADM1	MCFD2	SDC3	RACK1	CD47	CANX	TNFRSF1A	PTPRZ1	PTGER4	PDGFRA	SMAP1	CD4	TNFRSF12A	CCR1	THY1	C1QBP
RACK1	0.710891663832975	0.616090379755343	0.113467158811948	0.650156433013899	0.546042320333199	0.552312187246626	0.492841764542457	0.581411867132811	0.457462887500144	0.228791238824393	0.129622487765913	0.664877647247976	0.46161998936218	0.218050503671936	0.607175806455536	0.606047729682158	0.820351121866031	0.720758056764887	0.533353820273183	0.341828741696594	0.578753421881328	0.301134794206325	0.643022358560661	0.265825764973559	0.75023794821608	0.210207731713561	0.608044276119871	0.723101797734214	0.767543897572182	0.40983485757251	0.367466207274223	0.740786320607952	0.654862807159927	0.444056811690496	0.467113949703903	0.576683486625415	0.657522122232665	0.462752082899414	0.505440927534247	0.424231517170169	0.256639960942815	0.864346410410036	0.601420197664648	0.400315376695796	0.181329221486901	0.558048721598595	0.727909558737631	0.367625833864216	0.0190547108494264	0.464225301200263	-0.0389277465744673	0.253922084771238	0.494755810101173	0.615058559235645	0.475553891132921	-0.0102908696119664	0.976894355546642	-0.0161598183508421	0.587483559857935	0.633921245614484	0.603498845756578	0.743529170003096	0.474766612901956	0.666097264615157	0.812194943477775	0.751802703772604	0.562953371383436	0.497691572679885	0.782226810474815	0.601058786556517	1	0.520151626927094	0.770889682873447	0.83453228597782	0.55227026685869	0.437113727891218	0.457329375382827	0.759608786799633	0.375746870811773	0.453831734596621	0.466402675519134	0.610456998212452	0.838202490336123
CD47	-0.0162910553783452	0.00084409831741823	-0.396275803213463	0.201719422423677	0.0440495367972169	0.0189340026129489	0.222943364848959	-0.0263532248882058	0.121288880330481	0.13196172768954	-0.0969247331635447	0.15646116040597	0.23218660817595	-0.165910791187688	0.106212567885217	0.174714096571655	0.353605003218071	0.179392830104216	0.14358368365287	0.00257716066020702	-0.104460517563273	-0.189098014109372	-0.0118588206874521	-0.211465296172577	0.478834501038459	-0.0754164159680632	0.483743665963102	0.554651316202899	0.0900896864927874	0.0180232462793702	-0.152317861265786	0.733751478339523	0.276317518259216	-0.0794452274027429	0.262102962112201	-0.0644971705671847	0.203605466461817	0.0664121063511576	0.221695509995234	-0.175171117955212	-0.0356212900645866	0.78608996306624	-0.0697195232831348	0.0581059916682619	0.178361983044839	-0.066616507446614	0.449933863727094	-0.135083088712212	-0.0340901461908778	0.202477044232676	-0.133042177987289	0.0366001679108786	0.347966896894005	0.223862977633446	0.263098686833405	-0.123455537656006	0.439440898819967	-0.431613816724076	0.383799039229883	0.376626564622621	0.103561542206733	0.558267052722629	0.456776922083749	0.6718713207617	0.645262732202986	0.491812823911909	0.878770543896448	0.575291616035067	0.759376937004678	0.832913776402092	0.520151626927094	1	0.749696017394411	0.4464339964259	0.919145072698971	0.0629741428239931	0.971614482406252	0.606941181127886	-0.0441277908589521	0.818704049357477	0.28141941881573	0.756009621799032	0.748037119705308
CANX	0.439196476314306	0.361532471430046	-0.0637239756493713	0.503473772525149	0.285606631170861	0.452589571523646	0.385056862323814	0.367746788902134	0.392434705879703	0.461460568753194	0.357754686156235	0.488794320653919	0.646193585730216	0.169390235411637	0.523371407570919	0.598379921502059	0.692699177444568	0.572732726242317	0.543600181669898	0.387851929678427	0.350146222590505	0.184620400488821	0.304302836559144	0.240416363888393	0.805287398597831	0.286380413675811	0.695563492791119	0.845498567210211	0.481110820085543	0.371283174373607	0.348340701976717	0.906764020564392	0.550318697653705	0.370509299483594	0.410373360324591	0.401886671291148	0.685447943920168	0.549062259954967	0.42788812312829	0.288990074477491	0.362200048027913	0.919704133069956	0.417094620357576	0.450147576672607	0.424566518955256	0.266823716916449	0.631662700659581	0.279752471409373	0.339636301969625	0.564981795511647	0.180411449237504	0.430921849794555	0.650807311438295	0.490594596997105	0.67078024381795	0.266539888184252	0.711091372147341	-0.360358444569728	0.48661426750965	0.60536640778604	0.489504984884584	0.832563772923435	0.695681774042782	0.901604241107495	0.743565710687265	0.805907418572252	0.755350797590711	0.800199150218107	0.830645959495322	0.880152902970767	0.770889682873447	0.749696017394411	1	0.764875401355695	0.782798673659562	0.462982299086901	0.717656194901515	0.874572665095176	0.363659650641477	0.706997973652755	0.613555615079279	0.702799469141884	0.820290163993876
TNFRSF1A	0.772297350167742	0.680646767620709	0.132304675375939	0.783792919376133	0.587685259894813	0.763654613637748	0.639275573906271	0.641002441750878	0.591171457223156	0.567617258850897	0.359840129514454	0.691889097829361	0.714758975566498	0.484118105936043	0.717870675813272	0.806593077669232	0.888167985007005	0.796062768371629	0.64346453367872	0.523944152109899	0.586410649090842	0.309799380941418	0.684231141615213	0.317602490082425	0.876546022355602	0.362686764973725	0.642510803483994	0.840946758884271	0.771648499763395	0.672932518238355	0.51213442239786	0.69258816837114	0.630494333206592	0.570318603642489	0.417439417542029	0.651953616495051	0.782457224854525	0.636884668787208	0.730917776116044	0.475109187611671	0.428490676972747	0.782176250655564	0.59769660309501	0.563138999890805	0.462264595083696	0.550444757605568	0.754966162408215	0.405519903459966	0.272091831723218	0.631126069781459	0.228068806342385	0.512559485469967	0.651059325875835	0.684126274994107	0.728455914978687	0.139129561098419	0.799760283902549	-0.169567750055952	0.552515072664118	0.76130805343094	0.714964713128032	0.684890293759911	0.496165223419386	0.716091487884743	0.659809242398742	0.818319757667182	0.502308456119035	0.57274731098648	0.717023580962252	0.607349500702576	0.83453228597782	0.4464339964259	0.764875401355695	1	0.444194669397816	0.543248720163326	0.361688666657364	0.760126548340992	0.552948607892137	0.38450611759528	0.676761215192201	0.421527953790294	0.671960737674309
PTPRZ1	-0.0507036746111958	-0.050428541223733	-0.417563858731818	0.218219312128678	0.0159510834994973	0.00517915330873925	0.280862952620674	-0.0599230779545943	0.104381593877372	0.160706604626351	-0.0651489207733814	0.124278935974284	0.22515670358113	-0.198357490885546	0.0742421831863752	0.171698335822674	0.355487020970052	0.155711616820863	0.135155736751495	0.023573254931008	-0.148760495320071	-0.151631400842764	-0.0403483624743082	-0.215688591461007	0.490829054125635	-0.122675968867379	0.547314717017517	0.626372220505706	0.0808841464037328	0.01970598216376	-0.153821910742571	0.718623814797214	0.308201328965332	-0.0894124771054083	0.312988944911619	-0.103185492395535	0.223876523663985	0.0634741915151234	0.19410510846771	-0.228365825817622	-0.0138083601419397	0.80670462600538	-0.0992328860919765	0.0373855587787542	0.214617515470683	-0.0759926204993396	0.430974960118753	-0.146682430838248	0.000804034890912517	0.199093058564902	-0.0741168180995564	0.0520689117238727	0.336133314537216	0.176836413180007	0.286717594229369	-0.104278747078197	0.46328905553833	-0.475459494083558	0.39609569336201	0.401575679849836	0.0654154081424119	0.615480438143175	0.451169195070526	0.70485394928761	0.626912207566959	0.508403729915321	0.898760452410292	0.592458821179749	0.788910686614853	0.883046466881551	0.55227026685869	0.919145072698971	0.782798673659562	0.444194669397816	1	0.073809620193026	0.914160021991902	0.63268346340196	-0.0829826492199501	0.890705312376211	0.290055889090808	0.841074188378971	0.791178561475059
PTGER4	0.64754553952447	0.678033637722814	0.222022045280877	0.594637187437442	0.587501054996381	0.662113627262407	0.228401456469154	0.585752790749624	0.571451442186436	0.482907069292435	0.403494048777146	0.576277468395618	0.604645103199414	0.561779012051128	0.729413073834912	0.633709436912735	0.624435229028741	0.584620170154102	0.667296942529013	0.548501713768174	0.619697910144328	0.205881107491468	0.438805821487253	0.45487403093751	0.718987924988508	0.832554573324104	0.400983186923362	0.495557202498109	0.617133350481983	0.603577734700984	0.643246425605411	0.318627404154991	0.585816317537839	0.640583758173898	0.330261648724318	0.705397164100543	0.683655259717023	0.778460334087601	0.51986409139445	0.563345294324754	0.574548870962356	0.405959067709456	0.618711124284526	0.588046899031071	0.583361643629492	0.658029533684213	0.379290633569724	0.684314406431902	0.590859401947296	0.587068336129758	0.203761748204439	0.655181089213559	0.412588616055874	0.628185696611673	0.545447138874808	0.334614726378699	0.434286809570567	0.135102090016238	0.638980459570565	0.582864418247859	0.7195895100324	0.526162514316226	0.496557285950074	0.492297892554234	0.379698865077389	0.6896878830723	0.244676346791267	0.226245904900703	0.364395529185299	0.273196487372937	0.437113727891218	0.0629741428239931	0.462982299086901	0.543248720163326	0.073809620193026	1	-0.017880942060204	0.502193980842952	0.775619907850253	0.180484053918948	0.672761707297994	0.0788225903735462	0.225301643089235
PDGFRA	-0.126341649408821	-0.117312309454181	-0.416894487602225	0.0734063737232659	-0.0684001011372328	-0.0930694529283015	0.136620804543191	-0.102894380637988	0.028963815600887	0.0629858094510504	-0.0980383530085782	0.0504486466857064	0.153011811988963	-0.254865845962535	0.00750516268221719	0.103358577569306	0.241413095473686	0.0749661878018963	0.0800436270621961	-0.0583345694503672	-0.190573780740644	-0.1949181520696	-0.135381734619498	-0.214320122041777	0.381675609243442	-0.139749082617586	0.420254308358142	0.496991422887837	-0.00839813182983516	-0.0714148672152096	-0.182210018105575	0.724107565503287	0.207150447113515	-0.132754563561916	0.232792060165756	-0.159689782978736	0.139025803215492	0.0145694088389765	0.0870895974941051	-0.232051513594371	-0.0755834649642579	0.734523040435175	-0.122229512811283	-0.00960957730516314	0.110802009419222	-0.175351317011476	0.371911427094733	-0.162625217627794	-0.04742952980956	0.130186910566277	-0.109782664160214	-0.0232187558410576	0.284789750578535	0.119471971737626	0.218624881236055	-0.0884403450384947	0.382949922922789	-0.458668913803611	0.308688605785321	0.283589189860334	0.00664592031263212	0.538513462480814	0.450998516717212	0.63268088983901	0.602918896559141	0.417813457308033	0.856942698776887	0.592039038158606	0.687763449120357	0.821312545287858	0.457329375382827	0.971614482406252	0.717656194901515	0.361688666657364	0.914160021991902	-0.017880942060204	1	0.570036429349333	-0.121402706351127	0.824950504444946	0.164848701755198	0.761637467797374	0.731027061048726
SMAP1	0.550434334475358	0.485786520206995	-0.0532607352702215	0.582886593417411	0.332835513557366	0.534460438171286	0.383460773163325	0.512195736567315	0.491462004868899	0.485811653908082	0.43665798292005	0.612879290205346	0.671346203380167	0.258655027220109	0.65292754015876	0.69520353977163	0.752404832074525	0.663719493545823	0.666865586535316	0.526878669480161	0.495016204128782	0.193270159754768	0.349153305863283	0.347946099690517	0.797788374379873	0.41057171004828	0.749049028454753	0.801011479868027	0.59773508939882	0.518308787670354	0.467448697827324	0.837391463469548	0.636377380561404	0.416903492556851	0.393015001739139	0.50089749950617	0.753564994321053	0.665938531639914	0.48027800876738	0.386359903817598	0.474146278859248	0.860550325408408	0.532093498961995	0.574491415056448	0.473788656449189	0.434663576304683	0.617746980925022	0.435042487165572	0.407803284368733	0.720011072109322	0.200077640091938	0.557803739227442	0.696385760620951	0.548786486644402	0.660584494916756	0.283039016463744	0.71690304195639	-0.372264899394527	0.493134164159849	0.61596262587685	0.560022967269554	0.794775648167948	0.718303056146969	0.883996773478141	0.727358985851532	0.871664531988006	0.605299714788173	0.731088195929747	0.761770883511727	0.75176062462078	0.759608786799633	0.606941181127886	0.874572665095176	0.760126548340992	0.63268346340196	0.502193980842952	0.570036429349333	1	0.530494850597186	0.601829196745227	0.618323572381177	0.593530033705941	0.729456094052588
CD4	0.724835023673802	0.756996795785969	0.226084460423113	0.603951477033855	0.464292620501071	0.744684335085363	0.172386967551041	0.712961577822418	0.628413816826439	0.550114015199052	0.584743794977834	0.628967635507039	0.653644164504113	0.589875881524006	0.789385181746915	0.708796051273677	0.697568177768521	0.609854276084404	0.745478263079815	0.744028737969762	0.773036454735812	0.330657815427609	0.442173256155831	0.700145694841944	0.681493111292136	0.774076614156043	0.480794018882038	0.520401152694517	0.672871463822176	0.766368649486796	0.798470961251946	0.344204500958825	0.518100373312144	0.733897583343165	0.352608725110776	0.808733231476514	0.803884802680741	0.853112800351542	0.578592937709999	0.693107214272926	0.588954576332527	0.335725362868331	0.67655202950822	0.764059933523833	0.651648239211373	0.668272031168664	0.432845586840976	0.756576387747127	0.677624348357065	0.708271794206981	0.424376208533022	0.785493493122482	0.582175455356065	0.629589771175637	0.680029118929117	0.502359744435896	0.420674631815069	0.0367298420020323	0.362994955925326	0.456504003321047	0.767166451312344	0.474532384041686	0.597640853484491	0.50348341248309	0.347273168451703	0.689617822184	0.120955392573775	0.313690693640152	0.244062999353466	0.223813652340656	0.375746870811773	-0.0441277908589521	0.363659650641477	0.552948607892137	-0.0829826492199501	0.775619907850253	-0.121402706351127	0.530494850597186	1	0.0785482778516225	0.661748042616447	-0.0455200820348278	0.0945140985227866
TNFRSF12A	-0.0483463376448781	0.0461639008426763	-0.508757819276543	0.210190098451908	0.0859986116560308	0.0868589945992825	0.160884206153192	-0.055060892622241	0.191535302404705	0.193998321841107	-0.0189844104396545	0.140754011045022	0.238373814590348	-0.118478167939918	0.11241000319061	0.2139001184847	0.339376411107906	0.121786398533777	0.178120189559521	0.0717399193717648	-0.0724902549538165	-0.196406651642683	-0.136146469110543	-0.119579592712319	0.513798767699273	0.0452722565826197	0.47870744861645	0.583798883039285	0.0561895404906013	0.12474281405821	-0.0467122550943871	0.680265697617619	0.26918456004955	0.0260216618475911	0.223352115771819	-0.0239224982835936	0.247463488373759	0.14485685715139	0.233670508645474	-0.173776396413003	-0.0314611772316931	0.732384697334099	-0.0782856167218208	0.0954568594571033	0.345906287268381	-0.00894681481611836	0.461588585312782	-0.0316656796418493	0.144072887327867	0.213371551047591	0.00786098343491919	0.145015636433541	0.348036138054275	0.274839422729569	0.358534717781463	0.00885034673951511	0.397904171174068	-0.415361858161238	0.452874488785519	0.429707583422946	0.137177522307082	0.641530465463336	0.506833400727204	0.658368822498781	0.587405185623958	0.561531586713723	0.884842720748083	0.544490540417594	0.668429007172725	0.819331823590332	0.453831734596621	0.818704049357477	0.706997973652755	0.38450611759528	0.890705312376211	0.180484053918948	0.824950504444946	0.601829196745227	0.0785482778516225	1	0.349787351336118	0.770318646604537	0.668617651310244
CCR1	0.599112790679457	0.588794332802682	0.16358125134505	0.699920441992318	0.559222650828059	0.800332134113829	0.508959829297705	0.444604035725045	0.499581537053778	0.628431655093536	0.493899406239361	0.652157201162796	0.805162998206901	0.573420316030151	0.633219412612581	0.780847660010453	0.710407681144546	0.662806421641988	0.562700153191143	0.566635980943489	0.540966462081291	0.174597759430664	0.416642101147763	0.336421670567227	0.823593759637421	0.583828989885543	0.582580817283366	0.70115341775588	0.600831630711547	0.675294500416128	0.507860214464634	0.505168718419514	0.545261547510143	0.530861183535716	0.266080426261112	0.638095655990242	0.731201626576057	0.680345244628076	0.760765642739696	0.426806231800405	0.648622484608208	0.571672919048994	0.499889883650015	0.672422592123443	0.694731717104971	0.557186523170576	0.647419553986835	0.436518549508671	0.552740224603284	0.686703184897019	0.308184246526801	0.689947652207849	0.578145585558401	0.672951683315522	0.752877105547162	0.393299838000289	0.441846918729874	-0.238663867660516	0.523876212421084	0.717637820090938	0.707995182698015	0.508389817171727	0.453228202515365	0.647474950447469	0.408549005259435	0.7475635204465	0.381859666238501	0.453608347399001	0.559216883361668	0.463743215504437	0.466402675519134	0.28141941881573	0.613555615079279	0.676761215192201	0.290055889090808	0.672761707297994	0.164848701755198	0.618323572381177	0.661748042616447	0.349787351336118	1	0.153405776677373	0.365959990576384
THY1	0.010127187482054	0.030190789604967	-0.336396445347608	0.158359078126366	0.0342986192721909	-0.0240778859430012	0.140508861930353	0.0529494591792207	0.104514218865046	0.0552185374278622	-0.0989488670205853	0.153805750780319	0.098337445422235	-0.20733262947674	0.0952121259869329	0.130432884312164	0.362579337271568	0.158820460308883	0.157708083803744	0.00197627567084738	-0.0620282112295549	-0.116054244836626	-0.0349695238618303	-0.118513948991811	0.421677507631216	-0.130408805573077	0.418551421621077	0.534690249829147	0.144785965832215	-0.0188588937323145	-0.0699216846525629	0.668269859159674	0.308438997227121	-0.00554526871793428	0.312747179092957	-0.0373807200461834	0.209483865888628	0.0750238558076639	0.113330293652617	-0.160906420322487	-0.0563193117678777	0.745163752644632	0.0085205402308464	0.0384053216411521	0.103140749149345	0.0203751595902234	0.38040100240216	-0.107633517044083	-0.0922358344077785	0.112468587104068	-0.0815937488740068	-0.0118917738284166	0.283038699638183	0.17066726644451	0.219613927166405	-0.109969993309443	0.558092380612056	-0.281442227818175	0.414103936008912	0.319554849551712	0.108252678121719	0.766739489856599	0.454192950502575	0.573004776936769	0.664601561938645	0.458290952183881	0.774699967647964	0.520285285428602	0.67483132918571	0.739994244139597	0.610456998212452	0.756009621799032	0.702799469141884	0.421527953790294	0.841074188378971	0.0788225903735462	0.761637467797374	0.593530033705941	-0.0455200820348278	0.770318646604537	0.153405776677373	1	0.80135061613338
C1QBP	0.339471129947751	0.286162480811504	-0.0715584066265268	0.460446805120497	0.382611463160748	0.294921310063987	0.400825149856643	0.226084957022538	0.246734979488505	0.16700342638451	-0.00722417936456546	0.418090261715441	0.361348858561602	-0.0161785691810325	0.323227221406395	0.416795115820875	0.574689991097594	0.499957019883766	0.260782960565102	0.0742510138655367	0.199625061316174	0.0953783429592086	0.332785682359417	-0.0134356093589797	0.610535513589807	-4.32894605569902e-05	0.574586086427753	0.673626316729743	0.44223959089358	0.146036781581707	0.075778647231346	0.771794706000144	0.481379808865787	0.20913234306502	0.395650979721794	0.238255531290856	0.415388320150871	0.226092152737178	0.344026682423192	0.0557748463736793	0.135130233436899	0.893830824413317	0.315457507271554	0.234245150406086	0.102310217915797	0.244818030764001	0.620960932593033	0.0741099525533946	-0.0804173652576265	0.278849727129806	-0.166650153662444	0.0547473133566468	0.393098221620077	0.383433584453503	0.396791425750076	-0.0616381345685942	0.790593845890923	-0.25373916818543	0.543924846643415	0.554595541552571	0.348973552280039	0.728387454064388	0.429142525698584	0.663210019668183	0.739111269611678	0.65063191845684	0.695870551347023	0.562398403648499	0.820038745727252	0.719203886905609	0.838202490336123	0.748037119705308	0.820290163993876	0.671960737674309	0.791178561475059	0.225301643089235	0.731027061048726	0.729456094052588	0.0945140985227866	0.668617651310244	0.365959990576384	0.80135061613338	1
