""	EGFR	PARD3	ERBB3	KLRC2	CANX	F2R	THY1	APLP2	CADM1	CXADR	PLXNB1	ITGB8	ITGB1	KCNJ10	SMAP1	LDLR	NRCAM	NECTIN1	NOTCH4	CD47	TFRC	TNFRSF21	NOTCH1	LRP6	PTPRA	ADCYAP1R1	CD99L2	TRPC3	ITGAV	GPC1	TRAF3	TSPAN5	CACNA1C	CRHR1	LIFR	LRP1	PLXNB2	PILRB	INSR	PTPRS	KLRK1	NECTIN2	KCND2	IGF2R	CELSR2	PRTG	ASGR1	ADCY9	MCAM	CD9	IGF1R	VLDLR	ERBB4	AMFR	LRP8	TNFRSF10B	TYRO3	SLC16A7	SEMA4C	TSPAN17	PLPP6	GPR37L1	ITGA6	CD81	TSPAN15	RIPK1	RXRA	EPHB2	KCNQ3	LRP5	CHRNA4	LRP4	NOTCH2	SIRPA	LPP	ERAP1	TRADD	LINGO1	RTN4R	SLC16A1	LAMP1	SCARB1	S1PR2	C1QBP	SORT1	TSPAN14	ABCA1	NRP2	HLA.DPA1	CLEC2D	SORL1	CD74	CXCR4
ASGR1	0.586245328566088	0.469605340662555	0.290852462804087	0.550154028823534	0.448855460973841	0.501576878844697	0.28926434788455	0.485496203486586	0.380927278379005	0.398527788383594	0.439762792630546	0.584687237471811	0.458434444896859	0.433455598859886	0.42669862845633	0.441084896047482	0.492612482574442	0.420068300578803	0.502735103531108	0.523010818704468	0.526656990228838	0.294907098150049	0.41934588762526	0.513751200225885	0.499601088146408	0.514932470566661	0.456918219184098	0.510098542943362	0.590156566710774	0.340667585582478	0.473000557166057	0.473411236665485	0.307169604461773	0.220147440659496	0.607505521792112	0.455984647430056	0.472107994804872	0.567925018702257	0.461289461214605	0.476430968660851	0.389059551535377	0.412884213816671	0.474737184450847	0.392408706528635	0.501493985783214	0.40007692962626	1	0.558747762649534	0.302430165717041	0.390644513464236	0.524872887057503	0.351348354154778	0.477443852628683	0.337438147754025	0.457455366784866	0.404493880456424	0.452145536139985	0.554061899376359	0.409876359300635	0.355748868668628	0.312938114492175	0.306863070688459	0.398217845058466	0.447919409845281	0.248531912521585	0.449314754648368	0.504154234011485	0.422724895544799	0.634773258821035	0.517952092351431	0.39996324989448	0.590933495030944	0.645275361242872	0.460201420324513	0.523924830926684	0.416723380582274	0.32054783970409	0.527035329196325	0.320921828929363	0.420651002661797	0.410775031933612	0.311214748002496	0.432369334334807	0.327051386455155	0.536250038380921	0.447490990079056	0.471225101000396	0.46829630826552	0.186051133647177	0.456834162629876	0.243852284441976	0.224214705777865	-0.0628437909513227
ADCY9	0.419833465454626	0.870527397028769	0.82733113932764	0.864480290708283	0.935389487333394	0.927240332393573	0.811003451137561	0.947136934891676	0.880773950161574	0.870180171872871	0.924963338495191	0.946172298009299	0.921081192743894	0.919686454680011	0.863468311386516	0.911097660162335	0.946853091197518	0.893574876044984	0.726981910362976	0.932254542466289	0.910610968174414	0.82842125291648	0.922159746880904	0.95235406887982	0.933646481048295	0.8011084750726	0.862212680287514	0.87798576383565	0.946899577493496	0.853436970906764	0.894957861247031	0.885640812214469	0.753962180249081	0.746481270601656	0.621468632015345	0.916295648928824	0.889589028352853	0.875837749054121	0.924944490209439	0.846025173784518	0.719225200511981	0.770057841338736	0.575694042532663	0.911805097986652	0.904049484489174	0.853939776117003	0.558747762649534	1	0.848277285965901	0.871512240506508	0.949371628941708	0.85561149727427	0.920762974283996	0.844290849552613	0.945971525904266	0.894955035073618	0.879321500764873	0.862364981847937	0.859081784988172	0.856012681953536	0.794395435652741	0.814188430354216	0.883967107232131	0.908087824727362	0.795127343961677	0.847223854136887	0.672457384211841	0.890864210950091	0.713800679678951	0.891289585206487	0.84934431506299	0.942617067104024	0.741995660836684	0.884263000012842	0.866070482047943	0.872925513388973	0.835212779363339	0.827401604618276	0.821276022704546	0.864727275165179	0.916853810147343	0.857136492786797	0.826571469112121	0.802867342896903	0.864360641793564	0.858535264905644	0.467313316440393	0.664189347190484	0.390238056583513	0.773167865705572	0.288155687892566	0.420520027493265	0.0328345390072826
MCAM	0.198498112880572	0.862171978646863	0.902033155146248	0.738485356463973	0.91845769734078	0.886218200075325	0.8134842409776	0.902969042020268	0.927364307550987	0.846487312599963	0.898707997629889	0.850228879221579	0.925996144293514	0.905594029939611	0.834470539843092	0.904303978340387	0.871443384997175	0.873942344614694	0.677646586384343	0.907700097416855	0.879936515712298	0.878106162177773	0.874701522822987	0.895588605435532	0.899427393413778	0.67010216061911	0.873656670249082	0.802584879986356	0.836342584001895	0.854643837112262	0.822226736385637	0.865320307346987	0.793102214316898	0.850950249650368	0.475808161792942	0.87481572172108	0.825010538533316	0.802015857106466	0.89845027419381	0.786257636632513	0.603732571837161	0.656725077578997	0.400086807730076	0.907928630811923	0.8585091763877	0.876931657461957	0.302430165717041	0.848277285965901	1	0.915577291779558	0.876043304004043	0.896491292462085	0.8870613276434	0.797600115660447	0.905093181057143	0.891984389343377	0.846634215897497	0.786120467772674	0.86999255880613	0.831751987095793	0.844897306165573	0.821762661134394	0.881441923041353	0.88485012688495	0.875659266444199	0.767107103745217	0.604429891010912	0.895866590922887	0.571590291362338	0.776532391443247	0.840312504716079	0.829006578416858	0.559989128607606	0.858436013067518	0.813619510901972	0.891558266650875	0.846678221462845	0.682357961495627	0.796599864037676	0.845807566732375	0.935220205164719	0.883265023080053	0.764524174768676	0.797380617423474	0.820895108807805	0.795172801809985	0.373146552744645	0.630416085468377	0.370599868891347	0.622001339933574	0.28475083281777	0.400705648698877	0.103458643672197
CD9	0.310440021958	0.880217665991069	0.903798085761371	0.726182582494409	0.913751827985851	0.899609897405954	0.738767127603279	0.918992834346504	0.935998743507305	0.811654848322861	0.909713536827968	0.883791134617116	0.936627192078552	0.899380694740539	0.799890930641927	0.902407144427428	0.86497347396564	0.872733674747464	0.661189847269176	0.91822857198737	0.878312397751433	0.826798415248972	0.847742159481405	0.896161848737906	0.894172850334046	0.742736892785005	0.848162757809036	0.80689178137299	0.865389717640752	0.79800862316634	0.799844626003106	0.861500079195294	0.697664086020601	0.813837106345052	0.611049902086398	0.835057078657097	0.820795621852449	0.834759364344511	0.913441645346123	0.798104440348102	0.641772204058946	0.691106183274592	0.490227047993898	0.910240720909779	0.862932830805098	0.848204154626511	0.390644513464236	0.871512240506508	0.915577291779558	1	0.901368186237362	0.892300914012972	0.868250224298868	0.768332128555356	0.884487072257044	0.85246905279739	0.84951615186521	0.834118720802533	0.820084868949938	0.811899901011388	0.837125662274971	0.768344738947548	0.918083536235859	0.874071260786833	0.858534238372771	0.85133143641589	0.643059120363796	0.866498068611448	0.666655814424148	0.777053765446348	0.814095209517995	0.867150677409425	0.65264212404771	0.896565070730357	0.834934132972579	0.910268500369581	0.800453576418681	0.683977726708516	0.749334916468747	0.804367530554918	0.934637404401603	0.842922393093969	0.706016070706013	0.727989294539493	0.898086285255739	0.81661062651614	0.508949584737972	0.694897593936793	0.461984268421428	0.675045110214748	0.394306011566949	0.494584339147811	0.147045693086244
IGF1R	0.485926922591083	0.897883763704626	0.851970094036662	0.895718427714301	0.951536308592932	0.948874892870813	0.803371547290656	0.965696492456434	0.909340388888371	0.879493875269113	0.927243689351683	0.971798394254057	0.9378632636573	0.945160725923724	0.879538458277414	0.938727074743182	0.973842657573568	0.90076154210729	0.700503394171545	0.968265447150872	0.945688112707027	0.839824506241649	0.931086893167373	0.97237911893533	0.95794840768843	0.841245833341726	0.854254648960482	0.88641134924658	0.966456264864161	0.861754431892518	0.893545018408985	0.935663834103508	0.802094787690405	0.789850016173296	0.71083335218098	0.919921441857412	0.87705160087723	0.903539872124327	0.958079860526908	0.903759220585619	0.788911117333933	0.790042137626019	0.644302814470756	0.945167091160067	0.894030189939834	0.883876342018469	0.524872887057503	0.949371628941708	0.876043304004043	0.901368186237362	1	0.880887164702704	0.938857062000489	0.840126105135414	0.961383849771103	0.865987941506236	0.888777892881931	0.906125521780968	0.857523938849939	0.859295493763734	0.851845386027517	0.823302157430577	0.927904366287131	0.924478018750861	0.836325479912035	0.869046614099337	0.727661284732627	0.881447609979101	0.764322356684194	0.860303183176189	0.859210467848746	0.962593403189714	0.753732993048963	0.913815711490579	0.919590629716651	0.928510923548332	0.809279985478751	0.855579828022688	0.818580386224204	0.871898894770473	0.933252564881734	0.847584592986814	0.818989138395477	0.794399208293919	0.877876892565636	0.853711038383681	0.484851177901551	0.693710520340039	0.391732604794123	0.791989012092897	0.31832839527878	0.424111833751003	0.0466928851598276
VLDLR	0.165027314891494	0.897909503074324	0.934811755257955	0.785003083786648	0.925334652490273	0.882207994610977	0.873370369226478	0.905453635113989	0.954681986682285	0.901662912141658	0.926544326950154	0.85286615347391	0.927494661702408	0.937921765659553	0.877835538755281	0.930987549308359	0.881665218152618	0.90378671809342	0.605824964621595	0.884399202691404	0.820484251243318	0.937297397817568	0.919300918710505	0.904755773468357	0.900733448851914	0.727886703127637	0.865134621906957	0.735409691436348	0.820193670446382	0.89172771631618	0.838364823811756	0.884121694460132	0.76136742110989	0.88414417785323	0.47063069746706	0.90129359004109	0.818341259327973	0.831508701387267	0.910554913430375	0.734215340748116	0.592913844419664	0.675722842574538	0.413092992141601	0.917932933098839	0.87802147688522	0.848970036713908	0.351348354154778	0.85561149727427	0.896491292462085	0.892300914012972	0.880887164702704	1	0.90697527539199	0.82308255146158	0.901427832891632	0.875478786102923	0.872433376572954	0.772285621411042	0.876777464650816	0.876500890713022	0.878005524861754	0.892626936643178	0.911747194311283	0.916686323277939	0.927552151582178	0.730579343040523	0.583030411366912	0.91768602610794	0.519650206639307	0.795962758649864	0.908300982409937	0.857052418254319	0.592804614932386	0.848646704381289	0.764194702011234	0.878566313459885	0.84199112324171	0.707440978234223	0.849464285439182	0.804493074327046	0.945755833868306	0.919848483743118	0.777097194963829	0.840547607717209	0.74607941329466	0.789461082739758	0.259995566089185	0.527167430122993	0.301531835766048	0.62172362835518	0.176701656624284	0.320691003828695	-0.031523532122191
ERBB4	0.309356564365988	0.888915280871744	0.891348665299859	0.882295547944025	0.957077784517831	0.933991191579704	0.88131946114997	0.940408577526948	0.925689753743902	0.940364872261668	0.944419829676976	0.922608577694665	0.926628191335171	0.959468861256383	0.923131953236088	0.959875489362856	0.95295630059068	0.931000154376215	0.709191281799811	0.940033423837701	0.881144789171664	0.911156048542881	0.957335190414399	0.962868442697611	0.949927024501445	0.791144005472221	0.876903029624791	0.847929982716215	0.913820690375396	0.908730230633408	0.913298598560354	0.930436303205675	0.76904167352511	0.841182194444761	0.553884479171286	0.955029565970339	0.908710652765351	0.886805579986553	0.947936117967446	0.790597462862331	0.742663811005406	0.767185928042836	0.536580129528498	0.929277094884016	0.940104009066423	0.873725915482077	0.477443852628683	0.920762974283996	0.8870613276434	0.868250224298868	0.938857062000489	0.90697527539199	1	0.848639236405225	0.946558547402706	0.911624571733102	0.931096756790963	0.826893941076129	0.884264763850029	0.884562376766946	0.860441548866158	0.894359972256975	0.922967689623172	0.949050909388528	0.883500052995516	0.802336566290996	0.627315924724212	0.922097766193577	0.664870418456932	0.891931623155824	0.917506957982896	0.932628933480163	0.716321424135856	0.883432788811485	0.864583900227544	0.908546872588265	0.87460782536088	0.820167161111341	0.88441113508973	0.87256974814305	0.947044317565891	0.915878077439271	0.847398930268704	0.869129643120287	0.802188650230056	0.833242676724935	0.3253469314848	0.57636809559966	0.362897367905501	0.732701690978651	0.213487328598567	0.383368323023744	-0.0251034231402724
AMFR	0.166479190824139	0.808909804088303	0.845689978428115	0.797310710776157	0.912793900015222	0.871998092003196	0.90379289691069	0.881381665818338	0.849224027074795	0.888112919417456	0.893922456200534	0.844048204304921	0.877353817054483	0.870517420484126	0.890524018114449	0.871309114746563	0.890245287572042	0.810982416553963	0.691863583693901	0.836662411401351	0.800138954684821	0.894387053367421	0.914818589561071	0.882474905658101	0.902904446226983	0.690351684770936	0.803776060812744	0.765380723354883	0.819321628297984	0.894318137678052	0.852210983144754	0.879077993801688	0.756974380679986	0.785033164669075	0.383724811606265	0.913047995155494	0.80998238635583	0.781499858137313	0.825208912797694	0.797612397234455	0.634672224765387	0.807675530079021	0.480546631765704	0.889948347986695	0.876040579196116	0.755140470153007	0.337438147754025	0.844290849552613	0.797600115660447	0.768332128555356	0.840126105135414	0.82308255146158	0.848639236405225	1	0.871091299773402	0.87883325721226	0.861201102849661	0.835757565031688	0.895861304045568	0.873220304088631	0.812444721102585	0.866262724167307	0.821128408887111	0.87680835404761	0.835445424685296	0.708892463151262	0.432015967215185	0.840475032907596	0.468916686131705	0.780651809388885	0.849462782949239	0.793361750141118	0.600188268262178	0.828359629127944	0.645192577743519	0.780733547891409	0.87813173792147	0.82072786901304	0.84652478315668	0.900504355739797	0.883649504857531	0.866593480667729	0.803884671452542	0.881113424809347	0.694573485238016	0.725458723850074	0.244323861259321	0.451530939842898	0.256714657609877	0.614828024758328	0.0872116885638214	0.275155247365031	-0.0761858217589425
LRP8	0.354820645630418	0.887623012651715	0.858704798763825	0.866229499740516	0.96422535332187	0.928887972991397	0.854699011880486	0.964361905572915	0.921440397319702	0.902662639653976	0.9376855811476	0.955866892385749	0.943179530868447	0.942217870842206	0.886950268902271	0.945853638238802	0.968802411512351	0.902113013404835	0.723191804608835	0.952645285568374	0.923335002640722	0.888777053964887	0.94786616420852	0.972115834105025	0.955263641548364	0.777311951972336	0.866939618278022	0.87007277927975	0.940807918243136	0.883321468473123	0.912275898011217	0.924143742842329	0.844364379006152	0.797068908773066	0.598222585460237	0.943095848177667	0.872324480979801	0.869819705138912	0.953739292308116	0.867293020624584	0.716725242626798	0.753643402367918	0.543828161117337	0.951094901402707	0.902583101504288	0.889696168096535	0.457455366784866	0.945971525904266	0.905093181057143	0.884487072257044	0.961383849771103	0.901427832891632	0.946558547402706	0.871091299773402	1	0.90152355629436	0.885193960518094	0.880979322299608	0.902357628013279	0.870795512380078	0.848833613395748	0.86278572345197	0.916421288153392	0.921473902721166	0.849018070221945	0.84523937532697	0.627246342824361	0.915310810812891	0.668767347928116	0.862836010356591	0.889430959062645	0.934345973986499	0.694702883707367	0.897299017002371	0.869842097827838	0.909732386171362	0.849286942189589	0.815636636437209	0.831548619772456	0.893922011315203	0.945009726292597	0.886024293953613	0.829919102559319	0.831053232917959	0.83682900137274	0.848641983801001	0.397791103826901	0.660255269460446	0.362327334952559	0.762617464662823	0.250784170368383	0.386307366118907	0.0143522789981394
TNFRSF10B	0.161096272831055	0.852701574589034	0.901188688243622	0.803746939751465	0.945618156400408	0.899747744321601	0.896687116701708	0.919530942478836	0.919027547698876	0.907776690063234	0.93489138177865	0.868441120857078	0.925017093409465	0.934690963055464	0.910244886837089	0.910209665101018	0.903798387124862	0.907318216747673	0.728789061501215	0.885303585077239	0.823366118176841	0.918121993909119	0.928121577032948	0.918212939380959	0.930877155052725	0.695632131033434	0.917002496515066	0.808940956565563	0.85203026637074	0.917614163905525	0.907859723486736	0.890157378896473	0.76628677709097	0.828640092190417	0.421513443112997	0.935412613821622	0.89938860115804	0.819222824255851	0.904093339326261	0.758728559366005	0.586327755668405	0.744320772969852	0.46645015754034	0.898890071330779	0.92097559614808	0.851295829094284	0.404493880456424	0.894955035073618	0.891984389343377	0.85246905279739	0.865987941506236	0.875478786102923	0.911624571733102	0.87883325721226	0.90152355629436	1	0.886775329404346	0.807389576811345	0.922817675394058	0.880884405004924	0.826268539388418	0.881552923583012	0.869744873445799	0.925742503897582	0.885328815372132	0.74693447981575	0.524035858154176	0.918565053891846	0.538756075820706	0.877795109878321	0.882152850275925	0.854915839325498	0.642779194184581	0.897112196606694	0.75423774610606	0.85269721680028	0.92414289490947	0.779704995229965	0.857100943512912	0.899412353097051	0.94466231232197	0.923823648143054	0.830698982503955	0.895905378465003	0.784324308807383	0.83053995050417	0.291525435922233	0.530292597737686	0.343920099447977	0.620475314268095	0.155850212432539	0.363990331085052	-0.0131471955579941
TYRO3	0.285181083770541	0.867646886835077	0.894318978982388	0.881285468230831	0.925570292875742	0.928330293157954	0.895583653134132	0.90523221682491	0.898622379250218	0.906729829892017	0.93670825120393	0.884431113397032	0.908281817291885	0.927850036877613	0.933893594171881	0.923888829827559	0.893994890375711	0.915709851648143	0.75083058814512	0.908992167265118	0.839928709695036	0.896878526381633	0.936509440574547	0.908925812735177	0.924284084640185	0.767427533669477	0.883533498844555	0.795609245967059	0.859940756095064	0.917272752807801	0.848348301505938	0.920474367191333	0.714200828812173	0.833283286894145	0.546676536584192	0.932573183992405	0.902029265893097	0.858385101723522	0.886411352493828	0.759850175205786	0.700369754199595	0.813168235252448	0.550863938461	0.881020644253468	0.953298351787987	0.804139237317297	0.452145536139985	0.879321500764873	0.846634215897497	0.84951615186521	0.888777892881931	0.872433376572954	0.931096756790963	0.861201102849661	0.885193960518094	0.886775329404346	1	0.794802547352701	0.866171331772293	0.877800801685837	0.881458794261042	0.896020533926652	0.883934620309157	0.952653820211258	0.888307050747154	0.739777090280695	0.546040161364389	0.91944819638079	0.627267281244738	0.870000582067873	0.934545866690866	0.8936660053767	0.66306062489075	0.867056019208048	0.804709519601718	0.825419491184305	0.884632845751121	0.849025889494365	0.88739977346767	0.877360016768353	0.922816429601726	0.903406284656622	0.85770783883363	0.886720287343928	0.778761083721714	0.798232961283311	0.334301608794633	0.521427631155139	0.322191856855232	0.633914011473157	0.190165807239391	0.351716682918136	-0.0429507209972807
SLC16A7	0.423250887679592	0.865447582230432	0.782035161788907	0.774258546344756	0.893924224895229	0.887461633906452	0.697715553054065	0.929073749612531	0.830087441699085	0.755781810011482	0.856675858634064	0.941006181872465	0.900828146842835	0.840879630044696	0.775396066468369	0.834604683822659	0.909064879235751	0.754295356943271	0.684072864701808	0.924409976987926	0.894248224213017	0.746614509259981	0.835431266308109	0.896846508178209	0.923908515111807	0.702271931454524	0.811768205433569	0.838169592622564	0.929846037199587	0.747514493647438	0.814544336669571	0.855750876996564	0.727626282684479	0.67573878621784	0.67591378437114	0.824271758847787	0.766299956445568	0.831913356231079	0.855395293408534	0.910647301356538	0.682922931124767	0.748724215215338	0.624735925658902	0.896354464745011	0.829119903842064	0.815405283995347	0.554061899376359	0.862364981847937	0.786120467772674	0.834118720802533	0.906125521780968	0.772285621411042	0.826893941076129	0.835757565031688	0.880979322299608	0.807389576811345	0.794802547352701	1	0.775424612283149	0.760557773556394	0.818010252483496	0.684233067384698	0.82615563963313	0.795193189334916	0.738192604928697	0.873672840465002	0.574733975817846	0.776622886513379	0.733994735836784	0.752532524930544	0.741515188301827	0.860770079161343	0.757439026705414	0.907425715713775	0.789463523786596	0.832644887290653	0.747950171503279	0.798212063571162	0.6586724370615	0.873309648733047	0.85018502396008	0.721071292389709	0.703237289929346	0.681934851188097	0.855324531466829	0.748230414058973	0.561909913481526	0.711311706994088	0.391722890222871	0.726855386122389	0.313298446675582	0.430344725917616	0.0644585241861619
SEMA4C	0.180508978176324	0.819226223661285	0.856349325650205	0.806558006291255	0.930323080981084	0.865085888774427	0.920470099133706	0.886150103003412	0.900489213376157	0.919437060036755	0.906736131234535	0.852704124124064	0.882937569436473	0.916105239696437	0.914301824125108	0.914242307314341	0.891265861021453	0.882136681128805	0.73933635535482	0.856519984678257	0.816709809394276	0.934634854135682	0.923222556091504	0.910334446967853	0.903407419430822	0.707565294041462	0.837009926608901	0.796787150602889	0.814633953325068	0.927381311548982	0.906554178697904	0.896712651145248	0.808189688411894	0.821689028885031	0.412099345981699	0.936165473020422	0.856376141604536	0.815454034523215	0.875515368960228	0.757930392038943	0.571931122927474	0.749859211316458	0.436490275917116	0.883333089816293	0.902433765019421	0.820132720968923	0.409876359300635	0.859081784988172	0.86999255880613	0.820084868949938	0.857523938849939	0.876777464650816	0.884264763850029	0.895861304045568	0.902357628013279	0.922817675394058	0.866171331772293	0.775424612283149	1	0.874161850111176	0.785203317683204	0.901924232341363	0.853858441879072	0.919587966430793	0.870894335687129	0.660879062415737	0.51661090931165	0.922307375705308	0.484741575651144	0.824520844816762	0.893587897217647	0.833425417803316	0.595025369711506	0.814892887294047	0.71110966731303	0.818182704661556	0.882462848907701	0.78352133918447	0.880545275279522	0.878889414569714	0.929128094902065	0.925124173262465	0.844411794918942	0.918001939429163	0.724942145858461	0.797005244626348	0.21298065400781	0.48130244030767	0.265732164091713	0.586263525849147	0.117073685220107	0.277264943970264	-0.0725519765622573
TSPAN17	0.181274851471665	0.822542729911933	0.881967479053477	0.836121824189872	0.912695932447843	0.870259349738331	0.913071107051531	0.871791708540849	0.902242944530103	0.918904804919839	0.916979455805972	0.8354345674422	0.890157556023168	0.913102100330691	0.915553614603436	0.91441911629758	0.880864482974852	0.88442953113372	0.687018163246571	0.847116298415751	0.814013719028892	0.913655096949127	0.92579281978986	0.882550347870993	0.883847542558684	0.758858857728108	0.858145085606572	0.718785460108862	0.806705068645267	0.917356572423139	0.894619522643522	0.87874918862903	0.768271519616639	0.852121146467815	0.427935264833341	0.913654588091698	0.858885751837212	0.825772950324367	0.853219818121161	0.740888953910651	0.618501873596503	0.762892812660509	0.479139673875395	0.870078308882546	0.875169327205124	0.752405846670289	0.355748868668628	0.856012681953536	0.831751987095793	0.811899901011388	0.859295493763734	0.876500890713022	0.884562376766946	0.873220304088631	0.870795512380078	0.880884405004924	0.877800801685837	0.760557773556394	0.874161850111176	1	0.797623646626004	0.896259704642971	0.844477476026223	0.929059364301023	0.869772924250015	0.720434865236827	0.540212937707422	0.89150934302822	0.489456329663431	0.82792399679103	0.914107760307915	0.845531149098006	0.532233928413734	0.809354421356012	0.71903465752029	0.826681318276087	0.87188035588255	0.802814058381279	0.919503554154117	0.843120048098595	0.909108025301211	0.905311865344657	0.833238724585264	0.888646192312244	0.71430061471458	0.798709467617114	0.228224122307452	0.458701521226482	0.253936736223753	0.63403158897238	0.128880088681587	0.277004917359488	-0.0733623588566016
PLPP6	0.189461394398922	0.872123922786009	0.888234643488279	0.798217716874495	0.89521217031088	0.869823476764022	0.829164241019116	0.886559415179843	0.876574416950385	0.841259730609783	0.878810966219194	0.833908422312163	0.89339778560604	0.891211119298556	0.858333466299876	0.878528863668516	0.869871133980029	0.824884497716685	0.600037425061966	0.898035581572145	0.810262469743142	0.866112232148388	0.87665215125121	0.85864514721843	0.899663435070262	0.644769719517884	0.851767809582055	0.755066628945714	0.814450358225712	0.854917820915914	0.79672697618332	0.860823162870893	0.760093230825197	0.820976142322504	0.520567706517956	0.86184310107759	0.764766538990979	0.749829181630147	0.85937315282196	0.772769454886759	0.654599236084107	0.676426982792691	0.533407419508752	0.891332247981392	0.844359845375353	0.830796660409459	0.312938114492175	0.794395435652741	0.844897306165573	0.837125662274971	0.851845386027517	0.878005524861754	0.860441548866158	0.812444721102585	0.848833613395748	0.826268539388418	0.881458794261042	0.818010252483496	0.785203317683204	0.797623646626004	1	0.83265019451616	0.853301807601037	0.851795431156464	0.884894789297888	0.722264840013356	0.464793828062227	0.827140185733923	0.531131388875982	0.751745537107297	0.854681178113393	0.817134954957909	0.607383419498539	0.883804601493539	0.736042180353723	0.791733856407582	0.808657001572121	0.753214450287961	0.769938172576987	0.855887392015383	0.877385070692273	0.832793707132314	0.724837078730057	0.804898603297691	0.722151897310787	0.687012149175204	0.296727355709535	0.540790644317728	0.31720822764214	0.552526082233089	0.158080443714804	0.344559349536564	-0.0178275606647482
GPR37L1	0.0755082402619287	0.787568569371607	0.872075010465932	0.821267871638118	0.901978344406753	0.844071435706373	0.974142142958582	0.849642103048935	0.891620799978539	0.950248632380963	0.917318149359522	0.790340373073313	0.851634718875964	0.927768712439389	0.945724113128258	0.924638945040205	0.85981760725411	0.9145204908538	0.670030125602186	0.814852669793478	0.737166874575012	0.967396100515537	0.941703567029829	0.879717217031639	0.863146180962845	0.690428726714583	0.824464786583431	0.719369788057758	0.762924720577638	0.951419691291433	0.875976319358802	0.876850073737226	0.756707410237424	0.844287880151058	0.316481209101987	0.936798987748863	0.847990363202947	0.774749750537072	0.859895442776381	0.641479920775966	0.596829168888918	0.718437066698158	0.447071958927787	0.8539555499354	0.88145148006229	0.775242212126426	0.306863070688459	0.814188430354216	0.821762661134394	0.768344738947548	0.823302157430577	0.892626936643178	0.894359972256975	0.866262724167307	0.86278572345197	0.881552923583012	0.896020533926652	0.684233067384698	0.901924232341363	0.896259704642971	0.83265019451616	1	0.858578200886875	0.93660786063742	0.918672556195	0.607153061228246	0.445040050705082	0.908470898327433	0.429345121656927	0.862145319081896	0.945514170154837	0.827106091287712	0.553844230320696	0.785726163075959	0.677819249865657	0.784387386361872	0.893280999241598	0.787100252990711	0.939947179261274	0.828338397883246	0.912253395561864	0.966079265636306	0.874348694533043	0.948051454233908	0.628919967047944	0.722740384663485	0.0304193783968677	0.328380412108139	0.209230086362491	0.580235356271814	0.00509587500715174	0.209470902819912	-0.162819068175066
ITGA6	0.26116094687782	0.893102642904348	0.91153369696715	0.797231941814125	0.942333199058945	0.918276298264147	0.818925684856671	0.943817743947685	0.940816447235779	0.874318284439971	0.94635455974132	0.898840192388077	0.930984998249437	0.947538330228313	0.879600919307441	0.943251153501125	0.916673424092125	0.907010645623799	0.652124913503567	0.924855626877425	0.853232412726704	0.884352330659077	0.920618377859832	0.944716937150113	0.923803565501928	0.740428767377369	0.848549358787506	0.825113498932838	0.883846804411318	0.852665704457225	0.859538856968541	0.879451094656673	0.753979647406815	0.81800120951705	0.550250956048523	0.896544967227729	0.854904738507836	0.857473104143309	0.936661761930075	0.76663353719864	0.712331740397898	0.749575803833583	0.49325745826499	0.94791210986545	0.880851840140964	0.860817135514624	0.398217845058466	0.883967107232131	0.881441923041353	0.918083536235859	0.927904366287131	0.911747194311283	0.922967689623172	0.821128408887111	0.916421288153392	0.869744873445799	0.883934620309157	0.82615563963313	0.853858441879072	0.844477476026223	0.853301807601037	0.858578200886875	1	0.903964719227664	0.889281676505087	0.821992043942243	0.619955084930371	0.88191354531209	0.642021479456507	0.851344019092474	0.867106913825286	0.896301855792927	0.696869257779003	0.895396669215754	0.834439967300613	0.929233042678865	0.829285286071833	0.761403594764273	0.814660838950063	0.819795942846482	0.948965895439548	0.897900156215143	0.776442906089504	0.804580513945627	0.827957260855741	0.799707769554868	0.351534113106973	0.603362954078869	0.384547495786124	0.733353837263203	0.251935746036864	0.407876654705006	0.0153904962186474
CD81	0.305923657896255	0.87208062682033	0.901594986701137	0.898077428507087	0.950874939339927	0.939865851983653	0.932457492490899	0.919145587881528	0.932593299675244	0.949768198122816	0.959277917192398	0.896714188373443	0.92719666068934	0.966169734461657	0.966067351577909	0.954804180455738	0.924259110705319	0.962612074270222	0.752870702588777	0.91306111723379	0.873805427013802	0.935909701342626	0.96625959276937	0.942787173490831	0.944368062812876	0.812588897211797	0.899103675689332	0.812657045076585	0.870717923036592	0.963430684610176	0.896063246204246	0.96207772534771	0.787426218918706	0.887225287348621	0.534394622139585	0.96286995539791	0.937106795944741	0.888554559107186	0.938923730342757	0.78170124449487	0.691237235400877	0.80078378024399	0.564994678697988	0.906032355707299	0.947650767749836	0.830949751558946	0.447919409845281	0.908087824727362	0.88485012688495	0.874071260786833	0.924478018750861	0.916686323277939	0.949050909388528	0.87680835404761	0.921473902721166	0.925742503897582	0.952653820211258	0.795193189334916	0.919587966430793	0.929059364301023	0.851795431156464	0.93660786063742	0.903964719227664	1	0.915571243329607	0.742121496385853	0.630561852323912	0.945289660203615	0.620243402381513	0.891929840088082	0.943738127870843	0.917017971528949	0.668843660901667	0.881975933445016	0.826569867792585	0.884821427433786	0.91461755321012	0.865398255529716	0.934951490975086	0.890998025632799	0.957410414055025	0.946056298979375	0.899104703646276	0.932163248488935	0.783578367635138	0.864561706278792	0.311174950675391	0.52257550497434	0.343017183876462	0.673707861050299	0.200043644756038	0.365845960833332	-0.0301805603394316
