""	CCR1	HAVCR2	CD163	C5AR1	ITGB2	ABCA1	SIGLEC10	CD44	LAMP1	PTPRC	SIRPA	CCRL2	NRP1	CD74	THBD	ITGAM	TLR2	TLR4	CD93	RXRA	CXCR4	TNFRSF14	LRP1	PLAUR	ITGA4	LILRB1	LILRB2	TLR1	SDC2	TREM2	TLR7	FPR1	ITGB1	FPR3	EDNRB	ASGR1	KCNQ3	ENG	TNFRSF1B	NRP2	APLP2	SORL1	KCNQ1	ITGB5	HFE	MCFD2	ADCY7	SDC4	STAB1	KCNN4	LILRA1	P2RY12	SDC3	SMAP1	TFRC	NOTCH1	SCARB1	ITGA9	KREMEN1	PILRA	SCARF1	EPHB2	FPR2	ITGA5	PLXNB2	FZD5	TREM1	NOTCH2	GPR84	P2RY6	TSPAN15	ERAP1	SLC16A7	S1PR1	TNFRSF21	LRP10	DYSF	ITGAV	CD81	UNC5B	LEPR	PTPRA	PTGER4	PILRB	CANX	SORT1	SLC16A1	NCL	LRP8	NCSTN	TNFRSF1A	CD63	RPSA	AMFR	CAV1	ITGA3	FGFR1	GPC1	PTPRZ1	RAMP1
KREMEN1	0.7302384024893	0.621393532706749	0.717317324970954	0.707561567059301	0.673156588007769	0.819077673971736	0.690178541145651	0.867949779471155	0.793794513067486	0.655507863998853	0.6652592385213	0.67840458972783	0.736244121766894	0.649530811598553	0.677586404109384	0.607161444081814	0.77514331376623	0.73358415269445	0.682347710742524	0.751087410516276	0.641730016137563	0.728632274133553	0.801340871471567	0.643530641424485	0.68635295435203	0.641477989361098	0.649376724279593	0.671596014275055	0.821234651203317	0.57644728739813	0.714880063225617	0.693117189037281	0.815535586930496	0.656628543032374	0.796136450147447	0.629462500380442	0.591688116529507	0.663970626875629	0.688207156305776	0.884861289949981	0.844280060771159	0.665990876388909	0.500417902810274	0.859882904004757	0.77917602292109	0.760459485486981	0.804447083269448	0.753288152960001	0.728670060756727	0.866331963957733	0.513612134026785	0.351491355398032	0.814989593663088	0.837481296797599	0.634918487938414	0.699563456073518	0.800308854511933	0.683445816022145	1	0.482400771993664	0.777745793337284	0.806806842975811	0.583308135480842	0.870092257333027	0.867258448445015	0.873728697861341	0.718602946573649	0.84615569303413	0.813239525006192	0.634250544332752	0.802928003771155	0.770784779829214	0.690254144713381	0.724329069017011	0.842372073022072	0.930941485239986	0.608221094790721	0.835693538941076	0.770200634877271	0.675407478908998	0.844212566738409	0.718859041010757	0.591913330890015	0.83475138962703	0.87399374133082	0.686080558868281	0.600175244747301	0.894222026558856	0.817787667336829	0.91694630228338	0.797980859133338	0.838658060511205	0.856024730243349	0.710081114996994	0.299054724287762	0.648506820929356	0.505975675476898	0.515361628882711	0.394826302128559	0.615802955979112
PILRA	0.906183055122952	0.935147599324559	0.802866482265711	0.908207170897135	0.898043864060661	0.865156025569047	0.833266333130895	0.825256392810341	0.90330352168645	0.89551801198862	0.926831085729929	0.799786695020815	0.854809792004298	0.894057490975843	0.919774890421304	0.876550838468292	0.858971473419012	0.924532285485449	0.812170467357106	0.879561238994525	0.917258277097829	0.907444683922327	0.850018850106868	0.949126827402337	0.792639264295578	0.787655891377876	0.697183901614879	0.9433087602582	0.820529395924378	0.9232454092265	0.867139720763245	0.865947068805484	0.790204488287252	0.865616094718088	0.892236973626126	0.902795706788418	0.923639651808936	0.824268822553521	0.892631444453134	0.805252155543819	0.835354643409495	0.927714806980073	0.762452997511549	0.786128505814383	0.743674551902056	0.648687719479728	0.775888532325758	0.452149235269718	0.783708429378517	0.736155451112739	0.844674859305068	0.844060664164118	0.530006163687063	0.751430417203414	0.928994853913379	0.624626263136256	0.870248795178711	0.85910366753343	0.482400771993664	1	0.812776109953747	0.782233844201671	0.799629602500871	0.780556903933348	0.672871681273994	0.770307931027759	0.802479576206686	0.378027347671871	0.852887739340093	0.450275268611342	0.809078526606619	0.701950480478275	0.332778429703855	0.359675559121216	0.662705904124244	0.676240007758788	0.93419045717409	0.490832293767663	0.870194371796731	0.381528953237385	0.787517646720913	0.234433499778634	0.95912540802717	0.429352833702836	0.69616353825931	0.175622174891404	0.260207824767521	0.668742993828777	0.416333877942013	0.585592133245547	0.844488621400981	0.780101678389548	0.669859161490405	0.619737156278512	-0.193688044854903	0.156856511481167	-0.0520562363902521	-0.100005314577414	-0.161559331553885	0.162517346896913
SCARF1	0.94787689870393	0.945793922911931	0.979732537583549	0.94124200766962	0.963250740279277	0.946492433093427	0.971523421195245	0.88144008289067	0.925616038719094	0.964218848099771	0.946936355493623	0.868116173365804	0.98336531495358	0.965386376369184	0.963745902297947	0.946755748048383	0.981867031361062	0.937499014962146	0.969661369677684	0.975106330019763	0.829319658080094	0.866208838770441	0.957094585426231	0.925251920042597	0.970440511842539	0.956985230155258	0.93463656742649	0.939253265797042	0.828777511459778	0.928755364830019	0.979335836064528	0.972546412049292	0.890124758187907	0.949248010734977	0.941170028964352	0.946434187580343	0.928310642537492	0.968164635487343	0.970060836028512	0.911422523724741	0.949386244186956	0.952796523878171	0.857893892527694	0.978112926325617	0.942807937281795	0.695129447930176	0.987590505711067	0.51687934515637	0.981118491343499	0.943796242912247	0.904408560161278	0.817925076670454	0.809838642055186	0.800060501824937	0.904336665042399	0.782952186002541	0.971876208625867	0.9768681402699	0.777745793337284	0.812776109953747	1	0.955481904782858	0.927158056797134	0.894940843216484	0.939523882300437	0.931525009734795	0.793198610631967	0.659757632757807	0.890221090741344	0.820991206385953	0.97164938125856	0.932092575389903	0.691181576104712	0.7540949880685	0.861427407570259	0.895048289517723	0.940676884398674	0.773625489917656	0.933141063735716	0.647574987966105	0.862646885595865	0.506929112469143	0.910697006749491	0.675192233197791	0.834303836526112	0.502258669287764	0.408866465497366	0.852818699785032	0.671718874191927	0.86365871528616	0.9651229184202	0.833025548230946	0.796907136087333	0.759781652579207	-0.108724808293937	0.392616219346678	0.143632446446184	0.133947005410781	0.105020780572799	0.322767973220266
EPHB2	0.888724478283377	0.901389540355398	0.953391941282408	0.87742657869473	0.933344171086405	0.952735335121725	0.950807269780981	0.881843720597445	0.904305900072425	0.91569208626273	0.895615239721306	0.768608874445956	0.959277411558259	0.920323458907911	0.92510224207328	0.898733573017494	0.96482939765321	0.889209088171417	0.949307189479588	0.95546996452203	0.757001901966422	0.807777556267736	0.976778040429791	0.894882510692708	0.941539858243683	0.909152230250223	0.879431851190085	0.899971112036868	0.829875398184563	0.882073402107025	0.95362522580941	0.927898087592831	0.947486292178512	0.935997424942152	0.902893979904723	0.915612159117496	0.915930850448735	0.941358065255695	0.92625723972068	0.931605510681551	0.963919747432486	0.907293825195348	0.756351932707458	0.94866520567738	0.967261354726502	0.78025234481986	0.942407364588439	0.624634147570178	0.932888714287001	0.969700231633044	0.880452643495594	0.74143087667341	0.909768874430474	0.861791996809246	0.917871548322779	0.908989590828375	0.928257903071234	0.932262371026268	0.806806842975811	0.782233844201671	0.955481904782858	1	0.887079848099081	0.931780680373987	0.972295747674628	0.95187702472813	0.80269299518657	0.770974302121813	0.843621529946231	0.807980256971653	0.974812816750765	0.92059171329133	0.806456419037173	0.833368215421084	0.932802217192689	0.938641693971353	0.894223106846379	0.893972016996868	0.951067848330647	0.706511626426135	0.910085780195805	0.681730929837174	0.890189825891935	0.817386407909957	0.900438052733679	0.669321840127526	0.555859818056323	0.929657216889905	0.775563913261719	0.905851344271226	0.972570572865647	0.880060123471032	0.85430186679627	0.845748153686624	0.0462715924170953	0.597457446103658	0.33991121909753	0.358159444320213	0.318719815183594	0.530424654533046
FPR2	0.862237620466891	0.925926641871446	0.94696416660012	0.902083619994809	0.938303375022575	0.858993397682976	0.949713254637705	0.739082222007282	0.814251059107577	0.954602654587416	0.916826759268593	0.801821860532366	0.934681942145945	0.946869872320791	0.925756419069974	0.953360404068302	0.929165765751335	0.860681334463864	0.961903171277956	0.921950998074392	0.744839911532512	0.744657416242166	0.873185865669533	0.909146334860325	0.960081525453673	0.961892207614719	0.943348524212442	0.889195622742883	0.697208336739032	0.924177360301334	0.940871606988133	0.941283133284051	0.795286697540937	0.930841894977527	0.815080712445246	0.942343769905786	0.920636180307408	0.955736900185546	0.946547163404523	0.768969471597567	0.855733880720858	0.926095013628758	0.868128735567006	0.873854153866643	0.874240518487994	0.595828864615216	0.913360719547298	0.354515029655041	0.942039770824168	0.820082705115228	0.96199490331667	0.875662153885392	0.702523453790954	0.649076262151314	0.879279461280062	0.729232599178824	0.87765159664915	0.943206866948208	0.583308135480842	0.799629602500871	0.927158056797134	0.887079848099081	1	0.767692728168808	0.838172503562208	0.815349921297183	0.747684726923803	0.567711828583114	0.73072974409057	0.824491635177585	0.896364652955026	0.896731608789789	0.613589213732613	0.682144245287833	0.767614194343966	0.735819407525513	0.915535988287938	0.665424270400287	0.871383724303164	0.591775498752847	0.712880508075873	0.383405312190514	0.895764696477308	0.553089985849528	0.718437013613184	0.419656564125712	0.279907201457662	0.7245222635654	0.496423489346342	0.711722941018089	0.898313887740363	0.730020022096288	0.696665003038711	0.748262930844311	-0.198892985865873	0.268188950862248	-0.00355604808719704	0.0262542808485916	-0.0116820527160364	0.219805136601281
ITGA5	0.872322414059645	0.845466953527619	0.858217004989155	0.8602038405657	0.875180063745585	0.962122449647498	0.863134649558435	0.951725381397644	0.927358330769916	0.843023971862184	0.857843845112757	0.765055439451445	0.901633977545018	0.848636354911695	0.881517182633253	0.816485128794661	0.916840117920444	0.889794144020327	0.845004523383413	0.921756795243824	0.801879071108487	0.862042345087348	0.964444915581631	0.87543434123748	0.838236466395871	0.791490718065472	0.756401278673121	0.88232141298844	0.930723873020176	0.820838361365328	0.888838399166528	0.858503194902162	0.978656901436471	0.865930514293659	0.92654994990046	0.844986728014149	0.853421999406324	0.845816019933039	0.872731161440059	0.968234307961884	0.968629436497448	0.866170053783776	0.656275411700657	0.920348641366693	0.905698481231784	0.902489028218218	0.879548307374355	0.811007945487831	0.839148345865187	0.945436496291206	0.763490977403341	0.630415679556068	0.840963149258061	0.946642115454085	0.901563983642999	0.814590792385267	0.924597238381613	0.849006505057244	0.870092257333027	0.780556903933348	0.894940843216484	0.931780680373987	0.767692728168808	1	0.920788872720182	0.943140650270059	0.914089563368839	0.806481069778625	0.897604745413008	0.629023933313627	0.901142769070661	0.865890695322392	0.686455314202327	0.703936193471509	0.898156242227845	0.943925873652137	0.836949912277854	0.867129470111816	0.957564480918705	0.701505579369261	0.973580104690443	0.692316700648696	0.857638120103866	0.82412029568885	0.959927085548081	0.618168408651231	0.655338992872435	0.950977163735304	0.760298501480432	0.914261412906255	0.951393771030203	0.96483942954629	0.934464068426066	0.84182013001685	0.268057624515963	0.618970435093581	0.437029837080265	0.411774680095716	0.263040563467499	0.583157160901122
PLXNB2	0.843115109075766	0.833294904056032	0.935867259443863	0.822803883784363	0.888062071471996	0.922549676804007	0.922914685932169	0.862667009946165	0.859400269927862	0.859701127495044	0.8329493022303	0.750794643289924	0.927139931461872	0.872576249721831	0.875650772925575	0.843959025735779	0.931808570338181	0.833190920735196	0.925367567330985	0.925339131750711	0.677111578913901	0.75234284792729	0.948581660983091	0.829850295431376	0.91419752573155	0.878678966774253	0.874632790055782	0.846790105998263	0.801431540351928	0.822100193068281	0.921905544287744	0.897914705621917	0.91603695596695	0.90174240693217	0.871671638307738	0.857260158220185	0.846090453891305	0.910836411488723	0.88086563489197	0.925175798673859	0.940214272288087	0.838149173659375	0.712873828318826	0.948971206934163	0.963896970219108	0.756621051032178	0.938754255787999	0.640600463952031	0.919040393310539	0.983614010908765	0.810081863280983	0.651225786610388	0.950290597463093	0.837080767513325	0.849097602720487	0.881925869735953	0.898332340801973	0.888227130157578	0.867258448445015	0.672871681273994	0.939523882300437	0.972295747674628	0.838172503562208	0.920788872720182	1	0.958984422337903	0.769225667172504	0.802875819080552	0.821258870260573	0.833932906564166	0.954526813571971	0.901406282877536	0.855432102130757	0.886142156195962	0.953162521143161	0.959754690517513	0.820484267509143	0.931854590829958	0.919051658569495	0.713101810133164	0.892367074295239	0.726248012851863	0.81489724146852	0.862844037266854	0.896305623133921	0.726986639169212	0.573426167607427	0.948262448358899	0.808154555285868	0.949881782400295	0.953861558302387	0.860215969866046	0.862517569782614	0.824125920083231	0.0940914122114328	0.652151483925655	0.390842679076587	0.438751621046335	0.387981167391438	0.579536636239795
FZD5	0.890609220124258	0.857811154039396	0.905906124530375	0.872699152368883	0.899053087031201	0.957984059118295	0.899740565950417	0.932451851789115	0.928826835791886	0.867643698148733	0.865740432671755	0.788033208171068	0.91539758438589	0.876681201074432	0.904425409046348	0.83448875632204	0.946621767945853	0.893274862853118	0.897279684898687	0.944868210836629	0.783398755951351	0.854834521175998	0.960712431586475	0.877404999409143	0.871020805635884	0.835772611850755	0.80392523287495	0.902437440809094	0.874339145111085	0.843936447977068	0.922581415489128	0.89869604432586	0.917865824385506	0.901439599812642	0.936526220983717	0.866246026426208	0.859107372116803	0.877826468217677	0.891514511073895	0.971271136746096	0.955021108729567	0.87389714025657	0.677211336605295	0.950374464252601	0.92433782138503	0.781746258538484	0.925181514172287	0.662351479848039	0.886157758780924	0.97563669078292	0.775748829443745	0.632122873840247	0.899603442615111	0.893330355107978	0.882358381651949	0.85130858047184	0.930149570969293	0.88168731708665	0.873728697861341	0.770307931027759	0.931525009734795	0.95187702472813	0.815349921297183	0.943140650270059	0.958984422337903	1	0.822506642029315	0.74372187156977	0.9119261450768	0.697538351098473	0.952469945914358	0.850931640083746	0.756341840312925	0.757276189800164	0.941397815268449	0.965737073675498	0.845787136651011	0.863809134478856	0.93782674562433	0.62272973717747	0.935244527209167	0.670189037987722	0.861405330488471	0.829407771470788	0.912320192830773	0.642658556222177	0.547188294841548	0.955144717072629	0.801405384460683	0.910386439694188	0.959090281848095	0.906435332504347	0.882774892816453	0.782446462550911	0.0548650209835862	0.590109922404711	0.356786474368235	0.363230617491574	0.31858170847447	0.552699021274542
TREM1	0.808309970849732	0.809528754277247	0.762687610478179	0.840390406020964	0.827120267959936	0.888439472804501	0.785439438018871	0.880999831375909	0.860207864484664	0.798569818205225	0.821539662309185	0.722275796167259	0.824552870778711	0.795428451025007	0.838913256962683	0.77867498856863	0.839094207056047	0.84924805892381	0.765069198360788	0.858801383207507	0.797920693746124	0.831727967542848	0.884705225081105	0.872334427970305	0.756425029754197	0.716174730124137	0.675225634706851	0.848676491999148	0.892499366829481	0.789319085445387	0.820884877076517	0.790746485468716	0.902907537189895	0.80820352434114	0.849238654598229	0.801948373463354	0.819854860632145	0.769952254714919	0.827992373142523	0.853991992267174	0.886353265181905	0.831087356040753	0.598796246335374	0.809113392521	0.791060316818972	0.878882544670758	0.773218101008721	0.815842896370889	0.741865447589379	0.799978263966472	0.744046348540022	0.616429130857981	0.654243084709569	0.866735187184719	0.874179668066552	0.680658059326192	0.84918404961625	0.777284976123442	0.718602946573649	0.802479576206686	0.793198610631967	0.80269299518657	0.747684726923803	0.914089563368839	0.769225667172504	0.822506642029315	1	0.704910819199711	0.82015944338182	0.478685436749409	0.77555290368949	0.778460284441634	0.465183026951804	0.493484850258365	0.744176296816083	0.781468557577268	0.804329817005743	0.684205124133579	0.917902091268086	0.558031693777958	0.882301547886618	0.535608576768718	0.844478786081461	0.655542584164861	0.878890583360249	0.406019784684843	0.538739161907016	0.829907027516512	0.553382393753558	0.74793519306219	0.872806850413615	0.941413053342752	0.902458691326235	0.827073738881403	0.325460328663277	0.437878167121485	0.304617446037097	0.257798728494647	0.0464926721420405	0.481069228815869
NOTCH2	0.553686427289112	0.509331367215042	0.620766260239317	0.585749685785213	0.564567279618278	0.722494193604098	0.601518530778622	0.732772907570934	0.646879929451947	0.566054999601492	0.545168424742942	0.490311079998512	0.636287166849365	0.540910591961442	0.554259073677641	0.517170057118683	0.684237864506358	0.587185446857327	0.610373743101729	0.646371159336651	0.484898876228211	0.539602200272717	0.726025041832152	0.54422682350064	0.620407078504439	0.561548706821683	0.578958813164218	0.519634257843527	0.683438355471282	0.45900356092479	0.609107302188433	0.568489545384304	0.820990290989485	0.559635800169361	0.610720046734709	0.549424836665428	0.524846352502517	0.592852011162389	0.582116420647698	0.750611635918521	0.773833609956415	0.574792407138191	0.370955420813514	0.719915051698591	0.710115680716813	0.821835710932839	0.691197546153912	0.787482151102667	0.613208491396016	0.752579049679541	0.493203314254188	0.299382134937906	0.811282375897739	0.783717503458156	0.587059952767542	0.765778132007043	0.65559978693649	0.588271957893334	0.84615569303413	0.378027347671871	0.659757632757807	0.770974302121813	0.567711828583114	0.806481069778625	0.802875819080552	0.74372187156977	0.704910819199711	1	0.584236004324858	0.63136317939732	0.697096960276126	0.780586013069772	0.762895263544714	0.776692059164605	0.762720585184589	0.833511735481234	0.498450470692462	0.880810589337222	0.71359000369439	0.792325725097554	0.787341815063324	0.875349520738971	0.497682040565821	0.883946077212906	0.876301425128379	0.80514812007141	0.732162831440335	0.864180951238952	0.829156021803888	0.843479695884115	0.718642322216233	0.821540983563499	0.859168785496805	0.866295481829708	0.525685182131537	0.796377559648283	0.687722235086509	0.696905538179946	0.55933777144605	0.797017384097213
GPR84	0.954050360634711	0.874123032425697	0.828375580283619	0.922683298278653	0.868003000458075	0.934706625711792	0.828133189548678	0.969933527900093	0.977480662095201	0.860776534678837	0.896360833891265	0.874533847658026	0.876281959200071	0.857875669503986	0.898270695571384	0.814806606628855	0.909146827173732	0.959586261255011	0.804006716075914	0.902731915980503	0.932552037252963	0.978708786303514	0.900535375004229	0.886949183250287	0.795729609027222	0.771359604010946	0.721042768957237	0.920455366904323	0.939587718115402	0.836192291587907	0.87236048577849	0.865933047855246	0.853750469569474	0.828429600588903	0.986331216249461	0.833946983508224	0.828134298352592	0.802966229124757	0.876874402420683	0.952376802583407	0.920134701516051	0.895090760637213	0.717869183239453	0.924398821071063	0.814635293222004	0.732823112981845	0.883922478802241	0.631570458910437	0.835401950123169	0.880289667932982	0.713859636144853	0.664772918584432	0.681508655894174	0.880131203248256	0.84577095193012	0.644318745157745	0.953416312520201	0.858391213457683	0.813239525006192	0.852887739340093	0.890221090741344	0.843621529946231	0.73072974409057	0.897604745413008	0.821258870260573	0.9119261450768	0.82015944338182	0.584236004324858	1	0.538134969579541	0.883557382697751	0.780574857023421	0.48041300034989	0.516698440523769	0.785149154042446	0.88714935262851	0.871534867857789	0.653359477829735	0.887150929257734	0.506177471626969	0.904184855420795	0.425816775862747	0.864646142279385	0.622660242034135	0.836541778962321	0.370936038543896	0.412235373687607	0.830081173891606	0.644382000216629	0.811821632892112	0.891433967818085	0.874021135813424	0.800129782603231	0.648125169930342	-0.0441484214127458	0.335603862284131	0.162200911221667	0.107190300969824	0.0254902863937144	0.311644293110174
P2RY6	0.687756756196468	0.712875620694854	0.864374534455158	0.686999110794508	0.750303162687863	0.675100809465198	0.830359557378989	0.570273132514575	0.618889108322516	0.781990476477425	0.714134433206356	0.682308990057115	0.806996787787297	0.776877278067278	0.71578024857243	0.784979366232666	0.77238060999897	0.647350805109665	0.854855875976355	0.741178692154224	0.47435758500708	0.503504560868065	0.716825120032951	0.646192254795715	0.881635066043496	0.884592823643228	0.919582071986919	0.638185705064751	0.49179563057419	0.703418709989661	0.781158539453922	0.803042192412298	0.654082065660937	0.755014762317236	0.623199991402551	0.759338269141026	0.69052402438658	0.845419747573262	0.765579513488217	0.636759978683558	0.723448650243864	0.69983685273172	0.799912822239554	0.809071966639525	0.795425935256167	0.422630331360674	0.848261730280001	0.275156356740817	0.881684499628688	0.764515919007381	0.787821999909607	0.695815080035826	0.749170091378161	0.484286031778048	0.629167732498333	0.686527945487374	0.726655693968767	0.817610100977032	0.634250544332752	0.450275268611342	0.820991206385953	0.807980256971653	0.824491635177585	0.629023933313627	0.833932906564166	0.697538351098473	0.478685436749409	0.63136317939732	0.538134969579541	1	0.824980138436852	0.865776641819755	0.74095280720834	0.84872194488155	0.742070297900024	0.710867378895611	0.696569349049324	0.727355852383175	0.694105574367113	0.65994620874641	0.560408438935458	0.467986489320888	0.625514562344618	0.579522454878656	0.601000021241777	0.568005561328689	0.238579400629359	0.662923115309198	0.551459897099024	0.761771271562393	0.764324679545785	0.556331569049443	0.590079451997587	0.659229326057565	-0.131444212618057	0.381124509307246	0.0828215688465231	0.216259875355957	0.202338425236234	0.273770674039543
TSPAN15	0.934095626943018	0.926842732746018	0.969194948981342	0.919518642561357	0.946311469703281	0.946840583788765	0.959524431907758	0.897066768530467	0.933986557333085	0.948255857462057	0.93121278353126	0.845964352710777	0.966895038989559	0.946640328855801	0.945321612775035	0.919936641063608	0.972905220829255	0.924899076167512	0.961329441148063	0.963064665789094	0.811026707197801	0.857248565360418	0.956836137487583	0.910644340606797	0.95345930714363	0.934429870200867	0.905278022725763	0.923311351969675	0.82609276222401	0.908278689223242	0.963170932380283	0.961014673561525	0.899525023112448	0.937458200322473	0.931891156680466	0.935187212274643	0.911613273294594	0.950419459463185	0.947706192852116	0.934494148793505	0.956562850271138	0.93017345382628	0.819698165507352	0.976144156694115	0.936716412827464	0.700108969259482	0.971591027510271	0.552634851944226	0.961784695436105	0.957267823496451	0.880292444718544	0.783192715350277	0.860584367296729	0.824284732849126	0.901817703777338	0.840880215498949	0.956019601000515	0.956174337249376	0.802928003771155	0.809078526606619	0.97164938125856	0.974812816750765	0.896364652955026	0.901142769070661	0.954526813571971	0.952469945914358	0.77555290368949	0.697096960276126	0.883557382697751	0.824980138436852	1	0.922003876537637	0.732210774887888	0.787320097172065	0.919751095251516	0.928683745489049	0.916538710049394	0.825148068288126	0.943738877020246	0.653740537259534	0.879493193640488	0.56627894268903	0.899293690883	0.739145875964458	0.853780240248089	0.590756384627954	0.41631236041365	0.89437195706344	0.719552449396254	0.88391361707921	0.973351619843046	0.858678988326692	0.824017973489247	0.791558888659608	-0.0819588548326104	0.481032806810056	0.194405749567362	0.24653259425407	0.199456532506469	0.426189387547762
ERAP1	0.866178841445067	0.867698319246852	0.921848637761038	0.892186190369878	0.882873782782689	0.891314135528626	0.907431594363428	0.834594850231896	0.857553804391619	0.915822991704665	0.885925566955894	0.823396164729002	0.922510525020943	0.89504902705663	0.874945628805081	0.890638547699997	0.921619143996495	0.866649367970813	0.911579490129832	0.901269250283263	0.766454631507872	0.780282705398486	0.892751671116644	0.848022154797833	0.936781557301833	0.919923420560803	0.920076680122852	0.830018729816389	0.776970886989743	0.835855416084399	0.901592926233761	0.903834643555081	0.883177967561183	0.857399673956625	0.844181472752083	0.886337410630177	0.84086283660578	0.914028426643773	0.908729445103972	0.847353548002099	0.919304653482755	0.897200741239072	0.825278904713421	0.932305816026004	0.874382567173676	0.730856225030857	0.946055468081948	0.553857319355109	0.934507272290496	0.8706374168163	0.859576649202732	0.770300626918522	0.774848078972695	0.764685806530478	0.834152447067805	0.746363443653802	0.914767306714208	0.922645301674471	0.770784779829214	0.701950480478275	0.932092575389903	0.92059171329133	0.896731608789789	0.865890695322392	0.901406282877536	0.850931640083746	0.778460284441634	0.780586013069772	0.780574857023421	0.865776641819755	0.922003876537637	1	0.681101730620545	0.776390828390835	0.82364410522727	0.859916562767418	0.854949424228263	0.791071656479008	0.891249374837168	0.777036612521035	0.812188855980805	0.562869716584443	0.817699203986315	0.675082023749833	0.847771581392791	0.570440290986179	0.440967596767787	0.832729655376801	0.642571715357933	0.855386502766302	0.914580928496301	0.839657108934373	0.823563146689075	0.860135100400332	0.0438654318463377	0.437727849748197	0.206216174625406	0.235486902913647	0.120084562180039	0.386376756476627
SLC16A7	0.494370585956423	0.521563881646905	0.702608990877177	0.468431720863666	0.608086417995658	0.658845121299036	0.683943202278384	0.557740580206438	0.535542270095149	0.557009240348652	0.499148156972813	0.356470125866809	0.660797781410388	0.581673563009158	0.574922893586555	0.555055491765693	0.668694377616839	0.480709238162225	0.702643397271664	0.660112242966494	0.282079850369013	0.374918766438501	0.718134423867494	0.508985710040525	0.681395087491974	0.637860015623214	0.643020773363177	0.526166242987817	0.473680067283302	0.520753796088397	0.666268349244879	0.609551219486286	0.713219232730964	0.663637399820852	0.544317376880506	0.580913436996182	0.591654614413647	0.676067529616229	0.579889220360411	0.672685134263089	0.682630613246401	0.526783325585433	0.389712008629053	0.673381651087678	0.807133968709483	0.591636490252097	0.67810494152649	0.48817272716809	0.663071523789392	0.79875324324354	0.579587351424011	0.348300450244533	0.938491699675022	0.629829818407257	0.587364111336796	0.886819124188944	0.580275605962599	0.616553778014761	0.690254144713381	0.332778429703855	0.691181576104712	0.806456419037173	0.613589213732613	0.686455314202327	0.855432102130757	0.756341840312925	0.465183026951804	0.762895263544714	0.48041300034989	0.74095280720834	0.732210774887888	0.681101730620545	1	0.918928689246028	0.829114141413271	0.791318653321893	0.514010531039276	0.916532069772778	0.653477467836549	0.683833047023693	0.673514411068574	0.862629888850145	0.516153557871297	0.892845234948598	0.723924858570024	0.873125779488463	0.659772008049314	0.807478214996982	0.859142658862218	0.787044857990104	0.703665781964591	0.606492027718092	0.652634286026518	0.69432842628093	0.179018156765233	0.815086355481979	0.629614964593478	0.651342756044488	0.736912103369309	0.708860667789776
S1PR1	0.568251973177427	0.584150993451981	0.774280779011378	0.551057968473688	0.661004458209384	0.682228396064597	0.746219102557447	0.590333389793725	0.580760806674792	0.641802096761008	0.571777493043602	0.480492038480547	0.728456736610526	0.650892179287733	0.627961104567544	0.635137010498703	0.727894498142858	0.548039032506761	0.772595943731021	0.697111756123883	0.346597921095845	0.42560223781732	0.740396889533784	0.554768909578763	0.763242385077235	0.721616448742913	0.764049419555263	0.564223664031718	0.509700071772127	0.575185932206664	0.715569147483568	0.68548170682008	0.737581917152558	0.699297165567788	0.587403483229254	0.637468131554273	0.626198077606015	0.750863325928763	0.652466652404366	0.692511407638226	0.727755941272034	0.589371475180036	0.51987297214574	0.748878066690981	0.827736440206264	0.565974241980508	0.769924841998239	0.482774098659559	0.75314515506777	0.824367647398072	0.647650547651328	0.459905766185629	0.919052030275811	0.617542540834754	0.608915841429693	0.835154920608064	0.646238906078592	0.689456635213947	0.724329069017011	0.359675559121216	0.7540949880685	0.833368215421084	0.682144245287833	0.703936193471509	0.886142156195962	0.757276189800164	0.493484850258365	0.776692059164605	0.516698440523769	0.84872194488155	0.787320097172065	0.776390828390835	0.918928689246028	1	0.829404134008562	0.810963310783985	0.579174454764341	0.904629853460419	0.692801279047058	0.714590237511343	0.678624539227422	0.78303797457632	0.546950615374072	0.831790492485517	0.720879888052432	0.849448249188966	0.550838901880348	0.80665194535909	0.760759205868602	0.835907991068523	0.751265337176147	0.628136701599078	0.673016987771631	0.749415084684293	0.136021192564436	0.730266802400273	0.467467822176735	0.572062062615813	0.587827722664701	0.636089322448266
