""	ITGA4	CD44	CLEC2D	GPR171	LRP10	CXCR4	CRTAM	PTGER2	TNFRSF1B	PTGDR	CD2	ADRB2	RPSA	TNFRSF14	ITGB1	NCL	FAS	CD96	CD3D	TIGIT	JAML	ADCY7	SLC16A1	CD3G	ITGA1	NOTCH1	PDCD1	PTPRA	SIRPG	S1PR4	CD47	ACTR2	TFRC	CD69	BMPR1A	LDLR	DPP4	ERAP1	CD46	CD247	F2R	KLRD1	SORL1	VSIR	CCR5	JMJD6	EPOR	CXCR3	CD4	TRADD	PLXND1	CD226	TMED5	CCR4	TNFRSF13C	CD74	CXCR6	KLRC1	CD8B	CD8A	STX4	LAMP1	CADM1	CD82	TSPAN5	APLP2	TNFRSF1A	HAVCR2	PTGER4	HLA.DPB1	ATP5F1B	TSPAN14	SIGIRR	KLRB1	PTPRZ1	SMAP1	LAG3	PTPRC	PILRB	CD81	KLRK1	CANX	C1QBP
HAVCR2	0.16752654704337	-0.0433445863890904	-0.128704776408206	-0.132067405873532	-0.0980697132754518	0.062901397591555	-0.151751104864295	-0.167722787763765	0.450914530019076	0.0577668953415345	-0.157370463016427	0.541959828575117	-0.150280523485399	0.398059390947495	0.360370470499399	0.355445344069336	0.211944123821905	-0.731930669794263	-0.118667476630076	-0.17633935131404	0.0151398011401747	0.563255981511991	0.136477477099773	-0.0897327184654434	-0.0514498747196389	0.12431119025556	-0.346321619753823	0.411363661103557	0.0639085274108978	-0.152030362900027	0.388372201307382	0.440220657436495	0.782541531069674	-0.0698867445952368	0.365961170171442	0.285096595357219	-0.050268349432874	0.527921391339275	0.695973118133313	-0.269545050298035	0.100029681796253	-0.0230959648266472	0.572852898259509	0.627168900951775	-0.435496897523918	0.486250136000647	0.0764634129473242	-0.0156348524333748	-0.0477407202623143	-0.112391677739915	0.45498352145545	0.0781504223174324	0.737122034867739	0.145696406113746	0.0139550273795226	0.345700799451587	0.149892617946059	0.159697710023015	0.00017004204358961	-0.278700714156158	0.629556876318837	0.425754996954131	0.348385944897106	0.195113817504059	-0.0295288910520415	0.531573025394489	-0.044618428648933	1	0.0888127978152841	0.123624316834285	0.500508804331331	0.818855063712879	0.0664168650982744	-0.055466994040234	0.419003324473568	0.496643637298304	-0.12020231163952	0.122615169002171	0.539768875997654	0.456856809580511	-0.0727903254307365	0.507084352898211	0.0257823358580435
PTGER4	0.814327160870255	0.93840290051101	0.896872458144145	0.868125472290964	0.632373033625783	0.931157031082325	0.131094373751243	0.786740161800637	0.623608865725575	0.819847040826068	0.911466127249318	0.687686435428021	0.870576147399579	0.820612149652413	0.904029675972559	0.773100166792158	0.953108397291806	-0.236804689583617	0.937537476394808	0.714359209446583	0.978441901422787	0.75785161075818	0.852206532988278	0.952043154400122	0.902042154925434	0.839682714546598	0.502850804226661	0.792239161618197	0.980749818450467	0.682632626003599	0.878946438237048	0.719216990258401	0.595678124073433	0.926548629938373	0.859422775655741	0.95018744197524	0.883533500443979	0.687958835968136	0.589135217189477	0.895648512432659	0.876302294617152	0.900953201786561	-0.0689160889191904	-0.506483303078907	0.111019040009696	0.860013556319208	0.900911545230367	0.908911851586287	0.0666516123904048	0.620193156937753	-0.436261512916667	0.965592931529833	0.681267950287111	0.967234712605986	-0.730279006607122	-0.51479759857812	0.976487104837022	0.977989174390811	0.920133335880809	0.82106961702748	0.607601711795085	-0.00233845240761269	-0.279636318228465	-0.0669062282402079	0.956491734877809	-0.00352312813146564	-0.249973125635004	0.0888127978152841	1	-0.497504175668756	0.424919981223469	0.435819109069323	0.950605184717967	0.962818806459689	0.0583435668306637	0.569456458144127	0.739856345946716	0.904310023072061	0.668286607099225	-0.229250481323471	0.956614449175438	0.0442807443275167	0.333155834158704
HLA-DPB1	-0.350498299424961	-0.493834126873854	-0.418342049890967	-0.50078884783975	-0.181932611157	-0.286495846192609	0.207530607164166	-0.472335794494651	0.190353813711463	-0.39210008034737	-0.386880136590438	-0.225911893454207	-0.141207909177516	-0.328837230615544	-0.273970666782929	-0.173822052014221	-0.498714785861758	0.497913573932583	-0.440292030544168	-0.204092356026234	-0.522778597943905	-0.471980069721188	-0.443688338472093	-0.467578255527424	-0.511290124411217	-0.300554321783536	0.0730750478291178	-0.275036850441125	-0.439479298965056	-0.327555666392694	-0.442427680875667	0.0833085594969634	-0.229805848398739	-0.4429749236838	-0.403336600517639	-0.525615279771417	-0.502097349528506	-0.248366458078952	-0.251456163811596	-0.360117477761781	-0.349248041286087	-0.458331317952029	0.779874850415694	0.639847062617166	0.320452659288609	-0.355083080237319	-0.521973994556885	-0.392226788023491	0.706274238889187	-0.0866816480665081	0.674866809949166	-0.496012597846689	-0.102985588475859	-0.526534529410728	0.838246378031894	0.942857858018746	-0.542403996574751	-0.50571556759626	-0.439947747702666	-0.284698231695257	-0.536518587504187	0.691807149082201	0.311255127506584	0.339105374737072	-0.473521276681045	0.424894844616147	0.715639155123973	0.123624316834285	-0.497504175668756	1	0.224535162424623	-0.0286260736421084	-0.473236568352923	-0.506171593857287	-0.0695810902855211	0.0904858959265235	-0.313708561073069	-0.182663181940348	-0.534066310684112	0.771036137887657	-0.454766348978503	0.317905060321149	0.438109960237693
ATP5F1B	0.681323191393564	0.190106383800147	0.203369374490251	0.0382778455539855	-0.0804699103454987	0.391191820001873	0.558716571717608	-0.0687995817073959	0.784218290296984	0.160396689643986	0.233354791241974	0.746296072431334	0.393995797266203	0.593527967472858	0.729290068786182	0.86475027464488	0.401099769661068	-0.204532471345326	0.267878858770103	0.513799612008581	0.297000171926066	0.589266249892691	0.23293664670229	0.248586154450106	0.126732927966783	0.647653807177011	0.303913588164451	0.706868117643485	0.515570748987308	-0.0471290570834438	0.631708337842174	0.898750468802998	0.724828788803375	0.190699868000367	0.578227320210027	0.569542496064999	0.0790567611104195	0.839356534862271	0.694346879766515	0.257936845987769	0.672796157275216	0.175360399973164	0.679531055425861	0.374914538975109	0.051436790670766	0.591118146532528	0.142227749967979	0.548387803655527	0.383613294398944	0.107935216350758	0.479770100071639	0.490325550836323	0.636720508698644	0.47499356454842	0.115465402040954	0.371433819665875	0.449071305359525	0.478892036441436	0.273489450226039	0.219044530188942	0.203985663629358	0.751508455402004	0.637276522459997	0.621677723728187	0.443232048145327	0.859800711174757	-0.00705580474462023	0.500508804331331	0.424919981223469	0.224535162424623	1	0.702364496037309	0.33050425097371	0.249989944049773	0.727417264103313	0.916091788835016	0.0695914792068409	0.619446765870098	0.360432142945363	0.703549382179252	0.339614422961011	0.877765124601156	0.742154121610849
TSPAN14	0.572385377440314	0.206222238580136	0.109862036840489	0.0678812087501666	-0.0495596223000461	0.320502741819084	0.170374717167496	-0.0416328387510926	0.623160524741469	0.183624302329932	0.11947531166903	0.813866685304749	0.153524068031083	0.65807294895652	0.715322689792723	0.6749079443555	0.477520465247776	-0.69313016684195	0.171189613504926	0.20901924564763	0.317159744417804	0.804280475195078	0.342019601463868	0.195334953882292	0.183229321015527	0.401717546557454	-0.129190131659831	0.601319108836708	0.451297570663855	-0.0822554187336378	0.702336967740008	0.719326769962962	0.926658091044531	0.1796286588711	0.576353162370661	0.58010765689012	0.156564904213489	0.744719342842745	0.926684602989006	0.0650212205194339	0.479632889540141	0.197595803350259	0.512757536635684	0.489764400763036	-0.382386909211532	0.668307747325236	0.258201326844463	0.401070470564431	-0.0452253329423121	-0.0702183165785665	0.44790446698041	0.438402247178871	0.81145220671829	0.490793104933629	-0.196939044426686	0.190040145784789	0.482555633062987	0.518659425865269	0.242581326230185	-0.00519931992831918	0.674717120392581	0.413192793269068	0.356854187187864	0.460846758566241	0.292103956993149	0.618059611408952	-0.15866776942686	0.818855063712879	0.435819109069323	-0.0286260736421084	0.702364496037309	1	0.324507534267303	0.28347183400079	0.507224615022652	0.660073332004703	0.0243195505945781	0.430813125768148	0.667089231961852	0.476021872408611	0.247661142977875	0.624623825978745	0.205743023907378
SIGIRR	0.735132773900943	0.966718188269896	0.96048177159714	0.909968760444442	0.748527786921597	0.93898596304252	0.0376406272055815	0.864786451502755	0.630699403964133	0.902881103132404	0.959610504807673	0.639155285004986	0.869954717923202	0.837052867778434	0.80024043192019	0.68167116593567	0.865116154416813	-0.197899018082771	0.974435256415191	0.68824646051861	0.973893558478018	0.647555479259129	0.903953637194611	0.974623169219391	0.937295681385386	0.818943505328226	0.622245679473462	0.788093490642902	0.922583561265897	0.828173842200613	0.848536024760782	0.630680986580367	0.490541694961807	0.946754230592484	0.902678974256459	0.903750965863987	0.900075103909725	0.623256868602375	0.443913025332832	0.907861295400468	0.818056845544001	0.946222108308175	-0.12945283560428	-0.560452621665722	0.216202686726116	0.836226420803354	0.93100336213776	0.838859540730184	0.118771578065839	0.793221733060924	-0.538536643269374	0.925088565027759	0.651271073653604	0.943351647125963	-0.713023542618226	-0.527291126515168	0.954284577086639	0.927054365334795	0.975840484019098	0.887063363350515	0.611515853531078	0.0183783053171735	-0.404375970345031	-0.275268541192001	0.929397481650734	-0.145580078226727	-0.229151839391403	0.0664168650982744	0.950605184717967	-0.473236568352923	0.33050425097371	0.324507534267303	1	0.903224073067536	-0.0578544741896693	0.55299458428076	0.867952009363796	0.899924603422443	0.710104621165647	-0.323982486587936	0.976413861422014	-0.0631123822610901	0.256674109619637
KLRB1	0.667982256693539	0.957946212373436	0.899334263243863	0.927879590235336	0.72571830345525	0.912687879177792	-0.0144226002607535	0.862897787850244	0.475405007989734	0.841752720322383	0.913671636090202	0.508937263373572	0.883155539767634	0.671156500117417	0.806237555471433	0.610750241544722	0.945373292548465	-0.129348302825339	0.924991922799991	0.605638588945649	0.969225863514742	0.622792210277396	0.852406072059253	0.953409080009027	0.938008886132821	0.764512906033648	0.449527074882776	0.684648327952571	0.922835510057594	0.731055418992907	0.74667360848221	0.585821770683426	0.451545721618265	0.959859406474669	0.728441216092735	0.853509288985319	0.947412180753485	0.49199832907842	0.463513335856284	0.906978582240882	0.74591888462565	0.928438217236528	-0.156146737563234	-0.626934829552124	0.124752700039743	0.768769380798123	0.927060745510335	0.820807547105989	0.046261497535341	0.62545111841459	-0.549983796086656	0.880156736503315	0.578682638152671	0.883168970712768	-0.779993396270485	-0.581218944657341	0.899133386244614	0.924655719674563	0.903516907517346	0.825671944875577	0.55116392633609	-0.145705627313115	-0.445175396574684	-0.115137121814803	0.931625822086308	-0.178745472268742	-0.141665931212845	-0.055466994040234	0.962818806459689	-0.506171593857287	0.249989944049773	0.28347183400079	0.903224073067536	1	-0.129219539537851	0.38876069741491	0.759927278433293	0.813586484470822	0.555098345520013	-0.350172618777366	0.929638109446623	-0.1464345288874	0.259168630677038
PTPRZ1	0.475852589539798	-0.217267562542953	-0.22951031771965	-0.349798280035295	-0.579371829246952	-0.130495920290607	0.513922863959211	-0.441362380925343	0.251556231744902	-0.295225358204305	-0.212993626721432	0.52539700150972	-0.149808283071906	0.301690506350318	0.344941384461409	0.58960756605588	0.0812546653549769	-0.429120332698165	-0.145426948203725	0.249095923682379	-0.0818616819824421	0.490507994784857	-0.181740908549182	-0.162127961519676	-0.272906241484392	0.282439685064501	-0.128996411114162	0.418730757016886	0.151521402864279	-0.483978751496681	0.383981910807055	0.437776576805059	0.556024295571141	-0.254064926698889	0.255499045271341	0.312303164874221	-0.320142110248017	0.675109225167076	0.579312339556807	-0.17740082949788	0.398169381292832	-0.262692504839837	0.290330162152634	0.395004212748419	-0.332284043927384	0.214216055263289	-0.246642964847198	0.252255120801396	-0.174218994540335	-0.39714163696263	0.433022080997347	0.19932666193254	0.250198294740541	0.182789090386481	0.13793203212594	0.158288056608999	0.152177573682353	0.141343677445633	-0.160031822146307	-0.247813140679112	0.116354157042664	0.351837791020917	0.887801163904016	0.61493476377471	0.0890397479142417	0.788948801887689	-0.471589164917128	0.419003324473568	0.0583435668306637	-0.0695810902855211	0.727417264103313	0.507224615022652	-0.0578544741896693	-0.129219539537851	1	0.583323670827371	-0.390655689390957	0.124733331278634	0.26296612549516	0.509238053143704	-0.0639517479393227	0.863333666374906	0.328272052182706
SMAP1	0.693059911935211	0.41141753823768	0.435133222286124	0.278452221043499	0.189265176803997	0.56873184353478	0.378746357058878	0.194120086196245	0.81614296258871	0.414055624238202	0.441355321919163	0.745217708658876	0.530710692487387	0.707105949856508	0.761761760180833	0.858802626960992	0.50683830544803	-0.264877760257526	0.472856044045151	0.540795297340613	0.482425511828753	0.619495327790035	0.435814618171133	0.452774592073646	0.351404925933567	0.769013911645818	0.426463585678481	0.779229536872634	0.617602114481646	0.241059948254116	0.743168909049846	0.887440658103934	0.712667205513647	0.402270582883668	0.746988557220546	0.701263492132714	0.298152354632002	0.847911122237944	0.670366709414493	0.412936993638428	0.734781692843445	0.399431484950225	0.547203770312135	0.180166117782602	0.12545972555536	0.719700498634211	0.385101047466266	0.60356129781179	0.418280176299635	0.385269828918895	0.253918420763455	0.611748447767335	0.748976849677655	0.615879551398944	-0.079692574165974	0.199562328439503	0.599921830089318	0.591520018587423	0.494689857542643	0.404196410686799	0.37759316586724	0.653285667012943	0.424231240290791	0.324687874716706	0.578224051636778	0.650537852728175	-0.0900232990351083	0.496643637298304	0.569456458144127	0.0904858959265235	0.916091788835016	0.660073332004703	0.55299458428076	0.38876069741491	0.583323670827371	1	0.333725291970345	0.7383913335199	0.549638341055676	0.482326750665841	0.520803536007622	0.671418320798568	0.641017960011373
LAG3	0.418017908706017	0.889720092870725	0.937143651991576	0.88832132354066	0.865121570126392	0.874931151252776	-0.128961742180407	0.899441877012308	0.513494173315952	0.933476085661251	0.912177499921908	0.319093740389165	0.810535072413433	0.580326334411274	0.517252416683395	0.364330864610241	0.625524088010371	0.0808523711663037	0.895340485297458	0.534328481393699	0.847621134086693	0.256144623173836	0.90564763468963	0.885484352057342	0.904819759842318	0.725870790138102	0.674894467013088	0.582202160149813	0.70793972757785	0.97580597284	0.560068626425056	0.399168928188886	0.160353621564668	0.896093735412466	0.71579941297503	0.62379481579963	0.863891043754872	0.275048027835902	0.0714048618320676	0.851454687397235	0.558814497594035	0.932461519593739	-0.196065132603134	-0.6132227874506	0.530900175005905	0.681146277900888	0.874351907092164	0.605305131977695	0.278915138888764	0.89434162557126	-0.619922584623307	0.663795187203277	0.420601594525743	0.703379051772899	-0.575816235265639	-0.437963540001834	0.721259792728968	0.713874636323368	0.936727529156254	0.917573146808092	0.400540682240203	0.0157732355596898	-0.636067509361348	-0.462276884865829	0.78953774760268	-0.391679476595859	0.0950253314336682	-0.12020231163952	0.739856345946716	-0.313708561073069	0.0695914792068409	0.0243195505945781	0.867952009363796	0.759927278433293	-0.390655689390957	0.333725291970345	1	0.751386450504795	0.486450905146429	-0.430761368107056	0.869100062655089	-0.318098477003841	0.184143728952023
PTPRC	0.844153266104025	0.832295465549029	0.869821728878418	0.730593817166041	0.573377450569075	0.938213471561971	0.370270202990102	0.658551638747306	0.855719691743814	0.763759061186758	0.888164174501367	0.731965372903992	0.909036711205381	0.844513522217871	0.889036715305783	0.858591665113885	0.80599283221941	-0.0207221783163393	0.901906099530128	0.835209373169287	0.876598519081183	0.641273217714096	0.775619424311509	0.881943456232811	0.776643249560031	0.894273995604554	0.739136233667711	0.817796748265336	0.938507753643075	0.665702601955612	0.838407191776602	0.857794575915371	0.554998814197141	0.83483443532898	0.881562177651379	0.866141589755826	0.72925581934557	0.751408956662468	0.492258865791235	0.887411072552993	0.920347083225064	0.816549104018318	0.186634592056404	-0.313414742110214	0.396252370401738	0.844652309754425	0.761119858872124	0.911148045059478	0.393472289872215	0.708334157004645	-0.21829230223176	0.912671805616285	0.673706170865656	0.903243640185064	-0.401836332713439	-0.196377925969035	0.896701981460757	0.89329024497015	0.887681357212883	0.87071767516528	0.394853462378376	0.369633999226389	-0.114543983135321	0.00835404439756915	0.901041922629009	0.213835888858253	-0.0406818888918474	0.122615169002171	0.904310023072061	-0.182663181940348	0.619446765870098	0.430813125768148	0.899924603422443	0.813586484470822	0.124733331278634	0.7383913335199	0.751386450504795	1	0.552371004423675	0.0516914581359853	0.922575394642982	0.254293458263629	0.595427797076952
PILRB	0.610850687579869	0.61184208316234	0.540998815487736	0.520609644404044	0.379470841243909	0.548112404832275	-0.130403292356828	0.468193614289371	0.452003771942053	0.607454801334364	0.512554835774034	0.749604563678711	0.358735337135022	0.831366884825398	0.660091801434442	0.572125481326133	0.661505851203031	-0.748269302361568	0.56113639255701	0.298957123451686	0.659797890799136	0.792054224345944	0.683505621893689	0.576619554086118	0.593850437142813	0.577947825712826	0.139449175976436	0.74611767181047	0.635324479281	0.439196872180586	0.865605453595065	0.481187477347222	0.737142780719888	0.554491796241579	0.831611266334404	0.776553756948296	0.560758849521468	0.673653983621529	0.727781790564742	0.395084539360311	0.573072082068984	0.607068031382737	-0.0881637634779514	-0.129790418257079	-0.290631665591436	0.778168049764385	0.658335290790557	0.521759355313261	-0.299867195845875	0.36953029945278	-0.250506849413824	0.655589574710842	0.757732547106301	0.760566238089228	-0.654459744993298	-0.424471676979702	0.755561767187979	0.731616156927442	0.641369557624108	0.367526975511385	0.914114406767899	-0.0102314871282852	-0.107836310417266	-0.110962141580262	0.571177041710512	0.0219695723343254	-0.485962780927145	0.539768875997654	0.668286607099225	-0.534066310684112	0.360432142945363	0.667089231961852	0.710104621165647	0.555098345520013	0.26296612549516	0.549638341055676	0.486450905146429	0.552371004423675	1	-0.192943256917868	0.603060688825847	0.151350160143311	-0.161102030045197
CD81	0.123295148416115	-0.432614610121446	-0.404881745924697	-0.53945396520771	-0.444244255600802	-0.179322822062171	0.51498433457752	-0.598812604721495	0.452539642120111	-0.416671320476026	-0.359768985377024	0.282776383216594	-0.106216327667757	0.0380211141260777	0.163287391220493	0.331686434496387	-0.210510244081964	0.0793581492725462	-0.358892587098283	0.0579964020892639	-0.354579568766362	0.0662841370040875	-0.346241908315259	-0.381455324846216	-0.478250518892812	0.000323876302687758	-0.0205342848494542	0.107537286506533	-0.126010352316126	-0.524788944069679	-0.000352239729611083	0.489491770030475	0.312386831932313	-0.407461574166196	-0.075075368373976	-0.123514223001383	-0.498137428762053	0.301080520348701	0.306146888045846	-0.314399691783632	0.0586675316568091	-0.429161017249513	0.903773092774747	0.824270632332966	0.040088547121307	-0.00834516664944438	-0.466017259803037	-0.0437927648289176	0.495255824689206	-0.303817205906945	0.885672020472228	-0.16431735106581	0.218942458500753	-0.194266663091892	0.690074249029176	0.887051309841568	-0.224307615271746	-0.175726638201992	-0.357198133135839	-0.317462917285869	-0.249725937873504	0.830972952872397	0.739328953751299	0.73618553175149	-0.239523844291252	0.885896875838548	0.3699591927752	0.456856809580511	-0.229250481323471	0.771036137887657	0.703549382179252	0.476021872408611	-0.323982486587936	-0.350172618777366	0.509238053143704	0.482326750665841	-0.430761368107056	0.0516914581359853	-0.192943256917868	1	-0.309669646271007	0.823268736636636	0.606734117613309
KLRK1	0.765673996921473	0.962035696334651	0.972314607748429	0.905351661231978	0.717207280010873	0.951382684503659	0.150722229607125	0.850818892018539	0.622010032967976	0.881179090386818	0.981005767587943	0.603373636613898	0.919705306500519	0.792423387810111	0.803859969189164	0.695170056870933	0.858360577992742	-0.0587042475457511	0.992194001993804	0.765959624759657	0.978755631354949	0.589096492886509	0.881180001626415	0.986820341042938	0.928913185802373	0.858510018734527	0.689555117189532	0.764592207409415	0.952765418482927	0.816259931482448	0.811174264640264	0.643008941333751	0.413418119861846	0.954283364031743	0.858298695686528	0.875833109103115	0.894412383385971	0.592550797878334	0.377998327131263	0.9667018304041	0.853594911394412	0.94669016830793	-0.150928215875172	-0.609177372278041	0.322041213989007	0.801836259629571	0.901838191499559	0.89191611318102	0.159016603469351	0.766068532327606	-0.545206807051425	0.932047385913342	0.553860317039702	0.93895983812904	-0.674154032075485	-0.52564167990313	0.944290174733075	0.935867567463433	0.978044944454063	0.941856997158111	0.478001707433058	0.0293513280560428	-0.389574088694226	-0.194840926305988	0.962228314421123	-0.133157056825569	-0.171040059465891	-0.0727903254307365	0.956614449175438	-0.454766348978503	0.339614422961011	0.247661142977875	0.976413861422014	0.929638109446623	-0.0639517479393227	0.520803536007622	0.869100062655089	0.922575394642982	0.603060688825847	-0.309669646271007	1	-0.050344589390288	0.339261924878894
CANX	0.497828496009431	-0.234697768807423	-0.217799693845637	-0.393127537335746	-0.512366080304624	-0.0363851957254366	0.656402883492716	-0.48986163809862	0.53583971060115	-0.27440019052163	-0.17910207303483	0.618196193018388	-0.024696960049983	0.36011554986145	0.428013742350288	0.652171201348276	0.0419557101807164	-0.228599782109292	-0.136455648241079	0.330505392204836	-0.0962096656611899	0.425908899045586	-0.132853217970922	-0.165448414268878	-0.290829312319876	0.30246624410053	0.0418436102998326	0.451706267339387	0.17292632297149	-0.451457745139167	0.369298614673747	0.640732481778341	0.580334320357011	-0.246026297393852	0.272072404916074	0.245534345344627	-0.35077302394678	0.678061635082554	0.561192683010435	-0.134583065225979	0.412163260012736	-0.247977005878122	0.647564798549322	0.638687866448366	-0.0975674489910889	0.26816498614911	-0.28442073684567	0.280391548740842	0.165553601504918	-0.301552165469054	0.679185343375491	0.173445994545747	0.334647809612495	0.156563286174229	0.373427628279788	0.517681533235302	0.119991411050571	0.146933275135362	-0.131370902293571	-0.16803417433528	-0.0014469743068886	0.721196247767633	0.863367519975659	0.765264640444511	0.0651376568448074	0.944547837891279	-0.0737103443906972	0.507084352898211	0.0442807443275167	0.317905060321149	0.877765124601156	0.624623825978745	-0.0631123822610901	-0.1464345288874	0.863333666374906	0.671418320798568	-0.318098477003841	0.254293458263629	0.151350160143311	0.823268736636636	-0.050344589390288	1	0.574007045154678
C1QBP	0.442546235042105	0.208912419931689	0.291662545489933	0.131384450782445	0.0849128354551938	0.448105433009877	0.590270405206326	0.0739972309030254	0.696400839633162	0.162986311088274	0.331456373888854	0.319086197894275	0.563884566478011	0.251833790079495	0.508063115214517	0.636371345570159	0.276940191463558	0.407433684110942	0.324038168475382	0.580521325104418	0.252072625104979	0.15427850394423	0.151270236105522	0.293632013291472	0.157377758829855	0.550736091157931	0.517863184506008	0.439014536068271	0.420633638996018	0.10468864331184	0.262076209986193	0.73165877521416	0.267353484623109	0.253594372500421	0.294591594685657	0.334360600738816	0.121611714804909	0.481948672384795	0.206872503211048	0.421913088362934	0.542406371281669	0.193384678159871	0.623504220002286	0.108673973598722	0.499345953868301	0.330713883310142	0.115514909987154	0.490416816684157	0.747424572584882	0.288374899478041	0.310377540011868	0.377330865331407	0.30439639863008	0.278262894331156	0.297553627317297	0.429008705242163	0.269554433867591	0.299065693940436	0.260174393182237	0.413516871776782	-0.260817784107405	0.689829618049086	0.398444102078378	0.427791996771126	0.43186919495115	0.641962189440927	0.331939016112135	0.0257823358580435	0.333155834158704	0.438109960237693	0.742154121610849	0.205743023907378	0.256674109619637	0.259168630677038	0.328272052182706	0.641017960011373	0.184143728952023	0.595427797076952	-0.161102030045197	0.606734117613309	0.339261924878894	0.574007045154678	1
