""	TREM2	PLXDC2	C3AR1	CD4	SORL1	CCR1	HAVCR2	PTPRC	ITGAX	ITGAM	TMIGD3	LRP1	ADRB2	ITGB2	LAIR1	SLC1A5	CD81	ABCA1	HLA.DPB1	CD68	CD33	CD47	CD46	C1QBP	TLR4	MRC2	ADORA3	IL6R	CD74	P2RY12	AXL	PTGER4	TNFRSF1B	NOTCH1	PLAUR	NOTCH2	TLR1	SCARB1	SORT1	CD163	FPR1	TNFRSF12A	TNFRSF1A	TLR6	LILRA4	MERTK	ST14	SEMA4C	GPNMB	LILRB1	VSIR	ITGB1	CD180	CANX	TLR2	CD40	ALOX5	C5AR1	RHBDF2	CD226	CXCR4	TLR7	SPN	IL18BP	TFRC	ADCY7	ITGB5	ENG	SELL	TSPAN14	RIPK1	SIGLEC1	UNC5B	TNFRSF10B	TNFRSF10D	KCNQ3	TNFRSF13C	SMAD3	ITGA5	KCNQ1	LPP	SIGIRR	PLXNB2	SIRPA	TREM1	ITGAV	TRPM2	ITGA6	STAB1	RYR1	PDE1B	INSR	IGF2R	CD300LF	PECAM1	CD9	STX3	FPR3	ATP5F1B	P2RY6	ITGAL	NCSTN	PILRA	CD82	RYK	STX4	TRADD	PLD2	RXRA	JMJD6	SMAP1	CD63	CD69	APLP2	RACK1	PLXNA1	MCFD2	LAMP1	TNFRSF14	ADGRE5	SDC3	LRP10	RPSA	PTPRA	CADM1	PILRB	SLC16A1	AMFR	CLEC2D
TMIGD3	0.862624874912949	0.811361827912501	0.894469971624655	0.939989013763194	0.717623573829384	0.890836912642429	0.878868077783255	0.845064797472885	0.791123932936336	0.865890428928394	1	0.806600897802514	0.67224375587282	0.852579844266792	0.869996648370434	0.823985162309228	0.897239707528244	0.651288222921742	0.778216341816154	0.826440683745857	0.87448218198676	0.860815448771319	0.854824279609165	0.885474713396743	0.827110715932964	0.485704446909234	0.87952491007113	0.787257463049705	0.882472166531451	0.563008144784833	0.770554824421214	0.778787311241137	0.82882188646393	0.702659995947172	0.621193586202908	0.692935474214491	0.673985006723376	0.734430548045536	0.829657612990121	0.673242240617486	0.746575988468499	0.712969198133613	0.911029119811102	0.709061010854914	0.740248573889207	0.758247913667847	0.600036396304006	0.512832360119757	0.622463635922771	0.865121402508179	0.701991335967883	0.878603194160392	0.86593792083987	0.878493107243756	0.750910895103896	0.815770888680821	0.844793905354052	0.707321901352575	0.676488556299245	0.697498011086862	0.741189511347591	0.755508221114509	0.776506266909507	0.803799644136019	0.778718990037527	0.793566770572996	0.833251417054	0.857049223036594	0.666305745643934	0.878543791137019	0.827161177840072	0.729699852066726	0.70057286084841	0.595659864804522	0.544441715791576	0.590155532496889	0.257559178117486	0.661054990451853	0.747344679154377	0.83310651545086	0.77894354599603	0.894268042207508	0.806467353576287	0.858775692212595	0.742241635755833	0.747241388988611	0.789399719395016	0.783454291982333	0.746202445627972	0.420198645107895	0.725086272423471	0.641480904722608	0.636928813346813	0.691476248490129	0.72539207863623	0.750711975624818	0.850237377164713	0.759880417600105	0.92325761432275	0.50803406252097	0.749465720549617	0.796401874421777	0.860819253817202	0.581436642864358	0.778953484050246	0.772336781662687	0.899093549674812	0.592530381279581	0.765550174484799	0.758682239409684	0.882446903524124	0.847189823928907	0.539105095203422	0.687013058855213	0.824171080305408	0.734996659202865	0.888050369083299	0.772254503353334	0.734789927221611	0.788887523580172	0.556878293377246	0.915991113856011	0.835280757859105	0.829228737668551	0.699188846282545	0.560993937652768	0.621532045690087	0.711460659316368	0.58460685179093
LRP1	0.780367043388962	0.815402610030906	0.799974202884874	0.880190280545207	0.667020147001448	0.9254652584142	0.851756030614	0.760321391288533	0.798019286695899	0.818715583866692	0.806600897802514	1	0.414969269922819	0.971373182447656	0.96831476075987	0.584700893114259	0.8978843715488	0.918820407175264	0.81618439917019	0.962415558797844	0.745718141970926	0.873443317425518	0.928086284113421	0.683727931740488	0.971348146724347	0.255323861944846	0.823812754439837	0.766867967370183	0.859675306832563	0.163173975542568	0.683092261003476	0.770187724650131	0.896591284437332	0.720369523528701	0.847049410774505	0.96194994253184	0.458977753194041	0.969932161063899	0.846551122673194	0.952108782755182	0.414131724200283	0.363087460197353	0.821301842480368	0.675609015984428	0.70737499195995	0.908975834531126	0.868973629097055	0.455286958997352	0.908633222863584	0.840797040978469	0.379296586768661	0.973048620043352	0.924221672053936	0.909369056555246	0.705380771082455	0.765481960710524	0.879496356917666	0.873434932222323	0.483842299656482	0.500211544631484	0.775101398017943	0.733299267608164	0.954332813129422	0.713761386245939	0.916357830998731	0.738126989964102	0.865705733740524	0.936678482154423	0.418471804058303	0.877640747369093	0.806455646165545	0.912850245590605	0.702239373886647	0.378551481171347	0.368183949910597	0.498606934591686	-0.068160333130795	0.552995930642852	0.806935974847749	0.828618689438112	0.91898823434264	0.843061139403409	0.882735665034732	0.951381470420737	0.903521798378317	0.715744160014669	0.904983878572665	0.963431065249947	0.947591947519352	0.428053017882419	0.568481744762093	0.824975032397142	0.90026877836293	0.906147642663677	0.964439559055213	0.905686372473606	0.903595741058819	0.975645220418782	0.912187337354563	0.0997486293245331	0.728866120611375	0.939469853698112	0.919480014213387	0.825284952557083	0.799333184888131	0.783243654712697	0.834379269003822	0.573855489158098	0.917172066259963	0.547914959535898	0.914935442988346	0.9492121129158	0.484885376148783	0.902824889566419	0.839381927394541	0.957782296866227	0.924893968466112	0.957498001484143	0.963114757447559	0.837750930197822	0.832355984286272	0.891154801980357	0.845600920701801	0.935175633791369	0.945918951579702	0.696330401749936	0.598482581398063	0.911753465210261	0.650480714069763
ADRB2	0.721160206027959	0.773678018617269	0.770022216834948	0.675334351579239	0.835917781062406	0.514921432416505	0.740881190819594	0.786140559203769	0.769232694773707	0.693710847973407	0.67224375587282	0.414969269922819	1	0.385771052043144	0.478149623144949	0.879995334069452	0.593530881042344	0.141920456951054	0.575294268227956	0.322266104813207	0.753685333449431	0.587687988310673	0.582826613707734	0.655087939891858	0.492817457783268	0.764318670984804	0.795762134531676	0.7734200178922	0.725482844496898	0.797775910822587	0.771649105733245	0.705345210192047	0.657600158499046	0.694285516237429	0.072764603714714	0.243586589188887	0.821215175676394	0.343855161911812	0.706455708461956	0.202517544271332	0.868915101266385	0.821569311485592	0.749808730172614	0.789901050074793	0.631393530246442	0.614662264646395	0.0418499840114967	0.74208889830428	0.102382728815516	0.744280314616522	0.842933185169392	0.487639647739986	0.502092294328086	0.629199240249561	0.819284178438197	0.477459148872313	0.679513541066905	0.254615263337912	0.911066050401993	0.809999422136865	0.704229978819156	0.748527465440042	0.387348452847733	0.681203159391863	0.51371244957923	0.813690244474316	0.507466821513579	0.521745124056479	0.76113021166185	0.729018998654093	0.703348456656616	0.254304843536727	0.696967178650607	0.872415783478801	0.81259034618218	0.824815443152815	0.600703347676019	0.815954313282036	0.69502698891926	0.659514885346964	0.591542022243499	0.63411406408578	0.621461498116192	0.560035200039154	0.463164458145244	0.763775258350638	0.605078948488673	0.450326106374475	0.319823929636566	0.707865163893549	0.704000537237091	0.520520055658205	0.0921160081123426	0.299285219825482	0.28388956957571	0.406948309096923	0.624987772137166	0.344134645525028	0.590358765912027	0.711978977837874	0.682870019805645	0.528284993603457	0.546009750620229	0.0190208634985593	0.681916610232196	0.749902151968133	0.591067241912862	0.714617882767578	0.382022886790002	0.82746412766383	0.619008691114841	0.368719297674878	0.707771294851637	0.146226369363331	0.529630642557591	0.382155597197994	0.607287594415571	0.275490114316125	0.266704220484997	0.594761005750755	0.0106034041307543	0.640789682152124	0.562422745272288	0.559241229570521	0.352947919426608	0.582876815926446	0.689028960668532	0.257671974865432	0.639689739432705
ITGB2	0.751316847257203	0.753886099634586	0.79171554286413	0.894923427708822	0.587077691218882	0.954478114775954	0.819802719716081	0.737811737703829	0.753693276059305	0.826051880983377	0.852579844266792	0.971373182447656	0.385771052043144	1	0.975741583853296	0.574048842675521	0.880009212687707	0.934679035661964	0.760198650823591	0.982920321037618	0.725337623427156	0.86054662309227	0.917951816700515	0.694996592392286	0.955575597673544	0.224134815334788	0.785828190420986	0.719751461050076	0.828751454974553	0.167824059179219	0.616250453972748	0.749350674609944	0.869882374247384	0.650889998308999	0.90040606976856	0.937495304346127	0.465178574738576	0.948091020333745	0.795449422275828	0.934308589725177	0.431977454415167	0.395443485344567	0.822214787773316	0.615550779487761	0.648499920408045	0.83903995861363	0.900133386989457	0.402734428954425	0.906045941361006	0.824226977281174	0.393287762547361	0.974117657996647	0.948917666287118	0.879156145561769	0.659597895800767	0.803986039074482	0.83838330500396	0.918331615222288	0.441037877278085	0.489283396941873	0.696208100637235	0.657707966092897	0.944078909783476	0.688610211880458	0.893790702204464	0.698852106459086	0.902283850560854	0.946367819354263	0.399121141114832	0.85083244648568	0.766445684002189	0.932379319227339	0.622638787302682	0.336060359950431	0.323027584507809	0.417510720836441	-0.0450275659406807	0.484311413296211	0.743117370597807	0.803746202105184	0.872020543722168	0.843501421510117	0.844485475674998	0.925776471194658	0.890786916767153	0.638949834063072	0.843770764888759	0.922823666423854	0.955106537830964	0.324320012665217	0.563579496961619	0.763632170975342	0.924532424747215	0.872449621885869	0.955185315006928	0.877987169410526	0.875610891868592	0.954413171203917	0.91089081558469	0.151812009168766	0.692725158323854	0.900932663449712	0.913514066240501	0.876145526795134	0.754962408271356	0.720856104716664	0.858382706864208	0.492226232465156	0.928976505557425	0.561038687305739	0.906412823922386	0.962773895101016	0.407775948372793	0.940765483111478	0.805919711860622	0.911809618713546	0.909033874186906	0.977162321209061	0.964474290429373	0.822951978984067	0.864455980697619	0.879451939681004	0.811535960498715	0.898798754878477	0.897896689722143	0.625590617581934	0.510348328654188	0.896869802552283	0.578450972599559
LAIR1	0.789109807054613	0.801325771427163	0.836064606142959	0.911767971943627	0.648800851307946	0.942814724565141	0.85405717448734	0.766619670704987	0.795929008477439	0.852428216562443	0.869996648370434	0.96831476075987	0.478149623144949	0.975741583853296	1	0.639017067722781	0.906551510354912	0.897493558041865	0.792817897214237	0.965744386601701	0.777341976260241	0.868704510844603	0.94038089121347	0.718267552459043	0.969696750191869	0.26659273799567	0.830881260626779	0.757619408856919	0.862746954244179	0.236411037979132	0.670496122948673	0.764608876777741	0.897055217485184	0.693567327837779	0.851058204640091	0.928970157254495	0.505250590047968	0.938354833234884	0.831974750885486	0.918663373334909	0.488072996913475	0.451863847010825	0.856997578956356	0.672210539531949	0.70911828308044	0.870793087720538	0.864042125755623	0.447180264141723	0.88930153700841	0.854512460294533	0.447852684325338	0.970702708393824	0.946788570019612	0.902803061424197	0.721181454061116	0.825705434282755	0.874714761108901	0.882767723169858	0.516304609037586	0.542301344374716	0.749183039260821	0.724917496042781	0.950269560710787	0.747236520323722	0.907169951165156	0.756149533112402	0.885626027858937	0.940071124103521	0.441900307383092	0.881455940840188	0.802989691205985	0.901135102301483	0.662499949071787	0.418869350047061	0.401346194157001	0.483075553624042	0.0115607430608965	0.559829355291289	0.784821824693562	0.826692926897487	0.893427378588912	0.862111045413576	0.861165092696597	0.940761985199626	0.881520261934811	0.680594057406295	0.867300548732383	0.926795556626725	0.916532055164855	0.394460656201011	0.612724264695939	0.796298029104393	0.889004613569829	0.886494704298891	0.951110580947032	0.886722883269421	0.901076736693254	0.94048869646484	0.918782156787807	0.206074139356077	0.705775713815021	0.907863054684008	0.924850805847785	0.819759493879901	0.784746962606142	0.756816674732783	0.852923696040974	0.554459881322959	0.911412010915175	0.609229856330226	0.929681785597244	0.956738500056021	0.438736182237362	0.90371667063718	0.819623728873358	0.918978932931223	0.924009304196565	0.958163011517293	0.941809215423435	0.810712792029887	0.815163186745343	0.905675575531367	0.822501056924577	0.914069690347988	0.904533900009772	0.661471248926435	0.551171514873849	0.886785036651021	0.591476703320996
SLC1A5	0.855908403507448	0.868388326513414	0.899301487079213	0.820839403634889	0.884486821851892	0.658684654516331	0.86426396532672	0.863824070427489	0.832840876625338	0.813235368456841	0.823985162309228	0.584700893114259	0.879995334069452	0.574048842675521	0.639017067722781	1	0.782305139123926	0.305102112539655	0.757905422198484	0.52405481912777	0.874998819709872	0.757022894690726	0.700342320397447	0.838348373686276	0.640307660529961	0.713262652700978	0.894871724597616	0.8387940898428	0.874325007976957	0.744161138898732	0.889661960420896	0.80434989416095	0.788771895967071	0.722642113635719	0.239553459494917	0.422559466037316	0.785442008493067	0.506448251333046	0.836628901637111	0.388805234512092	0.898630919410015	0.829763276758657	0.861257281909911	0.796444981499709	0.761921720231118	0.732302968273065	0.223071673163907	0.71892647290762	0.286973062536637	0.835701697153227	0.862287294134246	0.67230985815712	0.665955796246507	0.797955733526458	0.858797721647925	0.626230519491648	0.817256160954322	0.390750151948216	0.887223536951763	0.833364131429036	0.811375757589478	0.853113768150656	0.55704560896153	0.810703018525461	0.605368437601124	0.879008690733437	0.623760853698251	0.669651437556575	0.841721044147746	0.836092923731539	0.813700647590317	0.412775376630104	0.810955779181028	0.823291588826612	0.763897138490182	0.817317493519588	0.509422210959435	0.843009576183443	0.765790504757459	0.800686309020788	0.706893059689687	0.80816890197178	0.772697964471652	0.73071702645146	0.564390247610594	0.848968105864815	0.735200128101003	0.607476297218489	0.490503867065762	0.666335110410714	0.759352678873795	0.616672154483631	0.267568645272272	0.47582396979611	0.45797346326455	0.587756111288952	0.766801994175528	0.530988035478146	0.782423947796382	0.624179937742697	0.79651938935347	0.6578178130352	0.714410331023084	0.178852605624272	0.779676824545126	0.835999014687984	0.760184234958365	0.733035814445488	0.512762147674039	0.833486944515195	0.757542600781996	0.576661267757554	0.756417522645175	0.317405053849692	0.729490197790771	0.540977720640597	0.768353310818712	0.460704729969136	0.45465491095526	0.714677886956068	0.169574894749746	0.810175630433891	0.756948505973937	0.704210061902939	0.530612341248484	0.597280761359889	0.751961878079575	0.479812371808122	0.672926309382128
CD81	0.951264315788237	0.888239127516298	0.92861706918588	0.901726806356548	0.787484593619186	0.841671499653096	0.940447459524439	0.798654503610401	0.830564471643602	0.829499266241703	0.897239707528244	0.8978843715488	0.593530881042344	0.880009212687707	0.906551510354912	0.782305139123926	1	0.70913045010352	0.942264606594089	0.888096176571645	0.886265942804403	0.919471756666637	0.870690861058044	0.886046015287746	0.887540578166901	0.353009050825101	0.915931871035301	0.78198828920944	0.933667728543872	0.339322883896117	0.87304107475593	0.786700592094301	0.860976603605169	0.749262804659458	0.618811861797888	0.830583446575202	0.531037459196599	0.839365346930552	0.894743627358299	0.808079668624479	0.600349448880028	0.599978148899068	0.894190218765444	0.678722568536116	0.903580023218193	0.868590448612983	0.660277984989586	0.486692756404784	0.752973726006784	0.832914620272969	0.568577345925373	0.928438629771311	0.849550689047054	0.941614151986925	0.74367203159127	0.822301172258728	0.908044691404249	0.668007155213905	0.603512453123764	0.641191911291455	0.902566141889615	0.871037638937645	0.873584592173613	0.866654667329847	0.802871167828055	0.790399058154288	0.75918286636909	0.858651025468829	0.590629602154317	0.88496368444469	0.892125341362866	0.731704854009974	0.816747510708306	0.534400343284875	0.450382237911723	0.608042844513683	0.039938895538457	0.679669402945108	0.850540021101316	0.887324078559738	0.83967336745871	0.935271749801922	0.868524568508789	0.955432485731273	0.792625233342443	0.825386977432171	0.873748113216104	0.902108700372303	0.78738948883972	0.448630107062814	0.625686553528925	0.731130804146809	0.68799286621036	0.86160875662821	0.821244018293389	0.923539838886929	0.909439650687342	0.876506205991105	0.967707117650774	0.250664173897316	0.766433079657163	0.874702194021953	0.941437733514203	0.577302533046186	0.835357191490597	0.8444584504503	0.898271446186969	0.650175414434554	0.755423029914003	0.632162967670571	0.89445245953999	0.931796825944531	0.643748641481517	0.700225243772257	0.956071856125532	0.878541431502944	0.936655231387863	0.815365459997572	0.816199677915071	0.811391159156891	0.576127878635937	0.961693930701598	0.959794416622066	0.895565774283271	0.869807617354408	0.632402735131482	0.69535805511	0.804542100269504	0.669814260255285
ABCA1	0.520717593965986	0.55424471480637	0.573198188444478	0.716504177308315	0.361608265827043	0.859726603698404	0.625509401072229	0.537554634789751	0.57850552790696	0.654080749528784	0.651288222921742	0.918820407175264	0.141920456951054	0.934679035661964	0.897493558041865	0.305102112539655	0.70913045010352	1	0.583759759984934	0.936484417504836	0.502001696691831	0.69417953724363	0.824526279844766	0.429506439054596	0.886168825684884	-0.0111787672566275	0.58197197397641	0.534925851206062	0.626003787377448	-0.103753709365592	0.366705236923246	0.58642167866261	0.736015413711824	0.485988204281331	0.970525406122674	0.951413071564638	0.256092487902212	0.930965541705443	0.613525321660138	0.953112456968012	0.135719345868246	0.138927486561969	0.637020613228972	0.441698322977245	0.441640752899982	0.741087636631032	0.979357013672533	0.219475159679669	0.961779086204105	0.655249899756303	0.12370047614124	0.872198067306503	0.853847579671254	0.71112843040571	0.468099707377606	0.694448679930304	0.679729547365995	0.9429664303711	0.197214867211297	0.247115128599183	0.518197297226536	0.449580068491858	0.899803861890034	0.482878543890094	0.832439113724542	0.499914089585652	0.802729290948026	0.850496137954481	0.130378638192379	0.684785084493412	0.586475021029086	0.938161347631738	0.411336288286414	0.124436017514574	0.141888884588741	0.193439553526748	-0.2262613144586	0.255665910279471	0.581320698317664	0.633643700578124	0.78214444640978	0.659232799514324	0.699733485888031	0.805354715719732	0.849532039143621	0.41918140706208	0.714438898851748	0.846839262324931	0.927326240503432	0.176386702944479	0.36459647198563	0.705507603282578	0.988993523975254	0.843468940301436	0.954118600246551	0.788616873047807	0.744679530371917	0.921965682814756	0.751701585779463	-0.0952089894650201	0.50473029658338	0.820617226345511	0.801960270072432	0.970355355707199	0.595955940997116	0.555621556946711	0.678493830572951	0.331705367478847	0.904756880219457	0.356161863494351	0.783352313739233	0.886050044905658	0.199951017938444	0.986712211072068	0.642903986581279	0.878643789383103	0.76923831410517	0.971918258090316	0.967356576973214	0.691459071725537	0.968824451585174	0.699945830230486	0.639930684271776	0.796117627040965	0.862801732038079	0.55312543170039	0.314375923169837	0.862874822560211	0.448544094261852
HLA-DPB1	0.91372972374215	0.867521740631454	0.899600821619502	0.813511142559397	0.814638815204027	0.714234307992366	0.890964729547147	0.786378058584683	0.764302514820685	0.733330506279739	0.778216341816154	0.81618439917019	0.575294268227956	0.760198650823591	0.792817897214237	0.757905422198484	0.942264606594089	0.583759759984934	1	0.765127140718001	0.852031636232817	0.883952339321716	0.78971604989316	0.862458154973322	0.806809353448481	0.333481016840649	0.887783480000312	0.728213873723844	0.919371692575602	0.328058480131778	0.916277276137597	0.755270465412844	0.817630584382887	0.701638342103152	0.470013342367764	0.739278861359439	0.513568467370764	0.734863318252606	0.846414141212331	0.738662863377267	0.560224615705292	0.560176965062881	0.833194856648696	0.673694791009085	0.881245324815412	0.855901311354978	0.514893610629822	0.478768530541977	0.633933485211435	0.769837008533316	0.602279299135219	0.848055208726293	0.711076837488538	0.865457570574989	0.716667298248538	0.722099635882578	0.895329945735897	0.518738108043801	0.602366008340671	0.612262723150319	0.937532639616672	0.900654012430478	0.767218920859421	0.794399562329206	0.688970029025079	0.776191575717794	0.637684063196493	0.751068524281192	0.614755803015509	0.825173855550813	0.857043646604383	0.612819174613933	0.840239568872848	0.548357296854506	0.440826859681429	0.629823128116346	0.065405637512494	0.690084302412784	0.857573355878292	0.872941749662893	0.776972503776196	0.889596600372809	0.821717804165778	0.866869298566185	0.734958495207639	0.826904689930543	0.843307032431752	0.834184764883007	0.698094558410465	0.479247573345716	0.547515292032911	0.679573423002245	0.548891733268668	0.79103475633787	0.717677304581487	0.841669618116142	0.832076101051538	0.79157917834744	0.90371920711184	0.176835647651273	0.733082132779408	0.825947079873735	0.896293813105679	0.415384009415962	0.786145162222924	0.836454104369324	0.835975180941271	0.668412675608808	0.652943181996791	0.569392859864561	0.810791993149358	0.81399438595526	0.770413604714189	0.556937724521359	0.975889951708202	0.806744559696531	0.870168449533742	0.685779609655686	0.719697005508186	0.762420214090613	0.427060090805426	0.891741762062627	0.976711788297535	0.814122125362355	0.786360720405885	0.576416024798699	0.703869437929597	0.729669042000351	0.679001842952183
CD68	0.747726096918992	0.709933450497808	0.758127771319494	0.850851115247558	0.530213771313317	0.917959724703003	0.79566562086195	0.663262630407977	0.701234905058349	0.762834427560545	0.826440683745857	0.962415558797844	0.322266104813207	0.982920321037618	0.965744386601701	0.52405481912777	0.888096176571645	0.936484417504836	0.765127140718001	1	0.702788153071455	0.840959139035418	0.886689666937824	0.679425127147812	0.936348738031832	0.115860299164849	0.748033253357064	0.649097883685581	0.789365176367855	0.0809001310687926	0.595014722699702	0.677242685312084	0.814045265419036	0.608958248450756	0.887921416113166	0.95284991871756	0.371451621618737	0.945547339940624	0.754932734987162	0.949590378170803	0.348213034483741	0.350460358953912	0.777377595354607	0.532340422309104	0.673937323192864	0.80636592098527	0.915074979790745	0.306929302843637	0.940748753463719	0.755589887504436	0.307697455375649	0.954380619860553	0.911041025592981	0.858845782257907	0.585673838059995	0.815042284053223	0.801051143928641	0.885100637424174	0.352043590807626	0.422814983202705	0.690323555840308	0.63958287406126	0.94036608402605	0.685645300628155	0.867183671047419	0.626642237569782	0.840771380656454	0.903578224506122	0.328801200725621	0.799010997203671	0.735975619174666	0.922128268139211	0.581381512658915	0.275110449646679	0.247763676967471	0.337314442075364	-0.160152037367732	0.423229219687653	0.706631463429433	0.765798088406721	0.824306570309133	0.820486705741438	0.793891607035499	0.918604122978284	0.854913155597465	0.595409830403864	0.813136352610469	0.910584365207971	0.927839611907308	0.24328848595212	0.495460423136977	0.717207833902199	0.932183226982455	0.900594756808533	0.951347742609382	0.903029321621825	0.84431123527856	0.954082388589583	0.894248869669134	0.0729214507929695	0.623713012880192	0.871526890595084	0.904949131621244	0.87626994013897	0.702701505141363	0.682638035042984	0.82402096963711	0.470371954302373	0.89089742291226	0.475887003045699	0.86432420820387	0.986120796982115	0.355956768590206	0.935658296268696	0.815430762660806	0.921822445286045	0.886914618440535	0.972570162854276	0.958643779939093	0.761245852353261	0.864630572133119	0.863848303629417	0.813506274835022	0.870266774797965	0.898948425471326	0.563775364585314	0.46734386306062	0.88526158635363	0.519863967128047
