""	CD74	THBD	STAB1	CD163	HAVCR2	TREM2	TLR1	PILRA	SORL1	ADCY7	FPR1	C5AR1	ENG	LY96	TLR2	KCNQ1	KCNQ3	SDC2	VSIR	PLAUR	NRP1	SIRPA	PTPRC	TNFRSF1B	CD33	TLR4	TLR7	CD63	ITGAM	CD44	NRP2	CXCR4	SELL	CD4	ACTR2	CD69	CCRL2	CD93	LILRB1	ADRB2	ADORA3	LRP1	PTGER2	AXL	GPNMB	CD81	PLXNB2	CMKLR1	TFRC	NCL	CSF3R	LRP10	RHBDF2	HLA.DPB1	MERTK	ITGA5	CD2	CSF2RA	RXRA	TNFRSF14	PLXDC2	LILRB3	PECAM1	ITGB5	UNC5B	SLC40A1	PLSCR1	LAMP1	EDNRB	GPR84	CD3D	CLEC2D	APLP2	S1PR4	TSPAN14	ABCA1	FPR3	RPSA	NCSTN	ITGB1	JMJD6	IL6R	ITGAV	DIP2A	STX3	BMPR2	MCFD2	STX4	SDC3	NOTCH2	CD46	CADM1	NOTCH1	TNFRSF21	PTPRA	CD47	TRADD	ATP5F1B	CD226	SORT1	TSPAN17	SLC16A7	SLC16A1	TNFRSF1A	TNFRSF12A	PTPRZ1	CANX	CD3G	RACK1	PDGFRA	CD8B	CD8A	RAMP1	PTGER4	SMAP1	KLRB1
FPR1	0.784969512021307	0.424055525248173	0.760425070753523	0.860528946293969	0.757171447141692	0.83937154371227	0.671125433405707	0.420078989878007	0.732642484487502	0.937616575465053	1	0.755828188374324	0.641471592571492	0.646645585241639	0.327015675446014	0.594241295934556	0.722501705331726	0.471974148265107	0.822612322705166	0.605172988124964	0.735634781422149	0.807298477124088	0.611868130777819	0.858535947668245	0.83044565498568	0.577445317785025	0.831917248164802	-0.0927079136900423	0.832469600784293	0.0808045825035972	0.544051674733438	0.172011834161093	0.107361870383755	0.580438760753027	0.368735165625135	0.458445018079454	0.665125920034496	0.779195143245698	0.828659603180034	0.879479427290694	0.804107778620846	0.0258170929561067	-0.137582259196015	0.782996944647765	0.284020412822395	0.286569338748622	0.100210400547967	0.705601318239302	0.373293242765715	-0.341361877609374	0.518026603874747	0.224913505076397	0.538274221846976	0.66380430322204	0.622777600984155	0.234350220977925	0.120863989909051	0.56546127908006	-0.326388234874848	0.333089766335524	0.759372463527816	0.721441624776668	0.553505258113182	-0.103954551369108	0.761421791619484	0.303191709811067	0.47727108398357	0.15984041291484	0.155395393773112	0.258960958741185	0.0526927839500069	-0.217699293757765	0.0402227091314681	0.0673491507492932	0.438615033363507	0.00473702206401755	0.635798091438404	-0.161542079969466	0.142294710814326	-0.053977599357269	-0.115184124759211	0.503957459865073	0.0117111448348429	-0.176207198525936	0.598353192814659	-0.270063403737143	-0.11507945342015	-0.0624952004079032	-0.268003194134188	-0.432942662264484	-0.158552193077229	-0.24035987623334	-0.362505262157307	-0.281418297024738	-0.403103770780676	-0.391937699059836	0.281890690550132	-0.101941390563127	0.665440655015312	-0.383357805671137	-0.152212965131255	-0.48872452518208	-0.323075676455861	0.403678665367375	-0.125706704490085	-0.429288874284882	-0.268391355918117	0.386555999433833	-0.300238000671696	-0.42390179589316	0.181125545257135	0.205316822578528	-0.429814507334346	0.69165878334794	-0.384792687598211	0.239794284832679
C5AR1	0.586789358440749	0.828819206955311	0.905597482696112	0.896374790144525	0.704951676000945	0.656798951820417	0.510923565229734	0.727413781925751	0.585906534568423	0.66536603761035	0.755828188374324	1	0.825551585536197	0.781302949102987	0.518477946729793	0.813983268011749	0.887027182312416	0.767621284084561	0.518833696112895	0.519970002353147	0.866519341540529	0.740031227051357	0.438997112685104	0.636333546107539	0.579376760237166	0.621346034578199	0.627238627361764	0.0517155267936669	0.941295187322728	0.440864688273503	0.795115220538379	-0.0489681837622236	-0.151373847612115	0.824080058253966	0.55049717116226	0.206573368698503	0.48807659074639	0.897144001761171	0.602553565536232	0.716875168646066	0.855764035981425	0.197897679263503	-0.287568351216795	0.780458818217607	0.710958981974012	0.404401104176438	0.317057646534776	0.656166218557487	0.479561373777357	-0.26217997776974	0.403698672187826	0.0493555258120316	0.588953333749937	0.516401077821058	0.840130762661601	0.550174833126282	-0.159174771462093	0.45259310685837	-0.0368748154158487	0.566281619304359	0.692892326088087	0.550161761274534	0.124338302717571	0.0888208026516711	0.691927808383535	0.61738940392222	0.793762271003451	0.339847959193515	0.528540989006784	0.129792797642034	-0.219564586937618	-0.393040955942804	0.254021094159392	-0.238356372038716	0.342464698237009	0.330672522585285	0.881847756163344	-0.0634034250591428	0.337979394891539	0.102799679744437	-0.0809436213107894	0.610359598792201	0.0142275523675629	0.0539345798869752	0.78490957930015	-0.108157321599729	0.082732642471293	-0.00216469293479055	-0.127326203899265	-0.27784263290615	-0.0968571107120515	-0.136059692465234	-0.27148621385681	-0.0856772464341943	-0.316426595747024	-0.31896343665891	0.0891335458569217	0.0717073631918676	0.401115542210412	-0.247904641211094	0.137939382803757	-0.373259484051388	-0.201892536903655	0.480966019019669	0.0838445215559662	-0.373126106100591	-0.0740418196604221	0.114147957595799	-0.178448472557411	-0.361669355907004	-0.0184356208670446	0.170692118569786	-0.368269652441191	0.434240504759608	-0.312901195844391	-0.0519643073584774
ENG	0.565288125879619	0.797471220695568	0.965037606198873	0.91187136295732	0.753699204130927	0.647857296075976	0.525281471166504	0.507195441313769	0.546198847952708	0.567904420801162	0.641471592571492	0.825551585536197	1	0.838500298478834	0.500396622060367	0.703019707151161	0.922524466219387	0.782881912805666	0.436663643011382	0.484847158105059	0.956087895229279	0.657951625485847	0.290089584125243	0.467540246938182	0.562284661351051	0.7177037398645	0.612702551426525	0.387177736890462	0.906593116950525	0.354205843620129	0.95773200074631	-0.33312004573652	-0.396465811503605	0.935979101761827	0.767479952842019	-0.0267837171121381	0.445374555996709	0.881691687784515	0.468506649863266	0.537473598092983	0.933795951049461	0.513782069554724	-0.540655034210977	0.788719316979971	0.785133255235323	0.682186044319165	0.657746476467826	0.500573563427806	0.695018575648988	0.0677659097295515	0.466519909792815	0.167805516014285	0.678832784610168	0.488108717841868	0.948600648548479	0.748512409785006	-0.356692706441996	0.508531950939197	0.341377512366163	0.774107290705661	0.748173404078382	0.294369494177322	0.052311413820237	0.430768700604991	0.686202552715558	0.797512661107584	0.763804337453325	0.655115459372571	0.760942420181014	0.162701875151128	-0.425664770445055	-0.321800473736664	0.582854692950135	-0.428722201497718	0.462525481000798	0.644637308584476	0.960688174880447	0.207608167440628	0.658276386755259	0.467882548576696	0.19144371979906	0.797870134332819	0.318845494140307	0.34964954817603	0.606100826372169	0.254908886073964	0.408711451263409	0.233195136588038	0.222373478829924	0.0753526304717675	0.311309204145737	0.176728396406765	0.0468679787551328	0.244573480352574	0.0221196431517222	0.0177952589789053	0.0620225375000448	0.410207515820198	0.262471121607027	0.0937827772556018	0.411567037209421	-0.0786253469759452	0.15001980339552	0.770562062057811	0.447265715604923	-0.045589919408313	0.274531566220363	-0.0618289066408423	0.136176275545372	-0.03741601410327	-0.175824981851141	-0.0201870282998161	-0.0579489149275778	0.371033633127927	0.0189811662376577	-0.256419176783223
LY96	0.514200546503673	0.720549850394735	0.873829096301199	0.841683404393798	0.597627366846445	0.748455253238171	0.336085879151539	0.715254768155739	0.350496541576224	0.517179515318482	0.646645585241639	0.781302949102987	0.838500298478834	1	0.205764093583216	0.864588331640736	0.770290725931664	0.645317750395436	0.319010572615722	0.208143968422092	0.828891293358221	0.723828285427406	0.126567426108998	0.340371942407309	0.510640901115559	0.47953292734709	0.625862721213085	0.189363659569921	0.82666435418646	0.312423799699491	0.7601328286366	-0.267259524062831	-0.344289311151531	0.910452527806598	0.507117462093643	-0.00999859210917785	0.214614151764504	0.913184264190353	0.467502428708453	0.455730867166393	0.830651942203827	0.302434917348509	-0.457482648239285	0.671767719305001	0.760628310226063	0.469083852961191	0.470919810274724	0.653780953922112	0.257454179570855	-0.193396103083978	0.0734651997087758	-0.0117744100476162	0.399925103110957	0.375074314134171	0.916813841220939	0.696170831059918	-0.383447570976862	0.274577108503071	0.0891906226607617	0.595973647402543	0.593201151427982	0.355783058739803	-0.203491404088102	0.209628632995048	0.497042343999571	0.747663572187498	0.650507465309546	0.478286255588398	0.674619353682007	-0.0918977442665648	-0.383148227369608	-0.45991043954738	0.387945156616405	-0.522552279583913	0.10560376661435	0.29914627025963	0.848553495352591	0.0112516600987301	0.271168827217941	0.208464550005066	-0.136908448606156	0.438243820128608	0.0751218061615202	0.0971838312220416	0.444599441481365	-0.0318257521222485	0.161855064629462	-0.131310312403738	0.00721378416993119	-0.174643850275854	-0.071449932762284	-0.0273220354427591	-0.134675525523801	0.000622459835752438	-0.189778266834908	-0.21253983984012	-0.0035953169159448	0.208835034404163	0.354273475244691	-0.180036259800767	0.306391092671172	-0.269318583485501	-0.171603524941184	0.499458110940781	0.166107982566451	-0.259933860866053	0.0169417064963786	-0.0055324066323562	-0.12444688514814	-0.236060298893533	-0.144475296677412	0.163292990869114	-0.253809237382416	0.129848907278605	-0.235587884795494	-0.282535836862611
TLR2	0.223145843573116	0.612446052338015	0.496063871545324	0.394221712280527	0.470000341502061	0.100181326099712	0.416841524590299	0.320745689402544	0.297651816235851	0.205115753911707	0.327015675446014	0.518477946729793	0.500396622060367	0.205764093583216	1	0.0465636648036847	0.429665591766736	0.320944853877392	0.34548496018403	0.613580212107356	0.548255129233966	0.0598544759585538	0.2432210319253	0.378688922390979	0.237694456936409	0.494552103536952	0.193585303658781	-0.0788072195973742	0.501877451004521	0.0580615863228948	0.648417541994995	-0.264786388816256	-0.169768598048015	0.348846148072648	0.207348744061846	-0.156419497015714	0.498999273607364	0.342547532007451	0.162293770424136	0.195789921249138	0.457657294044295	-0.0386390407788245	-0.291802741644068	0.399580899598135	0.405936107439326	0.0644237518340613	0.179496824301677	-0.117060358905048	0.701976135205558	-0.185008719854286	0.704170639294581	-0.253813231727329	0.661399748287653	0.250044557101106	0.408337412179975	0.20638706534045	-0.243392686622469	0.481782103973217	0.163717092535238	0.32900351313674	0.454586119184238	0.205050731251255	0.364558534824277	0.0162450859111343	0.350606248908326	0.399981473871878	0.376239820418205	0.0219614986160182	0.339078079210059	0.475426589736951	-0.288862242538958	-0.507694080933239	0.0182201052011954	-0.095964484073956	0.221267093157547	0.537401938156786	0.544097555325941	-0.250781528781734	0.352572806395192	-0.0307642000118568	-0.0365877391351632	0.760314224427145	-0.116706751565258	-0.0998389371956775	0.479869142823515	-0.0591664613157962	-0.0293595143752415	0.117781409838074	-0.121301189628346	-0.135111188669647	0.240523554340924	-0.195177501655007	-0.251269329144359	-0.0839492241797754	-0.233881706251409	-0.231517460072927	-0.403451336416908	-0.0808173625783716	-0.0824797081734087	-0.118936361755815	-0.131140883249528	-0.292264389477327	-0.0132399075996167	0.247995475249629	0.0289369562132336	-0.283518918512809	-0.0584080073640718	-0.287046190216223	-0.152113170947061	-0.287269578814868	-0.281197183679745	-0.326347324840352	-0.297926519178042	0.350777976189227	-0.170569742333864	-0.232981659922691
KCNQ1	0.44453956962668	0.653525923508283	0.779399679274963	0.775269187670992	0.521194321216783	0.651231117874263	0.223885196563876	0.6751129106292	0.358489646914482	0.502067924762702	0.594241295934556	0.813983268011749	0.703019707151161	0.864588331640736	0.0465636648036847	1	0.753709898752552	0.656961506251678	0.246102782191408	0.102134352156019	0.695783076147308	0.678051979476277	0.266507112592525	0.32954082122459	0.384923477184956	0.426202129798819	0.542696651832777	0.0987805351920497	0.792054660462813	0.519155892399794	0.602359093546755	-0.00815917350100518	-0.143149561311683	0.847326917893237	0.471617256742366	0.19842898579695	0.179530174199794	0.878602278558942	0.481294223815837	0.53329076552066	0.711632137906289	0.252416721724287	-0.223716454049133	0.604211441727928	0.691754828776515	0.406269187479392	0.363815141634686	0.795328642657903	0.0821640766177595	-0.232852540824716	-0.0591724558851734	0.048748525089183	0.266697769007232	0.33406978212721	0.821817522195694	0.610910417121587	-0.163436360479008	0.193965964349945	-0.018244691681089	0.566050159306212	0.464011023009144	0.41605650949529	-0.236595769873585	0.130363844886653	0.464488328831313	0.639832218197045	0.659326119903403	0.40810711218572	0.569869767918082	-0.243486962252436	-0.170694053230554	-0.285400811833626	0.311158763342465	-0.355237840281887	0.130198542699221	0.0843388548233035	0.739471387270362	0.0369493797565614	0.171585408339096	0.137374934618782	-0.113843571796199	0.28561470576047	0.00397734058788619	0.131324749257174	0.604646517813627	-0.0944367306200369	0.105545024747315	-0.210600961757104	-0.0624265692184878	-0.233081433326651	-0.247789797327926	-0.0706882730154219	-0.165932420000445	-0.0447228889202812	-0.252090227291287	-0.252300241665315	0.242809133752133	0.141748229906137	0.41191797548051	-0.239108442044735	0.319062546390117	-0.22942233622185	-0.274578501245241	0.354864731540979	0.087723380842665	-0.297076842813801	-0.0474732984574231	0.189181015240952	-0.165339350670814	-0.268526837788797	0.0516504266735536	0.416386123721572	-0.284087199054842	0.128598908458643	-0.294955147374431	-0.0634397551496749
KCNQ3	0.734538854081266	0.6984797079334	0.952899057905263	0.95176798200043	0.857177775578633	0.751172132906837	0.677804098381754	0.462820473830582	0.743928502528359	0.715704273381047	0.722501705331726	0.887027182312416	0.922524466219387	0.770290725931664	0.429665591766736	0.753709898752552	1	0.850123622209284	0.598662087505738	0.631152176225068	0.93866608069175	0.771142124781644	0.43058765983239	0.620084246071024	0.682734527940763	0.618350474156744	0.761424482125019	0.215958199102035	0.924884006764585	0.303757816077768	0.842291363161479	-0.178063009280672	-0.321697255153959	0.847039276190631	0.711843009037381	0.162305765897642	0.621727333945637	0.859368444691005	0.682220468741989	0.738952261671138	0.954852500704542	0.395721198779052	-0.477436755507079	0.919855353683439	0.624541388349453	0.590541803405265	0.419156376172652	0.692944151295197	0.667701331346956	-0.0674725914428711	0.545631955943657	0.251243915438147	0.748594592315581	0.68675551135074	0.878811374953971	0.528791765816832	-0.197070606149419	0.658912513530379	0.0825350613251884	0.608792002108176	0.840115343852079	0.303354183589186	0.185111923866057	0.224428419261221	0.848314001838494	0.615134075674519	0.811954596865033	0.494549443286281	0.542733942397668	0.282006477632701	-0.33691508149786	-0.284239901939173	0.409255431137678	-0.29194222655152	0.569137851569089	0.478707077845848	0.91293212601054	0.105737266508396	0.54329602316775	0.336349120253657	0.115276182476419	0.741713695887194	0.252032453863405	0.248556191664219	0.767683974598699	0.0975039976664342	0.246861211792945	0.222762163431308	0.0350715171975608	-0.128997169555121	0.182307036714117	0.0270475567081603	-0.128829607694726	0.0719838204876458	-0.139194726784758	-0.145514623664137	0.22743099837594	0.232399003739717	0.474982520074643	-0.0537586753749453	0.234729265985272	-0.246184109112101	0.0202297105671691	0.688020177311784	0.281799394956798	-0.178435255199665	0.107174531104359	0.0600146208790904	0.0194353429279737	-0.183034826446579	-0.0736628220282955	0.0206231777213773	-0.189840354731823	0.567172095480367	-0.139006189129069	-0.0418875793030331
SDC2	0.62975325525675	0.606856329559821	0.769083336359983	0.767943355652866	0.678254967349602	0.596639060750503	0.571103773717573	0.390663294863742	0.652733931918293	0.503348570181253	0.471974148265107	0.767621284084561	0.782881912805666	0.645317750395436	0.320944853877392	0.656961506251678	0.850123622209284	1	0.453032841950974	0.528335839414838	0.78678425503398	0.727764593614336	0.218862746648639	0.461467372427022	0.577657975235185	0.477998700322395	0.568131345278876	0.433489443248949	0.721889012390655	0.323114936079061	0.735294642735553	-0.258834294538462	-0.452332681141886	0.700081475726608	0.770621260589819	0.0273863864805533	0.439303088626063	0.650331639948405	0.546855183570536	0.610851927705534	0.791350147946457	0.556293929392266	-0.513071292332497	0.770774288351169	0.584430923961451	0.688966427005699	0.450111343258522	0.629801617850094	0.628954664606927	0.175830066636312	0.387157782207552	0.379112953200677	0.639396531548252	0.641809721727676	0.694545952292026	0.543361692118779	-0.301876971314657	0.548035185530128	0.182285661818197	0.507939891059448	0.720448596784457	0.104843200164031	-0.0407823173102236	0.375294320944832	0.75484242699127	0.466114893822573	0.912854094761444	0.597080808404934	0.469060811502389	0.266858352911925	-0.445755061329722	-0.157079720801231	0.540851387659907	-0.392669919866425	0.61281302133466	0.595307365813585	0.772617851043937	0.328547193948485	0.618685362322803	0.527320332193482	0.289752427999575	0.58297381800293	0.433592038409184	0.434340951898982	0.640927270747168	0.297884730642294	0.442028244709169	0.458266971995816	0.239723012261162	0.0516107167772942	0.32579143228131	0.271399389271809	0.103141276240127	0.285637715522164	0.117269127080111	0.0878836117767822	0.249480824426914	0.414168661486578	0.437502806211494	0.187993641087293	0.385318159380877	-0.0366349097477421	0.265102459001911	0.738752507282599	0.441400604188021	0.0616171757825487	0.344396620871656	-0.112215012161349	0.290259285709303	0.0674965013309688	-0.155331971941254	-0.125896243152062	0.0669513446753448	0.402784912386467	0.109856029173839	-0.113116680190405
VSIR	0.928544210617744	0.0977980938175233	0.541568487997101	0.66540849406795	0.833225350385618	0.794486147559141	0.919655339110333	0.0266179752254384	0.917216090556852	0.891597817510776	0.822612322705166	0.518833696112895	0.436663643011382	0.319010572615722	0.34548496018403	0.246102782191408	0.598662087505738	0.453032841950974	1	0.8655116807579	0.575287507965858	0.709772437675705	0.576309296567799	0.866164172042444	0.902254863992421	0.330463574453711	0.869161473503054	-0.101418635790404	0.571492428094848	-0.283537224539395	0.371966014913635	0.14638810769023	-0.04042240380749	0.232468980564673	0.285497140794165	0.482305842265526	0.833062177072531	0.40582410954094	0.936614972776905	0.839512994957459	0.669158266636613	0.0193498460279704	-0.223480497838245	0.825064944361516	-0.109975951303494	0.243010204686033	-0.139483137610225	0.625452047541157	0.550235315854551	-0.226088393462891	0.721605026306756	0.415489221568137	0.74726749389509	0.903128981470869	0.30029822405149	-0.132658669077619	0.15120505467623	0.845214461990978	-0.438996327117025	0.00816429012425767	0.871867499216039	0.344379304832569	0.736383554976545	-0.186890457606485	0.877136062912722	-0.088127897172054	0.482977070923908	0.0258268466660123	-0.219750651795839	0.647617666584271	-0.0139221616561797	-0.0498586693744077	-0.075208462113019	0.133308033979557	0.687482835088564	0.0476525452054828	0.398740345331181	-0.135105276434031	0.173103627592528	-0.0339959103161807	0.0581203788029239	0.528723522413343	0.16192357044216	-0.153178902916179	0.532816006380127	-0.206260241500148	-0.144511602961644	0.240287169057308	-0.251077526034831	-0.45922129768517	0.114384224150238	-0.189831750398574	-0.33532744564342	-0.280774892631304	-0.297562516671045	-0.309536881546973	0.408835898226764	-0.170170533249747	0.8169956619049	-0.267836862561461	-0.354970850295073	-0.442615733164552	-0.12958984938682	0.407391171674589	-0.137565533600394	-0.306744715500123	-0.218018909766009	0.235117767461038	-0.16809410335082	-0.320902378423977	0.0958684831142346	-0.099789238130266	-0.305976653195886	0.904550459535656	-0.264887900686326	0.350992317957343
PLAUR	0.814344163978215	0.219696605341593	0.537136112349445	0.589787188302774	0.818328390169486	0.582260079420355	0.940426116539173	0.0103872169261553	0.870027311470995	0.685171152862109	0.605172988124964	0.519970002353147	0.484847158105059	0.208143968422092	0.613580212107356	0.102134352156019	0.631152176225068	0.528335839414838	0.8655116807579	1	0.611086931000831	0.513709895677124	0.478019851967002	0.778137832296966	0.770672212973875	0.335100412766787	0.717904939157529	-0.063954281828754	0.517495945532923	-0.263191321120463	0.490326943497033	-0.0611221730576284	-0.233395867531841	0.21166714023474	0.339549522548929	0.250583997042341	0.913748463916914	0.303346549909142	0.758379495022295	0.687633452495246	0.658956624582237	0.0489468626707263	-0.376962703146677	0.808839209730368	-0.0140244790629337	0.229323889889514	-0.116118053076729	0.37782543380513	0.792731437609143	-0.139576775961221	0.907854698244306	0.293566139620977	0.909584142460502	0.863318429048223	0.305987219113855	-0.132492464852074	0.00709273004904734	0.93141008621282	-0.267051813646644	0.0236973644606559	0.854458095570359	0.106262250418025	0.679466834524173	-0.117479013186191	0.854938820919438	-0.0249403769688106	0.5651260276379	0.0147852383029097	-0.112447985770872	0.86634293693985	-0.208552290301102	-0.191429987893769	-0.0380291257493573	0.0551405397548593	0.692370929496398	0.32489412083442	0.457222425254123	-0.131992380158764	0.33576297356858	0.0429528292556291	0.115798033315394	0.701260763138229	0.17210330068392	-0.0664202109946775	0.580875578102292	-0.0885907372740874	-0.0665867824741163	0.416548262574785	-0.190157512981513	-0.341625326448969	0.309365011856148	-0.168458773000727	-0.307826307076833	-0.18529380600286	-0.234423746761327	-0.250725780144174	0.169385455878973	-0.12556745340522	0.587315587215576	-0.137627392865073	-0.321384815936265	-0.415216223725637	0.0359767852293273	0.440916738631217	-0.0178615260624347	-0.23521788902063	-0.1118272471662	-0.0142091570482061	-0.0681436399894629	-0.267596732792252	-0.0742152473048423	-0.346737192752666	-0.248049761910898	0.884031954100709	-0.173268285248833	0.203729059979375
NRP1	0.687601386081979	0.782445569444697	0.983365464331908	0.953969634842614	0.831707765638383	0.741803205453879	0.653840149846294	0.510177910886054	0.66215320944732	0.665151113119174	0.735634781422149	0.866519341540529	0.956087895229279	0.828891293358221	0.548255129233966	0.695783076147308	0.93866608069175	0.78678425503398	0.575287507965858	0.611086931000831	1	0.710385120526882	0.374553899666024	0.607241325174266	0.694109448136975	0.604135884195588	0.707646532995751	0.171659986957624	0.934414300645333	0.224536213940076	0.917080074732406	-0.243722358644958	-0.384117522612393	0.871280956688822	0.630559443655784	0.0935312618884519	0.557547980367081	0.881532770823886	0.608466597790203	0.643954918260936	0.978514530269079	0.315821159525596	-0.519598917166758	0.873861254719155	0.700241689986139	0.521328905811227	0.442269210304062	0.58901251084757	0.676268910473951	-0.142510065109507	0.553379844362643	0.0742912663310802	0.759131160244385	0.608326005411716	0.91616867516942	0.577998902005815	-0.277612998630721	0.620444934241889	0.106837874294338	0.618898111020154	0.84018677281365	0.339118276407954	0.156851326581857	0.19545088535949	0.775414635845406	0.695045421090111	0.748783108507771	0.45634480499162	0.614358310614498	0.286460997424356	-0.377915174210926	-0.413099538190696	0.366040675005125	-0.365362527612311	0.435248037448504	0.525008214450194	0.958982741085959	-0.00550307947781746	0.497741476987969	0.274025995386142	0.00298019978158617	0.793964713212138	0.157356580042737	0.13750233326074	0.647653447001362	0.0308123294898592	0.185486148752844	0.141200799862136	-0.0139925923438218	-0.162877071936275	0.168376501241539	-0.039211883758357	-0.186268141486398	0.00543908625774838	-0.197108850362913	-0.209019178805051	0.0414618644196611	0.179746522584521	0.414737406775912	-0.119002270151325	0.166799449779635	-0.308506593189121	-0.0345311828296769	0.656101761467324	0.220602678230808	-0.251169650251799	0.0489085162284426	0.00156890575082403	-0.0697209822260939	-0.251629213965848	-0.102935804738501	-0.00783574019094208	-0.265435767951877	0.506527008316965	-0.19323869963049	-0.14403824335048
