""	CD3D	CD3G	CD247	IFITM1	KLRD1	CD44	LAG3	ITGA4	CD2	CD8B	PTPRC	CD8A	KLRC1	KLRK1	CCR5	CD69	S1PR4	SIGIRR	CXCR4	CD226	CXCR6	IL2RG	KLRF1	ITGB1	CD28	CD96	F2R	CD46	CD27	TNFRSF14	ADGRE5	CD6	PTGER4	IGF2R	ICOS	SPN	C1QBP	CD47	ITGAL	CD82	TIGIT	FAS	KLRC2	PILRB	TNFRSF1B	SORL1	TRADD	TSPAN5	SLC1A5	KLRB1	CD81	ITGB2	CRTAM	ADCY7	CLEC2D	RACK1	LPP	PTGDR	SIRPG	HLA.DPB1	PTPRJ	PDCD1	VSIR	PTGER2	HAVCR2	TSPAN14	JMJD6	TFRC	ATP5F1B	CD63	PTPRA	STX4	SMAP1	HLA.DPA1	CD74	CANX	RPSA	LRP10	SLC16A7	LAMP1	APLP2	NCL	PTPRZ1
TFRC	-0.473712862320802	-0.490578163398322	-0.511620858608235	-0.570407707757899	-0.623363558050268	-0.350928036355323	-0.349570220294071	-0.124049063762278	-0.483430021642714	-0.416681013865057	-0.261199072855836	-0.558244371430741	-0.336108501204764	-0.392361418630387	-0.380518122152198	-0.47139705619492	-0.522946125100689	-0.126269710386415	-0.574217244776121	-0.29103722477225	-0.043817577664828	-0.463329080933968	-0.638637564179149	0.216322811898105	-0.474922272632911	-0.462734562776233	0.39230533912709	0.582274478865006	-0.339265061882454	-0.23913425020262	-0.423782007815185	-0.399355427777441	-0.182077222363475	0.552244008291022	-0.241708841913056	-0.18673404658278	0.370846902527301	0.380133956948927	-0.601199578879042	0.0541790448074364	-0.223078292084925	0.0658768130833631	0.0929256605114844	0.228633569417484	0.00139538633554608	0.618737902499916	-0.161406513739289	0.467771225953831	0.244748193199215	-0.662270418989661	0.510220485952304	0.229212796216626	-0.427383506479831	0.0575060042715859	-0.199734691388226	0.12738013154524	0.730721188853659	-0.311093377910553	0.0147012702736047	0.119205785887485	0.561939110624698	-0.517937946137355	0.340617030898045	-0.427820640826596	0.420109496583328	0.3813129114253	0.428381279339032	1	0.391637964761739	0.316620421542393	0.427086415814273	0.353354872458095	0.639951642889668	0.199384397199119	0.422714560823695	0.887560288293451	-0.064521213159248	0.0528696304489242	0.765295666386509	0.777200527168764	0.899214433677012	0.382749239276708	0.764778791356711
ATP5F1B	0.127129125805084	0.0894781169862802	0.198169874569769	0.104170268403595	-0.271460160665292	-0.113303026733328	0.054435119590407	0.315094409683824	0.00327883274557755	0.134232581119857	0.119909363181582	-0.297565857831117	0.375386253216497	0.0956832645979196	-0.256963043238682	0.113732464920515	-0.0786589332202792	0.308634086936381	-0.0333921986159909	0.0578103868116394	0.250602099960269	0.146335976495614	-0.464069220934687	0.608856399564278	-0.364825936075353	0.221772631648309	0.575000702523057	0.499228841047499	0.0784741021961665	0.373106916244112	0.215561691724397	-0.135248149069976	0.0132420343820144	0.0783100243222137	-0.0603812794535847	0.216941349020971	0.945278133989635	0.531700213509622	-0.173240839505164	0.113933703422746	-0.197542135230351	0.328022111613076	0.334667310532574	-0.0745023738014737	-0.101135410460364	-0.0127741715640811	0.357355710899482	0.721215522991019	0.21315981200911	0.0120506470029445	0.765217984751498	0.110731829123102	0.0769920651682966	-0.190813662829169	0.0104270390919532	0.896250721431565	0.425070531261372	0.204537522209665	0.526202734204547	0.551314098309018	0.279616662613657	0.0719211623987592	0.0811257644244674	0.192701697272636	0.18415298549658	-0.0170601071870155	0.532752443591927	0.391637964761739	1	0.867473321264245	0.54943670542935	0.509538803430018	0.808966657552382	0.546537057133902	0.365345814731109	0.540341884032254	0.775957375244368	0.60937938624687	0.348059751715733	0.406556334043766	0.421326507068705	0.814295227111784	0.440168748685339
CD63	0.217710798062713	0.163838095643376	0.304650995220276	0.172408987278677	-0.309613433208133	-0.0329642636271094	0.0378899853807021	0.465924605585505	0.0561704061235226	0.218537238536406	0.254597811453227	-0.343537834001474	0.482419998542139	0.151342736269861	-0.243896940131876	0.200457400262887	0.0324385694269542	0.469784740964549	0.0273646814804544	0.115219917445598	0.418397333030197	0.267327394819742	-0.509772540272523	0.81225924309834	-0.434188162619805	0.327105341595747	0.606586763076009	0.495835982382099	0.139494027512688	0.548682057021052	0.303884970573506	-0.0467290418464853	0.111722579974009	0.0600699921611433	-0.0820154167290615	0.32759941245728	0.752773000002623	0.479786362426772	-0.148875446504251	-0.138096922578848	-0.212113798139696	0.485111822854569	0.0310095614035456	-0.208311252647184	0.158859721924907	0.159999907518932	0.448522859407695	0.498306281046942	0.190715787110227	0.0550851619419239	0.889182828536949	0.341364389914039	0.0966032154778767	-0.167183466992146	0.0558291961029793	0.877212542337398	0.525293238395934	0.283137019677656	0.710166977593266	0.760916327574672	0.420448002570181	0.0998572174701195	0.346025635037971	0.267054050503409	0.434556195179626	0.0569246288767076	0.508932601631079	0.316620421542393	0.867473321264245	1	0.218970623093274	0.622833099030357	0.608988385599717	0.766329281569631	0.614332831781855	0.430209449036489	0.775411458992677	0.75790825746027	0.107373324574716	0.372352555745771	0.432804037479324	0.75931834501205	0.144354652356186
PTPRA	0.125059065012695	0.110670822758761	0.11606149884985	0.118664977808873	0.150682833422386	-0.0503587464784814	0.189161862170135	0.0366247109787793	0.109965704089704	0.0651800162930108	0.00669266265317927	0.12027970204594	0.152768053404194	0.0904064506926988	0.0805763612127818	0.098915504832106	0.0736742158272103	0.155566569086236	0.102468244556473	0.0892881622357174	0.0206959827376843	0.115076429958189	0.0881523429354134	0.0687189131171635	0.0999468795175024	0.0867482993978236	0.429685996003745	0.360615141120424	0.164214134969836	0.108720495216632	0.0899866459829635	-0.0146165335726041	-0.0238815678981578	0.249056368955559	0.0666768558204689	0.059859320052116	0.616146401727642	0.474023390572117	0.151725055352457	0.581525975935521	0.237084714689165	-0.0387861773196914	0.762123543670844	0.38415998515931	-0.150842004447404	-0.211313860194579	-0.00852893289711287	0.740612315225741	0.517009773160374	0.118597885228678	0.236517330947845	-0.0902556118565353	0.201640226063762	-0.0607995863363728	0.0880240091049467	0.427709460368132	0.187426563303654	0.100426660649194	0.0598141449137013	-0.0559053693322454	0.0766532780235054	0.12336916006789	-0.123037981137861	0.146908844668139	-0.0889998719904025	0.165957405667435	0.459676072344967	0.427086415814273	0.54943670542935	0.218970623093274	1	0.182323912243317	0.639585239071455	-0.0519934440973946	-0.165007041523301	0.513502788377375	0.382964673194046	0.120797407420361	0.650565121992084	0.237991805630565	0.276961473874678	0.462185548163523	0.661499087558231
STX4	0.382602022809673	0.409508295059331	0.241121846918833	0.205767502999649	-0.313222490738402	0.361575095093995	0.378419708081576	0.616862567414987	0.35040229978079	0.456054461077566	0.635186881314839	0.0114779336312308	0.197865212222979	0.47129322902987	0.131288078531817	0.448481769504165	0.121166414854902	0.566468630180868	0.300001381182307	0.578319458999493	0.605231973753302	0.379419133302159	-0.364705437526511	0.693270150564519	-0.0138151131667447	0.471971972520797	0.640342020882422	0.737868730669198	0.349903592895468	0.522787368514748	0.483571206948917	0.113106922990108	0.5982120168811	0.0794410288560264	0.488855726142438	0.591738990060701	0.37403810068191	0.611867221431292	0.018103047596665	-0.0700994869420012	0.0597576613604295	0.727472229278658	-0.140405860349601	0.252087578541861	0.509671610519146	0.415536632702901	0.702684209092931	0.370028382725048	0.141314040366069	0.165602592539863	0.809371193078777	0.536588253555536	-0.134768832896003	0.442113815589994	0.554034654396585	0.590213672680268	0.600545438751424	0.0912762336758185	0.58899309370029	0.680571701914762	0.562263748637159	0.194959691698076	0.464792836451874	0.440667597214647	0.608511818783649	0.106026764947751	0.729853940864701	0.353354872458095	0.509538803430018	0.622833099030357	0.182323912243317	1	0.496004820408109	0.660231217996959	0.590330105434196	0.359492572480638	0.629908542823123	0.695719211004667	0.0662620172623965	0.369181947994172	0.446615265038463	0.747136347256663	0.0868343030113811
SMAP1	-0.0375956267171382	-0.0401502450267438	-0.0689190156937119	-0.118863617205194	-0.434450995621226	0.0403021575269526	-0.0620300019605789	0.283122668668391	-0.0636306505809943	0.0716904930413491	0.0932331131097467	-0.285603730778014	-0.0155574307517861	0.0440984078545385	-0.18886175546742	-0.0195068830962759	-0.152855293225959	0.103500557214878	-0.129164801751478	0.0130435400311727	0.234281302118673	-0.0368882994203861	-0.452059626253437	0.468167894374687	-0.283886836645411	0.0268852655502184	0.580727156786641	0.660508170583533	-0.0304531058149363	0.0530683128724525	0.0311752710954159	-0.0619877218461091	0.0925411193036639	0.125370267845717	0.0126236771366999	0.168875549622338	0.837793143404889	0.677982166644395	-0.270081338776592	0.0140029602710672	-0.221706265981836	0.356459563121455	0.245777109614673	0.201205926230531	0.0106475109363778	0.175144005418393	0.257730850454961	0.765759049952156	0.0800013399134716	-0.216783523456231	0.635916840465306	0.0285180847147129	-0.278115708960229	-0.00407428339548565	0.084286017185713	0.665020431371291	0.521033235981898	-0.0171532187848775	0.313039375254082	0.318062930259205	0.382211514952393	-0.113838489461208	0.0243903904279822	-0.0120922811176472	0.20384985267478	0.11762225802785	0.622856072083039	0.639951642889668	0.808966657552382	0.608988385599717	0.639585239071455	0.496004820408109	1	0.298989687881998	0.237769665477163	0.782758589692295	0.49974287105452	0.327370269632829	0.649514887726958	0.515141284826196	0.688025546844564	0.8140496611454	0.734132864163193
HLA-DPA1	0.238946760624544	0.181422089803637	0.338856849439604	0.155068480573973	-0.256812766506748	0.0964717565978579	0.0648740957829447	0.467189213285841	0.12966643394884	0.232051798688481	0.389350496256894	-0.260086219860406	0.431093229764485	0.200989330473147	-0.104398260408495	0.229800623527537	0.112564321287092	0.459713215054311	0.100563308453847	0.240060448211694	0.408486211909067	0.300864538231145	-0.384246513859675	0.724832451905225	-0.315796154877824	0.371311498810538	0.480117068545235	0.462769030139178	0.156574705175058	0.540369417742583	0.313621248589962	-0.000168595387705878	0.250891073708256	0.119440020435356	0.0520923122399874	0.372036350743861	0.378518807452426	0.351680264809337	-0.100361807545702	-0.082830532314237	-0.148275609018316	0.476976665613096	-0.147058214054957	-0.119948510181292	0.397307815934408	0.380196926946629	0.44696444469565	0.193809335662792	0.173569328410673	0.144253052994732	0.857378425636116	0.666874114621538	0.0534699462386108	0.0920947431182507	0.178655094990573	0.582881173320286	0.537265797617411	0.268858431393355	0.62873575204559	0.984127093519561	0.516381189601271	0.175607041881569	0.628618678638168	0.264314809144108	0.648266235873074	0.165606358712769	0.392765941939454	0.199384397199119	0.546537057133902	0.766329281569631	-0.0519934440973946	0.660231217996959	0.298989687881998	1	0.886713570855743	0.223266229054503	0.56767569421871	0.705601275867155	-0.12412085551786	0.374528378606169	0.336335819556989	0.537845405249179	-0.130561631294315
CD74	-0.0419112353432124	-0.0962908973414344	0.0340168734418082	-0.15234120920842	-0.431736944222685	-0.0609105466014086	-0.166921317765223	0.260447024249983	-0.133018941843895	-0.0355640852415431	0.193599297115213	-0.423401900199962	0.151361601504437	-0.059208774416292	-0.199760480248372	-0.0504601855229676	-0.0946010850749629	0.279498054683122	-0.161083823225018	0.0392620286622366	0.285981605554223	0.0294421133045338	-0.490910927516085	0.572224276782151	-0.422175337112695	0.054059371611726	0.357489958713315	0.423866785074318	-0.0671670565324611	0.30317664511918	0.0185694655574458	-0.116605225259063	0.128319128880959	0.267227271087552	-0.0967033676305991	0.177006724140588	0.214233235119069	0.252411064101666	-0.318998248394041	-0.191357076923414	-0.215497528278839	0.349809666398335	-0.325982809964213	-0.126110142575673	0.485921401198527	0.703680812379609	0.196082288662397	0.0201386951325655	0.164350413545573	-0.164832883279472	0.804475693213175	0.799021755978252	-0.138934454086764	0.167177911068364	0.0272496565088227	0.321601933718957	0.64377755850311	0.0400923914195839	0.432857104639866	0.820611125116064	0.697053046826735	-0.132073276743788	0.818294937401384	-0.01468341044847	0.791602312024575	0.333681114895736	0.289581015283276	0.422714560823695	0.365345814731109	0.614332831781855	-0.165007041523301	0.590330105434196	0.237769665477163	0.886713570855743	1	0.289655062284294	0.25247880122294	0.473211920848024	-0.0698011061626102	0.538124998069772	0.512294117225423	0.354862849423754	-0.0456438242395792
CANX	-0.367617748761545	-0.383648121464676	-0.40468451146999	-0.446210176862905	-0.565172666605608	-0.254677155380829	-0.319009367941218	-0.0370665822228865	-0.392540406300488	-0.293795909415045	-0.203918757397366	-0.566762570206806	-0.231175340558607	-0.303222728617413	-0.451339943693393	-0.360105902988661	-0.457356174456706	-0.150426708887579	-0.488462566744698	-0.195694601464227	-0.0140381954565436	-0.368071846377123	-0.63986984335029	0.288400809800746	-0.520739497662372	-0.322905198413497	0.428485527767448	0.62125261593361	-0.28016723383239	-0.184780124117649	-0.302162039234729	-0.412928170731639	-0.163588395657815	0.422823160194523	-0.222890339466722	-0.1106456151097	0.561956865951793	0.524332764138225	-0.554053164636984	0.0353332485227842	-0.325183951950326	0.14800016627292	0.240155898101414	0.190322381461743	-0.150547308320838	0.37851570582006	0.0199247574759635	0.659206386826467	0.189370596751968	-0.522762705747135	0.515927046303848	0.0440341023762761	-0.383005192401319	-0.0990080602663033	-0.197825456082452	0.350584929241135	0.648502873240617	-0.166514371737402	0.120597162450899	0.191964937228619	0.438085718615133	-0.337650263341265	0.115533269956547	-0.334699888936388	0.318781933507293	0.166424199116791	0.548815385732579	0.887560288293451	0.540341884032254	0.430209449036489	0.513502788377375	0.359492572480638	0.782758589692295	0.223266229054503	0.289655062284294	1	0.133043272679748	0.177071602976731	0.859085376545846	0.667612998732704	0.863022606964904	0.538420146551616	0.832366209977981
RPSA	0.661966541075871	0.660486148213714	0.652676510390538	0.583402825209656	0.119272304082003	0.318784507358319	0.499524422665357	0.657272342292717	0.524774968167591	0.639421268406728	0.591142261556475	0.138100745162319	0.695161539389148	0.589746778014949	0.0642335271868292	0.682540758800277	0.394232638490861	0.603496227086926	0.547539947434149	0.560650163352782	0.585994456144114	0.679112003443529	-0.108805753389735	0.674116822219378	-0.0150987074762807	0.749456356265643	0.529483968547023	0.438118179162618	0.530878719035297	0.778795676955664	0.744345214854412	0.185193778554665	0.428041104979679	-0.172381430460372	0.299467722918638	0.631563694502597	0.716721297080111	0.609183463129186	0.332050579496652	0.0488487208722318	0.0724232352247057	0.57489533907365	0.260539416805463	-0.0177613462307746	0.177316434926807	-0.243115847829085	0.711229170350275	0.564243704198478	0.235032570852422	0.570519348857815	0.647970400041513	0.19623859280354	0.383335657110712	-0.0429263873984531	0.40213571739954	0.939661052367596	0.200450798315959	0.480694103592766	0.779754450466384	0.626907729006365	0.183241537697603	0.546699273499682	0.0337941499875946	0.721306296939865	0.167117824476436	-0.184824120995778	0.646973114947401	-0.064521213159248	0.775957375244368	0.775411458992677	0.382964673194046	0.629908542823123	0.49974287105452	0.56767569421871	0.25247880122294	0.133043272679748	1	0.854141240763468	-0.040007715599077	0.00698412154245171	0.0178002876504282	0.817726051017189	0.0123499177948557
LRP10	0.599016080676937	0.583191911410784	0.513471046798856	0.462465422545547	-0.0214360620324706	0.265857499034506	0.403637164385972	0.685627726551675	0.449941403770924	0.593536077057932	0.616290779082985	-0.0840082468230811	0.617618085964158	0.514664606709233	-0.150459646889066	0.61157486445001	0.29477930254427	0.578412930914053	0.418783322550357	0.600765140818888	0.676403904046237	0.604346980726699	-0.317571297028729	0.789410985552557	-0.239317940108282	0.675016321627107	0.536785478487421	0.55367825340086	0.488505276214266	0.749574561847621	0.71323232809195	-0.0155279551884951	0.439208063723511	0.0518359361623405	0.242179067235139	0.665615544790592	0.494165062933239	0.585148674968576	0.160424286676824	-0.103020489474505	-0.0153468672695691	0.679480872802	0.0271773726074115	-0.0730842121539837	0.266369362598692	0.0272045697151473	0.734698136955716	0.46758160760742	0.182001737921778	0.454354489538587	0.708425544390703	0.387224740073659	0.266795974683612	-0.014674403121675	0.366672864318795	0.768837266183876	0.439992518348481	0.516864991106219	0.883909411827474	0.748705925768856	0.390394879829106	0.493538392741071	0.18784727179787	0.654653650580168	0.390545514113312	-0.15812483575473	0.710282008951465	0.0528696304489242	0.60937938624687	0.75790825746027	0.120797407420361	0.695719211004667	0.327370269632829	0.705601275867155	0.473211920848024	0.177071602976731	0.854141240763468	1	-0.0924369033157361	0.177447535229303	0.146287976649278	0.758418183674254	-0.0796128249150673
SLC16A7	-0.431666556519169	-0.415876753114986	-0.405656630908862	-0.481668871583042	-0.40310634162377	-0.32789818725837	-0.238735959719601	-0.294546256045232	-0.443483360823204	-0.379994197400552	-0.401202985272422	-0.331876447382853	-0.257834401928528	-0.37388031199523	-0.287017369120906	-0.417586956101493	-0.509364637316729	-0.355268432987669	-0.443109996420428	-0.306067593308236	-0.292271448534735	-0.450500825232636	-0.426723735908944	-0.101977054549742	-0.277926072938595	-0.408699398891221	0.248401984262378	0.342835542414755	-0.370089123427936	-0.347529420730006	-0.395220944914784	-0.324572363584407	-0.322534105360278	0.255983195058668	-0.205713597289277	-0.322568570087554	0.435739198013973	0.431465527103787	-0.460834320056349	0.226019694315521	-0.277955563854945	-0.197134568784306	0.48267079847012	0.367610370914992	-0.399485692786391	0.0942391475954165	-0.185712771893361	0.578389375233013	0.20903241546456	-0.474582529171677	0.165409693257398	-0.269247312456764	-0.250491400946097	-0.1586544294931	-0.26251458193643	0.151972002485654	0.357082980852137	-0.327482349201688	-0.182254065019151	-0.161149798965568	0.109258477441821	-0.399547652598376	-0.137474023487064	-0.341260587599838	-0.0601554074014764	0.116903734294634	0.353294279530409	0.765295666386509	0.348059751715733	0.107373324574716	0.650565121992084	0.0662620172623965	0.649514887726958	-0.12412085551786	-0.0698011061626102	0.859085376545846	-0.040007715599077	-0.0924369033157361	1	0.42547458983818	0.627498184790294	0.308340502888253	0.947754122862425
LAMP1	-0.349196071540094	-0.366947780440223	-0.389135638830464	-0.368163893498743	-0.643689481675339	-0.112401598812021	-0.254788738317212	0.118414552116464	-0.27528443343295	-0.244546807692309	-0.00995138990973532	-0.490395693257605	-0.329344672966466	-0.154808283324414	-0.299310261414064	-0.335666583813173	-0.431842699467103	0.0673471206573802	-0.480708205946902	-0.156798483742042	0.144898924096828	-0.354541509806627	-0.612124261003586	0.456833658661333	-0.396835341749421	-0.279504357024211	0.589144003587722	0.721977974768324	-0.240558680967693	-0.203423603696537	-0.271590803060205	-0.291057352172325	0.0606528322747317	0.674069574040492	-0.0588232894330786	0.0267045693845566	0.267918672627783	0.281288877608863	-0.569931277275366	0.113873248001952	-0.204938463272152	0.303528649019389	-0.182206580195828	0.302522127082188	0.104021628015911	0.739633642051471	0.0737330703923326	0.374975645238	0.0262138515955929	-0.556146807821991	0.58361968772352	0.341820670781704	-0.581975195103928	0.307313008653217	0.028304132724578	0.115739024669771	0.870399291524621	-0.20488870373399	0.113159937324299	0.319675417052064	0.519833249481732	-0.36419778420015	0.263374511927739	-0.369523236266821	0.416220348576423	0.527009560695949	0.374700251499845	0.777200527168764	0.406556334043766	0.372352555745771	0.237991805630565	0.369181947994172	0.515141284826196	0.374528378606169	0.538124998069772	0.667612998732704	0.00698412154245171	0.177447535229303	0.42547458983818	1	0.817194519180173	0.434668333820183	0.447450687418623
APLP2	-0.425973408520663	-0.427342804739291	-0.417061460636821	-0.519202451322846	-0.733541215113308	-0.111558890211297	-0.388576988752169	0.047759698982001	-0.409314385881609	-0.309553711582877	-0.0979375067553254	-0.562569816301929	-0.339865720658727	-0.27087017009002	-0.335908796824453	-0.386032596477021	-0.445278853568097	-0.0870057994127283	-0.506134589075599	-0.209158533519114	0.0803282189676376	-0.381489629536899	-0.676307268115617	0.416032280098384	-0.476506469730495	-0.331036611680683	0.52872366838841	0.683705424322415	-0.359431030344598	-0.23539354422224	-0.357577330311363	-0.255796430269663	-0.0228200044215578	0.44274786311435	-0.158686265656375	-0.0805906183474296	0.380273540655812	0.465223932298291	-0.636836663618669	-0.0942195340545129	-0.369886825992355	0.264999921204316	-0.137803650613559	0.240856750002623	0.151424225150865	0.691943238620195	0.0327476524001218	0.398432946118827	-0.00934191526356162	-0.617889959651668	0.612956038729565	0.249976482938013	-0.601808967587761	0.157301198289203	-0.0867751831863729	0.221048356476936	0.78604990621474	-0.316846356507124	0.10150591658221	0.288564073123454	0.565040488440234	-0.467684724931927	0.332072944141466	-0.405619244849356	0.466991952432112	0.45229121427614	0.444019506842712	0.899214433677012	0.421326507068705	0.432804037479324	0.276961473874678	0.446615265038463	0.688025546844564	0.336335819556989	0.512294117225423	0.863022606964904	0.0178002876504282	0.146287976649278	0.627498184790294	0.817194519180173	1	0.483015055104579	0.642609504528346
NCL	0.394347335987771	0.418695091895233	0.301159841381326	0.26391044715388	-0.269996816215777	0.349933396523915	0.301741904836296	0.6812090215411	0.3376471561306	0.496874084705592	0.540965029731252	-0.0966792837226791	0.311993734512159	0.480776640798093	-0.0701381714026924	0.453461383449748	0.143364101531467	0.460291541625079	0.273153274438115	0.443235424138352	0.630928255903521	0.405191871167842	-0.394500808777667	0.770988081256176	-0.169809966706268	0.498849302358028	0.733046899067067	0.807204161521942	0.338228738415221	0.477975788413021	0.525498492076588	0.0874782047370314	0.487957535253431	0.0770023998066893	0.291506346141403	0.613263744552044	0.752431019559681	0.807442561405169	0.002596620297067	-0.0634289009354735	-0.0884539495591979	0.726098428547413	0.0876986954105072	0.223929594338904	0.240229928433998	0.142340612036461	0.677369612397307	0.720127070164327	0.0920788947118015	0.174453096640122	0.77612650830808	0.206365992490694	-0.0839697536112992	0.153878979823337	0.426392080223524	0.831552495618845	0.587810998500753	0.25223009867001	0.710131548508467	0.589296350723028	0.422831736076916	0.256459967229544	0.0524394623538732	0.445954109246847	0.302470713047526	0.0174432261854149	0.842347194589286	0.382749239276708	0.814295227111784	0.75931834501205	0.462185548163523	0.747136347256663	0.8140496611454	0.537845405249179	0.354862849423754	0.538420146551616	0.817726051017189	0.758418183674254	0.308340502888253	0.434668333820183	0.483015055104579	1	0.373443651399256
PTPRZ1	-0.45419190490455	-0.426278509789774	-0.449978806813479	-0.53278445441537	-0.43985223171038	-0.324733688854779	-0.296243312801275	-0.303118302187017	-0.473346896559599	-0.387619964196757	-0.403430351196661	-0.382382043301813	-0.302662068424509	-0.391370804777656	-0.360354681757213	-0.426861995255296	-0.529106917654804	-0.402327887194107	-0.463494844588643	-0.283254786303519	-0.271992519421339	-0.461375637702989	-0.468167492581213	-0.0971533865269224	-0.335584583915167	-0.426871345957091	0.229114109099791	0.345770773500768	-0.404876914421517	-0.381465045387143	-0.401691799598311	-0.367336304812508	-0.314133200628042	0.2034510420442	-0.216188668128144	-0.314639969995416	0.551336074623439	0.478958544554804	-0.515333579809823	0.183051416171735	-0.347477379808396	-0.168671409829644	0.463798352308635	0.295609166325707	-0.384121717415841	0.12150267606327	-0.166893194548405	0.599602819791999	0.114370180667606	-0.489579096341345	0.210916354132485	-0.244366560684387	-0.291701358103705	-0.147175897210306	-0.280273187354986	0.221010814532246	0.339730490534297	-0.345955291411236	-0.17097386587339	-0.163440852546291	0.165956025388203	-0.413345439950718	-0.143367880270623	-0.341802081985977	-0.059611510383506	0.0478682198350397	0.376683093234366	0.764778791356711	0.440168748685339	0.144354652356186	0.661499087558231	0.0868343030113811	0.734132864163193	-0.130561631294315	-0.0456438242395792	0.832366209977981	0.0123499177948557	-0.0796128249150673	0.947754122862425	0.447450687418623	0.642609504528346	0.373443651399256	1
