""	SIGLEC10	CD40	CCR1	FPR1	LILRB1	TNFRSF1A	CCRL2	LTBR	CD53	C5AR1	SIRPA	KCNQ3	PILRA	HAVCR2	AXL	TREM2	CD163	LILRA1	LILRB2	TLR2	TNFRSF14	SIGLEC1	ITGAL	ITGB2	ITGAM	PLXNB2	CD4	CD9	ENG	PDE1B	INSR	TLR4	GPNMB	ADRB2	KCNQ1	KCNN4	TLR7	CD81	ITGB1	CD47	ADGRE5	SMAP1	RIPK1	TREM1	P2RY12	ABCA1	IL6R	PLD1	CD300LF	SELL	ADCY7	RXRA	CADM1	CANX	ADGRE2	CD74	RYR1	UNC5B	APLP2	TNFRSF10B	TLR6	NECTIN2	TNFRSF11B	TRAF3	LILRA4	TLR1	P2RY6	PLD2	TSPAN15	ASGR1	NOTCH1	SORL1	TSPAN14	NOTCH2	FAS	LPP	PTPRC	TNFRSF12A	CXCR4	LRP1	RACK1	ITGB5	TRADD	ITGAV	CD226	SORT1	AMFR	CD69	PTPRA	SMAD3	ERAP1	CD99L2	CD63	MCFD2	TFRC	SLC1A5	TSPAN17	SCARB1	PILRB	NRP1	CD44	CD33	MRC2	SLC16A1	TNFRSF1B	PTGER4	EGFR
SIRPA	0.953007815017223	0.92306941475224	0.953939447439299	0.94828266406443	0.938470887256944	0.93709250682637	0.942768352194589	0.956558623432435	0.972017399566582	0.868119007222183	1	0.93134957078337	0.960182637742703	0.973500304845902	0.969398592721467	0.972284429344466	0.804787923341993	0.714994883433368	0.844118614923291	0.940323500730383	0.946421447299009	0.957415489823355	0.923344602419789	0.980089367818827	0.960001962327319	0.92540802780095	0.959572786438682	0.947988861585862	0.971875669121015	0.860354755026816	0.617675901835837	0.964175059521689	0.904229033422576	0.91618272699084	0.962297171890015	0.920941153302744	0.927528598897155	0.977097544905604	0.989338511377718	0.959564136825685	0.954092883116874	0.963287279918751	0.935069007934883	0.803722137678215	0.841700973921357	0.952765164289584	0.94700941102304	0.943230504109968	0.912862842614096	0.884715301223554	0.942458568959599	0.947113915807392	0.923760774328391	0.96682582648698	0.769270391967933	0.92032370071363	0.798287314161703	0.955460852134334	0.979871221409917	0.892418697531577	0.894811895833192	0.911315007147921	0.799070598813604	0.888415722352241	0.941321800891059	0.888157601236127	0.858999772803954	0.881569150923629	0.804879557156496	0.554493038917749	0.882774478749217	0.973662584465813	0.941703635900156	0.921036038243516	0.914064224823627	0.957477249502361	0.945822845287908	0.946493041033259	0.644818923656112	0.966252472012327	0.947787023671843	0.951210568018682	0.943677062599991	0.975733008021782	0.853305656504961	0.974322753390143	0.82844689473711	0.764704271694047	0.951382854409479	0.921323019818986	0.80501200274823	0.808081219778302	0.938743521030757	0.971883434446598	0.833288690777475	0.958627175583872	0.862312445807605	0.954716406021833	0.675965557388155	0.909698431729448	0.790697686346694	0.933199390845489	0.82095081227516	0.922740863778502	0.931079828728416	0.821571572907031	0.415942576156164
KCNQ3	0.946595073707482	0.869926932376693	0.914317013243745	0.945138718064005	0.974928188277704	0.956749126013234	0.873039621904234	0.94388415708965	0.929659115817612	0.910260581367629	0.93134957078337	1	0.876017057053939	0.892156781847593	0.945293915186958	0.874463326213553	0.853582157137257	0.740846193766622	0.881255305075164	0.954966814009903	0.946849443340407	0.95366195308714	0.96177504993063	0.95132274794597	0.951543615360214	0.934663697913003	0.946743556591314	0.851030982757108	0.902206759914903	0.859073909498233	0.756991923676329	0.932959319179938	0.797118603595298	0.91739538921401	0.932499640724477	0.857514801745571	0.912696518366981	0.896773296544641	0.947628850891336	0.917102015386831	0.944647786483443	0.947878472327003	0.923601596743569	0.774045890757244	0.809930938620601	0.935687123394947	0.973047908090957	0.902563519935938	0.869760293522205	0.885777546178691	0.959877863334154	0.966678061698169	0.920554376574986	0.948933635922576	0.837455149147983	0.950895301435935	0.867880764238347	0.960435658506569	0.952330736611942	0.912066402839074	0.948796101641307	0.841602684229721	0.701843744366326	0.888314638264603	0.824499233727026	0.930884254824814	0.801350304555232	0.861903598749961	0.693008772045738	0.597190136212006	0.9372639682236	0.960743499209138	0.956011480434906	0.945228797201568	0.881220234794093	0.9529488285594	0.963996359472424	0.886277883778012	0.733639491847033	0.953125371647949	0.922123871284475	0.930349407665753	0.889712286440819	0.944443356761593	0.874772759630289	0.950073008671037	0.824265591656291	0.773335654057108	0.941323805463114	0.874538814143471	0.817837158819945	0.780044350990987	0.824366290058977	0.927564249542107	0.876884927515282	0.935752901052914	0.842272338304095	0.943861081391369	0.762655300628936	0.888276963501602	0.830126461619997	0.894716184686109	0.893422888438757	0.886973377751074	0.950076124993602	0.883768962651667	0.497568866823663
PILRA	0.912398905523071	0.929346572116523	0.959736308111477	0.920105020987146	0.89041204946149	0.908627421638244	0.945207773186714	0.937528671065691	0.956021036125938	0.804006826361031	0.960182637742703	0.876017057053939	1	0.981568524491331	0.935518018496248	0.988677586450556	0.711599349848184	0.665641801846282	0.790153185635933	0.889670081353603	0.925975909264262	0.911202982233339	0.878881963025369	0.948116993737137	0.928102312566022	0.879535123544975	0.932724548438966	0.956170514394142	0.951976038969237	0.806728745422649	0.519569308246518	0.930234769099445	0.925159187858243	0.899145960783251	0.941266907483649	0.941246973399327	0.872135169523386	0.986045770331411	0.961495951823984	0.943871277839352	0.931549015001055	0.943252957798632	0.89740269372207	0.792057120582667	0.865523615259869	0.893592875621307	0.885232194244127	0.920746855415241	0.923016990651139	0.847705942146819	0.911346398675824	0.910488383814826	0.857276159535524	0.930730967146447	0.659724487715383	0.873847565391495	0.738964336129527	0.924464755974006	0.937637024787754	0.868125779229475	0.831127293477204	0.891288855330813	0.833403354511401	0.86155712512455	0.973096998002821	0.833458667999337	0.877528861527671	0.861540595692798	0.849739856670659	0.453056971115718	0.816868545328367	0.94937030312895	0.892700917691064	0.854396124276679	0.908232910308885	0.917655177908552	0.90026327077433	0.939172203998013	0.57211118357207	0.919498014604572	0.937920320875587	0.902821181574918	0.935132095569988	0.930905869329233	0.812328787496596	0.940151597804514	0.785787953930692	0.713660406569153	0.921020804225186	0.908216518994023	0.732673909047256	0.806052890050944	0.960975706569593	0.947633020608816	0.771713770099068	0.942917874468939	0.857057526892512	0.908808922518297	0.583965066798446	0.868514507285232	0.707353625164442	0.922393102990789	0.73174346279397	0.893022301372223	0.879272193037307	0.748157066733889	0.352582262709813
HAVCR2	0.92162852456454	0.914241357713519	0.970086300184517	0.938569776733335	0.902843623639114	0.921338810408265	0.958778596853265	0.9302973444546	0.96245333260263	0.84301144357862	0.973500304845902	0.892156781847593	0.981568524491331	1	0.94093293409019	0.986070684311876	0.730989609660639	0.663090745420667	0.779293388067867	0.914475892031914	0.919092197209494	0.91661035238156	0.900921103945421	0.955670196357475	0.944305168175566	0.897650255354707	0.942519444672523	0.95692076331419	0.967483982558063	0.824804433453864	0.546270939774998	0.943041637090045	0.921576701889868	0.916408696858227	0.952936044550031	0.942274858729275	0.888734337739015	0.980282815767819	0.975409848732142	0.945221003328528	0.941710840715248	0.944441836085893	0.920307549307787	0.83474366828108	0.880334995407546	0.922808612426499	0.908280114434617	0.943629187987187	0.924168283489291	0.866051987108484	0.920136754613467	0.918797443144573	0.869192776070799	0.942772515395323	0.698837300180998	0.876687108073988	0.748002309874961	0.933721824412984	0.956947555911012	0.874466358819173	0.857756242728262	0.895722757878875	0.831550622837451	0.888115813923796	0.957501081833963	0.857469486069146	0.874855664373526	0.868677004942516	0.852058172617148	0.465279850242458	0.840663485894074	0.961185702716543	0.915066316061467	0.874534946459509	0.917356160708034	0.930536682618097	0.924745123831777	0.947141182627637	0.614034724765413	0.929832709184567	0.933380893555108	0.916758923269622	0.930988086557118	0.94894331439148	0.837144542391341	0.953328045816025	0.78384284854878	0.771838570827867	0.931040027280569	0.907193612974696	0.747998914287473	0.825125903482621	0.957330400178773	0.950652686461164	0.800747470717106	0.953741862925295	0.864644514111264	0.916308103505367	0.62069444333638	0.897243074156234	0.710778322657334	0.919664216307933	0.764727347509898	0.891963958502871	0.902929721013626	0.775474549033108	0.355251208290531
AXL	0.977322393860023	0.921919901272424	0.948584014874292	0.940192387598496	0.950694039659492	0.955855255800941	0.899709159073845	0.969646191169479	0.984625489584043	0.850136379790739	0.969398592721467	0.945293915186958	0.935518018496248	0.94093293409019	1	0.941493331340278	0.875214815705281	0.776034505010404	0.863749943374464	0.958125798201092	0.9650684814951	0.960311909397638	0.922098801840937	0.987697901445774	0.953515135872786	0.928002373405542	0.95037355193938	0.931924541102443	0.946203906383174	0.868161871311431	0.716549199843518	0.95667046961129	0.856495172670081	0.922599143913362	0.947110234905871	0.896119128317046	0.967406041610944	0.96366727192817	0.973179373389886	0.962750756532128	0.929661012915776	0.979579016130996	0.912264170025576	0.76534260133799	0.808420567292152	0.937652976240466	0.951537416063139	0.897736421890935	0.917144418920969	0.905352170288518	0.953681257272694	0.963865186900738	0.962110959537462	0.960171749706724	0.831590198227413	0.974373967777289	0.837166288722329	0.945340551206343	0.962857004926937	0.885429157586169	0.929043966801145	0.91323194264072	0.768947046200652	0.87314550377403	0.891814376832665	0.929562314633631	0.864636374930312	0.888571651908991	0.762173511052163	0.675738934842619	0.887455476020373	0.961951200414817	0.938841951049154	0.926713728357972	0.876107518046906	0.92873658894334	0.96259465770968	0.909332078115911	0.69309436705908	0.955653387293679	0.981390894971317	0.941506720521078	0.946853712968211	0.944229893571426	0.822478696442113	0.952871909051971	0.876377957343049	0.738257658594281	0.938285763889597	0.914012991207887	0.853377644642681	0.76863780256624	0.903833667843758	0.965007784466482	0.818067491385	0.966195084278434	0.887207382369912	0.944496982276097	0.673896728836311	0.864764323781517	0.864431787655886	0.966483123791225	0.846672014682397	0.922772426608211	0.944419302288828	0.854584767486652	0.396305396175096
TREM2	0.913370483898345	0.914642274493166	0.955348418355774	0.919518091594729	0.880040994364384	0.897788844114458	0.960859444116275	0.936924037184355	0.961001447986562	0.807985116222362	0.972284429344466	0.874463326213553	0.988677586450556	0.986070684311876	0.941493331340278	1	0.731270588719709	0.669559400999001	0.786905816515503	0.886697295404973	0.927243812465766	0.919220678269742	0.87455908537607	0.958547348911096	0.926956944751336	0.87027031482963	0.937175298823629	0.973423340175755	0.961950090475948	0.799818190773877	0.527588201510826	0.921161925392404	0.942563369059709	0.888023561905624	0.94214454843552	0.942016649821421	0.876194914972143	0.994309365535823	0.972818827985204	0.956880206454218	0.93023730202118	0.946153727363673	0.897184664517976	0.792777118373757	0.845277422965775	0.897007809042105	0.892239701227339	0.930505653217742	0.931492553749836	0.844861435099379	0.904046241474406	0.915127031428451	0.873462854886142	0.935589374686404	0.659930062780756	0.879309325347622	0.721625772214321	0.918479090818039	0.944815858948227	0.865843491163603	0.826632599891246	0.898769930653618	0.813125282364805	0.851991740853615	0.981818705577234	0.828137303888138	0.856717476904173	0.852428947799091	0.83414167136152	0.479649059413076	0.823473655236096	0.946898689169942	0.891104641706676	0.85804104230076	0.901915290074137	0.922479120543958	0.896281553417635	0.948522848954854	0.569885517753604	0.922316014005717	0.941328952147681	0.899962993472481	0.940140023426407	0.937500620581219	0.800061269356981	0.944746771338658	0.776061976052894	0.724272531471803	0.917890364079494	0.915659202318403	0.721343983321356	0.792658379362991	0.978571952723901	0.952069685106908	0.768543740145692	0.939974034308834	0.843762288533614	0.912038774079804	0.587579238923853	0.865695235768394	0.71668614680058	0.916186109897944	0.727068373625339	0.89472913496949	0.872620686620175	0.73851718307673	0.344673131424407
CD163	0.86696467009752	0.712543350007152	0.758422184342449	0.752577524273988	0.829680123362227	0.811578562924433	0.695297422029719	0.834760932821965	0.821644589303169	0.728506613606098	0.804787923341993	0.853582157137257	0.711599349848184	0.730989609660639	0.875214815705281	0.731270588719709	1	0.672001926671206	0.723777742975937	0.860611422241058	0.854289559488089	0.856471916887842	0.778772513102051	0.869528401828276	0.775684184714729	0.777215704651469	0.767540752515806	0.790863569481104	0.789376815237815	0.734990559966648	0.816656269117592	0.792727265450129	0.700159615824964	0.723506433782293	0.784424227497931	0.704287153444866	0.879498510405028	0.777339917993378	0.824618966527527	0.829644813556255	0.73233068013632	0.85633210972248	0.764518020400549	0.583430305884922	0.501770904085893	0.808325733923832	0.842898879029362	0.697511897731796	0.781354770659681	0.708310169856651	0.810355610682423	0.838511010566989	0.930050425995107	0.834545349956471	0.849404877226043	0.894703678480324	0.736368658802451	0.777112859125919	0.827813832032857	0.73113499686246	0.860412523146594	0.781831228464347	0.499210122832991	0.701603840850128	0.664216559435705	0.842970623728961	0.657456289800009	0.750046931798541	0.486932799313865	0.840015619395564	0.792297304437043	0.795965676898755	0.791665630725429	0.85900236249345	0.683327573432879	0.781724338666135	0.841884204089467	0.730448370775974	0.678995320609555	0.835057785486197	0.843766877920123	0.805139952448201	0.796097203088421	0.77922773171159	0.604077147171197	0.801047885742308	0.829870016368048	0.565529372646393	0.788495305024848	0.750654864043173	0.820159546622651	0.630069720315378	0.741433651274959	0.821076473246782	0.702076513548117	0.803571437806471	0.752847458437071	0.817521995251347	0.633103661501897	0.681951368275592	0.93794551997028	0.818091519948258	0.77231615934826	0.778919910725942	0.847040169963457	0.816817535083727	0.372281755259436
LILRA1	0.755676300360506	0.674792505661163	0.702343037521603	0.745206583278653	0.759162583048991	0.734479578834417	0.635190720030954	0.739583781176292	0.753206023246025	0.660353809942224	0.714994883433368	0.740846193766622	0.665641801846282	0.663090745420667	0.776034505010404	0.669559400999001	0.672001926671206	1	0.771393652900821	0.753769460826556	0.742093705490211	0.739887979960673	0.707290078655565	0.729967015555475	0.762983025191231	0.721313875260576	0.76628574118306	0.609510569766686	0.635861753207108	0.716969908962387	0.612049743894648	0.738176377510875	0.526337701608807	0.761716754094601	0.707521797570367	0.593456891307427	0.788548900108966	0.694440440957533	0.708166895849663	0.728058066769366	0.696620295855835	0.739329056725013	0.676791792411082	0.54335889729824	0.666079760433886	0.6951018716577	0.745657627260667	0.638140314250692	0.63707443696898	0.787226873938365	0.739409076861703	0.750343804114826	0.756093499229937	0.709946163378306	0.692891674708216	0.797612236184316	0.734513106341331	0.725599064612461	0.722973551094742	0.626792828573494	0.73784224976835	0.61846545773832	0.562411900804995	0.637917518029047	0.598073910836458	0.781361949948374	0.579879395524611	0.626163437635167	0.49349081763957	0.635931905096234	0.715392923284672	0.718806005547928	0.732768272130835	0.687118659725357	0.607209224897674	0.678364762229016	0.764870385389631	0.631375338781541	0.610351594957213	0.708907554951428	0.790458991985395	0.688309464129644	0.680862470350576	0.703632447746919	0.656385691875224	0.711472123306817	0.589777918156618	0.626746331298134	0.695676443723848	0.69938538735467	0.68724332835981	0.437727454765093	0.580160987375446	0.703675564643003	0.612323804841916	0.726506622034717	0.693498724055805	0.671952965137751	0.50413681700307	0.630509896934275	0.67663343708433	0.760645976013087	0.723278709964219	0.69366270885642	0.727287892821904	0.668528956282247	0.28032008319723
LILRB2	0.868633207826535	0.795068032667944	0.805820202725554	0.892108115112716	0.906700508845713	0.85859347416245	0.777808270771149	0.854057467841908	0.84422539251764	0.862910114916541	0.844118614923291	0.881255305075164	0.790153185635933	0.779293388067867	0.863749943374464	0.786905816515503	0.723777742975937	0.771393652900821	1	0.858111294675212	0.857290988114323	0.861915044355358	0.873133169656917	0.846779755967475	0.881007550076467	0.86258157024988	0.905978859332858	0.722901037583006	0.792784348423215	0.844518429437841	0.671421867862042	0.853009176363753	0.685970385119058	0.838678589348332	0.847315998138049	0.76942868701244	0.826036707321141	0.804402829429512	0.845593307219563	0.822400558127324	0.880246830232208	0.854396329315677	0.836918423069992	0.696035178351677	0.750553731896161	0.837655252499762	0.885687992000447	0.788516211338231	0.762501941014551	0.838919884306712	0.876253362176039	0.884456702817787	0.811879837145484	0.852056393861909	0.744272165988855	0.882671441072193	0.860056007944697	0.878838548095635	0.861520764104204	0.84285105594695	0.837626240797458	0.733117044708646	0.654276377265847	0.807264276991495	0.748641257460239	0.824127582912774	0.690925089221635	0.750765057115256	0.60380649503712	0.511489203530411	0.859971181238311	0.858822164529315	0.891866389451095	0.839691263226657	0.806039570023617	0.853869052503002	0.859259465444617	0.794266985557316	0.730529815963684	0.873663745140217	0.854639601528297	0.835523169986273	0.798882090461972	0.85890782237727	0.832249460294408	0.863433082466386	0.722182794311275	0.748418541143905	0.853837486099484	0.809778360471695	0.750779220685697	0.658637688252284	0.705596468526122	0.840280946544167	0.836264364901805	0.85283244545017	0.754108046739538	0.853279136177332	0.710863200836722	0.824584059182594	0.747708498258633	0.812499444606619	0.8358307223448	0.806412133472085	0.868090154769517	0.821991942056858	0.478185220012329
TLR2	0.966239184458844	0.897855817937013	0.933629817988413	0.94182212154043	0.972060210514055	0.963032051830609	0.867789237275587	0.930519964710671	0.944123189684186	0.90469201439468	0.940323500730383	0.954966814009903	0.889670081353603	0.914475892031914	0.958125798201092	0.886697295404973	0.860611422241058	0.753769460826556	0.858111294675212	1	0.933108634690406	0.935941993951952	0.949647344974748	0.949832122137633	0.96426383125212	0.940560741764024	0.936178632650616	0.865822281659773	0.928052715837409	0.888056920336491	0.739138314471895	0.948474196859305	0.794192949655746	0.916967359931923	0.939262205698351	0.860215296654979	0.943450222655491	0.904777286673241	0.946428102775435	0.921977524543109	0.939137391295615	0.955085466056522	0.934571270117043	0.817999995283238	0.805076937358294	0.944131332704542	0.955576492430379	0.874476377295355	0.868934495246309	0.899488139782645	0.958208490443536	0.944417591608465	0.931266883070692	0.952363360773107	0.853443558511625	0.941704746707609	0.888842600053322	0.958632652900031	0.96338969163829	0.881965465130503	0.953424492171627	0.883832819603159	0.768279140313079	0.90255770161762	0.825112772687039	0.936207105548143	0.836916727014588	0.875510793371012	0.746395451802699	0.612847228373297	0.91460515153425	0.954188955818291	0.963629542829671	0.952888166321642	0.864723834374978	0.932088074701701	0.977892527966139	0.87607763145365	0.77900087298571	0.953124364738803	0.935609336927601	0.951657808696344	0.896299976855955	0.939788008408044	0.876007882035631	0.941196864608609	0.858486561933549	0.80741102471521	0.952024916504227	0.87996955351512	0.867482625606803	0.810995734019889	0.833390017604091	0.930873122085615	0.895331179502011	0.943774730094515	0.893100247780079	0.924494873262248	0.756581568831683	0.911544208780036	0.854978416568331	0.929922003600475	0.896401381730079	0.904828517098242	0.974680783106358	0.905841564998065	0.465968932587871
TNFRSF14	0.94788371810303	0.901088963856085	0.935729728223292	0.9262835260728	0.93710931142514	0.93420733374353	0.901970423947076	0.96392576833832	0.949091169513418	0.850244729448491	0.946421447299009	0.946849443340407	0.925975909264262	0.919092197209494	0.9650684814951	0.927243812465766	0.854289559488089	0.742093705490211	0.857290988114323	0.933108634690406	1	0.966307582965931	0.924062876817452	0.969455369517697	0.937478644486333	0.90342922452872	0.945529157868472	0.91205254240284	0.908743094355021	0.831246064980733	0.720283970008835	0.931859591511051	0.882155679058185	0.884279495974348	0.933862900534607	0.890825951193185	0.90516822031215	0.94804476990464	0.961286282278852	0.957930330325396	0.928493031501335	0.975260770031482	0.904789615282102	0.746106330726807	0.765726779827013	0.913206504255498	0.947186816827512	0.893005857869322	0.91942869782398	0.858553447560692	0.939858768477201	0.958219127533338	0.942075178543708	0.944903086577804	0.758261296736191	0.956607114290344	0.822203112898956	0.942304697134325	0.946287309575234	0.874476956173028	0.905688203335515	0.85828267859635	0.716517453841176	0.851616670486263	0.899212694100408	0.88720533740293	0.806780218924093	0.842924978067747	0.704826729379903	0.625982226776364	0.894997783868373	0.94419979257552	0.928860164514044	0.914992683660986	0.873237635979763	0.934657748625153	0.934718248819879	0.912857003723326	0.681766083810918	0.939238482588578	0.955323493029798	0.914422436401024	0.919886023596937	0.927961243732384	0.811781791307793	0.949540690788808	0.827360946225888	0.713765393354995	0.934185925658205	0.899980279924994	0.786343751775989	0.747192205252453	0.903238283985655	0.947258634436888	0.809159435162574	0.942753279282057	0.860871258138024	0.943878136247771	0.672180637667631	0.846523856105022	0.843315039806375	0.920421784350213	0.808582192244326	0.907927866222459	0.918224353870603	0.835654501113796	0.424602255371652
SIGLEC1	0.948813089190761	0.893609167170216	0.931934612930949	0.930460944158411	0.944492064397561	0.938449790516754	0.893329721794583	0.968372587955777	0.942226915898362	0.856218478069062	0.957415489823355	0.95366195308714	0.911202982233339	0.91661035238156	0.960311909397638	0.919220678269742	0.856471916887842	0.739887979960673	0.861915044355358	0.935941993951952	0.966307582965931	1	0.932759342579983	0.971182229319549	0.93820707004422	0.905879110337299	0.953541091099257	0.892927734222689	0.920071874127772	0.863963427206826	0.69073449895278	0.941994519628694	0.859662443927871	0.892723215538092	0.921386117281382	0.869788985611143	0.911509574201056	0.940925687197046	0.961084772199001	0.949708167688204	0.930192614752407	0.956523032148833	0.915306982878984	0.757825355857205	0.769182189369165	0.920934854320717	0.958452203707847	0.913221231748466	0.905546620080476	0.867974523481398	0.950639029742339	0.955538760288789	0.946559113130419	0.946964272812101	0.768878945712166	0.948178901517768	0.822641353864004	0.95637270476175	0.950518362202453	0.882133097639155	0.908310445703863	0.857240643756827	0.697475506068545	0.853121246013285	0.885738285683082	0.885147842859267	0.796726771228319	0.841251908036033	0.688818601105804	0.62206229052141	0.914349747058998	0.955746694314922	0.93538830648398	0.9230206332577	0.865390886700487	0.949798806511705	0.930824443626877	0.910746898128648	0.66035260326523	0.956337699050689	0.932415301447465	0.928595177218618	0.894919804687388	0.941368675910218	0.834545801243087	0.955165023014165	0.827280051780508	0.723476687859049	0.934817079638991	0.896951867719143	0.796411616821776	0.728664794514133	0.88538060127885	0.941780501334405	0.815750188563958	0.931852276542383	0.838562125271523	0.946925087486411	0.686086588838738	0.862117318162896	0.830270964320376	0.916353217672525	0.834354304583592	0.907413393418087	0.920755764275166	0.833463478909335	0.446906543631396
ITGAL	0.944542219391014	0.889718721721321	0.915849639142262	0.961419982835912	0.970710732133031	0.963430663224378	0.877099318875732	0.922031958363079	0.922703323044727	0.932638271446659	0.923344602419789	0.96177504993063	0.878881963025369	0.900921103945421	0.922098801840937	0.87455908537607	0.778772513102051	0.707290078655565	0.873133169656917	0.949647344974748	0.924062876817452	0.932759342579983	1	0.928645704701431	0.95818231277876	0.947289075227227	0.953697813048477	0.829020439165056	0.91126590284184	0.881947581782544	0.713585557108705	0.932843717635158	0.777077118785708	0.90983822581852	0.925137580374	0.875350014834346	0.883120496125654	0.886782835191894	0.934311369412646	0.901734737141756	0.957731805368735	0.926772180742476	0.941339464918944	0.845303833370905	0.844982695560593	0.934034332016994	0.965169577862138	0.905462732882184	0.846253927818349	0.904956431521555	0.965918089537945	0.957234321099291	0.873895973690253	0.934121519086187	0.802356959056425	0.918917277235974	0.886357425956194	0.973432930376169	0.944124893435485	0.918526202202469	0.92467982504334	0.85098109476373	0.775578427276696	0.908784089116814	0.824076602208833	0.895599459803773	0.821338648964568	0.871074838365684	0.746477644370987	0.492345604296314	0.937209364894172	0.954731505148268	0.970863713332825	0.928407935449074	0.884335913299286	0.952321705417497	0.953679639988194	0.897355268168648	0.766166852329303	0.951339735101498	0.908560156384645	0.934527681143617	0.874267203698997	0.942950662259118	0.916731755273262	0.946434294446216	0.803140213538926	0.836888079777313	0.949488442308568	0.877385502663423	0.798911654306186	0.817534252189207	0.807642002717551	0.91052404637323	0.895925566663541	0.931586433445522	0.841434782383578	0.919034468967377	0.784191468412654	0.925462561192288	0.778519271391281	0.888962488018178	0.898813164123061	0.892617105919377	0.947314714300605	0.888919988438545	0.526674249532919
ITGB2	0.974637127816662	0.92011785923024	0.950247464094126	0.942556420659457	0.945529592078357	0.952759426029787	0.920999313548472	0.977863591276758	0.983209890523781	0.854824770509198	0.980089367818827	0.95132274794597	0.948116993737137	0.955670196357475	0.987697901445774	0.958547348911096	0.869528401828276	0.729967015555475	0.846779755967475	0.949832122137633	0.969455369517697	0.971182229319549	0.928645704701431	1	0.951265783916476	0.925509174426137	0.957133368652247	0.948372928298488	0.961228207513652	0.860226039057692	0.689720152836928	0.952713814354775	0.88948136323047	0.913503072344054	0.948659461915998	0.913588898733874	0.946531936698002	0.976293870845115	0.983999297434846	0.969046768287816	0.935815592593517	0.981255628946607	0.919797652424078	0.774261795027675	0.805083517519428	0.935771780231232	0.963371317335002	0.922078370892459	0.93500715085781	0.889904801172675	0.956122645917916	0.967040214229889	0.958155792708337	0.964979169273726	0.801517328218411	0.965106124688074	0.806646754365532	0.95242928824382	0.9692867332635	0.891998934878772	0.916916927732039	0.917170274343367	0.760170954582521	0.873943015088923	0.918711658400214	0.905153009764547	0.857441039982358	0.879859982230437	0.763380546444367	0.649899011546856	0.886736198878718	0.974054760599677	0.936002075496084	0.931346494479469	0.887611697785967	0.945955725363401	0.953517285427257	0.939422275602559	0.663413550755898	0.961623841126717	0.973374511988609	0.946377805285281	0.951331104231019	0.954598262486232	0.816475362359903	0.964556654348649	0.853435110946544	0.732797942345831	0.945208689870384	0.921834766338371	0.817652520451305	0.777531904930599	0.9315710815843	0.965545626110903	0.819656344154998	0.964205380109239	0.86445862343539	0.959372708854754	0.675634240603751	0.873991941132653	0.846864553260034	0.949378105520795	0.826447722190028	0.921476497491652	0.937039733755638	0.83802572442566	0.404689803387143
