""	CD74	PLAUR	ITGB2	FPR1	PLXNB2	ENG	C5AR1	TLR2	SORL1	TLR4	PILRA	THBD	TLR7	CD163	STAB1	KCNQ3	LILRB1	TLR1	CD93	LAMP1	ADRB2	PTPRC	SDC2	CCRL2	ITGAM	CXCR4	NRP1	CMKLR1	NCL	ITGB1	HAVCR2	ITGAV	CCR1	CD33	LRP1	RPSA	ACTR2	TREM2	LILRB2	CD44	TGFBR2	CD63	CSF2RA	CSF3R	ADCY7	CD81	BMPR2	ITGB5	LILRB3	LRP10	RHBDF2	NOTCH2	NCSTN	RXRA	PLXND1	GPNMB	SIRPA	APLP2	SCARB1	PECAM1	TREM1	NRP2	SDC3	MERTK	CD69	AXL	PLXDC2	ITGA5	TFRC	ITGA6	UNC5B	TSPAN14	STX4	CD40	ABCA1	PTPRJ	GPR84	FPR3	NECTIN2	IGF2R	CD46	DIP2A	CD47	PTGER4	APP	CADM1	ITGA4	IL6R	JMJD6	C3AR1	TNFRSF14	MCFD2	ITGAX	TRADD	SORT1	TNFRSF1B	RAMP1	PTPRA	RACK1	TNFRSF1A	CANX	CD68	IL2RA	EDNRB	PTPRZ1	LPP	SMAP1	CD4	CD9	CD82	C1QBP
PILRA	0.205283933995871	0.599826075089866	0.632380514363758	0.547766594415924	0.350596787965668	0.528835415880273	0.597355452927025	0.518771991979388	0.334799177616808	0.495718064920811	1	0.404947135412867	0.493719227299708	0.555832462717338	0.496607773968633	-0.023482737488022	0.493028139533052	0.497802034083215	0.339585085370745	0.66794666015711	0.535401244626708	0.356532534739805	0.332728377611053	0.428677081526406	0.399173950362558	-0.0439575246105037	0.504346954058409	0.539042666396767	0.235006424047898	0.489032317971261	0.542635748985124	0.510244048771813	0.588644704449094	0.495392582408065	0.630619670145462	0.235785760415501	0.413634451244716	0.61265139905294	0.275540825678514	0.462553801978303	0.66186085909175	0.473317927555776	0.22762779899496	0.305343212643973	0.309381792514466	0.659889375142951	0.437740201358561	0.504619307932373	0.611436616380405	0.592315151944705	0.245899889233653	0.344726264576056	0.41607962013983	0.457207522691005	0.454786520048814	0.685147466180233	0.589742398899798	0.576885587491522	0.510627673559673	-0.0576613609410563	0.0672316167414686	0.605006724844835	0.312824078457011	0.564142841037364	0.00102205742964315	0.549432778995683	0.563726140759818	0.299713054464692	0.497806529202825	0.203059960904825	0.350097861638194	0.492872539619998	0.443072251027948	0.503766162320099	0.68734812005482	0.533962550199114	0.546229412544467	0.425891334683558	0.352353694838908	0.506215853513551	0.45831032948254	0.305774800749585	0.380152514927544	0.304584813617492	0.258637021155984	0.212434220282282	0.169208748052498	0.629909172633656	0.452332727992379	0.686137487270708	0.539322740657203	0.411800136696848	0.497892268503625	0.333877547286507	0.37037832559882	0.421609295387048	0.398631897094295	0.159898182173874	0.208042821104883	0.503255402243188	0.471236551957943	0.6941402886007	0.477834404296672	0.332223538842041	0.0253116980646243	0.229558703377014	0.322311280956854	0.539896372598738	0.277863467800638	0.410753678325548	0.226045120729664
THBD	0.208007645272191	0.408979115101112	0.606343906267385	0.41644239618734	0.699032882273019	0.744187229623883	0.847421854285945	0.596504720049056	-0.314733262030589	0.690393821382638	0.404947135412867	1	0.0831274724906299	0.838321321362441	0.751857867137879	-0.0442022782208991	0.599462510153168	0.375778753356357	0.819072909810879	0.841566051026373	0.0726222644652566	0.331513281851831	0.39263789407824	-0.0270450876229977	0.90926401492377	-0.391502572367617	0.829489731371104	0.45380460383219	0.626304167137647	0.530684645771474	0.0709758347295833	0.156254443088735	0.850052171342408	0.659642892752504	0.662722884271304	0.531297718678445	0.735062728975611	0.37180931535451	0.786705905979791	0.914694555301585	0.706358821386683	0.721047640417463	-0.462190249781782	-0.420477462652223	0.331486515525016	0.644509501110291	0.462874781292634	0.79898615140596	0.729605908354703	0.56501249680967	-0.401076997205325	0.529939304001024	0.582605713381707	0.648590573492201	0.441246516814842	0.61517912330594	0.471065564628818	0.790040002487444	0.0722833403369481	-0.104325676075188	0.528404158150625	0.458668424908977	0.443257930596157	0.447040347285396	-0.318730309663931	0.0534403194338717	-0.0291199410110406	0.711881243390874	-0.00104799261235867	-0.067413518653727	0.0875979509789399	0.251408757973447	-0.0730139878344591	0.686352921184955	0.54102719987368	0.479082208001669	0.265225613818585	0.752731086323895	0.61396802006219	0.773845930743029	0.374260036259251	-0.0175021134102108	0.746378742228509	0.0540705298387645	0.326453422264275	0.253637129185458	0.575550841341925	0.440732815676009	0.12183818265668	0.479655179501304	0.727826146506696	0.710103250989953	0.247372913043073	0.603165178749447	0.213674834349504	0.407597405675922	0.00581701322440263	0.164969314857422	0.33641851283617	0.624060968442799	0.796687614790374	0.821043298809173	0.815087944234172	0.567437918840662	0.0384087689622446	0.364073865798698	0.600922856698856	0.636026178962695	0.359788293035191	0.789055795798594	0.53579115388115
TLR7	0.210633651452085	0.362440443277482	0.479449797480924	0.381106195214865	0.228158169440818	0.294385231919281	0.319580205484522	0.318788455600574	0.451033733966374	0.250690564940743	0.493719227299708	0.0831274724906299	1	0.286642962069389	0.299208232210745	0.23170116452716	0.393412683096527	0.393801077223021	0.18079067806196	0.295267513034829	0.436001559507066	0.307068969020493	0.0456124435744214	0.435728682027436	0.115120077676245	0.038259750072301	0.269676040925129	0.485190964544188	0.0111912603936494	0.303012464274572	0.517871166262727	0.496266072767886	0.351980236959115	0.301593883196408	0.343130427428965	0.107826370882458	0.198890513127144	0.554701365316343	0.105161839179526	0.0986574280524883	0.408166377395624	0.15791854400053	0.454862383105035	0.38849806087264	0.273845600224836	0.485899196024918	0.22144897152538	0.246041216405267	0.169211023793102	0.303716262594411	0.426672832917392	0.12083647485686	0.091021849330335	0.240899651577492	0.326370537500251	0.350137753370208	0.395437219337307	0.253047048993508	0.35233829506189	0.0272644264113635	-0.17195842443556	0.39352728933397	0.0957919931554177	0.453362222943778	0.338664420285549	0.618625464838664	0.603088766300149	0.129234746105285	0.518393754086373	0.337156531640748	0.383768288663587	0.575616376641808	0.36017211125009	0.146019873242063	0.44839956600835	0.370916878932473	0.447901030515132	0.23849526043351	0.11535646322299	0.107177427667473	0.211435089456846	0.314925924216394	0.136128951558405	0.40276309149973	-0.0163596742491988	0.152272148599154	0.00149965870056941	0.409897434261259	0.395039424470699	0.561065226654746	0.241904906463976	0.135907087726125	0.26528718553111	0.128513779939782	0.352610323057217	0.352712783727225	0.375122126340285	-0.0175623696663974	0.153457070264392	0.314948961739355	0.165240616015199	0.408099676186969	0.182061800175612	-0.0928622926503876	-0.117371952712385	0.0395774952821603	0.0239133269646159	0.318493058181578	0.131594662195982	0.148542586043602	0.0390911746875901
CD163	0.441952587625025	0.316007937230782	0.760322055563809	0.646377369093532	0.725435523205409	0.890563105454868	0.841574388568673	0.816304558106014	-0.148399815504256	0.746416763816712	0.555832462717338	0.838321321362441	0.286642962069389	1	0.966200233295292	0.0693079055038936	0.77430397084672	0.465886108624574	0.916009305939715	0.891325314170683	0.148562246583108	0.53333855478046	0.217085500543152	-0.073056904488857	0.874792030720211	-0.366119659538501	0.944981558505021	0.690025216060347	0.607818051983612	0.58220928939953	0.296508747102205	0.367350960417765	0.930661250755178	0.822544745834303	0.761547126189443	0.58767226128881	0.836117578520205	0.620443292308479	0.814937545756011	0.845636047780986	0.862921157256031	0.778526470299942	-0.281624709693796	-0.325781983857342	0.514876860241703	0.820163623617464	0.505337472414764	0.923901866542875	0.742192567385926	0.637707961666137	-0.155218052018244	0.476633480024574	0.542750785319109	0.664243198075343	0.674637997657179	0.563796060199226	0.579586849205225	0.849227844444794	0.265408051851697	-0.0589377644962651	0.197124535718372	0.515434000786564	0.563578307553644	0.660462234766618	-0.210879448917796	0.331089478751567	0.189003436425737	0.62538869760254	0.191566286120439	0.082009417040273	0.335202884508727	0.421599143928994	-0.000358444789966933	0.67025644480669	0.57645718222674	0.658876067496353	0.329069323754831	0.882756288296913	0.68480570442698	0.704270887743918	0.546206998235255	0.142476553454532	0.766097418395104	0.217360849439035	0.345244783656002	0.40166585078866	0.682292779161783	0.502300111009575	0.178362839425581	0.690626784684874	0.745401893197289	0.714804437628688	0.226172373571839	0.693064566127402	0.259914555108238	0.542235482893728	0.0600058143258279	0.209812319453373	0.428616869917052	0.784522734548633	0.829173405526439	0.891714492449357	0.918204095957809	0.571245841922177	0.0579838880257854	0.417338290777097	0.64477670962391	0.830148617633291	0.383539309598978	0.694527977737907	0.548774460294661
STAB1	0.438085716492382	0.279952875794746	0.74237082209841	0.663599662316662	0.703943880441942	0.879338918906232	0.794048919741204	0.83071403229088	-0.0842441015660658	0.681695037461754	0.496607773968633	0.751857867137879	0.299208232210745	0.966200233295292	1	0.0800130112906179	0.776748305852552	0.439768620497437	0.897322440784821	0.840250674070193	0.143285119984881	0.538260109358596	0.179846276416317	-0.0725971993639905	0.837483694269165	-0.406164501314003	0.925709766165826	0.710087212144955	0.58508992880392	0.575708024452943	0.336627474478856	0.448229478541061	0.87884498315577	0.810859193715332	0.76218172461177	0.569824653169408	0.831807108110061	0.641113924672183	0.796146352069117	0.805007406081726	0.82588155106689	0.747389080287437	-0.225522731271426	-0.286222976153577	0.493584591573009	0.827179194307053	0.455252078075097	0.902919815312741	0.676480022695161	0.582246642644684	-0.0594232777020028	0.446140200411964	0.537840239335065	0.647518758209531	0.70719887197562	0.481369969864985	0.596843299133695	0.832335324213386	0.28885144092345	-0.0689226957443198	0.144934874718321	0.506486060577896	0.601937903719458	0.702819742616258	-0.165973586185561	0.341473749787611	0.220038303243109	0.610161952124139	0.25254683065031	0.13551680583427	0.38161121114787	0.452620921867552	0.031258335892508	0.59164786737621	0.533281225916868	0.718946522775898	0.347992570741747	0.872135089294603	0.681217091709922	0.644388102878554	0.565116136124636	0.174273726898132	0.701800786820331	0.238009734978963	0.348317781843961	0.417008758258733	0.665239675467521	0.495831705284211	0.173959554134139	0.698985231957333	0.657512937753506	0.699614963320877	0.226353664077012	0.673803706569717	0.2822951660557	0.538729985454486	0.0907201948353636	0.226156695846297	0.419354391508119	0.773553868816188	0.80897306751482	0.840531338592568	0.857078111250378	0.547530848186683	0.0955223422368866	0.442676590880272	0.62479714008412	0.838246760977582	0.387212367874615	0.640178208782371	0.538890940427557
KCNQ3	0.623056613640117	-0.188347853356344	0.337994768312154	0.401063191197346	0.232817635021764	0.105069827256129	0.0456817518926809	0.17179898381805	0.150282462901753	-0.0292134772702674	-0.023482737488022	-0.0442022782208991	0.23170116452716	0.0693079055038936	0.0800130112906179	1	0.390143193747033	0.480381325054599	0.198928212747047	-0.0789178326712399	0.0896689940586515	0.449755860380306	-0.299409492440934	-0.130469940196328	-0.0813828984079511	0.345980078199823	-0.0951595375874236	0.312455390238281	0.184356992901403	0.0779680642337849	0.284083885915376	0.164136555429187	-0.0294192243452112	0.235671585777862	0.021709376616948	0.369093269275849	0.18549082170505	0.384977053419628	0.0938242087384195	-0.0504032871792598	0.188744820530826	0.118717639663741	0.311598794321523	-0.00492165996860021	0.505086036836141	0.158425234821261	0.299019628716383	0.110194445045746	0.0511808842046287	0.19919074112872	0.25656707035853	0.0063402501458197	-0.0538026129298974	0.0396377810861678	-0.04790091249045	-0.309564750784724	-0.0509054325710867	0.0352528988520578	0.175244073680229	0.196278752216006	-0.257139942919477	-0.113599374160637	-0.111835548615966	-0.0150155208152344	0.456677771677901	0.367094570598606	0.379714548452442	-0.00203443512488082	-0.0711399383157597	0.317151169556291	0.202933426273585	0.109123677298289	0.0741305497884101	0.121992508799443	-0.26329754950009	-0.0202613593122577	-0.0745120566070024	-0.144959398588916	0.0253556174673264	-0.117825542809946	0.12732975970511	0.149829481691908	0.190223613785966	0.432605933788302	-0.0835495893973095	0.445862027449389	0.393008552533932	-0.0159250370965769	0.103664306703175	0.280749859332628	0.0856389125454098	-0.000511517134275473	-0.169471012793867	0.0656603370658424	0.175985848668001	0.481852088243423	-0.125106329056443	0.123217065900996	0.542434551695303	0.276146594020956	0.133367598694407	0.00873180914313076	0.144078729798752	-0.0167773186179574	0.0201631607166542	0.250783345157826	0.332799920757628	0.329981714291669	0.180198416163754	-0.233538088976062	0.206384829607843
LILRB1	0.695916858235624	0.322443001210284	0.829473540244893	0.870253925755011	0.732800949475502	0.807128012767937	0.673147004745142	0.732956657475038	0.121995552914149	0.45742991980703	0.493028139533052	0.599462510153168	0.393412683096527	0.77430397084672	0.776748305852552	0.390143193747033	1	0.627077620360884	0.808622222514489	0.670117405934401	0.349079632682387	0.777189747041125	0.119806640613579	0.0482803640056092	0.636660639685511	-0.134968066898913	0.684178388552449	0.737507676638881	0.676723498942538	0.624825602932409	0.550166420919719	0.562046045504657	0.707635348866909	0.860984177889112	0.666121456976332	0.740919769111368	0.856519261205324	0.78479042921004	0.627482074160809	0.658856712467708	0.827072955316803	0.74904496339697	0.112756606615583	-0.0501406189838656	0.653400944892726	0.79997144797283	0.598520731927773	0.788291279367152	0.632940442706839	0.668678974463812	0.187980968516014	0.434097883762986	0.505687056229843	0.558626330317892	0.492572306105188	0.263205346065958	0.511197494601169	0.77201820804404	0.336060771804655	0.132336697221741	0.131403389991956	0.495562547434921	0.408835831234733	0.56548601285006	0.208369380122508	0.570849178157142	0.454667840975867	0.570343003764555	0.268588953010676	0.386429029827909	0.513107816543045	0.500429097105236	0.260706981195975	0.619581357067101	0.365778871712397	0.668057319919923	0.418798349854212	0.601112909572716	0.631233108886504	0.541587074581041	0.597578848160452	0.379778047639762	0.755700166789301	0.490386394183595	0.309363687328734	0.583342649164791	0.730751300308521	0.529591651956169	0.430018965611379	0.777598934851595	0.567100664678231	0.640941057355147	0.269849973925984	0.70650779672104	0.359428066617391	0.748605781665515	0.094077906799002	0.325278454457645	0.704339118174511	0.79804741661086	0.775690494168458	0.734412770014342	0.776249806154943	0.5206172312248	0.134612385250271	0.548956561681674	0.708163535569055	0.885264242560374	0.435151025436665	0.457656095187273	0.649356708456125
TLR1	0.459341115680094	0.360189929078882	0.767018730825881	0.662999497973803	0.500206751604706	0.529910443524052	0.424664925122528	0.485907807994915	0.320528109918883	0.189716422807335	0.497802034083215	0.375778753356357	0.393801077223021	0.465886108624574	0.439768620497437	0.480381325054599	0.627077620360884	1	0.454224114510997	0.475260200755875	0.506342426228538	0.649750611994393	0.139264571584255	0.28173554044714	0.394707797386433	0.0234556419505622	0.389197426547148	0.503175513852379	0.468293305562512	0.48181193870524	0.653369682201485	0.552387218088441	0.477213347541139	0.570703513404567	0.516154115383447	0.536088584083509	0.572687905703073	0.688704185454551	0.303808446190647	0.386237170904907	0.643293691739238	0.489072459648983	0.312190881874407	0.19274077797604	0.455855989660134	0.620533721386637	0.574580735884245	0.447322320550856	0.433211307171973	0.584415492942943	0.266298699039804	0.196264590557816	0.346165767229332	0.41312967636138	0.246526642928404	0.247746349074803	0.431828211352416	0.504859790959371	0.359614067854128	0.0485678081190668	0.00252109064933461	0.538957919307067	0.208343771214883	0.397738829139453	0.43056913632005	0.53962233783473	0.580215821450988	0.415480175534544	0.392638946889139	0.461389765744744	0.467397782820684	0.419332782717661	0.475058694645022	0.569478964251415	0.240082098753316	0.501720934661099	0.370717601196592	0.228167494420429	0.394622151584511	0.414043157673741	0.407990136170274	0.335390371099208	0.529909424741744	0.594686572886446	0.248446278243496	0.367075258834496	0.424693361871779	0.580945191390671	0.377522199007836	0.63806141782647	0.418714976216021	0.407978239371837	0.466085781410017	0.424240907892739	0.418035536472666	0.508825039870337	0.278270732864797	0.265982621261348	0.506635566829283	0.512581162940748	0.522253830294802	0.526079679063281	0.465718357217444	0.32818454501167	0.0863612537166965	0.462517528318443	0.525030794847866	0.681842197405369	0.311701171993609	0.24584891880186	0.437164160310433
CD93	0.61253515888168	0.159589805176081	0.704264338086046	0.658488880130166	0.764574493061271	0.85427972752288	0.754961290019765	0.745492100123142	-0.292769464350596	0.62638996281019	0.339585085370745	0.819072909810879	0.18079067806196	0.916009305939715	0.897322440784821	0.198928212747047	0.808622222514489	0.454224114510997	1	0.751183072681095	0.00653343802182983	0.626793748626463	0.112918731240759	-0.20521736370034	0.834897051576966	-0.307147965737962	0.852157480563066	0.615405299056829	0.70084809517525	0.548744563307083	0.21230958659077	0.264021849506927	0.831778591868078	0.842966757079593	0.620510559288239	0.739154190676444	0.882566927862612	0.5519664725567	0.856518021200301	0.807494471835099	0.79724327743796	0.774584929302469	-0.344861269536063	-0.455853145483609	0.575961996433269	0.711748781282342	0.449480771687543	0.886417834904902	0.670113916185083	0.607370729949693	-0.231148004318063	0.463607804892281	0.482221649455492	0.563262896279721	0.565068599829285	0.311754484195651	0.411313500189597	0.776938045199193	0.121079347282536	0.0993951098188646	0.227830101461089	0.354350301457294	0.449492583139122	0.504098724921237	-0.0939289176209989	0.295874511966008	0.0741061508124973	0.631540726322704	-0.00852786582901314	0.116454551034111	0.28763828074286	0.302203450065499	-0.0985451551407034	0.664175907507894	0.346056117051682	0.574733020822039	0.198036605535194	0.784912743159184	0.686652136574646	0.591915365564786	0.511044133375288	0.0828867572040737	0.817196682524756	0.304037235836622	0.282655349707568	0.499795363400903	0.833486254486989	0.363599782125503	0.142902496081305	0.577929570700476	0.693465831300515	0.706369804470493	0.0486248773675604	0.739957803077648	0.139078566368157	0.601530407827165	-0.134328909958149	0.188226708814116	0.612037494679678	0.775294324781409	0.82747381286839	0.774825460593855	0.919795068655684	0.549936263133018	0.0174993345524479	0.442328101470948	0.705707726775957	0.829215376566667	0.358574285101862	0.622766950564869	0.645658376687776
LAMP1	0.222116956922085	0.49796261045876	0.761620523529548	0.551988846380909	0.695616264120929	0.862631400080155	0.844401473651419	0.734147915201209	-0.0263233335055996	0.6865691817913	0.66794666015711	0.841566051026373	0.295267513034829	0.891325314170683	0.840250674070193	-0.0789178326712399	0.670117405934401	0.475260200755875	0.751183072681095	1	0.294904432932283	0.460692534652046	0.495956892913807	0.12391661323942	0.851540213914327	-0.324648774398592	0.909974439427267	0.618277670918793	0.645390494899621	0.711405113721214	0.360850278669561	0.4755335499198	0.904148924229732	0.735034284944151	0.868284981379603	0.548512465035268	0.783277630512604	0.592288357172988	0.68711352727636	0.897864821722669	0.848211567671481	0.851128145346367	-0.231468708905281	-0.197332303264306	0.316160741344989	0.861657338745427	0.631960489213874	0.854657343917776	0.766887328480557	0.751111292830488	-0.144734567745768	0.582390474967157	0.719921513203608	0.772902360982369	0.626661294012173	0.795430275765083	0.705412799669119	0.912596239085491	0.344828794120222	-0.056737937538869	0.352314724723525	0.689740669661145	0.639295123041919	0.618881482625555	-0.20833599855655	0.28652562233222	0.222963932248014	0.743498557837851	0.298490960562879	0.172435735303352	0.308643435697064	0.473988180407641	0.135851323495984	0.764664157525565	0.784876595272951	0.702526503861931	0.40987866155067	0.786931845827673	0.751009551574188	0.86314613311051	0.596422735649663	0.226997729309302	0.740388455668371	0.178151264552772	0.562156953115994	0.394696076553562	0.522541160846595	0.648380255648578	0.279581290150392	0.687448541058472	0.796823020479157	0.830815162930437	0.452910832616398	0.696000482201802	0.41966723572824	0.476724477826139	0.298945312134223	0.379869736870194	0.364009477464463	0.76963032464213	0.876115591880163	0.954372813580808	0.81943890203509	0.678178834346733	0.222042827398926	0.513135422703007	0.667294387659918	0.755392348354384	0.528100696905144	0.81306718560814	0.57285171409808
ADRB2	0.0514623894808785	0.60363031806896	0.484986180357505	0.428984893142488	0.214105400627041	0.285405964313729	0.247003378579396	0.205858905807223	0.668942043394608	0.053307648115138	0.535401244626708	0.0726222644652566	0.436001559507066	0.148562246583108	0.143285119984881	0.0896689940586515	0.349079632682387	0.506342426228538	0.00653343802182983	0.294904432932283	1	0.334908898836629	0.338970220710556	0.612656690163119	0.133093102232925	0.0284247522600309	0.164971153236545	0.32540742000483	0.162543174921201	0.370427187174963	0.694650341936754	0.589179945058722	0.269044102458662	0.2583644469635	0.424574645202996	0.129165498763981	0.239218247459321	0.521781748579198	-0.0664944957479164	0.154499117597124	0.387425979864527	0.209208777823346	0.558023845037593	0.640704647433314	0.145002975905734	0.456592289195762	0.378003849275153	0.172133240885159	0.213156879492593	0.417377393833166	0.527240154731191	0.0583486206104632	0.292569060171818	0.313562906077237	0.190558752617551	0.351603777218203	0.507238414664489	0.345640243632174	0.419726059929409	-0.0494954935377199	-0.0212120953142188	0.595575511151387	0.129897174153691	0.41270047856776	0.328833662073568	0.486360927752664	0.663152117593774	0.270608469316408	0.668001879472604	0.365307547450169	0.499777352235375	0.518019435588284	0.698256437288364	0.275259800380898	0.428271829740652	0.444191091702426	0.60992177392277	0.0710126713784462	0.165980500793802	0.286577867104822	0.325991126206697	0.537786098056472	0.179181929711419	0.384188215877021	0.236075531351436	0.0550952374476813	-0.0723838701097298	0.67832472982298	0.629591228197011	0.5308524745127	0.113298616748829	0.235459504135579	0.698206326886007	0.140655369111134	0.446603427691465	0.237300724420493	0.573799265383425	0.223315696000047	0.121450476525811	0.260683097310093	0.213990961863468	0.340819271724303	0.0574537551613548	0.130600879740247	0.103513765796863	0.241016117855187	0.127061737978423	0.347563490014216	0.181942462647101	0.149816276948287	0.153701227676836
PTPRC	0.80816257112787	0.11258656859561	0.771683831951097	0.768581434629789	0.598316585316806	0.6707050302275	0.412051576082028	0.572459406434268	0.209627745994739	0.208537241237402	0.356532534739805	0.331513281851831	0.307068969020493	0.53333855478046	0.538260109358596	0.449755860380306	0.777189747041125	0.649750611994393	0.626793748626463	0.460692534652046	0.334908898836629	1	0.0798982507839921	-0.00284707250590758	0.367305052917559	0.291581896392769	0.43859276818382	0.632147729682522	0.692389061058666	0.596021464895375	0.616653036086161	0.513080251271549	0.443456777737826	0.709612292209923	0.441062731749621	0.816277552680686	0.778085166140825	0.659315243740693	0.459079803851273	0.412100533008656	0.712181827015818	0.649154250236378	0.266267253133853	0.038737267360264	0.641212589111242	0.650440579243409	0.626649220417833	0.588462793405369	0.463932491041241	0.655064871247063	0.221154099215716	0.279610394968004	0.362433849142986	0.445861803176368	0.420840607621073	0.0485998995393326	0.373077264035106	0.586623430701446	0.339116717413292	0.429407351082598	-0.119298998697535	0.36353198984268	0.304650524898771	0.352308345415172	0.513828558070213	0.551801171416149	0.449377069013186	0.507396519761143	0.216929143254679	0.579340435671356	0.513900004454967	0.43608926604383	0.267711477622966	0.588509999503445	0.156727620385231	0.585699688624603	0.28833374021006	0.343947768740342	0.605191473526354	0.371545680299188	0.704071500844716	0.430075496720754	0.713917391525311	0.598381103150839	0.364136863757341	0.713197921298987	0.762706050518631	0.486129523946932	0.425970053705047	0.644567385015222	0.48792691651512	0.580732859229085	0.210252599229006	0.644478742882989	0.385816985427088	0.739338525906559	0.0816199288505586	0.397744587509875	0.825771315092772	0.681473868612014	0.632060805634896	0.493296838034461	0.63011540417958	0.468849884945252	0.148566991514579	0.580533420223844	0.744605344790112	0.778311411469128	0.41975611966492	0.288709610867481	0.672030976161975
SDC2	-0.268407616235724	0.514907039738493	0.3288755123659	0.0586545327593506	0.323089321493438	0.367362265812728	0.471008655265566	0.173877583570417	0.196033342069456	0.231767820403507	0.332728377611053	0.39263789407824	0.0456124435744214	0.217085500543152	0.179846276416317	-0.299409492440934	0.119806640613579	0.139264571584255	0.112918731240759	0.495956892913807	0.338970220710556	0.0798982507839921	1	0.389895512553755	0.359520914547185	-0.118731934704857	0.360078504603808	0.241346404718815	0.436127324435866	0.672499450761484	0.18461575089864	0.425698044745297	0.318977722232136	0.186169199172301	0.574173963842564	0.209253824017639	0.329294809541374	0.150958631203498	0.230102371105854	0.528075684642515	0.301384254204446	0.495679625298052	-0.0657114748280717	0.049879600516454	-0.0952614826602072	0.426375951865332	0.50274177151003	0.304009261825617	0.361921344807929	0.469461789873706	-0.0757564776350438	0.491128006376158	0.647912958700637	0.519513192810285	0.338213774638898	0.600251457807217	0.583814995576592	0.555096993791317	0.393063567440377	0.0383920099656787	0.514761539127902	0.537884173807099	0.484241394889727	0.346961206529983	-0.195137560203977	-0.0220882029861645	0.09232340866491	0.604847909903173	0.304002676753605	0.217991236900024	0.188830213807622	0.395143270519587	0.259294861348095	0.273020252905764	0.663390238660798	0.418018962772317	0.38003691384518	0.307719711885994	0.494604026951585	0.582421034768601	0.417354293687276	0.292312653373641	0.343031942674805	-0.140597392219389	0.68481585766938	0.186877353975576	0.00908602817450661	0.51278878834523	0.313355557535101	0.232559114637272	0.32720107233146	0.610887318427778	0.508067111932259	0.276169516430931	0.514974768998926	0.172426566515528	0.610027110077176	0.524543922150045	0.110566059053263	0.330478943453488	0.488296725801827	0.446026229273786	0.149869145574102	0.530954028824881	0.43159285660935	0.50827578889028	0.327368312925549	0.216228671916295	0.572929909643513	0.612691973259295	0.364476214576615
