""	SIGLEC10	CCR1	CCRL2	FPR1	CD40	TFRC	C5AR1	LILRB1	ITGB2	CD163	SDC4	TNFRSF1A	TLR2	ADGRE2	SIRPA	CD4	ITGB1	HAVCR2	PDE1B	TLR4	KCNQ3	CD86	ENG	CXCR4	CD74	ADRB2	PILRA	TNFRSF14	APLP2	CD81	TREM2	ITGAM	CD72	ITGA5	PLD1	NECTIN2	PLXNB2	IGF2R	CD300LF	TLR7	ITGB5	TLR6	P2RY12	CADM1	TRPM2	TNFRSF10B	ITGAL	TREM1	SCARF1	UNC5B	VSIR	CD9	RXRA	LILRA4	ADCY7	NOTCH2	TLR1	CD33	CD93	TNFRSF1B	SMAP1	SDC2	SORL1	ITGAV	LPP	PTGER4	SCARB1	CANX	C5AR2	SORT1	LRP1	ABCA1	ITGAX	AMFR	C3AR1	CD44	PTPRA	PTPRC	MCFD2	NRP1	CD63	SIGIRR	CD46	CD69	C1QBP	SDC3
CANX	0.364127211127694	0.708761831886555	0.680210323326861	0.288189158361371	0.461516601806002	0.254347938809989	0.729348469423391	0.587648185670858	0.802039222339245	0.691247554285781	0.610033118659955	0.787944949161761	0.570766227675232	0.196434864156604	0.842650136961711	0.804108130737833	0.830616381416506	0.529721946665964	0.543757122860246	0.706449089556291	0.173021618930442	0.718290555058022	0.759207724036353	0.53680880740731	0.689135987282696	0.316955193908201	0.689774860074432	0.834251517181737	0.921330415035058	0.86749337739454	0.639205939623002	0.736983569652286	0.663759225698387	0.650421950942912	0.528706212783936	0.715910581817346	0.744994994920443	0.833471706955044	0.739819252649834	0.595197354949942	0.648508818558386	0.395750940931402	0.0102602247545912	0.818366894406124	0.554137952486743	0.559854288577506	0.516943178502473	0.585718142020299	0.381083957840987	0.486419449126419	-0.00492972773313277	0.766327069300577	0.845093193038836	0.360106741636907	0.704256182612002	0.811240962180506	0.571559352860943	0.688226759863205	0.247421720545098	0.634042380437496	0.894392904341049	0.627579293328096	0.376092194330728	0.526585219212007	0.688493076862622	0.560811019263694	0.704137559450437	1	0.218510288650425	0.829990556650939	0.842435392842212	0.779795326563037	0.57354080105066	0.783154335623743	0.7180907664736	0.71437030177369	0.725864231452249	0.585056950332649	0.882982700840511	0.653174240257477	0.840010591832782	0.714982965500751	0.817862709313372	0.0242055643812002	0.775417295911523	0.819554148265015
C5AR2	0.471739811243548	0.431448875777472	0.540220239901829	0.404083056702877	0.42347663473105	0.721767237746246	0.419876322907836	0.463729050719866	0.206360400795309	0.374083702829631	0.0455552107634115	0.465247840064582	0.290618179087731	0.527305427492631	0.305712332955665	0.347738207169545	0.27378322725904	0.322527726541746	0.508466226924321	0.198930489061124	0.281304148622936	0.223982027011539	0.34076237347654	0.400870231480478	0.143547285557449	0.426632408672115	0.340115991103935	0.073472297241039	0.264796727867783	0.261365188249501	0.0691958929778707	0.382200384379415	-0.057069245209238	0.300717598284482	0.164118661814359	0.394290335531296	0.275666607952147	0.210114384106354	0.0673369721027574	0.37116301628851	0.331016449540808	0.185976197212063	0.0398879170796873	0.00954470732552121	0.339328901854641	0.597520269247801	0.406719704279855	0.405746003774646	0.387539757886194	0.549542403422906	0.353649160319636	-0.0399676008456197	0.313079835926972	0.0249533173895542	0.291965948233717	0.151139361809838	0.322441497404538	0.21036899906519	0.202862564462315	0.58210284808878	0.157054189761583	0.425913003677556	0.113920173314647	0.470060182482208	0.292631931650543	0.598430888368653	0.399567062318262	0.218510288650425	1	0.28486842486695	0.420729345833653	0.332238324569769	0.408318882752425	0.13527499933308	0.164868794151784	0.250763199266568	0.371072852037958	0.339184620249891	0.245391000475569	0.449775481442892	0.0340755518480348	0.248185542150507	0.185735073444471	0.511002976903403	0.119389703599211	0.34537286249654
SORT1	0.477278206973565	0.790524963654778	0.727923041522644	0.456183021206105	0.608001478105151	0.395815372304948	0.679789186860722	0.684674523303233	0.858840962297785	0.572361889137046	0.480605000192078	0.822220567523613	0.587662897734883	0.298637480902495	0.868406459576119	0.840191160050993	0.881034132931834	0.708550355760581	0.667452022397445	0.630630657193348	0.299795223397454	0.686050458714402	0.875789766288411	0.470659256808467	0.545407510874028	0.450616602758895	0.811040374224397	0.726908197316739	0.846526634737109	0.905202090245879	0.77698726730186	0.755109237286918	0.447884302105476	0.603949859805451	0.712739818700402	0.673811727029667	0.711315643361873	0.820892556678402	0.664046898302605	0.633363380594853	0.794461683164198	0.501738939524407	0.230984955155342	0.663717784947504	0.690248615822496	0.601213534630239	0.664477367792168	0.632728509411733	0.562428911589877	0.58724734542428	-0.0401250648015186	0.733960415262677	0.753405424927952	0.561109904445588	0.736624701299828	0.67827156010986	0.624456446944568	0.637881454188078	0.0316613623705337	0.557111465117888	0.776744358614364	0.585066126987531	0.581628870500356	0.693917180785551	0.718069280017668	0.63511935356739	0.71529515303989	0.829990556650939	0.28486842486695	1	0.868571461579825	0.706547808071221	0.7750540895287	0.627138958966748	0.78919200452457	0.509617961973958	0.728286824248266	0.538379304415378	0.836774958882036	0.645233484749409	0.824119406799523	0.644212263691884	0.719445646279851	0.154395579622614	0.674414957612813	0.736271245294197
LRP1	0.490345256201607	0.785169305310212	0.822645820585489	0.376951095188182	0.581644304192281	0.504202586521387	0.799472114261059	0.724438327306353	0.798132334956135	0.709470616816349	0.575813793357327	0.837850428889523	0.53809794721266	0.343276130159082	0.859417610614635	0.853602977183776	0.819829867229903	0.626915119012209	0.674862741267508	0.67834161616937	0.298710323055252	0.668626256505431	0.859480779308663	0.54149540932905	0.593593691781962	0.516747729378247	0.742244399101109	0.741825664929809	0.876831583434153	0.8963762041457	0.636485409675204	0.778262981235554	0.508909993369459	0.633893230225674	0.621784356238068	0.676213640503272	0.7600736020319	0.78626443058363	0.650226137371395	0.719881424150508	0.751835337069431	0.440308238234878	0.108601643215423	0.720578477698974	0.667892264180556	0.684106879591892	0.579232872377369	0.643223263267487	0.586508995123974	0.66432612288664	0.0296664834359274	0.623786381297569	0.810023406285528	0.399800557040108	0.728991608267789	0.740127916004713	0.604453961910514	0.641196297054435	0.110805581815332	0.690538451696108	0.753172088625603	0.651297182761845	0.444321899004185	0.68589974144174	0.671031215525371	0.689801341674126	0.815281275398963	0.842435392842212	0.420729345833653	0.868571461579825	1	0.842264107653817	0.712307792318531	0.722234017969002	0.709826843117172	0.633852042437832	0.751012621515389	0.503928975301167	0.817002811432258	0.729462082221143	0.722142279536663	0.65610122204255	0.734132766214942	0.162271779861011	0.615366649229595	0.83622450738033
ABCA1	0.26440644456304	0.751697438274683	0.791982043647838	0.091362683318666	0.298310905145965	0.405424627271901	0.916188201881924	0.561861581193119	0.674032660101388	0.842539024383322	0.83556525642234	0.635070105546471	0.307540179545137	0.156912130586836	0.780036606289196	0.748148643039267	0.588959811918149	0.345012406020784	0.49260255873706	0.806858846110884	-0.0216527365788556	0.599359121216207	0.649554006064722	0.59963530260205	0.633976290603033	0.401360542367317	0.584125206015911	0.8123417865788	0.88816095336217	0.822199834209123	0.426299722207317	0.691160074675082	0.710020770753892	0.498408074333443	0.391008927558945	0.519389802177376	0.657271101071049	0.71878136565806	0.75713191261176	0.696570281809063	0.506063059149905	0.195929046149648	-0.171339537349609	0.803638446475402	0.476101387460627	0.592011682988148	0.300607111912357	0.530574058733362	0.365291679909503	0.458356640785834	-0.0684273965854395	0.551596692197281	0.755774117150329	0.0779611769617345	0.652688880899342	0.820771244417579	0.436877357247993	0.508978667202916	0.0799660193601344	0.629298596020085	0.717358714068341	0.552938989363896	0.12086812020007	0.398140243798291	0.400654575088875	0.602933149351249	0.823416203147945	0.779795326563037	0.332238324569769	0.706547808071221	0.842264107653817	1	0.447091400720161	0.742160125458494	0.624878259269423	0.802022487197284	0.457769231970325	0.352766158842397	0.678714806034549	0.602267379006616	0.584286091736565	0.529630943382219	0.775649468036202	-0.0495886419218936	0.397141626594399	0.819626659075466
ITGAX	0.601102423624147	0.661971944101366	0.687625298119757	0.650733249505223	0.75504921876515	0.578435023036527	0.508770790470016	0.741517529430869	0.779705872751064	0.318777924633377	0.143799782123734	0.704971847610844	0.625295263821664	0.531458686650113	0.74754767694317	0.774587244279095	0.825036277496068	0.826639661696459	0.747104024100433	0.403137488002809	0.468849042321498	0.525525610422672	0.865256499986651	0.32342226444235	0.29993686158792	0.520477804750298	0.769052852029937	0.507482157951252	0.585293199439951	0.767269181371134	0.779328811941833	0.728745884254291	0.146865592226724	0.535696738135027	0.833578447663797	0.560107742212348	0.563135724994666	0.665009936567924	0.400979822027922	0.517671632933963	0.84935753588151	0.497556369526892	0.408691266582505	0.320493470796175	0.745768207975018	0.570394437777523	0.80643859450103	0.652062236455179	0.73601137395568	0.652819999807062	-0.0475696295292452	0.553648529752952	0.577177587488381	0.751483919679577	0.63387735993521	0.398699675654456	0.593244650749675	0.542330569956329	-0.0582909667445618	0.493856380739636	0.494640946921596	0.470164894574416	0.672242260008502	0.799663132543947	0.601570031695197	0.677240429618514	0.538790400126108	0.57354080105066	0.408318882752425	0.7750540895287	0.712307792318531	0.447091400720161	1	0.359592947291208	0.655556890145839	0.230309610052849	0.644869428511688	0.47401770414573	0.632114189194761	0.544478166398552	0.631906911611544	0.498957120240578	0.412355230211321	0.403152356172636	0.480268991911477	0.445711388873689
AMFR	0.0699254077114796	0.523635908432414	0.54024275004371	0.0264926990790983	0.20633561975837	0.100391672058208	0.682869795667186	0.337861726338333	0.614053204669683	0.641091493064774	0.692939809327188	0.552028009004197	0.373883846008513	0.142134470481072	0.642446577661721	0.634156177810482	0.580358827566677	0.25411648535889	0.384972571155139	0.584578843859026	0.0371341093094927	0.536201910708674	0.57951579129766	0.485615669141983	0.663295244358265	0.0701915854519745	0.437938267467743	0.824938542558431	0.810930406373981	0.741344708356766	0.395882192569852	0.642667407865334	0.73056185632626	0.438554161817377	0.380377470241554	0.568274338256498	0.646590366107624	0.712126375745283	0.709840385789839	0.46225366369118	0.445625032156957	0.212304141535467	-0.249209121294346	0.825355041854383	0.439159767654548	0.44458262832052	0.290556696632859	0.493177021177247	0.254675302444309	0.274317450247783	-0.114951368523871	0.660952338510981	0.717416181079575	0.137191961259559	0.516255113857486	0.821133499440986	0.422800136253247	0.535878131118628	0.238628263955862	0.547171482576593	0.751982818245725	0.360855489323388	0.11434497016273	0.239442555725354	0.515701771557039	0.404766787166518	0.606020452570081	0.783154335623743	0.13527499933308	0.627138958966748	0.722234017969002	0.742160125458494	0.359592947291208	1	0.531060622300222	0.674976000742638	0.540371247609631	0.430486599284304	0.709883559971759	0.448301632842347	0.643295260902931	0.609217962770244	0.74713451573557	-0.100171161239086	0.568363027760924	0.741323345006479
C3AR1	0.520351926216303	0.727460760877808	0.630170035162276	0.529457153960714	0.581199042931031	0.247140489520158	0.593631757802007	0.69599546646784	0.900741268380663	0.48680611873572	0.447134728656915	0.6861869643339	0.605443358808478	0.151636194541598	0.835136385619374	0.797569215169556	0.769096390801524	0.750166164921562	0.582289941451839	0.595287719141765	0.278582936568239	0.818566530409208	0.782500187102084	0.421307203971852	0.63441480806678	0.490398936185844	0.823425423378022	0.6854240154094	0.761641638152101	0.842757737439627	0.884591647941858	0.631615901816866	0.533921099745326	0.497735313133702	0.703273855066653	0.472442308050154	0.487680809783188	0.673140883923722	0.729226836246582	0.638912091863094	0.705344831545559	0.580704878723684	0.379987898130449	0.645233163439933	0.664288143342851	0.43073429474883	0.602234619086607	0.576591093708862	0.521582275316627	0.489015446765974	0.0625798415051904	0.80476111935531	0.653742061599875	0.623939971489266	0.752676042958723	0.56304807933389	0.673722499973439	0.647320569879668	-0.0394524348572934	0.468555512952404	0.700457473072906	0.352463113206069	0.674449391501636	0.608231058329194	0.467034328497241	0.51291950674071	0.572430865372202	0.7180907664736	0.164868794151784	0.78919200452457	0.709826843117172	0.624878259269423	0.655556890145839	0.531060622300222	1	0.412643303207257	0.474844033924752	0.53121559250484	0.725868685479485	0.538416634725096	0.856670491241382	0.56678757754367	0.660063536787509	0.0330654385835082	0.565057317195495	0.488135108596998
CD44	0.0817812012481778	0.530868390548392	0.676161909793678	-0.0383572971486054	0.166477892517258	0.242860397857173	0.835289088821097	0.380263275672119	0.515270611157602	0.720822347085824	0.781673344371635	0.477209935752914	0.242103369643945	0.195936949696004	0.598228759511476	0.562923288728633	0.482078907761368	0.113318977613452	0.308771636734982	0.746047307355903	-0.194909529188295	0.525738596485828	0.471607345835556	0.721596958951285	0.628125790051626	0.159408371153738	0.435412704444745	0.75991659658453	0.75446281264464	0.605591607259624	0.221674074192415	0.586384070484576	0.758355188013262	0.570490430606633	0.184891831050867	0.453695707696943	0.577645291427292	0.616919974229043	0.678693028220601	0.47151140392467	0.286695375109287	0.0131733212742049	-0.404168843216349	0.737950844228434	0.286218296679803	0.565868432834206	0.243465398023338	0.454475914897761	0.161723240484094	0.291998741606967	-0.0446508683872318	0.479864701310569	0.681248611398826	-0.0790598426690323	0.47053185496668	0.799160045367603	0.379580647546562	0.55870118599358	0.392845575127844	0.631163585389916	0.679796358411835	0.471772455159958	-0.123611908318128	0.183864145928224	0.375031829927569	0.568253080848414	0.59224015300232	0.71437030177369	0.250763199266568	0.509617961973958	0.633852042437832	0.802022487197284	0.230309610052849	0.674976000742638	0.412643303207257	1	0.38652160511611	0.4329693044205	0.621405578710559	0.467670583556295	0.451643936057197	0.625981586594279	0.666168233923786	0.0377631303735266	0.50277376760765	0.653946174379282
PTPRA	0.42348949004494	0.486138324672877	0.553538423834184	0.41750915415562	0.597005471586338	0.389070919058758	0.435776123769715	0.53851783036819	0.584624286424449	0.34695458662156	0.203845497553909	0.814103648394629	0.512282890632235	0.403493338122337	0.640546669123273	0.619149648956751	0.791317473004963	0.568475049484344	0.599466651529068	0.400555180121523	0.398933652677205	0.446951094346449	0.728054010750676	0.384320162414836	0.360760345617892	0.358762455229119	0.558716788463086	0.489634193687475	0.615044455779979	0.63003905549635	0.507825809075823	0.599872340616055	0.206712048546092	0.61537677107779	0.56922951990247	0.726520214805128	0.675106662428242	0.64685224118199	0.329175297279917	0.435990766142739	0.670747100650198	0.415864008793754	0.186455323481297	0.469937254280587	0.502864809528517	0.594675024459243	0.642299831348228	0.463696340676162	0.55454514134069	0.602113699350859	0.0942123184139101	0.527986347870115	0.637847414375511	0.472663260106492	0.494101561586099	0.546134232357287	0.512636464325903	0.525686784444902	0.214741224953619	0.482703915945897	0.656766498362854	0.609531785383994	0.449972294179084	0.65957172120047	0.875054668721827	0.556228975793605	0.51227758022517	0.725864231452249	0.371072852037958	0.728286824248266	0.751012621515389	0.457769231970325	0.644869428511688	0.540371247609631	0.474844033924752	0.38652160511611	1	0.550950478343136	0.745361768056719	0.64403610632527	0.62244630662449	0.612503989899084	0.524885320011204	0.345356997436062	0.757305597773896	0.678494074496988
PTPRC	0.579631046208243	0.509483468401888	0.489717212068987	0.580823858226324	0.559380290273638	0.300739611653452	0.375748508672099	0.607259479055275	0.603961900233127	0.483372462069205	0.150685931530143	0.667993545734042	0.729797079246155	0.421877410090435	0.539768890622415	0.607249869586276	0.641709459093857	0.608463377451066	0.580119691904232	0.433349075745752	0.543862307499384	0.705666454984963	0.585021534300532	0.59582876528635	0.638976935234409	0.407907161788055	0.653187120941418	0.484423445397521	0.47146610561598	0.505974704059138	0.496469129251232	0.52141353987241	0.249956087756945	0.469998977595249	0.371475877294808	0.575778242647105	0.512578296890447	0.462106640049041	0.318772364067482	0.507477647370009	0.50336058466121	0.503369835528583	0.214617216962575	0.328588017265208	0.467078524592092	0.533623156624106	0.657034704732768	0.390145808871372	0.392967651773851	0.536907810853829	0.498732729714715	0.417198870524623	0.602767695854296	0.378632487043136	0.547373745527271	0.404843715250372	0.674223541990818	0.728232675941293	0.499446962115284	0.659809151500364	0.638335753236071	0.430287229719969	0.516656187914528	0.564313973588985	0.552522301272947	0.594938654593998	0.386933352789171	0.585056950332649	0.339184620249891	0.538379304415378	0.503928975301167	0.352766158842397	0.47401770414573	0.430486599284304	0.53121559250484	0.4329693044205	0.550950478343136	1	0.598126342371296	0.615651966687612	0.504127750069569	0.698925201184491	0.472479474024078	0.419413649392255	0.661239800261306	0.343821958787028
MCFD2	0.405601588250019	0.67283335744067	0.673011830620606	0.376781503264955	0.514902136399676	0.273905458966599	0.674744498921064	0.598653515635866	0.819230859588383	0.562625596433698	0.506260241286053	0.752643207616696	0.606181672594222	0.26980001402385	0.843440381136158	0.807336679315299	0.845730952740434	0.597917445983955	0.587063938693421	0.616901849497682	0.226343110376999	0.680574204200106	0.797876985000595	0.516509665506264	0.590054709019919	0.315891403338452	0.726823109344391	0.74846400172287	0.860083165172929	0.824888354553069	0.687773383418453	0.732597420079948	0.574738097679582	0.627122025482271	0.626326601482758	0.640821242422391	0.730039479010221	0.830612725132612	0.677245773223219	0.572366112467529	0.710994296281444	0.437551435384136	0.0589329198972731	0.727729921275283	0.602381790444167	0.570799623879703	0.619056838770033	0.656502304996416	0.452864501905275	0.520516135327737	0.0020603748253688	0.803269152280157	0.732082904758882	0.46327705781097	0.683921584294477	0.721028435169335	0.548733354424245	0.714223083911636	0.223846366577227	0.606915979226712	0.815460005877002	0.552296707144207	0.457554182105504	0.548234161075659	0.735088871273676	0.586875024367371	0.645699325010256	0.882982700840511	0.245391000475569	0.836774958882036	0.817002811432258	0.678714806034549	0.632114189194761	0.709883559971759	0.725868685479485	0.621405578710559	0.745361768056719	0.598126342371296	1	0.626631985589188	0.859591883069899	0.714244205378505	0.681202696002328	0.102501924925288	0.798284794017853	0.716674087206106
NRP1	0.653714788313455	0.668930737239987	0.689046520411442	0.490714046112766	0.653558903606122	0.600052144646421	0.566330943696835	0.758356726562538	0.585956291051958	0.696476681848955	0.239343631394274	0.795849453680456	0.555844740007079	0.346487116919517	0.649428270843921	0.700544392797416	0.7163205524885	0.610982006582431	0.660499411516299	0.577540628010701	0.498487476120871	0.603625795776599	0.690357000799594	0.523116749495242	0.530966840331113	0.623217016410493	0.691257034823889	0.480946393782124	0.559105919774639	0.624661681391464	0.487682443951003	0.553020928335349	0.192189587233051	0.524832771125493	0.462341519737501	0.653029053847529	0.610434462845318	0.511164397794392	0.303682129850526	0.72548871220535	0.675057482643271	0.38828703745634	0.176740743903959	0.393314642161979	0.520438531102622	0.645967034509995	0.536113513994155	0.409092379242928	0.520279009274283	0.748046631001602	0.395204359668468	0.312910623208132	0.63656814788913	0.322401516528706	0.594180120654947	0.473840331325832	0.597032630490863	0.566390929403013	0.295703976778211	0.638123437679596	0.62403402069224	0.695696460154238	0.48619294305752	0.760998670523046	0.598488062885446	0.660368397257985	0.660927336140526	0.653174240257477	0.449775481442892	0.645233484749409	0.729462082221143	0.602267379006616	0.544478166398552	0.448301632842347	0.538416634725096	0.467670583556295	0.64403610632527	0.615651966687612	0.626631985589188	1	0.480315647211699	0.571517345600689	0.462543676010036	0.331815647521934	0.513671225704398	0.539442017159562
CD63	0.369072722639193	0.675988370220111	0.548647837462307	0.391177725662539	0.500310945736215	0.0936380612779085	0.545668629057921	0.551346785655584	0.894146003570729	0.431038726441145	0.453018028465577	0.684838843639431	0.605125234830872	0.0939156569617767	0.854481612082095	0.787464287855271	0.842638445343438	0.653954188754078	0.487400186267552	0.573491412309764	0.214864377184265	0.711838802971962	0.802517698327515	0.319287104752787	0.568986317934864	0.304199797406407	0.748385079510717	0.74874116425898	0.83435268887599	0.8531202925783	0.877259816502218	0.631654401019698	0.588249318423055	0.582840348135391	0.725922923783079	0.573048672974925	0.568320072778175	0.819102726148974	0.761961857025341	0.49898371470687	0.723663887962439	0.511652268781116	0.222772549331174	0.744139377572603	0.619514703591548	0.380014745033251	0.58528492915348	0.622341962171787	0.441271578948438	0.41363071487873	-0.123234984125201	0.93814125385689	0.70475056294079	0.63146142494821	0.682356947137476	0.63589569038809	0.561530450304985	0.65220731799013	0.0344444188897667	0.408910971292	0.813453135987985	0.421838348255081	0.595797609018243	0.534509128264562	0.614133966922976	0.429436836721045	0.542180829552388	0.840010591832782	0.0340755518480348	0.824119406799523	0.722142279536663	0.584286091736565	0.631906911611544	0.643295260902931	0.856670491241382	0.451643936057197	0.62244630662449	0.504127750069569	0.859591883069899	0.480315647211699	1	0.628325574425927	0.673208755314469	-0.0414381110493892	0.755746486448629	0.610852224992174
SIGIRR	0.392115549990494	0.542708389945288	0.581843146443052	0.367067917278402	0.502621592427147	0.284152590431477	0.580628672425107	0.548228217216706	0.670937744995447	0.518797312986576	0.382787480588261	0.659444638048131	0.572308685396248	0.386443691060022	0.623650316381398	0.6749317819826	0.746662336102912	0.481740837881168	0.496163038559161	0.529006955279779	0.243818814344186	0.673184388991307	0.654528804289637	0.637895279668105	0.668191674832625	0.310248961397677	0.622479550607621	0.656240337448678	0.651156505590361	0.659977317860134	0.531760468982101	0.600176236813873	0.472223045559263	0.64998155512631	0.436893290723609	0.602499458272507	0.638354183898874	0.615826420890959	0.537414242407144	0.492188579289867	0.55631538640873	0.303492757689774	0.0588800943000321	0.549563862888973	0.470736321730047	0.589032423263482	0.547209861158981	0.500136323113544	0.406339771276193	0.548416625887068	0.195531083855586	0.579005942208744	0.68632035690605	0.333531344542655	0.616710467200587	0.628699751783049	0.606751544162509	0.683724115159682	0.364475181400174	0.607052279771396	0.68584946627176	0.50404938080162	0.350484443424808	0.517732580344103	0.671960501895148	0.631747452960719	0.527755834231822	0.714982965500751	0.248185542150507	0.644212263691884	0.65610122204255	0.529630943382219	0.498957120240578	0.609217962770244	0.56678757754367	0.625981586594279	0.612503989899084	0.698925201184491	0.714244205378505	0.571517345600689	0.628325574425927	1	0.627827183160479	0.330544934513662	0.727878839937874	0.532924460776042
CD46	0.233713711364845	0.620817640600146	0.525939057970669	0.173231316081695	0.264154102728911	0.132179086744459	0.669744019564184	0.449640862779603	0.672719385192821	0.66751740078299	0.713466873166706	0.648210460045803	0.394794762937345	0.118646854014385	0.671509662608716	0.629638530124349	0.622830160149927	0.373762107300675	0.43368992280627	0.636450126000987	0.0297673312748519	0.670065614595347	0.601263472763237	0.525625450712377	0.706797071585503	0.225031415622813	0.537558161815658	0.785004153463178	0.826342306745999	0.770444181072925	0.493403609518721	0.59880277069774	0.695633064051935	0.492472065694839	0.339794393413602	0.566456588296076	0.607164023915302	0.685861030879312	0.736693760872642	0.562035713249776	0.409260484391792	0.337098776522877	-0.0353650815985163	0.821199076391471	0.451031749029618	0.433943547977544	0.317397991832946	0.373264170553508	0.325669322488822	0.368351866892949	-0.0156793130678762	0.647330595064066	0.746760260200684	0.179068858576756	0.668973637399131	0.791723519461904	0.525337197176283	0.551080751421627	0.120631872345883	0.510097927305898	0.767381988171936	0.409777694295913	0.235321694993109	0.351635192269419	0.508494351914787	0.435669976664861	0.66275002849131	0.817862709313372	0.185735073444471	0.719445646279851	0.734132766214942	0.775649468036202	0.412355230211321	0.74713451573557	0.660063536787509	0.666168233923786	0.524885320011204	0.472479474024078	0.681202696002328	0.462543676010036	0.673208755314469	0.627827183160479	1	-0.0284755995213879	0.556587447572535	0.76217426545531
CD69	0.463147271648468	0.178174401036452	0.315223548768005	0.526681754292123	0.491537830201788	0.639156329223253	0.103044102265076	0.420948847149755	0.102734690413407	-0.0265581026726357	-0.275771959172355	0.328533434233973	0.311932617833811	0.726106851198312	0.108995643926784	0.179919168966912	0.297931996717223	0.387613766544922	0.391868771446556	-0.0987349910451885	0.381144410485437	0.0967246494587426	0.289791465424721	0.448311268372498	-0.00799720388618284	0.451676541107043	0.283646340558137	-0.084449242872757	-0.0570231711384006	0.0644231819034756	0.13378455857392	0.145620711055072	-0.288651839248597	0.312682598527497	0.209348631431763	0.250796813517126	0.132903829276812	0.0395533474729961	-0.181976685825666	0.173795937566492	0.266823763033273	0.163895919450931	0.183409817347234	-0.238744878789554	0.284746651485504	0.48562561592929	0.512575116753023	0.291307504825394	0.466876090882825	0.514422896438702	0.280961157486745	-0.0988430529295613	0.0816828232503354	0.232107410912565	0.163934489140476	-0.0920614158232721	0.311822064340638	0.152799577750775	0.145557537316436	0.340157787989703	0.0278847898134809	0.308949001437016	0.252960201476302	0.536723078388241	0.35041038365222	0.549051489780136	0.0933990483127354	0.0242055643812002	0.511002976903403	0.154395579622614	0.162271779861011	-0.0495886419218936	0.403152356172636	-0.100171161239086	0.0330654385835082	0.0377631303735266	0.345356997436062	0.419413649392255	0.102501924925288	0.331815647521934	-0.0414381110493892	0.330544934513662	-0.0284755995213879	1	0.185836151330306	-0.00931072557057927
C1QBP	0.344825144047585	0.432607065972435	0.437076107537581	0.394678974521552	0.513377135568468	0.0954387118325978	0.402916247922307	0.460708361350518	0.664487398595133	0.32898781935922	0.273109705699898	0.681408605302579	0.589283050787474	0.253893791244337	0.622834605390602	0.602010912763611	0.769180740601522	0.506901695070701	0.449752219758789	0.415530315643282	0.261761439501737	0.625856564273308	0.658355130791979	0.478958170156983	0.563291018243246	0.208864348252998	0.609882503370175	0.588834606702571	0.646532521993403	0.613792540223504	0.5887720471701	0.542643673419769	0.438437586127553	0.615251675159248	0.514564816444193	0.648598191725861	0.562265258160026	0.658880222078544	0.492116916175819	0.36018269674495	0.585822585840689	0.388964664609421	0.10468065771778	0.584753699567476	0.450915046866161	0.456267660265786	0.587464661160258	0.481539444711445	0.387025152002054	0.389542110762523	0.0932603876642683	0.693201966792881	0.630122252145634	0.479131515822945	0.521494526474027	0.56520489667962	0.554766921374952	0.686392419771135	0.401446834201963	0.489948688841914	0.761894669463384	0.45644745064932	0.43670177233681	0.477937663783297	0.765705502527606	0.464880789508184	0.367559566278315	0.775417295911523	0.119389703599211	0.674414957612813	0.615366649229595	0.397141626594399	0.480268991911477	0.568363027760924	0.565057317195495	0.50277376760765	0.757305597773896	0.661239800261306	0.798284794017853	0.513671225704398	0.755746486448629	0.727878839937874	0.556587447572535	0.185836151330306	1	0.533130245950847
SDC3	0.198919654082067	0.656427292222465	0.645473841088989	0.0644156826311334	0.264182300823218	0.334291069058143	0.738202017261396	0.437872329107091	0.576138297084317	0.707174559395561	0.655420337202614	0.68523712481248	0.319443083832658	0.175659006798904	0.689986764410504	0.654867109489345	0.614269858203854	0.311302940294606	0.422587639233888	0.638009826678287	0.0263248818292808	0.459131551820538	0.598019461473993	0.434147294001274	0.476930660938821	0.305902983562094	0.465641819087844	0.693941706442743	0.855542094736793	0.747228672829414	0.354794341022631	0.646914446086284	0.541816577314808	0.507907383014869	0.336101095347727	0.62776273390061	0.693617190937762	0.72857117590308	0.627010818820068	0.49101863195065	0.495938965894168	0.220049914209611	-0.114596157342765	0.731512282453085	0.411627767938313	0.59676708103006	0.313450454394722	0.494577781693321	0.310556472432503	0.415867556353276	-0.0911423073141209	0.538550951555643	0.744942280209083	0.0810054079600827	0.543537573187418	0.743391492213638	0.375715290919882	0.442442280251137	0.0993554335260155	0.584922662949662	0.696482289801751	0.622819173077414	0.134076035138911	0.397095267725358	0.59549763212211	0.50684163549295	0.7659013785757	0.819554148265015	0.34537286249654	0.736271245294197	0.83622450738033	0.819626659075466	0.445711388873689	0.741323345006479	0.488135108596998	0.653946174379282	0.678494074496988	0.343821958787028	0.716674087206106	0.539442017159562	0.610852224992174	0.532924460776042	0.76217426545531	-0.00931072557057927	0.533130245950847	1
