""	THY1	C1QBP	EGFR	ITGB8	LRP6	LRP1	MRC2	TNFRSF12A	CHL1	TNFRSF1A	CD47	LRP4	LRP5	VLDLR	LRP8	SDC3	GPR37L1	FZD3	SORT1	CD9	CAV1	CNR1	CD82	NRCAM	CD81	EDNRB	F2R	RIPK1	IGF1R	TSPAN5	ATP5F1B	LPP	ITGAV	ITGA3	NRP1	CD46	TFRC	VANGL2	ABCA1	PTK7	FAS	FGFR1	ITGB1	RAMP1	ADGRV1	ADCYAP1R1	SCARB1	NOTCH1	CELSR2	CD44	TYRO3	FZD7	RYK	MCAM	FZD5	S1PR3	ANTXR1	SORL1	RAMP2	CANX	TRPM3	SDC4	FZD1	RACK1	PTPRS	NOTCH4	KCNJ10	ITGA6	AQP1	NOTCH2	TNFRSF21	MCFD2	SMAP1	PLXNB1	PDE1C	TNFRSF10B	TRAF2	CADM1	PTPRA	NOTCH3	LINGO1	PLXNB2	PDGFRA	TNFRSF19	NCSTN	IGF2R	CALCRL	TSPAN17	TRADD	HMMR	GPC1	SLC16A1	SLC1A5	APLP2	PTPRJ	APLP1	ADGRE5	ACKR3	LIFR	AMFR	CD99L2	NRP2	JMJD6	RXRA	CD63	STX4	EPHB2	PILRB	ERAP1	LAMP1	SIRPA	PTPRZ1	LRP10	TSPAN14	RPSA	NCL	HLA.DPB1	CD74
CD47	0.744442509547786	0.740079432047465	0.849446242774055	0.786650801745725	0.756667195910325	0.853706553914998	0.899977158954048	0.619888593421326	0.819831362103035	0.843139622432616	1	0.643174916785865	0.732669702125509	0.771051840874099	0.689362156711609	0.765462858404105	0.644543387644271	0.882556067964959	0.880362047407475	0.728751378787601	0.395486483291774	0.866552520020975	0.460586035594901	0.844841507810228	0.834822972056761	0.612428877923386	0.802633471268783	0.875964599034525	0.658561514192746	0.799590612361941	0.736761342703351	0.846415325696151	0.799320115697229	0.795054239180558	0.47056536941678	0.783444956998467	0.814704999022037	0.767558117410908	0.651735958676151	0.874164703772683	0.642820046566553	0.713617850011006	0.894523143366807	0.806784074513547	0.41540240186506	0.501636343259372	0.705708991864365	0.82887819537036	0.824354828701287	0.577125729150429	0.736121720259587	0.772522390729928	0.807127780612348	0.650565071233215	0.834607628593734	0.62837708809618	0.749703075046976	0.782537581931906	0.668176544103128	0.928471451733042	0.778813925478173	0.623241883258299	0.877428602347673	0.701903248336044	0.75834574633901	0.694430727271405	0.583255043066062	0.68735773870316	0.310913346428472	0.850194417030887	0.791729651071122	0.92614390092436	0.896119608325842	0.682984593436121	0.770246357296249	0.646985290418195	0.743800560280165	0.840369643171414	0.880451143952057	0.82801974059287	0.540596841533343	0.903474128399568	0.545904894680625	0.834666012847121	0.906584145666207	0.851263002984875	0.807074494604087	0.816075067362583	0.785198470213223	0.598531863075775	0.895448887679217	0.862529614688027	0.529892492750899	0.935113986432136	0.782483323640494	0.832464272334652	0.68730251018334	0.721470914813489	0.598789988739516	0.889207331033671	0.851302804389552	0.838872800655257	0.639637639223198	0.884228717781107	0.805250531644294	0.889697033709214	0.815421832607373	0.653827091920789	0.828960212841565	0.915636038586313	0.740528114179048	0.757253952824657	0.817743630894604	0.796682567120578	0.764176362562669	0.813418273737812	0.694412547840934	0.709957388125382
LRP4	0.661802736295954	0.561017535675157	0.781786225836985	0.915004248499813	0.860018591664922	0.825117338529396	0.637930890217137	0.246397018364565	0.681304531644711	0.382467328818837	0.643174916785865	1	0.808436629876632	0.413131216234904	0.720995380694598	0.658235140696022	0.626661788573808	0.824169544559576	0.737381357213792	0.327863415458641	-0.0638782252456347	0.764413999667003	0.592546922628238	0.626178156298347	0.526823932903843	0.548000705291839	0.664671277267312	0.752062674749491	0.545261173794075	0.706089136625515	0.537209002918039	0.719390445434054	0.660963960233881	0.424744009681899	0.122008429042153	0.743299504293605	0.783754079676486	0.808445752300225	0.369890868172125	0.720457188527789	0.439141908434596	0.544040050868167	0.684949349896544	0.547453198004971	0.374615173429918	0.388842860960929	0.480610650846698	0.843041736846891	0.835995223112686	0.141143549518185	0.735079975326083	0.497920853859214	0.821439362244925	0.760869303278155	0.715873769104563	0.340851354284088	0.799368658400098	0.581285746738222	0.606906082751792	0.740888723455788	0.796387588416799	0.175139488416084	0.624650934397247	0.446187650089472	0.752482338049263	0.509778311553083	0.604585288284161	0.625855000508878	0.172423728631501	0.752022859454311	0.605447949984053	0.68869943441438	0.726643830690984	0.600773525542494	0.670448080139703	0.473992677698979	0.591581930906113	0.726887282975347	0.799336192071093	0.525744415874736	0.719959172173982	0.624590972516773	0.772425102700199	0.796975972263664	0.667382308074553	0.692420279395221	0.747740552145123	0.628787550057611	0.407956776882828	0.512282996437216	0.490380309776552	0.648354903433805	0.201557958442987	0.738774522323525	0.749494295473425	0.467264686953385	0.574343714526637	0.695207443796469	0.498089497162172	0.641119474441884	0.740572372250226	0.551347766063839	0.364297375337626	0.651779252494286	0.514094780033009	0.581068127080653	0.629650982485755	0.579914849327165	0.727304946959472	0.630216328954045	0.537443036365862	0.829722929970879	0.502140774059307	0.741334145618409	0.542107077718441	0.786465722686877	0.43109740325453	0.452462599637823
LRP5	0.777742129015743	0.696159064391643	0.845013265275348	0.878460180092989	0.816581251835294	0.807068365035445	0.703509036499327	0.38127701549886	0.686605091465812	0.529614005231128	0.732669702125509	0.808436629876632	1	0.486387069244021	0.798769612197189	0.671870527361238	0.650155032484227	0.828024689299443	0.785764631975985	0.443374993459389	0.0116847001329711	0.769023768832518	0.630091228468466	0.638747589657027	0.639028642763138	0.517149696988175	0.697499425713563	0.748739965053656	0.495626156912004	0.791926331997436	0.676412664227074	0.729773210822772	0.647974247336767	0.530396270881016	0.192976407099157	0.706782456687476	0.803874705298595	0.756974859381286	0.385252698223734	0.786266571523194	0.493644851017306	0.597036544861692	0.775411897440201	0.643815364184327	0.308917668616622	0.378569851020292	0.538345561776746	0.855088621782031	0.848333313058375	0.228636773267312	0.741840517946212	0.531208158544261	0.852281245248533	0.753829893522656	0.754239910966309	0.449435953573422	0.775876059287872	0.606665537892854	0.676819320993989	0.787656445917029	0.847294901094637	0.298167114882452	0.718159102488334	0.577382859850639	0.757088573292945	0.551345849977546	0.551505079760052	0.601966682693838	0.198096476228043	0.758756580315331	0.659026092036498	0.777689772577722	0.787137436665383	0.618346480155355	0.71937113306152	0.501780757247319	0.675613958201992	0.754566494223177	0.801325561058018	0.589715047250774	0.713902527478266	0.714242695407813	0.684734324648305	0.85291588994613	0.758782969266927	0.724713330001041	0.74916326166824	0.718049070135108	0.537597373517282	0.583987256231385	0.647338407497865	0.704137175867546	0.318897311290202	0.798798048960741	0.765182159027793	0.595101677232901	0.675248014064393	0.709504923867384	0.469616607389894	0.714172860386397	0.774862532962205	0.610008626391031	0.46006514974278	0.736988680332017	0.676991243329719	0.663904963385549	0.751185102209123	0.600363729438637	0.756992292100847	0.721550540053255	0.555325566273855	0.763257409823164	0.581582237692919	0.770540381788661	0.663805663650486	0.831951726511057	0.49672639298467	0.516123807478419
VLDLR	0.406936467518668	0.366276464383628	0.661094655715855	0.573305062202732	0.587922379655993	0.721827300656659	0.854380883659446	0.431565595777959	0.805118927863349	0.828870127883809	0.771051840874099	0.413131216234904	0.486387069244021	1	0.362205883230819	0.758976647580521	0.579396522751686	0.721171686453566	0.753803153746881	0.618699569550566	0.590877148193126	0.786440022564034	-0.037950991887923	0.896400016008026	0.710450900861319	0.723040695256024	0.77267137242481	0.754016218848929	0.731963256961337	0.409497071113928	0.384374923521602	0.797334997754521	0.845652942257793	0.798597556722257	0.617524991743804	0.687213839721411	0.605683951338923	0.646663211727938	0.89793579991611	0.69722166075919	0.416073426032793	0.565161272152387	0.644097075657656	0.666387744807313	0.632092953777394	0.731017829996668	0.729186403243806	0.5983597198723	0.646645899179211	0.777075343990484	0.645909518748977	0.872793208885348	0.509705386477377	0.412837016350828	0.691094734299181	0.615569367341771	0.638822609387899	0.864657089342079	0.289350262672903	0.81265423455817	0.487043846079732	0.608427328037718	0.726351807149677	0.381951306165523	0.505977096296186	0.625673416921978	0.637516966005822	0.789381141858911	0.608313505951419	0.789142572719028	0.800100572536242	0.748832539455526	0.655607026599679	0.719208923665584	0.659104685826149	0.584466127679934	0.361278842550383	0.744829391116344	0.745770561700773	0.827257355895132	0.160991414797467	0.813975413832248	0.344858756489666	0.572565096482447	0.726153843858357	0.775973479644141	0.727374709889108	0.624370954948912	0.734092763830336	0.241314312754491	0.814411627614922	0.66704995373747	0.456335610430917	0.769062860887935	0.718330386093927	0.77501905032397	0.373721818329822	0.572348827946057	0.772263649576847	0.776726431112691	0.719760080191319	0.902185776767777	0.469999846662449	0.75397626483146	0.486347750587637	0.717201283844841	0.589050448254935	0.493703073300973	0.743571729553923	0.796160763232543	0.827568684902165	0.670101294713123	0.864954675892982	0.572129057846821	0.425967420096382	0.450218096594132	0.659685398875407	0.657586649366328
LRP8	0.753909741299762	0.781847004334542	0.781276161289439	0.764562834308266	0.714872287877516	0.652091360736028	0.577993266878174	0.448903313704468	0.481310737123403	0.406410074308172	0.689362156711609	0.720995380694598	0.798769612197189	0.362205883230819	1	0.494814676657197	0.455419624769991	0.730185828505967	0.689613684799337	0.391572109467201	-0.0194207616814261	0.675841374893018	0.76943347645914	0.47795325474132	0.540088367774525	0.350146042426831	0.56928916633524	0.668303477417686	0.387902214954919	0.879350826626751	0.74974236589915	0.641842583812656	0.484529997103512	0.441049610106408	0.199700250312071	0.614248216366181	0.771955409619289	0.648674694182366	0.252172910252538	0.740653196853374	0.608369594520814	0.635203691298439	0.792237005046399	0.534010289591388	0.161490959738689	0.213393097058761	0.491316124792784	0.781253234750458	0.78417356973844	0.0987914935955983	0.572348677360315	0.397926296193467	0.831459160428565	0.716911509927502	0.607568806114208	0.466783073702683	0.647894977515133	0.493514430722452	0.68523790130535	0.716718960068506	0.894329512437092	0.329950524920076	0.674315791357442	0.659955054186011	0.708335886145903	0.484132099285111	0.334151390849315	0.425068908209799	0.115269699401444	0.633544774867522	0.49759590768737	0.722000189806672	0.724009948570521	0.446178743141338	0.628785682150196	0.485457523994247	0.750755481032646	0.624466482577819	0.679871260919853	0.420003816689257	0.713230733665369	0.653495433431887	0.563451891116165	0.827011380334901	0.687861957873146	0.656992536842897	0.654769106114389	0.632806635178503	0.431973513265677	0.668732133214364	0.587045896224312	0.738607384458287	0.359419457002571	0.744591521904619	0.590134857102948	0.518989416531884	0.643680106561243	0.597437293358898	0.288153430035257	0.640378395491127	0.688798458856759	0.529221584852477	0.510968387474346	0.676449933173347	0.748699217820982	0.605065483716603	0.783712140292975	0.603604123908139	0.633306297172787	0.643004553096148	0.400471904403648	0.577725512748784	0.396754703197119	0.785842498636486	0.737636096547011	0.879382567580632	0.440528307129422	0.4538904535303
SDC3	0.624635760056342	0.514980988861881	0.721555677229545	0.770544253597325	0.778763379658727	0.877475385608605	0.786985310689994	0.229353989867148	0.893864882267489	0.801521798057066	0.765462858404105	0.658235140696022	0.671870527361238	0.758976647580521	0.494814676657197	1	0.908121509561127	0.838434206638265	0.90885147056486	0.531679825781929	0.205469596491417	0.82448439245474	0.252841940193827	0.853377134539759	0.852230723566006	0.939445643577561	0.963030382708785	0.786631755162225	0.572773849017814	0.589178398211319	0.520496264462901	0.717035699211287	0.935751113126955	0.657406963378243	0.21125240425258	0.620535428588327	0.683554085504194	0.770510568819152	0.720701248451981	0.773905502992257	0.262224802338848	0.419885779822571	0.622826681798919	0.884381896236786	0.711340362002264	0.871877167379649	0.566944412572982	0.793653263007265	0.868929646997068	0.611114671353763	0.911800580670949	0.815255403027238	0.654508499930337	0.676074394364159	0.769786138546321	0.423197023434702	0.856866690895567	0.885012150114666	0.532323608124595	0.830376354044234	0.593894076573227	0.291041559811828	0.727374618625168	0.41117604146394	0.697587061989858	0.710292166270356	0.905396294735469	0.931936802554484	0.678259764144282	0.890174194923194	0.964329319009816	0.795935835306321	0.824625247643984	0.904460059678853	0.667821406011577	0.377432358667291	0.442813569201071	0.91168251700216	0.926319129697271	0.835874696365208	0.442428844850437	0.773899631639243	0.573607503337172	0.719369783925924	0.835822501664462	0.766447110587074	0.825436464467723	0.744301890327163	0.667222561936249	0.352236918356449	0.75728698870764	0.613662161430768	0.15361691895251	0.813070381594032	0.839952642248883	0.791252693694471	0.430007929974841	0.825872622511065	0.902752175916937	0.849061527903707	0.880812251335693	0.800029017317866	0.247355579864807	0.804670867235796	0.536801228202494	0.720041946341186	0.715012454385305	0.474337962817559	0.792690015667013	0.883184237211161	0.93611818686155	0.880602462743049	0.85979317306428	0.665675506664805	0.561844923204989	0.615451207284356	0.589784818861629	0.592409195862968
GPR37L1	0.699269050890814	0.557657945251115	0.683282081049679	0.722689317114792	0.71964882896494	0.813171939091563	0.654499258630273	0.157084466886485	0.774923532704182	0.705167724065499	0.644543387644271	0.626661788573808	0.650155032484227	0.579396522751686	0.455419624769991	0.908121509561127	1	0.730660531902901	0.804570112242288	0.454482931575679	0.024232718794016	0.713005054450143	0.337332457790562	0.686919158767989	0.833785590885247	0.852814783941034	0.882923935099506	0.678066472779824	0.367523724606816	0.562725108960746	0.552636880246513	0.56168116588311	0.823571141262813	0.53541816546475	0.0157230529486828	0.502344056308012	0.626255096407279	0.676240912261626	0.498553060153871	0.68871182447546	0.153049790362641	0.274312005314794	0.544755432213872	0.887438106482878	0.586702562243973	0.761171353475656	0.458196524728734	0.742875343477669	0.82227880033857	0.431171850551689	0.902532087213127	0.652399516127608	0.604608675507676	0.689061178187962	0.680634494248561	0.259570033899112	0.800761022723468	0.737586978495949	0.617915906095845	0.715678281459763	0.544306548496042	0.110656392647268	0.627630388613725	0.43473675571556	0.701203008322974	0.653520113725119	0.898229393745733	0.813500108122792	0.539116689291831	0.769234294611912	0.880639811744164	0.727815084808437	0.786996765982448	0.855875409155096	0.544062909210334	0.261855371320762	0.424028937673039	0.851584101318434	0.852851113055603	0.710379198171201	0.518433816971811	0.650776897397642	0.568233141038185	0.647478794046879	0.776808892986647	0.633158345192048	0.725013044385765	0.731694977732535	0.639428155664918	0.291818190103338	0.666435864326953	0.476749948695809	0.0722759327631668	0.717885011255188	0.773512898236183	0.737676786306042	0.465432602234442	0.811518391046232	0.769350679803743	0.748940680655799	0.809065605752083	0.649336991054122	0.154189535153868	0.68728522985917	0.530565732189937	0.678237835357409	0.668907163563179	0.349004360169171	0.678166449656013	0.816582195555887	0.820721886108824	0.824889282039148	0.761413427248609	0.559789567287862	0.586668269200685	0.594776226488525	0.536696713712975	0.544250242742202
FZD3	0.728523258999052	0.65841514106409	0.895996117158615	0.935868811757749	0.925603374083642	0.930096000886192	0.88145069517561	0.489541714456489	0.883688711227847	0.690187076706453	0.882556067964959	0.824169544559576	0.828024689299443	0.721171686453566	0.730185828505967	0.838434206638265	0.730660531902901	1	0.91112052636025	0.582794582467405	0.220688430841946	0.939920810330187	0.469610478964888	0.876664686649821	0.74278000656124	0.725637797692176	0.866142957862791	0.915373156078273	0.706490093334939	0.790241184830835	0.647120400075321	0.904634314659771	0.855485778178581	0.718110836358387	0.363972012013025	0.852608062657818	0.876279206507116	0.884420887735835	0.65052337088822	0.868453253184463	0.555187313575624	0.706331500118163	0.827808512642138	0.752646149605613	0.541990211032606	0.584323049825736	0.69217166504274	0.906043043348621	0.912635794248093	0.437721668268985	0.827908434490096	0.76643620702803	0.881370096495643	0.7480654592839	0.889680784610454	0.604190687241629	0.864971990025719	0.814385855002662	0.632048366333866	0.934856986859278	0.850394410200187	0.464126983010428	0.822335990102694	0.580029846305396	0.812561861366823	0.672520604087742	0.721196011252039	0.807480302789587	0.354807796835286	0.903042257865232	0.829571935483729	0.896596252720168	0.897178977849824	0.749351764541095	0.841293937833434	0.636774925460218	0.677574296408272	0.889150074261217	0.958014209530143	0.800252909721978	0.616981070315552	0.845603840202877	0.697049277208602	0.89984244087188	0.846400215126779	0.870336516982115	0.902217881396215	0.802259912298952	0.650459045956039	0.565279634244942	0.771878595181569	0.838700244102522	0.414756487918055	0.924193779823251	0.869926702860744	0.71078453291677	0.648622340617827	0.778926308860095	0.702214789191613	0.859292559780441	0.883732139899806	0.820019901818109	0.56041898820996	0.863652106559935	0.673201801076797	0.798499590673547	0.782537043464354	0.695620186577842	0.875224711034547	0.854883146674048	0.772112501960609	0.914240159566031	0.75404967378833	0.809106619469323	0.666314532005625	0.843936031255861	0.596235697711547	0.606091284355149
SORT1	0.72390672266247	0.660386273723709	0.829759009384575	0.858717262955156	0.854348760195775	0.911050585124856	0.870524779248247	0.38061840229986	0.893759267122014	0.794481223034482	0.880362047407475	0.737381357213792	0.785764631975985	0.753803153746881	0.689613684799337	0.90885147056486	0.804570112242288	0.91112052636025	1	0.551148926125708	0.192526481121969	0.887799426954422	0.444113304435113	0.855971206892293	0.843298617288128	0.810724538803921	0.918998763632751	0.859534996380389	0.62914653759521	0.75570882331691	0.661109987833152	0.814425370284729	0.90249421270699	0.708301433631797	0.305682579420107	0.735458018895825	0.775430432466497	0.859385035876386	0.681128434842754	0.88017757913623	0.499654735484223	0.58494260902353	0.809002382794196	0.85363600432553	0.612747771714103	0.713499699969801	0.622206343163114	0.907726627693742	0.926699844588504	0.577723679244683	0.876181253114255	0.811171642742974	0.809834794676676	0.775152107844863	0.848552034446486	0.51327924278137	0.880061576059299	0.870670455446996	0.615296816256504	0.904126437298459	0.783173607652667	0.398962099992009	0.850971384959064	0.544104135099727	0.800318216735658	0.744119316432748	0.79199172231797	0.848266798400604	0.511287927557033	0.936568226044218	0.900068737772403	0.892310278371575	0.884535543179352	0.842660259952737	0.742316142223161	0.514721567755503	0.643435517170891	0.914177089863191	0.948213031740819	0.810046534616823	0.555938878230679	0.874911366182896	0.632432125180329	0.85982083668927	0.908743143820983	0.875140428239979	0.895456575184783	0.804925435956957	0.686257451845938	0.570298807574152	0.824211372343962	0.744813369324331	0.315490894029195	0.910654814257705	0.861921014434494	0.831035436989756	0.588996330573656	0.844306056614733	0.788159169785814	0.907980998175723	0.917909603881013	0.822244115551157	0.426228403099359	0.89083163875078	0.693743964554934	0.787249623318407	0.829238763681745	0.658820903057116	0.861333130554122	0.926116355269729	0.862971173075063	0.859869244650956	0.858737555733203	0.8212637429775	0.683249145304916	0.767522403579239	0.642706828629096	0.655398850085066
CD9	0.643745919372097	0.643748923931689	0.632434188679959	0.457630066885935	0.376239894172319	0.586215713264602	0.660982173364651	0.63117472261627	0.538026890557056	0.787335569761319	0.728751378787601	0.327863415458641	0.443374993459389	0.618699569550566	0.391572109467201	0.531679825781929	0.454482931575679	0.582794582467405	0.551148926125708	1	0.676822064183866	0.628700420279578	0.243603285016146	0.621821288405971	0.755441346869887	0.358507025657625	0.596648145294471	0.586737789843597	0.470108446359381	0.596873476752558	0.682308840472671	0.577376197666366	0.496526766091105	0.719842648578243	0.542509903704936	0.588495349827343	0.671103034520082	0.403759767524722	0.538606159117915	0.628744851962791	0.508756713079401	0.718087946466337	0.655772211899268	0.673156193466405	0.101800266453903	0.305896876917075	0.766601907410289	0.495443459780272	0.507702724990456	0.432610918881438	0.476371934584616	0.565726907375209	0.571028234277918	0.333252904996866	0.539806448965141	0.700188888996059	0.406085942365655	0.548456692786958	0.561364654007586	0.733656419258396	0.493067683840293	0.766386193523049	0.638769833527898	0.789646617014252	0.520503482830478	0.471578499423529	0.329892575279527	0.467456586951745	0.212200422005521	0.546310959653135	0.554537682920087	0.747899470851615	0.706261406556075	0.410683320017304	0.544093341496148	0.504186551523808	0.530086341407945	0.652224298195775	0.601955266714561	0.729338866212004	0.463827929636527	0.692590422008187	0.238493806468974	0.577896011508054	0.727462837290476	0.534992536609659	0.487686175940515	0.692611437861432	0.797542242933566	0.339946524672643	0.804139543812595	0.780925248177995	0.483828926640734	0.72508233934738	0.530659778422142	0.694840489247106	0.598663892307968	0.48031098930646	0.328920502552579	0.707588902075238	0.578973659669383	0.685123586656422	0.617916739817362	0.709875056447903	0.746534164432169	0.788943280137894	0.604020328650785	0.272516910987141	0.562703341071469	0.705874375369037	0.502894834234858	0.446836139829662	0.657249265719929	0.489339804202163	0.717827581765062	0.589948946752456	0.555978041233407	0.561636923784846
CAV1	0.0394370999125439	0.0833335798508855	0.217269941523509	0.0401189775082892	0.0336619831139196	0.232921256223766	0.459415411266439	0.419946658634864	0.289833744735982	0.541466056331072	0.395486483291774	-0.0638782252456347	0.0116847001329711	0.590877148193126	-0.0194207616814261	0.205469596491417	0.024232718794016	0.220688430841946	0.192526481121969	0.676822064183866	1	0.348517632721517	-0.312372026593013	0.489129814257009	0.322430533068512	0.156852063120034	0.275805224021654	0.304301655467484	0.530035006845442	0.0718020032974092	0.126560881315411	0.429014551252664	0.315979794690722	0.605826920939693	0.727208929783245	0.379490895073523	0.305632048499505	0.09649205496771	0.658936798610377	0.254245701317496	0.423548884610016	0.567176436290859	0.319152862266034	0.215760075966996	0.129182341421161	0.225236983136854	0.588604790097523	0.0602587171565368	0.0846528042720082	0.587170808694725	0.0669650615989931	0.472428797127612	0.125030202043454	-0.089779861610308	0.202011448994566	0.672383917121072	0.0633373629268796	0.412664740981636	-0.0388490742975481	0.423328866203683	0.0453371203323211	0.794218463064439	0.344143058686491	0.296893185580309	0.0400755984687544	0.184586675221039	0.0616706242071761	0.273755832030776	0.269490034223133	0.282524887864935	0.270150099075698	0.351356839267142	0.231511787253971	0.166465614500808	0.284672116399836	0.437207235275522	0.0562225425646275	0.260122855582205	0.209090004252583	0.56426474667455	-0.140343575495706	0.444906547573075	-0.126005549293539	0.157549596997951	0.325136610117839	0.334487192345545	0.20546229750547	0.225126169617967	0.512452019580092	-0.0442265779607781	0.52132424691379	0.502466479604889	0.375846416114202	0.371944671326065	0.234202986025116	0.438667769046549	0.122119630836239	0.0420707444947983	0.226608931045626	0.404159407404992	0.196290875684131	0.560525025273626	0.43687627969688	0.375998138471711	0.243688915769074	0.390846264774198	0.174031026086118	0.0839644081999569	0.297098360503898	0.329396981002347	0.324677038209764	0.112479068659456	0.467292555686742	0.135642829883599	0.180967911028786	0.0807377341389143	0.394144106653804	0.38532743993759
CNR1	0.690886609558573	0.627343191616848	0.858960139171822	0.882892483292201	0.869683826591725	0.928846100129358	0.904888565735837	0.44993583859429	0.889465237631402	0.726635335368818	0.866552520020975	0.764413999667003	0.769023768832518	0.786440022564034	0.675841374893018	0.82448439245474	0.713005054450143	0.939920810330187	0.887799426954422	0.628700420279578	0.348517632721517	1	0.363393000737731	0.905701957745804	0.756230472365272	0.725704476565398	0.869810418197629	0.891997279625836	0.744335413497968	0.735309469680735	0.623603200545121	0.915070736956411	0.871445537449508	0.769751864678543	0.442931756077692	0.873733575099521	0.884494381644382	0.842183811221052	0.730020541837524	0.862582998729792	0.59912157228426	0.731456310624571	0.829245205838812	0.749725024253772	0.578681077293976	0.603435943074667	0.750699045263199	0.85678357706588	0.892897556835159	0.515455564782129	0.796093701138631	0.804076771790784	0.83210484293081	0.719282075111065	0.854087552176022	0.635270425100652	0.832860190524951	0.852437550758083	0.588083636355777	0.945595310390289	0.818429721005117	0.512520838264271	0.829914280635466	0.575428392485291	0.769779754999098	0.661924588211212	0.708224730983029	0.829156352870367	0.384510605918961	0.900636771449022	0.827447401856625	0.885961752905118	0.858411791863514	0.750222677154831	0.81464485235722	0.624568104885512	0.59912580062442	0.859365859202543	0.930622196283011	0.830835531389863	0.54936358004384	0.867344314209162	0.594243294869685	0.849147281141199	0.855856043402674	0.88466095324434	0.865948901551177	0.774769634329752	0.694857691712037	0.458861951350616	0.809679280471928	0.82530525410568	0.386593974210412	0.924934385269042	0.884592384482384	0.755249266082871	0.571222331517391	0.728061668622577	0.72218466654313	0.864836604968112	0.870528923432463	0.878486647015617	0.532610246994971	0.850865181874925	0.666593377932984	0.806522704438591	0.753198059605691	0.636185809270271	0.877734378915146	0.868777089037069	0.804725545144676	0.891755944331457	0.802721723154141	0.772386329516867	0.64702097228795	0.790207542871132	0.656879885467656	0.665247225559112
