""	EGFR	ITGB8	SDC4	DPP4	CD9	ERBB3	ADGRV1	F2R	CANX	CHRM3	TNFRSF1A	KLRC2	THY1	PVR	TFRC	NRCAM	TNFRSF21	NOTCH4	PTPRZ1	CD99L2	LRP6	SDC2	LPP	CELSR2	PLXNB2	NOTCH1	SMAP1	ITGAV	KCNJ10	CD47	RACK1	INSR	KCND2	LDLR	NOTCH2	TNFRSF12A	APLP2	TSPAN5	EDNRB	NECTIN2	PTPRS	FGFR1	CD81	PTPRA	SMAD3	AR	IGF1R	ROBO1	ADORA1	ITGA3	LRP1	PILRB	PLXNB1	IGF2R	RIPK1	ADCY1	CNR1	ITGA5	TRAF3	SEMA4C	MYLK	S1PR3	TNFRSF10B	TSPAN12	SLC16A1	ITGB1	TNFRSF19	LINGO1	CNTNAP1	ACKR3	NGFR	TGFBR3	ADCY9	CADM1	RXRA	LRP8	MCAM	TSPAN17	VLDLR	SIRPA	ABCA1	SORT1	ADGRE5	GPR37L1	GPR37	S1PR2	ERAP1	LIFR	MCFD2	SLC16A7	LRP4	STX4	AMFR	TLR4	DCC	GPC1	APLP1	STX3	SCARB1	CD44	GPNMB	NCSTN	CD63	LRP10	AXL	SORL1	LAMP1	NRP1	C1QBP	RPSA	TSPAN14	CD74
TNFRSF1A	0.823181388201262	0.81806050467892	0.783638191376075	0.848200097134787	0.919171778786543	0.664498532835772	0.468670987681494	0.881269450791253	0.894712409538544	0.808853824117036	1	0.636494451000975	0.730533125331916	0.777264237860931	0.828913817928524	0.877880415911308	0.800577651250789	0.49052435597178	0.66809744030071	0.808811466279885	0.777371893778023	0.87151027444664	0.899429313265833	0.787138086607868	0.904737559489992	0.67388808421287	0.866020132846531	0.77598685366757	0.46881984645883	0.91386229513107	0.894694235523414	0.582385051960327	0.565144400188721	0.812043561756947	0.851359096749285	0.823684173582191	0.888976758714132	0.817853654574214	0.639161945722374	0.897766387771435	0.714411076443562	0.893986818395691	0.80777568983932	0.829395467374088	0.803504398625422	0.804022908467788	0.856425301407767	0.87196966945579	0.715201188716369	0.912779494532784	0.734658225197801	0.741676072488554	0.678553644170734	0.826367923349127	0.851052819108312	0.707361264603192	0.792109207482073	0.87819657691588	0.782748815208257	0.869983898713141	0.492118572259121	0.683888897480933	0.785488730674981	0.748455709733036	0.853322115298384	0.886926972534941	0.886477456925653	0.594927555361533	0.826261929048866	0.667915594088912	0.415310986470597	0.837344249692311	0.770080206646323	0.867578494650351	0.90739124399842	0.704231809076072	0.655551001285723	0.764828452372543	0.793401188417434	0.622115642495475	0.903261417413749	0.807264234313198	0.753686876155074	0.50968454708831	0.730322476361184	0.808739448106407	0.827088141488894	0.72158826462333	0.915070978552427	0.761557168861113	0.638067291735111	0.90746017159126	0.874985828267309	0.796388043336274	0.606189375280934	0.896648565191034	0.696036311555166	0.470436512826597	0.875991536727563	0.76431150345539	0.731182696778053	0.917546015321583	0.909100129323434	0.933544259214094	0.780447811424412	0.722490965253993	0.819153700907247	0.853875284224132	0.835805657159798	0.819964991735485	0.644007143439203	0.302545394451091
KLRC2	0.863543095908394	0.917682316760845	0.214167165397206	0.433626273344447	0.728667596314879	0.905113993183633	0.611167316161929	0.707234358603607	0.806412690147911	0.87621654446718	0.636494451000975	1	0.911140162238903	0.842377347311534	0.711861484001065	0.853235458561405	0.889090110475515	0.598270248745377	0.952487756544271	0.787602737435507	0.89299105375141	0.652419157629599	0.82280572844996	0.909104440570192	0.67913328297895	0.890288325185843	0.876033782474632	0.879547974709288	0.852973871337782	0.804494673008529	0.586171159081434	0.665890525101363	0.89700598290428	0.84251244348202	0.841562491513777	0.386976384750144	0.81438359510467	0.810979363271546	0.792517861854628	0.730497163294806	0.919769117916076	0.823764816465893	0.884291707044502	0.900796104692408	0.646816801166659	0.85915285795163	0.425294113011481	0.866962279232639	0.863668688397396	0.72411516341313	0.95126652404534	0.857957466643488	0.801522287455261	0.807958109111093	0.842280589935809	0.905600907541015	0.600873216029243	0.57312061004206	0.739934973258017	0.720300516377022	-0.111341713834312	0.0972150804878591	0.372977204535785	0.911128424624901	0.33507929419046	0.724836139760785	0.792505443722863	0.948261003064276	0.741263724443303	0.845616954671327	0.646676915041726	0.612294914392429	0.848672890555111	0.865690543655047	0.666841125061589	0.910400282388151	0.761744170613219	0.74766259071157	0.358826153003143	0.750364340518597	0.396449925212288	0.829601829912421	0.89503164397561	0.910120147220051	0.879879782218288	0.856448476359012	0.821778642870629	0.890279856466005	0.762505135472462	0.914229780398315	0.951894329962147	0.62219612241109	0.782297184725971	0.733259471192932	0.900591860855256	0.528737407028736	0.896453447264651	0.34890741249667	0.428989888161568	0.0991296247930583	0.306428866770178	0.786146429560635	0.743714674019965	0.753242329317263	0.715783530988477	0.594547415320526	0.881207274828408	0.458265406708517	0.793731929803554	0.63087760125928	0.712184300157484	0.416423242110154
THY1	0.906972086068331	0.938805799768671	0.320423541170687	0.545759288618203	0.800907163987889	0.900199842203184	0.631773627673464	0.778935654148376	0.869907128650448	0.910477282092645	0.730533125331916	0.911140162238903	1	0.887440201473563	0.785725557001697	0.892300523262268	0.965144399631497	0.563788894060775	0.928398184096109	0.90209363327573	0.871392787046206	0.793005652212043	0.846691315365061	0.93202623177146	0.771970471428685	0.891535810614523	0.925586960643869	0.92271715042156	0.795368829953333	0.863259766781381	0.724929450941461	0.637362242816452	0.901132116759166	0.8693549428119	0.894294585953634	0.473766975844096	0.888748021578738	0.915635727531507	0.824716481067482	0.808180732818355	0.847874510471448	0.89083431344207	0.942942407436619	0.945643341822685	0.682682462971876	0.902115136292589	0.437814838043097	0.922656707710322	0.91081850752929	0.805787938983025	0.946650129383975	0.868478441041453	0.814291289604104	0.832836726865217	0.861442327700838	0.958299653875925	0.729331633611942	0.624706082745463	0.807603143652331	0.743967904445797	-0.062770207298788	0.150879772443123	0.446495360659592	0.880265253819861	0.424757900574318	0.786786926929675	0.869999293201318	0.945848650874739	0.77326533025719	0.92071107312657	0.692470589037039	0.720229624841653	0.865337611770364	0.909579600707965	0.73574333974677	0.944646294850338	0.814134810794613	0.846748732000363	0.410671008470949	0.791171213107847	0.47294119097125	0.872234053743668	0.911108539829634	0.870704347338979	0.915453186400106	0.887981990501429	0.841341103493998	0.899954931359307	0.845680473067191	0.888428277845513	0.898617164702861	0.655103509907421	0.883590089203044	0.779056719352466	0.892653308344917	0.643047199915378	0.918933845638139	0.310213425148463	0.535655231183605	0.173185991374783	0.311181508728413	0.849293650232042	0.848020405090464	0.831325435571149	0.773957029457271	0.650368365533818	0.921526039741277	0.537582806016602	0.918902992207606	0.802038882275401	0.730536997389609	0.435514162703045
PVR	0.902402813812436	0.944701564642606	0.445760446389427	0.671715350475338	0.791249332034154	0.85817968209616	0.682526368762051	0.873121910316113	0.907414082024631	0.92558318908466	0.777264237860931	0.842377347311534	0.887440201473563	1	0.821584016836868	0.926826952895215	0.927135860184576	0.650498133577194	0.896149926726149	0.896207738582007	0.887137277454726	0.832118008026711	0.907115970835512	0.934112330421838	0.843574454129376	0.881693538146382	0.907610381206359	0.923490583896053	0.756065379452015	0.903108375737632	0.736866523317753	0.715923965417883	0.84961899140515	0.874115676490208	0.891977899011789	0.546172934760573	0.922030143577361	0.912829095401854	0.829278842722577	0.841544583485666	0.845076313957169	0.91198568032526	0.909174570396537	0.934293711330841	0.726747715223395	0.923937030022501	0.562481463739622	0.940350036582607	0.908698280917853	0.860742747681836	0.902069884092123	0.890782818878932	0.852077070479808	0.862801165492292	0.884931765164772	0.890408597052549	0.767866228106794	0.745005331161372	0.86124746970586	0.829556423968637	0.0975839359151443	0.314274781557962	0.550470160292159	0.869190857208387	0.557065083053543	0.883318980408748	0.90438088453911	0.834686680783922	0.744423412299863	0.833972726140964	0.685923796052249	0.751266572848143	0.888586458333101	0.919081947224302	0.826591092301998	0.916856596991524	0.853354918745157	0.873004704113258	0.510786382991519	0.800143919769628	0.609273340944773	0.916646985578023	0.888523692123252	0.795309164809674	0.903272443033994	0.862683975424407	0.848488316097633	0.891179586776361	0.878373567465633	0.859994923597693	0.861264873029305	0.730986247423323	0.877157894729653	0.847618953362404	0.848286544278382	0.745495994588359	0.877588954449881	0.344704594433433	0.602887295930347	0.3304380563204	0.453685768059228	0.884367192653182	0.849560068827052	0.891416551219563	0.810388877589569	0.774957111532375	0.927453142101591	0.68121276499334	0.849095793508964	0.76543742890303	0.777619263266393	0.521512635375222
TFRC	0.918971837577074	0.82959404845314	0.705593592756938	0.79791477216997	0.852075746077112	0.648741241005649	0.507383129279583	0.819736571774254	0.935052634512085	0.909396812248226	0.828913817928524	0.711861484001065	0.785725557001697	0.821584016836868	1	0.813506288865243	0.815691952738392	0.584076303716685	0.717636122260145	0.840585335563531	0.811259450646979	0.876269445545765	0.873097494582716	0.808160214497691	0.889438040530515	0.726733396396243	0.8753999330948	0.80780262760784	0.526385067711286	0.91163964307243	0.904473946473703	0.560447948456664	0.710752372834092	0.871174058510188	0.829522845849848	0.79633494222522	0.896915169983907	0.890559202535243	0.664224195259451	0.869948392093229	0.733866548792315	0.940234924082304	0.813915762064404	0.849802330649647	0.683463363422033	0.830713072364571	0.645453557018409	0.883513442445491	0.77913141690076	0.899237713035741	0.75627999822592	0.822615278095663	0.66690503711289	0.797466981322462	0.864903062606066	0.792105971310898	0.589110933965359	0.830428664831306	0.81954687769012	0.793393111695638	0.424995528086278	0.596631738657975	0.794059627627135	0.768410572545819	0.762099154077872	0.921542256284316	0.887709087117727	0.685691763088311	0.664004216750072	0.717502867761909	0.503091938743857	0.785080902917912	0.847933948757083	0.825421093682344	0.877592101465635	0.836147595431623	0.708006981104465	0.845628471824595	0.725532870305159	0.641271170520063	0.640729348165535	0.807963860035945	0.805378280726949	0.586545686919989	0.753377839964729	0.822613152918839	0.755442101467549	0.731431377668893	0.911308015917192	0.766540204979448	0.685178795779306	0.89056224107262	0.854982864891557	0.83982595755783	0.679955073169517	0.854240937327073	0.769437204536299	0.39040827782913	0.771480149753672	0.536823927548007	0.639818211824746	0.842590432761225	0.922884383516706	0.855427272408497	0.692734001070868	0.61393083111286	0.824891469353869	0.778260782430781	0.892074841082971	0.905191334118314	0.650360311741695	0.425898994349033
NRCAM	0.916024023871736	0.973313061403767	0.520438036579724	0.671146348840518	0.868650035626438	0.880679126046512	0.71650070263722	0.929588189432695	0.941691901561464	0.91757875118904	0.877880415911308	0.853235458561405	0.892300523262268	0.926826952895215	0.813506288865243	1	0.938550778245119	0.633516108171822	0.921250530514296	0.908752860232394	0.934474065332075	0.875909958493764	0.968981121609509	0.965783518377898	0.897615766513036	0.918021096511096	0.945070592640273	0.962980913293919	0.789938927383157	0.942559650835419	0.780712465421142	0.754909869977101	0.84074083401485	0.912700955960522	0.960757144409249	0.608106738733307	0.967211526454958	0.907621239714004	0.873511382111816	0.903599986353841	0.888382061120532	0.932641767921244	0.950253868594657	0.966151547597027	0.833343838598782	0.951432252328827	0.69194078708291	0.977051869613462	0.919784046570434	0.901805916866889	0.930750587335719	0.91431492348172	0.881979161214015	0.922162847131652	0.912019381286089	0.848634382387944	0.856979921576336	0.794276256583315	0.853344884341828	0.912384008547241	0.181873930177539	0.372146844503599	0.573713592366338	0.909337624146816	0.614174633258949	0.90128854276708	0.941417836750644	0.819280260894328	0.862157519028281	0.813532832043933	0.688393131829539	0.834739531122554	0.890487264142674	0.984426215854631	0.879538279617165	0.88011563521519	0.838721684827243	0.873174665303383	0.615704898602057	0.84129749190152	0.734992610925156	0.958347391181066	0.880648192074269	0.812849690178824	0.913839405323858	0.887709641558379	0.947648917106248	0.93646943476573	0.927329670492701	0.898766640038663	0.89329045346765	0.802323061871614	0.917208283441025	0.906269822937969	0.845795554598376	0.764365979566248	0.904308432936591	0.445996653557505	0.695514846961981	0.464205956599817	0.51991215305184	0.956310628984241	0.888520837924486	0.965973775661918	0.868522225146717	0.813225824937313	0.961575755770047	0.714500721396831	0.872263209448203	0.78207792254723	0.817711151090757	0.472497949457977
TNFRSF21	0.941708971803012	0.967920682180597	0.409495810142948	0.653046750183316	0.831633648286177	0.901572854458803	0.683840998391382	0.85403285661715	0.912273003271978	0.923424716214644	0.800577651250789	0.889090110475515	0.965144399631497	0.927135860184576	0.815691952738392	0.938550778245119	1	0.592176424212832	0.926105702706428	0.934310788741111	0.889450858522187	0.861707695809478	0.895827086194838	0.960199272615433	0.84052345936484	0.908441365072512	0.938093823061246	0.958692173997283	0.784147567869541	0.909738839678582	0.763043569955188	0.648111221474008	0.889619620450084	0.883615915609665	0.934308640433995	0.519342878845246	0.933061601439885	0.934711969605865	0.862894627437351	0.841095671428899	0.839648861957721	0.926391340966644	0.956768755528713	0.968330799236789	0.714859180295749	0.938295177729433	0.529954646093942	0.956604514389516	0.928306677781526	0.859187348634446	0.945917120939538	0.903152531850749	0.856998530528776	0.881103726876762	0.908411217923423	0.943052362364944	0.792438674029427	0.695722226237815	0.809649692852983	0.80734200645183	0.0151653105491111	0.253446506236604	0.504258664987967	0.878937059589929	0.520006409464545	0.830835297614324	0.913258395711372	0.908575009752465	0.825626779788951	0.908841332246805	0.719666985301853	0.794869497921398	0.907750740191163	0.94880026725796	0.781583006334522	0.931884152580283	0.841264225087762	0.893990446044092	0.460787648678564	0.831428568714049	0.587910900085669	0.914095425486338	0.903411177293209	0.853442875730488	0.938860462143592	0.905217696072518	0.869928216797818	0.92509277055771	0.890510487062913	0.904841621618139	0.891553175272043	0.706524960269204	0.940301793397489	0.833395661981633	0.870930129009442	0.711692347441324	0.915141937078222	0.365522693632191	0.614230485797228	0.280647718532808	0.396873101662651	0.913265887605494	0.874885250571908	0.8945046638979	0.82188298614769	0.747532714948521	0.943913024134453	0.630491508211815	0.915168961051892	0.81497699760528	0.764876436751775	0.459503411457866
NOTCH4	0.619954624313554	0.649002558179066	0.218659144539817	0.368693630419724	0.483692330349957	0.579536276450904	0.578777724046887	0.615651617164091	0.62955584740773	0.628721857905853	0.49052435597178	0.598270248745377	0.563788894060775	0.650498133577194	0.584076303716685	0.633516108171822	0.592176424212832	1	0.653035993770951	0.590836395321923	0.721351033094758	0.519975699505366	0.645602340981326	0.668448832124696	0.570385369577868	0.727528780769922	0.59992713053724	0.66059756538491	0.633707287603782	0.626150854866178	0.43785372706661	0.717986852049615	0.609829019473534	0.602221242358418	0.617638338903883	0.276462684217157	0.641805994597166	0.598604416908582	0.631651677056517	0.53539846428804	0.578412090352246	0.613718252938038	0.602524797984906	0.630716212863871	0.47549146917384	0.661391017315517	0.409488308466315	0.641031216177016	0.620712778339695	0.543089318781327	0.635696874844469	0.714834849000722	0.698075253921911	0.630462561415941	0.612210418429057	0.548143493160691	0.4409615184638	0.648742931862574	0.488703880861223	0.627697031146605	0.116136051551364	0.150810983002018	0.457957191546715	0.62146426541348	0.317022523503525	0.652022577049297	0.561655286264363	0.528724570903961	0.478797510528734	0.44735789717387	0.521123771902813	0.559809106608553	0.63024655935022	0.622419225847355	0.547574638543942	0.611502605858203	0.679713401505125	0.654505865433225	0.385379202490169	0.609439298862842	0.406432906907136	0.651645310392005	0.520464608597443	0.586280876041255	0.627995335511	0.481258681012216	0.647132816137702	0.674611734892151	0.560227151432296	0.657718014246198	0.61921056735137	0.544157403693466	0.609856287592802	0.627570445190392	0.683189894501692	0.394353635748269	0.622920383415857	0.470135911397691	0.406967720168008	0.194453428992492	0.476009320051759	0.612505972338968	0.508783356548026	0.610908226634041	0.550606337958053	0.62950829251972	0.673408624859532	0.560830009487631	0.518644183489388	0.469695733777761	0.714700357011266	0.559063405709422
PTPRZ1	0.879688835041565	0.95554234346831	0.227511374382775	0.447227127244916	0.745619206487558	0.940522188013659	0.765841901026929	0.796493495298427	0.849201253014672	0.896883949409158	0.66809744030071	0.952487756544271	0.928398184096109	0.896149926726149	0.717636122260145	0.921250530514296	0.926105702706428	0.653035993770951	1	0.855274485023034	0.932206497908096	0.737593426219919	0.874019412126837	0.966788956778415	0.745423072775123	0.972387208687024	0.900372728697932	0.960300634456211	0.927305065611409	0.843082075184259	0.606457843617763	0.746978799653556	0.950990060246927	0.873663367157878	0.913780048399725	0.367726866836826	0.881558841115475	0.853641390974223	0.910546778872131	0.773343929773761	0.917107294760993	0.848108049961998	0.942176068095333	0.94687618991656	0.705487543971036	0.922783749266454	0.44829517849744	0.912868077309825	0.946140066592567	0.760925328880733	0.980943665801325	0.918002650514707	0.900536304649226	0.870775582688688	0.852662733682391	0.894341589763591	0.721277612360467	0.610066619507321	0.778230230395326	0.793847782122455	-0.0915874881423286	0.077096159566443	0.360793383945565	0.913625522533355	0.342924872415762	0.770394658122457	0.850622549073675	0.934287542681749	0.778211280271304	0.858921722201594	0.776779656452785	0.705937080646202	0.885644683129027	0.928124929111876	0.723740701981957	0.92494980900407	0.847443233368764	0.822958692482508	0.378417494010266	0.874922958337231	0.461517197906804	0.918311270251477	0.884863352654304	0.953728934075869	0.938665421219952	0.855532202323145	0.885553776324082	0.971276314027945	0.806970093878924	0.909505489412625	0.98314222836286	0.622103891439472	0.83457680048528	0.825109262704778	0.93786631517512	0.544192551789577	0.944310082234508	0.393988473742036	0.47143569074274	0.124476678298592	0.307734119912162	0.842531348377133	0.764550167840628	0.827048339356079	0.799282903530184	0.718981810571921	0.941838409906842	0.491894398135909	0.810566489685732	0.659258675008972	0.805763309243105	0.495485309193369
CD99L2	0.915235320547143	0.915650226831922	0.465616263375913	0.672630793973602	0.791331644276614	0.813816310753055	0.682294349742742	0.862488510438755	0.909685593759984	0.895500700394068	0.808811466279885	0.787602737435507	0.90209363327573	0.896207738582007	0.840585335563531	0.908752860232394	0.934310788741111	0.590836395321923	0.855274485023034	1	0.862557335470441	0.873152503306473	0.878477303748299	0.914842344563799	0.853540524239002	0.871006360825608	0.890210853029575	0.917314907222159	0.729490949186101	0.896774217629295	0.764560763181807	0.667828414578836	0.828257940482546	0.868656771736649	0.917282378298488	0.54413492796491	0.918291100123258	0.929578806048915	0.830855418127371	0.828758011224497	0.771134382266054	0.909355827611476	0.907519493972619	0.918395442186895	0.756773594825816	0.904292797570033	0.552451359642822	0.930266004152618	0.894976662398692	0.849630457239933	0.884660702581135	0.905855985121486	0.847664362919474	0.874279931111699	0.865562027129614	0.87646138865915	0.790306441244554	0.721822116708256	0.80787126486882	0.807613861422664	0.109897569977492	0.305533410403669	0.600654653327935	0.832023477371326	0.556342561856483	0.855921268635915	0.910185540611558	0.815748877942535	0.773826507862126	0.797831148810472	0.691344165851349	0.802228247901093	0.894115086653459	0.912584926160499	0.822745335473759	0.896185704549451	0.807598546731232	0.87934918017589	0.546176680022963	0.799877949853631	0.631808898233104	0.895015314212307	0.863298659622929	0.756754188964673	0.903950594366121	0.815444700885242	0.849475208114563	0.890229008928161	0.871243659707468	0.854038174906157	0.819258983464315	0.714741686095187	0.913274116455125	0.825056042164452	0.792554008657022	0.748769198895181	0.880215968195818	0.351150297642882	0.638821759864277	0.350653243189033	0.459390050765617	0.887533264444025	0.859036931484448	0.898839892949742	0.802612325320501	0.807520815276592	0.916215520827092	0.664398192253337	0.879247150556621	0.842400710359852	0.795039562865141	0.569873862025745
LRP6	0.909641310216104	0.951278245190481	0.412812855512531	0.55559465454072	0.794617082771158	0.875327529015045	0.651768842215236	0.820438695181954	0.899782355362883	0.920464825606545	0.777371893778023	0.89299105375141	0.871392787046206	0.887137277454726	0.811259450646979	0.934474065332075	0.889450858522187	0.721351033094758	0.932206497908096	0.862557335470441	1	0.763721367423789	0.938073735546726	0.951116263641482	0.816855797880213	0.937210043355473	0.897595285737234	0.927236245359142	0.808793336649275	0.898540898046975	0.690498558483913	0.78526676458253	0.862663637077977	0.878547491061489	0.918423684317246	0.529802677389898	0.90958666691435	0.853692516628687	0.813558169894435	0.827442864580634	0.931994866451554	0.905329854555687	0.890731375695351	0.923401979205388	0.796227359692224	0.915662160397627	0.641731227224754	0.937869388934664	0.883625356014942	0.84220008435787	0.938606208180205	0.94526694593791	0.840288159882675	0.914293457669365	0.894196085820957	0.858867257839372	0.739048442347539	0.754083103767222	0.821356168606075	0.829270648141172	0.129494955691422	0.276912284704082	0.546782336750913	0.895850417541861	0.515414194218801	0.85918886009719	0.889227178082493	0.853056515419559	0.843268566235807	0.770432038952138	0.621089515957551	0.752062876701184	0.906658161153723	0.930986668337735	0.811520195127214	0.886857001241596	0.820417076983709	0.86772335805313	0.580441170401328	0.776929717249732	0.629201478453932	0.925899659414036	0.877828724573315	0.816068686553258	0.892572949514019	0.842639259022159	0.907767562716311	0.922953277285855	0.857937188421396	0.93005556492594	0.919442806873063	0.751209759334178	0.865576285946812	0.866558746491603	0.887074627909907	0.647993974741607	0.892600790029763	0.525234674101596	0.60071665518819	0.364182971006689	0.523333317821886	0.892436938619184	0.808033500213309	0.888335802739301	0.774898480700411	0.741366348907952	0.946787367023091	0.63591326960713	0.807290863045143	0.702388107876579	0.806697354794927	0.506703601611112
SDC2	0.886276895335989	0.834667904576512	0.690485266109934	0.823545873272275	0.8843362046708	0.67022859211982	0.712770717795185	0.908604869162128	0.937219796815451	0.856385775526944	0.87151027444664	0.652419157629599	0.793005652212043	0.832118008026711	0.876269445545765	0.875909958493764	0.861707695809478	0.519975699505366	0.737593426219919	0.873152503306473	0.763721367423789	1	0.875724241041565	0.839391142269608	0.929438313940493	0.753324120970809	0.899581323201429	0.876395357562022	0.614392101104477	0.916951399541643	0.917283704570646	0.505984003960059	0.719382647331725	0.882504881102174	0.885764298483567	0.731560257999114	0.935679275863624	0.921179288849079	0.821027747319006	0.885991569615151	0.681161119892038	0.921394990800228	0.885003510627846	0.886554148834037	0.696709768192525	0.870810128376956	0.616480551966513	0.898141843707495	0.859262664203327	0.895556825063285	0.755253363196871	0.796556924695586	0.746592680951074	0.784928628439391	0.839227637533837	0.750370396602929	0.724852884136835	0.777156603381016	0.784576702721286	0.844325714336799	0.39183873939466	0.551180310324441	0.715958543167707	0.750824934561358	0.752076279868731	0.873870688403409	0.903032163510836	0.647016787656218	0.684137168904126	0.735123781391722	0.682662913842171	0.905764072201059	0.819862706069116	0.876947530328072	0.892140706403954	0.789140602161789	0.723946080186298	0.843216236021104	0.655381024907758	0.799269919392094	0.707607050631731	0.849581411607297	0.742096995145665	0.637844707784115	0.791336491981513	0.813920414378856	0.794249564452679	0.797094021754324	0.935051457921121	0.720278729919158	0.677405612561054	0.835520537826396	0.899165367506295	0.900601237170671	0.668332825381254	0.843269752209174	0.796925900558755	0.344593534369423	0.818260800018751	0.537765950518203	0.55093180900371	0.889277412234653	0.937882592877919	0.916087651904217	0.808146440019248	0.723463409446625	0.844354872407319	0.76842224199176	0.91504995029304	0.923575949018412	0.693480121076841	0.377778654304086
LPP	0.934818431165899	0.953233387036021	0.630052183184525	0.736859185935618	0.890215986622565	0.822525743589139	0.630236910161052	0.921543132659614	0.959543961387834	0.940384717307206	0.899429313265833	0.82280572844996	0.846691315365061	0.907115970835512	0.873097494582716	0.968981121609509	0.895827086194838	0.645602340981326	0.874019412126837	0.878477303748299	0.938073735546726	0.875724241041565	1	0.938783532431211	0.925433271604001	0.875131532313138	0.941549008669117	0.926484340427262	0.706610238798498	0.956966950085578	0.831800029087658	0.730603204837438	0.797512594319852	0.911410875222708	0.938947722586787	0.704870791655736	0.96542623451901	0.8996197924952	0.801293113935129	0.91737827017787	0.888703041010269	0.956360268211119	0.908190967190424	0.938014633660176	0.815133768346044	0.930650318887381	0.763006734266235	0.966902409809145	0.879230755761057	0.944719667949517	0.894699280161977	0.913683085067998	0.8283581785751	0.910592446025056	0.930000406771465	0.819816462868598	0.801198334878951	0.861715618041277	0.873329484525517	0.913780057206784	0.319063900586036	0.498022324441373	0.672224355406062	0.897586373677189	0.715272081668345	0.942434052628053	0.95566363975062	0.765595135685305	0.844307913581065	0.763841399330254	0.592147263637672	0.828691295113598	0.900477667290644	0.958776965545215	0.915077310879343	0.865172828351786	0.802314063877805	0.88420075746717	0.717038628944134	0.762105927546818	0.767483691191853	0.949517147258942	0.869256622778863	0.735271401738731	0.864223766202733	0.877033462676411	0.920056759183926	0.888108936912747	0.948050954769661	0.889228426666986	0.854506292714317	0.869514456452761	0.899916289092159	0.917510692044049	0.816119426844255	0.822275859070956	0.860863535499418	0.511767589221978	0.770181391494222	0.561804265664489	0.623768750649891	0.959517495790038	0.911036336361725	0.955380425844013	0.846663997367097	0.780676509202547	0.94241963524692	0.795404383844947	0.869190238169287	0.801034726592457	0.787855037100313	0.455422146498004
