""	TREM2	SORL1	ITGB2	CD4	CD68	PTGER4	CCR1	C3AR1	CD33	CD81	PTPRC	CD93	ITGAX	CD69	ITGAM	LRP1	PLXDC2	ADRB2	NRP1	ABCA1	LAIR1	SIGIRR	HLA.DPB1	TMIGD3	GPR84	TLR1	CD74	HAVCR2	TLR4	TNFRSF1B	TFRC	ADORA3	CXCR4	ITGB1	C1QBP	RHBDF2	SCARB1	LILRB1	FPR1	CD163	AXL	C5AR1	TNFRSF1A	PLAUR	ITGAV	ALOX5	SORT1	MERTK	IL6R	CD46	ENG	SLC1A5	TLR2	P2RY12	TREM1	TSPAN14	UNC5B	ADCY7	ADGRE2	STAB1	SPN	LPP	CANX	FPR3	PLXNB2	NOTCH2	GPNMB	PILRA	KCNQ3	NRP2	TLR7	SIRPA	PECAM1	NCSTN	RACK1	SMAP1	JMJD6	SDC3	APLP2	CD47	CD9	RXRA	TNFRSF12A	CADM1	PTPRA	MCFD2	THY1	CD63	LAMP1	PDGFRA	NCL	PTPRZ1
CANX	0.350146222590505	0.503473772525149	0.320848843658646	0.363659650641477	0.413609137955606	0.462982299086901	0.613555615079279	0.429505094831262	0.417094620357576	0.685447943920168	0.452589571523646	0.184620400488821	0.503928835199528	0.285606631170861	0.370509299483594	0.845498567210211	0.528150231005276	-0.0637239756493713	0.450147576672607	0.339636301969625	0.478831783733829	-0.185012045267267	0.378089845143177	0.21842303451758	0.330522270618495	0.392434705879703	0.439196476314306	0.361532471430046	0.367746788902134	0.348340701976717	0.424566518955256	0.361151390296443	0.461460568753194	0.832563772923435	0.820290163993876	0.266823716916449	0.67078024381795	0.572732726242317	0.401886671291148	0.357754686156235	0.481110820085543	0.549062259954967	0.764875401355695	0.286380413675811	0.805287398597831	0.133381710392805	0.805907418572252	0.430921849794555	0.490594596997105	0.650807311438295	0.240416363888393	0.540399712546019	0.646193585730216	-0.360358444569728	0.279752471409373	0.42788812312829	0.489504984884584	0.488794320653919	0.416039589430731	0.387851929678427	-0.175546312951054	0.852267288788275	1	0.445098116526152	0.543600181669898	0.695563492791119	0.266539888184252	0.169390235411637	0.598379921502059	0.362200048027913	0.385056862323814	0.523371407570919	0.180411449237504	0.631662700659581	0.770889682873447	0.874572665095176	0.48661426750965	0.880152902970767	0.901604241107495	0.749696017394411	0.908919618596972	0.410373360324591	0.706997973652755	0.800199150218107	0.755350797590711	0.830645959495322	0.702799469141884	0.906764020564392	0.695681774042782	0.717656194901515	0.919704133069956	0.782798673659562
FPR3	0.582155834496544	0.340377643770231	0.560430000892226	0.554188453395605	0.76546853207068	0.417056759234248	0.541856245289426	0.606564864588923	0.576874257834599	0.749498685207419	0.501881442151191	0.408591970103262	0.413786122620189	0.0539765652582951	0.458329882648503	0.550729967811305	0.675100683573438	0.4682827094604	0.70282611346699	0.619080399209627	0.528780129364955	-0.0934732572714692	0.478895680200825	0.474533061580077	0.159520981748794	0.180541526513576	0.545669972636837	0.343916277450162	0.538875923319842	0.728819485756933	0.439173733286293	0.56736719339891	0.467369619232135	0.426667445637736	0.126397487930837	0.284793522699437	0.671290106833973	0.496286756504986	0.554087237943117	0.793700031840563	0.484801081045398	0.71159743887615	0.477617055551519	0.434309049795825	0.499862690216076	0.104821668009362	0.443426487985706	0.686605098214624	0.296119263190526	0.568187617097081	0.714911649707554	0.333615452566768	0.610754200985125	-0.219672940147093	0.592114508353892	0.20650342804964	0.492266024928412	0.427985479667704	0.114392967055879	0.715819326478844	-0.0804117420420082	0.316015203073105	0.445098116526152	1	0.604043890104563	0.505560039986372	0.711885210199048	0.383743266808492	0.556410616445912	0.686689566769878	0.224245866536229	0.479358008628511	0.566735531756618	0.276469496473637	0.330824832169475	0.495966743144123	-0.00587692584722249	0.327157285016723	0.565303965808236	-0.0159574016097148	0.232609602321362	0.367724875127104	-0.0522133743668425	0.605008816240968	0.0396106929871766	0.31562734192888	-0.0255393493837032	0.4904764834962	0.443423797575072	-0.0412404947156387	0.303458211104255	0.00543715267629559
PLXNB2	0.79627691396455	0.55821241437331	0.73208260461602	0.745478263079815	0.754826952884542	0.667296942529013	0.562700153191143	0.739918265761944	0.722253950448731	0.826185357766329	0.642816936184199	0.354459729932932	0.671502622104569	0.292447278923358	0.60178249578068	0.607954818350279	0.729559890163483	0.166705434843516	0.612206478329689	0.542612746530164	0.609876115179593	0.0969801725699954	0.570668426666941	0.711808054368124	0.503085035947719	0.55696562428982	0.743315749437782	0.70381930493985	0.782747130434358	0.740261636049401	0.472618905445603	0.657408373383909	0.480230869577584	0.550307778874525	0.260782960565102	0.51333025429657	0.604350473020207	0.682259388424991	0.750344320226341	0.500834776168149	0.740314284166834	0.815204834594339	0.64346453367872	0.616899073886837	0.706235285382444	0.235937588699914	0.738044899052048	0.731891632727298	0.580962158737196	0.71111758396903	0.648013812186567	0.691848986313307	0.666950407941724	-0.0612663022655497	0.751462381740513	0.453142031126202	0.707571102006245	0.663776516311524	0.52394322019898	0.69226618601194	-0.00619053726632758	0.418771984840858	0.543600181669898	0.604043890104563	1	0.448221990307697	0.374816428610477	0.521021121804911	0.748057425096752	0.440278801930608	0.212438133744329	0.829342505946593	0.308485632785774	0.511111615135205	0.533353820273183	0.666865586535316	0.343854070915107	0.399441001333808	0.661129830006649	0.14358368365287	0.42963785673323	0.29971387302317	0.178120189559521	0.402023716974787	0.237249006979832	0.418399080782533	0.157708083803744	0.546485963415776	0.628691814528775	0.0800436270621961	0.501683332087086	0.135155736751495
NOTCH2	0.374223601232241	0.635833238720507	0.346130425494793	0.480794018882038	0.476543966795795	0.400983186923362	0.582580817283366	0.437212314203755	0.353462028532412	0.705450127559704	0.502537599838111	0.254646591620974	0.485283165263495	0.287870939700258	0.372745008680278	0.744109347537265	0.594111497147065	0.0121062911931237	0.61744071372837	0.427550614312788	0.572439613132107	-0.144664660552256	0.468372165469511	0.301348752768019	0.340808790947386	0.407565361163837	0.475821555265201	0.402568358352412	0.414574955302027	0.406325309455748	0.537010653524072	0.414888545847575	0.522773469072593	0.64708330259533	0.574586086427753	0.418859805475592	0.60660019165174	0.504636259977906	0.403638952923765	0.499838316265793	0.493290884748872	0.532277582050477	0.642510803483994	0.284790733470653	0.699255560795317	0.274291473462701	0.695903357258001	0.543878568347657	0.472994072105813	0.569635940490805	0.335183216715437	0.422773514687986	0.578340844570927	-0.3943984044571	0.362464510024501	0.41547248680591	0.439662969095841	0.448952833451985	0.35346259984649	0.587950370342602	-0.046869747932922	0.695168527965722	0.695563492791119	0.505560039986372	0.448221990307697	1	0.329557262190688	0.191762899940735	0.511663923298638	0.50972475707082	0.439891941875019	0.457915220989794	0.299127526172733	0.507320734044005	0.608044276119871	0.749049028454753	0.372924497607899	0.686655228539582	0.778130900122504	0.483743665963102	0.595691947836841	0.615054915354139	0.47870744861645	0.662109991601945	0.574531562347602	0.736998131475738	0.418551421621077	0.66794586609735	0.569107853752968	0.420254308358142	0.69591021519237	0.547314717017517
GPNMB	0.396469839224304	-0.00320148132224961	0.421323761777053	0.502359744435896	0.728239443000429	0.334614726378699	0.393299838000289	0.414958805459902	0.405181141054849	0.570497139669766	0.296795695568781	0.267882578673474	0.18721611902252	-0.167470390137834	0.475890711516423	0.319278165876858	0.342427684981155	0.327047662832931	0.633202666145286	0.725537682812836	0.291655640895837	-0.242896365859574	0.0621572594028484	0.486222345312254	0.0232377044456182	-0.000656499082719471	0.203494513270292	0.128057426598314	0.240722809406302	0.723600189213854	0.44972711727887	0.238582761649986	0.343888272613107	0.371689214477421	-0.0616381345685942	0.0928615332064484	0.595386316842071	0.12864513407663	0.365095071144256	0.805773825592093	0.148506449991026	0.589724017566779	0.139129561098419	0.39544255760169	0.241893162913871	-0.206887820479014	0.301406738474546	0.589564918390936	0.0849365642124925	0.413099968020828	0.743046194161146	-0.0142649756662111	0.461207951184591	-0.141784165722689	0.55653954795612	-0.0692678796587129	0.274303643183179	0.085614431201366	-0.0567878575305153	0.534936699031781	-0.264048187081586	0.264384920879392	0.266539888184252	0.711885210199048	0.374816428610477	0.329557262190688	1	0.287289466137693	0.318333661148222	0.555086830752985	-0.195716517355791	0.283377955416235	0.60465715164186	0.0659307619782213	-0.0102908696119664	0.283039016463744	-0.126868201710741	0.24280977181806	0.400815698577282	-0.123455537656006	0.108463537409095	0.372881535812767	0.00885034673951511	0.561174799187246	-0.0140703373028667	0.00788370282056246	-0.109969993309443	0.363021260783808	0.522787021206255	-0.0884403450384947	0.0831694173391054	-0.104278747078197
PILRA	0.539986540776242	0.501300708478744	0.539088898607091	0.589875881524006	0.552739282813683	0.561779012051128	0.573420316030151	0.575695971751723	0.539311708121761	0.5543190990054	0.641370928695799	0.322754513671029	0.573121567689881	0.418728679029192	0.416748207951214	0.349075670013392	0.661203230856053	0.334414159996603	0.530475231931072	0.425152419291523	0.612353897211516	0.188114833253013	0.510517843194	0.514660684917753	0.646199818939769	0.404219644757163	0.616666155972027	0.570545554498315	0.419258879879029	0.542079611411844	0.469924418190154	0.483699909304412	0.477651636604813	0.149190150058576	-0.0161785691810325	0.382501016440632	0.485139067389625	0.449288453806933	0.565369489488857	0.487636494568072	0.518853155870073	0.592415814692711	0.484118105936043	0.586085054474662	0.508992564125422	0.33050531425345	0.445336077122707	0.567929328011876	0.508220576978706	0.397232415303176	0.36806000038286	0.389018903508636	0.552943933430861	0.0504594254061165	0.427600246291141	0.576310010996156	0.571956001506815	0.529394141920153	0.45443630568856	0.58445282185889	0.0840112084382057	-0.00058459971151325	0.169390235411637	0.383743266808492	0.521021121804911	0.191762899940735	0.287289466137693	1	0.664310530503091	0.535523472606528	0.367800452451066	0.624282288536889	0.295248387711184	0.342656319000417	0.218050503671936	0.258655027220109	0.281770171621264	0.0597255203769323	0.275776111843563	-0.165910791187688	-0.0162016108612479	0.0318914288160823	-0.118478167939918	0.0958854912603853	-0.114143938943655	0.0807426214036446	-0.20733262947674	0.0903060304959974	0.175896658521818	-0.254865845962535	0.126276510700137	-0.198357490885546
KCNQ3	0.724649411354068	0.730482085737841	0.695983555807054	0.708796051273677	0.697637153929328	0.633709436912735	0.780847660010453	0.76603954687625	0.717826208246599	0.824413555702272	0.84643517496495	0.400378806192681	0.797526884040471	0.571839639012299	0.62319528005944	0.697593670062414	0.837915759819367	0.277169960338738	0.664361326551759	0.44299685840349	0.795325594327762	0.175569544675712	0.699672694143677	0.580310945465469	0.6510705840776	0.572362104481236	0.806988873713105	0.726078479500989	0.637903605458796	0.651797914097604	0.499402093799549	0.624505736323376	0.583605386151693	0.496068485484775	0.416795115820875	0.575760764341243	0.736743482965152	0.825575722668873	0.744302543261269	0.511032966933672	0.794356419401842	0.758895122657738	0.806593077669232	0.577480032641616	0.79557098839455	0.473692576603951	0.805662938919843	0.652991585086385	0.678300586974196	0.733630266435496	0.448360659309942	0.748524773631093	0.813792960243346	-0.111659456132218	0.585574714818396	0.746376536264211	0.772281900225651	0.792419161601329	0.582836929969928	0.614042348009346	0.0408114307430405	0.352348589352152	0.598379921502059	0.556410616445912	0.748057425096752	0.511663923298638	0.318333661148222	0.664310530503091	1	0.583729311845183	0.552063900635892	0.807265135889346	0.277824188983102	0.687768140793442	0.606047729682158	0.69520353977163	0.481855942196365	0.378536355896612	0.645319265182353	0.174714096571655	0.444180969791324	0.23153362011857	0.2139001184847	0.439912521664723	0.220038819775714	0.494658872082735	0.130432884312164	0.544593268974123	0.478352124267887	0.103358577569306	0.57394100435978	0.171698335822674
NRP2	0.440993901635371	0.422198431145286	0.468990570089264	0.588954576332527	0.61302397875313	0.574548870962356	0.648622484608208	0.542487690298144	0.504133721464045	0.639000084378366	0.549463084219279	0.27900427788088	0.445752537347746	0.298675302171033	0.383484465494586	0.432906081044592	0.724555483777504	0.499247332778132	0.733719746203793	0.601384433528504	0.68585084930195	-0.0858660868775639	0.399622054067557	0.475070033109163	0.384959685004204	0.196468453805795	0.490233112153711	0.348037340062949	0.404720283677085	0.588954772754604	0.50188749791174	0.442381448153688	0.39836401645775	0.35556528898475	0.135130233436899	0.397813639417561	0.547314398038694	0.434398266316951	0.536148523161443	0.655549866333835	0.49018055372387	0.678833241220639	0.428490676972747	0.603344455038342	0.542132052516394	0.12732090426663	0.444321351709497	0.620360557258431	0.324574795890029	0.360156548674711	0.510973802123181	0.2780540874799	0.597651949717012	-0.160464641369965	0.501079816553303	0.395947999378866	0.521808348518242	0.528283772044108	0.272701945529756	0.637742368347394	0.0285943294613384	0.255913240364764	0.362200048027913	0.686689566769878	0.440278801930608	0.50972475707082	0.555086830752985	0.535523472606528	0.583729311845183	1	0.356392007887614	0.482169390106203	0.394784559193426	0.267860286400977	0.256639960942815	0.474146278859248	0.289286363626493	0.209684750641669	0.471402107681983	-0.0356212900645866	0.12845670174298	0.306385466209129	-0.0314611772316931	0.369690485892898	0.0272557694664621	0.305373039219684	-0.0563193117678777	0.28644792372549	0.333368091727042	-0.0755834649642579	0.260683471039893	-0.0138083601419397
TLR7	0.189155669003325	0.714427748779657	0.161639558256094	0.172386967551041	0.100370170478495	0.228401456469154	0.508959829297705	0.306765449708929	0.243160995606349	0.396465347619365	0.587612880294268	0.220110466945848	0.489050661868725	0.544754739546581	0.144389479659855	0.574734817408372	0.640564497059547	0.0906870903625791	0.300809453105789	0.0894085842260648	0.589819935044212	0.187604738090923	0.582655931860551	0.00398281983967818	0.411334346977379	0.41927685225577	0.494748895358424	0.319391156946568	0.262728786725055	0.0804390784711559	0.346477372673744	0.400604022459164	0.502746485142907	0.17697031034756	0.400825149856643	0.371699685196921	0.41211607206569	0.525017332134468	0.274953245292527	0.178997154808866	0.476849957290885	0.259382879045111	0.639275573906271	0.132426390273182	0.56671842741461	0.508105840262628	0.383412125148287	0.277613825605223	0.433908260011786	0.249019363469526	-0.0807324913641309	0.460333268242435	0.526773941933966	-0.28542338996319	0.0816518714835749	0.709284290398304	0.386379671512951	0.540811650636007	0.390560766040166	0.326354608137611	0.169366276852661	0.223251938804494	0.385056862323814	0.224245866536229	0.212438133744329	0.439891941875019	-0.195716517355791	0.367800452451066	0.552063900635892	0.356392007887614	1	0.321179296140513	0.102999647475139	0.536749939394205	0.492841764542457	0.383460773163325	0.368454045753843	0.276593452145481	0.367501619861481	0.222943364848959	0.235815015508771	0.159220144818199	0.160884206153192	0.229074384827133	0.219853982028602	0.460894904345218	0.140508861930353	0.246766273278945	0.0190837824568377	0.136620804543191	0.404693169119621	0.280862952620674
SIRPA	0.807320316649649	0.673884209579495	0.783498560107346	0.789385181746915	0.757848925898834	0.729413073834912	0.633219412612581	0.809098951045602	0.757290815069417	0.823702419747184	0.774361661412018	0.469829535326293	0.736579847998446	0.573213383110278	0.698772282559783	0.594936348567924	0.784434247979776	0.240612465858352	0.587610078512367	0.481605101897993	0.743468865955951	0.219836356702055	0.705274767502042	0.71194479316855	0.652130828095743	0.676011890880131	0.83283487279677	0.833047323337329	0.765282090382	0.672665930170882	0.496160584013189	0.67233781345054	0.520949304354713	0.504973699009674	0.323227221406395	0.635993056094093	0.620011314728218	0.80070711486229	0.81462410852111	0.459422718152047	0.802176062614958	0.816043300641566	0.717870675813272	0.69383406480002	0.764837088826698	0.423989838534314	0.800408682979631	0.635121774422046	0.657121010170515	0.679734840268295	0.539437431791911	0.761927787388346	0.718906451259085	0.0944682970515434	0.673432359206077	0.623827569240385	0.796117486634251	0.726850710475146	0.68246638222845	0.632900625982489	0.0614712397707185	0.321325304988268	0.523371407570919	0.479358008628511	0.829342505946593	0.457915220989794	0.283377955416235	0.624282288536889	0.807265135889346	0.482169390106203	0.321179296140513	1	0.229784925597556	0.577555940437731	0.607175806455536	0.65292754015876	0.47581482422671	0.313247326911936	0.597696177768008	0.106212567885217	0.373147702930957	0.283559810882149	0.11241000319061	0.335515128119809	0.171516240950052	0.408212492087141	0.0952121259869329	0.454311230959553	0.599442806645798	0.00750516268221719	0.508164061219088	0.0742421831863752
PECAM1	0.139422178229776	0.142711637541705	0.152620820783312	0.424376208533022	0.488647124312251	0.203761748204439	0.308184246526801	0.276016934427529	0.0974823863783218	0.474285927314386	0.282556040448399	0.298451316583278	0.23575953483763	-0.163855558982496	0.263137726315673	0.442698518883925	0.390849544135772	0.00262273414314263	0.45778399188394	0.63595337249653	0.215336265450542	-0.130551927650897	0.101912962284295	0.208820396444855	0.0331735873030805	0.261349929909466	0.148249535639125	0.103189987797493	0.285068229446189	0.51482189605566	0.645945191721804	0.1363902295194	0.557689506782929	0.252176443736485	-0.166650153662444	0.00718316221172016	0.633546910167949	0.00868110181512961	0.153569841865699	0.781638354077627	0.0372444628681962	0.555056955450154	0.228068806342385	0.287846171760262	0.266750163046407	-0.073737514269733	0.195394182728347	0.645433845275806	0.104400247382275	0.315083901157233	0.53034097972084	0.0141685076450961	0.386726485028158	-0.394269804932286	0.292482308854155	0.122274083559196	0.128219967849989	-0.015119926947352	0.0632002459029511	0.625609860100282	-0.265114687370523	0.24514358882809	0.180411449237504	0.566735531756618	0.308485632785774	0.299127526172733	0.60465715164186	0.295248387711184	0.277824188983102	0.394784559193426	0.102999647475139	0.229784925597556	1	0.0442892045911226	-0.0389277465744673	0.200077640091938	-0.0868955390781464	0.262304107708391	0.30434966369358	-0.133042177987289	-0.0121446767534569	0.182836469266489	0.00786098343491919	0.536841112517089	0.0311119897521446	-0.0668096605843268	-0.0815937488740068	0.128019378025046	0.422794437250609	-0.109782664160214	-0.02622087793716	-0.0741168180995564
NCSTN	0.548776928205753	0.671891261210331	0.483261900418964	0.432845586840976	0.406798901633006	0.379290633569724	0.647419553986835	0.641103580111659	0.491989899833055	0.659644751113302	0.728043940639215	0.354226506308745	0.627746861769232	0.563712085594884	0.515793150733989	0.720388738263678	0.595671960662978	-0.00954707737640481	0.368778356077548	0.145942995070404	0.637173136134975	0.196401334940046	0.551113120403474	0.417403129622554	0.595899597777497	0.469650022395047	0.64119952549353	0.63749711833338	0.480767191603491	0.363627300420893	0.405984105134895	0.565514716798783	0.374148818795229	0.539299965960996	0.620960932593033	0.433562016746025	0.615148410847609	0.672945763659677	0.619915426038082	0.159722856685827	0.69917081363694	0.45741287876114	0.754966162408215	0.249862345180763	0.759527770895675	0.401506397025883	0.706036455586075	0.341085877355923	0.700530709625085	0.481885854865523	0.226998465085497	0.719463025401484	0.549799822191178	-0.126307909717795	0.321828219165802	0.694565883442192	0.601955963810314	0.642237083047507	0.469770842411272	0.374310583480627	0.091260278928661	0.489865468488587	0.631662700659581	0.276469496473637	0.511111615135205	0.507320734044005	0.0659307619782213	0.342656319000417	0.687768140793442	0.267860286400977	0.536749939394205	0.577555940437731	0.0442892045911226	1	0.727909558737631	0.617746980925022	0.526978485527395	0.516769435988464	0.603617162019211	0.449933863727094	0.562644536333842	0.260664258472014	0.461588585312782	0.399465025910968	0.526140449559529	0.665014310426619	0.38040100240216	0.629439466008925	0.41099995032446	0.371911427094733	0.718320035987096	0.430974960118753
RACK1	0.578753421881328	0.650156433013899	0.536076734857199	0.375746870811773	0.442415788302846	0.437113727891218	0.466402675519134	0.609965535349833	0.601420197664648	0.657522122232665	0.552312187246626	0.301134794206325	0.589997518979447	0.546042320333199	0.444056811690496	0.723101797734214	0.626081944499326	0.113467158811948	0.400315376695796	0.0190547108494264	0.536830632530723	0.297326355878965	0.709318984173165	0.373222498601093	0.467969954610675	0.457462887500144	0.710891663832975	0.616090379755343	0.581411867132811	0.367466207274223	0.181329221486901	0.628605800007079	0.228791238824393	0.743529170003096	0.838202490336123	0.558048721598595	0.475553891132921	0.720758056764887	0.576683486625415	0.129622487765913	0.767543897572182	0.462752082899414	0.83453228597782	0.210207731713561	0.75023794821608	0.512245369348318	0.751802703772604	0.253922084771238	0.615058559235645	0.494755810101173	0.265825764973559	0.75099571150616	0.46161998936218	-0.0161598183508421	0.367625833864216	0.505440927534247	0.603498845756578	0.664877647247976	0.551327110992333	0.341828741696594	0.274409836382793	0.628277564855797	0.770889682873447	0.330824832169475	0.533353820273183	0.608044276119871	-0.0102908696119664	0.218050503671936	0.606047729682158	0.256639960942815	0.492841764542457	0.607175806455536	-0.0389277465744673	0.727909558737631	1	0.759608786799633	0.587483559857935	0.601058786556517	0.666097264615157	0.520151626927094	0.708367663028913	0.467113949703903	0.453831734596621	0.497691572679885	0.562953371383436	0.782226810474815	0.610456998212452	0.740786320607952	0.474766612901956	0.457329375382827	0.864346410410036	0.55227026685869
SMAP1	0.495016204128782	0.582886593417411	0.454346415090162	0.530494850597186	0.550451308670646	0.502193980842952	0.618323572381177	0.521625746953493	0.532093498961995	0.753564994321053	0.534460438171286	0.193270159754768	0.58860100086457	0.332835513557366	0.416903492556851	0.801011479868027	0.644492491765969	-0.0532607352702215	0.574491415056448	0.407803284368733	0.555573549515168	-0.153966915770356	0.484920575197441	0.348720753993664	0.415911649383913	0.491462004868899	0.550434334475358	0.485786520206995	0.512195736567315	0.467448697827324	0.473788656449189	0.462714955154867	0.485811653908082	0.794775648167948	0.729456094052588	0.434663576304683	0.660584494916756	0.663719493545823	0.50089749950617	0.43665798292005	0.59773508939882	0.665938531639914	0.760126548340992	0.41057171004828	0.797788374379873	0.213272314678543	0.871664531988006	0.557803739227442	0.548786486644402	0.696385760620951	0.347946099690517	0.663248470435302	0.671346203380167	-0.372264899394527	0.435042487165572	0.48027800876738	0.560022967269554	0.612879290205346	0.475779261991002	0.526878669480161	-0.134241279945222	0.773988003935761	0.874572665095176	0.495966743144123	0.666865586535316	0.749049028454753	0.283039016463744	0.258655027220109	0.69520353977163	0.474146278859248	0.383460773163325	0.65292754015876	0.200077640091938	0.617746980925022	0.759608786799633	1	0.493134164159849	0.75176062462078	0.883996773478141	0.606941181127886	0.831551429857295	0.393015001739139	0.601829196745227	0.731088195929747	0.605299714788173	0.761770883511727	0.593530033705941	0.837391463469548	0.718303056146969	0.570036429349333	0.860550325408408	0.63268346340196
JMJD6	0.308270347955211	0.548144322129737	0.331983003989631	0.362994955925326	0.202956673045593	0.638980459570565	0.523876212421084	0.459835493935355	0.368385246714043	0.402705832322242	0.486997819770157	0.00597917829270677	0.610176980835671	0.644559810450013	0.331460233288629	0.475570369239448	0.489249839584948	-0.0289461645279117	0.290049253746594	0.0629951111628052	0.544763270336201	0.247320684674865	0.371158205615331	0.331641594440459	0.668199225688487	0.417613678979245	0.443305648198659	0.55016291771168	0.318455756703556	0.245854823439392	0.322956956094808	0.239281877660557	0.202945896609984	0.523936701271381	0.543924846643415	0.529952591314274	0.321544135710422	0.458106084941562	0.399806717873879	-0.002617031703262	0.504568655839679	0.39791601418206	0.552515072664118	0.41031557114016	0.639944139804281	0.3571344956038	0.609281161318736	0.268869486809911	0.56000422567901	0.228697481970141	0.0231556978583884	0.461357661450644	0.335942329981063	0.0475162097699014	0.245723463870485	0.549647155835382	0.49939386069701	0.513455722899409	0.643889192854298	0.233769781726422	0.223901577960137	0.459687799224229	0.48661426750965	-0.00587692584722249	0.343854070915107	0.372924497607899	-0.126868201710741	0.281770171621264	0.481855942196365	0.289286363626493	0.368454045753843	0.47581482422671	-0.0868955390781464	0.526978485527395	0.587483559857935	0.493134164159849	1	0.374253324596395	0.418241875478237	0.383799039229883	0.423502794172305	0.266819058065272	0.452874488785519	0.166944681175971	0.526752470817972	0.576604612672108	0.414103936008912	0.337776126003737	0.298397429884622	0.308688605785321	0.564335511586575	0.39609569336201
SDC3	0.104739896520887	0.334763783383731	0.0501614400987888	0.223813652340656	0.237114717029263	0.273196487372937	0.463743215504437	0.197191925313416	0.130292413186927	0.54868365386988	0.225677076327574	0.0458107499561269	0.317554726957961	0.0316865194920656	0.181923047631803	0.816780495058337	0.344690462761057	-0.292096778314658	0.341842537623249	0.317916465320234	0.289953410833511	-0.29581423621062	0.119120228637965	0.0475653795417227	0.211485640972716	0.229580855161831	0.171737281538116	0.142286884193641	0.165890247318601	0.222168774161272	0.474089326395625	0.141548393634785	0.414163837566134	0.762685988413076	0.719203886905609	0.0273380382427648	0.581979889800224	0.285517373444246	0.137653407862661	0.319291815486672	0.242963184920966	0.399125678772615	0.607349500702576	0.11674712764036	0.662436998674416	-0.041005702351441	0.684181271566709	0.388715041369847	0.284242398512796	0.556908765580263	0.139994066391782	0.278870812539369	0.46774389809367	-0.515857469471555	0.14015243023347	0.277100511338613	0.262824164452237	0.234213070972283	0.224929532096446	0.368547368319673	-0.303293051241183	0.910503251653433	0.880152902970767	0.327157285016723	0.399441001333808	0.686655228539582	0.24280977181806	0.0597255203769323	0.378536355896612	0.209684750641669	0.276593452145481	0.313247326911936	0.262304107708391	0.516769435988464	0.601058786556517	0.75176062462078	0.374253324596395	1	0.877562877337567	0.832913776402092	0.880113978464222	0.491175821219365	0.819331823590332	0.819623453892911	0.866482179363739	0.782285739879402	0.739994244139597	0.84131266345499	0.683642071994858	0.821312545287858	0.828719162220518	0.883046466881551
APLP2	0.433620673034399	0.523679650319477	0.378214081213137	0.50348341248309	0.544842425913744	0.492297892554234	0.647474950447469	0.459866618933742	0.448147115451066	0.791312608206814	0.471185832967164	0.228965661922946	0.540648095068172	0.17288171180309	0.404557288434168	0.866176327237185	0.607849457355483	-0.0669930164777905	0.590185136532651	0.533300832263581	0.544135577680725	-0.260486686751986	0.352791474089391	0.341251596537745	0.355370817950749	0.398616195075935	0.456344348447323	0.413861393871441	0.448757620819692	0.478081919882627	0.566142250361562	0.430435964694521	0.538930491313518	0.781953770357188	0.663210019668183	0.263894973522042	0.699247606686612	0.546405546540466	0.44261522247784	0.528850100739446	0.507382536846169	0.680354249914667	0.716091487884743	0.399074613795763	0.817547912486093	0.100220060325905	0.832690531859671	0.607171113811869	0.494354047232542	0.73371138008149	0.381361485237343	0.495863042412414	0.671960867066489	-0.428712394337007	0.418933273231181	0.404390986704758	0.493235814735554	0.517123823832284	0.348440692140764	0.624283084405578	-0.232084517263954	0.842709966649461	0.901604241107495	0.565303965808236	0.661129830006649	0.778130900122504	0.400815698577282	0.275776111843563	0.645319265182353	0.471402107681983	0.367501619861481	0.597696177768008	0.30434966369358	0.603617162019211	0.666097264615157	0.883996773478141	0.418241875478237	0.877562877337567	1	0.6718713207617	0.844541027795552	0.480629377557721	0.658368822498781	0.806470177718716	0.708186201975955	0.783214520734048	0.573004776936769	0.878439933909365	0.777633872297597	0.63268088983901	0.845384770873796	0.70485394928761
