""	SDC3	LDLR	LRP1	CD9	GPR37	MRC2	TNFRSF1A	CHL1	LRP4	LRP6	SDC2	GPR37L1	EGFR	ITGB8	SORT1	CD46	ABCA1	C1QBP	EDNRB	AR	CNR1	LPP	CD81	RAMP1	CAV1	F3	TNFRSF12A	RAMP2	ITGA3	ITGAV	ADORA1	SDC1	ADGRV1	CD44	TNFRSF21	MET	NOTCH1	CELSR2	ITGB1	NRCAM	SCARB1	HRH1	CD47	IGF1R	FZD3	TYRO3	CD63	FGFR1	INSR	SDC4	CANX	NRP1	ITGA6	FZD7	F2R	ERBB2	CD82	CADM1	IGF2R	VANGL2	APLP2	FZD5	MCAM	NOTCH2	ADGRE5	ITGA5	PLXNB1	GPC1	ATP5F1B	PTK7	FZD1	ANTXR1	RYK	CALCRL	PLXNB2	CHRM3	MTTP	TNFRSF19	NCSTN	EPHB2	ITGA2	AXL	DPP4	APLP1	TSPAN12	TNFRSF10B	IL17RC	NRP2	CD99L2	PTPRA	NT5E	MCFD2	SIRPA	TFRC	TRADD	SLC16A1	TSPAN17	LIFR	SMAP1	SLC16A7	TSPAN5	PLAUR	AMFR	SORL1	LRP10	TREM1	PILRB	RACK1	RPSA	CD68	RXRA	LAMP1	PTPRZ1	CXCR4	HMMR	TSPAN14	HLA.DPB1	NCL	CD74
SDC2	0.481717860609729	0.618963455047691	0.645161109887086	0.617440941763965	0.516941205468966	0.65082900741954	0.735823125437388	0.635399825967353	0.234124176145601	0.672889624258255	1	0.0231994512584137	0.369369965547402	0.641537700116883	0.663045334260479	0.751677010098587	0.669149943865441	0.766809338146833	0.345476501453784	0.671929173004414	0.559771736194338	0.781518107545718	0.795411214576696	0.536486816444501	0.552840172497316	0.740292635482429	0.686624490873153	0.750280843117569	0.587327922923745	0.807454256908333	0.583885978541006	0.594169597536483	0.370996794848301	0.709336864447296	0.756256517094132	0.514072751065254	0.642205756767083	0.617425057310867	0.861028573888788	0.648489796701324	0.635706315872533	0.660951180996849	0.791630232606392	0.760151508398121	0.703317550591653	0.358493552772034	0.771043747660216	0.663818617905515	0.705349966544412	0.514193925147095	0.788383848183119	0.580316337201646	0.386768839847878	0.589722015284436	0.838571605079636	0.566795519616369	0.600536538670951	0.537268162880548	0.652838259818471	0.470569755060116	0.769095799372488	0.572872623724219	0.767800128877516	0.710209722133114	0.771680696421101	0.544779488286496	0.494209351266753	0.749704635725901	0.650749042957545	0.734528409726881	0.608168137481008	0.769162504028357	0.826585555625536	0.688093458639557	0.667477786805745	0.50862598639457	0.505662958385076	0.665477946459821	0.767152590576778	0.627381567652369	0.576093534255504	0.847576609751271	0.573713284515464	0.742645839614125	0.207502468225969	0.682523914600356	0.713379499411574	0.740986575442512	0.7362311792896	0.753276128320608	0.516778676189658	0.839376661341117	0.558057953710096	0.570562920062304	0.772954728201735	0.594171740047957	0.691030380699873	0.285712915585345	0.711827264185143	0.711978683422872	0.650620849393434	0.529906119470459	0.689968980347533	0.561909615802607	0.816703920646537	0.296130538694272	0.502945906420299	0.805691577680885	0.78237761896307	0.424838697882438	0.680901467032591	0.794395656994792	0.544356471003509	0.322722069431681	0.143049270242267	0.741667186051189	0.382586464142715	0.789872739453147	0.409628204673692
GPR37L1	0.501733620436353	-0.127476876519155	-0.00477848401293571	0.108181984203171	0.0029981843167228	-0.113363480243902	-0.152883392050489	0.167757543316999	0.518279800819353	0.215468673137019	0.0231994512584137	1	0.574431482481871	0.459686736905947	0.323004490090188	-0.14554754605537	-0.216800163801963	-0.0211999311246675	0.60339652741515	0.153286376221742	0.0523409775702473	-0.215871552722067	0.00199175082028795	0.289090065245161	-0.496937650907443	0.0926806216544763	-0.250039737511259	0.0300878866658691	-0.399156785831095	0.0624106391442973	0.0416076797853921	-0.0504298753992685	0.405048448528726	-0.339817856955874	0.172067727312205	-0.25562862766683	0.389459860808708	0.203647039610846	-0.266899242723695	-0.168684508215403	-0.267046775624239	-0.0209980421508406	-0.0384043300574874	0.0514301799275713	0.149812174274009	0.433423425796829	-0.0621062613639792	0.311201970692612	0.0727440065551887	-0.451556862997852	-0.0221470844816536	-0.496764554129376	0.529996738513201	0.0401091876783735	0.0479142602147416	0.0477666220721925	-0.215239915734438	0.40973630016592	-0.207730326509911	0.537036662115824	0.108802517161867	0.0489330553775747	0.0712948702579097	0.243259421739219	-0.0323048685968937	-0.490828368794147	0.373468531015801	-0.218128515846622	0.223961244320791	-0.068592762456406	-0.115516458509194	0.125450022553201	-0.0603012589414932	0.130731515505171	-0.177561709654126	-0.139220986748091	0.0515329182096015	0.315820279966645	0.083622228015005	-0.0970246603434513	-0.436863196371057	-0.0271260890684581	-0.152803518590718	0.0956324472624924	0.530511759593708	-0.255946169062173	-0.0896930623669062	-0.205709101104774	0.134989589822279	0.258910778250169	-0.473263737619171	-0.0643242594357135	0.0594485948561647	-0.332433022987865	-0.193694043813328	-0.31587823999038	-0.0909072551587209	0.388158347799423	0.197390821034004	-0.155009924402556	0.290371831151611	-0.494043857046234	-0.0795284530831415	0.0108084013874737	-0.101375323578813	-0.526610867966466	0.291011459422322	-0.16753396442138	-0.0628791523672851	-0.374998892458732	0.146354937534452	0.168732583748042	0.460400890079454	-0.341473925672224	0.535825509107612	0.0817914251066171	-0.269322827487613	0.161056576259661	-0.250211951073821
EGFR	0.596870221244225	0.0895366094991121	0.171225710544958	0.562264567137226	0.0599570096312435	0.120020095504383	0.230939600532417	0.266348064081298	0.40755051713778	0.432538613076049	0.369369965547402	0.574431482481871	1	0.633580581136565	0.439960883611598	0.220229119077833	0.132427140095478	0.415160301018618	0.645228307564266	0.540530755065375	0.118431475303213	0.179505153710493	0.238829077544619	0.546426680172677	-0.0108670900361821	0.296404386185272	0.244526663245861	0.375421251913091	0.0437484689808804	0.401907077553783	0.119017616802915	0.116482023878915	0.163457432364326	0.118097874983031	0.376582634260228	-0.00407913700314864	0.492492283149936	0.421727188491604	0.180386106574938	0.127547344165901	0.071862557213728	0.226745307849822	0.453937530061998	0.459071773779755	0.483966747401265	0.381237553455884	0.318863777306825	0.556336473045105	0.26981544120269	0.0427005299286188	0.411159611263815	-0.069567574171246	0.392596356851309	0.175367383600921	0.397466496150603	0.154457128892107	0.372500993026149	0.67326105748066	0.109962925453656	0.545114655467689	0.548588832207972	0.185375660179121	0.258750786623754	0.644769054878703	0.415286603410432	-0.03777367781373	0.350164967105879	0.139163807016217	0.610641400668549	0.153681502616951	0.162000988950362	0.411804219991223	0.263311495860808	0.268475036159141	0.078655834689704	0.337144841803044	0.327179930547588	0.587590285260869	0.378979047419487	0.31572312928596	0.0251220995519094	0.26127066479832	0.124925179762214	0.491335835451268	0.685189682343538	0.185800536892942	0.224827414307	0.200400039886459	0.31102993713975	0.509783884655558	0.13436236117501	0.400153843668636	0.176140808013873	0.0453906242450841	0.305326993384308	0.211175421676505	0.274201146495947	0.0841865757677028	0.61218059277967	0.183551815548729	0.649000220678779	0.0292205973024541	0.212892159501051	0.110353637407105	0.293156831816764	-0.008930800729951	0.357636821861776	0.37334927355479	0.464444668778435	-0.0183594527447146	0.346838748767341	0.529663874073278	0.416397389296242	0.0443750199895289	0.702017009704151	0.36434517333065	0.0539949032602073	0.581263625613673	0.0201506470769108
ITGB8	0.791831704251564	0.583297231926639	0.593510648787459	0.782772456701331	0.53634167070521	0.549973174337327	0.719299841273319	0.766261852350615	0.492893593100234	0.776150068294141	0.641537700116883	0.459686736905947	0.633580581136565	1	0.798812233730953	0.568748092209214	0.558560881142168	0.754238828182742	0.729544475685137	0.76685096240342	0.632101313045763	0.573907770862176	0.667248270366547	0.804668142435673	0.078551065118509	0.683424961003999	0.641909069537476	0.722169391291931	0.430190240514127	0.796733785902373	0.631987623547461	0.538058004334902	0.589570580418846	0.536927753899183	0.761007409686691	0.36937708664651	0.785609813669347	0.684053270649982	0.400424785441901	0.584507362834714	0.389963348116972	0.725505749706828	0.739103057989832	0.63479513718262	0.835014709829728	0.661469029610363	0.779059763371693	0.865549304026614	0.587598116552348	0.245139933331339	0.755464593152959	0.160402998236386	0.612427267371333	0.605873814344444	0.579068459223966	0.529991561381785	0.298027750436569	0.836039722602379	0.455147276585049	0.742320000264098	0.843506387477128	0.699749667409545	0.385420688473106	0.702369499852748	0.739758548585471	0.08748030924758	0.587275640628913	0.608755738108723	0.770946929117613	0.367044347405883	0.520210042194232	0.64670403533974	0.596210563139671	0.618438703935562	0.469150979720843	0.594613895110828	0.627336839270201	0.852730830431633	0.724399606534376	0.686912320138387	0.301969639317611	0.55810659194147	0.482327295212234	0.783692186300051	0.560146568407962	0.491051026116554	0.712784049701058	0.664082316150581	0.759585076858014	0.865982040718329	0.233384549108599	0.737767172272543	0.567709838691735	0.335246550988628	0.626997130731229	0.374872193455519	0.688190120973214	0.391731670141852	0.807480004681194	0.587253683175086	0.786321482762903	0.11259228371589	0.594196648744129	0.576426001556815	0.699460474898304	-0.0599258519140825	0.591870397267658	0.668529636619893	0.693359397637012	0.13893504472552	0.672238006778045	0.84768986192866	0.837772584630018	0.0857635334229745	0.330765346286239	0.655156400217696	0.117518613770122	0.812076639442996	0.165880495657732
SORT1	0.674106434853012	0.739244992406276	0.739288710737968	0.599762625225498	0.700018314905482	0.739055436715793	0.750206998248322	0.848707346169965	0.495715341875949	0.765558054881145	0.663045334260479	0.323004490090188	0.439960883611598	0.798812233730953	1	0.70635208760798	0.666612924902485	0.6189917758608	0.468062374207057	0.616989694337808	0.812183975265164	0.689948770368036	0.773517096531422	0.612152965658788	0.157293732496861	0.736084108560212	0.536193605463031	0.641137867735687	0.507158675214614	0.784621235728609	0.760369304339434	0.761074566598162	0.724148051155511	0.589024959388705	0.719591691604918	0.539417265399362	0.808410505622789	0.726326280350784	0.506036345933501	0.73283043807518	0.604427573438807	0.818994693028375	0.649524372219912	0.643059752136781	0.794233803621079	0.626781891371507	0.721511522852081	0.75973699338977	0.780390129468871	0.29136983315386	0.785578992519224	0.339936098600336	0.549865980956745	0.770891368408473	0.66655111750488	0.677411482242901	0.236060685051367	0.653204110019509	0.634566361263698	0.637272882543181	0.780589112772649	0.76550565510521	0.533056840645705	0.671383138779186	0.702664373247569	0.17438057133956	0.668241192021987	0.722338502446783	0.57353481264126	0.586815865749384	0.598545591969441	0.635597190367928	0.690036108830538	0.776940783985825	0.651185766340381	0.562906767741882	0.425520914064043	0.785368333379148	0.800728527537771	0.657841195677644	0.348894677645354	0.595573102520669	0.563270048649893	0.805996886213474	0.242178266381843	0.548925907802279	0.706089634657836	0.709731108750963	0.802014540241649	0.888622429318424	0.188878886036973	0.71794357170583	0.721105696765037	0.440910617508415	0.609105462092903	0.420584738199209	0.5964303813276	0.443388823678775	0.707881692164579	0.660443898445841	0.631617469641115	0.144204971276551	0.669342594929535	0.743417885181224	0.713583810302056	-0.0901861940998608	0.757684453964405	0.562827640666948	0.542375144442246	0.202304009014071	0.797943568839176	0.802757199989105	0.891669637560831	0.0767055706651046	0.273231722460807	0.734078338574693	0.11779139988661	0.68189087379084	0.215809847385988
CD46	0.381539556406958	0.806679282426786	0.840363679927939	0.559717437671007	0.727253100132334	0.823946758207147	0.830842578046773	0.747466584882994	0.186014112358378	0.770145009824553	0.751677010098587	-0.14554754605537	0.220229119077833	0.568748092209214	0.70635208760798	1	0.877113673434936	0.6516983663107	0.0597699705345179	0.595058593430297	0.749223402895304	0.91044068491021	0.862043666059393	0.352504300582209	0.630466901068518	0.670251686331045	0.705455424774677	0.602609670172835	0.765719779596556	0.828316306105077	0.746681915702924	0.811724498307447	0.486609032004797	0.835161910682986	0.602495350576146	0.797629567401599	0.63293380513582	0.76281429769525	0.811567321801753	0.893005736778139	0.868863852408592	0.82162505622733	0.734859692851664	0.772654095317702	0.815952666042857	0.296695232004293	0.765301166415657	0.60686238705481	0.771033712422038	0.71753746184992	0.853251646907516	0.783482981631101	0.171719340264184	0.780146950714136	0.753697636563065	0.688628875759999	0.612278108053425	0.417927198053997	0.864595535803666	0.447318069368625	0.767471008432066	0.642744100546428	0.562481555968541	0.655425470932148	0.854943942814066	0.634928602591081	0.554165434236414	0.857210395433352	0.486623990261783	0.713316720642846	0.754827520714493	0.549216501158313	0.803294756239462	0.785957935135999	0.794207784523869	0.561185089562157	0.391752805162782	0.575555507099939	0.851253418764246	0.746056859942876	0.725663226911806	0.724575131781469	0.766088383784173	0.821420455009343	-0.0842421061108338	0.857511547761517	0.726896930071703	0.885086879185569	0.761319070738831	0.774025905440394	0.637282531384786	0.798894773940182	0.719176436968515	0.73387347177716	0.773345912278749	0.797142771249005	0.648311513285002	0.240128708934997	0.619565075661666	0.835646985921435	0.443845474901449	0.595246596571199	0.781409643869614	0.725568407553712	0.844818665453447	0.466686388757853	0.673670778834829	0.74323211231592	0.649674509500785	0.503988146694976	0.816842352939139	0.735029157148159	0.599210577392653	0.38815246535769	-0.00268535902706086	0.685195051950941	0.332876667838797	0.637405419623853	0.397171426668149
ABCA1	0.314171984559775	0.878323542001232	0.875595231952507	0.577565550247171	0.846158463889254	0.89729014437891	0.874616138229051	0.830850837460215	0.0888741787131805	0.733739036665826	0.669149943865441	-0.216800163801963	0.132427140095478	0.558560881142168	0.666612924902485	0.877113673434936	1	0.650120028939261	-0.0027298059253804	0.555642009713314	0.828402433879464	0.928208084774711	0.887356564268355	0.301470167648606	0.634461218146577	0.713431357285947	0.727943131911561	0.562381322338008	0.861991460273486	0.856220982712061	0.842770881181461	0.838437946659521	0.485770974338239	0.896871904221736	0.576922687172176	0.907360332959119	0.580293169954899	0.784806738628864	0.783706145642291	0.954422363457735	0.819212928137448	0.830395528635804	0.744599412346005	0.706311691473997	0.796772160321026	0.241888253334675	0.814942520349659	0.566502435847932	0.702274511402207	0.802304973819738	0.885525710277214	0.752423001818659	0.119229112833864	0.885901175162872	0.731326021743323	0.798908819953757	0.587030813789594	0.360137386939485	0.885692549268196	0.378240657551824	0.746804521261273	0.627934385912833	0.383164282860812	0.596614281668078	0.830217274164664	0.670277409289055	0.484024338995723	0.933258339006833	0.422782796775598	0.631653026064303	0.895863157536741	0.513588482843161	0.828797395347003	0.682644612020224	0.908292813788817	0.510413156037889	0.418361237877629	0.579417034769944	0.869458064800077	0.720045298680002	0.69462163397897	0.708708944432238	0.863464061040895	0.821369726795966	-0.184272364017923	0.833279516943311	0.815087075515848	0.879358748066313	0.790315980640092	0.760584356131986	0.648464672115606	0.797118277319399	0.811413028126606	0.744710368361125	0.836716068370243	0.79304368904266	0.660346733895757	0.268110805654876	0.56933093389086	0.904689904571937	0.358639696896272	0.631702874934748	0.863929479307759	0.773195808029056	0.894345118033727	0.50215997786709	0.610556450371737	0.748988852581317	0.642087235037096	0.572070838564761	0.809181924577065	0.737377977194872	0.615271665834816	0.395347234217226	-0.0814371218514326	0.600675543459467	0.35452891566861	0.588070563928381	0.422198789220736
C1QBP	0.611283260969261	0.597101599966859	0.489787579690416	0.914542299392485	0.442354038476384	0.5282334730245	0.848208140485168	0.615208952545237	0.183039886488853	0.652982335705919	0.766809338146833	-0.0211999311246675	0.415160301018618	0.754238828182742	0.6189917758608	0.6516983663107	0.650120028939261	1	0.503366901437437	0.752880377505088	0.550211649222108	0.709194719267834	0.683502421108	0.806845813630815	0.419761625035476	0.662667448294009	0.909925834290213	0.87616739851646	0.677325009950071	0.82300250866288	0.554333417279843	0.518945729100671	0.197545397627334	0.764888847101522	0.764517672837137	0.423512774115359	0.619353488914777	0.543941631501901	0.652959956704205	0.622769627701817	0.498082344033371	0.745050190743752	0.932288349212192	0.701481294326655	0.753767134413437	0.386470336500233	0.931478149607851	0.785594250825146	0.508294660010315	0.507946081468091	0.841522900409518	0.453797517368568	0.329167922889175	0.493039668978432	0.623293898350119	0.456274436366742	0.545181046858443	0.782187751573205	0.512135360596712	0.454270869082049	0.910817100039627	0.698426706726993	0.462510892312818	0.71034626342066	0.845985602886325	0.398171302313152	0.302091173664552	0.762455243662995	0.902959460487239	0.43276357230899	0.578426042640159	0.685557459862469	0.689116938478634	0.519701757973269	0.503638714824986	0.7606125707111	0.748337554679636	0.752631731827743	0.708798169847951	0.795825588088048	0.557583534009212	0.667166824018105	0.554394799281329	0.791126067437937	0.489924758338218	0.694719929264277	0.76980101056916	0.811704468150344	0.680213856010852	0.783710707130256	0.580437759180403	0.905202290569264	0.441329738966887	0.482153416464252	0.826069521528437	0.605135650610323	0.903818244233135	0.120215235157178	0.882329348901159	0.675531695993925	0.828328418892162	0.476952563258785	0.668772999415906	0.503653462126187	0.831721883154344	0.261605168378361	0.342997541481999	0.946974942029713	0.960363979277974	0.406803372506732	0.554205668429993	0.876544323395791	0.521684019105998	0.279150802750867	0.229551357173231	0.694342143838656	0.380918740344715	0.939538992405625	0.379264642480234
EDNRB	0.700423108499706	0.116382775976541	0.0833834385194188	0.590510416325942	-0.00716827072513729	0.0642827028468094	0.312217137478027	0.30110972355579	0.535789572036357	0.355885419085302	0.345476501453784	0.60339652741515	0.645228307564266	0.729544475685137	0.468062374207057	0.0597699705345179	-0.0027298059253804	0.503366901437437	1	0.581675609112823	0.168192551284017	0.0855833154544543	0.210297800792115	0.83231612485096	-0.305905779964122	0.399585126715042	0.348643862134002	0.524118152612532	-0.0343434631814595	0.387839742276582	0.156857646876362	0.0674208135370607	0.310982170755396	0.103546667263107	0.582795357464918	-0.2464830855847	0.538950475846452	0.219219397844493	-0.0277078258762164	0.0264893528908524	-0.0931367077503157	0.316781887994632	0.413129266474656	0.284665949378242	0.457293423519738	0.641069085654524	0.40725472565418	0.628532995097805	0.21249889467135	-0.241622164692496	0.327459508964206	-0.334198058977697	0.733538458769374	0.0661783613870266	0.165084800092128	0.124388725472588	-0.0265372833097734	0.782345963143364	-0.0747443201849179	0.571500243485456	0.53918228983579	0.443982898389167	0.193945065250782	0.393651951034391	0.327802362536769	-0.335860991671858	0.373627751429489	0.115180019529106	0.643041550492805	0.00722347897429862	2.66170893159101e-05	0.417545310551975	0.124254797396094	0.251313132546069	-0.0602603867069133	0.439627767731415	0.547993914347062	0.593034301840007	0.250709054913962	0.321513589122601	-0.0751501101259631	0.242451154606129	-0.0536449330191454	0.394968175713785	0.819329290402839	0.0543687421403616	0.340110148882968	0.213364768238469	0.371789963295273	0.514702661715454	-0.0940699581238341	0.358235804508156	0.0736155913289718	-0.069486666149187	0.254703862742681	-0.0491712153121991	0.450229859494527	0.313676463487713	0.614188894952753	0.141585885225047	0.710834443556804	-0.235099167160957	0.0972378214619908	0.128910221204837	0.250620849648329	-0.365466334511777	0.136517134172451	0.334410008529961	0.441210960732138	-0.149096862983646	0.218378158286518	0.572475686371141	0.543773423782855	-0.146566066582698	0.359495680162884	0.419346871189832	-0.0529933862376447	0.612529595738935	-0.0334394615155999
AR	0.658597510609485	0.549365826984668	0.566282887667842	0.720560521886265	0.408916693097463	0.562274150466083	0.715353775811636	0.621573092481104	0.330707849076482	0.654535669900749	0.671929173004414	0.153286376221742	0.540530755065375	0.76685096240342	0.616989694337808	0.595058593430297	0.555642009713314	0.752880377505088	0.581675609112823	1	0.513012136538559	0.637529040302893	0.675405465346398	0.710703212271835	0.294358719189355	0.657039380081789	0.720277725667536	0.67912344592836	0.525959381422601	0.753366199131763	0.547073050496415	0.441008582072008	0.390307054123336	0.645139906801047	0.747129720207796	0.379820400565379	0.649957824648733	0.595588106720199	0.53725474535201	0.588641009066327	0.459099510095054	0.635766769312656	0.755401755847821	0.626655834938107	0.770226137551262	0.48243858714425	0.741889735171347	0.757074762373831	0.556240314295687	0.434712041399183	0.734383970986484	0.326740941618728	0.540779341398505	0.501854324908151	0.607777649887648	0.49006196385708	0.473551676507985	0.705766964280425	0.526574927737577	0.616915102612214	0.799739704068582	0.62406891593736	0.378827242210178	0.636464592607905	0.75025005636439	0.283859281199642	0.497230406523883	0.635707729254318	0.701400554631765	0.439549036585588	0.52343521422517	0.622168950735896	0.596905622419844	0.555152941645464	0.484126781122566	0.667807339187848	0.684052192094555	0.744081302000272	0.705300231106516	0.664658906660953	0.437437134518062	0.625162275230627	0.485712304079605	0.743680199526177	0.425450654147732	0.606079141308705	0.723912726085534	0.710503221475841	0.671660423654967	0.745263412030238	0.494248105001644	0.758839156860262	0.492933447695269	0.411667961017288	0.70989402379423	0.508555857397975	0.698107863853742	0.307034238255719	0.734260561795498	0.675352287835958	0.68713361978114	0.344612249698892	0.574988931681779	0.493919223457038	0.719791423985424	0.218987965424879	0.453503346574331	0.729512671938122	0.73514896756104	0.258504293245688	0.606660177953175	0.773038562991629	0.61579296551605	0.215101997700059	0.23078208771535	0.624633658867858	0.243292609696152	0.779381902468577	0.242473183990075
CNR1	0.508687412703473	0.878524890349685	0.84677350687772	0.489354607893706	0.887137729729945	0.868968354810606	0.79589165425617	0.928153697410579	0.283693452786337	0.721485933126039	0.559771736194338	0.0523409775702473	0.118431475303213	0.632101313045763	0.812183975265164	0.749223402895304	0.828402433879464	0.550211649222108	0.168192551284017	0.513012136538559	1	0.780602869165629	0.81581450549547	0.407831872217677	0.272423939328995	0.722474517275382	0.559972830764668	0.558600904228287	0.682587395682758	0.746497538082004	0.92066453929432	0.90950722387902	0.764841774395857	0.686014402902973	0.609825151190255	0.773294228549332	0.749902798819879	0.75467980817387	0.525275119742634	0.878271107988887	0.693487045709662	0.883689499471585	0.56839072647329	0.555575269592633	0.752784864235149	0.476368584358822	0.758877090068358	0.614084404511222	0.735944901608764	0.449670205871947	0.779492463211792	0.469060294237671	0.326144660530592	0.910367786788849	0.603715127016861	0.847628677655292	0.187466574316937	0.434600822094158	0.77805259405614	0.553034859206217	0.683411276545202	0.797873046655386	0.354995192094335	0.495330321728107	0.703159196058724	0.312708230281903	0.616221753953419	0.857921425848259	0.386566623668051	0.512635750477906	0.775885936115978	0.469275770724776	0.726539623589772	0.730641032354878	0.820939491042008	0.469972517676724	0.312914155349769	0.643657638991857	0.832690412256853	0.668706856118157	0.431454920178111	0.576308218080609	0.765906742181774	0.762113761394995	-0.070029766164912	0.635901031659233	0.732788391997237	0.79573376308783	0.844587695138173	0.811754518861966	0.253014040228004	0.633730695851082	0.828202504374361	0.537921649856709	0.642537206607807	0.521825426874658	0.618949128711998	0.432555966682642	0.51822823354692	0.758145471464747	0.352844355529832	0.216146435140713	0.742904020340427	0.829318533066494	0.762903764236798	0.0312462028621987	0.69769443314679	0.539265231589134	0.453075913057183	0.28707441108669	0.830005513738409	0.697798193626658	0.848226996325538	0.127429405234107	-0.040094795918433	0.646929339527792	0.109501508200791	0.541690187156583	0.237655813326772
