""	SIGLEC10	CCRL2	CCR1	CCR5	FPR1	CD40	LILRB1	APLP2	LILRB2	TNFRSF1A	CD4	PILRA	ITGB2	CD74	CD163	C5AR1	CD81	CD68	IGF2R	SIRPA	PLXNB2	TREM2	HAVCR2	ENG	TFRC	KCNQ1	HFE	ITGAL	ITGB5	SORL1	KCNQ3	CANX	TLR4	CD72	TLR2	ITGAM	PDE1B	ADRB2	P2RY12	ADGRE2	FAS	PTPRC	CD33	ADCY7	ITGB1	THBD	TREM1	PLD1	SELL	LILRA4	TNFRSF10B	UNC5B	CD9	CXADR	RIPK1	SDC2	PLD2	SCARB1	P2RY6	TLR1	TLR7	ERAP1	PTGER4	ITGAV	SMAP1	RYR1	CD93	CXCR4	CD99L2	CD226	RXRA	ABCA1	RACK1	TNFRSF14	LRP1	NRP1	C5AR2	LRP8	C3AR1	ADGRE5	ITGAX	ASGR1	LPP	LAMP1	MCFD2	AMFR	TLR6	PTPRA	CD63	PILRB	CD69	TNFRSF1B	NCL	SORT1	TNFRSF12A	CD44	C1QBP	NOTCH2	SDC3	EDNRB	CD46	NOTCH1	SLC16A1	ITGA4	CLEC2D	PTPRZ1
LPP	0.59971148965631	0.779541681897364	0.791591269524688	0.438517949191877	0.672628553222867	0.759032852469786	0.733369358964096	0.907564238474277	0.162077485589595	0.86066706560102	0.869683868106418	0.819577052657332	0.875689153482085	0.741789043413539	0.857072146201931	0.877800731751254	0.877464078708858	0.701748641182424	0.807801653608228	0.89514185570155	0.760235654748868	0.812387248706567	0.853332486894172	0.774557134009404	0.764792704899296	0.741599305160784	0.721194772083335	0.749476692644286	0.695100806871702	0.837227451802466	0.761179329308064	0.936360766120835	0.762490757628523	0.206655545108507	0.684229236538022	0.777379221449739	0.804622623882781	0.710935106090187	0.398468221712079	0.351086190989499	0.554749661904077	0.820056831644081	0.838317147631816	0.796243339975698	0.885857110536215	0.270698164875676	0.692978898671474	0.903436187509023	-0.00454623505334254	0.507232437202106	0.672399366372803	0.674813132352064	0.399773293109772	0.70801517107236	0.900473982248645	0.851647411996185	0.767680655616017	0.849295811006944	0.599733254175198	0.699223621656315	0.854710588726728	0.752965479353227	0.841371883255221	0.783510366332235	0.8583202104845	0.455805914400994	0.148257462136291	0.248039396294453	0.903843752822851	0.557297950639282	0.82172741725727	0.842222674070635	0.857069760217171	0.581168332435892	0.919238840206353	0.861627449232993	0.402545198435669	0.699027478905865	0.87905169236698	0.703754205331579	0.845525529359766	0.0364407933817115	1	0.799072887567204	0.905629681877779	0.581035037526879	0.76045466560181	0.887844763650523	0.807396973512194	0.707985544609291	0.569396154059379	0.588661449878133	0.928151713145179	0.865069697996215	0.788844709642807	0.302673245593764	0.875001979874931	0.612042085678148	0.687434076657514	0.783486567294856	0.760160670437886	0.66401246408045	0.807115133752329	0.00935826310496587	0.738462130620348	0.44967997854069
LAMP1	0.292690619135341	0.828229371535167	0.636341600552953	0.342036395980996	0.359331998044191	0.587163256188868	0.46811802821371	0.941886292148682	0.328249674182259	0.676681315206085	0.689181687840279	0.76619322664964	0.787613860169319	0.768928255016661	0.666729881732655	0.797557256876573	0.85313095418096	0.927710903613531	0.919771804242772	0.828402978346859	0.529236168880078	0.681054881073453	0.653378626098226	0.557525522393127	0.544275553460193	0.450035188706069	0.759197384449229	0.43450409329073	0.906438195474752	0.562008170087262	0.413511156196531	0.83844592727611	0.909170598117543	0.491923567017089	0.371231741388583	0.531882694113352	0.594985336037575	0.491785717504855	0.0387699234268235	0.111604329353782	0.368800494749832	0.566034470729591	0.736912803619483	0.722834243950794	0.726601566485285	0.10879652789487	0.49964832858585	0.742254277039597	0.049306894717304	0.795793999162303	0.336823861916222	0.383844411608196	0.748277788720093	0.363397499431785	0.684762119397543	0.844971795316175	0.507761649109332	0.955307849429325	0.395463879860124	0.372658613941121	0.773148798006178	0.670795823386142	0.811206138153965	0.44679814183651	0.918970276381089	0.10298428638104	-0.0764498281668677	0.377194664846262	0.728624340890919	0.193864478603734	0.780696142352385	0.951505173668608	0.834157429137272	0.852073396635787	0.913972784238288	0.698428458507051	0.26474722661954	0.433082016745314	0.701605767202989	0.498499159531567	0.728878561592604	0.423775206260512	0.799072887567204	1	0.839387495933788	0.900294743959332	0.522339963932052	0.6963991009369	0.895992247454802	0.466236133504657	0.294991835203574	0.347865438003507	0.684859009682485	0.641829401561985	0.479304782736862	0.57380590161758	0.77896102107378	0.849751002936256	0.867192101896215	0.583029435386379	0.931699502639982	0.499635831759927	0.582349132899066	0.226839369129806	0.627380475212966	0.157211445934878
MCFD2	0.608365016239977	0.879662286783252	0.819547324633308	0.359455383005792	0.676037759726493	0.864027199246987	0.768139554659513	0.937930377067253	0.176579567875913	0.892120716342392	0.880255237125264	0.92522763631917	0.951457403673208	0.734251692939526	0.852836254349403	0.845735323319284	0.969802237127591	0.803360472938898	0.79194920972689	0.953123958241303	0.78192340399063	0.924784364481299	0.882384119975582	0.806382419295817	0.70641679931002	0.782357586506152	0.849438751340133	0.785494294080545	0.781260138664383	0.849513571355412	0.757035231208393	0.925831561461157	0.821004253371807	0.181883805653317	0.628686495868768	0.841119003809172	0.773082181703155	0.798034766818492	0.3742419845935	0.277561117327023	0.567136662237635	0.781661149640987	0.928957255132298	0.828592340402735	0.943878869584692	0.190030718816641	0.729343628533464	0.846128487415482	0.0418284656683784	0.57502693216081	0.63432980252959	0.716569575655675	0.417065538711232	0.686554341973402	0.865329203539473	0.789309015008227	0.788567197630601	0.900986920924386	0.724175414347706	0.66375006949411	0.853901879188406	0.734662429396459	0.816996395179203	0.771253881743929	0.919921488572567	0.410810135150313	0.0963991776369333	0.309118471236768	0.913629785094676	0.456355431729732	0.919729857428725	0.810522377521262	0.951177001176038	0.645228590532494	0.958755907671591	0.852525283922947	0.380074995866	0.689481909298457	0.915433223887406	0.659968839898129	0.904810041256008	0.0371115246818918	0.905629681877779	0.839387495933788	1	0.638842224273318	0.706090542423572	0.895448169273417	0.914604258624307	0.682101577407851	0.593091031818706	0.568050287266112	0.889210938426036	0.887918653512933	0.746851823370402	0.276512861257901	0.956608208407892	0.584872293532449	0.653672779071452	0.692180387281791	0.814531358063261	0.538642985566831	0.849643378754506	-0.03065073442713	0.674219991884715	0.262173717121432
AMFR	0.108611167042185	0.652087324251476	0.41901077828042	0.359394541311623	0.162103658042641	0.337875468233914	0.281401231868224	0.77346595829866	0.424527616695783	0.486951955015455	0.511679219629817	0.556746474698475	0.564595970403373	0.739848707367188	0.466705873430252	0.656430559839022	0.640111963711603	0.820662679623967	0.787050103999121	0.600300804307822	0.290589915234152	0.421542823743579	0.405308175969267	0.345119622483367	0.448143596907292	0.229163577145448	0.62053334778507	0.163553342089864	0.826537265725055	0.306710661551818	0.17971694480918	0.658502841910392	0.799733087207823	0.580385867720928	0.212686321483981	0.302627180331099	0.376194176888875	0.264528553731405	-0.158188509023215	0.0925489155351687	0.186605009586933	0.403306044768111	0.538119745733438	0.595961443222312	0.486211439514904	0.102421543047284	0.290188697257092	0.521160797516109	0.141279199552032	0.726532701746458	0.139300830698339	0.117971320926584	0.78011308932145	0.16662965475832	0.498960265792431	0.682209714333903	0.304491782291585	0.833033876254922	0.191417164353915	0.168923588369187	0.649853375013977	0.515131702953787	0.74465683646165	0.187331423772581	0.792361799835835	-0.00811080314265068	-0.00915002058042721	0.45519448028579	0.498308498971962	0.0245613689301396	0.618707008219695	0.848403657633908	0.651158973325075	0.805185188153069	0.72960276572358	0.470323224427206	0.132366652760574	0.208416593860414	0.432497213625823	0.322755488031654	0.466519987950331	0.589642533977418	0.581035037526879	0.900294743959332	0.638842224273318	1	0.334190872148146	0.500978276512535	0.717771756691004	0.324542202155262	0.106934997211762	0.250505144372894	0.46096636801335	0.385111083619797	0.264912666696378	0.686801890312365	0.578316831050752	0.874711082348669	0.80718107965857	0.45135215630717	0.855958308241797	0.433289795401219	0.387292135693469	0.408454151386748	0.528096449794267	0.122136683608645
TLR6	0.697079387762532	0.498283646876071	0.775327052903613	0.333618550884477	0.775332436812698	0.629603684840719	0.803279887486099	0.696544175334421	0.156867447587982	0.806942637017705	0.848354662778818	0.563260653977526	0.757686702290383	0.637104405674027	0.835718669445921	0.715277686703082	0.63615013781853	0.348100990246534	0.539357847408901	0.674730868465623	0.809364981339942	0.626288334705373	0.746686850940598	0.802215882703378	0.770981554856192	0.775130046236815	0.643549176923258	0.667333004307428	0.571953041896156	0.812446012756407	0.788778478630889	0.795949592841447	0.500318680191813	-0.0568205537252452	0.79564812586788	0.823827983235253	0.83125260711176	0.686700426057682	0.607391396678767	0.602678248993164	0.665549875153527	0.874677576599843	0.689985677762459	0.70696263873629	0.703728371049949	0.488135586001202	0.633502980590564	0.709220325452722	0.286557314988542	0.0817805712062101	0.73975958018181	0.610551185323683	0.0535282157720674	0.752396874126296	0.83605704788285	0.524998207741165	0.764007947956991	0.57717302657407	0.619594842903128	0.843434733778494	0.793759733829658	0.717937344360456	0.673182312850515	0.787876629210113	0.596273564775582	0.629840206223157	0.467818467493913	0.0521896653350055	0.729141881206191	0.737235253216937	0.735506993275867	0.619472791017521	0.641868535869157	0.242213770525325	0.702140745451589	0.832115224066842	0.484893438923232	0.759220581340995	0.688351983913039	0.556044471734396	0.571767364132525	-0.165443188239239	0.76045466560181	0.522339963932052	0.706090542423572	0.334190872148146	1	0.704578430350469	0.469068805793614	0.811029063092548	0.568785236565629	0.782441043062676	0.846561689542177	0.793092935345813	0.71157348228533	0.0755279322544598	0.680692204497126	0.374404483117916	0.445448703950539	0.726750789317096	0.520265758012668	0.480277520435152	0.725945118157425	-0.122306979016154	0.666322179372819	0.387766507543975
PTPRA	0.662385620164313	0.781175564043592	0.762184211502919	0.348419979024182	0.691570662728412	0.81500298707024	0.784848575986151	0.830358603333524	0.125949427358173	0.852090475769257	0.820889911421879	0.808562523025548	0.845651231637252	0.668430576409494	0.800312814257288	0.807622312475837	0.858152256555699	0.620346802532541	0.67892636952125	0.858978070243892	0.773687148505959	0.844939301144053	0.843095383545667	0.748842367527851	0.757504174013416	0.756478056984841	0.682438633160177	0.785480568304416	0.599677450096789	0.847502309049408	0.758423122124279	0.867848591896465	0.694193866324722	0.118731947480613	0.677512953286286	0.791167448338132	0.736752909789199	0.816468428067408	0.42073821365949	0.335568402871465	0.584526600705384	0.787281281125302	0.838091253472157	0.745313908647807	0.881760094338382	0.193286936708135	0.687847120279006	0.797574986414446	0.0159203856399261	0.422119115818224	0.684707200012426	0.758564277465528	0.27570326074817	0.73522188122852	0.861344426493303	0.686911489590703	0.753126487112653	0.774921506130391	0.629601590898447	0.668162235255116	0.790626430309975	0.701478352120668	0.791811576208373	0.803246709210821	0.835090684526707	0.482040536169274	0.132331087519596	0.307296969275822	0.850249615806757	0.542807619193604	0.847253786840392	0.710524555920411	0.856370445811508	0.478837765382339	0.862595894488959	0.782452099788269	0.363518568523228	0.698949578568178	0.844747479735041	0.675491433126874	0.832598778912035	-0.0793135949908602	0.887844763650523	0.6963991009369	0.895448169273417	0.500978276512535	0.704578430350469	1	0.781910048354728	0.738882420412027	0.601026549035107	0.58163399493741	0.912703297798301	0.881741331861934	0.796864968993621	0.202479435654547	0.908644350396694	0.506681743614334	0.611736299810595	0.783392782854365	0.712594452948238	0.676803951073307	0.88398747241307	-0.0708543115313498	0.635992956985963	0.530355981607618
CD63	0.34529435327271	0.904902061138523	0.688789579494696	0.267725470314763	0.437557614217613	0.796598364097227	0.550442036146613	0.918696038566385	0.18583830147662	0.728966627381234	0.68469698587507	0.895693141974575	0.875606134404959	0.640386856916216	0.684853533052881	0.756386753929437	0.956368048012246	0.93494578799022	0.855724964206345	0.921695833876571	0.598910333145277	0.877875262781346	0.770161845689884	0.635588962018845	0.483374129803042	0.567041829055326	0.789347887202234	0.654533035671995	0.760473343119374	0.66687667634595	0.543398021616771	0.830319531245799	0.874195081215395	0.324844176326362	0.359325249913862	0.642879734266819	0.621815098005275	0.622611219664017	0.100797744575005	0.0148118616413572	0.349923974374642	0.546346961243137	0.830993981643847	0.720139889575205	0.871037019126474	-0.0170536941451012	0.643169047265155	0.756527268586872	-0.0866590546639703	0.805875060005447	0.383383413689076	0.600331730136815	0.613435811357264	0.459580658220172	0.706378089424691	0.805875933146845	0.566714142116006	0.91767522293185	0.56539621771401	0.417114141590134	0.70866247573134	0.607740418166385	0.719149675314789	0.561705886371918	0.9237831667047	0.132117675845307	-0.159150749395568	0.394363507273757	0.814206876802708	0.17992055027607	0.809674947610783	0.820042647500286	0.919268783803714	0.816158417175707	0.923620302091082	0.708446670386782	0.263678508271178	0.513876204072727	0.848102255082808	0.566850418275735	0.908475610766108	0.233991612786222	0.807396973512194	0.895992247454802	0.914604258624307	0.717771756691004	0.469068805793614	0.781910048354728	1	0.443368180516548	0.426209884757344	0.297775712837294	0.731616654318039	0.732919324215308	0.596818108581192	0.405000926838379	0.90010406919509	0.642895522734403	0.670740374552604	0.52936630946395	0.856650144408641	0.409431156777571	0.71698613472706	0.0945889628621686	0.551623538481882	0.0866466806628904
PILRB	0.782815813707153	0.467246057852276	0.684231968064513	0.408932344357282	0.821936701232363	0.65534976063159	0.797359789615917	0.630163376825563	0.00155148607308305	0.802856827290557	0.829981312404728	0.578984396813754	0.728841710515684	0.547702674177294	0.839239636290802	0.65138910613281	0.605792194847708	0.264664508640875	0.407024649222431	0.624235221550437	0.779891764696674	0.639125105341843	0.740189817649735	0.801254115695474	0.839515125432569	0.803994059371296	0.628516199969486	0.677658579426713	0.498263459600451	0.843676757920949	0.818484686702642	0.730038005675037	0.423537888087408	-0.185371457727302	0.819022263809594	0.821326849348483	0.77986223424486	0.768011875360836	0.652688025339412	0.632277890799918	0.694287655904028	0.872951291582568	0.664641425072187	0.701864907055911	0.699251708291168	0.474805361935444	0.674852979105383	0.649199016161648	0.197541152413404	0.000743473178302144	0.780519161610139	0.643391352209223	-0.0766467237716439	0.798703487887001	0.797570879373922	0.482331046587169	0.800154217012363	0.51505394624186	0.674561650860595	0.853273249589995	0.724322319003636	0.660657508098427	0.644721752920171	0.818709278147514	0.576159049504181	0.731253391579914	0.572020243975207	0.0383074690531278	0.673431507364218	0.817973082140191	0.724588284824964	0.502237484362319	0.639471898160984	0.124485546410488	0.650408806065372	0.779697674453689	0.460665539926115	0.786877531510942	0.649928760577701	0.559305772216393	0.544425452362555	-0.301960110571288	0.707985544609291	0.466236133504657	0.682101577407851	0.324542202155262	0.811029063092548	0.738882420412027	0.443368180516548	1	0.662934911866551	0.80985353139784	0.811467486610338	0.816591647657294	0.709974559137675	-0.0135772801184624	0.682506702381677	0.285667987884748	0.373821463062309	0.782990347860355	0.420445829393553	0.528165692141413	0.792598650197095	-0.257083328949229	0.583113267608715	0.515735639133301
CD69	0.862576279334977	0.39054714660661	0.690899032128542	0.443471653202943	0.903878336546773	0.739638310234157	0.779186747067606	0.455408226140543	-0.3276776973247	0.755248248460315	0.743254965087457	0.619911233414395	0.6967424747773	0.302400434774542	0.782942685536328	0.468726734326598	0.60335351468218	0.143805413800152	0.148955848646338	0.555355556221963	0.785782293595027	0.687476506879087	0.806161719084091	0.842865402225098	0.692433427082179	0.837754175434758	0.513569480496967	0.745157805159631	0.298123025976268	0.812416847735031	0.811938345320554	0.517643966635102	0.161035350273746	-0.496473182224098	0.789117699322816	0.775576051379731	0.714013292829335	0.764157260326746	0.849982490664786	0.622164120061815	0.641273019636119	0.75340542618348	0.714214553116336	0.694632906657735	0.680042206305225	0.454592082912378	0.720135590141578	0.577615963753057	0.122276453733897	-0.00531954815463684	0.803831451515216	0.807036322519879	-0.328175395664214	0.881905492038045	0.619917474426924	0.429228291170246	0.780381384658582	0.391924527177928	0.819840974308381	0.739416062143154	0.553952759557936	0.575109905492443	0.478214190540683	0.872790985739833	0.429290630992843	0.750764824494354	0.485325806884172	-0.256479402649116	0.57860467417348	0.786807579559438	0.524101829316728	0.251699458753215	0.647872658568098	-0.0667520510351266	0.471557908588829	0.747671758755731	0.506104203099595	0.810291977179134	0.717689996412321	0.67170890032361	0.541350080303493	-0.621484634560201	0.569396154059379	0.294991835203574	0.593091031818706	0.106934997211762	0.568785236565629	0.601026549035107	0.426209884757344	0.662934911866551	1	0.71326635957888	0.703864278140075	0.76994364788837	0.811101085327187	-0.424517002716457	0.665294249616932	-0.0562409526418757	0.0862949611181959	0.600472698841483	0.240061255619354	0.388243943685687	0.744550385727703	-0.599140568652346	0.483297135058494	0.28259155814433
TNFRSF1B	0.853078997162638	0.255031202627254	0.666019330520599	0.500509118375407	0.880574283333374	0.574310373993916	0.860127757977626	0.5255289478739	0.133059898424335	0.787149716603049	0.845597432236895	0.502111521689354	0.669775480266408	0.617631144817165	0.842679023641539	0.639191877172488	0.521116540372082	0.150856365837063	0.26067659530603	0.49587572170007	0.798130981192957	0.53450904101437	0.659698464516397	0.835045709346237	0.816701411286965	0.830178422863595	0.595646119537071	0.592773174840284	0.452256945239097	0.74398469092958	0.794994906405076	0.659368945810871	0.272271942601704	-0.203766344368837	0.907677720120782	0.767336150415669	0.658611309411259	0.685234667070761	0.738794748299271	0.877150846607718	0.588949287161593	0.901711180797739	0.625893649112907	0.732865987508111	0.593210401737509	0.751015283496176	0.651226292639197	0.617337232049909	0.358308336237688	-0.181832095932434	0.718835907155189	0.535866536179391	-0.159237233640946	0.831183598413553	0.731608472094152	0.364772803715062	0.841769878540918	0.406072923012989	0.683773474387078	0.864247089574516	0.724762250546383	0.668373084399083	0.622085312842556	0.773566808572913	0.488450856369348	0.789350530449377	0.743704751224839	-0.0679420057431602	0.565076314220586	0.838090127200607	0.66335651225034	0.368027735577788	0.569275134616175	-0.0135593339016736	0.505416743902951	0.774738912835911	0.41995137080635	0.710684585333232	0.567475864254204	0.411744863985827	0.363684450125925	-0.307624989020739	0.588661449878133	0.347865438003507	0.568050287266112	0.250505144372894	0.782441043062676	0.58163399493741	0.297775712837294	0.80985353139784	0.71326635957888	1	0.736932908837405	0.703104139445253	0.633970751665837	-0.11464267365981	0.592004247554899	0.195031612210533	0.234854282213379	0.663289335617055	0.34290947867281	0.44339464359167	0.689228398887289	-0.225754340739699	0.517863188598383	0.388427067272635
NCL	0.749802345044939	0.698499778543762	0.854857831654375	0.454463725240365	0.819692630840671	0.834798771308511	0.860435500349081	0.849286305467539	0.0987294967869356	0.924261030613368	0.916029417064723	0.797552980060373	0.900773980852116	0.723690138414113	0.92051848829774	0.839695401452043	0.857786905425774	0.563512441713598	0.682276199842774	0.859159052599113	0.890496507641997	0.835906174883857	0.897024849227907	0.869913689207996	0.827217329766921	0.854201174494363	0.725573900496001	0.828014354492833	0.628663126701291	0.909349882995018	0.854058718667998	0.923579907595016	0.658168815079428	0.0415042507424356	0.821705513504623	0.878938151492066	0.875403810982749	0.820431461211561	0.578343991538524	0.515096580150334	0.650130604889304	0.908437756846587	0.861942825355406	0.833487705865751	0.890647103949105	0.413785500750839	0.750912545947273	0.883715589984344	0.0913842203473471	0.330615151583037	0.779206871246699	0.778236012903455	0.196491304403766	0.835096328122539	0.949528413552094	0.734982342299217	0.863159267367285	0.757180659698469	0.705531018738035	0.829299128336202	0.876787151585203	0.818699279209343	0.802117602426466	0.887013061051448	0.812495027681086	0.626062857258719	0.314902222392025	0.153878982537504	0.878680932781915	0.709331899203866	0.856271447965406	0.738267987325919	0.862057805146124	0.413857577955624	0.867771165310363	0.912353268564257	0.457839636322283	0.788430030186062	0.894234865935787	0.719182403632375	0.800277952009883	-0.139861696840874	0.928151713145179	0.684859009682485	0.889210938426036	0.46096636801335	0.846561689542177	0.912703297798301	0.731616654318039	0.811467486610338	0.703864278140075	0.736932908837405	1	0.917097243496281	0.881569628204314	0.138397914871034	0.902568907678345	0.478322633971537	0.560496389435606	0.849115680636673	0.669446081459749	0.66533693855727	0.873099260421484	-0.116501516624391	0.691444319381217	0.5010858981908
SORT1	0.808380094395617	0.734748250358068	0.865330621615448	0.415191232087041	0.861260186994228	0.880905912181999	0.871717742449112	0.810719558839649	-0.058135233329692	0.918498126654469	0.911926018366391	0.842131336458438	0.918477416073126	0.57314063227665	0.912398431453536	0.75863913382583	0.862874153058852	0.525594883548607	0.584363851686883	0.875232862763461	0.874145202952371	0.899010972575237	0.944330219963611	0.904603269655019	0.798974627084377	0.906106953774169	0.75786924046149	0.89048257964471	0.62031209363411	0.963003737329398	0.905752075946765	0.850121506832503	0.586250238932524	-0.137300728502353	0.78831769484945	0.924251567757113	0.848669209574365	0.894883225467177	0.657049106352099	0.46398595875023	0.710687313786793	0.879589037693471	0.893328012756146	0.811337295424752	0.928609787274536	0.31446349077865	0.827336105458564	0.810770386770687	0.0741779528878629	0.299183354208779	0.797024467748358	0.848108378259463	0.0725134492502973	0.853308852147575	0.864008769191505	0.680472226263536	0.855239804630129	0.727826900891837	0.820392634387136	0.820940081973435	0.79692219037186	0.755954058551744	0.716648032149385	0.932287404085554	0.749346345796486	0.631956349855939	0.280127526354132	0.0484184382171913	0.876178992806308	0.71604141628291	0.833525836230079	0.639465148720783	0.854798275271152	0.323732513282043	0.837247101408083	0.906235622681095	0.498029666335253	0.850531195525539	0.909378463063332	0.725645786445482	0.850329939467692	-0.314416258322959	0.865069697996215	0.641829401561985	0.887918653512933	0.385111083619797	0.793092935345813	0.881741331861934	0.732919324215308	0.816591647657294	0.76994364788837	0.703104139445253	0.917097243496281	1	0.839040150654708	-0.0340535458536913	0.879688842739771	0.326870470773768	0.450189305741547	0.739869155552988	0.601607194424543	0.533083387879591	0.891940798371661	-0.329164334451846	0.665323503192717	0.364874804237639
TNFRSF12A	0.727953987201273	0.565706703864323	0.792479561440687	0.429049141499086	0.820904675009453	0.788702968949962	0.783290870229562	0.648187811208987	-0.186337141087152	0.816889540989789	0.78933930902418	0.667107242642084	0.784729641083508	0.446631878254098	0.824712243033776	0.621515630467514	0.728519143477598	0.350337049587568	0.440584435733599	0.721355058327424	0.836727851671867	0.76094282682883	0.852815736789697	0.842533926988809	0.714551881259074	0.80299767698157	0.546079115012423	0.823002332729173	0.397393109510571	0.853398797106406	0.825357876961029	0.736011131866716	0.396703036687718	-0.217320931370853	0.751682601627149	0.816855095651388	0.849320129148996	0.741838799337409	0.678173716507466	0.483500847444092	0.60879247889485	0.781258494877279	0.76762761616184	0.704141676400553	0.793514945307235	0.363086121880071	0.735754910416422	0.740317786963304	0.0335152753419237	0.186280539401207	0.81514273660241	0.856044440184715	-0.0586427768577544	0.875960363452266	0.797965259335259	0.639824901704695	0.773495827315703	0.559171791834911	0.72564619303114	0.713988990777654	0.674579711171325	0.692835741184238	0.579854439499439	0.883416012139491	0.61250592328193	0.657146221993707	0.317855117409002	-0.0876964144661284	0.744661268547853	0.697803818736999	0.656597824275695	0.529020909885032	0.736917288878209	0.187051216189175	0.680854879984726	0.821069739241412	0.507442115509195	0.784212726070687	0.819449391089518	0.793018685861867	0.70668129897949	-0.383544452190424	0.788844709642807	0.479304782736862	0.746851823370402	0.264912666696378	0.71157348228533	0.796864968993621	0.596818108581192	0.709974559137675	0.811101085327187	0.633970751665837	0.881569628204314	0.839040150654708	1	-0.112915818523968	0.795459957704113	0.222798282856657	0.334406481124167	0.778849864438026	0.426157341807219	0.59550948464298	0.83797824926123	-0.357982013753509	0.603673974952166	0.502875594693416
CD44	-0.367168425271153	0.367508386827194	0.0131314103459844	0.0374528217237241	-0.321227128614342	-0.0815959932589958	-0.138654099862693	0.452574936784411	0.664045419224176	0.0524257907218777	0.0750472983347991	0.192214682077057	0.142998407014026	0.57325380672044	0.0259810846475548	0.406321502245364	0.261163126050256	0.63659048826659	0.67037645797198	0.276761103116888	-0.100926640586488	0.0407697548099196	-0.0853443105685633	-0.12192340842717	0.0382531650389173	-0.203597649576584	0.263951082824945	-0.163426917936749	0.466892682371225	-0.122474595025051	-0.224337334450957	0.383218499515659	0.656473919814504	0.82028157425721	-0.161539768630268	-0.0890500167435149	0.00610256732549633	-0.163725571526938	-0.615398950165991	-0.209362913104257	-0.187573087272232	0.0097211024822651	0.0912063107150084	0.158771074314066	0.11965787840046	-0.0581742201875466	-0.0432161355402759	0.257543936876609	-0.0202601203914688	0.587767101344246	-0.311691576270429	-0.299035438942913	0.88091047601487	-0.265345814663189	0.228937508525654	0.367852219195657	-0.069014648807514	0.47813938303489	-0.27770331830357	-0.132801661515145	0.280292812014657	0.162041909816138	0.441137124945197	-0.260079214162095	0.509658342227085	-0.451725013823607	-0.203796719977908	0.718016978870921	0.21596139689959	-0.336360379800844	0.348368184345364	0.606227528815974	0.264808097064364	0.778500300266266	0.420161922673063	0.0324787387061686	-0.164466522694318	-0.231552554058272	0.0511802014320576	0.0015048015173786	0.188140758552669	0.910069775262804	0.302673245593764	0.57380590161758	0.276512861257901	0.686801890312365	0.0755279322544598	0.202479435654547	0.405000926838379	-0.0135772801184624	-0.424517002716457	-0.11464267365981	0.138397914871034	-0.0340535458536913	-0.112915818523968	1	0.221694571508477	0.774231503351586	0.661613042025904	0.180495025968889	0.597301885697272	0.236443196066795	-0.00211061370125022	0.86302460038385	0.267410215603959	0.0867425508262055
C1QBP	0.642463776153241	0.825011890074933	0.800623438437295	0.372976082930321	0.720690462510271	0.890101543478563	0.80113904654086	0.896559197314159	0.135046976237226	0.905591896428477	0.856266546037683	0.912841646494623	0.94944929424526	0.704956105924621	0.853697001179122	0.825370411435715	0.964764431864207	0.748984453659874	0.725850499652004	0.924873711136394	0.816954523695359	0.934828973834352	0.89489632256692	0.828708271919697	0.707694410704635	0.804885101499953	0.81167518432812	0.810647868166411	0.696927905916802	0.849454666744228	0.768171419831205	0.902628338223748	0.766710590289012	0.113720450190756	0.652981573485189	0.83930533634717	0.76629297053746	0.812544547336384	0.403199883776191	0.316253841290757	0.540199395113967	0.786720135679717	0.926864017693224	0.822139778838671	0.939017530326444	0.231080879959337	0.772533607662839	0.827296569612167	0.04493099350424	0.524917483630489	0.638941212822065	0.765360940745641	0.344698370152486	0.722947052058982	0.861947136215566	0.748051293069904	0.789573228622895	0.840341523860032	0.763524906076043	0.683054969024873	0.802379301363663	0.700413290275875	0.798491113918087	0.792324543270648	0.911690201872394	0.430700905847974	0.152294248538169	0.311717284012548	0.891658070232997	0.490438223422981	0.899517938022894	0.737419940924561	0.970443315426661	0.588147770201802	0.913348321090293	0.837838862237496	0.379538021568986	0.714717714629994	0.916909134131351	0.658169604432529	0.887646139749836	-0.0157901493925277	0.875001979874931	0.77896102107378	0.956608208407892	0.578316831050752	0.680692204497126	0.908644350396694	0.90010406919509	0.682506702381677	0.665294249616932	0.592004247554899	0.902568907678345	0.879688842739771	0.795459957704113	0.221694571508477	1	0.518557583275748	0.58146984286078	0.722466237418248	0.773387356148468	0.534430066603442	0.883604530287371	-0.0574804410305681	0.63516505482349	0.295588403291711
