""	EGFR	PARD3	F2R	F2RL1	SDC4	CD9	DPP4	ADCYAP1R1	ITGB8	LRP6	ITGB5	TNFRSF1A	CADM1	CANX	AQP1	CAV1	HMMR	PTPRA	SMAP1	KCNQ5	PLXNB1	NRCAM	APLP2	ADGRV1	LPP	NOTCH4	TFRC	CD99L2	CD47	TNFRSF12A	KCNJ10	INSR	EDNRB	PILRB	PLXNB2	CHRM3	SMAD3	SDC2	ADCY1	TSPAN5	ADGRE5	PTPRS	GRIN2B	CELSR2	TNFRSF21	CXADR	ITGA3	NOTCH1	IGF2R	AR	TRAF3	CNR1	NOTCH2	ADORA1	EPHA3	ADCY9	TSPAN12	PDGFRB	IGF1R	TNFRSF14	RIPK1	ACKR3	SLC16A1	LRP8	TNFRSF10B	NOTCH3	AMFR	LRP1	ITGAV	SORT1	CD81	MCFD2	TSPAN17	FGFR2	NGFR	TNFRSF19	SIRPA	PLD2	CD44	ERAP1	ABCA1	TRADD	UNC5B	GPR37L1	LRP4	GPR37	RACK1	TLR4	RXRA	LRP5	ITGB1	NRP1	SORL1	CD63	ALK	CDH10	PTPRZ1	SDC3	TSPAN14	SCARB1	NCL	CD74
ITGB5	0.903543208784293	0.809776675098776	0.883764945757573	0.686727039661841	0.138883915067518	0.724681578684098	0.748880961339327	0.249438915659518	0.770738909010505	0.784021039552691	1	0.72949051772764	0.861846690399737	0.894771616359019	0.0466874296030814	0.334293636685355	0.648237156125008	0.887273838924607	0.852642152266028	0.690951268646351	0.829671825173092	0.823520765688583	0.870615213091542	0.241463193873972	0.745909585004195	0.781717284532916	0.822217578112441	0.850819395434246	0.712734561251303	0.456726413545122	0.648359050570207	0.489358302503699	0.824629345397967	0.666356365605275	0.789378583200888	0.781760282235782	0.775493980045562	0.706061760806047	0.859888938971687	0.885129508018038	0.807841117819488	0.841962086819866	0.751061875842186	0.782919853699199	0.840892108498616	0.786844073699068	0.657152104253871	0.741358749898693	0.73723866853484	0.825650562346867	0.761759744212587	0.608244955931773	0.83736321771241	0.80224497492808	0.740056330457212	0.761748720694913	0.851818496837418	0.483427772954756	-0.147564494495168	0.538564075692166	0.829056833747323	0.623255827513416	0.745437331069542	0.858068669244081	0.716924488428992	0.878304046061566	0.799853101313235	0.896335484553875	0.881821909127315	0.835727566362732	0.825848474692918	0.893815884834224	0.836200688844844	0.577289515793003	0.852552418274419	0.631977555816334	0.844210924174067	0.720349710622436	0.492215756808993	0.7480452864467	0.531323902676606	0.709568831906549	0.843181894676244	0.928077586496224	0.821688581656284	0.808064616115955	0.749040215522975	0.720208666394411	0.682328867339059	0.791652197074896	0.813001818199241	0.61527928434011	0.781843632762061	0.743189617003786	0.698529502317893	0.861064209697462	0.868375821516032	0.7618681082271	0.773900780094637	0.760131228878254	0.859917866522526	0.478673412752608
TNFRSF1A	0.759970451651122	0.819285466472898	0.755710461613534	0.742116591632915	0.496000347820347	0.713361228989121	0.720772629176658	0.175758878387697	0.560536023872722	0.552732550937462	0.72949051772764	1	0.8876018763171	0.780280418553824	0.122352687097741	0.507480718920791	0.556930066633351	0.817936896065526	0.791486260088669	0.71488846595721	0.711182982762586	0.748694066717331	0.808241683821903	0.134610479766123	0.778714697199964	0.755339078683369	0.699735779367338	0.723236529775567	0.908418878350441	0.835025226978589	0.37997785495682	0.299521296729045	0.674229645689155	0.573795205158815	0.722017475058219	0.698991388337145	0.659146039781077	0.894933863028286	0.662266649248728	0.786040617616309	0.686156800073792	0.680990826294779	0.597737818985466	0.661145940369186	0.86663293833622	0.68487286400055	0.838939084462689	0.480515180913207	0.653823756996534	0.709395209934137	0.644725023535247	0.58185707660475	0.75622414779372	0.842164356480447	0.625901555186396	0.572900084896479	0.636100412956471	0.413250502895945	-0.059765590324137	0.864152845304842	0.837256624595406	0.761061279061102	0.677618998080724	0.718292030587772	0.823144126729171	0.748614094359589	0.754651067564912	0.729893610396405	0.759437997571199	0.7426265109759	0.904330145910355	0.836715004676044	0.849542801075231	0.363585080592968	0.641298557239874	0.515410263743999	0.690774594134754	0.611145222062073	0.890917598201249	0.7631736231323	0.507302656600394	0.867808568815074	0.722018388942068	0.651890407236678	0.652143880519687	0.795543256127353	0.805650005921588	0.735935320903336	0.616468266667389	0.602070775711383	0.745935160313203	0.824242205758618	0.659495287887115	0.87865371550454	0.750216863550894	0.613652830535977	0.6840032346728	0.574416388828341	0.701875850256629	0.609650838294973	0.756052150721091	0.688441303864987
CADM1	0.940767449894956	0.926892743400213	0.927426738989872	0.753563755167436	0.306883667147092	0.73868666104988	0.873575491282939	0.121322335927893	0.779806725114854	0.788160463178729	0.861846690399737	0.8876018763171	1	0.955063582381363	-0.00623886244224531	0.476301922373931	0.776629616432814	0.963427711025696	0.919737634760294	0.783298252675307	0.82740567774017	0.920137848316892	0.968387570146148	0.14826087645983	0.904825584405665	0.847973438822423	0.865108832078578	0.887788639480136	0.929613474749643	0.743891041409829	0.535081604953614	0.486430413038207	0.792072689952255	0.760379736219566	0.842016705223997	0.864545725231258	0.80027411950999	0.880378225409738	0.802354338886501	0.931888899387661	0.863423104740709	0.876138349366536	0.838409164847354	0.776167404269581	0.963187167087934	0.852633388377425	0.810852427415028	0.734125796895784	0.813101728995522	0.857118181857372	0.828905179059444	0.660877658258675	0.897567494390166	0.885561469178983	0.840656991966991	0.78756063577261	0.824467452507926	0.489767552600707	-0.0841129343354504	0.823528632371307	0.961120524058519	0.759620242380486	0.825049652855762	0.903143469559692	0.891795689426116	0.863613749997111	0.858652911745736	0.893952674279471	0.91756066222041	0.891311160671628	0.894466532407448	0.957051358510465	0.914160806067907	0.51146095490291	0.766280360566374	0.709428272916066	0.810413630989643	0.734398370515407	0.772478480528905	0.889048374888054	0.619465579541465	0.832419259777405	0.867512388232721	0.815743922529555	0.816241527357954	0.904459707475484	0.84067539715078	0.785702640079935	0.755332616773361	0.721172614229651	0.903708304746884	0.856398048697983	0.816628369805348	0.892398575727279	0.840477367150083	0.82672836186511	0.87225920768772	0.733912971334858	0.891234680319863	0.765782868017495	0.937426896567754	0.686589241395653
CANX	0.98253731841505	0.923004055082628	0.979271658328749	0.740993442204931	0.274353618754687	0.696837925938457	0.887328388987132	0.185760100019346	0.888115129700459	0.89056380981403	0.894771616359019	0.780280418553824	0.955063582381363	1	0.0311572904709965	0.428762212054878	0.802761139583195	0.984556223255655	0.901453264744966	0.786578786847112	0.888065688164701	0.960476226100893	0.980138419577873	0.227296865875587	0.908281080702013	0.846315542172621	0.893569452305741	0.931213052565015	0.824569982617726	0.580397743872331	0.649708612503584	0.568917820032626	0.853929196496596	0.830406554525715	0.887735411535984	0.903788876247169	0.842486005791042	0.801217930185908	0.875977551290021	0.930643737472347	0.870509946653711	0.928464698933212	0.896314911863916	0.853985804377084	0.942845423087416	0.878120613330869	0.753597102703	0.855945142122103	0.863179795612323	0.906880972552299	0.891676729949969	0.697957655046174	0.954119842894928	0.872045948418045	0.896650858374926	0.856326661312367	0.863976739800313	0.553573481228832	-0.031153363825333	0.684648308099012	0.934134698076444	0.686220472941527	0.863704721467297	0.950999567420746	0.824922651118228	0.901390897434519	0.899108111358969	0.95992079842614	0.964979188421839	0.941791168874487	0.814741198313036	0.956107024500714	0.866598710907788	0.614275102697008	0.81052238816639	0.799636758139605	0.883131094173622	0.792151650071929	0.639230256263491	0.906767537571586	0.680106691407757	0.727300509630174	0.902768488420305	0.883907229507736	0.896623838799868	0.914433373607959	0.76808345129893	0.782048362642352	0.785416367397863	0.789667245280401	0.914037968009383	0.780921726987799	0.892115199641105	0.79740663141448	0.827663541684042	0.917159371583165	0.947543508300971	0.84208221304977	0.919410893068921	0.850925854126638	0.948173525661933	0.593645905180805
AQP1	-0.0342366312568293	-0.0317894174400355	0.119692599079748	0.396633073171309	0.543932654872825	-0.182905199290632	-0.147772955938693	0.877971753006383	0.27973413455145	0.1181917364764	0.0466874296030814	0.122352687097741	-0.00623886244224531	0.0311572904709965	1	-0.171799948862613	-0.0892879339467755	0.113895426270896	-0.126057126911308	0.308130763770602	0.319283211796278	0.124324820501623	-0.00449343139235686	0.688147917583299	0.140147845425085	-0.0609729739901648	-0.207805013371471	0.176315694793517	-0.0863256019858009	-0.191381696357305	0.509184697361298	0.096694766992073	0.408578172464269	0.167331974326702	0.225272575152247	-0.0096959336506408	0.230751099295227	0.0975851219464237	-0.0137819091224756	-0.0615192198160917	-0.244440378005781	-0.028528116436143	-0.139249345504149	0.368775565338098	-0.0273526127062729	-0.171400371193852	0.270894742508888	0.0631015445909159	0.0829357978066087	0.222886637598556	0.0231514834274936	-0.0133641223897865	0.138112167619115	0.180274028813451	-0.117152145601845	0.0304473725031319	-0.0728434900404077	0.455580604055845	0.320732078878359	-0.0541608091951753	-0.0102781932174173	0.34483356884344	-0.108428463957746	-0.0333206003996567	-0.0777932869021705	-0.0134233648416523	0.267068223594948	0.115468754937573	0.135328161827394	0.241226233852241	0.0218676023260764	0.0239623542583783	-0.125344882375508	0.488569273460255	-0.0594473420801223	0.074865134990613	0.279823503684762	0.320565122697668	0.197568885186147	0.120055474116267	0.33053285498355	-0.159970912036638	0.0511433106188388	-0.0466420867505337	0.207274206536344	0.240364164574533	-0.243755434553791	0.330158927271466	0.0341654313938981	0.203743038706101	-0.119576785511064	-0.0737258320566205	0.271539573528715	-0.179308713357551	0.0236393291514365	0.0105154830210447	0.0887351014818826	0.302202717545696	-0.0335502155017482	0.0165471817822372	-0.106225153968343	0.105799346358001
CAV1	0.398190304631564	0.429674913595843	0.361361422039762	0.337785725249275	0.41253176645138	0.739654035320744	0.39465518361798	-0.141286670977764	0.207187217468488	0.256510916300358	0.334293636685355	0.507480718920791	0.476301922373931	0.428762212054878	-0.171799948862613	1	0.306423294977609	0.419003568413858	0.520552822364364	0.229858878694405	0.234330725220572	0.38774008504326	0.461617543360786	-0.188284305605969	0.371969157603984	0.414710781910968	0.601374465267287	0.349055165147838	0.449753567599392	0.496924923425917	0.0204078652226944	0.0963195830135342	0.210624367561447	0.215387317961583	0.317427189426675	0.489979536971811	0.380221322599531	0.523172384032259	0.392197935344295	0.454881217334195	0.420716050386817	0.347777982110965	0.366634424821043	0.262267694700987	0.536569410997978	0.387210654406321	0.377656826432232	0.161704705773595	0.316726932463919	0.286767387603494	0.290246995053295	0.773102450831556	0.411214998840765	0.448745148230452	0.402195834876722	0.295649101217672	0.338261854615688	0.0139156238227452	0.343931711648611	0.406495796444163	0.390918270398457	0.188773488383483	0.717882278987991	0.42444571659987	0.513361253764885	0.47592989552797	0.383498449667827	0.388782741716843	0.428756024908337	0.299786206286486	0.479937631635216	0.47469045700452	0.486098783362401	0.0755967313431127	0.4075289644959	0.395635341170586	0.274071662931472	0.214717831200664	0.537144366722366	0.301285362816093	0.423715124768245	0.586977714262348	0.482726871209708	0.291086781575545	0.267679230130867	0.383107110635599	0.560696616370777	0.264492441783169	0.40409905983796	0.219506102981779	0.5111011878915	0.608942866776845	0.339219905324936	0.541516374809546	0.359904473878904	0.297613994062497	0.387655795723419	0.223301261795592	0.402248242265161	0.426844232586164	0.454836926201659	0.239674432658588
HMMR	0.834144661975514	0.730330210469212	0.792601613899263	0.538838258420732	0.118358301459597	0.573982872579181	0.734779966175852	-0.0359599868753494	0.680117142018129	0.701396842323079	0.648237156125008	0.556930066633351	0.776629616432814	0.802761139583195	-0.0892879339467755	0.306423294977609	1	0.779369576138689	0.804579542120912	0.489230249365829	0.649720715251737	0.731849621412682	0.847214612193965	0.00802051401374307	0.677373221333165	0.733538010415364	0.692258667186826	0.807052634809581	0.712072086645557	0.469086864741514	0.476022128505696	0.38154769898743	0.595281209372123	0.721928577688872	0.699677096803046	0.72361851554647	0.65342530798199	0.617559694054024	0.599859576723106	0.829031120168238	0.799446095707813	0.763172947373184	0.7581716366584	0.612755048403196	0.763250896122561	0.815761447072291	0.479117322550645	0.769666607860462	0.586871501575402	0.658691251952956	0.757577418164886	0.446401950235338	0.735245258633022	0.639937271060384	0.774205431681903	0.658036817413398	0.758687019011776	0.323912122259696	-0.177449464194413	0.531163850278912	0.744667006548365	0.563259615730511	0.70203525557377	0.762041605071666	0.674157690557181	0.728129532983074	0.738145993094757	0.731913057565452	0.728623213002867	0.775500125033933	0.678265445112522	0.779042653755966	0.753468481373321	0.385217766808512	0.662450888752224	0.655466456100615	0.668581617459289	0.653747580894263	0.420900040797607	0.684168417052126	0.422815507196787	0.573031975979324	0.783475919709223	0.697887014256898	0.663102760024322	0.742458079268328	0.721952004786578	0.586635424943099	0.675998376856743	0.532844839245698	0.780681456573616	0.541602347321694	0.71315589498061	0.706021311282183	0.651650346053642	0.653451977486559	0.655049952281827	0.63543170649986	0.857570722906695	0.691881760678939	0.835634458011246	0.542908655647602
PTPRA	0.960676412768847	0.921302091535431	0.970656162487055	0.782176200977152	0.337121627011558	0.677287031486422	0.857491198952677	0.265991578377278	0.896291991698421	0.889802736149841	0.887273838924607	0.817936896065526	0.963427711025696	0.984556223255655	0.113895426270896	0.419003568413858	0.779369576138689	1	0.880057975844467	0.808230697837817	0.907146760187827	0.970480868700292	0.972679033519977	0.300465599770428	0.934250136461854	0.825371552346526	0.855621307021101	0.938626860457687	0.842352281843099	0.598599775820935	0.685378290438556	0.563751864723122	0.887837512913659	0.831483795219023	0.905870171296512	0.901215045627996	0.867884339322455	0.830006433322502	0.84589557815921	0.919457947792901	0.827855899892598	0.908732540151016	0.868631356980622	0.884099267827215	0.94462453817075	0.84458288317816	0.799676680453001	0.828877796904009	0.865204205734946	0.915032096211849	0.88131334248897	0.692560148509057	0.951657477826958	0.901511974989793	0.874340628981464	0.844235641020242	0.836049394413843	0.614300082630427	0.00996230287903167	0.717520988305028	0.9438346831942	0.733105499412789	0.837046198852769	0.93696428480263	0.843143834791784	0.885444659656116	0.918234194674634	0.95666096892249	0.975872180295006	0.954298477328245	0.826937630255553	0.951254544711076	0.857063438277343	0.661314953730897	0.778956737589494	0.792358162771439	0.888796152871618	0.808713990613454	0.696689397308442	0.91672212879292	0.715609050978181	0.726218780042788	0.895991921261118	0.848748439422907	0.906773500690564	0.932770972289949	0.747270015569825	0.819593653314114	0.783711400535848	0.788328998371885	0.889005288617559	0.801406553606472	0.905743289571834	0.793747883131058	0.857372190963782	0.893780509912505	0.945649676174687	0.845961629544604	0.908703684684654	0.821345504384265	0.926830605574244	0.641811287544272
SMAP1	0.922093172026795	0.857183607203371	0.8678397651222	0.635667810145099	0.184877355612213	0.862691516242947	0.834205219796014	-0.0220786275197093	0.655432163396769	0.69357346017543	0.852642152266028	0.791486260088669	0.919737634760294	0.901453264744966	-0.126057126911308	0.520552822364364	0.804579542120912	0.880057975844467	1	0.628907364015434	0.716819588949667	0.793209204150716	0.936578178449316	-0.0497878835483789	0.743882727297431	0.882487278537313	0.910444217911618	0.807599076563613	0.874008031715119	0.69081718919546	0.412984806157706	0.404903152457467	0.66422749664592	0.635295151905665	0.708552123455481	0.79276613260027	0.732998819577173	0.80692967678693	0.787549354792903	0.974476233266326	0.939327659354575	0.832785147893938	0.802632702394532	0.647782474327534	0.89791347298875	0.918477065785354	0.629129553631935	0.703966668961244	0.666823585376834	0.761071950235192	0.717515098213636	0.607426240494667	0.803049523874993	0.779013249742348	0.789813265639269	0.711916168173715	0.879880341106862	0.269965250859073	-0.217521680951259	0.685440341314637	0.874290961194828	0.646932518923704	0.840548591626638	0.851964163906301	0.777739210598187	0.882833015614131	0.784316504404134	0.812215722796605	0.82463532604251	0.790259104191996	0.924926232067637	0.954969397468296	0.946533675883145	0.363388394051449	0.828068010233989	0.587201999787545	0.738205741162486	0.627418488332542	0.609785124878613	0.72898704785161	0.440629146709323	0.85913637790169	0.825655979558741	0.840334267433833	0.699393465336285	0.798814516761492	0.94511142639887	0.655609784366687	0.71620034684567	0.665932394699935	0.931068079901778	0.701555283976906	0.710461975305495	0.926566402043373	0.713122006626029	0.775719168447761	0.780693075728543	0.606982603482662	0.858792959435601	0.741424370012851	0.963493822577985	0.52959826019891
KCNQ5	0.738625692618379	0.759001669507431	0.804363252162122	0.748437880682012	0.41058584711561	0.389893268323041	0.708315499546481	0.448772815576356	0.768063362895077	0.709989328063585	0.690951268646351	0.71488846595721	0.783298252675307	0.786578786847112	0.308130763770602	0.229858878694405	0.489230249365829	0.808230697837817	0.628907364015434	1	0.813791313765334	0.811496080507035	0.756708001731667	0.420409471982909	0.810765515539283	0.651483735082201	0.575974653828463	0.728605886205422	0.708440339086643	0.537392226643373	0.611080786591225	0.4895558737779	0.78320359016292	0.707495482161967	0.756930530997865	0.659825408941232	0.681749853866342	0.73803313343105	0.715559962669269	0.69432818777105	0.540035543187238	0.659199565493164	0.664660785788118	0.743447976752516	0.730953002105463	0.585830499743164	0.762884855181934	0.637004951962363	0.7720322470245	0.829926666314188	0.7079262269992	0.48691620992796	0.776089826325997	0.789141837884431	0.602727536319795	0.670894065482564	0.596265120198672	0.577981347733392	0.0607265212300147	0.699847824138774	0.77576330175198	0.737638811891667	0.56511848102554	0.748810849827695	0.607292072261257	0.656534526813405	0.787619355270475	0.752792661946078	0.774735603278019	0.81494403922299	0.657595323819179	0.741303744129271	0.639586131754327	0.666988293897183	0.559323797335144	0.607530084474556	0.78521731157876	0.716743511198964	0.706484055616615	0.859374125605627	0.599194081462574	0.555815936402795	0.676964658742238	0.623952095157681	0.748681206032922	0.768785248996817	0.507705235184203	0.752921130044824	0.621671944886505	0.710271435311717	0.639766013955225	0.679550668699989	0.715955974362824	0.598501879195365	0.731941240090829	0.719876994950508	0.76990909649626	0.700848588418834	0.706881012750727	0.635686153188855	0.700206707482477	0.551166447115095
PLXNB1	0.863080452962357	0.830414968390798	0.907840175703779	0.765954738046244	0.331569073865477	0.509599716256716	0.704852568864301	0.492871731794002	0.903225412444105	0.855156981590829	0.829671825173092	0.711182982762586	0.82740567774017	0.888065688164701	0.319283211796278	0.234330725220572	0.649720715251737	0.907146760187827	0.716819588949667	0.813791313765334	1	0.894643546162165	0.850622291259414	0.519545954673754	0.84711564327924	0.691618259419167	0.691285990039384	0.878094800107652	0.668018937877584	0.388055881579107	0.811623257700021	0.527569698623694	0.933128025131527	0.810865917567046	0.87357954844772	0.780776847714261	0.822563185168089	0.713519177154252	0.789205056580728	0.79529191334228	0.643009858327146	0.812155905506506	0.738908842887913	0.923795211872634	0.793672938514021	0.687265838502464	0.732125033007887	0.81903750605512	0.8329674545863	0.885265335737661	0.819144170078901	0.588705616542931	0.895109772072711	0.863088752103931	0.762306600159262	0.75806857463057	0.748143439039317	0.721671026281195	0.0503590783290631	0.579927835739312	0.813848899966398	0.687278203440684	0.674747876947745	0.850443632672516	0.673342866263262	0.78609483286253	0.881762226643495	0.910855485964496	0.918595802750635	0.934058789505673	0.713663610960391	0.839399698376837	0.716989465966837	0.726292847059842	0.682755987883114	0.726212890265728	0.912198962466764	0.820709890815149	0.565658164890938	0.85382173743898	0.68441737510686	0.566128356661592	0.796224000161595	0.803703148527875	0.89481183890597	0.858409782596755	0.555744093646679	0.779983336005893	0.739156471959456	0.816497345364967	0.708997443653429	0.619205923433057	0.877350090517974	0.611769332287281	0.787990350684163	0.85084610923435	0.894578738588874	0.884149105796628	0.816493503678545	0.766132209003771	0.774716502435799	0.558184232867316
NRCAM	0.919430981762234	0.906618936086869	0.94302732892977	0.763450959888932	0.356990473055754	0.563745541355743	0.841194919502121	0.282064022650482	0.934091250890154	0.915600905355659	0.823520765688583	0.748694066717331	0.920137848316892	0.960476226100893	0.124324820501623	0.38774008504326	0.731849621412682	0.970480868700292	0.793209204150716	0.811496080507035	0.894643546162165	1	0.935542222580444	0.369195582197163	0.95910800666731	0.752815522213457	0.805888851246443	0.919167356197735	0.786388065042441	0.55057380293535	0.698685639056894	0.604863928229652	0.878765856449418	0.863820775529826	0.913170017653338	0.900360606580624	0.85808669006003	0.790902164778349	0.808145995810694	0.847133335352073	0.755963711201986	0.881468096203358	0.892970609063857	0.896808688634871	0.905704471541139	0.788156393992783	0.800796728886503	0.830621772763871	0.895958899953225	0.907667119541635	0.891003260234479	0.705041145033454	0.946929031432552	0.869863331744018	0.889759346623939	0.85422419700274	0.782046886760108	0.667678819544507	0.103041206580669	0.695323664641213	0.915708764150252	0.67663503872958	0.821802674346877	0.910134181613484	0.825111172538565	0.818561041617164	0.896547192152954	0.941526466731945	0.971685393690747	0.950444710140665	0.715860673525583	0.891762771691024	0.769517470203093	0.702580988237244	0.704408687618971	0.84715964032307	0.875795504177501	0.812514016445849	0.684346113035551	0.935860271820877	0.788636343171532	0.627500207338449	0.854268143755881	0.782115642686853	0.919575631046758	0.907312243552268	0.637782044919975	0.819621021896804	0.758083834396469	0.757023228981346	0.837643815553096	0.812850351691868	0.912496292784456	0.704136744888603	0.841283742031085	0.881578193141119	0.955395063598293	0.863670817028294	0.878828483242315	0.811341039434168	0.873250877032317	0.637143607871952
APLP2	0.976210134109079	0.927415680180651	0.956917297616816	0.742177796186386	0.274095414652351	0.726584008419726	0.881791595416983	0.122983678388014	0.833161163305508	0.841755827001247	0.870615213091542	0.808241683821903	0.968387570146148	0.980138419577873	-0.00449343139235686	0.461617543360786	0.847214612193965	0.972679033519977	0.936578178449316	0.756708001731667	0.850622291259414	0.935542222580444	1	0.14474010315529	0.894630734046182	0.865624479955333	0.890802926240062	0.924029006747348	0.875910809982686	0.655980300931291	0.5783813415443	0.528367789663055	0.798475231468102	0.793883948977453	0.859187495943554	0.890462312707669	0.824355875409473	0.843275719301383	0.827309060114868	0.955372677215608	0.890049753883883	0.903557548723056	0.882791827635536	0.816148965366391	0.959780485233572	0.901897047053239	0.756691589582661	0.813280193786594	0.81682222361643	0.86870632883173	0.857879181858984	0.665765513842147	0.921118506075113	0.862699988852495	0.888664851923648	0.817318989426239	0.857748243171509	0.48538488579334	-0.0941995859895907	0.737113865368408	0.944490945113043	0.692885813962204	0.858074434829149	0.933818735070135	0.854851421317449	0.898348564937971	0.886219984856334	0.921795225085394	0.943188250336004	0.922646974853132	0.859730115592586	0.967541620050698	0.904242444749519	0.541542168559281	0.801401440550357	0.749010952857913	0.837775945298089	0.754923385862126	0.676205881982343	0.884723297913236	0.631012447170614	0.77895216034239	0.904990828499253	0.842360369045188	0.845995784052828	0.912100880359839	0.83196962084242	0.773043249615682	0.782598582420489	0.74636917203156	0.935946682178995	0.792613992411069	0.861394024737064	0.864066605230597	0.833224179693574	0.855206944737715	0.894511906013697	0.772329144254567	0.933680344366595	0.821899227454233	0.970659639863346	0.643911491232146
ADGRV1	0.156033738320941	0.189967984369332	0.292772179810797	0.43619508485656	0.364292590195903	-0.158892983943018	0.00498667271289159	0.842612727767062	0.541496935828021	0.444418459984898	0.241463193873972	0.134610479766123	0.14826087645983	0.227296865875587	0.688147917583299	-0.188284305605969	0.00802051401374307	0.300465599770428	-0.0497878835483789	0.420409471982909	0.519545954673754	0.369195582197163	0.14474010315529	1	0.367249812772853	0.036777171285577	-0.0379748798461608	0.328632771627562	-0.0126435764296095	-0.207855405823955	0.747183263839653	0.344366319364	0.625590365351622	0.415327450810266	0.416887397298707	0.246632060201739	0.426041924302783	0.1598466612299	0.192414613228709	0.0741030897242884	-0.147955229121754	0.175431254075152	0.123973239628654	0.558127665969415	0.0939721879123577	-0.0314475941024347	0.351316817099278	0.326053558918884	0.366272611056783	0.447488491924973	0.280006625064011	0.156071138690883	0.336653995611298	0.332705452431699	0.16667530980327	0.276787807419297	0.103994658928836	0.776494513560406	0.427973715137646	0.0193577312493863	0.149243839361663	0.27838706418588	0.0529672657939195	0.204543885663808	0.0744291066863048	0.125471348659171	0.429567260887599	0.349123638974316	0.369509567351064	0.429973192817419	0.0366987693154973	0.146552708464049	-0.0343078252425247	0.707038905134039	0.039347775757432	0.396015087771163	0.488106343518393	0.504675822243925	0.168063187501601	0.328010908787447	0.544183812040714	-0.133695053594438	0.202788349594544	0.167664938800479	0.492782988794904	0.299463612026392	-0.214994534278626	0.466010062192963	0.214656341635171	0.372158777862669	-0.00225704298313026	0.0852472235833724	0.474891257374066	-0.145553653309274	0.28170042327889	0.293474604679089	0.370069762905072	0.532868327313797	0.167596740102705	0.215051409730428	0.0281731741055183	0.195422234916033
LPP	0.858916332399368	0.892018970752686	0.896137602847363	0.771578177638993	0.422784929681032	0.502586818285046	0.817638638884054	0.271877946579874	0.881614945515947	0.871269840718578	0.745909585004195	0.778714697199964	0.904825584405665	0.908281080702013	0.140147845425085	0.371969157603984	0.677373221333165	0.934250136461854	0.743882727297431	0.810765515539283	0.84711564327924	0.95910800666731	0.894630734046182	0.367249812772853	1	0.727798006020869	0.767973888835582	0.850722883353622	0.814141450947081	0.643475856404584	0.629605869852172	0.609609345470632	0.829084870148509	0.843473180871402	0.867473921183667	0.88615139096069	0.824151804953619	0.810471341835111	0.774266040510718	0.792985266568423	0.713285756330973	0.83735182271624	0.848076465338076	0.849332714837167	0.88332283995415	0.751007911081643	0.835749713850365	0.751650604176975	0.894970452397199	0.888983090995349	0.850346008808847	0.64769854410555	0.896858550428005	0.84231128378099	0.840904781699247	0.807129191603459	0.690817511819341	0.670043380956218	0.117841348905953	0.767494731028712	0.916707423080261	0.694918092926879	0.759099433598186	0.876101903557759	0.823029414137627	0.763024872362978	0.856660059557192	0.880639363392251	0.914308658466591	0.911600453770327	0.694333689720799	0.847587133598681	0.73744645145871	0.635877908885101	0.623536933587406	0.784542008235905	0.817368164494886	0.77217325227485	0.765269399226204	0.934578481048062	0.778728426237701	0.619915544108881	0.799173693763088	0.69092515814503	0.878576411118106	0.872028840674355	0.614649885793	0.79179326534363	0.742377974884947	0.716671219917695	0.814490939421055	0.856113334003335	0.892381856774267	0.706415446170948	0.850861686927851	0.815841651806294	0.905383698209829	0.807832243569184	0.846595882366147	0.757325240039539	0.836628136384238	0.673115481528178
