""	CCR1	SIGLEC10	LILRB1	FPR1	ITGB2	TLR2	SIRPA	CD4	ITGB1	TNFRSF1A	KCNQ3	KCNQ1	C5AR1	HAVCR2	ITGAM	CD9	CD163	TLR4	APLP2	PILRA	CD74	PDE1B	VSIR	ITGAL	SMAP1	PLXNB2	CD40	TLR7	CD81	TNFRSF1B	CANX	CXCR4	TRPM2	LTBR	TNFRSF10B	ITGA5	PECAM1	SIGLEC1	TNFRSF10D	IGF2R	CD300LF	TLR6	ENG	TREM1	TREM2	CD47	P2RY12	AXL	IL6R	GPNMB	ADRB2	TNFRSF14	SEMA4C	SELL	P2RY6	PLAUR	LILRA4	CD226	TSPAN14	ADORA3	UNC5B	RIPK1	RXRA	ITGB5	TMIGD3	RHBDF2	ADCY7	TRADD	C3AR1	TLR1	SMAD3	SLC1A5	TFRC	LRP1	NOTCH2	NOTCH1	LPP	SORL1	ITGAX	SCARB1	NCSTN	RYR1	SORT1	RACK1	CADM1	INSR	PLD2	PTGER4	ITGAV	ERAP1	CD33	PTPRC	ADGRE5	PTPRA	CD46	ABCA1	MRC2	MCFD2	AMFR	CD69	PILRB	SIGIRR	C1QBP	SLC16A1
SCARB1	0.892423934307441	0.541755071722597	0.779032409827665	0.333993930138101	0.948091020333745	0.647366192425162	0.928836112627395	0.823892803302682	0.926945290232499	0.759471879603367	0.444379558584394	0.783923607739688	0.874969942936869	0.799798453905916	0.780965399396871	0.887778914211955	0.938229838433427	0.944989532698167	0.904337932300744	0.876276524667457	0.790668801540781	0.506745650947861	0.276464693820739	0.674786874648896	0.872646554944913	0.846431127631109	0.723949077701104	0.674411488878221	0.839365346930552	0.84713699208024	0.855518679071055	0.724217232592405	0.863335518708659	0.891863337409322	0.316414331327176	0.757246324045661	0.960367600896332	0.904668854464784	0.303891126777113	0.912132450636106	0.892944781792277	0.620061679298196	0.906530304454543	0.883799906639839	0.719063888838724	0.803128153290267	0.0681000166035776	0.603025101277606	0.717634585977125	0.923682948263087	0.343855161911812	0.955817561459039	0.413098558355621	0.327089627051944	0.0369511184609138	0.853720129110626	0.664866857817269	0.439227705968707	0.834329418596195	0.757462420457327	0.648840080883798	0.725096210559049	0.903236055119063	0.837432443927526	0.734430548045536	0.418325288121008	0.682043515880302	0.75896259148372	0.735114416942196	0.370977990709331	0.479243881558752	0.506448251333046	0.914191241942976	0.969932161063899	0.961137149867046	0.686601170904255	0.888786891049506	0.608831895140896	0.760493877551484	1	0.895110008257757	0.391612567510341	0.801040746767836	0.764800982126344	0.938902449615759	0.820987866357714	0.544347457011274	0.723913697181066	0.645579895126209	0.868051117986172	0.654696945698313	0.68093027242714	0.792649612104369	0.892694248456709	0.879307082997309	0.930965541705443	0.196121137321591	0.880647957123062	0.881374608837696	0.40637418427594	0.68402095294812	0.785332980523832	0.578798399192376	0.532070697775838
NCSTN	0.884010165322105	0.70875743690723	0.883139009339304	0.50050031087021	0.900932663449712	0.795254990662818	0.922398035636119	0.866453527388566	0.936221909326365	0.865992496752165	0.623991503889941	0.840946939141941	0.807665582264697	0.876130042512036	0.827548436735445	0.85376527748721	0.879102412678637	0.930428435979896	0.797313008135198	0.894311849034621	0.884034410161089	0.629780718038035	0.503544373492642	0.790252185455505	0.9239594316116	0.876923328495807	0.715194894277955	0.769900401845233	0.874702194021953	0.909967550185503	0.893892998446795	0.822512665235297	0.914928415712514	0.903054238590688	0.502712220294792	0.84280522965573	0.8890861821738	0.846639649464553	0.495626422619943	0.783676567251707	0.857926638370791	0.773883234981687	0.905042588838069	0.89398314954012	0.795581441542763	0.881259961419105	0.27918463493187	0.734757715127397	0.813998253749444	0.79905896441515	0.528284993603457	0.89054460378604	0.559958250458797	0.546604100608872	0.15126912679177	0.742138291739883	0.716998896444997	0.598918453289913	0.895400700437249	0.871399058083247	0.746649321580304	0.853010821260254	0.861396038322448	0.817914930964777	0.796401874421777	0.596064432481779	0.799043687988576	0.83903328802707	0.819809440941618	0.57443614210346	0.65779236686848	0.6578178130352	0.882871444758275	0.939469853698112	0.882609723687392	0.779019027817827	0.92430929079355	0.745593278919417	0.847659553075129	0.895110008257757	1	0.543773960935595	0.858131268881135	0.830720265611734	0.904787535188209	0.8282507014583	0.657691796198815	0.844241188959963	0.788665754517181	0.891232225879834	0.795630062779852	0.827232397441685	0.868454278075003	0.931836169543878	0.932496718720784	0.820617226345511	0.379969585546835	0.908294197691149	0.844301823115222	0.610698088178963	0.732927470060652	0.850401633952803	0.685758639186593	0.681829438589226
RYR1	0.433428541659309	0.732877562878303	0.708279363106086	0.663749738385371	0.324320012665217	0.784654373434424	0.531648438750558	0.555732505773206	0.433348658096853	0.54287395844186	0.890743555155448	0.57515355529391	0.26920301843024	0.616366542324684	0.656322575049839	0.353331253081183	0.233131604929405	0.485062058703594	0.148770820748992	0.40926395831373	0.634239963132518	0.666487289134999	0.583773521426448	0.742646486633635	0.566327917493227	0.648836672789355	0.206103857752249	0.63416101047388	0.448630107062814	0.646377894221176	0.596691128257821	0.628393051767966	0.654273255774377	0.496639817254585	0.696646587482322	0.694051599961905	0.30821404899062	0.258082396620182	0.756367148133293	0.132174043751199	0.256963205512874	0.809562671732559	0.523588352304699	0.431927201939451	0.527351010635212	0.473275373449926	0.60401189039252	0.651938286049761	0.792105378780338	0.121559866708192	0.707865163893549	0.307924531744116	0.820844663404293	0.689454764367769	0.412389040567838	0.0777381450786744	0.503786542891242	0.701410489669934	0.689830949724726	0.655759347830657	0.723501330720292	0.572548947778669	0.422813810400469	0.443342283594354	0.420198645107895	0.850208339180601	0.77706920393889	0.432822696049496	0.581377479332362	0.620880110795316	0.778849067625774	0.666335110410714	0.584482037753702	0.428053017882419	0.289646925999629	0.707396670509159	0.656773619613282	0.809067391987718	0.736380228812378	0.391612567510341	0.543773960935595	1	0.703991013284986	0.409885507659441	0.45829596540782	0.634127367815581	0.700781746721978	0.731736815247717	0.779815804195022	0.629435254725237	0.570726779745934	0.698313759147895	0.61830856233007	0.595721775967569	0.493079127764615	0.176386702944479	0.775959118635534	0.554731949426485	0.302192267794592	0.691844374581512	0.766596429524379	0.497246036031445	0.432847616105645	0.780065447642635
SORT1	0.828852867732917	0.85459838745316	0.911883416781895	0.724908159554347	0.795449422275828	0.883253871590376	0.927374133218346	0.904135410940706	0.86393388532025	0.875569768766859	0.812354320771212	0.885228845374897	0.634630846234472	0.94161295028439	0.899755571179237	0.815179925335266	0.68744127742978	0.847601839584937	0.59257064532911	0.83024068474842	0.946085337534777	0.735881851697402	0.637570299076492	0.922045083274779	0.889268903250422	0.928788273484765	0.659095489413796	0.886715266580502	0.894743627358299	0.910087744732937	0.955803131039791	0.893499475954483	0.922398936881176	0.892387100864462	0.659347773472693	0.886365248519179	0.741212243322202	0.686060249913979	0.650174675842711	0.581461781549795	0.710215130069	0.841051380778227	0.867490698702952	0.746449043561437	0.904753683927208	0.870562624240068	0.501995092277058	0.896515300291523	0.93827676729075	0.599600983700252	0.706455708461956	0.73948187238615	0.738727420755676	0.726309138739491	0.363774127137495	0.509213104235894	0.829065692270153	0.735636958764938	0.943977561048119	0.9412621191239	0.907543867161786	0.883338129391942	0.760427609492852	0.779205618293427	0.829657612990121	0.796821297892648	0.900292451967613	0.832408289505411	0.899421972078678	0.65303860062387	0.825424758290623	0.836628901637111	0.851599130121738	0.846551122673194	0.729146084328285	0.85786222456752	0.9113611238918	0.909902845685084	0.930494218714716	0.801040746767836	0.858131268881135	0.703991013284986	1	0.83214690877831	0.835027427862252	0.827431262023172	0.751283071680375	0.892492985858798	0.931739625075673	0.907901787413919	0.848517219798207	0.886735918001898	0.871285858003143	0.921714591486413	0.847509161338257	0.613525321660138	0.623343369853604	0.913772185666341	0.745291242424426	0.718285031250646	0.82101724988062	0.885938334897095	0.812418315594494	0.854383408329939
RACK1	0.754471331614987	0.763097384438975	0.758779711356655	0.527245436363506	0.805919711860622	0.667031775196464	0.87996936589356	0.830137721350913	0.874108453689708	0.835121894182839	0.57279581815363	0.873664894943603	0.578958781376848	0.884538618288705	0.742010815187887	0.858407659923119	0.761609522209167	0.823468212548229	0.620907070129989	0.926997626184797	0.892799093628383	0.533336842764413	0.567762295740172	0.719994240888886	0.834623287737774	0.816303793540428	0.761976230574202	0.86057509588151	0.956071856125532	0.803999544386501	0.861149049365467	0.90339836000474	0.822709030179077	0.839492375612839	0.506098603088965	0.820985746566589	0.746800761631437	0.644347606714513	0.395598479752359	0.609690263152232	0.814467528478032	0.633078655577852	0.783695747587863	0.759574048276432	0.906605034618814	0.890011183957884	0.303364830798537	0.875042883936122	0.701121970576795	0.680929213942843	0.529630642557591	0.762777299861384	0.40652643543736	0.571239156793067	0.150080270184685	0.538711077020656	0.861080232902743	0.572384773123463	0.820605402537598	0.867144889737981	0.80475305783963	0.847597029847525	0.690265288438136	0.672201892175587	0.824171080305408	0.549656589137348	0.738549172030734	0.863318828287568	0.891539466254929	0.473989929857956	0.640305203720586	0.729490197790771	0.703177480042874	0.839381927394541	0.772446561558575	0.67145047126035	0.768121627697078	0.769279443371619	0.73937271403004	0.764800982126344	0.830720265611734	0.409885507659441	0.83214690877831	1	0.799764690856564	0.669840617711524	0.60172011700678	0.742100215384241	0.791497829476458	0.80741323814021	0.843723721505505	0.774082474887583	0.780196594368037	0.826034000882708	0.799179248637907	0.642903986581279	0.285495881284968	0.891241395296129	0.757105034175378	0.725605878854668	0.554863425686273	0.909086001341627	0.879402509780447	0.664285146725765
CADM1	0.823222963667164	0.582599319539101	0.769017771898312	0.322186095331582	0.897896689722143	0.657340863788776	0.939810719684611	0.783443549243754	0.908480522998097	0.746260568820106	0.508929423748954	0.771037371506734	0.785958933686219	0.810135632625796	0.768002479284386	0.932709419033293	0.91376671461166	0.907440580816741	0.825464194364271	0.855064816275432	0.798791677599361	0.500659347113214	0.261304953063143	0.72490926682285	0.870713203328728	0.846201899252244	0.686416264222214	0.7005662943722	0.869807617354408	0.831600776560215	0.879613060190833	0.781275108095985	0.858560913724847	0.86109672256866	0.319209958204534	0.770584487442483	0.928949242308098	0.822871889372177	0.32394781381653	0.842119624257325	0.901170270508135	0.618355020768545	0.873501121784922	0.820382801861121	0.76092468050225	0.810204101087289	0.0476953598377882	0.659603655875678	0.724066964723691	0.8937956320694	0.352947919426608	0.921427190069672	0.452239405703698	0.362395800236514	-0.0393764539682825	0.770096423446218	0.748593065953111	0.458946637908223	0.814560062516779	0.772776635583231	0.724683385245656	0.772041018028308	0.830566064800932	0.74189971817083	0.699188846282545	0.437691041244538	0.68595044370908	0.766439567921215	0.735221270939303	0.335752613039624	0.527931574197906	0.530612341248484	0.865541485236405	0.945918951579702	0.949103670839195	0.704932303583367	0.883090789411997	0.64996028736456	0.780107726515235	0.938902449615759	0.904787535188209	0.45829596540782	0.835027427862252	0.799764690856564	1	0.825873233193506	0.546922337878762	0.743218825298288	0.71550283896656	0.862142500376261	0.684399980549154	0.657526564184927	0.806096516664963	0.912065574497813	0.8554493698251	0.862801732038079	0.217458168493314	0.874057708719606	0.879607893555233	0.472523199576423	0.742513849008238	0.796112127207624	0.614191884304427	0.622388463688676
INSR	0.775182987966368	0.658075645972351	0.82113509429017	0.488949559671484	0.763632170975342	0.745587114074008	0.816765408330407	0.790891977726563	0.79415500416257	0.739468541457912	0.657990389772939	0.752535312206458	0.702530297703657	0.76261250671369	0.789702366832638	0.723280045669775	0.729469250321699	0.834349526877084	0.679388131512366	0.753683731586632	0.785739762879784	0.603570795167434	0.443273021332048	0.751743042506726	0.827927000626024	0.875156654155773	0.561468033368241	0.720565555693167	0.731130804146809	0.858861121283681	0.818574422012625	0.740605341740365	0.832118881505928	0.801344547631585	0.500987035711308	0.799213375339953	0.796589170362696	0.709064849075573	0.517944453886083	0.679768143225628	0.71244163180816	0.760834389670784	0.825195588379922	0.774843098465122	0.65733647617462	0.728667645676356	0.290447587860484	0.654758022113954	0.809229164143002	0.672678186137982	0.520520055658205	0.774014330639436	0.601639810832413	0.477289276336405	0.160897850891735	0.624030969538867	0.614743726459536	0.5478234622509	0.842505607896518	0.768130656572834	0.727355005340013	0.722004373213754	0.789181710339302	0.767188696302457	0.641480904722608	0.636185765963145	0.789121763662805	0.697168178967465	0.714651640130178	0.486798417579099	0.656366019030861	0.616672154483631	0.810662155362362	0.824975032397142	0.769372540965684	0.761655309260083	0.891994931624675	0.746853854321043	0.808498169437195	0.820987866357714	0.8282507014583	0.634127367815581	0.827431262023172	0.669840617711524	0.825873233193506	1	0.638946902490651	0.774936457944247	0.731958881362875	0.838834325641533	0.665175461794732	0.739850243294517	0.79077925975633	0.860739012874071	0.81219214513038	0.705507603282578	0.438308531454011	0.80050538019753	0.770445314041696	0.543330810411728	0.797962240737984	0.734402391988771	0.545834315415629	0.665427323061489
PLD2	0.548631354453747	0.782017007594659	0.712980840532732	0.66158045720944	0.492226232465156	0.76910159108475	0.678569206327109	0.661152708955543	0.584946965376863	0.710155468179785	0.751692864563992	0.704025332445511	0.365537389047385	0.764648764035409	0.640639024526022	0.553969628802215	0.433729931179381	0.599268206682016	0.298948737469004	0.593501319760946	0.752189906350359	0.6173218818427	0.614302155249392	0.704409783745759	0.628050742437317	0.666227658611241	0.440201096847077	0.746015073117583	0.650175414434554	0.707611072130001	0.720852665196003	0.786472375248745	0.738788738602981	0.680309876915727	0.72448199444623	0.784735237359405	0.464305827011581	0.453198001100543	0.649573951992054	0.288870686943887	0.477312073610973	0.729878694391414	0.589774972573453	0.559050154347721	0.721996007902885	0.670536963361989	0.511009397121269	0.783622121751054	0.759380902132152	0.320780271170157	0.714617882767578	0.446579644784279	0.728141912950297	0.680384049247616	0.409268736856345	0.212819141201546	0.657004429248007	0.672484691402361	0.758936700875042	0.7846968465136	0.776247604526863	0.694377114734852	0.499916948852925	0.504738097557086	0.592530381279581	0.749673121621574	0.776980786092263	0.580279411923594	0.718148924215239	0.6270277059404	0.773491283505034	0.733035814445488	0.645516312470739	0.573855489158098	0.452468318210613	0.765522080596404	0.707075487172299	0.791575779195718	0.771241017500083	0.544347457011274	0.657691796198815	0.700781746721978	0.751283071680375	0.60172011700678	0.546922337878762	0.638946902490651	1	0.706420883957173	0.801782446097296	0.674731585090597	0.68819521717161	0.737509073691776	0.646108413321555	0.66900244666043	0.641060076388013	0.331705367478847	0.588331730241796	0.654801268613362	0.435644217426601	0.711818168697588	0.630768330759733	0.643433547613798	0.563912166222256	0.753630116428986
PTGER4	0.802839946838764	0.81583996638077	0.909434198495503	0.741259914388822	0.749350674609944	0.89915546467714	0.840566809437027	0.867194811195685	0.821842210054068	0.852614313715681	0.807803425574344	0.842379842413678	0.659157866882263	0.887568568956039	0.871803223845122	0.698664686834148	0.631357077349399	0.803943961377641	0.572691344744303	0.788671256810784	0.888660300179549	0.711509680375999	0.698676714610131	0.902332127133884	0.862555109476555	0.854774003112231	0.60736246038163	0.783936652899317	0.786700592094301	0.907281658309923	0.858462504704205	0.805548935820718	0.861100367228776	0.835378878839337	0.673207203011899	0.841364173294219	0.679495890506101	0.656383592247366	0.692414431064913	0.54065461652066	0.621368923371366	0.856120241645966	0.832954910186881	0.776876188605406	0.787366439841344	0.820617977368851	0.540902063159375	0.792620275063119	0.902381474401178	0.515705561312816	0.705345210192047	0.698776737503822	0.752121127007523	0.740295328938938	0.347762165422851	0.520353179141742	0.680322817398417	0.795722130241919	0.907384245073841	0.880528241573212	0.826004528706971	0.84151410403398	0.746103612962648	0.774287985706906	0.778787311241137	0.819851711759089	0.889998497217884	0.802131546900917	0.860846919909573	0.735012131967569	0.793755989258158	0.80434989416095	0.822771511095007	0.770187724650131	0.648024289462033	0.800458737261999	0.874987017114625	0.860564927554217	0.907033858477711	0.723913697181066	0.844241188959963	0.731736815247717	0.892492985858798	0.742100215384241	0.743218825298288	0.774936457944247	0.706420883957173	1	0.866303136592375	0.840293027288649	0.797976376931398	0.913092146744008	0.883623432322683	0.864724057050043	0.836935276179209	0.58642167866261	0.662702815776726	0.851069730312051	0.659077753477466	0.751640579910727	0.783265875272158	0.830636447290848	0.724632517148194	0.778992410981635
ITGAV	0.688856392410419	0.912000516345057	0.855647337548164	0.763178279104886	0.638949834063072	0.881678561452346	0.828578807600198	0.814235675086528	0.751093444158459	0.8226526468375	0.900572678942337	0.82790351687091	0.437742009702341	0.921801669151013	0.79865039136138	0.730214685970746	0.535839485533303	0.720913278574278	0.388385032959955	0.733627173426621	0.899950476150623	0.72777323845875	0.681432988286809	0.899866523259103	0.790302864540901	0.847058774332693	0.522186027581449	0.884455871200249	0.825386977432171	0.821476040303617	0.891024370535891	0.892939265061332	0.871124576471153	0.784974586974214	0.723959633128985	0.884003099588178	0.569489479292401	0.513215752970808	0.698330311684958	0.374594241683283	0.599540848616373	0.856890967159672	0.744188117617723	0.651499839040132	0.898793952323231	0.834381429793456	0.598551863318918	0.927753066151209	0.909429274639986	0.411131929241907	0.763775258350638	0.570758529270896	0.775530318488331	0.798311002541627	0.407820014661334	0.296239104270751	0.8312422167884	0.78596191887713	0.880770721905991	0.914060329361638	0.932919315536754	0.880876997985574	0.589401571914927	0.644447978713893	0.747241388988611	0.848183942704054	0.870716933981816	0.785378156936434	0.858027755493608	0.701236941336954	0.888212146656929	0.848968105864815	0.734254032174408	0.715744160014669	0.570629847278753	0.879188079764836	0.825690991233886	0.942980023672505	0.91504796460318	0.645579895126209	0.788665754517181	0.779815804195022	0.931739625075673	0.791497829476458	0.71550283896656	0.731958881362875	0.801782446097296	0.866303136592375	1	0.809297883266585	0.843592669421814	0.876255877965193	0.817151946640351	0.834302607986927	0.748619118886443	0.41918140706208	0.726845422494836	0.827128699023666	0.604027888101962	0.826014980348293	0.756969080706815	0.815933017131004	0.811689655709927	0.912735511415753
ERAP1	0.886249187625943	0.727875882433979	0.904332128977464	0.589106904322321	0.867064900367396	0.814731823917492	0.910805789060842	0.897202361325665	0.905864116500519	0.833505140203238	0.662744055185239	0.858834485927136	0.776114320035974	0.863921170794919	0.872159932951356	0.792633531671792	0.80447069780466	0.92055088274107	0.752378628855339	0.854169342117236	0.899280435130844	0.687446951315175	0.537572875226919	0.820479939671705	0.897645682750057	0.910459663453574	0.687472253062817	0.798354544510571	0.859569862913359	0.915305338353987	0.91618536360337	0.814991008166265	0.925148421441523	0.90217363788601	0.542974224464639	0.845295400845852	0.851259908684537	0.801354680053408	0.526344608371619	0.740807654909964	0.765154521075324	0.796172880688505	0.91142851839512	0.81554986095598	0.787193880285694	0.855429895768538	0.374032482620788	0.769978155453012	0.860287550822604	0.731058744352049	0.568886448058624	0.848675731960631	0.62389400579754	0.577660053124136	0.253158223885329	0.679317362684185	0.709039309697211	0.620972075357342	0.920088702472377	0.872348498360115	0.791523592588511	0.805917212841964	0.872273298692521	0.844089797251101	0.809028855766773	0.6760797681718	0.846442570688877	0.808133675799026	0.835173146277423	0.571832898461691	0.703246519658459	0.709273030298426	0.901897631353292	0.914695092021674	0.82450379263998	0.764220027594274	0.919521325883897	0.788970820295059	0.850097522748453	0.868051117986172	0.891232225879834	0.629435254725237	0.907901787413919	0.80741323814021	0.862142500376261	0.838834325641533	0.674731585090597	0.840293027288649	0.809297883266585	1	0.793409471404761	0.844523085612185	0.847757227420708	0.923430036578966	0.891247428342516	0.760856550211743	0.468994542518083	0.905574592672532	0.834256317276578	0.600392532259803	0.780947366896864	0.845014462460881	0.725968291228173	0.721245516188605
CD33	0.752592991032588	0.872121109549791	0.858549939435693	0.771981337848759	0.725337623427156	0.830611052680055	0.825065560683512	0.869518987447961	0.813586734184267	0.886130968216422	0.731394203127512	0.823522834906366	0.523664289613789	0.905209577870868	0.823356353528812	0.744964145115043	0.60759865861077	0.770867896890163	0.514045842576294	0.826415031713083	0.908594864109748	0.75326947509635	0.735662609867552	0.786037998496679	0.839962084796932	0.815452203959015	0.699425464592589	0.861538194979739	0.886265942804403	0.830230192559933	0.873005151581526	0.845834317721002	0.823838961162503	0.823721749944086	0.676875077578937	0.835530333650918	0.633740365962559	0.574193867947279	0.642307432403221	0.475549907899587	0.696537595777607	0.782054119866535	0.77830962880865	0.691764064293177	0.901024725776226	0.851238098029448	0.577743891950298	0.877111130372565	0.816680844570143	0.517213876246615	0.753685333449431	0.62954526854242	0.608175899100992	0.747211109305543	0.464022807298187	0.43149141639317	0.828687079959771	0.763908564901435	0.875127658657343	0.916284783536677	0.805351889684355	0.880157363984509	0.641315310903497	0.698354720178632	0.87448218198676	0.753693212604575	0.846812533111283	0.850843304117386	0.905260258083779	0.702676192646281	0.779491457091802	0.874998819709872	0.696694536309648	0.745718141970926	0.620530697891913	0.783571978072845	0.775501630397562	0.841968396827357	0.842266626492422	0.654696945698313	0.795630062779852	0.570726779745934	0.848517219798207	0.843723721505505	0.684399980549154	0.665175461794732	0.68819521717161	0.797976376931398	0.843592669421814	0.793409471404761	1	0.858808140690309	0.760503453898849	0.801050103783602	0.80465464291504	0.502001696691831	0.552087801574068	0.858993826865981	0.64025402998877	0.702255897538635	0.585439312367169	0.872344528454486	0.882733196709215	0.737758567285442
PTPRC	0.816339286940325	0.880025883606741	0.934571845466294	0.819378162898189	0.737811737703829	0.927721631403442	0.80572890148859	0.897437108035539	0.826155765376747	0.898967102915394	0.822524540269133	0.865650904184356	0.625694190948672	0.899570470528149	0.863352290305906	0.650280589356635	0.595453790595009	0.804199529421475	0.544697819206128	0.799181115495916	0.917121838174735	0.762767044092178	0.791373730867747	0.872748932984952	0.860552781083797	0.852546422570075	0.601851904756404	0.839239839980451	0.798654503610401	0.9073119602931	0.861525188285422	0.809872200877148	0.866601567752354	0.836436858879947	0.751781222387564	0.867470740163364	0.646307968807714	0.637592893504962	0.730593667008085	0.496708905434622	0.609871579195407	0.90289614181239	0.819298143915809	0.761437239402529	0.81483764255854	0.867305552166433	0.682131304072317	0.838861296628478	0.914722926999256	0.466214634791994	0.786140559203769	0.659603760122177	0.720540168190198	0.807477445753753	0.511100470744129	0.479229564518628	0.685602048462228	0.81067918722318	0.929496985634839	0.919156817469331	0.808260052105884	0.880780563003593	0.73797361063366	0.800699551284365	0.845064797472885	0.859410845969135	0.904817326286696	0.832686120464869	0.886815545993306	0.829217750446917	0.851498340643585	0.863824070427489	0.78459353514795	0.760321391288533	0.604276479110314	0.819813706870445	0.868484336425147	0.882916412225136	0.896810663492013	0.68093027242714	0.827232397441685	0.698313759147895	0.886735918001898	0.774082474887583	0.657526564184927	0.739850243294517	0.737509073691776	0.913092146744008	0.876255877965193	0.844523085612185	0.858808140690309	1	0.874703167543362	0.846392598733899	0.85468811725382	0.537554634789751	0.698207684504041	0.857116221613471	0.644751506325365	0.782576699177272	0.702372361841587	0.844736435261283	0.805831287230149	0.776170166174055
ADGRE5	0.832613401227062	0.723983186903881	0.868734748382141	0.609842728630107	0.822951978984067	0.797253742400706	0.863576882229511	0.850119112280586	0.878487211731588	0.837588599304526	0.701968592638246	0.80924666960302	0.725387195452727	0.85343585084933	0.847777320084055	0.754691143695494	0.718835943339304	0.842215215790239	0.680422109727065	0.806910692440709	0.860664445597817	0.675020118029571	0.567739826583658	0.874097950197696	0.876568337055991	0.871980357741981	0.612662799509758	0.718587168225222	0.811391159156891	0.888313048437036	0.861924735910574	0.790879639426525	0.852405243746411	0.856218088150494	0.550889476980452	0.817514873340617	0.767785408634239	0.724524636644025	0.550098025477366	0.65549519531546	0.690478863283672	0.769378973452838	0.879596400921797	0.812695703150063	0.78172826361534	0.855785045900997	0.379987591167615	0.748050862584587	0.853202015063785	0.635723687594164	0.594761005750755	0.805236797393138	0.65636746269991	0.641239706079024	0.289951138017688	0.63167523760274	0.67599982027292	0.681118838285031	0.889952542654805	0.843660309390058	0.780833681857584	0.832067736919713	0.812542599354599	0.79262320990683	0.788887523580172	0.684108673692338	0.811673271733261	0.859100805551509	0.80105162087647	0.621773454473419	0.698278263796651	0.714677886956068	0.833622570303396	0.837750930197822	0.749810463312918	0.766300147628503	0.885133901889075	0.763588614536441	0.856925636374581	0.792649612104369	0.868454278075003	0.61830856233007	0.871285858003143	0.780196594368037	0.806096516664963	0.79077925975633	0.646108413321555	0.883623432322683	0.817151946640351	0.847757227420708	0.760503453898849	0.874703167543362	1	0.892531993090323	0.84293563407757	0.691459071725537	0.521277073735859	0.865906330939907	0.764513523668884	0.696715639539448	0.765412742208238	0.855705383697697	0.725740133522467	0.727614832083322
PTPRA	0.90211252208225	0.7383858144675	0.894425652905249	0.568877674369187	0.898798754878477	0.811597971426552	0.943665002938683	0.896558067615623	0.940728395559546	0.867798693082797	0.661038781591515	0.850857953493862	0.7964869156241	0.895689099892729	0.874580767715335	0.854807807815548	0.839546640925905	0.930914889801887	0.78096788099034	0.879011819342182	0.899191752028003	0.662809973594953	0.517990475633702	0.844618447467125	0.92189151209971	0.905366651091496	0.698164814866486	0.777370702537902	0.895565774283271	0.91970656909621	0.952405454081271	0.820872153875345	0.91378995085569	0.91849220409011	0.537090227915695	0.856693854639786	0.866149631964855	0.826580972222803	0.529984791604733	0.769513342049306	0.811052467304742	0.76600500787562	0.922535720875212	0.847511344879827	0.820854218899505	0.894774624819657	0.337830153209277	0.759754488027473	0.862515633468791	0.770613399555139	0.559241229570521	0.872789605481218	0.600187303054741	0.600319866031847	0.218794843632576	0.716976252274311	0.74112899681872	0.636584095015712	0.919044297797935	0.883120236127347	0.790609895792592	0.863278975209871	0.863947705973708	0.835642474473275	0.829228737668551	0.647953700606254	0.826024611387879	0.848305634698664	0.839121273620587	0.588290016302973	0.702180360879009	0.704210061902939	0.905556421503781	0.935175633791369	0.862961604568267	0.814208042258921	0.950733645494776	0.773683410973826	0.873368273259167	0.892694248456709	0.931836169543878	0.595721775967569	0.921714591486413	0.826034000882708	0.912065574497813	0.860739012874071	0.66900244666043	0.864724057050043	0.834302607986927	0.923430036578966	0.801050103783602	0.846392598733899	0.892531993090323	1	0.914671300903494	0.796117627040965	0.472163266676297	0.934032962994736	0.841516549129595	0.603235524177024	0.807023948617387	0.877020064395949	0.745913768484968	0.761935218317365
CD46	0.917294684049897	0.725152452654342	0.904375677060437	0.559629480490796	0.917951816700515	0.824176444100575	0.909542413783886	0.903602054524224	0.948914796201254	0.894203316399143	0.592322686457107	0.842539252665828	0.842924791012849	0.883327618840187	0.840262996410696	0.836030883285438	0.862957070999472	0.945163016380608	0.823878690250212	0.900112740956969	0.875845947930066	0.64451125233883	0.546487432123846	0.759849745866024	0.934508119571151	0.844940539022685	0.751961851069784	0.754780021167607	0.870690861058044	0.927030224784866	0.896960933202184	0.777093469442101	0.892071379631531	0.9236926198025	0.556681855938089	0.819595338544253	0.883918451148548	0.860136767929903	0.535066713862247	0.80096545694886	0.836706128163783	0.773784037459341	0.915075996657084	0.891113571161449	0.787022553136624	0.898127647482516	0.360824741681871	0.709046727761217	0.815187564089407	0.791561242712061	0.582826613707734	0.879617533031395	0.527070514738938	0.537120575479478	0.255960683653964	0.777533131054842	0.681326149859786	0.631872715425018	0.907158450206256	0.870891713485969	0.710810504151386	0.854834944665073	0.880697582746325	0.862215446099251	0.854824279609165	0.627515707839741	0.808574764269866	0.85451324614189	0.851858039949002	0.635644443593243	0.667529337125793	0.700342320397447	0.891041963220979	0.928086284113421	0.860063964287961	0.753721626526371	0.925994878381314	0.720237905701135	0.853815898504632	0.879307082997309	0.932496718720784	0.493079127764615	0.847509161338257	0.799179248637907	0.8554493698251	0.81219214513038	0.641060076388013	0.836935276179209	0.748619118886443	0.891247428342516	0.80465464291504	0.85468811725382	0.84293563407757	0.914671300903494	1	0.824526279844766	0.39071895144076	0.920337690763509	0.835410444011659	0.552000921308836	0.684055998253989	0.854689318263044	0.709085134828379	0.632130101251805
