""	GPR37L1	EGFR	C1QBP	ITGB8	LRP6	LRP1	FGFR3	LRP5	MRC2	THY1	TFRC	LRP4	CD47	SDC3	TNFRSF12A	NRCAM	SORT1	CD9	ADORA1	CNR1	CD82	IGF1R	NOTCH1	ABCA1	TYRO3	CD81	EDNRB	ERBB2	TNFRSF1A	LPP	CHL1	RIPK1	FZD3	F2R	TSPAN5	CD46	LRP8	TSPAN12	CADM1	CANX	ITGB1	ATP5F1B	INSR	VANGL2	PDGFRA	CD44	PTPRS	CELSR2	RYK	ITGAV	PLXNB1	ADGRV1	SDC1	TNFRSF11B	NOTCH2	PTK7	ANTXR1	FGFR1	MCFD2	FZD5	SORL1	CD99L2	ITGA6	TRPM3	PODXL	KCND2	FZD8	KCNJ10	SMAD3	CHRM3	ASGR1	PILRB	RAMP2	ADCYAP1R1	ERBB4	GRIN2B	TNFRSF19	NOTCH3	LINGO1	TRAF2	TNFRSF21	PLSCR1	GPC1	TSPAN17	S1PR2	PRTG	SEMA4C	ACKR3	TNFRSF10B	HMMR	EPHB3	LIFR	TMEM67	NCSTN	SLC16A1	PTPRA	IGF2R	APLP1	PLXNB2	PTPRJ	EPHB2	SMAP1	RACK1	SLC1A5	RXRA	APLP2	ADGRE5	STX4	CD63	JMJD6	AMFR	TSPAN14	LAMP1	RPSA	LRP10	PTPRZ1	SIRPA	NRP2	NCL	CLEC2D	CD74
TMEM67	0.792606520191101	0.775757507039782	0.691464250320434	0.901554949005866	0.664810189993814	0.881906524360959	0.71634162454998	0.796036948665997	0.825050574673557	0.0882712217188051	0.885686960386432	0.690822006540263	0.856662319934678	0.869448513610337	0.672172858069875	0.697142168597883	0.894165630368775	0.719547825998281	0.737854367324643	0.800963502149751	0.543807547405661	0.801783865144803	0.71022998843625	0.704522023026781	0.860749231970235	0.795932644697699	0.847918882154968	0.708494839439387	0.76497083859893	0.812604035959003	0.776787204855406	0.878980628038021	0.921529107545949	0.874210067323756	0.841362038826487	0.850964495593957	0.642053320733295	0.73132161820205	0.736343896220126	0.888320175991354	0.769597833883604	0.697125462882091	0.648044712943321	0.783097759720844	0.595422869398541	0.487461031672254	0.816590284210706	0.875195865606417	0.888956315690654	0.831181672788985	0.727855845650132	0.712698705381091	0.569357290931428	0.605451125762533	0.892810193029981	0.842123331353767	0.598567517533628	0.796454041689262	0.84125981732217	0.880142824299938	0.611853746736768	0.799978525374912	0.608100839710884	0.840229447756084	0.67297274351601	0.405490056509931	0.75232488116371	0.718971052497093	0.705568167264322	0.48716458727089	0.588962885478839	0.795479419635367	0.650652667166532	0.589825696869757	0.63262204941211	0.689299062579372	0.840193364550127	0.862642922801445	0.400892979447854	0.564696981778015	0.730162730774961	0.811840965064208	0.720005381633169	0.76525503572499	0.524034419549767	0.655022156616948	0.792923877941142	0.66945005996743	0.711289197726608	0.533925807289478	0.502414778724	0.744559363304123	1	0.83457651168809	0.849005726589719	0.91534925777933	0.748285217117167	0.644219034711829	0.75720018993692	0.818078758055367	0.713326167045524	0.829604162515915	0.698440494732422	0.417837882681145	0.8250804300305	0.850204665079295	0.758380666433411	0.800140419498607	0.777558941845355	0.740395003708871	0.835939774059088	0.735204120107919	0.814297570055889	0.673785643289894	0.751399977412615	0.869932663276125	0.637864954579218	0.539031167513934	0.810609220878506	0.682510620972339	0.0586901457561528
NCSTN	0.902379459755231	0.650146709728436	0.726984456539883	0.87363403641896	0.575865172485075	0.888731923664092	0.804178992493664	0.754108188119102	0.900995860058062	0.144322202070322	0.865764201649586	0.637672469210629	0.916249467701695	0.877061794077129	0.818981056625522	0.789898474782478	0.939917564067408	0.707115958102838	0.840384262304034	0.83973224994754	0.508736506469956	0.84597917765549	0.629308975976327	0.865635593408018	0.855276102593641	0.914969564139786	0.888236589209854	0.875582833159294	0.90620310771878	0.908842081311482	0.831724577367031	0.919060182658381	0.877670419053437	0.901077932416312	0.85807539636649	0.80395363377819	0.589688924250342	0.653240525122048	0.88164107342728	0.944849888273631	0.861563095495742	0.72085424055881	0.642489375832593	0.713881064086936	0.450358203769912	0.69885060143306	0.754650265644898	0.888298935897609	0.846303863786919	0.908314482161242	0.746515629421364	0.741463279915599	0.60308170869104	0.485693997715546	0.929155549500202	0.822408143642654	0.571070322679158	0.897404015013132	0.926474943729579	0.867916477723539	0.776903892768397	0.907599332967179	0.720912946306467	0.760943321219002	0.841768163520318	0.308455822105512	0.850542004368	0.775107657252331	0.830695036262746	0.37781354781752	0.629787539531278	0.761153232715895	0.635973318055386	0.7019911843998	0.641010911243925	0.526335095704279	0.792409417204444	0.887629835690109	0.331362087259405	0.525643251272151	0.829554993035799	0.897381729350377	0.878882870143138	0.864381238977007	0.445923815814486	0.54254606336495	0.75424859864626	0.600650281687062	0.773919468982415	0.444162447952847	0.424543925827324	0.858731200573051	0.83457651168809	1	0.791136484128051	0.92098408718831	0.86571145100433	0.846766187476986	0.903471829392629	0.854014601444224	0.716819960327246	0.840265206223088	0.735414910283579	0.374612073681137	0.844185003354693	0.936306083572458	0.843589130112697	0.911078054751474	0.857560402547326	0.727920519708165	0.879420844264875	0.726306481435383	0.938246993708431	0.711923781238326	0.882723720659034	0.812468129089564	0.793627837101077	0.713470643898775	0.766672880197616	0.578653917831289	0.134032795276891
SLC16A1	0.683601800679496	0.880102025029144	0.865476519019779	0.794841801733664	0.754369610070772	0.886623470972146	0.532064879744396	0.870614086008501	0.681498291987315	0.326553598597274	0.832060949489705	0.742840393580921	0.829866461517392	0.789753584079368	0.598313056502128	0.567615339811805	0.837147631471575	0.910262301292029	0.633502063346256	0.616599803788307	0.751269647389889	0.782185597875161	0.856788116211775	0.541768007676971	0.900467331469436	0.813255552611722	0.686189405700129	0.56998932258942	0.688112593426262	0.678525202815591	0.61183349816105	0.840340735588938	0.876639577710504	0.843862861601828	0.87947234807547	0.788937866990759	0.72774318371493	0.885909223742258	0.580822316156255	0.822033572187891	0.68271822548538	0.865231161022247	0.741703245117891	0.799314479272569	0.744321595462259	0.280681012440928	0.855840660974279	0.87582643422608	0.932197156299615	0.70057864400826	0.779015705727701	0.552860388073647	0.758453525047155	0.753592571646599	0.834414972301125	0.893882607045674	0.64050617982288	0.662620532622474	0.791238532509598	0.842150883854991	0.422875669687351	0.761905276060471	0.40746292857701	0.77050716656818	0.512203229638293	0.537764509088783	0.595639611699825	0.694221209111605	0.571962958852065	0.645379504117071	0.68319403891567	0.770560022337632	0.849929226846897	0.430151041498751	0.556152779496121	0.667072704477068	0.830982271138768	0.855518628403348	0.615892427201314	0.763264261349081	0.648243299725672	0.785737776631752	0.596744868301608	0.805372644544881	0.7262113520244	0.748276728400816	0.852310813393602	0.846336296903793	0.750017291378041	0.606353294407719	0.708034563296159	0.55228807218417	0.849005726589719	0.791136484128051	1	0.889651498055918	0.684139017678962	0.577243633468196	0.678119277409668	0.69435029733728	0.840627174114372	0.927517449651009	0.877624915174589	0.711289065714159	0.865514760812215	0.777506631175254	0.669860970355798	0.829900454782388	0.778611355178988	0.860942778554207	0.821776603047086	0.862186837670191	0.74254747982303	0.866631185793546	0.586017640229325	0.82785811795505	0.459406465471952	0.344338603980926	0.937917544709893	0.773515737147668	0.0568316628635921
PTPRA	0.882890010691908	0.81233476618522	0.781395530095309	0.930381646436845	0.713725584416732	0.953996367598829	0.783847032463207	0.857178934757621	0.875065621530645	0.17294346797475	0.916233805180693	0.782968532251269	0.931659052228053	0.928762628609442	0.744919612715699	0.737858303140798	0.965987976734622	0.768048790442672	0.820298393740906	0.837098503863152	0.641660074145767	0.874852920967182	0.768142997411523	0.768761651877374	0.946030782380207	0.904492178495525	0.902543162883	0.798887937267653	0.852956406864872	0.874785402608964	0.793892473185458	0.958248179054773	0.964433454999328	0.934267417773709	0.931209551737459	0.87565085795246	0.694935480690835	0.795488308418968	0.810320080474585	0.949664272611213	0.806814503808287	0.783651167020908	0.767067225823928	0.82932486667849	0.593706717473648	0.555257013464961	0.852745672171432	0.966002319224582	0.930301610335566	0.881550454325401	0.815561899184732	0.772596898656808	0.69007571880175	0.617790125643932	0.958837502987829	0.8955132739009	0.655309368354412	0.845611308825965	0.909084157388725	0.923098014352118	0.671462024994422	0.918283690077931	0.674566248893831	0.851083146869227	0.761606954265028	0.45383454989465	0.821359015941264	0.808358230503104	0.784349470876133	0.465225674373495	0.666613277392606	0.794296776676155	0.74055371597917	0.681464441939023	0.703514805407633	0.652685703452892	0.875278175743914	0.937331058107033	0.447811362096812	0.651258794324955	0.831154481632973	0.914059120691162	0.795604260688714	0.853561223693584	0.580391370722991	0.673071284761199	0.83502908353491	0.716124935800849	0.784836232847324	0.520975111360551	0.539809514450214	0.797022982102707	0.91534925777933	0.92098408718831	0.889651498055918	1	0.826670826553904	0.760046842248441	0.850473518311549	0.868997471164993	0.841332436868466	0.913130587078493	0.779792093542658	0.479876031077361	0.913065547922329	0.919903113966608	0.813522889031566	0.897949285290438	0.848036343149506	0.785763840294671	0.916567953672812	0.79646395586543	0.907901526540173	0.776972708942767	0.807193022700672	0.913498815463327	0.726263796914685	0.580251727543674	0.876130815682518	0.727101735095928	0.0872803997215613
IGF2R	0.857167296242243	0.533605056674941	0.574917039178805	0.830607448178369	0.593538661196778	0.833905341681131	0.777318477076621	0.675566485675138	0.846629810489251	0.146524208724103	0.79978386038968	0.60377342180462	0.800531084767182	0.804353830080622	0.711984232395359	0.828632562101394	0.847750872817367	0.540616386465187	0.751889295706961	0.816300211500008	0.474121477221915	0.868881610266356	0.5822193590058	0.865735594240191	0.780835989486602	0.810016410366231	0.822745443747174	0.804868871610112	0.802084130250553	0.896457657014141	0.75910707255067	0.868414028393038	0.799887814493599	0.815918822828053	0.711824225367001	0.817289119508172	0.624662494868728	0.540539678807794	0.824624261336582	0.893775944719324	0.812494204310747	0.561677311240339	0.675888061525097	0.674186563523474	0.401279233180881	0.704353948516688	0.712075282594753	0.823653100718881	0.775571574464391	0.901794656424886	0.724740707220411	0.773182541859653	0.531319628490527	0.355836505138401	0.8310335422998	0.690262769318684	0.611724458872412	0.884408216230501	0.844296654620745	0.783115344252835	0.806261611519365	0.832331147400727	0.706464988403918	0.678850441509603	0.804990717511173	0.363982666030333	0.793278523822137	0.744654009470281	0.823739388486665	0.359723529126633	0.601568470521978	0.681085102814868	0.484296600943537	0.689338773183729	0.675982596613551	0.503769728703445	0.655887307276596	0.795018748425897	0.335998594897977	0.395272718382617	0.831602468760469	0.790392786884971	0.811632980813275	0.748669492491167	0.4027608118144	0.533287033992371	0.636284544726637	0.436814626797211	0.777311214895723	0.284012012186606	0.359059831207699	0.838220614826571	0.748285217117167	0.86571145100433	0.684139017678962	0.826670826553904	1	0.810301648492108	0.855759523596588	0.857232262589974	0.676281739836113	0.715892251698567	0.585703625693215	0.29141559796135	0.804648221134659	0.868483655017782	0.815378764388632	0.806097820083138	0.708505669885135	0.617679632008221	0.838283849154718	0.683370248583674	0.867048663157614	0.568167892960658	0.841893444805243	0.792331108215682	0.801785689027475	0.712108575004514	0.667631968110252	0.593137687434561	0.258317442312916
APLP1	0.841749000823737	0.349298061422857	0.600792231071978	0.743522885395191	0.420393571490032	0.701722364550171	0.732997393132228	0.520474569738978	0.830511584690095	0.16848923987997	0.714379483547202	0.396119913049211	0.854875948034581	0.659366227477421	0.876143587944567	0.885850103090604	0.815099802688983	0.500513593585271	0.751047443544156	0.7117164682512	0.352825997298651	0.758652363271716	0.421767068306966	0.893711259873926	0.689382433660905	0.828645423378273	0.77798442442052	0.886731724334389	0.851332106139621	0.886776454085377	0.714994758626782	0.814336918391749	0.659299279942364	0.808390871352911	0.70620306155297	0.654241611056901	0.456387774273455	0.417396022293735	0.895501576075387	0.854603883477291	0.907488077825029	0.569633977515649	0.579190364062764	0.543200408262062	0.210576093998094	0.866380257064483	0.579278092985026	0.726323551870952	0.659512455981994	0.886982000355812	0.599506100868284	0.649310442573051	0.568818436775435	0.20367164887124	0.792559100215392	0.66092291446608	0.444156818699528	0.883924443670046	0.891244710283488	0.685809893265913	0.83665357286657	0.858321046727111	0.631708404539858	0.525301488375939	0.830874291269341	0.192094348649479	0.782773189199093	0.631241911462972	0.795418040297845	0.201891549748487	0.504123842159121	0.592120305135908	0.421576125369193	0.572604786686162	0.580015628209553	0.249727000105327	0.504770864782115	0.714425874804116	0.174100738022939	0.388589927589559	0.765946103308787	0.780972194857168	0.924675654945736	0.761997266754551	0.28660633890819	0.310717357007094	0.574979188935188	0.321931328847057	0.785312725181917	0.280072425640146	0.204452603879702	0.842432611054626	0.644219034711829	0.846766187476986	0.577243633468196	0.760046842248441	0.810301648492108	1	0.922296595949319	0.699626373206845	0.573126703137437	0.712967455068618	0.598222480163708	0.190022173162137	0.668104973503567	0.903024480317253	0.844016194555783	0.826319474528832	0.761823403621304	0.614020547186875	0.828203460956052	0.543777031607896	0.916181772849339	0.57288288311055	0.896224067633077	0.637577140381924	0.820312824095291	0.886978037688243	0.615049210892667	0.409001977791516	0.105697633097752
PLXNB2	0.88576631644729	0.481778379882597	0.63180180581712	0.820295510380803	0.439994637389526	0.7716527096594	0.80799036580186	0.593576520383846	0.911268710229798	0.022606477030242	0.803590222011064	0.464078557583841	0.918608392243447	0.790767524443764	0.902558704160272	0.8321565886029	0.896500317736509	0.55781244717562	0.834183245101591	0.809763724482981	0.349108535796255	0.786841877160474	0.470466669135953	0.910962213065751	0.764582811034892	0.870203182097263	0.858514269264635	0.929517720322291	0.926177081959229	0.935321472497037	0.813952228346477	0.896107300045296	0.767991115180564	0.848568795186782	0.814433239412032	0.727208503707348	0.484055833649094	0.491017336281577	0.934944714158534	0.92730995759137	0.918362026544938	0.599781824046924	0.575389510266616	0.587003617096131	0.267056063445635	0.840410576087944	0.625080883713773	0.803375233625913	0.732438560281991	0.915197420162883	0.608675143321828	0.717242898959197	0.568762578313585	0.325353417475521	0.889506265903317	0.7633370585225	0.424360435159839	0.922769751021037	0.922485907842551	0.808513082143319	0.874386040920147	0.906065444890922	0.732401370577527	0.684389812877507	0.877312902264024	0.163477997248131	0.86448070155154	0.626345469932446	0.835989018654727	0.228993602751261	0.474676337919607	0.676196012369449	0.496763138930364	0.682337077929015	0.572799386399474	0.381809452918191	0.678248286704298	0.83295764365504	0.131261834060501	0.433554845518611	0.781333040504053	0.884021958961641	0.943367633019357	0.786704937059756	0.270098932068982	0.361987925242218	0.631030294721105	0.401102474636345	0.763983407425938	0.370125365235499	0.209224944271787	0.898415219401781	0.75720018993692	0.903471829392629	0.678119277409668	0.850473518311549	0.855759523596588	0.922296595949319	1	0.815627052576434	0.633651268574906	0.754646924417649	0.628001181717361	0.276798887137132	0.736221273686842	0.961532592773688	0.82731803112712	0.87274903145906	0.838137200075205	0.665795909517579	0.87350053168801	0.640656190669066	0.956228303718227	0.60164366760123	0.925893575796889	0.703678033234331	0.867171481880971	0.848710670485932	0.668075306073908	0.481339196752468	0.18265958370451
PTPRJ	0.892451662686775	0.598201253161106	0.560804474656323	0.865091845029903	0.510918460310803	0.838650648492262	0.897749765567623	0.702999645974517	0.903990368676959	-0.0248904284774068	0.872380266007022	0.667439542673882	0.802707078806532	0.920977934725372	0.684004345954495	0.701110995860495	0.883669285103678	0.546507297489583	0.853303353581263	0.89732249762638	0.3847244098544	0.787197581140669	0.53801620005187	0.844804310493574	0.801113804080863	0.822117562281198	0.933449012898646	0.820909718029511	0.844505911860709	0.879203457496741	0.861125753288956	0.858384436877304	0.854811880753389	0.805422562942385	0.747241999832618	0.803515776438096	0.509993220078997	0.581867156113918	0.855493267851342	0.914288664713189	0.753217219668202	0.559151540293625	0.572542341039959	0.638254415678353	0.348688784705898	0.671483128142242	0.66847581052496	0.843143496906071	0.771540542407265	0.889866979777931	0.683772381356698	0.834364622581516	0.409198289327066	0.467666844178206	0.860700306981668	0.721719878990982	0.519118676390446	0.866597413392131	0.826958120118509	0.856209841203113	0.81201982822249	0.819113951283949	0.85510751791887	0.822667349195662	0.852847532319835	0.235292558478258	0.888191081594937	0.717305983145941	0.867439795844481	0.277688723837852	0.529324209708076	0.666303420217916	0.526741780438608	0.824468419804703	0.611392852636057	0.575063010023375	0.799491861156014	0.866375569304933	0.233858441661744	0.350381546736588	0.86115176817427	0.868768915807518	0.80063959973407	0.700774841900394	0.327682635521723	0.523439019326249	0.644016221585068	0.481822853294934	0.636360773277315	0.27091837964658	0.301489890217503	0.880312592657214	0.818078758055367	0.854014601444224	0.69435029733728	0.868997471164993	0.857232262589974	0.699626373206845	0.815627052576434	1	0.640256648654366	0.685750767584263	0.572940148131608	0.316734125468246	0.798037411049747	0.854487118426144	0.775171532529939	0.789891511444054	0.752565010959629	0.605969736811739	0.789685501183675	0.660056983962611	0.868563675222455	0.55687461890395	0.857643747986218	0.791357852732247	0.852563474422385	0.648997407207756	0.634308970651451	0.520177534929193	0.2470171820311
EPHB2	0.632029293300214	0.776725899584997	0.735517238336181	0.709897942002628	0.793151659736743	0.860097317681692	0.508080315884714	0.827956202914027	0.592270228479241	0.400064282800892	0.691976273062371	0.767725603256022	0.737068841897638	0.727533208646343	0.45708517327474	0.562627901492566	0.79252140162992	0.709167953152964	0.543621820860284	0.582202508831905	0.775268096050504	0.798881062445737	0.875331300925358	0.490909735657069	0.854676135781036	0.708023210168938	0.639649701530436	0.501034193519496	0.563945722321639	0.613801014494798	0.479538947948121	0.778216581360786	0.806290039725906	0.757203907708005	0.788556838208618	0.760193879607898	0.781874708873832	0.824347578946909	0.518668950454652	0.732816545263289	0.560682990604884	0.749024623052646	0.844836005175085	0.810140201977965	0.697188663672866	0.255812250330057	0.816849765804865	0.856289208901446	0.847534207632248	0.665658396141985	0.820867200418842	0.655020572065199	0.790342686552209	0.544337646083155	0.741700450103878	0.827513580362806	0.699311390337697	0.621871242608102	0.674515817772698	0.729334096104483	0.389859630050413	0.770294076207393	0.416136842535858	0.639782491509612	0.496394222298028	0.656998407176278	0.533713894835845	0.745083682356177	0.551948365567675	0.54942101860437	0.665770226939528	0.720252454445229	0.740883820904795	0.507545459593003	0.666663193952331	0.544852757432992	0.697403026630381	0.784989648019878	0.653750717612486	0.770268284723802	0.648326449775265	0.721764790727203	0.505646170432031	0.707161418768004	0.724893327257855	0.747981076559556	0.794651835059193	0.739428648197969	0.722207964308751	0.55578473947909	0.693918099878172	0.528016015374583	0.713326167045524	0.716819960327246	0.840627174114372	0.841332436868466	0.676281739836113	0.573126703137437	0.633651268574906	0.640256648654366	1	0.830946048003064	0.70634673885915	0.563745553314698	0.824461308263732	0.696082894622675	0.581918137868952	0.702129499547881	0.600458790199163	0.691311940351605	0.796245108924305	0.746335570026197	0.673918131642714	0.74061131992514	0.508588894264836	0.831855074928294	0.493883486798242	0.291070346306458	0.866222785808802	0.831154421076025	0.0633600978448707
SMAP1	0.740508029493598	0.837344967198324	0.919404493939722	0.799939088856174	0.745344803938913	0.896139374731642	0.55686430879201	0.857461447963637	0.698589712745095	0.408742845142863	0.814593939457416	0.721750094829482	0.897026882849809	0.762558919818317	0.683761346992033	0.665347775686301	0.8704214374728	0.902330533958155	0.658273596728664	0.612565114795965	0.767217510320212	0.791430488493314	0.84117887086868	0.606473641434157	0.903357826639948	0.888849259138988	0.728278868624771	0.649485921487556	0.749910208730452	0.725373201200437	0.595374609218509	0.878282169233521	0.865870228297749	0.901523066611929	0.911273415156899	0.781465266699774	0.716134008991458	0.878995756106354	0.658347253158752	0.840076368790458	0.754462648554154	0.92662560827913	0.756564363594789	0.799000107155082	0.718418752325117	0.399257047369256	0.858033556200388	0.883484926518183	0.921974902825941	0.75967185400423	0.805276993177811	0.545250519610092	0.812297842232005	0.70038436476102	0.868060634928306	0.882849706467111	0.656528359153259	0.717260610681608	0.86391721828791	0.822788808913352	0.506761756548401	0.837723393698901	0.420875024650914	0.725005144288801	0.57104853548403	0.546186878956155	0.633311772817806	0.743363520001977	0.61759480348878	0.554743661881295	0.709729804095457	0.793724872991794	0.850629944859074	0.431961786641293	0.590045678051906	0.556114603168417	0.781832712821294	0.835343662904195	0.614196106824449	0.797719391200591	0.699248245533489	0.830709563926677	0.682264097824369	0.87503995123516	0.724653624433378	0.685727809909622	0.874537500891306	0.82395013875678	0.81843428486286	0.645573088221476	0.690639313700151	0.595427427486811	0.829604162515915	0.840265206223088	0.927517449651009	0.913130587078493	0.715892251698567	0.712967455068618	0.754646924417649	0.685750767584263	0.830946048003064	1	0.919513753134347	0.636455511399681	0.846939424601041	0.842385297095058	0.747155955376466	0.899283191429752	0.831758075411819	0.893794538904692	0.869176667361474	0.852310219449954	0.823147004340842	0.917636989253025	0.667387802408076	0.829886027260588	0.519908636454863	0.465117167333607	0.955568165109346	0.755628905232472	0.0871806462014378
RACK1	0.635287814136785	0.784287319027551	0.980672095423264	0.674546999790608	0.590894419017578	0.778860104045411	0.417504907284472	0.794224043715525	0.579383819285526	0.435376110430026	0.740257916385626	0.60778440994822	0.794260086040047	0.658619699163265	0.637374216527486	0.50011475681148	0.724701036515048	0.942550535522662	0.59803419000788	0.457424932206506	0.749868121984398	0.630006249974415	0.744486716558369	0.473222102235548	0.819249189460115	0.860886448125033	0.595726460737922	0.540005093535497	0.686497985268826	0.590519035977627	0.490649036368206	0.734606849103321	0.731735895286098	0.819223176881574	0.825936939014573	0.602599758412114	0.601192812043616	0.85299420020132	0.534201337998962	0.72439848915647	0.675966802574507	0.972242753688626	0.619669882677868	0.661473021360208	0.637807834732494	0.290664075406937	0.754860799772663	0.748418423598985	0.816977135537462	0.61814456134216	0.663815852081558	0.332393935013813	0.778341032804499	0.792216058616074	0.747028906145768	0.79695085432488	0.520976559165361	0.557237969100971	0.784702543114016	0.734091951683683	0.393596513666255	0.688579715797777	0.28198940717126	0.672782453452428	0.451825262199579	0.420072094880458	0.505058372237977	0.592074527684491	0.49850874820105	0.541330756247174	0.660870755234166	0.631198842759263	0.915365302796101	0.281196680366597	0.360551058325026	0.475672644992897	0.719589342094924	0.733057585151306	0.606522190632783	0.761398775452535	0.601934002349581	0.743842396986135	0.599315104915282	0.835011944737454	0.688925000684698	0.598508490274397	0.748317153999405	0.846527439158822	0.74110192797337	0.522923395326285	0.669902863414878	0.439747323920806	0.698440494732422	0.735414910283579	0.877624915174589	0.779792093542658	0.585703625693215	0.598222480163708	0.628001181717361	0.572940148131608	0.70634673885915	0.919513753134347	1	0.782142711147223	0.723781576944249	0.727154195399328	0.670593600039471	0.848342409066301	0.849449562715385	0.907321666012534	0.73204168147255	0.840675371161019	0.726914483567024	0.984495329216801	0.569130999574478	0.644640645766649	0.37150845198746	0.382722581957581	0.895506526825733	0.625897067590515	0.0890636694947991
SLC1A5	0.258728079433389	0.646160948109211	0.762509206419131	0.356103120386294	0.438287188726182	0.496418273201121	0.0880869414557265	0.603773818959628	0.24364803177636	0.339029576743922	0.47521177317286	0.459726793432947	0.46790350023548	0.386639961316019	0.286043179632473	0.0986206381082173	0.40295630357697	0.76519515906126	0.283855060313544	0.152770069363229	0.641315265127708	0.34351564076035	0.599543273412179	0.0846164823101169	0.584570351855509	0.527791411013059	0.247243875551571	0.14559879319196	0.330589201539256	0.209475080650309	0.180822849916516	0.410976443343731	0.460080988492298	0.47183391958913	0.570203873221889	0.348901680605696	0.473368706467501	0.701486542530533	0.144258966058763	0.400784266725744	0.321995818104233	0.748071448350752	0.4739528068411	0.438688903046393	0.531142293287544	-0.0989898513596293	0.516115453240277	0.468270473014019	0.570277939614262	0.256302276542519	0.399694755693303	0.0898972413847501	0.643078778366792	0.70077274954009	0.409159579859789	0.58594373996455	0.312999898214854	0.19134829774538	0.407962155516698	0.487414793259158	0.0924678660063047	0.344680178701505	0.0161317028281394	0.448961882836171	0.0887092025943686	0.330735808717364	0.177023950974356	0.285930566072967	0.178604817051174	0.524927334246758	0.444809187292416	0.364909400677715	0.798032512321108	0.042452996493288	0.131150772997319	0.372837399130753	0.53422887231683	0.47312041560041	0.536530715621185	0.6736976623847	0.261742422419227	0.460569878330293	0.203373402179598	0.489086075316835	0.609367578002908	0.525166960804794	0.526036437984825	0.709919311413152	0.448284811669879	0.393744928430369	0.601695221791737	0.0829036633712358	0.417837882681145	0.374612073681137	0.711289065714159	0.479876031077361	0.29141559796135	0.190022173162137	0.276798887137132	0.316734125468246	0.563745553314698	0.636455511399681	0.782142711147223	1	0.481286771468997	0.374464770996095	0.280322681163914	0.511919507272752	0.542304250476656	0.69251919773772	0.440847215332169	0.689080362769504	0.357841434393418	0.773043340037177	0.179798490143313	0.371615222597997	0.0591307487873546	-0.0171317451321128	0.691579809458451	0.519456781509688	0.219207176614365
RXRA	0.77866958856938	0.784146449912551	0.703891838144257	0.861699996261281	0.786426332729253	0.929958889079674	0.669103430065641	0.827154662889082	0.755128679904614	0.270081646592322	0.819756691806809	0.784770936520177	0.813246987683229	0.844928782389576	0.59980913292783	0.700881854014002	0.878092961512034	0.736489797649873	0.687142931793121	0.769848753809846	0.69992372841889	0.888363237588902	0.802790373024651	0.693045743439902	0.887244687644116	0.814920025026591	0.771379632240561	0.670127056317559	0.719857233976931	0.793321727086646	0.692167894590286	0.88204713213412	0.924442697742042	0.830949120813537	0.823241452231124	0.887690905960412	0.77650280977493	0.759663556577187	0.67045311847543	0.863880045311548	0.699539653530095	0.719570662774334	0.817100745738718	0.850162046470786	0.651247867127274	0.414661962898091	0.868067373365733	0.913253701593914	0.911913207036067	0.798143805213271	0.850518312000995	0.712049754758932	0.632559200917843	0.552622682291799	0.860101821345382	0.812653226411164	0.757696661919094	0.758907959520515	0.808459386915619	0.838100367907876	0.572305032220351	0.818246451550519	0.560310529573909	0.754059417257719	0.638362759623377	0.570195776638798	0.695111055435301	0.842655134221133	0.67893405813577	0.573729717282106	0.72278830519262	0.764927639132779	0.690780629867695	0.58813911134948	0.74375787150788	0.684037713082606	0.787640376464358	0.847475253365785	0.565479261878812	0.623688997343216	0.797036784171415	0.780847846899221	0.66620761833325	0.797424819104576	0.632563998409619	0.748533240554519	0.807201881287043	0.696565345896497	0.768218374386418	0.48215315955818	0.610184133056814	0.676652107967169	0.8250804300305	0.844185003354693	0.865514760812215	0.913065547922329	0.804648221134659	0.668104973503567	0.736221273686842	0.798037411049747	0.824461308263732	0.846939424601041	0.723781576944249	0.481286771468997	1	0.805059120590546	0.755107451725485	0.827894481763255	0.710428246415135	0.732001923358357	0.837254509950143	0.780058227407784	0.790267241667561	0.720356969670723	0.683307601535528	0.905592511190711	0.610619068930047	0.437596849507129	0.835002924407487	0.741138034829776	0.151507673842871
