""	GPR171	CD69	CLEC2D	PTGER2	LRP10	CD96	CD2	PDCD1	PTGDR	F2R	CXCR3	NCL	PTPRA	S1PR4	RPSA	SORL1	ADRB2	CCR5	TNFRSF14	SELL	NOTCH1	ITGB1	CXCR4	CD6	NOTCH2	SLC16A1	JAML	IL2RA	SLC16A7	ITGAL	ADCY7	LEPR	SDC4	SMAD3	FAS	ITGA4	PILRB	CD3D	SIRPG	CD44	CD46	PTPRC	ITGA6	LAMP1	TNFRSF1B	CD3G	CD74	RACK1	ERAP1	ACTR2	NCR3	LY96	JMJD6	TIGIT	ITGB2	DPP4	CD47	TGFBR3	OGFR	TRADD	KLRD1	CD247	TFRC	TSPAN5	PTGER4	CCR6	HLA.DPB1	CD8B	CD8A	MCFD2	LAG3	PTPRJ	CCR4	HAVCR2	TNFRSF25	IFNAR1	CRTAM	STX4	APLP2	TSPAN14	CD63	ATP5F1B	CD4	MCAM	RIPK1	CD81	IL6R	CD82	TNFRSF1A	CD226	SMAP1	ADGRE5	SLC1A5	CANX	LPP
TNFRSF1B	0.491255133273606	0.567976190902365	0.745507362285456	0.188122057694893	0.868680990176961	0.686645785271614	0.855814551596159	0.637249887124959	-0.205777493069295	-0.104991337472829	0.711178293200383	0.845357598821105	0.773114016149613	0.816259357184252	0.604938398792359	0.569207658512983	-0.0589942098814905	0.227859501315507	0.798726337866589	0.369341548190027	0.72396032723942	0.778780459620327	0.416875368468078	0.6795539198202	0.807671102844775	0.894768924881188	0.860226163955819	0.90402242077465	0.677451077103544	0.699264195881436	0.65155989382343	0.0970519030209102	0.86096214840256	0.493625489489543	0.935922237553003	0.856423777407068	-0.161928131636698	0.786697503518588	0.81238050847017	0.89371058047369	0.811520388612621	0.846988739094437	0.29287441641013	0.834175289044565	1	0.803358663927041	0.654857182176447	0.645392440785382	0.598461872594938	0.910236610783892	0.701254394624267	0.76053870027692	0.657773985820334	0.906427431490443	0.77974029303056	0.493030490117116	0.760029921931707	0.0933752707393629	0.786742159021296	0.745641014974257	0.113036318539872	0.799174425756773	0.904923837118164	0.708876278182324	0.553261988918462	0.819935070279415	0.538497141421497	-0.334686390491583	-0.309305688738293	0.779508109455859	0.679768957832102	0.90376855245435	0.795747677716932	0.689055939223653	0.742314792019527	0.773260565862352	-0.136682147131045	0.758432834469193	0.378407112600866	0.861220184048199	0.500038947232689	0.797836514664982	0.913608209840911	0.643843196421391	0.671047009791973	0.38431479242559	0.87033228398988	0.800826411031436	0.605071991144827	0.732301233874318	0.726557552774966	0.821630804626358	0.894362654491138	0.768078284443328	0.764414612687569
CD3G	0.698197452378763	0.831437526188496	0.862847315420034	0.501498457253846	0.824602734599618	0.813802113937675	0.895453665883074	0.773180582492752	-0.374106624582306	-0.00269793880123646	0.751927408363471	0.811942119601509	0.752552541372527	0.911120815448763	0.784350515435628	0.656244258827756	0.0972463980084871	0.108016780025472	0.862908474958221	0.507943916938069	0.514419234000038	0.783442982537329	0.730300640410673	0.846381172036972	0.660580214897325	0.716607453538914	0.732599380837246	0.765647306563683	0.717252220972799	0.820106453931926	0.586140015896361	-0.028895935307012	0.698292187899395	0.598938222783949	0.774009879065684	0.842416313837454	-0.26907566013981	0.944207356699856	0.849588531684452	0.822021507847625	0.806623120628196	0.888594562993797	0.338463672602035	0.74041145067982	0.803358663927041	1	0.402093832526482	0.771896347940906	0.409415270766296	0.831197972758763	0.807661026093116	0.701926371976497	0.758073608008935	0.725349647809374	0.762113725761538	0.668560171845027	0.765705411020261	-0.01531759745589	0.800249463479198	0.857029501221196	0.336330821802601	0.900374081339773	0.782222522339454	0.712199123387394	0.772307080965824	0.738700631257244	0.29426534581527	-0.108313335681784	-0.172581233288904	0.636059233645878	0.646578234393841	0.723949734140169	0.722689939524412	0.629220428006551	0.856996492496347	0.690105826469589	-0.0473031169948885	0.680047062631467	0.184991870054342	0.82382645660331	0.362588071174168	0.773930060979783	0.806450602172215	0.735852152934966	0.647415021093597	0.345579712163282	0.735279100145484	0.780055352507617	0.401711031594694	0.752527256239825	0.796993701328772	0.779108189753865	0.789083760770666	0.661985385421805	0.592937954003363
CD74	0.154021134414536	0.311593129560347	0.44181404538662	0.0898833933269315	0.669378666769817	0.260216995426532	0.419510093405241	0.226049282427336	0.0720219330626752	-0.0308194179516492	0.302086169341869	0.755039694563298	0.629172877567475	0.45421068884207	0.533709658620158	0.537558983435454	0.134593400999161	0.0923052440299605	0.541632945167042	0.318330362885537	0.588168026802229	0.685565580351616	0.275131958834497	0.272340915369456	0.676144634884245	0.745692143307765	0.841986592486003	0.516555666636184	0.396778901545399	0.387376772661514	0.72697472677007	0.351567688293056	0.659714917506412	0.437013470016032	0.641592368228687	0.454082501522503	0.122398604436567	0.353881377760309	0.336393333867234	0.726952290443587	0.644379901607059	0.526856374975663	0.363515065482316	0.725859932222623	0.654857182176447	0.402093832526482	1	0.63070971827359	0.517373089709934	0.76859876758936	0.39474723135719	0.657465735399808	0.488481905580037	0.520316137862924	0.572116960648295	0.303349787648425	0.696314866630576	0.361735292843862	0.619028584639464	0.460276033555702	-0.0621033660450387	0.37728574728879	0.562484632894511	0.443952594588509	0.461871892952024	0.650019026114588	0.972381665477639	-0.143221625427849	-0.186612507109872	0.748918943856207	0.269784555456454	0.651662752758106	0.524629347513758	0.440966664021194	0.377071304058022	0.795444248419722	-0.113734926969156	0.784356937441361	0.616967657511186	0.657847555271287	0.695077623120377	0.78360968978724	0.649839664859633	0.351365045107283	0.653169116721611	0.644681777291162	0.605178026812141	0.422203705614522	0.73434016623419	0.425392941905786	0.569366437239701	0.535533684397195	0.692866370158631	0.802405451506712	0.74164889297524
RACK1	0.498156915324682	0.876606235609143	0.723786205175491	0.683324679070531	0.83418534743139	0.490901078985884	0.588067656176975	0.420731627896274	-0.28636926145002	-0.258608985376178	0.414459216787031	0.837649807305379	0.789466223796462	0.795097579816858	0.982488165036924	0.839605911104146	0.0964858345051965	-0.22689506875186	0.852283867315782	0.795201713480355	0.404828012088806	0.899942440991487	0.785003832276134	0.602040449193884	0.602314898252524	0.705356727231735	0.733510594229564	0.536889246230758	0.55164893908835	0.484402246780894	0.700807547194044	0.260976018742005	0.55315308896475	0.715600009985581	0.718067076181979	0.580423333424674	-0.224982080684101	0.653278625201415	0.557248715040581	0.808141302680128	0.82831224916176	0.632536506455506	0.651743764150951	0.739177386763351	0.645392440785382	0.771896347940906	0.63070971827359	1	0.344347938067479	0.79243177967521	0.663909499906882	0.874487348970386	0.548700379288478	0.556071070532962	0.526473189691844	0.710249380847253	0.896706330279934	0.274857192369906	0.754933035307196	0.836106966309494	-0.0383041115501283	0.620439955442225	0.559759512608002	0.553672534817118	0.834384508982012	0.845932920069724	0.56101411201112	-0.214716716703363	-0.373720254014284	0.743261613648905	0.277350868988662	0.543170358168785	0.759809138217972	0.35229015071286	0.791648862623051	0.797840766954083	-0.263152180838278	0.735213314408521	0.443549087431969	0.792482846603861	0.564740895857218	0.852852330538387	0.721629689575774	0.596415660785888	0.62215668795305	0.510057094156418	0.737665329636165	0.532037640753656	0.527619644812761	0.548147513103776	0.827021205840501	0.523076322838655	0.66782521515804	0.76895189334828	0.662468685860902
ERAP1	0.0773101508807122	0.216304361498012	0.501720398766246	0.15520103219271	0.530444660845652	0.318370681900542	0.425466456994167	0.22090811922174	0.259901901091862	0.248899761517222	0.293347037568585	0.659976802093172	0.665761457693444	0.447463262039968	0.277484716707863	0.401707107236205	0.151478994210817	0.441520537658415	0.45376217133687	0.202599897207651	0.481989168649861	0.503741195875001	0.209826127889173	0.233049163514182	0.516867566321916	0.61062404377608	0.523599181644555	0.488559248514497	0.51215912919412	0.41892644948406	0.365516038935158	0.3116576645708	0.526040471449717	0.438204210415191	0.583159009165247	0.501532561276719	0.18740812052187	0.379814948433497	0.2970782918104	0.612433995653936	0.517863220340209	0.614334737703775	0.280442901407936	0.58649041938721	0.598461872594938	0.409415270766296	0.517373089709934	0.344347938067479	1	0.547693584129337	0.238944151697862	0.394343809735522	0.547952261714952	0.579022764093908	0.472822586323754	0.208230253224793	0.593094141260155	0.323149038991598	0.526995206281142	0.28116101654794	0.100535975853433	0.38264051756822	0.546292204802503	0.488701930219315	0.340827510715053	0.430916333739382	0.467756262983702	0.0172070973472678	0.0780959237300233	0.601038399894714	0.38249974175354	0.634598215804129	0.414450877371569	0.3865292014335	0.254016425645259	0.473341583277049	0.212398444089569	0.529351248106144	0.490869256150013	0.591678435422536	0.478941242704695	0.509434088040825	0.482702296876972	0.180167208037425	0.643531533680131	0.524718030476275	0.499425055219806	0.386405620309813	0.517863579545553	0.315651183487765	0.36112850564157	0.486853711971894	0.513611949732048	0.585495387833081	0.675985905643562
ACTR2	0.59464980262364	0.648111010977146	0.748313342271202	0.300142658718219	0.934287391705576	0.720527026752811	0.850879744160468	0.664353532792565	-0.153901432678008	-0.101937470164526	0.732676149170872	0.925679091792268	0.833647928074338	0.84514027677907	0.75208865569765	0.682208773263248	0.0390083199175173	0.160187923905928	0.839576571259662	0.41848814274267	0.685933517491236	0.887419621520642	0.480693916079548	0.742803883023735	0.884398794516284	0.898116593488991	0.937929033873049	0.864203504298852	0.71022075824279	0.734502053302127	0.76932961301159	0.246501603360188	0.881174510320933	0.638302033823695	0.85322475894986	0.825857828184272	-0.149616096108689	0.807253730044512	0.805804749544439	0.936816399861482	0.914904759373138	0.857492496836127	0.339592948461266	0.920122475373455	0.910236610783892	0.831197972758763	0.76859876758936	0.79243177967521	0.547693584129337	1	0.739912099440159	0.776255129834711	0.703341417763467	0.737872970885976	0.848851355487937	0.57625918679407	0.869625612441166	0.249089179890009	0.861480714970502	0.838136098140523	0.196220579234324	0.832294320734927	0.88645654045332	0.775384429586548	0.68305146603381	0.825654977569174	0.658073931106951	-0.280225531029914	-0.313815491225469	0.873204281640584	0.629041990367812	0.873151047050372	0.776347953077612	0.735863179575797	0.803968452383239	0.91720841738371	-0.191960619332492	0.870590734489627	0.517832616854043	0.910670641828999	0.683561504619699	0.924071006207608	0.937744209389099	0.730239336447549	0.759038161971525	0.575568748183416	0.84444378125976	0.824048527042487	0.734855267313936	0.80300950291388	0.857227491486783	0.869888340163487	0.932383629953	0.919195918630914	0.826209785486481
NCR3	0.799833270104803	0.716442960081262	0.575601219673153	0.28155336493493	0.720809742452897	0.82798814722882	0.815222334934593	0.784558073191346	-0.477136140005942	-0.178904837434676	0.732105665613523	0.645911076544998	0.531417316041059	0.765138812414161	0.685580561557341	0.545984301490501	0.0490837449961259	-0.0510277079850534	0.63987834174377	0.359180703728548	0.463173089508566	0.687918163676578	0.584666900821999	0.849385075291957	0.56808638526409	0.611929593550647	0.710942057249772	0.721407383767432	0.448497349190304	0.59471585571773	0.582071083510862	-0.0737494339773213	0.740323786000181	0.498334282932032	0.667322883437758	0.626782510028337	-0.452731674448716	0.851793904278566	0.783388998217679	0.644819505693448	0.713011722469874	0.659841441271019	0.21499393819262	0.652160134835871	0.701254394624267	0.807661026093116	0.39474723135719	0.663909499906882	0.238944151697862	0.739912099440159	1	0.575910786795745	0.563805768918793	0.544461441011165	0.750159179785356	0.693552559024547	0.620720865558501	-0.0690561325152994	0.779358765289759	0.81704650982872	0.408627679144051	0.830907232544108	0.71548322639648	0.667308851770604	0.67375742414333	0.612593026147429	0.272304878445771	-0.304593597181891	-0.348851666482243	0.576278968957692	0.646562002721725	0.585418339286377	0.519886347646649	0.626726310398569	0.817224752721418	0.60904588112222	-0.297539442252261	0.643276304521992	0.116980056373074	0.681433119718607	0.346353489457807	0.705104059655147	0.787977489064062	0.83663172711316	0.447071474949539	0.257724941725785	0.632345485838584	0.784842329922019	0.395357503827822	0.820760021862269	0.775056766888329	0.742956231406091	0.765143244842662	0.617024949816657	0.467653889944975
LY96	0.299546784564085	0.768436166177373	0.701185358387718	0.51181549011611	0.796797049992073	0.376373966275147	0.541276807425264	0.318320408837497	-0.304221793386413	-0.301728973337918	0.332188234718776	0.791640136687199	0.758018689830272	0.753953641401606	0.847346732995014	0.770635939164673	-0.0245143942838654	-0.166370681472964	0.837267051885859	0.760086183177402	0.496168723075805	0.840595917577979	0.68654402255675	0.472120586362403	0.591039180166512	0.758448221280803	0.712074674865415	0.583332413836072	0.552527227684842	0.44734918310812	0.67124541536891	0.152497263809783	0.539518302721464	0.584763819027199	0.824813923960302	0.604217310767975	-0.186897759863592	0.565527901351094	0.52367309249545	0.829983749713684	0.738799045460082	0.620230899252925	0.65838045232188	0.688764875038677	0.76053870027692	0.701926371976497	0.657465735399808	0.874487348970386	0.394343809735522	0.776255129834711	0.575910786795745	1	0.47944912363203	0.749594597441199	0.441774118299965	0.617391737376619	0.816910765054228	0.162033064208123	0.667335893202985	0.730098360118578	-0.215299682924287	0.539922444591872	0.608211154892488	0.44734913130405	0.671171203668788	0.934838129504862	0.582630320911327	-0.313433046941639	-0.426208751586101	0.700447879515631	0.252397187047296	0.626695103938521	0.867662052378704	0.306962151382844	0.735406007908581	0.724908496545796	-0.251764810518316	0.685197772386494	0.380775711104842	0.790610753332216	0.437724781404358	0.750028528111838	0.720723073598711	0.4982706843634	0.566670015852875	0.347450927317955	0.82966517560005	0.46167316774789	0.470846046078685	0.450312782691429	0.68885743083634	0.478543062633641	0.659623398811243	0.68984508258283	0.647191298314514
JMJD6	0.414312557050413	0.535864342241014	0.750508124633005	0.224952724091288	0.647030028818996	0.625862022992628	0.716317399792341	0.629296450244899	0.0195416625040579	0.32555091109081	0.55633360569664	0.774113510709679	0.613675530902262	0.634254154929292	0.50757628751672	0.494656688603322	0.355265695600259	0.242817152465665	0.707792655667538	0.241572061256496	0.602335312111682	0.592363956320297	0.589225896600977	0.584893119444226	0.636700464101754	0.652053377841787	0.676454715230238	0.591097939688291	0.695513410701565	0.779699545154425	0.448112717577809	0.137106923906944	0.624666734843727	0.441856497618513	0.619209041441714	0.656312127655054	0.107650789207909	0.740487365313512	0.570306078196458	0.749951903104036	0.623052672667519	0.840225298903682	0.0775646683694671	0.657357561173689	0.657773985820334	0.758073608008935	0.488481905580037	0.548700379288478	0.547952261714952	0.703341417763467	0.563805768918793	0.47944912363203	1	0.584854141947516	0.716984971442862	0.318673869006293	0.653617278083274	0.163886218652276	0.696971233770689	0.563808117164831	0.40858968063868	0.668099175175251	0.661079123727163	0.689628390696873	0.667037487362673	0.486792368860369	0.414235127412469	0.17207074637313	0.221960036799247	0.551868071058236	0.593113911058637	0.7028505551283	0.469101753302315	0.597165383263064	0.512818457703379	0.593650007188888	0.33587368770086	0.631279429302358	0.326955446146485	0.682053659740836	0.429576542497192	0.682442983508387	0.602804724193059	0.450757235219617	0.737952439772891	0.562830314053313	0.482985596362848	0.603293070610991	0.425312248477623	0.544430915190608	0.591132730723407	0.703029329762238	0.63658522652617	0.624310798044331	0.566774730124777
TIGIT	0.234276795431532	0.506421337909009	0.759699645817896	0.184541449945264	0.734396590277887	0.507498571974276	0.697529778012739	0.442427103936861	-0.150584356170348	0.000423074510119448	0.504747962220113	0.736269970992847	0.72978385047925	0.703579085220615	0.499104059094857	0.478414965144004	0.0576372154550746	0.230065301170397	0.748642940299476	0.401323469996135	0.606950602876089	0.632669563722173	0.467961042679528	0.463083395259875	0.60641771676881	0.807800641261341	0.667982239296173	0.7221666848351	0.616311712223069	0.637262322089836	0.536356481082553	0.0478616133680771	0.621737614895677	0.391317138062747	0.906586425622941	0.785506113395802	-0.0257804938371573	0.678004010602426	0.634722465024874	0.794886084508409	0.64208328526145	0.781789560583721	0.333903136880095	0.653172109496852	0.906427431490443	0.725349647809374	0.520316137862924	0.556071070532962	0.579022764093908	0.737872970885976	0.544461441011165	0.749594597441199	0.584854141947516	1	0.530967324998063	0.344765098490713	0.660481447086056	0.0591833582837836	0.634962553667899	0.542243194906258	0.00126446372428452	0.633065059113806	0.715322125003518	0.535886758120227	0.430139383666157	0.763929726895666	0.426101834371478	-0.145900128954135	-0.12924998369564	0.623789287384574	0.515852916501541	0.776260756935388	0.772996966423112	0.443079451857199	0.579879567197036	0.616866005680468	0.0623774925956682	0.593380187555329	0.293116074145662	0.734637131521739	0.330003154910945	0.628450341796014	0.710446472133321	0.45480711917643	0.619699829941534	0.30187100476617	0.775674324569773	0.554422254580502	0.412994689762447	0.44642424859319	0.525681300734148	0.578082153651325	0.691266135030423	0.579262328291467	0.67294453482288
ITGB2	0.753274721419253	0.462429284971977	0.57675847628246	0.0914299721824593	0.750213543203627	0.838834226699033	0.914565902137234	0.838597262443054	-0.199252268016474	0.115924207251053	0.892122083343216	0.724066632670207	0.578471775564244	0.770853769389258	0.51320733638563	0.436523512493543	-0.0242244403126364	0.324713866441985	0.662412962883756	0.0943516266105308	0.671062768350901	0.659169310315098	0.294519903565029	0.823928880043881	0.777425731013541	0.702821258248438	0.817479489358367	0.892030732666104	0.600303720117275	0.750907402680526	0.59355452617675	0.0419627269252826	0.916918695951965	0.457610527068498	0.659178234229422	0.717088017132207	-0.218932678884494	0.849413022431464	0.830735248237379	0.725293025965834	0.757117314684796	0.813690913946473	0.0203878245943456	0.797535785886122	0.77974029303056	0.762113725761538	0.572116960648295	0.526473189691844	0.472822586323754	0.848851355487937	0.750159179785356	0.441774118299965	0.716984971442862	0.530967324998063	1	0.528764480818315	0.629942431640359	0.0435039832059309	0.809971101313369	0.766757816840433	0.539693908698862	0.895039482220952	0.868910990992183	0.80031801548061	0.600418878723673	0.5283147773342	0.469328091206573	-0.184984737675304	-0.145800936616632	0.685184651897628	0.857962635965892	0.811384961338186	0.461514672353619	0.907740463917048	0.676400968809093	0.705504252735514	-0.113877532741309	0.715722983616437	0.285388742955947	0.749076636480426	0.532533434174708	0.793607479007081	0.865778688850028	0.695907636201345	0.595689690416796	0.471475402447667	0.61098441292722	0.919656441401228	0.612946408776408	0.90644011174294	0.740114112544548	0.96619680552907	0.870151533444838	0.746814805599702	0.610259370783036
DPP4	0.730211244444824	0.722974462189892	0.442714457292817	0.549472905215207	0.626934566342841	0.597895010597464	0.591934302992134	0.57219366401873	-0.546497288059214	-0.272466581571905	0.516416322577757	0.505953259632725	0.492696283124036	0.73680129490204	0.757331750477001	0.601941406661514	-0.276873662412068	-0.146621142548513	0.621766069428864	0.552502007323032	0.237617567532073	0.687384715556152	0.565213317357677	0.719195402080234	0.396842747883735	0.44839461894666	0.528723888916174	0.547077976816274	0.274225674976926	0.302258928000907	0.477648619083966	-0.0419637220949047	0.51032708183542	0.55233686077063	0.517680808298314	0.479364500565998	-0.508083681291608	0.643039057903721	0.581356722115156	0.518771753451639	0.635269050991308	0.47072219933691	0.519547691198649	0.560013583221221	0.493030490117116	0.668560171845027	0.303349787648425	0.710249380847253	0.208230253224793	0.57625918679407	0.693552559024547	0.617391737376619	0.318673869006293	0.344765098490713	0.528764480818315	1	0.603366016564241	-0.0487765562876738	0.65153153924895	0.809960361454746	0.113352894987549	0.663733377269052	0.524091165923113	0.480165716417761	0.675429184472611	0.628395781832842	0.231826209329937	-0.418200130121452	-0.519075576539485	0.532299402236919	0.445070087712724	0.416921619018922	0.510098365710676	0.455773730874426	0.781482205607971	0.474960613633421	-0.483935665445025	0.483201862856332	0.100524496019944	0.633739939040392	0.2961087385437	0.634917508035564	0.655972024197195	0.699186096135128	0.310231278451039	0.172436366141573	0.617859356624471	0.59081376813912	0.324992330452314	0.660422815945972	0.679674054898455	0.506324741069796	0.561215693847526	0.527139701248958	0.385997826235603
CD47	0.45356376552789	0.751763572437517	0.753469417600219	0.544059906535694	0.899937864256739	0.541284872260704	0.661105258872795	0.444632989648392	-0.026107568925677	-0.146537536906648	0.500722991266745	0.909879047767691	0.90996810954253	0.791737325181786	0.849232787179091	0.77209881705531	0.120230779514171	0.013767668258402	0.86635595014386	0.64254531707372	0.518982632909317	0.910846915169247	0.649487840321482	0.569539277933952	0.773145857202962	0.849421065035961	0.791834918766469	0.654204888453743	0.638211610349033	0.579810658346967	0.670700482249933	0.442881444706591	0.66321142841949	0.777851395928547	0.794924272848892	0.670462394550713	-0.0579204929533834	0.669974434354489	0.617187563230331	0.884063765787131	0.901892118991072	0.735289784636398	0.548396201296966	0.860253419396931	0.760029921931707	0.765705411020261	0.696314866630576	0.896706330279934	0.593094141260155	0.869625612441166	0.620720865558501	0.816910765054228	0.653617278083274	0.660481447086056	0.629942431640359	0.603366016564241	1	0.456625243467112	0.800626577757098	0.781384677591673	0.0319275441030703	0.675940655841115	0.686595813269544	0.70674970888505	0.742292392307915	0.835571001210086	0.599616304736967	-0.199096956298171	-0.278239350923275	0.848387373068278	0.412646145978966	0.708229717656997	0.781165735715835	0.471633647029004	0.741250277832963	0.886181040788662	-0.15175904154611	0.796499155527482	0.63706333712268	0.855746568618364	0.719658291652026	0.886784790855654	0.788273561951583	0.604476948127457	0.750345526871658	0.671727116118954	0.798263539067555	0.605091463878405	0.693126393766783	0.588332252866167	0.807883203149862	0.634032111202049	0.752841551707242	0.883072510464577	0.836888214086954
TGFBR3	-0.101715024339863	0.00609222346665464	0.0479461579409524	0.0341884842105129	0.361651353534904	-0.106951209975849	-0.030306977646449	-0.0605453654529236	0.717066257808369	-0.0420442906459253	-0.0545505015839417	0.328185751461603	0.396459938108837	-0.00155999416830517	0.15936048562716	0.152922022559609	0.197751770988903	-0.0114304605005378	0.147823466195237	0.0751429060076476	0.175546866867859	0.372413988418444	-0.0102829289627938	-0.0514396830634066	0.428492773323023	0.437868949525	0.207206107485122	0.0516016435414824	0.130715278501098	0.0158843493357105	0.110929869124848	0.99351135609857	0.138238632236857	0.476558053960228	0.160875581690317	0.0549674097138228	0.442971526354271	-0.0465955011008565	-0.0335765060456561	0.263665038354626	0.368079885840685	0.0433064556091891	0.086452304186045	0.468137423381165	0.0933752707393629	-0.01531759745589	0.361735292843862	0.274857192369906	0.323149038991598	0.249089179890009	-0.0690561325152994	0.162033064208123	0.163886218652276	0.0591833582837836	0.0435039832059309	-0.0487765562876738	0.456625243467112	1	0.224436210536624	0.0688850548881623	-0.124645317959309	-0.0318576703152726	0.1367098299673	0.420629914486384	0.0743925223592443	0.136864073519936	0.328869832613516	-0.0601157696228397	-0.078209824052086	0.540423149711811	-0.057021699104303	0.183404444556813	0.114534165551419	0.0591469360003145	0.0321179815822862	0.476866855534168	-0.00743388548901546	0.368168010855484	0.932795283575235	0.204414305044072	0.821259812734221	0.399687023131843	0.12332887497398	0.138915835682933	0.392678078390482	0.80517752788703	0.168633314230165	0.000522398924749422	0.643792536707887	0.0112382827149861	0.269736387676811	0.0563804795972208	0.107524614402551	0.537986084883935	0.627125479791242
OGFR	0.640722419720547	0.644070756706632	0.624246185082443	0.319677862734942	0.826249650669194	0.738373619088234	0.817509668617385	0.730949492820078	-0.192367672719439	-0.0247370887791228	0.713973162925063	0.807541043174076	0.725318014857729	0.80189768877759	0.716143853579132	0.569908515369208	0.0202359939682061	0.189302282471697	0.786233252581657	0.361931277460565	0.668967164377	0.81201608587005	0.551812104661881	0.771325553842547	0.687461596390174	0.773736065646547	0.810788261664603	0.751665086904226	0.605596540581433	0.623373447801607	0.65348322228565	0.219089446292222	0.810543066200842	0.6004322998627	0.720601840386859	0.687320959158751	-0.224116059448154	0.833674811126504	0.714053654777404	0.810154739899062	0.788984821718915	0.76666394954792	0.264304132392457	0.819859521280285	0.786742159021296	0.800249463479198	0.619028584639464	0.754933035307196	0.526995206281142	0.861480714970502	0.779358765289759	0.667335893202985	0.696971233770689	0.634962553667899	0.809971101313369	0.65153153924895	0.800626577757098	0.224436210536624	1	0.807216223658855	0.348128247794381	0.796473406049698	0.785486080435537	0.796259949076125	0.754373325569949	0.652247958408047	0.52551273792018	-0.215310159410843	-0.213723770444475	0.779875964406167	0.652420761914434	0.733424515707868	0.577073303777346	0.663422480681704	0.735230972938705	0.746295823033601	-0.121020499405515	0.74998826093047	0.438913918767795	0.817823788909622	0.621118200948302	0.8828090735381	0.815823927978565	0.717516603893833	0.644916523873266	0.576018005437264	0.709158809146611	0.75999913728863	0.686533724976636	0.76913715659841	0.828377328829226	0.774204346337866	0.817840889933539	0.812762163289748	0.721651077129569
TRADD	0.824457895925048	0.831654935261647	0.650982375076937	0.524538616056116	0.864521580672034	0.778255265663777	0.836223150090616	0.740163821428075	-0.447444056091762	-0.318491996980885	0.749560812072879	0.758231166579599	0.67315715575527	0.897097257634925	0.861553416211507	0.715050613998799	-0.140233248987196	-0.11543507849467	0.833228580238287	0.550656159740559	0.508852718820497	0.839158687601399	0.609387172001852	0.879437873824857	0.718043127155745	0.691973127638918	0.76013395802306	0.807182693819609	0.562019396569692	0.576730355848388	0.626365716025784	0.0798170739847011	0.754312919211688	0.658381085606941	0.721802276422308	0.701767521928016	-0.464111874775528	0.834954343845838	0.853129223282062	0.761855692727665	0.861788199638642	0.696107251178997	0.394860347787613	0.783754467384879	0.745641014974257	0.857029501221196	0.460276033555702	0.836106966309494	0.28116101654794	0.838136098140523	0.81704650982872	0.730098360118578	0.563808117164831	0.542243194906258	0.766757816840433	0.809960361454746	0.781384677591673	0.0688850548881623	0.807216223658855	1	0.188646034793232	0.865627072235777	0.785351623695423	0.722517417360352	0.784738074489148	0.779935670559216	0.342295585845076	-0.46520340711051	-0.525757178107068	0.72998000510192	0.628416413066663	0.67531699935178	0.702154734179212	0.682202669525922	0.937035075591296	0.746380276105261	-0.409479717417288	0.699884225440162	0.270328766082529	0.833845034851936	0.490628006368242	0.828382410327865	0.89236951455384	0.808953324848493	0.518052676783834	0.330103108008559	0.772485657643233	0.84768733223444	0.521172798825714	0.857739260950284	0.87940146152068	0.781295139494976	0.815208221629615	0.742089346134726	0.608933532564081
KLRD1	0.456407169324447	0.055647470726295	0.113337683191776	-0.173933631925681	0.0914235767773665	0.506703397920057	0.46050531265496	0.607901034782303	-0.000592366875772005	0.41994655209819	0.544240880790728	0.112664252147809	0.00189682130592916	0.243427673856458	-0.0163496002104414	-0.0753608105422191	0.209794091911006	0.405896470212843	0.0847783190860375	-0.341578007341156	0.213973675417128	0.0192660724549639	0.0716187336553428	0.454684945699654	0.137563530038549	0.0120231492471386	0.163063423395511	0.284280734117473	0.253329093799914	0.513568519676474	0.0844221258246172	-0.150442552077658	0.311305361157602	0.0340646391142048	-0.0208412829614554	0.24568722544384	-0.0397061225105189	0.490415729697359	0.352409750114077	0.0780311380254002	0.131343968120966	0.379459603109643	-0.433673886550214	0.187173492616689	0.113036318539872	0.336330821802601	-0.0621033660450387	-0.0383041115501283	0.100535975853433	0.196220579234324	0.408627679144051	-0.215299682924287	0.40858968063868	0.00126446372428452	0.539693908698862	0.113352894987549	0.0319275441030703	-0.124645317959309	0.348128247794381	0.188646034793232	1	0.503977436190169	0.267247127647036	0.345839279894192	0.213775098510981	-0.183029621875859	-0.10199888299863	0.311686555144027	0.34034723624689	0.0427673432286668	0.532652133439513	0.189710165767001	-0.182793916353588	0.519426629250154	0.132035608017198	0.0436856063088729	0.274162086828016	0.100465471794802	-0.113658898322702	0.118864910193495	0.0766741908552104	0.198347919346174	0.181237592978102	0.28174891561723	0.118878557631449	0.202325942869117	-0.0955659329359478	0.396272488937424	0.0964688398220751	0.429583129665815	0.178746249564934	0.468987766585399	0.254453379848904	0.105260832318132	0.0129655621957004
