""	SDC3	THY1	LRP6	LRP1	CD47	C1QBP	ERBB3	CD81	ITGB1	CAV1	LPP	INSR	SORT1	TNFRSF1A	GPR37L1	AR	CD9	CD44	KLRC2	ITGB8	ABCA1	CD46	MRC2	FZD3	IGF1R	RACK1	ADORA1	TNFRSF21	ATP5F1B	ITGAV	ANTXR1	NOTCH1	TYRO3	CANX	MYLK	CD63	NRCAM	CADM1	CELSR2	MCAM	RAMP2	VANGL2	PTPRA	FZD5	TRAF2	F3	APLP2	SMAP1	TNFRSF12A	RYK	ITGA3	CDH11	FGFR1	TSPAN12	CHL1	TSPAN5	CALCRL	ACKR3	RAMP1	NOTCH2	CD82	LINGO1	CD99L2	GRIN2B	TSPAN17	NCSTN	GPC1	AMFR	S1PR2	LIFR	SLC16A1	APLP1	MCFD2	JMJD6	RXRA	STX4	EPHB2	GPC2	TFRC	SLC16A7	PTPRZ1	TSPAN14	LAMP1	NCL	RPSA	HLA.DPB1	LRP10
AMFR	0.894719098067161	0.751543113988324	0.871967808023729	0.904677323880564	0.868679910901932	0.782491705711455	0.77253132011683	0.912195509238025	0.904111616064524	0.762374004480148	0.917393006667844	0.63729530496083	0.880723277844936	0.849078631952961	0.691198143082143	0.835520224076552	0.709498545301575	0.468873663559014	0.74631071265605	0.892831504516975	0.273691564653652	0.810944999833313	0.788147715625025	0.820836738546073	0.676616387904195	0.724602956523723	0.752387160478288	0.798022614529168	0.785510684665831	0.870291199518437	0.881152153751997	0.85254389606352	0.801149490061944	0.871276730092099	0.294355819414213	0.856996282026204	0.905137618541524	0.849785901901504	0.874320717364984	0.749275469317065	0.830463871711135	0.869791751747437	0.891325495862694	0.783695421504545	0.757785232285672	0.712719953160066	0.900177617765849	0.878424928836827	0.738687021737826	0.86803001990001	0.799278095773061	0.878490789302953	0.838185811949634	0.72089568576161	0.87341568580606	0.859312675036449	0.777291041350207	0.77931286054529	0.850284454529997	0.814207666257364	0.689211035010681	0.889770133743109	0.862754716459673	0.853588587699159	0.722680602841229	0.75741060420647	0.878078942945115	1	0.769964161782865	0.872877750221674	0.685216282755166	0.798882323502187	0.859091740638356	0.756343708711878	0.385885160793805	0.824101515476966	0.850345736720897	0.682571865923714	0.780975539093467	0.772574437477068	0.865585119468408	0.810176537214722	0.855833021246466	0.803768162834678	0.819804489414143	0.680087745934701	0.7699469450982
S1PR2	0.778957691874567	0.850174286667318	0.802309730235197	0.766671849929572	0.839741603058253	0.843984770404746	0.831297583634517	0.816885010415353	0.815375078502699	0.679106884481408	0.75313941700743	0.396650304415786	0.772074189809662	0.788396587545132	0.739825954470781	0.726964122121104	0.674278119586866	0.227038765832971	0.842405302135621	0.747743589674609	-0.0349767084800024	0.654403514023705	0.554463559249749	0.603972072438338	0.398576136664238	0.61336228393115	0.787729569649305	0.774024823246675	0.843467977241786	0.656951364653389	0.775009626130698	0.809778328706378	0.772444194395854	0.761774210861692	0.05133148448924	0.825461705585491	0.75393732497465	0.754987531441036	0.741141098274215	0.818841411448197	0.783914570880859	0.709151736006775	0.762103690943805	0.690605159953515	0.753548450144354	0.537989012810281	0.808355826751185	0.828154717349325	0.711924011739611	0.791538826898753	0.638063536949166	0.730704415099827	0.757134455402075	0.79926524603646	0.73236540428557	0.734802452897362	0.660253253694519	0.745687142563204	0.786192156271489	0.616097150742175	0.79971600650736	0.82583579658738	0.812046115152813	0.755173050782974	0.782713691208848	0.588403662360958	0.779625932146651	0.769964161782865	1	0.766160963858871	0.52870108460802	0.726548643759414	0.778503602775407	0.697177605128056	0.148458898190098	0.728320899959998	0.780638368677691	0.758540053414275	0.70755073137475	0.574470448590735	0.828985029062961	0.676437601651867	0.8112857377177	0.830365973688817	0.809711872753272	0.604420393735292	0.557742663229696
LIFR	0.881961946407219	0.774939361802536	0.841265351144669	0.850162148911574	0.895263607092569	0.794128034608539	0.779010664414392	0.912519177832211	0.892922321874835	0.756202060243675	0.879649126974046	0.51695561633461	0.88269110004047	0.886745847167495	0.702679006912467	0.824400771195748	0.75172759550545	0.503439358541199	0.760752213010763	0.871052019607504	0.213821417920628	0.752266762377649	0.780432473729415	0.780055572164024	0.614620653900546	0.67989407653498	0.751037236275549	0.811544323980919	0.800507709923174	0.832407970546796	0.868309142175866	0.849239054500389	0.791910315234007	0.848031960208012	0.283524561686186	0.890044494533944	0.877947942412135	0.815789618647204	0.859154316497487	0.778270516941718	0.810961888350992	0.845087664341465	0.857295902036915	0.771039333959462	0.731158392723107	0.752233024214365	0.89409885923277	0.850903565293141	0.761812078443929	0.834454918977536	0.780015594061877	0.825601786403292	0.832659472822854	0.750820855091467	0.897276523441545	0.807471632969415	0.742514814804215	0.761877174607034	0.845831467932598	0.786273157851405	0.723550566317828	0.882173441615037	0.864367890792499	0.869942849892078	0.749088477653742	0.738826976822904	0.865974450419355	0.872877750221674	0.766160963858871	1	0.622107263129691	0.738287258626779	0.848506874034859	0.750697934995713	0.314363162788994	0.790611911538921	0.786687517107552	0.67335113821777	0.788080916561394	0.750290445048658	0.850263100132576	0.803436424019461	0.867478257512882	0.804850874953778	0.802300408687331	0.627676739942593	0.729896066566881
SLC16A1	0.631971084582383	0.427377413239243	0.639557425026122	0.727818735743682	0.589680277932231	0.531715824960362	0.421977752866135	0.647977519350205	0.70300583659827	0.811077931882596	0.751729755200912	0.775238241179969	0.60927624465822	0.666012903467973	0.316583020286501	0.647957603687605	0.779085500307269	0.463260230594494	0.454385775381619	0.62071118621321	0.579056902914726	0.75069448699694	0.709745066621489	0.804381928883876	0.795014201265774	0.867715833911862	0.388723876807177	0.499848462571144	0.589204640885114	0.691557339451101	0.68272236489153	0.568204009477915	0.423459411807072	0.843152828629062	0.577217195522314	0.608114136568583	0.627844981115812	0.708216643459416	0.604851690814368	0.44319967957428	0.596357375064128	0.614064994367887	0.675793300271295	0.625953053326705	0.633451111376283	0.493352700849032	0.700827733262449	0.716028415262027	0.450280903643996	0.684639814538719	0.585634172309942	0.643969807339647	0.790665043718691	0.374731092268397	0.581406882368951	0.673549314511602	0.656935287022451	0.512373574919787	0.479567100060175	0.722225651997316	0.346499836752421	0.672109002339174	0.626489941802148	0.547991785317807	0.42798897434726	0.696236869965202	0.636289490168487	0.685216282755166	0.52870108460802	0.622107263129691	1	0.595122525595388	0.779631894949552	0.716458490202793	0.773198813655342	0.64475219540585	0.706185203320119	0.409749378255864	0.759875473786702	0.683973257621797	0.537612378807318	0.685554444221313	0.57907280894397	0.62840098717308	0.732540267527787	0.576041413995134	0.613613949677279
APLP1	0.797996589247798	0.799648682660313	0.822166957999845	0.8316205210213	0.8256143597961	0.807072610416089	0.819364854837585	0.838963359918256	0.837110869892103	0.67121268886021	0.793163252317645	0.518253319780775	0.783061241780141	0.758239865387729	0.766187301274908	0.790901459516831	0.647215918563674	0.249891648842884	0.792687437988947	0.790235934657125	0.071099759389229	0.682508978141934	0.626586134698594	0.676410639800647	0.514930995631627	0.625660921804793	0.765082658343083	0.887347078754384	0.797597087176348	0.728616451342917	0.780594782129548	0.798104014932252	0.794360055150707	0.797467523536851	0.164299170123572	0.81390625163008	0.810106551339391	0.83563526535974	0.778439949325074	0.758056162779213	0.82965073583383	0.767768500497045	0.819567817360191	0.685761792245681	0.773941701003252	0.556683855423523	0.826563517210636	0.853599679152044	0.708533583187418	0.804685182214208	0.648551408602386	0.803231202367957	0.754441137003523	0.75438194975879	0.777208307650633	0.808955276857205	0.698209106719258	0.712609847776034	0.819313113930891	0.649384130166606	0.740261581351271	0.829307990736727	0.818882803907918	0.756653860495245	0.743586624334153	0.693852585152576	0.798003464758894	0.798882323502187	0.726548643759414	0.738287258626779	0.595122525595388	1	0.778128778412188	0.679248416741894	0.235723427288924	0.86099900305046	0.804830577560423	0.742595101168614	0.690126553313416	0.657837357712326	0.836816835251788	0.704590296269749	0.837057843348401	0.809936225069213	0.783797543829749	0.607147022290491	0.664346969765918
MCFD2	0.83603637749317	0.768667843907413	0.847821204907907	0.878383482427275	0.871289926389608	0.814988167355545	0.764796728893345	0.880688422764382	0.899418261926388	0.819960222581045	0.8827195266499	0.664742998729449	0.832582220357926	0.854420834776537	0.66943162527685	0.820809380696903	0.783128490832219	0.463114797433684	0.774912947722538	0.839913776548588	0.302643330898719	0.812265147614011	0.730119595520641	0.810597976535467	0.682801848562656	0.855279586208087	0.712899564334868	0.790231079323997	0.838969064863037	0.795054302662126	0.86685005929451	0.822314930314136	0.748074154368701	0.943114319813079	0.349492459361023	0.879010106818372	0.844766232325957	0.858889195085491	0.809035845186507	0.766997700816327	0.820867334425247	0.815822260846319	0.87206782094869	0.77461182368138	0.748667109277685	0.644622555961913	0.888875945813755	0.914972566365025	0.736162379530665	0.866278598152196	0.720559261131812	0.813384660520906	0.882634185135576	0.717578379974757	0.814225828698161	0.820865204585473	0.742295250996813	0.69468998859894	0.79086299838375	0.77859563007713	0.714644620655113	0.870749660715702	0.852480151467716	0.811157183266772	0.734957062908756	0.754441948574057	0.840707825838036	0.859091740638356	0.778503602775407	0.848506874034859	0.779631894949552	0.778128778412188	1	0.842202021580713	0.434394703402977	0.844470396738214	0.820139036282793	0.691496545575852	0.847022041295841	0.74102153332988	0.814561935143624	0.812547237534809	0.849985216952602	0.849259424872005	0.889559341656356	0.680016701691718	0.731918641084964
JMJD6	0.681310316056983	0.71924771130668	0.743132096553266	0.743514873834488	0.797761693815211	0.780394600813625	0.652555644466537	0.771099277718446	0.818309523264647	0.697566041898647	0.77485889899617	0.587209930193972	0.760773876030572	0.731216211414184	0.561038838682862	0.708364196733746	0.688932078083613	0.415515906623744	0.705300884752683	0.689486461708713	0.26857911780287	0.719059632622094	0.602632526867886	0.697492195346526	0.548551440056327	0.798314831670112	0.625666488932111	0.668824341147577	0.828436883591525	0.665668682934263	0.767636553510472	0.783180436520489	0.625890812325511	0.846121556650379	0.358165103220652	0.79196348704465	0.712541612291722	0.797260196583841	0.725451437861625	0.724882024180626	0.734894398983396	0.705027936256991	0.753899767487942	0.715321396933627	0.756336698670802	0.533027349716974	0.802612288844129	0.8503086233223	0.626531435390478	0.812183940176838	0.582534681067853	0.669417899965416	0.78648864273915	0.674193364060753	0.6952741154758	0.749866057817453	0.616813116983071	0.668143040483138	0.665584465361374	0.679360788472428	0.643933399614368	0.77036045028839	0.73863375680674	0.679400173975921	0.656433930904854	0.64827678820896	0.694408178402979	0.756343708711878	0.697177605128056	0.750697934995713	0.716458490202793	0.679248416741894	0.842202021580713	1	0.341006524651577	0.743691695041066	0.773181625966328	0.665447693535271	0.785374908374972	0.664620760309056	0.68421701166478	0.767396679634809	0.772800486837702	0.825127451816828	0.835454170867057	0.698071640337979	0.624559815266082
RXRA	0.352129889873302	-0.0507735863402708	0.266668023023372	0.440056256705813	0.19494730566651	0.05875748280034	0.0125037345873806	0.301331764435393	0.342039902775132	0.61176005907671	0.468533903686395	0.661780284644218	0.256358318128029	0.38164141655652	-0.0347216430291788	0.353008782700135	0.599774731525416	0.462783659344457	0.0231312430544095	0.334987048178576	0.740187430007137	0.529474117077818	0.58173845517174	0.633490909623364	0.728455144915587	0.62729686753965	0.00880077736275961	0.139743659758359	0.118769290057673	0.500753910092649	0.364704921510149	0.142416217938071	0.044980434014436	0.51100146209738	0.723118976431638	0.24234750333329	0.343299171361433	0.353050763503132	0.293674387434894	-0.021677538878855	0.228094357346674	0.292420603992114	0.370478180539369	0.314736974850551	0.251581885936644	0.328119931541687	0.352156203266088	0.307545987847107	0.132879201223739	0.303567026711143	0.395743547660505	0.359938565997685	0.484485182175287	-0.0708285183209568	0.297703962592209	0.341625019633081	0.40482885288834	0.148577601458255	0.130825525972819	0.561896234760367	-0.0843125047202549	0.318165460220313	0.286682292493981	0.234419731388499	0.029435755174519	0.489020705646742	0.340706926206737	0.385885160793805	0.148458898190098	0.314363162788994	0.773198813655342	0.235723427288924	0.434394703402977	0.341006524651577	1	0.335873358985736	0.333154150991119	-0.0418232918046338	0.460192595799723	0.504475078205843	0.160231662327829	0.393096406469926	0.185048946790479	0.161786581859889	0.342855108957339	0.271147020181193	0.443245623674083
STX4	0.817742741642831	0.775295268023013	0.831947586997508	0.867966134677825	0.844990297245324	0.80682111249528	0.821397497354735	0.866963996723475	0.858459950414549	0.750777939290601	0.846383094718517	0.567504144162135	0.785306235506348	0.817395959214824	0.754883741158922	0.81281646591388	0.693327681681951	0.401642951161589	0.774870773575524	0.812017470394474	0.208932546692442	0.716118145459714	0.701224232335963	0.74119875049605	0.592426366725312	0.74944663379634	0.760028386567062	0.869193434289902	0.78923867210123	0.770611118364658	0.813388660476407	0.786814714775523	0.770623182400879	0.848557402070198	0.304818135863879	0.855837670912751	0.835083284094637	0.828876174851288	0.798502340734645	0.756365471787268	0.838439615491213	0.776034859215728	0.847244343769463	0.730870003709022	0.729940325942108	0.604470174554544	0.831351854646067	0.881754485763556	0.745458974716273	0.823535092601191	0.699945335523887	0.816038540582002	0.814887014786956	0.736640091820085	0.824255975398859	0.78176846456697	0.716359835211557	0.663496043067147	0.815984634663219	0.742135470592509	0.722362697173816	0.836918506027566	0.836910762199792	0.781347779955811	0.758541690989061	0.700619181385179	0.821378298570643	0.824101515476966	0.728320899959998	0.790611911538921	0.64475219540585	0.86099900305046	0.844470396738214	0.743691695041066	0.335873358985736	1	0.788296858357004	0.690952903369698	0.783549168224856	0.701492280794574	0.824966617135583	0.768195049459794	0.836573312646597	0.806132143196337	0.833787452727939	0.662706677754672	0.687374893088056
EPHB2	0.832076481772447	0.818371235492346	0.868946528351765	0.856695317359888	0.852668691223157	0.86852666304827	0.767686616196232	0.870234913410615	0.895805664402072	0.735485666981635	0.863106611560687	0.566528914221717	0.873355242440785	0.782287711754823	0.647870646375871	0.785154897400733	0.698722370938977	0.292532117736947	0.782461188700776	0.811934637376656	0.120374735494652	0.734589371210412	0.673254007102531	0.743322764695001	0.550637939701559	0.714376593350451	0.751226186489701	0.751722713045956	0.862699437474141	0.759818314286675	0.851601359485285	0.892030448769388	0.772483244379255	0.842534713996353	0.224152628648654	0.818129676902345	0.815655937812296	0.856415845722942	0.834627097260126	0.802502688519073	0.860247116575169	0.824594427648992	0.839756949603552	0.80471800392995	0.830244836301936	0.583543870927599	0.872551471895758	0.905734629735334	0.710143349150598	0.883606227332323	0.678515523257835	0.827303015647313	0.826569563923824	0.774941393866796	0.768476896618126	0.862766689949799	0.764425865675911	0.811053573189458	0.789612451432014	0.715009212459822	0.705396301475603	0.88083095010466	0.832490506617931	0.781365100735783	0.760392564340494	0.724616486587554	0.816024977206015	0.850345736720897	0.780638368677691	0.786687517107552	0.706185203320119	0.804830577560423	0.820139036282793	0.773181625966328	0.333154150991119	0.788296858357004	1	0.770258265688957	0.777352964125082	0.701151811004147	0.851434878260144	0.802736851688442	0.8309484611759	0.895228093314616	0.879045505164211	0.71002100774127	0.645641885591403
GPC2	0.703338912316602	0.896132181684813	0.75788527677795	0.718112609834035	0.799286322770852	0.876370367877686	0.834511043003307	0.769722169936455	0.770823211654276	0.513512610072134	0.69102989324156	0.30540658193019	0.725835361791026	0.675626806430378	0.790005506723185	0.651497394335232	0.497522489144106	0.0761306276077047	0.858081532055707	0.699392220084374	-0.202592235117061	0.536052951704886	0.436904954111495	0.496478557034802	0.264139971943665	0.487443166388763	0.819366197416646	0.727408875335143	0.838412920178857	0.551749128753599	0.712370672876854	0.823179160924067	0.837595248937184	0.684725157497228	-0.0549621394195781	0.773827763898239	0.703742297845266	0.708277774586812	0.728187287051982	0.822896973899265	0.800849897420151	0.682957565883362	0.72514994309894	0.674619591175342	0.762472518698704	0.46429960570415	0.751017187039089	0.811442889744174	0.692717930762975	0.777666244037527	0.515407273303565	0.681172744616193	0.665432540723122	0.845462341499665	0.687505264899714	0.69995791140135	0.618044813631175	0.725397827996317	0.750560691158522	0.50676510265261	0.83579781691339	0.790550290797119	0.755653608756314	0.710869117745502	0.797711680569274	0.563064057149543	0.70868397639531	0.682571865923714	0.758540053414275	0.67335113821777	0.409749378255864	0.742595101168614	0.691496545575852	0.665447693535271	-0.0418232918046338	0.690952903369698	0.770258265688957	1	0.585730156082051	0.522062090865686	0.831115933903913	0.645876875411285	0.792649898936767	0.861715735730753	0.736299832965642	0.58604125338485	0.48946333277605
TFRC	0.738060509592966	0.664128344296241	0.794549449949954	0.798408064637226	0.762019073867193	0.739923988280765	0.67702733736525	0.796039527556065	0.807617528001783	0.764122888349863	0.804305184969607	0.619758038668267	0.768184036526548	0.762002867657259	0.524732675260831	0.748530021958095	0.716665689566479	0.421845806862845	0.665745515744012	0.716087894526672	0.311110014239289	0.737279088333564	0.679276914631997	0.759326088595299	0.640238177997872	0.818650842606212	0.604595826210982	0.674597693990724	0.767989622202836	0.713338947369211	0.807675654376153	0.769733372360963	0.629194374652665	0.849453643621031	0.371373953250327	0.75544548495683	0.725278879747574	0.788995570153136	0.75017260452483	0.703611560272785	0.705061433849653	0.741080280933821	0.753243109257883	0.705876316522489	0.708717026888795	0.540414887648538	0.781812992538883	0.833286366971951	0.612397798619386	0.794725842194603	0.645640190410922	0.723129670874615	0.796300133566606	0.613252876554245	0.708451494101751	0.729040870907995	0.705739858286507	0.638579922934452	0.659206951622965	0.725224498478607	0.582612995948708	0.785936271720849	0.764008729666808	0.719181152382744	0.632370248864483	0.684415068375507	0.716445403506259	0.780975539093467	0.70755073137475	0.788080916561394	0.759875473786702	0.690126553313416	0.847022041295841	0.785374908374972	0.460192595799723	0.783549168224856	0.777352964125082	0.585730156082051	1	0.677035378967903	0.70778431837345	0.764283236164574	0.735618466029329	0.782402131139055	0.853886613967496	0.739878498193183	0.620557508649113
SLC16A7	0.765978695902255	0.532956930566889	0.704827484413964	0.78868228935438	0.723893072400695	0.573718976746103	0.554529322463431	0.768716058850715	0.798379094180703	0.753316199918179	0.827481709508997	0.628093828492142	0.726532682980197	0.768579708092713	0.524182153660638	0.713897199076397	0.714337822538014	0.59391121214343	0.550759640950613	0.786688991424905	0.45917241332243	0.756968035009657	0.792785363939273	0.791496460142313	0.731537526959729	0.661612337623886	0.596050867659249	0.641954623062385	0.592248591963109	0.817788243161299	0.737430278124991	0.658191539712726	0.632261121197954	0.77260254821998	0.496096253479701	0.754739922553482	0.791861393806917	0.722504983679659	0.771382384136795	0.536901536306995	0.702781533114524	0.751448932086527	0.788382521698967	0.672415697828136	0.629941647455483	0.727471945505504	0.792493174806207	0.734282663114086	0.647532563765862	0.705660304463346	0.738322381443257	0.740158113521684	0.777666407800268	0.538316455736557	0.781304515582505	0.767727016521698	0.681980859521379	0.652476054796632	0.701426558093109	0.758812005026999	0.501445623990857	0.739451789342696	0.729337896700092	0.721525757127929	0.544164877888853	0.746372972357051	0.783112982473339	0.772574437477068	0.574470448590735	0.750290445048658	0.683973257621797	0.657837357712326	0.74102153332988	0.664620760309056	0.504475078205843	0.701492280794574	0.701151811004147	0.522062090865686	0.677035378967903	1	0.709559447800474	0.740940458896407	0.739681410503172	0.629195546149685	0.637191327591486	0.56006739505388	0.767369504821174
PTPRZ1	0.931258492547718	0.897850372468299	0.91248056547016	0.917806877865015	0.914058220380643	0.867974606794428	0.914690095380494	0.946138991640478	0.91202501333766	0.716453198925162	0.889079240870161	0.485219237959714	0.894916590209328	0.860386073288322	0.854573760453049	0.830990770722183	0.655192789362498	0.277523048052196	0.880923944266475	0.921869209766536	0.0173215012480121	0.715578414052722	0.72051544408351	0.725092556370212	0.509569045097919	0.583739685593466	0.900906823543913	0.874101206727321	0.827950179369733	0.830573617598531	0.879662780074658	0.902096141661109	0.948487187882133	0.815472810524335	0.0787693771221797	0.900168471855184	0.927553093692001	0.816986972812928	0.907070438584034	0.861812978130834	0.913216418463922	0.880055134079911	0.90849338120676	0.798094558706296	0.780236958239147	0.681451680682062	0.910087992596669	0.892779632901013	0.834365104738387	0.880448145817073	0.794224248284882	0.885557544412056	0.819642109409014	0.878000182382027	0.911095325266533	0.857322664524087	0.814598667779685	0.82627849928525	0.939320472515326	0.73688332023544	0.831595302239831	0.939299332751871	0.909381047721299	0.899770383599417	0.861863665903396	0.739867241790245	0.912389229304098	0.865585119468408	0.828985029062961	0.850263100132576	0.537612378807318	0.836816835251788	0.814561935143624	0.68421701166478	0.160231662327829	0.824966617135583	0.851434878260144	0.831115933903913	0.70778431837345	0.709559447800474	1	0.790462883184784	0.911516922699844	0.867966226643551	0.78541672879267	0.629512199573852	0.704066396325314
TSPAN14	0.817849771123709	0.689387605451587	0.804578823574372	0.833195348569711	0.806680220475887	0.734325733286918	0.684110412174239	0.846274284480161	0.858994176577395	0.747572623725845	0.857761753197462	0.60702895822509	0.812052147970649	0.80407072609443	0.59962287010151	0.769793459277169	0.722692557228885	0.459929142569713	0.673435874640606	0.805486246720135	0.310586315732232	0.770131566246402	0.738410396637564	0.785346866838375	0.647761013067269	0.705324624436655	0.677336413646464	0.700329743670972	0.739784521519408	0.816515830569827	0.827500861321159	0.790341404266578	0.712954374773051	0.822618927702487	0.368438179582071	0.805954033189115	0.825227888100809	0.797698872350308	0.818922364629269	0.679897976094239	0.801333853891078	0.816111946574414	0.840693292453674	0.754410725246032	0.711065751636214	0.654590351693531	0.854152887927693	0.831774244440477	0.691634638768005	0.819141950435727	0.750078228957856	0.790200166323294	0.793039056687245	0.658986133246425	0.817152995999625	0.815884958825971	0.739462950038469	0.707766587474237	0.760097099713194	0.769831642302238	0.618539749616714	0.839849184280701	0.815828328964687	0.779726267579952	0.660422413938203	0.751730252292327	0.805675607185422	0.810176537214722	0.676437601651867	0.803436424019461	0.685554444221313	0.704590296269749	0.812547237534809	0.767396679634809	0.393096406469926	0.768195049459794	0.802736851688442	0.645876875411285	0.764283236164574	0.740940458896407	0.790462883184784	1	0.800174997561608	0.777491164556754	0.770529619143706	0.682905326813148	0.71835090170123
LAMP1	0.88192444512644	0.883576865609584	0.864550647374161	0.864354894131407	0.955473082665388	0.882975938505218	0.849364862706929	0.935421314356095	0.930300847742944	0.742096061009795	0.86436961057079	0.494638606505844	0.885296681554525	0.883477153950219	0.819490048736878	0.835123777420355	0.750576669959501	0.42426424741861	0.846858727866328	0.891192341387209	0.0889661140884676	0.732600364247241	0.722448685129562	0.710470557926452	0.529545630373821	0.648588644291077	0.856180128680047	0.882899287804407	0.88988983623254	0.808345939570036	0.859713375359362	0.868004755139717	0.873528463654601	0.861882521374918	0.176640743965344	0.955036635893598	0.895692500510699	0.849869928445798	0.854290308343435	0.848470877552959	0.895737249832337	0.832000664796344	0.902722788009096	0.79187568603073	0.806677717522672	0.744588961721533	0.941975322687003	0.914841638267984	0.806883523762572	0.859553099910924	0.732263510773691	0.842947256792573	0.835246102469475	0.864402781204848	0.899671301556027	0.860695372342572	0.744016086380191	0.821771652629448	0.925847835942131	0.720517508735828	0.840073584082573	0.895327960124399	0.90371128628458	0.8724274242316	0.831713537413433	0.764841120298557	0.899997123442088	0.855833021246466	0.8112857377177	0.867478257512882	0.57907280894397	0.837057843348401	0.849985216952602	0.772800486837702	0.185048946790479	0.836573312646597	0.8309484611759	0.792649898936767	0.735618466029329	0.739681410503172	0.911516922699844	0.800174997561608	1	0.890407200309058	0.819322985477639	0.700620781945478	0.732759303868441
NCL	0.794112076796061	0.930623253538492	0.874579976127755	0.818400817519983	0.905751660241998	0.963167254380318	0.842899510798707	0.873601624274468	0.89897590395143	0.707725881478148	0.812378791678259	0.467802017861756	0.854904107044921	0.788617182434565	0.732859407595529	0.784039476482612	0.681562241161408	0.244463926641314	0.876122260062339	0.797230938564065	-0.0206148012170544	0.683466576864273	0.593898135968274	0.65757516218017	0.444045471191162	0.696801551644246	0.804223382521644	0.801231076776426	0.959451362690533	0.67838915860879	0.84584535598786	0.913137575815507	0.82531708605212	0.844933730516408	0.116017401487119	0.870413390281017	0.791688231146944	0.85632331058557	0.820643153392597	0.894324303974438	0.865158125372114	0.798644232336274	0.822113615210076	0.783324596736872	0.859286796597238	0.557426350513976	0.880980029900052	0.929790380821844	0.751019588844013	0.89314591732599	0.626117682089818	0.786092250501981	0.810452723816943	0.881264547920987	0.761787306783681	0.825887471390138	0.747563038672461	0.796956434692894	0.813177885286496	0.650797942139159	0.815047474792437	0.8802606463803	0.85868733869632	0.810089460892954	0.844808641869866	0.68007753254287	0.808692032448654	0.803768162834678	0.830365973688817	0.804850874953778	0.62840098717308	0.809936225069213	0.849259424872005	0.825127451816828	0.161786581859889	0.806132143196337	0.895228093314616	0.861715735730753	0.782402131139055	0.629195546149685	0.867966226643551	0.777491164556754	0.890407200309058	1	0.911542225095281	0.72165727190711	0.585825455354702
RPSA	0.775582815548537	0.833284163937744	0.822088320699887	0.83716885106278	0.856830613339082	0.910042030025532	0.781379579246554	0.853162533061211	0.875211155986551	0.795257498654359	0.817935971675705	0.575198194571614	0.810882793206292	0.801122371136259	0.643568341672426	0.771478720757036	0.739963335530694	0.362633397505185	0.823167478413688	0.759106337916593	0.124991542629164	0.690772934706474	0.605121125702415	0.719090972948091	0.553616909777337	0.868387559054226	0.714559231459537	0.780874167170133	0.912831725445934	0.697233879922365	0.868181295149354	0.855174307503934	0.734586328745228	0.884892228299819	0.282202945796678	0.844624507838249	0.759588358460318	0.848782985245086	0.770966678947764	0.8114254662679	0.84394541930355	0.768299097586277	0.811540845308478	0.747096897431662	0.820862276304693	0.552798181036221	0.831577098894679	0.926179465808306	0.712208351152306	0.866965137839115	0.614538408410984	0.784840049062261	0.819663442217972	0.759174230121112	0.725605480189397	0.791663992805674	0.732895059418335	0.703962218595161	0.766535016557944	0.693885747134051	0.722177884174917	0.853950359225418	0.830441307483175	0.744852699318115	0.773077667638294	0.663742568897123	0.785645140733146	0.819804489414143	0.809711872753272	0.802300408687331	0.732540267527787	0.783797543829749	0.889559341656356	0.835454170867057	0.342855108957339	0.833787452727939	0.879045505164211	0.736299832965642	0.853886613967496	0.637191327591486	0.78541672879267	0.770529619143706	0.819322985477639	0.911542225095281	1	0.757648482861373	0.61212932233288
HLA-DPB1	0.616694205146325	0.633647158027289	0.653687818379297	0.680901218735029	0.688313053497819	0.704727003830407	0.583514509082507	0.707327291460206	0.729204370463457	0.594185273861381	0.686506602689194	0.496818167057462	0.678367232307141	0.623746446648772	0.509695930521825	0.618197270831107	0.537298748629145	0.40827226628343	0.611711685259356	0.633981418647155	0.189798076590128	0.576417426031559	0.534126044651161	0.603208086812396	0.490583710677821	0.650576114984662	0.567319601910763	0.591812254205898	0.69993130496343	0.600437504091962	0.672163395300667	0.688597858613667	0.602327884828112	0.695691858520263	0.246593742688515	0.671567474983641	0.637405101409543	0.695513454316531	0.651080563499723	0.618712233950708	0.676808660046277	0.65115385981803	0.673044576051143	0.603721478024241	0.675120941394097	0.522619471067592	0.702957940012936	0.740683363861702	0.532669700257499	0.716159633722617	0.51371904053012	0.643971657996539	0.656319283632702	0.600964060344938	0.612333331720891	0.646608110670668	0.581334111466862	0.612230027079761	0.641063106642213	0.574637645097555	0.562013454862294	0.675891781592473	0.651396490040845	0.59999608304784	0.581326500034795	0.592471522290111	0.620054247396669	0.680087745934701	0.604420393735292	0.627676739942593	0.576041413995134	0.607147022290491	0.680016701691718	0.698071640337979	0.271147020181193	0.662706677754672	0.71002100774127	0.58604125338485	0.739878498193183	0.56006739505388	0.629512199573852	0.682905326813148	0.700620781945478	0.72165727190711	0.757648482861373	1	0.589284996299639
