""	CD63	THY1	GPC1	SDC3	RAMP1	LRP1	CD9	ITGB8	SORT1	ITGAV	ERBB3	GPR37L1	CAV1	ATP5F1B	ITGA3	MYLK	MRC2	MCAM	OPRD1	LINGO1	CHL1	ITGB1	PLXNA4	LRP6	PLXNA2	TYRO3	TNFRSF1A	RAMP2	CALCRL	EDNRB	ADGRG1	IGF1R	CD47	CHRM3	TNFRSF12A	BAMBI	VANGL2	NRCAM	C1QBP	ITGB5	LPP	CDH11	NOTCH1	CADM1	CD81	PODXL	ADGRL1	CXADR	PLXNB2	TSPAN5	PTK7	DCC	ANTXR1	FZD3	IFNAR1	JMJD6	APLP1	PLXNB1	TSPAN15	SMAP1	MCFD2	LRP8	KCND2	FZD5	CELSR3	F2R	NETO2	RYK	ALK	KCNJ10	PTPRS	CELSR2	LIFR	CD46	NCSTN	SEMA4C	IGF2R	RACK1	ACTR2	PARD3	CAP1	PTPRA	HLA.DPB1	PLXND1	STX4	NOTCH2	AMFR	RPSA	ABCA1	SLC16A1	TRAF2	PTPRJ	APLP2	CANX	IFITM1	LAMP1	SLC1A5	CD69	LAG3	CD44	TSPAN14	TRADD	CD74	TFRC	SORL1	PILRB	ADGRE5	PTGER4	CLEC2D	CXCR4
NOTCH2	0.979666333158785	0.924809317287283	0.966532772090824	0.963287384437553	0.970180619177451	0.977824388612616	0.947074266169994	0.97710893110186	0.980992053152334	0.995021062174099	0.927714093634427	0.879391782229256	0.783030079622551	0.933163686606366	0.930096036404182	0.946671627908369	0.989065868694223	0.94192596523736	0.905864201629539	0.835993785715309	0.91392582457308	0.97440572398512	0.913821173186937	0.984433222926612	0.886757046942611	0.965164540518548	0.954636106143072	0.847604232229383	0.879417893597687	0.951244115007353	0.909144463910201	0.989428261117109	0.937660072864653	0.953043953967573	0.957060602718848	0.841489961840225	0.907033620403878	0.99418937636462	0.803526740914601	0.921464604677515	0.988719168316847	0.973094829315145	0.982254722200888	0.964364139810998	0.943552897923916	0.925720638640339	0.916346563924738	0.962817692225276	0.960545120792157	0.988984043682945	0.971937111348118	0.949022170586561	0.978512392631497	0.870960842422415	0.972989785602254	0.983012590545111	0.934922845500234	0.886869201864737	0.741709881207304	0.939229728134104	0.939498086680149	0.88749686556437	0.88613308063534	0.946202679097643	0.974703582113796	0.961131500137998	0.961538977672108	0.9713536942773	0.932136217579366	0.666210804977849	0.915466139619298	0.987461436980569	0.979170986309806	0.944851647592484	0.927753995634398	0.846605773181717	0.915965930986336	0.786869098141283	0.935815903771485	0.978775995428294	0.910852750311756	0.94966625775361	0.832337649503449	0.887786225532441	0.977836445426853	1	0.984706902843284	0.788270866322023	0.990218235057073	0.972605638109908	0.92909562099429	0.970141265672928	0.990998353420837	0.939632434304212	0.585239840581782	0.958926563685504	0.748991459631497	0.415788835775855	0.787061516134938	0.938349599978024	0.940401022884333	0.803812858702402	0.892707728350358	0.925950773267015	0.923744668908203	0.959023131992304	0.909402081763813	0.642542751351061	0.679041187051944	0.650290676280031
AMFR	0.987593600980406	0.909457767878185	0.986931580116617	0.953709015386192	0.988531542540385	0.964274709125414	0.973662345781704	0.962440445940916	0.984055546682932	0.990984707649451	0.902313458589082	0.884192641292799	0.796079809080337	0.947923316841398	0.941145279005202	0.938399405971491	0.98119736737128	0.943592242298929	0.89805119559973	0.832932730396966	0.921270070985179	0.982026019704044	0.911843326661024	0.974504038135813	0.895929376379934	0.969259486030539	0.973604952183638	0.875776642377068	0.906389735742751	0.929392620346365	0.934240565822765	0.990865078881942	0.968717875573794	0.941953689964839	0.969691552634928	0.844254041188958	0.88898877790275	0.991171031018039	0.852708151548391	0.940432128267303	0.989574069272286	0.97615885922329	0.994073965608521	0.961615016172661	0.966951537300841	0.931140947442774	0.91563045934397	0.9819982539733	0.979753723336119	0.995402625092974	0.989002483127911	0.926867768245047	0.963884125936098	0.896322437481096	0.985630595070386	0.98638601574388	0.963688990467202	0.898482940657398	0.789699635000288	0.949414453129182	0.947213784848813	0.906938274650946	0.872405695729062	0.910858725467339	0.960952313607557	0.968416429226109	0.971016331771788	0.980071256283562	0.917328784521273	0.690702337792665	0.940573139027948	0.96874907037974	0.95986801776645	0.959010392117835	0.960114448319741	0.90332521971086	0.935297122819751	0.834584777956871	0.957995021737782	0.964278753265137	0.938880737000737	0.96888100315899	0.837442274137352	0.91620001455341	0.983544094300796	0.984706902843284	1	0.834074491186049	0.986074804145444	0.982746459333936	0.952538516479575	0.991189127385189	0.996920635608876	0.960252398773158	0.635299957987612	0.97729290932192	0.800410915369163	0.466013704533952	0.842848360479614	0.963331964161269	0.963375408052961	0.842672561682143	0.921938748616723	0.949573995180193	0.951168971935257	0.981671359560009	0.950751454037757	0.683755269479777	0.725390767622348	0.688949190570185
RPSA	0.860550595176484	0.670821581126919	0.845578650663722	0.729093689313483	0.845602224439545	0.7565075505045	0.850248455232961	0.698176170139841	0.80278587724122	0.781647440847631	0.665778098363213	0.692901261484746	0.817263450100458	0.920328299257811	0.874231140309237	0.818388382509336	0.773159143116815	0.845960228684878	0.560807569739401	0.663480252292012	0.683494686514723	0.8625715980162	0.895830365206214	0.768792877984325	0.874611491495106	0.755567395124359	0.90628840289012	0.900789548710526	0.881178098915397	0.71181305072326	0.846972679849732	0.81208020682541	0.928567772208718	0.658627201107546	0.863808915641744	0.71409586736674	0.676558155626824	0.783065478530778	0.959118968281344	0.893576596584346	0.820979582259628	0.829693427891725	0.825183311842061	0.671870411691925	0.910703134969737	0.833966502232555	0.725255662226571	0.811025509995252	0.868004567569013	0.843424999550608	0.849815344723346	0.721861419010415	0.703098640865433	0.731943423544255	0.871143383530673	0.829276625062493	0.866303035051247	0.738139519598025	0.867543944990082	0.882492538724725	0.876475580647501	0.89599131071517	0.667693005794686	0.780253533443371	0.744724682982581	0.868020566073041	0.860090903643127	0.862498617081253	0.71433992458439	0.616248935568119	0.81562873956167	0.720841694564664	0.677326813974701	0.849874897458241	0.90543630648239	0.869534207941258	0.906166635250606	0.996922766254436	0.93249275179219	0.725337860157802	0.94153176941043	0.910714184832143	0.803136384262421	0.900490811490728	0.874163539453441	0.788270866322023	0.834074491186049	1	0.772911241527901	0.871496435643553	0.935763828659223	0.837611523473573	0.815273034406058	0.907540905807498	0.904810353094308	0.902346384538369	0.934268887452958	0.747173823588267	0.885546187691721	0.914610082278615	0.90190944848371	0.956808297055452	0.910283297495982	0.928396340733087	0.91791090220107	0.852841550017713	0.923107283888639	0.893675571124445	0.792868456619463	0.830041302357388
ABCA1	0.969554209195392	0.904070852869012	0.962141439972351	0.970934951820444	0.966508217670314	0.982433475614434	0.958487517098946	0.984153836253643	0.985101721430324	0.99343045468203	0.940064051247582	0.907771672243147	0.742093100548791	0.911960897226941	0.906777644248345	0.916845903370748	0.98571298389176	0.923789058797865	0.918230547410843	0.863849733145047	0.94955061421231	0.964848627660293	0.888909779113889	0.983682975311483	0.875051932136345	0.975442555840279	0.942847256720617	0.826830806624146	0.873118079979375	0.952803855772272	0.927005666790241	0.980807185411231	0.939763218212144	0.96807661936944	0.935739903768847	0.86922968650722	0.918542352045054	0.986657150755534	0.783807611585973	0.918539973571196	0.984244399194781	0.966626499281362	0.98758661702057	0.976443632247008	0.932770722399887	0.917284183274786	0.940380186063696	0.971938105213628	0.948550413009809	0.988373604583198	0.974161573554742	0.945877739897017	0.985126348379122	0.908252176407018	0.97041575171704	0.986541696232032	0.928206773646016	0.913708652292232	0.735994488676647	0.935885962449689	0.925739021665233	0.868846616581402	0.909504253448447	0.919685616925153	0.974834823148989	0.946396393173018	0.962026096027326	0.967447279815456	0.939982745937131	0.717098762019173	0.936874016943622	0.984831079722553	0.980053479979335	0.960127817780586	0.936232302024368	0.865649223528407	0.907724628071422	0.771544037941848	0.926745721289358	0.980666747201341	0.896479556845561	0.946772482887966	0.812184619740633	0.878359719597714	0.969892532131312	0.990218235057073	0.986074804145444	0.772911241527901	1	0.965885590247528	0.91387705308526	0.980159006581439	0.990492227667422	0.930466759533964	0.579879835396306	0.951440659372203	0.729588323978616	0.430423877681946	0.784570175110416	0.941474043698414	0.948004560450574	0.793509941479172	0.881946626095833	0.918705113101883	0.92232012529977	0.970364152707072	0.911041933631572	0.644413300369445	0.714504886586742	0.666915318393777
SLC16A1	0.990057185710589	0.878423418136304	0.989258511633805	0.94920965132252	0.977858249656451	0.959449589614307	0.976524244387981	0.935701288376202	0.981153751161561	0.974620138957669	0.902995139592195	0.88915686943254	0.841690980849465	0.977560300976964	0.959699032301006	0.954136794323804	0.975220203110624	0.974948702228647	0.819104696584814	0.856656218832077	0.897710958764494	0.985507558459607	0.962750593453238	0.969896200849968	0.94818678226632	0.959047302305636	0.989483083649324	0.926289312072231	0.949348551255162	0.936533268363143	0.960818351709243	0.984574578142106	0.984404200041682	0.90541210864252	0.986413641606102	0.870095195018714	0.903585350876149	0.970987009136877	0.895942267148668	0.97948223465144	0.988071919445458	0.991020234237141	0.983888267350389	0.908970538345354	0.98284661705033	0.96770407723327	0.91535377341406	0.9790840632332	0.986851076971105	0.98977947107773	0.986411284109127	0.937195167062792	0.940741471883817	0.894587433208005	0.987488584004684	0.985289584488516	0.974132249226427	0.915922040979472	0.850932738316606	0.978789015858169	0.98002071782215	0.950978617533847	0.880910502349227	0.948422606250623	0.950652820003539	0.984069721364997	0.989407363607785	0.993574861724683	0.927417992494961	0.697828337368236	0.960126907603261	0.945604238249024	0.919268169969114	0.976337790771981	0.980201406611426	0.933192745858956	0.975516454099668	0.87236930760022	0.980008162675303	0.95122961027684	0.966224696309817	0.991483271210769	0.825930479547571	0.952923716765877	0.986184377837359	0.972605638109908	0.982746459333936	0.871496435643553	0.965885590247528	1	0.979499649435334	0.969164505702155	0.983112166624239	0.986637942254058	0.656824913518567	0.993253658950646	0.858636514798736	0.483616709612775	0.859966171503308	0.959903692921533	0.983754771501337	0.843133130525593	0.929696055015761	0.979173298884978	0.939206098147676	0.988161443011408	0.946751053596962	0.699269370671226	0.760183038436363	0.680960411369453
TRAF2	0.972099832374676	0.842748559881946	0.963925301675034	0.874955803891757	0.946760169882265	0.894226172901425	0.942663443834765	0.859434297449011	0.935624120445265	0.927935382065622	0.815605416856227	0.804626921263912	0.881656777800296	0.991536854940618	0.966913531844354	0.947745101658565	0.918789096980558	0.962644811043902	0.749683583734667	0.774218491165883	0.812087619625354	0.97292552169784	0.963229871807215	0.912553241734607	0.948664319804798	0.893316711108949	0.990158395830908	0.957198421276761	0.956819049618734	0.863026351934026	0.931869610976913	0.951072509885155	0.987424642007728	0.820721255494232	0.977417988430287	0.797644662612648	0.817188632086499	0.929064080040241	0.958784089259505	0.977426263998266	0.954412507360899	0.95822439776633	0.950847259978942	0.842341636694372	0.990708700724726	0.942785429712625	0.838587753991099	0.932699232281165	0.980199235921127	0.960912077713185	0.962308376875231	0.863392995340828	0.866430104929973	0.828294549317985	0.975506103532458	0.94477944512424	0.952749317067268	0.846765169683082	0.901277154365297	0.961224263992225	0.978148386820733	0.977278370418401	0.791863865657796	0.907129664810198	0.887942250816898	0.975580261780354	0.966242671092015	0.96911943939406	0.851111794728585	0.626627526276195	0.917597638579784	0.87976321554464	0.852698146026568	0.940078479119548	0.970008150881804	0.925422923127855	0.982566177397619	0.940149200402944	0.993932842614963	0.884833929561266	0.993579009636911	0.987278728239212	0.867142736849757	0.9628776885205	0.975540417758761	0.92909562099429	0.952538516479575	0.935763828659223	0.91387705308526	0.979499649435334	1	0.947246976046868	0.947128068718921	0.989457843336268	0.728451531530891	0.987294423232385	0.930511478700668	0.545408791466413	0.915100104287935	0.968101933635125	0.970320957970108	0.900499357524342	0.969717355930986	0.99022109893465	0.949290191701294	0.961120287610042	0.959586309148447	0.755303117493907	0.761790158447042	0.71727889150244
PTPRJ	0.978098587926837	0.892599426003974	0.972672687408144	0.927214830937578	0.971271829933182	0.943196472949541	0.961335616925588	0.940752160368045	0.966832377932764	0.977292065182207	0.872680232336852	0.85940820569734	0.785792536899958	0.934148161261708	0.935941819624981	0.921547179179629	0.956788727360157	0.919595497672175	0.895063282255242	0.802532432582533	0.907715669067613	0.974687142277849	0.88967320025356	0.951747109427192	0.879406693083573	0.9459886332666	0.962984722924382	0.864840331464652	0.893836897444324	0.895404635944219	0.92210501379092	0.977896429771674	0.967372260094509	0.919363727478418	0.950252575101306	0.82287121126896	0.854285986565255	0.976536949039641	0.854714452614956	0.932847884099566	0.974131884293846	0.952768326141736	0.985173509643854	0.955078264249303	0.961852226794483	0.905488616883448	0.895112494831555	0.96338975675596	0.968365567172331	0.988158489602398	0.980114600999383	0.889420850874588	0.941831098547248	0.881091662773983	0.980889679895734	0.97222461171753	0.947469927054517	0.875104724585606	0.786595340419459	0.929531370331841	0.935273724771047	0.897938617816992	0.845974283075603	0.877901335785997	0.936140633652312	0.957985092117773	0.958753777501313	0.964110325844178	0.883358272283695	0.679844718759767	0.933231865728347	0.945772000261404	0.945201919587592	0.949560436779384	0.952236721083404	0.898285565923865	0.928287821081763	0.839154495823021	0.956055232236654	0.938369908271108	0.936748834309228	0.962406603535023	0.849209701357841	0.905403959693362	0.979796680182813	0.970141265672928	0.991189127385189	0.837611523473573	0.980159006581439	0.969164505702155	0.947246976046868	1	0.985324398768112	0.951219317252168	0.638927385982008	0.969076861025473	0.810121680896748	0.48824004297935	0.864079347041303	0.976720876467828	0.95844577690592	0.854170355803798	0.935968824413319	0.948067781637526	0.956718950755583	0.977876623655127	0.958786795535485	0.697027974363926	0.742848399466786	0.713066304424797
APLP2	0.989488695729299	0.921258305703435	0.984774816465483	0.960974015222276	0.983284901193632	0.973593506863634	0.971739143366005	0.970381218963551	0.989654238909135	0.997220446548011	0.91816482420828	0.888304915972497	0.80305521778551	0.949018052155958	0.942006942418268	0.950376260874333	0.987853102338009	0.955868884989949	0.900823009438867	0.846860212354322	0.923248706318935	0.986216016150194	0.918742135726438	0.98398029594268	0.908407746889474	0.972286351357627	0.973459417136447	0.87983998746527	0.913148043114951	0.943659643404505	0.937798817448775	0.993846255547428	0.960166329660063	0.948073031994627	0.969822277809919	0.849790860389193	0.903136598232965	0.995310295288606	0.841431535014623	0.943050319657951	0.995795728752632	0.983724246162708	0.996940648863872	0.9633304216721	0.965662677464688	0.944087173580869	0.921844926720378	0.979300847836116	0.978746157199855	0.994678163945417	0.990481171555226	0.938670822801968	0.973039893672624	0.894354327637125	0.98775604912341	0.989011820894541	0.955781407003487	0.904203462609719	0.790466931468172	0.951724997244928	0.955708482201831	0.912207263232483	0.884415253925788	0.929284496876771	0.96672850847478	0.971679414117394	0.975408301119544	0.985301703392102	0.928566749627991	0.691212460578899	0.938356326036137	0.978303369884472	0.969382718735624	0.961143297314007	0.954892143556317	0.895698269706375	0.937398829867806	0.81721930386467	0.954722130100983	0.976446412284513	0.933756341518548	0.965996613908676	0.834822652280109	0.919451158713697	0.986199926822402	0.990998353420837	0.996920635608876	0.815273034406058	0.990492227667422	0.983112166624239	0.947128068718921	0.985324398768112	1	0.961137794512734	0.60396870274182	0.97644213583619	0.787816288658029	0.424063428701004	0.820470602803138	0.951717976320419	0.960915422490942	0.817502949432809	0.914754400950016	0.944811727709522	0.935413659971081	0.979776998573608	0.93016878108794	0.650104644780286	0.694084096055736	0.653253182696587
CANX	0.982571398926591	0.861856713411909	0.97720297407235	0.901473857030566	0.956548312137942	0.920370645062334	0.967415439839682	0.882653910195625	0.956165821980975	0.945249162670139	0.852663421227297	0.844524321153756	0.894235471290073	0.992911837905726	0.972632539875765	0.963021544174344	0.939644754977087	0.983690695475131	0.758205607283069	0.825071942080286	0.84510641243223	0.985274874148048	0.968720024957761	0.933715156462623	0.974608830037124	0.917286983150947	0.996636743992365	0.971906336117128	0.982535817154003	0.893112718001116	0.96040228104872	0.963683857327754	0.985535118156746	0.842778935548213	0.983358641146934	0.829604659863436	0.854094743158735	0.94164587187773	0.945193877080489	0.988036523834307	0.970644423855456	0.978216494068404	0.966472169598118	0.856063423780983	0.995137099583868	0.977108751169308	0.874428491352572	0.948752320071524	0.986578944783389	0.9672981947017	0.978918098400976	0.886877914498097	0.891681560059589	0.857555740257028	0.985295943249583	0.958857650420314	0.964575105661693	0.888965738230968	0.910147514367799	0.969885968476238	0.993512466064285	0.979404627306172	0.833626449725398	0.926663029815626	0.897706248717969	0.986079780823018	0.983806779617963	0.988010576732876	0.881396193030705	0.674979231986434	0.938724947181929	0.898429247198355	0.869068568587543	0.962287279906131	0.982753621226965	0.949234331204298	0.990176181607191	0.914874077637758	0.993834994257969	0.914071096024817	0.989044962099318	0.992354657125913	0.834975952078012	0.983913214860844	0.983370040991367	0.939632434304212	0.960252398773158	0.907540905807498	0.930466759533964	0.986637942254058	0.989457843336268	0.951219317252168	0.961137794512734	1	0.687017384626938	0.995173403517666	0.91613918369861	0.478991506765704	0.883827985932607	0.95571604146667	0.982717801795699	0.8529014789259	0.950358817828361	0.986441592844143	0.927610230784197	0.974876444887439	0.940500251318717	0.699686629866339	0.736013966911339	0.660950818054025
IFITM1	0.641955022719356	0.441972551825155	0.624383653809568	0.544521359885718	0.661580460014735	0.56962230035742	0.663960024019562	0.514321418175304	0.593611382939108	0.568297835267333	0.493716937687358	0.553358266995991	0.583224751092798	0.706638790385133	0.644045252121903	0.567664301470473	0.570704698302982	0.601724423414869	0.370713034244153	0.517019743189673	0.544093189424185	0.640630173931189	0.685751189090956	0.565081207866976	0.646196844473399	0.569641485138583	0.692153953837006	0.664035872282135	0.647664712229372	0.520920941342289	0.654343506145789	0.589779894245445	0.748707378137068	0.493030606970158	0.629719551037853	0.584131404020424	0.502048916951006	0.568766699522456	0.772569883660118	0.673819356229354	0.601803615551486	0.606209400115683	0.614343043644853	0.480261693578919	0.69098373215819	0.604135957809584	0.578440952239177	0.617321243280572	0.635085240197708	0.644257970847426	0.638258494651336	0.541907693903558	0.511699374692969	0.591783211084221	0.655728954968394	0.63874388672949	0.668030462539516	0.577271191538243	0.645446247230519	0.695728516944909	0.635168671138583	0.643376812381784	0.51982442757369	0.560136592264509	0.561876088302649	0.645701010633636	0.64351108371776	0.651039704390727	0.540437085506639	0.57633857227632	0.620536842846245	0.524829056743864	0.475687099881576	0.672666636898992	0.731103335030985	0.674616761557265	0.679474689933421	0.890221389125096	0.73378133113717	0.522756531815364	0.739788565989537	0.714524274778724	0.628851040933786	0.682991380634661	0.662930065274918	0.585239840581782	0.635299957987612	0.904810353094308	0.579879835396306	0.656824913518567	0.728451531530891	0.638927385982008	0.60396870274182	0.687017384626938	1	0.691779104296869	0.736132430194131	0.898050541852183	0.710002813177889	0.755302269697906	0.721850461535598	0.908984530422733	0.698280324272761	0.725993056062165	0.788271156157437	0.647261487449755	0.78270580875146	0.953127792328195	0.777526336795661	0.900533916899196
LAMP1	0.991680217783896	0.86767148638285	0.986181923162932	0.923897246847452	0.97560430355039	0.940499434555365	0.97593126128768	0.909877895876913	0.968639756098116	0.963258655012507	0.873146201152587	0.864480032325386	0.866451371655343	0.985617008154204	0.972437491630876	0.95744460157117	0.957472340208578	0.975109872507515	0.798968549307412	0.830849495776346	0.872303657260009	0.989892696415252	0.964828404380926	0.951599343624089	0.96117476520083	0.938495190459386	0.997238449557889	0.94933945585102	0.965773855668184	0.908614987941844	0.957852940353077	0.976226078004595	0.989287777444382	0.874554687982442	0.98460771718956	0.845759189290345	0.873700502812193	0.960606182547229	0.924771438121698	0.982863113179091	0.979037338407191	0.981674531333144	0.978200738430547	0.887421930200466	0.994697184237903	0.969776231963481	0.892184041090225	0.963235173601306	0.98982648293819	0.981723300592673	0.986156583125736	0.906028846872428	0.915705389800135	0.875454265473331	0.991968526302557	0.972995684704854	0.975757183962096	0.897669110783227	0.871103485519237	0.972253829102116	0.985990631835848	0.963729486489099	0.853480273806281	0.932671759184496	0.922351690193275	0.987842254864555	0.986497876114485	0.992379627455742	0.898403244196569	0.697858660528693	0.948993990192309	0.923856251258191	0.897368389757581	0.970267150898292	0.984659201848161	0.944531930085105	0.984080280818302	0.904467922993318	0.991641921870291	0.929009795883362	0.980980723347713	0.993755953174967	0.837809402408389	0.973530740652046	0.989413653459392	0.958926563685504	0.97729290932192	0.902346384538369	0.951440659372203	0.993253658950646	0.987294423232385	0.969076861025473	0.97644213583619	0.995173403517666	0.691779104296869	1	0.890438373655966	0.504639911988125	0.87196582433875	0.968606247891159	0.986765216181211	0.865094250520523	0.948285350188021	0.986475704555921	0.948305227654815	0.984390805988276	0.955028770051065	0.719884405397046	0.747159546625541	0.694517158831524
SLC1A5	0.853017461502739	0.699742550532417	0.844696385667158	0.66474714581386	0.800291924320448	0.694659625629196	0.819452267218053	0.631243483813333	0.764116207583909	0.752750706039269	0.585270296920262	0.609895412424558	0.922265584244394	0.920191029545597	0.911954990317647	0.857056900974325	0.732862755402981	0.865882080755656	0.500488739447209	0.594240923791608	0.597961927343943	0.863079476891613	0.870839431180492	0.719228868604207	0.893378682302046	0.696536233142272	0.900955264391202	0.957948023532841	0.922226457297461	0.650173366230835	0.823892135634783	0.808576284933372	0.898245209668553	0.572010517550089	0.88080593698883	0.623730700668681	0.603843494096768	0.75782742232424	0.986940324846324	0.906630042684308	0.803903116383133	0.819504344762753	0.79777374886161	0.620799751863772	0.914924222659383	0.849074017266051	0.642547633132695	0.771643176579378	0.882083899699432	0.812089770238744	0.837119802128863	0.647677013683818	0.645272842818332	0.648798085606549	0.85616563262165	0.777480054105192	0.849739335478918	0.686083310866	0.930512079943798	0.83147606824935	0.900407766198011	0.931418154541989	0.579166766001775	0.745858926294841	0.666995237449891	0.886465467718766	0.84258982754901	0.846567360777921	0.638991384685036	0.477255092616969	0.791261607970218	0.658202010908746	0.626150301171058	0.808033121472667	0.884190098679809	0.88023390385704	0.918584987736318	0.95131966899611	0.924154767597143	0.684166595316653	0.947454559028907	0.893807627120324	0.764636941644662	0.930924361974194	0.857799433671199	0.748991459631497	0.800410915369163	0.934268887452958	0.729588323978616	0.858636514798736	0.930511478700668	0.810121680896748	0.787816288658029	0.91613918369861	0.736132430194131	0.890438373655966	1	0.51960932861167	0.90818176667576	0.872740938534247	0.867626322190816	0.844454994631528	0.911195114779648	0.920911647949827	0.830310081132047	0.837618817007033	0.879080471364838	0.706899764181491	0.710875892389638	0.628058808540606
CD69	0.442363641366093	0.17763077888309	0.4328001488545	0.425039103826212	0.492007142121904	0.43292996739485	0.494435491205027	0.381868987585496	0.431805987874826	0.391703922507514	0.388056292281264	0.47713938282067	0.265783771535212	0.486725733203427	0.40848911745503	0.304772686288411	0.404387344367501	0.366805224607761	0.260310553927804	0.413241917045656	0.457041944431155	0.426475957804389	0.513014790179359	0.410492933612844	0.428919030085666	0.44197051388779	0.485680972877475	0.407906933875321	0.411248951037701	0.384485431339441	0.492733566888616	0.392381588216077	0.591020386176556	0.38501884980434	0.411582191251607	0.529653312028492	0.410261356524675	0.384602521039013	0.547361578359652	0.491807232794994	0.408686005744761	0.410579008547902	0.439038426041248	0.34621496195418	0.482600617226274	0.380401397787518	0.475718012758547	0.473144556622523	0.424371056942206	0.480606787353257	0.441614601177554	0.419127238120341	0.366347717080586	0.517049329478546	0.46852163162045	0.488768725034995	0.507699523451754	0.45864120216317	0.414695002202543	0.547342708551759	0.413816286646746	0.432198589010745	0.444812084819769	0.399021801887116	0.446508797174525	0.422347156298885	0.469183063838239	0.454945535222847	0.42644036506631	0.56671901063647	0.511021666973047	0.376514266255224	0.323841612993621	0.530675651344929	0.554807319435817	0.51551296121625	0.496262168741374	0.709197134644875	0.539187316394813	0.343758837980551	0.528816744017926	0.538791724274281	0.467597048804146	0.447512079040956	0.467025711910684	0.415788835775855	0.466013704533952	0.747173823588267	0.430423877681946	0.483616709612775	0.545408791466413	0.48824004297935	0.424063428701004	0.478991506765704	0.898050541852183	0.504639911988125	0.51960932861167	1	0.549619131039451	0.61404857292978	0.565975075268058	0.794008765901413	0.520679850287885	0.560300272241466	0.674106185454953	0.494881142499174	0.64676028069152	0.952676656067114	0.787218359519657	0.943292100744711
LAG3	0.851411833794749	0.735165317554182	0.855498373264153	0.71408433784925	0.83340651902091	0.729816297115742	0.829771214942844	0.704190015937865	0.798149788667553	0.788218002865661	0.630169336699454	0.65734566047052	0.806071724816416	0.889512839559846	0.864445293437114	0.821555368367708	0.768648234131488	0.820990657144142	0.638174501529697	0.615419960191642	0.679883441650419	0.854180981458909	0.811754332677202	0.752216893986787	0.797620802677484	0.750439292033722	0.880698513516982	0.859105557339643	0.840871212268179	0.684966261418746	0.811483220259019	0.830548383042005	0.906666283694761	0.670886298167413	0.868153291497122	0.639657188812516	0.627312248761543	0.797872467650936	0.925165405544743	0.863732187620291	0.823886790027614	0.818230379419385	0.831862435851677	0.727048019711633	0.890732809596926	0.788336587660495	0.688808863220178	0.819797999416215	0.878064276087185	0.85163834493002	0.846170882025339	0.683501695863277	0.710824090575073	0.709287321385931	0.864915745009332	0.811703379405312	0.850481444399577	0.705582984531079	0.884758600968273	0.834418466898246	0.850487617537353	0.878817825256383	0.614938153137603	0.71095502586373	0.73607197760314	0.861397400629362	0.83869815779275	0.832210022213955	0.678143724469254	0.479035012988802	0.801068386846623	0.717898999047347	0.704504600439031	0.81223134184303	0.876630110484597	0.843879358710802	0.868643095139693	0.901488800292919	0.907314933497768	0.72651890386312	0.928631400617413	0.887263862892436	0.884254480362568	0.84597394977949	0.859972675318336	0.787061516134938	0.842848360479614	0.885546187691721	0.784570175110416	0.859966171503308	0.915100104287935	0.864079347041303	0.820470602803138	0.883827985932607	0.710002813177889	0.87196582433875	0.90818176667576	0.549619131039451	1	0.902524516554362	0.863401261637744	0.887836619432044	0.940905991996441	0.899866707480953	0.868139449011686	0.854613833329637	0.916812729558437	0.723286280767588	0.778571237152973	0.702544538192433
CD44	0.961858511773879	0.835111790988407	0.948540771005293	0.880987028975925	0.950090309221002	0.901843096583486	0.938687189488285	0.881313116453219	0.928788172852799	0.934850228606176	0.818651049438277	0.81925910336858	0.807940534724867	0.946375314605514	0.939681864806673	0.904258242227348	0.916581370417629	0.905559536000823	0.811049745683839	0.759820296725743	0.851563352185897	0.959517620402636	0.902914184148275	0.908346945988674	0.886444285558072	0.900075056723182	0.963873822808616	0.885267933331635	0.898404538527306	0.849257299733457	0.905601603143889	0.948140582697275	0.979772304933127	0.851751718826827	0.938964242160896	0.798156323981392	0.810645192814768	0.935417640504604	0.905011967716614	0.940706401595472	0.943638997137356	0.927468269695433	0.952364239049694	0.885915232838855	0.965436861515825	0.890609585402079	0.853289214484985	0.929727224530714	0.958017276929214	0.967991908655982	0.953142884401979	0.848622704031918	0.881730294554281	0.842575538578949	0.971737437327751	0.947191358460471	0.938622909753146	0.841173417650233	0.816921253390348	0.930099440902058	0.932613915655996	0.909660062336403	0.80092515900706	0.861644499355899	0.893911296241613	0.953072288909727	0.945211054027112	0.947719733728845	0.840498167505648	0.666557545706115	0.91328555488027	0.891695880374839	0.880055709917673	0.938360203140607	0.960403478119828	0.898403871342693	0.942601810654545	0.914921368256742	0.976090731164908	0.880623749002605	0.96373429614704	0.970180660874969	0.870914800701374	0.918037443023107	0.96985181059547	0.938349599978024	0.963331964161269	0.914610082278615	0.941474043698414	0.959903692921533	0.968101933635125	0.976720876467828	0.951717976320419	0.95571604146667	0.755302269697906	0.968606247891159	0.872740938534247	0.61404857292978	0.902524516554362	1	0.964145056142782	0.927008651453017	0.960613800540259	0.972246757352294	0.982521809543949	0.960683665578762	0.987522914059318	0.802852836981953	0.810485515521195	0.804269930728761
