""	CD74	TLR2	TLR1	ITGB1	SIGLEC10	SORL1	ACTR2	APLP2	PLXNB2	LRP1	TNFRSF1B	KCNQ1	KCNQ3	VSIR	ITGB2	LRP10	NCL	TLR4	HAVCR2	CXCR4	ENG	LAMP1	CX3CR1	PTPRA	CSF2RA	PLAUR	ABCA1	ADRB2	C5AR1	TREM1	ADCY7	NCSTN	TREM2	NOTCH2	CSF3R	TNFRSF14	RHBDF2	ITGB5	ADORA3	ITGAM	STAB1	TNFRSF21	RPSA	SIRPA	AXL	P2RY12	BMPR2	PLXND1	FPR1	SORT1	PTPRJ	IL6R	PECAM1	TFRC	CD33	TLR7	UNC5B	TMED5	LRRC4	RYR1	ITGAV	GPNMB	RXRA	PILRA	STX4	NRP2	JMJD6	MCFD2	TSPAN14	RACK1	SCARB1	CD81	LILRB1	APP	TNFRSF1A	PTPRC	ATP5F1B	CD9	CD69	SMAP1	CANX	CD47	CD4	CCR1	PTGER4	C1QBP
CD81	0.858693829813947	0.702817942476705	0.603589169342693	0.91394836143288	0.641145964466669	0.695998879656572	0.895617795029405	0.858119081711333	0.735831115073912	0.808159165837355	0.775756871413718	0.725050323501564	0.567091288518097	0.827957044616052	0.950455280351134	0.923674675542942	0.833102294746263	0.47063674650119	0.898967628884534	0.622470410846151	0.802802379448103	0.931855168082548	0.751991060127682	0.680392647131317	0.856800399739628	0.733518286412628	0.736066864660609	0.280664188103977	0.657751832090134	0.53306314232963	0.481899706047179	0.719288068051124	0.972547030877635	0.534371717915177	0.603533845639037	0.896433890686015	0.678158214741476	0.606166484123667	0.868780225361126	0.569913139795088	0.528149056326753	0.406179743145748	0.922705267764187	0.888544823957571	0.873419826561363	0.631494545756866	0.757004514799388	0.642052504894772	0.863329185385908	0.776096345391185	0.777922529833371	0.666230191008038	0.815660938934398	0.619346080330888	0.895809147571955	0.663909414975549	0.742355282786209	0.84731288058357	0.547410330357074	0.569315977842536	0.73221826317945	0.600861876460111	0.736867718701305	0.889901058312716	0.817266280505705	0.580483860199743	0.637096721271283	0.901846666172301	0.70236174449255	0.925959313585523	0.71076938141665	1	0.731125919653166	0.364149566979311	0.837211336075698	0.741831669504491	0.940454081757946	0.700310646555667	0.514955842730647	0.889835492914505	0.879466396192047	0.804238781060538	0.798678742155919	0.848411097626446	0.607949797392544	0.932393498063798
LILRB1	0.815824920735744	0.872956210854779	0.662347196328069	0.778222340223268	0.778653653033941	0.76766601518337	0.875771827509825	0.828450449445758	0.638713314755735	0.752709479000628	0.878456092224093	0.665610538736254	0.735165313282225	0.706548477345835	0.788572942471802	0.755617238705714	0.860245668698817	0.600795972713428	0.841858251820163	0.623100906406436	0.757261380339514	0.686059888143632	0.788587473701087	0.6596554089517	0.862369175783539	0.838425016752838	0.782858920946219	0.288687238290656	0.78665138324467	0.71502320092676	0.644520472787422	0.677343318553978	0.683199296212848	0.605004287161684	0.793460205849597	0.722840111143844	0.849287637275499	0.687757980669125	0.793929792777548	0.638134781374192	0.601978458189588	0.488787421067214	0.724107056681065	0.738977790469007	0.760487535837059	0.676052813057154	0.683237464188523	0.506507993075691	0.843655507688069	0.763853090891843	0.796107282424275	0.759669149846152	0.7121720241464	0.722307503218552	0.697001031915912	0.686221060421711	0.861639968357583	0.820420225062546	0.613684102945159	0.742248733505597	0.788675937246136	0.283427919939152	0.745588592569596	0.686091014402073	0.812872477160953	0.619450286483793	0.73656016460224	0.690250825664498	0.824774560069609	0.698575176232789	0.709605310305556	0.731125919653166	1	0.384198148788094	0.740663673703905	0.862451682302789	0.723690676014336	0.453272616506694	0.674471482149981	0.774974117518181	0.83038271297708	0.730534418431055	0.83165576641677	0.780436576305023	0.744869999455772	0.69938387856917
APP	0.306232101703657	0.40632988752959	0.205120746979345	0.478427398298634	0.357474235333568	0.401670934187173	0.43887986475694	0.507378227793188	0.297032641679848	0.528915386736221	0.367206105916586	0.255036540527601	0.335990984712717	0.243956395685083	0.343683704437112	0.453890910410914	0.606986300164175	0.289727921138585	0.388434736454451	0.249036646829542	0.326802337181906	0.439001422817657	0.29711479548818	0.802521773335788	0.363044091141092	0.398936215706093	0.428876397316481	0.149117658013788	0.379868255864423	0.314263790761292	0.305105164067611	0.411433910397307	0.316119684577881	0.75365463583322	0.347299002950798	0.327165216510857	0.387755044370482	0.309667409655721	0.324923280000232	0.23504623047906	0.220559935472912	0.683684420285254	0.457375173649154	0.381518542383826	0.319511917469288	0.245480523046293	0.694229440827322	0.204384889904833	0.370515346417118	0.600953339474901	0.387753017550363	0.358112079539481	0.405307256689857	0.379231141870273	0.215594700140216	0.29866690514678	0.505769301299126	0.428774553833578	0.443846581211815	0.392043018287733	0.652816536058629	0.183345046511143	0.522622989927043	0.238839455869959	0.487637779338948	0.40731464368563	0.332029999411224	0.482401306559059	0.446243951377701	0.396459078061552	0.425307729020481	0.364149566979311	0.384198148788094	1	0.300888982965068	0.364773941083119	0.518958347600643	0.396359750916702	0.26723163866892	0.586084874250769	0.566202977452658	0.511987713312827	0.331376941676461	0.322242376154452	0.342940190954467	0.467975793663964
TNFRSF1A	0.844675796654402	0.721176132253619	0.664739555192896	0.727534993165023	0.730854123295758	0.751046176442305	0.840399783589055	0.749241405274619	0.739584726246184	0.791186636433006	0.806378220745689	0.798068951599953	0.59673798748342	0.878962463285712	0.793311322338289	0.761629044671884	0.786290752298465	0.531774665783399	0.858078609457881	0.623929393544453	0.753054790628979	0.806622588228455	0.835903630565774	0.577235681434776	0.874467517162715	0.701715833206843	0.717512079328483	0.277293945438984	0.664500798498387	0.539702776553545	0.541647462166502	0.627262739881653	0.763296005383007	0.496287052898054	0.70523931817065	0.787010940726211	0.721880765340675	0.623681699751203	0.861122018550954	0.654542282524191	0.553419359953173	0.432639176927805	0.85844431065168	0.737265020086662	0.779536438193849	0.75431667988255	0.681372431058639	0.557765846100243	0.838672419202604	0.68071832993579	0.732090150570564	0.651200031485892	0.688908257136057	0.595061968225602	0.842296802540106	0.688739134103381	0.77247755587558	0.778645391814423	0.625901887343826	0.640001292261673	0.650160664120579	0.256218427636517	0.735054312534416	0.846612701002793	0.728427965682987	0.542669920000257	0.697253444643112	0.760488645693131	0.709098589163519	0.873054647418588	0.665137890452544	0.837211336075698	0.740663673703905	0.300888982965068	1	0.750741858146199	0.818876907554516	0.347524277298796	0.593469265647492	0.806695742953605	0.727654565956991	0.781460187633979	0.854242806722772	0.836518148910385	0.581538815818396	0.838707686442879
PTPRC	0.787661193403418	0.880206534781615	0.786182029045884	0.816672601461545	0.837374333825245	0.911121208133376	0.91256912784708	0.878380310466126	0.704568670720515	0.866318523059752	0.906559023102466	0.70585377050056	0.846662880299127	0.708651490901315	0.806938408163332	0.784396761466759	0.880094032919978	0.761089802319374	0.895468117220944	0.582974756662635	0.731763408620135	0.739991714998016	0.858090690947597	0.699880183170468	0.907117870013098	0.774606040520611	0.804072865565962	0.333055337510155	0.751465095766421	0.663601568162173	0.763190693401955	0.754378977232668	0.711779811588079	0.592839340964972	0.868156982827198	0.735878588198782	0.89755609567052	0.682057947793956	0.847163818320213	0.761319250682966	0.542914614644958	0.473907045202949	0.712732325999545	0.793072415965879	0.745527152551878	0.790101467033038	0.731706893050633	0.585316968348836	0.85091809171968	0.859414372817487	0.892030088237277	0.815082916465454	0.720783998138383	0.711074086203076	0.694359059717179	0.789371632903383	0.849405140643358	0.856760547712227	0.707251429722196	0.802845625794438	0.809905622505596	0.321289333872093	0.750377453248922	0.731964270159175	0.799943616171207	0.639283454357251	0.723761635412625	0.687065527863294	0.862821645310872	0.691602370283288	0.739668461411741	0.741831669504491	0.862451682302789	0.364773941083119	0.750741858146199	1	0.706842440897045	0.442894003656685	0.658611740424634	0.784711580219626	0.838302206361837	0.72801461021676	0.859431923677077	0.80002179452252	0.733508225332573	0.692745098644117
ATP5F1B	0.872740595256651	0.689269971489792	0.579942840191212	0.882145060290389	0.622570239054996	0.680707747224554	0.880333718222027	0.828029566191111	0.710858202280641	0.805432660164074	0.737024571954522	0.722761191316694	0.548969268853259	0.804590491442016	0.878853618969019	0.865867164119254	0.853598999745972	0.4824634877301	0.84340572983081	0.578423122757363	0.770859082524062	0.885810283121398	0.712216658338727	0.759726943013175	0.827249583939123	0.699312784591608	0.715523503565738	0.234377231769376	0.615668939394864	0.492432801420436	0.469188122308179	0.663622087830927	0.883968572700156	0.624121247768295	0.578867254209095	0.863285545719064	0.637051546313461	0.60998689347962	0.837204901345618	0.594179383992119	0.572045643234694	0.557804403082962	0.955718968112617	0.81874566081431	0.864187005368676	0.618502534024001	0.808083248692759	0.585293350878264	0.824680622027155	0.754697135824789	0.732601224792014	0.61201829118559	0.783743298092296	0.553735880491789	0.879932168629129	0.632082632652141	0.753080246054821	0.800926514673243	0.541549801238184	0.581322214933382	0.746437549670188	0.500897046676225	0.780659921285591	0.858876508186456	0.798496853279454	0.548432146069924	0.619036825149579	0.89843460366883	0.655952155411219	0.947286242026002	0.674774877096293	0.940454081757946	0.723690676014336	0.518958347600643	0.818876907554516	0.706842440897045	1	0.63200110357876	0.468516137598637	0.923871685616165	0.868311389353437	0.840206200478368	0.781209688265937	0.811512221242951	0.56408323848305	0.957109341697449
CD9	0.409509575884964	0.421399718568556	0.305732498543426	0.807894737204261	0.239363777503049	0.349475798036754	0.561251001991854	0.71395097376053	0.414930700266455	0.529572686451117	0.45585221698425	0.237506784880163	0.306074673077784	0.262311525076045	0.735556424070604	0.735541996028983	0.572195691476869	0.202605096169683	0.578149046808145	0.432944481226821	0.534951547141553	0.684144019075905	0.246796541340657	0.563834218461739	0.442248941452509	0.500726320830312	0.525199274016188	0.100862355268317	0.483854311664393	0.377581803342405	0.164858683203692	0.548276212702909	0.791120503827466	0.474389336489151	0.245503758568898	0.602682770505692	0.421031536770146	0.428389018923461	0.439096206242698	0.20738704256467	0.280324991267866	0.233417792832786	0.495116074899183	0.781338821893005	0.608222189336796	0.123454142100774	0.556100079025512	0.525264313097782	0.536885323527488	0.608502664198891	0.516867474843685	0.514797723430685	0.673041000258977	0.530047047109697	0.457619162943223	0.339068674912548	0.435447729187315	0.613310695924654	0.275696336854241	0.262001562926693	0.645012141791703	0.864400450674123	0.434806530628203	0.434751007781155	0.64289718565064	0.517662662308812	0.324307683458751	0.676268616029086	0.46115646382594	0.485882044211555	0.483304709457477	0.700310646555667	0.453272616506694	0.396359750916702	0.347524277298796	0.442894003656685	0.63200110357876	1	0.29721874470353	0.595392502011654	0.76165877376137	0.464881218771386	0.309464631904794	0.507574553284489	0.460876566490576	0.559184368902082
CD69	0.513128022583531	0.730482387139831	0.500096031381217	0.517192638650592	0.663969827797583	0.55599361015874	0.644338593445839	0.650900299609519	0.507078782013812	0.616657159941879	0.799464787445726	0.571692111626519	0.580335621952723	0.557469470295423	0.544384196007945	0.557599996086773	0.710777960773289	0.393238969475996	0.698809936721127	0.87138978634107	0.5016533327672	0.502804369764726	0.588094995492145	0.459850439431714	0.700058268181681	0.808562729880028	0.731155245235388	0.11363449173296	0.900007928099445	0.880601421001681	0.48318173913974	0.4883339379671	0.505459848845111	0.430607855657571	0.614432158758678	0.469551675142035	0.774887235254617	0.518868916973097	0.590962992512028	0.399816222011231	0.269075412232938	0.431711769333142	0.473914438559314	0.567575095251833	0.504143772362128	0.476073421913356	0.484707409407527	0.475802254636884	0.801965114108324	0.585003993672695	0.633499700846615	0.782143277996223	0.484307780741699	0.839492028004143	0.421147444598909	0.536759694893292	0.712430166352971	0.727208902369728	0.573475265188322	0.589886551770038	0.604680272082949	0.170350609122181	0.598705615169392	0.526576430644202	0.777416518030593	0.720111050168238	0.862025518888434	0.481262637865922	0.731708958351001	0.481575810410496	0.507250289086612	0.514955842730647	0.674471482149981	0.26723163866892	0.593469265647492	0.658611740424634	0.468516137598637	0.29721874470353	1	0.571043551982405	0.575473468368966	0.497365082653959	0.610279116408363	0.664301064064652	0.86520744440654	0.473904762426029
SMAP1	0.858534241121278	0.785215335492621	0.611815327745942	0.879851660635428	0.705944089320987	0.747757995023354	0.917049576975122	0.879682065392226	0.70341180178417	0.851129658014828	0.819544720074255	0.742049749131361	0.635882337218489	0.783754405538717	0.855132413733724	0.863615783530308	0.916919268274242	0.545338222974019	0.871578901053396	0.629122205991974	0.772524659795363	0.863688645729138	0.748849041171279	0.803101026906655	0.857226433161222	0.764897016004969	0.796969365782414	0.257844043900097	0.716520565597401	0.603323959340121	0.572610187961146	0.703825507704964	0.833662147996011	0.71371518633401	0.689283646027529	0.822095053195468	0.745244960763461	0.634693420978342	0.837381239532992	0.596425079201045	0.58477112261801	0.608115282267153	0.908404769732198	0.812435383818332	0.832098805641435	0.643833231738566	0.846917352471236	0.577010190682632	0.855815473989438	0.838108891033497	0.775378753293076	0.698968950968179	0.788643980539958	0.663994903545381	0.814402083369609	0.671496188204465	0.81830781746945	0.849198093403081	0.624927585153457	0.666352819761537	0.809759990343353	0.434309259567237	0.825448019875638	0.81714685860342	0.856812078272495	0.622249949902817	0.705083521297616	0.87214469539154	0.747434802555181	0.88638324851513	0.723607131338718	0.889835492914505	0.774974117518181	0.586084874250769	0.806695742953605	0.784711580219626	0.923871685616165	0.595392502011654	0.571043551982405	1	0.893711973757818	0.852173492151202	0.818344741482515	0.826170000386495	0.664243161379264	0.899569429248898
CANX	0.803003683509255	0.804428332614274	0.624561149499991	0.952829973444864	0.684217145330249	0.768960003638885	0.914146791082633	0.949124860969912	0.704642455771181	0.867196957212073	0.833907260968568	0.627954796564139	0.692243150931328	0.662571437768146	0.928008372947426	0.9145092060522	0.915970744937706	0.569780165601778	0.885686138368244	0.606524311873492	0.816644088421462	0.865893199661146	0.71964422988118	0.827379565300533	0.841532073959341	0.783544941001322	0.814410960530064	0.233362500781349	0.740761423725935	0.617953843903444	0.600684086994429	0.762878949320081	0.870562837281789	0.727371376038535	0.679396236924599	0.830264323693482	0.788183707196242	0.672383292995385	0.806926607000212	0.595746443269252	0.604576888481594	0.569195706855969	0.821409021852891	0.912899967698033	0.851250912787709	0.60437474377479	0.827081590379838	0.650034565154315	0.844872321778171	0.884492161934021	0.829518566869664	0.765653505960417	0.82517215306852	0.717721826959148	0.752994439286582	0.673859701253524	0.826651406538384	0.892960857454384	0.630847837124982	0.653926088071029	0.890485331543631	0.559331030935225	0.776175569572413	0.736689965661428	0.871360165775103	0.673567447633768	0.655819284813267	0.87022435936375	0.799211384642383	0.794560805254292	0.763644770780364	0.879466396192047	0.83038271297708	0.566202977452658	0.727654565956991	0.838302206361837	0.868311389353437	0.76165877376137	0.575473468368966	0.893711973757818	1	0.787014659262135	0.776603310886284	0.810536264387224	0.719292791757559	0.831460153790008
CD47	0.839029074858553	0.733464716672344	0.585988397276674	0.778681990097198	0.641799250681835	0.669937474713233	0.841601273050371	0.784777914501866	0.627006571846027	0.751172413707036	0.748873163798326	0.683394608792094	0.591765673951584	0.736705513783478	0.778194689778546	0.7533177579702	0.843139421542079	0.52913495289022	0.821380685967098	0.515990983230361	0.718525979579071	0.744517677424544	0.721588260196838	0.728822266256072	0.797866939979881	0.69212154426317	0.675420178869703	0.258009024057146	0.607389338435808	0.522684584232041	0.519237604531919	0.658136534778034	0.736273761512608	0.587971089270622	0.680312720896677	0.771639204915084	0.660835846986997	0.544921992597904	0.79258591548199	0.584774321962413	0.54522243450768	0.520394998743063	0.869425815611427	0.703988840224007	0.738683536055591	0.609500073706019	0.802326684788193	0.42478055062848	0.775454497235939	0.758136461276127	0.703649279127986	0.610997287757248	0.676051414200741	0.549137917625362	0.777488816433022	0.624161168536736	0.765824495941549	0.784134138721859	0.499007417369724	0.640700615878764	0.738992835183455	0.295390944606829	0.722454154781831	0.734497558819421	0.751665630944447	0.472466595310397	0.625275398849691	0.775776270642679	0.673572223087635	0.839479663779152	0.663409326800605	0.804238781060538	0.730534418431055	0.511987713312827	0.781460187633979	0.72801461021676	0.840206200478368	0.464881218771386	0.497365082653959	0.852173492151202	0.787014659262135	1	0.78465086070262	0.753950485808953	0.579994509652089	0.834577758650062
CD4	0.871363038970679	0.822327544119053	0.685428232671198	0.750239311142741	0.83726989635687	0.852109796836391	0.901343966128256	0.800275832850191	0.729727947633134	0.834754041835087	0.860322635421617	0.807473345652271	0.764332166283186	0.865618740303093	0.808711511182736	0.775660028954402	0.839025450594018	0.675090608114338	0.882553240944598	0.561028332847944	0.742836003917327	0.772960578320596	0.904039036694916	0.645911939660584	0.922931617207421	0.766507548391271	0.755371749745219	0.350821637139863	0.699142776112196	0.59341245861886	0.710189031387108	0.672364879460856	0.720357939351334	0.544378593755454	0.808593417318742	0.771199314630959	0.811553807006156	0.63062647658809	0.880829604145106	0.72997043940834	0.59309238711047	0.509345116292046	0.833026833719327	0.720853398518144	0.780324173918141	0.841196296108024	0.724869819271155	0.529873450749988	0.838386951476348	0.786019490973974	0.819387077232524	0.716761588488231	0.697663104355426	0.622284056220337	0.822181049337189	0.735862526777257	0.851036883013542	0.801409049733381	0.654052214686486	0.73845799893989	0.714164189553908	0.194685338855768	0.785403158673636	0.835370123884725	0.76040730705203	0.558642287695243	0.730195613001163	0.739783712696416	0.787633124920826	0.824387130807975	0.719580835351425	0.798678742155919	0.83165576641677	0.331376941676461	0.854242806722772	0.859431923677077	0.781209688265937	0.309464631904794	0.610279116408363	0.818344741482515	0.776603310886284	0.78465086070262	1	0.832992780385774	0.657623863450048	0.796231939864045
CCR1	0.828595738591236	0.788994780132027	0.663642286476894	0.807941562098437	0.771514365113574	0.752910717213638	0.878157229571463	0.831144084116158	0.744388235423013	0.843265674546973	0.867589135788963	0.76436547459604	0.66599305837532	0.791631012838926	0.846372243128398	0.81033113485376	0.836681759693619	0.554984872391771	0.886034522879056	0.693496307698108	0.763316767981684	0.844938684473915	0.794154541669893	0.608127106084442	0.873608979398271	0.792938538164304	0.832709746405369	0.243578420447733	0.771913508824899	0.639664273276452	0.556314730602574	0.651932651942099	0.815320518838758	0.544265877671265	0.691173527779394	0.814821714653445	0.785440225011666	0.629194975031132	0.836177581303613	0.645222598163093	0.58965743459999	0.461841015410292	0.816185356908667	0.816757841078835	0.828329795051337	0.691064194947747	0.705051973653946	0.651771003955084	0.875046133489944	0.766071144698929	0.830796113375058	0.777728031314603	0.797761630268882	0.715125556079756	0.796643419298063	0.665490406197025	0.791523699020283	0.841287234645206	0.622937967675441	0.682374465628026	0.736307106372318	0.451092585046153	0.743637729953114	0.819764637345056	0.819058671117123	0.678188853755691	0.748236666520285	0.793933466238303	0.778949404242534	0.830229916081633	0.694840523915455	0.848411097626446	0.780436576305023	0.322242376154452	0.836518148910385	0.80002179452252	0.811512221242951	0.507574553284489	0.664301064064652	0.826170000386495	0.810536264387224	0.753950485808953	0.832992780385774	1	0.713100638477624	0.821244920746676
PTGER4	0.611708261607058	0.787143215318031	0.517833292669069	0.655352847075632	0.657881618097442	0.571798206647756	0.731221462042863	0.742554252414433	0.515408088121201	0.677237356093984	0.830163863828681	0.57184242275126	0.67050950950576	0.556232067062092	0.667362715235252	0.663196726738634	0.79734147741666	0.455142739844198	0.777803860814318	0.827025582321718	0.592097785773803	0.582401462163256	0.580838213592163	0.576093844274006	0.756427877505025	0.861341467195302	0.809994687498041	0.160296943951756	0.890831841118289	0.867082487286933	0.497625648398589	0.579969602130675	0.611393763456975	0.518265976625705	0.653441518393967	0.574373185814627	0.801443619374108	0.53363763594341	0.641630570037938	0.430165455082193	0.400770090348992	0.467554792425907	0.55824190405496	0.658145607878491	0.613946395209098	0.441573204314054	0.568369980729258	0.515742687721858	0.82907384796766	0.684950407477509	0.703610484564593	0.823527139657108	0.608674732391407	0.861716067646607	0.492242785963798	0.566097561093463	0.768220693450171	0.801955927854794	0.55245639419094	0.631939947379388	0.69348217774071	0.308200703774286	0.60639527806587	0.576065080629989	0.848783944961083	0.717490825421316	0.847674671410869	0.579197449345921	0.754269279933538	0.544272549490711	0.62400189715208	0.607949797392544	0.744869999455772	0.342940190954467	0.581538815818396	0.733508225332573	0.56408323848305	0.460876566490576	0.86520744440654	0.664243161379264	0.719292791757559	0.579994509652089	0.657623863450048	0.713100638477624	1	0.54626574853073
C1QBP	0.872963357537816	0.661196607942653	0.612524920563588	0.845447168856229	0.641721016018667	0.68630383191843	0.869382245753672	0.788505477240878	0.739468700501478	0.796588864066628	0.735409662160877	0.760164966455639	0.533819908009625	0.839935520994932	0.861740176206345	0.850766252677996	0.840895140125364	0.48147673510342	0.828349125783055	0.561780386566029	0.772492706967086	0.883226690968952	0.744777794143098	0.728066092374012	0.826998836063672	0.663466368874178	0.689087665930203	0.23188314477617	0.586752109448186	0.460454838651297	0.479572999773575	0.65601317650133	0.864756762317247	0.58711674754848	0.578185725310137	0.866105779352349	0.616869950014438	0.560735867902213	0.853428953351691	0.618738434618306	0.551755735705463	0.535204787778341	0.971935861296555	0.785570716602334	0.847197259308863	0.674937199466326	0.766908749659951	0.569886691329773	0.815703064599737	0.73459400534968	0.725689671017741	0.571976113857358	0.746724203092106	0.515437976524582	0.905044133401167	0.610549754650251	0.729048039663653	0.791058923140487	0.553406695877617	0.566929706251804	0.696436298271289	0.43532362424566	0.751853695440126	0.883066883245317	0.759779717252045	0.497546977365632	0.632128646498407	0.900195699883733	0.65018309092222	0.973496645749989	0.663108434280435	0.932393498063798	0.69938387856917	0.467975793663964	0.838707686442879	0.692745098644117	0.957109341697449	0.559184368902082	0.473904762426029	0.899569429248898	0.831460153790008	0.834577758650062	0.796231939864045	0.821244920746676	0.54626574853073	1
