""	CD69	PTPRC	CD44	LAG3	ITGA4	IL2RG	SIGIRR	CCR5	CXCR6	IFITM1	ITGAL	PTGER4	CTLA4	CD47	CD2	CD3D	TNFRSF1B	CD27	CD6	CD226	CD82	CXCR4	CRTAM	ADRB2	ITGB2	CD46	CD28	CD3G	CXCR3	S1PR4	CD96	ITGB1	C1QBP	F2R	TSPAN5	CD81	CD8B	SPN	SLC1A5	CD8A	CD4	ADGRE5	TIGIT	CD7	RACK1	SELL	TNFRSF25	KLRD1	TNFRSF1A	ICOS	SORL1	CD247	PTPRJ	TFRC	PTGDR	TSPAN14	JMJD6	CLEC2D	IL2RA	HAVCR2	SIRPG	TRADD	CD5	SLC16A7	TNFRSF14	FAS	CCR6	IGF2R	TNFRSF9	PDCD1	PILRB	HLA.DPB1	JAML	VSIR	SMAP1	PTGER2	ATP5F1B	KLRB1	LPP	CD74	PTPRA	ADCY7	LRP10	RPSA	CANX	CD63	STX4	HLA.DPA1	LAMP1	NCL	APLP2	PTPRZ1
PTPRA	0.690514752230911	0.842418121495882	0.835056488631841	0.461540526742244	0.859076931805244	0.819058395977696	0.755162166181802	0.336894404422576	0.640918110041513	0.603135295717394	0.749712306640385	0.615228361731118	0.691405270123467	0.774564557998474	0.789436403356718	0.780746897061431	0.826409613578002	0.676593820823698	0.68225800896431	0.71545568116015	0.798282655593299	0.699510624290884	0.138316341580665	0.206448346411372	0.711610820287291	0.821529345855874	0.853965801709975	0.808739999040092	0.471949200369201	0.745697980323104	0.784124565803777	0.811669872400237	0.651468584860941	0.372414163560019	0.80677644514763	0.489860768941926	-0.0208249281066379	0.760855619656141	0.665388615065842	-0.0469963331368404	0.741488803874215	0.702568159311112	0.70886388453039	0.78030153254568	0.696289111140779	0.427681772044752	0.642829114287356	0.1223774525885	0.592871653796629	0.729551779099007	0.652634226043002	0.772932682427263	0.740957800536578	0.782669203097063	0.00875323019268755	0.859501532200992	0.413671255355195	0.871893311315871	0.695472282137306	0.715727914322414	0.775432516805824	0.579364971152818	0.724165194484464	0.76353897564412	0.820131263935796	0.788107447980485	0.748301245329485	0.766407200909582	0.714606150622949	0.59040247260386	0.326175525080754	0.5035776707487	0.733553845274394	0.655024237785913	0.764590055298933	0.410746150332756	0.725152552962771	0.52692698861214	0.807843355356856	0.540679640415517	1	0.734914661611575	0.814198816713098	0.609805558801037	0.718713005665158	0.596611389216552	0.777634092188512	0.480146100950682	0.767913117984845	0.873274731280234	0.511538940848561	0.0879650219819908
ADCY7	0.566575348902025	0.800103858755277	0.77745708295637	0.49497900327631	0.729901645630998	0.711368280402412	0.642906475409004	0.421831042554432	0.476014997674539	0.4844883605104	0.737256394312053	0.559688623876646	0.52793517350543	0.659112418143641	0.651655657069295	0.644979917855828	0.706584558289244	0.587889020181255	0.582241140308203	0.600504436431224	0.713966055316163	0.618207531037806	0.254350478831545	0.400507981692135	0.745185898066146	0.714761400891987	0.661087783444089	0.689749682810592	0.423319130309521	0.577809575643314	0.704877075056623	0.737150335366339	0.53269130214994	0.415542296279434	0.673699743079527	0.563727981431567	0.0822067424077792	0.677907405612627	0.6596665295822	0.0971232545551128	0.655120865512456	0.728911732350134	0.57190889703199	0.687525710635866	0.575640887063844	0.338270563177398	0.516846771862728	0.230398079989926	0.598806350124025	0.549956515328135	0.667646920341366	0.663174868675438	0.715289445440361	0.696240507700327	0.177258427206286	0.810397235424919	0.456823029754862	0.745073386883872	0.566348910789921	0.677715329919808	0.656602991376952	0.428613929012982	0.586502944172144	0.71522598159272	0.69813880095159	0.639940853351768	0.60133466948008	0.733846501423731	0.636381680036758	0.484757714402837	0.481660856777694	0.612862462625151	0.664223761272148	0.579370464871574	0.622129952835386	0.338110476150157	0.655684313539617	0.372833541940862	0.731062387300825	0.648896907459447	0.734914661611575	1	0.747475285847772	0.502986650944905	0.731813349794022	0.593960103837469	0.769188957561778	0.587343668327196	0.70620196788767	0.771105971331714	0.562997805327728	0.0572477330325944
LRP10	0.778440457121835	0.768491888061051	0.775808045378013	0.41445943164859	0.760083398461711	0.87343644691819	0.828627485820262	0.219305888053383	0.605538006137169	0.730733952399456	0.709162668684406	0.698123816609307	0.719258658437989	0.783295347069207	0.74114791313872	0.807618923136858	0.849097012729092	0.63341560340809	0.765728982530719	0.817955202790899	0.876566025033216	0.756479305356391	-0.000153047371709482	0.129744295960989	0.711997867196327	0.76871307323692	0.863899085701095	0.817639898375824	0.42699411449918	0.820541642678541	0.76369230177324	0.861981143033368	0.774286112299667	0.27598884596873	0.791702484296195	0.427333433132244	-0.139946486517292	0.721422578559833	0.788797987684244	-0.166025380448239	0.850795013778613	0.644972459525216	0.691208527750848	0.886594301017684	0.827052157656941	0.586912908895393	0.789112446711559	0.0562449766864896	0.659525512779168	0.776415806165751	0.775123156573926	0.81019016948523	0.686735287945752	0.753281264881037	-0.12121771208243	0.91025632607781	0.328362682658106	0.833567826937357	0.735958118103973	0.717093192073456	0.821545565749209	0.740255054392923	0.798536562774387	0.714828832410942	0.860835619052661	0.781645731929245	0.849139453953632	0.692152835567697	0.702256214243857	0.636385041277778	0.228959164509825	0.507372144181146	0.714733669353159	0.819091761125391	0.858740699123162	0.535845392485989	0.822780545544164	0.667673986163256	0.81791816228478	0.592417022065977	0.814198816713098	0.747475285847772	1	0.770470373409859	0.806999420987835	0.625236122796387	0.759268587401457	0.51854904335038	0.837375062784404	0.833925857640487	0.529896986957247	0.0277066595132608
RPSA	0.891763125802347	0.514088355486554	0.61984316321197	0.149574627804749	0.478552075574248	0.680118241315871	0.793423112033283	-0.106228546973023	0.328718030933616	0.930236774904215	0.402501944506524	0.87856085726785	0.461722926805288	0.767867951630441	0.547334521922605	0.703564993538125	0.512876703212413	0.337388763544082	0.777969055066021	0.815768358612477	0.736617929995553	0.77067334453025	-0.1145905345256	0.0027159007924816	0.530526867422179	0.659349852928225	0.675148805906211	0.722673838805631	0.219367181988764	0.86352926415503	0.601052606837866	0.809139019006408	0.931485236534843	0.0469987640165534	0.570035003415191	0.293888845170094	-0.201868479751298	0.608184324237196	0.637329631243121	-0.250645713172721	0.724014600939311	0.472260704647197	0.307498665722275	0.757048349454727	0.982384356155136	0.876771118387615	0.85007356323203	-0.00324307169000586	0.49213108373605	0.577346020097984	0.733209025736643	0.68178300498627	0.281431846835324	0.533650479092409	-0.306983593996145	0.736249306615346	0.197947287870151	0.635365075382666	0.501173344178313	0.361385459348799	0.553205130718088	0.939995444624056	0.748760939611091	0.631231893683923	0.748372158923941	0.563047723827814	0.747053215400668	0.488252578239174	0.342559782131196	0.528682396533723	0.0415619983069713	0.304153922623364	0.519845717181215	0.911998147784139	0.835054035896164	0.812539367609702	0.819197956894972	0.850704734832727	0.595876983898876	0.428798704458401	0.609805558801037	0.502986650944905	0.770470373409859	1	0.751070256407176	0.488167881197497	0.58870374424349	0.337762842491773	0.777189190781588	0.709534017139621	0.390153268617539	-0.0408834451307845
CANX	0.658342825578401	0.652326973622321	0.699829812750661	0.398693618891548	0.627623072627429	0.731567896779836	0.723514341567082	0.167919596724171	0.434623622964523	0.690503614110895	0.586096554547903	0.652762590676566	0.539268494018784	0.714778339750684	0.605945125730086	0.65106513940798	0.6546770216404	0.435487232697474	0.684220262297214	0.727508858542185	0.80934601439622	0.6235786859306	0.0261865239302671	0.199745154386814	0.712656725947283	0.759593697289499	0.710951651561433	0.664468877239563	0.302614524071854	0.685533250959398	0.651265680312446	0.913098611366884	0.853072549419865	0.343928805718824	0.653389829691969	0.608368921818747	-0.117282184176241	0.638937642019433	0.741660677296755	-0.112174847415236	0.769856977131621	0.600630475296681	0.426158263768293	0.756618078899873	0.796577901723133	0.561055308984979	0.684790996801063	0.112121812955123	0.757575958664013	0.591183395515289	0.807859030781121	0.658620710298718	0.602524109129488	0.740847676776545	-0.074160606468646	0.845492269587713	0.311727692663639	0.687641092290881	0.601496946822294	0.667797321793004	0.60100177905505	0.65892273934556	0.693540901776839	0.6766414241081	0.740737923382652	0.597409135443371	0.677216728589904	0.686735180367647	0.505302222711576	0.55479810249578	0.299891934779357	0.622809702020829	0.672476119386348	0.824554567359796	0.789077576757443	0.477251020610678	0.892885080996573	0.632487833890199	0.870875495682011	0.763857730013997	0.718713005665158	0.731813349794022	0.806999420987835	0.751070256407176	1	0.822692533778541	0.799568180654724	0.647085842443689	0.905734793714768	0.832396207715024	0.784177317087532	0.191995546578817
CD63	0.38037017310532	0.450427730228574	0.477010414452237	0.354515571915302	0.477014050846416	0.539971074242232	0.504542421510891	0.135135823308169	0.353146674173374	0.431177150001093	0.444012268963846	0.369295141654701	0.457044767511442	0.548834716421589	0.413986504472672	0.444153875540071	0.551690963436113	0.330621162798154	0.446634832809213	0.520392846279518	0.618820302093586	0.381414330156153	0.0117267318711098	0.13817640112717	0.611320408808463	0.603499418758856	0.515030062085019	0.420422302324641	0.230778012170906	0.458417409421093	0.444297689305614	0.702605255815735	0.644926917990652	0.284839096950453	0.489067291230667	0.640396173531741	-0.0935799325679723	0.420247320345394	0.665573219319063	-0.10870429536981	0.623013434035157	0.454617481269687	0.373657275988085	0.59427472492254	0.536333622210707	0.295891791379927	0.473854500556943	0.14432612590299	0.795727961262083	0.46773991181635	0.693449438687189	0.46578320540776	0.603361938535047	0.663233157021249	-0.0292490498441962	0.668175983197109	0.250218759780377	0.4805929915374	0.508924674244963	0.656559504862963	0.480691342218836	0.423619172483197	0.47740929655035	0.462047967905177	0.537795141335461	0.441933726194033	0.48572778462694	0.578720708553396	0.455111479417796	0.407159519975696	0.237037025400888	0.663561715351785	0.53210778087206	0.608630444623734	0.606623774961432	0.304275848673925	0.788117961431912	0.412285419118991	0.791458825481242	0.801404664997959	0.596611389216552	0.593960103837469	0.625236122796387	0.488167881197497	0.822692533778541	1	0.700460019876305	0.72281995810302	0.783376394285575	0.650220328919164	0.909256206096006	0.552261933619476
STX4	0.623399051048701	0.817095220959918	0.823187230766737	0.556725359072126	0.757617228629606	0.758757985867155	0.710045691718421	0.396116714119172	0.521845886437631	0.581056288222598	0.751473283395663	0.605490999856617	0.513020938373677	0.775782624679732	0.727418410199531	0.722049173871914	0.705459670434544	0.598846669302074	0.676156513028941	0.627476940215272	0.779454965202977	0.677880751231111	0.273775364179353	0.328794359114006	0.743483389677989	0.747471169540168	0.727935376362614	0.76871862479518	0.472131796625711	0.641083969596434	0.762600818809514	0.824486139953288	0.636941193255101	0.509634494329123	0.705811867854724	0.687592986923949	0.123257841678174	0.725735507201905	0.642830370183213	0.131375614786027	0.658380509702945	0.782966972729987	0.515640757080205	0.696760102640381	0.666756176147097	0.384685805296636	0.5308342998926	0.193297980933288	0.710563179014712	0.583388155701859	0.694584352090282	0.698433428636859	0.726598307955814	0.741773141574376	0.0942097098701491	0.806227321564206	0.547208715280705	0.763123826524274	0.54939722732527	0.7148529524325	0.63582878814854	0.493665037736488	0.661640663257511	0.704264822090964	0.749536053378487	0.639999665982622	0.59913757043537	0.737684190958477	0.569469183151656	0.514879427589604	0.474927932625881	0.679139339048126	0.723198474434606	0.640355336750509	0.709670946140457	0.307318996844507	0.766109186852477	0.460925240038661	0.801976499377174	0.709290687745158	0.777634092188512	0.769188957561778	0.759268587401457	0.58870374424349	0.799568180654724	0.700460019876305	1	0.642902203994625	0.807817571123649	0.838530165702129	0.650938391619754	0.160259453044314
HLA-DPA1	0.303977419929974	0.47675056082343	0.494073984081603	0.42556585164697	0.438877089006884	0.495990983612526	0.46113954517759	0.290919642013285	0.361472628976389	0.311920396311998	0.470874468991874	0.274205551280228	0.359780186685217	0.478385214932349	0.433680580966892	0.440146402947713	0.504563136496911	0.429769377360991	0.362472553892987	0.334606920206139	0.516915758055494	0.406637024453812	0.190817379765447	0.237396883829326	0.7150261667906	0.466755677559229	0.401635043156337	0.419169713912021	0.365911019154487	0.388581868601346	0.414839639544298	0.547900353803712	0.45586689237986	0.292599881712788	0.447228398815717	0.697184718553389	0.117058830392092	0.419363303371646	0.592593725249977	0.106464514000765	0.495714790434704	0.48315940834637	0.382829662185612	0.456395472690941	0.411468357448071	0.139955412325256	0.289666639076216	0.160902714282622	0.722906940523126	0.393118993182189	0.622494804932857	0.426105352283486	0.61701216129688	0.581371246301077	0.0738184389614795	0.550708584266135	0.361245010200545	0.394467420961322	0.432449559825604	0.702224814976739	0.429426802364027	0.264164606113137	0.377410875990415	0.371061175169042	0.479555557904085	0.395949976475994	0.358561136475049	0.488406142025943	0.407449718034753	0.371276842343399	0.292490116046911	0.952527972966323	0.535236671784021	0.468627600118484	0.465081162670637	0.178079621081767	0.605265991119773	0.226668250627023	0.586930929807202	0.956183059644546	0.480146100950682	0.587343668327196	0.51854904335038	0.337762842491773	0.647085842443689	0.72281995810302	0.642902203994625	1	0.677433173658979	0.521124556732089	0.744131116158698	0.160540264597702
LAMP1	0.74599306587212	0.711889550347484	0.754114020772624	0.440919163227867	0.689681110653152	0.803586722865795	0.797374886654623	0.190174675175146	0.545038674661613	0.739230303852305	0.634854686260046	0.691639847301487	0.594506370003024	0.802336324654344	0.703774008247836	0.75817233479928	0.720643361387485	0.541631796875701	0.756769112325539	0.746333405761171	0.839620379330632	0.731159352878129	0.0749555158696063	0.164392875295536	0.786860186010413	0.770663129515368	0.750382527032393	0.759471020762659	0.405288077760067	0.764047055448379	0.723657450128977	0.893473232901336	0.842553969511439	0.310293382543162	0.726465196101243	0.621503534676492	-0.0572723601374673	0.693265187167641	0.777740964036997	-0.0747931701655096	0.787372950334555	0.662534365099668	0.508491941102997	0.794580092650742	0.831590872321231	0.568135489259268	0.720708902936673	0.133795508659111	0.77866636776582	0.664655656746638	0.799446446966321	0.754007620040212	0.654807907682328	0.778352171536051	-0.0917861745139002	0.859286068443888	0.390091017719188	0.73401065100671	0.640503820151738	0.722431101917258	0.686671099293442	0.709128333865247	0.764925580559515	0.67293657568002	0.80511907842853	0.678531948431128	0.713717258772181	0.701121146191477	0.555449472659169	0.625031111211166	0.289988084702768	0.649867466793517	0.686985766593543	0.837571194305701	0.841342404349488	0.521339008430779	0.904993907143567	0.670296488761967	0.840329533871559	0.756162786861065	0.767913117984845	0.70620196788767	0.837375062784404	0.777189190781588	0.905734793714768	0.783376394285575	0.807817571123649	0.677433173658979	1	0.845787102154525	0.72240733225293	0.147161976378765
NCL	0.736324720362088	0.878598248634893	0.890156413343375	0.462470807523725	0.816860850323625	0.790380699265967	0.757994521364382	0.331155489385608	0.505832923889917	0.694688449056567	0.745298850108887	0.734490916906487	0.556142274393953	0.840991240290603	0.742657268597302	0.756040089902175	0.740042582476155	0.595847733330284	0.71438235251035	0.737312289274176	0.816220777262511	0.747297919564892	0.20005088239318	0.325109831665955	0.707847870800561	0.867659249859205	0.852816562884915	0.82773699198161	0.413511767977654	0.746330656401942	0.80378369151228	0.908994606671794	0.756702249125607	0.436887920652868	0.785189577009296	0.578617021900465	0.00617187322469021	0.762410423391811	0.682949604949031	0.0163115786644593	0.708052237129559	0.758948143811043	0.566074026902337	0.74864349355483	0.785183872685336	0.549691921575264	0.630327331614172	0.146345569544417	0.646972354997367	0.646733480583987	0.735628374616482	0.763726349350658	0.698881068925424	0.810709814736777	0.0211114455040005	0.87588118694377	0.469056019652911	0.876398743726572	0.605133074622015	0.657703827044597	0.679755996489973	0.628719630804801	0.732737328812265	0.848017327657425	0.805953709020119	0.708719330005271	0.713167511478911	0.807062861895888	0.608260874855064	0.513578813615323	0.414041709127249	0.55371288980905	0.710885692743737	0.709001721343566	0.787143663259992	0.462954908514783	0.796861862932057	0.547241060072896	0.846682673319103	0.592548049707579	0.873274731280234	0.771105971331714	0.833925857640487	0.709534017139621	0.832396207715024	0.650220328919164	0.838530165702129	0.521124556732089	0.845787102154525	1	0.590761009144736	0.143033703221006
APLP2	0.247404607097058	0.378229656411054	0.411356523436804	0.252361720821625	0.399670136686363	0.396367747175546	0.372936417498666	0.0561086534930379	0.209011267450835	0.289937555262109	0.332716682698098	0.278938909090928	0.397380032632953	0.440730722234854	0.276534717758774	0.283734893589176	0.48532861417832	0.237866360740075	0.295987936919139	0.439357698671146	0.514042847113453	0.233323404242563	-0.0393912255275354	0.103549687437253	0.509429496576271	0.567827633424189	0.451664623303434	0.283116178656503	0.0861072444150138	0.349550857089521	0.299629834525843	0.651447933695252	0.55158940275104	0.196195486565462	0.349991654136525	0.555588689848292	-0.194392818306396	0.310022090238911	0.558124634814956	-0.175643981119093	0.571655029677247	0.33233484851693	0.335033873429764	0.461411341159745	0.442915485297648	0.298071581050847	0.364219367607287	-0.00118357376538744	0.706444953857292	0.412280570859536	0.682632160628301	0.297806688506075	0.59330599906774	0.672140635896866	-0.0798748728644799	0.605702789393378	0.14052758105321	0.415337792803003	0.491548066944995	0.617372758617353	0.382110471514752	0.333094261942677	0.368936748702641	0.432197465313136	0.426630829573635	0.379858779362042	0.420127232515222	0.564908748404823	0.397612418120155	0.276629917695505	0.190683730628006	0.663780794870323	0.419879191534306	0.532135506120998	0.485525277428365	0.223735156528142	0.66291671537874	0.267267783616026	0.752057048002715	0.828810122018874	0.511538940848561	0.562997805327728	0.529896986957247	0.390153268617539	0.784177317087532	0.909256206096006	0.650938391619754	0.744131116158698	0.72240733225293	0.590761009144736	1	0.509208948176299
PTPRZ1	-0.137345915254436	-0.0433621341784629	-0.0514071631592371	-0.00672992481817683	-0.0166911989425487	-0.0628843233288683	-0.095579894872372	-0.0763738034887273	-0.0667015639371254	-0.108888238378294	-0.0360549689058226	-0.108555338757783	0.029738928031446	0.0555208846806024	-0.105555588351655	-0.118356411906212	0.0285957077181594	-0.0810503944888135	-0.0709534185042231	0.0132209871284635	0.00757658873249534	-0.164112057288392	-0.0854407580007086	-0.0638923619410948	-0.0236205501728376	0.12329187869233	0.0176876963744079	-0.123969345142273	-0.105773087445523	-0.0764307850406287	-0.0828518245944786	0.11526494028655	0.0734478727346808	-0.000962718872848211	-0.00797275039969712	0.16783550018059	-0.132135915196451	-0.075613743606128	0.0291187195750108	-0.112867195379061	0.0519319549927687	-0.0363324378012229	0.0229446262111685	-0.00594543015447435	-0.0376219941056863	-0.0398074030174436	-0.0247367470733838	-0.0788123411747371	0.270236637090993	0.0051330244087249	0.123656842167264	-0.10998871357134	0.160326337538093	0.110747436099575	-0.0583743309650345	0.0677724166022726	-0.0120504009169848	0.00723019585560066	0.0548022526707474	0.0718277251023164	-0.0262800948320384	-0.051510421985443	-0.052618017629729	0.075061742515343	-0.0601696206488587	-0.0155443094908201	0.0146358474517905	0.0959668530817261	0.0631201170504053	-0.048657334284995	0.0290812419299695	0.126948478233357	-0.0180933393337478	0.00724178970265672	0.038769062667895	-0.0879840878357559	0.215278687683527	-0.0605071399768954	0.277569863834063	0.187906021240297	0.0879650219819908	0.0572477330325944	0.0277066595132608	-0.0408834451307845	0.191995546578817	0.552261933619476	0.160259453044314	0.160540264597702	0.147161976378765	0.143033703221006	0.509208948176299	1
