""	CD3D	IFITM1	CD3G	LAG3	PTPRC	CD44	CD69	ITGA4	PTGER4	CXCR4	CD2	CXCR3	S1PR4	CD6	CD247	CCR5	CD46	CD47	CXCR6	CD8A	C1QBP	CD8B	KLRD1	CD4	CD226	ITGB2	ITGB1	SIGIRR	TFRC	TNFRSF1B	TNFRSF25	ITGAL	SLC1A5	RIPK1	CD96	IL2RG	SELL	ADGRE5	FAS	TRADD	SORL1	TSPAN5	SIRPG	PDCD1	PTGDR	KLRB1	TSPAN14	ADCY7	CD82	DPP4	F2R	CRTAM	HLA.DPB1	SPN	TIGIT	IGF2R	PDCD2	SLC16A7	CD81	STX3	TNFRSF14	CLEC2D	PTGER2	RACK1	PLSCR1	TNFRSF1A	PILRB	SMAP1	JMJD6	LPP	ATP5F1B	VSIR	STX4	PTPRA	CD74	CD63	RPSA	MCFD2	LAMP1	ERAP1	CANX	LRP10	NCL	APLP2
CD82	0.534919285679265	0.565708328701681	0.433916869458507	0.198659186303712	0.57511335549843	0.6096874139451	0.465360673603501	0.303965356964278	0.504251239687145	0.506466806076625	0.459338987494691	0.328935680482374	0.471479915639569	0.102184003932713	0.374661918237168	-0.211691766044298	0.708280167746917	0.709510250865931	-0.196594185097078	0.192387994852544	0.848222667325976	0.378589858855657	-0.0293759257817558	0.661958995521015	0.646515120157515	0.6576019142711	0.701942364857278	0.492167947233613	0.810983969185963	0.80772647107638	0.44689353057373	0.403193909471765	0.548367208230797	0.5182556734487	0.432467251510711	0.584644043689666	0.64013208629613	0.767924653494439	0.208093842092828	0.457103032359566	0.558539642825695	0.797311738620721	0.48688784077373	-0.0653490778281937	0.0169034259793208	0.325163078015044	0.455684145420029	0.414146941811152	1	0.527015039637972	-0.0281299236015102	0.277665093125434	0.682070682238106	0.604950775322622	0.0884413442811319	0.537634263739944	0.801362788003055	0.440540321161144	0.682355319450382	0.589913947173187	0.729622713725686	0.490392660353767	0.513020648315583	0.776760537083932	0.727706723719989	0.580473168770567	0.297245730822495	0.831988587806953	0.7741866611952	0.692405447444795	0.861457320991916	0.729278558951078	0.821946264988093	0.603963038511253	0.687923825582983	0.808819438372107	0.733876956826818	0.717576246990448	0.63111399257135	0.596804754701413	0.653415245991594	0.529257079289797	0.798854416206865	0.662141823651773
DPP4	0.736165789125586	0.751908495802321	0.770856115576865	0.24151334799722	0.522831634380098	0.305250290588295	0.669566803861362	0.509793143689339	0.717695780642377	0.725079179705798	0.69428966781487	0.428207706515293	0.480245642233615	0.386134089352562	0.495019054462257	-0.524063042649932	0.60061909570679	0.560701551718249	-0.368099424253688	0.0121641547004537	0.421410436519069	0.204892223883468	0.0290920570502265	0.659138972229993	0.869498240123484	0.0615765813007828	0.231427071204741	0.378711405488158	0.314012220601379	0.427950148333539	0.885181132645391	0.158801020488131	0.146290032524908	-0.176511135845249	0.612726754746302	0.791103481713574	0.540509065223512	0.73230297106384	0.254852169425823	0.734572925365245	-0.0800575788329101	0.24068914221012	0.387368829890038	-0.0974469264537946	0.385952067964971	0.82264768236636	0.106272347289403	0.0324806879255175	0.527015039637972	1	-0.565746055113379	0.0313965188332764	0.0812354740678288	0.671278065208565	-0.271617894183195	0.180338144432263	0.394865578823161	0.685433754604101	0.00311304029520488	0.679461224955763	0.715002025668557	0.83107078271997	0.825587641581063	0.616171145671762	0.131992570654977	0.0401058444040304	-0.388339224114874	0.530640876187749	0.513127111378805	0.0524386594894469	0.299927833909406	0.15447332930799	0.395346008510053	0.0265025404533931	0.058990365560378	0.205979759024704	0.649782030822021	0.207592602467403	0.0765243998455116	0.255426781340808	0.0321927470594585	0.0677403823934233	0.345606822024521	0.0456164402496311
F2R	-0.512560722636902	-0.574042250722599	-0.456224259403522	-0.0884746941852693	0.0972603671169452	0.470697703742441	-0.369827099299365	-0.121844065861791	-0.236695844279691	-0.328527140431916	-0.398822838108665	-0.288727099855195	-0.469364742560935	-0.14370669460157	-0.441653661141259	0.511789448411599	-0.183372064625728	-0.0804543488214328	0.390708029478624	0.202286520049755	0.121109737074951	-0.162484078632214	0.0268106790190712	-0.114616093099498	-0.498743070148956	0.479111630323159	0.400433740881754	-0.222350601334144	0.263709197094735	0.180366913917463	-0.553184711684235	0.408793617184209	0.415897811772264	0.630057692370463	-0.429185065868466	-0.574403106658869	-0.108477193750082	-0.155798906040175	0.139294378500907	-0.511773282333127	0.471396005748642	0.329895830380928	-0.409593074267019	0.041978337548067	-0.0860637357080058	-0.64837836957479	0.439713171289313	0.460281240797884	-0.0281299236015102	-0.565746055113379	1	-0.00683242282081737	0.464444789297735	-0.385210236532957	0.484302462429688	0.347124227192908	-0.0011574111066386	-0.424304044907092	0.544808570579356	-0.245999967232614	-0.174582713772528	-0.273947533091683	-0.691530347165225	-0.219130199091486	0.455747215215794	0.473178019659733	0.654780143638156	-0.103547900897718	-0.110237018695162	0.483252521565795	0.253592561227037	0.33158202752687	0.027207821175117	0.540491462870652	0.48602066337535	0.337634759441704	-0.363175452739278	0.363337937955641	0.300577726962783	0.371670806576426	0.509043398240311	0.337708559332114	0.318189372114433	0.492722122213457
CRTAM	0.528221462880803	0.44488753592762	0.38701345440485	0.329913177165114	0.271857656949262	0.278570099432258	0.263119792301388	0.406518565330085	0.104816741145126	0.221405039356103	0.439834521707818	0.480314471133457	0.384030637130057	0.0539388087612454	0.648584597794576	0.0971005320124187	0.325931921512552	0.432881150458888	0.174508871914097	0.326783672536415	0.300995693416429	0.61577944331716	0.185027056530978	0.212135020844168	0.0372522675938836	0.346057422253619	0.251552959058945	0.675037377809968	0.176670930415962	0.135255809651835	-0.190377390125627	0.319715075476883	0.345824111019052	0.2619930214487	0.55578875814415	0.445529466981932	0.434441071049933	0.271205919582421	0.178277335266252	0.187121686917961	-0.00493171816995107	0.299048831014874	0.449178920950925	0.520786431903339	0.226526373823801	-0.138474812093339	0.0251892356487759	-0.240065486957707	0.277665093125434	0.0313965188332764	-0.00683242282081737	1	0.184964049973443	0.322694154945275	0.370223473436907	-0.11737248121412	0.621159858169025	0.239895646187986	0.105908079776282	0.173086332315907	0.133531153797955	0.160310820295716	0.352891696493785	0.425567761900549	0.147564921602255	-0.232990938220581	0.148921150650549	0.353965301361482	0.395034416172822	0.0863099733829043	0.321187726639165	0.452864013587891	0.360267502245641	0.029018252503085	0.12654491152437	0.28612811785549	0.567554333905801	0.0923185299272681	0.465136148393142	-0.165336059374773	0.0227224234350302	0.374242885512737	0.228626324751145	0.0535657167496286
HLA-DPB1	0.092601814126427	0.0984318665716711	0.0467089076466709	-0.0930601017128277	0.608760351873431	0.679465437634127	0.356676840290817	0.225056043495773	0.391663836912937	0.339352583604925	0.0790149962404314	-0.0163855321529031	0.145894721362734	-0.0489854159603891	0.0226360331090153	-0.0188538400225454	0.550241887122715	0.496308794305228	0.022431785351673	0.192895563379324	0.787497862044375	0.106467687345412	0.14413476960034	0.60684216184059	0.262131849003713	0.874617520435639	0.869994486215226	0.195825305203342	0.868672633393823	0.830121129561389	0.0867594254414239	0.556105831947116	0.765272693710161	0.764429924500633	0.0626606398845073	0.191650043847653	0.382571662721627	0.485152860086766	0.311781210340129	0.0867461634241114	0.809812705696473	0.806142634119362	0.0968045438481901	-0.129020998384202	-0.00674434682940593	-0.0813335669291379	0.760404385590936	0.726171009731885	0.682070682238106	0.0812354740678288	0.464444789297735	0.184964049973443	1	0.393443925390628	0.16361756015152	0.625140383861655	0.65215455381864	0.075511269576341	0.899170815752103	0.391021896831264	0.432250744608592	0.262831202108972	0.0267959645801276	0.552115733224215	0.945008005989099	0.830557110760741	0.507953251608027	0.629143191255279	0.685369374888054	0.864378189001519	0.837424998270105	0.838563785571703	0.728895926748176	0.834996664928277	0.973132086799048	0.851511151381136	0.427587970766074	0.858524967079326	0.694700594907914	0.720100020045875	0.834902887717283	0.603909270388089	0.878649853893259	0.846437955049841
SPN	0.769042096358456	0.732842124832173	0.731978289199734	0.152117207136824	0.639345942014111	0.424738911729728	0.658150616093771	0.47242816493767	0.563386137644005	0.608555940466139	0.608847921663105	0.472260791115037	0.786106116728707	0.0965846622996841	0.640925046212869	-0.418269964529241	0.833870269211472	0.768707474729139	-0.029251925980929	0.21005008766439	0.665519938891682	0.415284906807914	0.224527755001107	0.626922767782415	0.758622700715398	0.36684906069776	0.501137269465438	0.494741050950744	0.613885188268505	0.630474159634972	0.706614914570854	0.405134735129733	0.45548688041888	0.142922205379364	0.65524013121112	0.855476234150865	0.582865996994547	0.715524019624695	0.4414987935232	0.594149753450818	0.260499330115603	0.543565861237307	0.545034394934821	-0.119473308403065	0.257635691170893	0.505866011399374	0.267916461773398	0.293321520053198	0.604950775322622	0.671278065208565	-0.385210236532957	0.322694154945275	0.393443925390628	1	-0.0118715644846854	0.178503096174816	0.743372222572297	0.436621041319901	0.255792956777934	0.542377692615321	0.632788815138829	0.702026960056664	0.719785740283473	0.817034787358047	0.417360792519144	0.258628166867047	-0.143800656274703	0.797218120242668	0.694757096718382	0.316143702999556	0.510685494367239	0.430584712662696	0.693830554662607	0.226114014607025	0.323359885520994	0.454258606899594	0.851250297385188	0.479908287045581	0.478618072594008	0.256934193187099	0.290904899919589	0.0837109672526121	0.534168702591864	0.273245651410487
TIGIT	0.157920368601463	0.059726196786688	0.157743361480561	0.371287689348847	0.127025025476677	0.501302353502885	-0.251984726170677	0.164140935209995	-0.278779488611875	-0.1257594602194	0.2034511956331	0.324308185330456	0.172223066424528	0.112438364173008	0.24187971325995	0.678407581326237	-0.117042376905989	0.162226349883295	0.633816261063487	0.67720801238797	0.0418031309892596	0.623965548339925	0.183248036610138	-0.183668571237141	-0.298607457828937	0.260490264269059	0.222195348494685	0.371941256287146	0.101438111560702	0.0230274314834824	-0.343230577256149	0.411013509284714	0.304185256342055	0.305355619100606	0.305827240088712	0.0261294673450724	0.0985245747170609	0.0964149245757871	0.281536552634359	-0.0308660585550023	-0.0347940106429948	0.333523070825808	0.288477484028001	0.380174897483266	0.19901916638122	-0.399271222144857	-0.0610526484761713	-0.0510852412060281	0.0884413442811319	-0.271617894183195	0.484302462429688	0.370223473436907	0.16361756015152	-0.0118715644846854	1	-0.0515903605816999	0.215739858563991	-0.148470034892016	0.142577413918991	-0.207421071916908	0.0824108157454693	-0.0378230567523067	-0.0807525058396041	0.0716990186633193	0.089491366408459	-0.00538903250989832	0.300182375805217	0.141837428962343	-0.162525356572681	0.0410266958291457	0.121274634039848	0.234939613413559	0.0362146858951432	-0.0122667647351507	0.0854559747874712	0.0940703246490576	0.0580812472239995	0.00776334817484201	0.224569523883782	-0.000977891619504194	0.0342814841324673	0.0782634420398754	0.0339132490361064	0.0181793210452333
IGF2R	0.0244937732308818	-0.0214264884634064	0.035991872081616	-0.0969497142167233	0.607853709323559	0.510047538046647	0.121024813024239	0.348388559129199	0.238323368594188	0.133158579984597	0.0719188907018929	-0.205377333231574	-0.0711728154910199	0.063306440674632	-0.210715019857581	0.0267452675103772	0.451696588225618	0.24423999601274	-0.25282877501713	0.285105458488647	0.43110821033553	-0.0126546222297319	0.19729415591248	0.397018531381679	0.307358058986886	0.364309597744089	0.507244331957643	-0.136708612128167	0.58619611350541	0.653632896025823	0.245958838312095	0.309976783174308	0.679043574820527	0.593243142680097	-0.0326511347960622	0.0587643214377043	0.131064247889868	0.503209797386597	0.120643700998539	0.0053179221597338	0.532078474735191	0.541626629592846	-0.182146861839876	-0.421675711592631	0.0721746670923053	0.0399676698310726	0.625056804972669	0.648547254627228	0.537634263739944	0.180338144432263	0.347124227192908	-0.11737248121412	0.625140383861655	0.178503096174816	-0.0515903605816999	1	0.330529086526266	0.189104649032619	0.527913759424833	0.473556079853655	0.574380678315702	0.382028962026804	-0.0892205154124218	0.171876968300005	0.694075742403066	0.582198444928414	0.456371594306587	0.27131096797719	0.343137047199967	0.638376078133273	0.458945745157419	0.320882095820892	0.300062105499668	0.627101693168187	0.598896613921065	0.489447655123838	0.0885488018073974	0.536135712625068	0.182689898593423	0.761545682023886	0.575353325192739	0.294774966370644	0.619892704767955	0.526525509173423
PDCD2	0.6372440102358	0.559006322070362	0.520240808239724	0.287541299390349	0.606665462168822	0.609756385486243	0.501903922595704	0.448585931144465	0.411059339939092	0.458114584383339	0.49094050308849	0.396506621346783	0.596706529596242	-0.00592142583625962	0.558904698531384	-0.233272791889359	0.804704864945472	0.859966460701747	-0.0152789409206029	0.222667761254974	0.865958960069586	0.467540700283979	0.075648673527167	0.582143640396028	0.53214983564949	0.678710236252212	0.738878799427208	0.63943707205225	0.77987305527076	0.670166607657364	0.293559513688995	0.452247251178813	0.612821595979898	0.523195526446374	0.559062600325848	0.680648429096843	0.730809902295989	0.713148374153811	0.430279459716972	0.402274822955559	0.505349668817819	0.734637550692667	0.489711567604752	0.0626771373550025	0.056273405652347	0.155729783241618	0.424888637923049	0.303504414085887	0.801362788003055	0.394865578823161	-0.0011574111066386	0.621159858169025	0.65215455381864	0.743372222572297	0.215739858563991	0.330529086526266	1	0.320031551758472	0.610447100635255	0.431052320549763	0.555423333521725	0.46950157196644	0.514431390142141	0.862782366622034	0.686121885640366	0.385115700562796	0.322134359331614	0.868516485643804	0.791306730193229	0.611075028887093	0.827554784458236	0.772094016323303	0.89146690701874	0.550733234309196	0.621022977964062	0.798209327919749	0.872618969828239	0.702696027518607	0.810129942415501	0.385772067915479	0.588065272602376	0.551603904901312	0.770246131301101	0.59710605205694
SLC16A7	0.661444836553227	0.694045561102256	0.709242046063241	0.339235754728442	0.553323230724065	0.374423252616647	0.543717692875845	0.674158659820466	0.629790729860162	0.671109671191415	0.792648297312177	0.385908800105299	0.369960855248226	0.544717261398641	0.653916056768064	-0.109148338409948	0.511282225375858	0.522746923843633	-0.311791128075577	0.160665876225097	0.274197653624371	0.371510412581289	0.239630574393948	0.573606560664788	0.66117522507276	0.104776632913968	0.233297311285341	0.581287013542533	0.169256885604734	0.355372225205335	0.597327094326799	0.0810242273335334	0.180457766313454	0.0640779976811094	0.683475938174321	0.649552914827558	0.568766302458941	0.690411678038399	0.239716769288505	0.603499460553701	-0.172229302898385	0.0940591460248145	0.412289666152773	0.126021088866798	0.454922516165148	0.664999978969013	0.146886267582169	-0.015096176872727	0.440540321161144	0.685433754604101	-0.424304044907092	0.239895646187986	0.075511269576341	0.436621041319901	-0.148470034892016	0.189104649032619	0.320031551758472	1	-0.0128973576742731	0.690690705484936	0.603658742707472	0.734227469998849	0.683518064419153	0.46239173951111	0.0811599252483319	-0.0415490681541846	-0.222038831966673	0.354070400687814	0.461896001196497	-0.0208448038855469	0.262302443567534	0.18250205334826	0.295064094228587	0.000554378854545299	0.0416990210516704	0.159031632517243	0.503872106382925	0.103326397982773	0.044164186273479	0.296635562764304	-0.0496538464278528	0.310650189050771	0.281854449970853	-0.0378147175085787
CD81	-0.0515103047782428	-0.0330629263402253	-0.0883595468842802	-0.0995493746844328	0.420649517733525	0.643786657914315	0.25765446043643	0.0137086927882801	0.343987891572564	0.255994046992615	-0.0621404176970302	-0.0727707672293496	0.0266662466803555	-0.113566937281491	-0.0836690155444724	-0.068770674529029	0.468724356292726	0.508221653087619	-0.0234225736918131	-0.0498709946181268	0.838264815543537	-0.0607460184288608	-0.0634141817322293	0.527793712535904	0.224978868252982	0.916887819282169	0.889476065512633	0.131518373415226	0.856127399619334	0.746293296116539	-0.0147779802416506	0.521054954237667	0.563808136767746	0.787099321045008	-0.0784743655638766	0.0533044506441397	0.449954567828391	0.384238643626963	0.263792367122371	0.0283030803602441	0.886278906057169	0.736717126773054	0.0473684692877542	-0.0924657309032046	-0.168633035353898	-0.12069612614299	0.760678080393817	0.693031575722752	0.682355319450382	0.00311304029520488	0.544808570579356	0.105908079776282	0.899170815752103	0.255792956777934	0.142577413918991	0.527913759424833	0.610447100635255	-0.0128973576742731	1	0.244470717619799	0.280976423089597	0.0972589091291826	-0.0768926119184113	0.533447228862649	0.932607876553264	0.894073738745987	0.580100105100959	0.622310171500841	0.668653870452128	0.921134675148846	0.896407609940852	0.851548740127868	0.772752084985965	0.926537908648097	0.963941514258223	0.941286924984154	0.365345582091178	0.925451829254365	0.807535346511128	0.716987359208206	0.940489546403269	0.725197081812759	0.897650936773215	0.973676095914274
STX3	0.542364275570071	0.607945660829662	0.563205645037014	0.0446391367014463	0.718464890673578	0.465217013751087	0.718169967885994	0.57401811868184	0.741550728023125	0.775915641936358	0.622735648293752	0.182959720509772	0.38495834861082	0.475468131296579	0.398979030412621	-0.161223284061299	0.506017893488952	0.458598197769067	-0.355855029101513	0.234473253441006	0.44978442679775	0.276882191059415	0.39986962647066	0.827985964326876	0.668721758512023	0.295755712003925	0.421080040071779	0.344346922124385	0.505630584670183	0.661292846416898	0.659017062714692	0.279006068796345	0.492303171037317	0.110376947423798	0.531681286786761	0.591213064800009	0.322103977757853	0.715373405015419	0.214710424203042	0.606283284784654	0.14704353323051	0.460869468897804	0.268699121024921	0.033613546120993	0.568440847559806	0.598079837762086	0.534266898438171	0.350737567036716	0.589913947173187	0.679461224955763	-0.245999967232614	0.173086332315907	0.391021896831264	0.542377692615321	-0.207421071916908	0.473556079853655	0.431052320549763	0.690690705484936	0.244470717619799	1	0.645174515526309	0.784159005049325	0.600416633779255	0.489811453568693	0.395014375946799	0.331051437067011	-0.0765746433155191	0.440016266025561	0.640419352665302	0.34058976442724	0.420666292494589	0.383806816416764	0.398653315395006	0.30706103155915	0.355114395404913	0.35205344663811	0.511163228225314	0.341419870384081	0.13841237020859	0.563422911236684	0.244388548329789	0.272102126151667	0.547780139351244	0.247875166354755
TNFRSF14	0.735827257603485	0.726937872708714	0.689516579015307	0.382038924207672	0.626772321820297	0.597722579403033	0.409181813643107	0.5131882701865	0.514988049842484	0.548826737574719	0.688780739644312	0.558497468741921	0.548791339697173	0.407678231760383	0.474763918384495	-0.202958029292748	0.643408976342984	0.586228129212014	-0.146264240413979	0.459637734286881	0.559823689937235	0.479921336900643	0.0826493512079627	0.566507106828678	0.729958233333099	0.311179136144757	0.411979225412427	0.453756317810448	0.509559804501765	0.720287619434766	0.707063927176693	0.404262213930634	0.506909957956593	0.226504710570802	0.59048235434334	0.694403822470847	0.551372830104719	0.848809444968875	0.186711541545732	0.608911348716082	0.125990906405303	0.574501022453015	0.522186280719331	-0.128484445625643	0.266123820797584	0.570526758116405	0.188499510546242	0.204298114155034	0.729622713725686	0.715002025668557	-0.174582713772528	0.133531153797955	0.432250744608592	0.632788815138829	0.0824108157454693	0.574380678315702	0.555423333521725	0.603658742707472	0.280976423089597	0.645174515526309	1	0.78110526667935	0.620224899853319	0.657661993850528	0.429047110587514	0.271452894963234	-0.0578042387035828	0.686684228698606	0.536927019809507	0.286556720649899	0.533430813910311	0.412357019170069	0.519727471234108	0.214095658125276	0.364022757193474	0.423958591633512	0.640509571377625	0.378645972704472	0.201446373393808	0.526235476212651	0.239181133024857	0.139039049465672	0.522429123384264	0.239570581741766
CLEC2D	0.744873577226645	0.712987968969535	0.815557178130284	0.28584874146951	0.793664129922716	0.608839852725264	0.661127018907445	0.775027642392817	0.742630643824476	0.724005606377597	0.793379876733374	0.390654798388101	0.454249565999995	0.53787415403561	0.545734001170357	-0.194048146291777	0.651098297992838	0.616111428086629	-0.228425764508603	0.345101339208528	0.440304528272543	0.352559227184629	0.365363549350631	0.705523471037846	0.794617961394951	0.174109242513317	0.407157348460412	0.421545326733389	0.397636492904201	0.58152899453233	0.816622619336778	0.383953735794108	0.483396728228186	0.0375494634784183	0.679682301083673	0.757670052262132	0.484578204319039	0.838289919392835	0.501455929490541	0.635674974942148	-0.0245113178690708	0.377170764620599	0.315764724739237	-0.0441245940980515	0.586083655887722	0.664933355700844	0.325250812695224	0.227847155068394	0.490392660353767	0.83107078271997	-0.273947533091683	0.160310820295716	0.262831202108972	0.702026960056664	-0.0378230567523067	0.382028962026804	0.46950157196644	0.734227469998849	0.0972589091291826	0.784159005049325	0.78110526667935	1	0.685365136890136	0.579903556150329	0.293307849637452	0.133622157588272	-0.199752661683542	0.515182518861798	0.53727844943145	0.1513916036209	0.341000569405258	0.255322716595642	0.394850152622762	0.156842223276832	0.185424812416579	0.264324198494737	0.592741703283879	0.288009011518528	0.113775748609327	0.472323004032744	0.116003716752252	0.124365715510549	0.468445665668788	0.10670545903694
PTGER2	0.888447956651545	0.907741155345945	0.840337218297693	0.350897396916023	0.373934238613027	0.235707625705394	0.729549881403585	0.497776650832828	0.637221833627257	0.779744003974169	0.797753905503355	0.684952856707465	0.745478009427852	0.415817599092135	0.773422413659332	-0.406452414108247	0.527952544052188	0.593308347904917	-0.191484737581744	0.11161274035777	0.395807859485039	0.507432761386384	0.0734996699905616	0.598070966833504	0.754298681177012	0.110045350283888	0.185821739734937	0.674965526225989	0.232988836532654	0.33799954768017	0.717933477448822	0.182604564176946	0.0473187488880612	-0.223869517750244	0.811906610255063	0.921025880773158	0.575247188258245	0.623745924750997	0.184352666819398	0.852005466729758	-0.19969223465334	0.219529619946724	0.733693055177236	0.195868798322058	0.358607515430167	0.75356766153649	-0.08485778384439	-0.232624923968961	0.513020648315583	0.825587641581063	-0.691530347165225	0.352891696493785	0.0267959645801276	0.719785740283473	-0.0807525058396041	-0.0892205154124218	0.514431390142141	0.683518064419153	-0.0768926119184113	0.600416633779255	0.620224899853319	0.685365136890136	1	0.733015311750562	0.00529839646703061	-0.122174829608935	-0.470363658798651	0.632068840105032	0.564844301533387	-0.0865524635928896	0.299221949668907	0.263158357948993	0.442734428830542	-0.165356707822889	-0.0110065876893016	0.159415322810283	0.823738931347899	0.0675507963131177	0.184073564228691	0.00650472604839458	-0.134354015733619	0.105949112138418	0.223132143577648	-0.0839126841052574
RACK1	0.749354382276419	0.716308805143935	0.683244694034233	0.357459137524612	0.505899844966657	0.566027906813498	0.656872672765559	0.370246141098012	0.62224104050859	0.720513585428794	0.626550703635092	0.59210973359938	0.74349581741826	0.246950416148739	0.663639611126682	-0.42442094008008	0.769403879367695	0.882310792400512	-0.05889704085112	0.0690414503060677	0.863007969983152	0.404009936820465	-0.0361396441631578	0.684827151088033	0.725645546973107	0.648960872947474	0.683034885349586	0.708949803454278	0.702718624403292	0.699985014715988	0.52969525158458	0.431198634311756	0.346126184020593	0.282621110174995	0.65636637717893	0.818948892766044	0.821918094672025	0.745528314924125	0.340122483201932	0.719421447544291	0.340894617969105	0.592266970811573	0.686541589250972	0.144160843356376	0.127461287436179	0.529936794040535	0.326226368344692	0.179221259150597	0.776760537083932	0.616171145671762	-0.219130199091486	0.425567761900549	0.552115733224215	0.817034787358047	0.0716990186633193	0.171876968300005	0.862782366622034	0.46239173951111	0.533447228862649	0.489811453568693	0.657661993850528	0.579903556150329	0.733015311750562	1	0.549746299102176	0.391367715701398	-0.0204404836741658	0.943695940636291	0.867997752650654	0.439759528660445	0.801893454955852	0.746513196025588	0.889463215790107	0.406337220806754	0.545183788638347	0.716925600236073	0.961639798612572	0.64809006612904	0.722001665687682	0.361434151408102	0.442398421993671	0.499354775272203	0.701703680302889	0.504613756593912
PLSCR1	0.0771269060908273	0.0652850433756172	0.0380663136766266	-0.147047139946737	0.645720762964509	0.68982818795049	0.361206955199684	0.234425917951638	0.415761741964934	0.29950203438489	0.0464099156561518	-0.094850254435523	0.0766869380335244	-0.108162758972329	-0.0358742944768602	-0.0926150179091538	0.627827613421825	0.542801828078474	-0.0823234463488923	0.111021761473305	0.847210797525555	0.028383065110624	0.147689362171952	0.616870012800466	0.368732018217536	0.845632880322933	0.906578063921175	0.0981165953783249	0.903193143291679	0.830755614388039	0.142726193566682	0.573139940178783	0.75234083850604	0.80321760582908	0.019563177661316	0.200134062267869	0.415255591080184	0.532553074805276	0.383880168132685	0.0464454109212602	0.882404898113375	0.800072302479662	0.0118795893070993	-0.243407063741314	-0.0375881728702765	-0.0738582101838462	0.813058889788545	0.781253142864374	0.727706723719989	0.131992570654977	0.455747215215794	0.147564921602255	0.945008005989099	0.417360792519144	0.089491366408459	0.694075742403066	0.686121885640366	0.0811599252483319	0.932607876553264	0.395014375946799	0.429047110587514	0.293307849637452	0.00529839646703061	0.549746299102176	1	0.854611201241895	0.563018849356109	0.651061841074195	0.710991658449434	0.927009552711697	0.859166974899431	0.784905642730061	0.761414284877407	0.916092891405531	0.958640875733512	0.915280634655207	0.422462287397737	0.916412322873402	0.736714170751229	0.790180491978526	0.919018172201065	0.613753272300928	0.938257190333345	0.921968690717802
TNFRSF1A	-0.170885458198382	-0.113136647538005	-0.145968628869959	-0.27823560766515	0.405967087967451	0.546938703794459	0.282592167730142	-0.06058239442913	0.384457278146093	0.287841029773234	-0.145231582415802	-0.22249233681683	0.0201425258733133	-0.0662495431861213	-0.243458926339675	-0.0859292291733574	0.379675043131988	0.350513043354833	-0.0624809861029792	-0.0681046565112898	0.697107286003636	-0.205122005007065	0.0247775673239658	0.541238726942547	0.241012623965412	0.768375799395551	0.776061350782433	-0.0880458380237548	0.826198346294395	0.764850878294455	0.138354573509065	0.426340471739479	0.502216177610062	0.626432083271638	-0.179602180325341	-0.0250014613571536	0.222466394077432	0.320147208484777	0.214190983870579	0.0495830487591048	0.850476684145177	0.67439468530868	-0.0437636526111657	-0.276899720378589	-0.114394161816825	0.00318842038691778	0.801443195520544	0.84068954550236	0.580473168770567	0.0401058444040304	0.473178019659733	-0.232990938220581	0.830557110760741	0.258628166867047	-0.00538903250989832	0.582198444928414	0.385115700562796	-0.0415490681541846	0.894073738745987	0.331051437067011	0.271452894963234	0.133622157588272	-0.122174829608935	0.391367715701398	0.854611201241895	1	0.45406529639165	0.497317874885174	0.552850046738351	0.872228419063443	0.73184776877901	0.669998846366964	0.620988752369565	0.873254398711997	0.886432539555904	0.770600976124588	0.196486635289062	0.856174528193933	0.59160965267253	0.768076333763243	0.883071786619105	0.50322878527526	0.798021945843118	0.888494739163963
PILRB	-0.293881720955209	-0.384468190306823	-0.291309970362541	0.0246961125130966	0.259449225061262	0.34791965386631	-0.243396801013087	0.045703837388844	-0.235688970189558	-0.272581054424923	-0.227787309916835	-0.388353649870435	-0.248934283686848	-0.213712411942313	-0.241250335418141	0.390425888111608	0.120441255950196	0.156869108721026	0.128521762445122	0.169106095068035	0.276461429106982	-0.00522298211866425	0.101574728328295	-0.0321121431947675	-0.241285192339128	0.458912198811635	0.470933655086515	-0.0301745220885229	0.415369074932981	0.239051057829832	-0.429124898362115	0.143862012852596	0.496707305097794	0.698872574955485	-0.194583882905254	-0.289973525082482	0.0914833275122047	0.122236316601503	0.264463392023023	-0.381166968324442	0.592462940921661	0.40906807990584	-0.297508670476608	-0.0387967233805612	-0.14562687456526	-0.507964045560969	0.511755607432245	0.508291140381796	0.297245730822495	-0.388339224114874	0.654780143638156	0.148921150650549	0.507953251608027	-0.143800656274703	0.300182375805217	0.456371594306587	0.322134359331614	-0.222038831966673	0.580100105100959	-0.0765746433155191	-0.0578042387035828	-0.199752661683542	-0.470363658798651	-0.0204404836741658	0.563018849356109	0.45406529639165	1	0.0516925797055547	0.115838230144441	0.601841785733149	0.378453432005729	0.414126436914161	0.276499585515644	0.609638463682949	0.51832317103169	0.480726440627223	-0.104686910825786	0.450039596400702	0.458039315867016	0.440364208590897	0.590345270037287	0.502217263050433	0.418947062811483	0.533780099143191
