""	PARD3	EGFR	SDC1	SDC4	F2R	PVR	ERBB2	CHRM3	TFRC	LRP6	CD9	TNFRSF1A	ITGB8	THY1	PLXNB1	KCND2	CANX	CXADR	CD99L2	PTPRA	TNFRSF12A	PTPRZ1	SMAP1	PLXNB2	APLP2	PILRB	KCNJ10	ADCYAP1R1	GRIN2B	TNFRSF11B	CNR1	CAV1	INSR	ADORA1	ACKR3	ADCY1	IGF1R	MCAM	EDNRB	LRP4	NOTCH1	TNFRSF10B	ITGA3	LRP5	IGF2R	PTPRS	HMMR	VLDLR	RIPK1	ADGRE5	LIFR	NOTCH3	SDC3	GPR37L1	LINGO1	CD81	SMAD3	TRAF2	TNFRSF19	LRP8	SLC16A1	NRCAM	RACK1	GPC2	RXRA	LRP1	ABCA1	NOTCH2	LPP	MCFD2	SORT1	NCL	C1QBP	S1PR2	CD63	ITGAV	AMFR	ASGR1	SIRPA	ITGB1	CD44	LAMP1	SCARB1	CD46	SORL1	CLEC2D	CD74
NOTCH2	0.802312938383201	0.814489426077391	0.711680479784498	0.785228707922241	0.950939366560078	0.906522092154256	0.86831542188813	0.515261648897864	0.849049301260559	0.660434608542328	0.707237537982146	0.919762507362119	0.922091764010837	0.623515155502443	0.819443165376977	0.522538990835539	0.955955028750307	0.676274567216335	0.926076131770158	0.959595898457594	0.773467368769027	0.869089760613483	0.899091745129596	0.924369386077481	0.952745344448506	0.897680598843075	0.857911150291849	0.767501471743424	0.567283485610034	0.701145280959044	0.840846549327644	0.582430070635673	0.729730125551641	0.891836774031804	0.687516793558665	0.581101146403574	0.846479962486297	0.890377566965223	0.924268064103501	0.594394198491011	0.716679336513066	0.845340485974978	0.730465929082795	0.83796514489083	0.888727718499408	0.891330870440047	0.605753948716759	0.801971166895443	0.950193269248088	0.897808947419043	0.895305926616349	0.893989293953765	0.904368420465628	0.928246090102046	0.493734052044235	0.905913132487624	0.833360902775412	0.715137265677359	0.880711555772121	0.779455807935601	0.706534678673081	0.872989898112876	0.783231314094006	0.531295076066495	0.870544064731804	0.913534955615614	0.870069305334914	1	0.93759192445756	0.945445384791327	0.962123251272535	0.873030857782472	0.820200038887072	0.616599603400667	0.867221674707397	0.910819059846597	0.904700111953361	0.751573944575161	0.861740438580042	0.880942435487564	0.6990884618223	0.939497938337566	0.80387673759565	0.851954080921179	0.758345258935321	0.696883468746248	0.151966488476898
LPP	0.69527525097598	0.713945820035085	0.638867478488782	0.846895458154918	0.910977887971947	0.869887163855207	0.891430762516464	0.51764172162736	0.835187193519009	0.642235833279229	0.642540664943818	0.917818911383071	0.959547785641717	0.55639510796237	0.803324404651902	0.473693853809309	0.960818406233252	0.614849862261549	0.930019868150676	0.918329746673952	0.774932763858002	0.850122114595401	0.830620859359108	0.930405463005165	0.95350917981787	0.836371571642724	0.839019580579909	0.751260767149958	0.522157905524988	0.593658193198985	0.907231666182507	0.680604872362848	0.726607406100104	0.875575239632258	0.575675797805026	0.519166965770537	0.876873526676831	0.814829852203872	0.910410229544358	0.564839597521245	0.623242868368843	0.858115329620485	0.814003281072403	0.777999559739594	0.918524413542005	0.826561109513837	0.435723908816005	0.87527233306275	0.923818457962776	0.881962220655767	0.941551586448843	0.829556578391021	0.872699273180441	0.91485205781264	0.418875537959154	0.86881972714495	0.855538706005199	0.594751323361746	0.809621999491634	0.755097192025453	0.692269284307998	0.9446483595722	0.70546241551049	0.453314301747189	0.866657203704985	0.882671352663399	0.936216667798943	0.93759192445756	1	0.941781633830247	0.932581715766463	0.806715632078113	0.733365452484862	0.518050080501106	0.810354970977011	0.938279168507778	0.888545750286696	0.738571790840396	0.901689172958315	0.927587400632452	0.780069526625246	0.931899273704372	0.796954108208117	0.849802526921079	0.828432566652652	0.659967243601903	0.177969113496064
MCFD2	0.719694041789065	0.726750228470364	0.72660739518525	0.868675414790079	0.956340701017567	0.902039342444319	0.910464671368499	0.437171226497952	0.825630639333305	0.58424729846123	0.700324398902027	0.961331066282394	0.894450576192487	0.620237966084039	0.787654597499199	0.425539419858875	0.947768787075408	0.651512645529716	0.957770599758451	0.919706353717347	0.845044867159867	0.790641360288595	0.870487018371673	0.950264411323702	0.971781294650767	0.816833586992956	0.806602225790859	0.764420113926501	0.441289053537767	0.633392077953692	0.838084614604132	0.701916545010599	0.698063211506896	0.897864792330064	0.608070234661213	0.49994078337839	0.810336279459846	0.848181826333148	0.896213184659221	0.515647317063335	0.631709574481104	0.882197547799897	0.831964033833962	0.791167354538096	0.90172405852942	0.830013726543355	0.482220061788076	0.839669373224272	0.92471637860649	0.936425391181887	0.90118215344205	0.850625254914069	0.854314738721404	0.926779628991574	0.421858210989591	0.944700598059608	0.904145418148982	0.660336433385655	0.829317872459006	0.73487925146713	0.659914428893339	0.919724027318786	0.804131735996007	0.454402584107167	0.845477841694365	0.865094840227448	0.920595086026503	0.945445384791327	0.941781633830247	1	0.923352158171774	0.821240957260269	0.837026405089609	0.563148892226662	0.895795132180524	0.954971327563707	0.921481430736042	0.71439658532369	0.909391593230247	0.935561136519968	0.812206307933007	0.982104039541207	0.822344906712584	0.786141420692434	0.839059958702442	0.606208163892619	0.190631673030639
SORT1	0.824142304398223	0.840769631956857	0.756627495005548	0.744869853807024	0.937360193657671	0.90952174627879	0.848620272802144	0.548610077086783	0.85800835765795	0.724190933899509	0.704152980899725	0.888734053254954	0.931046285501252	0.655861582687548	0.867760654904901	0.600754020641529	0.958094909388835	0.710926410061251	0.920236198625363	0.974068064713875	0.732016348388372	0.909031040590322	0.910026986290741	0.919897742823491	0.938498493630792	0.90004762487686	0.899752470423357	0.787543341637144	0.627218226239143	0.717416664901569	0.84461165201642	0.523233448878506	0.799223354862686	0.899000618927825	0.735524915159291	0.678296229821438	0.882522126926067	0.879718534899254	0.929958188835711	0.64303776090166	0.776880085269552	0.860154624863595	0.677531850632844	0.882074271277193	0.899982062539985	0.910293397151744	0.58488055664026	0.799638189455	0.946714706962159	0.878011682761069	0.886826588947672	0.927996258530579	0.931379898125996	0.942332238093631	0.556087315671909	0.896682552790956	0.812505024252045	0.74233421997493	0.873543552404549	0.814853937920934	0.728700084703099	0.858270346965553	0.777828809931007	0.574184911467516	0.898962581161359	0.945796981081952	0.850573002866456	0.962123251272535	0.932581715766463	0.923352158171774	1	0.894265889400992	0.822002617789893	0.659684941252229	0.840282785809228	0.897900002669187	0.900518075792833	0.771222045971194	0.863903064625513	0.85181999096371	0.648106639265797	0.925788021701896	0.818731523154116	0.888924143273786	0.730468122140224	0.759716173510075	0.145484252864231
NCL	0.916817744676173	0.932235750578488	0.807403161473059	0.58058725860377	0.861913384694834	0.899507859967028	0.631182687124262	0.668073900833954	0.836436999298357	0.831727169810332	0.80340816492736	0.735220452057174	0.807954429862786	0.818943609632103	0.876420391775452	0.752190436400752	0.874962341155685	0.870356149122332	0.778211593329221	0.91889421949997	0.62525650155611	0.889517386893241	0.961330548675641	0.788775164302625	0.832776214182782	0.877363363968249	0.861340955020157	0.635836848965933	0.701922852626904	0.829223018648863	0.654110816255138	0.412421125236925	0.854598387179075	0.751150617475041	0.866037790415516	0.796897163027212	0.857641373100352	0.84997456145194	0.782606986879194	0.694713327392246	0.909067752648501	0.851162973075198	0.43588856454438	0.900902203821858	0.802502377071254	0.925895005422154	0.712473060450575	0.648929755724576	0.887064126913426	0.796229916074282	0.6722103732655	0.904034270769144	0.796204545435773	0.812890543081578	0.749785774032308	0.839319903481545	0.6396488778217	0.85341777638717	0.790843338144075	0.863885441088654	0.803565683155586	0.727110287420508	0.86195265777287	0.767908738901718	0.906003198467552	0.909506780942816	0.645822619566032	0.873030857782472	0.806715632078113	0.821240957260269	0.894265889400992	1	0.903008057837873	0.840166394913464	0.788341955612387	0.76195794237017	0.79261774974532	0.816394423831008	0.654854766864561	0.736993847744717	0.385342770178724	0.80753964278206	0.803286232522281	0.88093623396093	0.50013521617761	0.841525162674501	0.101944103675253
C1QBP	0.842362446751029	0.818079244312111	0.839658886835482	0.616790380864692	0.858315219937066	0.897195250805882	0.657134840549094	0.545972854578997	0.81447038164253	0.63197302416449	0.854907103294049	0.790252879243183	0.690749306859514	0.799392912933557	0.776276213399564	0.5667879498127	0.816254446892487	0.846956925824953	0.761050736734398	0.852127338307651	0.766236134846348	0.713281617767386	0.938780433903533	0.779532329295926	0.819745694825313	0.749943312740532	0.739018309541762	0.615539206529381	0.585541783881459	0.81427693900289	0.586271976488635	0.474895474956996	0.736715376550267	0.781814010830956	0.824114115996839	0.657099216853633	0.702958783430004	0.801106273532243	0.739443338668901	0.531306908350079	0.803327033527352	0.828767469405011	0.498931739139297	0.846018364825996	0.735585281235221	0.828581017425113	0.618773397839072	0.629790050876815	0.813275497646327	0.855786219710359	0.607823046917305	0.861984016094966	0.756361208618399	0.794775738790717	0.677467679304542	0.915191172408086	0.65692205290346	0.863200842158603	0.771957465556049	0.737734003119084	0.733871299109276	0.65401835463306	0.969564617592347	0.669167909316441	0.818063583264703	0.818554397768432	0.613811127148313	0.820200038887072	0.733365452484862	0.837026405089609	0.822002617789893	0.903008057837873	1	0.794612684831384	0.906852863334929	0.726550920958012	0.804266472033542	0.770689642253427	0.64283726957988	0.747661951891174	0.441895732312773	0.844894491253858	0.816916294384228	0.734227584350022	0.522126036451463	0.623140164173376	0.105385871959848
S1PR2	0.796420912983433	0.830887548802463	0.706842292366043	0.294992567681576	0.633839409913199	0.756065118381103	0.335882736283626	0.701080516491388	0.673230535433263	0.794856679808032	0.765960478507896	0.454735846631276	0.528666344125028	0.887205122297113	0.796960888467963	0.820302946198179	0.634329751069763	0.914560268633929	0.506590284393327	0.693396279608749	0.387171163608077	0.714083428765899	0.815119575652814	0.512829712343822	0.554697257810063	0.689890722708114	0.732215666039415	0.439137421931462	0.682625982243701	0.76554535451383	0.364489251071256	0.23925250660129	0.801460434093402	0.528825932066421	0.850407342350691	0.738276546310286	0.689564193278454	0.704218699959741	0.509093135765686	0.654918361568638	0.905114306397953	0.683529586460248	0.123626838600524	0.819833643396379	0.586354192411125	0.748163725653667	0.627416670897733	0.433381344328282	0.61754374310905	0.609678161333409	0.354853411020548	0.743738824204485	0.597624468467419	0.594757566951456	0.899396342300682	0.63762876795454	0.360593096497758	0.819387628841172	0.588948194645129	0.768939444773767	0.732296764366085	0.453882988332143	0.770939918099248	0.851579027419928	0.756651090901029	0.765445614880751	0.348279468820891	0.616599603400667	0.518050080501106	0.563148892226662	0.659684941252229	0.840166394913464	0.794612684831384	1	0.570183930739185	0.481371306941348	0.58792672988918	0.76203081783284	0.347307971126823	0.459415422312701	0.0548509870322547	0.540346533527537	0.671040870914246	0.718068722131587	0.175414759227999	0.727726387459441	0.0264612226442974
CD63	0.733567303810133	0.674339676848655	0.73799209286939	0.785027607566254	0.878362406158941	0.86652466295589	0.822579440311041	0.474717511858589	0.847207405755353	0.440300037625222	0.820312212722178	0.92130229536419	0.755376345996717	0.56023903629929	0.654587645049733	0.319526898752044	0.875778613637408	0.643902557650856	0.820364385933955	0.85346355606636	0.929277800710723	0.656395890310033	0.864772054281739	0.87576585042398	0.91191432219444	0.700291655381541	0.663011899307258	0.696664568263238	0.505272397986694	0.694653032847217	0.741339704648289	0.628423780291941	0.581420653339504	0.881994805176236	0.655047084575527	0.482615654169638	0.659588427084088	0.764097090099076	0.812984023506557	0.390157691557009	0.603575308169609	0.765226425601674	0.711388479369091	0.753738149327004	0.76474027834262	0.766597301987177	0.496024197399533	0.768631190005934	0.835830603083929	0.892693336598429	0.753869631311635	0.851569415336127	0.825687588342547	0.836124459127449	0.431324149702209	0.94180946310182	0.7704473425803	0.719899305319872	0.852865068823194	0.625543314247989	0.711049146487497	0.717403927125565	0.914620243745379	0.395798646097475	0.752457900361523	0.780049806825116	0.761712572833231	0.867221674707397	0.810354970977011	0.895795132180524	0.840282785809228	0.788341955612387	0.906852863334929	0.570183930739185	1	0.7935549426084	0.882843018650137	0.670157930854445	0.780243156116501	0.864109298332664	0.644969913489069	0.924810393357174	0.7975045906184	0.679953426835706	0.711509114745737	0.465408857892511	0.154689504183989
ITGAV	0.642006174038957	0.684798300642358	0.669030905397737	0.835182098957245	0.922036894716207	0.8371264378796	0.895250488824799	0.374845410289023	0.755171804024421	0.596381189482702	0.558637185003828	0.91716117933715	0.905402238216676	0.578321544520666	0.785759440812878	0.452921773079388	0.909123845158302	0.585788642605546	0.951060569536993	0.879900043581355	0.759927578844709	0.801087190927298	0.794302805449328	0.91873976445206	0.938756915691203	0.800133085808846	0.81563779346071	0.733119666493295	0.42653361055458	0.543615986340121	0.817147148039948	0.684665159032885	0.685450125143889	0.848887550890898	0.521184250040192	0.467085246336324	0.806407426325078	0.805239063697916	0.889005914560102	0.533605655552609	0.577224892525776	0.868487199733856	0.849769165054149	0.752683242232081	0.916256521543431	0.785425361760039	0.397302398622541	0.801224224226857	0.90358830217896	0.910287842404004	0.903394145901786	0.782646525373861	0.811009746627158	0.911944399853151	0.362521715340791	0.891030420692475	0.918652180490929	0.555483386313875	0.745746802924465	0.729587303198899	0.560324039480756	0.944505087177492	0.675151580807109	0.414352382464655	0.816047859294195	0.848647545953082	0.938919853158817	0.910819059846597	0.938279168507778	0.954971327563707	0.897900002669187	0.76195794237017	0.726550920958012	0.481371306941348	0.7935549426084	1	0.869537385099571	0.686698714613583	0.927990768890186	0.921898882771236	0.845127030409117	0.947071630971978	0.792469714795943	0.788592525365582	0.877391501088278	0.614826809291085	0.28693405371522
AMFR	0.729824791224592	0.714901476719937	0.723137635288434	0.845483352483739	0.906603995307253	0.901664472914566	0.852305134924143	0.524802063897476	0.818238824358189	0.579099456351685	0.76277457172484	0.92062765734994	0.836169561576431	0.597064272683441	0.757495481999225	0.442465727151365	0.935955322024668	0.647746915911305	0.884882623283511	0.887674705384647	0.843404410674142	0.761215586313864	0.855062998176687	0.927073874116862	0.938997708479055	0.807644694949611	0.780705135603567	0.759765439359627	0.4972235949101	0.608324752787174	0.8069171959034	0.701977849283185	0.692289719908953	0.873838379769896	0.618533973325549	0.540716228757335	0.801640643243156	0.801938802757558	0.830222922378729	0.512097526160252	0.652602861659144	0.820220261938813	0.758346465641089	0.784850034669251	0.858413393782629	0.805303026887536	0.522454728164114	0.846888624456142	0.863344038231556	0.872550865475832	0.849002237072085	0.854522140356765	0.858314518505832	0.876490314780176	0.483117562774458	0.901378809504827	0.837375634227135	0.704554526416208	0.841251745567153	0.721020065341244	0.744519949241301	0.832624494650935	0.816817604620871	0.452003833606796	0.848569662253376	0.855582926109063	0.862379689686007	0.904700111953361	0.888545750286696	0.921481430736042	0.900518075792833	0.79261774974532	0.804266472033542	0.58792672988918	0.882843018650137	0.869537385099571	1	0.722891470550111	0.856464165934297	0.900289959916966	0.707885351631536	0.924653968388205	0.82699599679142	0.769581247049172	0.775510636816374	0.584639526265888	0.194614562187599
ASGR1	0.708439685489213	0.787144899811449	0.641198613214475	0.504352552728347	0.755311023235593	0.807179185774796	0.587484590139067	0.680505645375804	0.760828947481009	0.79376312432916	0.706077095911164	0.665672391375043	0.749528637667353	0.781532071570872	0.857724105886314	0.746678702480737	0.778169572540921	0.802590205342521	0.689175679474685	0.805496706307406	0.555335151395453	0.816094950378549	0.827762416408759	0.688622510528212	0.718852679781536	0.749109165396154	0.825309950479401	0.590337540193556	0.683158499940834	0.695324097245715	0.63684068775824	0.443878825231487	0.807642398207981	0.658241604955209	0.726786788378058	0.652694540850585	0.824261528772928	0.693490692390463	0.708590833087854	0.717138344791602	0.783829694582628	0.79149403650838	0.415315403171829	0.805182739715382	0.750746433464494	0.812049267959891	0.459412862174748	0.618372205436343	0.757185480893249	0.765049250312043	0.613142314614627	0.743235481131945	0.725233538234842	0.759483514714935	0.745517341219409	0.771341958102388	0.550091341543274	0.691978131606896	0.658192760226189	0.780061243595286	0.716022539311815	0.687676481525376	0.747222021274179	0.752667773229825	0.849114478754052	0.860745562694281	0.619918195725744	0.751573944575161	0.738571790840396	0.71439658532369	0.771222045971194	0.816394423831008	0.770689642253427	0.76203081783284	0.670157930854445	0.686698714613583	0.722891470550111	1	0.582896107432969	0.663232142587363	0.354803239875152	0.71185824369594	0.750799691895986	0.830434465227781	0.456750134594151	0.719824988003469	0.152591043235826
SIRPA	0.549487693358302	0.558745256064184	0.61599783007206	0.8384746335701	0.857122254757654	0.767066552137463	0.939497508920588	0.272707253271683	0.73808272513471	0.431100674188243	0.497675945034229	0.919793948919941	0.858742460236288	0.399602177188417	0.663991359110461	0.290052456807305	0.874207160811373	0.424938118195619	0.908991511979679	0.839087999228215	0.756415357002049	0.709825353407212	0.702237802588056	0.912669846805869	0.913260134880456	0.708953792403574	0.710416841416365	0.821025951178279	0.338691258532346	0.465268828487656	0.861128082542284	0.624581333145193	0.597378382540186	0.863129541622485	0.413748318300348	0.408155788428875	0.718536965421025	0.726847459730899	0.883614824155661	0.409360066935168	0.445850279560954	0.760135555469849	0.862017523405242	0.671707084568849	0.863825911194402	0.690985434173242	0.299906714260719	0.81405597291572	0.845691757673106	0.827909151018181	0.93534905101726	0.754514797458721	0.830097820925652	0.896616441145586	0.192676807800696	0.847819237271886	0.917219559219426	0.483994160411507	0.756795634922755	0.58989856653268	0.509984207504829	0.871937755600423	0.601784853557129	0.221476858095704	0.723252293284634	0.782245771214376	0.931294690975745	0.861740438580042	0.901689172958315	0.909391593230247	0.863903064625513	0.654854766864561	0.64283726957988	0.347307971126823	0.780243156116501	0.927990768890186	0.856464165934297	0.582896107432969	1	0.876269593257549	0.876789838384594	0.921887657491407	0.732365690750519	0.707334545224846	0.932529020296369	0.505008411577432	0.313798794673403
ITGB1	0.635416415087256	0.600900869582869	0.662430708886298	0.92976283340224	0.877611398422179	0.854094305600171	0.859407883488468	0.482744780500006	0.792814132090139	0.499757906978572	0.708127111304597	0.932677971715911	0.847990125056137	0.513116547858693	0.686319904984863	0.310647460800716	0.928795784195361	0.563445404372187	0.894489491515249	0.830421771143219	0.885889457305653	0.694088581134458	0.796373318092561	0.935520742970373	0.963040944887209	0.732769599837585	0.709981959736278	0.656974289982821	0.410000861159002	0.499725819846495	0.812415550869673	0.836239008835815	0.605828126803564	0.832402035743828	0.47523923186194	0.421868993544812	0.77426902655846	0.735942109061925	0.81144310785131	0.399100953450687	0.523345391421979	0.827067608756321	0.877858475038076	0.686636832233766	0.8859676473246	0.728017656799035	0.40937398296066	0.89040528722617	0.861093642187595	0.879082199065416	0.86551508893232	0.78293878919402	0.769590757729325	0.829134198446701	0.350781950929193	0.886275453242751	0.87364752632045	0.578796786650282	0.772497068524859	0.66261668792275	0.702998252682606	0.892221244952036	0.763515206752046	0.335136865670351	0.804133428752475	0.78255537660639	0.914089206746085	0.880942435487564	0.927587400632452	0.935561136519968	0.85181999096371	0.736993847744717	0.747661951891174	0.459415422312701	0.864109298332664	0.921898882771236	0.900289959916966	0.663232142587363	0.876269593257549	1	0.808484717869017	0.939005043320823	0.833457185423497	0.738362067076564	0.872517365925846	0.511688080348982	0.27728484216814
CD44	0.273406819543218	0.267206331192301	0.407527385798215	0.865530093147995	0.721377084003417	0.579113802034197	0.872652112272445	0.0115827329407938	0.487260429479265	0.170373967917879	0.279974057525932	0.84079451387779	0.697863517878382	0.19734130575581	0.436763234647865	-0.0120004999930836	0.696444144730252	0.171676857910538	0.812052213380436	0.604074956495833	0.733860556824756	0.448063616905973	0.461718591341133	0.79176860963509	0.776812969676562	0.510333815365433	0.491838581726952	0.61835525210211	0.0280534338909492	0.17842997895649	0.735920180650552	0.723143918170977	0.317234678487493	0.712233387883013	0.10275081920505	0.0706812482761691	0.50419599871443	0.555468150664551	0.711970531118167	0.157148357998365	0.131574690417368	0.613272978312789	0.963962003619801	0.399592905434538	0.704707048895201	0.451141894975863	0.105448291418181	0.728074787849673	0.658539278714337	0.7345527619281	0.850775771221879	0.492359973102688	0.590966681867553	0.720098588633861	-0.0956297698594071	0.682532562560429	0.899322139811656	0.224300535958248	0.535518611558834	0.365401995244295	0.25751132219333	0.840273215580831	0.407305117978931	-0.027678324077897	0.491813222111637	0.514846611343522	0.904779328102956	0.6990884618223	0.780069526625246	0.812206307933007	0.648106639265797	0.385342770178724	0.441895732312773	0.0548509870322547	0.644969913489069	0.845127030409117	0.707885351631536	0.354803239875152	0.876789838384594	0.808484717869017	1	0.809217725881214	0.538261199378086	0.438853342242746	0.905651422494838	0.216110015693865	0.198717141900183
LAMP1	0.712098768248917	0.706488940277688	0.738216619437531	0.866269914117533	0.948781743336283	0.898309551539042	0.921538400913678	0.427809585574591	0.835256852151405	0.544761800746008	0.70767528133326	0.974579739727414	0.884175050055372	0.587425417893737	0.763885712580045	0.39679527373974	0.945732910237856	0.631666695738618	0.94697869915515	0.917031408968884	0.873900752310455	0.769930962005811	0.87014334980056	0.955407265040952	0.976977832394804	0.794329141813391	0.788486067730366	0.779172613426903	0.464633912592022	0.63992474488257	0.841985378801816	0.686586667130116	0.677608174351535	0.914278760553618	0.607191917211541	0.499511288676232	0.780523634488674	0.82787958771765	0.908841016598193	0.488986357730712	0.616645257313946	0.864924933987353	0.835633611449353	0.792415860294506	0.897754956562216	0.815822394728963	0.461767249271774	0.840711966020863	0.922294340465343	0.940396805092456	0.897518739978438	0.86010621246249	0.869688287366659	0.933472784434234	0.399761671303756	0.960762066397607	0.909969858281261	0.661208422628843	0.84376172934855	0.71369244853025	0.660535443275796	0.889617414996633	0.814365635823298	0.417503364080442	0.831854321623513	0.858169551862321	0.915672614099192	0.939497938337566	0.931899273704372	0.982104039541207	0.925788021701896	0.80753964278206	0.844894491253858	0.540346533527537	0.924810393357174	0.947071630971978	0.924653968388205	0.71185824369594	0.921887657491407	0.939005043320823	0.809217725881214	1	0.833947194306544	0.777069241458582	0.85703255546574	0.575169160160788	0.228823631629053
SCARB1	0.722745566788773	0.696258932432809	0.712535050769519	0.71165435189048	0.815304636858694	0.854585243058367	0.675133180998322	0.584214425288932	0.773501762007531	0.642959379933255	0.759956484037547	0.793549181713505	0.731163177241462	0.695679371767106	0.771341092435286	0.525603987728048	0.845066073334816	0.738248813666307	0.787613584052171	0.799051455559527	0.737676937624094	0.711447627954435	0.838551344012553	0.8389432370869	0.854253115541687	0.752116813156619	0.749342702452547	0.595803522068299	0.523496066499909	0.619826380273455	0.646252445155208	0.608521387200149	0.69033023089689	0.739599166387079	0.642545519864825	0.558568332455488	0.772377529730203	0.746267549917125	0.703839371239246	0.522683340762528	0.720087705265054	0.825112395718719	0.604523607830229	0.782707954768847	0.840381457987431	0.76764396085644	0.529043901445559	0.736276233223685	0.798339297029225	0.811743453142575	0.687487286827043	0.802411199083786	0.737305302615785	0.768611603954625	0.606242097262619	0.864468559174468	0.706194594549244	0.719185358395116	0.707601714925458	0.750264448311362	0.736938838666643	0.737966972121741	0.821510480875139	0.573609931386101	0.826064545146184	0.824498975909104	0.725258491481016	0.80387673759565	0.796954108208117	0.822344906712584	0.818731523154116	0.803286232522281	0.816916294384228	0.671040870914246	0.7975045906184	0.792469714795943	0.82699599679142	0.750799691895986	0.732365690750519	0.833457185423497	0.538261199378086	0.833947194306544	1	0.771376006799481	0.697040292075854	0.631446239669358	0.37887059539439
CD46	0.78076431845705	0.852735165822639	0.625236293075141	0.574359521846856	0.816191391927939	0.834679929027498	0.680311696792417	0.705620330474676	0.849477005031662	0.849009809195847	0.683881442463182	0.724927398822455	0.892326355010808	0.714839427799246	0.890361635441884	0.756255320625821	0.876477888233314	0.786815542604852	0.778835102477832	0.901990499033724	0.553305457391192	0.948283193091775	0.866572918972132	0.763817425634073	0.815946140527853	0.839626188351173	0.898063520196095	0.687640511123387	0.69927479077573	0.737373584003782	0.767402695637785	0.441517095264474	0.843049863659627	0.7385446005618	0.740676453540648	0.709482921930343	0.909832540036202	0.78107472357486	0.819448424798933	0.770570793092212	0.813658542099816	0.817848814134103	0.495370563541283	0.862155403879936	0.85366583422451	0.90054532809619	0.499535360249023	0.699038502227666	0.862669374470756	0.769833588519393	0.760984545616483	0.830448267859103	0.823050647855381	0.832877179533875	0.689555052807078	0.785479019838409	0.635898770274984	0.67067362289504	0.754309106144615	0.84092345166793	0.767570170221894	0.790489563749148	0.69987401686745	0.712586420899484	0.880671990466149	0.935115853585302	0.723586875235833	0.851954080921179	0.849802526921079	0.786141420692434	0.888924143273786	0.88093623396093	0.734227584350022	0.718068722131587	0.679953426835706	0.788592525365582	0.769581247049172	0.830434465227781	0.707334545224846	0.738362067076564	0.438853342242746	0.777069241458582	0.771376006799481	1	0.568671346445417	0.83860261831207	0.192702627125619
SORL1	0.386850240369848	0.373950255722323	0.482795122100103	0.847497183848254	0.749777785456095	0.654118428285169	0.8668694734972	0.160065019012334	0.611459735351393	0.264580153907853	0.400552885515742	0.866932684809463	0.745916296275197	0.247048678729748	0.499353093089401	0.0853707443016058	0.777977902355715	0.265213601349059	0.825935861366727	0.688537168750906	0.74330378765804	0.531534019423187	0.566706023451136	0.855457375834703	0.854410732796644	0.580869269109432	0.555578423735708	0.671907610055839	0.173258825156548	0.29177446804476	0.785031753726407	0.68109355892499	0.422595699750869	0.760185017009189	0.227996107712941	0.218475029725456	0.593649628988211	0.603005736238214	0.757772197401399	0.231368816538734	0.262117444062192	0.674017325190044	0.889648293454412	0.493272836661533	0.810402343309378	0.532312136041636	0.206826768742274	0.76936360940959	0.739892849624234	0.748481031418271	0.863800849408307	0.603139386282561	0.678711046074044	0.760645016113897	0.0211588530456879	0.770863598873896	0.872510468774222	0.340684598079581	0.632637062479812	0.458101695528321	0.40363426397758	0.818932966231842	0.505511930244355	0.0645589011151652	0.600176803920632	0.628015962350136	0.905875113388715	0.758345258935321	0.828432566652652	0.839059958702442	0.730468122140224	0.50013521617761	0.522126036451463	0.175414759227999	0.711509114745737	0.877391501088278	0.775510636816374	0.456750134594151	0.932529020296369	0.872517365925846	0.905651422494838	0.85703255546574	0.697040292075854	0.568671346445417	1	0.338065850561132	0.486634710037581
CLEC2D	0.752885021728945	0.845745735396588	0.600125327716358	0.354151443835601	0.670433391986699	0.704892431814483	0.444354276195236	0.614097673079574	0.632772897462282	0.891233408003636	0.541442781745391	0.494851681751854	0.715117141557864	0.707592756649252	0.82112202041662	0.820812743753226	0.697846840854431	0.728703941910393	0.621304501412459	0.762279936071397	0.305372509056514	0.867688384978098	0.761664081318679	0.596337375425942	0.622754274044144	0.808796229772967	0.82007839616282	0.496721445863832	0.629652136962755	0.666216429096925	0.531134301295091	0.201317606745738	0.815224982411174	0.529198160289223	0.710692466577049	0.777522067385181	0.812110602447271	0.713315210459313	0.62910405456336	0.756589967219401	0.84294499722331	0.699421842945426	0.242860602653605	0.784885340436472	0.688797138708202	0.820824634787871	0.604294550490696	0.468885521070382	0.739414464907806	0.579047467445312	0.548736037388995	0.72395014443845	0.650259131045982	0.657890683253814	0.707080233737892	0.588837350583066	0.458654172027987	0.647497554851463	0.598342432296778	0.818839777966371	0.634297968590635	0.621826817884783	0.562114801854547	0.759818610188333	0.789668684245469	0.81329538004567	0.50305176370833	0.696883468746248	0.659967243601903	0.606208163892619	0.759716173510075	0.841525162674501	0.623140164173376	0.727726387459441	0.465408857892511	0.614826809291085	0.584639526265888	0.719824988003469	0.505008411577432	0.511688080348982	0.216110015693865	0.575169160160788	0.631446239669358	0.83860261831207	0.338065850561132	1	0.0962892476466012
