""	CD93	CD68	CCR1	TLR4	GPR84	ITGB2	C3AR1	TREM2	LAIR1	CD33	NRP1	PLXDC2	CD4	HAVCR2	CD163	VSIR	LILRB2	LILRB1	LRP1	ITGB1	TLR1	RHBDF2	TNFRSF1B	TFRC	HLA.DPB1	PLAUR	ADRB2	SCARB1	PTGER4	C5AR1	PTPRC	ITGAM	ITGAX	FPR1	ABCA1	CD81	ADORA3	TMIGD3	CD44	CD46	ENG	AXL	MERTK	IL2RA	SORL1	TLR2	CD74	SIGIRR	SDC2	ITGAV	STAB1	UNC5B	TNFRSF1A	SORT1	C1QBP	GPNMB	TNFRSF14	CD69	IL6R	CD47	PTPRJ	ADGRE2	ADCY7	ITGA4	CD40	CXCR4	ALOX5	TRPM2	ITGB5	PLXND1	SLC1A5	ST14	PECAM1	CD63	ITGA6	TSPAN14	CANX	FPR3	APLP2	PLXNB2	ITGA5	IGF2R	TLR7	KCNQ3	THBD	SIRPA	NOTCH2	PILRA	NRP2	TRADD	CCRL2	LPP	NCSTN	CD9	TREM1	SDC3	RAMP1	CD82	RACK1	MCFD2	RPSA	EDNRB	LRP10	RXRA	SMAP1	ATP5F1B	CADM1	LAMP1	PTPRA	NCL	PTPRZ1
NRP1	0.852157480563066	0.893489317824268	0.932235412447108	0.692027847780636	0.384628744770217	0.700548983539876	0.620782629677871	0.570963360348811	0.793014726206707	0.787298955597759	1	0.120446683452695	0.768739023735087	0.278669146054717	0.944981558505021	-0.155303086167214	0.762307439330022	0.684178388552449	0.791767208963918	0.64739553856922	0.389197426547148	-0.175581673560429	0.417373661004309	0.251643696849407	-0.0561225862789301	0.371153025195015	0.164971153236545	0.269491925560134	0.13319407757077	0.799302448803595	0.43859276818382	0.888422653952889	0.305820602162037	0.542830521174821	0.656663256132046	0.802678064612929	0.825411500340517	0.336662803774528	0.8814452635633	0.54360782497066	0.888985792646087	0.285837466381555	0.679892900602787	0.845250811931179	-0.117872413358875	0.780776423130844	0.285759829882684	0.154811631500994	0.360078504603808	0.410561959882454	0.925709766165826	0.367666046472009	0.75592565090451	0.266593658875488	0.575155705305609	0.62981119752921	0.71609747045234	-0.247202326429131	0.528072500967268	0.736884050014552	0.67442699757585	-0.118134735164208	0.393136942379289	0.593830036663916	0.658444175292085	-0.45423305081766	0.809108927250188	0.618432392019688	0.899150057605103	0.687773303837289	0.572764581200969	0.736184417923645	-0.109610404722943	0.788799479732249	0.0925535899988749	0.453104153404072	0.833349152651489	0.896426660422135	0.854114624607476	0.718146980293487	0.687449319752646	0.750589900950234	0.269676040925129	-0.0951595375874236	0.829489731371104	0.662780540400267	0.538762844060595	0.504346954058409	0.615472690808498	0.699865007508157	0.0139445079018825	0.431833660509119	0.624921001877411	0.419542999941141	0.288413853511392	0.61720335393008	0.167626183002912	0.774340910461639	0.370208558353931	0.775785266040405	0.575366464702191	0.584756175712275	0.637468371793213	0.668692753492542	0.597273728028009	0.540467577709699	0.327234267422666	0.909974439427267	0.264326373657033	0.629586116081523	0.100314788821495
PLXDC2	0.0741061508124973	0.329955497765325	0.218977669919828	0.102612591676169	0.647324626425815	0.577128608070091	0.709950445175673	0.768927761497592	0.390467289073052	0.320653684505705	0.120446683452695	1	0.467099258208332	0.823792919353636	0.189003436425737	0.474227498659625	-0.058371315644768	0.454667840975867	0.402553183997085	0.409706351722294	0.580215821450988	0.726739925786194	0.45535722162906	0.746257473569111	0.00715976580289227	0.556312149830276	0.663152117593774	0.624084027094647	0.565861324400912	0.268532545964186	0.449377069013186	0.00253120237329782	0.501959402561263	0.63511922094308	0.325181731807139	0.551035861475676	0.449763781195879	0.581320822660782	0.0558099841695026	0.388872008829291	0.327634456436713	0.772044449583114	0.530035815282791	0.0743945488363765	0.779430905424636	0.265121960674426	0.288622987870334	0.049523207240448	0.09232340866491	0.718334301437294	0.220038303243109	0.696044892803786	0.386891650978462	0.500078482516798	0.144123633091851	0.199851543860661	0.0682823299389448	0.527500416412823	0.601219587274113	0.141739664101276	0.424540856984856	0.626406022659701	0.419135878667249	0.0173489323206625	0.170685308144289	0.191951893907785	0.241569821951364	0.456442676935427	0.155991188769822	0.283470823248811	0.440713120913705	0.456826468689676	0.0290915424932294	0.178146204337768	0.557555121509824	0.6653000494244	0.194660617706415	0.0368412599980801	0.304369743901747	0.241714084345979	0.154271579991791	0.122645056002555	0.603088766300149	0.379714548452442	-0.0291199410110406	0.563908221395848	-0.00619106475634274	0.563726140759818	0.494192677441936	0.0301492459740293	0.646291197820598	0.297443261307038	0.211788230522833	0.254543603514827	-0.243283458254428	0.143967198449625	0.59115584927053	-0.0122142557489099	0.291149480862679	0.129567385864651	0.187024002086851	0.0265605519550987	0.41645164606461	0.325405593641248	0.166967238669121	0.0819299352107335	0.24401594327713	0.222963932248014	0.213024471076291	0.121211389483485	0.0915554191913714
CD4	0.829215376566667	0.777397585114721	0.763244619746667	0.492158200964317	0.452308861785143	0.874768562184064	0.787369058466454	0.791867956392106	0.898034167809455	0.880607477086468	0.768739023735087	0.467099258208332	1	0.57058354362263	0.830148617633291	0.323596157388697	0.668009841818827	0.885264242560374	0.769520529053422	0.735903636213264	0.681842197405369	0.160927030173534	0.706197888692308	0.344034378993057	0.248768866159448	0.330032494593824	0.347563490014216	0.467630298907951	0.462177031808694	0.70395302251077	0.778311411469128	0.703676392053492	0.329512920936144	0.844476581264312	0.445832884626844	0.882323073648279	0.870528374735066	0.228553562211149	0.722079466286609	0.705790598855229	0.89162385331539	0.566296431029072	0.668215259594444	0.788713735181834	0.127866926305928	0.754732213158506	0.636375254099421	0.416071229411367	0.216228671916295	0.634215858518676	0.838246760977582	0.584258526349423	0.862347943146656	0.454823092216325	0.741064694450271	0.341834084043597	0.616274848505561	0.182953815296868	0.594638703464827	0.806049406440136	0.741118069343633	0.260034956145784	0.667002853953986	0.748279972215284	0.679315297942528	-0.154033678609623	0.816468433289963	0.690987128899568	0.861455897760548	0.640733565116323	0.710701330518364	0.666399843715463	0.13604520701518	0.822938696456528	0.419526701097417	0.542202730394961	0.845241499788243	0.646841496944021	0.845238934124697	0.819123875456746	0.671856580591578	0.638957619626443	0.318493058181578	0.329981714291669	0.636026178962695	0.619794282918958	0.482894167377593	0.539896372598738	0.593618441644912	0.705278551682293	0.0753910061094333	0.66661244140498	0.605814236336918	0.540055259693811	0.0386781221772676	0.570800464287662	0.212480706229051	0.522589266480082	0.707856144367431	0.746659767631337	0.791739409650122	0.600627778600711	0.763606359017224	0.634301925779212	0.774951221934472	0.719984071284059	0.607620957332603	0.755392348354384	0.432869892704231	0.768227667314844	0.231270497800392
HAVCR2	0.21230958659077	0.425727536091367	0.345118259066414	0.0376912886134189	0.611148449281341	0.661832414045145	0.723071745068852	0.778964329381877	0.486186984848056	0.447739103163128	0.278669146054717	0.823792919353636	0.57058354362263	1	0.296508747102205	0.40210568523055	0.0284056655375772	0.550166420919719	0.514434221486034	0.504144482906435	0.653369682201485	0.687654152908774	0.445394505238532	0.753854312945876	0.00951266934344652	0.524695413577029	0.694650341936754	0.538285180319027	0.60543914994564	0.291208577428864	0.616653036086161	0.169685505304269	0.678865178747594	0.687954539435048	0.325097914861265	0.620946689035914	0.527763043800567	0.538558014446061	0.18776492813455	0.509509894872848	0.456388584856016	0.711470173068316	0.509266852165734	0.217034190677843	0.737651625463258	0.447196004524919	0.336790863499422	0.165392645557096	0.18461575089864	0.776894575569413	0.336627474478856	0.703569189261535	0.488162712395063	0.50904941311788	0.300421298059435	0.206952535008158	0.15443377611112	0.569232825583476	0.681359422237485	0.301539041661541	0.598112377188997	0.552621609041369	0.359390891573249	0.171209446267389	0.371540776352439	0.0717398239090813	0.395909234626612	0.434741961309462	0.29289513922748	0.300696724239564	0.546988339969805	0.447126900512733	0.0363293559951043	0.350529245462992	0.607237056017959	0.684667166324215	0.345002992746691	0.15038075855515	0.443211074421547	0.319263750490469	0.308931210567906	0.259843142398089	0.517871166262727	0.284083885915376	0.0709758347295833	0.615337589888599	0.0649195070546165	0.542635748985124	0.618561730961156	0.276965295036643	0.592072818174726	0.413679319814422	0.321944714918982	0.2966259157456	-0.113354480124256	0.234291835972978	0.549583118843514	0.134794536256393	0.382111981767126	0.330775689571033	0.370777473918644	0.251866621636647	0.501255716766535	0.449234212314628	0.330392130362802	0.265009731936583	0.309231052192879	0.360850278669561	0.336549897735071	0.316129801461636	0.163440585265724
CD163	0.916009305939715	0.891714492449357	0.930661250755178	0.746416763816712	0.329069323754831	0.760322055563809	0.690626784684874	0.620443292308479	0.897358539486447	0.822544745834303	0.944981558505021	0.189003436425737	0.830148617633291	0.296508747102205	1	0.0170950618118252	0.814937545756011	0.77430397084672	0.761547126189443	0.58220928939953	0.465886108624574	-0.155218052018244	0.542235482893728	0.191566286120439	0.105252318919195	0.316007937230782	0.148562246583108	0.265408051851697	0.217360849439035	0.841574388568673	0.53333855478046	0.874792030720211	0.226172373571839	0.646377369093532	0.57645718222674	0.820163623617464	0.879232105292509	0.216044297452823	0.845636047780986	0.546206998235255	0.890563105454868	0.331089478751567	0.660462234766618	0.918204095957809	-0.148399815504256	0.816304558106014	0.441952587625025	0.226177766522872	0.217085500543152	0.367350960417765	0.966200233295292	0.335202884508727	0.784522734548633	0.259914555108238	0.548774460294661	0.563796060199226	0.745401893197289	-0.210879448917796	0.502300111009575	0.766097418395104	0.658876067496353	-0.0230841669006226	0.514876860241703	0.682292779161783	0.67025644480669	-0.366119659538501	0.863876982830012	0.65916611157052	0.923901866542875	0.674637997657179	0.599326049691249	0.693794868982915	-0.0589377644962651	0.778526470299942	0.082009417040273	0.421599143928994	0.829173405526439	0.882756288296913	0.849227844444794	0.725435523205409	0.62538869760254	0.704270887743918	0.286642962069389	0.0693079055038936	0.838321321362441	0.579586849205225	0.476633480024574	0.555832462717338	0.515434000786564	0.693064566127402	-0.073056904488857	0.417338290777097	0.542750785319109	0.383539309598978	0.197124535718372	0.563578307553644	0.0600058143258279	0.694527977737907	0.428616869917052	0.714804437628688	0.58767226128881	0.571245841922177	0.637707961666137	0.664243198075343	0.64477670962391	0.524232504142605	0.40166585078866	0.891325314170683	0.209812319453373	0.607818051983612	0.0579838880257854
VSIR	0.148052210355907	-0.0443078404955027	-0.102892637801301	-0.115359709995102	0.0312611448752725	0.310430659706679	0.330753587475907	0.43979225692567	0.344652967339806	0.285197211370478	-0.155303086167214	0.474227498659625	0.323596157388697	0.40210568523055	0.0170950618118252	1	0.0213250072810558	0.452953685398128	-0.0938366058490531	0.023795487343039	0.411399335871654	0.441347232808964	0.499788876832862	0.0391628926717103	0.669739855836587	-0.16058980785043	0.172056047248357	0.200807342200521	0.52056194188668	-0.0645493754071185	0.565203264645055	-0.21661057440322	-0.176778019098949	0.527141278785842	-0.314654504785169	0.116422627198403	0.202191965940859	-0.222743030206799	-0.184354004302254	0.195962373248386	0.0923979323846888	0.540275770617212	-0.0068571134217937	0.115317528617511	0.228733105392578	0.172122844575541	0.748314201772653	0.448349891954688	-0.411320977543327	0.212237221804673	0.0393175426285057	0.32137877665946	0.218854747356706	0.0786464731387564	0.194062924508726	-0.41607994846126	0.0322490637700384	0.564930781259608	0.0216718201129096	0.148640808479199	0.0357812579897986	0.54100894307862	0.528416676656517	0.374343798333498	0.0747754916569115	0.441230919553835	0.116217996720085	0.234303851919823	0.0526605581005882	-0.0604155672613063	0.207328224058578	-0.0988886434174682	0.3240339868234	0.0714862319945582	0.316092672351055	0.112416211268828	0.0357713169804252	-0.204197364427353	-0.0290534047274611	0.116978427793148	-0.160174106434064	-0.271376243399859	0.275866937379913	0.770431053432542	-0.209626563980634	-0.0887747354081899	-0.0862386264100075	0.0937293809709652	-0.119918782740704	0.104634517121456	-0.0878044205351208	0.129360908567087	-0.185867945564138	0.0266359413615507	-0.387307898812611	-0.215611488793453	-0.171632972627208	-0.3759169168043	0.587947201784261	-0.0656637521422383	0.368493793830502	-0.111533058254119	0.181018383676537	-0.0980101917908912	0.26722317645894	0.208570765457444	0.445976673998606	-0.153381842394021	0.00616074930251628	0.128187292427781	-0.100667410620594
LILRB2	0.856518021200301	0.691197195177083	0.718229090922141	0.626451158147873	0.148026142360444	0.594263818512416	0.459787391386447	0.369733696497705	0.742916759907827	0.711801115199615	0.762307439330022	-0.058371315644768	0.668009841818827	0.0284056655375772	0.814937545756011	0.0213250072810558	1	0.627482074160809	0.541041154818957	0.492917191109153	0.303808446190647	-0.339172180820275	0.486914261336075	-0.0902652922340728	0.188836053878129	0.122403622187529	-0.0664944957479164	0.119359864401677	0.0587409580914353	0.739807072964807	0.459079803851273	0.801651291870374	-0.00172786847725857	0.465827145743249	0.357428970008775	0.58484965822926	0.636671425285496	-0.0547703308012426	0.781312039748581	0.468457672165986	0.75381729274411	0.101477089885797	0.442080398766451	0.791844774504131	-0.357777448542674	0.658879908124001	0.418237672791978	0.335343243769941	0.230102371105854	0.183825356920879	0.796146352069117	0.127222454769983	0.606217986862962	0.170879922721928	0.604847407340832	0.324722189860428	0.660940349026649	-0.301328211663991	0.26786731825331	0.713652680812903	0.528707705556088	-0.130258083665239	0.395586113197728	0.715167559722165	0.52865590213371	-0.345737148699665	0.711641109102595	0.558766485522781	0.789258334297444	0.544688561817339	0.514760989236212	0.458224099872958	0.104696624899304	0.698820564802161	-0.0424649871907436	0.197934904465616	0.743616315715019	0.736394837931628	0.711450578966778	0.663835441019352	0.603530466951791	0.513588168791199	0.105161839179526	0.0938242087384195	0.786705905979791	0.369189946311773	0.486447892990933	0.275540825678514	0.247233296762415	0.653172999948001	-0.259084936093811	0.362520129864886	0.395727390736762	0.340654607778854	0.285426840451081	0.427694845571996	-0.122435976148981	0.612072181870188	0.478094048157226	0.688106580210281	0.599525388882116	0.525786847283186	0.494821459429808	0.545862748384583	0.61227899235227	0.611840499457318	0.41118429321345	0.68711352727636	0.135969622634358	0.628519052145361	0.0143510247818152
LILRB1	0.808622222514489	0.734412770014342	0.707635348866909	0.45742991980703	0.418798349854212	0.829473540244893	0.777598934851595	0.78479042921004	0.883625133353866	0.860984177889112	0.684178388552449	0.454667840975867	0.885264242560374	0.550166420919719	0.77430397084672	0.452953685398128	0.627482074160809	1	0.666121456976332	0.624825602932409	0.627077620360884	0.187980968516014	0.748605781665515	0.268588953010676	0.31558433944072	0.322443001210284	0.349079632682387	0.336060771804655	0.490386394183595	0.673147004745142	0.777189747041125	0.636660639685511	0.269849973925984	0.870253925755011	0.365778871712397	0.79997144797283	0.824355113126198	0.174550408150056	0.658856712467708	0.597578848160452	0.807128012767937	0.570849178157142	0.56548601285006	0.776249806154943	0.121995552914149	0.732956657475038	0.695916858235624	0.421785360398879	0.119806640613579	0.562046045504657	0.776748305852552	0.513107816543045	0.79804741661086	0.359428066617391	0.649356708456125	0.263205346065958	0.567100664678231	0.208369380122508	0.529591651956169	0.755700166789301	0.668057319919923	0.290043360995422	0.653400944892726	0.730751300308521	0.619581357067101	-0.134968066898913	0.803957329253393	0.615834079536224	0.788291279367152	0.492572306105188	0.653417077769489	0.553141345415431	0.132336697221741	0.74904496339697	0.386429029827909	0.500429097105236	0.775690494168458	0.601112909572716	0.77201820804404	0.732800949475502	0.570343003764555	0.541587074581041	0.393412683096527	0.390143193747033	0.599462510153168	0.511197494601169	0.434097883762986	0.493028139533052	0.495562547434921	0.70650779672104	0.0482803640056092	0.548956561681674	0.505687056229843	0.435151025436665	0.131403389991956	0.408835831234733	0.094077906799002	0.457656095187273	0.704339118174511	0.640941057355147	0.740919769111368	0.5206172312248	0.668678974463812	0.558626330317892	0.708163535569055	0.623961366444558	0.583342649164791	0.670117405934401	0.325278454457645	0.676723498942538	0.134612385250271
LRP1	0.620510559288239	0.837452136641396	0.791818477716323	0.545431655618963	0.487362023839401	0.764269811077686	0.694755122699306	0.671351153289098	0.679082970639224	0.673964816511632	0.791767208963918	0.402553183997085	0.769520529053422	0.514434221486034	0.761547126189443	-0.0938366058490531	0.541041154818957	0.666121456976332	1	0.800389103857125	0.516154115383447	0.110885145785323	0.494653355267013	0.471456247223535	-0.185567197439283	0.517165009037116	0.424574645202996	0.531471947338187	0.250073080707676	0.75945935972253	0.441062731749621	0.724837783433799	0.550260237115529	0.599787574005466	0.779916460778062	0.906320670501906	0.762819430310411	0.493294264939322	0.808540909730341	0.644591173972703	0.783360705253505	0.388928268584041	0.720844787711627	0.643029338437593	0.226741044303777	0.679068628355615	0.184234063960361	0.113913022226951	0.574173963842564	0.710228591095885	0.76218172461177	0.449002162698767	0.813778450813164	0.603109710802961	0.541548432787633	0.678622409685878	0.612967134219855	-0.0673003981885613	0.67951702471924	0.644751546295327	0.761628215596365	0.0365288512175918	0.344424229264399	0.403358609698096	0.580065196543069	-0.327098582592229	0.725330634337941	0.58113058359156	0.784427921499651	0.618751518790506	0.628564124841099	0.761858136012173	-0.0844895709819513	0.805969036736677	0.379320532012814	0.616059683325101	0.838159203239034	0.685319394050632	0.912386049135838	0.700266052293511	0.723238279484053	0.820913217817635	0.343130427428965	0.021709376616948	0.662722884271304	0.78921681291375	0.586418361859681	0.630619670145462	0.777934654675956	0.597561568005891	0.269081987620915	0.698105285604959	0.790706506705023	0.691396999028818	0.304120057607403	0.784343773226481	0.527225021177486	0.73341075170545	0.368328773830244	0.793189869385751	0.501721083949196	0.7197076437234	0.739467375105019	0.774824042248589	0.626747531410887	0.502452542918975	0.466728209519697	0.868284981379603	0.604134382150858	0.623617237532135	0.496644169486047
ITGB1	0.548744563307083	0.716669314473303	0.611568938307796	0.371137377674719	0.469380561069297	0.768403264407337	0.637346013368937	0.656888955235206	0.583797708828354	0.688103812981424	0.64739553856922	0.409706351722294	0.735903636213264	0.504144482906435	0.58220928939953	0.023795487343039	0.492917191109153	0.624825602932409	0.800389103857125	1	0.48181193870524	0.0928963373177123	0.598079515685108	0.380627652322197	0.0238428310249042	0.441783069863831	0.370427187174963	0.586878354670177	0.298352284471901	0.630561878603748	0.596021464895375	0.564176982397736	0.440718527439992	0.57047393842244	0.667732804420429	0.82396698504225	0.674656754063713	0.413194481875532	0.70066490857205	0.727596796362884	0.787534223365005	0.477348100680815	0.619401873728971	0.528338021596968	0.24288967345338	0.516831022130673	0.325546418542323	0.436845904808192	0.672499450761484	0.740030593883569	0.575708024452943	0.516607285070792	0.777808788695309	0.656137934107099	0.758884354383305	0.536289921546657	0.558079698531867	0.138491017817031	0.641487646218341	0.728175984162785	0.722862424875743	0.111198725643246	0.376228176634863	0.490241960289196	0.554896061535072	-0.02491037324313	0.57120745453413	0.510036265377819	0.67963357486481	0.671474487217068	0.64002745152875	0.715508380413998	0.271218146208209	0.834625979376043	0.561375001245071	0.616679611422465	0.804802111072534	0.532023556677833	0.834225168118181	0.735586583246906	0.816350885001382	0.686251249554605	0.303012464274572	0.0779680642337849	0.530684645771474	0.758626950514957	0.650345730393799	0.489032317971261	0.663237707480813	0.647563998691365	0.282335693269138	0.805753007106078	0.793419368456238	0.786050253026162	0.244707285807629	0.657600563467137	0.588302967066196	0.691409971556399	0.624300358307708	0.843079918408706	0.716227876379063	0.656378783352237	0.807977901881055	0.656182015210155	0.673450887048692	0.732934875160535	0.62904186515724	0.711405113721214	0.673256407138275	0.797652550546716	0.436965729076013
TLR1	0.454224114510997	0.526079679063281	0.477213347541139	0.189716422807335	0.370717601196592	0.767018730825881	0.63806141782647	0.688704185454551	0.630931692971341	0.570703513404567	0.389197426547148	0.580215821450988	0.681842197405369	0.653369682201485	0.465886108624574	0.411399335871654	0.303808446190647	0.627077620360884	0.516154115383447	0.48181193870524	1	0.266298699039804	0.508825039870337	0.392638946889139	0.224358961720275	0.360189929078882	0.506342426228538	0.359614067854128	0.594686572886446	0.424664925122528	0.649750611994393	0.394707797386433	0.466085781410017	0.662999497973803	0.240082098753316	0.620533721386637	0.576431683165627	0.286387594090543	0.386237170904907	0.407990136170274	0.529910443524052	0.53962233783473	0.397738829139453	0.465718357217444	0.320528109918883	0.485907807994915	0.459341115680094	0.316995885012528	0.139264571584255	0.552387218088441	0.439768620497437	0.467397782820684	0.512581162940748	0.418035536472666	0.437164160310433	0.247746349074803	0.418714976216021	0.43056913632005	0.580945191390671	0.529909424741744	0.501720934661099	0.250551719674927	0.455855989660134	0.424693361871779	0.569478964251415	0.0234556419505622	0.527348305150426	0.432551822431962	0.447322320550856	0.246526642928404	0.608463655166241	0.464869681599897	0.0485678081190668	0.489072459648983	0.461389765744744	0.419332782717661	0.522253830294802	0.228167494420429	0.504859790959371	0.500206751604706	0.415480175534544	0.414043157673741	0.393801077223021	0.480381325054599	0.375778753356357	0.431828211352416	0.196264590557816	0.497802034083215	0.538957919307067	0.424240907892739	0.28173554044714	0.462517528318443	0.346165767229332	0.311701171993609	0.00252109064933461	0.208343771214883	0.278270732864797	0.24584891880186	0.506635566829283	0.407978239371837	0.536088584083509	0.32818454501167	0.584415492942943	0.41312967636138	0.525030794847866	0.419507011405332	0.367075258834496	0.475260200755875	0.265982621261348	0.468293305562512	0.0863612537166965
RHBDF2	-0.231148004318063	-0.0783298842255378	-0.108264926372419	-0.242692704743491	0.527564299273458	0.181767584895434	0.357346809705422	0.443237833668663	0.0376375355391422	0.00379777883273234	-0.175581673560429	0.726739925786194	0.160927030173534	0.687654152908774	-0.155218052018244	0.441347232808964	-0.339172180820275	0.187980968516014	0.110885145785323	0.0928963373177123	0.266298699039804	1	0.175340021872673	0.741934595546738	-0.127811185474943	0.333235146331603	0.527240154731191	0.382230626067189	0.405749876583834	-0.0915105713964698	0.221154099215716	-0.28713911479359	0.409805274211523	0.387061845651392	-0.00387658126942943	0.204405092829617	0.0499538027889082	0.42560636631473	-0.277379516054245	0.166768527857935	-0.00833962807976084	0.498917415552003	0.33241446621545	-0.2548441069127	0.805846634130745	0.029601478848569	0.100094924348149	-0.203418584297888	-0.0757564776350438	0.556553461913154	-0.0594232777020028	0.584041470448517	0.0529172811181645	0.335147000603379	-0.0864472114487872	-0.183374763602698	-0.31141836675397	0.567092821843676	0.340220097428657	-0.20176607152862	0.196868866073247	0.638862280488563	0.192778632664437	-0.200703446681255	-0.129305394886742	0.136802514834293	-0.0372256179437603	0.245875662899118	-0.125032877424788	0.0466894299489447	0.116846307127754	0.101445545509782	-0.0712240925294984	-0.141044507288892	0.413256812955066	0.486791403216918	-0.149198121361528	-0.177669043961938	-0.0226776053876027	-0.0633181744164036	-0.119078158657607	-0.187834056125434	0.426672832917392	0.25656707035853	-0.401076997205325	0.267214314461573	-0.191549537921546	0.245899889233653	0.338339498952578	-0.191421310154524	0.566104512876751	0.123756418413417	-0.0738727617186882	0.0478685131167323	-0.34777210532818	0.00576111152427486	0.442444977777375	-0.304436163350909	0.0457619053409822	-0.122513033892405	-0.0691646457718163	-0.121347147896597	0.059863747548219	0.0902211699483268	-0.072044462856282	-0.142228808830992	-0.0115878922857466	-0.144734567745768	0.131038051355782	-0.133275621032224	0.107184145169913
TNFRSF1B	0.601530407827165	0.549366897293874	0.441849608779566	0.360058681037783	0.309009392449567	0.728548612261866	0.659855707386581	0.652039466306494	0.70667289316226	0.607399657752532	0.417373661004309	0.45535722162906	0.706197888692308	0.445394505238532	0.542235482893728	0.499788876832862	0.486914261336075	0.748605781665515	0.494653355267013	0.598079515685108	0.508825039870337	0.175340021872673	1	0.121131863362646	0.465840147627721	0.218272254280426	0.237300724420493	0.42070699461848	0.49871259053426	0.611556350800309	0.739338525906559	0.391639144411107	0.118839539765986	0.734234078382281	0.300632357027477	0.645132128809438	0.629534483019684	-0.027305975270896	0.501104466322015	0.592741588618558	0.599267757558056	0.482051295338804	0.430473513226934	0.59737675380719	0.133599786774056	0.553764849140887	0.710069174719252	0.480704168358496	0.172426566515528	0.466539003255095	0.538729985454486	0.385162251156597	0.670957633003429	0.42540663325664	0.476458754334808	0.191775669449252	0.538413573566126	0.33305671253538	0.369848536630264	0.598338264128728	0.476888909578494	0.410064784408258	0.623571096494889	0.661032786611473	0.376615586988898	0.222084968517857	0.569151489471521	0.535974623055603	0.599369035967438	0.446793101580523	0.492284594884412	0.412934280565878	0.267317954922116	0.627524766431901	0.424327482343899	0.445059468916003	0.657805886020732	0.395910982652213	0.610642127954377	0.557867017531625	0.473158103969575	0.345172950489965	0.352712783727225	0.481852088243423	0.407597405675922	0.413032029545546	0.466719772795209	0.421609295387048	0.280957607384551	0.518093782210425	0.0500756756521327	0.540806179149634	0.382361656802423	0.552641378565501	0.0791324964331189	0.3390782900434	0.150429594829981	0.344630712854083	0.710332762297946	0.544660839640644	0.631604553431933	0.432919281937868	0.595293680044528	0.521297402562114	0.68926923596709	0.498838941891489	0.715166505241195	0.476724477826139	0.366250472918002	0.526080084005766	0.195524124443485
