""	NCL	ENG	CD74	SORL1	FPR1	PLXNB2	LRP1	LAMP1	ADRB2	TLR2	TREM1	ITGB1	KCNQ3	TLR7	TLR4	TLR1	CD163	ADCY7	SDC4	PLAUR	RXRA	CCRL2	ACTR2	APLP2	HAVCR2	C5AR1	SIRPA	PDE1B	SDC2	NRP2	PILRA	ITGAV	CXCR4	LILRB1	CSF3R	LRP10	CSF2RA	SDC3	BMPR2	TREM2	SCARF1	PECAM1	NCSTN	CD93	CD33	CMKLR1	TGFBR2	LILRA4	CD63	PLXND1	NRP1	ITGB5	ITGAM	ABCA1	ITGA6	RPSA	NOTCH2	CD44	GPNMB	CD81	TFRC	STAB1	LILRB3	AXL	CD46	SORT1	MILR1	MCFD2	ITGA5	TNFRSF14	PTPRA	UNC5B	RACK1	TSPAN14	PTPRJ	CD40	P2RY12	CCR1	GPR84	MERTK	FPR3	TLR6	STX4	ST14	IL6R	CD47	RHBDF2	SCARB1	DIP2A	PLD1	APP	PLXDC2	JMJD6	AMFR	ADORA3	RAMP1	PTPRC	TMIGD3	TNFRSF1B	CD4	CD68	PTGER4	C5AR2	CLEC2D	ITGAX	C3AR1	CADM1	TNFRSF1A	ITGB2	CANX	CD69	SMAP1	LAIR1	SIGIRR	SPN	LPP	C1QBP
ADORA3	0.661044466291233	0.764969196100671	0.683901651172246	0.633116405133883	0.494650595034071	0.62523824943519	0.778156488942428	0.832159741761779	0.556007020137925	0.626713440636412	0.512047442311845	0.783083979594535	0.394876136240321	0.755766873802247	0.690729336675878	0.679299769138576	0.714296665952739	0.811000838866269	0.453247332181207	0.646157529425528	0.746348502905367	0.69582980474884	0.846363239253693	0.761390096586588	0.739937239936937	0.645970918231882	0.836472757049236	0.623376835559727	0.53789752385679	0.609451847870041	0.812603732410262	0.68823844613629	0.467856567568315	0.767450043571063	0.51390617712554	0.742245711975349	0.603814600442487	0.608307432797813	0.653983399923281	0.789454393782965	0.503654321307287	0.670569926394562	0.675532024368607	0.0541338324057403	0.674338650607244	0.749117918083637	0.803395881685827	0.489177959483039	0.752802296528914	0.740802495606834	0.682022973171218	0.704824867730996	0.661567959639944	0.711648960057303	0.731404395864814	0.668943693763492	0.600939737918897	0.47905748270279	0.692621426071677	0.858920628877763	0.385401138598595	0.661499164818628	0.557384521614885	0.852812935998451	0.692309158075992	0.793605085021981	0.694672895770606	0.682322149687521	0.528871133265558	0.704061402290019	0.488452660294463	0.645003456670455	0.723528488783846	0.736912474104425	0.74229005761171	0.591573964301953	0.315993617229716	0.845292059584297	0.202510843736208	0.743254271028988	0.527264933193923	0.542418897183441	0.634607796312366	0.753176780753503	0.69622062756294	0.651683078868306	0.504369923590069	0.732753666464162	0.262526505403133	0.59961260659573	0.377786810588272	0.857004316987991	0.331778772664638	0.553051559997537	1	0.630867746199732	0.57360351357189	0.857504845696077	0.547825790170641	0.859835378957633	0.871611016000669	0.608707208812958	0.209454063819727	0.00955325304684575	0.645067934881064	0.812652094600834	0.610455637177928	0.764625068295608	0.858763845053242	0.758023740055963	0.0630649632457635	0.716866224985953	0.828145067740572	0.602699069776511	0.630263563528272	0.435417173554923	0.493164221101115
RAMP1	0.550172779688796	0.787325058243833	0.214117493025658	0.837749975681419	0.670005868184671	0.40249379470607	0.568590620580185	0.46196749302441	0.538626885590778	0.621418558392185	0.456144773222868	0.825202137180606	0.525940304187114	0.424658353623877	0.310367061633781	0.577472899769879	0.151609922430445	0.57579231921315	-0.0585119557083916	0.303870165538567	0.444320207212476	0.484611604697773	0.630561457815396	0.425893995535072	0.825224522281346	0.235259164587313	0.663423594332539	0.620846509176765	0.456370151318185	0.551555162414564	0.729535192692311	0.82131957433848	0.145962678190423	0.664508339111342	0.420256201976967	0.666305503340291	0.751297515467785	0.286321043668103	0.807102096096089	0.867299377018887	0.658323330234101	0.19150139803375	0.656279047906024	-0.0781190849892207	0.471682981182976	0.218901857038166	0.705978463340036	0.886236243912647	0.68656327015597	0.340139620400512	0.548608317704412	0.819643236475491	0.483666107578818	0.236780472464434	0.736229341121657	0.430650134084468	0.233157939340678	0.0431812334348177	0.314807820125041	0.639230086404947	0.357069806047544	0.220461504032046	0.119413007598031	0.754516388920581	0.291102975386495	0.695638524231282	0.718507029909143	0.564082420535561	0.510243190219897	0.3558149125046	0.642022357660362	0.628019258135255	0.398321518576106	0.432376359975979	0.709860766425144	0.777600976882712	0.594899173022293	0.542909436173648	0.293116004178007	0.337300146729902	-0.0356689312205916	0.554860362844847	0.458855562191829	0.44064933228046	0.749150307468783	0.570972330064659	0.60573728406373	0.36508470015391	0.292201756117523	0.820204175421099	0.467359934276321	0.793818842872042	0.415397329862197	0.201732106506373	0.630867746199732	1	0.450279092919244	0.746588781230103	0.248860211912997	0.656251015018292	0.541344835545381	0.484068114594851	0.163270027848351	0.180187310660938	0.827750036716964	0.670373714972915	0.213253130400572	0.671973597337187	0.737381026439691	0.504461764892683	0.332827569695279	0.447398867505032	0.602897662380298	0.443955727992579	0.555365442155623	0.595306577455018	0.551771166137423
PTPRC	0.702202994589351	0.585021534300532	0.638976935234409	0.516656187914528	0.580823858226324	0.512578296890447	0.503928975301167	0.483489293447443	0.407907161788055	0.729797079246155	0.390145808871372	0.641709459093857	0.543862307499384	0.507477647370009	0.433349075745752	0.674223541990818	0.483372462069205	0.547373745527271	0.150685931530143	0.39975361873579	0.602767695854296	0.489717212068987	0.695834205272963	0.47146610561598	0.608463377451066	0.375748508672099	0.539768890622415	0.580119691904232	0.430287229719969	0.42536588356782	0.653187120941418	0.564313973588985	0.59582876528635	0.607259479055275	0.554378286469816	0.6303234941686	0.615080937459314	0.343821958787028	0.631735617191077	0.496469129251232	0.392967651773851	0.491372374443453	0.481757655842968	0.499446962115284	0.728232675941293	0.425159893905356	0.692041870399957	0.378632487043136	0.504127750069569	0.460748158982061	0.615651966687612	0.50336058466121	0.52141353987241	0.352766158842397	0.570842493841499	0.767913770183089	0.404843715250372	0.4329693044205	0.305248032770516	0.505974704059138	0.300739611653452	0.495199116118662	0.541566792799042	0.607606570463332	0.472479474024078	0.538379304415378	0.462166252454896	0.598126342371296	0.469998977595249	0.484423445397521	0.550950478343136	0.536907810853829	0.710321609713301	0.570412186345374	0.501723080068608	0.559380290273638	0.214617216962575	0.509483468401888	0.210334024360506	0.38728819282465	0.194363245155879	0.503369835528583	0.452169720173695	0.497032664531264	0.618555647675249	0.564102936587699	0.520821996200222	0.386933352789171	0.564504358837989	0.371475877294808	0.320642927706469	0.605828143269705	0.413238954233726	0.430486599284304	0.57360351357189	0.450279092919244	1	0.538367890719242	0.659809151500364	0.607249869586276	0.501886827555263	0.594938654593998	0.339184620249891	0.583411574433981	0.47401770414573	0.53121559250484	0.328588017265208	0.667993545734042	0.603961900233127	0.585056950332649	0.419413649392255	0.638335753236071	0.620113698085049	0.698925201184491	0.563984747604472	0.552522301272947	0.661239800261306
TMIGD3	0.590418706538204	0.747135154805249	0.439085375543027	0.732801720967322	0.654118755142558	0.499914069473333	0.703929370208336	0.631452399483735	0.730597016631857	0.617687602506897	0.544620657618234	0.755671634360648	0.474689488712575	0.747648568281263	0.559981226899372	0.645477184848439	0.538345165295644	0.728534295961881	0.192113586856283	0.554076426429572	0.573885224511186	0.712210521681431	0.750108967771976	0.576984622611293	0.824373773933702	0.527935276674254	0.761591423685124	0.666491030734823	0.606075497296881	0.699909578342192	0.848382333785499	0.841599819070955	0.428114438115201	0.833487266223343	0.628061849028858	0.689481381084394	0.751228913346257	0.446231845525795	0.678343136328628	0.78160199391833	0.590978640988642	0.437443127069888	0.601144004722996	0.00328666933834269	0.599473221284801	0.584777619855554	0.814604285525781	0.565443482784844	0.637230998359724	0.603829588540183	0.724595213175502	0.752483209310506	0.576113747359651	0.543877824330827	0.684976334351522	0.545379887925775	0.346056194653995	0.303105842480626	0.451789330694805	0.719062620750255	0.563581964958361	0.563944185799875	0.324797699736459	0.9122307935064	0.43827113327095	0.740280068040631	0.700508574983414	0.60847782231872	0.49063055497161	0.444724806702775	0.497809881225988	0.737268306640681	0.58750123382179	0.650270552438113	0.70845523518208	0.749081558339341	0.480245878067044	0.809390946784404	0.399284932808651	0.689558446451076	0.219567391966627	0.584086028981156	0.633570563051244	0.588515898709914	0.700327022804742	0.514315402941165	0.693013155992722	0.638065217400805	0.371646157211905	0.630983431598585	0.389591168406605	0.824967868523037	0.547831219154837	0.275694602868464	0.857504845696077	0.746588781230103	0.538367890719242	1	0.500805497518808	0.789595741775159	0.720797800660794	0.673890190038525	0.339496161336639	0.00753167043925842	0.693412110341495	0.7437833961825	0.313765198915339	0.75363003870336	0.758582063104574	0.588279580014188	0.286461109012356	0.536927697861422	0.694847083142961	0.519291704446719	0.491625691701216	0.439944046455327	0.440875984929119
TNFRSF1B	0.699771638712478	0.598224312395519	0.608573953799444	0.253513749836908	0.439213333242337	0.626684810080356	0.690538451696108	0.569474868618606	0.436962075830549	0.602415223341111	0.629335853362339	0.579459537280251	0.337895874740669	0.587297115038055	0.550863989811392	0.584657741708771	0.680902160591154	0.581241493221287	0.360158034006725	0.708817066208419	0.683930105585749	0.716413251954165	0.670860476727802	0.648373836526292	0.446433915885342	0.724446327748112	0.598139629430591	0.606603125714613	0.537575412877123	0.651371455890418	0.612072642431407	0.526226096790614	0.665068027403359	0.640013088876966	0.727080523761693	0.65734455698513	0.529961748779316	0.584922662949662	0.543778508488262	0.330816397230525	0.394376757059448	0.621786788728895	0.521475993460087	0.495704519533495	0.636886762599791	0.632112905237668	0.630077791679651	0.124906406972586	0.408910971292	0.664450170590066	0.638123437679596	0.50705332790845	0.668731167154427	0.629298596020085	0.574353338737057	0.641156372074531	0.522070981254002	0.631163585389916	0.455161520481773	0.600160834816642	0.593099431785534	0.703556034447568	0.642136141334705	0.517649839546963	0.510097927305898	0.557111465117888	0.23152785180053	0.606915979226712	0.508630565727211	0.536076618302645	0.482703915945897	0.580054770885329	0.697858027194514	0.759795644238263	0.526541099108293	0.481839238592118	-0.0445808405457587	0.624069795259338	0.453584736229238	0.636504336323381	0.434606320109846	0.284878323646118	0.6903878527974	0.660907059586105	0.529818588834289	0.392207996239348	0.473725524760415	0.634131062911629	0.511301268806859	0.336536039358585	0.385741445429108	0.573985310582856	0.578268022549597	0.547171482576593	0.547825790170641	0.248860211912997	0.659809151500364	0.500805497518808	1	0.698300871914403	0.576533117169354	0.718787786260803	0.58210284808878	0.292677607834162	0.493856380739636	0.468555512952404	0.445177632117077	0.664652862229659	0.556849450208513	0.634042380437496	0.340157787989703	0.609755044829254	0.657395954045604	0.607052279771396	0.487111950812471	0.498486144622514	0.489948688841914
CD4	0.778179684049503	0.884934087462639	0.651736348156023	0.583739303631455	0.507155617191072	0.71450150284329	0.853602977183776	0.841971726976779	0.541033979055081	0.696753187939911	0.697980945985761	0.865775371506994	0.410715767895009	0.745729069277151	0.70214913346185	0.697275414078685	0.685111088485393	0.78657887405754	0.467820786120051	0.771447498163916	0.773069213239682	0.835180645160398	0.896129417249286	0.838397015064151	0.747186094097746	0.7647283951046	0.914771759354781	0.723429018728649	0.560712039284746	0.731908416317608	0.87063725688968	0.717902609447269	0.524067994924412	0.795201714022257	0.613775846750452	0.865728140979327	0.662885466599678	0.654867109489345	0.77880257465239	0.782007628954555	0.612296345527915	0.693470765672983	0.769807441423212	0.140626124903286	0.720713098855147	0.718379303273152	0.832237924272732	0.555335687146252	0.787464287855271	0.794401564891114	0.700544392797416	0.832700682626973	0.809077947597214	0.748148643039267	0.842642011939148	0.723316426038652	0.659039877055894	0.562923288728633	0.737129582625702	0.918454444273801	0.509516291183218	0.695286251246446	0.644942060349001	0.826260644797542	0.629638530124349	0.840191160050993	0.601704978509683	0.807336679315299	0.614557907750325	0.771109781366273	0.619149648956751	0.682450493900791	0.77099495277473	0.798728732504269	0.796367160043617	0.662667008476751	0.187567337295817	0.831955057749821	0.348118118781523	0.73575204126188	0.553495238803677	0.499101436904037	0.733203449214301	0.831008978446757	0.764935845478315	0.681818450619746	0.522353686350986	0.739206565153046	0.356419982224734	0.715271104788445	0.462628448919622	0.892494255614876	0.445679627887265	0.634156177810482	0.859835378957633	0.656251015018292	0.607249869586276	0.789595741775159	0.698300871914403	1	0.889311457228943	0.749002153876024	0.347738207169545	0.113473701202887	0.774587244279095	0.797569215169556	0.632509661060534	0.799437701467058	0.896817677626297	0.804108130737833	0.179919168966912	0.763033900073839	0.917156476659798	0.6749317819826	0.745864289842846	0.580638851695648	0.602010912763611
CD68	0.727015889627872	0.806696836486278	0.679798781163964	0.458834098608409	0.319707376382432	0.643859327454988	0.820273454638001	0.95295799401749	0.39748609907429	0.542977811613297	0.684325742193353	0.787744811294941	0.144943016963622	0.673853769371919	0.768674349336652	0.59503869355283	0.702968017656545	0.773562112997906	0.684004977787947	0.787281473911826	0.799604752446925	0.741522487833078	0.896371130717096	0.935814885076553	0.607307499168294	0.804722507472802	0.918085403872142	0.579354918637579	0.487161666136793	0.544683873765101	0.791741400769118	0.523261147350072	0.496766987072919	0.6514052880657	0.395202471613495	0.810679635936826	0.449324923844859	0.719212474333085	0.661902413954468	0.78790063477009	0.420119569333818	0.798395668342715	0.773761491232757	0.0361840755141017	0.677877596454725	0.775991814208115	0.740990939000706	0.45747265143884	0.879852550016439	0.790142560451513	0.555824278745927	0.698667889592977	0.770217206911923	0.824812618123256	0.800369212839527	0.747731124247108	0.746904995180167	0.6460537802945	0.925240522265834	0.950420907299751	0.275340641304006	0.602889390928231	0.745202038044494	0.758998944728947	0.76704329898282	0.850441827270629	0.620505748755016	0.81624377051072	0.573665727458428	0.87346697081177	0.499889275120292	0.465034494123331	0.792971854986301	0.763391727432796	0.753580764259389	0.484517826217492	0.0878017696760445	0.829946139104534	0.106464511556258	0.709787665929656	0.765469131825749	0.45032808408098	0.614326576684279	0.822984320575597	0.645869653296028	0.779458368497228	0.282072534034433	0.727035074196688	0.132312688975417	0.655432208618065	0.398752847080951	0.834007021294452	0.228650009766991	0.717541775628482	0.871611016000669	0.541344835545381	0.501886827555263	0.720797800660794	0.576533117169354	0.889311457228943	1	0.586209322599812	0.182236818330704	-0.0413091487029906	0.638712112407111	0.856250458780462	0.801456385758964	0.689514229172997	0.917183448345414	0.860124800337901	-0.0508687946522303	0.824210325831148	0.939622760393139	0.639384454033851	0.819455124416905	0.477971591680409	0.586859841071879
PTGER4	0.700707080536833	0.710876552588898	0.49269121362532	0.34421665271987	0.498725911264098	0.616960132631383	0.689801341674126	0.551704792184359	0.562378689320345	0.506434913335652	0.665797340651199	0.678038021539912	0.327872207096591	0.636336821039229	0.508067666403197	0.626268772162365	0.55724655787241	0.602904188713468	0.289144360548975	0.772740487021339	0.621831657311581	0.854229115844999	0.687768876993236	0.580068787754716	0.600176783580467	0.704676331217985	0.680605158758988	0.67908975636047	0.607623848752117	0.844794987257634	0.706856185712097	0.708478648836263	0.737567819028122	0.73599760150236	0.778651100526218	0.69959232256469	0.701653242127858	0.50684163549295	0.645619822755177	0.48139827440726	0.589420015916709	0.549642228821892	0.539536623762269	0.205109453682206	0.608908177153724	0.549822610930958	0.69904776894047	0.31751356059658	0.429436836721045	0.626392036270008	0.660368397257985	0.645965474940591	0.638674706187615	0.602933149351249	0.613707397220228	0.606668450566911	0.497578917762882	0.568253080848414	0.420993822875588	0.651082063447191	0.760578660540853	0.589201312637672	0.506095482920494	0.701141594751572	0.435669976664861	0.63511935356739	0.298201679369039	0.586875024367371	0.582836545350107	0.499204062391968	0.556228975793605	0.717385864847887	0.671786453375337	0.760466846322777	0.590447742285938	0.674143477045817	0.073293504791105	0.677071352296308	0.645918847807263	0.679843032176644	0.272663547118677	0.261243023122913	0.836000731008218	0.650153768170902	0.581006316288514	0.403378451715641	0.608305001030253	0.622710140882181	0.55283439804717	0.503129462503138	0.423337101552206	0.698473217586563	0.733623601646635	0.404766787166518	0.608707208812958	0.484068114594851	0.594938654593998	0.673890190038525	0.718787786260803	0.749002153876024	0.586209322599812	1	0.598430888368653	0.212641300626572	0.677240429618514	0.51291950674071	0.342209517933115	0.707327432789648	0.620627956962556	0.560811019263694	0.549051489780136	0.529588857666104	0.646963096284017	0.631747452960719	0.518225850812359	0.504989677696148	0.464880789508184
C5AR2	0.351924486199187	0.34076237347654	0.143547285557449	0.113920173314647	0.404083056702877	0.275666607952147	0.420729345833653	0.214817347058229	0.426632408672115	0.290618179087731	0.405746003774646	0.27378322725904	0.281304148622936	0.37116301628851	0.198930489061124	0.322441497404538	0.374083702829631	0.291965948233717	0.0455552107634115	0.459764844493813	0.313079835926972	0.540220239901829	0.235532893575149	0.264796727867783	0.322527726541746	0.419876322907836	0.305712332955665	0.508466226924321	0.425913003677556	0.669011413571686	0.340115991103935	0.470060182482208	0.400870231480478	0.463729050719866	0.706275251565007	0.361221219050645	0.476941901027305	0.34537286249654	0.323114101923598	0.0691958929778707	0.387539757886194	0.25275552755408	0.258014139639108	0.202862564462315	0.21036899906519	0.308469146874931	0.378913153306746	0.0249533173895542	0.0340755518480348	0.34763306096509	0.449775481442892	0.331016449540808	0.382200384379415	0.332238324569769	0.240533869882744	0.164937606222225	0.151139361809838	0.250763199266568	0.064580245059756	0.261365188249501	0.721767237746246	0.442379083364165	0.188292696219164	0.338857581688066	0.185735073444471	0.28486842486695	-0.0282304839151001	0.245391000475569	0.300717598284482	0.073472297241039	0.371072852037958	0.549542403422906	0.237074085110991	0.504602701160707	0.356950462717463	0.42347663473105	0.0398879170796873	0.431448875777472	0.632793463226449	0.464958787910874	0.0487365871628403	0.185976197212063	0.578873048398988	0.273529511945197	0.326740202643678	-0.0130845066817156	0.506612168869339	0.399567062318262	0.59412009174397	0.164118661814359	0.288704540666227	0.307792740435167	0.656993735669942	0.13527499933308	0.209454063819727	0.163270027848351	0.339184620249891	0.339496161336639	0.58210284808878	0.347738207169545	0.182236818330704	0.598430888368653	1	0.133445872789703	0.408318882752425	0.164868794151784	0.00954470732552121	0.465247840064582	0.206360400795309	0.218510288650425	0.511002976903403	0.157054189761583	0.287404563915303	0.248185542150507	0.118718927552102	0.292631931650543	0.119389703599211
CLEC2D	0.387480531872822	0.203203618424006	0.216889350165164	0.222085151484026	0.258656777404839	0.277445953560107	0.130139168497585	0.00768161405168779	0.0304759258997386	0.380670872440094	0.0225671685742364	0.276551437217723	0.414849495580819	0.0694162851109477	-0.0959458082215745	0.245652408396658	0.0188667851962829	0.0667334405000268	-0.154598413734874	-0.0309828484592303	0.177360169226887	0.0771023370479623	0.18788524527939	0.0249038281352219	0.194285945341309	-0.0753471126069972	0.0375133733367275	0.222758353141058	0.146616531188073	0.0902610761779524	0.132202483628919	0.25377363557268	0.312423911048291	0.134592702657714	0.198494810124189	0.230359301057797	0.307744078550808	0.0520824603516295	0.347414061515537	0.0571086954385978	0.244586085273053	0.0698436858667338	0.140825207370246	0.33878881682095	0.258355603653527	-0.0298044703842067	0.280473570120316	0.135013794696838	0.0695613177548182	0.0316577510044735	0.289494221942616	0.166393683048665	0.110544806645469	-0.0502984553427482	0.199824571276281	0.339349673290804	0.0974112677725709	0.0842239156272619	-0.116158299812007	0.0591305189222394	0.0566078903569764	0.103769875900853	0.0555975817333218	0.110178816294399	0.155448815545788	0.126001673057988	0.0659950444996068	0.206809253642025	0.148243517561665	0.0879534666844777	0.407291493591683	0.2177672480975	0.246863893603812	0.14953263319962	0.112031566828488	0.292414967292288	0.0503446294436137	-0.046711217148443	0.0901949112148455	-0.0579332428993009	-0.150144074976324	0.208013708527337	0.083815685071594	0.0739168277430595	0.27755285710656	0.189101375913985	0.244648335721824	0.0104121055664499	0.508353305408551	0.0996885143611575	0.279795995547818	0.139616835311025	0.205966076710627	0.217321806121834	0.00955325304684575	0.180187310660938	0.583411574433981	0.00753167043925842	0.292677607834162	0.113473701202887	-0.0413091487029906	0.212641300626572	0.133445872789703	1	0.172478076787993	0.0212511844819616	0.0277068116435694	0.293648452026714	0.0787435718505665	0.205191746984722	0.448051093908368	0.239813173879115	0.102984672019444	0.308538478015667	0.152950656646251	0.44194365930731	0.385080514519634
ITGAX	0.627683430174266	0.865256499986651	0.29993686158792	0.672242260008502	0.650733249505223	0.563135724994666	0.712307792318531	0.592672274738214	0.520477804750298	0.625295263821664	0.652062236455179	0.825036277496068	0.468849042321498	0.517671632933963	0.403137488002809	0.593244650749675	0.318777924633377	0.63387735993521	0.143799782123734	0.570076258620732	0.577177587488381	0.687625298119757	0.682197489459393	0.585293199439951	0.826639661696459	0.508770790470016	0.74754767694317	0.747104024100433	0.470164894574416	0.732708211778569	0.769052852029937	0.799663132543947	0.32342226444235	0.741517529430869	0.640333882941932	0.75854094036362	0.804197787236029	0.445711388873689	0.813677028523561	0.779328811941833	0.73601137395568	0.337599816679002	0.708414531627389	-0.0582909667445618	0.542330569956329	0.384357775368568	0.729559146064932	0.751483919679577	0.631906911611544	0.499373829276856	0.544478166398552	0.84935753588151	0.728745884254291	0.447091400720161	0.77632801425492	0.456437978541603	0.398699675654456	0.230309610052849	0.476716981970105	0.767269181371134	0.578435023036527	0.353199684834237	0.311763954905143	0.725830267197977	0.412355230211321	0.7750540895287	0.575209220466974	0.632114189194761	0.535696738135027	0.507482157951252	0.644869428511688	0.652819999807062	0.472120821377275	0.657545775033538	0.825670555887871	0.75504921876515	0.408691266582505	0.661971944101366	0.471662226700186	0.509181024815445	0.158718158216259	0.497556369526892	0.648134965462888	0.651160564901354	0.810115050408534	0.530568742845339	0.621271897531517	0.538790400126108	0.380422663239905	0.833578447663797	0.468932179280813	0.85071493532203	0.585485935278267	0.359592947291208	0.645067934881064	0.827750036716964	0.47401770414573	0.693412110341495	0.493856380739636	0.774587244279095	0.638712112407111	0.677240429618514	0.408318882752425	0.172478076787993	1	0.655556890145839	0.320493470796175	0.704971847610844	0.779705872751064	0.57354080105066	0.403152356172636	0.494640946921596	0.73597052312318	0.498957120240578	0.612112174254619	0.601570031695197	0.480268991911477
C3AR1	0.658299802619779	0.782500187102084	0.63441480806678	0.674449391501636	0.529457153960714	0.487680809783188	0.709826843117172	0.79773439492395	0.490398936185844	0.605443358808478	0.576591093708862	0.769096390801524	0.278582936568239	0.638912091863094	0.595287719141765	0.673722499973439	0.48680611873572	0.752676042958723	0.447134728656915	0.632310226086096	0.653742061599875	0.630170035162276	0.809785680092741	0.761641638152101	0.750166164921562	0.593631757802007	0.835136385619374	0.582289941451839	0.352463113206069	0.488984852088708	0.823425423378022	0.608231058329194	0.421307203971852	0.69599546646784	0.440893427459944	0.767186850982032	0.605088912418943	0.488135108596998	0.734781830986178	0.884591647941858	0.521582275316627	0.654539311220218	0.698138178011727	-0.0394524348572934	0.647320569879668	0.621110053852549	0.773269079849641	0.623939971489266	0.856670491241382	0.627775483309569	0.538416634725096	0.705344831545559	0.631615901816866	0.624878259269423	0.779666154833769	0.664360289517413	0.56304807933389	0.412643303207257	0.741257469488154	0.842757737439627	0.247140489520158	0.418991841240468	0.56570206617894	0.805614614659155	0.660063536787509	0.78919200452457	0.771722734780191	0.725868685479485	0.497735313133702	0.6854240154094	0.474844033924752	0.489015446765974	0.667722431295965	0.644869871198116	0.805874497286248	0.581199042931031	0.379987898130449	0.727460760877808	0.105954385744366	0.577760935658738	0.529681328653938	0.580704878723684	0.540046380810515	0.627376674823038	0.713107775952422	0.768163819623673	0.472979105224033	0.572430865372202	0.16861631825575	0.703273855066653	0.350853202245076	0.878063095258615	0.238688480196638	0.531060622300222	0.812652094600834	0.670373714972915	0.53121559250484	0.7437833961825	0.468555512952404	0.797569215169556	0.856250458780462	0.51291950674071	0.164868794151784	0.0212511844819616	0.655556890145839	1	0.645233163439933	0.6861869643339	0.900741268380663	0.7180907664736	0.0330654385835082	0.700457473072906	0.852095362097841	0.56678757754367	0.727115848274512	0.467034328497241	0.565057317195495
CADM1	0.687824536613779	0.605486578994485	0.709137743440533	0.127186729378387	0.00839465087842048	0.595395443474821	0.720578477698974	0.854551455841614	0.0829495431694577	0.294877174149774	0.471315938767308	0.57365955825953	-0.088500806370509	0.51499037754577	0.653106491781991	0.409025929848739	0.617620008320868	0.570640433091526	0.825761115479222	0.705041007309022	0.739033864563712	0.530430613576902	0.72869455892698	0.880675277906649	0.271102513893363	0.728561608327138	0.71998495553237	0.328763971544611	0.301070370365762	0.291769808640578	0.490184219946822	0.200128761272736	0.468112003446787	0.335100437074367	0.151979462952138	0.652844528572771	0.135855846770175	0.731512282453085	0.465339769864526	0.492515172167987	0.223895758662493	0.819976726454918	0.633673167928183	0.113269672987761	0.534266049636205	0.681670677189271	0.52269043260985	0.163241366413183	0.744139377572603	0.715577392227359	0.393314642161979	0.443343351759842	0.593402207120863	0.803638446475402	0.623775450513928	0.706832835144753	0.846292817149178	0.737950844228434	0.883449974098449	0.778277588084914	0.000312397236599747	0.491100067710843	0.783073569248167	0.435671195538267	0.821199076391471	0.663717784947504	0.385435864460884	0.727729921275283	0.49730537915678	0.866875718404265	0.469937254280587	0.199377324269835	0.755527857439957	0.650555370965229	0.544787287676296	0.163263732431818	-0.21797415894544	0.549391725625899	-0.115960576699589	0.553973510126658	0.874706114800635	0.232269652340962	0.46913295388928	0.691656982821178	0.387142008385041	0.711820517039352	-0.0331098291802747	0.620273346092167	0.012902642022735	0.403336547986856	0.453025053508248	0.58294184233444	-0.0467965652354897	0.825355041854383	0.610455637177928	0.213253130400572	0.328588017265208	0.313765198915339	0.445177632117077	0.632509661060534	0.801456385758964	0.342209517933115	0.00954470732552121	0.0277068116435694	0.320493470796175	0.645233163439933	1	0.525678967246141	0.680380609599048	0.818366894406124	-0.238744878789554	0.805916289741675	0.73867988592608	0.549563862888973	0.662644672300798	0.438750832775138	0.584753699567476
TNFRSF1A	0.818236337305358	0.809690308500092	0.580650901856903	0.593411020791412	0.590957101912868	0.702925012465274	0.837850428889523	0.724296308971363	0.567902688443586	0.649737318440044	0.531140109300209	0.836528048566502	0.489086412364867	0.701160236501399	0.592074630533936	0.702639378470746	0.607065896073752	0.701863176112788	0.310924438342724	0.613705641969292	0.759004079630255	0.705782571147945	0.817454754083033	0.715250429980788	0.727430937531994	0.602172381822668	0.775757078418184	0.709464434087392	0.654864939370316	0.729068673067302	0.790168593961365	0.792692262308269	0.532194842427834	0.788093062161536	0.657497345203463	0.843100245622624	0.710250596196795	0.68523712481248	0.802292158132234	0.654284077791064	0.609174441887657	0.584511371629871	0.73253487126816	0.231572748379455	0.656746377418163	0.605923325065758	0.844406726488299	0.489730762550651	0.684838843639431	0.67122563284913	0.795849453680456	0.746872595951535	0.69178452127344	0.635070105546471	0.745724990126225	0.70087013497575	0.582555682274029	0.477209935752914	0.494527213804783	0.773242986668728	0.529442791636419	0.637689160562115	0.491377790838682	0.790631101259255	0.648210460045803	0.822220567523613	0.538840496990537	0.752643207616696	0.607246009921896	0.58848246460124	0.814103648394629	0.718362159304394	0.73320446365782	0.764916167897528	0.757649386347007	0.691364695638965	0.275023854230445	0.756924425721955	0.376585054471365	0.676772046887982	0.331245712861137	0.534588032190088	0.703816990786247	0.685574702683493	0.74579450104151	0.590445860184568	0.615831253947226	0.698083614294621	0.558572650648541	0.60245985211384	0.704248735082915	0.802554357891334	0.537306031995859	0.552028009004197	0.764625068295608	0.671973597337187	0.667993545734042	0.75363003870336	0.664652862229659	0.799437701467058	0.689514229172997	0.707327432789648	0.465247840064582	0.293648452026714	0.704971847610844	0.6861869643339	0.525678967246141	1	0.73988302725903	0.787944949161761	0.328533434233973	0.758832371298075	0.758581810949404	0.659444638048131	0.5566916895532	0.753447162730689	0.681408605302579
