""	CAV1	ERBB3	THY1	TNFRSF1A	ITGB8	CD9	LPP	KLRC2	SMAP1	PARD3	ITGB1	C1QBP	LRP1	VLDLR	CANX	CXADR	LRP6	MYLK	PDE1C	INSR	PTPRA	NOTCH1	KCND2	RACK1	TNFRSF21	CD47	PLXNB1	ITGB5	APLP2	NOTCH2	CD44	KCNJ10	LRP8	IL1RAPL1	CELSR2	CD63	PTPRZ1	TRAF2	GRIN2B	AR	ACKR3	ADORA1	TSPAN12	PLXNB2	NECTIN2	CD99L2	LINGO1	IGF1R	TYRO3	GPC1	NRCAM	S1PR2	NCAM2	GPR37L1	MRC2	CADM1	ROBO1	TNFRSF12A	SORT1	AMFR	MCAM	PILRB	SLC16A1	ABCA1	MCFD2	TSPAN5	ITGAV	EPHB2	CD81	SCARB1	FGFR1	EDNRB	TSPAN17	TFRC	TRADD	RXRA	SLC16A7	ADGRE5	SDC3	GPNMB	CD46	TSPAN14	NCL	HLA.DPB1	CD74
EPHB2	0.837974013624762	0.842099176773763	0.82437738627	0.75887045962591	0.804840866849391	0.761429442971866	0.904308428864899	0.792930948441607	0.922853590950429	0.846878014192348	0.900395573040553	0.857489388737039	0.902455655986263	0.828114139966178	0.871798715260785	0.840900693140946	0.878270642855414	0.418962957130914	0.821811417416385	0.792044006316891	0.905070696753302	0.917937413557894	0.869669604490673	0.846997586838345	0.80130657554439	0.853322463509171	0.860720687954362	0.890046011689818	0.911538231975578	0.825254642280557	0.20820951236787	0.827746784959928	0.910706207402581	0.680670344119426	0.864682970235877	0.83732683925154	0.861005522289121	0.805713306013934	0.880601197150442	0.858875813478807	0.812420617924698	0.729113354959892	0.808786114132118	0.846273373858806	0.76105351302461	0.870012739463683	0.916214629930441	0.717664778332288	0.852627376418556	0.873737576302874	0.828699607102671	0.826604012837003	0.838692373700665	0.652546819617133	0.704946431200558	0.895668357715455	0.832499791559992	0.769824354604944	0.897599855214575	0.845659225997606	0.875856269983082	0.801691383153368	0.847920792809591	0.473689866433939	0.878420582801471	0.846970539914965	0.828982683643218	1	0.903618800512895	0.648839196061418	0.86894923118143	0.741888325508734	0.841589779487319	0.880779711630432	0.678746502234121	0.742711512876357	0.721334552855594	0.855749274765732	0.881124116430066	0.365437439914663	0.846571390880959	0.831883792411735	0.898147484792791	0.61594202718686	0.178058264984435
CD81	0.924585953010665	0.911197750910751	0.835217763598937	0.890060802526554	0.930999304755874	0.869022008512689	0.969953692000333	0.831770104206898	0.952124383872016	0.891210798272605	0.950852344918199	0.868906780775339	0.967949873076396	0.86987709441687	0.916006634149241	0.934804362788789	0.921248986523967	0.528985021290279	0.905847308077596	0.804693299424104	0.968983572539754	0.96439032822398	0.89518615143104	0.856760577528721	0.913442840546863	0.959088599507134	0.948045511142717	0.908393812986132	0.970058748605592	0.909253934100116	0.41155557308833	0.930151676552917	0.920172881532341	0.722433389968897	0.952216984719064	0.954800970899104	0.910468915331311	0.753437091884788	0.925433793937756	0.930153473009917	0.886543350157305	0.852895220366735	0.848562428021074	0.890599159251415	0.828297602358061	0.951744590304074	0.947686858534169	0.818406607124115	0.933988750060353	0.957457444883621	0.944873319777378	0.876261050527785	0.945811339901293	0.767005804301151	0.826220676967766	0.943053749067689	0.943407519509075	0.832542765937742	0.965166106505093	0.954503580006366	0.903907182469486	0.837698805475924	0.814798747877016	0.585436857053682	0.936522432568255	0.900325671634238	0.953174663300171	0.903618800512895	1	0.604835661199226	0.9253143786033	0.845087512211052	0.874322154765792	0.904601187112073	0.765651577829795	0.777228626794399	0.807857332555625	0.90268103132553	0.977353513628761	0.445608826627341	0.890108089111025	0.909956957167009	0.861390594272677	0.741999969323628	0.385651146208563
SCARB1	0.671183582567844	0.473354430113209	0.428407498672743	0.515960929741847	0.463341054793602	0.632303503207278	0.614671383126844	0.40443904961852	0.61827940957007	0.613558432516385	0.604081762245749	0.548343990475746	0.610219422197979	0.569236747706573	0.710975145943418	0.459009817295227	0.475430887431632	0.493058523755853	0.490440086468474	0.652358788667267	0.60153368506733	0.598030158984483	0.513950966231043	0.790610648456216	0.455400069820116	0.523857760406374	0.511554855924286	0.598966131879168	0.588863351761145	0.563804673548964	0.196228126124074	0.452885161103637	0.624016478991044	0.361811704575717	0.505036833347166	0.588821098498609	0.455852967384166	0.566283510489505	0.531749940238251	0.516481833446733	0.419082065783713	0.357613781434389	0.43971179678192	0.642649619185726	0.365754919077367	0.544798041476087	0.569058719092154	0.577917893114263	0.462767664341027	0.558889300906341	0.497674494667555	0.538156312361432	0.469811140812123	0.246938674401642	0.538297434486668	0.646363255192655	0.518206215748536	0.45306526114724	0.54729692742342	0.606625501477261	0.507450867093882	0.492959360837496	0.782757230130456	0.507124989028747	0.683971072860497	0.52614696128413	0.51332885259338	0.648839196061418	0.604835661199226	1	0.64111537381505	0.36595841122436	0.537565743893336	0.677701833390821	0.575671151671914	0.723629673856231	0.534543917144994	0.606898088784595	0.577856718127412	0.487370365572875	0.601561844990615	0.546698002754486	0.576397217036275	0.389556517441355	0.0851817893480183
FGFR1	0.909996551894111	0.846417066827743	0.796692615870742	0.85891194637672	0.8665196978791	0.849467599377592	0.936067075183115	0.782716498569768	0.914081604789296	0.864947362183591	0.934519469899126	0.833064092396491	0.921120865935884	0.84121352320501	0.929129038300422	0.865129288975081	0.854927034072533	0.483324780475924	0.820926630465028	0.832013853042307	0.933059622560455	0.900204356465342	0.844230063904856	0.885071913219628	0.864415922020456	0.910957924521633	0.875739327795459	0.858473742139332	0.93525633434068	0.8658956779975	0.396130135507627	0.848797117330112	0.847257466872062	0.710369289019581	0.874908989230931	0.927334342900258	0.854581910207806	0.766395953361844	0.862105856911838	0.879984095477361	0.801487993019018	0.781529202342942	0.772330068566886	0.854425857559089	0.818661182878994	0.892537458634538	0.886520974750721	0.809893185623495	0.872197688302684	0.914717873239386	0.888279446898595	0.862299632336465	0.888741196021222	0.72082604143239	0.786852960104893	0.900328993105303	0.869197931585146	0.841242381420993	0.905006382054234	0.913982163978292	0.831710888997729	0.797413274277726	0.868959276794336	0.608756469456327	0.91859324777052	0.879097660686804	0.889132570207502	0.86894923118143	0.9253143786033	0.64111537381505	1	0.772687000155624	0.839067027718401	0.845031688918956	0.762428475669506	0.790879827430365	0.809589266475942	0.88183276331081	0.907967022794521	0.501042363241215	0.86784620209166	0.870499829330159	0.838953973538721	0.704294090086346	0.338216107527774
EDNRB	0.748013735193353	0.868801069972848	0.81481488751934	0.7483697624046	0.817672480617679	0.696312842338598	0.840544134156611	0.821283767222949	0.816871872685938	0.713954147528196	0.807055324647995	0.775161167394973	0.855393546255695	0.771301802128237	0.774677772738834	0.906876994967062	0.854889850080764	0.34125547193229	0.821132179587795	0.693182653281773	0.850651008118638	0.828373223077612	0.847157878610767	0.641706898840951	0.831222262849398	0.854152036906418	0.837331022120305	0.793103297555766	0.854451003904871	0.757115370498403	0.237695137563057	0.877644894045493	0.764797593968434	0.701834431041025	0.824508562035052	0.813023888364344	0.890390971076288	0.667530031096111	0.825919103014479	0.792838178353606	0.804089036253357	0.840039578650488	0.80658096041119	0.734966948909991	0.762423833929041	0.877057859103528	0.847538444384043	0.603671733847534	0.892568468114005	0.822364046308944	0.858516511426736	0.810728868156354	0.883239474229406	0.865944759501324	0.663404286320037	0.796347101843305	0.819726903382463	0.752432970292006	0.842826554453673	0.775658829199647	0.825961837834204	0.692099386474517	0.632038525290132	0.36820768474741	0.775248650455321	0.811045386144331	0.825115978414705	0.741888325508734	0.845087512211052	0.36595841122436	0.772687000155624	1	0.79499965794487	0.749283660303142	0.605712458203038	0.562555504423643	0.66518502024244	0.777061480878896	0.844531798643891	0.411266792598201	0.788850697052704	0.811882789422649	0.770760437919651	0.587932418248635	0.261540654582491
TSPAN17	0.799598227254171	0.903048193316546	0.915089961515541	0.681128640836905	0.749468142799194	0.704175636338615	0.853059313064273	0.887146399089683	0.905608090493144	0.763968595094943	0.848400859449279	0.924778786671481	0.862024843513142	0.788446917680138	0.835771346437611	0.855394994473287	0.888246043040641	0.262144853306737	0.770208803188929	0.693830062706114	0.845305442314916	0.913735126536161	0.919229517076823	0.805460820845945	0.838961720541089	0.866813997283551	0.81994396149623	0.918200463859579	0.87577038515937	0.717117245059226	0.130216420765481	0.879437301448322	0.868870030036429	0.692348233155276	0.821096327091538	0.82010506715717	0.899128752041867	0.77587681817537	0.827791929039681	0.820416731704849	0.782162266378993	0.770680931005043	0.881098891314405	0.758875000940052	0.682783119171599	0.886272535500569	0.898960152230938	0.610127556987046	0.854856881083339	0.825595114125967	0.776114262169536	0.868889099577775	0.856181643982072	0.756657502672029	0.579694433110002	0.869258248959054	0.777891452133011	0.768097264956732	0.867741322136179	0.840227799336989	0.912020282509028	0.650215140645492	0.739077992719695	0.289751032397562	0.82444096873554	0.797242531799509	0.770201653974375	0.841589779487319	0.874322154765792	0.537565743893336	0.839067027718401	0.79499965794487	1	0.863791506994863	0.600604579359509	0.579269113031029	0.645846770230981	0.840345073900437	0.847357908519549	0.264544033265394	0.786169189076018	0.823787579526749	0.918607333391381	0.57447699048694	0.13469486979073
TFRC	0.880571259873942	0.847014387307895	0.811481721880479	0.783716666855061	0.802940295990192	0.797367897063637	0.888637172946584	0.785162358734818	0.897482437455471	0.802148963957025	0.871114796439111	0.865824823130971	0.885747368541254	0.814597433175499	0.86706744137715	0.832580757284526	0.86662731882951	0.491106529474534	0.81238477619081	0.731028063533663	0.865880844422029	0.905242391964839	0.860088098075712	0.850192950764843	0.818330460638244	0.862420235227287	0.818711627771514	0.876932108536271	0.885404052752297	0.817986777493566	0.286717959696817	0.84541863268133	0.87468870385882	0.674236666012966	0.846150812760893	0.849131045911539	0.838611627882471	0.744974031497137	0.845458244469998	0.839968791109957	0.81399208337311	0.715149478389572	0.825876278751142	0.82722252551471	0.693400087401916	0.870259445460495	0.876815305800034	0.728585691181799	0.83023989188902	0.855679266906739	0.811991291717773	0.809019781412798	0.844577554446721	0.639434966786245	0.706844725002986	0.90238308241579	0.822464956530616	0.757052193762275	0.885743942859097	0.847329657310614	0.867275673288134	0.764959757882476	0.806034507941829	0.495827628893634	0.879520814332637	0.790365999697224	0.835324765708864	0.880779711630432	0.904601187112073	0.677701833390821	0.845031688918956	0.749283660303142	0.863791506994863	1	0.666983644611668	0.725589862547654	0.710286768694032	0.870214989381663	0.888150573221554	0.404517616628616	0.839179814477023	0.827401979681987	0.866862162625159	0.673026183454429	0.272841828765308
TRADD	0.788212547843278	0.580210164756907	0.464881594038536	0.794772987164397	0.756512352041576	0.80008885904821	0.799987712414357	0.468401616316318	0.69573650670183	0.777020731715746	0.79510171352637	0.517370002915205	0.779998070851302	0.679201555952352	0.793824028088361	0.678393089172561	0.647653737886758	0.647713239124279	0.641191617864247	0.75498077251024	0.777754768328678	0.685749630750322	0.554943719961172	0.717953866135174	0.698712333204193	0.721018297353786	0.712400428939964	0.602280054981058	0.764623932300208	0.760765925437906	0.471595119064075	0.627785430405021	0.673610321948004	0.446842952634697	0.730594249565111	0.780891651600316	0.600846884323767	0.562567034608952	0.685655208729818	0.711076978891154	0.632893601848868	0.567554659442029	0.465936108675226	0.771106782798887	0.703704003207657	0.698813432688747	0.674038281862519	0.820557009139137	0.656043689043487	0.781491561419737	0.794635523997932	0.681657315925127	0.690941155491282	0.472739046284446	0.836564026004636	0.728910753913127	0.787695670364493	0.672629140102726	0.728829915425051	0.752432091380945	0.562630538097143	0.759156125962246	0.774186414177104	0.769864190123625	0.808568967129126	0.709447893877292	0.785776395578947	0.678746502234121	0.765651577829795	0.575671151671914	0.762428475669506	0.605712458203038	0.600604579359509	0.666983644611668	1	0.855141752504131	0.814860456645653	0.698236258223839	0.761573314545019	0.559684340280011	0.755554222866467	0.716868365490122	0.549079483359589	0.588433238685776	0.376039047151566
RXRA	0.821721216991987	0.573984624596976	0.434009897886959	0.788723710720702	0.733110910424882	0.834721514387259	0.81080096083748	0.447983385635469	0.701830670743529	0.787794593192264	0.812907541522325	0.512660522093043	0.798373918894222	0.715900576331748	0.835470550163936	0.6538360512954	0.635873142182043	0.726223716231056	0.678183575107447	0.833023981407097	0.789198320738289	0.702655626820862	0.544383060835498	0.787437038720406	0.662326675015033	0.687485416002368	0.708713506128921	0.599914943479319	0.777729853975865	0.820213906937857	0.437162339324129	0.609581230579507	0.704270322051346	0.441476090060015	0.733215187587871	0.78054283711296	0.591296263773312	0.574255038422301	0.714641695482061	0.709993311436794	0.602204226933636	0.524020416310384	0.458652420419373	0.82418124077522	0.675475806582623	0.696349677296861	0.697198615418552	0.872622807071722	0.655236694314355	0.798603195282438	0.788961471395086	0.640332450862778	0.668511829978436	0.416383060361996	0.863004043188556	0.754420619744773	0.805137963645841	0.653573733671323	0.730700275581711	0.75930953674552	0.563331247393967	0.789206865578913	0.851270905688261	0.822847635137313	0.834342858599467	0.729188142586911	0.797107119483318	0.742711512876357	0.777228626794399	0.723629673856231	0.790879827430365	0.562555504423643	0.579269113031029	0.725589862547654	0.855141752504131	1	0.834719760315737	0.732372670846525	0.798230835477459	0.615255015070038	0.791435500010293	0.715458508032618	0.571813688339756	0.547106224879836	0.305055150667275
SLC16A7	0.830385507956724	0.638522226758638	0.538872958364125	0.821515991331515	0.836046033645282	0.80397885860832	0.857796373285624	0.534106317369021	0.757021423729238	0.786667991817928	0.854023117562683	0.574937590805341	0.818369150343824	0.729167331567407	0.830113257537664	0.755412450933492	0.732819323938453	0.620584261266579	0.711742610845685	0.800568256845218	0.820947563877926	0.7342296441025	0.622078398210949	0.733009250639424	0.724547465330724	0.780117778626719	0.752503818120637	0.638734305725294	0.826926858574611	0.852179334809971	0.526649490533976	0.687523769369259	0.728866527082447	0.503913075987871	0.791529194104682	0.82572920664558	0.68432147542122	0.609446670223858	0.747202569917542	0.773908829700999	0.698024515410902	0.617295794160024	0.561567379032904	0.839548641920454	0.760490573238794	0.75911165662746	0.718683595509504	0.870119288101937	0.736526725690469	0.836622949060008	0.860468448429031	0.68342440668803	0.753244412969298	0.540999076921038	0.872499650265289	0.783918990975749	0.853171128227836	0.708693854139558	0.797608694434092	0.807435549133287	0.650196144361679	0.809905749868062	0.804933103884218	0.789322645158754	0.824833061447751	0.82005142068364	0.860218019201675	0.721334552855594	0.807857332555625	0.534543917144994	0.809589266475942	0.66518502024244	0.645846770230981	0.710286768694032	0.814860456645653	0.834719760315737	1	0.751654333528125	0.801309832935486	0.609715694006075	0.818957433606708	0.745806645103347	0.642453043347755	0.646953220266197	0.404068416558706
ADGRE5	0.865350527543336	0.883521007053466	0.805013275032628	0.774458695517331	0.806784940695861	0.763324486366313	0.897534126090702	0.792579905008394	0.876823673806902	0.786741628932199	0.868924801173044	0.824206725548844	0.912450444264575	0.859070814040922	0.868627025095947	0.870862689366639	0.879418277534485	0.429402002450661	0.828893881848261	0.783251681353943	0.87997526014803	0.904368697225109	0.855510864756714	0.831557767502545	0.857915863469903	0.860182136400242	0.863086732745083	0.843777447551307	0.887561172811016	0.825093737918824	0.236630987095152	0.872996312511107	0.855354029241867	0.712551313546077	0.858634354875887	0.856031563569362	0.880833860604706	0.713720052144107	0.87525332044418	0.835604159724085	0.794055902620827	0.743205704548168	0.797918038883701	0.823489100366675	0.732538883242543	0.884441408671873	0.897745159670179	0.714399092495556	0.876184811894384	0.887313938927321	0.854426557392787	0.85953575312852	0.865591715825977	0.759953150550613	0.702922226122826	0.888586934824413	0.841035841179786	0.811017160516191	0.897562283831738	0.85615260625932	0.857584018521643	0.731835733926888	0.792353068386621	0.488818844548699	0.870487393568864	0.824878977240511	0.839096196285053	0.855749274765732	0.90268103132553	0.606898088784595	0.88183276331081	0.777061480878896	0.840345073900437	0.870214989381663	0.698236258223839	0.732372670846525	0.751654333528125	1	0.905323710746284	0.453846385580398	0.850519824486848	0.833630373251884	0.829469350328692	0.579705498620456	0.206913174232286
SDC3	0.923187416072398	0.902604265814818	0.809786714647416	0.89372731112587	0.919426502055778	0.883319876661274	0.958513342854594	0.810364752137693	0.922676898723844	0.865285210952832	0.941952659027513	0.839857615203458	0.963129940932375	0.870913725593429	0.90230545288939	0.930338311365447	0.902659534734461	0.543523944925522	0.911923719927365	0.795353312800223	0.954817962356687	0.945442805946385	0.869312294078524	0.829079392437008	0.917650309120604	0.937246742193624	0.934019573431643	0.867831325043051	0.956286144316473	0.897317799926512	0.386068970333869	0.923200353488855	0.885222295874835	0.720156172546232	0.947821919804026	0.945976136739429	0.907659024966014	0.731579042379068	0.928204048103904	0.911296751257308	0.870044757701608	0.845019791871105	0.822210655389696	0.881442978293229	0.827985718601046	0.940101172482387	0.937486273541059	0.814912938846111	0.926074752727382	0.966029521202268	0.942404911897577	0.862498855815528	0.938896699391613	0.781520380205111	0.830782941465044	0.92152571577046	0.934839014715841	0.853465841637339	0.948591364370413	0.932619634599762	0.876844215924583	0.826182030768371	0.798713726608262	0.58917166572286	0.925961300734058	0.888565303988898	0.947304973715223	0.881124116430066	0.977353513628761	0.577856718127412	0.907967022794521	0.844531798643891	0.847357908519549	0.888150573221554	0.761573314545019	0.798230835477459	0.801309832935486	0.905323710746284	1	0.450424534589508	0.888419524737755	0.893774076541369	0.828543934671159	0.690003061014727	0.346200820781341
GPNMB	0.533349553179903	0.314315665786009	0.183006738287241	0.503922966080458	0.423299815176095	0.490476369937912	0.490623330389317	0.230114666555808	0.385358669395324	0.44570230001744	0.472475077566924	0.214042348879797	0.477334382597243	0.431216706001494	0.570200300195793	0.400300736204828	0.32464837158747	0.504744770680378	0.415658711230208	0.604264847096877	0.466070824659734	0.339199261944135	0.258693392534499	0.539866405214156	0.39901805780252	0.391893081509423	0.422358649573158	0.279743190855242	0.452866783428667	0.511728555347053	0.341541859630825	0.33750587962421	0.309890489207593	0.203496409105138	0.407381002258456	0.494097788990456	0.320138393029226	0.257360284622918	0.384585503817056	0.347551405026146	0.280899715979725	0.300404540496291	0.19657451948364	0.475595324314827	0.442167272278569	0.390959385943499	0.363918952860635	0.54143788463073	0.37141290715758	0.459015560004198	0.49952484945488	0.383838740575493	0.385655068560379	0.289347448618501	0.562158138851277	0.417205030915619	0.452799019069092	0.402359059006607	0.383194865236184	0.437743270794322	0.246448030711107	0.471015975046857	0.544842091141589	0.651483434464498	0.551014202652295	0.433789755314285	0.485279261435357	0.365437439914663	0.445608826627341	0.487370365572875	0.501042363241215	0.411266792598201	0.264544033265394	0.404517616628616	0.559684340280011	0.615255015070038	0.609715694006075	0.453846385580398	0.450424534589508	1	0.529523767790007	0.445823714454589	0.256898711458398	0.355355998298288	0.246766164426136
CD46	0.857771653985211	0.816665951321778	0.725755271803805	0.808845047096698	0.836571043738945	0.80155032462508	0.918324420703584	0.713093783286692	0.866626780161773	0.864762773250819	0.891256456742988	0.748694685013286	0.899797883629967	0.858640144132492	0.880480094971842	0.838594347180196	0.861737396178934	0.556866739937981	0.833998901983719	0.839043826497241	0.884523162781833	0.865609465434615	0.806218761006365	0.803058754707983	0.818824045885178	0.838981726876264	0.84290479890239	0.801658076731643	0.891812135504338	0.848636771838687	0.334295952187572	0.837528496243282	0.827003625001986	0.703306657130155	0.858522862412303	0.848428170776992	0.841340946009968	0.697848987249117	0.832447479924821	0.848482652487339	0.781686000330347	0.727948298740395	0.737354134482362	0.846434942828914	0.768033688762313	0.859487093302098	0.870457599241695	0.791537486919548	0.84826193285636	0.866527833302511	0.872128937112196	0.789482500611548	0.842492109893449	0.683368364461902	0.78956319381187	0.889854274485747	0.871696716467979	0.751951548566792	0.868826115522974	0.855482993085906	0.814131613286263	0.842952188497357	0.824102561753738	0.629703892046544	0.898809577991728	0.816552497669048	0.871620956695521	0.846571390880959	0.890108089111025	0.601561844990615	0.86784620209166	0.788850697052704	0.786169189076018	0.839179814477023	0.755554222866467	0.791435500010293	0.818957433606708	0.850519824486848	0.888419524737755	0.529523767790007	1	0.821843939677656	0.783029761174129	0.621595055756766	0.267157613212059
TSPAN14	0.86080704186667	0.849529319950888	0.798549813996301	0.836326845912633	0.859195520793838	0.81261163048945	0.905988270906559	0.783670445035622	0.881378198390859	0.814331187776151	0.888350178789221	0.824858717092379	0.901924456695942	0.77804880116285	0.869232372374963	0.878166702950068	0.865360019248972	0.484483437758807	0.822500878980621	0.763682728497977	0.897199543822765	0.885725475821727	0.834476948628387	0.807623130043548	0.841731055143437	0.888131558287469	0.869379963111382	0.841077767071723	0.907424699136345	0.854178053488121	0.378087396817081	0.854231961744347	0.832986398017398	0.661492390467808	0.888690616287438	0.885475358370201	0.858545920653168	0.728234447337653	0.847963977251956	0.866790401822911	0.831240324975627	0.791072158445087	0.780873162124637	0.822634438759993	0.752169204230765	0.873109555048518	0.859760753061223	0.732210917551181	0.864088585405527	0.885592477932934	0.869885894896948	0.819717717122292	0.886398238570299	0.704233411542	0.762555950772009	0.879826323695368	0.861698080816512	0.787143222188537	0.88803321903451	0.889845257438017	0.83158261113581	0.785710911122291	0.777471314604153	0.53494993531012	0.860798052455688	0.853791710133228	0.882313533187737	0.831883792411735	0.909956957167009	0.546698002754486	0.870499829330159	0.811882789422649	0.823787579526749	0.827401979681987	0.716868365490122	0.715458508032618	0.745806645103347	0.833630373251884	0.893774076541369	0.445823714454589	0.821843939677656	1	0.833009204281689	0.720461126141964	0.364490202037002
NCL	0.803143581171549	0.878971462634843	0.943932882683436	0.695124126899232	0.755640400137334	0.718547739488994	0.867316839858322	0.878477453752244	0.938885537531544	0.779172613812122	0.87151908652892	0.961933370170575	0.855037253523389	0.796924115641434	0.853353684818523	0.861190432671516	0.89120418920511	0.258909395145124	0.766854932082748	0.703748914241393	0.849299714579874	0.914524889955697	0.926117374147296	0.832971444166409	0.777896434617205	0.877205295679637	0.808288439090205	0.928304691447702	0.894869913322599	0.742533809199467	0.141820457701704	0.850425107622121	0.893602924536515	0.71244547280982	0.826799389021198	0.819309272636233	0.901843030228951	0.862728424267322	0.837490607617337	0.840359245091578	0.825562806664623	0.779697816182661	0.905437351129991	0.773957001949166	0.695543589754474	0.876587732683423	0.892283463759474	0.596081840426238	0.83673330462374	0.824866142354125	0.754143464373521	0.857212931790285	0.841879295459304	0.716311951236019	0.568600347036437	0.885299858554344	0.758348562009942	0.772804832138047	0.87455190333864	0.838261993065241	0.925337492152977	0.675341533037504	0.806284764188451	0.286237456833852	0.835258168677671	0.840316243619361	0.76985196240003	0.898147484792791	0.861390594272677	0.576397217036275	0.838953973538721	0.770760437919651	0.918607333391381	0.866862162625159	0.549079483359589	0.571813688339756	0.642453043347755	0.829469350328692	0.828543934671159	0.256898711458398	0.783029761174129	0.833009204281689	1	0.622581618313838	0.132622431322982
HLA-DPB1	0.707340215104453	0.563420255348535	0.563425909942835	0.821724074573027	0.819119984330831	0.721035640175885	0.727980530419869	0.523920149686002	0.708304106023118	0.645466249624184	0.728294526354623	0.645791756518896	0.672102527776213	0.51860963030492	0.673276508797328	0.669931649405711	0.637536532551622	0.510511547459964	0.635466621184413	0.554961594589471	0.72299868507919	0.671757184599037	0.593616568142047	0.628057248042353	0.651868995282857	0.783530779128818	0.690783639521766	0.64582733132721	0.722514461346056	0.729544254424454	0.783066245025296	0.63220568176963	0.619889170275404	0.463876779715891	0.703127979202597	0.776890207972155	0.57702021734231	0.566196360651032	0.622190806776849	0.784529224892849	0.739931416363984	0.654201331737753	0.603881182356571	0.684180190370092	0.684197338091909	0.693910847699846	0.593194743976115	0.696187490352664	0.661186699313297	0.691830894396372	0.709519296281332	0.570729724144937	0.705662078533472	0.452191906836581	0.68767279548837	0.699909948559445	0.735325609378983	0.60883580429538	0.738839992344604	0.751261180192529	0.635656138449094	0.673671353455072	0.57877524096366	0.577660511450827	0.677218943503298	0.71798370471089	0.788328635371857	0.61594202718686	0.741999969323628	0.389556517441355	0.704294090086346	0.587932418248635	0.57447699048694	0.673026183454429	0.588433238685776	0.547106224879836	0.646953220266197	0.579705498620456	0.690003061014727	0.355355998298288	0.621595055756766	0.720461126141964	0.622581618313838	1	0.827021044126509
CD74	0.374827516531601	0.159328848904523	0.101789280660216	0.594272376976452	0.567776183404448	0.451839817383706	0.357931513208712	0.109578024138549	0.281905372872132	0.288393141043312	0.348847348396397	0.191917977933823	0.297964785217802	0.150030833987589	0.28263351483776	0.30677182528593	0.238466330197545	0.464906492709879	0.302857920648397	0.225766616859678	0.363982079482118	0.264168553907053	0.152747732911322	0.223223352434661	0.32679117953777	0.430629697812913	0.360484419358933	0.218333543795881	0.336514043518023	0.449351503961808	0.912625428566611	0.265120594819295	0.198068858972003	0.120036579523208	0.371051305724219	0.457787278372788	0.156762480329755	0.118625583784306	0.253197742598825	0.461572198899689	0.41805273420255	0.34154360983489	0.187575221221184	0.347055735875328	0.404400449417073	0.316769296247018	0.177808811986404	0.492687709965609	0.31032563175057	0.347360478958084	0.418179596275522	0.166699018543449	0.368953915847615	0.127086021077802	0.502216707450449	0.307476977424404	0.450927281945396	0.276922062055476	0.377097493648863	0.415068229688559	0.219376864006388	0.395524203713002	0.1807259046073	0.521385601225347	0.302331934613543	0.3801217686008	0.511618809941071	0.178058264984435	0.385651146208563	0.0851817893480183	0.338216107527774	0.261540654582491	0.13469486979073	0.272841828765308	0.376039047151566	0.305055150667275	0.404068416558706	0.206913174232286	0.346200820781341	0.246766164426136	0.267157613212059	0.364490202037002	0.132622431322982	0.827021044126509	1
