""	CXCR4	CD3D	GPR171	PTGER2	RPSA	ITGB2	ITGA4	CLEC2D	CD2	NCL	SORL1	ITGB1	CD3G	CD8A	TIGIT	HMMR	CD69	PTPRC	CD247	PILRB	FGFR1	SELL	LAG3	ADCY7	CD96	DPP4	FAS	RXRA	CD47	CD44	ACTR2	S1PR4	HAVCR2	LRP10	TNFRSF14	ITGA1	CD63	IL2RG	CXCR3	CD74	IL2RA	JAML	KLRD1	KLRC1	PTPRZ1	CCR5	LRP8	RACK1	TSPAN5	CXCR6	NCR3	PLXNA3	DIP2A	TRADD	TGFBR2	SIRPG	CD46	DAG1	PTPRA	SPN	F2R	PTGER4	CADM1	JMJD6	APLP2	KLRK1	TNFRSF25	IFITM1	SLC16A1	TNFRSF1B	LDLR	AMFR	SMAP1	PLAUR	LRP1	CCR1	STX4	CD82	TSPAN14	LAMP1	ITGAL	CANX	CD81	LPP	TFRC	RAMP1	C1QBP	TNFRSF1A	CD4	CD68
TSPAN14	-0.40130580796485	-0.476993683763837	-0.490713992775813	-0.480483371551071	-0.226438594081491	0.671229917174462	-0.357036382741477	-0.453229490046149	-0.45897731198782	-0.187799082713	0.873546429224674	0.0895864694187681	-0.526369999974266	-0.285496710780988	-0.302434931659358	-0.356478336132401	-0.367832570785544	-0.117859268066854	-0.480775949305664	-0.328231584656043	-0.273109203313522	-0.201232075170578	-0.467737503799946	0.40185362135212	-0.518584505662084	-0.596918153768874	-0.353659428820366	0.693209139916402	-0.372589468018176	0.14310514405815	0.0551289758636462	-0.384107025992307	0.892799516943491	-0.0435051244128239	0.0596557230498317	-0.0343241835536441	0.0356755617921552	-0.448236351246196	-0.142662915019294	0.418815710744778	-0.206734685256292	-0.163202835056982	0.0152818011769498	-0.0454270764308108	-0.143388494636671	0.248125632063674	-0.230046908045698	-0.115815722175696	-0.493664163540158	-0.568449103914342	-0.258151861232447	-0.341192155140843	0.0568834942953248	-0.423231244320915	0.789908523029727	-0.428651979231862	0.21475345334068	-0.133578071799622	-0.0983380903368948	-0.353822501842505	-0.282628508436761	0.357958956148493	-0.0392884925241177	0.202382739049921	0.314679856255771	0.164573605556174	-0.48837670730101	-0.122062817167723	-0.0235355275541552	0.117320552648317	-0.14997990624594	0.114093462202082	-0.521037472789415	0.743509114265939	0.438794040174583	0.801400224852954	0.810555277353196	-0.382924710237632	1	0.521181975966379	-0.300025859780242	-0.0701150772262612	0.818710837683432	-0.0847609998481621	0.925243270707595	0.0700283012071726	-0.145532445831242	0.430815025754166	0.656913138246802	0.748274413192569
LAMP1	-0.608742249593797	-0.577474403059621	-0.704322626951315	-0.701770735025381	-0.251295921204674	0.0997279763587596	-0.343222857912378	-0.3334545453274	-0.493034151693117	0.0980490660390973	0.434962252544275	0.109831944586048	-0.536882947646287	-0.47409182741581	-0.0830226105824836	0.160987414835008	-0.609937177903797	-0.463045942366218	-0.687005519792719	0.301014270899856	0.489505298587179	-0.120956229492417	-0.220054424637516	-0.155501216792143	-0.481249084259837	-0.408371934679967	-0.202181308698038	0.636788151022287	-0.327532690020591	0.201098806725778	-0.0308129210577093	-0.413598560677305	0.288675784001662	0.41115732980908	-0.021941128594141	-0.124825051477848	0.613199881659131	-0.385880229409217	-0.338327303147315	0.038940440091205	0.217005997113497	-0.340284491316073	-0.05880571690429	-0.140466056617782	0.588474410301642	-0.0250095194631303	-0.222638797204745	-0.14788194674086	0.0987952406487496	-0.36155221115651	-0.295954205503932	-0.0749434318626884	0.0289002810736006	-0.473464076751097	0.484428539850556	-0.537767314086919	0.579625256954336	0.61384990429985	0.573670724287479	-0.24039329535827	0.254298197102218	-0.0501386529346234	0.62924059691104	-0.0369401405934009	0.910389270185344	-0.147800920446098	-0.621340984242085	-0.310894138713496	0.24505584578559	-0.0654582230777423	0.575037411517461	0.758940581434234	0.140226749015629	0.428491572023971	0.827477233720637	0.60951998112076	0.419192974277207	-0.134403888233326	0.521181975966379	1	-0.581682748257159	0.592258987679984	0.824372678117152	0.330173818988938	0.571607213307119	0.78248007137835	0.0720195955985849	0.856161765249468	0.282238450337185	0.531426070927885
ITGAL	0.833990470746814	0.868123386934997	0.741990090103488	0.525071677385812	0.426257570110114	0.198545060165178	0.739134987502703	0.778033084040108	0.866472713964754	0.10392592405413	-0.291592487513976	0.220442670658635	0.83904443976476	0.919715878437762	0.672743327165632	0.241799252199893	0.742211748676539	0.81168998147705	0.825891006373898	-0.225376273388762	-0.327307230238235	0.382111993972897	0.57439870872013	0.276881603996518	0.71717575526972	0.133679680181122	0.625510161439707	-0.6011317614971	0.655566826830828	-0.262352097882821	0.446794059813215	0.806784737016601	-0.254274596570754	-0.278226837288959	0.260409246432623	0.0927824999371721	-0.324530113624588	0.727447479809025	0.631583656306399	0.0660133249709341	0.27086188819716	0.164372009480356	-0.157061560022244	0.0017318721376381	-0.444818469187789	0.631920920174443	0.470750076191123	0.272717752100506	0.174169513816686	0.608635595651905	0.517312314257952	0.514639142391271	0.324109608311239	0.708373556048764	-0.0966665329487908	0.501817542266822	-0.454163276494529	-0.340284192362703	-0.364723267854578	0.518112244089451	0.101427078959968	0.177075105346663	-0.410928886705217	0.420878896660606	-0.633512819390988	0.105904968472962	0.677064855466552	0.123140906228841	-0.173295302371506	0.464673570389632	-0.533867696610335	-0.199907727091064	0.152378835317815	-0.499449161281781	-0.733711503132249	-0.397861553316911	-0.476868003946929	0.529164899625111	-0.300025859780242	-0.581682748257159	1	-0.545518753802217	-0.570576310030165	-0.235975565516579	-0.495305373958778	-0.45199538944536	0.0918452035439602	-0.571201378848986	0.122750368360754	-0.430990778388265
CANX	-0.511398498412176	-0.459182476764848	-0.60313474432957	-0.450824224933981	0.0416730647415798	-0.289417216743448	-0.143944677986903	-0.200981001774866	-0.470350527101931	0.471082957823092	-0.220094868836803	0.343357017407598	-0.40122222708177	-0.3802540773208	-0.0532801155305875	0.316507375358119	-0.566281015480417	-0.442098578130969	-0.538097957497816	0.383056644191047	0.672458908339036	-0.146877481523538	-0.118856213366311	-0.399287120024409	-0.366855482657349	-0.0411969870488844	0.0223072317556002	0.251774247040587	-0.0475800224000016	0.336985959888191	0.0657472615275095	-0.261908426042698	-0.126195508262812	0.589335501632424	-0.0457432511103458	0.100384743354596	0.822548296135541	-0.289590570223558	-0.480098906434586	0.0662708808130531	0.125426453086281	-0.000147070255932822	-0.218672626861263	0.0590105093199009	0.55345722377727	-0.423241535789677	-0.193510315813746	0.182635681069225	0.380288074620647	-0.257098967029514	-0.0148012329836945	-0.0218320025912989	-0.00229828297795665	-0.268698122513178	-0.0825779022692822	-0.386328803071083	0.423623737884087	0.60145245404563	0.567680186150551	-0.0295693676024356	0.440895890968389	-0.082168498510315	0.700860285436938	-0.0432536067649419	0.73628545928364	-0.261894447115403	-0.545357639639461	-0.148156454853416	0.378507898028357	-0.175941751657172	0.806392521433914	0.614426428937129	0.478678211772484	0.160444000617158	0.519211610709888	0.120798166680287	0.0847740303200119	0.00985961008310199	-0.0701150772262612	0.592258987679984	-0.545518753802217	1	0.340235383257578	0.471951990165235	-0.00931667448696289	0.674884600340435	0.398273348559538	0.665844239538017	-0.0376530702660322	0.197002454841716
CD81	-0.561258388395248	-0.599094518352479	-0.654902193783148	-0.651492556808977	-0.147169698212434	0.4742351454479	-0.355088088513413	-0.441259766722055	-0.598907592566228	0.0969270720870171	0.745752558587998	0.195333105606699	-0.606240514937292	-0.481391848158117	-0.254125303135007	-0.103483753425839	-0.524096120913588	-0.279247864548061	-0.62691510333923	0.0522040789161191	0.188544480379296	-0.204910249478664	-0.378441890859919	0.234005960896892	-0.535511795963299	-0.594030167067125	-0.318132190404146	0.817230501242057	-0.320419207669881	0.128217286526999	0.147966609854812	-0.430542682793154	0.713679940345319	0.321422653254155	-0.00768514725851081	0.0675572277488202	0.415486935172618	-0.465612613945957	-0.222935805271909	0.411833955847465	-0.0768815603970303	-0.109520940852586	0.043510939047832	0.0310082834187566	0.262457218674339	0.0200315018199392	-0.230753540246339	-0.0062993621063422	-0.164033069527509	-0.549682045711962	-0.196418930960439	-0.18863755602217	0.21553892745641	-0.417792025117371	0.698495652861589	-0.502919736016199	0.53363076113952	0.279934905205283	0.323444489058716	-0.278764376598425	0.0464207902987909	0.287353203769611	0.418396598280697	0.170605382507332	0.692600262579138	0.111334404530095	-0.624591891687449	-0.0841227212857858	0.316732425437469	0.0108024793734508	0.233748657155161	0.530118528492329	-0.201473754028311	0.618155862523235	0.720416400736873	0.755894288423645	0.716724548581601	-0.234074088667565	0.818710837683432	0.824372678117152	-0.570576310030165	0.340235383257578	1	0.263412467405619	0.839982734666075	0.460597658633454	0.0728822943241439	0.755784480134359	0.597133043011099	0.687970526836297
LPP	-0.134715414426892	-0.126114836178845	-0.170283766374612	-0.262121643844684	0.272963443093226	-0.288346128741877	0.108239935668214	0.0182008993279633	-0.154092774903847	0.65612407906315	-0.188313890207361	0.529931514276003	-0.13861024292901	-0.194148739324564	0.00675706903143951	0.173961956327016	-0.217857116339619	-0.134811999177596	-0.175299908686447	0.725831393889119	0.730469237224208	0.296885071597002	-0.0704502774062544	-0.445306328459151	-0.0676626418232895	-0.325353367981479	0.246689392067136	0.25492892654955	0.13886748188164	-0.418383056350923	0.30443096375614	-0.0116856992103963	-0.101569138734128	0.807398591076428	-0.0392470716188303	0.718704057044738	0.684576131735613	0.0814136097215963	-0.114499179160276	0.0920826517625468	0.0595339403926491	0.267815946099696	0.388313320985545	0.190737100630597	0.595138281759042	-0.368567235716593	0.297049421888713	0.291686912603478	0.665154379924526	-0.0463791307360275	0.191440258302526	0.215220361531188	0.0993946034882614	0.101867460353352	-0.0641744493953236	-0.185904966386909	0.855350141436196	0.656522790449298	0.774543124778138	0.295576079709818	0.801454000590628	0.0812931577336379	0.707516252221313	-0.0545052598775613	0.450896111031131	0.250297206264202	-0.155262027476943	0.571248081300642	0.798125093829807	-0.170187777436405	0.685913883921919	0.555305263978322	0.6999078505627	-0.407558329832998	0.295064699477193	-0.366081976642762	0.143318318986995	0.14328631898343	-0.0847609998481621	0.330173818988938	-0.235975565516579	0.471951990165235	0.263412467405619	1	-0.166312298039909	0.591880237309887	0.532943267838629	0.696802124073052	-0.0201662674062391	-0.377847340791824
TFRC	-0.595705740958937	-0.64250260275158	-0.618122841592991	-0.572066600870151	-0.445148270093806	0.528450786802864	-0.556867568166123	-0.610984010011241	-0.626024540782472	-0.358164478517468	0.913224752813098	-0.158791839363887	-0.664604518526711	-0.494084427165998	-0.430067454604247	-0.386338717906708	-0.501314805045276	-0.325963323765053	-0.604272679390117	-0.354811180325358	-0.187182749842646	-0.396921897202123	-0.496487177940963	0.344984196211703	-0.60837814994023	-0.514571397769655	-0.546425395942641	0.803806388471983	-0.573536060523554	0.21074858164826	-0.152832597750931	-0.538762616287964	0.856745715443341	-0.153451065716361	-0.0868233900147721	-0.181815476059946	-0.0512556139052007	-0.606006679150972	-0.266678285975615	0.250950768915588	-0.255674966822231	-0.321966216101195	0.0497884776990247	0.0635298805082257	-0.0299054414545828	0.0860791042222351	-0.417252173727823	-0.321386130768686	-0.581041490743682	-0.611241660644149	-0.353369257586274	-0.41631073101561	0.0750111874321909	-0.579035672241905	0.674143662948017	-0.54224889498728	0.148623790298405	-0.076839904356271	-0.0668828032989022	-0.545685201875666	-0.363944462592148	0.185480029717671	-0.0223515854392319	0.0377533394058473	0.396685457599528	0.154580290772982	-0.598138839575047	-0.286570346989747	-0.092248717944368	-0.0128551711468796	-0.109399905425153	0.0764079655630295	-0.628814390727156	0.835452424323893	0.594151512613747	0.843993697649372	0.82805568216934	-0.506828418052344	0.925243270707595	0.571607213307119	-0.495305373958778	-0.00931667448696289	0.839982734666075	-0.166312298039909	1	0.109621870410352	-0.348679955261406	0.404507751686578	0.481169189950269	0.799071250805056
RAMP1	-0.478414247236055	-0.409106050456897	-0.610177630847365	-0.698802436774307	-0.183358471702895	-0.366498400084798	-0.0817536759601576	-0.0449378912760763	-0.30943471400618	0.28591518554398	0.0635692232096583	0.0853359281463763	-0.302862953346404	-0.262354491550019	0.169951204520835	0.551297859613861	-0.562088698336818	-0.429978322464091	-0.52276852279702	0.71591503058054	0.862824457538316	0.117142389416324	0.140319744785809	-0.537956911913503	-0.193105815113543	-0.399059515582487	0.134147524494236	0.330400912673035	-0.135331300125045	-0.200902538391153	-0.0716731623775774	-0.136161387133534	-0.0627689359850645	0.565680057532823	-0.199958380121409	-0.0609799624007775	0.792177828667336	-0.10161228646747	-0.361576134339395	-0.172935249617015	0.484823607455821	-0.335099584130136	0.168637333998857	-0.159880183833584	0.904742762753883	-0.236180048263558	-0.160838001449846	-0.135066816352756	0.586181790513692	-0.0321337216494214	-0.250957607723447	0.22465194428078	0.0648990242727016	-0.357506715023185	0.0261842805731275	-0.45194510850634	0.674066672275689	0.95636929230571	0.879404307228708	0.0195249242267738	0.650174631145462	-0.250668092684506	0.89980716384085	-0.0964274154980092	0.926376021609951	0.0240925525022956	-0.42739223259589	-0.227576591378292	0.348457128207043	-0.0915164219667203	0.832703251133366	0.835029517300052	0.608667105637949	-0.0996758925933313	0.74440528678082	0.0492252595203459	0.209281759820094	-0.0553813669915093	0.0700283012071726	0.78248007137835	-0.45199538944536	0.674884600340435	0.460597658633454	0.591880237309887	0.109621870410352	1	0.218618445831708	0.837424459787471	-0.0323856343708922	-0.0413394625517819
C1QBP	0.358821090615011	0.316885960737774	0.210777353788264	0.222254236640822	0.863927342020116	0.133008401948587	0.574012751264754	0.456432672430315	0.244082405316542	0.939208427149614	-0.295110171049916	0.803626021951482	0.305433791488216	0.230888245632606	0.335575991038261	0.384555281034655	0.279025265354741	0.386674223903261	0.264526424612443	0.435893540137587	0.229410497054355	0.406947812572673	0.143088780187425	0.0852059121075557	0.307172816924575	0.0431485019096788	0.595616834773451	-0.236078949947635	0.720312435032044	-0.115670540561382	0.713655360719132	0.314136891393058	-0.0836093640612551	0.793623712506281	0.0997304370444641	0.504126339234056	0.699424912313416	0.342146784969284	0.190720328232099	0.548092591151663	0.148377468650791	0.763537139973349	-0.219613508252351	-0.124502225666699	0.044541432497193	-0.107230113621385	0.427855785125068	0.889811992298696	0.612859040268405	0.118508184648918	0.439761557321239	0.229365580571134	0.161507004959372	0.499247141307469	0.00591078166630864	0.415486297312002	0.475657230406186	0.190132100511741	0.302030758978521	0.61278519755733	0.436658060248759	0.489525821607443	0.456890165276213	0.498211796863286	0.114755025912532	-0.143940157982571	0.236694397791069	0.563690206973632	0.675322370063487	0.095616556533999	0.218724338235159	0.439672480352731	0.606550516861991	-0.350364896356412	-0.200871946513031	-0.187717554184569	-0.188513135900361	0.591383707880263	-0.145532445831242	0.0720195955985849	0.0918452035439602	0.398273348559538	0.0728822943241439	0.532943267838629	-0.348679955261406	0.218618445831708	1	0.316701984058393	0.420944974861761	-0.198846882095396
TNFRSF1A	-0.552267012423461	-0.554861873202175	-0.677858024868022	-0.68389143662504	-0.0650878863890455	-0.0319061246089291	-0.238917695888481	-0.281793249357764	-0.516291719122233	0.401107654133253	0.312850608647221	0.322097587166198	-0.530552193004978	-0.438183250553499	-0.133319276412238	0.170878806874955	-0.592431596023621	-0.425607089948765	-0.627612867090853	0.543803757064023	0.685739703976419	0.0207069036700377	-0.266410628891023	-0.284673864634071	-0.425130350850144	-0.534329162321578	-0.0355554915833771	0.628924800309338	-0.193861038138298	-0.09735598481404	0.112738672191628	-0.341903299363339	0.305707661813834	0.675098400447189	-0.144895508924381	0.22941161280008	0.782591880221886	-0.327893077687804	-0.414158523861977	0.154774667259276	0.0924611114471775	-0.0927670631459559	0.1414121078487	0.0139152838210799	0.698270833971615	-0.279976786252029	-0.112238653882667	0.0374500338979417	0.329496710138821	-0.410106798723085	-0.173175428910623	0.0121851003406899	0.0442348816872591	-0.37140999798479	0.299364272317071	-0.501656786905676	0.835817500446749	0.73383972746787	0.790214364231019	-0.0923958220481519	0.551114895560951	0.0678770830452295	0.811549361526568	0.0166939769323937	0.884163509945557	0.0898845728171852	-0.574478032206648	0.0271782516480869	0.519980603045763	-0.161322693893917	0.752487906761063	0.774546573886012	0.388693549396943	0.178524362763623	0.780541873059285	0.282442050622934	0.507677255464072	-0.145051612077281	0.430815025754166	0.856161765249468	-0.571201378848986	0.665844239538017	0.755784480134359	0.696802124073052	0.404507751686578	0.837424459787471	0.316701984058393	1	0.241100699422784	0.22984014411707
CD4	0.218642393972807	0.138913584827425	0.00802664914947751	-0.075070169509958	0.484732755922066	0.878215421469158	0.379569299217736	0.226716772084958	0.097156585591007	0.350241911940508	0.596214226757519	0.55974557126359	0.124493279907004	0.209069264415925	0.283551730498713	0.130876561826745	0.191980639953718	0.530259316317594	0.115881661382994	-0.235853885806432	-0.279454258808777	0.215586423689653	0.0673095613424945	0.726014665108278	0.108351763152692	-0.327382881744243	0.22401300679602	0.189018269982789	0.399383895856226	0.0695011853976731	0.705285022556495	0.2153765784853	0.693526656419394	0.260266721359612	0.246024385780714	0.161210355354515	0.258279983941657	0.144229669474928	0.367957144673675	0.831237049000213	0.118766203470326	0.382899603362425	-0.26164307162763	-0.134451260348321	-0.352788403003765	0.440458634649539	0.160823515652963	0.558605597013806	-0.0545395251637367	-0.0788105937138956	0.278689320562175	0.0442112581025073	0.519675328815111	0.265871219623786	0.757090658355473	0.122104095223314	0.152016138888021	-0.192511227173068	-0.172440256310886	0.323777498286347	-0.114544973192371	0.791314943430061	0.0424451701141729	0.756608638434316	0.112402323558221	0.0194805253822347	0.038956035600438	0.159535188479241	0.224605630627974	0.528864774860881	-0.331651189293912	0.29717946465646	-0.157733804174706	0.35176471467737	-0.0342249043175326	0.58524650672514	0.397466939479099	0.322253747131653	0.656913138246802	0.282238450337185	0.122750368360754	-0.0376530702660322	0.597133043011099	-0.0201662674062391	0.481169189950269	-0.0323856343708922	0.420944974861761	0.241100699422784	1	0.48745707320362
CD68	-0.49193283404639	-0.523652885673736	-0.502245296436538	-0.33804145510674	-0.249036870706482	0.598044365011449	-0.484459418133361	-0.555766094682264	-0.527506787878336	-0.265027509915177	0.602012518820397	-0.00620523787045039	-0.555091971611355	-0.414822320067883	-0.370926166521087	-0.367335387164206	-0.407518266325892	-0.245821279699273	-0.549458527520242	-0.513013905155032	-0.353806012309465	-0.47787019618875	-0.479168706048391	0.433759771568932	-0.623287495669363	-0.164201059536608	-0.544227212399931	0.547681288808399	-0.397829030035044	0.7127138074242	-0.0544138220713086	-0.502869460802223	0.600642674047567	-0.177470353795462	0.199792297943681	-0.296616478354796	0.00887340157955397	-0.577940039359421	-0.21004359612466	0.33655039912803	-0.257539588640212	-0.182088271932852	-0.357617699301982	-0.105282448960022	-0.26153047865028	0.215632576440873	-0.365580538310018	-0.0919213711654585	-0.646360694985471	-0.584992177020438	-0.288005172129976	-0.457060145771078	-0.0396902085739741	-0.455373886035159	0.690608403178727	-0.385061928395644	-0.0933791735583437	-0.284138461715922	-0.306433712968828	-0.474099919203243	-0.528353425545792	0.209344476707292	-0.154244389957731	0.106678131441231	0.301684908083134	-0.287072586386444	-0.582325864883984	-0.390283322583935	-0.219060576602175	0.0335128871146614	-0.125600729550634	0.0486470854237356	-0.636994885813445	0.953158511860128	0.390135194308156	0.964663482425232	0.479487327368905	-0.295764001670002	0.748274413192569	0.531426070927885	-0.430990778388265	0.197002454841716	0.687970526836297	-0.377847340791824	0.799071250805056	-0.0413394625517819	-0.198846882095396	0.22984014411707	0.48745707320362	1
