""	LILRB2	LILRB1	CCR1	C5AR1	THBD	TNFRSF1A	CD163	TLR2	TREM1	KCNN4	KCNQ3	HAVCR2	ITGB2	IGF2R	ENG	APLP2	ITGB1	SMAP1	TLR4	CANX	PILRA	ITGB5	CD4	CD44	CXCR4	NECTIN2	LTBR	TNFRSF14	SIRPA	TFRC	PLXNB2	TMIGD3	PECAM1	TLR7	SDC2	TREM2	ADORA3	ITGA4	CD81	GPNMB	LPP	PTPRC	ITGAM	RXRA	CD68	ADGRE2	GPR84	ADCY7	CD47	FPR3	CD74	CD9	VSIR	SCARB1	TSPAN15	RACK1	TSPAN14	TRPM2	FPR1	ACKR3	CD36	TNFRSF21	TNFRSF1B	UNC5B	PLAUR	AXL	CD33	CD93	ITGA5	TRADD	ASGR1	SDC3	STAB1	HLA.DPB1	LRP1	TLR1	RHBDF2	ADGRE5	IL6R	CD180	PTGER4	C3AR1	ITGA6	NOTCH2	ABCA1	C5AR2	TNFRSF12A	ERAP1	EPHB2	NRP1	SORL1	ITGAX	JMJD6	AMFR	MRC2	CADM1	LAMP1	SLC1A5	ITGAV	CD63	C1QBP	MCFD2	PTPRA	CD46	NRP2	CD69	SIGIRR	SORT1	NCSTN	LRP10	CLEC2D	RPSA
TNFRSF12A	0.567558973766701	0.588343708188279	0.727938348240396	0.142793466013629	0.816171216549857	0.761767544534199	0.604877072115563	0.660459832081728	0.783451346868309	0.861638989460622	0.510842129546481	0.766738328117668	0.815633528042965	0.488889784379263	0.788761634533207	0.7469373299186	0.753484486701056	0.718934485228295	0.479188695723227	0.837715614009703	0.000100291620521834	0.519867949882427	0.705695435171403	0.776049625989357	0.522532060964697	0.804742496417083	0.699623154746603	0.441564589182492	0.747134529840867	0.458899622260295	0.773118020447942	0.438016939849624	0.193664024157712	0.510089189432908	0.346328652372155	0.622021122064877	0.397052569609701	0.78334679551777	0.734054175323785	0.31857428360187	0.681466524384014	0.736096730420919	0.780364800025771	0.830964525825684	0.397473486066473	0.526812621686807	0.73519871829177	0.681457493544892	0.820502509952361	0.589418749376493	0.274670430979923	0.572995146102614	0.579446563150911	0.631779705139822	0.775607603876581	0.790834689168386	0.567567461653077	0.667599382331591	0.559018725317605	0.628758364568963	0.624963509498901	0.68821456771187	0.531998417811863	0.413464269716027	0.812867191403866	0.26491655664665	0.790519210768371	0.669509181575756	0.782090602754291	0.671370164300915	0.803645756466724	0.180896741444477	0.486768747736373	0.160140669968289	0.520428166306358	0.47839783684789	0.522204804352665	0.746405602537514	0.72098252264857	0.816484468983658	0.466071647715014	0.65721055965389	0.561595466095265	0.556930091434256	0.217896983145073	0.519050561212297	1	0.687656912134156	0.57313084575923	0.657881716906887	0.662164900397452	0.303754410091991	0.746878530846816	0.650732710739111	0.606645283755219	0.289923423313979	0.560258780382644	0.812237452669859	0.523393629840845	0.811775384013299	0.79473973276908	0.82346409581029	0.765607470059074	0.660043577787685	0.588197811006373	0.597817945115478	0.748177169069285	0.65827486806262	0.730781821397006	0.653307051082266	0.484174368626548	0.799780315509535
ERAP1	0.755244613949699	0.768253278478837	0.687082767662658	0.381546301916698	0.6933971903725	0.831989845776694	0.757830366674779	0.800116023234284	0.500744899969083	0.693097728043548	0.653900928524325	0.771704213346647	0.774716666690802	0.469337946327954	0.848663942831706	0.820795994844972	0.8170888456114	0.722198766920097	0.679255615668844	0.814984631008285	0.252322842181863	0.616905075774084	0.813042492060744	0.697562845443825	0.52609915754089	0.808880653329433	0.784711603884877	0.505721565922109	0.844331228955553	0.646000871692559	0.791161022900118	0.528140720169536	0.526104589201575	0.741328730016255	0.296972659009064	0.750907534826884	0.65163799030879	0.79146933798105	0.846634711500946	0.189831253803469	0.780448558251803	0.750141737088449	0.778345439505537	0.720115175453905	0.488883719634739	0.735704839204425	0.754959435840537	0.79308982348079	0.809150382219075	0.766491204955475	0.554553913621631	0.628520061176316	0.667447354159552	0.724318892615388	0.824620883174819	0.735218149204897	0.727628610197408	0.817001700507518	0.710079335275448	0.534945127088155	0.481089841641138	0.702365984043378	0.637948027958761	0.680057773011478	0.745309482865203	0.476736235218398	0.796905502872184	0.815620186077257	0.650062779495937	0.734703878381221	0.689430943302518	0.465697545106322	0.719017283613379	0.450384453404872	0.685577240403614	0.673234376833183	0.707757517490145	0.74918813766495	0.652707162810488	0.641173355300139	0.634308922811821	0.7642294178668	0.77097490105008	0.57002982050755	0.15889597458985	0.442259109628061	0.687656912134156	1	0.729851533368663	0.748902019170573	0.760169966377856	0.246370224494159	0.599951463640092	0.673736137738376	0.768747322689016	0.522128368492907	0.599059595469852	0.734288155217203	0.786734393365276	0.787833248295471	0.690408467864769	0.781490203193132	0.8085474440081	0.76322481355589	0.579245358761207	0.616794160162762	0.748934225991438	0.649986290121414	0.797008724392519	0.726154409002366	0.655879799744042	0.688462661359576
EPHB2	0.700336339234099	0.743686358321826	0.746468342065855	0.556388055252545	0.627701242754166	0.775002829172887	0.838673577188724	0.781801351780231	0.493541425190858	0.544896229467038	0.681968423588912	0.690751961061543	0.699837343453136	0.601830791594384	0.819941236739277	0.842354337521012	0.804135031232054	0.698107545660087	0.773871571474137	0.768333411642539	0.426999932162175	0.738420060993882	0.848739922392694	0.660636394020141	0.448009774671579	0.718813542661814	0.789905029395486	0.618728192350078	0.819048907777108	0.688695794312031	0.777976225209899	0.645160567664353	0.567388067045952	0.686588760762122	0.430789574063376	0.731457602387047	0.685967064824178	0.644223685550905	0.851393274212275	0.391135477670683	0.792872116680582	0.649565130030826	0.758804801710305	0.694068416809265	0.662496158290023	0.7178685730441	0.622618034471596	0.76600478484091	0.708626942449067	0.81415584724053	0.539556683395767	0.629270622696173	0.563414489682118	0.740997594468959	0.768664619914839	0.623570393506729	0.784012264685732	0.764771619999847	0.620531773505146	0.579151521156014	0.514636172482555	0.754734596170871	0.690208258653657	0.668984329158571	0.734761067323433	0.422415858751628	0.710512330640161	0.77192615120268	0.642075866361686	0.714501327801601	0.571657658817001	0.636877545455427	0.776363421065775	0.442934979261254	0.793710483870657	0.647249508020768	0.690741699375478	0.70126737247912	0.60034806252292	0.546518171962875	0.581384497271179	0.712245797878518	0.701115029305447	0.622106820428049	0.356435552038334	0.491963782031564	0.57313084575923	0.729851533368663	1	0.806561790100303	0.653862702751756	0.43141060497281	0.523198533228945	0.686701890627984	0.73605725720103	0.58445914113435	0.734316581968349	0.562607203092877	0.783661846081044	0.778267273556685	0.525556052994336	0.745036967754138	0.729216384049099	0.722418492504138	0.70178616599537	0.458008302160505	0.645299814639647	0.540500877287343	0.756969419550817	0.656084210202377	0.628654474151847	0.547150276053927
NRP1	0.652179023538267	0.739736168905361	0.825281673782802	0.563626535300678	0.600212629705723	0.7630601061543	0.930685176318215	0.800805888593987	0.605489526654058	0.531703810908899	0.685992849798224	0.704962681626993	0.726064401477997	0.680984133798918	0.864108340524442	0.894884454217275	0.864634446561002	0.66277318587125	0.771018225274007	0.750797468665237	0.406939974632928	0.882825707818562	0.889047129782892	0.603329619217645	0.342282012250183	0.721509449407124	0.782256877004685	0.614468608473695	0.859373051512765	0.637297533273166	0.796594451437176	0.825985639071857	0.58019198527153	0.663566932450231	0.54099740563171	0.796351564117949	0.768496241314824	0.600408129682926	0.911284711303832	0.475278017645121	0.79390859766791	0.585399304128197	0.76654881535591	0.673277507660168	0.723228681905366	0.747444027975386	0.602791300334079	0.720607497725457	0.678806093900154	0.860393015091297	0.480289321636342	0.665523107199765	0.484030865169381	0.773482698295363	0.826535126460361	0.549408161948582	0.792276294840043	0.787678055205937	0.608430981492001	0.611069543808656	0.5745953479343	0.778540899309822	0.669275148505869	0.711787305121346	0.806196550441637	0.377138621956806	0.686426093917951	0.833678680605214	0.625725915423473	0.676775796323547	0.517836616479105	0.732141039453185	0.882949670442535	0.360350716575385	0.879272810109318	0.630603760178347	0.749837657666007	0.677033478993943	0.53531465991821	0.510143460313479	0.51892062341011	0.729087023401797	0.685662299856237	0.552623618989105	0.431106819845076	0.503775670824461	0.657881716906887	0.748902019170573	0.806561790100303	1	0.573834921484846	0.523622434665379	0.517079688037956	0.693798345623712	0.729794619395703	0.619711937818795	0.794240609787527	0.531221085698968	0.747774013346875	0.827276720334254	0.467803554654784	0.735942238898159	0.663888800471275	0.712558958090273	0.727390013071872	0.34378543562044	0.592391581396278	0.485135537267658	0.770417053718052	0.640054101169378	0.590796501546661	0.464720321277457
SORL1	0.804122573445076	0.833620554478988	0.592402485690075	0.416793918832385	0.707021970640028	0.89021296492679	0.617873879889897	0.833226655427153	0.432767930431941	0.727500152776702	0.719284671775055	0.856193605404012	0.857339392306408	0.350642062086875	0.781093422491069	0.755382574036904	0.800445613467886	0.785332950871242	0.673054629317029	0.822747209222558	0.347815873230743	0.416055550097102	0.728909018824457	0.763522834707602	0.779359454298863	0.872251958813624	0.795193961211098	0.519967531167396	0.814854428597833	0.70946123712315	0.747699750172598	0.39504533254195	0.583192975528104	0.824303587920646	0.185933668981628	0.802302110330091	0.640967105828471	0.891551458160962	0.771416694222664	0.100489072967573	0.79946672606733	0.918932466595023	0.769687494941427	0.706266197777933	0.438334743785177	0.788100744620228	0.852225556405884	0.843355878442253	0.857177143819483	0.6551054244943	0.74497583189625	0.734468450048325	0.893258892640295	0.740781835458521	0.799635750429248	0.870409979808608	0.728330900795991	0.78425511690718	0.847296775369788	0.445936105002967	0.32042130839887	0.617995866255138	0.761199797116612	0.699030678934753	0.752767056938973	0.709008526992318	0.860404931360313	0.733066337411957	0.601373590950784	0.828746507454324	0.750606426434709	0.268763615429934	0.52233484824605	0.666779032830543	0.562634358324187	0.797988298837203	0.78114710949493	0.785052179435739	0.697879069184345	0.689085164788963	0.78925031702859	0.869202819824291	0.818983558369985	0.656604385095172	0.0476050638039159	0.398058352525501	0.662164900397452	0.760169966377856	0.653862702751756	0.573834921484846	1	0.166838694831719	0.693473508198414	0.678739821772657	0.772094024703654	0.598307144505948	0.520739191143959	0.813208869261197	0.820691162757223	0.762448491313572	0.781738303273899	0.776219179276297	0.860791031748424	0.834841969166773	0.502068706051645	0.833081843724516	0.864294293557691	0.767098122644977	0.789588556105711	0.856825648482144	0.742099725079261	0.808835208333372
ITGAX	0.194974064987804	0.284844667841363	0.606206661349275	0.655227199918012	0.210167690751161	0.309223220182279	0.514649251687836	0.381348282280892	0.564893567995462	0.0922686848870872	0.390644581248969	0.353252637162023	0.38044396702839	0.738040129594904	0.326680761103922	0.550626085939949	0.526161287140415	0.513855972405036	0.598274190529984	0.39776930535491	0.497085796313327	0.629750095242957	0.493745327970479	0.51197535269682	0.256550198417157	0.279991073896081	0.444719253029875	0.733302280617814	0.415324581669099	0.484551017985167	0.45007065832566	0.588840827053804	0.361926920610617	0.131275331741197	0.766440103302236	0.325749521947164	0.300086341872765	0.122920025694215	0.443706684658781	0.877652128003708	0.516546549465532	0.257832599734134	0.5104995405241	0.413819778352199	0.730425522084256	0.352181709525256	0.177991280393196	0.275528858535651	0.218965613567321	0.477401620686355	0.171204474034647	0.532525163727711	0.125995036899565	0.433214944667304	0.296390143982105	0.252824356147748	0.548839190977624	0.245819389563993	0.153363825301093	0.467258263605613	0.439554183011954	0.516620500660689	0.581342711827559	0.263693802959212	0.556082962238107	0.163115687925311	0.296196589194024	0.234066907912707	0.439318601105501	0.36700703173389	0.11365532317664	0.507606850715267	0.382085220257015	0.135375074822709	0.657108537004953	0.26738157637578	0.405723664338969	0.382005374438849	0.374302731563773	0.28519016724937	0.220448351745004	0.304383922372169	0.15314689311539	0.543849084079479	0.870440581086181	0.535125609985714	0.303754410091991	0.246370224494159	0.43141060497281	0.523622434665379	0.166838694831719	1	0.395526028533161	0.594353808676893	0.206052671235103	0.459495777111811	0.712743346376703	0.0643645004984301	0.36758423510122	0.484914756158664	0.0358685979205276	0.450405251008451	0.265968859615046	0.425559427087592	0.738714197470321	0.0365884916322537	0.335464933698492	0.268722651365956	0.367752894368629	0.386632418738059	0.430799417362061	0.129864673017335
JMJD6	0.563842741375031	0.554418063797699	0.665863543046998	0.308639090827661	0.70653662741055	0.727872192462446	0.501570147299948	0.648158817765413	0.705440280012852	0.709062927237935	0.524881392400175	0.753936836491227	0.803051155599959	0.497482686526755	0.650754634581494	0.693333429004245	0.725905814214764	0.772748353617558	0.542056637820925	0.794912661534967	0.200550363581575	0.402782045716912	0.622407109531418	0.841139043017486	0.700797279509472	0.765029901066589	0.681368268937036	0.586353437964813	0.668165299416028	0.542942915772452	0.693124963665353	0.374901802366446	0.293996926918043	0.510747479451904	0.406016476956131	0.583012237539544	0.357148682486523	0.742167395863076	0.631514246680042	0.42065957413879	0.68754013197356	0.805145603107804	0.750709876352161	0.764177138702593	0.467641606109168	0.541478299050557	0.694133089575494	0.648147987731158	0.743082971591392	0.505456608179378	0.404150658518196	0.656678384457791	0.672582155364526	0.605834979069441	0.6661117862405	0.814421470655142	0.566062074684929	0.568138112589847	0.583856491458588	0.559012808139003	0.521895176756167	0.628326305166208	0.667592415185298	0.382125950957265	0.777451664335804	0.418831229553603	0.758463382023693	0.515244392879973	0.691561641978798	0.703215289509517	0.721757905883454	0.110003099412376	0.3283556127818	0.331992357273067	0.508903902203037	0.530632912284303	0.548615124517739	0.722424972767414	0.748982066422681	0.763622762266294	0.571730504524148	0.65309667750167	0.527330093729655	0.671742521348874	0.317853847551756	0.548513630309469	0.746878530846816	0.599951463640092	0.523198533228945	0.517079688037956	0.693473508198414	0.395526028533161	1	0.716510316088411	0.527245329702437	0.387042443571217	0.586761150185335	0.708236407605892	0.559141652963936	0.752816986242984	0.70814553474501	0.779449420951522	0.739600571580706	0.718194665335498	0.622080508815191	0.673554141185802	0.80247011893372	0.719960507185635	0.672766191972986	0.729270240168446	0.596619139687216	0.777400940958351
AMFR	0.595239436835667	0.628190123892007	0.769222498965033	0.568984327752738	0.624959987448752	0.747291945100031	0.687492112792415	0.732789624341851	0.665427783320343	0.577729142060781	0.647519271860827	0.692569698419446	0.752234504751768	0.699988721790704	0.717713701225624	0.818878362661197	0.828170093704756	0.798214920078076	0.758761898164338	0.798612247534038	0.369701632071275	0.665105593099638	0.787229460455866	0.833299160702907	0.581320526487756	0.728320171348436	0.772472234229805	0.752229517965202	0.762626663972424	0.702890484847748	0.817840713492505	0.55652414524198	0.495688920577848	0.561151318612789	0.544887088436362	0.633822568439506	0.506060981969158	0.649964871413222	0.774344040212118	0.581395960793473	0.840031519437923	0.716888866332877	0.812360389777611	0.753723164081433	0.627428142283815	0.656613895922639	0.622364606251887	0.674508495826324	0.701087192369701	0.696760997701847	0.450147694569435	0.719625300018018	0.566190682489008	0.715876526176924	0.693513646894832	0.722897874001953	0.743075487068045	0.64173165095363	0.540137902866301	0.643914734774373	0.54502308011715	0.746727960789637	0.773745010781008	0.545854608865069	0.793715295019148	0.414700413744217	0.701892447826818	0.631348622941576	0.721499996775432	0.700658703412001	0.589044329272135	0.453974971006301	0.595084074306788	0.359052024760118	0.752539560942551	0.541856094192792	0.66572540899451	0.778112826394689	0.738385821455911	0.679685264432573	0.563131760490249	0.670368993571092	0.596448913373791	0.763006536854958	0.583167616934528	0.660942347717702	0.650732710739111	0.673736137738376	0.686701890627984	0.693798345623712	0.678739821772657	0.594353808676893	0.716510316088411	1	0.632505424806223	0.586908934796987	0.708289907262893	0.601725672975725	0.706762205297606	0.761025468430378	0.574968815741547	0.804944681669962	0.751288176788247	0.766873489555853	0.802794233460304	0.530954689443131	0.768947099415212	0.670311636952675	0.753376604487909	0.735248471124195	0.719148901185852	0.641564918679257
MRC2	0.708464743234711	0.796777702464122	0.619026589019867	0.416565098846474	0.572841053162355	0.797448275213044	0.720812507112386	0.812451832045391	0.428570228812622	0.591835879884897	0.758701522491325	0.746368362336278	0.764790374757776	0.419368278973311	0.794950645898611	0.779227756630635	0.819276590134819	0.665595036151784	0.668256590175971	0.732529523613395	0.286098507894493	0.618772832269009	0.827652294417444	0.609291955077998	0.555015752014486	0.805412498517463	0.744592946695243	0.487910611484901	0.81819748799809	0.639927908622204	0.764036812510542	0.539412862415706	0.620208693785788	0.75450977247298	0.235463195859546	0.801977027162717	0.732456237873129	0.776191793023154	0.836479340325446	0.137300474173048	0.789022787395876	0.732288871036462	0.761967809970727	0.669687421240494	0.460944524686973	0.801394716310524	0.706471058171952	0.798848292321205	0.731609314595158	0.751898935397298	0.62066454550448	0.677702740128135	0.687865761741439	0.767460421211138	0.779472176538143	0.646554011207975	0.773136758231776	0.809212281716448	0.7540275133415	0.536123275468703	0.275906106662187	0.642449878849272	0.668622158111526	0.791818670010275	0.72062789286611	0.546225471234228	0.714401764050795	0.836897463058027	0.549698532088128	0.738682351735062	0.596143627861271	0.505999462013623	0.748307127509373	0.508541907545972	0.686750989110561	0.725423614551383	0.781429133662986	0.704866248535138	0.517664940528779	0.546110454030754	0.738990456942188	0.766024036714743	0.827982347038705	0.547471329668797	0.113389161647116	0.418147658755355	0.606645283755219	0.768747322689016	0.73605725720103	0.729794619395703	0.772094024703654	0.206052671235103	0.527245329702437	0.632505424806223	1	0.68702133078915	0.534583602417133	0.633230019914631	0.82580172814511	0.739852263572452	0.564957225104734	0.662688127562666	0.790030286418862	0.728427968031969	0.51776467848077	0.654303042232636	0.687823879246407	0.667714130273269	0.788678204089924	0.716504401318717	0.690292699832882	0.580152047023322
CADM1	0.572496278566046	0.694989456086765	0.507104074098423	0.774823255452378	0.207300919238961	0.610955684501629	0.64638496622515	0.727579642784301	0.287417472122878	0.163876730068887	0.785522434373027	0.591620651922606	0.591992834790693	0.454773390062947	0.524730523585678	0.66127738813213	0.719352640742553	0.569080142614594	0.757729960761324	0.487000057685658	0.690417451000797	0.610434546084988	0.666054894767297	0.456156331177616	0.536517286283427	0.564168589963641	0.591368461708706	0.659736271703009	0.654046191394173	0.70169551469082	0.5260502516837	0.639094259417429	0.849176951674142	0.661563231967522	0.487310793901778	0.758234542667391	0.782011364686682	0.440901060069991	0.681889668395701	0.390209058225151	0.694466176926483	0.538856344657967	0.566389781749769	0.382563026937371	0.673488915756153	0.792343173360301	0.484201300543023	0.581986603671826	0.442973288936819	0.664185096383475	0.74910378583344	0.816057582887884	0.589850201165665	0.644444822279629	0.547517381513716	0.398826949893098	0.765933883851062	0.588618760307652	0.67190018726809	0.388198338537779	0.0827249144584254	0.516794325353269	0.750080468414999	0.802942096472648	0.625358855713195	0.702229630939414	0.486479435906023	0.596049945193105	0.249270688294752	0.618752495399022	0.205581905053137	0.612782045110092	0.615323170233622	0.695725816675351	0.738147321653225	0.733315221743617	0.828165675123016	0.522347888583183	0.269386560563784	0.236359351987348	0.703984677573616	0.71427814741933	0.655629934991979	0.541374837603237	0.379349072074617	0.408125127225116	0.289923423313979	0.522128368492907	0.58445914113435	0.619711937818795	0.598307144505948	0.459495777111811	0.387042443571217	0.586908934796987	0.68702133078915	1	0.582793180127836	0.269259664833401	0.795748687361161	0.59058932100988	0.167305331718568	0.446466164793817	0.546916681913964	0.660449254980635	0.53101087608123	0.419550104434925	0.512436740147905	0.540998731966322	0.601032394369118	0.678776591864052	0.709740602310061	0.22633791171547
LAMP1	0.609230736733041	0.684227222128492	0.854393902117449	0.70281094027981	0.519102736520638	0.712317104469783	0.855010414509296	0.69433609916196	0.617093740796785	0.435056575782711	0.614897415059396	0.675953070650648	0.692845209361246	0.73709096463009	0.707636162165179	0.869855109427587	0.822123830401847	0.754063790575009	0.809744459906056	0.748631947243311	0.628741223875857	0.814759405048935	0.775557554557	0.688358884777798	0.446869172906738	0.665708075380553	0.758795663404862	0.809298537762606	0.755300025193662	0.663857212634627	0.701142783954535	0.808136651489698	0.562537450189882	0.565752296142673	0.742989625953937	0.72078365422795	0.674367327389009	0.491935672286932	0.80012661326854	0.72983438891185	0.746444399816934	0.58220901202531	0.75254945437433	0.624984940822414	0.929650668698733	0.644801496097393	0.540236661850463	0.644163931858701	0.63231733170683	0.78942874422304	0.5152582520803	0.712778144192138	0.497079043340046	0.71989543536065	0.691596303094812	0.558833531446975	0.772010461253747	0.619576015783132	0.576156268233747	0.51340717436873	0.609171568577566	0.751204420488571	0.758557818637583	0.578807029672575	0.805736306819229	0.429847810249725	0.67201871256671	0.582136496318928	0.61213927674148	0.72533350438867	0.457547289758428	0.687556541327002	0.680129600426551	0.430949890233043	0.852255285038545	0.636538430380505	0.665837146673268	0.616920815622755	0.609602886627826	0.521807274968262	0.470515900868366	0.690200127709651	0.518320867514474	0.661190509202909	0.632216507024912	0.459441976548164	0.560258780382644	0.599059595469852	0.734316581968349	0.794240609787527	0.520739191143959	0.712743346376703	0.586761150185335	0.708289907262893	0.534583602417133	0.582793180127836	1	0.442916550428485	0.686265205757712	0.850007871526206	0.41008549431961	0.747199047556362	0.568667596163114	0.729609790901589	0.807693625933713	0.310794144289552	0.60985127634561	0.471127801955909	0.703384028564002	0.672767682853652	0.572719545420601	0.443976167264349
SLC1A5	0.716718464375211	0.690208404704628	0.615058423627375	0.124196690382068	0.835300814245475	0.843382844430006	0.521550135016881	0.691876655686365	0.544808563371729	0.921130412933354	0.47468726531829	0.792708617572707	0.823732619061435	0.316643146967001	0.78172030860281	0.687919646197449	0.698592129021426	0.717743051410233	0.462469014754799	0.865589004516517	0.0334662665484013	0.326672044615225	0.627877048263045	0.770858161539444	0.670724758253323	0.857753278401672	0.733536646895641	0.356074372793616	0.735317886862986	0.511717356616199	0.7303336997602	0.254066878635617	0.257904991118899	0.65540223403958	0.130351758586617	0.638620554893208	0.414960460945994	0.900457565181795	0.697824351240658	0.0364261726644938	0.653716605207112	0.857406887081429	0.728180920497335	0.757968075721721	0.284663599032595	0.553286609884788	0.846839753228951	0.767266440150979	0.917489527392174	0.553408376562673	0.48000959632482	0.520036230937411	0.771159901281903	0.661385194434734	0.791055112904452	0.900569159614272	0.529265552190647	0.7231143289825	0.700863703853441	0.440843808083705	0.514743725255425	0.621829614116424	0.531819483706985	0.457658021754959	0.718255860306928	0.42273415309163	0.86522185976467	0.649566449077142	0.70268200862704	0.742740688045901	0.880892717175607	0.0945803778439329	0.404945041588372	0.392544771199761	0.394069190881163	0.585945575154148	0.528630789037496	0.751378996205494	0.783400120126465	0.826466514747934	0.604723461513494	0.729459446126238	0.665019276655558	0.565175307473113	-0.0278616657088334	0.352319259656918	0.812237452669859	0.734288155217203	0.562607203092877	0.531221085698968	0.813208869261197	0.0643645004984301	0.708236407605892	0.601725672975725	0.633230019914631	0.269259664833401	0.442916550428485	1	0.607896524589642	0.752148156701185	0.95418134617939	0.803395940202955	0.814599317145436	0.728113286030734	0.439395695641137	0.782440299192672	0.840861136421854	0.667832452732446	0.760430426325475	0.732097745096559	0.560309891852731	0.92456848750832
ITGAV	0.799559479993247	0.87500489993661	0.667113906726641	0.669038114937904	0.527585359975183	0.856595055172396	0.801476188600282	0.865609197685239	0.338670647538777	0.500503329669267	0.795866302894366	0.765250518621839	0.749706133082931	0.496797466129131	0.790347093895301	0.839907695119987	0.85421986400401	0.735413094636814	0.855080125717446	0.76732984965104	0.580877141725893	0.655881536103808	0.821302651371201	0.656625904823439	0.616332007535817	0.780018862419993	0.823344871199756	0.644589434614607	0.86373789503262	0.805579876413256	0.74293903808417	0.643996256099638	0.782108330975516	0.828817948307999	0.356009143712843	0.846904115944889	0.816055737884702	0.708897083704296	0.865342539251718	0.262525999896491	0.849818450155792	0.758904946518199	0.75280866426144	0.595420193239587	0.65767267454835	0.866588005984087	0.727217811483562	0.815142519985944	0.752894140440321	0.802437168358908	0.790358536235695	0.782890293568441	0.74299276597521	0.79709475757193	0.777894787780332	0.673967940551952	0.848292570427025	0.797171572963217	0.800643446514807	0.435864611368054	0.289123568228254	0.672355364672974	0.80408630579136	0.824918824374482	0.730181001880467	0.693527444708343	0.745201356597464	0.775582713760881	0.501535752826882	0.785366987846335	0.52232563859727	0.651476369474897	0.763487715700239	0.705870265889541	0.79462748705579	0.8125791834011	0.866247633913649	0.724693305609232	0.569266535180285	0.499901401106466	0.761587923279555	0.853325741423776	0.823311846339136	0.66819433016666	0.255065196217142	0.397034643765508	0.523393629840845	0.786734393365276	0.783661846081044	0.747774013346875	0.820691162757223	0.36758423510122	0.559141652963936	0.706762205297606	0.82580172814511	0.795748687361161	0.686265205757712	0.607896524589642	1	0.77537627607465	0.540632126281241	0.720610510553296	0.799799153693633	0.828641312863934	0.621797302149226	0.614539360830579	0.723990457372833	0.707825714896227	0.797454281349306	0.80618627705197	0.793645741557811	0.557135982749659
CD63	0.759301791545847	0.823322533147499	0.885479315401163	0.510703704243725	0.758165898088288	0.910356256579785	0.855255968128545	0.84341636129826	0.751980668001876	0.746075139525427	0.711285427020708	0.902604267409001	0.923592376137693	0.633611293649652	0.891374927760152	0.945789719297599	0.93150920491149	0.874192718422601	0.776938676188359	0.926459413952771	0.405766935168033	0.744590085147882	0.875017257070989	0.835986188736446	0.661672532816144	0.907362325093931	0.867196609582453	0.713842752836483	0.899785207798822	0.689662134907627	0.844854372739359	0.715393542771379	0.532205291722349	0.720128197057308	0.578955124506298	0.869422854380523	0.722357548870545	0.8132391710663	0.919798762515814	0.507562271679904	0.83385241479421	0.840022076620371	0.878637954161554	0.826650625988143	0.767173949547813	0.757902363913627	0.794952380671494	0.835422523998599	0.889235884452824	0.825598686267404	0.59552778106031	0.811547129421946	0.749502664592189	0.824409911018258	0.88885724922378	0.818735012386392	0.814472606493502	0.795413807025986	0.786442230740278	0.627116829155836	0.646959834567391	0.821828747080213	0.782008027369774	0.684877180288754	0.938612419112558	0.538683452462313	0.888024627017392	0.771209822024605	0.764386990037942	0.886537015822484	0.767886807319628	0.507437623601819	0.687472640397248	0.483544395635357	0.790721880709337	0.757602784623	0.76118214674657	0.784552527208474	0.735864047833628	0.770428954860477	0.673132322426819	0.868289976503013	0.735397937892042	0.712842878858652	0.374540842910483	0.527675001986201	0.811775384013299	0.787833248295471	0.778267273556685	0.827276720334254	0.762448491313572	0.484914756158664	0.752816986242984	0.761025468430378	0.739852263572452	0.59058932100988	0.850007871526206	0.752148156701185	0.77537627607465	1	0.715252534546944	0.893418779545749	0.822319490159063	0.838589477939955	0.744383907871421	0.632290940472533	0.826108630985487	0.722873637061218	0.874556968039828	0.834691925894123	0.655688752266817	0.7458175144377
