""	CCR1	SIGLEC10	TNFRSF1A	LILRB1	LILRB2	CD86	CD163	TLR2	C5AR1	CCRL2	CD4	KCNQ3	TLR4	FCGR2B	KCNQ1	HAVCR2	FPR1	CCR5	ITGB2	SIRPA	TFRC	PILRA	THBD	CD40	CD47	CD74	TREM2	NECTIN2	CANX	TNFRSF11B	APLP2	INSR	PLXNB2	SIGLEC1	ITGAM	ADRB2	TLR7	TREM1	GPNMB	CD72	LTBR	CD81	AXL	ADGRE2	TLR6	IL6R	ENG	TNFRSF14	CXCR4	CR1	PLD1	TSPAN15	ITGAL	TNFRSF10B	P2RY12	ITGB5	RXRA	ADCY7	TLR1	NOTCH1	CD33	TSPAN14	PLD2	RIPK1	SCARF1	CD93	UNC5B	NOTCH2	ASGR1	SDC2	SCARB1	CD9	STX3	PTGER4	SMAP1	CD226	LRP1	ERAP1	STX4	ITGB1	LPP	CADM1	ITGAV	SORL1	ABCA1	SELL	EDNRB	ADGRE5	PTPRA	S1PR1	ITGAX	C3AR1	STAB1	PILRB	AMFR	CD99L2	CD44	MCFD2	TNFRSF1B	PTPRC	CD63	SORT1	C1QBP	NRP1	SLC16A1	CD46	ITGA4	BTN3A3	BTN3A2	CD69
CD4	0.893471099856091	0.855420839115899	0.899929280683942	0.857459613996543	0.685563981922984	0.855606990271557	0.943305697795327	0.888754283862423	0.705964883420378	0.68298235117993	1	0.437033520915413	0.782194421162504	0.518848340587517	0.861680170204603	0.846818101466488	0.778143385538577	0.631506603563443	0.895956726573406	0.919424067129742	0.698514238045636	0.667370208279129	0.604934817500705	0.507078210197893	0.730581603729098	0.751326798446767	0.857021815874488	0.83743935651529	0.859318912082576	0.50892846582572	0.869421358506845	0.491244392332864	0.823808549158301	0.588522513291037	0.734373962010087	0.547583096981622	0.810499223056851	0.46760472630395	0.604116516654434	0.690923092635155	0.833369289110013	0.882833355197245	0.72257622310663	0.792944768175282	0.685948412399802	0.748319357951202	0.882534637796396	0.744240426949595	0.582104809976331	0.580461443923006	0.61964605525054	0.79104343283846	0.597169062971276	0.657519533633987	0.28046167534151	0.740132783637393	0.679297802157724	0.810406057325818	0.828425345023895	0.784754153588246	0.82818862145572	0.840580464920796	0.802204265838754	0.757103756785439	0.716081827418652	0.58302925435661	0.787733780434727	0.733382251014684	0.374679601774544	0.745495396400427	0.774679075063976	0.619515621044402	0.704147958374635	0.669559234298513	0.794566509136356	0.513768356340885	0.923630296357812	0.801768540826852	0.763683904162194	0.857290558381236	0.744842084205939	0.672752093919505	0.903135572483395	0.778676124236725	0.732064862123968	0.503011395309488	0.762400911086151	0.64609633644869	0.759347116105752	0.786789757265186	0.575715925172729	0.88080860237873	0.850860109349533	0.529074456999857	0.753640981723146	0.764297456885544	0.553661318773794	0.774802437043172	0.863404382625686	0.801621409655857	0.819109880046233	0.752607491545374	0.480488680468081	0.838838608612504	0.595219866496154	0.874004805415204	0.519934832757918	0.712726233823565	0.818927352709676	0.412159976004926
KCNQ3	0.269187270005103	0.268700782529807	0.294960238264411	0.520612321780414	0.476130982618065	0.366862426051603	0.359199494058429	0.426031362203824	-0.0331195054613675	0.00789164102275353	0.437033520915413	1	0.436436336236918	0.571841358755588	0.258365745963368	0.282609377619476	0.159196536368643	0.343280297283183	0.370300545386034	0.44356038186697	0.00403007082995876	0.128043176333163	0.00211031222789257	0.0689770007111634	0.353545424835696	0.403853605712696	0.349159674223717	0.372256463160199	0.319405134126803	0.138706245858153	0.203731355793499	0.183940303055977	0.522935577644489	0.398023797322433	0.298605898544915	-0.00816511368140782	0.454394777470198	0.0791056933519403	-0.00163799037703747	0.272891652695987	0.385623337333735	0.255897165944231	0.593307881961253	0.644718769227921	0.659036982717518	0.470157304112928	0.434932284792715	0.350092043432298	0.0160703828100774	-0.0848195524686785	0.185122521346442	0.431887544260585	0.514729805556755	0.197001932806701	-0.0128900938390029	0.648158790273593	0.498631246632563	0.567970902925353	0.548739906389592	0.320921577640229	0.403502285677182	0.324720466086258	0.369823245707362	0.246784166149172	0.398536458856823	0.677358503301326	0.725288807492174	0.316225671332474	0.131123276007443	0.105983840670626	0.250900450916986	0.089519103194959	0.284022561312918	0.171588915085064	0.19496739409051	0.125894338414951	0.424879714629799	0.584047121154315	0.19726935335416	0.337792941649969	0.469189421300981	0.491569526345159	0.534914185651151	0.48721269476584	0.202768554972895	-0.0359683144139023	0.0833653816787059	0.1510493112829	0.317989995293286	0.348743151646019	0.111428083653153	0.354489563800068	0.432064219821204	0.455065558439387	0.5651593408451	0.386049776827865	0.224695782720825	0.2430939064563	0.385781774231079	0.334709734026149	0.148542227039938	0.382028941904646	0.104530488575592	0.347530912129803	0.189261976852023	0.473668692499667	0.441596399812474	0.523724816278078	0.401264302646924	0.0174650728417479
TLR4	0.676005995926006	0.740889527942277	0.726414396151947	0.622665517432542	0.587507895617525	0.639336098895059	0.860091958518621	0.872254819797687	0.749461587865682	0.679366463305911	0.782194421162504	0.436436336236918	1	0.371037204303836	0.66988544358428	0.677905875511509	0.649021764602767	0.296255707251155	0.553535404322938	0.69895488132058	0.746350416314487	0.734249378620707	0.387317859839562	0.44618646369544	0.459826085769257	0.694093717181181	0.664931113337989	0.588194674183937	0.559038426003641	0.49779371016718	0.643808152053971	0.480441587906942	0.569697315952859	0.678957225151718	0.417978088728732	0.566502469762539	0.881480409161453	0.20110819437199	0.632346963784118	0.785823896136285	0.589338050638862	0.734247059407367	0.709477781966533	0.662645374560329	0.553100388456527	0.522615064421247	0.595509550537656	0.663887383636291	0.755679491793809	0.696700485335536	0.6554156569474	0.508854458175059	0.259954902635376	0.5959883530862	0.304040685577769	0.598934725613685	0.414331632026783	0.731372925950474	0.6321262355899	0.709170503309203	0.539242815893502	0.888303908524512	0.63358799989533	0.540514193320732	0.682436534828959	0.356813267452733	0.591285271798979	0.646965596119926	0.0673605818736476	0.669181165536774	0.851359300663031	0.564598987050337	0.600853335558533	0.644104561652528	0.531059582446685	0.245237768700735	0.873260250675233	0.568402880396715	0.639861918735867	0.635155443274053	0.626876606068819	0.591386037703288	0.82435672013196	0.775062334079132	0.818312716499178	0.414505271683012	0.787643169404309	0.364508701654139	0.51580300835043	0.639503064418162	0.527599614412046	0.866018606765394	0.786616644750658	0.442513287886129	0.640089244781061	0.536872322221708	0.327379011202338	0.502460745511939	0.811783153575483	0.530194216567948	0.624098518422669	0.637709018856308	0.114493134977151	0.578507903733116	0.266138298884359	0.80416831206539	0.163158092054131	0.749316498903829	0.652715983489659	0.390387217091557
FCGR2B	0.302297984983168	0.409758167900592	0.447244358543709	0.582518278650775	0.760287365046244	0.464902128180569	0.479717465745198	0.369176658099385	0.00800609824405855	-0.0540066252705259	0.518848340587517	0.571841358755588	0.371037204303836	1	0.402179073022044	0.175922311465966	0.0348174999362526	0.564803600707207	0.605682690607503	0.56821905098715	-0.0189349159488318	-0.0400495302031223	0.160296105231006	0.0317492830671692	0.589595192533433	0.612495610732494	0.248187689010906	0.517743534606238	0.530243677998372	-0.245884861013006	0.336804653954481	0.518715901349367	0.664268401760969	0.583838729528978	0.576094465605261	-0.242129839896217	0.429255323387792	0.282662807598809	0.198073222678025	0.361306944651531	0.618508478889169	0.283915774770469	0.599099527520751	0.541879743962036	0.60321804835495	0.500459766539779	0.468243845266619	0.524111291684009	0.141676259620698	0.220293609486629	-0.140278487217614	0.250396927264943	0.5337366894383	-0.0755026607029616	-0.383037661653929	0.662823757838827	0.614726161619182	0.488789437062968	0.563953561255963	0.327127230394491	0.565658663098218	0.233243834976222	0.397208492113841	0.308150501700124	0.507396671385882	0.780430672922298	0.612869065543994	0.611546705327544	0.633941531902652	0.173575764232261	0.315455363111592	0.346461569202174	0.341257620459814	-0.0562004489576038	0.413567039216382	0.240958855982207	0.439602186361308	0.7090465928427	0.107138840775265	0.348658210106835	0.450367033619635	0.498194331129641	0.387001815416148	0.20194587714809	0.176865246222077	0.267580896144572	0.190530800229609	0.34563198241367	0.432118696625679	0.266202330500581	-0.037127203298479	0.341891077884035	0.447702676357409	0.302998840022287	0.762079224114657	0.511335063727916	0.564248741155173	0.428488232798095	0.293206654631995	0.497562451910638	0.259462424149654	0.33982381306538	0.463160447284605	0.382963635506939	0.3614224068039	0.596823016754438	0.768426635183702	0.341819707916037	0.352423778986965	-0.31330853113794
KCNQ1	0.812527359299224	0.822229970136983	0.826661194033031	0.744290169040974	0.594821632921225	0.811174139446001	0.833495563587722	0.799605449791288	0.656169345343758	0.651948557964434	0.861680170204603	0.258365745963368	0.66988544358428	0.402179073022044	1	0.790323523788823	0.767150066288963	0.572470014211048	0.815004551192808	0.812820912686031	0.646204185949381	0.649795293050048	0.55754192635815	0.496820027693722	0.629461139146633	0.694590947342035	0.810366909794644	0.716594254340262	0.751871883601245	0.542968346403551	0.789981740422144	0.424785692544991	0.677218899387587	0.442676679884421	0.643525602562275	0.544999421125479	0.726568801506034	0.437579241093775	0.530429315427563	0.609718008599554	0.752379460020833	0.839559699540273	0.646934143605836	0.650540045060667	0.55684850312046	0.665642983872591	0.77565154216543	0.618678986948416	0.547130080800666	0.492681739949441	0.593902028345281	0.708829288988543	0.546169349388479	0.646410870389074	0.337023373514459	0.564552740695493	0.551516549518868	0.678908667628398	0.756046434620953	0.706005987976278	0.766202433125426	0.738149298394945	0.727939244233512	0.700897434843379	0.578084232747787	0.439006767455707	0.663735972901416	0.636600282248884	0.349462803783943	0.720107275713869	0.657471820671517	0.544200957092157	0.626936988249308	0.630058853892818	0.770547808630229	0.50173594439033	0.793396056296292	0.671089336867409	0.71290233826243	0.78962066076057	0.612293191273832	0.558322072030795	0.788977042918545	0.722208760757513	0.632747623832346	0.524158451043655	0.700700371011863	0.556718867506985	0.692468149610931	0.721163688199578	0.542919623943955	0.806722156108003	0.716783489374438	0.387826863503575	0.623313824893469	0.641886996607967	0.465459672365023	0.716923054239064	0.770514646551587	0.74468266170346	0.785710067472602	0.686396743046758	0.454657731381175	0.70209883255993	0.522234343969827	0.769163664876778	0.41082633931825	0.611746133976064	0.722258594830691	0.436578576041547
HAVCR2	0.902705767269614	0.833103028972677	0.829901636177322	0.736454230697141	0.371837314149934	0.901203678771696	0.791658501093877	0.858687005010019	0.721028832724001	0.814653643795829	0.846818101466488	0.282609377619476	0.677905875511509	0.175922311465966	0.790323523788823	1	0.92847389218899	0.558227980224614	0.804417942595283	0.838782526902775	0.788510531442811	0.81828103664097	0.564254712552894	0.656253589144825	0.657294755092726	0.60028640665356	0.946812400670927	0.739648887225698	0.758985785882988	0.796116674185911	0.827491415527977	0.328666476733334	0.625321253225512	0.260236086202969	0.613950434733443	0.791118035780456	0.708971653486969	0.472012696159206	0.546217744948184	0.618813413462652	0.748665414722634	0.933011384840222	0.610746159081714	0.650342992885629	0.558866962878536	0.732198968623075	0.780358212190059	0.597795891676004	0.572622657105335	0.391325009883144	0.827556711690846	0.813668169335106	0.60388217238958	0.856727298415593	0.631064391799347	0.501555980464955	0.518569249977076	0.728728521934411	0.783278885968049	0.705739083063325	0.776723254257612	0.846252455894435	0.797405089507585	0.82835558516886	0.556016346349508	0.238539950515539	0.65060555487432	0.532103872933272	0.216459981634631	0.774413366842495	0.691254738226218	0.55413195558507	0.676274566505987	0.87903731011479	0.82421584836205	0.650160211464577	0.791621446467645	0.614087310078234	0.890810348371694	0.880925644359228	0.644138486021864	0.558767802604289	0.847252654340142	0.864930717946075	0.677157509188449	0.526412836189939	0.703687387943498	0.628932855036128	0.800063738022213	0.832630235632142	0.760782292374512	0.846729031665342	0.600284102870166	0.461637608391265	0.508561472535148	0.671803624545742	0.354208109813236	0.768867752866774	0.835693589737519	0.838155155410848	0.882844637045961	0.783401355836531	0.484015058414825	0.708439577833959	0.56527707582037	0.76258425199751	0.322018848862166	0.72772004481039	0.844325310421648	0.709856309841743
FPR1	0.855709303264217	0.855190196227984	0.78852186319951	0.664996927581439	0.332117820740147	0.82159174625668	0.745835082818932	0.82035600075528	0.760301884680518	0.833718014426322	0.778143385538577	0.159196536368643	0.649021764602767	0.0348174999362526	0.767150066288963	0.92847389218899	1	0.429646313106138	0.708889062469757	0.736774421420168	0.781554233240042	0.852845595189537	0.597607840721312	0.5912791725592	0.505161260176542	0.555718733734973	0.918830827473638	0.626247270182205	0.65099693457243	0.85726632088283	0.783519229846767	0.234902543948591	0.488395162942985	0.141994795293978	0.512141676086418	0.841495102919197	0.68658511025579	0.41516003049545	0.482165798885784	0.57228693017097	0.61835745389537	0.913571926749905	0.514435687256596	0.549905112824401	0.406516229413319	0.591017455340961	0.694541261130105	0.435333603310234	0.579912384305848	0.39305377136365	0.830465034520962	0.753873889843487	0.441601270528237	0.864717131961675	0.706739683481221	0.340334877102112	0.375716007959221	0.606596153319741	0.71081642871425	0.652368561002605	0.696996182197463	0.813861267738001	0.688875909654416	0.733250052506195	0.450370684792461	0.144575276892283	0.561680639653805	0.416118540469478	0.110534073807765	0.758193036408236	0.61744309928182	0.448326757660485	0.545384548432806	0.855950034850509	0.770813581830538	0.526482329769799	0.738604907495625	0.48087155792453	0.81138281884699	0.813520412922462	0.538914071619634	0.432973972301367	0.81887646904483	0.882439435261107	0.630515315442776	0.516190894433568	0.72250077231373	0.501788700210612	0.691563881978872	0.80862819721626	0.671048143457829	0.844113194950434	0.582736857240992	0.354798925944691	0.372092539683731	0.561075117825191	0.234375265200716	0.68375028962541	0.813697886783531	0.731678301903664	0.850720521914532	0.715604993411701	0.37511751195562	0.627611358597659	0.444842418731433	0.654804763649259	0.156873224590068	0.642466763317843	0.783970080214082	0.744924833094672
CCR5	0.675952806659909	0.577526303860377	0.643969660157229	0.753069767941151	0.572081776323659	0.686148835936988	0.549354283871233	0.508984232659743	0.219387709719185	0.332467733553182	0.631506603563443	0.343280297283183	0.296255707251155	0.564803600707207	0.572470014211048	0.558227980224614	0.429646313106138	1	0.805570669918443	0.752691269592487	0.265979187369225	0.239470397219805	0.479638264618848	0.256951849828912	0.774918264250961	0.386888477465858	0.54235154350965	0.760482648837249	0.788955076021935	0.180169707927265	0.678252297478399	0.453996897043476	0.723012658104817	0.276776011526712	0.796537069428	0.189114695124259	0.33867384416527	0.617834801496402	0.318706831470436	0.236184841859987	0.765597842328924	0.509101387607816	0.414657993543083	0.632874121481969	0.656794915225791	0.759719141184721	0.752911650351057	0.555444531874594	0.103461366521293	0.115204794979646	0.261469369258301	0.591858906402318	0.756853815507011	0.38831257948568	0.0421418494443556	0.596753892871436	0.782385476295676	0.569098871760795	0.721023320507653	0.549359107469685	0.739815972660659	0.386444414532942	0.623821863821993	0.634360952215889	0.422847113373556	0.594849713938748	0.593667551952663	0.615598039429829	0.700999880766908	0.471471018064108	0.365294968694889	0.470371696625231	0.574951628961547	0.317964765253301	0.724552105445573	0.565476905034497	0.51136607969483	0.740342580864331	0.53582195260119	0.660629156224166	0.568677445432839	0.415787679164795	0.486756072756467	0.396009683067828	0.288268052540938	0.458457891216664	0.352065159457823	0.730289210785411	0.741907844080774	0.490468916751966	0.397953844228338	0.404212194787225	0.387544950029383	0.48007880385017	0.593780284523228	0.68978103627653	0.694159752286415	0.751771570818569	0.491521835075578	0.767827842412294	0.591293103305823	0.603320720934302	0.72325602283554	0.625085579733599	0.680287608349315	0.636845478024478	0.769662810810628	0.440088364111684	0.623722583215909	0.205485769014766
ITGB2	0.870935330197751	0.8182876113535	0.872912992753186	0.875523598814867	0.667036603828331	0.899231639725549	0.812176926047633	0.748171777137456	0.509854373322489	0.574865966997219	0.895956726573406	0.370300545386034	0.553535404322938	0.605682690607503	0.815004551192808	0.804417942595283	0.708889062469757	0.805570669918443	1	0.941283909903798	0.530881138715373	0.505165454039767	0.640943248400461	0.460536608565332	0.84772009216465	0.659985306420429	0.822426444638544	0.866579332848955	0.930294369514288	0.408603170399485	0.877628591485991	0.482143185210901	0.84400222755236	0.406769010978549	0.881133659452931	0.434197595158277	0.611217491583211	0.642860522388044	0.510397565540321	0.515178288335019	0.911091830404909	0.821763712845317	0.632668419726067	0.71779577470201	0.692499539546197	0.819972497916114	0.900361436932327	0.691692460835067	0.371500800055651	0.366460599443524	0.484031392029508	0.779095809478531	0.763261186632105	0.577446464498312	0.223155792376483	0.701274647817144	0.783428158217651	0.728789841525349	0.855107386218624	0.692152446321348	0.919168194664484	0.660091612481058	0.780171499632304	0.804164128231707	0.62054894173431	0.608399979007249	0.75207281460315	0.724074285664961	0.634031528137613	0.685392251131353	0.5994162979096	0.586372235673777	0.669590541664376	0.554832774185142	0.896218102813053	0.67325337225736	0.766340534109613	0.83435690538681	0.71150621899434	0.861463396456567	0.692787214035172	0.597405247665823	0.755709742381199	0.648934125024441	0.523817441826842	0.530987803810526	0.608173090081795	0.76219347899114	0.850867031125821	0.737690927190767	0.529749805336568	0.722607773682537	0.644243564010299	0.484586081178465	0.723879006154296	0.798534094446465	0.659730316686647	0.874858909080641	0.725156824690872	0.908159118056973	0.83416825845364	0.736127693540628	0.749384735019663	0.805796412899936	0.733409669761559	0.804252331084577	0.723470577117178	0.605803329862308	0.788127983759669	0.337751518912814
SIRPA	0.897430786095044	0.826032622771894	0.897673598451073	0.860507907297186	0.674326784782831	0.886133341630886	0.873758523010432	0.829650295775907	0.605002971679424	0.654966002765316	0.919424067129742	0.44356038186697	0.69895488132058	0.56821905098715	0.812820912686031	0.838782526902775	0.736774421420168	0.752691269592487	0.941283909903798	1	0.643773594817486	0.61638257549392	0.597477861323069	0.484313339619998	0.831166006687505	0.648231234038265	0.855967053691094	0.894385040318227	0.925310849381326	0.476143142901943	0.901439562241298	0.51523606998131	0.85519863591421	0.515079784172463	0.832707654577428	0.510346527714081	0.696448410490104	0.583891081863368	0.628573621044024	0.622769403880731	0.903696614798378	0.854359581597328	0.668620379625401	0.766257932329097	0.703051766767024	0.820381227983682	0.90701167170839	0.771167677022093	0.463531715993696	0.462249152325605	0.604397233665217	0.777898612409265	0.690415513080903	0.64448207966178	0.2675989048531	0.759514489392259	0.78647718737493	0.765544017653378	0.843821677627019	0.755937079509942	0.868544404508028	0.779920593752745	0.819535800680264	0.806001678830478	0.656170547600743	0.570490630150134	0.771224525010655	0.762739923930254	0.529656969320117	0.764725786094308	0.726553119772199	0.681845798322295	0.709427863512994	0.622170796185806	0.868462872947774	0.591860231224586	0.855798723689725	0.830899854811723	0.781776755000698	0.893163066200969	0.750545533322921	0.646208820446753	0.833198332528174	0.728675588871725	0.678746062579059	0.534700577237386	0.721465479036291	0.748052438103562	0.852401781296529	0.77676929050196	0.62108664717031	0.796394861244605	0.708143610143136	0.542032220423324	0.768247886110923	0.802792805129661	0.658536024606022	0.864436828392529	0.809772249733665	0.860689280367785	0.869167154674738	0.800147359889395	0.63191439644002	0.827452277722583	0.690497128795867	0.862317322440032	0.627716822505906	0.701859190777825	0.822636955749999	0.395198214952408
TFRC	0.72139325436744	0.691500324597187	0.711669388435958	0.474709557811189	0.257114376356377	0.639136508881913	0.781674390129273	0.779480943038757	0.9381052402604	0.896299666836093	0.698514238045636	0.00403007082995876	0.746350416314487	-0.0189349159488318	0.646204185949381	0.788510531442811	0.781554233240042	0.265979187369225	0.530881138715373	0.643773594817486	1	0.828723377141602	0.550524493266	0.584758089438399	0.436866209335556	0.506492106398356	0.710904217945649	0.567164032680687	0.575631243374231	0.675207699335357	0.747155393501225	0.346636289639901	0.408886228865063	0.361286270918376	0.385155622504205	0.781831854720131	0.671759614601622	0.296156715183342	0.752586717784556	0.691488138744481	0.492424245161109	0.789801123402009	0.422658193520879	0.448119069101662	0.281030394119264	0.452620154914983	0.560537896922087	0.594721390329405	0.779789749376725	0.746072986555823	0.795272737565199	0.53524968033865	0.199252931703601	0.749813407740957	0.49277794724071	0.335610807451856	0.271054030913452	0.558300888545547	0.500870202358857	0.671629137831201	0.450416896335807	0.872710196527808	0.641779360929624	0.653587650511444	0.519703751679344	-0.00816870088660768	0.343249043217161	0.513359510320845	-0.00115114249525891	0.83078531707589	0.829128149055751	0.682389808135822	0.642906387950623	0.817511835806371	0.614843763930396	0.407634803278291	0.770639280281494	0.360406992465242	0.840359416558786	0.716424242524899	0.529442243934521	0.475601071523819	0.722532162475459	0.69469854183687	0.853290489319964	0.46505810003519	0.860131188326937	0.484784094827534	0.575893076396653	0.648520897294529	0.754167830472739	0.79286557504876	0.616795147671824	0.367014550134493	0.411362093149905	0.501759597808546	0.268186930085435	0.573156410986837	0.811157278543956	0.550050170984493	0.757595315762283	0.642817392693542	0.19236873128732	0.590980997876845	0.354645793768321	0.670686566711265	-0.00973093479222148	0.61508777478127	0.628960774871851	0.671524845252802
PILRA	0.698630717030692	0.71213835657777	0.635317093256893	0.457127781299567	0.233078988675	0.68624777909981	0.711217463807467	0.763179281754875	0.826345798721406	0.825664620156232	0.667370208279129	0.128043176333163	0.734249378620707	-0.0400495302031223	0.649795293050048	0.81828103664097	0.852845595189537	0.239470397219805	0.505165454039767	0.61638257549392	0.828723377141602	1	0.387430193934711	0.586252202481611	0.317522234472149	0.519429752895452	0.823432250952971	0.455896553930651	0.453920791399203	0.803034696088139	0.666563361256559	0.162011523197747	0.335804789912193	0.321765782852442	0.253420909541307	0.816116558727886	0.700234490418633	0.162138362659838	0.700237372908534	0.755547754169794	0.454584267223653	0.85141238412774	0.546858098910401	0.444260329477499	0.28043090597661	0.397890443679768	0.518367246928543	0.539656643310883	0.691728369918597	0.546460987529526	0.873089093426095	0.573834172304393	0.210975882466541	0.744157613657139	0.647744656166893	0.330736023137885	0.20265383206498	0.485186186990504	0.53806367653646	0.494779111598053	0.461534329364378	0.858951535892375	0.605273065521853	0.569736872987406	0.39892800751709	-0.052861309184318	0.421597363326714	0.381655166153841	-0.142076457334301	0.789009734906804	0.683544956990226	0.565428022897091	0.488329531617545	0.780224592642599	0.580073103157956	0.375404882510761	0.752918414617707	0.301300973755731	0.743764646829082	0.707184392958711	0.452094392540693	0.452381446347577	0.739173901121297	0.82796671119607	0.776076823188007	0.415941177541315	0.772963691265069	0.326971295190208	0.516643558611032	0.629049030112546	0.778912339017694	0.821494693292262	0.501822685664435	0.208891154295732	0.306364332506863	0.411959187083908	0.0811189893167264	0.50669937546713	0.807908566093943	0.517949289456178	0.785800216405479	0.593996988114488	0.0657106565364342	0.452874611173891	0.178866915839631	0.626958580054052	-0.120347591188038	0.667825479055724	0.641536447817981	0.634147999569588
THBD	0.628759968606971	0.591996356321166	0.585908959362303	0.581375521674653	0.459913055983775	0.546692683289891	0.639311808209929	0.506445138196726	0.617590412880199	0.620381931104391	0.604934817500705	0.00211031222789257	0.387317859839562	0.160296105231006	0.55754192635815	0.564254712552894	0.597607840721312	0.479638264618848	0.640943248400461	0.597477861323069	0.550524493266	0.387430193934711	1	0.314117358693233	0.491876918864162	0.286266849084482	0.502737339061807	0.578671220584818	0.698359911474209	0.292262824057133	0.810836387202479	0.346908470986655	0.476627816234611	0.0993623946599874	0.690934082709411	0.359915919904419	0.26007336019205	0.773032974701605	0.439009191002247	0.27563981064877	0.470267639232933	0.517625850984638	0.154634314532569	0.452032097478162	0.322549581480092	0.418096612899686	0.72381295186008	0.412834529536396	0.364489967531643	0.427003766154435	0.39603355805703	0.565155257769334	0.357216722112231	0.522120235680851	0.100939616105701	0.368913302221299	0.51491095873544	0.391309821723463	0.447811735621954	0.550172435308443	0.558028686448993	0.467666707358142	0.535982140875967	0.539234159747987	0.368884692942127	0.343226177089157	0.363143235461888	0.518289273970593	0.357644976923034	0.721004302007038	0.472510102127062	0.471818675447857	0.535346760270582	0.489045556924854	0.660806855940533	0.508049436193785	0.552102532889812	0.469917320255521	0.598765909038233	0.683297252071579	0.531398224532036	0.358452775899792	0.512145740577377	0.418716421415509	0.52056986827018	0.358451343567319	0.592328472837799	0.630663124949066	0.529576537213005	0.470035306824006	0.493266375500661	0.438147439885504	0.547475267414609	0.394295456149248	0.42045907251912	0.518867463142746	0.57764841263552	0.621049297565824	0.686239980754198	0.517383708187703	0.59401165917788	0.479154449284789	0.482530296046915	0.734714149437744	0.584552891349075	0.498314725386867	0.287224946923713	0.336385032133278	0.463018612192451	0.408944982590546
