""	CD3D	CD3G	KLRD1	CD8A	CD69	CD8B	CD247	KLRC1	CD2	KLRK1	PTPRC	CXCR4	IL2RG	CD96	CXCR3	S1PR4	CD27	SIGIRR	TNFRSF1B	IFITM1	TIGIT	CD6	PTGER4	IL2RA	CD44	ADCY7	KLRB1	CD70	SPN	FAS	NCR3	SLC1A5	SELL	C1QBP	ADGRE5	TRADD	ITGB1	RXRA	CD46	CD47	TSPAN14	RACK1	SMAP1	ITGA4	CD4	ABCA1	HAVCR2	TNFRSF14	ITGAX	TFRC	SLC16A7	SORL1	LRP1	LPP	ITGB2	SIRPG	ITGAM	HMMR	PLAUR	RHBDF2	RPSA	ATP5F1B	C3AR1	NRP1	TNFRSF1A	LAIR1	VSIR	HLA.DPB1	CD68	CD81	ST14	PTGER2	CD82	PLXNB2	CD93	GPNMB	CD163	CLEC2D	PLXDC2	JMJD6	CD74	ENG	TREM2	CANX	CD63	CD9	FPR3	TSPAN5	ADORA3	APLP2	MCFD2	PTPRA	STAB1	PILRB	TREM1	NRP2	LRP10	LAMP1
CD93	-0.524342238382242	-0.489313030615961	-0.444058206723311	-0.491809889994446	-0.487624183737539	-0.553081354775371	-0.505736513925874	-0.473984440443457	-0.53925669613565	-0.537747799091859	-0.127805405716076	-0.370669419684956	-0.492566719221077	-0.545479953621264	-0.559360481077982	-0.369297694330906	-0.505541768935163	-0.0118272607662281	0.0742772451419078	-0.546867663467973	-0.444447981922919	-0.337224708683891	0.136101564752008	-0.27655492281227	0.615903411321513	0.691328258139062	-0.501176724375689	-0.11149584305456	-0.20092017792334	-0.307351132379144	-0.501739213106453	0.190720382484415	-0.425212496879169	0.582053243750531	-0.215049257281903	-0.19208342810033	0.703684442653942	0.762549587789897	0.618648935260381	0.2534112925326	0.235359881040802	0.410366919295886	0.311694496514445	0.799152016391705	0.932590403929896	0.480509956139009	0.756148824716268	0.25201007317775	0.534848711423106	0.616512320646792	-0.30186437139645	0.870640041562264	0.856010060862891	0.640482757128107	0.889298110393458	-0.522235923660606	0.880237882191506	0.181976857967373	0.875444488047392	0.849717468873505	0.225942928883868	0.494028505484057	0.894123939618681	0.889807811572491	0.924284917089875	0.935958409512229	0.731477688961413	0.784704830834716	0.606035597933998	0.948161968482185	0.937761681284889	-0.530459355539705	0.217572538130798	0.903509413163458	1	0.464771494837519	0.928396427859439	-0.274379541540577	0.944170781726503	0.272265353189632	0.870255295165025	0.966658806391406	0.938013653469899	0.823091410957466	0.73334713839928	0.671118538333704	0.942248053797756	-0.311958684665994	0.937183815028849	0.890989763233931	0.732285437250372	0.411488067488075	0.959311799204118	0.0546015710771713	0.742571851321944	0.661590659669558	0.71819044584293	0.621650025543263
GPNMB	-0.659913303135831	-0.637420591192326	-0.510711747459964	-0.620102687495784	-0.681090254141276	-0.676231468595038	-0.625869272156461	-0.56566053266723	-0.666607853040925	-0.674434396321759	-0.509110591980291	-0.546865463509914	-0.671514194679737	-0.700638288807837	-0.683901042264302	-0.608565475812751	-0.630375864319781	-0.287941329057526	-0.111436963690649	-0.730738270231696	-0.637419423874427	-0.551815758860783	-0.323992430323721	-0.451963788451354	0.70555962303289	0.136163781575137	-0.596261753409268	-0.257317745949149	-0.569033882960051	-0.521346403353741	-0.662475439974961	-0.225193347331821	-0.628228826427267	0.0487832505249638	-0.503327436369241	-0.429610408413923	0.298802468658416	0.525368831759543	0.489198582242574	-0.224857204313281	-0.105337436783975	0.17802521099748	0.212586528059232	0.21250891643613	0.603246261568665	0.970344214092288	0.430668186272376	0.461462000735977	0.888311080519463	0.483598466401865	-0.573851880218933	0.371345171155735	0.776537318552936	0.303540528881539	0.640869898280881	-0.647574814571218	0.716393807982805	-0.163524078365771	0.755530463724706	0.627999381621468	-0.113359891131004	0.0041863243483429	0.622326253591046	0.682497680623438	0.57046656768684	0.4562046550613	0.341296559132546	0.375072677439533	0.94624454818134	0.486054176134997	0.609842269766781	-0.611495632649521	0.163444322701715	0.674661126214226	0.464771494837519	1	0.666582537467299	-0.451219839648425	0.542136413564607	0.181429265598771	0.431107158893506	0.55293370037746	0.533707966140307	0.672148052918307	0.483530043071188	0.642141763013148	0.65650937925787	-0.414014370896104	0.478890414410208	0.725555700723263	0.621894862524945	-0.0342683799960222	0.464122764924057	-0.331044780366891	0.854097029932303	0.855270200231419	0.552536259139944	0.751271938308961
CD163	-0.616823456413187	-0.57771962594726	-0.485142484488235	-0.572236550688014	-0.606244491270548	-0.651821319389838	-0.610949548968791	-0.555247500994283	-0.62844572254529	-0.63776668668017	-0.269119256416829	-0.476079244074508	-0.5962452749579	-0.655238444643972	-0.65712462914355	-0.48320622655106	-0.587632467278761	-0.105342142002344	0.0223835339002189	-0.65621060273443	-0.544289458213777	-0.414233930487761	-0.0425810091655924	-0.336207542807749	0.689037503192045	0.632514087105592	-0.593686773397355	-0.142239841466835	-0.342169629831717	-0.399524617459917	-0.60346429236266	0.0759042329713812	-0.548266688677718	0.475180134777132	-0.318739089356735	-0.274517645024996	0.681592715458302	0.772892743482142	0.674827613917011	0.158081048484728	0.145322758488189	0.328682609108054	0.293360625739344	0.708333204953856	0.950594041681194	0.676092750835566	0.734580588760034	0.323239829148528	0.716754668621492	0.651554364470131	-0.41784795847068	0.80854172838783	0.946196597031386	0.643560019106389	0.904794023898634	-0.624576445628527	0.939742150874049	0.124251397392697	0.910919171111857	0.894826726588838	0.0988283553833745	0.403112686906058	0.901681891979429	0.956197408853944	0.925713021392321	0.914606757389321	0.644802856062984	0.716622351825314	0.768545468544497	0.923825548132539	0.931207220568467	-0.624152042482857	0.273563788206184	0.921279982107511	0.928396427859439	0.666582537467299	1	-0.338898219872956	0.923772952541437	0.30861600262451	0.825636724781672	0.956561153052897	0.923195325447947	0.871785776659874	0.754410165161295	0.744325303208602	0.958652030849391	-0.352387896585596	0.910687145442098	0.961687140433475	0.793191661335624	0.347151046343878	0.939239181738436	-0.00994557223032194	0.819879144751563	0.812483077802046	0.747096749996646	0.782307624396154
CLEC2D	0.869808378416208	0.883489436857893	0.335279049365712	0.799902460144202	0.586045548341021	0.668160562054611	0.277772509157321	0.148070154412484	0.883212431067918	0.377223163848112	0.729883148758645	0.809609754114019	0.835522126232376	0.53437508479801	0.736954868055826	0.90921839881913	0.884542562430112	0.774300119298149	0.595178883705524	0.697454398885004	0.788136296728888	0.85480759031269	0.581214516724991	0.908353462067839	-0.0288607073183802	0.15522990908899	0.17913005536946	0.858565945594998	0.790667351063832	0.87421028838885	0.511385865450695	0.483913005669434	0.529940166352277	0.0279848144661901	0.714858513239203	0.820335480076756	0.250665639759243	-0.242259957809014	-0.0996579211745856	0.603561184466531	0.306906255124706	0.0882430470253002	0.284718321074486	0.135392107275984	-0.159338170520204	-0.487916493026766	-0.07507210621356	0.227360857258516	-0.487462211719023	0.00394455080209681	0.202881893979534	-0.0786966580869304	-0.39078302655826	0.0990994205634071	-0.12658561321977	0.417023211490382	-0.26798884302736	0.647589407832585	-0.312263115748218	-0.212180132477039	0.189287275997867	0.273408744013591	-0.240206899634168	-0.368175714107186	-0.232811485703861	-0.142275304270007	-0.0403725975677264	-0.0209373886068872	-0.409123629068015	-0.153918083226535	-0.331868419700935	0.264071623740983	0.56217378870397	-0.347418389704221	-0.274379541540577	-0.451219839648425	-0.338898219872956	1	-0.226542974610642	0.208733027798724	-0.0437284990568281	-0.259822565728567	-0.169977208971238	-0.210347415485499	-0.0680907996396035	-0.22918409834129	-0.37102129203291	0.261830128533727	-0.15322153071092	-0.298594033444205	-0.152243661259081	0.29614338464734	-0.260995003780175	0.328213870461122	-0.389963707603883	-0.33295076617531	-0.0422983875961447	-0.185548146400205
PLXDC2	-0.517279056873619	-0.478083922142271	-0.431059881176465	-0.480057866694116	-0.475710108460792	-0.562063337220752	-0.509952282514303	-0.478844921527337	-0.534356120514243	-0.537173548030529	-0.0866182019972268	-0.323362121258645	-0.473490156859322	-0.543411439543119	-0.56397580472996	-0.335118186386909	-0.511721065547311	0.0665602148893975	0.15022843819046	-0.544572424707316	-0.423454666564032	-0.283745318205055	0.141605271593472	-0.253402847619395	0.71944617388549	0.736414199331678	-0.506915050125671	-0.053631082959155	-0.176892210102923	-0.277039452278266	-0.492355354477235	0.250848808501257	-0.462367389926285	0.627368646973923	-0.166213902892639	-0.157395829733664	0.75415655010439	0.797412188620068	0.728490861503841	0.308456358405258	0.255822505960141	0.485035978728438	0.422554597881326	0.850676438867695	0.930778619990491	0.557921723512227	0.8300810215986	0.35973768196958	0.603102769584741	0.68916831693222	-0.308519365844699	0.925783207844898	0.874754073839515	0.697039690038225	0.949096523185794	-0.523933586191327	0.924679155146857	0.251568450988596	0.919518313673861	0.909221401095991	0.261677745934268	0.563316215865883	0.955306255516199	0.879576205529364	0.951239615263072	0.953286545440267	0.811060374230005	0.885667239580036	0.668888097089225	0.951598783665303	0.923338079581952	-0.540868498582193	0.264315402172925	0.915082320929196	0.944170781726503	0.542136413564607	0.923772952541437	-0.226542974610642	1	0.380981187590474	0.951498745678857	0.95592427964182	0.97476672640889	0.882763217260156	0.808916857569933	0.779837208068716	0.93080372027492	-0.263679957314547	0.925732350743694	0.935311449884369	0.797777194951136	0.492095355148267	0.90503534768767	0.101108519319912	0.784048242788137	0.730222273888958	0.821827284203721	0.665122742059773
JMJD6	0.0496738924454924	0.119303838757814	0.0499971642190476	0.195798581004027	-0.12473530449663	0.0574378010257194	-0.152714325298497	-0.111175922303011	0.028857131744205	-0.0757052299461365	0.168821035936221	0.0660782677461474	0.0100752526370438	-0.164045953409183	-0.0424287665101021	0.123823144306543	0.040887306000556	0.32147437821311	0.0641397635511203	-0.0437233942617056	-0.0156723234793973	0.107534703373049	0.185038242523639	0.155970006195753	0.439601119012278	0.437511306024391	-0.275649915725365	0.301143655366602	0.129307443363858	0.11136176550343	-0.211073311015641	0.257091468487884	-0.183688528834466	0.302639918299978	0.2054364859654	0.0933546443144694	0.480406089573936	0.225710530548217	0.398042801028527	0.263604933516509	0.0276986274617743	0.221600855974508	0.383781554491184	0.408180943297267	0.35594510794192	0.188344610279141	0.397983065547233	0.30917899410724	0.215494001255039	0.371405560271352	-0.0351227370035445	0.40105429239513	0.321747835128248	0.301639437061985	0.392520171418303	-0.20300071045967	0.349791923890216	0.360961495060129	0.333088751176782	0.356180405663787	0.0877235348336658	0.389836932820896	0.38256219670669	0.238192873759137	0.396784219400471	0.365567978232986	0.270665638765079	0.390239265143779	0.221872691909033	0.38727005000057	0.274573714808783	-0.277993991184627	0.369147313307731	0.315353336243961	0.272265353189632	0.181429265598771	0.30861600262451	0.208733027798724	0.380981187590474	1	0.432732904480734	0.334695012941408	0.403161391084737	0.404446155770437	0.423309748247355	0.479006870783501	0.289112072930468	-0.0471410350315028	0.319795510858437	0.383541941840408	0.30873495963509	0.424970756316109	0.281557713096279	0.319741040156311	0.270140442075263	0.38482932149767	0.565803180852306	0.340731437932635
CD74	-0.329411374574255	-0.294366945104256	-0.338938530905819	-0.3121162282657	-0.287753732145996	-0.397810136321022	-0.378625280553246	-0.383241330818589	-0.347616517227399	-0.395759747604824	0.132828071525974	-0.0978657044177399	-0.274641623504084	-0.370539523970732	-0.374634599803988	-0.126622915072002	-0.33645358797219	0.252245584079627	0.321219371358125	-0.358852395137425	-0.243309026800934	-0.110956179235319	0.329539418909463	-0.0910477608328558	0.739997028891635	0.781620314035546	-0.393169112828014	0.0876495874257735	0.0309449826249255	-0.106298044245373	-0.329272374113485	0.416650533806295	-0.301916293057747	0.725506187858887	0.0340144795813292	0.0570820345930551	0.827342807746135	0.789136738243382	0.765188454471375	0.483503893208099	0.393932629004343	0.618801300494551	0.555895306404316	0.915127274401925	0.881127961719125	0.422746289966538	0.871561607066904	0.455403671458435	0.489201831755462	0.698876560417204	-0.185867217545419	0.931747918665277	0.76721119910396	0.750906237430255	0.930011668919123	-0.368596559745527	0.857733736495479	0.389466636907517	0.864306392425633	0.851543908914399	0.417620896660421	0.688595682396652	0.905181422361414	0.766452315588314	0.920111957375756	0.9393581816082	0.880077522614667	0.967059497370382	0.602527111787897	0.925512548697672	0.855177776762865	-0.413729865569595	0.347531074114982	0.845995779347517	0.870255295165025	0.431107158893506	0.825636724781672	-0.0437284990568281	0.951498745678857	0.432732904480734	1	0.884356100650301	0.958685256096699	0.870457374195517	0.855534564404611	0.729162900769652	0.830088228496423	-0.163831398634113	0.895549158045189	0.866254218346282	0.799049813135726	0.584056681789722	0.82245747608541	0.18622219300549	0.701457958939346	0.632639378869466	0.853242231869294	0.659782613633503
ENG	-0.532286863363813	-0.497399043786488	-0.436079071360065	-0.493313509917691	-0.508197746890419	-0.58133494762709	-0.539322509227225	-0.497561329031526	-0.544578260501504	-0.558043778297001	-0.137947257095301	-0.369165718820283	-0.495037550352625	-0.568417860194694	-0.581890002217326	-0.376736934693115	-0.516263207475977	0.0154919321526762	0.101520318773123	-0.5685230812644	-0.443979713485209	-0.333211152917696	0.0907605035834598	-0.255989820235604	0.691264745593953	0.696837509174905	-0.534363834674709	-0.0771157547920739	-0.207725161097648	-0.305822129520625	-0.522269382070748	0.221232857597697	-0.482198783476047	0.606841498920371	-0.211172150304594	-0.191360803115497	0.737487642085318	0.807435367466556	0.65558049459608	0.276161046099591	0.229990697725703	0.43455080982334	0.361415190074038	0.81009910089219	0.954184674770664	0.554374729078813	0.78841150587794	0.308662608209378	0.596187455516806	0.662765497360825	-0.324165158950139	0.874083696527644	0.891009743686475	0.664612327669597	0.932905177762574	-0.542880791117574	0.934100962793107	0.225047004974177	0.918470704030454	0.868490163629928	0.232405464754047	0.528988450785565	0.923328452888622	0.909165683231753	0.946587046881837	0.944356887941565	0.738668182463853	0.791610091164634	0.684926363496624	0.96268548145717	0.955971922390277	-0.564195042321546	0.284179764234676	0.926037989015938	0.966658806391406	0.55293370037746	0.956561153052897	-0.259822565728567	0.95592427964182	0.334695012941408	0.884356100650301	1	0.958794184317191	0.871327873650599	0.789417616094722	0.727568379623788	0.954533198027872	-0.321779164797212	0.930919197489449	0.93445749919033	0.786351363881485	0.42558585858178	0.94657073596668	0.0675174796235854	0.806255014027358	0.735415697644567	0.75092820309129	0.694841579967293
TREM2	-0.453591431205951	-0.419727201500193	-0.381808315127679	-0.417266763226348	-0.424778029120976	-0.504476745897674	-0.476293319716721	-0.44140305549923	-0.468395181518975	-0.487411783950134	-0.02047309349722	-0.263696790991497	-0.409991041766347	-0.492889363450731	-0.5003335846783	-0.280477957943416	-0.445367300582676	0.114536933556273	0.200798652638934	-0.476435523279306	-0.373978302407002	-0.248023801285186	0.205853810055365	-0.193499948211768	0.730515299208254	0.758315739598955	-0.474574409700597	-0.0116572721698726	-0.124274770322071	-0.235667993071237	-0.44704923972096	0.300790943337555	-0.417434643665667	0.64409966364944	-0.101492336541345	-0.0761017186243721	0.806281366726672	0.82024074662903	0.728595174264011	0.357588737154963	0.317273110730802	0.512252007843145	0.455129016503764	0.862687856984511	0.941070189401985	0.523723177791149	0.863033597960814	0.410975034078572	0.586799215497418	0.680420250046599	-0.26666303081742	0.901217353189675	0.8602431748372	0.724115021640233	0.962398967618988	-0.48148755984267	0.926096987164245	0.285317197570657	0.926678253771674	0.897808402073749	0.298639404934913	0.592287173793256	0.941618401634972	0.876311033070607	0.952448247931035	0.967099136983141	0.819187689271661	0.881017332270891	0.684482322061903	0.971638775472061	0.922900074390017	-0.492987632494059	0.323413169672322	0.912686183597536	0.938013653469899	0.533707966140307	0.923195325447947	-0.169977208971238	0.97476672640889	0.403161391084737	0.958685256096699	0.958794184317191	1	0.887883433247963	0.848152069070052	0.764439088911511	0.926396237666728	-0.2647470392249	0.949434093072504	0.931830341519393	0.79351102045473	0.492645587226516	0.916713970837819	0.124884658419323	0.7900458969501	0.707194790340946	0.821451524970773	0.711039776834738
CANX	-0.488522950438145	-0.465331803764519	-0.470845179449793	-0.48691978806613	-0.404430965842004	-0.561031307042059	-0.455129101095943	-0.46769451018443	-0.511560497260561	-0.524729290776809	-0.0537589864432689	-0.245812522029826	-0.433317856746801	-0.4811063008106	-0.559890485358263	-0.305596767731098	-0.5042972046063	0.122192782112375	0.241874862136103	-0.52687586591796	-0.397031164403819	-0.267524551622823	0.0917513467591426	-0.246259400069997	0.85514220292523	0.587973325502717	-0.443930369792673	-0.0460279989523493	-0.146751734813915	-0.24982103263944	-0.427205434698454	0.31948488542869	-0.431978721332031	0.67898163811825	-0.126458509966281	-0.0874453903716844	0.76537387098683	0.842333796149751	0.80710591268218	0.397568991283786	0.319520524029964	0.637797057594776	0.568101729974785	0.779443081142041	0.876620405193525	0.674041986158877	0.814207687875344	0.47828368564152	0.677835908623441	0.786498681935885	-0.254552170864354	0.843063872899267	0.880751619654124	0.722988920291487	0.913406021609777	-0.443578125984533	0.903075253928092	0.28015174152092	0.907701518882227	0.837148747861674	0.402919612776388	0.633168799191043	0.89142404672259	0.821117864526881	0.945424765165007	0.876280458144958	0.807170362258188	0.811162825747122	0.787268348560973	0.89245335017374	0.8906154324978	-0.492151784937389	0.408537135670353	0.907855616292946	0.823091410957466	0.672148052918307	0.871785776659874	-0.210347415485499	0.882763217260156	0.404446155770437	0.870457374195517	0.871327873650599	0.887883433247963	1	0.911518380384646	0.798265360162668	0.852406161437954	-0.118796870063238	0.832622939186026	0.934913628654078	0.903933253643432	0.545764365681784	0.782318251907746	0.119972774009009	0.835692750859036	0.837781670918841	0.834758845677502	0.805896300508233
CD63	-0.300889464452436	-0.295771311772376	-0.230837553229788	-0.320927314702606	-0.113865047901465	-0.382472120033344	-0.137882422794712	-0.167882117126484	-0.318499045583842	-0.211339202884945	0.216763698677669	-0.010015037699965	-0.172970661772654	-0.175059213121246	-0.369103766324067	-0.0932609664840854	-0.36178991469135	0.327385408151889	0.448231332386243	-0.249284593527837	-0.132121080463464	-0.0936734962263825	0.223517484533101	-0.112177209378954	0.728869035174038	0.639653405621407	-0.156570459232002	0.0475236585273224	0.0681231029939681	-0.0824395531168123	-0.11502120105117	0.562944123335684	-0.324279354088515	0.790127170655091	0.161886284726531	0.0976436463606507	0.851955613450597	0.859306319286409	0.822558919853459	0.578028500670154	0.563631654243148	0.73154294042541	0.730440930776233	0.819442528634428	0.760112177846152	0.457161300556978	0.866698253071633	0.517837881014672	0.514262580379104	0.693925009082665	0.00909916961541832	0.77130291683665	0.723721156271057	0.78367483979967	0.844640323477777	-0.147371691579339	0.807955955113825	0.433481338714522	0.796132817694178	0.722886257627932	0.575294171599528	0.804930345941044	0.806119155502192	0.697286504772916	0.88450667878462	0.841187495170988	0.860326229478923	0.791071694356824	0.635684475976825	0.870188903178837	0.779410595474089	-0.259387516554054	0.4234056870892	0.804779052818962	0.73334713839928	0.483530043071188	0.754410165161295	-0.0680907996396035	0.808916857569933	0.423309748247355	0.855534564404611	0.789417616094722	0.848152069070052	0.911518380384646	1	0.723373822857937	0.7337163485683	0.0647138400536264	0.803419658910205	0.825123114017708	0.813146347495632	0.692250475386641	0.715220891813515	0.304245140569283	0.684055576068478	0.671062291787682	0.809136445923218	0.759542843740285
CD9	-0.540694163530325	-0.50334945612109	-0.262199498554217	-0.51169050370204	-0.519523933068711	-0.595618587400636	-0.483340502389096	-0.357715066349021	-0.535477103610441	-0.469604839956246	-0.188658407306371	-0.367826056307364	-0.486844262431582	-0.539598695911295	-0.507727073302364	-0.388801542168239	-0.480745898932361	0.00197261218655961	0.083988119995674	-0.537529527405248	-0.417324204887223	-0.334467558912061	-0.0783256892585411	-0.293423342066259	0.732315929293328	0.503492148097665	-0.443532532020779	-0.105730281131392	-0.324496259783067	-0.331499044370363	-0.468868464963813	0.0914571286803298	-0.540938037904226	0.422375033160514	-0.190539028821572	-0.259611523099763	0.651115796268259	0.646526384415623	0.73498012781071	0.218855406082803	0.121134593217186	0.39248251586411	0.393086873851674	0.5675159162652	0.722823225432532	0.686405924138097	0.683518128375131	0.392016661398784	0.740586140609161	0.766016638997719	-0.309566751513831	0.69550511476111	0.821583501268158	0.701367073978141	0.76368444899482	-0.519152943539899	0.797459733121073	0.0742688049989202	0.782206661994171	0.808279317161682	0.114790123639498	0.390271089061923	0.798787231631142	0.737549253928507	0.798390725972473	0.686675404323935	0.582013691181907	0.667705787814201	0.648052599960071	0.724642892580864	0.687995397260175	-0.468641363092439	0.403140874337599	0.746059894925757	0.671118538333704	0.642141763013148	0.744325303208602	-0.22918409834129	0.779837208068716	0.479006870783501	0.729162900769652	0.727568379623788	0.764439088911511	0.798265360162668	0.723373822857937	1	0.721650822872629	0.023278105593554	0.659033806885189	0.804641152372419	0.730009259275256	0.557766429656501	0.628629843028787	0.232071873956581	0.71533260762512	0.845383725361397	0.804520083580803	0.592511349864192
FPR3	-0.631249443424221	-0.597103132748175	-0.502646517690254	-0.587435495409413	-0.611497128251647	-0.656817909374295	-0.606767400608429	-0.552050858213669	-0.645325829517397	-0.642087718900898	-0.27157286609173	-0.483617431225603	-0.605952875879466	-0.66158643892622	-0.672586388679881	-0.494723255853392	-0.609504263217675	-0.121752539070349	-0.00194219473020784	-0.669911202499515	-0.563394338741282	-0.439147624071817	-0.0256756319625079	-0.361266596058892	0.680808456660007	0.623921609648236	-0.592279296057332	-0.165640041834902	-0.337446023482172	-0.416762513605764	-0.610365711859337	0.100017090735907	-0.540374481774291	0.488698766035319	-0.340704812171549	-0.29225128133078	0.651758210683635	0.783324568603949	0.629749830436576	0.134527419992536	0.131538983693827	0.364921679330277	0.29676308401292	0.716126469274359	0.929657695840345	0.659534464213972	0.733077150835332	0.283169231729473	0.685907058248008	0.640601694233799	-0.421015162906593	0.809237252809709	0.913748716312778	0.589843260584477	0.909133495250951	-0.623862506604876	0.93578049623097	0.0954920377127269	0.935173990450698	0.869134962883587	0.140001970756299	0.399750163834445	0.909824930822259	0.919330985277585	0.913422541815514	0.89965658174766	0.686723611570393	0.742907145908096	0.76491306038264	0.920732119220323	0.950143207831579	-0.61897028029213	0.195887439331427	0.925483944960695	0.942248053797756	0.65650937925787	0.958652030849391	-0.37102129203291	0.93080372027492	0.289112072930468	0.830088228496423	0.954533198027872	0.926396237666728	0.852406161437954	0.7337163485683	0.721650822872629	1	-0.406390075367136	0.911730693421992	0.943131779798259	0.759736867399233	0.298524391350576	0.930954582074821	-0.0836196348524752	0.853908634254307	0.780517880833029	0.730671387777013	0.718028716917172
TSPAN5	0.330855111610047	0.291706270908362	0.302036560629265	0.207664503733389	0.617017567712172	0.288573147738252	0.592654215965951	0.491595770000321	0.330263893506457	0.542655966936273	0.480024250647818	0.481836896004828	0.447170969359781	0.636095311980505	0.383252208567046	0.357486775652824	0.270364995930312	0.362271506598616	0.472862440292154	0.510915943241179	0.463186198431792	0.451701894770898	0.174630901277461	0.107245212075006	-0.16585229337006	-0.124198298299067	0.676936598662509	0.0156733514632519	0.374861036259374	0.361550173084308	0.689105534473919	0.277422085601316	0.404248418870412	0.195564230950223	0.515530483861577	0.380597589285428	0.0985065640036707	-0.0788029831991501	0.214250518942879	0.449115868272069	0.486318018263859	0.303715253321708	0.24501239525967	-0.0770867370192897	-0.337709090203094	-0.37502168849365	-0.0845317634338294	0.0311620186851565	-0.290062963841571	0.113170673612673	0.592859225605566	-0.163926150376059	-0.298816989960179	0.28714251249668	-0.321365864200049	0.67349832981181	-0.327996133570499	0.0444602157900146	-0.346538997455507	-0.195713420204623	0.411179745834676	0.247370562012204	-0.271396149039911	-0.3086821290971	-0.161938317910704	-0.253177561373918	0.0128983896135755	-0.142314502104237	-0.422589014697196	-0.190771980455605	-0.372558319135653	0.611321264294794	0.196450314117742	-0.339699012867502	-0.311958684665994	-0.414014370896104	-0.352387896585596	0.261830128533727	-0.263679957314547	-0.0471410350315028	-0.163831398634113	-0.321779164797212	-0.2647470392249	-0.118796870063238	0.0647138400536264	0.023278105593554	-0.406390075367136	1	-0.278650748677263	-0.313593701051184	-0.0404385458778819	0.506259224783288	-0.326315300706494	0.581635531944989	-0.446017381752475	-0.216019467840613	-0.0485691436393004	-0.24970475259061
ADORA3	-0.422941361645161	-0.39087867074761	-0.38948084537081	-0.384868849559008	-0.402663444115298	-0.474850871976742	-0.45786605710044	-0.435443467360867	-0.440644678106174	-0.481992931177374	-0.0340011874171663	-0.266941103412557	-0.387052799814814	-0.466206780432125	-0.478964382236348	-0.265669727201402	-0.421854326009488	0.0882236670593064	0.192426750760208	-0.445367301865676	-0.354015843992519	-0.22637347759215	0.178645925603561	-0.166165123095399	0.631097574201003	0.749269967623616	-0.461098680062557	0.0120428593583796	-0.117452715768609	-0.200628647512971	-0.415537337559924	0.274490816488685	-0.380218685536662	0.576318266530841	-0.107448972500979	-0.060905450494359	0.770731403950003	0.766509687726547	0.66729779314545	0.338988120384221	0.32176648170279	0.425810643084643	0.398531180133364	0.818553362330159	0.923460469114152	0.482126844887161	0.790297068244167	0.346334636749578	0.519093841053603	0.613091455915895	-0.297494803622096	0.839293144337087	0.83147048349821	0.664432947280258	0.898512652431742	-0.456323949252361	0.873377080895206	0.302311946335333	0.86853557349993	0.848644017633166	0.238585088171341	0.547099217350816	0.893973938029014	0.875153518008267	0.915267761890138	0.959179474139707	0.760129470926138	0.805344836719716	0.648633556311232	0.95313310313704	0.899660538116421	-0.486432572776415	0.301518022458305	0.869163503926773	0.937183815028849	0.478890414410208	0.910687145442098	-0.15322153071092	0.925732350743694	0.319795510858437	0.895549158045189	0.930919197489449	0.949434093072504	0.832622939186026	0.803419658910205	0.659033806885189	0.911730693421992	-0.278650748677263	1	0.900256028976772	0.72522309338766	0.457011937291349	0.94024648512948	0.0832223440598619	0.718500782551012	0.663778664755963	0.756087178113716	0.707300159597092
APLP2	-0.599584792258842	-0.562564024725247	-0.503758122852399	-0.560344820345018	-0.585361601090811	-0.654029018906789	-0.602104994838359	-0.566189579984002	-0.616600842076491	-0.646396278636481	-0.229675047149415	-0.422956355846204	-0.569115313083148	-0.645824825412522	-0.661600773163576	-0.438343318254592	-0.586851381974289	-0.0373297550529821	0.0960268505614776	-0.656396303358576	-0.519282076178283	-0.385453401831408	-0.0319260087632141	-0.301727005474883	0.772073188627038	0.621969006522537	-0.598390331270901	-0.0771570051131383	-0.299460719047114	-0.362757234397553	-0.586340335582674	0.156682109228977	-0.566637735970786	0.52466703476926	-0.280148972611988	-0.238434326778845	0.711977082471833	0.789650930031069	0.731300641045729	0.223267691395632	0.163956760946805	0.416489934591051	0.406027117982669	0.741745952324684	0.934583774139334	0.739855189489539	0.776497319730942	0.397070624150336	0.748334515695828	0.702199588245287	-0.425792728644247	0.83242814022103	0.942123824509793	0.648889487107912	0.937858991704081	-0.612929117586349	0.950703274772954	0.20008920868016	0.948443212677244	0.897654630660832	0.162659570007941	0.479957646830058	0.937954890099377	0.929990745540464	0.941951783924993	0.915358344609701	0.712887930820785	0.776240905584858	0.827859585461824	0.916063882646483	0.931016004031537	-0.641851206751897	0.326129293068201	0.944361996925823	0.890989763233931	0.725555700723263	0.961687140433475	-0.298594033444205	0.935311449884369	0.383541941840408	0.866254218346282	0.93445749919033	0.931830341519393	0.934913628654078	0.825123114017708	0.804641152372419	0.943131779798259	-0.313593701051184	0.900256028976772	1	0.845686518592801	0.409663075955822	0.882675466794395	0.00709889362440136	0.867940297119307	0.866920965255903	0.814539314629793	0.813447100128739
