""	EGFR	THY1	GPR37L1	LRP4	LRP1	NRCAM	ITGAV	ITGB8	LRP6	LDLR	SDC2	SDC3	GPR37	ADCY1	ADORA1	LRP8	C1QBP	EDNRB	SCARB1	SORT1	AR	TSPAN5	CHL1	ABCA1	CD81	IGF1R	CD9	CADM1	RIPK1	CD47	CD46	CD82	CNR1	NOTCH1	TNFRSF1A	ATP5F1B	CHRM3	TYRO3	IL1RAPL1	PTPRK	NOTCH2	TNFRSF21	KLRC2	TNFRSF12A	LINGO1	NOTCH4	CELSR2	ADGRV1	F2R	CD44	FGFR1	ITGA3	TFRC	ITGA6	CANX	INSR	FZD3	NRP1	PTPRS	ERBB3	TLR4	LPP	RAMP2	ITGB1	RXRA	KCNJ10	CD99L2	ANTXR1	NGFR	PDGFRA	TNFRSF19	KCND2	VANGL2	GPC1	PLXNB1	MRC2	MCFD2	PTK7	APLP2	MCAM	RYK	PLXNB2	ITGA5	S1PR2	PLSCR4	PLXNA2	DCC	SEMA4C	TSPAN17	IGF2R	NCSTN	LIFR	SLC16A1	AMFR	PLXNA1	PLXNA3	TNFRSF10B	ROBO2	PTPRA	SMAP1	EPHB3	RACK1	TRADD	GPNMB	APLP1	STX4	JMJD6	CD63	AXL	PILRB	SLC16A7	ADGRE5	SIRPA	LAMP1	ERAP1	SORL1	LRP10	HLA.DPB1	RPSA	NRP2	CD74
SMAP1	0.895399485931436	0.959682585286844	0.823392645905947	0.888520771971325	0.885688663758842	0.896548504578294	0.877671883866093	0.896598049212904	0.866688448224786	0.852310121670268	0.847741245887614	0.844215425370099	0.890086607704196	0.88297439985279	0.840926787576943	0.832856204329195	0.933121176446222	0.779010400417136	0.783004500772299	0.887182780073738	0.832102349952591	0.936255763373525	0.895177272532879	0.689607373436149	0.945590298548001	0.730295401759992	0.943247474619109	0.901095913880192	0.868126827945714	0.947837325236482	0.79960764132349	0.907729979809725	0.73300973763221	0.862040612886878	0.8839963818496	0.943588573594015	0.903219586231698	0.907458981951297	0.733939033320156	0.782815509447049	0.895129040678227	0.916379713185545	0.826707159725484	0.662442621144169	0.877941781403501	0.78207832402277	0.880511902013124	0.639979129038448	0.842516156718705	0.420401454670934	0.927962201054546	0.888131507407361	0.897957502060447	0.751629826985259	0.935950078500523	0.703855187921728	0.872351214517681	0.700116186627878	0.869530414296641	0.757909805734176	0.782219921755686	0.885393440936547	0.893935473183303	0.897438663810196	0.802291080616296	0.789873543937818	0.886952785592925	0.883438186701237	0.756680175807253	0.779060448708692	0.867676780670092	0.872961825687231	0.796189128791502	0.86782901841414	0.693467065406937	0.748522294208139	0.931720704078907	0.870472803701018	0.928417986684629	0.719461963391619	0.896910264462486	0.834736009735981	0.769721306770884	0.827606814699685	0.73625088631339	0.72137131022846	0.792915439519605	0.804638089607408	0.870126753598365	0.818388933837125	0.909256421700858	0.882345853911243	0.791057361326667	0.906966903082497	0.822516875957642	0.850970906850445	0.810843742436372	0.873128597110166	0.92072925650531	1	0.862671877473808	0.880897386944842	0.85073745585121	0.502694764361988	0.936586495837993	0.912499819997148	0.831361939173072	0.946072552669503	0.779069752947947	0.813859276323104	0.820518364497533	0.839136466782206	0.753682225767188	0.928208367202605	0.846622013499101	0.536783127269596	0.885899891004418	0.262059422069839	0.859012257570924	0.718859610181914	0.247359820895394
EPHB3	0.877282317992142	0.863256454902223	0.738934192229776	0.811616846523777	0.817384176780158	0.813321484232588	0.811296446582583	0.847070573978592	0.819037261912798	0.821377250740625	0.761811362373932	0.79292690277041	0.776153146199626	0.839725089490782	0.763591116447964	0.831288483592124	0.848599008255354	0.689097227969647	0.772291527204451	0.853980450879488	0.792222518196391	0.897791180800815	0.826171044887086	0.645968423705069	0.845861773017779	0.685762213809789	0.855755874290348	0.903106240786269	0.783382502978866	0.888244729730111	0.71653565027686	0.819385233906498	0.711766930501369	0.842897772019857	0.806773047001066	0.869440562567377	0.81297935229013	0.846792709385575	0.661798167061123	0.67388110508719	0.849101048113088	0.857846155011523	0.70388006220847	0.590852370743827	0.831379309737154	0.746205682152655	0.840431308807272	0.536960715986425	0.838863731487807	0.421292807173809	0.879693149407797	0.874735187823016	0.845542644470994	0.682334449465767	0.87195007473325	0.667280884497398	0.814696890076759	0.730238648023146	0.780002583266311	0.687975045343439	0.779777439331247	0.844828741925515	0.819228466465614	0.872728171570262	0.744827718373377	0.680442792730475	0.854870821148917	0.81414511945905	0.681831763272857	0.702213962888822	0.893000449479318	0.770892938925113	0.781557489784226	0.838577403953	0.659559993712468	0.719662993195297	0.8504716963852	0.84435109746972	0.874650582628293	0.721718844640837	0.870716011128205	0.826982857583959	0.769545033331931	0.763586114499534	0.636733525961749	0.698552121618624	0.710930838688303	0.812641450622348	0.855078013373856	0.789242342654255	0.877536695811847	0.807006506403303	0.782125162715178	0.855324520919647	0.818319215771788	0.7946310137523	0.785461762404809	0.823442880102111	0.82599179331492	0.862671877473808	1	0.83123357499957	0.75154016607247	0.466018169732591	0.861666527349108	0.816196281218804	0.80928977549345	0.865130992285825	0.748077837483216	0.816686376409699	0.710718150477655	0.766032997246704	0.70444993254208	0.847196008818557	0.771916982075985	0.533626853394352	0.845791234135642	0.240251545681956	0.808794687978203	0.683102719886517	0.255877224126913
RACK1	0.866438553144991	0.858468277552627	0.582027484920369	0.718693255567602	0.707942105830489	0.808990414134648	0.775842480956566	0.797089921883752	0.754227566231616	0.832537921645487	0.869001133247842	0.693510561061863	0.747931892282112	0.725533684008805	0.684852155704661	0.744714553281157	0.952789227624537	0.671456362567245	0.885649335670196	0.84486618112218	0.744031126110148	0.918428103966876	0.82330261283741	0.706875570504329	0.851734321532515	0.694128532572224	0.902142850954843	0.918187978381457	0.849213966204059	0.908430458232961	0.629425377546947	0.769096566826109	0.677799903667392	0.742942890661296	0.859275374851166	0.951271585600619	0.810351736164917	0.763951207690873	0.487916012869902	0.569975553482501	0.825169143637623	0.84784219427889	0.614405892091647	0.838079767064221	0.698694084573632	0.709709215722302	0.738458402736803	0.527710063695139	0.825889463909188	0.672586111325004	0.871040176296791	0.829594730308869	0.878979679146466	0.618936769893589	0.904685707027227	0.541646525030051	0.762888832442713	0.845841775501458	0.719872252233975	0.527220687292802	0.70869583622501	0.810767263548185	0.828971002858528	0.908881729453262	0.747612539786517	0.574628535697761	0.82917777250936	0.816990765306861	0.651307398958916	0.541766065422768	0.856108135067873	0.711517170590112	0.634009199738917	0.951012226629643	0.518766766637014	0.747540979686201	0.894416874685897	0.84585823488009	0.90957207831316	0.609217760348462	0.865298889567802	0.87687802998027	0.847328792818027	0.644586665189611	0.570551566091061	0.573192011948287	0.618730051113802	0.779517170498002	0.831164576840153	0.757075280415796	0.861604179186818	0.750589898484153	0.916339451730918	0.870166707920181	0.8851514090861	0.849208835507721	0.842737276108842	0.739627692714164	0.795375690867223	0.880897386944842	0.83123357499957	1	0.872480114192753	0.606601679301808	0.861512521117954	0.889632933042466	0.873666027104136	0.968919202184015	0.796464979499886	0.701579995956869	0.645958977161933	0.768522720237368	0.640152013698476	0.856383932158315	0.730801700716213	0.508583390120083	0.845429243251165	0.248265982519168	0.974328182025521	0.699345597421593	0.24389274422175
TRADD	0.803899979201627	0.813599107319772	0.629179054817544	0.747229272983894	0.760896056123879	0.833426739727755	0.781234541690517	0.811155129355289	0.776064237902724	0.775385868783681	0.815716708966387	0.730842845839773	0.793993735117067	0.714052142826211	0.718648591745939	0.718105866500602	0.841742981177299	0.687758977790556	0.840260966898095	0.832447136057137	0.799467199580342	0.812136033713867	0.811998831234957	0.812495044576881	0.829958386588514	0.785429008251582	0.87116836274592	0.856951958708822	0.846054396581766	0.877279879553686	0.727816383821213	0.728696722433941	0.749818952231281	0.768626775399275	0.872911359512051	0.836355736656388	0.818811039396834	0.752290266308823	0.613163330887751	0.688381418462394	0.826242837928189	0.810161928914815	0.656268894115603	0.725308666035835	0.718906327010754	0.69877437774711	0.757627242334903	0.566336245074396	0.811005269328035	0.639630572558585	0.850461666189253	0.833083470102129	0.849292935953829	0.663379888823771	0.871507056121917	0.658549156676856	0.824179935219957	0.784801785085571	0.754694598695206	0.61764661740114	0.761908913032981	0.82715999288994	0.784030400687272	0.865375805463088	0.772647743736898	0.642432565501935	0.801993247378976	0.808747153509709	0.627340596870453	0.598560209744169	0.828258561933021	0.718537508138429	0.715984796050723	0.869481101044616	0.603978683310919	0.768985933818832	0.886346246174779	0.812662866529204	0.869167882260738	0.655359109882073	0.847329443224997	0.836457245755135	0.819323083755119	0.704787391105306	0.665680683065869	0.664698260557685	0.653643059664755	0.77722765498127	0.774740547599483	0.789107969564027	0.843125596151621	0.78547075271183	0.841781230581938	0.852106461669715	0.809780593924919	0.881394907359337	0.809129661778026	0.762687741903148	0.816972621555436	0.85073745585121	0.75154016607247	0.872480114192753	1	0.663862919498093	0.819756657723894	0.885740025833782	0.852624882386676	0.874096200380783	0.776204343119117	0.71800486758773	0.696232944924814	0.774894700069778	0.675561093593646	0.849940488756875	0.752238798255886	0.589551330298378	0.844704176674348	0.335869400375477	0.808647405691685	0.741276680954355	0.335754763127774
GPNMB	0.502135442958581	0.445357843159303	0.280738189594275	0.421890902062113	0.446870301731192	0.501282479401331	0.434020465328564	0.486754198068656	0.482253794762336	0.450747107853557	0.504152067418597	0.394341283435207	0.441696250834698	0.398807184032401	0.341254528891583	0.401398399411478	0.479717262553723	0.330135625197259	0.651914281162486	0.515774808699538	0.48725918348635	0.446862679722052	0.451692054000256	0.659741269904878	0.489130177042082	0.609002412304694	0.538098828808402	0.557708926451476	0.570768047800627	0.546654367711924	0.487894357792405	0.409219743113471	0.471572655866337	0.444966512557288	0.60779359400722	0.471129365129696	0.508370463935768	0.413508313837432	0.309909821283808	0.376695624318858	0.553623964458431	0.459776088074427	0.349124097298364	0.584570520273149	0.408565024822339	0.375823474533564	0.417282276783664	0.24639667124227	0.513322173833859	0.750703824151702	0.532934800337617	0.530985257742857	0.583673797181045	0.329933718199383	0.557655779636254	0.41343764474246	0.527881360786125	0.677040864843566	0.416073994838539	0.300227004270178	0.550917619177946	0.548698517599436	0.409602449576356	0.605465829424292	0.554699454087702	0.291923164075393	0.493449848199224	0.46946591845368	0.277132313622524	0.323049657084237	0.543501624570133	0.356406226430622	0.428173340053232	0.596055583400432	0.331087158849744	0.515954125151741	0.581468422527541	0.485356159567296	0.576719192934825	0.36247597807414	0.56197211467533	0.598607930735469	0.680094891846186	0.394065345172569	0.349994862126428	0.346920134844517	0.357707444952445	0.58284223119644	0.44202302848532	0.582086163652538	0.54607087898853	0.427899122010509	0.638589562602979	0.546333903244696	0.586487366892818	0.642590016452116	0.600981779390706	0.418987946322837	0.465054580789131	0.502694764361988	0.466018169732591	0.606601679301808	0.663862919498093	1	0.462920819943081	0.636693028877797	0.671334585261392	0.5524507792432	0.573774236708293	0.461543853005142	0.407228102733291	0.554944766254761	0.403496767957639	0.540500437816835	0.512960371741928	0.483991536420736	0.569690429201929	0.553508249360093	0.515259452732285	0.548963526090348	0.446254127986498
APLP1	0.911798219395358	0.950753311114035	0.830026391947759	0.909937670658073	0.889996360679052	0.918244592361392	0.909126464452967	0.924867212384615	0.887970421488322	0.887880957542849	0.873378786947142	0.890402078188571	0.92613900697786	0.891945269514053	0.851746166915483	0.871915413961768	0.937194325890785	0.807685446201766	0.780913367953157	0.939168621979283	0.83550511824141	0.941320107145772	0.923375195814561	0.706964352788085	0.934434742403852	0.753211041291945	0.908555441392377	0.916935797237595	0.871775086316293	0.955991070806969	0.78973378256147	0.880756587401384	0.772431295318783	0.907302107454247	0.857186731179709	0.934817191268302	0.914548856503439	0.928820101342423	0.718465734573728	0.807672706738945	0.902131652920478	0.962100371740745	0.80618407396988	0.618573745073851	0.870486331240976	0.829846189093211	0.928043030634415	0.693890686132042	0.877216944993313	0.387012988750031	0.937312551294325	0.882872061427061	0.907696310258441	0.797358383865141	0.955894331056676	0.741167732700632	0.872635311380722	0.71297537657493	0.864687631513249	0.777131487193998	0.802459446743358	0.892873464103214	0.902299958931624	0.923888041166924	0.860161126806854	0.821969148251429	0.921109317721335	0.913799659009018	0.829997246901204	0.779378035418735	0.902098303674148	0.902389582085873	0.801290832170289	0.881804850622513	0.758672120993201	0.808448082008192	0.92664808443715	0.920455538149709	0.950950509042488	0.756491431698295	0.920593610406547	0.882024071457306	0.789348524914561	0.830311593498344	0.76145587046253	0.740103726649358	0.808026322276916	0.840084709495314	0.858776870719573	0.86054642607614	0.939142143842476	0.917204492869391	0.771979138747863	0.925392555257217	0.84531371124689	0.861167644719653	0.880867424880452	0.899281058669657	0.926762341861926	0.936586495837993	0.861666527349108	0.861512521117954	0.819756657723894	0.462920819943081	1	0.903286501845931	0.80011637541177	0.935242821420773	0.79752335769313	0.858397639169697	0.796558077039748	0.823960515879749	0.792594625010594	0.957268125717212	0.858321559180489	0.630226708115992	0.906214958516863	0.310953077546685	0.861752933978887	0.748987687249804	0.339562821188906
STX4	0.89104105101901	0.897081647926434	0.759699331506246	0.859862764442154	0.861279705236952	0.908711623414228	0.874906063612722	0.899286991147304	0.887224015472253	0.844607633798298	0.859465155759406	0.83894368771784	0.872218601586861	0.838792669772038	0.794681514233165	0.806596061340127	0.895002509088132	0.754132649955169	0.857166757576954	0.90655043056354	0.858662410270688	0.869700485107901	0.886565484603279	0.799220629488895	0.904986309571014	0.832775464814119	0.89779747666714	0.904777396499015	0.917520123457455	0.943600196498722	0.810578874800525	0.825768237505761	0.780487566889902	0.865832241508617	0.922267111704651	0.883739880283905	0.910340045707627	0.857143274159698	0.675656189645254	0.761228905277189	0.910484633702365	0.898253740165128	0.759219325329006	0.770122368231371	0.817931083356452	0.790055932901009	0.863241708076452	0.640572805367637	0.871925177263932	0.598156789595952	0.917891927529064	0.889515600903051	0.935170989780682	0.752055534497618	0.94013555415744	0.7236430520987	0.900345478637324	0.786853382885562	0.826874838805425	0.743445417377293	0.81259583675189	0.918946193106818	0.84031078409017	0.916870529148802	0.87167142922101	0.76625837434843	0.876745596340091	0.897482152689502	0.719185622624185	0.721724823912037	0.890385078363742	0.832166910225114	0.77316506715704	0.891397081640399	0.726298344273307	0.82790754201078	0.947957277332768	0.881245284114995	0.937096322782833	0.726551381258005	0.919604808490646	0.901186781398825	0.856999046149997	0.81560411805929	0.728240587221596	0.709789273227699	0.765942846010042	0.872367428238083	0.839037498341026	0.883107829040987	0.927035388605018	0.867988115938699	0.837200564841447	0.920663341618587	0.847475502903704	0.912919035514728	0.869191057465148	0.866368158554619	0.900304514960073	0.912499819997148	0.816196281218804	0.889632933042466	0.885740025833782	0.636693028877797	0.903286501845931	1	0.88624025708637	0.919058042764829	0.835369921520714	0.826945541374072	0.770019850210553	0.868675379049344	0.755976441107841	0.919582056174631	0.852613248563993	0.636260355615445	0.912311203801361	0.359043696343906	0.84327163103932	0.799209821850418	0.380686205136707
JMJD6	0.831370178950129	0.798838599855371	0.609705717619082	0.750540383790201	0.764825023278845	0.812959241801788	0.766496340070976	0.824352256142943	0.817700754274448	0.826614114483214	0.765136015625759	0.718310211624628	0.754088033964535	0.738733286583638	0.677883450431706	0.769633166639185	0.820746221336239	0.631400947673232	0.863840530463092	0.840881955053845	0.807333800622277	0.823709993597255	0.786173400329323	0.771447029233413	0.794942257291743	0.827518958911154	0.817530021577364	0.886276125374574	0.856442872391111	0.882884210343367	0.76854589764279	0.739822209637312	0.701530433007804	0.77857518567837	0.839006888855011	0.81712086210557	0.831422029166765	0.752321285854972	0.599608511962708	0.665510491127989	0.846915510267889	0.783964100359873	0.64511293121138	0.736391092792844	0.726629140229012	0.684664513368687	0.760142521694043	0.509804525929649	0.824509838074929	0.685026867792037	0.874740008281606	0.842706762399508	0.878597589527583	0.64862650505856	0.873262319507012	0.655821462469918	0.840034219507295	0.815162463715258	0.756419172608096	0.585520976315902	0.777966025608454	0.855728880301064	0.745389177799929	0.884923253432535	0.814797128323784	0.619018641375093	0.818181928354689	0.815261192604276	0.575688497720375	0.633186788070932	0.851092588452498	0.710222130626301	0.732756538327398	0.869514196547065	0.623625656911531	0.768435715837076	0.883677184472676	0.822805666386575	0.877422453456152	0.67426408329775	0.856868287226692	0.863020962161868	0.84632186498917	0.673999724173471	0.632313378438576	0.651402664231041	0.681784798720881	0.808949341063508	0.778079077781235	0.809408264543794	0.855461504245577	0.767932997451367	0.854942032471591	0.831182989200279	0.841166107656579	0.863168327080721	0.836948670539699	0.769406013146851	0.808526650504179	0.831361939173072	0.80928977549345	0.873666027104136	0.852624882386676	0.671334585261392	0.80011637541177	0.88624025708637	1	0.849548411806073	0.793803495359071	0.777914184695309	0.724621771517491	0.810047383900309	0.639866185149652	0.825750951203413	0.773837967660896	0.604683764993466	0.843827617220324	0.351110190208917	0.810553933855882	0.767093540740463	0.367850203860777
CD63	0.913228351932826	0.942730402666489	0.727862543864194	0.833141052439834	0.817515454608623	0.883751863021433	0.866235857844786	0.879299179918248	0.835182936002859	0.875437824911993	0.898251313485623	0.804072164029703	0.846102916905658	0.829973970780228	0.799359395667349	0.815265489767717	0.985648783313579	0.764025466734958	0.845422449279641	0.897143181468657	0.808602631962121	0.962607941232721	0.902905813628421	0.703962234037694	0.933568335897144	0.711481881279985	0.949076849393926	0.936235620673228	0.885408138301565	0.955462046517622	0.715500019878717	0.862804877572238	0.735129181080167	0.828659619523979	0.892429601334925	0.987846451450046	0.883754866485588	0.865893453998375	0.608812839796579	0.680194379458163	0.884949560139313	0.930123754639786	0.736020492462419	0.77064128986076	0.801226338200999	0.78397171967616	0.841031710022436	0.621511471073969	0.861365496813624	0.534679921019089	0.924313792129194	0.876973435184871	0.916986597575676	0.712792704182225	0.953010167364747	0.61668274689166	0.834262378120629	0.788213334682733	0.814437773684556	0.657042942642527	0.769437324305456	0.869236268425185	0.889224084946807	0.932706677677045	0.804200431852787	0.713304983916615	0.893217760564379	0.886713552818913	0.750142286229779	0.665290419632347	0.887598606359344	0.828379788768509	0.721946338647567	0.940252790013833	0.63026461657866	0.781890692068728	0.94335708124141	0.893926031684359	0.955483262241195	0.673476799642809	0.91640925907906	0.887163406684575	0.821414945198743	0.7560193293945	0.667490650309905	0.657244930931499	0.724187197274347	0.813816122278334	0.878321963446274	0.816110521099679	0.915087394304477	0.848726351309629	0.871490979187663	0.91958088264021	0.879237595916045	0.866326482625893	0.856932567159074	0.839944518255171	0.88531186575871	0.946072552669503	0.865130992285825	0.968919202184015	0.874096200380783	0.5524507792432	0.935242821420773	0.919058042764829	0.849548411806073	1	0.817728052886039	0.772828527760129	0.737375036997627	0.822118697611363	0.728855979771447	0.931786165873292	0.805655746757275	0.551161139805655	0.893857499516535	0.268575460290298	0.955016362896291	0.728240108860169	0.268499138961466
AXL	0.773081137862539	0.724274943156855	0.671928933566218	0.720326746938143	0.737020303425739	0.868293595950869	0.880258044765742	0.778797365598654	0.786870549591568	0.828152675361379	0.912233204604021	0.800448103617248	0.797012411103883	0.678180137946979	0.792216242362928	0.762188109390993	0.771712467367954	0.849662874480049	0.860340669414221	0.867644771993895	0.803374511493693	0.818043002034871	0.8714925248915	0.812468011918958	0.834704905434611	0.752414550190867	0.839523378477564	0.881105440077049	0.847499206009213	0.853411853911573	0.680156931022622	0.584736138134526	0.838952060576885	0.810778678689473	0.897137832605952	0.805880754724439	0.788551474314545	0.673946876171489	0.498648851554101	0.652533336304655	0.85318547252025	0.828988854680383	0.510779880386373	0.684236351468616	0.600957177851555	0.71280062326724	0.784893986162801	0.78481480958643	0.883850307567762	0.58423972603157	0.809933941993323	0.839718167760782	0.844889095050149	0.81248208150628	0.878723591007502	0.60277044147587	0.826110946488794	0.77653181598354	0.674332424030476	0.661925142733873	0.800556713666117	0.840895250160763	0.669237068219449	0.828759087549231	0.850682837395523	0.723889203460662	0.842995898684295	0.803677693480033	0.769989593777502	0.509510436600601	0.844051689823129	0.7086181721919	0.620207875267434	0.813943385055815	0.719316487606213	0.914497081775174	0.860193972734622	0.789504309932401	0.875157167189163	0.59537869477414	0.787707846731745	0.878632361170569	0.740885661912563	0.667417035600316	0.728854918648553	0.583768213031982	0.621755723604822	0.763966823955593	0.68041688810679	0.855312389604477	0.856575235193823	0.846064305496794	0.815361153676126	0.869823989288731	0.799753405085269	0.831460906251755	0.805013706950293	0.813816401221753	0.811074072792394	0.779069752947947	0.748077837483216	0.796464979499886	0.776204343119117	0.573774236708293	0.79752335769313	0.835369921520714	0.793803495359071	0.817728052886039	1	0.766940617802669	0.572730496259815	0.680400457149685	0.846755091185865	0.877187053609839	0.751351637779391	0.802945835067336	0.895803800470366	0.49462212715475	0.747059403669372	0.860665956405512	0.524780324900266
PILRB	0.852985375153166	0.80795205033776	0.774928325177417	0.876714059849391	0.875012528359975	0.855712784044093	0.861367654056481	0.902736254305491	0.927490450259021	0.882591457156575	0.729308080408897	0.832275545822795	0.855615529134414	0.855274771514147	0.792223064007133	0.90700054621562	0.753481657581486	0.712249550515849	0.729498803694211	0.903728187100349	0.848438945130037	0.809229366485872	0.836831025874037	0.700529075402028	0.799745976593343	0.809225445930957	0.767025763473906	0.857930878478902	0.821134628500461	0.876716779077731	0.872868534732448	0.79175069838087	0.743979130336251	0.911266176379439	0.784565804517141	0.760409368083625	0.879100838208163	0.849905650698119	0.812374561807115	0.85518623354696	0.877365838591707	0.843080547633022	0.767505299203623	0.536282240657637	0.810660313464337	0.743303193984149	0.874856202803971	0.631075641632457	0.835044518546283	0.39506801478718	0.901873383644809	0.870711732071032	0.854802522974596	0.75484162850027	0.869272235046862	0.778360394740738	0.902397487295412	0.696485460290627	0.864539383558642	0.77890455241614	0.86702914082858	0.920582296521146	0.718865661601474	0.858163728440143	0.881997516635631	0.787856355635631	0.854721723763037	0.849263986740565	0.694525008860722	0.821137079166119	0.869250815763821	0.846675679495846	0.847657084308194	0.74686560905441	0.818580703076798	0.806881853728418	0.845112224758866	0.888194153354011	0.855881068853747	0.763757482570305	0.874556051538696	0.843233114343153	0.745000261460326	0.792275021071248	0.719438986746837	0.737023919263881	0.860234998104641	0.820153247194562	0.796539943705066	0.865198242946828	0.878634062528949	0.880851900857452	0.6963163252377	0.838786464043746	0.812791507104271	0.835072170978114	0.826164755476208	0.881501496400454	0.859892473012286	0.813859276323104	0.816686376409699	0.701579995956869	0.71800486758773	0.461543853005142	0.858397639169697	0.826945541374072	0.777914184695309	0.772828527760129	0.766940617802669	1	0.798740341330217	0.820135080819301	0.755727441287399	0.86382288951396	0.862318818586293	0.741159690800086	0.85161523759422	0.448559670365256	0.667240260804974	0.77371600512561	0.502177683015287
SLC16A7	0.803497317698725	0.841365777088337	0.789119498721626	0.895971273941007	0.901706148386927	0.800098818144314	0.772508458591517	0.895048649388539	0.882094292327652	0.752603756468054	0.601347565115904	0.783288741070778	0.802899666894018	0.878115454157387	0.780904656280674	0.794108135443679	0.734046781005743	0.607106924140342	0.565758631186455	0.768939110068302	0.822391033472652	0.74856456958503	0.773461712115777	0.614547918440618	0.778832306578994	0.776056102167717	0.7220670062834	0.741150143060541	0.792188579666113	0.808125293437084	0.891990345960224	0.889124970192153	0.640693584919225	0.809249175368523	0.709720473330421	0.722655101559304	0.874836105204238	0.893848093693933	0.856057496794337	0.832931057493538	0.81965394616951	0.785348695761836	0.885397344109399	0.438628939859588	0.898558819537826	0.676034059681103	0.834928167937042	0.480169079639357	0.69315044498472	0.241854948184145	0.856652018779052	0.785433408220749	0.796596053844312	0.634166383723564	0.801117165876719	0.731211698299855	0.841183756457425	0.52283973490169	0.892911845198764	0.721008383791709	0.764280214189576	0.851881109794836	0.749848138731467	0.7684246052017	0.775359613167769	0.777738832137396	0.778970218738226	0.853662581458084	0.564228962324769	0.897331869296563	0.72458367548188	0.854546116119407	0.887115328228204	0.658910428217818	0.71605335279562	0.627401423114286	0.82527043526103	0.785518255927788	0.793652680860499	0.696983284031312	0.847757406450238	0.693775376524792	0.641348251723765	0.769820499392048	0.713509203480562	0.736048240994226	0.88650250156621	0.726550381223532	0.715486602253827	0.771226944051405	0.788838955334649	0.816001650072497	0.567490502440555	0.739845575953268	0.681397992765882	0.7717181157164	0.734279603475334	0.84128477752478	0.861450207699025	0.820518364497533	0.710718150477655	0.645958977161933	0.696232944924814	0.407228102733291	0.796558077039748	0.770019850210553	0.724621771517491	0.737375036997627	0.572730496259815	0.798740341330217	1	0.820452854583202	0.616161881091566	0.792849208847055	0.821749275125343	0.535229329656032	0.754440189607677	0.282573107961382	0.614919602944296	0.636984690136788	0.339347227717301
ADGRE5	0.865325431439398	0.8589293054293	0.699408677114715	0.868688500634612	0.860076034475765	0.798057754129373	0.749636857663931	0.870603300187769	0.879360887311832	0.805066149057972	0.650387181570527	0.746060864203475	0.783781360672955	0.849347763464557	0.69003065358442	0.773387290873956	0.793594976940166	0.566439727169996	0.686962701907549	0.795657320867787	0.795025869830929	0.76894529655204	0.76602920660128	0.631865088184866	0.792024621552798	0.767988725795485	0.796061992798513	0.819299041237818	0.845009297434926	0.873806334210058	0.850817472277583	0.895546442810021	0.645722201921512	0.788042824477868	0.79684802794882	0.781627004432063	0.88741580129763	0.854156550220694	0.764182868152034	0.773853473708554	0.848109259440967	0.805604708382958	0.856908350102908	0.709322385903891	0.85701241458417	0.66000895546281	0.793749263630015	0.416195820742833	0.730706916808755	0.483915995897158	0.890756983655217	0.801332853281315	0.842374909951068	0.564784055248553	0.832219296085824	0.676598296908628	0.850954438250733	0.677611013862714	0.857327147446785	0.673995621814795	0.75770043839334	0.856473691173634	0.757495442541394	0.829056181522717	0.797624681865915	0.691845608126158	0.794529821512036	0.825336509977974	0.494860656851026	0.82585041236841	0.809463648916794	0.796359851553642	0.839999010599975	0.768718609933039	0.657914719635827	0.680166199578103	0.862138933381571	0.850055822805421	0.829852326245576	0.684050490634197	0.889233983007781	0.798685197827994	0.778018946742992	0.806640356414804	0.63006509590875	0.6644920329547	0.829137028114787	0.828600571040425	0.784673963437525	0.777987337931948	0.831878824189792	0.77440233005856	0.723133999136259	0.836542133447416	0.784875875333531	0.827908797759652	0.78393603370422	0.815431029696319	0.828318405210834	0.839136466782206	0.766032997246704	0.768522720237368	0.774894700069778	0.554944766254761	0.823960515879749	0.868675379049344	0.810047383900309	0.822118697611363	0.680400457149685	0.820135080819301	0.820452854583202	1	0.571055942866393	0.823241189990173	0.843689346934525	0.51854462046246	0.781435740853714	0.365835501484794	0.700016843281491	0.640770546625958	0.373781508903393
