""	CD74	TLR2	PILRA	SORL1	KCNQ3	KCNQ1	TLR4	ITGB1	ENG	STAB1	PLXNB2	APLP2	CD163	SIRPA	FPR1	SDC2	THBD	VSIR	ADCY7	LRP10	PLAUR	CD93	ITGA4	TREM2	ITGB2	TLR1	LRP1	HAVCR2	C5AR1	CD81	PTPRC	LAMP1	TREM1	TGFBR2	ADRB2	ITGA6	LILRB1	TLR7	ACTR2	GPNMB	ITGAV	CD46	TSPAN15	AXL	CXCR4	MERTK	TNFRSF14	ADORA3	RXRA	CD44	NRP1	CSF2RA	NCSTN	CSF3R	ITGB5	NCL	LILRB2	ABCA1	CD63	PLXND1	TNFRSF21	NOTCH2	INSR	ASGR1	RHBDF2	RPSA	SDC3	TSPAN14	ITGA9	ITGA5	CD69	ITGAM	PECAM1	CD33	CADM1	STX4	CD47	CMKLR1	EPHB2	PLD2	GPR84	BMPR2	SORT1	IL6R	NRP2	AMFR	MILR1	FZD2	CCRL2	CD40	ACVR1B	NECTIN2	DIP2A	P2RY12	PLXNA1	ERAP1	UNC5B	SCARB1	NOTCH1	STX3	ST14	TRADD	FPR3	TLR6	CD226	PTPRA	TFRC	MCFD2	RACK1	JMJD6	TNFRSF1B	SMAP1	SLC16A1	CANX	PTPRZ1	TNFRSF1A	IGF2R	ATP5F1B	EGFR	EDNRB	PTGER4	RAMP1	CD9	CD4	C3AR1	ITGAX	LPP	TNFRSF12A	CD82	C1QBP
PLXNB2	0.432402340174566	0.631156792855781	0.693767274021235	0.724172189381971	0.440478798377758	0.774396624105563	0.478001860699617	0.836889270170969	0.870057126507961	0.807955204807141	1	0.886520770066699	0.776582882320363	0.789620520003813	0.837402455839291	0.631893139339267	0.64171504206396	0.276607819080925	0.607053270679999	0.753047037067444	0.825910861842493	0.636329158572102	0.502344302082614	0.786414337826212	0.817431137235574	0.657446979042867	0.845300045484462	0.750155615054612	0.770317863172657	0.801012804289131	0.719228134935495	0.866304611061139	0.781518287618937	0.75053017708717	0.610522281965949	0.654766188426004	0.583055196820478	0.57005311395515	0.764317983555692	0.512909105418702	0.852719229457638	0.697234740288404	0.74972269699296	0.241666345552205	0.163929000566236	0.631836201390347	0.713650701302098	0.732296304060589	0.838207876750847	0.712791253944457	0.812743761235935	0.376014354655158	0.79208666320946	0.625848041664787	0.603681124579254	0.674332162398265	0.507303598824213	0.752293453697568	0.832827381569905	0.772459452977055	0.657914795286295	0.667975921971389	-0.0889280635114043	0.469835448006829	0.597167262774399	0.678473992230843	0.780922018077889	0.733727330565249	0.476890930649462	0.739672931263614	0.34967158599367	0.821784730253435	0.363376893285381	0.687235687553835	0.461248279933058	0.614368970113813	0.765558256374659	0.669571330580145	0.47474995488681	0.68807207623085	0.654315718766054	0.657885150511042	0.731288401705087	0.688696093000585	0.770297754653265	0.535245078035276	0.625529740594092	0.484754622089715	0.723895890480153	0.731612432181305	0.689765232512855	0.730922432922143	0.693990464063135	0.397952287492811	0.681106327904162	0.700683478948922	0.448627303837795	0.734947107787897	0.644378288583753	0.587908878387322	0.782530550724764	0.795942809654347	0.448444025441948	0.534914410080623	0.734514163672434	0.760420390451263	0.752622365227673	0.797379636357479	0.684360546225251	0.73306928470495	0.750134116864644	0.764441913527356	0.542902853991519	0.862677726737488	0.365824261011708	0.824694538151113	0.73488714623837	0.743524729855995	0.369276053350069	0.72641745812236	0.368128532084958	0.656976893878188	0.510081802517156	0.852008641153093	0.773610011014575	0.73105279162829	0.762138100350293	0.600260381906037	0.780965566330727	0.653645760845379
APLP2	0.456809498363662	0.720096724033104	0.805970889411076	0.789899527084416	0.521430488188287	0.8383702738112	0.607502770721701	0.922271859618156	0.937043176235259	0.858145248940257	0.886520770066699	1	0.90219463287205	0.902089637655717	0.851863151464916	0.758706449018233	0.714746928477044	0.18012984856014	0.621772238640784	0.802039132291108	0.901223841586108	0.601043339582844	0.542092160627384	0.809860693934812	0.81271559793143	0.707681600608952	0.943849600308593	0.788499464515772	0.919290163553763	0.821854226688053	0.782540661981081	0.955609056766346	0.843632525061258	0.859080657140013	0.697257493460199	0.694469129751919	0.601914794477858	0.60048229876009	0.804468817151099	0.660189009080931	0.91980245499586	0.835126691108156	0.786652973471812	0.331377201444316	0.317963592702406	0.76494832587008	0.83019339514238	0.720772051255167	0.876601125524204	0.840465613747852	0.865220876967719	0.446546679448281	0.826822880757665	0.694153646982018	0.694686560946247	0.684197314563705	0.56780410386098	0.908145815226694	0.874823164594507	0.871440280998755	0.796654673992274	0.764617917258792	0.0357497501937385	0.415383215720274	0.577491771113625	0.632168783046943	0.879593105685165	0.809086289840508	0.534973972622861	0.775248103816293	0.319850502794004	0.848934988731336	0.475555101269808	0.642894072395539	0.62127973418654	0.639970588583756	0.788042126442708	0.756349867874407	0.583984141710696	0.741392308112458	0.615822222317387	0.749823779107972	0.789958637110687	0.782735866430119	0.896782589978251	0.669065389719235	0.578786679085274	0.47541665996938	0.796543592040734	0.7296039621791	0.746158342106484	0.69669087479604	0.771031870663249	0.306135556476236	0.692855610396008	0.748412653747285	0.418168058459466	0.841959219754709	0.673841315662067	0.739274155045168	0.792253393563948	0.808744440475846	0.581291689378305	0.578842077872721	0.806389693981172	0.802905718831899	0.872423811353298	0.833626855218583	0.645225173236206	0.752152969879274	0.794519168609652	0.811074363222095	0.532910405477782	0.937418245635297	0.358594490405559	0.836550787694546	0.872294603196911	0.695512023250478	0.340309537314684	0.772751839700897	0.474768246307892	0.670207944328315	0.612469461867357	0.911536727292143	0.835296326317172	0.817886834155179	0.874500240490961	0.603990371364333	0.794437826724672	0.585970456995049
CD163	0.417234134117447	0.645617241120264	0.789332318439631	0.674769314946127	0.415811294752523	0.746331952345311	0.567979512706494	0.747588998306439	0.84928881143199	0.906673190428057	0.776582882320363	0.90219463287205	1	0.843429826254239	0.698803036460013	0.755653692373383	0.701310567634481	0.00333294479992488	0.500490542152441	0.677987922861722	0.764811941671296	0.593584676871099	0.411952518667727	0.650354806439627	0.64726995685667	0.586528358171021	0.902943023729811	0.597604036299819	0.908607148775048	0.683535136453205	0.636665506555836	0.893625012781092	0.676969744059649	0.767742355212441	0.6028868121341	0.555169347093947	0.48140890936988	0.588178957702638	0.633063524297653	0.659551740949844	0.815773485189604	0.79680976122995	0.716899513935401	0.318140224843872	0.366545270610086	0.714072820032547	0.7399596068876	0.556456540761918	0.750379596804091	0.815798201067112	0.842974648862208	0.330859633533724	0.734118947510942	0.575299839226119	0.761138329796358	0.432187541796164	0.60239562592383	0.859321773433254	0.740217594860593	0.872423402668407	0.708415582251924	0.671980085951685	0.0222959706018421	0.312668025665482	0.417328978869385	0.38215537930409	0.836738311826341	0.670482214349325	0.505432969753751	0.685061826112736	0.0838048658884636	0.723425008086727	0.547378209607155	0.48620592951098	0.655923870170724	0.439719437025128	0.619328512180923	0.718915674471746	0.594729810176964	0.623297861780874	0.407575411212968	0.580271172672584	0.592576575944456	0.664516690021624	0.840410041064979	0.589492359122252	0.371925349428684	0.393396056676004	0.677766310935709	0.516979455166346	0.62915198125775	0.526090030906696	0.597843489272061	0.0230462124496418	0.580561558593073	0.726740866748786	0.262892047762494	0.841492385362676	0.527539777454965	0.679017423980039	0.774840242004325	0.668695659053531	0.735585290572994	0.381244191682048	0.708939074582969	0.637891965519514	0.840813413162875	0.641590277030438	0.382644341176188	0.545266570731612	0.622332608137418	0.592010374842873	0.324848749474997	0.8048141148177	0.18405004445412	0.678815850020198	0.81069780356963	0.447497041076294	0.167892801693462	0.659820400878974	0.372688557701682	0.451468740389166	0.499357116744305	0.825617842305177	0.694336573503831	0.641173144739231	0.788013447523954	0.36394012486861	0.663349721981098	0.356751267638357
SIRPA	0.633679262380161	0.816265178947019	0.728512505994247	0.820257763185338	0.629309108498555	0.845516408838023	0.707801783554061	0.889887422284373	0.825313896371309	0.76317793047063	0.789620520003813	0.902089637655717	0.843429826254239	1	0.834641684758556	0.603349348791121	0.592601064683179	0.333372963089644	0.67000600273473	0.857466958839627	0.847147201732899	0.551789070870019	0.600036105568164	0.803459554242411	0.757708653296008	0.753091214280872	0.851118417190281	0.791732923830623	0.876377454301028	0.80211544680231	0.795162843481421	0.851223943728022	0.737984166307961	0.859857022274113	0.705644725222699	0.718297869269998	0.693690322509655	0.711496283578487	0.813137977208892	0.501843320727731	0.868956842145807	0.853147479664847	0.735528797095564	0.552272186733866	0.501000449193995	0.831593227815091	0.739629981259759	0.780868049517662	0.794515614882135	0.740975656618208	0.709014838374272	0.62541402405602	0.769261726908334	0.790548334583375	0.629577212765958	0.67929833134129	0.672960356319309	0.844932657485854	0.7819213260566	0.872690981424611	0.770783427702243	0.736123407496704	0.126910628042066	0.398117723711354	0.677994400457027	0.610241764991744	0.759655214939517	0.832179972880283	0.609502252415055	0.662832790722551	0.3813568770435	0.762712230830297	0.635130537984631	0.659455070842694	0.727257560145675	0.700021194564012	0.789245974521579	0.7693568775741	0.644652519588682	0.725145365886974	0.521780592968374	0.738813718956872	0.783850110418958	0.772226344384812	0.782948872148038	0.668190753059441	0.624932863970481	0.489605109982934	0.721871699168844	0.672850244880672	0.673615350083543	0.673553509322088	0.734493720734114	0.309659816370576	0.606828918120475	0.725407857212007	0.541581931918595	0.787494058158465	0.63843148383078	0.76433123516701	0.75005814711136	0.80403510132031	0.615844012700167	0.622807260866886	0.759442239171122	0.764658976514555	0.785862143651725	0.789948470372083	0.634452836041242	0.726079286186388	0.800637737570809	0.794918228650144	0.482749444048613	0.900583740973511	0.2733763170813	0.841258814607983	0.787648279599036	0.669154904094916	0.24945286687006	0.668668201052338	0.568641490281321	0.541156245071737	0.637259199485616	0.891337872585152	0.84302094362721	0.725170885127505	0.850225632314367	0.52427516248101	0.616110343650237	0.564485030515132
FPR1	0.63206636862059	0.734331412224756	0.662816553214328	0.741406823341402	0.595816693127865	0.857368047785179	0.576328651559788	0.905820470368989	0.867512486187152	0.753743246332537	0.837402455839291	0.851863151464916	0.698803036460013	0.834641684758556	1	0.51378112422624	0.589201068383934	0.558358078144808	0.722819095874629	0.806412118374631	0.882818874999758	0.643468836800326	0.62411420623584	0.922873434327117	0.931978186954199	0.844522153226236	0.768280982782484	0.919724971557674	0.738779338347631	0.897467435926006	0.821463110127621	0.812207627605544	0.779748252940467	0.809525377884117	0.655590187994374	0.670249493662769	0.738792369094814	0.643851303069277	0.898082247674846	0.370593372749317	0.837529121346195	0.717472875399352	0.808337415910027	0.42625360808866	0.249058951526332	0.704730121342636	0.730614408671908	0.904477222059021	0.832126563311641	0.626190884799449	0.701706348073418	0.605803175678474	0.715288030364378	0.720702631008611	0.549171881844975	0.772964477588731	0.645403926150891	0.686728839725254	0.835014094501811	0.77873139558534	0.62873633170568	0.566950578528789	-0.0833130069064687	0.585690520721663	0.784611886735898	0.817009870566398	0.647727333162523	0.813985542014102	0.560494758980645	0.703417031441386	0.555222591187175	0.839546413940396	0.416279116302739	0.855040577674096	0.499494148093933	0.738924676437743	0.790395836350814	0.767954241393733	0.547500107942289	0.746385272407237	0.783975097416278	0.709428678079129	0.749466009866701	0.764192512143752	0.667535525239357	0.545286217545858	0.779660070611496	0.563065260619311	0.710252974570364	0.868801930278248	0.645144705725911	0.842807518731703	0.725802516649278	0.552665485435362	0.633801051630931	0.690048280021354	0.596567350401152	0.697195644510288	0.540315959733493	0.6926289968322	0.783570509269832	0.856782692208117	0.382881090530174	0.700546935370767	0.819752471208633	0.713359691437873	0.702361170965804	0.851048307511997	0.813188693672197	0.862219965545167	0.87427626225328	0.877185203185793	0.514146717196204	0.880204690140311	0.190739938214253	0.934019376953165	0.653484754764532	0.812014121620289	0.173109575392975	0.563346555834431	0.497951725723041	0.562135350112415	0.475887422860929	0.914660576220756	0.915484704569522	0.705861744387489	0.737902095858812	0.505734131180291	0.599038791512319	0.745156036889504
SDC2	-0.013653868620684	0.263972986333264	0.875958086356747	0.538995468979847	0.0453203592225918	0.561922068116381	0.229504861028133	0.553892408681105	0.772771906366578	0.68886563739097	0.631893139339267	0.758706449018233	0.755653692373383	0.603349348791121	0.51378112422624	1	0.691315576216532	-0.239650531783714	0.197977785726873	0.449198101565519	0.622155499183698	0.277661296228191	-0.0357669687679276	0.527379325654687	0.500265893979271	0.252774106300591	0.822966983543402	0.392011107817246	0.769649844591983	0.553075563269613	0.316499399216516	0.807506011064802	0.694365851279234	0.512372920677869	0.405119692082925	0.247570108574245	0.0820338787394089	0.362765192337305	0.30972159139924	0.875838509950169	0.67723684353715	0.479079134110834	0.703990583959436	-0.0379826875266088	0.260741365136033	0.357976403306556	0.663263429440518	0.271504705803597	0.658589037255266	0.739851306357618	0.780416309960974	-0.0247287725124658	0.542227438905556	0.254928477510699	0.732905102168898	0.140865637100701	0.159470198905986	0.769018014443144	0.699435463587006	0.620346872899833	0.541820874279882	0.526993449170471	-0.121826347625044	0.0810931155681022	0.0491866352126097	0.232406147441978	0.765242194221531	0.429605730961334	0.0613772466562599	0.647465383962855	-0.16470580538951	0.571285983097141	0.221145472645274	0.270741942867008	0.363726306599818	0.194302108965916	0.379548401505664	0.447420975461037	0.178369853055946	0.387202310471882	0.25913578209304	0.33754772388828	0.431427517179861	0.455752466228937	0.787488964122303	0.289156875191357	0.107697645079392	0.219257969812483	0.678407472898746	0.438432524291964	0.554736533511519	0.387682238289244	0.393825463718559	-0.0745910362780692	0.556370122470545	0.378604235081548	-0.133332438855148	0.722618367561085	0.305859540907767	0.490764932872252	0.559671433201989	0.526646838717369	0.544620730717783	0.106323968319726	0.533779789660211	0.41505357264501	0.768914726140591	0.476515843103674	0.268411623960534	0.428439701329055	0.366260574155374	0.393887803598303	0.0491597657993249	0.537243468659789	0.116875587629981	0.436916751022795	0.752080188066767	0.297724812968661	0.116387298613216	0.529924737895343	-0.028549882122652	0.553163611627949	0.485066303181844	0.58565060915748	0.497634995106472	0.684865320802541	0.594010798108503	0.302891489400446	0.713866522614399	0.158328264725982
THBD	0.178030428791984	0.385612849389071	0.584949043467655	0.318723874853044	0.194330706642858	0.499413485912622	0.262629057513942	0.600440819990089	0.754795445865299	0.728205047698537	0.64171504206396	0.714746928477044	0.701310567634481	0.592601064683179	0.589201068383934	0.691315576216532	1	0.0967754906395573	0.39169266803316	0.489462871000409	0.657731658092564	0.677102098479718	0.32932193772438	0.480863565446944	0.61675681657079	0.515224537198223	0.676103740295339	0.477674079411622	0.667398654943556	0.496702796372869	0.46902785993696	0.638258973518834	0.672667771031581	0.498626975480885	0.283261313296905	0.334493095210018	0.368568129688759	0.223596528264939	0.534125599179866	0.586427760197521	0.511468709282794	0.489353945174028	0.56063813097539	-0.00867077972148127	0.0568770740394402	0.379493209617286	0.665535006301113	0.381357351478009	0.753200621857671	0.736925700305168	0.732966075735837	0.131196527807592	0.416779244281046	0.281804302920687	0.697419495156005	0.342360185018037	0.387368837681614	0.612707519928568	0.608970821247415	0.520286858359668	0.521164467144909	0.404834061416435	-0.0973568226180939	0.389713921221654	0.254158790421304	0.402350640203925	0.604309843798822	0.379020996717591	0.292649434350209	0.739551453899048	0.148159672895689	0.714472504840797	0.142309527740846	0.456943344397414	0.308972427033866	0.334458995739845	0.466289425253919	0.371273851467942	0.316096665781367	0.380024685989785	0.411770764125231	0.44858080572868	0.404576547710508	0.482367342289153	0.654167229210775	0.403888783726716	0.252240126690461	0.38199953985374	0.445409722145181	0.508966170873144	0.536072101627565	0.487685246722171	0.405302115643454	0.0713134597264245	0.382866622744665	0.44541484204568	0.111203482614234	0.452836739405433	0.297389567484192	0.428776107880941	0.62303528228566	0.516245928921661	0.329495488046282	0.263088496919697	0.516103974289243	0.444995980609069	0.489252345359963	0.481340517188819	0.399788257504142	0.530021181728717	0.509846786973075	0.550497648585601	0.229096788965387	0.614050984925157	0.0949525481285638	0.522709668296643	0.56518060601619	0.444984915811706	0.0892179272401427	0.443998475062872	0.137155662404789	0.412839586220203	0.306790908369039	0.681936510231369	0.493707376714295	0.566792118276724	0.509844208583776	0.329816825254617	0.607168500848842	0.303532102814743
VSIR	0.720174326077879	0.435749002584955	-0.0135974402714664	0.170550051140779	0.44196204079636	0.3521928180301	0.318444298077003	0.398247694392376	0.191824859189563	0.140158341775333	0.276607819080925	0.18012984856014	0.00333294479992488	0.333372963089644	0.558358078144808	-0.239650531783714	0.0967754906395573	1	0.503665000832926	0.484069922766396	0.38422559051644	0.328086011029601	0.563384787185484	0.534351186611766	0.590640815535107	0.602568598643532	0.0141545262933109	0.587232397773679	0.0776455492410248	0.512020525996173	0.437269055600066	0.111812267946396	0.202362613746822	0.272440516661449	0.247273704010045	0.362524274810652	0.610569336704043	0.349485000097184	0.608518880403006	-0.289365633845737	0.140905557025193	0.196041505401802	0.213346000009748	0.509126574200305	0.130561603448699	0.278606332426791	0.262506803261657	0.704547749916644	0.331678369831542	0.0749553065935185	-0.0140552760959141	0.644964316084225	0.176386222885761	0.409443579906744	-0.00925492286059066	0.585750541127974	0.485263844936268	-0.0178953272773837	0.304258443742496	0.154403526570197	0.136372013973966	0.065126498166476	-0.0566260823635769	0.63372051097706	0.698932533653103	0.738446617919465	-0.0817615337758577	0.33315881285532	0.347972758243678	0.216870044894389	0.688152791470117	0.339009664397173	0.207605095942576	0.71473664046706	0.265361768249675	0.577155634628499	0.468136280453013	0.315268931509557	0.295712479307161	0.377196353871536	0.54484512160703	0.314353728344427	0.329777790816502	0.276318175414288	-0.0705539160151933	0.17541042186764	0.664793401055683	0.525027407634011	0.103093425039293	0.552314478687023	0.0854046321628823	0.593634810373478	0.26981959821418	0.526907191557647	0.173623649777971	0.206314146543558	0.568840422165174	0.0153747631987692	0.131307251312003	0.311045111691461	0.381469550565595	0.485322263911817	-0.0675668568547345	0.499144702895572	0.265940800871447	0.301698849174685	-0.0318559151799838	0.459238163416094	0.719474808327243	0.592669164762722	0.521029483895675	0.5858671036818	0.31056635396893	0.383212837416576	-0.0321714516135048	0.570694576834066	-0.0576609760976689	0.640930392283599	-0.0299113806860967	0.0143996233974982	0.374901456964918	0.0713695490329266	0.184743380145771	0.392629272842133	0.48752941478726	0.0692217947776475	0.112079842370298	0.25088079233261	-0.0204410720845044	0.693445203405921
ADCY7	0.628573665825287	0.748926380988803	0.3341998280124	0.656532595390679	0.801302222927927	0.670222778467358	0.677184414470495	0.726905222557727	0.556529183606427	0.475995752634379	0.607053270679999	0.621772238640784	0.500490542152441	0.67000600273473	0.722819095874629	0.197977785726873	0.39169266803316	0.503665000832926	1	0.647306794188785	0.62916615085309	0.598554724487071	0.716578532093696	0.615404991309205	0.653714870267954	0.793951221290009	0.519262114355875	0.77624386088845	0.548487909121657	0.55494403543621	0.840519329456105	0.506275343268542	0.580526302795959	0.782641090024492	0.706399538922074	0.733417640405862	0.823899206188037	0.547733768202486	0.803587742959536	0.057807164345115	0.64958178987694	0.725041312322335	0.515684516428093	0.503684812125661	0.253519853562485	0.738718025367509	0.481499688334033	0.734655808277501	0.582395331960388	0.384146235377258	0.444444555843153	0.687799247647156	0.472295846724008	0.775119329270684	0.317382449788473	0.749887105049751	0.637601189084503	0.534308840411637	0.455339674542271	0.578595729066247	0.566881970175019	0.540253443878823	0.022660295006007	0.404182763981628	0.775932126663336	0.584099758196332	0.449335144033973	0.724486616881421	0.648401489796053	0.493866512528645	0.667079475698625	0.65096114470375	0.400312151176008	0.613760374284733	0.396691266098804	0.727229516009632	0.639683822653916	0.677459319985109	0.630934985463199	0.64595810162662	0.612562280448686	0.768660517259838	0.692260133193835	0.715311432519858	0.47193821781385	0.571697434194431	0.637426603880119	0.393124858967913	0.47873098201029	0.587268973949063	0.60051349567266	0.588146616907804	0.731562513285307	0.625689954370717	0.333674722384	0.544949743506663	0.703100793149056	0.431273960555364	0.519978797585276	0.546543702877058	0.515316616619718	0.583765743007373	0.238246295070195	0.752098228308745	0.700153232890384	0.617747208162979	0.476389886368278	0.627153271698253	0.597901723858061	0.633650404398035	0.830393247853345	0.705999864268203	0.558826451362418	0.7151757448243	0.20104427663873	0.710937670749956	0.532170437231606	0.578075588698874	0.175892605676782	0.404009349025838	0.674546031247868	0.33247174670583	0.277743959892355	0.743000916837393	0.705404992554509	0.496671618004011	0.654292872546592	0.438839722893611	0.331644192492357	0.521083358928171
LRP10	0.674162676210803	0.735656053086803	0.609317969024619	0.719773158750725	0.556601945674382	0.798124976357057	0.594691891556908	0.8097399423735	0.727330151912351	0.643913350083042	0.753047037067444	0.802039132291108	0.677987922861722	0.857466958839627	0.806412118374631	0.449198101565519	0.489462871000409	0.484069922766396	0.647306794188785	1	0.769927027732289	0.521815996618532	0.594461584654311	0.780715156238137	0.735020440986456	0.717246529187669	0.733810849071666	0.761615294606148	0.742839289706146	0.812414692973827	0.728636438782204	0.76137973726932	0.675268539061056	0.756459992807236	0.585949944500294	0.745041940239698	0.672830359963944	0.594987099529232	0.815281559415562	0.356860260976701	0.75897907233255	0.781273099519749	0.633005344305139	0.504873005568138	0.426883146574269	0.693326718565863	0.69118626167741	0.805017173865213	0.744468319276099	0.643620362125672	0.561789456709172	0.620219078948726	0.692511061864664	0.699013558646833	0.484437074266436	0.734536175678667	0.601126044523698	0.708270057687284	0.769480176101014	0.687820753639089	0.683268961347902	0.65956362203418	0.0915187972165831	0.447484441051324	0.679892618833571	0.711806738264218	0.70780880817628	0.757619633487976	0.53621017887102	0.604604267937396	0.459589483858561	0.711808355510204	0.541905653537817	0.705449106977848	0.609349403071248	0.724699141530622	0.835989951600764	0.676879657620236	0.605246884760555	0.655100490489598	0.561559025188713	0.704636935837011	0.760297451873277	0.663975876804298	0.678313223037944	0.624802232553501	0.704750741875165	0.53068679461292	0.612795867540329	0.685313046135068	0.602961235210779	0.700525168116523	0.720463775615522	0.403347074423158	0.601528127850284	0.601967255229853	0.546998945092716	0.6676573576588	0.67825810621198	0.645198185357885	0.701349414629477	0.809663473177229	0.457936359391101	0.602087436031317	0.67687584105816	0.812824746520662	0.6571080219618	0.814351488149967	0.760236974461831	0.784819748661067	0.75479822165635	0.849040485356782	0.559742661056326	0.864123625905045	0.419914200705164	0.848125102376576	0.667273285465282	0.762344469063036	0.393616249978719	0.679306892992718	0.51173252730162	0.593275392505888	0.623034607315993	0.830021620923017	0.770309467208511	0.612839422817467	0.744985273014469	0.649947378920986	0.61693539093833	0.679012853949337
