""	C1QBP	NRCAM	THY1	LRP1	ITGB1	CD47	CD44	SORT1	CAV1	TNFRSF1A	CD81	CHL1	KLRC2	VLDLR	CADM1	LRP8	CNR1	ITGAV	TNFRSF12A	ITGB8	SDC3	ITGA3	MRC2	PTPRK	MET	CD9	NOTCH1	LRP6	AMFR	FGFR1	FZD6	FZD3	SDC4	CELSR2	RAMP1	CANX	CALCRL	TSPAN5	RYK	NOTCH2	SLC1A5	ITGA5	SORL1	CD68	INSR	F2R	SCARB1	TFRC	CHRM3	LPP	CD46	SMAP1	CD63	CXADR	RAMP2	TNFRSF21	LINGO1	CD82	NGFR	RACK1	TSPAN14	NOTCH3	NRP1	TRADD	MCFD2	PLXNB2	PLXNB1	APLP2	PTPRJ	ABCA1	LIFR	ERBB4	DAG1	MYLK	ATP5F1B	GRM5	CDH11	JMJD6	TNFRSF10B	PLXND1	APLP1	FGFR2	MAG	IGF2R	GPC1	SLC16A1	NT5E	PTPRA	PDGFRA	PLXNA3	CD99L2	F3	NCSTN	TNFRSF14	PLAUR	PILRB	PTPRZ1	ENG	STX4	PLXNA1	TREM1	RPSA	LRP10	DDR1	DDR2	DIP2A	RXRA	CXCR4	EPHB2	GPNMB	NRP2	NCL	LAMP1	STAB1	CD74	ERAP1
NCSTN	0.910480330766307	0.751672386203145	0.749013867453146	0.894695388455226	0.951392200364086	0.932323114047783	0.888314033268456	0.648673548689467	0.900238730451778	0.936142511919071	0.936167134456983	0.295189383109947	0.235375476228756	0.847600882480849	0.953546101046925	0.729628156777494	0.390548694788215	0.855057778753706	0.882667341654738	0.74056082383581	0.414893692517788	0.760232642570522	0.931869290185194	0.818528703320998	0.882168071685845	0.735466014542527	0.700173609220454	0.614735716819928	0.548940704821542	0.918917216379134	0.857133673570592	0.86742787653031	0.8762297093028	0.50687934497653	0.548704853241126	0.92255170402228	0.74414619804102	0.89158677915012	0.930199563583679	0.94555971562417	0.821398672492115	0.81597405030198	0.481533917510457	0.729953810768427	0.289875483462613	0.931411460127145	0.868814081707922	0.857274466893461	0.322654424503811	0.941153281456688	0.896573898396693	0.864265058163109	0.95808515121465	0.429472324080355	0.234594074981458	0.67717518327167	0.302991616300851	0.871278617725848	0.672690654015334	0.91883921065004	0.768877026187028	0.893851224117418	0.900333323928929	0.898531836540605	0.917861395726391	0.917938909064406	0.49291269035213	0.962030471182899	0.487590008661921	0.922384710410846	0.733709592937024	0.303764112276445	0.765598404589151	0.748450753902118	0.900501106337307	0.251474694209062	0.608809505767613	0.861760765575688	0.831870813652063	0.833684062943635	0.393292319953876	0.0776030846465519	0.0969013794089597	0.945138790630822	0.859746785128345	0.89464592597991	0.877635172640443	0.844828890900222	0.340638103080529	0.925567462341565	0.837238034578403	0.776590681452384	1	0.78473063140117	0.808666665067817	0.92699029775975	0.293770317790442	0.890748638411481	0.944014783174783	0.915721719795897	0.644951156364593	0.929668191858222	0.950450598740682	0.757874726756804	0.930436779673312	0.726632404397704	0.929933323612047	0.677688927107852	0.758619153699184	0.472012868729023	0.76795556692376	0.866350653422774	0.967635441847129	0.0376434784143181	0.239908615441322	0.866914000335739
TNFRSF14	0.6472977044783	0.27540727470306	0.368760140855477	0.803190697476167	0.794150403473265	0.610540928724387	0.70749477671808	0.175502380747697	0.80509171295082	0.692044740154957	0.671934552718117	-0.101740413496613	-0.132921947240094	0.651564387743961	0.74638763362435	0.266628284607131	-0.0372026179043548	0.480115246448638	0.773448876787245	0.280196539774768	-0.00486800156418735	0.422108081152311	0.676107549240292	0.403649855694082	0.788022235670817	0.3037257273989	0.238866018073101	0.155891734364967	0.408900983823461	0.759044565212602	0.466381287614459	0.479127745274574	0.805754711802793	0.0343866224626202	0.0634006817439357	0.903431814764826	0.336238062536654	0.522744877371401	0.683807456281915	0.704505935385688	0.958216248413948	0.869367089390362	0.144351590647595	0.94706707754365	-0.0267452333643659	0.709129822291835	0.940747237871932	0.89727392400925	-0.072558597159953	0.684480830362382	0.666293192905772	0.780726932834743	0.78100072453192	-0.0011684041334472	-0.144671900724401	0.20356831254116	-0.0883092944403981	0.575003573886919	0.522749983172858	0.840919464087087	0.363805527711246	0.792914808335096	0.800168545500348	0.878771112600431	0.920211363001849	0.600359338133345	0.0679354640672706	0.700589161495865	0.0625362061555831	0.668292882515388	0.318798886424693	-0.0926687566685792	0.34983289325876	0.387423218250081	0.581376227223215	-0.121998222107426	0.161159900534284	0.885190016057548	0.956210618490627	0.607869446290448	-0.0294364064361617	-0.027742630552961	-0.0789987199120454	0.858133349056643	0.542550425076723	0.832325617503651	0.809376461085691	0.500977062922162	-0.04485823310154	0.863484164944308	0.470581162064521	0.842601445391101	0.78473063140117	1	0.910553885509465	0.658979978252817	-0.103497774690654	0.709101100853459	0.846632644919437	0.581337573508718	0.833531909867798	0.721714470777689	0.669638114571748	0.302402712736595	0.864463745328027	0.343124433072481	0.734153473583281	0.39646499869139	0.406521537862324	0.574719213976026	0.47794190954106	0.536974153646972	0.770463523013525	0.189358494156189	0.254941984497925	0.939370027763785
PLAUR	0.682428984099411	0.34118457380211	0.463446148734684	0.836968856840969	0.873301418925599	0.635080442335134	0.825071729106235	0.210290960926866	0.892157836136103	0.754259959086427	0.755945205365634	-0.0929156072674328	-0.121236194623355	0.643227807232741	0.734666906368977	0.319757260029114	-0.0190444719675704	0.558702659443686	0.826538448570448	0.346880509424524	0.0189140049709172	0.493671123216438	0.758561035135268	0.442785260940961	0.885331565349381	0.352640158985795	0.30623199895183	0.191416930577999	0.440672789242377	0.81942797431961	0.508143649449815	0.516291521660105	0.899842040756693	0.0594247640057614	0.114009737373708	0.848767237778425	0.39845449098847	0.607317231937624	0.704295769817678	0.785186845113926	0.92411895494423	0.969211941306515	0.133202330252246	0.950884391042505	-0.0283358064370533	0.804586349777243	0.902439596847685	0.927551099954363	-0.0660186497202903	0.744523045865455	0.666398127098959	0.730371122453624	0.802104515003359	0.0150029895351293	-0.133713262815814	0.258206236533851	-0.0719355025540314	0.681841912549943	0.497620969823222	0.852532739647988	0.415110227319974	0.895051502694867	0.908498946854946	0.88061950322504	0.869471155758324	0.662894322996242	0.106859806772315	0.766897315365188	0.0945971674398889	0.691861150102764	0.341953349746473	-0.0816652732279886	0.386353159129929	0.451711601817937	0.632115180353601	-0.110064730015844	0.196243547513116	0.805025697337821	0.921876767846127	0.683405433212212	0.00447989378697744	-0.0138363768482033	-0.0535756818104122	0.873729467884899	0.635408553728889	0.825294400864472	0.918824136859653	0.532207098637922	-0.023544350064861	0.849660505856576	0.537866738143451	0.952710582634421	0.808666665067817	0.910553885509465	1	0.67661252376143	-0.0923708085445824	0.800388773242185	0.865237994005258	0.654871291893675	0.917736154611143	0.781897400356359	0.690154240323313	0.357469511329987	0.899240636089743	0.385198606623888	0.73296722654567	0.416098868446003	0.447391778149828	0.540153508103411	0.577165503454089	0.58379751458157	0.791484839606403	0.178115828631183	0.278671648093443	0.908203115724644
PILRB	0.907970730399765	0.861168610213488	0.793301260274358	0.83563163843521	0.90368420139594	0.942039948149579	0.85696959388686	0.764941323875093	0.829303986418817	0.909399169793844	0.904694702316372	0.429016852008623	0.368499819797607	0.81391183257836	0.928954623087988	0.823193501552682	0.518315408395839	0.89895926442165	0.815190663691809	0.847974611201885	0.534417859019271	0.820204704277815	0.913716737396688	0.894199076085734	0.824214411693055	0.766978492217983	0.799404444552285	0.723940176415789	0.47827595333267	0.874461866042537	0.921068017219417	0.918961408442774	0.795490162636263	0.642217127013246	0.647491182242661	0.85010029634173	0.831966915048236	0.927155376804746	0.934161810935238	0.92915271544513	0.693452148882976	0.6891742356733	0.585164104351355	0.587106308228637	0.38413584840675	0.893493038985114	0.747747438849596	0.753299540340813	0.44798971961912	0.942405003642448	0.91415463596242	0.816220785377817	0.899892762722219	0.557452780553019	0.334195597260813	0.759589642627838	0.416592227669095	0.890686469198678	0.692467063717403	0.831539755490134	0.862055167380466	0.803654942776883	0.826993264449019	0.794720820079559	0.840280255736876	0.925615716702946	0.577250092285859	0.955339935073226	0.607439861696601	0.922832637764962	0.823331184024672	0.427317157373491	0.85915081963415	0.804400454468539	0.907427027905531	0.388780875147395	0.707632304976855	0.767428112778935	0.713049179011672	0.824850702980046	0.451392502559088	0.0255402747950945	0.0766799279931149	0.888169867382441	0.867173639877568	0.818130398698992	0.801848099905057	0.897497098492875	0.466367293057522	0.848680220181401	0.898378408743372	0.641631654022865	0.92699029775975	0.658979978252817	0.67661252376143	1	0.43560928588519	0.867164430724579	0.869791703700926	0.938460423061927	0.495205493467908	0.885346055977605	0.9441435564449	0.830642985036713	0.856237667489238	0.808417936499083	0.926971963844802	0.691089106604668	0.80920603741567	0.438028789664764	0.805092302922794	0.912403307489315	0.947894973598765	0.0249530080219479	0.278457376341194	0.765393824086097
PTPRZ1	0.365873929439225	0.667459778066962	0.217868121258794	0.413515740431557	0.222336979836207	0.558285258345659	0.0476945416724107	0.790093476483348	0.02052049233723	0.19387829382024	0.232779880055208	0.991003743978199	0.958999301231594	0.568883702303815	0.363910655517752	0.75363401149549	0.922343245975743	0.323404243568955	-0.0501136205783593	0.554828336773334	0.974889026861883	0.195426344528348	0.244147335654026	0.631669513500726	-0.0140403291551148	0.614190168777838	0.768578154947724	0.900223375680243	-0.0719410024273797	0.421531270131832	0.591669251305795	0.627548419598602	-0.0568352979461286	0.901093499014896	0.729745279205637	0.230401330733331	0.346896577810117	0.526758318246574	0.525250539567316	0.241300160364806	-0.0367771320061252	-0.0687038039742398	0.731367822467865	-0.102660854528922	0.756539865376985	0.264779912346533	0.036526866239898	0.143061031871087	0.971086594573272	0.416449765894838	0.571636332917768	0.475833656683074	0.20430196123098	0.957283607136566	0.90979351259227	0.718383324811906	0.965220795142676	0.545222421974259	0.373827298703559	0.27804496370987	0.729648435196161	0.0239387802829537	0.0223483027458317	-0.0415189521100474	0.137579966257953	0.318485788806454	0.872745782586191	0.40248963351725	0.896679601638065	0.30665445892078	0.774797598333318	0.979420757024564	0.774807094994226	0.251161690484343	0.50162414816167	0.981399069367353	0.869354491755027	0.27970721739496	0.000132471823858416	0.0129407779091725	0.72519416995509	-0.0661919058114577	0.10246244536593	0.236848814249902	0.14800042803395	0.342747977135431	-0.00200136087821131	0.71751480474595	0.988963695713327	0.26846037680483	0.414670772379655	-0.0379309690276956	0.293770317790442	-0.103497774690654	-0.0923708085445824	0.43560928588519	1	0.159273608848821	0.277110134980488	0.359192372716879	-0.100741604534306	0.376548069098765	0.351615151395508	0.442080158645014	0.120433919231471	0.822008671359732	0.439397464314369	0.342046855528678	0.761941111045819	0.0851553220161353	0.0821076283648281	0.593282835392847	0.35306036976174	-0.162754545347873	0.109830749586697	-0.0179266673082746
ENG	0.837128299274793	0.69269716921963	0.759207347356163	0.771773190875324	0.905248217088795	0.830081447801717	0.917031539819371	0.569164708352356	0.875908022708955	0.913002623198239	0.910982982517196	0.160890091879036	0.114148175229122	0.69085135523823	0.83365485108799	0.630253938966571	0.272951003823032	0.838263286774012	0.879758538298314	0.700494979380991	0.280640595253058	0.781370778307831	0.891355880621606	0.760806263517833	0.880479133733199	0.682942975514238	0.602206811747825	0.478168279963534	0.565885590728485	0.811754370598619	0.772333341602542	0.761346767178753	0.876488732096097	0.39758848093129	0.485306839344552	0.794909935757697	0.751225004601585	0.840555869041382	0.807738716605283	0.908142490212586	0.720528626461637	0.791293422231833	0.43080191138802	0.703035848751408	0.307812378749588	0.892049226999616	0.760097964657572	0.763287670810448	0.187730351152326	0.870009221240588	0.783736921087944	0.694993771487964	0.894826559426595	0.308374398854371	0.149203741401945	0.573314875529997	0.143954062011661	0.794454622125789	0.611043587000635	0.810223907449816	0.707063493894608	0.868172533257305	0.902723465423225	0.844447666016854	0.804259374989673	0.898308001987686	0.350938210215382	0.898668002549909	0.39962939296784	0.883447110660067	0.628548470820766	0.15528462472832	0.663044726070327	0.780278458072195	0.816372844932668	0.127412652002804	0.500043726712011	0.703422453722306	0.728404331679555	0.868854794484827	0.292207238499448	0.127791548510776	0.099414006304434	0.857308530878938	0.871585440051854	0.767173107850832	0.870769161322852	0.722872993779629	0.194106169672644	0.812343380716911	0.817389201451839	0.741341692144678	0.890748638411481	0.709101100853459	0.800388773242185	0.867164430724579	0.159273608848821	1	0.845627173186056	0.8730311370333	0.606503077069795	0.835999419264238	0.894723103254603	0.733371918138329	0.859914697563654	0.614758742033139	0.849105790111716	0.721870550052878	0.622558245832252	0.533860273336379	0.813888332939157	0.774000282005839	0.902965096694718	0.20651635449192	0.408747363121747	0.783690508377958
STX4	0.878541840497916	0.626795097606311	0.606062516102424	0.941048968711269	0.93071532072622	0.884099623862237	0.828466407672501	0.559570115047718	0.879344375309846	0.865394697483908	0.876377735765352	0.283428510586716	0.24696734306106	0.869747900701592	0.9030508379671	0.635826251131126	0.330921613887373	0.720764361671049	0.8444989487817	0.594270529224272	0.396723339767295	0.625804869239016	0.846068182510763	0.732055516611935	0.855882632912851	0.668542790120356	0.627386180103362	0.554432925739859	0.53678058958376	0.939753705107465	0.762925015287566	0.781444317575924	0.859500856341053	0.436122438427476	0.470688731890414	0.948984957174783	0.589115566599285	0.816479907466395	0.910958942900133	0.880901535074375	0.889587107165451	0.86755414950381	0.419987634669768	0.825892423286034	0.270735514687716	0.883648318584678	0.913443603530571	0.926794498161436	0.307790639331063	0.894352166574914	0.870363219872053	0.918934094038307	0.927229775666705	0.398023385103961	0.257183372547891	0.595588275497609	0.303075844123741	0.858177977625233	0.635563112922039	0.974894530678674	0.687657940905979	0.870941792504145	0.872012964378118	0.898013143550666	0.934702119667447	0.821072848207978	0.468513050158789	0.915303958840763	0.425131677447292	0.820544580626226	0.660941107451437	0.295912744435694	0.698246377405348	0.625614665177694	0.874494906974964	0.251422149547672	0.540904506496919	0.93057130320983	0.898420609230611	0.721588265658102	0.376726199256966	0.0870172237007896	0.109496869826344	0.94177180846602	0.737386604022357	0.936076077867281	0.877770661995465	0.806956038583418	0.344013189193605	0.945333043001075	0.733826435191867	0.844389400180915	0.944014783174783	0.846632644919437	0.865237994005258	0.869791703700926	0.277110134980488	0.845627173186056	1	0.812503219693737	0.767207083962821	0.946397107356963	0.865773762963682	0.624955302606354	0.929391624465129	0.685230911351533	0.897348443750883	0.579996692917054	0.758185959593626	0.464156230422788	0.637062825550706	0.827910104542832	0.936919421735274	0.0400322967642199	0.197024783358128	0.899201975902915
PLXNA1	0.91515370546282	0.888334108369153	0.894640362925236	0.758260991750125	0.900795637207984	0.90991835415397	0.903520477703463	0.735053010109673	0.857599448699498	0.943657794028307	0.933288639847205	0.347061852502313	0.28976683464198	0.728182006016425	0.905303801137477	0.831151984642651	0.447633170023095	0.964773737377935	0.842548988358592	0.884083137759074	0.472518174787177	0.903979935185791	0.947232876485697	0.882185891456554	0.856031845178836	0.755195518175351	0.800674772567439	0.686032063570607	0.47340674475895	0.830812985860136	0.929568609688219	0.914159850435134	0.827175984944811	0.588679767587468	0.639926345061694	0.77692711631243	0.901126894575633	0.936544653204779	0.89805403755884	0.959335064263837	0.622262771792346	0.673063878223545	0.519579149431501	0.511288302616647	0.292776609384902	0.906363711199115	0.682639572288559	0.68810670692983	0.369977583712161	0.935910406493128	0.843160071672712	0.719654998394999	0.890177306157649	0.484979834352985	0.275041573000757	0.767267689883564	0.344658183369419	0.890624292795703	0.575695987988576	0.767028174606629	0.848593044799988	0.823458588811797	0.856789217343361	0.786817696234789	0.783594046696436	0.948867159707668	0.530752469535864	0.951509331347996	0.556575438531728	0.931346939933866	0.776817513237437	0.354030380702921	0.810161928669382	0.86110456323714	0.902886841016028	0.308007050318948	0.657954624465152	0.662749403662786	0.642166460071499	0.897725772288204	0.399414480212525	-0.000845296993026456	0.0489769638593183	0.855570120720211	0.937843875944939	0.733593882690308	0.823711354193295	0.855998327490804	0.387337470154554	0.777319312937055	0.927059311446861	0.611097632180872	0.915721719795897	0.581337573508718	0.654871291893675	0.938460423061927	0.359192372716879	0.8730311370333	0.812503219693737	1	0.428401142104544	0.864915013002699	0.938539299027253	0.872441290187784	0.83958643315218	0.750913888143325	0.888131507790989	0.732005366242304	0.767710780095617	0.406823125077248	0.907113495505868	0.90821696999467	0.921426302224317	-0.000761352073205955	0.285823773378357	0.72474512614526
TREM1	0.477378362792709	0.134188950071941	0.182306502930291	0.805509218049686	0.743358172487619	0.468852627716391	0.627403526270269	0.0470547526804879	0.749037283898427	0.529498816856999	0.544930516330286	-0.102491918981171	-0.124078095802804	0.598873379268255	0.583732753577818	0.142299311763791	-0.0638894100578713	0.311471517696466	0.633293451253108	0.134361378783962	-0.0269866076324999	0.209133454850543	0.58016941310682	0.247855182039704	0.735942117901749	0.155831944119485	0.135775904132102	0.087746439073123	0.259190490603203	0.754732796285297	0.308460708485434	0.348437460784337	0.745264098864131	-0.0481373567093208	-0.0520821888069747	0.76465729755313	0.145233242990154	0.428344439763204	0.575867399418628	0.589103738102856	0.893205808841962	0.9381612090535	-0.0143409555778713	0.927221155165238	-0.0482678325857163	0.662437471982202	0.832055915713683	0.913043729236824	-0.0741950870609843	0.596116798201815	0.568343105709986	0.690986495376737	0.617385715316183	-0.0438885897995058	-0.144329666559452	0.071766443160761	-0.084518779249008	0.555179590524394	0.442603451511469	0.773269086749506	0.233177965708645	0.782084506165128	0.765261858002203	0.728249476275016	0.770834666086383	0.425199544317059	0.0261204828525207	0.60045976911504	-0.0195554928614966	0.477676054245772	0.215424047200547	-0.0936349404476151	0.249572107390042	0.170590131780088	0.444871317806072	-0.104817211693131	0.091987744302872	0.774487946839901	0.893109785779827	0.4143347589324	-0.0862334386797745	-0.0859107442714574	-0.130313032428727	0.76300720596096	0.373944828436359	0.784205558322633	0.798684505890533	0.413358846728178	-0.0277443803386776	0.786239323707111	0.293841073239974	0.963517608715197	0.644951156364593	0.833531909867798	0.917736154611143	0.495205493467908	-0.100741604534306	0.606503077069795	0.767207083962821	0.428401142104544	1	0.645732449966139	0.484504730722439	0.0975560343037419	0.790171868089734	0.289961582604433	0.56701414718299	0.132914774539131	0.337901187148964	0.330938404876654	0.307086137850732	0.408465287414951	0.604123958711967	-0.00554820907341784	0.0283605701211347	0.828256153060967
RPSA	0.956691568212501	0.727458825653171	0.721804800291992	0.89516016564715	0.912581517501053	0.903832175371158	0.844132093696397	0.625238699433261	0.873162600461409	0.894657805426838	0.917154239546873	0.377388680207709	0.367628248682494	0.84536768923522	0.891178755313246	0.736045817323963	0.384504186035657	0.783706009279329	0.850509838466218	0.658366013980217	0.501266294784708	0.721277368510958	0.848726414187271	0.794918335399237	0.845754019414817	0.730266391579886	0.745773407975318	0.644867329134319	0.539358191063023	0.925796575516973	0.833184344144327	0.828145283586934	0.849295283087035	0.522986282119737	0.606346292959367	0.885246092457961	0.66870311477212	0.866872188891325	0.933811404673802	0.911422784695312	0.784397036806791	0.791444366857912	0.431530942299984	0.698899966809359	0.293689086053321	0.883368261395255	0.822206538344097	0.851073864732206	0.386195079035814	0.899933597725799	0.846061320600766	0.881539187585468	0.936619783037795	0.477048160876818	0.368372479601371	0.696794913934073	0.419078489110754	0.92924853394518	0.527822892035078	0.961658074489649	0.750918743431609	0.83062641631893	0.845025445593917	0.861253394299966	0.872111424517734	0.873252396522829	0.575395777307394	0.932097504663916	0.514661724736791	0.811644452955865	0.704528370441364	0.391810432259473	0.75572430335826	0.70574754236523	0.961429103399186	0.357108902348341	0.606191084678033	0.844047914454985	0.797672927476421	0.752934653011217	0.455972763946515	0.0592456278509764	0.10864509738225	0.887364576900934	0.797602249192789	0.869890557438216	0.864573587514215	0.856752227649846	0.443362530468455	0.86933031434972	0.820058917094798	0.753756080442906	0.929668191858222	0.721714470777689	0.781897400356359	0.885346055977605	0.376548069098765	0.835999419264238	0.946397107356963	0.864915013002699	0.645732449966139	1	0.873236258320039	0.71284860319862	0.890475566916102	0.734055958863465	0.909065286368132	0.616788473222823	0.830207869727416	0.393691369737979	0.704341156959743	0.90748529982296	0.932177136527824	-0.0239087945482584	0.181706176840961	0.809855107019716
LRP10	0.906282297803127	0.840708719541379	0.824687103527188	0.804167983275878	0.904732677788587	0.938780923596824	0.885242963169533	0.748947915071855	0.83897755326612	0.948154867059565	0.937094867113956	0.353909559026253	0.279578698967137	0.791534878915538	0.915905087320441	0.79120382165519	0.483889183562089	0.919824079286539	0.853722258997083	0.838074014075722	0.468584310394715	0.842602574195485	0.925323456750555	0.88620341926463	0.831881429026815	0.805603791950344	0.76374440365639	0.669903814347612	0.560040099552316	0.848061121382395	0.908420371125747	0.901378893100323	0.821071495335827	0.600089832701628	0.649285223875151	0.842992350832425	0.839869076735722	0.934088005383764	0.905239809386591	0.933410395004973	0.691870463853562	0.692935681207761	0.60016410134078	0.597495170469535	0.369687454467725	0.896465042481438	0.749328975515366	0.735618001087573	0.382318242269949	0.927993273390125	0.875915488508595	0.779848379924557	0.929829692739937	0.49903988019088	0.280299425727451	0.747940227847397	0.338295961234022	0.843498409971074	0.689567922501594	0.827256924496048	0.834963840603913	0.824356351661016	0.841866495389482	0.830157677849265	0.837168527043343	0.955104815027488	0.547842059592245	0.953704129230267	0.571658546913546	0.945470226374013	0.801488461581743	0.35461638964564	0.82548585801877	0.838369423373387	0.898536206189041	0.299939994805566	0.681219000926677	0.755650248491229	0.704625277573966	0.869823645635738	0.452142135484433	0.122911078474472	0.139116747398624	0.880964545787691	0.907500575054393	0.804590040889383	0.80879632134519	0.856707397654802	0.379936776853519	0.836103064069884	0.882789824877811	0.640319461081446	0.950450598740682	0.669638114571748	0.690154240323313	0.9441435564449	0.351615151395508	0.894723103254603	0.865773762963682	0.938539299027253	0.484504730722439	0.873236258320039	1	0.859256712585338	0.856759857730503	0.759534794472097	0.913552585619744	0.750883340874673	0.763465512366457	0.475296094348735	0.827426269109161	0.878343801301915	0.956201386329009	0.0799621426152506	0.319033998201256	0.771905178045219
DDR1	0.811505325514592	0.896700975089654	0.904002456358202	0.513506829063518	0.668536729179666	0.83192779977102	0.73370598833123	0.8390777655374	0.610159542670836	0.844335350971184	0.854999573250038	0.44311592233605	0.38680884324494	0.576749133071744	0.726605807879864	0.842075192614713	0.560826152282008	0.917554285671073	0.697602598610644	0.900381003858506	0.557187968206792	0.872295099922099	0.783394971726851	0.87803182277247	0.615061000201827	0.86153428932335	0.829704479755887	0.715519984052441	0.602720733000261	0.58806128531651	0.872990927534629	0.83643710037307	0.602156044788727	0.714531765824091	0.825148362004129	0.528919378078305	0.889482902788609	0.867261386241102	0.727303372036065	0.792294493037722	0.314767814121489	0.355827146571896	0.631225785012891	0.203588854871087	0.370020398875578	0.697229868446212	0.40196359788729	0.380431550605678	0.444768134961397	0.744561446154492	0.674597839458315	0.499445691760604	0.774815009790633	0.590665684979407	0.404862814921561	0.86780520197085	0.453022711626607	0.731199676622704	0.533221529616219	0.57169507132861	0.818985196802892	0.588017823458105	0.600101752407361	0.602036281463968	0.522086450498032	0.893345544959967	0.647293883389056	0.791145912183291	0.659477050985328	0.804068148482108	0.777764734310196	0.446462055093074	0.814346934780372	0.903587658732942	0.831962800116775	0.388372841539727	0.713544985291289	0.427518779902842	0.330341537773649	0.816151082102433	0.633401191566862	0.283984355367931	0.346925511414748	0.595885507203752	0.891667240647671	0.479533173967404	0.565259645994075	0.758110866594949	0.453599404710386	0.531250504854555	0.893658763393382	0.29549383821454	0.757874726756804	0.302402712736595	0.357469511329987	0.830642985036713	0.442080158645014	0.733371918138329	0.624955302606354	0.872441290187784	0.0975560343037419	0.71284860319862	0.859256712585338	1	0.57355553156174	0.695747056815889	0.719229801306446	0.754608385032819	0.705672298559026	0.286499857765322	0.814636637789017	0.797227539075404	0.78234273438003	0.0722897694606248	0.309202525218196	0.432195910522637
DDR2	0.846437895444546	0.612481825101231	0.660249042963616	0.904884502324308	0.973756365013446	0.824880559240131	0.910140560201129	0.448476438461201	0.965531577485972	0.873897969722134	0.860267596925516	0.109882953808276	0.0612182591716571	0.783007500598385	0.922984659288642	0.56732483874478	0.195477493518805	0.77067536419684	0.882738230302425	0.602263781253375	0.227535662045924	0.692694957539429	0.906042190553111	0.674551282160734	0.943750304015589	0.523005084786082	0.537924611472058	0.441070168323973	0.398298999856978	0.930880713568517	0.750983771824464	0.762059429363573	0.923422452115878	0.293216756173546	0.310890916157604	0.951087698734016	0.646628207578263	0.799324628495667	0.887305661030745	0.927065471563427	0.922450220638514	0.926790570596744	0.277294088199046	0.835757613687004	0.140421698041571	0.942508687818845	0.929368224529994	0.940777665397514	0.143912395914411	0.915352514397678	0.842538440926221	0.860039020719804	0.89879042262293	0.232542245548315	0.0358631684372313	0.48113669164697	0.112279938667114	0.824478524137062	0.591492533637827	0.909930701582523	0.624304366225805	0.939073836858935	0.955641757826031	0.92076561835008	0.966602127695193	0.821319715276565	0.282865289328203	0.920379879694385	0.285882208772373	0.873598436968013	0.588142037529643	0.119532032420518	0.614361064395538	0.642034958021924	0.80043763958186	0.0899140140367541	0.431462542187201	0.871459535172161	0.929546245773984	0.800334442901338	0.129351813656828	-0.104628115826809	-0.116883816457316	0.973664843934057	0.784470447229969	0.914919556890852	0.948843833477037	0.75241176991732	0.177883424679364	0.93533136223928	0.734165619121499	0.88622001542478	0.930436779673312	0.864463745328027	0.899240636089743	0.856237667489238	0.120433919231471	0.859914697563654	0.929391624465129	0.83958643315218	0.790171868089734	0.890475566916102	0.856759857730503	0.57355553156174	1	0.598153986301779	0.893795028041364	0.516417415929244	0.636957658227398	0.442834241352142	0.741400604133975	0.794807627153142	0.916192908773342	-0.0445140962666391	0.156699128120671	0.949864389627493
DIP2A	0.719521735171988	0.873246967746033	0.553716418468892	0.76297895664072	0.687701885898355	0.881760268392924	0.537285713549396	0.893188099717414	0.514053822958227	0.631664225211791	0.650271247089794	0.821708555559136	0.741393284711408	0.856550055951887	0.764205402688589	0.921363510881034	0.842929948270158	0.697993324511342	0.429226496543977	0.798863876157023	0.870165086464834	0.566624023651481	0.688690171977469	0.897791673521951	0.486583321958247	0.801837205130812	0.905819873766755	0.956301696684332	0.191831043606227	0.795238967500474	0.877810005443757	0.913565639696556	0.446435019592047	0.891360003532166	0.733513001196761	0.652022574633678	0.659545507635307	0.856498796476964	0.872141441370755	0.686459772125512	0.409415725991681	0.409550493538418	0.795611961491357	0.326975384681475	0.724347205198242	0.707429000126233	0.481910140263104	0.561938763547441	0.853850633683768	0.829242632799032	0.897510989687736	0.781869836518943	0.622312963588663	0.872326173979028	0.711116229448862	0.845597225986295	0.787671644774913	0.836080584445516	0.641812409023309	0.657906081226331	0.94520263051293	0.507540893816719	0.527614766676091	0.438356101447294	0.583151629142276	0.727196493771532	0.825685055971028	0.808714386096276	0.875953656298552	0.728423855051267	0.935324025027066	0.823806793853308	0.952442888867133	0.598723381025723	0.805462513577577	0.7890557847728	0.938424191341452	0.632027585021012	0.446286157310701	0.476240986431176	0.668870107394425	-0.0458227142898756	0.0726797614835496	0.691240745371835	0.567770468914028	0.729720020333534	0.489433773260349	0.946527157134843	0.840090315999614	0.688425247200453	0.751520883226463	0.408504715820537	0.726632404397704	0.343124433072481	0.385198606623888	0.808417936499083	0.822008671359732	0.614758742033139	0.685230911351533	0.750913888143325	0.289961582604433	0.734055958863465	0.759534794472097	0.695747056815889	0.598153986301779	1	0.815693119639514	0.619105401689829	0.923819645126258	0.336763057286922	0.504673193229413	0.881689909774072	0.76453909407717	-0.0922066145547113	0.228320074838354	0.461650933199021
