""	CD74	APLP2	LRP1	NCL	PLXNB2	SDC3	SDC2	CXCR4	ENG	SORL1	SIRPA	PILRA	LAMP1	TREM1	TSPAN15	NRP1	RPSA	STAB1	ITGA5	CD93	CD44	ITGB2	ITGB1	TLR2	LRP10	TNFRSF21	ITGAM	ITGA4	ASGR1	NCSTN	LILRB3	LILRB2	MERTK	CD163	CD81	TLR1	TLR4	ITGB5	AXL	NRP2	PLAUR	ACTR2	BMPR2	CSF2RA	TGFBR2	VSIR	KCNQ3	KCNN4	CSF3R	THBD	TLR7	CD36	HAVCR2	ADCY7	NECTIN2	PECAM1	CD46	EPHB2	NOTCH2	MCFD2	PLXDC2	PTPRA	ABCA1	FPR3	DIP2A	GPR84	ITGAV	TREM2	CD33	ERAP1	AMFR	ACKR3	GPNMB	CD69	ADORA3	CCR1	STX4	ITGA6	CD63	CD47	CADM1	FPR1	TSPAN14	RHBDF2	RACK1	CLEC2D	PTPRC	PTPRJ	C5AR1	LILRB1	RXRA	IL6R	UNC5B	TMIGD3	TRADD	ST14	TNFRSF14	C3AR1	TFRC	SCARB1	HLA.DPB1	C5AR2	CD4	PTGER4	TNFRSF1A	TNFRSF1B	ITGAX	IGF2R	CD68	TNFRSF12A	SORT1	SMAP1	CD180	JMJD6	CANX	C1QBP	SIGIRR	MRC2	SLC1A5	LPP
SIRPA	0.661231397938846	0.92581717546307	0.821654221153025	0.732197041597837	0.870079205189282	0.602284799788509	0.434765001319038	0.618984475200211	0.934046532884392	0.814854428597833	1	0.411432101774155	0.755300025193662	0.608358518629455	0.902566973528299	0.859373051512765	0.706481569750964	0.80892795432278	0.693054537289251	0.878474345246648	0.770763166806069	0.88230671716441	0.935809589272289	0.902720321486904	0.831479764310926	0.791243986857326	0.87072441157461	0.824761336937661	0.706395401887667	0.870958763562987	0.690487449810668	0.810233351772036	0.769313206078447	0.874048505398855	0.95354464567217	0.777492913203889	0.815895403005754	0.757179284191429	0.584056498219347	0.692775064834359	0.886557845638147	0.895108357792953	0.848908392330764	0.715267035842127	0.857330662112116	0.744044980607542	0.768708475074865	0.7095318883599	0.744055111375177	0.730426197167275	0.787713605438115	0.498297869546896	0.873419051363803	0.873682065922566	0.88712705390699	0.649554322062466	0.849444495372027	0.819048907777108	0.65937388887728	0.850271888960698	0.8903970411324	0.84201266712085	0.292564064220613	0.869578100660782	0.76295320601161	0.819122967298483	0.86373789503262	0.889487141836274	0.859777569687756	0.844331228955553	0.762626663972424	0.597118811433254	0.352879575414758	0.653025535248832	0.781389262662553	0.815503442808274	0.905348426788819	0.828155129780176	0.899785207798822	0.859213677450891	0.654046191394173	0.801465044071571	0.861139600749586	0.843642282700838	0.784097421338068	0.735616046590586	0.82596660149242	0.88560562040558	0.550875866640226	0.875894776246702	0.784900743477607	0.693913599329165	0.779246015689125	0.712936849987615	0.8386467393075	0.876966699452242	0.639273603586039	0.87958253847045	0.765061214394462	0.852810198350089	0.547614438484165	0.516544974655198	0.914369088998268	0.735327582671124	0.914764796646727	0.78737979068561	0.415324581669099	0.572981824487206	0.672643346574811	0.747134529840867	0.693794279025042	0.808822457051021	0.688228784436644	0.668165299416028	0.872340169575118	0.692640113453643	0.803121583620122	0.81819748799809	0.735317886862986	0.880193932545504
PILRA	0.744615640592204	0.447906378826694	0.590441837720277	-0.0347649049014554	0.214820177074353	0.615145407258546	0.54986344000008	0.390414871273335	0.275733167980157	0.347815873230743	0.411432101774155	1	0.628741223875857	0.0380941359821034	0.294889279904557	0.406939974632928	-0.0207977833482962	0.390177797614443	0.000775959032060167	0.230979219372899	0.233166639388617	0.319530059883554	0.454889505796591	0.487294743591188	0.496110772311575	0.317891363645914	0.297109325240683	0.104188568024068	-0.0499953590717824	0.30597271293748	0.612404288898395	0.480212506401339	0.583075466159259	0.53315901807836	0.423357194250988	0.615092083946866	0.653719741792187	0.427779785661343	0.661285589751003	0.402791620070919	0.397751666578411	0.127776752223674	0.428205102699631	0.661592465035342	0.633241976228315	0.421792308915468	0.522636765135488	-0.094458121246838	0.66119257020779	-0.0387892068827875	0.476324286206975	-0.0011376349600902	0.368804946050508	0.354363635243244	0.281136445914739	0.7498391960008	0.495989012007089	0.426999932162175	0.386771573668889	0.254975002580377	0.493339141473095	0.214770760378969	0.410722111147703	0.495286494142385	0.279734543424945	0.277461389630511	0.580877141725893	0.581029259567058	0.287246142200711	0.252322842181863	0.369701632071275	0.0204945837731081	0.452406535598674	0.113119311475888	0.668220647354704	0.367569998167013	0.487757553412092	0.345255857213514	0.405766935168033	0.207731011424931	0.690417451000797	0.523649628897105	0.572439512588516	0.586581939140227	0.16075191682163	0.445167966110099	0.303641069506219	0.302593801216102	0.875573321441289	0.525207439238312	0.0713844735870858	0.101120574966819	0.53973727643707	0.605693618655273	0.466623228497423	0.186717339394335	0.619604498095121	0.542444410582929	0.641804697443547	0.431179472859383	0.753463005510526	0.12814552526505	0.357955369118826	0.442789725515485	0.378299832192565	0.618621649819549	0.497085796313327	0.321554759496539	0.782319034597337	0.000100291620521834	0.214628922680192	0.386664006951486	-0.0138411560069725	0.200550363581575	0.265947451482239	-0.043265310003204	0.276353478574576	0.286098507894493	0.0334662665484013	0.429369488492772
LAMP1	0.5152582520803	0.869855109427587	0.852255285038545	0.431139865085475	0.701142783954535	0.687556541327002	0.742989625953937	0.446869172906738	0.707636162165179	0.520739191143959	0.755300025193662	0.628741223875857	1	0.617093740796785	0.691596303094812	0.794240609787527	0.443976167264349	0.680129600426551	0.61213927674148	0.582136496318928	0.688358884777798	0.692845209361246	0.822123830401847	0.69433609916196	0.672767682853652	0.751204420488571	0.75254945437433	0.491935672286932	0.457547289758428	0.703384028564002	0.730107132884003	0.609230736733041	0.705616802024524	0.855010414509296	0.80012661326854	0.636538430380505	0.809744459906056	0.814759405048935	0.429847810249725	0.807693625933713	0.805736306819229	0.618855586688052	0.658284431260648	0.550376143524354	0.793234201128185	0.497079043340046	0.614897415059396	0.435056575782711	0.598850484187084	0.519102736520638	0.565752296142673	0.609171568577566	0.675953070650648	0.644163931858701	0.665708075380553	0.562537450189882	0.729609790901589	0.734316581968349	0.661190509202909	0.747199047556362	0.616816690147881	0.568667596163114	0.632216507024912	0.78942874422304	0.65389712122082	0.540236661850463	0.686265205757712	0.72078365422795	0.67201871256671	0.599059595469852	0.708289907262893	0.51340717436873	0.72983438891185	0.310794144289552	0.674367327389009	0.854393902117449	0.785958871828253	0.518320867514474	0.850007871526206	0.63231733170683	0.582793180127836	0.576156268233747	0.772010461253747	0.665837146673268	0.558833531446975	0.572719545420601	0.58220901202531	0.669852810977645	0.70281094027981	0.684227222128492	0.624984940822414	0.609602886627826	0.578807029672575	0.808136651489698	0.72533350438867	0.71819269261017	0.809298537762606	0.690200127709651	0.663857212634627	0.71989543536065	0.430949890233043	0.459441976548164	0.775557554557	0.470515900868366	0.712317104469783	0.758557818637583	0.712743346376703	0.73709096463009	0.929650668698733	0.560258780382644	0.471127801955909	0.754063790575009	0.521807274968262	0.586761150185335	0.748631947243311	0.41008549431961	0.60985127634561	0.534583602417133	0.442916550428485	0.746444399816934
TREM1	0.100639205419657	0.68948602782288	0.546962109536809	0.568240691641227	0.691416421870415	0.163806383816058	0.640427671008729	0.459186215817965	0.626849361420909	0.432767930431941	0.608358518629455	0.0380941359821034	0.617093740796785	1	0.618920372704365	0.605489526654058	0.630194907481661	0.367489829349192	0.777494735500509	0.508620901861035	0.767966381066446	0.743044372246246	0.689255789656274	0.537891514774805	0.550706338672983	0.692835340849318	0.742240064961003	0.586286483295949	0.663733682715418	0.603884518449087	0.548176865978172	0.328444992409611	0.312058218824342	0.532491406756777	0.623337218491705	0.333027107662092	0.454037402964646	0.592100443913755	0.123973815554254	0.689922231111504	0.814961886654528	0.64033139363618	0.478878967228343	0.271743073708559	0.459180542716047	0.398707690972702	0.429039451548019	0.65105162312535	0.271793030011659	0.690840765555901	0.27408915528471	0.701936813738171	0.650052958561059	0.486013739982364	0.654605758566963	0.113550336844915	0.527838484917745	0.493541425190858	0.569632883140421	0.722623967765806	0.421219346067284	0.577040541640749	0.529305262925792	0.525010420649637	0.56693398490195	0.507450259409107	0.338670647538777	0.492270040984641	0.641164530636634	0.500744899969083	0.665427783320343	0.765329927617354	0.667480758861157	0.415078473448301	0.275662936367258	0.740161461002844	0.596941759692744	0.356956235268157	0.751980668001876	0.612132904096906	0.287417472122878	0.359872242206761	0.532027401078423	0.42762050719343	0.653262876570022	0.392609643829597	0.581989397014832	0.569500714972651	0.240278430955771	0.391529152124769	0.805525042252861	0.63184761020618	0.270500261349894	0.482017942866699	0.579089800335196	0.710166135189868	0.57757834523284	0.493365802877621	0.39901016167864	0.528916329623146	0.0026742301547975	0.687105077899676	0.649091057605979	0.359904473679273	0.57258984483795	0.525463563344552	0.564893567995462	0.623019014188155	0.524176368751733	0.783451346868309	0.525008831436384	0.696657311469853	0.741653844823606	0.705440280012852	0.700963890744722	0.542395738111388	0.625052525033344	0.428570228812622	0.544808563371729	0.592823594286302
TSPAN15	0.60629489927008	0.884937767774592	0.741612636367679	0.784310778340495	0.827372602869154	0.497220015575602	0.34576147820847	0.598658031526684	0.940736150200523	0.799635750429248	0.902566973528299	0.294889279904557	0.691596303094812	0.618920372704365	1	0.826535126460361	0.757799131150945	0.751158390843231	0.729404220550872	0.881122501139818	0.749536349494088	0.872433804696131	0.880209628752154	0.875168575971328	0.791077225347613	0.769733378264472	0.824501249940567	0.850522551585098	0.785899448281964	0.85909086024649	0.59142868943095	0.805608399699326	0.695326683433197	0.840813024345646	0.921821419013237	0.733969744453766	0.700839621467095	0.689561520149553	0.515172667917879	0.633823036634818	0.858540065693549	0.909586732197469	0.793251206708682	0.643255199852582	0.795858470368343	0.740847869860368	0.688481768428814	0.768267447837256	0.657579559206916	0.786188190213294	0.787392529583497	0.573496267044453	0.854408545564469	0.859173406704648	0.87987256773783	0.511835657624484	0.800428260826168	0.768664619914839	0.606134693478745	0.843626342105229	0.833158220982709	0.820131974390252	0.173412670158381	0.83301392302474	0.729686391588457	0.823180808542535	0.777894787780332	0.847431340269894	0.876080680560224	0.824620883174819	0.693513646894832	0.592937731487183	0.248528499726454	0.64842886736212	0.737909765398841	0.790334342945573	0.847926516532777	0.777433118772875	0.88885724922378	0.88477981743246	0.547517381513716	0.775070662557219	0.770133922142481	0.764355880677004	0.810198923825184	0.634309117787654	0.820359953707226	0.839463018095101	0.421613735458222	0.846675704215701	0.78147626371922	0.687653487501788	0.709181792002391	0.653311928231891	0.832355415739512	0.903443154578155	0.559672984344578	0.854867553960529	0.679506684105432	0.805327221912961	0.497641957936382	0.466434901679989	0.866952260221392	0.700430779784117	0.914503823423335	0.68977157340213	0.296390143982105	0.523005356648148	0.597835058298257	0.775607603876581	0.634640390666403	0.786020218036313	0.711410723443791	0.6661117862405	0.877892895088239	0.751598711018604	0.780491683522522	0.779472176538143	0.791055112904452	0.821441753965313
NRP1	0.480289321636342	0.894884454217275	0.879272810109318	0.518825322386027	0.796594451437176	0.732141039453185	0.54099740563171	0.342282012250183	0.864108340524442	0.573834921484846	0.859373051512765	0.406939974632928	0.794240609787527	0.605489526654058	0.826535126460361	1	0.464720321277457	0.882949670442535	0.625725915423473	0.833678680605214	0.603329619217645	0.726064401477997	0.864634446561002	0.800805888593987	0.640054101169378	0.778540899309822	0.76654881535591	0.600408129682926	0.517836616479105	0.770417053718052	0.58131626753157	0.652179023538267	0.854631791753604	0.930685176318215	0.911284711303832	0.630603760178347	0.771018225274007	0.882825707818562	0.377138621956806	0.727390013071872	0.806196550441637	0.744642420356173	0.700396041358595	0.537755085181519	0.826853194105966	0.484030865169381	0.685992849798224	0.531703810908899	0.609911675400302	0.600212629705723	0.663566932450231	0.5745953479343	0.704962681626993	0.720607497725457	0.721509449407124	0.58019198527153	0.712558958090273	0.806561790100303	0.552623618989105	0.735942238898159	0.711848191097415	0.663888800471275	0.431106819845076	0.860393015091297	0.693852336132883	0.602791300334079	0.747774013346875	0.796351564117949	0.686426093917951	0.748902019170573	0.693798345623712	0.611069543808656	0.475278017645121	0.34378543562044	0.768496241314824	0.825281673782802	0.803707393063951	0.685662299856237	0.827276720334254	0.678806093900154	0.619711937818795	0.608430981492001	0.792276294840043	0.749837657666007	0.549408161948582	0.590796501546661	0.585399304128197	0.844967854317242	0.563626535300678	0.739736168905361	0.673277507660168	0.53531465991821	0.711787305121346	0.825985639071857	0.676775796323547	0.831596706441833	0.614468608473695	0.729087023401797	0.637297533273166	0.773482698295363	0.360350716575385	0.503775670824461	0.889047129782892	0.51892062341011	0.7630601061543	0.669275148505869	0.523622434665379	0.680984133798918	0.723228681905366	0.657881716906887	0.485135537267658	0.66277318587125	0.510143460313479	0.517079688037956	0.750797468665237	0.467803554654784	0.592391581396278	0.729794619395703	0.531221085698968	0.79390859766791
RPSA	0.403513862880734	0.681171334844752	0.383284940771708	0.963800125959318	0.745725803114253	-0.00296159184875751	0.157704278997318	0.704425142591435	0.75423698733931	0.808835208333372	0.706481569750964	-0.0207977833482962	0.443976167264349	0.630194907481661	0.757799131150945	0.464720321277457	1	0.326613011386425	0.80256937140837	0.606179278036707	0.873720296343806	0.832787984883388	0.693278767321978	0.661308545421846	0.737638627850051	0.638700605970699	0.758911103128092	0.903321865125025	0.930090708783618	0.736070412205422	0.475332379450706	0.669940380752719	0.23310157365514	0.46475840426771	0.653777022608733	0.525293339159764	0.459377648127173	0.299697837489378	0.366556078359078	0.51935760989735	0.729649288481517	0.885458136258768	0.669174642869595	0.466153249064566	0.474287922241806	0.766195630131668	0.444943437708083	0.917920323278362	0.409901088454759	0.897099612823174	0.596073742420667	0.598496697043381	0.782170370420772	0.738208572645831	0.839615326021142	0.182448654174444	0.712555433391179	0.547150276053927	0.643613587099571	0.846514869666164	0.672829541682921	0.818701904000188	0.0546210308911156	0.517633261673948	0.666133278235182	0.815987314350149	0.557135982749659	0.562569819559751	0.877659103108164	0.688462661359576	0.641564918679257	0.536011940505885	0.132820145882992	0.812715476105749	0.30640109629865	0.623529889367074	0.684879906440129	0.619963712280977	0.7458175144377	0.907573158368534	0.22633791171547	0.625528963748955	0.524709415343546	0.480389010742522	0.974310284603698	0.553818504384033	0.885979338302823	0.636738510336171	0.110428631073443	0.619947722701033	0.826156538517285	0.87229956248427	0.36847880001752	0.194593311219513	0.749902442398949	0.778474422367431	0.420842324463611	0.673935752632104	0.509674038342349	0.631152585865181	0.322624465931845	0.450820954426162	0.622574132448252	0.599729380954723	0.822772587497039	0.56732578351623	0.129864673017335	0.378623099131239	0.288214836478953	0.799780315509535	0.704740468518412	0.799878562132878	0.885477306288552	0.777400940958351	0.884455209875439	0.964895425900832	0.877280078351813	0.580152047023322	0.92456848750832	0.673168394624211
STAB1	0.496291769585793	0.804143104407425	0.860073215582394	0.397578521653967	0.710808678762406	0.844944203414971	0.340974882848859	0.234752031961702	0.818439109125796	0.52233484824605	0.80892795432278	0.390177797614443	0.680129600426551	0.367489829349192	0.751158390843231	0.882949670442535	0.326613011386425	1	0.499525440738934	0.863454915010635	0.447952562437139	0.57153047458369	0.774930135194138	0.755474615516257	0.54316647873974	0.673104139237536	0.693952144328188	0.51959707496944	0.396573124200142	0.700401477221437	0.488079282255317	0.637209743470924	0.916632055134507	0.902463631196099	0.873932313564382	0.587531863777173	0.743439516330594	0.854455805507141	0.379425562163489	0.59866090646623	0.649062410077446	0.6756186406136	0.665858941073311	0.54164318159023	0.822798458521148	0.394881639055174	0.665432448481858	0.389927562402439	0.651998540646197	0.470543433264253	0.679824761091808	0.392175115323762	0.580470403483663	0.706307988965071	0.612535154557128	0.64166416907342	0.615603154437054	0.776363421065775	0.434546954445296	0.604998427902683	0.703623184192986	0.588179539950733	0.289350680710542	0.874107749747866	0.612429545507829	0.531605577287154	0.763487715700239	0.736252991176668	0.566729542470139	0.719017283613379	0.595084074306788	0.50017333464304	0.278147932000062	0.289924913582625	0.79535578685466	0.686967927530467	0.737744110347467	0.687649334886528	0.687472640397248	0.566750238287572	0.615323170233622	0.56863988468829	0.782460603011663	0.715203052195746	0.410668729828505	0.566469168208102	0.467585888063381	0.815694360404911	0.542400386484774	0.726144608533603	0.548270581319754	0.402612524951441	0.770842384210852	0.780404324412229	0.575242189988626	0.744135044360947	0.497213283647289	0.65176708833086	0.618524013810985	0.72291011927229	0.383084532164737	0.385544463007286	0.863584194454644	0.516288398666949	0.686016805608414	0.575078398127781	0.382085220257015	0.562730133106557	0.619167299407397	0.486768747736373	0.398974621282302	0.534901244008715	0.348068520239449	0.3283556127818	0.618875396613798	0.340979344520613	0.462956468809522	0.748307127509373	0.404945041588372	0.745060759857119
ITGA5	0.190994414466122	0.770243432188917	0.57430910006144	0.761473114191933	0.821871306106756	0.235680416039842	0.405740737717229	0.464453968073674	0.755071113113766	0.601373590950784	0.693054537289251	0.000775959032060167	0.61213927674148	0.777494735500509	0.729404220550872	0.625725915423473	0.80256937140837	0.499525440738934	1	0.641886691353104	0.864256420563912	0.734932282272164	0.729233219186794	0.619184610695308	0.597383098302095	0.72907053387546	0.801101052915548	0.717038055951052	0.793699828375914	0.732425576022884	0.514258333303476	0.532007813284292	0.395917346742598	0.614710386595158	0.707372348234664	0.387477187262876	0.546062118437588	0.581343252420924	0.139079006472476	0.753194046493302	0.753781184174184	0.810329188817775	0.597253490199862	0.327849940310584	0.546333412702481	0.481895926147421	0.43812411827489	0.756123831651451	0.354804856503684	0.837268279724449	0.450902837138647	0.778113709307985	0.663254080514529	0.650436890380005	0.731919954068811	0.141465645934259	0.618167641506363	0.642075866361686	0.688968326858611	0.848646048277423	0.531586449605044	0.717379318329741	0.417912865693521	0.635166966989606	0.6902301491897	0.607157792074629	0.501535752826882	0.484787043813407	0.767328418318566	0.650062779495937	0.721499996775432	0.700385366211194	0.465662383219737	0.529461730011153	0.308494469872991	0.787474651536301	0.690087126402522	0.508100689556379	0.764386990037942	0.758223236016673	0.249270688294752	0.409655893476521	0.588719303274136	0.44593179631138	0.801570107538188	0.501141699194127	0.690068326248369	0.696244645464523	0.22497545217722	0.525612006906937	0.863833265387864	0.844878691637262	0.331449012998442	0.423649103296944	0.66096575914918	0.851446407390653	0.589044863644618	0.539065079198305	0.473986250421766	0.63396626573813	0.0945451331356156	0.614591925429617	0.739566244217855	0.430864633709536	0.723912139781436	0.560440416913544	0.439318601105501	0.659730640649754	0.464884163855355	0.782090602754291	0.553934062188549	0.790166820200641	0.81077829625895	0.691561641978798	0.8461818571437	0.734452616794511	0.739315437278347	0.549698532088128	0.70268200862704	0.715353023490526
CD93	0.54891518890741	0.834056416907934	0.758386552725207	0.652633418782613	0.807821729722697	0.581324457184502	0.24746776058377	0.455809109354289	0.900248541868909	0.733066337411957	0.878474345246648	0.230979219372899	0.582136496318928	0.508620901861035	0.881122501139818	0.833678680605214	0.606179278036707	0.863454915010635	0.641886691353104	1	0.621261623956582	0.762390215722997	0.83877124479327	0.846019785529767	0.687725127243227	0.71689766183355	0.789965177945913	0.781384254031413	0.662954695076564	0.806868854277047	0.502524056297353	0.728822713956304	0.780573845892802	0.825137230063442	0.905366769981523	0.677585033009793	0.694100846884221	0.72188960384922	0.466560391162175	0.574545815785367	0.769889503951983	0.862708009757882	0.767754659425346	0.618843410643962	0.784245686431625	0.623600636665356	0.731561604935512	0.630899676891659	0.673788082914294	0.687966630900119	0.776970473559129	0.438782094019727	0.752407363856668	0.818806905741031	0.792960522202476	0.579335748135883	0.72157881504055	0.77192615120268	0.515084982052838	0.725695166388273	0.82705046121937	0.773365703296006	0.128289786315333	0.848582720953584	0.689821358293773	0.733761020575534	0.775582713760881	0.801538764091499	0.758530842674732	0.815620186077257	0.631348622941576	0.612364234011882	0.152677297103931	0.576098187924248	0.761586630905814	0.708007814690936	0.806633673008043	0.80738874524767	0.771209822024605	0.755750579403834	0.596049945193105	0.709619599100393	0.786375146747106	0.780054173617894	0.662282205626086	0.6355160662586	0.69663987084705	0.882346988599071	0.40473329200578	0.805257273822901	0.733488909373555	0.560889491853189	0.78969987419088	0.648811672274715	0.706361272408556	0.842748228901981	0.464964565650902	0.769915478287808	0.642255107005814	0.763198371586743	0.430655724923448	0.487775145092301	0.891525603727278	0.671867504971255	0.82438192635707	0.622786733520936	0.234066907912707	0.485979705251544	0.491896267024359	0.669509181575756	0.574128467700567	0.668602596943099	0.574612791110968	0.515244392879973	0.75814055990814	0.592944307595727	0.673180978942734	0.836897463058027	0.649566449077142	0.797699187816566
CD44	0.435577467253438	0.821788593263938	0.634049077417182	0.804877815381284	0.837760683338268	0.231779729976385	0.502467649721574	0.727518151155719	0.756688327734552	0.763522834707602	0.770763166806069	0.233166639388617	0.688358884777798	0.767966381066446	0.749536349494088	0.603329619217645	0.873720296343806	0.447952562437139	0.864256420563912	0.621261623956582	1	0.85833229577645	0.826709711086456	0.737029861180285	0.81237361549064	0.768447187873494	0.871562632712003	0.809142730523233	0.815688454906818	0.782915965920258	0.704003987709285	0.653019589230916	0.422999606018727	0.612870570585172	0.744485970071615	0.57496002617792	0.68430931496228	0.532281748723857	0.401418590236446	0.797345536228071	0.85677322908401	0.83291456480219	0.757351338389108	0.566666104828967	0.645800106276514	0.70685307617519	0.585798171758344	0.767555657002875	0.554874343399175	0.819498962295923	0.576316482218644	0.671382631025212	0.798256948556647	0.736572245826284	0.833299737372402	0.364604971442858	0.804247940438324	0.660636394020141	0.827770930646528	0.907406950358622	0.704636589828267	0.827629402625407	0.463306359968155	0.65291714277338	0.795375241677904	0.747334035001878	0.656625904823439	0.612386530782595	0.853399055393275	0.697562845443825	0.833299160702907	0.678495104630423	0.517351457269124	0.712248990632062	0.398052470957188	0.785836355716057	0.802226274909535	0.596293855803772	0.835986188736446	0.838582946777094	0.456156331177616	0.599478741162768	0.707410824751794	0.608614400418197	0.924855617300542	0.70783639237687	0.856806080302261	0.717390240982848	0.431896470176839	0.638770136112531	0.890154441634106	0.896495710012339	0.463288841750195	0.41302358046421	0.807012659861939	0.801594522875438	0.730707449793514	0.700248464994599	0.660879196859479	0.717324279260505	0.353922283580155	0.663763357386189	0.754633371099734	0.638131571199711	0.826635593275853	0.764548222311973	0.51197535269682	0.65840574439421	0.580032515823496	0.776049625989357	0.746745151160674	0.918166101219348	0.849657894799543	0.841139043017486	0.915429209608883	0.785384200789957	0.901251960830493	0.609291955077998	0.770858161539444	0.818377333657164
