""	PTPRZ1	NRXN1	NLGN1	EGFR	NLGN3	RPSA	NRCAM	GFRA1	NLGN2	NCAM2	ROBO1	NOTCH1	CHL1	APLP1	CDH2	GPC1	TNFRSF21	NOTCH2	NRXN2	LRP6	SDC3	NOTCH4	RTN4R	RGMB	NRXN3	BMPR2	PDGFRA	PTPRD	EPHB1	APLP2	PTPRS	PTPRA	NECTIN1	ERBB3	LRP1	FGFR1	NCL	TSPAN15	CDH10	CADM1	FLRT3	DAG1	THY1	UNC5A	CNTN1	NEO1	NPR2	PTPRK	VLDLR	DCC	PLXNA3	LINGO1	ADCYAP1R1	TRPC3	TSHR	INSR	ADCY9	PLXNA1	LDLR	NCSTN	LRP4	PLXNB2	LRRTM2	ITGB1	S1PR2	SLC16A7	DSCAM	GPR19	ADAM23	EPHB2	CD47	ITGAV	SLC16A1	IGF1R	ATP1A3	EPHB3	ATP5F1B	LIFR	RTN4RL2	LRP8	MOG	ACVR1B	ACTR2	ADAM22	DDR1	CD46	LRRC4C	SMAP1	ANTXR1	MCFD2	GPC2	TFRC	LRRC4	PTPRG	F2R	PLXNB1	BMPR1A	ACVR1	RYK	TYRO3	ASGR1	TRADD	SCARB1	PLXNA2	ITGA6	GPR37L1	AMFR	FLOT1	KCNQ3	ERAP1	LAMP1	CD9	TMED5	CHRNA4	SIRPA	JMJD6	TSPAN17	TSPAN5	NRP2	KLRC2	ABCA1	STX4	SORT1	CD82	CANX	CD99L2	TSPAN14	PILRB	CD81
ROBO1	0.988944764058627	0.963098855809726	0.98896402847249	0.944036196538303	0.940192364133991	0.904074202146758	0.988767273262866	0.986599602758192	0.942932361046738	0.969885588322251	1	0.969744021305657	0.960263690380302	0.876099676010386	0.981075134603666	0.922583237595704	0.933203674552118	0.903873248260041	0.956294772456293	0.984128073890546	0.953694118438793	0.841320098896949	0.85587325557615	0.988159996966054	0.909040291845551	0.986967928309833	0.948177882160995	0.833621838611651	0.950590707189049	0.98457933055528	0.94053057552579	0.977173754932313	0.957738192818349	0.931932368193796	0.96881182778653	0.951272875384498	0.972237203583889	0.873557927126327	0.85023785140746	0.954396361859491	0.955250197071726	0.964153860880023	0.924621985159854	0.863403059034702	0.983471275016699	0.950643780172695	0.875561203646307	0.966685508123512	0.928537683112865	0.868856110178108	0.942046067109919	0.924852822113994	0.887464811183268	0.919282430940314	0.934658348310426	0.973377767979794	0.914885047325973	0.943961484747554	0.959720655433758	0.92522719892662	0.977385258110948	0.90198626559296	0.947410209897704	0.970526793470603	0.911401744794056	0.956236463626966	0.968324843375631	0.926315894572899	0.963967757611184	0.891931034321975	0.977764921564735	0.981679440007566	0.94624502099628	0.981993564242011	0.914910527691072	0.903601121917374	0.903140338580506	0.816935112338424	0.900353863863148	0.975227055614211	0.784240610157765	0.951088605545797	0.976243597287169	0.982007812441666	0.917210247850822	0.968464132969397	0.957735844879281	0.946316094609528	0.96421088606164	0.961721838801292	0.922096786267118	0.881250526198557	0.971350530046576	0.967772165581133	0.957051121936977	0.944484050210071	0.941442118070373	0.879536690317315	0.969735772797313	0.921982889201155	0.827994510678591	0.865034123936858	0.933917467478148	0.877091036044936	0.918126007537282	0.894915332468025	0.948916744024619	0.924451568498	0.917113759597564	0.931637870905256	0.934090210796566	0.712589905719083	0.884987714833359	0.901435925651429	0.888082459817023	0.937171953613763	0.852040371770741	0.956884671370481	0.681410158155375	0.92301591274963	0.618851018102144	0.934286018503717	0.854251226843518	0.852919977636128	0.987728783716168	0.936151650894686	0.77385325980517	0.942424586034376	0.907740280235949
NOTCH1	0.951111547079753	0.929943930002434	0.976772796832863	0.91550279995038	0.970878992655132	0.948751769489679	0.966572724519544	0.96620013061453	0.976101967919112	0.923608830654783	0.969744021305657	1	0.920541100440097	0.926782226514269	0.971839664502087	0.954136139938667	0.955723480195582	0.889944382449061	0.985696651199679	0.963001718411698	0.971209551135322	0.854771021776211	0.916831879904406	0.9783891993962	0.887261530318279	0.966211490097279	0.911258522695331	0.775291389498531	0.965422031933204	0.957349369140879	0.888607258177285	0.979359135066507	0.974894801166363	0.942717184397024	0.986923632268075	0.951927335864927	0.921769531652038	0.877786552825237	0.819813372109138	0.964010376981917	0.937748563980043	0.976922726140966	0.957429425636906	0.89590227900119	0.955167229868673	0.943316608865118	0.880454376051056	0.941937572882201	0.930511512229868	0.836238242284528	0.956422207968468	0.956288723018875	0.892275231121076	0.910337444325326	0.883595907972531	0.96029076224637	0.899823487402249	0.948636277336433	0.958135597737001	0.949110813410383	0.96196564997464	0.91577859138738	0.902753003010664	0.958623628584063	0.935406447164819	0.911538490300924	0.979753827087857	0.907803762285249	0.928870148952988	0.918547357974461	0.951191543236245	0.958627625399131	0.942846503470897	0.962537678090903	0.949253517683677	0.936705409086422	0.951246065172068	0.774422496602385	0.916698174270162	0.954811569289512	0.809178752063696	0.953428759806379	0.972942910736296	0.944204652038674	0.961723739269467	0.925510914481062	0.937850890329779	0.970488535441086	0.951820637971176	0.963432285344338	0.935480496024679	0.851437712398379	0.975368700388377	0.928184466583713	0.963972594185381	0.973038397583771	0.941016957165448	0.883191097603529	0.95626324155292	0.95605434399879	0.851263845119634	0.903950060358865	0.953851861357731	0.88028345508933	0.902788116858165	0.926385197895808	0.939819008623501	0.929017233165279	0.893629982660578	0.906920599569343	0.959215375433572	0.722891958322615	0.859759037452764	0.933923242404073	0.90320079240944	0.928150234812557	0.912871095097244	0.968946551441172	0.65958586306911	0.915281019691223	0.604685620539202	0.945366967774931	0.819730546677412	0.893429190964391	0.970247876171402	0.949460743575487	0.78344108976044	0.945349015255326	0.952277244166068
CHL1	0.968457559282862	0.975459887237593	0.954518072381975	0.957804674670807	0.879543363273727	0.843307974825711	0.962052398385588	0.948247906116544	0.88378156688341	0.969627414847834	0.960263690380302	0.920541100440097	1	0.798414123556126	0.943442702860238	0.87051774195665	0.858758201234137	0.902395825335224	0.91367146500184	0.950828099781813	0.914118401975663	0.824864148458275	0.782335393003983	0.937133294851163	0.90451826683946	0.95714322350058	0.964022054286052	0.881783202920536	0.882575420060034	0.948546478728378	0.920531978506595	0.938368034904635	0.905624173325766	0.874036134398084	0.934593315893589	0.933387145658257	0.942885391266064	0.793770885200691	0.895248384941396	0.894928614189693	0.950001333884924	0.918436375153589	0.856521114860497	0.811939218733566	0.957933477453865	0.903349084982849	0.842749314113459	0.924839279726938	0.879608006607609	0.884158029417256	0.893526464662851	0.894814300882622	0.904297537393903	0.899728894696289	0.914958295583884	0.93825172956121	0.882188156348252	0.904290655837875	0.920110961303985	0.878915312134566	0.955675163142622	0.863514071039165	0.948466780811265	0.933471502136066	0.858905473033592	0.940012658336668	0.9163312517198	0.90898679791675	0.915699580137822	0.818350206920958	0.94456518647162	0.959412503101566	0.8900940558798	0.945178445176711	0.860988474881766	0.86064535641645	0.836513698163009	0.886354270283844	0.863088768232418	0.938949349828053	0.724339949704784	0.90498186028094	0.928444071612819	0.960762896226718	0.858707405457213	0.948189159929824	0.957726626381471	0.898925853430135	0.927299881235983	0.93342069866105	0.859640948745239	0.865686556355272	0.935655366217298	0.960806247047709	0.908434386059241	0.886860297620537	0.918706550255794	0.832900012107869	0.926168127858949	0.873818152848596	0.823394713138493	0.78773180958898	0.858585955162234	0.839831254841246	0.872377570486412	0.813684178262033	0.896568110867112	0.885803621722519	0.913111955345954	0.916132334239736	0.873108419882302	0.705692995833049	0.860472706229553	0.844053823349205	0.882023451777154	0.915563346209089	0.781811719934126	0.918916812933283	0.73840846837924	0.914128705806513	0.658254506966433	0.902752293938648	0.838466613078258	0.843817514487481	0.94454660188363	0.884378226200537	0.762923133347009	0.911294570941685	0.861487741452573
APLP1	0.832524169666624	0.787509158672413	0.891246236523059	0.78782571237399	0.966937924016374	0.952904939603115	0.861705557413613	0.883478324054371	0.96357534198893	0.801170368435298	0.876099676010386	0.926782226514269	0.798414123556126	1	0.905589583056538	0.945202213038988	0.965595702566157	0.789067975107956	0.944274777076035	0.861809439001666	0.942765751815827	0.784005435370392	0.955306871817828	0.898847563274071	0.784272697707916	0.864061432208712	0.763753079073086	0.63163597483771	0.956961097884082	0.870209226797076	0.750271496153834	0.922704759461131	0.938263237385382	0.918285571035329	0.920904226062819	0.8372534922716	0.825096023479202	0.916824021005655	0.67671233502793	0.955304568499229	0.837202496933313	0.9338733805119	0.958451424041601	0.880204419990126	0.851144515239973	0.882515456342839	0.814484537992477	0.868166780953512	0.893515453763135	0.722224758743919	0.907880113504781	0.90753520634425	0.827183782666461	0.821382518031721	0.763872131653936	0.877942494035906	0.828302367500564	0.878340611916146	0.891836586512791	0.92106984491353	0.864887710095443	0.867571610053925	0.765110159549531	0.8900451518632	0.876761092657574	0.814977646129124	0.924786688686755	0.839567136342026	0.847124173870048	0.917915514252547	0.867964820526474	0.868855478893074	0.87416533264144	0.867157824041145	0.940499205032495	0.909518087951285	0.971595581834567	0.63867540050761	0.874943675627491	0.856781856356555	0.870978071642382	0.894236356512091	0.918140205393405	0.825236344923992	0.973407069092132	0.806357139155689	0.818725723567464	0.937286782959781	0.873858253040504	0.902039671265639	0.909673750195847	0.748591035683009	0.905053284704656	0.801513747396521	0.912257284524386	0.945061940555684	0.852306654795902	0.807230128040773	0.887644872646025	0.94053754364366	0.803876735298492	0.922773962954377	0.950276361973056	0.810892457391418	0.833593685665471	0.948327994446199	0.899196240621674	0.896160523980184	0.767021832073547	0.841099977287374	0.958855088696921	0.752043443374551	0.786986834755617	0.940155193927049	0.857222258217649	0.841360476851542	0.928461191638434	0.934804617298612	0.536132162349512	0.829796313847939	0.499696793535116	0.893001275873329	0.759991857734145	0.866708231802519	0.900128550958911	0.91412744949767	0.729017064764222	0.851732656301443	0.962203804170241
CDH2	0.971702791005487	0.939945906384452	0.980787748639703	0.922993265041109	0.957791271665317	0.929956822098391	0.979772433418848	0.980671133351236	0.956118525526694	0.944519518439467	0.981075134603666	0.971839664502087	0.943442702860238	0.905589583056538	1	0.94462243362632	0.950771319340866	0.892390364599707	0.967783090597698	0.971235577863167	0.961510240828028	0.845848435357229	0.886009664795452	0.979793339348163	0.894431772202147	0.971876172406695	0.92460510638886	0.80337544868753	0.958290200506549	0.977734149333599	0.917229163457501	0.979923609638753	0.968781908136197	0.934397762444725	0.970275850989611	0.941666969142838	0.956774565285018	0.89218236684142	0.833304849184323	0.965673400641178	0.952530108813657	0.971603564946871	0.947125202404453	0.88052394697397	0.9763232154057	0.950036525864252	0.873020124317188	0.959836396253121	0.92545556767232	0.854646270425364	0.941379975451916	0.935722046155119	0.894778495085489	0.921158213456656	0.912895896452999	0.955423217998164	0.90137344169742	0.943465581632217	0.953658094286679	0.92961967319993	0.966441148167984	0.902440419819101	0.9246028702594	0.968389869905819	0.916749240143626	0.943962627345141	0.971917762280519	0.916903100964529	0.948251924696109	0.902985481013226	0.970604294954129	0.973433191748677	0.952388064735613	0.968863589885945	0.935005815872135	0.916634403432501	0.928602037503365	0.798507466808937	0.908179061487559	0.957189200610846	0.808295159008283	0.95255261000658	0.975132107107584	0.961365518587683	0.939815006897685	0.951187970611189	0.948502462512682	0.95997812140859	0.956716952470985	0.961799367335923	0.934632158178839	0.869104768166616	0.969598750318286	0.945043089512156	0.953433384392652	0.955678934698913	0.933093750436962	0.889279041602041	0.965658061747839	0.938063503348896	0.838451869292132	0.888910946829533	0.946137401780234	0.879781529885961	0.927174218593735	0.91175074259242	0.949598172713556	0.944190759371614	0.900043156460476	0.922058615687135	0.951241655401575	0.724894795537754	0.890308233950502	0.918379661781417	0.894068121570969	0.931960752354573	0.879799933969143	0.966690323813375	0.660507792137794	0.924707203134685	0.613122055466842	0.940209513672339	0.847146586961684	0.866679946863032	0.983429725515077	0.938566025594659	0.785297118423561	0.929405830028847	0.933703459105508
GPC1	0.904811536074514	0.866558417014027	0.929855085577215	0.842016359742932	0.970069297581784	0.975105282514614	0.912787144587794	0.923501515552078	0.96983583939415	0.861657259739709	0.922583237595704	0.954136139938667	0.87051774195665	0.945202213038988	0.94462243362632	1	0.952382853815672	0.83378734364459	0.961089574614169	0.903910417168836	0.949204575185143	0.841791375239513	0.952014237909275	0.937707339053025	0.833603517304887	0.909128469400277	0.859098632156155	0.674492857060502	0.944476624089766	0.916080215254521	0.819227438788679	0.95210492587652	0.947720637198592	0.902645043449177	0.951392061888214	0.895790181122295	0.881352586287662	0.881286379428871	0.756094744590501	0.948121495923153	0.89095489553814	0.95346701384236	0.979163873015332	0.875566598975142	0.919600473404343	0.901187569384619	0.851703918733837	0.909259829292639	0.905698933021188	0.774715175640076	0.906248193857156	0.938083854600185	0.835988450441925	0.874121051387259	0.827436368782122	0.905809640752916	0.857317377297045	0.903384849787122	0.914964078788585	0.939320373018319	0.913913965125518	0.886011820552649	0.819868762755203	0.924616007107758	0.897836996677451	0.85956252247559	0.950176127821573	0.872782319057309	0.883815395431504	0.904325263191356	0.904616756926764	0.914051568117343	0.907105815805188	0.89397422032361	0.957606303346364	0.946361096047177	0.971934287150526	0.67904972681195	0.924208363571463	0.883089899930896	0.778167300889549	0.923518059622083	0.951341546672626	0.881673438280066	0.967501646361401	0.865850905992386	0.895657197982579	0.973826512615435	0.914851866768935	0.942104995947333	0.944657255607348	0.773462576830324	0.94324918168564	0.856212498033553	0.947383494215103	0.943442325072532	0.89823102448142	0.855010970402496	0.925766226586857	0.951214450785686	0.847866376808267	0.925869662888093	0.935724474374011	0.82776244644806	0.864510316623307	0.947837324132483	0.914212516969929	0.924325923289384	0.834728852190006	0.858322504914494	0.957293341531976	0.703213756859766	0.803207954357601	0.948492442308203	0.870697026485289	0.897650608169343	0.923550438563725	0.954206992585376	0.575424153908271	0.902066130029133	0.521707230285522	0.928109192242206	0.744190210399557	0.883134694967486	0.932293890430844	0.940045661235909	0.749023596666541	0.897545434359117	0.967280866781934
TNFRSF21	0.903710319659653	0.853972959552864	0.942936106685124	0.841775601184956	0.979652182454879	0.955546486740714	0.921722389779418	0.938065945174138	0.97981148401411	0.864069885008785	0.933203674552118	0.955723480195582	0.858758201234137	0.965595702566157	0.950771319340866	0.952382853815672	1	0.838420366207251	0.960873489187389	0.925142136168232	0.964749335653807	0.804262444607497	0.94415394710306	0.952516722428324	0.834522006971339	0.921622923199186	0.829850571802753	0.680488600633572	0.983441982126267	0.930597380950315	0.824285874805382	0.957916361830859	0.962150602984542	0.946441332760413	0.948696400500606	0.889663942744401	0.89194260032836	0.932251244028257	0.714294285370006	0.985481550904676	0.886974636134039	0.96751773572222	0.974300301333697	0.887973141479244	0.917349296138132	0.925041102087314	0.860090647542635	0.921743548536613	0.919635087593868	0.785752179562202	0.9310484894259	0.923733492880106	0.851332406994474	0.87588024945158	0.844526048129052	0.919715647654149	0.880271476710519	0.917942730449377	0.945458476538268	0.923831267055339	0.91620733071653	0.88895224870313	0.825111824873637	0.928208331068622	0.897249984207837	0.876781525908846	0.96376261752471	0.871929904728662	0.909508489305922	0.934411366318527	0.914525958546815	0.920989023921013	0.919905508705602	0.923738153171836	0.948825947540594	0.925024272767226	0.965022728840293	0.678842076041928	0.905059563155757	0.910906070139214	0.837498928954432	0.932931977001292	0.958376012884951	0.892936621653965	0.9746581354006	0.884499717879652	0.885452207325447	0.958095584797023	0.910458037280069	0.932759135400794	0.932300966476642	0.805583024573627	0.9455931670815	0.863832884823861	0.950442974393558	0.966983052928394	0.877458405968113	0.85440120721749	0.940518201492143	0.95176404588798	0.812466841858777	0.929030832285227	0.977838327494769	0.862095008369179	0.891379417844754	0.950314122185154	0.920445590885731	0.930791438299727	0.826682984798938	0.876577727729107	0.965589569465077	0.722373386867874	0.836778673898423	0.951707162874103	0.873959650757454	0.881222264111436	0.924474710175876	0.95141392853879	0.555565695776929	0.865457693434694	0.519744969707981	0.91976757151442	0.779670025883496	0.850865413188292	0.950282558543553	0.933751404873083	0.746227882282753	0.889538013281364	0.951741267126356
NOTCH2	0.898033901619107	0.906152626252106	0.902868895705424	0.927555648132902	0.855373041801361	0.824469144072405	0.909323804396635	0.903448254300758	0.863881530247805	0.895183294896812	0.903873248260041	0.889944382449061	0.902395825335224	0.789067975107956	0.892390364599707	0.83378734364459	0.838420366207251	1	0.883747430723596	0.890602462501952	0.893729540119564	0.799000281665362	0.773008436879053	0.904158500047745	0.858713402483776	0.900937621534491	0.896117525119265	0.819350045738029	0.86503320550386	0.892465817343834	0.848388052970542	0.892354001209929	0.877038885900991	0.884030860245848	0.902572612483999	0.909613739100688	0.87363204657996	0.743256216607387	0.829741484606212	0.860681464069356	0.901028375286208	0.878865085300522	0.827207940616139	0.8323676140254	0.902485044591366	0.846590957985379	0.757335027745054	0.883259832773294	0.842048850873141	0.786292371509214	0.875570908675146	0.875990266339125	0.869808807407956	0.844406977156191	0.840261337227719	0.902384034086641	0.825900360752953	0.879304506403193	0.882892183108995	0.847109417193802	0.908951580373336	0.873136660085112	0.886853912010982	0.885901368842251	0.892868661255483	0.866087658248679	0.879460565626966	0.881118920283763	0.867590667290962	0.82515289115481	0.883005842366388	0.911542837585905	0.872970376430855	0.906036831145508	0.837905959811625	0.816264683338909	0.823431306150579	0.843730291610018	0.791009212990818	0.895031232395004	0.685314258706824	0.882185671653217	0.888431713978812	0.898715737492093	0.835749808591009	0.886965908028411	0.885181520292739	0.863119628425609	0.888065560405462	0.892702923233558	0.848793238442307	0.860649421246755	0.878744747334731	0.88782951502148	0.849522206622818	0.880739977516114	0.876415537976131	0.792989687244522	0.891168910399715	0.838009247665714	0.802585039480918	0.758787547075688	0.835842133591442	0.802087804017605	0.853143863656916	0.799343094591387	0.870631674984051	0.852570891518645	0.84308877933596	0.855605166991602	0.855439838776894	0.677712563977095	0.825729194401612	0.826190537880985	0.832256393954325	0.870949135617726	0.795308296714687	0.881737975453247	0.685092964072121	0.87942734486242	0.674752026972572	0.864755315140617	0.800953292783266	0.813410133045085	0.889601637021649	0.840638078619058	0.770282691465901	0.866300771818017	0.844710760598884
NRXN2	0.931988240277784	0.91812226619227	0.964902776630643	0.912967936825808	0.979515141610469	0.96552738368866	0.95394022115937	0.955914705961903	0.981666179325482	0.905570938616428	0.956294772456293	0.985696651199679	0.91367146500184	0.944274777076035	0.967783090597698	0.961089574614169	0.960873489187389	0.883747430723596	1	0.948066238651582	0.976866843094748	0.845603961061139	0.935114520048622	0.967550146888592	0.877739951048499	0.948808695721196	0.902314619430871	0.764273826280829	0.971774709483775	0.941113144560285	0.863245556586363	0.976599324819072	0.976806917370421	0.944068338303097	0.985839159494483	0.940637894979773	0.901145698298666	0.885175718107884	0.81454390158521	0.967168358360069	0.938065704046455	0.977028752672898	0.967962490123595	0.897495198656039	0.942640542448986	0.931453446740642	0.875274856549361	0.930674910116331	0.917860197691893	0.832967628791574	0.950867745182182	0.968150704916094	0.901004430923305	0.907416184582444	0.86641924565747	0.949404539546649	0.880965460368528	0.93917618299496	0.948500895277265	0.954695315425354	0.952367777996267	0.912498498363525	0.882089609130163	0.946131774211867	0.932116698978833	0.895533003525634	0.977335123182384	0.903667834869947	0.908748421717386	0.921956461515343	0.938883990872797	0.948712883497731	0.936582691624091	0.948887443583189	0.962679990938832	0.945943311660386	0.967543723479353	0.765146261744353	0.92152278538219	0.93714432775945	0.805520144575333	0.952638123977805	0.967941001037182	0.929067902162137	0.975181972777092	0.902438682418842	0.933045461605776	0.97813772379535	0.943541293384879	0.957784606965108	0.942436025793683	0.831923698139584	0.968016379822801	0.906162288025613	0.962348768310476	0.974470514227414	0.934922609630575	0.870530888987484	0.951044877296985	0.962418657824161	0.866335729312734	0.905641204735904	0.952859382523713	0.864968351330969	0.881400485705476	0.931828063853809	0.934968771223547	0.933623363483977	0.876330270258149	0.903016815697793	0.962425416816037	0.716389318738021	0.844670939863267	0.9498572287555	0.904072135225705	0.923949917215869	0.919368046325298	0.976246470351004	0.6427017587615	0.924934613564929	0.588942716725294	0.9468184842371	0.800469773040283	0.904754252062925	0.95759987265849	0.945009789062521	0.789113498099304	0.931267282275052	0.96731752709157
LRP6	0.978905962102505	0.958395032043844	0.983131929520678	0.930058995449638	0.926691889123532	0.884797299910427	0.98268332909972	0.976861509409183	0.932053438834146	0.961742710759551	0.984128073890546	0.963001718411698	0.950828099781813	0.861809439001666	0.971235577863167	0.903910417168836	0.925142136168232	0.890602462501952	0.948066238651582	1	0.943884265254188	0.828987354781848	0.838962057505461	0.977775994402743	0.908485593589779	0.977510731559155	0.934570718868622	0.839473438263642	0.946986862111584	0.97575493036393	0.942633767558776	0.969644317272424	0.945898650955467	0.932860886652577	0.965613404258846	0.945077662927004	0.959564943217039	0.873818319286198	0.83889604499891	0.948952192639781	0.947862521992296	0.958878233677985	0.910768437995752	0.850215393694399	0.974679196147561	0.945134591094376	0.865482670197159	0.958468300156162	0.927975327034031	0.878538802987521	0.935628766531145	0.906298143004813	0.881437602287173	0.919808560314729	0.926470915374665	0.961954026074922	0.904301405891604	0.936071231227852	0.960680857507561	0.911511534656034	0.972722489960281	0.890996616075725	0.939001051289217	0.964335793983848	0.893316067497399	0.945128420297561	0.966407369671423	0.905475739009842	0.953311149065165	0.882250100866463	0.971987962730375	0.976873162416945	0.93995017218862	0.979324323959285	0.904952209528298	0.889996574413147	0.884527523393542	0.818028291859969	0.879051285410964	0.976145217726949	0.795569168854765	0.946612662214566	0.964851850230491	0.976620783430065	0.907328928787017	0.969110798175343	0.958621759970566	0.931352047331884	0.946019557007847	0.957418063531149	0.906072398564613	0.885307247409299	0.96670637891781	0.96172076563147	0.949345664438783	0.940009735930865	0.932429016766578	0.874061724495093	0.964445496106377	0.919721689412457	0.817144277619171	0.852899122802855	0.926458286716555	0.890522195069401	0.916680948737129	0.877151964488375	0.933626393351876	0.915001170087061	0.912973055143587	0.930219316670607	0.925719111174818	0.7058264996548	0.880524626541067	0.884701368571878	0.888727128159521	0.92632714619764	0.839331995728481	0.946474657928366	0.688000243318512	0.910411706023262	0.637343999762779	0.920851912015235	0.866461032984629	0.837287442490464	0.980075446757929	0.917545253519418	0.774908311639296	0.942319303430282	0.889048097976983
