""	GPR171	NCL	CD69	CD2	LRP10	TNFRSF14	CLEC2D	ITGB1	F2R	CXCR3	CXCR4	S1PR4	SORL1	RPSA	SLC16A7	CCR5	PTPRA	PTPRC	NOTCH2	PDCD1	CD3D	PTGER2	SELL	CD44	DIP2A	ADCY7	LAG3	SLC16A1	FAS	LAMP1	ITGA6	SIRPG	NOTCH1	TIGIT	LDLR	CD47	CD3G	CD6	ITGA4	TFRC	CRTAM	VSIR	JAML	ACTR2	SMAD3	CD247	KLRD1	CD74	TRADD	CCR4	PILRB	PTGER4	HLA.DPB1	CD46	CD8B	CD8A	RACK1	KLRB1	JMJD6	CD81	CD4	HAVCR2	TNFRSF1B	TSPAN5	APLP2	SIGIRR	IL2RA	STX4	IL2RG	CD63	SPN	ITGAL	TSPAN14	ITGB2	C1QBP	SMAP1	IL6R	TNFRSF1A	CANX	CD82	PTPRJ	LPP
SPN	0.598510940908056	0.807876865617101	0.629988744488097	0.86812131530694	0.858498363309448	0.793593906084626	0.792984059689877	0.768791904229687	0.366776965165164	0.676500695736427	0.699160923122548	0.80935537194425	0.715742616328547	0.616875368299238	0.777726739071265	0.590764501814177	0.846422159557235	0.820565203405878	0.826908084254729	0.740772479516884	0.829852375436791	0.470991694925179	0.580444801311165	0.826012210039238	0.645890442828905	0.7241299558209	0.646127859111459	0.727659078506456	0.781265200131816	0.808239385771868	0.535909400015469	0.724186321998211	0.77749889505034	0.54969451722898	0.783973912497342	0.828173174517209	0.826566655040683	0.847289761392149	0.829791768148723	0.844396390241811	0.146093280948956	0.796658094241789	0.816023211470288	0.859484243732494	0.752276336492518	0.843893337181688	0.0760569230858733	0.697318439889132	0.691040522615793	0.606970860400537	0.589788345541148	0.574959985692257	0.622028141047552	0.788374422326375	0.112524991487189	0.157742385076327	0.708612676565854	0.586797603498602	0.601117531699183	0.711237319613982	0.849496741468594	0.67711199754388	0.787801570523794	0.841621038099063	0.610314303938169	0.842785091461381	0.755198639146758	0.776490382530519	0.86250554366303	0.63026204862107	1	0.707352442149899	0.829697731814639	0.869104323626642	0.736885537226339	0.832789226466006	0.793847896646843	0.646826934264292	0.770727249464912	0.841633628243126	0.72484927249097	0.741913758615433
ITGAL	0.244467779295366	0.613033694542386	0.361568547985978	0.719555910133184	0.609420292806571	0.573824052234687	0.70197992712573	0.491345898061	0.714894860371559	0.724375004682779	0.575942086000613	0.554893912705843	0.460400916711162	0.22557828234228	0.6650735544742	0.831876249475092	0.677845853083794	0.801713217559854	0.560423863297213	0.623758839755012	0.6213468979707	0.118352203266481	0.250829344423528	0.694228644748326	0.811589259703115	0.780826460829451	0.675878661752488	0.622289150628734	0.520567449619371	0.638823098829363	0.3204107766517	0.645333397139677	0.657695991735906	0.597847660872042	0.581115678655994	0.627163562502115	0.617695421752116	0.578601848088091	0.786788939188196	0.651457304476723	0.591850191099837	0.455486160174673	0.735755147116023	0.66637069990758	0.514553583680034	0.686565830998329	0.390785536524171	0.589792194963146	0.28946221985951	0.236499779399973	0.780291210239458	0.2703939160889	0.57081678860917	0.650133902659137	0.557486777412776	0.608654437696735	0.343456680229455	0.156891715135303	0.724705831480204	0.689474826706161	0.571141034629307	0.582219290572948	0.643859946242622	0.730146206200992	0.489159733203999	0.644718066962579	0.548429507191225	0.652373508768886	0.66587465143108	0.472971279856189	0.707352442149899	1	0.62135833441728	0.77103253723303	0.403426905228639	0.531280226054322	0.510220127025543	0.505513562448864	0.561860624486459	0.54112598210802	0.782281302644986	0.583389852038267
TSPAN14	0.654372051188452	0.89263610872483	0.71644702527796	0.808859248574263	0.88943598802956	0.861405551355804	0.832734252950682	0.891541522418767	0.323478603056902	0.549681916802799	0.757956610318252	0.825088389911616	0.836892545009581	0.718895383575679	0.790659769375969	0.444839615766089	0.910880132108573	0.824138621047359	0.839797297324237	0.580436828584695	0.80670632213529	0.595133747340794	0.69601170992012	0.90693197556659	0.688534678853548	0.745536920473532	0.455444921065996	0.819830957806575	0.799332651918383	0.872132108916803	0.679690545951446	0.665934166872623	0.83123143456856	0.531841369540428	0.885804403649377	0.917767053202984	0.824120938306905	0.8181423899727	0.789189169921368	0.828086016341118	0.0861242140400035	0.889954054411272	0.813014684821827	0.928459026772569	0.837612897496283	0.767923930562	-0.0498414299700327	0.760849322937239	0.741642603826661	0.708453692659196	0.584371209138479	0.699463078331648	0.666726663057259	0.876799021948869	0.0214310329250378	0.0561344785220032	0.79763467097014	0.616844806907014	0.601694528704698	0.753966107528464	0.852893638897362	0.608502579004029	0.767323380279009	0.828602793833096	0.734392210652768	0.844074327154418	0.676960807615827	0.865270019279502	0.830363787335401	0.75080360947081	0.829697731814639	0.62135833441728	1	0.854235033577341	0.806107244528887	0.877896992434802	0.840983237395557	0.73919978852837	0.85188872642693	0.829824805764418	0.727070636290162	0.862459247197649
ITGB2	0.549984741940903	0.844334743003472	0.610895387606019	0.83041635494061	0.839153928038943	0.814270824356332	0.767062097014835	0.80209275024984	0.47692453510685	0.694374527513629	0.725374495443251	0.796117916458166	0.734140914546521	0.618256557068766	0.76877615950867	0.644999099363056	0.861230532468691	0.828591600833253	0.819830712356223	0.701718370595828	0.808752852196903	0.451351152867997	0.561181056796399	0.881218187434202	0.711125998113277	0.811116601109874	0.64531079348653	0.77582287235466	0.742316771663659	0.895310568524231	0.566189863704998	0.716000352365458	0.822234808640334	0.535444805866422	0.794845560552123	0.868161120591342	0.79592655464586	0.814201971119529	0.824242341790061	0.869899502276592	0.304274293053406	0.801719260353988	0.859524422531959	0.915053554071142	0.758409555454264	0.811483979295942	0.191944308893677	0.837896180639041	0.649688218364733	0.533920726979457	0.666302590361348	0.557228462867663	0.780794193208666	0.827271336919922	0.253875054774004	0.298723091571463	0.714604247955786	0.532796270766052	0.726612947283547	0.850056077196245	0.823189151625344	0.754797544833399	0.770694962287092	0.844949889620383	0.715926902383935	0.859778854248775	0.695558085892721	0.894047884884946	0.851126000232676	0.74571775227199	0.869104323626642	0.77103253723303	0.854235033577341	1	0.778955139746008	0.827909709947709	0.778340877457252	0.75573839705628	0.840843392305326	0.834945997180472	0.818240306130446	0.791032941580481
C1QBP	0.619388818321898	0.894024185617626	0.667529026031443	0.663918588999375	0.785549277167183	0.749585597108792	0.622404316950897	0.898693667198962	0.234923493529681	0.382500513616518	0.645355812815492	0.750854965961909	0.732634521876318	0.832339178935289	0.715445797059881	0.268737139580113	0.791852408016669	0.620808015742513	0.727804390998107	0.470159033084882	0.702126392896299	0.618466647293131	0.751084823977837	0.781770945040204	0.428257467871216	0.611211749101402	0.363349974012153	0.703836357054978	0.705693388539123	0.808644923000524	0.769559937528345	0.560016377965195	0.767960868729646	0.273701862424438	0.777905534712122	0.846568174214879	0.712377482614425	0.770842852949414	0.602322285923741	0.70680108688368	-0.00117909736959476	0.84441789879658	0.687732060076923	0.858867809890588	0.810660391441722	0.620823611786144	-0.0846864634385836	0.770552261001458	0.740011105214657	0.669619839174404	0.438210235331896	0.664916954719858	0.681580499589724	0.748820317190524	-0.0582903156971337	-0.0289972917158492	0.878870418273973	0.624985624776239	0.516936059225336	0.785771830595444	0.747673776175913	0.537356551444567	0.623418762683311	0.686325381653633	0.720706712785517	0.776272081801891	0.542625253732081	0.798096986583035	0.692303116529556	0.781398931442857	0.736885537226339	0.403426905228639	0.806107244528887	0.778955139746008	1	0.827011097599374	0.741818349339991	0.811846711383044	0.884115745126024	0.771396756701919	0.556534338288178	0.78737798001096
SMAP1	0.75319977818902	0.841084246956794	0.777315491420574	0.823406189183415	0.877319984094802	0.881459103739026	0.789403196831685	0.850501684393894	0.186442182931029	0.541745377842129	0.78328523300113	0.864288759206053	0.813340891390232	0.822545657487902	0.75459984326786	0.380873540444601	0.86408910997029	0.767545544648895	0.854147990042566	0.625690866531039	0.878769648478315	0.680552036145874	0.762591411398338	0.839312663866341	0.506126009548861	0.62222700039108	0.477563936258173	0.735331843786822	0.826006350190055	0.81131291508573	0.597005771835176	0.674003780504914	0.754173648129609	0.490002347730093	0.827418739739721	0.888191006529787	0.872993280445406	0.874488312914188	0.718088142105242	0.787501091972657	-0.00373523706579734	0.903710299190061	0.731361151636804	0.860716454466143	0.791680508185189	0.811976134336925	-0.0973506056937402	0.668360120318729	0.86536235462821	0.756731066685494	0.431568898898101	0.7504250796392	0.583156758321859	0.806154223667159	-0.031859784426608	-0.0100731509419372	0.87824125695726	0.756165350210732	0.539133405343769	0.681252966267193	0.870206139746146	0.541998601575139	0.750508207723992	0.804025872932357	0.608134054115377	0.877284442493572	0.715247589398938	0.785714238828212	0.865964148878771	0.657564300271292	0.832789226466006	0.531280226054322	0.877896992434802	0.827909709947709	0.827011097599374	1	0.81984435210714	0.651425994976396	0.777397642742455	0.884832747130001	0.600387476919703	0.761158581164893
IL6R	0.554480041596731	0.821189446398231	0.607622246386273	0.780358599545283	0.87937360524268	0.799036217819681	0.788573996128562	0.825481737613167	0.193116197003168	0.462303684020071	0.589088273504673	0.772998226312223	0.726941131044119	0.655344925137053	0.670005949241005	0.387471699370046	0.850433524393254	0.756028162112556	0.840346164861322	0.546935032062747	0.756438725274292	0.511659878761243	0.665500117028987	0.831721453630606	0.595497208661892	0.644632327818359	0.47039440250643	0.803321949922797	0.858715392596429	0.799856190399285	0.59845020071513	0.666616071531761	0.73426999164006	0.584987479261379	0.858696929370705	0.820005087253479	0.759532310646006	0.760476820558417	0.745708164652371	0.865135718029222	-0.0992311741540048	0.837570544676679	0.733598949813397	0.881265210617353	0.746443315281689	0.75318922723581	-0.217390260521588	0.710352077913765	0.732778121388362	0.77599022232284	0.453466128528215	0.577564651053409	0.610083524844554	0.798566986815103	-0.194101973095858	-0.144007102351329	0.735586160402956	0.615828878269318	0.413645017299012	0.596946167800091	0.906559292450539	0.643658414533318	0.836942959695079	0.770313480826015	0.690765294725719	0.780634288117783	0.802805761383666	0.783971671368846	0.819734869708878	0.674748375999711	0.793847896646843	0.510220127025543	0.840983237395557	0.778340877457252	0.741818349339991	0.81984435210714	1	0.656518150701842	0.789536912716615	0.819139572564939	0.70009399130378	0.803915644559703
TNFRSF1A	0.296865602844545	0.818542960891904	0.316810966410643	0.499435432635348	0.643393888185004	0.521069900015086	0.481267063065537	0.861894020203329	0.500315159662972	0.42676026275455	0.417110195143187	0.547189535159661	0.544248630132733	0.467706009690549	0.602784212173019	0.434430158340845	0.726098641445301	0.514222022532588	0.646670732913415	0.427215108439822	0.458608647510693	0.294756719763754	0.427364730037503	0.686742617971198	0.548700116543856	0.650575804328187	0.418723292363857	0.756391407466762	0.474227902402519	0.859627745523182	0.852890534536945	0.514730349217717	0.834034290533385	0.29249793815564	0.678757928835128	0.680907748077765	0.471914102629433	0.537067403332003	0.619190925125572	0.688565060014473	0.14714077400435	0.629006823636781	0.716353927007317	0.829491807635126	0.67797556742962	0.449651538124653	0.11199690939958	0.898275004391989	0.409496262748765	0.336969229236186	0.635824955164031	0.337192233811547	0.839422240154149	0.708824989672128	0.120752650255025	0.176748383961574	0.554833903935394	0.279812366876311	0.581785564381718	0.906189140086738	0.627747000942079	0.721994308012101	0.562866756363583	0.615597951552072	0.93541406538116	0.620028667596537	0.446381653879044	0.828066906275551	0.515566105469493	0.941433768447636	0.646826934264292	0.505513562448864	0.73919978852837	0.75573839705628	0.811846711383044	0.651425994976396	0.656518150701842	1	0.928836152007043	0.581843347188041	0.706642374788592	0.868995867550994
CANX	0.454844702014207	0.927738088306288	0.486205933121766	0.640610163924963	0.791984311971638	0.666158218622414	0.648927199767047	0.94573188531188	0.455290720019172	0.454226434083449	0.535802294526254	0.673219414879808	0.690197927742551	0.60911756144279	0.740147984879844	0.449490960321021	0.843045867645505	0.673307861743047	0.777528818165293	0.486068062002066	0.611410086550728	0.422742233310687	0.570445000698441	0.819956222039363	0.618599343944473	0.726094848506538	0.458979297860504	0.833949562595944	0.646318830014207	0.920793308202678	0.874101050031636	0.590800535785173	0.899117909717009	0.381529704233673	0.801582662763275	0.812182269864067	0.624157346899951	0.692881428577376	0.735558745125783	0.808234156712958	0.108669930412149	0.760648211825376	0.777763812292927	0.928855311910924	0.809081235896203	0.592288906280248	0.0162252540312684	0.906113963443311	0.562275549013225	0.532887119214203	0.648694790990281	0.498698108561479	0.824700631134378	0.830786224853942	0.0393878269892063	0.0910528991025594	0.695625336633414	0.431814613503462	0.588034525471274	0.892989798802711	0.770576935451561	0.73268704783451	0.68411228631095	0.7152798358367	0.92176804438895	0.719344143921497	0.588745080071862	0.889148631074077	0.663465207658959	0.929650195771509	0.770727249464912	0.561860624486459	0.85188872642693	0.840843392305326	0.884115745126024	0.777397642742455	0.789536912716615	0.928836152007043	1	0.717184729235341	0.74049182667133	0.938704212707044
CD82	0.717619286908739	0.75013265755145	0.708345214401105	0.886172328373715	0.896111596891958	0.856865209816716	0.750023314511004	0.770445080570616	0.110123083883303	0.61719395292365	0.701795077025107	0.862913528285002	0.734556453821026	0.751546193957804	0.675914433008998	0.43363680414967	0.823955736910064	0.734498162213015	0.888009801243102	0.73691379467249	0.891420524970909	0.578118178870085	0.663734502278053	0.785599678320689	0.488890822251515	0.605823904829139	0.58236971476633	0.704692809540866	0.868838530015706	0.789720383573528	0.436736795116715	0.756369160369935	0.670061383636715	0.55811299249925	0.781795515825266	0.836665962540699	0.852944795687162	0.905348766468591	0.736737581640101	0.855948429944891	-0.0478252960352755	0.897841119598546	0.727213618850765	0.8397021038399	0.757654366314713	0.86714005222618	-0.110914646301662	0.634046011869953	0.861986904248674	0.723943039206875	0.353999322110624	0.640785883496243	0.52442611164751	0.748833184427189	-0.103466848382892	-0.0714063679764248	0.812123277070068	0.785928470469753	0.472374502309866	0.599132496425157	0.913393743633871	0.605543191891853	0.805641905424531	0.799745691926557	0.534153743215327	0.871162938817172	0.80909543641356	0.732076418773184	0.928232347048485	0.59454506676472	0.841633628243126	0.54112598210802	0.829824805764418	0.834945997180472	0.771396756701919	0.884832747130001	0.819139572564939	0.581843347188041	0.717184729235341	1	0.630821038712227	0.669120454175959
PTPRJ	0.210399999510788	0.706904952803975	0.298032914905395	0.712145697541908	0.703111057270824	0.594612548875328	0.66582362318588	0.657806490045208	0.566437950064311	0.681794695471446	0.461829222222764	0.60763107495004	0.499536820751912	0.273576243075355	0.60230222287318	0.709569534975435	0.74966617317164	0.738632336901278	0.68903483024103	0.599938351515299	0.595306798256033	0.141695629592495	0.283101116384158	0.731637046048439	0.777679857915244	0.752580805412436	0.642524256919693	0.768767311738812	0.603055906968716	0.798197409202797	0.499679293348271	0.730314236059455	0.732929664027518	0.675218929099993	0.662719211393267	0.654175379609566	0.590547440066136	0.584258988216546	0.814211568920388	0.807850662374544	0.331060674664372	0.585435476301246	0.788520277037425	0.803924454108884	0.590396234838539	0.663408655048093	0.214985544483498	0.790987678003353	0.353228339509494	0.317254597042876	0.699439087289702	0.238987142068425	0.743210061152062	0.706131433866109	0.29223358121186	0.350624258926766	0.39802326670172	0.20876507937946	0.6420136031252	0.768467539845479	0.717909614232706	0.789117770408454	0.777582904580616	0.728986556065167	0.728390042547544	0.661136442629748	0.665212137596631	0.765329180554371	0.682829103827189	0.688721221021434	0.72484927249097	0.782281302644986	0.727070636290162	0.818240306130446	0.556534338288178	0.600387476919703	0.70009399130378	0.706642374788592	0.74049182667133	0.630821038712227	1	0.761468412326296
LPP	0.436081144816313	0.904492028889978	0.487344660369176	0.632474780935802	0.788160847973485	0.67118406147415	0.706069737226316	0.930427826172524	0.477225433889534	0.451669646621632	0.544653406038693	0.655448141219885	0.703585868188448	0.555161513976627	0.726946195837127	0.46241933990066	0.863239009355668	0.711100196172549	0.777905213769733	0.444361504536268	0.597997094956008	0.422988989281604	0.556338089756309	0.81640315466759	0.699191155875104	0.724795545618792	0.411583365337099	0.856714224331636	0.654762414698305	0.876814863672548	0.864647027663189	0.568218005603678	0.897811791094663	0.457085263940854	0.825110608875906	0.805450275026588	0.628077769349107	0.659529986262604	0.751527950081489	0.789460327106405	0.128137487447619	0.724917449967042	0.773927002276125	0.896364121770844	0.78690394070472	0.585340425925781	0.0176856394671929	0.853271658798073	0.531970803961297	0.534371928466246	0.684395412654543	0.491768939342089	0.782721548499152	0.859872386900561	0.0513660854303461	0.112283347263953	0.645039223924145	0.389680161490714	0.592205130253125	0.837170023987126	0.755747163103312	0.665349782333566	0.6958028672077	0.731728430139498	0.905844995102116	0.699612059025541	0.585505434342639	0.862040588266425	0.650398840114397	0.897706180937935	0.741913758615433	0.583389852038267	0.862459247197649	0.791032941580481	0.78737798001096	0.761158581164893	0.803915644559703	0.868995867550994	0.938704212707044	0.669120454175959	0.761468412326296	1
