""	CD74	TLR2	SIGLEC10	TNFRSF1B	VSIR	ABCA1	HLA.DPB1	TREM1	C5AR1	TLR1	FPR1	LRP10	TFRC	ITGB5	HAVCR2	ADCY7	CXCR4	NRP1	CD163	TNFRSF10D	TLR4	SORL1	ACTR2	PLXNB2	PLAUR	SDC2	KCNQ1	LAMP1	NOTCH4	MERTK	ENG	STAB1	ITGB1	SIRPA	ADRB2	SORT1	AXL	CD4	TREM2	P2RY12	ADORA3	TNFRSF14	NCSTN	GPNMB	LILRB3	APLP2	CD9	TMED5	PLSCR1	PLXND1	NRP2	RHBDF2	RPSA	FGFR1	PLXNA1	KCNQ3	CD33	TSPAN14	TLR7	CD93	PECAM1	INSR	LRP1	UNC5B	FLOT1	ITGA9	MILR1	PLXNA2	CX3CR1	NECTIN2	ACVR1B	IL6R	ITGAV	RXRA	TRADD	CD40	SDC3	TNFRSF13C	SCARF1	PTPRG	NCL	ERAP1	JMJD6	STX3	BMPR2	PTPRA	MCFD2	SCARB1	CD46	CD47	ATP5F1B	TNFRSF1A	STX4	TNFRSF21	PTPRZ1	NOTCH1	SLC16A1	CADM1	LILRB1	DDR1	CD82	RGMB	SMAP1	PILRA	CANX	CCR1	THY1	PTGER4	CD81
FPR1	0.608369669535547	0.910766581600662	0.894178760191355	0.972962785265429	0.917574584783771	0.881587253428394	0.41856372319765	0.818933318605007	0.915820627989843	0.823249446371908	1	0.796407455129208	0.748643116882151	0.795933322924876	0.877680650121605	0.791182730151822	0.904596132009413	0.435483627140421	0.392717800867636	0.718194593900505	0.736211455272572	0.876578623823558	0.805919970138644	0.752668806415779	0.852827884982573	0.875241694005461	0.802286379251641	0.768512866270077	0.662240514975256	0.917764881154378	0.851174742731386	0.844743716140866	0.692069645154459	0.813353787338155	0.811796997940832	0.899124676952932	0.864210225080978	0.822191470317046	0.801708682052132	0.902173154939429	0.873097237364209	0.746091110991114	0.650551909302432	0.277760904217448	0.576647995041641	0.782937968968713	0.593520079691967	0.895681570432364	0.885256558653315	0.881063834971709	0.872087971308497	0.961091234333699	0.555626712802436	0.668911402643632	0.512829509463721	0.680670908522996	0.756857957837479	0.870555597973455	0.850737233204968	0.837143366573005	0.669700426398445	0.533020745539045	0.669736992585795	0.821886314270383	0.885514673269042	0.568441525895204	0.565603630837629	0.858797474593615	0.738168414658249	0.748160587343081	0.705394846734063	0.909932271400764	0.731044916279646	0.80148825593953	0.602268904182762	0.778724123768169	0.573440144531984	0.727132530554668	0.861369103946832	0.516154203912525	0.662006949127453	0.613965451505421	0.897621558988189	0.77701749428808	0.548300000823503	0.443158467191091	0.675971650903556	0.625225921503727	0.550463047310025	0.551787010791727	0.673012180414324	0.812560677747683	0.818367470590749	0.491352245563724	-0.0630300648686089	0.259624391951458	0.578798551893853	0.0301858729808111	0.81637144960125	-0.0164549202622775	0.572780880455063	-0.0481843035530695	0.480435615093851	0.818855210684072	0.681089318653266	0.826469836687812	-0.0936077934626986	0.845163792870458	0.748664462586924
LRP10	0.840118728580403	0.814022483468794	0.923680125285895	0.771053513509644	0.900732174432164	0.812917259835769	0.719849380593372	0.46642271429601	0.696949680257436	0.851431496990101	0.796407455129208	1	0.647684855869631	0.927236741036835	0.902805150032244	0.852747164795562	0.762840055152123	0.662407686844075	0.627299804096844	0.459244907613901	0.767896483259464	0.842011636906235	0.878363755668713	0.806398011306681	0.662618541198345	0.791471414280559	0.786374922674675	0.91823536836156	0.82292739329469	0.789645343079755	0.844027861182874	0.796040946364839	0.864004960790025	0.906177783162359	0.750607712958047	0.729298164092731	0.923189076187215	0.919318429937817	0.927327065297306	0.829924908351676	0.893732133939359	0.839139566605207	0.848499941304513	0.586799051965222	0.70769142708035	0.817812651554574	0.789055068691067	0.871254726736826	0.85101990573571	0.731857436915388	0.728093729559422	0.774605695920462	0.772045027749897	0.667632834920195	0.357821981478648	0.772671458353438	0.898322917395246	0.87320785871893	0.824418810093611	0.858756792232516	0.862194494593555	0.573400341977823	0.821931886971779	0.793477112120438	0.89495546139417	0.702433981925964	0.847816554431544	0.666689945160141	0.679651893348072	0.780753967663869	0.712183722198863	0.770692768220313	0.767546391548739	0.863119715552393	0.732613193975317	0.789766275168073	0.718114378152721	0.779392210357078	0.720845922819282	0.457679080376491	0.626982694057653	0.621024163207153	0.713108617669604	0.751972534840522	0.647795656574999	0.489873715717579	0.835679452642968	0.785133408398771	0.671106437657405	0.65752387069503	0.804280018100941	0.930924912070857	0.700034450321913	0.510933998619588	0.00582019707826409	0.227035952541437	0.464203579140537	0.192246619728033	0.931654562021364	-0.0106990406489265	0.843625617249365	0.0201338136072549	0.662130000050475	0.9252520629562	0.812279313075553	0.707700790373376	-0.0102196684837897	0.802776689175591	0.919312384122931
TFRC	0.647797219129042	0.807008098344857	0.760091822812035	0.785860673473848	0.627921954777141	0.904132405514597	0.50531476392741	0.751934657897225	0.851104069965913	0.770524060843254	0.748643116882151	0.647684855869631	1	0.668097608317549	0.840244885626707	0.502226932075221	0.843454468090902	0.276750388379743	0.622504189780218	0.724266129542714	0.760744990209758	0.695633523631297	0.847979434808419	0.810778986310654	0.886132861434806	0.827074546775663	0.532260918541069	0.743573736234643	0.675168623634971	0.808388105616146	0.808049572528371	0.525887562945371	0.793101229244169	0.763157924001835	0.770363502518569	0.788860531209315	0.742507825372947	0.719708282839113	0.743297370730027	0.719099041777418	0.590416358549405	0.824762227037866	0.694410769949924	0.564349572374266	0.746411384150258	0.880241536271239	0.761901115586019	0.852802819813109	0.893016385732356	0.823211924620164	0.852325865938732	0.736330556066109	0.615556434475385	0.893209570612036	0.684007890443635	0.660486924070058	0.601964400874125	0.861634281244159	0.653336067087302	0.613105238674388	0.592494655868847	0.71687067051891	0.707257401626068	0.728615461500986	0.680605604749328	0.34580761533337	0.50495552953989	0.755303363257394	0.464362554250773	0.744777046997141	0.740614588148165	0.910006401134487	0.754576267266765	0.760916428525447	0.687910356176357	0.721511349275841	0.657053833664266	0.503326016101963	0.713621764256754	0.593547995504205	0.833248792702592	0.805994801946869	0.823456564660559	0.668344373522697	0.629390242922059	0.537878541741483	0.693167934019517	0.732690824759155	0.780641751622229	0.743980979430586	0.712826680403541	0.596111741781798	0.930908709279709	0.645562668616042	0.210444321434339	0.487536921208355	0.676992290286259	0.343165350451148	0.721252883779305	0.22735372473379	0.525672177665638	0.217799384419901	0.710925207241285	0.770039469011249	0.754130691951169	0.630351765264989	0.15473993724719	0.913847568810196	0.740042516841356
ITGB5	0.809937988747205	0.81698789397647	0.935966789716495	0.793344937733404	0.872588798235238	0.849638728291476	0.678877225999303	0.4676919355027	0.705242973794776	0.850215560519179	0.795933322924876	0.927236741036835	0.668097608317549	1	0.921003075051204	0.791493228266474	0.735092164809329	0.643070510344849	0.619890053745906	0.476417216480622	0.818996491166369	0.840396382771381	0.887950184272638	0.826368422290209	0.664532194343476	0.788632145012179	0.776812623886387	0.920953794990125	0.781490321294518	0.791537567081385	0.869332283043908	0.813250959246415	0.866336372597783	0.936542770276698	0.753435927143435	0.728902739788287	0.924560508321646	0.899557962032256	0.91967263792782	0.842028314076039	0.89277514772966	0.843357452730408	0.836829684988788	0.583730751983253	0.71112943351115	0.830735895742297	0.785704336507426	0.881421090545393	0.842510245223524	0.734697480204862	0.750122935180324	0.762582421600688	0.761227070021923	0.720285896851322	0.370404204552997	0.790667597890482	0.89799174878822	0.861680949796646	0.793974713043581	0.839019266553324	0.866733518720371	0.628654996675283	0.842709252340885	0.782465733877767	0.861688825337157	0.659891617475988	0.823167220074618	0.700366250104881	0.691373908787152	0.79764913762183	0.709550843450815	0.792887659594232	0.795819114811795	0.823591269999192	0.786146349366379	0.775301193402438	0.698304661682555	0.77657617859084	0.715580378010002	0.478372471458331	0.666092574263139	0.670187214172832	0.693567042196684	0.768591090002966	0.680091119768281	0.511554144630632	0.824984051953727	0.827025127637737	0.725838981331319	0.679190628830633	0.800840680005504	0.912313406004624	0.739231502071856	0.5441019553247	0.0389158450794694	0.26047810489007	0.499040460167577	0.220904281409041	0.936025485346351	0.0341625077603405	0.846919009067518	0.0486812290092497	0.6665573358136	0.916425045895162	0.830437420059292	0.696659146282545	0.0213819758841071	0.794982570928009	0.912404514370593
HAVCR2	0.806514694992538	0.894603650256611	0.954186302702299	0.886814337748868	0.882389826836634	0.944376061930116	0.656210426776386	0.64698682892598	0.828412228014881	0.888586039503396	0.877680650121605	0.902805150032244	0.840244885626707	0.921003075051204	1	0.78735906207176	0.851474346823929	0.586470929026221	0.639557810747815	0.678690117577995	0.888934363555747	0.869985200085624	0.939329655196218	0.88467375644131	0.807111633834312	0.881169802722573	0.756986463744732	0.913488261263204	0.808840754560625	0.889092087547945	0.925583809506519	0.817760670040515	0.893527403169444	0.935309983632833	0.848469711333057	0.826640199684878	0.935972670242594	0.928420376673786	0.930526558901597	0.889888515916513	0.871937477054924	0.883165408098433	0.831112991580676	0.56858170372831	0.743426121456469	0.9025743264016	0.819067053409965	0.956953330217042	0.944905474623051	0.856893419434539	0.858211284220284	0.865453062457826	0.732692164807739	0.821699503185886	0.505954820303531	0.807146191709806	0.86284836338921	0.933365750432931	0.863929607992069	0.867213747143961	0.819256147386864	0.670301945833485	0.813389842323249	0.853703094032047	0.896392338072202	0.625806210176232	0.743136787348511	0.790647255721995	0.68898148140854	0.814730407799576	0.78236440368028	0.917901121441419	0.824929177493818	0.859608427734695	0.763559685701227	0.804422032858	0.712078033605115	0.729730966035976	0.802259303006726	0.535625758119071	0.750737765179913	0.777598443193278	0.82285902958309	0.789545542862242	0.686507767174888	0.517748656927514	0.810437017118102	0.804185632704805	0.769057805252019	0.735397117146259	0.804067961015223	0.899968694216019	0.881961125116488	0.585878845210461	0.045680304592178	0.319201430078724	0.60665213784895	0.220906567896409	0.922185311193807	0.0649245618058183	0.768681661276338	0.0589738951259383	0.698139761311422	0.930879671371882	0.834318652355227	0.77632470903728	0.00594450759674586	0.921846770629052	0.907172275372274
ADCY7	0.673047306836085	0.833694966200737	0.823944886665031	0.776268816637106	0.877826442381624	0.707822994480734	0.535411679736991	0.524975486834337	0.672371431582475	0.805520762422354	0.791182730151822	0.852747164795562	0.502226932075221	0.791493228266474	0.78735906207176	1	0.695815437773133	0.736693370019262	0.440810754018555	0.498386364847366	0.664349014860838	0.783262056510769	0.763763855781637	0.729193410160519	0.625241464261927	0.713000112706049	0.686565210626895	0.777081055875	0.766712619471639	0.767764989815148	0.764311937075128	0.882424290616842	0.710973257567776	0.808014547439284	0.737012276193754	0.701158824971062	0.810882442444866	0.810592351511304	0.80363406267115	0.828509017030239	0.853048846985622	0.694983690637117	0.66527978596741	0.323153607505914	0.467615330105447	0.682050444433595	0.574639039533001	0.722823168172038	0.723335660494707	0.733532856888202	0.68172508467465	0.793554999201242	0.627732310449083	0.504338708614877	0.293950191546365	0.73818275672066	0.780320538117093	0.726830092459485	0.784486712053045	0.90246165486268	0.742099742759943	0.450278543005818	0.663449444502543	0.772470048699836	0.862122312662099	0.719307316177138	0.703127705467988	0.685960236911989	0.782155744543456	0.651316616964136	0.612119340128914	0.697302526886043	0.69758322152423	0.832958108024087	0.587675184210428	0.747335018981048	0.590794772583716	0.727526794504781	0.771449161187697	0.452596487760943	0.53962091760258	0.448279815163693	0.656535898076586	0.709200160144035	0.58464383875732	0.439728760196502	0.734921652008504	0.632744632703451	0.513091448580421	0.548082668304287	0.687480345270624	0.868270481004399	0.607563050427161	0.452140437766093	-0.0354527073406272	0.192935497515499	0.479387818145715	0.0915632112183385	0.818041393591898	-0.0411118635910273	0.747507184067086	-0.0168933027869513	0.483195674221835	0.767465357095784	0.67579062203541	0.688114050954224	-0.0580184535693291	0.674693779823213	0.769708442531684
CXCR4	0.694579497005452	0.905026965377204	0.842614349662554	0.929655996568561	0.853060658026933	0.903244676011936	0.536597834488924	0.8497283558285	0.936491675732527	0.808479374305355	0.904596132009413	0.762840055152123	0.843454468090902	0.735092164809329	0.851474346823929	0.695815437773133	1	0.298632498339456	0.563401256094226	0.681916944673547	0.76784663451088	0.818009320354665	0.819525234542465	0.709411323523025	0.91289121131824	0.882180938891676	0.777751666728779	0.777870155297093	0.648939064366687	0.937690631266186	0.8542778967609	0.703861241933562	0.719824215327704	0.791067317011667	0.844104374408264	0.914132911249943	0.831629351717458	0.786796320327337	0.767065056948478	0.831105550147765	0.783155348408082	0.844704886790675	0.669291382522167	0.448400999631087	0.707467357445791	0.833225603541724	0.669831180663864	0.880511913468849	0.908383767577988	0.911298764757852	0.917615320948178	0.899034474860487	0.597697680350416	0.733313388526677	0.610787873440164	0.587027286140129	0.671802313180334	0.928025946579378	0.779986889839644	0.760899110000934	0.715072610123247	0.645309927074195	0.695945529876929	0.777586469401838	0.778987504179815	0.438924626978191	0.576319298157547	0.818127523339074	0.550505229986321	0.795322169027016	0.739141896194415	0.92101494618261	0.684929492467278	0.823771421678128	0.602803577350979	0.806728406206847	0.63003267875716	0.709489827368771	0.849178930870555	0.480188649657009	0.731588285598179	0.598273380602659	0.922839800484753	0.8014994790309	0.550861947887904	0.493173106952872	0.684127621453066	0.642093723602343	0.637316216980039	0.6063001494974	0.702957784206407	0.728601946615746	0.848694375225434	0.52609456108526	0.00325680669279786	0.314587647097319	0.632087618103589	0.113237744415176	0.823821619276672	0.0249397318207101	0.571461654515875	0.0180186969934034	0.590047993037751	0.833719830035745	0.706471120589275	0.838086000176444	-0.0356860815526098	0.912534619569518	0.76941667413981
NRP1	0.620434344809275	0.513176648170098	0.629755195537941	0.405465778288724	0.621749058143677	0.478673198067765	0.550283200781411	0.104291984281566	0.233661794917151	0.63951637942067	0.435483627140421	0.662407686844075	0.276750388379743	0.643070510344849	0.586470929026221	0.736693370019262	0.298632498339456	1	0.483756937404813	0.346740760561593	0.617330176480523	0.564007019747987	0.59765228660252	0.69812898949979	0.241888475718009	0.348751731665594	0.358009067512265	0.612992873977727	0.613739742827351	0.480723847008022	0.501222373325384	0.68085228759698	0.632199348688784	0.670813419998976	0.546673357288069	0.421005087751109	0.618320799529684	0.698596832141199	0.628082525926395	0.505389140834752	0.631546773890543	0.501858875977035	0.58496241312635	0.427371183118043	0.351352854477737	0.513743683740025	0.501784602412122	0.484258515000682	0.491462002242272	0.423516775875232	0.291986190517584	0.424462383856762	0.537015199174758	0.295646490385432	0.170752141897538	0.698121339611275	0.678763004235078	0.429858354999771	0.566738738830145	0.708870689686149	0.593957350288228	0.371854768605586	0.549139559610022	0.543688289060587	0.619668116195523	0.795254142341466	0.651581103108333	0.319724880164186	0.538304080973176	0.317320903794453	0.452750603598938	0.357479465335705	0.538434347176282	0.596755426476606	0.575962059754329	0.319507415465395	0.482099973916546	0.620317021463566	0.456284507215448	0.428201470173981	0.32797823997865	0.514498310528955	0.262667678937149	0.50322673931317	0.498408636427895	0.322542261379008	0.554532471001266	0.511858096907618	0.486132503274234	0.481306066666147	0.544814978197562	0.774175842497047	0.36507064668366	0.29600245300659	0.0273092980015804	0.100629651511911	0.179891526654438	0.197398977628136	0.606221879743839	-0.00389595960773689	0.770155533792941	0.0627436702967356	0.427137262076033	0.537327951833633	0.580716212189536	0.457758591441764	-0.00191122993866394	0.387451578463693	0.634944009909822
CD163	0.924190492089448	0.515718616268429	0.585817643659744	0.418725821498192	0.495928645122908	0.625527103654964	0.939472871044696	0.199318555678307	0.387892370918458	0.623770052545447	0.392717800867636	0.627299804096844	0.622504189780218	0.619890053745906	0.639557810747815	0.440810754018555	0.563401256094226	0.483756937404813	1	0.225682896587822	0.719131127686604	0.458295983279339	0.738723355410562	0.646606047734087	0.455717659164818	0.506032457854313	0.414005620595524	0.711209765120665	0.599810964877504	0.506372265735056	0.570792464634093	0.324537790405918	0.77528493464648	0.705861939203232	0.555406131876529	0.430076243256689	0.617461571467581	0.646880091480554	0.675301093512954	0.412371163982352	0.486426827020914	0.818634862790113	0.733955541797332	0.910869984503962	0.856466803295057	0.686993961718929	0.852593541808144	0.614202601950593	0.647934073380468	0.468210764231928	0.439700140225547	0.36135274278307	0.733873761437794	0.57858787241629	0.421809741537875	0.550875395591283	0.581400867417066	0.689445925366089	0.444675975278125	0.461438756230248	0.791861167905642	0.695755507743756	0.672878551122074	0.405422123337421	0.453481683238057	0.284509186832295	0.751955118404822	0.277409385548463	0.147258728680462	0.668500560679118	0.605290791939848	0.523795035058773	0.510167624238914	0.633499998011337	0.682838214331935	0.445993049444992	0.671429085543456	0.520625534329571	0.369059959853682	0.30611811006653	0.5841197786246	0.599171341680435	0.42407900879742	0.490349264542915	0.554008571970433	0.477110848896379	0.665321592083613	0.656758688670109	0.748038528721829	0.676321272046039	0.699014021594407	0.567759258585396	0.569775976093166	0.4702787417743	0.180473609535478	0.290561682775226	0.447073325678351	0.414567166300483	0.689746323159103	0.13240379864428	0.775743063204279	0.177917981428512	0.789268382923921	0.69515130824329	0.740149213580643	0.498687673777551	0.165716794126507	0.649333852752474	0.794797723512294
TNFRSF10D	0.341503895466822	0.686322501323801	0.625675974584572	0.741744783802654	0.600966553745309	0.733071716996197	0.162682123488935	0.764253550815923	0.702658163965448	0.628383012691349	0.718194593900505	0.459244907613901	0.724266129542714	0.476417216480622	0.678690117577995	0.498386364847366	0.681916944673547	0.346740760561593	0.225682896587822	1	0.690480373508349	0.589251555582845	0.565653287313651	0.635437830123768	0.717869600634749	0.583088801912863	0.418190406751517	0.44687052016041	0.431402108989102	0.761666823564669	0.589805665505855	0.575360834641701	0.481464863231135	0.551011460104374	0.754165246187123	0.751749733569157	0.558236001578539	0.577338390068698	0.502837521482094	0.625714662094266	0.509444614421723	0.54307103223549	0.423347256970772	0.121662255234895	0.325104128941621	0.603753841758053	0.386331524702823	0.642082689305795	0.693588532762954	0.732995038402197	0.712794668187049	0.739167750666158	0.263784766601455	0.543506539119796	0.534534294396558	0.557551478830801	0.442704362904486	0.572163415684562	0.615669817030597	0.574855127926283	0.332563601318571	0.46121739213521	0.381504589364683	0.609638621108505	0.613065901615415	0.474584839975153	0.235846170134073	0.710147670623145	0.406362597923191	0.40027180021242	0.536113076240767	0.716656168569169	0.542658844078257	0.521999623340497	0.363143491025402	0.472099808763811	0.405249844974077	0.436414718512197	0.659560638883469	0.585202083490882	0.544286340678363	0.690212517046196	0.682274179520137	0.580525377182241	0.412455402916975	0.341262313046192	0.373865048370468	0.427326937293941	0.440022794932274	0.470042152767699	0.400060545356898	0.557216166215903	0.789895766918738	0.341985600658034	0.0151383827332209	0.27246310213892	0.473952523359865	0.0480200864267037	0.479537758656009	0.0901576565823911	0.316017043949099	0.0525734512683726	0.32308039276499	0.488458384836858	0.440690061069415	0.66779372337205	-0.0643097794751383	0.689041449578642	0.436999316381818
TLR4	0.825145035082457	0.772365604973676	0.853797840050929	0.761403995401575	0.794701949000408	0.866758578442668	0.713285007405844	0.535600649885783	0.66719999440063	0.820629739738826	0.736211455272572	0.767896483259464	0.760744990209758	0.818996491166369	0.888934363555747	0.664349014860838	0.76784663451088	0.617330176480523	0.719131127686604	0.690480373508349	1	0.750303182757337	0.862035507349435	0.817495956133979	0.675703462270672	0.728841578419833	0.656842078416533	0.813295789925223	0.668139083713363	0.839928894755717	0.838714240957252	0.711265731250522	0.829094012020015	0.883113607283765	0.842453786115918	0.755528000838487	0.822514287902139	0.859176418388852	0.805728076227635	0.748701721369184	0.769985664812973	0.86881750667748	0.777595415708912	0.636082360639199	0.744349618239122	0.817527702005424	0.779849828496427	0.835542637251359	0.853106560087488	0.753887689409063	0.735570043203481	0.721042724599309	0.673371657341015	0.706775171339233	0.551202318087988	0.724472183164591	0.756960321167026	0.816423470608735	0.721863934022807	0.758745419466225	0.820756638438917	0.742164143885682	0.733845578467688	0.681370177853633	0.710326787779823	0.542314860023728	0.726176463032505	0.613993145589132	0.438272726629315	0.699206935743353	0.713664999539792	0.767394568939645	0.672982852111353	0.729355328481501	0.704484565050195	0.634371563948102	0.668999112589194	0.725636847162936	0.726443802673838	0.489808637493119	0.683256906026906	0.780833833364909	0.658747290336818	0.761125286395325	0.637125645533944	0.504758796861536	0.708420023085084	0.72183118232365	0.751089868520123	0.712592897636621	0.724244930984895	0.825022951552014	0.820439713653169	0.47830312017362	0.0544694043223819	0.277407358861663	0.52711368697898	0.244694638496234	0.814866080718372	0.0713162079138081	0.7645906102177	0.0771430888201283	0.694773817252315	0.822082868012301	0.770447510372983	0.767532476989584	0.00157497208896185	0.836420539390658	0.834361271965887
SORL1	0.681670870388438	0.893698767300398	0.941378222149758	0.866303474297146	0.909328217654234	0.855398132942432	0.505389600922018	0.70699296342171	0.83547295931597	0.867283120789654	0.876578623823558	0.842011636906235	0.695633523631297	0.840396382771381	0.869985200085624	0.783262056510769	0.818009320354665	0.564007019747987	0.458295983279339	0.589251555582845	0.750303182757337	1	0.835659352397107	0.812805841979351	0.786202271838839	0.849594551189302	0.762096615256585	0.83275837865004	0.77787443594404	0.881609485725517	0.882836159176445	0.846499173138193	0.775784119109292	0.853050439630571	0.782294863799657	0.874987604579318	0.941857849158162	0.917997144460453	0.84399760445349	0.874933011559541	0.900493799213536	0.7812343248225	0.72816857878493	0.371024523329309	0.589955530800293	0.806938709832086	0.631388703673803	0.876622596222236	0.848839298389673	0.861608515306853	0.842363286169322	0.873117917791435	0.637805822839562	0.680460073069358	0.481495394366073	0.73406208901513	0.814218971727625	0.876292243240554	0.774246103143192	0.890452766044298	0.736200001547653	0.562696548967404	0.77686569011211	0.791125849935354	0.874122565496572	0.698868055469012	0.688803955303585	0.80192357808768	0.784284457548324	0.708196947154866	0.696868790591465	0.820390575988202	0.740261807377776	0.848736487321988	0.719713835888901	0.776659984343295	0.586967239245244	0.876480059198634	0.813245634970621	0.495071736225022	0.664057548481269	0.596800699113199	0.816961127808981	0.900691777502133	0.576435161466771	0.448816533204042	0.730177164090639	0.642149804732567	0.607695435272005	0.579983043187418	0.715340901403619	0.85319117045322	0.72734843726557	0.49164097108562	-0.0378707734429155	0.240961713183812	0.462586637073084	0.0839803933305046	0.860574113611898	-0.0170958784795416	0.668939631510379	-0.00360265353157734	0.53399030190815	0.878827909393804	0.755593584708436	0.723953915187822	-0.0627191443167313	0.811458273176667	0.814769639539555
ACTR2	0.855032848625727	0.864515975004746	0.91718771964255	0.817419821307762	0.819517272074057	0.916756338730453	0.731891972592485	0.593107689523887	0.783309714638076	0.882697776204135	0.805919970138644	0.878363755668713	0.847979434808419	0.887950184272638	0.939329655196218	0.763763855781637	0.819525234542465	0.59765228660252	0.738723355410562	0.565653287313651	0.862035507349435	0.835659352397107	1	0.904516809275407	0.783754410025027	0.867363789042246	0.691351433856921	0.951014093940284	0.845714050916321	0.831566161983193	0.907263134284076	0.745803086583729	0.952772779096173	0.954328318573917	0.810952072726898	0.785736108595699	0.908402188182593	0.909400711576703	0.936296751622496	0.836650337768172	0.816837288751597	0.910278337831594	0.89553583327173	0.679757087623823	0.814347628038435	0.958465991516987	0.889603292913798	0.934588509770613	0.91937296642884	0.816031897100317	0.80902880340854	0.785445921336726	0.868782188849993	0.871279137163759	0.623888639450566	0.851543748033894	0.832605787636955	0.934429941964386	0.773418320633811	0.825486667543363	0.842060207994892	0.802070983802839	0.908319139962646	0.824782363218573	0.85694502177266	0.563353676740243	0.8082219835606	0.732296884085025	0.635352131816252	0.839046929090684	0.845489303672485	0.872079214633831	0.879389549911255	0.886180437480157	0.874575685246863	0.806162451665904	0.826402909074572	0.722666052795628	0.754820692425509	0.628311335237834	0.865007558092658	0.804084959434187	0.810693724769633	0.778998962461465	0.814327901664499	0.675546292919159	0.90357670679783	0.888425034427971	0.874584281038431	0.855108037754087	0.921897081729893	0.839512171123238	0.876198430920803	0.734616486995142	0.25553693612813	0.501899381065972	0.675983099069546	0.440724229377476	0.909685516884786	0.255843950794859	0.831998901647428	0.270132160027122	0.855801467537376	0.933202916897664	0.93863034983124	0.708984475144379	0.226345689379354	0.901197270243715	0.96400908385363
