""	CXCR4	NCL	CD2	RPSA	CD44	CD69	PTGER2	LAG3	CLEC2D	CD3D	GPR171	LRP10	SLC16A7	APLP2	CD46	TIGIT	ITGA1	CXCR3	PILRB	SORL1	ITGB1	ITGA4	LAMP1	IL2RG	CD47	TNFRSF14	PTPRA	CD96	CD74	ENG	JAML	CD3G	ADCY7	S1PR4	TSPAN14	TRADD	PTPRC	NRP1	PILRA	RACK1	ACTR2	KLRB1	MCFD2	ABCA1	TFRC	CCR5	F2R	ITGB2	SPN	CD6	STX4	IFITM1	SLC16A1	VSIR	LY96	KLRC1	CD247	PECAM1	KLRD1	C5AR1	CD8A	CD8B	CSF3R	PLAUR	CSF2RA	CCR1	JMJD6	KLRK1	TNFRSF1B	CADM1	CD63	PTGER4	GPNMB	HAVCR2	CD81	TREM1	CD163	SMAP1	SIGIRR	ITGAX	ATP5F1B	PLXDC2	TREM2	C3AR1	TNFRSF1A	HLA.DPB1	C1QBP	SLC1A5	CD4	CANX	CD68
CD8B	0.849912035158616	0.168299053260234	0.969305567996063	0.244710730487307	-0.124805820474612	0.899647506813127	0.860876379176453	0.960055532700256	0.693061439325286	0.975281471428217	0.808966824343902	-0.112064474538026	0.904216549030023	-0.641812078938242	-0.27015451778331	0.966619762398192	0.928017318638269	0.972909052360989	0.797979948508791	-0.361898968261517	-0.142091196861169	-0.302323148615651	-0.304689486201422	0.936432543231463	0.556124583742273	0.0851238820932895	0.590480531253777	0.941874084228159	-0.450151311503834	-0.455534960867703	0.613393171995201	0.955003735289389	-0.271771291807538	0.771515652906304	0.393385223936664	0.245812441167227	0.856283410467721	-0.683945012707771	-0.661017320568696	-0.176520772294519	-0.183802942954542	0.652099022577238	-0.402561655071982	-0.797487381871042	-0.227389247170232	0.852199259823529	0.885346031138925	-0.409676635293487	0.949322976670523	0.941191782505506	-0.272434685894374	0.963320348060263	0.291385518386598	-0.337018186289189	-0.744224910329568	0.746992034981261	0.919240803268418	-0.243822436122324	0.659649479868362	-0.675684955338887	0.993448708091817	1	-0.597673321581737	-0.643868817314607	-0.567281863032618	-0.51624667463457	0.464795826220921	0.927992617951905	-0.170342851270278	-0.71319864301895	-0.542341725700874	0.440322069890014	-0.742219173074675	-0.483647926249464	-0.547500847022723	-0.711832450353217	-0.687971403583053	-0.441916649794501	0.558468688568495	-0.732403915305205	0.216984920562722	-0.618756628229679	-0.434949359290043	-0.638869435875836	-0.437297732119053	-0.422207831105626	0.174258240457948	0.504239653501194	-0.535188825446484	-0.594282318535385	-0.673512884711358
CSF3R	-0.303500912452417	0.50564493451392	-0.61608915215591	0.299138680812951	0.626138320664858	-0.49882546131746	-0.70516920272591	-0.573442695983295	-0.446473731171746	-0.628731663654262	-0.626344732436935	0.707116871905185	-0.598028974061216	0.934886651730348	0.674617724601273	-0.619564747156991	-0.637092939833122	-0.572957565600122	-0.33796886355257	0.896578358066272	0.803792273762872	0.774666596704751	0.759751883313714	-0.567875267557422	0.131260121570229	0.295306727292588	0.165934704525988	-0.642445459780683	0.933327508090393	0.9067656742801	-0.118236116926414	-0.626295406979898	0.804642127847022	-0.577200667637916	0.279476657447127	0.101578999933344	-0.232699370991469	0.940015162065061	0.818057759586237	0.651638977699318	0.786798178832409	-0.667905593208213	0.75332815763245	0.702537195847538	0.813435537503113	-0.301428968364769	-0.528557171612912	0.896148543939813	-0.535068325083468	-0.56706988394874	0.83041698324185	-0.602620180207556	0.25849788202381	0.841272012757153	0.841800050305035	-0.645732098518702	-0.695333101765254	0.838892580390544	-0.666478516870902	0.858250186865527	-0.601289907024716	-0.597673321581737	1	0.929313644421294	0.959070747652892	0.874111460375824	0.130368634470186	-0.655798852883518	0.801887374565737	0.890960817610446	0.887371674331263	0.321043505629705	0.644068340458845	0.924359130908142	0.912285387111484	0.834067707755802	0.941012677642293	0.715304530775901	0.084204408045918	0.868213079058593	0.447741163095465	0.969298344036562	0.90704100288269	0.947625245976431	0.912530832592789	0.923007038329748	0.443770529107792	0.20088575005894	0.916270027588004	0.917423564492544	0.840984203972832
PLAUR	-0.347305778658345	0.480132588344976	-0.658931768371423	0.328277527032844	0.684473846726085	-0.568872300535286	-0.746223956548821	-0.620606172931159	-0.516723541283181	-0.674188437189332	-0.677588456401433	0.659438555255161	-0.640803727927123	0.977164675909399	0.64385298884218	-0.660375938959706	-0.695995759307746	-0.608668799243454	-0.426520446677537	0.868438973705791	0.790999043329113	0.754259379538339	0.847167051089581	-0.606317275426392	0.105386209523412	0.331972174698302	0.124037242449975	-0.681724685382576	0.899449261796033	0.905909330170197	-0.178109433411481	-0.674497072617876	0.75763197379403	-0.617172991999264	0.207383634733155	0.0877467274022357	-0.297734273824941	0.938931335623627	0.88005013482147	0.691415192546001	0.793519006515245	-0.714393019945917	0.760657162408951	0.762226127008144	0.737419252835104	-0.372447294707582	-0.568893541954552	0.923360897419199	-0.596896051637394	-0.601762040713452	0.823545970418571	-0.640336371074565	0.163540830951376	0.832129836045511	0.903489489063553	-0.683780072805368	-0.738682529135473	0.82354867631303	-0.705073816423769	0.887941077839555	-0.641655308216376	-0.643868817314607	0.929313644421294	1	0.942004980132403	0.893464247813586	0.124269472664779	-0.702540296481926	0.768025156042769	0.947312160300115	0.96722639118603	0.248861424860649	0.749503993553536	0.921931345946277	0.927385659351641	0.947542398698917	0.929559977468493	0.803172344268987	0.0329171560154164	0.862399128370411	0.448634969461359	0.943499063112891	0.898901745396547	0.951901163373552	0.930044342910281	0.89959220196089	0.444392761438372	0.179346831662834	0.928305408660802	0.949579853633869	0.939718180695744
CSF2RA	-0.253552238095076	0.589099259142138	-0.576579307168982	0.410968913441274	0.676908480029728	-0.445200083612702	-0.651195976506352	-0.540467576644225	-0.401945190759989	-0.587635099778965	-0.574041337570134	0.745655379802101	-0.550107057220543	0.951754785417963	0.664223929637011	-0.573819237569737	-0.597671285048492	-0.543502054151933	-0.299525887877447	0.925914864944763	0.842914612416165	0.832615774721693	0.814988811902613	-0.522214455223822	0.225882088314132	0.378644359853307	0.215746849783414	-0.598673796278586	0.965457667784695	0.925605074904672	-0.115581263735801	-0.586258871444262	0.851639067714583	-0.520073028165454	0.304472230008443	0.173828318370117	-0.169402664482716	0.905633282078439	0.799881276577583	0.733293456530328	0.848454975667212	-0.609016252682722	0.715603559629059	0.648807593653635	0.798451077697589	-0.266675278131533	-0.491830603622071	0.936304538242652	-0.491247815906858	-0.528351382568633	0.869567177092455	-0.566660143354818	0.303801753520171	0.891663369353178	0.83279680705429	-0.59755961754271	-0.646662276384027	0.865318871602811	-0.624686955841824	0.844582038936816	-0.568249811483947	-0.567281863032618	0.959070747652892	0.942004980132403	1	0.852954655494179	0.20100943436498	-0.60751343658076	0.812016707699664	0.896488868887823	0.926977686756285	0.386117341852166	0.632362836494109	0.956439053798121	0.929128631254104	0.873378250783423	0.919630766304653	0.756934921458504	0.152319816999145	0.843103531902445	0.526878590059772	0.976118196482074	0.938421705515747	0.936152452616528	0.935248504781437	0.960657744741506	0.522176755326025	0.261257584947087	0.9486877616234	0.931463652977091	0.850561626603064
CCR1	-0.237754955982338	0.429207723116447	-0.539847005970067	0.237540518708713	0.672559581030572	-0.505665192178954	-0.709681844387742	-0.487909333959382	-0.465831583299386	-0.567184756735273	-0.629106313757337	0.605646987672139	-0.570724712238245	0.91342531629527	0.739871226815169	-0.559478176235975	-0.60500384970486	-0.473487917125574	-0.330255666885877	0.809454998909302	0.775109127342892	0.621670238523562	0.788171584644109	-0.492567701256123	0.134256643535157	0.303197569217708	0.159431584974301	-0.571003587451944	0.79520896352763	0.819505695282744	-0.023386376021962	-0.578629612356176	0.649002688656328	-0.581773874261434	0.244982000722795	0.0364270337348917	-0.217915981387127	0.898213912324654	0.841287016015764	0.589089819950461	0.730467490104887	-0.740722189916163	0.838890620922948	0.782424734546909	0.753153536684091	-0.233305456991362	-0.438936974632778	0.860148628999463	-0.498338900736251	-0.472647152727693	0.750729230121824	-0.51946068391923	0.168585981141074	0.72142823240205	0.867882775201949	-0.642356668314687	-0.667651966720614	0.7803099072947	-0.727467488185164	0.866186951626247	-0.51757810805784	-0.51624667463457	0.874111460375824	0.893464247813586	0.852954655494179	1	0.163064826024872	-0.62621200797457	0.80262469076604	0.891444537604938	0.887288945138585	0.277025586829822	0.748757521702137	0.870433967748513	0.836348323091885	0.844405664421597	0.871303273460244	0.754168902668777	0.110245112156442	0.862284231593927	0.449448429714815	0.879404600592353	0.782603945696611	0.908714682389006	0.879370582195675	0.795815288522995	0.390411797825931	0.17929148543927	0.854797184491216	0.912956327486938	0.87191086201206
JMJD6	0.797765581922622	0.715559266559565	0.551528834195984	0.823037101359692	0.641294234128257	0.618931131147005	0.432996601471347	0.485565014870606	0.59846457669413	0.525967128233838	0.529175097889757	0.420284893569655	0.515367624421898	0.125650728149781	0.4235715935561	0.419746892205316	0.471192066342323	0.542662146584949	0.762102524598737	0.362485388161097	0.564334974748154	0.269084026607075	0.460037646386968	0.617611493914343	0.852255306817554	0.745211860120714	0.841225224424515	0.544712414734269	0.25777068257773	0.21205528198068	0.727958060174447	0.550807349271959	0.325852789947556	0.5320761929048	0.757764330001845	0.669168486908378	0.776923801744303	-0.0064534011719237	0.0932025975466989	0.644664511060244	0.497105085283273	0.344589473365978	0.335853552217749	-0.196293571929392	0.360934033089919	0.653456294565273	0.59049905925659	0.387345315176256	0.568969096594083	0.592859902063254	0.452710157227184	0.54979719859117	0.739203133356548	0.461995285233289	0.015906468459069	0.279676795142322	0.479956864246006	0.33685845047547	0.141227924160216	0.0694632657515305	0.496576896658551	0.464795826220921	0.130368634470186	0.124269472664779	0.20100943436498	0.163064826024872	1	0.51991361054247	0.58749529747646	0.0660171297999597	0.28098222797312	0.745916126017281	-0.0985356413984998	0.25948119424484	0.106132574352598	0.0031541742214988	-0.0254726230439922	0.3838322666278	0.882365055426036	-0.0801581045939267	0.747234093237659	0.108850193628706	0.247945914430922	0.0971347814422281	0.345279216592191	0.311259523972374	0.715805451353925	0.801605422679727	0.188936722946442	0.256493608271559	0.107308831320532
KLRK1	0.844912594129753	0.172123935155274	0.962429696768227	0.326650085565985	-0.156518528998664	0.937218318122165	0.960154829714326	0.912538771611765	0.814305663646506	0.967436219947865	0.926921743409472	-0.140444413863698	0.925007659809961	-0.693802030979801	-0.311293672827287	0.928941940262235	0.954980685091959	0.922777897723532	0.858549488231886	-0.41226514497998	-0.195983934798587	-0.310118165746693	-0.342439451146106	0.953632910227675	0.555461576750019	0.184392797466809	0.537738831703961	0.977039179756612	-0.485972676828663	-0.515107116775958	0.586417256382045	0.965333489538867	-0.292460281347739	0.890209236996711	0.367824478159717	0.37612430910887	0.847518970687387	-0.756207984415239	-0.7190960150358	-0.129150452730994	-0.22474466985089	0.85148584623807	-0.450439539937318	-0.861840027425249	-0.294734082682198	0.804871906971468	0.886508956803922	-0.451652716301831	0.934982995032633	0.931974339767451	-0.309813794000657	0.945461097301025	0.348594922753489	-0.336097615851082	-0.786062924795082	0.848959182632101	0.986040356607212	-0.338164573685829	0.775123117897789	-0.751906659594362	0.935569790243531	0.927992617951905	-0.655798852883518	-0.702540296481926	-0.60751343658076	-0.62621200797457	0.51991361054247	1	-0.23299574977225	-0.770863806097196	-0.58878754877373	0.413999688765211	-0.798461287398633	-0.534312661722003	-0.60747312804699	-0.771916438900539	-0.747949570581842	-0.464255309419914	0.594913261564864	-0.798059579543058	0.21334424932406	-0.668005859892308	-0.469587789401742	-0.69688417829929	-0.515053845712077	-0.462984467025957	0.196253371376672	0.469703316335903	-0.577485486941268	-0.630036554054287	-0.725722888065906
TNFRSF1B	0.237045590821943	0.742504112330762	-0.133039704628312	0.617174188663089	0.814124204800936	-0.0500129238555901	-0.343498873078443	-0.144692975504881	-0.0230762184492604	-0.167134213100797	-0.205895307682958	0.677066964524015	-0.198810191874476	0.778327145188644	0.724889344830775	-0.232979790719912	-0.251481711590745	-0.0854753651565398	0.0975274680091668	0.897338794423815	0.892092359392115	0.682919070245822	0.794314190065752	-0.0647661323696706	0.539411986712768	0.623321586566866	0.605513893177788	-0.177994729272713	0.816886764131234	0.800573908603765	0.367437507915601	-0.152537975052032	0.760923646109356	-0.13856776416275	0.646666234600069	0.352915532365376	0.244038519270704	0.710024209725324	0.668881708746154	0.787399190954322	0.875453336859367	-0.41549005676954	0.804446715344082	0.452756192866253	0.855118759207533	0.188475510763718	-0.013936100204171	0.878687326566854	-0.0743233224962625	-0.0582080304380863	0.831069984772111	-0.112849564917138	0.592829583901248	0.833598735351883	0.645898547673237	-0.427309008257659	-0.282663957662505	0.81021159688823	-0.525669697924781	0.690817710599908	-0.156173306882999	-0.170342851270278	0.801887374565737	0.768025156042769	0.812016707699664	0.80262469076604	0.58749529747646	-0.23299574977225	1	0.698758928804252	0.807763044209016	0.648709482787932	0.450162432140751	0.811677529946256	0.741947450220049	0.641321551900965	0.686445796666015	0.74654859363354	0.523578577890433	0.613925366029846	0.752747424811799	0.784844956654885	0.786621250496225	0.779179317649851	0.87158365310664	0.838966354199154	0.70700338314211	0.595489134500324	0.797833453804411	0.821193386056646	0.677918085904827
CADM1	-0.413210257926012	0.342900793224694	-0.726773944382681	0.214613992883394	0.666264759040278	-0.659572056280229	-0.80516658465298	-0.687600813456297	-0.589382037915883	-0.745830636566966	-0.739938779780924	0.553581632983785	-0.713421175940525	0.9449056741658	0.65121201576452	-0.730519408844253	-0.762330136484479	-0.683506403292243	-0.48979578072155	0.779833385967629	0.692156396190503	0.628404244574249	0.787145493255725	-0.678410160588539	-0.00797280851567473	0.277545420284963	-0.00243595764524048	-0.747326010063653	0.817409712108381	0.80474719976247	-0.195649794604664	-0.738161961496967	0.61695677092336	-0.696214389992024	0.129799405970244	0.0370906895626131	-0.40243476355374	0.904899793859028	0.895976133986016	0.627763778237236	0.674597207121773	-0.756889154988931	0.745250596892877	0.857560802105166	0.627598652829882	-0.483841816151154	-0.623933520223529	0.857876917298055	-0.680030402709482	-0.674441903725442	0.745327841006721	-0.712981478222595	0.048091530732651	0.765719564411078	0.937396829433398	-0.729417189230607	-0.798718107262373	0.742896385030618	-0.740792531942904	0.935809990050629	-0.709153276807632	-0.71319864301895	0.890960817610446	0.947312160300115	0.896488868887823	0.891444537604938	0.0660171297999597	-0.770863806097196	0.698758928804252	1	0.926627669627655	0.114057881407094	0.857105765335319	0.878625752584854	0.842273824157343	0.943946759134368	0.894829670796511	0.825492002068464	-0.0274203150309253	0.897077138680963	0.312892595226765	0.901896700964583	0.784337360212276	0.9165123432584	0.885464190210301	0.826085620280986	0.305879056735821	0.0882342649339914	0.857423808738253	0.929391131165876	0.951114392848712
CD63	-0.213173231258373	0.583016540209776	-0.543326765723853	0.468480807008409	0.770809543697669	-0.459620987136026	-0.649581939655618	-0.504723737369002	-0.42388817111866	-0.565502829924989	-0.573624421146709	0.704188644099199	-0.526955124082251	0.966294572709043	0.709401653720328	-0.568739925963393	-0.598295076712281	-0.495834511015461	-0.280176055309513	0.862682144316666	0.84605802556296	0.761651332517087	0.910057238760828	-0.47780975349378	0.245203391063311	0.424606986719221	0.260551239774573	-0.559077538581497	0.895618426091249	0.894528274608634	-0.0331094202184547	-0.563221633020713	0.771600467832313	-0.525214778135275	0.296305925729178	0.157839977519734	-0.165088774317075	0.897026321542057	0.861123845236766	0.778900914031161	0.844593816745289	-0.633577976389108	0.78254476152983	0.707070936280575	0.724070878355351	-0.258730944521668	-0.455115404688539	0.956572839808	-0.483689783347874	-0.481351226483365	0.841205933237351	-0.526689300529931	0.245363783194726	0.871184775183253	0.887325856028245	-0.596387379634914	-0.631458307950652	0.828424282428435	-0.661408104125143	0.856846199035602	-0.533093820442066	-0.542341725700874	0.887371674331263	0.96722639118603	0.926977686756285	0.887288945138585	0.28098222797312	-0.58878754877373	0.807763044209016	0.926627669627655	1	0.344061094035142	0.719910009075443	0.932433818065483	0.907257833867324	0.915784436995754	0.881738096788422	0.836289051677898	0.178438504800405	0.795182061219222	0.581897117987627	0.91136613426025	0.894481302578027	0.935593351832035	0.951938640609527	0.902379313630487	0.565104314906883	0.321958047424465	0.917005062479033	0.965162095108023	0.937152821288773
PTGER4	0.697180780461512	0.815774554003317	0.460469178088082	0.769022893078421	0.539878160156302	0.588233045936427	0.334849446994375	0.445768702769177	0.504668598124343	0.458543711647538	0.408301149989246	0.635312399836587	0.374299394487426	0.27785293418947	0.356539746000795	0.427411309972121	0.406826280124602	0.475392168208705	0.590939581755347	0.55482130322972	0.722459676848585	0.554028145161447	0.490448842712492	0.515130862605894	0.83263844215686	0.59833135178469	0.844485933750439	0.436115735018634	0.50356247663263	0.451595145698336	0.524659803180738	0.446237317613491	0.635221845618848	0.457950350913471	0.756312846409068	0.504251464507091	0.764171413070499	0.17016465437593	0.0811545284741583	0.618392909933781	0.684994837764216	0.223742957429786	0.330063832363575	-0.237759458966717	0.575431827290881	0.712207270482533	0.486034953673725	0.482375370334114	0.521584768553383	0.503527878857441	0.623907319171341	0.478887948844822	0.767669059580266	0.551325909453206	0.0163238106119982	0.222369800837668	0.376635793442259	0.552309089329876	0.149493937516786	0.0944427009373746	0.431026826529138	0.440322069890014	0.321043505629705	0.248861424860649	0.386117341852166	0.277025586829822	0.745916126017281	0.413999688765211	0.648709482787932	0.114057881407094	0.344061094035142	1	-0.211325260976472	0.425455537145873	0.34174450274489	0.0911474642038107	0.186347515834595	0.313137649889293	0.811028179355719	0.0385734399216386	0.815024491056115	0.305404990205111	0.498010734187758	0.235300642205456	0.454692924734792	0.526523590204653	0.768674831778183	0.747217417512203	0.392192375772938	0.313241304250237	0.123343493417961
GPNMB	-0.52060906437497	-0.0484449653541562	-0.758160429779379	-0.0722432170085239	0.562016874144146	-0.774281997447978	-0.819299633084685	-0.711594161101013	-0.653889094237349	-0.778247045710388	-0.772508083878288	0.201353186868351	-0.743693003982996	0.731304761896212	0.541354853919794	-0.784853478945603	-0.795435306189959	-0.706829712619104	-0.588125626449889	0.443511766896301	0.350309244354901	0.212761369045503	0.579165619415688	-0.725887064685623	-0.314799856836153	0.190037143660895	-0.252026331951447	-0.766104342086326	0.464421291112857	0.459823013842603	-0.252780023612275	-0.76747563349209	0.241041517655978	-0.767974653172675	-0.120481565124374	-0.152478947646563	-0.604482826633845	0.711472939874141	0.875413802947343	0.374667977022195	0.293752022617529	-0.757461670070254	0.668629852665128	0.957102749572904	0.3937826594379	-0.619322983265584	-0.681372855909805	0.584488652390071	-0.770566467968612	-0.713503831743414	0.429190375818323	-0.746172269319894	-0.215541212347908	0.443641248652186	0.90723727463406	-0.721692802142741	-0.81888844272896	0.439444222085272	-0.729149585227495	0.897923025701162	-0.73350503730731	-0.742219173074675	0.644068340458845	0.749503993553536	0.632362836494109	0.748757521702137	-0.0985356413984998	-0.798461287398633	0.450162432140751	0.857105765335319	0.719910009075443	-0.211325260976472	1	0.610892018228368	0.539356734235864	0.841299383662315	0.649792313447169	0.709073255198311	-0.251351835975254	0.818427402188609	-0.0177167138252775	0.624581956403173	0.422514399012363	0.704515259103218	0.64031175721129	0.49496064085954	-0.0443621085142631	-0.175172326694062	0.564954107044467	0.734360467835624	0.883808846301091
HAVCR2	-0.173728823270066	0.633354504783381	-0.509448890076943	0.457078192053059	0.725018122979683	-0.404574867870092	-0.590105416630185	-0.444833647764426	-0.410405998545707	-0.523906152867638	-0.553573640739103	0.775077291650741	-0.487004928458987	0.927440340740347	0.713871074226543	-0.477423050639136	-0.528822649877365	-0.475301060756729	-0.239813188972985	0.918652399051398	0.885504959290303	0.841245845515288	0.842399565718407	-0.447436488506288	0.296591414015091	0.334494867310567	0.283854286685953	-0.522253012099891	0.945549690802366	0.911822179539321	-0.0798262544057345	-0.536831212708387	0.838472825154261	-0.503066371265448	0.2722914924414	0.181489473883083	-0.0815312124381717	0.87371167200018	0.807510873286159	0.748067697076587	0.852478972697536	-0.580889149005864	0.689467166885345	0.607967125705653	0.760801952444965	-0.22706648175481	-0.439442355446816	0.940480941521862	-0.430294052740781	-0.462654766121292	0.858101010672843	-0.502183789101002	0.30123268071412	0.906240006134506	0.806543868955797	-0.498487472745581	-0.577363574334318	0.885950165291658	-0.559191998539431	0.820352126566307	-0.492416668486911	-0.483647926249464	0.924359130908142	0.921931345946277	0.956439053798121	0.870433967748513	0.25948119424484	-0.534312661722003	0.811677529946256	0.878625752584854	0.932433818065483	0.425455537145873	0.610892018228368	1	0.902159796427346	0.842232550523132	0.886613970183271	0.798332905892207	0.225808709347454	0.798447371104357	0.583038730431468	0.946949820719711	0.915863842795201	0.911307045828005	0.951062160501053	0.944685221575019	0.567572481076577	0.320254810884338	0.91880587918425	0.930268213132184	0.846186663984128
CD81	-0.306837000625227	0.551349450591856	-0.561287446926289	0.333041692770325	0.529399831196113	-0.45996752740105	-0.663440172020069	-0.527102005758323	-0.436925132624026	-0.576294613193657	-0.585639992649104	0.735710215432401	-0.54357290321422	0.946355378268181	0.556495352929359	-0.564792487982935	-0.587273526105855	-0.514560249564624	-0.338192542781613	0.897498841237362	0.828698456901133	0.836490497686981	0.824699484048013	-0.519003000103905	0.200821412794636	0.260119683060771	0.177434135585694	-0.584698080048766	0.929637358110957	0.973465981054888	-0.156951702725935	-0.581053079729548	0.855866585767654	-0.520922193837032	0.289625161182049	0.0744082461674455	-0.199805870852607	0.93924147615361	0.723806054102951	0.607731153070726	0.866038783583042	-0.641444136761755	0.657721971702821	0.59427397726874	0.773262761845244	-0.249849600665679	-0.47467608087189	0.901062156753191	-0.482362744664328	-0.508877587997764	0.836700263531195	-0.543617176920778	0.222219966838412	0.792516973979653	0.755335056041018	-0.609304689556589	-0.64664422731647	0.837848308708237	-0.65051887610544	0.744066278631016	-0.548695108972229	-0.547500847022723	0.912285387111484	0.927385659351641	0.929128631254104	0.836348323091885	0.106132574352598	-0.60747312804699	0.741947450220049	0.842273824157343	0.907257833867324	0.34174450274489	0.539356734235864	0.902159796427346	1	0.855852029376246	0.963523932301546	0.615830560615731	0.0616467524618192	0.811737799055556	0.527009232582055	0.944208429963133	0.96037397533247	0.933631982298588	0.883401434583684	0.888402924517968	0.511646732460022	0.230288378937368	0.972857455781368	0.876983969613285	0.813279605986495
TREM1	-0.451784336802942	0.297993137440164	-0.728991584778905	0.186788482671556	0.613177040164887	-0.672952577902604	-0.813300613067122	-0.681597103346384	-0.617385524364747	-0.746338592304308	-0.746008671773736	0.509396433592213	-0.716244820587919	0.934568128767856	0.554227565597564	-0.733144680386105	-0.769470988669652	-0.675635350542154	-0.552369320716066	0.753284926040378	0.654725488498614	0.615640927504564	0.793191140929153	-0.688242560925179	-0.0420848072386105	0.239638527661128	-0.0455141599807698	-0.747505592656249	0.7800921455516	0.803640403889754	-0.274228396842901	-0.74491240121366	0.620288318071429	-0.696110298526695	0.0745107017438285	-0.0514104664747131	-0.440725295416114	0.894504611839349	0.862010713171547	0.57188635746763	0.666737465348996	-0.765132188101968	0.696639294277229	0.818235210325503	0.607460315791266	-0.478053621532804	-0.636766410990294	0.83373903479705	-0.699303914127224	-0.671381560885438	0.709728106227131	-0.708430176463445	-0.0128857567389477	0.699539852702539	0.899417805390388	-0.731609083420372	-0.806126639793853	0.696306255785775	-0.749587360304942	0.889256015741939	-0.708532929563043	-0.711832450353217	0.834067707755802	0.947542398698917	0.873378250783423	0.844405664421597	0.0031541742214988	-0.771916438900539	0.641321551900965	0.943946759134368	0.915784436995754	0.0911474642038107	0.841299383662315	0.842232550523132	0.855852029376246	1	0.875945063328537	0.769556821098909	-0.0973900494553332	0.869595888782046	0.302515482072779	0.863521916327638	0.781729987111194	0.882462628744703	0.847079176762273	0.779124312768597	0.287807345572858	0.0324525296144864	0.873334779375446	0.88730380451461	0.937134457781085
CD163	-0.454011566414207	0.398259233596904	-0.70563853832233	0.172495486976116	0.4840029149377	-0.609471283003699	-0.78445859722478	-0.669158043303283	-0.535595083373309	-0.719234552382877	-0.705240984769538	0.644282930604332	-0.691010436862321	0.952433840771907	0.581582818900832	-0.703441646754944	-0.719142014140599	-0.661515893757889	-0.46363809693409	0.851598898565131	0.740073874990626	0.753673769088135	0.756542183483275	-0.667144357833624	0.0261818306440225	0.173467434257763	0.00890583571405231	-0.728402665987891	0.886000823937327	0.922841544800346	-0.264790688223434	-0.718447622646739	0.775499750762384	-0.644611009546701	0.156863113734963	-0.00229006372767461	-0.37221580906854	0.974944166666972	0.79516886290833	0.525344262447101	0.757630301630147	-0.732722876304534	0.669793005160765	0.721949655777542	0.726328190652309	-0.404332907203824	-0.60304886737771	0.847613599989712	-0.627777726343842	-0.655904429239687	0.783839297580566	-0.688307070069925	0.128622118320119	0.735068574581033	0.825064737395682	-0.718880700709346	-0.778283108217916	0.780656780618928	-0.719924892250344	0.821673887711917	-0.69249555342767	-0.687971403583053	0.941012677642293	0.929559977468493	0.919630766304653	0.871303273460244	-0.0254726230439922	-0.747949570581842	0.686445796666015	0.894829670796511	0.881738096788422	0.186347515834595	0.649792313447169	0.886613970183271	0.963523932301546	0.875945063328537	1	0.624673276728947	-0.0635366611550336	0.897482963977496	0.362450644670686	0.955215261616318	0.897435090354284	0.947433775593264	0.859560406861126	0.847175784508251	0.348487199304096	0.0529666994892584	0.940219167912754	0.88791540301264	0.848234575312264
SMAP1	-0.0483703924187961	0.542488987458116	-0.422534967426194	0.534566081173076	0.859291293081027	-0.3418713188447	-0.493257712687849	-0.418541920665866	-0.285373746120476	-0.44298669032929	-0.42863514364333	0.542300977293467	-0.410132745759867	0.77357988310658	0.748269934860323	-0.449500645986248	-0.475836170035222	-0.393799020503729	-0.179557651767966	0.721868917481382	0.7117329318582	0.584965239054861	0.740877083915706	-0.343606890978827	0.249327754840743	0.465533495924586	0.258581645970442	-0.434779429206214	0.711241640744206	0.637995328485544	0.0921892132388977	-0.443453882120542	0.561606031027378	-0.390101777395896	0.266407842958496	0.258149727649855	-0.070184005719488	0.645341170780212	0.802538100660502	0.828036398624768	0.664380550434075	-0.472007186072227	0.742696305947268	0.645203204931395	0.549718493409321	-0.209035572673953	-0.35167918807679	0.804913066369081	-0.378474920740325	-0.359024022915179	0.670262946676338	-0.410064115378947	0.283619660312225	0.832382964333088	0.802240515057107	-0.469128872872425	-0.488025766894407	0.625742970663186	-0.544958025003179	0.795081545496739	-0.433435257292415	-0.441916649794501	0.715304530775901	0.803172344268987	0.756934921458504	0.754168902668777	0.3838322666278	-0.464255309419914	0.74654859363354	0.825492002068464	0.836289051677898	0.313137649889293	0.709073255198311	0.798332905892207	0.615830560615731	0.769556821098909	0.624673276728947	1	0.269187021880504	0.621953751139839	0.508771560488867	0.738019117785745	0.64645416527552	0.737243909083753	0.835482832579188	0.768862583811353	0.496090665834783	0.311761382738872	0.683407587752592	0.86658299201776	0.806025721873767
