""	CD74	ENG	SORL1	ADCY7	TLR1	ITGB1	PTPRC	TLR2	VSIR	CX3CR1	KCNQ3	HAVCR2	ACTR2	PDE1B	TREM2	CD163	TNFRSF1B	TLR7	KCNQ1	ADRB2	C5AR1	SIRPA	TLR4	ITGAM	PLXNB2	TREM1	LAMP1	TNFRSF10D	CD69	CD93	APLP2	RPSA	STAB1	PLAUR	FPR1	CD33	P2RY12	NRP1	HLA.DPB1	TSPAN15	ADORA3	AXL	LRP10	GPNMB	PTPRJ	PILRA	CXCR4	CD46	TNFRSF14	CD63	PLXNA1	IL6R	CD44	SORT1	NRP2	LILRB1	RHBDF2	LILRB2	P2RY6	FAS	RYR1	PECAM1	LILRA1	TSPAN14	FLT1	STX4	MILR1	PLXNA3	ITGB5	LILRB3	NCL	ABCA1	LRP1	CD81	NCSTN	PLD2	UNC5B	CD226	ITGA6	RXRA	LILRA4	BMPR2	SMAD3	ACVR1B	FPR3	ITGA5	ITGAV	CADM1	FZD2	NOTCH2	DIP2A	RAMP1	STX3	CD47	NOTCH1	TLR6	FZD1	JMJD6	PLD1	ERAP1	CD40	PTPRA	SCARB1	MCFD2	AMFR	TFRC	TNFRSF1A	CLEC2D	APP	SDC3	CD151	RACK1	RYK	SLC16A1	ATP5F1B	TNFRSF12A	SMAP1	PILRB	CANX	EGFR	PTGER4	PTPRZ1	CD4	LPP	EDNRB
KCNQ3	0.801058917052725	0.755731527129357	0.880738301290857	0.906519946087267	0.777845594095912	0.714530939235587	0.851870417239784	0.812969721677607	0.555223537395237	0.767917745467846	1	0.796684249880332	0.806716886880458	0.768385798201233	0.73919496833476	0.129999198261406	0.701980579182907	0.918711528915779	0.69357840069983	0.802910178633915	0.627732807369537	0.788101216695491	0.810768395007439	0.786411523623452	0.663527270329544	0.55401380769723	0.646423716472287	0.826965282605738	0.875394843839461	-0.0157151123753001	0.700372480200204	0.655302459094082	0.751754540347313	0.485382659365471	0.782838735836838	0.719541129519118	0.646203015145386	0.740341630183631	0.642443402035819	0.523391866137584	0.794444695940482	0.815382461416034	0.812300813382054	0.343397958938029	0.889709161420814	0.698408271268087	0.549466524457185	0.622497953102744	0.498619091417316	0.538104558498205	0.799489851672727	0.869075136831065	0.0154657698529721	0.923704170898348	0.492114722951571	0.925548235208232	0.851799799339745	0.340422175379625	0.652699457234427	0.721308099411142	0.898176919054032	0.858581685949706	0.516160221885402	0.884046850201932	0.297741357661084	0.892039905903358	0.771966192743848	0.814369412082014	0.72855209069848	0.366699167175997	0.816506273225235	0.583549834008229	0.812738662701822	0.776917958505453	0.599085197887208	0.456780371777616	0.83120446330192	0.915681198997209	0.722571802642552	0.646946911565559	0.658797304802637	0.864052894342696	0.847935086374388	0.675162159885752	0.476906880761424	0.560063460053502	0.714420563768695	0.576267103893585	0.503714563829136	0.493268043508336	0.733376994956279	0.764247662951582	0.58283986057868	0.707238951587514	0.643712657371493	0.729657717369357	0.581711453564197	0.802632910330124	0.710684411530745	0.624054696954594	0.653466415009117	0.692688160155181	0.744615851207958	0.633845827286225	0.619646572827963	0.736723535327696	0.814459569673345	0.784099484665022	0.19532373424079	0.230744693768178	0.439863090608363	0.701375613525445	0.501675671278962	0.337970651603373	0.723053960608717	0.412399268841297	0.695780923941799	0.444447711229645	0.702617911607601	0.0413268676680591	0.837812445708755	0.131003135562927	0.889225175753392	0.852022526663353	0.256614260757879
HAVCR2	0.778125273282734	0.953169599184129	0.711864140755702	0.856196535400918	0.862376853988925	0.935408627955518	0.895027215689136	0.710364592989751	0.533371968801637	0.571323181512649	0.796684249880332	1	0.929420737734377	0.568189269593681	0.969719482904547	0.409706904786197	0.778785273747508	0.849339606060229	0.700326440405771	0.632042482988585	0.814870710611388	0.942687439209891	0.817206865185169	0.952113168115897	0.838740084462282	0.857074738848408	0.917558090417095	0.837920007960643	0.825093574078578	-0.18040067385603	0.870953438644828	0.924053335826911	0.931866310599469	0.838707543159536	0.975657184653059	0.784188398766029	0.489827448915824	0.85287854492678	0.669457218481117	0.711641007956713	0.8511412412282	0.945845372773823	0.881941811825915	0.744451367880173	0.8364767808223	0.868715496023956	0.52291759789001	0.541579977783847	0.831511894447948	0.903815626799827	0.890664902377934	0.91624766542805	0.387977701017262	0.871327992830581	0.694730057882645	0.869403900061816	0.810457965038746	0.493189922050757	0.819051047038396	0.882835181409501	0.684758921177715	0.787725719059621	0.489669380309204	0.881658589231435	0.600179998909266	0.835586346676929	0.727295134906872	0.479970520060327	0.8989862548557	0.656544986224039	0.821685750050298	0.783392830534428	0.826413327413252	0.962875474626651	0.738726062815642	0.77796513857162	0.869032113684316	0.861878905709454	0.777978221512444	0.737333110570999	0.845396133901237	0.663343220597109	0.605206484622331	0.678857869632407	0.709385043196876	0.770818908197786	0.672147893097046	0.731609208934784	0.29003777302351	0.565126752200483	0.463129620630999	0.840118246177307	0.74523010194372	0.785803282253468	0.602615033768248	0.514940703882584	0.6715246306705	0.878804361636605	0.904524434682825	0.745187858703811	0.826351710247021	0.545135541227138	0.792247896176923	0.767937881413718	0.449147885944626	0.867638887476303	0.924491469992187	0.543302628373736	-0.00282288123272183	0.0775983810881424	0.5020653539511	0.895241525844052	0.51780274821328	0.235048690115898	0.776873465361046	0.743746292493218	0.774793490536719	0.0990962962399327	0.822712651619461	-0.150078000973003	0.916191644607601	-0.102091365541443	0.861989721741558	0.664865329033848	0.134001161040458
ACTR2	0.772131451379113	0.909842709290629	0.729265837760804	0.897784758223723	0.860670408999998	0.907542988797566	0.934817864821545	0.730957554458542	0.567681120550158	0.590158036038087	0.806716886880458	0.929420737734377	1	0.688314099209406	0.902936588788331	0.483279116772513	0.878313760241711	0.830268998194133	0.724522055824671	0.650726538096876	0.89007407112566	0.933258180581127	0.870684460000955	0.964233651504103	0.871738165755856	0.846439004767595	0.89330528553835	0.852289104367391	0.84291701271191	0.0865121852911637	0.911420014307826	0.907417386589454	0.908830404726879	0.804965265257816	0.948309017473434	0.800802439051692	0.469571659807702	0.854357922312475	0.655353126395199	0.645343733620315	0.800327391188121	0.899515406284939	0.909736086703989	0.660699238985982	0.867042966466301	0.806043206450613	0.658503453769127	0.610223161068236	0.824106615593968	0.830818250741321	0.859394750541755	0.938408874208139	0.466566176406675	0.89805971755493	0.677689175966796	0.887225578305168	0.843440212013781	0.692272989342554	0.741400306640669	0.842161688920967	0.7442144607846	0.86380056762458	0.616034806979081	0.886850150672361	0.535448327921752	0.857896224480437	0.6966183004214	0.548038289551327	0.870892826914306	0.70580809742516	0.892375977294059	0.776891959681229	0.861321641800427	0.916828715658504	0.748300590050393	0.743674559698711	0.854413397547534	0.859285497990465	0.799408136473181	0.88452912440914	0.769325431392942	0.72760976429356	0.741212168519725	0.730537732765556	0.610843302400551	0.779916482055952	0.745391292315931	0.738570723939814	0.339085136403029	0.702488110338321	0.613174550387471	0.852107142521684	0.727331226045259	0.839115987991493	0.688889255656379	0.526373651251424	0.662273912060288	0.854064393846113	0.87353808917082	0.820605273097371	0.751710407621441	0.6550164834404	0.796426051841755	0.797106462942747	0.585146202922552	0.889088578592902	0.957230632982881	0.627881555928628	0.1380931841009	0.186418726429245	0.612099638486517	0.899027168676177	0.62699548021089	0.383990455706632	0.828211935514135	0.696665898743924	0.837922979234435	0.229405466210985	0.842669132566117	-0.0117730483937163	0.931476673782139	0.0355280235826742	0.88993240223867	0.725916920545032	0.259757951525367
PDE1B	0.749736643684179	0.523506900278125	0.792360006090215	0.753105735814377	0.685681624226717	0.528089568226475	0.716754682841873	0.692838312912268	0.602884869528231	0.785083094875556	0.768385798201233	0.568189269593681	0.688314099209406	1	0.542561801269572	0.12346021996831	0.610617859966246	0.747377082648323	0.725343000839359	0.7548880721609	0.543818813919055	0.562819242638126	0.615448039529598	0.630898817496323	0.413313205901832	0.343882452033545	0.444171271622114	0.642592249483625	0.769274215654675	0.294500706480652	0.482112869982608	0.485354189017424	0.587983655437219	0.262905231025747	0.621023251510304	0.704439831327109	0.621720963992177	0.505077214562753	0.618239603505284	0.383971035102141	0.693982090510999	0.652192907504637	0.626031759603864	0.0749424569839231	0.798678056289399	0.539915863717139	0.549413146159199	0.491400256776989	0.293923399406896	0.287172624090893	0.542758622021377	0.698808869628497	-0.0647754725453569	0.764789237687603	0.153692936839168	0.792019512360042	0.790036266595107	0.391842821860646	0.598036690574947	0.448798808292641	0.817504913758392	0.7660146806515	0.591737178255507	0.764437426139861	0.00465137975180633	0.717776866722154	0.652457654823103	0.643063245975828	0.480824084914541	0.215873345210714	0.627987783250884	0.356831780189559	0.567530160166257	0.577163446935891	0.457123581629713	0.187075355560701	0.569236514295956	0.755275397580736	0.482167297559442	0.637013538716853	0.477421118754723	0.607052127925	0.752191149212437	0.588695272504955	0.151309536761854	0.315838300870933	0.500621281090361	0.317431680742089	0.562028655528003	0.288599313767957	0.672430848893759	0.535648000158471	0.336626175863347	0.517006338241841	0.434202232710715	0.677921819934072	0.465710403113524	0.63218779346505	0.527800541396295	0.476667418019688	0.477998043697955	0.486101878341268	0.532527172815079	0.411948733561489	0.509688772925412	0.561287940501318	0.655181572428563	0.679717125738297	0.0731563633786564	0.0888149272670647	0.260944812436741	0.540618724844844	0.272147010123046	0.275362872077977	0.527396160490607	0.0886363114733898	0.531219729348957	0.25816544845761	0.45972286992221	-0.0438883653737779	0.641012976275565	0.00669731901866096	0.80644861808053	0.61586020847691	0.114190423900245
TREM2	0.809911835621058	0.90389150965596	0.703848466104846	0.837046108623695	0.864901091176828	0.925605750971125	0.875618475860753	0.704719448512292	0.591727536595671	0.589565634953421	0.73919496833476	0.969719482904547	0.902936588788331	0.542561801269572	1	0.3617924564058	0.751391790754791	0.807719051622986	0.735684271750173	0.642602292492038	0.75100727337422	0.921861038426126	0.769898075629819	0.932567011755631	0.819679321551682	0.817904524933176	0.889918868973577	0.76833287047137	0.814244336189525	-0.234460659116035	0.81319461717042	0.953139981399213	0.915982647972152	0.788312293811256	0.968127128280893	0.833344676864104	0.513146662452687	0.798720107757215	0.727077719714765	0.729560864145155	0.862959266840534	0.965804230940426	0.889988957894515	0.699249766140525	0.813776875738536	0.901948019578461	0.503853388198357	0.493665223587866	0.808792321994993	0.895916253179347	0.809842420213085	0.892113984134263	0.336357463114903	0.854704061668676	0.612527246107353	0.846415931992411	0.81038102725022	0.492158565087863	0.840766830731789	0.874748899941045	0.637311733249311	0.73042158204558	0.506999013006498	0.867309734318146	0.51476523174673	0.773919672515534	0.787143270498701	0.408457884358481	0.86687673424472	0.59164897354663	0.767559382975337	0.699314968744804	0.756046935290149	0.979943690802471	0.689855858426176	0.756657374318694	0.817238510632813	0.804592209329944	0.710743077743365	0.719186070072745	0.871792223792094	0.574294098045465	0.518322347545019	0.686207055550232	0.642759416214288	0.703911556390197	0.625669340407252	0.687138986897769	0.363675387921312	0.48505362941401	0.406110873289353	0.846642925233225	0.62641999329083	0.77884491286871	0.540144378592548	0.51435573900605	0.62866486200108	0.828400978787817	0.88311016173798	0.723588274321044	0.838576377901282	0.46476945437654	0.731825367650299	0.712692850669114	0.361311132745561	0.825578058111592	0.911415603962055	0.5170428372348	-0.0505237006133561	0.0256735664607289	0.446607721715944	0.918047920822433	0.459523441722016	0.227633105948406	0.752701256925263	0.6888046662263	0.730064726135446	0.0358323732316411	0.764536666918767	-0.183741985605408	0.865603354586304	-0.155461945578804	0.859911861611683	0.603045777690698	0.0893037414352574
CD163	0.0723763231714377	0.458576596178885	0.0716689685392229	0.272948427553775	0.35415989241803	0.526685911210885	0.399559303028323	0.234362365804722	0.0500406584871652	-0.134475756970922	0.129999198261406	0.409706904786197	0.483279116772513	0.12346021996831	0.3617924564058	1	0.511897128764423	0.130020112615913	0.19826544485245	0.0162122167343806	0.578701565842363	0.475477427058337	0.429842822423265	0.475707500718974	0.408650257676998	0.545250846509128	0.589179666715178	0.392498250611681	0.22788864748553	0.278324403988571	0.634478443282595	0.432842755255123	0.380438934683105	0.696672116759192	0.404231057748068	0.261423004483377	-0.180709391898203	0.587599843327421	0.0502422850836903	0.311504156451883	0.182383209582748	0.28182373028611	0.313421221478722	0.724284072572363	0.348798973960586	0.329103931512834	0.41075675411733	0.316239336220941	0.59206072198656	0.546736262293585	0.404816612713432	0.335513908858167	0.794010863429004	0.202188953505145	0.577554134092426	0.22222597454585	0.318056216268651	0.606359090577206	0.228179739571929	0.4279601084314	0.0497120082233508	0.461498334848352	0.0580247499446516	0.318053008809946	0.533200691218185	0.20328017761929	0.0252273213924549	-0.0489670374715358	0.359497141156466	0.871422739827525	0.290214681339178	0.638981243456944	0.449316886169182	0.336582065965652	0.308020955953312	0.398770976169034	0.211912167920567	0.272383783346798	0.461525738816242	0.420355158535308	0.192115304469855	0.0884128435828736	0.246325074727518	0.30987289586317	0.508310512719534	0.66405321022118	0.269543121264805	0.460682834720291	-0.131508071797947	0.608698272150756	0.160386911973314	0.220713450353959	0.555562275725717	0.3230122185833	0.286307433379046	-0.0457711449270008	0.0755202394931433	0.244209310692367	0.455145927415642	0.49373026829131	0.158712200945487	0.158156103145686	0.350465730823671	0.425450399883422	0.111486499768431	0.429220400054267	0.356340174762199	0.167510808616841	-0.0393189112146407	0.0113778369452472	0.342015542532465	0.38173124125172	0.333020266183964	0.0863395460824867	0.272785462744409	0.5313034799658	0.358267125268587	-0.193860862306657	0.498621368728583	-0.117800993007757	0.442500516983392	-0.117102822778119	0.228945650788954	0.142524854514138	0.0372737915692199
TNFRSF1B	0.696519221660513	0.730455213782898	0.654770054026729	0.816972821796173	0.716086513754454	0.760005840869076	0.867902375646617	0.689404364405652	0.580791336403068	0.522109329837007	0.701980579182907	0.778785273747508	0.878313760241711	0.610617859966246	0.751391790754791	0.511897128764423	1	0.756521388599713	0.645725658578293	0.616298630261004	0.890598181243862	0.796753688767921	0.830768200913276	0.832647988599555	0.672765989997992	0.6880652719544	0.796026966332448	0.701290867235235	0.74479928735997	0.327106998497872	0.79232382325474	0.76492615891235	0.786510706436735	0.652028210421359	0.780824043566323	0.669724636649912	0.425342984450473	0.679989103437659	0.643838549010311	0.529357438984069	0.713843146514415	0.745517513703856	0.727159684208679	0.555076385215302	0.75907802096105	0.710121215577077	0.82849678497924	0.58226444562523	0.789311882419973	0.668796009438017	0.72299341626538	0.790543275259721	0.463601152509554	0.74362898366901	0.535908465229733	0.742004591475314	0.716820133248508	0.74720703976659	0.535255039748613	0.697059918864306	0.650462296590216	0.824684134595567	0.595624695962644	0.7887899007152	0.393476336355821	0.753562904181333	0.595705072393249	0.489206637376622	0.656385717583333	0.71418417282524	0.737419885872959	0.630797655885699	0.723703560938421	0.767050396418019	0.62930079638428	0.554905459953682	0.691035869213242	0.725387115004844	0.670632609388935	0.830395759487631	0.740776003761061	0.572497751266592	0.683021082624753	0.575350487573104	0.491870791378697	0.697631773128519	0.538210735384197	0.592328430061066	0.254572706613724	0.642235037025731	0.495456046824583	0.649125032986284	0.627660913262729	0.615732740203274	0.488197852246952	0.492924406007427	0.510204512017706	0.757663391940581	0.696932432319679	0.661174922720384	0.594338019514694	0.496129532619971	0.596185145964952	0.64526456234195	0.528352721829014	0.694330210939322	0.834360083380979	0.661174679530693	-0.00664371576048722	0.0469034208942884	0.449519652334586	0.794186829994006	0.487748195160703	0.181215211115742	0.682661019472088	0.530981008737867	0.700500005801553	0.226046357338508	0.66795852519083	-0.139786377434889	0.796646821542312	-0.0789250262754032	0.786502969753966	0.636154970130089	0.136305113773972
TLR7	0.898889400334278	0.795130030748057	0.910706257932059	0.900426012835527	0.818841255342541	0.718943682288773	0.910557356912166	0.796678954343629	0.714056451062209	0.8305141129388	0.918711528915779	0.849339606060229	0.830268998194133	0.747377082648323	0.807719051622986	0.130020112615913	0.756521388599713	1	0.70143932242146	0.83638781057883	0.68068441363547	0.788057321489805	0.772272379891028	0.805045345252256	0.692265338425591	0.595852123011399	0.733681571880653	0.790128226550421	0.859150784283584	-0.0136444270006787	0.680519347642242	0.743800888891033	0.857175978776477	0.530255405042863	0.832528757299492	0.786931367305435	0.755570538817952	0.70876935567971	0.803187663016418	0.636836422502047	0.887120832285263	0.886200810437707	0.801992057904147	0.369610648312049	0.830717737764273	0.817684808535857	0.573711823060014	0.609649286684319	0.573727197515547	0.587984443664791	0.780743029285914	0.869023148335062	0.0264226597748731	0.899777611483025	0.481627550457142	0.891577811061993	0.827762418880149	0.363199830044238	0.75228101241743	0.710489525375398	0.831054692207785	0.78298441033203	0.641430507409072	0.864254041665168	0.267328433601197	0.865390859083945	0.846480951417169	0.671571588886944	0.753707304620563	0.355693866563933	0.794318075363863	0.565926490380394	0.751031700724603	0.858141048202926	0.637106619818719	0.5385650714664	0.845241142802269	0.867695032175187	0.670351230536051	0.626624539244825	0.828734704812248	0.742045959869752	0.725514237436775	0.553277464566901	0.483874508936872	0.566851697706093	0.606936833682588	0.541831862454417	0.530529597750121	0.40841873639882	0.585364626436355	0.713024359857701	0.57305119953826	0.684788728857574	0.493948008241061	0.787194359443093	0.701228166497711	0.892942020400845	0.745591669901911	0.598467616619077	0.790765068915101	0.569542433541359	0.700824396073167	0.630221111621931	0.571119240376723	0.685855225902347	0.841527113610334	0.695026938177954	0.0343740328277235	0.0718409883489832	0.369792425574966	0.795630466744004	0.469528262475954	0.186826261459247	0.735630940011305	0.439553282698395	0.701705396091989	0.360830871906273	0.64481633640317	-0.118547735172574	0.811343939682999	-0.0431873066652292	0.90068535558223	0.788639789271994	0.128705813290715
KCNQ1	0.808146691546475	0.622898416857891	0.745149579212503	0.832912908664482	0.746226546093313	0.684480094211799	0.759755680564123	0.758114616672661	0.624172270412874	0.701532803812158	0.69357840069983	0.700326440405771	0.724522055824671	0.725343000839359	0.735684271750173	0.19826544485245	0.645725658578293	0.70143932242146	1	0.755231333235069	0.596233967976261	0.705413685497071	0.69786330454902	0.696819264781276	0.488171264358629	0.495234442954451	0.543119270706673	0.551271230915151	0.843725053878944	-0.034763703068719	0.549801644380207	0.642182551954158	0.644471685339972	0.421711246889883	0.718866244912712	0.705040800184099	0.545997259286433	0.548137459865204	0.709772294187602	0.533634746294572	0.727709244685721	0.770814182896967	0.744103941310589	0.293700122758091	0.779331884845346	0.68784468643326	0.659319532318601	0.491040744898133	0.482088439764588	0.500877964484005	0.583535278466848	0.75575979780458	0.0364454276350864	0.755688309585253	0.250787318591093	0.829573074127329	0.873549708319137	0.416376106156192	0.752705864759352	0.643950086029008	0.71744612997246	0.739279251365054	0.406086385164011	0.808357711139933	0.149583096481724	0.66713744027924	0.742729897613011	0.467933845759041	0.631489827816537	0.307157769910374	0.643438919130851	0.396375043833114	0.588848410462558	0.726406977380074	0.395694401222118	0.346407167822519	0.633830447512956	0.783072075032619	0.496201794381494	0.662849729978965	0.633738517641624	0.509643786146128	0.615918944391408	0.72117495235412	0.318759429052107	0.416584223826292	0.482699201595534	0.427193119966034	0.502513776974779	0.306695254064028	0.562873679815754	0.655192063319663	0.312705145695549	0.608392214253468	0.428619318147594	0.527843505998015	0.499075515876332	0.659042617997989	0.627781990599353	0.548862638273496	0.53041613035727	0.351805221000917	0.571662450454534	0.4553349496201	0.365062324085451	0.647343974605549	0.734042946519302	0.623731887363525	-0.0417088065849022	0.00871134151628888	0.23452053557635	0.664736665143523	0.270890238882376	0.253923181365814	0.501640741541617	0.241982553045793	0.550298319827606	0.103723965818539	0.527627327890186	-0.156034939096101	0.700956298498126	-0.132141648761063	0.86162078072625	0.532557220355879	0.0441210310187034
ADRB2	0.925906454373868	0.560251479455644	0.935545416544628	0.777499705115798	0.708770330036987	0.511714351401609	0.792252909757745	0.773223528746895	0.857148669399076	0.946271065300847	0.802910178633915	0.632042482988585	0.650726538096876	0.7548880721609	0.642602292492038	0.0162122167343806	0.616298630261004	0.83638781057883	0.755231333235069	1	0.483154006241419	0.600289780329428	0.56354901326827	0.618530398671248	0.472222684117502	0.331627326715497	0.490156892991857	0.574764101346911	0.851653865566288	0.0594326263351473	0.440567419157274	0.568142077607064	0.668951645439332	0.235916962810648	0.648966804689919	0.732685029461105	0.870746831262933	0.512384750333889	0.86369741383478	0.589301003610086	0.83254410598725	0.770274223123456	0.68855774688918	0.0479532246389334	0.733137562798389	0.760532884521254	0.614899860103957	0.473187011301751	0.276185886993494	0.3033878387815	0.490063798040203	0.690642907342985	-0.255995218398349	0.805256093368511	0.182265533938317	0.822719269524725	0.839513194360611	0.21729095715773	0.72742476459474	0.512751348962487	0.815441030262956	0.67306408810988	0.553059143935589	0.782662031800676	-0.120190114536311	0.747295119187494	0.856148449324914	0.658342321563435	0.504978460371836	0.118602649320187	0.653124928981051	0.304629077051842	0.602729358631831	0.7156873608618	0.374731530377003	0.19479273584588	0.645706798629633	0.749256030676343	0.482059163619594	0.501576908656584	0.709731781589935	0.55830274921774	0.599630552782274	0.47480477970739	0.141936577014906	0.245075212657106	0.465737662464137	0.29426404554456	0.701828154203744	0.201565908318664	0.586801115423337	0.556361913501501	0.199528806005896	0.542312061241784	0.278649911756741	0.808558497364324	0.606581793168044	0.753853798200352	0.488132468974794	0.455988134700113	0.655496829479323	0.385990636037972	0.524006107539354	0.383482559280908	0.491413050183943	0.489835227062371	0.658418408379098	0.682533153739171	-3.37706271495699e-06	0.0032143665603372	0.192762160589699	0.671625633735248	0.273765985503868	0.164663486988521	0.576538019961133	0.106881044937168	0.554246796181702	0.326944729977819	0.443556284257122	-0.13167729578312	0.643767958387381	-0.0804827103618985	0.854923292560497	0.705727893678485	0.0428811686305584
