""	TNFRSF1A	CCR1	SIGLEC10	C5AR1	LILRB1	LILRB2	KCNN4	KCNQ3	IGF2R	CD9	NECTIN2	TREM1	CD163	TLR2	HAVCR2	THBD	CD4	PILRA	FPR1	APLP2	TLR4	SIRPA	SMAP1	TREM2	CD81	TFRC	PLXNB2	CANX	ACKR3	CD74	ENG	CD44	ITGB2	ITGAM	GPNMB	CXADR	CADM1	AXL	PTPRC	NRP1	ATP5F1B	ITGB5	ADGRE2	RXRA	TNFRSF14	TSPAN14	ITGB1	CXCR4	LPP	TSPAN15	PTPRA	RACK1	TLR7	UNC5B	NCSTN	PLAUR	IL6R	SDC3	CD68	TLR1	ASGR1	ADCY7	ITGA5	ITGA4	CD180	SDC2	ITGA6	HLA.DPB1	RHBDF2	FPR3	CD93	SCARB1	CD33	GPR84	PTGER4	SORL1	STAB1	LRP1	ABCA1	ADGRE5	NOTCH2	MCFD2	AMFR	ERAP1	ITGAV	C3AR1	SIGIRR	CD69	SLC1A5	TNFRSF1B	MRC2	LAMP1	C5AR2	C1QBP	ITGAX	CD63	CD47	CD46	SORT1	CLEC2D
ADGRE2	0.907066744789466	0.812822377173341	0.788490880668523	0.789039781325344	0.894037754079445	0.86008036510172	0.613830532259879	0.846137355914908	0.484430067837402	0.733882810101071	0.873130810356453	0.522715077288091	0.872904052139043	0.902701859514784	0.862461084101492	0.800021280406584	0.875442002161103	0.700927442371226	0.779539172276566	0.874153081277961	0.828251771259575	0.898503678330701	0.74343677346172	0.865529532493704	0.857569053904524	0.807900553143233	0.824675263216578	0.859156400392551	0.45166109079262	0.801647465657786	0.870070915932367	0.773774994134211	0.835816849974799	0.799518332399617	0.19876269287093	0.763363245084702	0.818879947623229	0.826299286159405	0.878365853350179	0.779013480996899	0.740032868528552	0.667496278437006	1	0.658134625905093	0.734661453052509	0.870924006545409	0.911638353273887	0.587784058174816	0.900177527264695	0.840810995036613	0.891700783174679	0.828892309186802	0.870224213662345	0.902509410859211	0.787696487770214	0.869193788362773	0.74569216689701	0.623936978059386	0.785275215567303	0.826235647889377	0.508250626605513	0.895299513413686	0.577116052186106	0.800271903457661	0.531412268983212	0.53282285665333	0.849552452186019	0.72866662646496	0.909639749253069	0.754720135697316	0.809839383588627	0.723038263235825	0.83817147399657	0.871863015711279	0.848119757484033	0.928063734410537	0.724250108439295	0.812379746432864	0.371530149376195	0.756364328087678	0.688978575800888	0.812873644076072	0.723527408087548	0.798438084282333	0.911054343433848	0.796274197526301	0.830079550956095	0.847787474809822	0.73081683906395	0.905429097475011	0.834877407755976	0.813346598332786	0.481415485117693	0.716138706143036	0.615105798118899	0.790894165297895	0.836389939933918	0.839075593815924	0.850129165482092	0.825992660400556
RXRA	0.634688184344023	0.773471583614389	0.351196793272335	0.546618446696188	0.606367074933117	0.558899377780974	0.612692235462465	0.68146907623863	0.624190509690156	0.624338985593272	0.671168653672652	0.804520502619288	0.698037042659524	0.592994584099077	0.589384177071771	0.754952185095142	0.822232025534694	0.374585294357609	0.47987940372356	0.788628294330302	0.645974612242467	0.764337564323887	0.688944008264295	0.576301096821019	0.803517919930792	0.522011170073757	0.787549236077128	0.779836608017222	0.600717881236646	0.349635517564185	0.796128084351305	0.794098714161667	0.684775606513106	0.853701505314545	0.555717166306953	0.639313805152729	0.66666594107386	0.358761965358315	0.566070458572374	0.815848611316034	0.582087012618165	0.78533933723904	0.658134625905093	1	0.657461715752672	0.75155659888926	0.748372564486185	0.174123675200719	0.721170012257176	0.69628508508119	0.730536305902945	0.672129060407188	0.583619776226736	0.669253596359156	0.728754322502128	0.767841032219732	0.77986793042134	0.589975279925208	0.666647606709467	0.52502322085031	0.599196661414738	0.665738477179905	0.806053830690721	0.624170038358616	0.640457570108861	0.533091751790314	0.676686551595627	0.241372575380488	0.61302489535388	0.688813647361197	0.756861508177045	0.697848677879208	0.588407716958118	0.601170000183683	0.541247597940583	0.640089657788352	0.734850538895704	0.77107342104246	0.675080262013485	0.764303746710111	0.615091590556615	0.738322983272554	0.744229329357783	0.649330685543511	0.664676738789373	0.461189843098465	0.716397454046101	0.488237477277172	0.513745218448496	0.652729138421035	0.697337905511096	0.685560034467735	0.602497614086971	0.593746317667244	0.625975705213225	0.720340371296389	0.661110361832738	0.645549246984881	0.630700989352712	0.741222542503061
TNFRSF14	0.799218241225603	0.785439190358698	0.639587614617165	0.779792249486971	0.727055583325177	0.692326746466301	0.416914969689189	0.713599396465	0.560290582903014	0.779795061148182	0.724113557991228	0.585343537415709	0.719268423506067	0.716233984020481	0.792171449006463	0.644684960324806	0.738459114424729	0.72429398064713	0.629945988170244	0.810824598769431	0.809986397588974	0.764946392825952	0.815267890019118	0.710450554691824	0.717867515782158	0.656388906677369	0.672040050635635	0.798530014650144	0.460489765423263	0.664428257180414	0.69180702165865	0.823289036005406	0.736207114676166	0.696259264698475	0.567324885839134	0.68476379592066	0.851754626058849	0.694079981263798	0.744860729112156	0.657793244616267	0.623364218359233	0.698827996951822	0.734661453052509	0.657461715752672	1	0.785757279752932	0.811738269228592	0.554859575562104	0.738092193346288	0.703970393252567	0.794739348767335	0.798962075827198	0.722664942436909	0.693011820265509	0.732329721207041	0.796855152384833	0.761020670145147	0.533759885341662	0.866528429351459	0.738729224668377	0.4883364815952	0.734177393781672	0.59847982327086	0.634733855109007	0.634088000113082	0.672314866312101	0.73344241878018	0.629257167910066	0.759612449514339	0.626455239764496	0.58296666188492	0.73795556156598	0.701663734145393	0.669824074441902	0.715536360632098	0.75731297531305	0.530252911097992	0.767743636918998	0.615902889683515	0.762659361543353	0.785252984009713	0.776152318185966	0.753787612266868	0.658322694511265	0.757665189704864	0.686548502877116	0.79438133328411	0.670213322955927	0.594594087933069	0.819972434109532	0.668587934341037	0.79952844752875	0.577922613558143	0.582658627335265	0.675721020796275	0.775060123951108	0.730261821540957	0.827502617424915	0.717725776237343	0.75080992308727
TSPAN14	0.818688788847079	0.804225070406471	0.669421546398339	0.845526963273973	0.782421842375674	0.751566383137592	0.468423912058819	0.804725264941505	0.641910507208417	0.755195449810607	0.763522021633689	0.62689836401916	0.890215588319398	0.823270427022645	0.767453996619652	0.779651023275791	0.862841145231536	0.696982939314997	0.632837781572389	0.871509106814588	0.883797964006269	0.862063408111675	0.723108343572868	0.759408725215115	0.885101270328198	0.803365996301484	0.819831703847618	0.807837179655525	0.633393120781823	0.67289849286848	0.83948713974066	0.787644137485367	0.729022454733856	0.802153751569998	0.420572304578358	0.739685612102884	0.824873974796514	0.696907566474638	0.734073384526233	0.819705359728437	0.575026313977999	0.822048240842807	0.870924006545409	0.75155659888926	0.785757279752932	1	0.870108689852173	0.51347096806792	0.884386273541076	0.769424377513724	0.855659698397638	0.719275368801032	0.842349668094211	0.807600088807313	0.783265464986049	0.850462969459463	0.742474544867381	0.764325893389011	0.819131190021369	0.717474285346482	0.429998648882038	0.802044788332995	0.638108235636447	0.644148204449065	0.471484720908066	0.684646500987209	0.804032461642379	0.613632815789759	0.815635711389909	0.798142030066983	0.745772219090254	0.806284740742353	0.704794920073512	0.757381003300879	0.785335813895025	0.830117857594339	0.782494738576013	0.917476152123446	0.617162925809201	0.768007251414399	0.748006241516581	0.776926908348512	0.830698552427189	0.766203677760809	0.859560169968243	0.674030711528106	0.764600702740601	0.708195738079753	0.57898638221975	0.847763901037987	0.759766216105567	0.819846415056804	0.647144154369155	0.546362535934788	0.751725708471606	0.750455677917775	0.736874562178598	0.79974151193681	0.78218616094118	0.836581104756739
ITGB1	0.928597239175587	0.906442080343168	0.762769576893381	0.748976436088933	0.894992096424629	0.861056708379149	0.718157197003564	0.832813267693249	0.587649834528291	0.86862634242343	0.923274357826631	0.700426350748727	0.899650429071513	0.885296958029697	0.922003182348255	0.810242394342775	0.915181032201368	0.722234208484318	0.838543161847207	0.962726510416818	0.816424197342257	0.934871791674454	0.860376436708485	0.921912061693623	0.908637368711699	0.731722600145655	0.832189236000432	0.947319640159375	0.457923716630589	0.783973798422664	0.927545615391835	0.835687910548577	0.928053777742736	0.869096774294685	0.397048978887773	0.851441373798884	0.869269453666276	0.794435053158502	0.903911344686923	0.858397693982411	0.835452965137292	0.746619855978471	0.911638353273887	0.748372564486185	0.811738269228592	0.870108689852173	1	0.572238379517513	0.90692225141761	0.90024846780401	0.927334124887235	0.893487170437351	0.85011433220295	0.903793299549612	0.894802388159399	0.953153288677445	0.825116572658369	0.615900877789628	0.892323087747207	0.85408827840934	0.628700608175875	0.886407597654102	0.69277641481914	0.849576572528895	0.676659964630559	0.634964546745056	0.886771932829657	0.690530374065053	0.920644328123686	0.764340849318162	0.828043100891379	0.790580983669362	0.886020073716963	0.872608626409281	0.802795428325253	0.931942246132202	0.74053887928834	0.830874453504791	0.480882790451625	0.846747014109196	0.72396730629069	0.911853693552617	0.798011392134135	0.812888984653482	0.916029435472145	0.850670684296089	0.895327406970375	0.809215938894631	0.81819690110323	0.911980171589776	0.856504118593585	0.921898159517993	0.508144045957955	0.806919019475875	0.69722026148748	0.930906305320721	0.918620492036148	0.897385626695231	0.858361735979966	0.835565403297224
CXCR4	0.653482519531752	0.487795868917469	0.729093741430818	0.660012224416844	0.626335874924226	0.653870305254698	0.185652947720103	0.610917132194149	0.192945506847602	0.567845269205872	0.550604009016782	0.12253300453022	0.478210839982488	0.650321333352763	0.679868501958583	0.365868219949677	0.408740302729113	0.702949779054904	0.658393523607938	0.496221590809856	0.615103514190485	0.500375403866036	0.590981656919619	0.606723370498098	0.369300081667723	0.560247653077384	0.331198824010959	0.500618129728529	0.222791957012379	0.80896279789413	0.3845081204436	0.517041202486449	0.547409971486282	0.324702592138708	0.0716901779287963	0.409574899879115	0.686340387559559	0.79278289856721	0.713027745458493	0.242143911898478	0.489079057308845	0.23177052266052	0.587784058174816	0.174123675200719	0.554859575562104	0.51347096806792	0.572238379517513	1	0.583057652483384	0.46968375319515	0.584060374587054	0.605996064047226	0.665092556965494	0.536031300087614	0.450740842426423	0.520645475327677	0.408211872398225	0.207370711384563	0.555728954370624	0.679856460528953	0.219753148186253	0.530250945891261	0.163170649955423	0.495375788267662	0.329023974360875	0.349798277213099	0.545891579056526	0.860687330904172	0.636002191836011	0.322383637061935	0.32508079359177	0.462323636095301	0.584597521990156	0.594478396651311	0.74630731808415	0.631534421803864	0.166394934416851	0.369857415993699	0.0582070503535799	0.411080922961685	0.532185754450506	0.478834010478551	0.438774139194294	0.505505141929716	0.598038196610715	0.71620849128588	0.599254721155094	0.746265616130285	0.608406395727389	0.668423253181083	0.483491751360875	0.500759691220027	0.278754233522539	0.445355480971831	0.345292645293121	0.464780153661868	0.578104557895781	0.641791193135251	0.601170985378262	0.462617414186379
LPP	0.866798528026346	0.837287203613016	0.744683913520798	0.771349606057069	0.863280431583576	0.829630854199173	0.60949370289193	0.85851684057953	0.582015981308124	0.765406085472863	0.833074829601969	0.594254582498391	0.881099297068822	0.875990463787385	0.844400431848024	0.789175177319389	0.881246273505198	0.683284139870931	0.763158948490816	0.892595028835119	0.836029665915154	0.901840662278732	0.769128273898494	0.844714789007231	0.885280652397172	0.778840256225898	0.833650883126439	0.863858719790488	0.519600759672863	0.767629261680216	0.868928356816981	0.791967137767706	0.823567928638335	0.8139886564767	0.293825101917671	0.762229094922689	0.838640227601247	0.772526788205307	0.833667115804723	0.800400585252088	0.718096661744658	0.738734633234793	0.900177527264695	0.721170012257176	0.738092193346288	0.884386273541076	0.90692225141761	0.583057652483384	1	0.838425552401533	0.895057674753436	0.804510828262662	0.866876457900489	0.867740060008226	0.822967577003332	0.87625660907654	0.75886726700406	0.642016678427298	0.807337085994282	0.819820207543737	0.516092474175324	0.859551508810585	0.605361842186144	0.775713850608882	0.537516925671605	0.551424386089083	0.844386735728453	0.696587600368192	0.869713879205208	0.767844724781837	0.821362745195386	0.767250221647708	0.800211684187085	0.834950062344344	0.818177951034519	0.901531871630749	0.751614985857423	0.84475189886753	0.454421896518364	0.776498323537043	0.728731792961893	0.817113776940811	0.778184150415196	0.82447471783255	0.901335390915181	0.77111616910235	0.820541165953613	0.795323869378519	0.730432122444611	0.871945113856489	0.825658403416561	0.829354468057015	0.541679471840395	0.693052713551582	0.65826976333881	0.807466375041816	0.829795530780165	0.834232005289641	0.832889327934337	0.829181065877492
TSPAN15	0.893516285312385	0.850689700627774	0.743719077138548	0.615897417186636	0.900368829592835	0.833764140269484	0.750795581069118	0.756055299583022	0.505258509650366	0.721911472100283	0.873558320331516	0.600597877604462	0.858406475209761	0.841377664603656	0.853709069458586	0.808368627210102	0.900994176008999	0.603828518734949	0.834429174557304	0.917367522759845	0.737564591601602	0.902079876271139	0.781086265890404	0.90041450447193	0.883144635024827	0.690362419998303	0.775128688022238	0.916805535046087	0.406732440525271	0.762469827484016	0.918802570836392	0.744819807956794	0.896632090687011	0.833520766081675	0.226788943710363	0.767559957076313	0.788934134345237	0.755174843231754	0.863576633489143	0.821306919582626	0.855074438248957	0.716762506333004	0.840810995036613	0.69628508508119	0.703970393252567	0.769424377513724	0.90024846780401	0.46968375319515	0.838425552401533	1	0.836840403219443	0.87253217883049	0.798855974905112	0.888417394741941	0.871064502938787	0.901501089741993	0.756004235811793	0.586878113647087	0.834358406886309	0.840403205593998	0.686440001056626	0.88375195317806	0.68315264496616	0.873458970826041	0.606085745974636	0.504052413884153	0.879495375938715	0.662034013133761	0.891367303628709	0.802819827164269	0.87273328934194	0.758274705479526	0.879713578831706	0.859635413964085	0.777451349842631	0.86220849440285	0.773842846141285	0.74502300030354	0.331378027256787	0.783865906515092	0.639734579726493	0.866749912143496	0.675355010938615	0.811496384576843	0.89368568705039	0.825102416085921	0.825173902695714	0.774289121241673	0.795135360403176	0.792901083516026	0.8167512987042	0.861858621700307	0.362654076571262	0.853861091662326	0.500486404089019	0.897784207741296	0.908113806570272	0.826567053739314	0.757325039095613	0.711566820804636
PTPRA	0.905839454502267	0.863898032778414	0.747732922733096	0.758709870360988	0.872854838918117	0.853742312884848	0.653083656331926	0.846128674993917	0.490777321227682	0.776640656425123	0.882435204189348	0.609218098004881	0.832557795091193	0.84757356412584	0.877521659285199	0.789827432997915	0.882847539116148	0.672627211527128	0.791482697233457	0.900190920366198	0.811308818604771	0.901675950505761	0.834490214335128	0.847211521628377	0.855584932565174	0.72933545888599	0.83559692503057	0.922291099603137	0.443271570249662	0.768231826295162	0.869731335579085	0.863804198037524	0.864190941220296	0.847013219506395	0.303484643268259	0.755981135738256	0.847220764228902	0.778950616090074	0.881626123959388	0.795112417064881	0.797650996494569	0.69597489892877	0.891700783174679	0.730536305902945	0.794739348767335	0.855659698397638	0.927334124887235	0.584060374587054	0.895057674753436	0.836840403219443	1	0.88227801490995	0.837281380881985	0.897343574551598	0.838849123182553	0.889584819022291	0.816266432523326	0.566670746038607	0.808638043766914	0.826147726723842	0.575363553641781	0.876619748982827	0.663453519294135	0.830696002434775	0.660163284853674	0.568196958385832	0.854820801105129	0.692860383185379	0.892835728426246	0.715577917748597	0.816082242971874	0.751304241972783	0.839278264054261	0.838115770177894	0.825637868203552	0.910639534986801	0.710021062720281	0.802726980037008	0.432947382464733	0.833008550361607	0.744533771369927	0.87030564110234	0.740939915515045	0.793620617605981	0.912561329819243	0.785064629498495	0.882498528528869	0.827610915531722	0.791999875949291	0.888486189374453	0.833804607895117	0.828336691893562	0.536855830644558	0.77082460904855	0.607102010466201	0.846627330467845	0.876796003964343	0.877381786875743	0.880044416435291	0.82502865310065
RACK1	0.909375863377251	0.845710507954063	0.717766980223656	0.62734310011442	0.873842599465387	0.843671094384444	0.734643368059856	0.792694309792553	0.389524294651514	0.763927183246653	0.911615335799147	0.573015735652811	0.72191347517282	0.825951126276458	0.89873905509351	0.722858757754716	0.825201438001078	0.627261473875464	0.853334456824694	0.862532840258568	0.712308167133409	0.874398394991174	0.913345661112924	0.864807419663915	0.748562961724551	0.608127134643739	0.736590116849416	0.937999987055736	0.325417204296285	0.789837581990725	0.821711070355933	0.872918331561115	0.929908606099213	0.815282054502826	0.283085866181479	0.695892441113437	0.857056472004789	0.80154325031569	0.939211608289847	0.697735187061667	0.921115582506555	0.580067819028919	0.828892309186802	0.672129060407188	0.798962075827198	0.719275368801032	0.893487170437351	0.605996064047226	0.804510828262662	0.87253217883049	0.88227801490995	1	0.763544130040469	0.867497326004507	0.8067946020278	0.876967358053224	0.835529160262322	0.371432742322802	0.810990703989177	0.874439128626603	0.754338237856095	0.849298956015374	0.672917755496208	0.92462960568108	0.787870382492407	0.44554056622888	0.833273604233768	0.722384965710349	0.88352316718377	0.631992637385433	0.797007665901796	0.709154227900406	0.908379192269135	0.83870105602874	0.780141635480994	0.877227301702735	0.569464567095459	0.644830158414828	0.307957158922693	0.809368774878943	0.737331904417671	0.895069949272243	0.662087762716513	0.760686425889798	0.854469744010244	0.83555175574588	0.931416266031061	0.827909533583368	0.866443698958162	0.835729392961	0.816061446733936	0.795341312377819	0.36007584589267	0.909940661432492	0.454173423015818	0.888246405323411	0.934158627768706	0.871932958427193	0.834331999049017	0.728276420297035
TLR7	0.85882097794714	0.774902479165752	0.810269991874046	0.797740465929585	0.856622506712309	0.844137595165991	0.487537458071582	0.824621637017845	0.46700064827504	0.691593523508087	0.784264302427245	0.422230287042906	0.837361993360947	0.86103349293171	0.831175060412112	0.730864313679622	0.810381335887094	0.726469582097289	0.758439148124257	0.819893597154941	0.850817065443937	0.847627727963168	0.731553795115518	0.818148653298168	0.810943640710908	0.823153891656527	0.743507612838538	0.792436826917602	0.473395100374	0.830668269543243	0.775844908193836	0.710481229365702	0.749877764212132	0.715337509772386	0.177678534579536	0.690936107617236	0.816565177947694	0.830542174609335	0.820526236392598	0.681329035283594	0.658299662833878	0.665837831796001	0.870224213662345	0.583619776226736	0.722664942436909	0.842349668094211	0.85011433220295	0.665092556965494	0.866876457900489	0.798855974905112	0.837281380881985	0.763544130040469	1	0.834214881062649	0.754736025189283	0.805171524626623	0.672894843501413	0.637088888511646	0.783962191270859	0.798956351639935	0.441063133689728	0.859372223276798	0.494935147958692	0.716373201081258	0.47242422553171	0.524943251515694	0.824437590623648	0.791811713192148	0.857780916667727	0.74290923523874	0.747679266905235	0.730829011996787	0.776101073301138	0.804073424813447	0.861383917179411	0.876662815047064	0.677443326693086	0.768620861091866	0.347114198179213	0.695941177238231	0.69800702268331	0.755829760881292	0.723811225218226	0.802195055262415	0.889484790928505	0.778893274028305	0.787420361829403	0.810448651302984	0.689446965653402	0.844104973936195	0.745873936282538	0.778696598710471	0.513701859831075	0.626532616400378	0.567087857153815	0.727489098242382	0.783532188883087	0.807453734015009	0.781917831438121	0.744267949962116
UNC5B	0.901122166234721	0.842186165496153	0.777337406107728	0.662286284983152	0.919165929799651	0.860243207920503	0.706345810080824	0.840027586031114	0.426141104494759	0.700962776504693	0.904310890871483	0.516403171670127	0.846114817439512	0.886301296962133	0.878796411545837	0.805416069996336	0.891825821587491	0.603385541766422	0.845499623549975	0.881518452656886	0.749948045718169	0.898635643959163	0.773664318835637	0.892291402326736	0.856786862364364	0.709451016840759	0.821506390613153	0.901520457856573	0.372385487282087	0.804984606667938	0.895269302016672	0.758939007040318	0.88125380784625	0.835787391736771	0.124487551569673	0.735312319945683	0.795992092789057	0.80950361381407	0.903204578200431	0.781532512593302	0.841497875160923	0.639181013693669	0.902509410859211	0.669253596359156	0.693011820265509	0.807600088807313	0.903793299549612	0.536031300087614	0.867740060008226	0.888417394741941	0.897343574551598	0.867497326004507	0.834214881062649	1	0.835584729191012	0.866951761664987	0.765194106086303	0.539643523150436	0.753713235725836	0.862370742691986	0.604815154542126	0.906190047852687	0.594622210362881	0.888587519918012	0.601327142058595	0.434964188331133	0.861229046412313	0.711470486958901	0.922670137903449	0.741928425756523	0.872556113675297	0.725724648161896	0.886747569885281	0.861072017656709	0.81757137723854	0.916493638551119	0.741569779747031	0.74400647228774	0.273783111354542	0.772969633440209	0.658863153785434	0.859226918498001	0.670241935052424	0.812119098562177	0.908159893558947	0.823593514495997	0.847369221932656	0.832075726264736	0.810481025822228	0.850207850934699	0.850237515213117	0.794083209694173	0.411792691206431	0.821455784543492	0.513754693338434	0.835673989234919	0.892996237169245	0.838543526480338	0.842101601604487	0.757032769078208
NCSTN	0.857151141034022	0.858518344966526	0.692831004644443	0.641864381035228	0.840292915339559	0.765724912378531	0.702858900622773	0.751700857261758	0.537762724031195	0.769269841305577	0.832588071566518	0.651737630380349	0.851578499920084	0.802972133572061	0.841556666413112	0.803354908593824	0.87765605952333	0.615692451110929	0.793305070196267	0.904063336044523	0.720658219778383	0.85468307024254	0.771907047611309	0.859875003476407	0.870273637575644	0.656580815848742	0.780669073249958	0.890793118495096	0.464994444625548	0.707588338747103	0.895520328372666	0.734703980805792	0.864989626625306	0.82679541970244	0.332007297984642	0.789682122130724	0.770138573329154	0.700575344836725	0.811295052677228	0.812525852899563	0.782489960861361	0.723289246459871	0.787696487770214	0.728754322502128	0.732329721207041	0.783265464986049	0.894802388159399	0.450740842426423	0.822967577003332	0.871064502938787	0.838849123182553	0.8067946020278	0.754736025189283	0.835584729191012	1	0.881671567773604	0.750257006820772	0.592467679726903	0.815766978109992	0.784790101778549	0.580786769262996	0.82083964355189	0.657967183605963	0.793292569669189	0.606121699144452	0.549927740543504	0.818628603214155	0.609481087779877	0.849531937927501	0.753923766768743	0.803254746406321	0.721883801032301	0.80593227159171	0.802483176616444	0.708526989319108	0.837808440129563	0.748767985620694	0.77579518351694	0.425351403596732	0.772249679866884	0.649064749061154	0.839432997877312	0.720451933875752	0.745164542313016	0.839694893178843	0.801663918752547	0.784221366857857	0.699024817642981	0.753932368914655	0.799083084515945	0.784623539318323	0.858432788671791	0.477421859695021	0.762489976722005	0.607123957350177	0.874288289033397	0.858835380364912	0.830219755589496	0.754232802090405	0.727262664562373
PLAUR	0.911179957437452	0.909628646554165	0.72367952367321	0.738049013128155	0.859057089953821	0.828135880863966	0.73906022505291	0.777034699415313	0.587235850204358	0.864567016205552	0.899196269174215	0.74787068369437	0.872162519203462	0.836802162521839	0.89469279007056	0.808133296189806	0.895533337815903	0.716959316598372	0.821306767896974	0.953351511204971	0.785906384677857	0.9068924488025	0.864283933507301	0.904334871071508	0.893337471123899	0.714363062207373	0.797795244340471	0.937430815437352	0.452547968180079	0.733189705782052	0.928010518744765	0.829343050151095	0.928620388234139	0.862422440621585	0.459071278983617	0.879381551927695	0.831345255105313	0.750046466576774	0.865136935640773	0.859278783792798	0.82529872079258	0.745371454116115	0.869193788362773	0.767841032219732	0.796855152384833	0.850462969459463	0.953153288677445	0.520645475327677	0.87625660907654	0.901501089741993	0.889584819022291	0.876967358053224	0.805171524626623	0.866951761664987	0.881671567773604	1	0.833790077722258	0.599887646354396	0.908705545983468	0.822065217538302	0.641449651366011	0.845313623677935	0.706801956877607	0.811471877078166	0.680666709643634	0.636081283157782	0.827406025252928	0.634068005898533	0.892273860423246	0.739876536165539	0.812630112378671	0.780496162542161	0.875843324763135	0.879463348104102	0.770149719166723	0.883192831983888	0.722156227484921	0.815206493198446	0.522345735462933	0.844520860545649	0.688246566500456	0.909095408237913	0.774426873193877	0.755741008490418	0.881603488305869	0.832077070319693	0.874455669804808	0.781079854663012	0.801947333321625	0.886885353205369	0.800491082008609	0.931867502706222	0.469519157806324	0.805641435350224	0.682905938423287	0.940682854703413	0.904254610338744	0.864216090053517	0.818928931345646	0.775130711025768
IL6R	0.777513800267208	0.836160501696454	0.510074613443855	0.616489140005896	0.71774365897972	0.70787890160787	0.660746536805386	0.719405547037049	0.566642935344705	0.686634712681804	0.79472956681884	0.680323293086921	0.707591026512037	0.711192095710596	0.745145075519483	0.752450429202587	0.819805766678442	0.500979458452897	0.632230379853771	0.835314694451688	0.72382948599896	0.839318333694908	0.833878180722638	0.687276882290002	0.765256128870808	0.560723561516488	0.778500178967044	0.877418466523217	0.464018744687453	0.540111973581823	0.792078281874609	0.886760849885527	0.7918387570837	0.829377402990183	0.481210282876076	0.663086571722918	0.772051470553041	0.567251140967958	0.742742289136966	0.769688304219298	0.7564979781989	0.706736769119025	0.74569216689701	0.77986793042134	0.761020670145147	0.742474544867381	0.825116572658369	0.408211872398225	0.75886726700406	0.756004235811793	0.816266432523326	0.835529160262322	0.672894843501413	0.765194106086303	0.750257006820772	0.833790077722258	1	0.494561963005044	0.758855344360869	0.695451160103664	0.688693309063145	0.751010982412901	0.762406626483658	0.754774506719976	0.777504133786913	0.521587252085269	0.751307808089946	0.447623096590478	0.740255489478102	0.649882669120211	0.753657808048659	0.740256427564851	0.735895766638011	0.705129600382062	0.660935851314178	0.748477000798712	0.64816964416575	0.725440137127806	0.560363255552019	0.80388040291023	0.707402867996191	0.845034549500628	0.721721843750536	0.682822264442344	0.767394994741253	0.618580383546186	0.808174501535163	0.664609207952453	0.707969378577842	0.732864005862754	0.749809993814716	0.742818127447221	0.504211887867097	0.75649416402557	0.5475089470439	0.807452638844173	0.796019534594001	0.755357601046163	0.752978572726983	0.739356099794825
SDC3	0.562258047308844	0.574324153929113	0.427625006673359	0.684675650862855	0.552165858125959	0.474767679338551	0.209190865965767	0.514753166734763	0.691811890204354	0.451738756677143	0.463904141584655	0.449140095560068	0.797592758291416	0.563943914246156	0.462362103698483	0.652739260635162	0.72112169960761	0.442070336974097	0.302159181788114	0.679217978211241	0.746339229066983	0.675750898406253	0.372074370291097	0.479490237645399	0.798244815956682	0.729242630325267	0.664723962224879	0.538656097383168	0.674618351237277	0.372611299178055	0.671889750698314	0.514215567676627	0.390815322617231	0.574225784259724	0.333728737958617	0.52665224647886	0.564297353032271	0.37758452928478	0.375451330832624	0.717641849363901	0.253233688478732	0.849156619884639	0.623936978059386	0.589975279925208	0.533759885341662	0.764325893389011	0.615900877789628	0.207370711384563	0.642016678427298	0.586878113647087	0.566670746038607	0.371432742322802	0.637088888511646	0.539643523150436	0.592467679726903	0.599887646354396	0.494561963005044	1	0.633035921225182	0.395167903856605	0.203962898750445	0.633004157408037	0.51778276014646	0.344473370252253	0.16595419668246	0.652686107037393	0.647934586162859	0.318021116029106	0.53497031885255	0.835277502687774	0.60076021511685	0.72204538379459	0.377728189472492	0.495230636305585	0.588048251113009	0.534159474229934	0.837349710990717	0.844076058516707	0.640707976880396	0.578504772100903	0.516437933392709	0.495068798779313	0.675677390698914	0.645198425126072	0.661481352563683	0.373821934354715	0.428550689499659	0.442641329283247	0.253798169170543	0.549762436984963	0.562919372719342	0.636998802410881	0.616453582712281	0.245235377061191	0.643602843081972	0.498201515795412	0.453174124002118	0.541293757926071	0.494654232272844	0.6353293377291
