""	C3AR1	ITGAX	CD4	ITGB2	PLXDC2	ABCA1	CD33	HAVCR2	TREM2	SORT1	MERTK	PILRA	TNFRSF1A	TNFRSF1B	SORL1	PTPRC	CXCR4	GPNMB	ITGB1	LAIR1	CCR1	TLR4	LILRB1	AXL	CD93	PTGER4	VSIR	IL18BP	C5AR1	ITGAM	CD81	CD69	NRP1	TLR1	SLC1A5	TLR6	TFRC	HLA.DPB1	CD74	STAB1	P2RY12	LRP1	ADRB2	CD180	RIPK1	LPP	FPR1	TMIGD3	TSPAN14	ADORA3	ITGB5	ITGAV	CD46	MRC2	CD9	TLR2	C1QBP	CD47	CSF2RA	ENG	SCARB1	APLP2	LILRA4	ALOX5	IL6R	CANX	CD63	CSF3R	NOTCH2	TNFRSF14	SDC3	TLR7	RACK1	UNC5B	TRPM2	ADCY7	PLXDC1	NOTCH4	SEMA4C	RHBDF2	GPR84	PLAUR	INSR	SIGIRR	ST14	FPR3	ADGRE2	CD300LF	SPN	SIRPA	SELL	KCNQ1	TNFRSF13C	RXRA	NRP2	ITGAL	IGF2R	PLXNB2	KCNQ3	LAMP1	CD40	PECAM1	STX3	CD82	STX4	RYK	TRADD	FGFR1	PLD1	MCFD2	NCSTN	RAMP1	JMJD6	CADM1	LRP10	NOTCH1	ATP5F1B	SMAP1	CCRL2	PTPRA	RPSA	PTPRZ1
MERTK	0.689075139997569	0.717808211115563	0.775779077148543	0.520027701151564	0.741882072106834	0.895487412289182	0.727674237988476	0.711202736578959	0.441868554900274	0.77627588193862	1	0.711555458448108	0.675554840378145	0.826498413137854	0.827984327441953	0.867075551603751	0.889896153266527	0.389919459185083	0.747189259430646	0.761429789400741	0.703317626951996	0.780126192366543	0.685047614326496	0.726005934622802	0.663998389824284	0.667532623623491	0.829346072842274	0.669365836773609	0.723308054975529	0.793096537842794	0.615071803192197	0.739523366381157	0.651594551661518	0.729715689528726	0.699874765361156	0.679271976462616	0.733633338014996	0.706046964532995	0.802146885654483	0.571024851422381	0.710230996019485	0.804255763952028	0.866474923121335	0.657804279798776	0.65682631672705	0.787701570930204	0.69232906910582	0.576791171549387	0.854169213526073	0.835259969446849	0.487021518598536	0.717651462160575	0.792640170712327	0.571888490201179	0.27663709739956	0.941166760009684	0.607840787134635	0.509681098121984	0.852955704042783	0.60515399419798	0.736095674425401	0.773486960954306	0.329775995770891	0.693167049669647	0.70294090752287	0.678578823622699	0.397123854864187	0.902566714405525	0.693351369930383	0.713035680344436	0.669535692864117	0.745799742697148	0.718416745068341	0.591540390483109	0.72885618222507	0.750848688431622	0.552890982859375	0.791710671703361	0.626041456200221	0.72359195814027	0.739784782175412	0.508522808207699	0.664308783538416	0.676454750930164	0.6027942769962	0.745080209915409	0.687198483862658	0.573277312936034	0.664229737021324	0.564763402203802	0.466380991031302	0.767495484533551	0.743726294184287	0.688575459873575	0.819134018978001	0.716990059198269	0.58556331496251	0.775851424123013	0.704272105431046	0.683208981576566	0.597104904641613	0.782756727121454	0.770613923932558	0.595261980648635	0.739248589104374	0.725689279130902	0.663632532372052	0.532251216818974	0.546618370953511	0.669102172212693	0.75279163568944	0.292788773288913	0.69077118191854	0.391576628908873	0.538036913954888	0.512147362904638	0.565264684741035	0.718315193397413	0.654180462319999	0.65254122085944	0.647548707886768	0.0265526962897964
PILRA	0.918389256573891	0.815544251758612	0.895667625132772	0.875173860491094	0.893081594580242	0.869833326660942	0.873638762443848	0.943756364477147	0.828754571150232	0.889537606835189	0.711555458448108	1	0.89639526197519	0.902143706576361	0.889309189761182	0.865107820027777	0.772423697067587	0.785769760393456	0.919715409791716	0.914281844762037	0.843329529043447	0.715531615493163	0.832307141748632	0.94584693981384	0.510611829319038	0.635241267238344	0.864253020350761	0.860325211503875	0.719026591514381	0.824601961792874	0.923670107481969	0.626637468625941	0.709702425966704	0.755709352048858	0.892713549138443	0.346741236578392	0.712080931911259	0.897069925639423	0.944828276556324	0.705877768683862	0.752517606412393	0.886962498794122	0.740932816922236	0.774207258674189	0.817476910046376	0.840170476135634	0.858638073152777	0.876414402524578	0.881464557052655	0.845038915596665	0.850168152724598	0.734483463551493	0.833543121111268	0.734520601968726	0.665100107429246	0.75507548759967	0.911700843385406	0.799235545635376	0.891422176768434	0.848052612052902	0.807545630576027	0.913864979306668	0.695358026786969	0.776410591016518	0.836073805764891	0.883751421852411	0.804599577726114	0.820430380361194	0.766939186743995	0.89998352660873	0.526278108469964	0.802945529368038	0.951156061672031	0.70544904064466	0.778327666831172	0.644434974215006	0.40015816551581	0.741547194882036	0.569665242543536	0.799227788643892	0.58474693060996	0.572745499720021	0.505920562723346	0.833417035022767	0.835559167761152	0.898541438563376	0.750691527138571	0.804372849321845	0.753609559982139	0.815032663596584	0.646023645761065	0.749351717865291	0.702089891621814	0.789561718765183	0.556796416532877	0.84621858540473	0.745987789932384	0.791872158000856	0.674754369425346	0.918145623034964	0.785540448528548	0.878095724844009	0.79082327960879	0.870483732028308	0.760971550842045	0.661137595568565	0.876085636535199	0.452748254303739	0.707401610866098	0.852541196045143	0.888480221318942	0.537313403691345	0.640427571915136	0.600619784716608	0.8751353361781	0.442280215851796	0.887146314837455	0.853639429141154	0.754889418137367	0.780736176838263	0.939471749078724	0.0136857145890043
TNFRSF1A	0.863170685977157	0.708030868368128	0.882377765436708	0.775767766755881	0.844266219586521	0.808629575575809	0.88718667463519	0.874835699408005	0.730964942199171	0.843279402577928	0.675554840378145	0.89639526197519	1	0.893101378713157	0.900255613905713	0.829328361661638	0.674596449600615	0.616497036485251	0.845355057148188	0.870707125604729	0.84893887802254	0.611078823494353	0.77774585421981	0.891857906126326	0.604588390606549	0.472145475445747	0.891875942053195	0.742204811360642	0.582745989428164	0.788079837664942	0.844116276216007	0.4762790892532	0.712343193995439	0.776350650992633	0.867101402235941	0.481133869097147	0.554856150581399	0.849481565113592	0.895257834221567	0.811780532894838	0.843284228044933	0.820971426678392	0.636727391197098	0.677959357916891	0.71020928361559	0.794872000883443	0.815864297891325	0.833658585631133	0.852508779791199	0.87367541099258	0.800344674120962	0.741190066265985	0.818789220934132	0.689278480929294	0.523115741107207	0.76678300533719	0.845409101037237	0.689172132297148	0.838105954052252	0.734975397632542	0.743795807045367	0.820900954498786	0.553498792396742	0.734227097559868	0.779958264555345	0.824395107716542	0.66682332412209	0.788784926247621	0.673724078831571	0.829271045193197	0.558016906000961	0.843214339380026	0.889821473373562	0.768622512067252	0.755342772385814	0.669418772950332	0.494689673030046	0.658544682213416	0.683228011412196	0.818305545765733	0.431354874746192	0.447519772282437	0.46443923268373	0.730446845663581	0.82599540729457	0.810399137818248	0.674139362580932	0.744823764691521	0.64103216442664	0.731529956328244	0.713921558285599	0.769134651434441	0.681858385780464	0.764132445428889	0.455769557561259	0.752581151520464	0.651820270176014	0.780857314712754	0.726144416397061	0.863590284171706	0.650060939553577	0.860117272726815	0.712716162390064	0.822180507617165	0.650471586357295	0.570841284204371	0.753864520972141	0.364324049884619	0.579668298925165	0.765895416976958	0.772916409528285	0.440151589268267	0.538869907333915	0.47877341920667	0.806576196711157	0.339951371386112	0.812864678380962	0.74225143479733	0.57909077603811	0.727379683887289	0.860691947607429	-0.0388219268362055
TNFRSF1B	0.920616960720423	0.842112581363809	0.9384796639842	0.82648821338986	0.939569260922491	0.933793455001614	0.924409361534923	0.919929875616412	0.774935696484609	0.940529014758084	0.826498413137854	0.902143706576361	0.893101378713157	1	0.953935003272616	0.927366159006321	0.804986604757108	0.661953507645713	0.925517785258946	0.930201932016332	0.867594619509439	0.766191986646655	0.880909135701033	0.925360811841651	0.647285763452554	0.64112925721001	0.900850562665938	0.838852186550637	0.741002506611447	0.842641671014305	0.891087401046325	0.681639065971156	0.781019407649985	0.853170189903014	0.92192124828193	0.57659935223767	0.725795106899319	0.828086329216331	0.925511732364087	0.810602891994975	0.838239167237858	0.917242695126073	0.756952569210411	0.777685365780874	0.748825269633205	0.884094893495864	0.892615872195952	0.86623468573963	0.941311509918951	0.938308331279523	0.818704495290101	0.865142449538569	0.890803527288176	0.779075036728255	0.587322602161656	0.883983189298793	0.87278819276777	0.758309954875958	0.943896408680746	0.819405933138472	0.824670298385523	0.92094004419652	0.606031298258626	0.819797746006875	0.875920628475199	0.898495459467099	0.71663277074861	0.891620702510692	0.769546477872876	0.86631074872071	0.684683956475705	0.866310192014821	0.899623315748483	0.80963865563114	0.836546336131254	0.807486476129806	0.44362802904143	0.800593878816763	0.682524039083146	0.915389255978094	0.641507546676428	0.572900905551935	0.575426435891085	0.826393556894307	0.837500596547851	0.888578223668042	0.774268868417988	0.758717288743963	0.756449700968549	0.837105982400182	0.629794788697934	0.793809493708844	0.717281558971584	0.821365875746962	0.625612915980267	0.843459515989249	0.770077307735263	0.882075434827774	0.807945843891475	0.912156402607092	0.732244835914622	0.926535336134268	0.802258128622041	0.853129518465973	0.793364504198185	0.708304982905667	0.856557555544886	0.543674658920762	0.720823656970609	0.8706615880903	0.875219932628551	0.532408929368996	0.705723847207024	0.559706134441944	0.823717519035827	0.479437114705656	0.845991198401503	0.845947878512243	0.741466518785412	0.808812366559413	0.88421348952319	0.0504047760881271
SORL1	0.87110055987939	0.789895350463927	0.93528326096966	0.778197135805673	0.90843087560247	0.91294144858968	0.906590482001899	0.892122086732367	0.714711572062355	0.914246079402139	0.827984327441953	0.889309189761182	0.900255613905713	0.953935003272616	1	0.92105442886043	0.755156876552538	0.596496387151493	0.900399385841045	0.911282467930851	0.873111210155165	0.747063187302478	0.842255547448232	0.916185325669105	0.662102036958557	0.593867622923741	0.930189276650261	0.796352978543828	0.670518425522789	0.843658494013816	0.854124200732526	0.58963981475769	0.795344013488592	0.841705429155405	0.905843229089937	0.645895896320446	0.65842366753456	0.827423406438401	0.915601837592026	0.826531181583884	0.88503565051288	0.909335438129281	0.719413551352061	0.74620116595552	0.692486339889444	0.85366293746867	0.841157803785289	0.839732416946641	0.919982998230335	0.954098709804376	0.788391385966714	0.840648926382164	0.890181858075803	0.740384042836935	0.503697076264808	0.88452734166809	0.846252844917222	0.71706233176429	0.898921446733716	0.789075904821788	0.800948930781095	0.888424396742667	0.539827443112207	0.783328131697621	0.839809456611024	0.858565151800134	0.649358402171237	0.89768580611033	0.768560817968067	0.851933352648013	0.683682213311504	0.872715125788752	0.894622504962739	0.839367517994135	0.853644173887173	0.818854278414385	0.560132981577246	0.777231025241553	0.693166788940229	0.902118888345152	0.572179807840452	0.505382845655175	0.557263961499752	0.80284210170744	0.83327544872838	0.851531639725204	0.717441722718621	0.724461251562593	0.707765308646517	0.774889402392644	0.672557387472401	0.819857594379609	0.724195890529981	0.815265788606278	0.607373590050256	0.848328262955631	0.7164281182396	0.880528728367646	0.846829879241404	0.893179099351355	0.677643867863721	0.923028325053366	0.819802297842497	0.817992602187064	0.735620347949163	0.688581565027699	0.797467538716465	0.483710347663952	0.631765615580499	0.841055213491174	0.860559654984885	0.46880787978805	0.647476900610579	0.519404996850245	0.773948058456455	0.459323139784804	0.80994110501873	0.816965317387364	0.658375662798864	0.801703225072629	0.86003522324983	0.0257159605587423
PTPRC	0.882276812151666	0.906555220168119	0.922627338372801	0.810548628530086	0.939808235352895	0.928277789350024	0.837140116246902	0.880268323861071	0.753460322435287	0.940226741281481	0.867075551603751	0.865107820027777	0.829328361661638	0.927366159006321	0.92105442886043	1	0.799236758763828	0.694529640052029	0.935455348999325	0.912221133135571	0.838534642444919	0.772049068034199	0.875529321669976	0.890978303636524	0.591947579798353	0.702883677648672	0.827385241225928	0.859982829289025	0.753544003699658	0.830475929040019	0.860636733425689	0.692911909018461	0.77184074404754	0.839385580777962	0.871249721492216	0.624550355910056	0.736126916871977	0.748560372594543	0.871122954843896	0.724333829519863	0.785269413087908	0.886853834457691	0.800232884887996	0.796784660064547	0.777483869641406	0.945163036541436	0.86255173111855	0.776357045146698	0.937668026890655	0.932132266866143	0.796996975521254	0.805124667042404	0.878004564953671	0.8201109989098	0.623838068722046	0.88602989439675	0.800121863101213	0.758914385753514	0.913912744812458	0.835101150837005	0.861962626158799	0.926589214286101	0.616143443266665	0.790498674440236	0.87811271081543	0.89668171605367	0.720773982559825	0.920577683392247	0.800765963570106	0.836341466562101	0.662518770076884	0.819611837727706	0.826497985952292	0.746366643831899	0.875417905598886	0.836551743406542	0.457840696212188	0.842191023170547	0.655542033140703	0.869881140886669	0.664956791532864	0.585924088751473	0.638314692163419	0.808478537239784	0.790105623329371	0.856613405558962	0.786145789267956	0.689490036064323	0.834200954839945	0.825999126170219	0.539101128356212	0.750533589786162	0.608484338727696	0.729777731735968	0.702551168875617	0.84379013873612	0.826415028130336	0.832360972229242	0.813967148229378	0.880773013059342	0.735848012117178	0.901751762614496	0.789367028060972	0.818143256671721	0.819545580885449	0.741937797163044	0.840056843505898	0.530931325251059	0.781787296029487	0.887551484148361	0.87855586252923	0.541303867330021	0.67933803076361	0.601265227491987	0.789246686679611	0.531091470778964	0.815035167232595	0.863978401261204	0.767410884315127	0.822867799338297	0.817233003990146	0.0862760839749197
CXCR4	0.731804906746493	0.69700474478618	0.763278381053277	0.582768181409663	0.723726620917984	0.884922253111715	0.74075643629694	0.740868410292237	0.512452737284658	0.744745936500805	0.889896153266527	0.772423697067587	0.674596449600615	0.804986604757108	0.755156876552538	0.799236758763828	1	0.4757430728464	0.743509194223724	0.761821904574943	0.720407392218332	0.761890972157499	0.701185590470208	0.73407951692773	0.571421113954384	0.763535851930971	0.803796879387799	0.688329876935096	0.85655449382486	0.83265940058491	0.662041087245774	0.867684418277749	0.613685049878492	0.566912795382681	0.706094677470993	0.44407941235219	0.846865209705884	0.78703758187255	0.859196870048737	0.542463774456892	0.587003209700884	0.807301263219344	0.903441472866179	0.634182613206245	0.761368474510937	0.762509375881212	0.73919033683798	0.663643083513455	0.85290466932935	0.757764226067088	0.520939293031458	0.657963183814213	0.723644967364958	0.525375419412475	0.352015013988307	0.835553419236548	0.683892975781138	0.546119555463902	0.875673713863065	0.655327171406069	0.718122505880246	0.792960385644223	0.406189905111364	0.698699519435238	0.715939270297393	0.683830323459398	0.48262224273456	0.838552412558143	0.668888396061496	0.734934985374846	0.591207793340018	0.721493768448774	0.790743959301065	0.467236626399882	0.674375393576643	0.583154058459893	0.439190729818385	0.767484345743391	0.537984840241111	0.662972846415599	0.81968615144355	0.675615996489092	0.652742820302459	0.728365601424121	0.621337569365211	0.784173471025785	0.735429819985226	0.623338927790516	0.642282660917714	0.60741562275026	0.490331479478846	0.776254693681242	0.758244416625826	0.652494108056388	0.804751483312638	0.71040150251001	0.585067436591705	0.724921044270006	0.570189031203556	0.678103778674689	0.752260779031767	0.743260856878792	0.761202440632849	0.611948290670705	0.818906869720719	0.70231556578963	0.763374956569456	0.606018487503973	0.571815914726125	0.696840306678026	0.730599852137336	0.334078968458061	0.793202841205503	0.427808058380858	0.599344216766361	0.552279043812201	0.605107480223539	0.728075298038866	0.787787801758018	0.636965240517828	0.735294344090812	0.0205608401739174
GPNMB	0.816002808776227	0.854891114881415	0.665424577086397	0.893943785511126	0.793060816848828	0.646702401474444	0.611946542287659	0.792787437437911	0.906962342399792	0.743313491361351	0.389919459185083	0.785769760393456	0.616497036485251	0.661953507645713	0.596496387151493	0.694529640052029	0.4757430728464	1	0.790682941306962	0.72527012106098	0.641771903006644	0.541677330362804	0.745102411662119	0.748502243156639	0.139739205469349	0.548582762120605	0.47454001892088	0.882249763124958	0.580697219458224	0.521280605369319	0.862769732441169	0.486103881041392	0.508182351284209	0.586032952937227	0.68212855738827	0.11442903439245	0.60564096816303	0.547071921278407	0.639478889075097	0.443337344608288	0.441124039997286	0.663759062058157	0.53724650082373	0.718195311052802	0.720855748273979	0.746042334820543	0.732495441444873	0.723493929696658	0.649020366084444	0.593487652706697	0.858590920704458	0.544430480024269	0.625964985298151	0.811186171662802	0.917593029292921	0.416855029147304	0.738952961486201	0.812472926934855	0.679309673380812	0.804233684859383	0.739901696869963	0.797198641663741	0.857285160016107	0.602983763195062	0.736535280333261	0.812874436688484	0.945525133055856	0.568665283858429	0.683566680916532	0.738854397141564	0.357139194815226	0.513621624326457	0.658804068077752	0.502974240336534	0.644703359596131	0.480679444438816	0.0208815407132871	0.581895441381881	0.340385944353421	0.597092785177653	0.436048277637106	0.4764310991822	0.331797690945602	0.662963740216044	0.692849915551355	0.73184522573794	0.675433485302126	0.68019430660681	0.763375903014752	0.825034409937505	0.397958494269723	0.336659695212974	0.282505668193839	0.517174005671456	0.344221917356369	0.709313924528334	0.778589681221988	0.499724295935756	0.46116864522175	0.832142432330151	0.701814885063903	0.647474670167394	0.517187425238305	0.79063663762808	0.623708388141958	0.48723361535056	0.800844133914417	0.354898240749277	0.811320413411036	0.796550577968058	0.741900142484169	0.677312639625065	0.441890097641066	0.684179663304759	0.868013749733547	0.353156034343773	0.836269705107075	0.757952513757162	0.719791294681065	0.666017302068262	0.74556750405829	0.120834170564051
ITGB1	0.933536539070995	0.910473602314454	0.919759556605273	0.91155352931205	0.955854813058379	0.901058981309579	0.853939001488261	0.940272367745832	0.867998947683992	0.937835080891345	0.747189259430646	0.919715409791716	0.845355057148188	0.925517785258946	0.900399385841045	0.935455348999325	0.743509194223724	0.790682941306962	1	0.92921207166781	0.844361369306937	0.746820396068596	0.892592534032416	0.923138138515721	0.51448547261828	0.69047410693539	0.80447920875641	0.894201562584744	0.75012540131517	0.822901050947407	0.941913742612945	0.658571991123406	0.723165674600608	0.817766991894743	0.914183609139469	0.467422721899621	0.721043453628469	0.792178115520751	0.895866951117307	0.725043635366975	0.749769857581129	0.901708243924818	0.766341844468534	0.858495617744282	0.795871511694525	0.924786908290477	0.909054627466437	0.856851472116443	0.908159966983709	0.877732122999301	0.881622161266258	0.795605982611527	0.878382043828061	0.84761376989448	0.747021757964587	0.794106618763997	0.912473816572227	0.864185199771515	0.908831422136782	0.899254292208075	0.869504362561766	0.944649855367409	0.738041376014296	0.825811307866666	0.891341908260715	0.946142948307482	0.845714413918055	0.853051168529328	0.806251553089663	0.866054677033843	0.62446894189682	0.820076028878422	0.894900645877246	0.76892824055042	0.83263336361671	0.77113938397809	0.355551408518443	0.824047029430019	0.593605455544306	0.865732880231738	0.620937954611065	0.587100524896898	0.55151679910063	0.839548979901044	0.838833724015329	0.86018084295577	0.772214573225017	0.740750254674682	0.836338120438488	0.901705866023762	0.566427223701971	0.750172690102925	0.568962180839898	0.742261425880983	0.609570116239582	0.843694107341616	0.856957730702697	0.80178672709702	0.768714574791889	0.930697976258752	0.777182821068934	0.899279651416734	0.749479996027739	0.900193868279965	0.819996389395243	0.737886987112342	0.887120967562409	0.52361753827703	0.830127573309717	0.926604226433461	0.906927188219034	0.661037211379972	0.683469029341153	0.695761225972839	0.889553716763746	0.528037500860067	0.916186532288935	0.906565728938809	0.788420985351993	0.863668786757784	0.908294346589291	0.151042906188975
LAIR1	0.916103052056212	0.860909420765655	0.921960711174952	0.891707607163955	0.929585162499829	0.890079280529225	0.846719952602989	0.937407492599946	0.821114458712343	0.93028337172234	0.761429789400741	0.914281844762037	0.870707125604729	0.930201932016332	0.911282467930851	0.912221133135571	0.761821904574943	0.72527012106098	0.92921207166781	1	0.858124338673576	0.76301743985175	0.889569697671378	0.954543809329866	0.546479571353952	0.709562945811379	0.851200554232356	0.876693322639802	0.741170624422905	0.822364475553404	0.934496035233392	0.679310693625834	0.724169415293721	0.78736169073417	0.917431192311067	0.459678884607654	0.72605504212176	0.835053576021514	0.92202482155133	0.765222831418809	0.774404653752216	0.920052755697636	0.749451617436649	0.806068203993092	0.742659682265827	0.891262765443868	0.868019152117818	0.865665823839264	0.917444467078028	0.880617251359711	0.851098063309834	0.798721595441161	0.876361884341448	0.799010835553973	0.687683443372998	0.810666442033139	0.903317823956622	0.841056870313638	0.917484414776714	0.875354820807432	0.826283994154925	0.918773295635807	0.730699877142185	0.789581470777343	0.867395315633792	0.934286551773708	0.804235845590529	0.86722643096111	0.8027492244878	0.895721298372497	0.617601304876551	0.793442298770242	0.920192958628449	0.767558456840199	0.852673532265774	0.742334994438256	0.444527177647177	0.808856990617157	0.644091665009008	0.863767121913388	0.633774440231137	0.58954073984374	0.618924869054176	0.895652079610652	0.856639197656994	0.868102315535431	0.785210244422874	0.793003629916143	0.813146397871561	0.860160588848489	0.587570636291692	0.769580754117878	0.639342256382145	0.79118906607504	0.615911063199958	0.849069574853187	0.815180734938526	0.840342808472562	0.747134646878291	0.923821929560644	0.763944577669709	0.910705787116074	0.769413861047756	0.864829506360665	0.826545431599775	0.707892046037163	0.886378717021451	0.491295384163058	0.77319195229974	0.884561308352737	0.899655925787861	0.640037746671401	0.713329025488851	0.661514494038141	0.862833141439376	0.492186715294037	0.901258446494693	0.887853484894325	0.768031816261242	0.838186850302352	0.928635043440159	0.105334162178136
CCR1	0.86490909443681	0.783529666742608	0.859927224794847	0.786354000361869	0.850056625982706	0.842935440080546	0.837188025501314	0.874978698607811	0.748909842372438	0.818489405094254	0.703317626951996	0.843329529043447	0.84893887802254	0.867594619509439	0.873111210155165	0.838534642444919	0.720407392218332	0.641771903006644	0.844361369306937	0.858124338673576	1	0.672104761957917	0.821461305486037	0.860922163567143	0.572013241438406	0.565891931257064	0.840901670538518	0.795349388297365	0.662486385745051	0.780477293395735	0.843677504976599	0.584906820801388	0.682835787893284	0.72575022649421	0.828694500827903	0.517543781585986	0.613716503187276	0.793427522396928	0.869392416694683	0.758224847161654	0.755059768882804	0.819579498413121	0.681743587755789	0.724799828484443	0.710652948427432	0.801652801589296	0.839024139042535	0.82117445899732	0.867330615331955	0.859759112150216	0.783592131465988	0.72749257381953	0.777730115210224	0.713005561870368	0.565557672355006	0.756170155772393	0.805844542239888	0.684837072393536	0.864677439700893	0.790254057417086	0.705010319251874	0.845167340204536	0.602557959266147	0.76851834469695	0.807092664164461	0.819934314367194	0.68806511140278	0.799134133587783	0.690175325257721	0.835894283876507	0.599854573298428	0.808357201878546	0.845596222573349	0.711739265405428	0.770482556224682	0.660744076100176	0.412946019088083	0.693207056896585	0.59712108956203	0.826573041762237	0.547008350500429	0.510454118704252	0.472263909278085	0.761902971382055	0.810170071068148	0.801630143342291	0.730984279613117	0.724565610576922	0.700332078800446	0.763223119080531	0.72106935922794	0.767581646568077	0.630796447956783	0.74413047817232	0.555026275738959	0.790234441195967	0.684649581638612	0.735567585336357	0.738444489965336	0.841653243544182	0.715146797272925	0.829585872465516	0.710841524917937	0.792527942659981	0.696706001209114	0.569418875272604	0.76433197420346	0.405693979833663	0.63907236861669	0.80409158720497	0.754334067534249	0.455653619929315	0.600685637857992	0.496974985733399	0.803951699197256	0.406080172195071	0.782268849065383	0.785359069819831	0.646110460919182	0.704135618309049	0.834468011918497	-0.0262944530883871
