""	CD44	IFITM1	CD3D	CD3G	LAG3	CXCR3	CD69	CD2	PTPRC	CD8A	CD8B	KLRD1	CD226	IL2RG	KLRK1	CD27	CD247	KLRC1	CD6	CD96	CXCR4	SIGIRR	CCR5	ITGAL	CD47	S1PR4	DPP4	JAML	TNFRSF14	CD46	ITGA4	C1QBP	ITGB1	PTGER4	CD82	ITGB2	SELL	TIGIT	ADGRE5	TNFRSF25	ICOS	TSPAN14	SPN	FAS	TRADD	SORL1	CD5	KLRB1	ATP5F1B	RACK1	SIRPG	SLC16A7	SLC1A5	CLEC2D	ADCY7	LPP	TSPAN5	CCR1	TNFRSF1B	HLA.DPB1	HAVCR2	PDCD1	CD4	LAIR1	VSIR	JMJD6	CD81	TNFRSF1A	SMAP1	CD74	PILRB	PLAUR	CD68	CD63	CANX	CD9	GPNMB	PTGER2	PTPRA	TREM2	STX4	LAMP1	NCL	APLP2	RPSA	LRP10
VSIR	0.625103223590785	-0.142355205714571	-0.193739245744908	-0.254826612801661	-0.338633731040852	-0.171887804872947	0.0743776360876113	-0.246951078177739	0.249000979238393	-0.301008974521663	-0.330311412879991	-0.424011662759817	-0.152014751374215	-0.0199513977447716	-0.267731580930837	-0.295200588972026	-0.215103009757128	-0.263960041494363	-0.0347404318856249	-0.211638312113575	0.0959409709065326	0.264614596621251	-0.0123527831037092	0.268453143445183	0.535732881216019	-0.105738874035566	-0.00832557878703883	0.12919662163054	0.396557416528259	0.614880741495796	0.760954847747326	0.807927989712755	0.779752282096667	0.595158189858406	0.217349460692986	0.949223811428687	-0.0639339486327592	-0.160329831918116	-0.199166946968087	-0.151156708310647	-0.114575820312065	0.461454173889427	0.310018855153389	0.211609949649061	0.296004332830714	0.784195712185306	-0.18456476735978	-0.243592699478335	0.817619165680929	0.804212600132395	-0.0891375043600699	0.0777656960227032	0.850098466818539	-0.125750666149581	0.703149544950846	0.710104642771887	-0.0251248703261077	0.762840443583331	0.81941277351682	0.947167022274305	0.879272964010798	-0.184529461339052	0.868685826154369	0.934762646813943	1	0.427894287637949	0.708683009042907	0.925452309637545	0.833727693738177	0.948202998710493	0.0503798271363278	0.814759328061172	0.746367243908831	0.872145334744442	0.900362708087938	0.507395804605385	0.349136155654524	-0.162521705167046	0.527162194207947	0.912555542174564	0.891963661088767	0.851459156545946	0.807834946490092	0.878785565788329	0.617739788696857	0.821665615212945
JMJD6	0.206425567010671	0.169502010844059	0.154670146979515	0.161823405669306	0.328335934768505	0.28937860446214	-0.0747001515045659	0.197828451400201	0.415766302451667	0.274552749152733	0.0681031398186155	-0.0515604867162781	0.0517911002133319	0.236616111691447	0.238886061484688	0.178725493893576	0.0786887283002922	-0.122644354067624	0.249893949932003	0.196147362098787	0.361611351317111	0.0646800820739766	0.699014812198285	0.148474346351295	0.248959699668242	-0.351404100668326	-0.31358973386683	0.167036109706316	0.139261720501285	0.336429140207525	0.180289669888886	0.383732384567595	0.11798796201968	0.285104452998656	0.319038936380402	0.490308686375165	-0.504137424448425	0.194033885872191	0.230127742586178	-0.573179248283465	0.321851441820449	0.119632665665029	0.216763775469816	-0.319714776977448	-0.220514764685139	0.149940713244418	0.254433880411809	-0.512145433652177	0.539067998459661	0.154988726687336	0.232720617163403	0.403638060885967	0.522639352159303	-0.226985782547989	0.269447504043555	0.266690360208976	0.0698482257094383	0.676861093277891	0.331895114229543	0.464203833922583	0.461063492170469	0.205827905795205	0.367824434190579	0.425800886985626	0.427894287637949	1	0.303440768125562	0.415031219749694	0.291688523318021	0.447715105709669	0.198619706697916	0.294025035786321	0.324189361771103	0.446065800168588	0.510230985989737	0.198581300020191	0.148755032733293	-0.39228506593997	0.379071639726162	0.405430592637012	0.299013079004903	0.320361281615233	0.465679164584689	0.337887428630384	0.0484906760989787	0.231120089597367
CD81	0.164434377662063	-0.550280705750514	-0.570685300122264	-0.602566472781173	-0.523648946560833	-0.5209951729937	-0.356219437453357	-0.554027471836383	-0.174147874336283	-0.563883050395945	-0.66891032861977	-0.590454758164056	-0.448798184686063	-0.439878453794406	-0.552197434335554	-0.578873896418105	-0.548399393522644	-0.441580418749605	-0.4105895817969	-0.52314389164782	-0.390449619543874	-0.293214479051861	-0.179316240234272	-0.106963306024407	0.0585158171006742	-0.489407322369778	-0.407539069983783	-0.387394770746667	0.0212915662054997	0.314481160790641	0.318888019559112	0.43919556648189	0.449966995166343	0.266149589900961	-0.11504533405031	0.724194393484923	-0.370238447431483	-0.430249288894648	-0.508330353776092	-0.36854924884445	-0.427391762281075	0.167760284276391	-0.0669163845154005	-0.1344870551946	-0.137175486409573	0.8615646078633	-0.490494447873829	-0.485315094023621	0.480990156218684	0.375595833616765	-0.466857773243334	-0.22629939088174	0.497689717677467	-0.551218434598505	0.817499072196461	0.607864183063766	-0.329162640135405	0.659460019253311	0.62707505888982	0.822234371657395	0.780305058607815	-0.428749396700395	0.917674502047379	0.844392113100166	0.708683009042907	0.303440768125562	1	0.84927305961048	0.524223145140017	0.855374056081779	-0.159662115542515	0.800563433808168	0.688308547868608	0.757899040577347	0.785945121918511	0.580239755370108	0.374163191092968	-0.553415663586192	0.445297184062886	0.877671367208186	0.800922182714248	0.673948688634662	0.425087083460582	0.87734678199658	0.106058964707987	0.462890263706963
TNFRSF1A	0.529372446993779	-0.335160066863501	-0.379196022881273	-0.434448339157149	-0.415957633573413	-0.333791892616991	-0.13598833622084	-0.405470065248657	0.0810057518732805	-0.425354660312233	-0.521072061791967	-0.498106076868628	-0.37574314014015	-0.18146625052228	-0.371062076607384	-0.446081101249325	-0.324876228296003	-0.297924151784641	-0.185420878260312	-0.329637157415066	-0.076858616668999	0.0872844666672846	-0.0797148667228593	0.152675748345145	0.351886573111084	-0.309389715348964	-0.224870446593773	-0.0760410802221928	0.289990574901611	0.584969784396614	0.610045825112777	0.733741932347197	0.700443642883776	0.480483081456488	0.161676018682104	0.937664725811053	-0.236103020148379	-0.266419361293679	-0.346443953646124	-0.316056326314237	-0.249769045034437	0.390691278382942	0.189850721468242	0.0307329637084745	0.0961157741849263	0.868051893524926	-0.307479178357136	-0.349431228461911	0.773504101174451	0.678301530975787	-0.242278676810844	0.00638034877743374	0.795958984654618	-0.297459755221536	0.758219771254728	0.692592645164611	-0.139249611512233	0.823150241944305	0.828086012251015	0.950400491499408	0.932254417631838	-0.300187526342498	0.918442245790474	0.932979699655221	0.925452309637545	0.415031219749694	0.84927305961048	1	0.782997317943275	0.960825806468629	-0.00073070245164841	0.880398373407582	0.802913248402551	0.943884275028319	0.948763662369873	0.687996350473167	0.460845603844205	-0.374824215102124	0.612960366632332	0.930200485449982	0.879696389428083	0.902681815799972	0.734200730150961	0.957134845307257	0.438545985795158	0.686014025030953
SMAP1	0.690133810805834	-0.198546951116886	-0.20994903420541	-0.278561308420818	-0.406279929410949	-0.26883954037062	0.139246915253738	-0.331342953556639	0.0622353412006677	-0.338987269142228	-0.318947118384786	-0.463709528799012	-0.271815963710651	-0.0131941708033022	-0.266363898523269	-0.346767439446315	-0.185928213921299	-0.208208204148924	-0.0617611107382188	-0.21439580621635	0.0916878668846185	0.333777054888261	-0.141666193883203	0.231528435609203	0.424835978485714	0.0195223090927936	0.050752569308238	0.157247880714146	0.523811300631729	0.660876192087512	0.573218229575757	0.65571242904809	0.784384386914666	0.623456478937007	0.214520198121249	0.757835603321335	0.0755855192697033	-0.182195834027953	-0.300170974301075	-0.0921390524711131	-0.137699908697666	0.509248782361415	0.260390552828628	0.234674693682423	0.252792680398028	0.721008392132384	-0.202157435215619	-0.135839995933199	0.673084781654163	0.815239010665896	-0.0519013517883578	0.0555428266657132	0.741969366223251	-0.0466392504645316	0.455328584322616	0.551785078490532	0.0282641921586394	0.638205467296519	0.852374323884383	0.790088280959984	0.764168467896821	-0.292072151343908	0.675044712275244	0.701523194271052	0.833727693738177	0.291688523318021	0.524223145140017	0.782997317943275	1	0.747130027501253	-0.0320073975732533	0.762831003545134	0.730501595822174	0.79841510089127	0.837332339938375	0.65700432682114	0.525094884005125	-0.11091638882343	0.468623054697366	0.666924050965128	0.77168982732646	0.843612323785138	0.678212781043621	0.760625862313136	0.633879226012469	0.719607729316808
CD74	0.470107399156947	-0.329509191048198	-0.374048304503706	-0.428770278468148	-0.41076296732154	-0.314545658932144	-0.119712230093543	-0.383392220844457	0.121411991018675	-0.416104639998141	-0.49746532829361	-0.49235475118573	-0.299425490111757	-0.21081499628375	-0.389858105094068	-0.43676080848307	-0.364055702369998	-0.36738328236597	-0.201980212433484	-0.356278525367042	-0.0730687448604389	0.0435303434254278	-0.0610107833971151	0.102679312016317	0.372707234158846	-0.316237626110441	-0.186078640575618	-0.0954013426863571	0.248802842166797	0.538156257428387	0.63368552914353	0.718935426563995	0.648830996680481	0.477384512089974	0.0941574225136983	0.950312284644249	-0.255218300716557	-0.267808273398603	-0.32956779563674	-0.311949097671172	-0.251970677726434	0.319138645135944	0.160149712032181	0.0792196795894814	0.0992147430678226	0.851683862018841	-0.31231448177202	-0.397728354943294	0.759727320428619	0.666027505708411	-0.273779319058195	-0.0284824632107112	0.787609392656886	-0.322749973578374	0.817368992330759	0.72130924003124	-0.176884035070219	0.805701452448531	0.783695797749306	0.984322196579699	0.931250927941625	-0.27138262818916	0.944480025670786	0.982715839639204	0.948202998710493	0.447715105709669	0.855374056081779	0.960825806468629	0.747130027501253	1	-0.033841091709069	0.87198939177567	0.796903411588962	0.910678763089394	0.921396404277718	0.562049899069873	0.391085846855125	-0.376146099329965	0.519101640509501	0.98485967549856	0.911237258634322	0.848066115686642	0.71582877191682	0.942109269444654	0.420117437846118	0.71314515040788
PILRB	0.274257603678317	0.551769103002305	0.657677282229801	0.597275932322327	0.484249455894646	0.701201681944784	0.395061920738869	0.71089511841171	0.713412858293555	0.608356712704917	0.455227796502627	0.6360936691009	0.488573306769126	0.671374139446102	0.606914540272681	0.689803370913837	0.623695043609404	0.573645310715994	0.734324717837452	0.687364669909013	0.609246847075352	0.615448311447172	0.378117789105846	0.444635615843845	0.566254288926013	0.129534120857178	0.244629742820756	0.531542069713156	0.05238758030799	0.0599444970318666	0.360983809845153	0.370700687449289	0.123575560806555	0.359115829908999	0.795805982301758	0.0716846585224691	0.0605633709576076	0.697431460878718	0.656290904583059	0.17246290736213	0.610780058992177	0.604489891524472	0.703473904556427	0.299593741871376	0.374713544488799	-0.183086981698989	0.672564188763301	0.30409217969352	0.342275621658433	0.0689643029798798	0.543923699927574	0.68904365571972	0.334887019456523	0.52085382607175	-0.038843752044898	0.189888936200899	0.797573568027909	0.0361791278762172	-0.112257035075072	-0.0455535193919844	-0.0849521791330224	0.628986543892583	-0.0341357333421169	0.00552317370631633	0.0503798271363278	0.198619706697916	-0.159662115542515	-0.00073070245164841	-0.0320073975732533	-0.033841091709069	1	-0.322136329222796	-0.362642514572302	-0.0574576494211377	-0.0709347851847624	-0.185548137230264	-0.474482082541585	0.502485517665192	0.303692173996593	-0.0584524831631748	-0.0687738197215758	-0.0698754676204351	0.418877690820289	-0.179832192438832	0.277467912363208	0.227073479367248
PLAUR	0.454751890983584	-0.60943023493646	-0.64793794392159	-0.676258057629436	-0.629149698486793	-0.599035971762582	-0.360414777631823	-0.654725276589794	-0.255470492922845	-0.662273055649406	-0.733293503368137	-0.680340329404002	-0.561338003593497	-0.476485630784794	-0.640367026271042	-0.689899040834973	-0.608540177924916	-0.492551914888984	-0.470056789160722	-0.616589546114178	-0.346200796932036	-0.140194984903913	-0.284385398272063	-0.12524190704249	0.038220180814069	-0.40290415066312	-0.302591944697192	-0.298052041128816	0.399224932836151	0.39883174332218	0.361982765650434	0.478603229843281	0.544529908254578	0.318582086920007	-0.148459087833157	0.81161624477642	-0.285097604019599	-0.527845337236466	-0.610842764227438	-0.382096606005962	-0.502300549005653	0.178313190812688	-0.118369606359088	-0.136329905313679	-0.0494010699980919	0.884455030636848	-0.577306289085229	-0.449723472107105	0.491560432743164	0.607010713183168	-0.516682403161989	-0.324940011666832	0.55944562771933	-0.540319212581644	0.694543720290617	0.549045982965698	-0.443442093656308	0.749510813722086	0.892719308700615	0.887701634413007	0.90120150299914	-0.503756492339697	0.83784214158909	0.824132718908226	0.814759328061172	0.294025035786321	0.800563433808168	0.880398373407582	0.762831003545134	0.87198939177567	-0.322136329222796	1	0.936456246619954	0.896070664913948	0.888553045203161	0.785312872005002	0.714983115170673	-0.512174516225137	0.365716685618256	0.838680259813685	0.820014942161936	0.881014056588512	0.4605864801222	0.952773412018053	0.265335005408782	0.532179354195064
CD68	0.43954169629989	-0.591945824480791	-0.629458515430938	-0.653590053230364	-0.538675233599039	-0.573999220897485	-0.413211922822435	-0.611330775863935	-0.24548315827834	-0.606016814297677	-0.69458866174067	-0.623548440687721	-0.546519734071522	-0.456420652890894	-0.590703801040156	-0.650632618143352	-0.587101690088668	-0.479496751984217	-0.473528158691173	-0.585567476730583	-0.309095485770503	-0.144070671128609	-0.207041941512765	-0.215309825534176	-0.063916356372819	-0.459676744223731	-0.365013558855524	-0.346428370764881	0.513573464851312	0.423683938794588	0.238444854620239	0.356983464376081	0.46510237955062	0.220246466963604	-0.175957327234333	0.742105262087618	-0.371100951784649	-0.489311417478986	-0.602652627131806	-0.449982773271544	-0.456326889034375	0.158994444560385	-0.196013129205229	-0.198954707841211	-0.113000976702925	0.787264597094568	-0.539969557322265	-0.495027598906281	0.405496804184336	0.51113858756385	-0.504229973552732	-0.338317215933778	0.484538682062109	-0.560691124666592	0.603366242665284	0.379675898214568	-0.48704194022274	0.788199272175077	0.910286166247703	0.817707161443033	0.901225412227886	-0.459267825762411	0.703383087544077	0.711656859218415	0.746367243908831	0.324189361771103	0.688308547868608	0.802913248402551	0.730501595822174	0.796903411588962	-0.362642514572302	0.936456246619954	1	0.883296441430765	0.854099572125075	0.778592372102728	0.845259485750787	-0.555011153450972	0.316551936001744	0.750490335051862	0.772370457110568	0.89616868880454	0.36947287942551	0.878522676765266	0.165252862032154	0.422610583117557
CD63	0.505924421821008	-0.394434499641047	-0.431060158834249	-0.489127781855994	-0.414715823389548	-0.363593000755011	-0.250224824748877	-0.432049840503651	0.0150950806535545	-0.445325034528852	-0.564873467544692	-0.478859471952295	-0.409319079288315	-0.219176446832079	-0.386535462328849	-0.477701217956429	-0.362744530958962	-0.27114711232796	-0.232652251041415	-0.352216970857167	-0.123491599712242	0.0418625446748269	-0.0618345093262833	0.0255147219721059	0.267848074767043	-0.38689013275719	-0.292186157910937	-0.133711375056023	0.377828414056775	0.558405757763925	0.487703820006745	0.66691804493028	0.641119625231423	0.353069825989326	0.130290124788335	0.903168677088155	-0.317610692978831	-0.294402129422136	-0.409250571732773	-0.420679113242814	-0.246116895620071	0.351714041434672	0.100529339275461	-0.0840045837437417	0.00788199107938751	0.81274288364495	-0.343738796800073	-0.381376006377254	0.727107644446242	0.633277674441187	-0.281562951283129	-0.0534414017832749	0.745441534022163	-0.363610397875172	0.649138941079122	0.568327546655626	-0.170280644766362	0.869379898718888	0.859579429254687	0.905104030495391	0.955883054944774	-0.306854489723068	0.8227334363293	0.861644378118476	0.872145334744442	0.446065800168588	0.757899040577347	0.943884275028319	0.79841510089127	0.910678763089394	-0.0574576494211377	0.896070664913948	0.883296441430765	1	0.958230640020734	0.78624953287135	0.615487452579737	-0.440626410902204	0.543868819144777	0.876242681048907	0.819046850252359	0.94857014516116	0.681379239197578	0.939186583928044	0.370564090502718	0.582113111688231
CANX	0.544365458474878	-0.36029163017914	-0.398178691719209	-0.441967852278243	-0.431044271234258	-0.346221852992921	-0.185253189899769	-0.428720371848676	0.022881622597538	-0.435539016037489	-0.512628149314161	-0.567795940250979	-0.389329867924108	-0.19314171859553	-0.403615454690221	-0.462300865338815	-0.391158339711188	-0.383724728494028	-0.201997324783577	-0.366715646652463	-0.0852468248721369	0.0415253011426468	-0.0281500735207054	0.0612637862895253	0.317352249014506	-0.304933675376033	-0.220753035751814	-0.0694864427230757	0.41255409300568	0.606714594625576	0.500569774031873	0.669149620796911	0.687009132934463	0.452441600718783	0.0909908361523657	0.890355591555755	-0.247029124083278	-0.298720517642496	-0.399504245577933	-0.366639353248968	-0.245430546448844	0.360865057164661	0.1172012612529	-0.0116719480200816	0.037788492465411	0.850169515669227	-0.323001349445848	-0.44244045203684	0.75470139364175	0.670411665728195	-0.247559971346895	-0.0325921885677192	0.759153361602406	-0.377334475142273	0.664348588013264	0.647186401598721	-0.13822627627841	0.849496555566838	0.863229328744295	0.918357073384669	0.928532891085842	-0.335175881114584	0.862006317046231	0.876526026445786	0.900362708087938	0.510230985989737	0.785945121918511	0.948763662369873	0.837332339938375	0.921396404277718	-0.0709347851847624	0.888553045203161	0.854099572125075	0.958230640020734	1	0.753231971568122	0.579184041225302	-0.429605653490889	0.530172606716527	0.874618951270942	0.843088138189796	0.924180431143338	0.682944478581491	0.94467948728055	0.409443590086923	0.633966786057409
CD9	0.385687874943607	-0.621250066041722	-0.631582061742325	-0.650488642367051	-0.580247402039044	-0.574863519736662	-0.45086182542181	-0.636073027334447	-0.409470045426103	-0.627889321134258	-0.71406506617192	-0.541492420923459	-0.625020154786104	-0.427790554606007	-0.555893056189087	-0.637621239061649	-0.522834736136694	-0.255609655812248	-0.426144690735151	-0.529910118777335	-0.42322591002224	-0.164796736975088	-0.321857662678544	-0.194838847094064	-0.0952284301384047	-0.408085589626918	-0.312493543502203	-0.317486031652403	0.432492557211645	0.33461161009309	0.0621669647415674	0.279760549532123	0.446295666176015	0.111157151851794	-0.0725399511440764	0.508124820768195	-0.266487003937318	-0.509684699591743	-0.586186674126977	-0.391054746327883	-0.457339916507118	0.223586127708488	-0.179938018770764	-0.271625516429947	-0.143110661884074	0.736132741159581	-0.544590701927795	-0.287291398910282	0.328293801049272	0.427694681046457	-0.479903357304273	-0.313928177581434	0.338049921039988	-0.492238080999361	0.333106523327515	0.362951441251689	-0.277183233325584	0.612309307357497	0.76158877710479	0.581509052917696	0.693358516893649	-0.51859722847317	0.540585932790097	0.475850573853323	0.507395804605385	0.198581300020191	0.580239755370108	0.687996350473167	0.65700432682114	0.562049899069873	-0.185548137230264	0.785312872005002	0.778592372102728	0.78624953287135	0.753231971568122	1	0.800281410589112	-0.466863615407445	0.432111546866283	0.501388179872108	0.543389633730162	0.782933166302551	0.280190332971001	0.750094020835188	0.124840424582055	0.257642554626185
GPNMB	0.272976295558713	-0.66431321402643	-0.676234290370645	-0.667656943997593	-0.50263486117433	-0.631989136544188	-0.588423799047354	-0.636072224314038	-0.496809518225516	-0.603022633675611	-0.68155629578909	-0.576748432260549	-0.643104432242431	-0.532363816872567	-0.596298086614727	-0.647276996088748	-0.612636338718055	-0.44056806969356	-0.555348732922359	-0.60791252503094	-0.425359263781815	-0.280224573194114	-0.265876474545484	-0.438037615206959	-0.412034065553652	-0.482632202343118	-0.41317194880664	-0.461829486402066	0.585052748389927	0.215596598931195	-0.199282514923591	-0.0513417593175184	0.173472102912684	-0.0816536397175739	-0.34139390813292	0.350799431952146	-0.393302928636264	-0.527719081955081	-0.682771065918282	-0.460003208923079	-0.49140854661556	-0.0202495233075357	-0.441286453302909	-0.396908671773832	-0.313390844482414	0.538836420644744	-0.568741744206659	-0.46699675289144	0.0164508682292656	0.193232601779667	-0.553649114496771	-0.482336935249001	0.110384637049079	-0.613615679893956	0.237074792376618	0.0157109756608812	-0.555700369492934	0.570850180783097	0.748230332107989	0.423937132162378	0.623797315421872	-0.485161670281502	0.308320175198932	0.273474914942515	0.349136155654524	0.148755032733293	0.374163191092968	0.460845603844205	0.525094884005125	0.391085846855125	-0.474482082541585	0.714983115170673	0.845259485750787	0.615487452579737	0.579184041225302	0.800281410589112	1	-0.58501138381032	0.086742015561853	0.323841159927679	0.406716526811261	0.690507097368428	-0.0249852297868374	0.593535796679576	-0.133184648997073	0.0221386090366642
PTGER2	0.285942514906105	0.619566165065659	0.647537574146842	0.624512171534822	0.200405697035124	0.570853596488825	0.730494026594403	0.547416138719774	0.388780719356773	0.387163674371253	0.573850048078388	0.498595682664994	0.622897368477246	0.627602945967287	0.435125598187951	0.552237296297355	0.573618971221821	0.558106686568829	0.628839680221229	0.528847941092695	0.455756294872261	0.685803413603262	-0.0968226622909755	0.549333901283311	0.541269369266482	0.776316849595111	0.780879704820093	0.680727515018447	0.0960676995949302	-0.0971067422330663	0.380990021792335	0.196866755939765	0.224068924280216	0.305670692803523	0.457748673087137	-0.299908332837787	0.777126191538073	0.458252976654491	0.588883250921631	0.800503630676252	0.43080160392753	0.465958264563808	0.603088878667013	0.620218138878303	0.788260999150448	-0.36523846939252	0.482150669943523	0.774230578637802	-0.00361679951271935	0.270049298153468	0.524987658222762	0.357728785257208	-0.019039640937304	0.80281732897809	-0.422690078115528	-0.00402190721302117	0.672823112895563	-0.540476283210547	-0.30508952868373	-0.356512185784699	-0.511440196104447	0.340328661563626	-0.331890489548946	-0.322433198077109	-0.162521705167046	-0.39228506593997	-0.553415663586192	-0.374824215102124	-0.11091638882343	-0.376146099329965	0.502485517665192	-0.512174516225137	-0.555011153450972	-0.440626410902204	-0.429605653490889	-0.466863615407445	-0.58501138381032	1	-0.0636144424932553	-0.395488964601095	-0.261896515717356	-0.341071184138394	0.151737361072805	-0.491431971992288	0.569249089005679	0.248315638818945
PTPRA	0.486942568631553	0.0804354675255036	0.0841141080895175	0.0691140872515403	0.0941721525372844	0.131170959744889	0.0982099650723521	0.0670285722727971	0.355620157717638	0.0166055110933123	-0.130546352058367	-0.0254919940289605	0.0652402183042351	0.226447870858069	0.101001913484936	0.0529304802826131	0.20431227745072	0.241956756481016	0.231763473692006	0.159039800359554	0.179646248944403	0.322810050770587	0.174749899561637	0.322096961980145	0.467332000228182	-0.125848195330841	-0.0295666974657063	0.167582133391301	0.178435975283878	0.469220114244502	0.460044067166122	0.556184214133603	0.521274308172116	0.380951686558751	0.478686771404593	0.522358316276768	-0.121605000137035	0.0917117248018962	0.205321354577855	-0.159466905343758	0.173401300619149	0.46517939912955	0.435237850057348	0.0253626988535962	0.208254167146244	0.395063673004198	0.117800190616442	0.0236536545924338	0.605181963102836	0.443334944115786	0.147881321485447	0.232524979591263	0.527252591889849	0.0991404098087231	0.388209630582249	0.464191287815874	0.206208786110627	0.492271145775445	0.452703310188514	0.517270106499191	0.508123033504133	0.0506784439920229	0.486567692809804	0.504991007493683	0.527162194207947	0.379071639726162	0.445297184062886	0.612960366632332	0.468623054697366	0.519101640509501	0.303692173996593	0.365716685618256	0.316551936001744	0.543868819144777	0.530172606716527	0.432111546866283	0.086742015561853	-0.0636144424932553	1	0.493435383059383	0.495983165484594	0.474460631762576	0.604569577267928	0.460711955901902	0.363187894912672	0.546335223624958
TREM2	0.361374722752825	-0.342595273546197	-0.393553898276975	-0.447369753170516	-0.414803078711246	-0.336390591571959	-0.144093316248056	-0.394166150516391	0.102201446591718	-0.428195839600895	-0.504842141676683	-0.48385382548494	-0.275165464802868	-0.253110581164438	-0.40984671998628	-0.446359295018562	-0.386340835873716	-0.372413534121581	-0.240695009080416	-0.377058716054849	-0.13841064395228	-0.033297377375195	-0.0716119406795276	0.0625416201174332	0.350924320491603	-0.333577558944922	-0.207224076446401	-0.153181759144545	0.141935711806637	0.489700129009734	0.614817787633501	0.688104753806612	0.607876128772839	0.402480073570286	0.0413858142366415	0.926727467864981	-0.267687023230975	-0.298391336220012	-0.345339736855647	-0.306131223038474	-0.274629678809478	0.247121579413147	0.11833004775833	0.0708374225584553	0.078100906997688	0.837184474296616	-0.339122802749836	-0.392143478802276	0.728913674429678	0.602451262435359	-0.302402927646924	-0.0721031339162581	0.73606156761463	-0.343792190342965	0.829595444625656	0.707396596126021	-0.205473904873984	0.764430813794823	0.70557734145866	0.951952563321351	0.898406662307726	-0.273406414176244	0.943417444109505	0.986619622794728	0.912555542174564	0.405430592637012	0.877671367208186	0.930200485449982	0.666924050965128	0.98485967549856	-0.0584524831631748	0.838680259813685	0.750490335051862	0.876242681048907	0.874618951270942	0.501388179872108	0.323841159927679	-0.395488964601095	0.493435383059383	1	0.895109838643814	0.785370739548209	0.675644227646777	0.925015849803239	0.369668790280688	0.678631630106284
STX4	0.454864103632254	-0.337651629132472	-0.365922570152483	-0.433626417657853	-0.468422460034987	-0.392716150443824	-0.00497153663864515	-0.422599898200351	0.051042784398908	-0.450322522513227	-0.456181345438362	-0.4853361986679	-0.229947706997178	-0.238531073370627	-0.424397464267436	-0.447854283678489	-0.387921840976487	-0.351788735113737	-0.255211009699045	-0.381897730604835	-0.13684461128481	0.0756722883081407	-0.186548552110261	0.0610970666313525	0.343944248131386	-0.190676173820489	-0.0620902109787148	-0.105332112119489	0.295981593455341	0.584162045214933	0.600939126057004	0.593612901309877	0.709615387995976	0.495316667570459	0.0432548835260333	0.823101331600915	-0.10811634488641	-0.33282111158548	-0.371729271004947	-0.107839678884809	-0.292593020634	0.374545474058887	0.0971676326625332	0.195856362736405	0.196082019362847	0.865153601183404	-0.359752983434875	-0.254693931596709	0.618728337110814	0.682570505199968	-0.275197632773818	-0.129243384491789	0.652090432781771	-0.22770071592547	0.759715950065594	0.67029511323372	-0.168508927093263	0.672285696816185	0.782229328855485	0.902766021237676	0.838049945330919	-0.319294440303477	0.865552516157493	0.880413063213502	0.891963661088767	0.299013079004903	0.800922182714248	0.879696389428083	0.77168982732646	0.911237258634322	-0.0687738197215758	0.820014942161936	0.772370457110568	0.819046850252359	0.843088138189796	0.543389633730162	0.406716526811261	-0.261896515717356	0.495983165484594	0.895109838643814	1	0.781907299891443	0.59019580399729	0.863374114672315	0.4496832995188	0.722572189283331
LAMP1	0.617424497828436	-0.372244934308416	-0.401309127016989	-0.45228469413855	-0.448236437800252	-0.361560208291341	-0.196465317699958	-0.430613822876028	-0.00618036832111986	-0.454431367263584	-0.544675681576048	-0.515344687328926	-0.462353939871895	-0.165732301960774	-0.399025113383728	-0.473528663999576	-0.348278755171401	-0.291547674645035	-0.192371669195797	-0.34575204660253	-0.0614624556643057	0.159524113134493	-0.142309569728772	0.0782180406286922	0.239833756937818	-0.267336004105815	-0.213940710989787	-0.0613994309555021	0.540739673683946	0.584220341902304	0.487969976650784	0.634738284851345	0.675518622234816	0.437946479527739	0.131084585862964	0.856014207157584	-0.203413606173584	-0.268491366888109	-0.416878378130799	-0.322205822854091	-0.272355305362943	0.437297291161358	0.128130423632907	0.00854303134703369	0.101254647292919	0.797173369685331	-0.306814533254102	-0.34113793908675	0.674910254059758	0.672182376695972	-0.253107336802894	-0.0536214244384687	0.730636395919129	-0.303094242224433	0.601757974501684	0.52679029990861	-0.157848551016901	0.819653142950365	0.913529778756755	0.859200708462371	0.922211349021369	-0.328162260435313	0.761140954550066	0.780032715131219	0.851459156545946	0.320361281615233	0.673948688634662	0.902681815799972	0.843612323785138	0.848066115686642	-0.0698754676204351	0.881014056588512	0.89616868880454	0.94857014516116	0.924180431143338	0.782933166302551	0.690507097368428	-0.341071184138394	0.474460631762576	0.785370739548209	0.781907299891443	1	0.651966441165358	0.901763961457972	0.427406113195274	0.61077764199487
