""	CD93	CCR1	PLAUR	VSIR	ITGB2	CD68	C3AR1	ADRB2	CD4	HLA.DPB1	TREM2	ITGAX	LAIR1	PLXDC2	CD33	TLR4	HAVCR2	TFRC	CD81	RHBDF2	FPR1	CD74	ITGAM	TNFRSF1B	NRP1	TLR1	C5AR1	CD163	ITGAV	ITGB1	TRPM2	IL6R	CD44	LILRB2	LILRB1	LRP1	PTPRC	ABCA1	ALOX5	SIGIRR	SORL1	MERTK	TLR2	IL2RA	TMIGD3	PTGER4	SLC1A5	C1QBP	ADGRE2	ITGA5	HLA.DPA1	CD47	SCARB1	ST14	CCRL2	ENG	MRC2	AXL	CD40	TNFRSF14	ITGA4	PTPRJ	SDC2	GPR84	ADORA3	ADCY7	TNFRSF1A	ACTR2	NRP2	TNFRSF21	GPNMB	STAB1	ITGB5	SORT1	SDC3	CXCR4	SDC4	CD46	CANX	CSF3R	UNC5B	ITGA6	CD69	TRADD	ADGRE5	PLXND1	PECAM1	CSF2RA	CD63	SIRPA	TNFRSF10B	IGF2R	CD82	TSPAN14	CD72	PLXNB2	FPR3	TLR7	FLT1	PILRA	KCNQ3	NOTCH2	THBD	JMJD6	TREM1	NCSTN	CD9	RAMP1	TNFRSF12A	APLP2	LPP	RACK1	RXRA	CADM1	SMAP1	MCFD2	RPSA	LRP10	LAMP1	PTPRA	NCL	PTPRZ1
TREM2	0.469681894149243	0.628011194332127	0.463520983166498	0.443331973376755	0.740993078649575	0.677358327912892	0.613542208888875	0.307345011848823	0.728770738499409	0.261534413997901	1	0.135459207795484	0.663047856223663	0.814906998183722	0.658478766609995	0.512693044374625	0.579813348789309	0.638133382232918	0.811221171156366	0.456947326146151	0.760751827559832	0.6074422051608	0.487363529587097	0.534121989915952	0.575828809554087	0.416019420279913	0.613687042978055	0.556510525997074	0.803793201324905	0.758888518682392	0.664986864135722	0.67973521224655	0.552100516650508	0.358470593229366	0.623664654959383	0.638640620685903	0.619945456643376	0.692641193178566	0.467974724060685	0.482577991552914	0.602376514684674	0.730860380839681	0.48270921669515	0.335542121648278	0.540260162056362	0.690278896098691	0.505003960348046	0.419479775020081	0.540622617199087	0.468253244119904	0.38545046781031	0.567392773376613	0.57514980492419	0.657543327996612	0.482691264548143	0.70040332212981	0.345927304786029	0.825889837524288	0.678356684447633	0.440954411094883	0.390668586218939	0.632836511613959	0.129001816296858	0.599586158954319	0.672802307245732	0.502606989346183	0.608395204530311	0.57406047623497	0.545449356369239	0.166496432128374	0.495972694194647	0.59306362693041	0.585821173021105	0.459720645859973	0.432319340592588	-0.116898735583829	0.430355870182591	0.52286801754094	0.518454187977945	0.423886791829844	0.622691641134689	0.633884943761281	0.37547621055546	0.560070292001849	0.277316733856771	0.469428359075419	0.403495989986078	0.295534010918891	0.585520776487035	0.728198451093884	0.449416598223959	0.340782906563546	0.414230992783415	0.742576736339612	0.00436414362028605	0.649883855148264	0.280008481526914	0.658362306588123	0.0477518966232098	0.664802354157356	0.513618111065423	0.189452713984715	0.331311671279035	0.268572617755353	-0.100643339448336	0.600117893930745	0.335563966526795	0.470568475242766	0.309621261759676	0.708086952243904	0.400014297389475	0.556550345973227	0.545350635530285	0.33599483603592	0.376946322995198	0.44799172024762	0.532745833606768	0.665807055408162	0.622739790317742	0.273681738052639	0.495727218316617	0.00578889250884884
ITGAX	-0.461999232673841	0.169132597881734	0.568703213507567	-0.0593498107931774	-0.118708642930536	-0.0642088744105804	0.417293717437596	0.695214584081262	-0.149116829065643	-0.593136105013456	0.135459207795484	1	-0.179642319156235	0.365808444105556	-0.213081528953332	-0.289648510836368	0.702053805642233	0.548041250793872	-0.110139048129622	0.489634329516239	0.309187339934707	-0.395758543337713	-0.219394193780562	-0.116323158766528	-0.123552785202177	0.174438646397474	-0.0245523882837635	-0.385675359447316	0.372547662756787	0.080467448593853	-0.0528575638826653	0.537395231632137	-0.336371146488727	-0.575458335338638	0.0495930070329484	-0.0816136539540824	0.124730833220975	0.212734161125651	-0.277281476700931	-0.188946712283916	0.647344935551129	0.00128465095785778	0.257175607619786	-0.60873965567289	0.702296709671966	0.430695772275941	0.308422711431804	-0.232377436548803	-0.147793530118212	0.369756506557206	-0.552570008692076	-0.124073217152456	0.127015796362013	-0.0521812399608074	0.59509029464546	-0.184245522932229	0.0814142398304243	0.240774567619594	0.424768553961499	-0.511579954973036	-0.545366307339866	0.208977413474887	0.0940317697551792	0.492793257269292	-0.203077664243012	-0.129648491507249	-0.124414218890401	-0.31102184350013	0.715378338455515	-0.478050338619569	0.14840289230804	-0.350729057786414	-0.18453271589554	0.342197158157695	-0.0832087683923736	-0.166797193754068	0.121798375369234	-0.133977022239438	-0.280987882571222	0.765701197074763	-0.312338589741679	0.149560098819447	0.336142935153698	-0.134132765144547	0.22301806809016	-0.533268638359519	-0.000180742831700192	0.456978765742891	-0.0617235819076844	-0.00817308954949144	0.362443293917374	-0.239773537307873	0.153028733139707	0.439406449183941	-0.686170407837727	-0.149033885670839	-0.435812486867	0.0990725759749702	0.812711370063643	0.239916040005186	0.0409262752739567	-0.360983552688079	-0.441943369432678	0.602214698696704	0.197987420227892	-0.0242860205637904	-0.00752310654680492	0.567920387648836	0.308504527055749	-0.0132042910751626	-0.0814821126493313	-0.413363869807202	0.117796177815488	-0.49329921977797	-0.328697923234884	-0.177879223220087	-0.361275088743983	0.0160433326391554	-0.119204191764461	-0.022435091652167	-0.195738685638672	0.00446108382542217
LAIR1	0.881940229883814	0.752699392332368	0.0559756011280133	0.316068074968735	0.901377146309506	0.851150262221718	0.581552983580182	-0.10669965174832	0.883308836567805	0.335958776475549	0.663047856223663	-0.179642319156235	1	0.446580077761661	0.827251615075157	0.570403299621296	0.188705029832054	0.28854007490407	0.833346182669565	0.207126990873115	0.654172747788645	0.665286844181669	0.838323998401359	0.495592937291623	0.84811135728087	0.43281562419676	0.590094333861059	0.878473671985291	0.552642020368893	0.645969466805083	0.885121772057675	0.393649060446382	0.76773297212444	0.662931156072955	0.729631656988283	0.777402854144963	0.710797387400355	0.483687233165819	0.85005089544665	0.418390078216106	0.152362988784522	0.63965498920062	0.713641174726197	0.763482080614052	0.121549105308312	0.381807587221733	0.569508581396388	0.757254649684889	0.452544005225093	0.499353857414685	0.447490721257921	0.841820964300723	0.309039195175657	0.76962869615136	0.074998580937918	0.867034217449021	0.304189572139484	0.557565782181103	0.615976882321024	0.685166798386942	0.746717902849776	0.725211954048606	0.196372732511836	0.41139791789608	0.885546426831199	0.681175526863139	0.767121787017274	0.843614597750518	0.303699357628188	0.381552575018709	0.43635084482967	0.878507042412765	0.902130772503955	0.384127417792192	0.589271949918123	-0.113542109140792	0.237066293382038	0.743188910633207	0.83556881062931	-0.0749581618452534	0.680160523049756	0.546669231682566	0.196817213651187	0.700963483586394	0.430408679683987	0.575548209439445	0.194717579562378	-0.0679268091594232	0.710237402951896	0.692318092525184	0.389468072162773	0.603151728040331	0.476659828724173	0.512747091128745	0.255018150218005	0.75684198067948	0.640717924527803	0.372625023424166	-0.295585124314827	0.293099378122874	0.506155963013022	0.344450468426544	0.70897786055784	0.0342591190282112	-0.0166300369753746	0.608258265680726	0.307562978214883	0.121505193247642	0.179257839170392	0.773664443370342	0.545376384929218	0.628988027904128	0.63451575250106	0.393248921577049	0.749074811012967	0.709290078416477	0.736646804583303	0.707493538252396	0.793920104593561	0.343842938579487	0.750735511225729	0.0683151120140902
PLXDC2	0.171966771537112	0.365540921214133	0.650883487714681	0.67481758270964	0.487851252011803	0.330730205570708	0.541010087802214	0.333802471401235	0.543111722476894	0.253227325473647	0.814906998183722	0.365808444105556	0.446580077761661	1	0.417181990073438	0.436706495924018	0.67482838515239	0.860135952350511	0.606616529651602	0.751416622210246	0.779239294352843	0.550309111950308	0.138787294506715	0.676015614883547	0.236600225507889	0.444212904117931	0.657608681370303	0.223478286696554	0.763225939144131	0.560356833194731	0.424586698639116	0.690244258640638	0.256635290926714	0.0511765129593933	0.517654947007964	0.388781245148396	0.668721904140103	0.601667122910593	0.166536123163514	0.374006235141508	0.821810526554194	0.571246456089154	0.454326752693245	0.086562262426497	0.530913573892578	0.792882549526973	0.487007202674173	0.200034215949967	0.675201575483457	0.422921260395848	0.329812835099942	0.299473666877284	0.511589117667356	0.355029100107745	0.486008295040929	0.405665056544693	0.385342670154347	0.821172822219467	0.646840748021143	0.272123277141799	0.177421161400035	0.467816872194911	-0.0324212039215797	0.59026915595112	0.385404162280965	0.379503607593782	0.402959252437477	0.344184028344484	0.588815147018226	0.0299977483440579	0.17810508963598	0.259744079737167	0.313234430295399	0.477828259683562	0.295694932447469	0.105627723994447	0.226064264954217	0.394043619672747	0.217720783800532	0.685911468058912	0.450579002271431	0.671099946055346	0.569024270957602	0.291780598582483	0.200251519522513	0.239563105733466	0.524590625939224	0.673533036870498	0.294028808701888	0.513183656816859	0.48064704485288	0.00682306656550078	0.179113455084883	0.781368817062102	-0.0537224764312126	0.448814768116942	-0.100897567791208	0.750054287327148	0.253201752316452	0.687844260630766	0.61413828303614	0.162426544950161	0.0609604983153092	0.513607891929916	-0.200156631358348	0.372159142410672	0.274131417279037	0.486030980112297	0.248949588354759	0.42938132629436	0.311234202326026	0.440777061576301	0.329701570160816	0.307935173802689	0.146313843438161	0.208736131007486	0.352580653944729	0.564997515655359	0.277873168706995	0.265996561012395	0.294302536431328	0.0316348180787885
CD33	0.802747408653092	0.696550419593628	0.03805332653595	0.285869865840029	0.828661349770199	0.794942568314538	0.407563942760798	-0.101634331407321	0.85842805122149	0.343989044193741	0.658478766609995	-0.213081528953332	0.827251615075157	0.417181990073438	1	0.556833801879125	0.13809239260732	0.232492542847351	0.818572134969094	0.075303002576901	0.534998377398488	0.645645414636856	0.781441608004773	0.478586289923735	0.786551145121935	0.370555051717296	0.517398670961808	0.837486689965684	0.568677499734669	0.648886461737931	0.806014832800223	0.37807881274186	0.763760363322511	0.693496236810387	0.718432724154875	0.748065414152412	0.666005574792387	0.461487717330162	0.796731499220885	0.538494392521545	0.0839450574277173	0.652380973990153	0.508790984354501	0.700713341870261	0.133298183447858	0.361700879015258	0.43219123949217	0.749501645465892	0.335892878358637	0.444938608110203	0.458611425748967	0.781345836938698	0.375186744647899	0.718894603027037	0.0853984759063103	0.816524984383506	0.335670123629203	0.505635834151342	0.534310556894276	0.665462535383443	0.775876324137119	0.665596148998253	0.253122791224012	0.397274326671829	0.834399545266896	0.687256908286934	0.760959388259031	0.861187206792321	0.284226094122028	0.455397241264527	0.387675819481889	0.827880034525404	0.804263548613167	0.298913770702468	0.574924680379102	-0.201843876417867	0.265395968154981	0.705850276919951	0.822750954937476	-0.0661045085198987	0.733535712863798	0.550210402044273	0.183594919144399	0.678026905068973	0.383547003615926	0.653918178897071	0.241202955477281	-0.120289799339458	0.694803405821874	0.695803161871846	0.27191794296323	0.598598524608438	0.462684105519098	0.517099168344582	0.234230328862265	0.724199632469684	0.661844797966233	0.381915124383889	-0.265101619458618	0.241798763050976	0.441921159581327	0.363917597782756	0.657928645137854	-0.0548713159579739	-0.0508373998116142	0.686628187364388	0.309961548708797	0.13111262991782	0.204031418211099	0.781276045435299	0.576448107349161	0.710015434225614	0.627576395221841	0.48028143717977	0.742693796968364	0.662890425286581	0.797907399605504	0.719415324113954	0.773531683692451	0.347745782235952	0.740332396034493	0.108446542394428
TLR4	0.528854889114592	0.277779865202865	0.117650704602319	0.524891922285041	0.548113297961581	0.463474436514535	0.269593449790271	-0.155245882444843	0.594157448393393	0.623774783725772	0.512693044374625	-0.289648510836368	0.570403299621296	0.436706495924018	0.556833801879125	1	0.0782154221540154	0.238773063143129	0.552625096859196	0.18633994064881	0.448740418287036	0.743009336076524	0.394613912256687	0.521347629992438	0.406566475536991	0.279808056919241	0.522624780005648	0.540709084303269	0.295686297543981	0.407141665903791	0.482050288721494	0.17236691601684	0.517322157957166	0.550954076653453	0.515106037557243	0.453473849763324	0.465270810455288	0.376720964222803	0.467656376218143	0.51401522870419	0.141839475070669	0.474455883881452	0.290845659396905	0.564349250585361	-0.0536722177837395	0.249284266647431	0.265183553110502	0.372492650176712	0.533462583176649	0.154312729257623	0.695497411360073	0.437105540160542	0.284790771730473	0.375795243882271	0.0222510513092457	0.477278858309815	0.129491567501994	0.435342622692436	0.254582750265605	0.563484025038216	0.551373531003932	0.302937728436017	-0.0443421458255308	0.255598817229965	0.597997996197445	0.593277276496593	0.433031368783895	0.497257749539207	0.0177159206138909	0.339257613417983	0.211968520140626	0.530276359083745	0.426117863793707	0.164223112239837	0.290539287564155	0.133002098756412	0.19535719258066	0.469924861584251	0.438465836994827	-0.0211050124453892	0.580642173378788	0.328674065128228	0.0790480034808775	0.404090799605044	0.0355315131362741	0.583135660475991	0.403825296646852	0.12690953794896	0.362163407160254	0.483493895060086	0.176328499533548	0.237337569693498	0.147514197172886	0.241809514217656	0.441114992822601	0.412879438187203	0.370847999840855	0.466171745110402	-0.290847687396624	0.430300474920805	0.446106531084612	0.301107948557496	0.440479343407736	0.00803897237659193	-0.157927367020473	0.372072250248141	0.160562641962141	-0.0791291766387245	-0.0311725792611954	0.413100555829062	0.30697983933713	0.602632881524118	0.238275554156417	0.547938351196918	0.444611323398882	0.298899572134855	0.533903123144798	0.408706943603535	0.401658180395297	0.168075270047287	0.422233935179492	-0.0491203008071728
HAVCR2	-0.161159821215921	0.402430375624505	0.718938498681403	0.303717032926178	0.286211068141752	0.241569642995525	0.695614617752128	0.787934960303142	0.241618292336812	-0.289584277912637	0.579813348789309	0.702053805642233	0.188705029832054	0.67482838515239	0.13809239260732	0.0782154221540154	1	0.681520290127546	0.279961013969503	0.576425379899956	0.71783562425211	0.0689421499764155	0.0475996806064323	0.168598344498699	0.176063333865855	0.414959265375898	0.151936519047737	-0.0692982718309882	0.681881405926534	0.366350644822461	0.248680804090553	0.775213066163142	-0.041599462977148	-0.333649933666805	0.370719926966865	0.204679809201703	0.436098098897958	0.451625216357299	0.000249767752219247	0.103550053415113	0.768301819538503	0.313622574420355	0.389646575005853	-0.31586889196725	0.837424178232531	0.754725678887718	0.524960450240989	0.00292941306925046	0.111979235006319	0.386001198907457	-0.169741624306068	0.158674809203675	0.517888276817983	0.2601450315829	0.78163565779005	0.16886565162913	0.182425118456835	0.674610772741464	0.672224776924899	-0.218672019250241	-0.240845396443578	0.352112148712434	0.0215162768775985	0.676251299947359	0.155910307082754	0.108027578543469	0.110132802324118	0.01912295509184	0.829118820973271	-0.362345590447572	0.246080679161305	-0.0102178197094614	0.0974696028166204	0.435309140318748	0.0900805415760162	-0.0387148979282771	0.257191253751851	0.107084304530993	-0.0268900552774402	0.834887251853667	0.0546572205785111	0.402091301012928	0.586359400592493	0.13698783858966	0.121440194905381	-0.218789934692224	0.172340512381297	0.501091908012236	0.186896459502726	0.269069694788278	0.530393033361009	-0.093097375335955	0.200770691907285	0.709395459473699	-0.519077425780327	0.140242123342649	-0.250941450207997	0.47555752763605	0.700829632336765	0.543562080699795	0.32495587019912	-0.311621276067725	-0.275841983757926	0.645993485904484	-0.00335618999921687	0.232466129048137	0.0544671978346422	0.547666466552905	0.347440738608365	0.296445609815562	0.106249919299943	-0.0357988681736774	0.239774176069046	-0.207950646176384	-0.124813478301655	0.0319331805159396	-0.00864766093737391	0.29528457742291	0.14737220934309	0.0822786345385181	0.0518952067815732	-0.0431259000481949
TFRC	0.0156221148891823	0.332107205307693	0.620092305554468	0.523346404812988	0.305676270571773	0.196547188057254	0.459012601087654	0.350243850866851	0.372472641989702	-0.00549694225498658	0.638133382232918	0.548041250793872	0.28854007490407	0.860135952350511	0.232492542847351	0.238773063143129	0.681520290127546	1	0.48475576866685	0.773453359163643	0.645550256560346	0.276418349597316	0.0397453127905221	0.55097702748454	0.114811519821762	0.403065489525127	0.544629568414707	0.0634162855856227	0.728729268170887	0.470211662285571	0.291627461110142	0.714803048609589	0.109061442394859	-0.130672459679429	0.364060721567278	0.311993457557514	0.570305577678752	0.503171186498666	0.0275375960179118	0.162388397398009	0.85226607599776	0.415215094679974	0.408529999959255	-0.107221877010864	0.553950397304251	0.719146045669742	0.371119242801481	0.102812283824114	0.555460463299621	0.455772707385815	0.0465846920850736	0.206211049628918	0.399613932897145	0.253683603583157	0.469842167629524	0.290551960283359	0.406193334602578	0.677343596985685	0.563822507565073	0.0651698714324797	0.0282633700732657	0.386314286278076	-0.00237662516450154	0.589098673681913	0.207877232295666	0.20367798844023	0.341816893601978	0.235523482489359	0.623765749414532	-0.0420360495570242	0.14372784962665	0.0999378462477348	0.205969073942068	0.514110669478314	0.265566464314711	0.0200751400040371	0.168751941376307	0.332801606009024	0.11419615505922	0.724885887386355	0.290680693759442	0.599084997233632	0.543720399566643	0.163243499517738	0.335671022534033	0.0476208966354143	0.373355273128277	0.640978864111068	0.201824987859992	0.374770302101966	0.443254402363541	-0.0566448664263661	0.196313554950503	0.744565126193312	-0.260698817564911	0.329045695171294	-0.209995702060767	0.657309534529604	0.364615522035277	0.548221345520893	0.561665033188109	0.0875110100302345	-0.0731210867979238	0.578044718162058	-0.103714554637091	0.277459887098152	0.277323168648317	0.58814949991403	0.307982527864449	0.32974329423433	0.273840167716549	0.212628375544072	0.252131754649178	0.17210085252686	0.020389933091804	0.173123951431538	0.176007515564276	0.47107169971813	0.177769438570176	0.295345981322456	0.203631815065549	0.119421200975242
CD81	0.770890644701073	0.734391558003735	0.188981144320943	0.328269342594933	0.840776599168103	0.785818574303036	0.47211578816234	-0.015759246695721	0.907999421266527	0.300902998058084	0.811221171156366	-0.110139048129622	0.833346182669565	0.606616529651602	0.818572134969094	0.552625096859196	0.279961013969503	0.48475576866685	1	0.268004151463318	0.630938538906395	0.644983763434295	0.725252123441845	0.529604285746442	0.78004028015272	0.363771231302066	0.645898753388322	0.796237796316696	0.77506189955313	0.811885301549209	0.816448704157938	0.555952085440882	0.770070455156471	0.602159813130206	0.671204482257546	0.88196521501233	0.6679154588494	0.676316623922236	0.687117382039339	0.540280420870102	0.342753711396542	0.735866073828811	0.540590036520988	0.618111076279071	0.272959079455836	0.515999412163275	0.454371839648917	0.726864910509043	0.505267894388701	0.554035063853902	0.410633417711366	0.795453131245802	0.529891993788165	0.740278738358126	0.216722901905282	0.897555695345271	0.57334084941428	0.675694167951412	0.638283752728662	0.658938863288428	0.68934644485772	0.732487921750701	0.313145957600172	0.45423748437163	0.808299131804333	0.606316841732054	0.872909521343843	0.851995019843696	0.433151751465003	0.528099154332577	0.485253087430913	0.826164961670933	0.839408148436657	0.56448495343409	0.752262976022465	-0.225487046046879	0.3775579141129	0.792740284071799	0.82256946228744	0.0849982034511987	0.761923645209683	0.749869171283339	0.240409350715358	0.723963949541944	0.489693818432866	0.658793298211835	0.360707704197423	0.0131646535843445	0.804612926659385	0.816070336346943	0.440659079745105	0.60793434950916	0.554711781189209	0.627238440929436	0.153442914326905	0.826299795866927	0.564023651537793	0.554593976578451	-0.203362737197021	0.406248381154804	0.561844209441351	0.435394894311727	0.614899524673727	0.0259715134270878	-0.0603053671324442	0.758213249720792	0.539627140317761	0.405189405068502	0.401099220034346	0.872667724888706	0.691599985364688	0.699918401032966	0.687831738905911	0.572102748825014	0.69876179231813	0.755475898113634	0.756449266786331	0.839137394776206	0.83086391308959	0.566441605148399	0.757868606337711	0.302832366857276
RHBDF2	-0.105376861573657	0.111367141203436	0.439911867365465	0.635099356592518	0.159714491490087	-0.00955336777266419	0.459771175107319	0.26727718333943	0.232687648243201	0.0357464992397971	0.456947326146151	0.489634329516239	0.207126990873115	0.751416622210246	0.075303002576901	0.18633994064881	0.576425379899956	0.773453359163643	0.268004151463318	1	0.567564226419351	0.225824589193386	-0.128423620151054	0.529053008192377	-0.0760746392455492	0.4581335922873	0.417733755315003	-0.0988862508187299	0.473090138361145	0.261991371765084	0.137884904874182	0.490361847145611	-0.103722971230092	-0.213113047759053	0.288854767922703	0.0682383406280443	0.489896068958028	0.252469116869104	-0.0755794357567794	0.11125875902645	0.793459046062359	0.263895559437365	0.391242079755027	-0.18766237074343	0.378055821198789	0.587578238346497	0.376895435639605	-0.0355891696318235	0.503168971294917	0.271742513718683	0.0664145507895145	0.016090264910542	0.270036482439879	0.0628682007457009	0.210466597627559	0.10663906070714	0.314311760344885	0.538864450226586	0.36154506825223	0.0315579744766286	-0.0703973278767764	0.302408728954204	-0.181709826720964	0.322959357515948	0.111139125816066	0.196021515677457	0.205739583637581	0.0733170815549656	0.422552424666068	-0.0908792511193009	-0.0751934211534218	-0.0684725221887746	0.0634734075448371	0.429356382355497	0.12251584299795	0.269485231027904	-0.0999236276778716	0.19896648501747	-0.0493641566678393	0.650642831536223	0.183668762409015	0.486346085465545	0.577695603377055	-0.000770328963779736	0.20507080026514	-0.065270416804566	0.308700805552415	0.751856702872313	0.00650916709568616	0.156081818424779	0.373341555766184	-0.201726623130706	0.010825461119334	0.591631022999264	-0.235882232846256	0.197927261479229	-0.376694993951133	0.494436955283631	0.27110409230954	0.372847362313731	0.499666301273467	0.0271632205047128	-0.209458723864424	0.62616250052933	-0.157128105706053	0.118998275144141	0.158447674150839	0.426066444813537	0.130480079768355	0.0729037503098423	0.134553411168508	0.117323393169541	0.101461452099908	0.106714100768827	-0.11816187477445	-0.00163785310396754	0.0513931973777983	0.280097917056007	-0.0502548335547149	0.213141737486931	0.0400208716772212	0.0765131449256817
FPR1	0.379988802330864	0.6325846662315	0.573654615769783	0.513951213725632	0.678292809420911	0.554039487699549	0.751745775137505	0.414471548445183	0.654933073519145	0.110276735197299	0.760751827559832	0.309187339934707	0.654172747788645	0.779239294352843	0.534998377398488	0.448740418287036	0.71783562425211	0.645550256560346	0.630938538906395	0.567564226419351	1	0.514262720028649	0.437991150692898	0.505390552212861	0.511654076106573	0.601430198464022	0.554155428962555	0.42329073290617	0.738371205508718	0.570946354221791	0.599271024767169	0.67986332802662	0.400220995046757	0.201341518618114	0.706085762377412	0.522551726466852	0.708991271318495	0.544285808640247	0.433814371273469	0.347521303394446	0.624201314476768	0.602052551383363	0.647594653155186	0.221665484057809	0.569575770839481	0.781053688273963	0.574437118010973	0.361279235463814	0.478917069295527	0.474888190198565	0.238223002841251	0.496981577753738	0.522735640914238	0.558466752969162	0.544124369655436	0.56366183376334	0.29422800462191	0.751253114599884	0.751226164914708	0.283422035053076	0.280240151077052	0.593292312988732	0.0876297334130515	0.707515008540518	0.55471026875359	0.478579163986286	0.46579092514286	0.482001859380017	0.64760106990087	0.0523971508096795	0.306112531768552	0.454459554358594	0.531868483275247	0.455563388177747	0.379118262350865	0.00460302916409685	0.268265095799336	0.483715000217433	0.413249923105159	0.542009887038439	0.426045597531103	0.596737834487747	0.518376638155142	0.427180163111503	0.228862845921405	0.2328931285678	0.353056181667485	0.370497946330096	0.457078932997705	0.535756307606261	0.522356368330879	0.231517534289351	0.331955404421578	0.787157453006343	-0.134297350501815	0.463895766882411	0.175129704397144	0.689954942925431	0.274245274023509	0.57450266049626	0.572855310123583	0.0664678921958657	0.241729229644263	0.501111051634224	-0.0199038993747094	0.413221752774235	0.202270236237953	0.367664314079496	0.249653798388458	0.602366948560422	0.354512640881004	0.402087680843428	0.459638336948615	0.145084549836378	0.309845779690128	0.361410818352831	0.421879916523882	0.595056816388692	0.478701474980423	0.250023993661503	0.433417025312783	-0.0107831213678398
