""	EGFR	CHRM3	ERBB3	ITGB8	ADGRV1	CD9	KLRC2	F2R	NRCAM	THY1	NOTCH4	CANX	LRP6	SDC2	TNFRSF1A	CD99L2	SMAP1	ITGB1	TSPAN5	INSR	NECTIN2	PODXL	APLP2	TFRC	TNFRSF12A	LDLR	PLXNB2	CD81	PTPRA	LPP	IGF2R	ITGA5	KCNJ10	CADM1	NOTCH1	RACK1	AR	KCND2	PLXNB1	ADCY1	ITGA3	ADORA1	NOTCH2	CNR1	EDNRB	MCAM	IGF1R	LRP1	TNFRSF19	LINGO1	NGFR	ITGAV	AMFR	SLC16A1	RIPK1	LIFR	TSPAN17	LRP8	SIRPA	PILRB	MCFD2	S1PR2	GPR37L1	LRP4	ERAP1	GPR37	SORT1	TNFRSF10B	ADGRE5	TLR4	SLC16A7	GPNMB	RXRA	SCARB1	ABCA1	CD63	CD44	C1QBP	NRP1	LAMP1	AXL	SORL1	CD74
SLC16A7	0.803497317698725	0.874836105204238	0.721008383791709	0.895048649388539	0.480169079639357	0.7220670062834	0.885397344109399	0.69315044498472	0.800098818144314	0.841365777088337	0.676034059681103	0.801117165876719	0.882094292327652	0.601347565115904	0.709720473330421	0.778970218738226	0.820518364497533	0.7684246052017	0.74856456958503	0.731211698299855	0.793796281520622	0.588050147799334	0.793652680860499	0.796596053844312	0.438628939859588	0.752603756468054	0.693775376524792	0.778832306578994	0.861450207699025	0.851881109794836	0.771226944051405	0.641348251723765	0.777738832137396	0.741150143060541	0.809249175368523	0.645958977161933	0.822391033472652	0.854546116119407	0.71605335279562	0.878115454157387	0.785433408220749	0.780904656280674	0.81965394616951	0.640693584919225	0.607106924140342	0.696983284031312	0.776056102167717	0.901706148386927	0.72458367548188	0.898558819537826	0.564228962324769	0.772508458591517	0.739845575953268	0.567490502440555	0.792188579666113	0.816001650072497	0.715486602253827	0.794108135443679	0.616161881091566	0.798740341330217	0.82527043526103	0.769820499392048	0.789119498721626	0.895971273941007	0.821749275125343	0.802899666894018	0.768939110068302	0.734279603475334	0.820452854583202	0.764280214189576	1	0.407228102733291	0.775359613167769	0.565758631186455	0.614547918440618	0.737375036997627	0.241854948184145	0.734046781005743	0.52283973490169	0.792849208847055	0.572730496259815	0.535229329656032	0.339347227717301
GPNMB	0.502135442958581	0.508370463935768	0.300227004270178	0.486754198068656	0.24639667124227	0.538098828808402	0.349124097298364	0.513322173833859	0.501282479401331	0.445357843159303	0.375823474533564	0.557655779636254	0.482253794762336	0.504152067418597	0.60779359400722	0.493449848199224	0.502694764361988	0.605465829424292	0.446862679722052	0.41343764474246	0.546812839566037	0.343883076568307	0.576719192934825	0.583673797181045	0.584570520273149	0.450747107853557	0.598607930735469	0.489130177042082	0.465054580789131	0.548698517599436	0.582086163652538	0.680094891846186	0.291923164075393	0.557708926451476	0.444966512557288	0.606601679301808	0.48725918348635	0.356406226430622	0.331087158849744	0.398807184032401	0.530985257742857	0.341254528891583	0.553623964458431	0.471572655866337	0.330135625197259	0.36247597807414	0.609002412304694	0.446870301731192	0.543501624570133	0.408565024822339	0.277132313622524	0.434020465328564	0.546333903244696	0.638589562602979	0.570768047800627	0.427899122010509	0.44202302848532	0.401398399411478	0.403496767957639	0.461543853005142	0.581468422527541	0.394065345172569	0.280738189594275	0.421890902062113	0.512960371741928	0.441696250834698	0.515774808699538	0.600981779390706	0.554944766254761	0.550917619177946	0.407228102733291	1	0.554699454087702	0.651914281162486	0.659741269904878	0.5524507792432	0.750703824151702	0.479717262553723	0.677040864843566	0.540500437816835	0.573774236708293	0.483991536420736	0.446254127986498
RXRA	0.848387485780767	0.904550423063446	0.782252273310979	0.912796411811915	0.761548219149846	0.80352519755439	0.700982705415226	0.885175140631447	0.931689138428144	0.809204907398433	0.783016716619564	0.912417175170583	0.915675080865359	0.837756847768499	0.865925762934913	0.89737448890292	0.802291080616296	0.868439678125648	0.809260980873216	0.747324284765477	0.849670716248106	0.677944405828783	0.910583937284329	0.885513850040512	0.594585386363914	0.877655653447113	0.898190627768269	0.845683229745395	0.898883072021883	0.924326041677051	0.91827972733214	0.775085738707485	0.837247996831843	0.869149455213481	0.912843114304965	0.747612539786517	0.875996762431939	0.847444489839035	0.837743992880599	0.82600358043443	0.861560143226667	0.833602049534023	0.924379196004864	0.858765456109859	0.819653915982621	0.728348404783026	0.881385101800055	0.880984103245735	0.87053573193721	0.776280333991199	0.755435630956894	0.920771496999779	0.885868110400917	0.741871977436969	0.884616914878085	0.925243346123115	0.706123954477631	0.838970322805266	0.835190428181558	0.881997516635631	0.902919156695528	0.768392653089207	0.781940106872838	0.87011244238408	0.878706682049229	0.878263875769221	0.91832822322941	0.875239635339573	0.797624681865915	0.85738050571446	0.775359613167769	0.554699454087702	1	0.80562656133852	0.829046820817135	0.804200431852787	0.494687903096608	0.782432226435502	0.713967310028505	0.908547142707354	0.850682837395523	0.790077590879358	0.527166553244835
SCARB1	0.800866247967734	0.777152878116981	0.557226768732576	0.75932484845188	0.617723086494721	0.857596232201394	0.485417167628202	0.857474167338424	0.820764039356089	0.727601267482508	0.664419035981453	0.874350027737646	0.748901041697385	0.875453939561807	0.890701218269863	0.816139912460646	0.783004500772299	0.856720775780724	0.81627109749244	0.581463633526361	0.796317330130938	0.571509389980386	0.865813039417258	0.865172165141946	0.797804178361149	0.805302058343467	0.902940932512995	0.781571059873327	0.754496023870808	0.816169143599722	0.812418444242439	0.859659635482012	0.573291375566148	0.895986946376176	0.761928400330355	0.885649335670196	0.768109967926352	0.618083462462356	0.598313671801038	0.636675455246844	0.840946893407062	0.671019180964479	0.833481848870648	0.783509175370606	0.714057074444656	0.590374257196649	0.8081096263843	0.668720155146255	0.862994613312052	0.595047219373022	0.650115993972311	0.790133369805209	0.858788057800389	0.944179761009887	0.828591458282244	0.763236595637283	0.70031624867555	0.721657437206265	0.707181934363418	0.729498803694211	0.848214566455578	0.591947814494801	0.544494462278689	0.658842111435317	0.735405864483397	0.731470012196751	0.840928154070083	0.820633228230142	0.686962701907549	0.733762320306991	0.565758631186455	0.651914281162486	0.80562656133852	1	0.845318119576075	0.845422449279641	0.770936173896846	0.802479048011685	0.892687378179091	0.809886285315147	0.860340669414221	0.633394112188271	0.306283702777236
ABCA1	0.684506790748191	0.745738058582859	0.661171987520165	0.756596359858372	0.722324208189694	0.777263851160303	0.490206343093692	0.839263317290035	0.85897977807726	0.639472262863395	0.663016609206879	0.810031306151815	0.743978681670858	0.819870241146522	0.89194982457628	0.776485050756305	0.689607373436149	0.74514154459361	0.663513369758457	0.688116421715214	0.745327075286613	0.619165014704073	0.800456303828408	0.774634433911401	0.590114424229591	0.681103185348883	0.809196658359944	0.763160118855246	0.777380946970657	0.812474135762376	0.832646025128664	0.752924317587983	0.681902105041006	0.783086702374423	0.781762380858117	0.706875570504329	0.820263238596557	0.652534865442983	0.73718568923792	0.62585131838885	0.80968435925176	0.752813852036327	0.826706826921236	0.87628131813884	0.783810133876552	0.60876275269478	0.866748414019369	0.722048094673089	0.781250465555116	0.597089153213332	0.676682619268887	0.810968443573119	0.811462034213107	0.761951534990303	0.800371983188377	0.803610504197926	0.564367495725087	0.634608271856801	0.799278747680246	0.700529075402028	0.819442682114891	0.644219490286518	0.637705580971424	0.686862152335211	0.719567060502198	0.776574665740902	0.808199328265319	0.792342827736694	0.631865088184866	0.757751995151009	0.614547918440618	0.659741269904878	0.829046820817135	0.845318119576075	1	0.703962234037694	0.664064982143688	0.650649312251017	0.704154962475624	0.78242068000471	0.812468011918958	0.681463102381028	0.345401610562996
CD63	0.913228351932826	0.883754866485588	0.657042942642527	0.879299179918248	0.621511471073969	0.949076849393926	0.736020492462419	0.861365496813624	0.883751863021433	0.942730402666489	0.78397171967616	0.953010167364747	0.835182936002859	0.898251313485623	0.892429601334925	0.893217760564379	0.946072552669503	0.932706677677045	0.962607941232721	0.61668274689166	0.919441176467465	0.650956124986827	0.955483262241195	0.916986597575676	0.77064128986076	0.875437824911993	0.887163406684575	0.933568335897144	0.88531186575871	0.869236268425185	0.816110521099679	0.821414945198743	0.713304983916615	0.936235620673228	0.828659619523979	0.968919202184015	0.808602631962121	0.828379788768509	0.63026461657866	0.829973970780228	0.876973435184871	0.799359395667349	0.884949560139313	0.735129181080167	0.764025466734958	0.673476799642809	0.711481881279985	0.817515454608623	0.887598606359344	0.801226338200999	0.750142286229779	0.866235857844786	0.91958088264021	0.871490979187663	0.885408138301565	0.848726351309629	0.878321963446274	0.815265489767717	0.728855979771447	0.772828527760129	0.94335708124141	0.7560193293945	0.727862543864194	0.833141052439834	0.805655746757275	0.846102916905658	0.897143181468657	0.856932567159074	0.822118697611363	0.769437324305456	0.737375036997627	0.5524507792432	0.804200431852787	0.845422449279641	0.703962234037694	1	0.534679921019089	0.985648783313579	0.788213334682733	0.931786165873292	0.817728052886039	0.551161139805655	0.268499138961466
CD44	0.468926192323961	0.438703850639641	0.115288427927172	0.383626331020001	0.18584745448492	0.511290646440395	0.147304896805265	0.515062499283961	0.448098272051148	0.335818979788308	0.280443224901564	0.51836855235627	0.391390771491727	0.524555901879713	0.615147962616868	0.434899495457919	0.420401454670934	0.557588025443261	0.429604829466686	0.265512247948748	0.483180953591581	0.269621763379005	0.526171471461726	0.545378770911584	0.802719547218596	0.469020915740025	0.655026080349196	0.371222643399542	0.33284076294996	0.477305024910189	0.489392577698136	0.697038527887347	0.103792082694655	0.581256837181826	0.332832781612207	0.672586111325004	0.417048983823756	0.186609644468572	0.200703711328443	0.226387011331835	0.496091522078392	0.204468927296833	0.500398575950075	0.457341024461098	0.259638770194735	0.267260091218574	0.589157955002946	0.26938589628326	0.547302191205565	0.209771047363782	0.188001749570796	0.360171624831375	0.52240278749411	0.793375264966023	0.564310433431863	0.327016827529254	0.38117824475865	0.346273979016033	0.278062625802507	0.39506801478718	0.533864456095063	0.211591108626836	0.0610968398437841	0.262294516493973	0.440145149979936	0.34952132343886	0.479425763903458	0.577839053737713	0.483915995897158	0.393539426460797	0.241854948184145	0.750703824151702	0.494687903096608	0.770936173896846	0.664064982143688	0.534679921019089	1	0.46689705062701	0.787799919733945	0.430140366581392	0.58423972603157	0.363816114722799	0.225168171608655
C1QBP	0.902703823403836	0.871882471275914	0.643274892621215	0.86895759561629	0.608075503267538	0.912371711711095	0.73693128075314	0.832140958974952	0.85992188222393	0.945391720491551	0.784097638557722	0.93397028370754	0.81626816731279	0.879504418608011	0.845971612509028	0.874677887001324	0.933121176446222	0.918184098833735	0.966206036536949	0.607853847102413	0.889597821750843	0.642201657709343	0.93669388095779	0.896339497110033	0.730445663326898	0.866622248696551	0.857774585540412	0.912518679905597	0.871437967725197	0.842348617164236	0.785572455961298	0.78104155252164	0.70285740131066	0.911139291093503	0.817113213241068	0.952789227624537	0.779865549176263	0.833848983442316	0.61653457815038	0.829728952273628	0.853179767575097	0.780638811961018	0.850048280086436	0.692764847325219	0.742718443741135	0.669495785130755	0.669982347099447	0.799187407210801	0.864547057960167	0.799261037249455	0.755258881365383	0.84533379364665	0.891084707021634	0.826399960644899	0.858450989346302	0.834051716381096	0.876361563859687	0.819266612318492	0.698701344240221	0.753481657581486	0.917509980953264	0.741372862376547	0.72206221972543	0.82692933995058	0.775057788241396	0.83059569134139	0.880584352235078	0.841786137589174	0.793594976940166	0.740200364202091	0.734046781005743	0.479717262553723	0.782432226435502	0.802479048011685	0.650649312251017	0.985648783313579	0.46689705062701	1	0.750707681194889	0.912553057222683	0.771712467367954	0.526482880700128	0.244761974146593
NRP1	0.775971321667489	0.717606490060525	0.382660114459748	0.701539310022707	0.414772639164849	0.734257269777119	0.423966170289306	0.775083644106704	0.699006252777808	0.666838032967065	0.606525428287293	0.796225123626378	0.694999478620833	0.742719554716836	0.7733435615393	0.736715211857319	0.700116186627878	0.860106172284698	0.762258657032101	0.562870969267915	0.747247840739511	0.558374033036179	0.806283395166956	0.821678898447733	0.786630712015495	0.764524894812073	0.872473929912384	0.639829662309611	0.627785822174746	0.745370231404211	0.767864273501628	0.869687162599582	0.403265030005436	0.847532198860633	0.649191002270336	0.845841775501458	0.66366630248893	0.524036523156381	0.478982921164823	0.559453099635794	0.731536486208503	0.512198336236122	0.740126351059634	0.649458144196249	0.51888402451574	0.578220836455562	0.724117838859659	0.565740044403153	0.821691357719534	0.526177662681312	0.495074753674737	0.660471539217027	0.754088873943232	0.926883711065839	0.782818332807096	0.641190322213274	0.67733397625698	0.708086346635885	0.535129371341524	0.696485460290627	0.761473912943281	0.44991477118776	0.372765811536332	0.577356221499449	0.66421980069825	0.623809020443492	0.773970765957955	0.806168301667715	0.677611013862714	0.69704614769817	0.52283973490169	0.677040864843566	0.713967310028505	0.892687378179091	0.704154962475624	0.788213334682733	0.787799919733945	0.750707681194889	1	0.723203331408258	0.77653181598354	0.600400072977807	0.374795025381662
LAMP1	0.900317578617496	0.927785362780512	0.816123835294462	0.93957045673006	0.77326567901166	0.923873549878035	0.772269402146587	0.922563197822528	0.960786490539714	0.926975532402883	0.841451641774471	0.975526636123813	0.915435770253999	0.911708271627259	0.912978318165946	0.937508731210958	0.928208367202605	0.930783888063265	0.926930600106173	0.759567628259741	0.928767955994261	0.75608650681513	0.970340615498884	0.923587588057682	0.638884843799326	0.900547748160433	0.90065118839896	0.963379363370069	0.956404813779906	0.930042387122254	0.90834255944133	0.805111865684489	0.871370063784527	0.927948900508516	0.934649006155464	0.856383932158315	0.898031388101521	0.908468512538024	0.810423840523998	0.891116536049937	0.911512266355825	0.905562935280806	0.9410979851725	0.841799016109158	0.876683956417182	0.77550021312348	0.798104670612428	0.918782716922045	0.915046551141806	0.850106955623828	0.845365358001538	0.959537366817046	0.94927017461508	0.782168971849271	0.904426795482874	0.95127617180475	0.836756784577752	0.873767444498337	0.865343189224821	0.86382288951396	0.961021451737387	0.84740778670402	0.858938880210723	0.917633252101051	0.884216351529299	0.937193588378436	0.954114672463293	0.881848362403786	0.823241189990173	0.859629686220373	0.792849208847055	0.540500437816835	0.908547142707354	0.809886285315147	0.78242068000471	0.931786165873292	0.430140366581392	0.912553057222683	0.723203331408258	1	0.877187053609839	0.710725028455996	0.425133174586856
AXL	0.773081137862539	0.788551474314545	0.661925142733873	0.778797365598654	0.78481480958643	0.839523378477564	0.510779880386373	0.883850307567762	0.868293595950869	0.724274943156855	0.71280062326724	0.878723591007502	0.786870549591568	0.912233204604021	0.897137832605952	0.842995898684295	0.779069752947947	0.828759087549231	0.818043002034871	0.60277044147587	0.789935125659154	0.604781318381101	0.875157167189163	0.844889095050149	0.684236351468616	0.828152675361379	0.878632361170569	0.834704905434611	0.811074072792394	0.840895250160763	0.855312389604477	0.740885661912563	0.723889203460662	0.881105440077049	0.810778678689473	0.796464979499886	0.803374511493693	0.7086181721919	0.719316487606213	0.678180137946979	0.839718167760782	0.792216242362928	0.85318547252025	0.838952060576885	0.849662874480049	0.59537869477414	0.752414550190867	0.737020303425739	0.844051689823129	0.600957177851555	0.769989593777502	0.880258044765742	0.869823989288731	0.815361153676126	0.847499206009213	0.846064305496794	0.68041688810679	0.762188109390993	0.846755091185865	0.766940617802669	0.860193972734622	0.667417035600316	0.671928933566218	0.720326746938143	0.751351637779391	0.797012411103883	0.867644771993895	0.805013706950293	0.680400457149685	0.800556713666117	0.572730496259815	0.573774236708293	0.850682837395523	0.860340669414221	0.812468011918958	0.817728052886039	0.58423972603157	0.771712467367954	0.77653181598354	0.877187053609839	1	0.802945835067336	0.524780324900266
SORL1	0.597890594727883	0.646536880016487	0.566097798469687	0.677365838037647	0.690199345725874	0.546243086167244	0.416764133963035	0.714526661888477	0.701892163547474	0.512680816249506	0.598953018369674	0.689816306349003	0.706097877535712	0.669830374057543	0.646583221231827	0.67660696151826	0.536783127269596	0.68481619846915	0.599762103352395	0.591921626883174	0.569845024280316	0.546700804049717	0.690394544094927	0.688014629326546	0.361943587542783	0.69322618402724	0.708732207770378	0.610661389749035	0.667791791314807	0.74150051288024	0.765629296748408	0.56411214988265	0.65184611013824	0.681952525670733	0.7284055580553	0.508583390120083	0.694494113888954	0.618703733620553	0.713222220670747	0.557712046290758	0.659985080464273	0.67127640235962	0.684623486202252	0.702933007368526	0.680655565058617	0.538704285819837	0.681320439816044	0.636789641225172	0.659134527264326	0.483271645469502	0.633977946396857	0.734685773510008	0.651411053887868	0.537336668416969	0.682380062934535	0.735286890840291	0.4872548252693	0.697717811529757	0.743973600859754	0.741159690800086	0.655332588090852	0.510885836565291	0.550399038495624	0.615489630409136	0.63133970301407	0.681928713618775	0.748232234204178	0.706898420777078	0.51854462046246	0.791167248319581	0.535229329656032	0.483991536420736	0.790077590879358	0.633394112188271	0.681463102381028	0.551161139805655	0.363816114722799	0.526482880700128	0.600400072977807	0.710725028455996	0.802945835067336	1	0.841030468429399
CD74	0.329303593793052	0.374447639366645	0.302289127298875	0.398924947830085	0.337145326423587	0.212374421439667	0.24436215445154	0.380466876187595	0.35609890340522	0.236675873571482	0.346453236277625	0.376454620505693	0.444399020315835	0.305664202502675	0.31324013915042	0.36635852272905	0.247359820895394	0.433149441757123	0.282238044629181	0.386415844286084	0.301519011234747	0.337477709640589	0.388137497890149	0.419108955337146	0.195404645038962	0.415187403696612	0.418440263326782	0.29833865737959	0.369577888373962	0.463724314550416	0.487600386787717	0.357409411706894	0.372180855679767	0.373569240315745	0.431621869563824	0.24389274422175	0.392077880726039	0.365134262359209	0.43560423458113	0.329367615181782	0.343120201523069	0.338284145552224	0.382203852576586	0.358243029035662	0.304381757668338	0.333853077396092	0.412627946065621	0.38653484820954	0.345997961237255	0.27593561086925	0.28826396461409	0.390869671197595	0.347309809251126	0.238558376629074	0.431869334557353	0.40364076824124	0.263333082146908	0.431412919724934	0.417179615503833	0.502177683015287	0.364442622020798	0.281813768623123	0.2682853048565	0.356513843164462	0.410132196623151	0.378652160310651	0.441444882155501	0.458588067437968	0.373781508903393	0.552890313849574	0.339347227717301	0.446254127986498	0.527166553244835	0.306283702777236	0.345401610562996	0.268499138961466	0.225168171608655	0.244761974146593	0.374795025381662	0.425133174586856	0.524780324900266	0.841030468429399	1
