""	IFITM1	CD44	PTPRC	ITGA4	CD8A	CD8B	CD2	CD69	SIGIRR	LAG3	CXCR3	CXCR4	S1PR4	CD3G	KLRD1	CD3D	ITGAL	KLRC1	ITGB1	CD47	CD247	PTGER4	CD226	CCR5	ITGB2	KLRF1	CD46	IL2RG	ADRB2	KLRC2	CD7	SPN	CD4	TNFRSF1B	RIPK1	SORL1	C1QBP	CD96	SLC1A5	ADGRE5	CD27	CD81	CCR1	CD6	F2R	HLA.DPB1	TNFRSF1A	TSPAN14	TIGIT	KLRB1	PILRB	ADCY7	TFRC	CLEC2D	LAIR1	TNFRSF14	PTGDR	FAS	TRADD	TSPAN5	VSIR	NCR3	IGF2R	HAVCR2	SIRPG	JMJD6	SLC16A7	ATP5F1B	PTGER2	ADGRG1	RACK1	SMAP1	NOTCH2	LPP	CD82	ERAP1	CD74	CANX	CD63	PTPRA	RPSA	STX4	GPR171	CD9	MCFD2	EGFR	LAMP1	LRP10	APLP2	NCL	PTPRZ1
TNFRSF1A	0.65300289980376	0.681152385702096	0.586416102907607	0.542755994098551	0.238518687915849	0.213635954965679	0.522715578831974	0.380693100330543	0.508989953401487	0.364550672682836	0.505787366833889	0.490337839872079	0.590962257513866	0.308804902586066	0.664874116406017	0.349392193917928	0.497231192013124	0.669278717248215	0.8195392926737	0.638109675726518	0.659219186776173	0.358558978414097	0.27495944058756	0.496683967132853	0.730942931392371	0.591879339238479	0.533074475334765	0.634420883365498	0.659132098204665	0.618343492860345	0.685720195383981	0.442665865376032	0.595536058772974	0.621568158150915	0.378892032993703	0.658291474183385	0.0232071391115549	0.60068905227692	0.807329963238177	0.65413901991205	0.28025084350683	0.897272208576751	0.735655730544561	0.381739074405756	0.666206037392805	0.632346836461084	1	0.528819569471061	0.566320345093896	0.331553837311665	0.849918379857193	0.637324342223948	0.0709868353416981	0.33011573248652	0.732566135892909	0.655817182666424	0.637421612076461	0.361020982697531	0.35379539802346	0.523213237803045	0.550082575415693	0.500718720552172	0.502037513131936	0.83630066660808	0.22000337705846	0.330096024552854	0.569770823748077	0.274377650470488	0.219648212996174	0.518926576084484	0.301245026999201	0.456885176256736	0.787818523369538	0.752775166857916	0.413140042617893	0.560963804103198	0.616168926737854	0.191297616046139	0.644516669495328	0.54336851810928	0.303473861201113	0.281079799378988	0.491599473247131	0.247370887509742	-0.326715238265873	0.323252906272827	0.510172891961311	0.608149919094291	0.47067247545917	0.344748830615383	0.350477922750388
TSPAN14	0.735980640813827	0.884098752206402	0.887216494687595	0.880075419413699	0.873435459556198	0.842400471394646	0.945004828610245	0.949266245158496	0.92837770589218	0.920405585603552	0.887472668031827	0.945958503311718	0.787770695759022	0.944531018009401	0.424245363261279	0.952509714102289	0.979140675859653	0.354088733037129	0.737253390054704	0.856440091304717	0.447992674566133	0.923786605962454	0.88813527904002	0.430375274083892	0.758535767980638	0.419108034841088	0.756289351440061	0.861012959452597	0.781344302739786	0.144088404172771	0.595577564951423	0.885244621284888	0.831185812290367	0.89313019056038	0.827424244232172	0.819668058858373	0.441701991605306	0.86149047593681	0.682081024973861	0.862239417463898	0.904968097896502	0.613728904767862	0.293873418152588	0.909659717652711	0.780586104759473	0.538499322037874	0.528819569471061	1	0.625083155373214	0.875297602582128	0.646045795752102	0.735253853774526	0.613379004847636	0.888690827781736	0.791860022835362	0.901212105247004	0.517225978656897	0.853376462914597	0.929606381575982	0.687125596176784	0.823005301146216	0.695781172344837	0.714683937807612	0.591377783245789	0.849792298835805	0.237183106410292	0.857822105026794	0.417692305021034	0.891661862137945	0.132893595340988	0.781318079080361	0.825972582506839	0.551457653737151	0.372655417582219	0.123240411373248	0.816690009060692	0.496522738634721	0.0582997395047865	0.47204186540265	0.563630597203552	0.833292674212711	0.40117670307282	0.935320707926896	-0.0516190470750219	-0.224517001456003	-0.0515439906503207	0.673615110727488	0.744346479441948	0.304873330437658	0.625709254406035	0.00330570448882962
TIGIT	0.785692368847218	0.853208406683686	0.873347832357928	0.624261524308516	0.495831385286208	0.515344502410188	0.761247987024812	0.558604806101274	0.685530983127574	0.59511472923296	0.679497449841179	0.669347051013367	0.623348095780091	0.514321037795303	0.849861975610253	0.500890802152517	0.662250148555095	0.771443825374217	0.779212554176673	0.62908912751788	0.888801968785309	0.515188605730092	0.363762535108348	0.732261496348101	0.683664715081217	0.831190064970801	0.268766421008321	0.710197396690927	0.837395423552377	0.69732853520604	0.764854805523578	0.768014666023461	0.443403724696757	0.561937528122079	0.478909514238584	0.518198802437244	-0.0786852732217166	0.880035071478617	0.620120400931403	0.783115729501128	0.476345317001199	0.503856370218932	0.673046480696746	0.483357773917877	0.655155865163144	0.560801827097683	0.566320345093896	0.625083155373214	1	0.519276043221105	0.591936540507567	0.611371811158414	0.0615316967989697	0.591912030645445	0.450282301340108	0.523966139185604	0.799633460071291	0.727512868529425	0.483610219435925	0.242673713587979	0.471643117656884	0.586275269754672	0.548469782240502	0.678059705994002	0.497657549859401	0.170335459676632	0.427613697997986	0.0541394777105277	0.424372203315744	-0.0333551388446954	0.274909676640682	0.426695044148773	0.294129016276241	0.227740668180106	-0.157876665945578	0.806169466657949	0.377137570709284	-0.232070723561827	0.184286656782361	0.297655918160516	0.316970839517802	0.0222931392728143	0.581079557069746	-0.325922726636165	-0.527312249689927	-0.231571076001371	0.10612320976306	0.646552927854906	-0.123569455540444	0.288765473518277	-0.187750446488795
KLRB1	0.602817212769847	0.764065639881626	0.793088211566768	0.792412399109041	0.856131521966005	0.835372840447166	0.817245680029036	0.953836206498149	0.885596019943313	0.865021632320909	0.769263538589965	0.923079527177099	0.762330533528145	0.917135529122507	0.292267772166819	0.919974191618535	0.878006453424999	0.226661219456468	0.507727075466291	0.803334936107764	0.300737104387355	0.900670535832638	0.806473918868077	0.224122134950061	0.562355144693794	0.452143315238797	0.695159405944352	0.723126896935989	0.770471758706563	0.0034042012327109	0.445549257831161	0.847713484894801	0.755361062157874	0.758689374086071	0.73400548676256	0.601191388610096	0.408156575979115	0.777218590104888	0.485098489274598	0.801465459051383	0.869407274500755	0.332956021180797	0.0414135793709746	0.814888619580191	0.538284923680386	0.342641170214983	0.331553837311665	0.875297602582128	0.519276043221105	1	0.507317413875982	0.778472714926928	0.511417280186253	0.893411467822289	0.618650313455375	0.761405997550228	0.446483398579481	0.795076321007814	0.919287917304694	0.675632604662904	0.641228440812939	0.596257422876697	0.53163938335749	0.361920162257951	0.782946099376312	0.0614835872284804	0.817677824482295	0.356072598371707	0.91236042062647	-0.0467810606939224	0.823052181538376	0.763986008639852	0.376277675490102	0.104112962155939	-0.0392801292014626	0.682723648898603	0.223465605198058	-0.0366595933422392	0.261472721144732	0.461509780063617	0.876333282181175	0.305043867205577	0.895705766187138	-0.145848261510258	-0.147477491923169	-0.160408856089494	0.532993846040302	0.604842522096875	0.0511655757055435	0.561095840949639	-0.120358915218221
PILRB	0.73134808314945	0.769945421326931	0.690448747372864	0.655262445521713	0.306072250678095	0.301018142916177	0.605344603094701	0.541397969186078	0.685210147559334	0.465737267618128	0.603215244710117	0.648186327297373	0.759331404713077	0.443126803729277	0.648886225846766	0.518132461715054	0.628476161203338	0.604116620169177	0.811345831084609	0.747306148218034	0.663413553650667	0.455088394807012	0.369817814258261	0.511068790036027	0.775022332251366	0.626906653509394	0.62885667814776	0.733192472784117	0.790024303593731	0.533052475679766	0.693452760577918	0.55511888431633	0.686347583335673	0.710173324947894	0.407279623382268	0.771311454364207	0.0905332942197966	0.709512898318119	0.779142492599308	0.716184315908802	0.49523948744766	0.834132866607151	0.669440274309856	0.400760259979956	0.659481087655462	0.718924001720867	0.849918379857193	0.646045795752102	0.591936540507567	0.507317413875982	1	0.728757676800078	0.105896581582819	0.485692805164097	0.802866494307042	0.786618689613419	0.651030538419413	0.513002680174021	0.51048530493853	0.615770863488979	0.556539137058593	0.581221478785754	0.463881922604005	0.74951459335679	0.277733775600561	0.303131916123037	0.70190582138118	0.219082561969653	0.373258272621043	0.399193792325876	0.466666068150288	0.545630513057076	0.793618775431389	0.697460688621719	0.31978858227705	0.563127534746626	0.696009212800301	0.157514182236068	0.581723774270033	0.540819749269375	0.485071573874507	0.202054318558098	0.589082622859246	0.0946787277907339	-0.334721786752545	0.220682432358423	0.607368387836084	0.638565435744514	0.348546872401058	0.399528888502202	0.266916183767281
ADCY7	0.868673228125441	0.825262609641302	0.817913207826408	0.86446502777406	0.550654773911817	0.554397911756626	0.768078518973259	0.783110994939273	0.841738861540792	0.643264510137847	0.828520703882912	0.86930967278051	0.922340225756181	0.657922374530363	0.633668423962309	0.709588189058348	0.765246467497548	0.649295873742422	0.78341268868467	0.737176114166759	0.614167890063757	0.69327469592869	0.609377266934949	0.259525770548923	0.779763569469283	0.658240847615472	0.490562780767849	0.838551388234621	0.88022979426132	0.475740831075892	0.805387833819709	0.668500721584593	0.821160804954867	0.818777286575164	0.467218839372155	0.55992298832337	0.13911830085124	0.837218532194964	0.730321743330142	0.859961982770963	0.665777293675981	0.588997464684777	0.409970873732022	0.642649690319096	0.506518473286831	0.708709144679888	0.637324342223948	0.735253853774526	0.611371811158414	0.778472714926928	0.728757676800078	1	0.180423755169046	0.665386323765736	0.776302534234059	0.795511306528513	0.599505924949319	0.661363795484031	0.737509655508188	0.480651000581955	0.759725634255486	0.8035269609428	0.294790467016695	0.597818512237695	0.46985274029385	0.178777336404596	0.716106286741905	0.153442083785832	0.653505704782113	-0.0628602788622897	0.700784491005721	0.612127253297602	0.550346026136697	0.24886665101429	-0.116520280688149	0.575031971885975	0.555823900944101	-0.176910499798081	0.347893358000297	0.315590259332254	0.760347554893107	0.101138149756636	0.753371930994748	-0.236595015045104	-0.426143727464868	-0.216072183618474	0.377250726040452	0.520215765795427	-0.00361600217417352	0.330842687071177	-0.183650082014683
TFRC	0.0897819923422054	0.359699362843569	0.375935431797297	0.416661576174362	0.790504675559029	0.792013915205206	0.512460858341107	0.605936511434417	0.518365264665533	0.592277210154588	0.451040635859246	0.501844977038408	0.139166576501407	0.712612269102679	-0.292663054618367	0.634967782846384	0.597209394966087	-0.314405368873369	0.184615770366925	0.587090645827317	-0.267246391660564	0.745428796342054	0.789095694522459	0.0292337338773438	0.104207696680703	-0.264869338762105	0.597966244310411	0.215708256694162	0.100092797931649	-0.483890613875021	-0.0796904379053437	0.521991902811438	0.391181377267722	0.434096026774245	0.847942183568927	0.498496502641373	0.896672411194519	0.267789597025508	0.131279593289557	0.25233810941476	0.626999481373211	0.257884406472548	-0.0976460005472272	0.707766254063318	0.285266818868281	0.0467563541340658	0.0709868353416981	0.613379004847636	0.0615316967989697	0.511417280186253	0.105896581582819	0.180423755169046	1	0.66858876356569	0.352522207354524	0.464227875080392	-0.147807939253785	0.528045688599215	0.717315204631426	0.639027474991139	0.55674098522763	0.334927722627025	0.572454683939473	0.128076860198002	0.819823032683982	0.272581241581166	0.553521607877875	0.523761328908866	0.764439995072873	0.283174334243619	0.701536378350717	0.796752875734041	0.361722171172636	0.238963453626007	0.358083549163724	0.587567405415747	0.150758863155148	0.600716630129463	0.543265840937425	0.679519898398386	0.643235888537665	0.780117545381559	0.50556501291109	0.403024853915319	0.49889779087221	0.249768769960751	0.666778641124205	0.606241749139269	0.591223326945353	0.84595814459607	0.290510085955881
CLEC2D	0.579811838590055	0.78504997241136	0.837304901767978	0.817456474108934	0.931784248337607	0.939625939243443	0.856572971099761	0.926719856499665	0.864330956468483	0.881861160810926	0.764225949633094	0.901477822951705	0.647161935186342	0.931764525384478	0.305465970823092	0.895119897014818	0.919317115667128	0.235894720877581	0.566972017662834	0.87592888709705	0.315173151884928	0.944153109529866	0.885667921946912	0.321489172586808	0.51888946001674	0.438235864742601	0.661973028836632	0.679848503841058	0.683138574591224	-0.0358122501814639	0.41193896251063	0.93281353115557	0.720003821549561	0.705392452719547	0.822775223749481	0.721335552722568	0.502388867626206	0.79637115390187	0.476848456290106	0.747400319773693	0.844646069955898	0.372974084412408	0.150908345049268	0.85033287514737	0.59483824268448	0.406290305894453	0.33011573248652	0.888690827781736	0.591912030645445	0.893411467822289	0.485692805164097	0.665386323765736	0.66858876356569	1	0.605133371513754	0.734496518778029	0.487967605696219	0.823107973124274	0.914072280797413	0.671734142366184	0.705880576455072	0.589876749217897	0.685149088946161	0.429659866792983	0.914190416343595	0.0660552666162045	0.822786488583966	0.338442485289909	0.921140503948316	0.0575954901584477	0.796590511864464	0.832320314690631	0.368778533480593	0.222178110066994	0.0304925670752605	0.833444352740658	0.351910802268746	0.112683595802078	0.358329661531538	0.567058337256352	0.808230454562708	0.437092074994601	0.882623146036764	-0.0595082226227923	-0.111011502409142	-0.0905592100984305	0.567131695989082	0.804682337690837	0.175120692176256	0.685722832263321	-0.0342064584220414
LAIR1	0.731206220912417	0.764332180514294	0.712423322644871	0.814382898080725	0.504452056030787	0.49635250767448	0.732924539738404	0.685760370159216	0.77050609864792	0.671260967064329	0.767627207963427	0.759272234256249	0.799348974198631	0.639692572277277	0.460536156265231	0.72022675380527	0.753056489343686	0.449824236244893	0.767308399641343	0.726419872430058	0.471585051757099	0.639985960923569	0.656351524894862	0.36284440344615	0.830946715163255	0.409495841787103	0.650727022214778	0.791216955139092	0.738348421010192	0.308523298077875	0.653973651477382	0.553978858702033	0.878483481263053	0.861865359948311	0.517249074337531	0.838062273621229	0.229583306340639	0.717036539004905	0.684497238989781	0.728919392631672	0.696676655714049	0.766458966294941	0.442773109427929	0.654155317916654	0.678596428476997	0.759204838576787	0.732566135892909	0.791860022835362	0.450282301340108	0.618650313455375	0.802866494307042	0.776302534234059	0.352522207354524	0.605133371513754	1	0.883899693567212	0.437851730157038	0.622687017797755	0.697734229294016	0.581386060945341	0.824822286561917	0.649465387674422	0.421216449281957	0.691128015955333	0.468798924375036	0.25896273525684	0.725328518094085	0.230606723829722	0.593940324557666	0.237454096264965	0.636642520480316	0.617448584315919	0.718448123452054	0.549927413847083	0.223149934545063	0.546954624725049	0.775479585841348	0.0824257267220281	0.527550429894723	0.407161217234534	0.683991381595857	0.220502568049512	0.705453118357472	0.0116036801990946	-0.328862507333057	0.0603198708883563	0.657399149597721	0.578403569276692	0.403316727190931	0.380743989789108	0.109052455204402
TNFRSF14	0.755114429460097	0.834992114182262	0.79447568257614	0.860722514403746	0.658949826232872	0.635954430871013	0.842476029142088	0.826673817215601	0.891735771108205	0.792243430248422	0.845664934006796	0.884931601245742	0.868257359237175	0.813401996995714	0.438590449104839	0.869242474771434	0.877448413728132	0.397632791226375	0.76802024369201	0.822567921155271	0.456795873947612	0.773650939782316	0.767764235893074	0.370279733370302	0.833041851125801	0.400603436371452	0.737303640048304	0.868182254676961	0.792835600567432	0.248115055918204	0.644673833772482	0.697750576863768	0.90838287131116	0.946059230305518	0.645641864275615	0.783285951740113	0.375582982811275	0.781369472917552	0.771622196867898	0.818477824969714	0.8296393252269	0.743968192620143	0.334583587826292	0.790338731174408	0.759007218340937	0.670805626707576	0.655817182666424	0.901212105247004	0.523966139185604	0.761405997550228	0.786618689613419	0.795511306528513	0.464227875080392	0.734496518778029	0.883899693567212	1	0.461899455033263	0.741121415537902	0.847970071520777	0.687108576354257	0.806694996280598	0.661620615985995	0.510526697513302	0.638741329611862	0.632494116818088	0.292785564488406	0.818236039195802	0.411383608908927	0.741139832859365	0.214453225695445	0.772108712768567	0.757820989151979	0.68789886801397	0.506406130283796	0.229001966053247	0.671438850552466	0.636749638887207	0.0795987962640659	0.549569015504943	0.527346178669456	0.81059138996232	0.325467176110701	0.845250307450169	0.0296438157495359	-0.277153385345385	0.0627050756285103	0.723664953176175	0.632082799804378	0.382050242405952	0.530002228322653	0.0980537944678235
PTGDR	0.710897546044147	0.70915283349196	0.699039817520584	0.566745087214649	0.32122745844854	0.284115054014782	0.575988779449395	0.471408525422525	0.478673944827174	0.459848828902203	0.468044127641931	0.558007827469569	0.62445838763154	0.360504956568821	0.888702863855113	0.365953558707769	0.548952989249408	0.831761999750178	0.735266587574766	0.542530995719209	0.847708375075538	0.369652489379616	0.239140247668288	0.56201880292394	0.640419304713434	0.911644887101763	0.347579844258419	0.697923370519335	0.727052073532994	0.663790939496753	0.73200131774675	0.683937267616346	0.469919139145684	0.459406507906178	0.244110031884129	0.496295823721557	-0.286912367635791	0.747926856850919	0.725662785982589	0.757261822510421	0.259922882418766	0.48160130547864	0.599723173809334	0.365574560723348	0.650027128900854	0.544003305073893	0.637421612076461	0.517225978656897	0.799633460071291	0.446483398579481	0.651030538419413	0.599505924949319	-0.147807939253785	0.487967605696219	0.437851730157038	0.461899455033263	1	0.426760207383098	0.311861544868245	0.221864424677904	0.358596798902926	0.427961838114881	0.568077900113238	0.740110220311215	0.318904380956115	0.0713961654650816	0.525528932224124	0.0652807078860812	0.250092020888449	0.0575584640175022	0.164081778297357	0.260311605008284	0.30200305480718	0.334746652645451	-0.133201872675776	0.582641772074669	0.419161273116488	-0.286337344195869	0.17190751919085	0.225819750750944	0.224797836826222	-0.0150644116576508	0.613062674652953	-0.294428539017409	-0.580957589595912	-0.185016407924433	0.18243476265167	0.535314294742494	-0.137363002242072	0.132133479555742	-0.147392928170468
FAS	0.717349810543849	0.85942443002452	0.885596954928147	0.811243178958625	0.801507434150386	0.824796282251482	0.909138619121836	0.846429271026222	0.908370164827991	0.857990275764917	0.873308422451028	0.875643176834645	0.709749274192949	0.858625646213742	0.447734722165789	0.862999766784949	0.860608029701708	0.35806542718168	0.649471232065833	0.737795939032063	0.497042360565154	0.822250048015531	0.767311752736373	0.487181854943845	0.663522288251273	0.448743778602226	0.498671776890839	0.750915263172698	0.781709326205597	0.219356710029599	0.568871063970089	0.823742585591073	0.657263080813187	0.779375861317991	0.746041999810596	0.620747060223335	0.416435484564598	0.867434542608066	0.498267921846281	0.770947254421741	0.880041385464141	0.445365102038409	0.25874917364068	0.772462563585642	0.633045631230626	0.515538196971708	0.361020982697531	0.853376462914597	0.727512868529425	0.795076321007814	0.513002680174021	0.661363795484031	0.528045688599215	0.823107973124274	0.622687017797755	0.741121415537902	0.426760207383098	1	0.855600222004619	0.48710708963697	0.711432799523929	0.671423066460684	0.523704735076668	0.46926523822895	0.782825698345587	0.271865880541091	0.641929914897797	0.360279450674857	0.825875497679871	-0.107656145961188	0.72067885991839	0.7343143177231	0.313646630387521	0.145311164538281	-0.102680611752129	0.808062896781125	0.377971427093423	-0.028577496645566	0.288578309187676	0.39739381479708	0.752123575583835	0.251850937429544	0.758334085279644	-0.238407627861319	-0.215100248762439	-0.233683052949007	0.394346054105047	0.640491492668195	0.0698244017400147	0.561113592697099	-0.190682186345996
TRADD	0.631337959655484	0.789871768234485	0.815802006701836	0.847000343334661	0.913320405339669	0.908760166552925	0.886560109595431	0.965839233691146	0.932341884446327	0.887899334099699	0.863908438744385	0.945806022205017	0.744913418315805	0.971562380586467	0.222008652670868	0.965638641543607	0.935483655396188	0.174820096532062	0.580879125594619	0.846476374606612	0.241918828571104	0.958190686356585	0.930005760458257	0.236288873579437	0.604217575958511	0.267482442633977	0.690640842776103	0.738167849670917	0.692459459075658	-0.0364802018962628	0.454024992785725	0.832355668548358	0.801061902603635	0.840962008802593	0.841187456172039	0.685376332511015	0.613621088908744	0.76497408469044	0.52460587815263	0.763404430531075	0.942585871387632	0.455826684794175	0.0960381511962633	0.911603941447729	0.568775321315238	0.466641647033473	0.35379539802346	0.929606381575982	0.483610219435925	0.919287917304694	0.51048530493853	0.737509655508188	0.717315204631426	0.914072280797413	0.697734229294016	0.847970071520777	0.311861544868245	0.855600222004619	1	0.700548271196987	0.799898509166399	0.693936391587552	0.563693521758025	0.402354156590202	0.880889660574643	0.192481174591012	0.829672964519859	0.428517698708769	0.976922597832149	0.0301576569479277	0.918210305257163	0.889362140142421	0.470504557298424	0.212028860240931	0.071194527277219	0.756080020549689	0.400617825169056	0.124522053119893	0.444971703498174	0.558417192457794	0.939619547221084	0.453076462689911	0.879235398190184	-0.022363949181213	-0.0617707194285927	-0.0782103615538439	0.632013467280221	0.684268457548654	0.251226596551407	0.692787118171383	-0.0339987264085256
TSPAN5	0.264766127671344	0.523598123916549	0.50344490259536	0.473154658581268	0.642608298346646	0.627043342315224	0.514324634816084	0.649707293281673	0.633785800655799	0.59127552488655	0.439146188041151	0.602642037954049	0.413685451078666	0.656988046196622	0.0168081486848188	0.648545893289894	0.645278423152644	-0.0438822444630723	0.399407387787548	0.828034613306284	0.0413731438571625	0.687611424384817	0.603677894921217	0.243268877451046	0.332898980454945	0.172739900867836	0.835182539783519	0.390404890381189	0.479323389217985	-0.169271612255018	0.126394028389507	0.604707991327219	0.54840309477859	0.541141442826385	0.766273495795969	0.724780616897077	0.598810147801828	0.444319711414236	0.432235175193263	0.473983619819198	0.610255170170756	0.5714941737608	0.192735254700902	0.572920843825898	0.478837250685181	0.184064589066402	0.523213237803045	0.687125596176784	0.242673713587979	0.675632604662904	0.615770863488979	0.480651000581955	0.639027474991139	0.671734142366184	0.581386060945341	0.687108576354257	0.221864424677904	0.48710708963697	0.700548271196987	1	0.446154488665932	0.326157691726497	0.643961233490296	0.380134503390983	0.619043062046909	0.0683514310157539	0.779274323027228	0.493260285719332	0.662598702466297	0.622474863147898	0.659141472101989	0.805013259777023	0.721382688217819	0.626879614072462	0.633298281713017	0.621926334700954	0.251911877981293	0.56803089387436	0.661937777132639	0.868576630050006	0.614562975158299	0.634223445903781	0.621605448052278	0.537016826490484	0.184739449166465	0.550632079999481	0.822246243129383	0.764040700424345	0.659004448184841	0.772375101291684	0.589001909094748
VSIR	0.787613780054664	0.779488882134453	0.767274241219474	0.912981344272736	0.709619725751062	0.707783332827473	0.85258142966797	0.792896509474346	0.809780503461868	0.69823708732291	0.905759013669555	0.825846835162125	0.737312920563858	0.766001880728185	0.4237805348855	0.779743238141069	0.832254312563769	0.45805658924504	0.791448056529355	0.692927045624165	0.419369896887301	0.810010667230779	0.861787598431619	0.206440611812305	0.780619479986481	0.278133294472976	0.499779536126206	0.817633410492698	0.622916295026622	0.239629929550219	0.703047652167897	0.654927840880986	0.837117655394344	0.873306294313496	0.655917314612915	0.682135768766146	0.445606624852951	0.755943209031759	0.695006827756705	0.752641324584607	0.739051963004072	0.670177796233675	0.34785747773163	0.833562071245013	0.579810407854192	0.706267297371003	0.550082575415693	0.823005301146216	0.471643117656884	0.641228440812939	0.556539137058593	0.759725634255486	0.55674098522763	0.705880576455072	0.824822286561917	0.806694996280598	0.358596798902926	0.711432799523929	0.799898509166399	0.446154488665932	1	0.849035628442972	0.459459362966501	0.585907662111251	0.677616207738475	0.403556343314285	0.722957106567292	0.325072342541751	0.749336593598551	0.0334643527914921	0.745572610635505	0.735692964359647	0.550389860097658	0.336944546086909	0.0273469086551818	0.658663627201949	0.683120455532696	0.048441733635823	0.541976950036404	0.398599534991666	0.794784221512908	0.380526104730234	0.763927974648537	-0.0725027164683236	-0.23487363943035	-0.149783595989923	0.531484142987022	0.58838012491612	0.299211366325163	0.498003516962094	-0.0996892880154784
NCR3	0.874104561960859	0.786455493779088	0.802707050904258	0.811885247937246	0.588969003442614	0.605969818398798	0.802960875131614	0.728529989264982	0.780760177307946	0.562671681338164	0.881222426477428	0.78588041559099	0.758634242310661	0.624898483239472	0.579644024176912	0.649594622774722	0.753634581582568	0.603058774979851	0.796242453351066	0.627334773218652	0.583787877986369	0.696736639727347	0.663476643763722	0.31989984299567	0.733473021417898	0.411765895672017	0.29571625545484	0.782832270585397	0.686072555360354	0.456281821881362	0.815243380195867	0.632509615765677	0.617686573227509	0.737868872019606	0.561341550466211	0.53105982897201	0.308181181801169	0.793029794584028	0.65615676198307	0.729865046058141	0.657759273044859	0.571754902461734	0.527184890817385	0.662205925690541	0.415123868861845	0.703866823915113	0.500718720552172	0.695781172344837	0.586275269754672	0.596257422876697	0.581221478785754	0.8035269609428	0.334927722627025	0.589876749217897	0.649465387674422	0.661620615985995	0.427961838114881	0.671423066460684	0.693936391587552	0.326157691726497	0.849035628442972	1	0.336469649474669	0.487535439855967	0.54092413685129	0.374452168454205	0.581034958480421	0.122409589376185	0.652624199672271	-0.132610058575791	0.643116454670656	0.634294770396652	0.498018379061954	0.167352934872701	-0.167700222360871	0.608885814806866	0.598312883072185	-0.0834609545516058	0.428209137139775	0.327238964204717	0.69582289447456	0.201135942473453	0.624135610719543	-0.242675877979261	-0.294441290211144	-0.284630920889405	0.284645015859938	0.522278245925648	0.0348337391662899	0.412837605759935	-0.235903832121787
IGF2R	0.364316833426652	0.615867091961113	0.617951292931752	0.464440950095971	0.727441733529892	0.672955918831463	0.647311414636003	0.611554959857968	0.514809857331786	0.650746453564229	0.449871982721905	0.557288240743232	0.297848009929244	0.649334948844384	0.331882934552473	0.56976629565898	0.698484527592805	0.230852354603877	0.531432781990864	0.69905625230281	0.33311139334323	0.677140441298724	0.590483245742848	0.520371371383909	0.404597897591158	0.362096466934323	0.690661173296166	0.485483035628321	0.429826286391854	0.052093637098924	0.281715455711991	0.794063112253167	0.40343005550101	0.456903590701644	0.791544306645112	0.706967697571076	0.367679739411184	0.570945583090972	0.523707096595306	0.578680646738427	0.485948423307636	0.507467876740306	0.385510289807874	0.666941606335963	0.677773476751528	0.180551406559023	0.502037513131936	0.714683937807612	0.548469782240502	0.53163938335749	0.463881922604005	0.294790467016695	0.572454683939473	0.685149088946161	0.421216449281957	0.510526697513302	0.568077900113238	0.523704735076668	0.563693521758025	0.643961233490296	0.459459362966501	0.336469649474669	1	0.57045531618927	0.766722086499463	0.165245211626558	0.681162872144001	0.423774512557894	0.576326843001053	0.494203871454788	0.363860097512196	0.664896940740184	0.471524778408841	0.535637996438397	0.405916613864145	0.812047553722466	0.222886043667293	0.334538756805122	0.512886756698949	0.732235044005068	0.37011761252501	0.60288574049339	0.682863512584267	0.271588437034425	-0.0070815089461629	0.296344204802004	0.612392486235726	0.815321976408774	0.475619769514567	0.683025225878665	0.357873378457309
HAVCR2	0.69801668904214	0.739051968105711	0.650099189328182	0.615087880392808	0.330709684147776	0.301067180820422	0.590725081923452	0.4515957472125	0.548992458759981	0.432638200955048	0.563337683702975	0.544288290889597	0.586808255318885	0.393063483526993	0.720268922822143	0.384312518155223	0.558831351292966	0.724979930357619	0.841356757138531	0.608966297046262	0.704466830817675	0.407006491187348	0.360142003338916	0.436201766864714	0.710600137631607	0.625476124481844	0.523184800558871	0.694228467718108	0.661272793318052	0.618676085819049	0.713725959509768	0.583419881873363	0.624573414135054	0.633545180412303	0.40432389597592	0.649073564927623	0.0487027781264565	0.662675240497676	0.833949705960172	0.747863860857418	0.283851261206855	0.820480048137562	0.700049248666301	0.448205226388898	0.678334109712175	0.673032433462825	0.83630066660808	0.591377783245789	0.678059705994002	0.361920162257951	0.74951459335679	0.597818512237695	0.128076860198002	0.429659866792983	0.691128015955333	0.638741329611862	0.740110220311215	0.46926523822895	0.402354156590202	0.380134503390983	0.585907662111251	0.487535439855967	0.57045531618927	1	0.342476694309611	0.381187981128706	0.60335302757076	0.320923254892038	0.287877473741286	0.385738558401652	0.321305169778529	0.492374655379717	0.622085851770636	0.663311313342701	0.244080750724377	0.650033510982381	0.644150657696395	0.0936082143577205	0.604634137702814	0.460011659353508	0.345730080175958	0.328597404115406	0.572708370307737	0.0982428445179236	-0.335058817211086	0.144643085504656	0.493161474592418	0.627779919669687	0.33355206116759	0.355425313698982	0.182250017915338
