""	CD3D	CD3G	CD8A	KLRD1	KLRK1	CD44	CD247	CD69	LAG3	CD8B	SIGIRR	ITGA4	CD2	IFITM1	PTGER4	PTPRC	CXCR4	KLRC1	CXCR6	CCR5	CD47	TNFRSF14	IL2RG	CD4	CD226	ADGRE5	ITGB2	CCR4	TNFRSF1A	ITGB1	TGFBR3	ADRB2	CD28	TNFRSF1B	CD5	ICOS	CD46	CXCR3	S1PR4	LDLR	F2R	TRADD	CTLA4	ADCY7	SORL1	PILRB	CLEC2D	RACK1	FAS	SPN	SLC1A5	HAVCR2	DPP4	ITGAL	TSPAN5	CD96	TIGIT	TFRC	TNFRSF13C	NOTCH1	SEMA4C	SIRPG	PTGDR	IGF2R	PDCD1	CD81	CRTAM	JMJD6	PTGER2	HLA.DPB1	LPP	STX4	TSPAN14	SLC16A1	CD82	CD63	C1QBP	VSIR	KLRB1	LRP10	CD74	PTPRA	ATP5F1B	RPSA	CANX	LAMP1	CADM1	ERAP1	APLP2	HLA.DPA1	SMAP1
PTGDR	0.893222363018982	0.909387448246684	0.852470469524212	0.97435475853308	0.881179090386818	0.940858260575285	0.82881699337071	0.944692920368218	0.933476085661251	0.949196010503828	0.902881103132404	0.440812828251889	0.901382560394227	0.724258726786163	0.819847040826068	0.763759061186758	0.903229010868592	0.788123309221757	0.778044842155183	0.281702042406841	0.647656094770503	0.624326490919591	0.825430198609118	0.200070199819691	0.706218091796286	0.89141908330717	0.511533734505056	0.755074989921566	0.035651483369867	0.635635958309599	0.773879342126853	0.402271322345016	0.436157540733858	0.526872353456692	0.696964602903704	0.747432344356449	0.275000215656971	0.597229047360758	0.944411395121606	0.734808120962384	0.568719396293167	0.865128550373392	-0.0974605797213975	0.417771316030808	-0.114778733018063	0.607454801334364	0.932067116848582	0.704064271923137	0.774801672028372	0.887955592398986	-0.438182304380308	0.0577668953415345	0.945562369960114	0.676624470705989	0.838515638747226	-0.124467096719266	0.412111575823276	0.359442453071479	-0.687595259215389	0.757235075167422	0.809174311507073	0.75575426842444	1	0.837733256281732	0.537965251431191	-0.416671320476026	-0.266482188140465	0.790103847530583	0.932765454784043	-0.39210008034737	0.0169312483175014	0.579938240726903	0.183624302329932	0.931806480177958	-0.40459110697263	-0.398303093767504	0.162986311088274	-0.59527781036606	0.841752720322383	0.900685719040931	-0.476775573972968	0.669801014017178	0.160396689643986	0.811257722248457	-0.27440019052163	0.0030544066084438	-0.595425495951657	0.394621345249395	-0.312194057816605	-0.404532657137968	0.414055624238202
IGF2R	0.872036445411924	0.87581069375673	0.786077512064049	0.868486376929121	0.908728314655066	0.864832116068201	0.814563835443269	0.85284748121892	0.746596927657412	0.904568629149754	0.91244418660246	0.788933337000414	0.848034558751214	0.775325847378285	0.911050166108124	0.904669630876925	0.886931419898213	0.937345087739042	0.919677026572269	0.149679604412986	0.885496046349718	0.851632920787198	0.913042413166617	0.120912776953045	0.892390918596578	0.907308995201997	0.486709834704798	0.915991213612838	-0.141124358895288	0.89515293341429	0.8137639228223	0.767384957397629	0.786478189456909	0.738550595217323	0.800303168851308	0.919624215858845	0.583198784488628	0.83587494556795	0.68680055300261	0.929378641266001	0.852360876983015	0.649744504923888	-0.0653929704857341	0.728158062991972	0.0791830774601955	0.704594774078178	0.847225715051605	0.748948569031489	0.873984113527113	0.607356999270986	-0.0901108034313757	0.240184683724004	0.800478128522075	0.898601989699868	0.934776859137765	-0.284006814297817	0.664885076654367	0.672128769791577	-0.610940585344819	0.911095019141185	0.83001085793466	0.918833112022313	0.837733256281732	1	0.541884465038704	-0.095103851544231	0.119956445528316	0.92910758826814	0.708692030815347	-0.391863350999518	0.459786258243173	0.596432870144123	0.477119444353036	0.870929389371896	-0.00196761332651556	-0.155441191720534	0.410092573190847	-0.370903983077914	0.841613122984523	0.590266777603388	-0.375315516389485	0.922837619556898	0.571647162791588	0.813774598595231	0.227185809979282	0.236980497652655	-0.165635330493909	0.782245951356054	0.125204867078644	-0.36515245120255	0.692743053096162
PDCD1	0.701781720127572	0.635076070830962	0.834048924010169	0.559779866392498	0.689555117189532	0.556220426780332	0.763847419498082	0.571201275947777	0.674894467013088	0.652463490277181	0.622245679473462	0.522575169554715	0.730263594863093	0.716285002796334	0.502850804226661	0.739136233667711	0.643321203342464	0.475608339981982	0.508717480197387	0.732330167116078	0.397926661031953	0.497824683025046	0.752682093677556	0.569520108858134	0.557225744140058	0.611185121100379	0.783557120638816	0.534962174086674	0.133762028354801	0.393364818838051	0.603189181375367	0.317524713292434	0.463931456974905	0.597992501458815	0.625812647457254	0.494189513322442	-0.125554354999011	0.610683448429027	0.628423212225459	0.394397759103974	0.6077759595083	0.766483088794219	0.552653846995441	0.0558091938260164	0.0262724926792956	0.139449175976436	0.707189660879779	0.789724921250715	0.311539008482852	0.209586872943626	-0.0812541436315505	-0.346321619753823	0.434571633191312	0.599049046621795	0.58340559436664	0.494417142201733	0.742744082690301	-0.0602642374431185	-0.0213252276172775	0.588622287245342	0.300147904794828	0.577798489550731	0.537965251431191	0.541884465038704	1	-0.0205342848494542	0.464839270930419	0.344967829367061	0.498256352835745	0.0730750478291178	-0.0117145963283774	-0.146803309128263	-0.129190131659831	0.451283283616117	-0.166605530305573	0.131161194687129	0.517863184506008	-0.394929392638162	0.449527074882776	0.503248738612476	-0.0675317970749374	0.421472396805673	0.303913588164451	0.750665202492009	0.0418436102998326	0.387786922156483	-0.204084210362192	0.317303633845755	-0.0300093113406607	0.0127564772728167	0.426463585678481
CD81	-0.358892587098283	-0.381455324846216	-0.317462917285869	-0.429161017249513	-0.309669646271007	-0.432614610121446	-0.314399691783632	-0.407461574166196	-0.430761368107056	-0.357198133135839	-0.323982486587936	0.123295148416115	-0.359768985377024	-0.227676020540439	-0.229250481323471	0.0516914581359853	-0.179322822062171	-0.175726638201992	-0.224307615271746	0.040088547121307	-0.000352239729611083	0.0380211141260777	-0.177447609517225	0.495255824689206	-0.16431735106581	-0.320234079196157	0.261701709848015	-0.194266663091892	0.3699591927752	0.163287391220493	-0.260496960527937	0.282776383216594	0.127440517515931	0.452539642120111	-0.198607908036404	-0.0945616701273493	0.306146888045846	-0.0437927648289176	-0.524788944069679	-0.123514223001383	0.0586675316568091	-0.303817205906945	0.190130993229272	0.0662841370040875	0.903773092774747	-0.192943256917868	-0.404881745924697	0.131904620482969	-0.210510244081964	-0.560644239305863	0.923639532452698	0.456856809580511	-0.498137428762053	0.0309414280365237	-0.239523844291252	0.0793581492725462	0.0579964020892639	0.312386831932313	0.690074249029176	0.000323876302687758	-0.411788837001294	-0.126010352316126	-0.416671320476026	-0.095103851544231	-0.0205342848494542	1	0.51498433457752	-0.00834516664944438	-0.598812604721495	0.771036137887657	0.53921110249986	-0.249725937873504	0.476021872408611	-0.346241908315259	0.73618553175149	0.940302471165446	0.606734117613309	0.824270632332966	-0.350172618777366	-0.444244255600802	0.887051309841568	0.107537286506533	0.703549382179252	-0.106216327667757	0.823268736636636	0.830972952872397	0.739328953751299	0.301080520348701	0.885896875838548	0.824598497175232	0.482326750665841
CRTAM	0.0972268275446524	0.027620312901234	0.179071438830113	-0.150510989233299	0.150722229607125	-0.107080178837401	0.200824694802329	-0.105617607657071	-0.128961742180407	0.00108955335802955	0.0376406272055815	0.606636115212578	0.0721239060659263	0.283476072324723	0.131094373751243	0.370270202990102	0.0809179799003609	0.177309266552	0.191972784836707	0.354877668008344	0.249440672463345	0.301660167556911	0.280292085838535	0.25886994297008	0.31284702157194	0.0661846553998109	0.307577494314579	0.240945877087042	-0.115911770018944	0.309089118176282	0.197280780421158	0.420626787482164	0.578083108229959	0.424796864168003	0.333117852839132	0.252324725206801	0.13013870719207	0.510712715824319	-0.280225621853369	0.156179819335044	0.544855911568982	-0.147411655930862	0.581622797964154	0.191256979149827	0.231554053806333	-0.130403292356828	0.00503889470230141	0.316393660762154	-0.0113750620196823	-0.585781789771702	0.56895238851146	-0.151751104864295	-0.270571192384934	0.385160124120259	0.152919674461763	0.302291586124637	0.711848065138834	0.101670406074431	0.377611071982663	0.267312256833828	-0.135920300954527	0.299036531913252	-0.266482188140465	0.119956445528316	0.464839270930419	0.51498433457752	1	0.042636799544092	-0.330566559823705	0.207530607164166	0.465455711403729	-0.399457728325649	0.170374717167496	-0.167737205737225	0.518720667767909	0.552665675799927	0.590270405206326	0.229799081158206	-0.0144226002607535	-0.436536689277372	0.276820297453136	0.188080961377067	0.558716571717608	0.189262406572713	0.656402883492716	0.477524284217755	0.577904255549715	0.444699792138205	0.606483012905115	0.214059923027898	0.378746357058878
JMJD6	0.760752978709795	0.775837017661256	0.641227580585134	0.80102290040215	0.801836259629571	0.781808941665677	0.663676104269056	0.771325652187838	0.681146277900888	0.834580073507829	0.836226420803354	0.733373330066703	0.726269236838774	0.60746951409968	0.860013556319208	0.844652309754425	0.849245710120509	0.897528356234226	0.872212220109723	0.0760855155270138	0.891509993413568	0.847513795583844	0.817507466898502	0.0971566319506337	0.815213876339823	0.825487178779539	0.371845223963446	0.863692824914329	-0.107425525006938	0.901608631608229	0.689329816982799	0.797791608393169	0.750323241929944	0.775182426066517	0.682125819103859	0.881725492195851	0.717458643353915	0.75095436938807	0.604628026927295	0.906060605852279	0.784329789608083	0.528871663043913	-0.250044887843884	0.805882052941203	0.183781795212483	0.778168049764385	0.742076545327314	0.634714159776681	0.856017465239358	0.604157841136412	0.0642907413521853	0.486250136000647	0.736648652819359	0.868891359838984	0.832171858257515	-0.45572305678162	0.545743982766817	0.809936890985553	-0.577918036771244	0.868496500541523	0.765765747442779	0.851749325936997	0.790103847530583	0.92910758826814	0.344967829367061	-0.00834516664944438	0.042636799544092	1	0.611721200090814	-0.355083080237319	0.566860512564978	0.731852594203074	0.668307747325236	0.862108528284436	0.0129548988969606	-0.137607959593038	0.330713883310142	-0.166446251597847	0.768769380798123	0.515940598294938	-0.262167242363554	0.886916733815085	0.591118146532528	0.682304787030469	0.26816498614911	0.272652544559332	-0.107728544033091	0.79951477640404	0.216962045030169	-0.303596145786051	0.719700498634211
PTGER2	0.893572966704464	0.915542435290579	0.847369573879103	0.945803704867015	0.850818892018539	0.947645998878032	0.851367836645351	0.950326248295555	0.899441877012308	0.895329256643043	0.864786451502755	0.3372483968364	0.908545789748322	0.767026945078325	0.786740161800637	0.658551638747306	0.850391220469739	0.710166340213004	0.722954123983759	0.270127081759793	0.508271170563393	0.481553291113743	0.761813753712578	0.120786619776422	0.676224213302276	0.873678716615985	0.489121660405183	0.691569525548452	-0.0360313394213808	0.497226853915822	0.7814624362288	0.200846323965338	0.33595845617078	0.315760145966485	0.727433821505049	0.678510370791733	0.111561965480214	0.555809124394684	0.940997946715303	0.651807598723243	0.481023423787154	0.848257431834444	0.0180092287551772	0.30812409550925	-0.311893393334729	0.468193614289371	0.930505875879903	0.659000982931203	0.752734521985999	0.904418019843305	-0.660014096937305	-0.167722787763765	0.966538750385734	0.528117697868054	0.799592869290475	0.00318526031501559	0.393082124528282	0.158463584691738	-0.746074257996943	0.612720751789906	0.832779735798759	0.699412565993931	0.932765454784043	0.708692030815347	0.498256352835745	-0.598812604721495	-0.330566559823705	0.611721200090814	1	-0.472335794494651	-0.208960586995419	0.488051000674479	-0.0416328387510926	0.847998205505225	-0.532835317896464	-0.524516363326311	0.0739972309030254	-0.786181795323543	0.862897787850244	0.931404311629717	-0.628666352962685	0.513353394865158	-0.0687995817073959	0.808734324613932	-0.48986163809862	-0.261266024133011	-0.721308431395186	0.202680253791161	-0.51722427091007	-0.50670079131829	0.194120086196245
HLA-DPB1	-0.440292030544168	-0.467578255527424	-0.284698231695257	-0.458331317952029	-0.454766348978503	-0.493834126873854	-0.360117477761781	-0.4429749236838	-0.313708561073069	-0.439947747702666	-0.473236568352923	-0.350498299424961	-0.386880136590438	-0.318461626775758	-0.497504175668756	-0.182663181940348	-0.286495846192609	-0.50571556759626	-0.542403996574751	0.320452659288609	-0.442427680875667	-0.328837230615544	-0.360070608997349	0.706274238889187	-0.496012597846689	-0.478455038929254	0.41239902895759	-0.526534529410728	0.715639155123973	-0.273970666782929	-0.401342493213776	-0.225911893454207	-0.367884154518545	0.190353813711463	-0.401218481061566	-0.445553372651115	-0.251456163811596	-0.392226788023491	-0.327555666392694	-0.525615279771417	-0.349248041286087	-0.0866816480665081	0.364255872820399	-0.471980069721188	0.779874850415694	-0.534066310684112	-0.418342049890967	0.102624754283542	-0.498714785861758	-0.426900742101273	0.585043936768476	0.123624316834285	-0.502097349528506	-0.340894176517165	-0.473521276681045	0.497913573932583	-0.204092356026234	-0.229805848398739	0.838246378031894	-0.300554321783536	-0.616753354382411	-0.439479298965056	-0.39210008034737	-0.391863350999518	0.0730750478291178	0.771036137887657	0.207530607164166	-0.355083080237319	-0.472335794494651	1	-0.0725044109407543	-0.536518587504187	-0.0286260736421084	-0.443688338472093	0.339105374737072	0.870135641072794	0.438109960237693	0.639847062617166	-0.506171593857287	-0.181932611157	0.942857858018746	-0.275036850441125	0.224535162424623	-0.141207909177516	0.317905060321149	0.691807149082201	0.311255127506584	-0.248366458078952	0.424894844616147	0.989802612054755	0.0904858959265235
LPP	0.123744202377689	0.11865135762271	-0.028869768669171	0.0505311137419528	0.216299187800304	0.0833949450203187	0.0439899031149987	0.0434880870817036	-0.111232346798342	0.153068542165364	0.263156494017756	0.706768832266916	0.0568219242737541	0.0868782249245869	0.374584077294138	0.431996048931126	0.204043072887751	0.470514128051829	0.466727487462686	-0.347406792980167	0.709357163412912	0.671811608516837	0.316529009761552	-0.0887173904957923	0.47006858322786	0.236472889612663	-0.0509431125552157	0.492559954248315	-0.360578852661039	0.681713815272252	0.125271420201131	0.865089668081488	0.72567720370034	0.596539999172098	0.223535739985709	0.49913841242048	0.865385999090529	0.48094833540056	-0.236858352776448	0.576512770306153	0.598657207698687	-0.167533296531451	-0.324742200064927	0.798316997393657	0.446304270334315	0.591606320439314	0.0344760226808878	0.153025480013607	0.371944488672041	-0.196428753376046	0.683869315941373	0.686876837382103	-0.0259930187942779	0.635478586652059	0.284693157154582	-0.622805803769072	0.376693257797218	0.863361136370632	-0.0696747388311583	0.434800099236188	0.214585532861751	0.442794648436117	0.0169312483175014	0.459786258243173	-0.0117145963283774	0.53921110249986	0.465455711403729	0.566860512564978	-0.208960586995419	-0.0725044109407543	1	0.475465880069473	0.892019183949161	0.168956007790296	0.558927521374715	0.288314741526945	0.310719186857267	0.477959168852194	0.162259160884686	-0.292136194102691	0.173321255925739	0.618981961105701	0.829504810354726	0.0934429284002886	0.831524092878082	0.47919373355866	0.629186035089774	0.86980635374943	0.774949410581324	0.0101936234493902	0.744261241637258
STX4	0.452534989540606	0.503013429201706	0.217978808532226	0.569225303426437	0.478001707433058	0.576946160071466	0.273132450708667	0.527537638014619	0.400540682240203	0.543317725609553	0.611515853531078	0.405019024608354	0.407746318907537	0.220567719830347	0.607601711795085	0.394853462378376	0.487403365951733	0.643376799957339	0.649649145213326	-0.467616288553604	0.729204417042983	0.662218699067254	0.440440430747494	-0.371153804193271	0.534897232564324	0.564609381073555	-0.149132950413194	0.630105682040481	-0.397919311073733	0.588930322966596	0.300025923582199	0.599552803542428	0.443819577048023	0.314520463183076	0.294586009058864	0.581085196774207	0.743808449469032	0.359568554760334	0.390075629918752	0.698945846028066	0.380270704264889	0.271976030957848	-0.73203218943284	0.767558041665316	-0.0626951014793522	0.914114406767899	0.443316269522194	0.13070390365227	0.681690745392046	0.636138381643758	-0.147607968364002	0.629556876318837	0.590767023586739	0.567151691805618	0.476414946747247	-0.833305596402759	0.0610826181403214	0.754188156379316	-0.728016677186356	0.416001918041817	0.674173191737912	0.517555829948529	0.579938240726903	0.596432870144123	-0.146803309128263	-0.249725937873504	-0.399457728325649	0.731852594203074	0.488051000674479	-0.536518587504187	0.475465880069473	1	0.674717120392581	0.659195146851504	-0.16675702531395	-0.480665007109347	-0.260817784107405	-0.106068322074179	0.55116392633609	0.417155430353607	-0.428694359597941	0.625754562210113	0.203985663629358	0.262741412471887	-0.0014469743068886	-0.166100396084848	-0.224798338212489	0.527825740955958	-0.0628061840699049	-0.4957346587994	0.37759316586724
TSPAN14	0.171189613504926	0.195334953882292	-0.00519931992831918	0.197595803350259	0.247661142977875	0.206222238580136	0.0650212205194339	0.1796286588711	0.0243195505945781	0.242581326230185	0.324507534267303	0.572385377440314	0.11947531166903	0.0981109259652936	0.435819109069323	0.430813125768148	0.320502741819084	0.518659425865269	0.482555633062987	-0.382386909211532	0.702336967740008	0.65807294895652	0.307681676214601	-0.0452253329423121	0.438402247178871	0.300900604453021	-0.00432475993937412	0.490793104933629	-0.15866776942686	0.715322689792723	0.167806610489953	0.813866685304749	0.614775458936017	0.623160524741469	0.209924288971509	0.524920329422254	0.926684602989006	0.401070470564431	-0.0822554187336378	0.58010765689012	0.479632889540141	-0.0702183165785665	-0.450548955870312	0.804280475195078	0.512757536635684	0.667089231961852	0.109862036840489	0.19523940772679	0.477520465247776	0.0945254186295805	0.583952781011631	0.818855063712879	0.156564904213489	0.603965030645964	0.292103956993149	-0.69313016684195	0.20901924564763	0.926658091044531	-0.196939044426686	0.401717546557454	0.332873506442288	0.451297570663855	0.183624302329932	0.477119444353036	-0.129190131659831	0.476021872408611	0.170374717167496	0.668307747325236	-0.0416328387510926	-0.0286260736421084	0.892019183949161	0.674717120392581	1	0.342019601463868	0.460846758566241	0.22406729364388	0.205743023907378	0.489764400763036	0.28347183400079	-0.0495596223000461	0.190040145784789	0.601319108836708	0.702364496037309	0.153524068031083	0.624623825978745	0.413192793269068	0.356854187187864	0.744719342842745	0.618059611408952	0.0509527051975581	0.660073332004703
SLC16A1	0.873839852595613	0.890104884482994	0.805476069690108	0.950513120090861	0.881180001626415	0.915175374593843	0.793709855697399	0.9094463999021	0.90564763468963	0.942795246643502	0.903953637194611	0.554246713686361	0.866934109612332	0.746819373084073	0.852206532988278	0.775619424311509	0.886239331445229	0.867901024853426	0.841481178654135	0.229070409874821	0.75367465395999	0.715927944679297	0.844349588984236	0.0744530708652245	0.762752672696738	0.890264017730146	0.417187572267338	0.820572061667184	-0.0224333939190202	0.728155902847179	0.774741481025217	0.549119469414755	0.557659985995881	0.569486101758671	0.71132735951978	0.800310731448955	0.422119024255084	0.681314048904079	0.856431214507729	0.802528607066808	0.644719276741698	0.723435126827342	-0.145057564391599	0.546111245752048	-0.110361040853892	0.683505621893689	0.885635614167182	0.65998937612206	0.800675174511169	0.814051208778611	-0.343971217169401	0.136477477099773	0.903300830398114	0.761158962584056	0.862083709956171	-0.247698319760058	0.496765765542513	0.488377614331886	-0.738539988694215	0.792075560018093	0.828277915034937	0.812968815967429	0.931806480177958	0.870929389371896	0.451283283616117	-0.346241908315259	-0.167737205737225	0.862108528284436	0.847998205505225	-0.443688338472093	0.168956007790296	0.659195146851504	0.342019601463868	1	-0.245141321959436	-0.359245160371631	0.151270236105522	-0.484318174983116	0.852406072059253	0.772468491466414	-0.481540087140243	0.747861744674044	0.23293664670229	0.766422137090156	-0.132853217970922	0.00919535985588308	-0.514219946602815	0.482756890813562	-0.222012015957595	-0.447455641033609	0.435814618171133
CD82	-0.279702073586631	-0.276189220772945	-0.293223874902922	-0.329500044563229	-0.194840926305988	-0.318891733488651	-0.201779509904276	-0.302086638900268	-0.462276884865829	-0.297551405560519	-0.275268541192001	0.270809255033366	-0.297977791684423	-0.0451454950092282	-0.0669062282402079	0.00835404439756915	-0.188102619328377	0.0259888272275266	-0.0775009341922836	-0.201741709320533	0.118854575100485	0.0372145845837829	-0.140027684463307	0.0631338763675034	-0.0323582370330535	-0.21702781866246	-0.0190649404040367	-0.0441348392827905	0.11910355372376	0.279274885732602	-0.0198116341405861	0.320598094603379	0.294555601890337	0.187582023522082	-0.0127707319576216	0.0729638733719641	0.437485821716679	0.115460299964087	-0.58145980167812	0.0193454582887735	0.162844655891935	-0.520664598392023	0.229592838645711	0.197416998940829	0.536719134045904	-0.110962141580262	-0.363511408403161	0.0328711868819289	-0.0323419331879801	-0.465585373524412	0.655072524820111	0.195113817504059	-0.349669102220078	0.0926013101778964	-0.048251091093138	-0.0494247576923416	0.113639360399061	0.338331766374872	0.311083109973996	0.104372749459237	-0.145134654693755	0.0458880625490261	-0.40459110697263	-0.00196761332651556	-0.166605530305573	0.73618553175149	0.518720667767909	0.0129548988969606	-0.532835317896464	0.339105374737072	0.558927521374715	-0.16675702531395	0.460846758566241	-0.245141321959436	1	0.67102416884461	0.427791996771126	0.543749878203142	-0.115137121814803	-0.514135385028138	0.460933103930176	0.17120057640549	0.621677723728187	-0.0829265806515133	0.765264640444511	0.454801856179848	0.698192876439033	0.296533146258995	0.739381061101035	0.388002376371666	0.324687874716706
CD63	-0.312545723484819	-0.344840368018	-0.193654967778579	-0.399643396368983	-0.283871637718074	-0.410851573875654	-0.212363355539519	-0.36691810365868	-0.344799456968974	-0.339288361203521	-0.34371792924083	0.0326000500541226	-0.290495783625766	-0.114523731317033	-0.268635942166659	0.0494453831502127	-0.15248264397667	-0.241037676280927	-0.296436344903514	0.273024557397842	-0.154290460047438	-0.0938054984850566	-0.165527088303635	0.646847014630396	-0.214782748713502	-0.323453142192484	0.439707221292521	-0.270138158374224	0.54203119317936	0.0589534590535062	-0.185558553492281	0.101864163760707	0.0238352581930773	0.404750025432089	-0.14330649582627	-0.156307760715861	0.0569178685171904	-0.053847506721789	-0.431093281860953	-0.241338242296243	0.00902551646811913	-0.19979680932774	0.462904057495325	-0.156479913430108	0.849850846506295	-0.417797420247729	-0.345277396672083	0.242030277123165	-0.28238002419418	-0.546580968181215	0.788760690444299	0.183098304342401	-0.468872336235953	-0.06349863596999	-0.229370471546168	0.390301264350512	0.115073490262037	0.0634416117587769	0.763793695349162	-0.0272117116048637	-0.445221549747326	-0.15662863104936	-0.398303093767504	-0.155441191720534	0.131161194687129	0.940302471165446	0.552665675799927	-0.137607959593038	-0.524516363326311	0.870135641072794	0.288314741526945	-0.480665007109347	0.22406729364388	-0.359245160371631	0.67102416884461	1	0.699713619250176	0.676882436174453	-0.336562192174136	-0.349931260236491	0.898134666181872	0.00504171460123432	0.577827382424359	-0.00765775056692991	0.679261091657805	0.809178396588126	0.600069230060119	0.119749372475738	0.750501890400114	0.897380960870257	0.343735245586563
C1QBP	0.324038168475382	0.293632013291472	0.413516871776782	0.193384678159871	0.339261924878894	0.208912419931689	0.421913088362934	0.253594372500421	0.184143728952023	0.260174393182237	0.256674109619637	0.442546235042105	0.331456373888854	0.469688116888313	0.333155834158704	0.595427797076952	0.448105433009877	0.299065693940436	0.269554433867591	0.499345953868301	0.262076209986193	0.251833790079495	0.415692167089882	0.747424572584882	0.377330865331407	0.303879784325455	0.762039888641818	0.278262894331156	0.331939016112135	0.508063115214517	0.425016310480811	0.319086197894275	0.432292951907859	0.696400839633162	0.487215741731237	0.410162029978058	0.206872503211048	0.490416816684157	0.10468864331184	0.334360600738816	0.542406371281669	0.288374899478041	0.589412263739395	0.15427850394423	0.623504220002286	-0.161102030045197	0.291662545489933	0.723798301429794	0.276940191463558	-0.131903338750726	0.483873916045267	0.0257823358580435	0.121611714804909	0.374722345624224	0.43186919495115	0.407433684110942	0.580521325104418	0.267353484623109	0.297553627317297	0.550736091157931	0.123052386143947	0.420633638996018	0.162986311088274	0.410092573190847	0.517863184506008	0.606734117613309	0.590270405206326	0.330713883310142	0.0739972309030254	0.438109960237693	0.310719186857267	-0.260817784107405	0.205743023907378	0.151270236105522	0.427791996771126	0.699713619250176	1	0.108673973598722	0.259168630677038	0.0849128354551938	0.429008705242163	0.439014536068271	0.742154121610849	0.563884566478011	0.574007045154678	0.689829618049086	0.398444102078378	0.481948672384795	0.641962189440927	0.477665624893542	0.641017960011373
VSIR	-0.658723542943196	-0.668850298618341	-0.660130111271788	-0.645326261040939	-0.609177372278041	-0.675254756244308	-0.68444938729886	-0.67230360417909	-0.6132227874506	-0.593457846987111	-0.560452621665722	-0.153669715751403	-0.672477349078627	-0.628993347631114	-0.506483303078907	-0.313414742110214	-0.488376043179472	-0.415175352332161	-0.450197102493587	-0.231125524624786	-0.175378705893665	-0.122384269052253	-0.489728510865446	0.138406857036018	-0.447870841955773	-0.598247241176154	-0.201461800933921	-0.426179061294339	0.264739553501407	-0.128231709999955	-0.624169701116494	0.153223763431049	-0.138955418778785	0.165289236754207	-0.586570048386801	-0.392981507017854	0.234695667744771	-0.382618212609951	-0.683255779522644	-0.361149711485359	-0.284333961383033	-0.559948580714914	-0.224939360857011	-0.00740491926531073	0.706222136279664	-0.129790418257079	-0.684707084608234	-0.340857229074149	-0.45607888594275	-0.601787097609519	0.869045302982327	0.627168900951775	-0.699903947770286	-0.199031171468589	-0.5875643238894	-0.212430766457243	-0.312580831963703	0.261547789332873	0.659465431344099	-0.344605710445717	-0.61496613982982	-0.441667306511915	-0.59527781036606	-0.370903983077914	-0.394929392638162	0.824270632332966	0.229799081158206	-0.166446251597847	-0.786181795323543	0.639847062617166	0.477959168852194	-0.106068322074179	0.489764400763036	-0.484318174983116	0.543749878203142	0.676882436174453	0.108673973598722	1	-0.626934829552124	-0.622894467062199	0.831311719712104	-0.160678263859322	0.374914538975109	-0.538727793054135	0.638687866448366	0.605231716627432	0.62879339339305	0.0841649998578801	0.691367338963565	0.696048882011644	0.180166117782602
KLRB1	0.924991922799991	0.953409080009027	0.825671944875577	0.928438217236528	0.929638109446623	0.957946212373436	0.906978582240882	0.959859406474669	0.759927278433293	0.903516907517346	0.903224073067536	0.667982256693539	0.913671636090202	0.895847649289624	0.962818806459689	0.813586484470822	0.912687879177792	0.924655719674563	0.899133386244614	0.124752700039743	0.74667360848221	0.671156500117417	0.859135504987033	0.046261497535341	0.880156736503315	0.95248646182904	0.47615863759597	0.883168970712768	-0.141665931212845	0.806237555471433	0.948905213839403	0.508937263373572	0.686978700822036	0.475405007989734	0.921217038492882	0.921397139858711	0.463513335856284	0.820807547105989	0.731055418992907	0.853509288985319	0.74591888462565	0.62545111841459	0.0973966046191298	0.622792210277396	-0.156146737563234	0.555098345520013	0.899334263243863	0.747822601922916	0.945373292548465	0.775449975085079	-0.388428815165032	-0.055466994040234	0.947412180753485	0.745668963500397	0.931625822086308	-0.129348302825339	0.605638588945649	0.451545721618265	-0.779993396270485	0.764512906033648	0.958962270667286	0.922835510057594	0.841752720322383	0.841613122984523	0.449527074882776	-0.350172618777366	-0.0144226002607535	0.768769380798123	0.862897787850244	-0.506171593857287	0.162259160884686	0.55116392633609	0.28347183400079	0.852406072059253	-0.115137121814803	-0.336562192174136	0.259168630677038	-0.626934829552124	1	0.72571830345525	-0.581218944657341	0.684648327952571	0.249989944049773	0.883155539767634	-0.1464345288874	-0.145705627313115	-0.445175396574684	0.49199832907842	-0.178745472268742	-0.509149625183881	0.38876069741491
