""	CD2	CD3D	KLRB1	CD3G	CXCR3	CD81	CCR4	TNFRSF25	ITGAL	F2R	FAS	LDLR	PILRB	PTPRA	CD247	TNFRSF1B	CD8A	CCR5	CD8B	TFRC	CLEC2D	ICOS	SIRPG	CD47	NOTCH1	TRADD	KLRD1	VSIR	CD226	CD4	DPP4	CXCR4	SDC4	ITGB1	PTPRC	FZD6	LAG3	SELL	ITGB2	PDCD1	CD69	SMAP1	KCNN4	ADCY7	S1PR4	CCR6	HAVCR2	TNFRSF9	IGF2R	SLC16A7	RACK1	TRAF3	TSPAN5	KCNA3	SLC16A1	TNFRSF14	ITGA4	TRAF2	BMPR2	RIPK1	MCAM	SMAD3	CD44	ACTR2	CD53	ERAP1	ATP5F1B	HLA.DPA1	NCR3	JMJD6	TSPAN17	MCFD2	NOTCH2	SORL1	LAMP1	AMFR	CD74	LPP	STX4	TSPAN14	CANX	TNFRSF1A	IL2RA	RHBDF2	CCR1	NCSTN	SPN	ADGRE5	IL6R	IL2RG	ITGAM	CD82	APLP2	PTGER4	CD63	ABCA1
SMAD3	0.551219403832463	0.733097967031977	0.727471175047735	0.724666961390677	0.283974605845139	0.669615776529471	0.596448834284264	0.620428792190215	0.541342794847915	-0.123922674971066	0.717474302689129	0.73627146035285	0.625815941744803	0.698799931180957	0.675501052084954	0.712933665266033	-0.295375095766888	0.540781145026327	-0.218072207167534	0.539159145144844	0.659191338141957	0.829934566192138	0.687588086050706	0.68512150174584	0.740862421021561	0.527030696943027	0.190144963372362	0.606003305638767	0.531216210060927	0.659625271072535	0.509905119309387	0.518068059848206	0.337706598329453	0.72648163164918	0.841656275347873	0.448826801413104	0.310868382496716	0.277192675925509	0.518223915092995	0.500950556444694	0.712725512761595	0.741796998434614	0.63197594632075	0.454463070768209	0.870367636116196	0.589813807752933	0.291793279595374	0.447607249418409	0.398330836486117	0.676076503679329	0.590599149370523	0.662900947271691	0.671722823184935	0.429042055386004	0.737498744680484	0.678989031424094	0.754037694938892	0.520792299480469	0.54380429381151	0.547674436930054	0.324821287288193	1	0.700916825808571	0.737269850704933	0.645534968816313	0.536635145909538	0.613485123448768	0.310284077819393	0.550825866594741	0.564333549655906	0.70526079457462	0.762004461330824	0.518496119683372	0.508623544431388	0.5663482801169	0.48500153553452	0.353005357212554	0.674332342417917	0.668552229798978	0.774828550170026	0.574691571658367	0.159928955320176	0.36303060409746	0.501722142896799	0.303516297583431	0.519795560255681	0.522891317081645	0.423994628823694	0.664388155809984	0.52343065358795	0.265153637602102	0.558457979876109	0.503949863018373	0.638828171589008	0.488216231224618	0.576466226722567
CD44	0.459641113724347	0.621595047971529	0.419985766398265	0.596608502095598	0.120080936007061	0.736457087423168	0.818134328311233	0.461360577032135	0.483054296861276	0.0455328854957879	0.895524827341034	0.733433968530744	0.800823535193262	0.601577775130905	0.56217896654625	0.72661374292017	-0.153243871169846	0.523137665307355	-0.100175225172329	0.410037360567135	0.838376708125063	0.808989805219872	0.618960394382961	0.867816285758672	0.652179876621449	0.482094049891689	-0.000965623531719046	0.779086697538225	0.412056879209079	0.552677253089509	0.425917042755704	0.679165542541057	0.435020628494827	0.755263349414906	0.84408993333036	0.298179418649923	0.153886006944975	0.555032625303342	0.466983821755637	0.334192212056432	0.675726473996639	0.667244157329971	0.72335287714027	0.761067806282236	0.851773692261611	0.829465900809328	0.143253526416284	0.746848907074463	0.350088886380926	0.59998004859831	0.747165740307129	0.754284918312496	0.546665998482179	0.164232828928717	0.738350771447828	0.726105009291586	0.746265673763432	0.601833443457981	0.401425290978027	0.605273342970772	0.168088717703243	0.700916825808571	1	0.766163740856807	0.574974245599758	0.71392241407547	0.693903648431182	0.530447588982809	0.314955383415991	0.700281125258065	0.530123750192716	0.752918605000768	0.504984653626622	0.442040197110307	0.494648892241338	0.563084616275595	0.590465841304913	0.855627364287971	0.821359791060554	0.758982303519204	0.610476914649858	0.212557072505956	0.253854687914257	0.650655203087901	0.226573063860048	0.529386702087454	0.424500314709435	0.320064565939162	0.808926405225184	0.431159603729557	0.423415462173524	0.505577806119504	0.576706533990201	0.717100982222231	0.402411450931736	0.755382483013461
ACTR2	0.767917117280372	0.8204444068754	0.728385113937399	0.789449795358671	0.505971672279973	0.782211239271105	0.488464962919265	0.784590590719825	0.595324401044123	-0.212723954009906	0.696250291512648	0.543073072887412	0.581983329961643	0.846506408387874	0.814788995499545	0.859786958836442	-0.50741160336754	0.743312847584372	-0.481683284433072	0.759055119901692	0.626380577101385	0.760277034557671	0.831190730952963	0.821069252250842	0.745532526721085	0.771799888119204	0.395671763134621	0.645462647185458	0.802833598454884	0.879337713367631	0.706610282289995	0.297068935363389	0.662413188010962	0.918905634446677	0.849824647414559	0.683013327066702	0.48025981087782	0.217770524591254	0.832247422028056	0.667518804779874	0.546687758061	0.907258501575675	0.929815116643872	0.640412077704974	0.755091648116882	0.737412792075585	0.546346824519542	0.62056213236366	0.675389684745534	0.667094729284689	0.630350182707613	0.880538886688908	0.766383601580106	0.394746944314193	0.793328430914947	0.709001381075432	0.757186825923641	0.853740926482473	0.6087618467777	0.677720964693381	0.609455703879408	0.737269850704933	0.766163740856807	1	0.887053049711161	0.67856168190459	0.928118832521719	0.686529206355417	0.727981025348122	0.84424312567936	0.808899017195044	0.893108547826434	0.876592965047427	0.330866510926242	0.83045354778666	0.794809125463369	0.721909002299022	0.827631386857354	0.932706373856731	0.891653331728168	0.895132233779619	0.566581381292301	0.606418301145937	0.777723446137198	0.646379102244998	0.709448923446358	0.813152442738091	0.695071450092392	0.845296697617195	0.78628461297532	0.724935043996876	0.835407450063448	0.75496323619677	0.595716359143606	0.790384213389118	0.747231306849071
CD53	0.904154922952349	0.916634237566491	0.852155670090193	0.914862377919088	0.775619113360326	0.802838043753092	0.247179973332304	0.912604506978796	0.672275965840395	-0.214332221428104	0.540801641534068	0.383300693455032	0.342757272206062	0.921583181559533	0.935893066984815	0.764096553489615	-0.546455290858353	0.756628743114117	-0.520906682805141	0.904313123312589	0.49238968389109	0.617071540222128	0.872305576501409	0.691028745803385	0.691659038619818	0.92634118756568	0.687424277307779	0.5268110601436	0.911363344017408	0.94635366894883	0.875319403036748	0.138991213829493	0.660940041639852	0.906584907629181	0.764460353248115	0.880239065439042	0.718231005800085	0.0254546194013115	0.921683581177244	0.861305986675353	0.551897610064166	0.923509476267577	0.809776042958611	0.409751483879109	0.645601572159226	0.445908981590843	0.756162841771615	0.320538554522588	0.807845400193516	0.71802364907926	0.500354074496232	0.763143360883724	0.905692526404992	0.627361652695478	0.709662858800933	0.722201961469684	0.683153594010204	0.795797541243746	0.71057943568197	0.748706354567077	0.837572597308565	0.645534968816313	0.574974245599758	0.887053049711161	1	0.493439023410652	0.908767869115811	0.406789849775352	0.916659888406553	0.845666609475635	0.882200969763196	0.783940260858305	0.923023475122865	0.442230900491268	0.940273004931794	0.775977754360907	0.42969106512546	0.627725765186007	0.762900664829517	0.863573297281969	0.940605325846311	0.737428096702381	0.822839256798188	0.649553377429375	0.779221101695751	0.659864810038124	0.939829717743134	0.878112871204123	0.694257789001741	0.926231723455653	0.652007268842921	0.929993262836954	0.656506578744553	0.474164744226585	0.934734255674424	0.449406641591258
ERAP1	0.44107864717267	0.471139512852971	0.299298475978035	0.464147688917293	0.14796343295402	0.574861385962021	0.567763931499241	0.384688265751079	0.384318448544595	-0.0588242452577147	0.602133055188952	0.577481657121486	0.631387335865484	0.5482105873961	0.466240176912074	0.59990198447579	-0.147288345623108	0.424533851584965	-0.169331752995797	0.43671097257824	0.626446562459461	0.612006131793147	0.482116329171193	0.736366070097415	0.554422647683502	0.377982526631948	0.0837542029265879	0.56346407969829	0.434029797199754	0.514010873384013	0.379191877803018	0.420792633815089	0.46767288299849	0.626757925015312	0.711060341072927	0.325076879282816	0.15765458372683	0.356871740882029	0.489256250602203	0.317725500350209	0.495632384339899	0.598042460630437	0.663824008199506	0.637976005828092	0.541207161955807	0.702051972051613	0.151600837388878	0.619964871131938	0.368585999607528	0.541149396037142	0.540415948045033	0.610313083986885	0.435118675542408	0.0297300122849601	0.578921804887537	0.508989771388665	0.648371316670581	0.534523623739248	0.379520457307018	0.453312395363876	0.246363304012409	0.536635145909538	0.71392241407547	0.67856168190459	0.493439023410652	1	0.634922555392385	0.600601815481384	0.279326962786347	0.652462101398344	0.480166819456054	0.681662357246268	0.548133522995803	0.13178607567215	0.447338985327147	0.518291433265092	0.662014084580474	0.739947625319241	0.710239359796007	0.580226541602442	0.576443123868706	0.306819263687429	0.297953338321877	0.504493976750764	0.297871598997961	0.404264680560351	0.439056270519304	0.348156272412864	0.653981618860158	0.421654204482083	0.484247002764617	0.482051334400031	0.497330619504697	0.530292864436025	0.410257813924681	0.655585355334478
ATP5F1B	0.761149894005921	0.801497917199368	0.734380251682982	0.79840285246943	0.568537002297033	0.803516664370994	0.396226794278824	0.788260092119003	0.515728054776463	-0.29000064078049	0.590838382434316	0.478605451125903	0.464753592809363	0.842091954066499	0.816826133742959	0.718986179390282	-0.523544565001995	0.639726541001579	-0.488518593785631	0.766101483556514	0.55309674887339	0.648457284819848	0.75324361763828	0.816546740531912	0.720280247588702	0.853038730389071	0.482338306465994	0.675055392641876	0.776020611522009	0.841477100553516	0.763874897307664	0.304749614805853	0.664059482285033	0.896401102123132	0.758238305421678	0.70471299738336	0.480339461907441	0.27247897424651	0.833542649024326	0.712622648590105	0.605978704236185	0.876276671681058	0.824075862509756	0.652329551754012	0.680695522718217	0.609891945366067	0.548996352850529	0.440084359168283	0.653588779867806	0.68999823576593	0.695390279176618	0.741454652207649	0.778101367867822	0.433597872937595	0.662799543134985	0.731490311597163	0.718531344844461	0.820251879813842	0.566036167150412	0.716367103866929	0.686272053479891	0.613485123448768	0.693903648431182	0.928118832521719	0.908767869115811	0.634922555392385	1	0.639361877157028	0.763247601130356	0.881644584907219	0.776843074727659	0.776483581709023	0.871076713329282	0.353629771868085	0.830442694769818	0.72017320130522	0.651008935345346	0.730939530556121	0.885175997099793	0.816127751461636	0.931700807557199	0.688910392055944	0.64913256757734	0.708956223945871	0.639964750070668	0.639843115228589	0.81878376622785	0.724356128503647	0.745927239020366	0.78379617703915	0.696548321569687	0.827419764888892	0.628299826558011	0.635154680504287	0.820633523189402	0.572292436150399
HLA-DPA1	0.216277341249859	0.218865013774368	0.139743348433353	0.161506426743188	0.0359327653624359	0.436079040505255	0.332442506342071	0.217734808570694	0.170336613523042	-0.168648628274884	0.418548401945996	0.328542413476288	0.451673520796192	0.358247848994218	0.240363039250104	0.432069026439965	-0.22628198532413	0.319203872831804	-0.2356843829916	0.230033170256803	0.331735258611126	0.356846623021408	0.282002393328802	0.620707369787723	0.334008561375442	0.273490988466802	-0.0940234982626085	0.430048464891962	0.316494719045158	0.39461349501372	0.185298021167774	0.213910693236675	0.421491082587089	0.458013990242336	0.442366467102673	0.152452907844289	0.0195909795520513	0.307407968661036	0.44685948113513	0.12437306905469	0.191720051142787	0.422720857151596	0.652573832235091	0.748832325372784	0.389573507484186	0.641893692180081	0.122606886412749	0.617590749914493	0.244436694146408	0.220385481483124	0.496496858594775	0.530003704151107	0.186177573716775	-0.119548694542858	0.3949492876674	0.3363811076081	0.459411591150763	0.588684100720716	0.181781895593426	0.277558437366606	0.139711592202325	0.310284077819393	0.530447588982809	0.686529206355417	0.406789849775352	0.600601815481384	0.639361877157028	1	0.214574944038143	0.527743585378372	0.304136080680431	0.525053011506178	0.531176686881182	0.00875243517592908	0.338630482616852	0.516707250413124	0.987718218673608	0.627766983063325	0.762018629652402	0.414025093833933	0.565895280584098	0.308328580574622	0.112521419772652	0.663713740809796	0.287717655208097	0.482524843203476	0.372071417808183	0.2060629369187	0.614728976210602	0.271282166720538	0.669815064354893	0.334127671755332	0.536657256975254	0.415473960611507	0.379366999516087	0.75287625601797
NCR3	0.833523309676318	0.838968845238571	0.875007599228995	0.855555380883576	0.822421329258635	0.657557058074118	0.0442451409761728	0.897710248261337	0.59647835238399	-0.294769695837808	0.323490286108658	0.261106267081899	0.0909454359066036	0.830778305113922	0.868331868879797	0.590514711800056	-0.59689854792482	0.61786589093625	-0.576405040946745	0.831956329143722	0.334882571747747	0.452826348506797	0.770394167432574	0.512406042267317	0.568419258857773	0.910028370441784	0.715628079723528	0.393107379599202	0.86285299600845	0.86660164230124	0.866595180878869	0.0116430390668076	0.51768638196097	0.791988525530553	0.568125475835769	0.892593389268275	0.745563070937085	-0.0879245645907891	0.830943266207076	0.82900443929597	0.461327513301985	0.822862907320113	0.627860150379649	0.200047153643578	0.498666005869968	0.233440143160425	0.793208920911223	0.0632268092818381	0.71768445857379	0.595955411049871	0.383150602123922	0.590754615914688	0.838614525131044	0.689039190474628	0.53654806478148	0.634548604722543	0.515396841061241	0.711987201592738	0.609395109041547	0.659029024532722	0.865089392824052	0.550825866594741	0.314955383415991	0.727981025348122	0.916659888406553	0.279326962786347	0.763247601130356	0.214574944038143	1	0.703343334331585	0.764499981621348	0.587142962419604	0.83432821011426	0.45713767235033	0.876366599483305	0.667930837520585	0.22581158045778	0.407158346954735	0.565521922296144	0.753101715373091	0.825209810515341	0.697373484685963	0.803178536315343	0.442031956666093	0.724372258671749	0.519606052034061	0.885438018112758	0.840664711690135	0.502553031773052	0.866749881252659	0.464316560459144	0.847037670901792	0.465174456046175	0.36345091252489	0.877923168107142	0.210359100888756
JMJD6	0.793471195452144	0.829721241367499	0.663044544379894	0.794090969272367	0.598433747933228	0.847257989457039	0.389848613898278	0.773407334542928	0.688182395546288	-0.149608798336217	0.634332323127564	0.41367477605649	0.483500011868351	0.827681533094992	0.829445127557395	0.735580764075779	-0.324910595361436	0.704573246519705	-0.307393192007161	0.748684303516483	0.608743777652338	0.644435841361822	0.757153121658079	0.798113895643911	0.716735784570039	0.796695627188047	0.492709913656537	0.592740694146219	0.756810663850153	0.80078048659136	0.669542336667606	0.310393382145364	0.661668691385893	0.844861907158826	0.769340257498658	0.706039952313798	0.519119223099031	0.217887229851818	0.819675056433569	0.707116459591596	0.609140436383641	0.833340461306822	0.823930360566381	0.603748871301934	0.683569237431113	0.598633670789731	0.504204717637739	0.469525053326156	0.649682231625578	0.685792535632179	0.6282719881064	0.768415999314557	0.788563672399425	0.420705269463047	0.693301466068053	0.797777534963841	0.655592214155902	0.825846673229154	0.47190356570577	0.665378051496455	0.655271313233438	0.564333549655906	0.700281125258065	0.84424312567936	0.845666609475635	0.652462101398344	0.881644584907219	0.527743585378372	0.703343334331585	1	0.757597999012311	0.727876445625702	0.845205508375321	0.40969913076253	0.812846938305596	0.730832684190595	0.570765467014603	0.735402872723569	0.812816533088754	0.856741385622099	0.832696145376556	0.617356262589387	0.620350038200276	0.634178092992944	0.547630803590019	0.579845598351544	0.776952754314732	0.728329215123699	0.71421093858327	0.784572617232159	0.602294664299967	0.824906887798746	0.495214928504774	0.550033495242766	0.776944779812515	0.518431492915586
TSPAN17	0.917281150430002	0.898916784493478	0.810220181858495	0.872637183148926	0.717669100789532	0.741670530831344	0.265573437692401	0.861078330570868	0.768381129464834	-0.0747034610949694	0.519868960121202	0.34505801750578	0.464062782051396	0.859396103053443	0.909128361127071	0.82029516768611	-0.425074670125877	0.850382374596952	-0.403320936303087	0.911308364710948	0.445034329911506	0.686111275081898	0.897183087468201	0.547712274302598	0.648723167339476	0.764548332147396	0.722038404326441	0.361104900290522	0.897056855366967	0.898013031458604	0.705677853264695	0.0212595785101665	0.702188391798242	0.789150348723671	0.813038077382571	0.81919462225717	0.666458539476643	-0.128987118357529	0.892639031798062	0.864863405212626	0.462635430266791	0.882367301425393	0.817009455370042	0.270717586336019	0.632330582932592	0.405481016714425	0.668228915133925	0.375385462977895	0.79794445488041	0.729106979069275	0.318459869576441	0.78269954612351	0.884236365458672	0.559954512290467	0.811160961486612	0.598781395769433	0.663346831183987	0.683521780100772	0.760347895096981	0.569440206419531	0.746774773714288	0.70526079457462	0.530123750192716	0.808899017195044	0.882200969763196	0.480166819456054	0.776843074727659	0.304136080680431	0.764499981621348	0.757597999012311	1	0.842716735736168	0.833545431242822	0.3004738831241	0.858834911115561	0.680216569475496	0.335898236897503	0.585459677285893	0.694879857683439	0.831196249732016	0.777277182804986	0.582423571260625	0.772805585224248	0.670740110072033	0.709582356564351	0.691643142748338	0.877989009504166	0.869182376427328	0.59942026965955	0.903624406402005	0.615787415281759	0.906687766044671	0.630440086112434	0.324922113917981	0.826217362955714	0.436873311104245
MCFD2	0.762540450780046	0.795158020194704	0.637390074883267	0.758864372394207	0.43950221145926	0.681165554168522	0.564453193483732	0.690863066069573	0.65125281584373	-0.0936234630439437	0.766164599408535	0.587342757797777	0.644520368442143	0.829577241442576	0.799968767737557	0.944875848825198	-0.422092041260062	0.804534194878931	-0.405849568425409	0.747909385562925	0.681799000938728	0.847455448856505	0.881421892060905	0.7205526393213	0.657034809098693	0.637016387148996	0.378551029261185	0.54464419378086	0.774409847052971	0.851192194480145	0.64600309638806	0.248536593077047	0.645275872431037	0.848884170012201	0.90861075263314	0.624413193546552	0.489204401881014	0.108503870295122	0.760677261976002	0.606904088574158	0.490061212411732	0.868141892467522	0.920247872849794	0.432886437396567	0.730981109861187	0.748415308218305	0.521579022335228	0.721645701118472	0.675777258567468	0.69678484349219	0.4541103177781	0.910680564737843	0.772206479025778	0.31210115168094	0.90711305865542	0.595826684187406	0.776206431416143	0.71132746617967	0.663843110482572	0.640028171971594	0.515487660444101	0.762004461330824	0.752918605000768	0.893108547826434	0.783940260858305	0.681662357246268	0.776483581709023	0.525053011506178	0.587142962419604	0.727876445625702	0.842716735736168	1	0.753793798827958	0.257612497633428	0.731929642422681	0.723191083724712	0.575478156201537	0.839051943533133	0.824283729216035	0.840559532070168	0.758251831782363	0.380266802741102	0.61975805373855	0.759036493268688	0.612750425216577	0.636497330438734	0.738042934978906	0.658769232368851	0.845864581126446	0.751928309810374	0.610901337210985	0.797153714581575	0.760053598251448	0.459950107851936	0.684987429071526	0.757245151976821
NOTCH2	0.87880090850647	0.838399897591125	0.727894875451601	0.797819926111936	0.757770860535384	0.738938936434117	0.190313643382029	0.880679089487049	0.641486177645824	-0.215656922991125	0.457626471566949	0.256136979031623	0.335913581168374	0.841358287794325	0.860588632053142	0.738176691046691	-0.513442692916643	0.774771352133933	-0.512754833634847	0.856953763068742	0.4348054716137	0.503498713290943	0.816843157491574	0.639650557000614	0.627452101959843	0.844168098135426	0.65146363816599	0.432881829727183	0.903949947881044	0.902764352440604	0.754626209273596	0.0148086378695336	0.673308640553764	0.847532331583732	0.687800843452148	0.859613186114394	0.679094818865993	-0.0375131792011419	0.924196127583532	0.793943238927839	0.389658797561764	0.843284476653814	0.853399730364581	0.431883242738425	0.519617116122173	0.471822319112054	0.711362927124556	0.38321476241405	0.828692394355565	0.585919301854299	0.411900511560127	0.767244887461114	0.828719380907372	0.503418198256967	0.643568399243915	0.65409985625503	0.604949806024732	0.827623017725152	0.647648350277588	0.63787520154946	0.816542834308443	0.518496119683372	0.504984653626622	0.876592965047427	0.923023475122865	0.548133522995803	0.871076713329282	0.531176686881182	0.83432821011426	0.845205508375321	0.833545431242822	0.753793798827958	1	0.274427454994223	0.906171025208845	0.782611044268498	0.565057010448792	0.591317585149021	0.7783449213577	0.801150908362464	0.897412487773024	0.774871574260985	0.751933877586199	0.655587320572272	0.75680020279703	0.599615577625466	0.932609600999847	0.85655287936293	0.662956744851048	0.902851815792309	0.721843606149835	0.901591444393597	0.649271502402873	0.369004983952828	0.92024317054424	0.485583316713848
SORL1	0.297242656699877	0.483515813477464	0.441148432411399	0.513886533094308	0.27664228536358	0.545947814295294	0.274003762533492	0.3660657136289	0.427915307910239	-0.0487650549675834	0.482413318720662	0.471214541331057	0.177796464646978	0.424629182580219	0.457096384950343	0.269172441684717	-0.0766289529227796	0.218918259948087	-0.0264896252299896	0.261176587532886	0.45211323267833	0.344944970314236	0.322242175404152	0.463237398587502	0.397380564652607	0.507022496410058	0.133299835537991	0.459502664218442	0.281168566518373	0.38430797772266	0.461318117895923	0.505596642505383	0.0222713544402903	0.48533180755173	0.440638967104251	0.363765547115232	0.373233953847106	0.333688954947728	0.278529930218375	0.27517734593067	0.574490203624441	0.417605242803494	0.206170912016858	0.292126082194569	0.632460942609023	0.186303378739294	0.337777472892151	-0.015015941352401	0.241707045646015	0.492828917017904	0.511335629814162	0.250846750190051	0.443129420054546	0.418414174892418	0.328170290239355	0.524970248214505	0.369705994718685	0.24353949439053	0.254147141659133	0.575932330692586	0.235010582313786	0.508623544431388	0.442040197110307	0.330866510926242	0.442230900491268	0.13178607567215	0.353629771868085	0.00875243517592908	0.45713767235033	0.40969913076253	0.3004738831241	0.257612497633428	0.274427454994223	1	0.384257190203162	0.336211175749575	0.0265606787540026	0.362308288518869	0.293249529672584	0.489190495244602	0.419408750045631	0.128150963832748	0.289709507823038	0.185796389631332	0.204187658777751	0.249674740753153	0.314470891880605	0.240548670272275	0.390045903034568	0.305246147877235	0.0119263113848962	0.283369931902667	0.160847828191915	0.534956199650324	0.335855354614107	0.122952688451528
LAMP1	0.942256127706087	0.907996018109293	0.801390012334676	0.896418570435886	0.845176027252571	0.790385298407504	0.12013621776011	0.909497867638706	0.679262097855081	-0.153276603041867	0.430090344461401	0.240086658968546	0.279912878985591	0.885786817465121	0.934882893719471	0.734145458282209	-0.489171620517382	0.775639626229811	-0.477665376949252	0.937073688918974	0.361794842502766	0.527404549107631	0.868165296903458	0.581873824138486	0.65299112108684	0.902190386054455	0.780312456203985	0.404286241607753	0.948029922613918	0.930721328287434	0.83474500471543	0.00171821348341132	0.771999194591545	0.857853616805329	0.691260147090221	0.928635136714291	0.767778637838948	-0.123071974074438	0.945412792895045	0.903690964011458	0.429377905717909	0.870609830821326	0.798309692482439	0.315843986596899	0.55720647763274	0.350847758207674	0.806263440484269	0.256544964249484	0.852151726857031	0.681382708994432	0.362729622990636	0.743513742864536	0.862064133304324	0.672459395387726	0.686743531140092	0.613112477434556	0.51803656842839	0.772887192882575	0.676017557828	0.677273177809553	0.861279427534243	0.5663482801169	0.494648892241338	0.83045354778666	0.940273004931794	0.447338985327147	0.830442694769818	0.338630482616852	0.876366599483305	0.812846938305596	0.858834911115561	0.731929642422681	0.906171025208845	0.384257190203162	1	0.824539339956669	0.369632865005244	0.527646921320112	0.677443428597753	0.863281560929043	0.876717801743923	0.66036833156115	0.866821980539021	0.578093095543211	0.802582788292442	0.656141520950556	0.940031099738044	0.933464245657141	0.573853589062178	0.96075682639005	0.696426899082877	0.958367849153302	0.602848489426979	0.341738503961979	0.929545404843611	0.349334981163548
AMFR	0.764658759871693	0.726618927225234	0.566609729857164	0.68800662626452	0.618976175249239	0.720070209732787	0.222312247474317	0.690210132356003	0.625032826384295	-0.0312263291817058	0.539605026361688	0.32076235179108	0.35630716758792	0.759757712935053	0.764931695078211	0.75927872353294	-0.397143602372686	0.717872042899765	-0.435866172103009	0.764753719794675	0.465013513195199	0.53765024124499	0.794140278502909	0.651994201596847	0.499503131723068	0.741427261689432	0.511547505285616	0.41900352265885	0.830056253500319	0.84445248661293	0.684539216101723	0.049303615013706	0.728641051441402	0.771094827733364	0.667246026020069	0.717148059768817	0.660348640310168	-0.0071012511531557	0.813257675191103	0.669455644752634	0.274238764737807	0.785823848048515	0.817715012205672	0.412344899502401	0.556803233657352	0.516245203093189	0.733222857830252	0.492063925780195	0.725886274570855	0.530319169010431	0.366549090921144	0.786380633812117	0.654666280313301	0.469543599010557	0.703920815464148	0.496084789495187	0.493869083498714	0.759918122876423	0.593489727952256	0.599140748066452	0.657738791338514	0.48500153553452	0.563084616275595	0.794809125463369	0.775977754360907	0.518291433265092	0.72017320130522	0.516707250413124	0.667930837520585	0.730832684190595	0.680216569475496	0.723191083724712	0.782611044268498	0.336211175749575	0.824539339956669	1	0.557435955389751	0.633988071768053	0.70115750482207	0.823527327033773	0.821962036757116	0.440984584522268	0.728255474983608	0.657948102666734	0.707852708504063	0.714618443092143	0.782616017582531	0.740195574525872	0.702517961851753	0.802437915026602	0.687550131970903	0.824772294263406	0.625267863784765	0.312899610920313	0.747549485560727	0.504703094771491
CD74	0.261999578973321	0.269756301280416	0.159234494981617	0.205981689158056	0.0472828457660045	0.475506899659965	0.399258416571004	0.259403241211164	0.222765639244826	-0.138308047062115	0.483043757058511	0.372478580584234	0.520678822027545	0.392410237663504	0.28552175724872	0.497625731822617	-0.218190758466224	0.373247406318275	-0.232199989164203	0.260327270409734	0.405506547093921	0.418013781256259	0.337767684171842	0.669282644682959	0.3852085992399	0.294479293600144	-0.0960263920715625	0.46637092256423	0.348148187599814	0.432250763867225	0.205787474530157	0.253108419775265	0.4453004375666	0.50524841300011	0.503410959189658	0.17973919299156	0.0465951740649585	0.325389086537373	0.46762411212835	0.146307828960552	0.218736227458972	0.46497300864047	0.703654311028019	0.76819882778559	0.436108847348569	0.713722651253092	0.131333350115912	0.684442704810657	0.282413692830437	0.248673694415482	0.51747980726496	0.597305222905348	0.227857522220261	-0.116128768152203	0.453144278590213	0.382414992956643	0.508701298691032	0.637037469055734	0.20170937539766	0.313495956196749	0.159293897671005	0.353005357212554	0.590465841304913	0.721909002299022	0.42969106512546	0.662014084580474	0.651008935345346	0.987718218673608	0.22581158045778	0.570765467014603	0.335898236897503	0.575478156201537	0.565057010448792	0.0265606787540026	0.369632865005244	0.557435955389751	1	0.68144654320195	0.801391641353002	0.470208097197829	0.586173562597106	0.304314488980322	0.134153765912371	0.695544718484616	0.290167329087885	0.487292570449054	0.393107132436764	0.229128641848112	0.668967238362965	0.306341752790499	0.659570162908326	0.37190946173622	0.555814142674689	0.442140446898002	0.388518048287588	0.790991825017658
LPP	0.507005097013908	0.607423478880284	0.467834155574117	0.583636455653101	0.138192819430607	0.60055763577816	0.724743144985573	0.481477585980402	0.544757805825331	-0.181878912828971	0.853261791628583	0.727792940686585	0.664615007161733	0.662398736598501	0.60924119438872	0.831237783407105	-0.371742428992158	0.573889831767862	-0.371556101108641	0.469556271014196	0.809365779954676	0.854150742968304	0.675331918214704	0.828040563889094	0.611318532553232	0.526869020209448	0.0436518977776088	0.716865349804699	0.54006424168178	0.663442211126067	0.508996480103512	0.496997952047684	0.445209858274857	0.797089279801897	0.831826138848905	0.397890120648747	0.211279264226219	0.464319555329808	0.529838721937985	0.327998204276006	0.588035219381375	0.783171970277916	0.8193437843087	0.632640562591149	0.764301320962601	0.893097284955479	0.255098369692936	0.774860460240259	0.395977071834833	0.622293748988179	0.688663019895467	0.81759315067947	0.570044335804156	0.0326053538485247	0.785605876162496	0.64398919701776	0.697116468324937	0.711693381833092	0.333102305199641	0.601622729485992	0.282478174220721	0.674332342417917	0.855627364287971	0.827631386857354	0.627725765186007	0.739947625319241	0.730939530556121	0.627766983063325	0.407158346954735	0.735402872723569	0.585459677285893	0.839051943533133	0.591317585149021	0.362308288518869	0.527646921320112	0.633988071768053	0.68144654320195	1	0.860249053494234	0.781899557564898	0.680743946023033	0.288384256253441	0.350833361710875	0.66987065315567	0.394204017626577	0.537975227921105	0.494590308449026	0.380068444050034	0.933470512436114	0.502191547146097	0.507347628115253	0.576924426663207	0.630905249994344	0.674484319552924	0.462241771532286	0.841169408557561
