""	PARD3	TNFRSF1A	TFRC	EGFR	SDC4	CD9	NRCAM	ERBB2	NOTCH4	TNFRSF11B	CAV1	ITGB8	MET	TNFRSF10B	NECTIN1	PVR	SDC2	RIPK1	LRP6	IGF2R	PLXNB1	AQP1	PTPRA	ADCYAP1R1	MYLK	TSPAN5	F2R	APLP2	LDLR	CANX	CADM1	INSR	SMAP1	LPP	TSPAN12	SIRPA	PLXNB2	KCNJ10	CXADR	ADCY8	NECTIN2	LTBR	NOTCH3	ADORA1	EDNRA	CNR1	CD99L2	LIFR	MTTP	THY1	SLC16A1	IGF1R	SORT1	SMAD3	LRP1	NOTCH2	TNFRSF19	PTPRS	CD81	TGFBR3	NOTCH1	PTPRZ1	MCFD2	EDNRB	TRAF2	GPR37	GPR37L1	MCAM	TNFRSF14	ITGB1	CD44	ADCY9	PILRB	UNC5B	GPC1	RXRA	SDC3	CD63	ITGB5	GPNMB	ADGRE5	TSPAN17	SLC16A7	ITGAV	NCL	ITGA2	NRP2	LAMP1	IL6R	ERAP1	SORL1	NRP1	TSPAN14	TLR4	IL17RC	ITGA6	CD74
ITGB5	0.881307871845835	0.857127776402145	0.578611371460686	0.817726306502281	0.682057781069471	0.725427138070673	0.883325530004609	0.842606304220517	0.87625300212282	0.741146497571859	0.322858419480497	0.906022145285572	0.349983247372604	0.884766625570195	0.885013607492341	0.743588864874411	0.86453714476962	0.853947748088146	0.874200421030738	0.899930776927742	0.862153235791345	0.895659403469313	0.900719159187944	0.768885507970173	0.842988255873259	0.901676262142311	0.802448748866344	0.936946691042936	0.88902783619742	0.91374569593083	0.894585761399129	0.655178512782971	0.861595636951338	0.891426669170678	0.864419196197358	0.81780948692119	0.873314753264947	0.821501780432321	0.549462484033172	0.574378331003184	0.849254392163223	0.874622304575834	0.404187050170129	0.851391124764982	0.647686448783584	0.835322331569681	0.870478310045674	0.862623982353952	0.880030351422361	0.813559904083104	0.735162656604194	0.78024598671323	0.882275709636306	0.888409261034686	0.791267309255017	0.880832818573749	0.852460664532049	0.782959070604002	0.883341901219881	0.583894546353978	0.890141241518294	0.864350277955239	0.884197940068819	0.85568049966983	0.841663278796812	0.874768418147664	0.73245954600026	0.878995468846903	0.878937690968006	0.953782867562517	0.823027526391623	0.88246255628651	0.874119266598728	0.188803125040339	0.90378482549562	0.749123692001384	0.874346513886227	0.884159054240813	1	0.524066976872264	0.89193679024325	0.758105093019427	0.893554704195934	0.877472643025954	0.885151189599261	0.908691486686204	0.856227367883951	0.93072729222308	0.756685437538332	0.852411581494643	0.873874206764196	0.886657834532525	0.8843784043812	0.859248479607863	0.877681472678378	0.861192389954032	0.221083613222746
GPNMB	0.57926441364747	0.511997402699876	0.851131187164115	0.71519493238532	0.875513866244057	0.650454136357172	0.427391220152182	0.536269151212024	0.465028480229673	0.648815392615338	0.775102086575621	0.372108771127635	0.8058584094691	0.629124663346916	0.457251452677542	0.739968652169348	0.724643806169041	0.65565948028108	0.527448854990094	0.662066955833192	0.341948086433438	0.466524719656939	0.507611930469497	0.476966717963238	0.429557826138361	0.358707500363792	0.541406952354673	0.524382925032712	0.635070855195977	0.674515856668225	0.327931225932031	0.594321394850657	0.609685972882678	0.647082208023266	0.313167696510516	0.753832729605675	0.61422392554712	0.184677087552976	0.787966210119973	0.776502695342041	0.621737890629036	0.597016655894355	0.788434604745473	0.357952226512644	0.739246049626622	0.497157615729573	0.369378481978888	0.400410664990839	0.355199467339531	0.136109135415262	0.856084745948976	0.618810030677071	0.506428762320702	0.380369865965533	0.759891771360981	0.539135444078573	0.341905816489773	0.558385285991813	0.379809621646998	0.720995373517955	0.35501299947663	0.297773617768756	0.654438174140681	0.240041748583782	0.408265623366772	0.391830016790938	0.124541197609797	0.456778244135633	0.357057616877814	0.546908796326124	0.574126321115896	0.510210053601206	0.562305042077858	0.836568122157012	0.526589351393954	0.706872934494347	0.24856854886942	0.486965666718566	0.524066976872264	1	0.593871777048381	0.597083011885438	0.515884411321634	0.346273464980717	0.643957940178089	0.376666579273829	0.288572245288435	0.534549075125208	0.412867431115718	0.401566844030262	0.431932669122351	0.717180562931627	0.528975766168885	0.4821183805751	0.444168977442125	0.218149940581062	0.24148704178382
ADGRE5	0.865116158389876	0.827648144912598	0.670554379625286	0.885569188174765	0.736842266718276	0.784372878777543	0.822291592111868	0.828662802163431	0.79417084324384	0.783260915527623	0.444133139102957	0.867864515145469	0.442963603952868	0.899391896294164	0.848659356773975	0.776548187034233	0.909267997758704	0.851389103301188	0.841361830292244	0.838903093942458	0.83924548586081	0.825607883363264	0.887713613955528	0.768223939799042	0.825899345354454	0.882381995984417	0.737241408813964	0.915851265339018	0.923041783998357	0.930318217248743	0.863170529283067	0.586378872252355	0.889002801379612	0.868134097092611	0.842947051702803	0.853352852004078	0.848795048042893	0.786498323273145	0.616704868261715	0.646324554537326	0.849004559015716	0.856034265718829	0.517744658612209	0.809259329841563	0.671131681505752	0.774927030135448	0.821848286154705	0.838370685879158	0.859273918655449	0.764722467574862	0.814547866531866	0.768796432607687	0.862633589248671	0.838729018855639	0.829953028374388	0.868212680444838	0.815155523331886	0.758194100928935	0.851710856559991	0.668971248327502	0.850290079059674	0.805914224062056	0.890920946743982	0.803660312124797	0.857288825886745	0.818601971933573	0.734824132764151	0.813682250714871	0.786125398063656	0.921919044007287	0.783927178524838	0.850194199407397	0.896996230174505	0.323650816597193	0.884796180641659	0.783522396977687	0.821719429896622	0.889739573094642	0.89193679024325	0.593871777048381	1	0.724860967823581	0.880348324347739	0.813733933890319	0.915916757414164	0.860393742467886	0.775508805536949	0.873506317598061	0.674269339112844	0.83003849345047	0.814717371688576	0.845908614734054	0.834744529576584	0.805119690364264	0.849966678663358	0.773123823224393	0.130850510432171
TSPAN17	0.790376792832644	0.815735901157223	0.694206918720744	0.735698242517528	0.7766895724791	0.801485525631689	0.697228000145525	0.728076899643515	0.691088554143989	0.753685132731997	0.56447011564592	0.674274979211138	0.570652383387803	0.833826232349852	0.751190963614804	0.813400905989274	0.814199042944493	0.795202088337616	0.702743097458922	0.77177306643129	0.691293316818413	0.726830443418322	0.809892287323717	0.692309550406535	0.677288007886626	0.690002632336456	0.651060681318543	0.751712949085458	0.750904597188643	0.823645137094527	0.679369457855451	0.540993618522679	0.835495141272696	0.8165933040391	0.643621238717678	0.824015329998941	0.787124877643449	0.581042557850846	0.707020509587487	0.624451548597938	0.80324749367327	0.832588375270484	0.598202902642861	0.725542025421162	0.713325604257307	0.72895716855233	0.705459376015179	0.689695271937584	0.666891584417835	0.582390482104113	0.799096222898873	0.777141796820524	0.763658647630873	0.710648178984406	0.811560937980175	0.742562060183753	0.689037617479558	0.619194821098026	0.748917448069137	0.676810569549256	0.650296023195165	0.646819195481283	0.843792839946756	0.652794162355045	0.713368243271493	0.723280555820674	0.502596832866985	0.651110064161315	0.730331012832561	0.777160604499644	0.779941193288487	0.748799208240996	0.660624515334779	0.427572323652036	0.804572442991164	0.771289808383435	0.636990558612509	0.802700434126742	0.758105093019427	0.597083011885438	0.724860967823581	1	0.781934805176827	0.677944440108265	0.794891537219954	0.723801543878417	0.674844500235331	0.796576001381615	0.69101291851249	0.708046713731564	0.741907999529977	0.746278971158716	0.657902383780634	0.715933434457703	0.746524494904764	0.601156430982678	0.154658985205104
SLC16A7	0.898919159758304	0.879278378499287	0.612480954468157	0.839893487592791	0.720593044854619	0.790465156137582	0.880057214916088	0.85830149864883	0.785873595548201	0.827686128867099	0.347521491815163	0.91109742489724	0.335942589849463	0.913887752406014	0.884504435383723	0.74994783157016	0.884177623030814	0.894819539644784	0.868196570519556	0.87542690763242	0.885256281043028	0.871570477160761	0.926662303120868	0.841451991210695	0.860782054079416	0.918179276093489	0.720806601506343	0.941747350450157	0.898683188454048	0.915873214883115	0.90338010668229	0.522788652636838	0.858393082337122	0.903793559176821	0.891467831721632	0.876258655703639	0.894634020899281	0.857194686449414	0.573300471793594	0.594246416498072	0.82606778706839	0.880199293609068	0.489644317242677	0.879607744113659	0.721140063286547	0.852384325639036	0.888857515584942	0.878028040028067	0.895731773055362	0.818168093437615	0.786930836371734	0.865295862385928	0.910459631868121	0.895790099530171	0.854328004895639	0.895317480107467	0.872534156112285	0.763512109729637	0.903995971939458	0.576608195840325	0.875901668122629	0.8821145413106	0.899292299655358	0.8787354021614	0.835316678224215	0.89371052546776	0.764502066406919	0.810629720879272	0.855964625338096	0.926711826602181	0.827895738383298	0.932575296298562	0.843219081708095	0.222843897870025	0.91861012469227	0.754373445503435	0.889076605870659	0.88926388823167	0.893554704195934	0.515884411321634	0.880348324347739	0.781934805176827	1	0.90351960553501	0.911389209826521	0.908246951723054	0.86540665890416	0.911381382661074	0.759902610548222	0.875492044978932	0.894756236321301	0.832554601889633	0.831566243989612	0.862152406325721	0.875655156395128	0.846783337645676	0.122448701658287
ITGAV	0.890941943315059	0.918819762909176	0.442336285164884	0.734341401772019	0.559998512263979	0.694281338501256	0.961948257362494	0.878083334580083	0.794297865385111	0.751274551080535	0.10260073695573	0.966940847360285	0.15293149761504	0.887736263400513	0.917357202055505	0.622081938718945	0.8044411499117	0.875972178877986	0.918966382080497	0.852927179666725	0.924212637992993	0.912493364849673	0.933727298061689	0.830793284147773	0.859846079107997	0.932454134201242	0.67353055356702	0.956831562272652	0.838249805057819	0.868320662073412	0.9418412454935	0.459383425515597	0.816119166690005	0.882052994132537	0.927083187169113	0.793889950122311	0.896594333059477	0.932057486490099	0.450503053065106	0.536664658659603	0.817259487319688	0.879689920336299	0.260396814731766	0.912408429496019	0.615844433833133	0.915759911073905	0.955835669712448	0.932470827308052	0.961983084382469	0.899252793151354	0.657545211046613	0.833705647891445	0.935888350060683	0.942411792940503	0.768732405577055	0.931718829253208	0.919159789430815	0.797680417817738	0.950873502230758	0.432158625319627	0.932134220270258	0.977891664742451	0.866029310908153	0.951010152913626	0.801388071172277	0.974846241245572	0.78514463568755	0.791713655035808	0.925985346135319	0.930371706846426	0.875851199692751	0.932426396312258	0.835904126508808	-0.0218070355606703	0.878886105964508	0.682505333871907	0.968294144709883	0.893076839718893	0.877472643025954	0.346273464980717	0.813733933890319	0.677944440108265	0.90351960553501	1	0.865153002260971	0.947469103639821	0.973348184864864	0.933152530463952	0.866384455974746	0.942392177209522	0.943419416806092	0.772084723890412	0.856047554493279	0.885567422880181	0.883218355819771	0.92668159133855	0.115367338978481
NCL	0.933709350356216	0.903896231745545	0.764428516871414	0.9254367860831	0.807608450446272	0.864058420802464	0.8836219543276	0.877301732352315	0.809864922820104	0.881708972737315	0.510034633709597	0.895351608288958	0.520606207941443	0.951806416065371	0.89153850787162	0.851206819048255	0.960581546231755	0.952384845977748	0.91357013850568	0.891868784470158	0.848566927029137	0.837033854042591	0.943901195383268	0.825199856799949	0.84719675906901	0.886906879696683	0.734095130645547	0.938723381704011	0.921510670386096	0.975648426240785	0.862760177829663	0.558903414433555	0.9477399559861	0.939977529698533	0.871917625347891	0.922386778147983	0.897779831283613	0.79222801154484	0.74070165068957	0.719916340372818	0.881396416128885	0.926540448089765	0.607276988145718	0.850178120235366	0.764536465828298	0.865907559715291	0.852505170194436	0.874495542895694	0.863050766121131	0.776324089636396	0.888155060443943	0.856255637595884	0.905489256210567	0.888656290088831	0.915497348457566	0.922236527790688	0.855764222712582	0.811376364320945	0.895498856474164	0.675493604460225	0.866575466840292	0.853633123685715	0.966388604169428	0.839889811872124	0.876821134222766	0.860963243091339	0.717808876137191	0.80086797844863	0.825446325166564	0.947350687927804	0.872412428219535	0.907366075231755	0.888393646300748	0.380396678221178	0.910845751982349	0.854665853108911	0.839158369646001	0.936651820195775	0.885151189599261	0.643957940178089	0.915916757414164	0.794891537219954	0.911389209826521	0.865153002260971	1	0.879332380124032	0.834533793319356	0.932447069446574	0.762096123206122	0.85494444624237	0.847932128739589	0.868975836521487	0.844481014106564	0.836878636061426	0.884682319273755	0.78846166428591	0.112053055303074
ITGA2	0.906349228264205	0.905573791347972	0.49986142315181	0.800653070991519	0.589373909407269	0.727939504516219	0.930701750540356	0.893726273702629	0.846900469971158	0.780187110165631	0.193026383414955	0.952883573011293	0.222919112552561	0.909044912920329	0.909749304192296	0.671555993665559	0.827831375789029	0.869119039271422	0.913070483289597	0.871086882116247	0.939209223120509	0.910434899775371	0.933737116519781	0.820566890533806	0.847689528145114	0.953361190870244	0.722182271210578	0.955016994953933	0.868447217776681	0.883990743522051	0.960443805103873	0.532716951032325	0.850290952838788	0.886458370940644	0.915944277012399	0.821439298413811	0.900498180720786	0.905801224342434	0.505084207657197	0.53593215032565	0.83804926249833	0.886496314459336	0.339521907839203	0.918230231402557	0.642385495202916	0.860293521898414	0.937447106358668	0.931103745380312	0.952774876267151	0.884549063064721	0.693483562578871	0.832928558146359	0.942505795429492	0.91882822101052	0.787820735056094	0.927609360182922	0.917314675469183	0.801685767279777	0.943987569020702	0.4885151438853	0.956084244940692	0.941208768730445	0.881541773611776	0.942633123985077	0.830204789593178	0.941051147011538	0.798579499157123	0.822255871043744	0.908599611712352	0.946163975454445	0.842928692347637	0.909064566618549	0.884438798803415	0.045542634446815	0.897325762949735	0.721572307635093	0.948226799742603	0.894867865881817	0.908691486686204	0.376666579273829	0.860393742467886	0.723801543878417	0.908246951723054	0.947469103639821	0.879332380124032	1	0.925467626709386	0.930766257791266	0.82793181844295	0.917966657472411	0.911019775809034	0.816344564659224	0.860653153208385	0.853499247374849	0.899428033298537	0.917138018905321	0.102435830979284
NRP2	0.869317201098306	0.918595603180359	0.395140689319857	0.662682387800496	0.524558049355453	0.65719882904308	0.953523248076907	0.847880179930966	0.766371687533877	0.688561297208077	0.0775281839676475	0.940308119754464	0.148972653724181	0.858712547050765	0.925642417146485	0.584940230450415	0.76359360280666	0.853111889067165	0.887719112300113	0.819508068430817	0.898058863145097	0.893264679417805	0.912679916355465	0.777762031236578	0.826941759192786	0.893895629637304	0.629564118996005	0.92322523713203	0.785345835927468	0.836064200282258	0.912933852467081	0.411024759251311	0.80077558356627	0.870781104720482	0.885725514291846	0.748157638929781	0.85973164892061	0.903655598281885	0.410545511891313	0.485595485880175	0.817234364169328	0.880260764662018	0.205457769246236	0.880229679016343	0.583061866729737	0.919782794225081	0.953074493192369	0.902077602219154	0.940285752368535	0.881586778008737	0.603553727948141	0.824181893698869	0.916071726582763	0.922147814887477	0.721649595442726	0.901303646208601	0.897261086270245	0.769142221142119	0.945763907304323	0.398736390189969	0.894361325037805	0.948756450632158	0.842184264062893	0.93889945661417	0.788397351077428	0.961491120963369	0.725273861304227	0.748326183368886	0.924091771054468	0.895517844945481	0.895754801416163	0.918900171476625	0.79959893569601	-0.0805507422268867	0.858867451446247	0.669151445759553	0.946892146382632	0.888145271336158	0.856227367883951	0.288572245288435	0.775508805536949	0.674844500235331	0.86540665890416	0.973348184864864	0.834533793319356	0.925467626709386	1	0.920033741450196	0.885611945397509	0.920729268426152	0.91769363884691	0.71870399296685	0.819617077755494	0.849521254972589	0.868359197130434	0.891063964156533	0.0526027218425289
LAMP1	0.940439993960658	0.946202605241423	0.623948157720681	0.838814834076372	0.718691899820006	0.798343608599513	0.938643104619175	0.912491091229155	0.861261090767916	0.816453693459377	0.330982624448842	0.934695476003678	0.382031721911943	0.937767659001778	0.929193041938	0.775193188959993	0.899385958076768	0.93018101615574	0.935474674117245	0.932931066133223	0.902809045493462	0.915012636761371	0.964658007811802	0.828667729391767	0.843882105000242	0.919552243185331	0.760557829929725	0.963263543434227	0.875859658518039	0.945411975089587	0.918330562318675	0.58661572355697	0.910354923775107	0.947798558296085	0.88588758751959	0.88384320411731	0.934759352223	0.846120403884854	0.644207479653281	0.659941468596004	0.9205102463714	0.951927979013226	0.44613199070417	0.901543846156881	0.688171177180677	0.914446639714603	0.919130918244836	0.913909467871239	0.912560569600259	0.837411457489913	0.79508189877713	0.88389718089648	0.941091476171843	0.924477014814706	0.865194290612731	0.952422235481052	0.892172070665806	0.854187200098862	0.951102397526396	0.58828261983204	0.910461643376293	0.914508143325539	0.949276747714482	0.910538571912207	0.848364851185412	0.937180538912219	0.723075963808742	0.81469835021555	0.920196191606202	0.966987025441036	0.910700210799292	0.936314045948227	0.889549781122556	0.203812334389708	0.923596962130915	0.829381291534503	0.909312149548532	0.939567074815545	0.93072729222308	0.534549075125208	0.873506317598061	0.796576001381615	0.911381382661074	0.933152530463952	0.932447069446574	0.930766257791266	0.920033741450196	1	0.865924474511525	0.919177592906392	0.922509956171588	0.86598492090099	0.903718304437477	0.873715309173722	0.917020297255143	0.870466635790452	0.172032046095234
IL6R	0.830376792183414	0.889340360981384	0.414104705490345	0.60023535742378	0.555594132115143	0.622550091005766	0.883449663131765	0.814058525848549	0.701741133681538	0.663871843745792	0.0997711832744652	0.801195543112506	0.245554801375003	0.804276436071506	0.863843674779191	0.553862626224572	0.695863389521725	0.839799959524712	0.85134769726086	0.815510081544143	0.795829106116302	0.828384680548281	0.821801876436933	0.674830581009818	0.703530529714603	0.739563067274238	0.621538947700802	0.837535591426259	0.667713619574098	0.769151198249373	0.760837674549721	0.456151461671489	0.726816150310725	0.863251863513259	0.714948711078	0.76363928677794	0.866926550900214	0.705578260291256	0.512849314966004	0.559340280552069	0.835030944563085	0.859230821822153	0.247809745335498	0.766408959185328	0.626817869632972	0.905341500522084	0.863299342315512	0.776730117251387	0.812744242534638	0.709250281316032	0.64053671801023	0.873648814733464	0.87464889524699	0.791436326024265	0.73689080031997	0.874453656332315	0.77782999689792	0.782878889226862	0.849516826649415	0.38143275281093	0.767106432049379	0.818214908300597	0.791231035700144	0.810276884187716	0.614736965481531	0.884531105712182	0.52638931683219	0.647988370027339	0.848284518431237	0.812913239422773	0.903878949392364	0.834358822855705	0.74592993218947	0.0298882371848314	0.760326752541046	0.735359587873242	0.79314965001906	0.781184740804831	0.756685437538332	0.412867431115718	0.674269339112844	0.69101291851249	0.759902610548222	0.866384455974746	0.762096123206122	0.82793181844295	0.885611945397509	0.865924474511525	1	0.852997201187393	0.876754046566966	0.700964206840468	0.80158454576722	0.791039795479225	0.800223283173157	0.722166533822354	0.208801263622884
ERAP1	0.885056215768583	0.900051495338602	0.500346748017751	0.744824435804903	0.60327827179668	0.70120515341977	0.904600254893824	0.883592952425311	0.779003431721195	0.751939707563414	0.177847507126966	0.92147985412987	0.230699217026034	0.895754370225393	0.887490997078016	0.656210641409239	0.806756205522032	0.8623723270771	0.889461847726255	0.851190635011299	0.907669707888475	0.876756134896906	0.918294637551371	0.823758755367558	0.851239051637178	0.907464354409634	0.665401554467379	0.93287333594688	0.840752419130847	0.873760931005769	0.923870501251506	0.475318483572291	0.821180434860704	0.874716898736766	0.891052259421823	0.814099330088864	0.896442137453892	0.881428208460402	0.495461465506884	0.578057278193877	0.844814611844158	0.8856067881093	0.334251372818757	0.889693238712539	0.592640750021257	0.86453905443867	0.924278589758775	0.908871862411637	0.937572354293213	0.83358708449486	0.693789230243151	0.846170949561029	0.911703615692023	0.911660545529167	0.789336182444341	0.921339921969268	0.892034734223773	0.782454405586292	0.921829256099003	0.520481438184376	0.907097220538018	0.923523520622557	0.874252565963171	0.909050827524457	0.808412140321305	0.939562340764074	0.748208304901845	0.772930303788198	0.886188139906286	0.914168145260918	0.854060802028123	0.914832440289712	0.855676976303791	0.0658252756234729	0.882816422221345	0.709953774379364	0.921329887414134	0.872505731261582	0.852411581494643	0.401566844030262	0.83003849345047	0.708046713731564	0.875492044978932	0.942392177209522	0.85494444624237	0.917966657472411	0.920729268426152	0.919177592906392	0.852997201187393	1	0.927088644763384	0.771186786423059	0.843647269082971	0.857999087402485	0.858924895969423	0.879647706847981	0.151277532657166
SORL1	0.865888834507461	0.904122872692617	0.477739523077627	0.724327225250096	0.622752476149484	0.713754807600052	0.924980414980079	0.866949129687761	0.784003499079972	0.730246934748996	0.157096742984976	0.90735681168854	0.205458950962571	0.887735450915575	0.90712565275927	0.661377248685407	0.799206024249642	0.871553313761926	0.872344796435263	0.870038437591306	0.886102701338911	0.911445251913976	0.905587502095618	0.8102493665799	0.835513357182143	0.88507274417046	0.679368132953022	0.940163664085783	0.842310925841425	0.865802394179789	0.892109637157472	0.500820709329591	0.800080580371685	0.875919905354279	0.87631188924213	0.817877940237873	0.915787283193838	0.86414719790974	0.466001831710424	0.583081069535733	0.830286996093516	0.873837816832511	0.299169471447457	0.881107886946107	0.651481438024033	0.898004941921852	0.931043526285416	0.88143732372031	0.915899488110938	0.812041283096804	0.70064615522847	0.850169437170934	0.917950112018676	0.885498221612157	0.795252243070003	0.904292964632193	0.892710674857888	0.805578325639649	0.907864203931007	0.464137253570983	0.888249610876973	0.909687178612907	0.853309504327915	0.894138653509788	0.757214843331421	0.939103407327541	0.724341214061626	0.779185999439233	0.917040994473197	0.915294264197459	0.873655963963366	0.916663483855651	0.838689312971059	0.0750678361679887	0.870534603646401	0.691986208598999	0.905970893479529	0.855416714041639	0.873874206764196	0.431932669122351	0.814717371688576	0.741907999529977	0.894756236321301	0.943419416806092	0.847932128739589	0.911019775809034	0.91769363884691	0.922509956171588	0.876754046566966	0.927088644763384	1	0.794248915719233	0.862195963123377	0.911697470358068	0.857986039943443	0.857839725210566	0.272228964782286
NRP1	0.839941701089099	0.809105504209422	0.740099937187422	0.867360098857181	0.800603158634166	0.784476648764973	0.81969385841159	0.820367702146381	0.881337007339735	0.792955282666988	0.488075844104709	0.816723200746736	0.533867411954665	0.872546115930588	0.804686405868545	0.794729253589842	0.88999037050559	0.853350387321521	0.873770928148055	0.926868621799691	0.737380136281721	0.85411608922878	0.829741239517838	0.724129224815557	0.754525910090131	0.795949982472533	0.864532942670378	0.881971587517423	0.88995939316745	0.898952571666427	0.788871096166247	0.824151079844075	0.793461995754188	0.885353819898012	0.748819739553816	0.891340289965488	0.863383262734121	0.676855091944232	0.682827655129738	0.751293268260857	0.826619740647171	0.840408226555404	0.628636839137092	0.775365321818427	0.726560947373682	0.777712436232381	0.75845225625253	0.819980014726488	0.786831355930057	0.619107835924631	0.84649728147986	0.77969782440737	0.849940743299098	0.783983489354829	0.881074639573852	0.858817454846633	0.776829639913632	0.821641850798143	0.763917635948586	0.686262925570524	0.812566291214264	0.764000896562277	0.860364984060306	0.708705296528787	0.706778678287343	0.786359657388618	0.580547636342032	0.846997715608546	0.761296947781074	0.911038578001968	0.790591645946273	0.814446433433584	0.877638268739136	0.464287239223761	0.81775872050627	0.815740200964651	0.730544301589502	0.789369804424576	0.886657834532525	0.717180562931627	0.845908614734054	0.746278971158716	0.832554601889633	0.772084723890412	0.868975836521487	0.816344564659224	0.71870399296685	0.86598492090099	0.700964206840468	0.771186786423059	0.794248915719233	1	0.888805440834294	0.794109866932499	0.808514176934041	0.745976281604749	0.257236221771442
TSPAN14	0.838921338259041	0.810604438602763	0.543144234574369	0.798636385280093	0.639509667825366	0.655071312252769	0.885254448861659	0.822126961381123	0.873757325013011	0.72898070925906	0.206544099440305	0.888799346554462	0.294621392858664	0.832317992482598	0.831768760209306	0.651584742053727	0.810519194708842	0.851229310301559	0.907430506243026	0.919402126868716	0.820557958744092	0.877513467671949	0.853416256453015	0.727154353776958	0.77895887625219	0.857964190875129	0.845165190359143	0.909162818184761	0.83880316387631	0.861332981339583	0.846507425414392	0.727338744117807	0.758530067322275	0.884643264204302	0.829053780130046	0.806976814728258	0.858351987310214	0.783091074156424	0.560521693262802	0.647024767772653	0.844391326947944	0.826352165833083	0.380107052988655	0.788448528704577	0.611457255011496	0.813299731084121	0.813870941750405	0.860064628764534	0.854561663460162	0.737570259918034	0.726384323130793	0.784700900056787	0.86966599865407	0.830535416025198	0.776599829041772	0.911001968215514	0.836289757793525	0.865695291508932	0.822343400546485	0.51223856909089	0.88892278078084	0.8535925459058	0.821265198444404	0.840235223180255	0.707980061410548	0.838585362800679	0.678846767505579	0.865240176771765	0.811771375231479	0.92403928213842	0.788795360406247	0.857832623214859	0.916689165554803	0.187792747256429	0.819674625009886	0.788073797804458	0.840973659969674	0.787532883436062	0.8843784043812	0.528975766168885	0.834744529576584	0.657902383780634	0.831566243989612	0.856047554493279	0.844481014106564	0.860653153208385	0.819617077755494	0.903718304437477	0.80158454576722	0.843647269082971	0.862195963123377	0.888805440834294	1	0.826772841617236	0.839641595846429	0.838669316465003	0.308637256244708
TLR4	0.813138948226407	0.837932090414142	0.507422538283608	0.733028031355872	0.624354026886169	0.680022501853209	0.845011686385089	0.800213986169407	0.757183145155354	0.714251247188414	0.232695478035226	0.848648124151773	0.239397117939492	0.847497163282331	0.856660305142735	0.661749029207463	0.787671481732085	0.819997732413989	0.798373270963361	0.832198787993439	0.831016332185546	0.835494892428307	0.851479742531059	0.763719759101617	0.816960524867599	0.840945128553273	0.631808341427994	0.894588091578777	0.838169945154512	0.853392262857082	0.83592362949122	0.477463120406322	0.782909471170587	0.844208263526879	0.839457160993686	0.794040997308171	0.873176009583611	0.820721594840812	0.473531856057302	0.547989214939719	0.783165039426831	0.829693917484415	0.366397115264341	0.821851656219813	0.648233146448625	0.831226223285738	0.859378860175701	0.812783835685251	0.856999819783657	0.77998878374427	0.687573290040379	0.773836140630981	0.846389092744844	0.838971545266658	0.764602462995014	0.841023617851709	0.831830422885338	0.717328658230594	0.849186359297822	0.501124501489536	0.839372277152227	0.844107876823604	0.816011697108888	0.824008383107647	0.769015258306147	0.854699736116418	0.708677811684883	0.780808343980915	0.849879208764493	0.888112327418442	0.807522439556743	0.861588884248482	0.795998056106758	0.14323722219216	0.841034092022839	0.683521838403549	0.84694968757143	0.827077468754067	0.859248479607863	0.4821183805751	0.805119690364264	0.715933434457703	0.862152406325721	0.885567422880181	0.836878636061426	0.853499247374849	0.849521254972589	0.873715309173722	0.791039795479225	0.857999087402485	0.911697470358068	0.794109866932499	0.826772841617236	1	0.811250479896579	0.803389558098401	0.400362279768954
IL17RC	0.904421648307961	0.904315365370037	0.552996851758797	0.805846978722741	0.650193972414681	0.810030396691986	0.891445201722917	0.851675432031529	0.818219250879914	0.78915133397745	0.289313857335661	0.89643206447754	0.317927141132839	0.890877246546934	0.878065947358829	0.700099080231493	0.859062182787899	0.877795109639332	0.889576592930797	0.849056685829383	0.880760470707055	0.847565397058675	0.914941456929169	0.769129521942268	0.783869592667726	0.89488885269154	0.725257693894922	0.918261712237694	0.834837190015364	0.886860346754699	0.88228506181929	0.522732428646486	0.86087315662231	0.882419603164856	0.862970774857406	0.833714646730343	0.86987848541471	0.809540047904419	0.599663552901912	0.598161303865597	0.863113890564888	0.891711942696288	0.415262165001693	0.878426149233251	0.634730757805895	0.860127046243148	0.86815771153151	0.881446161259094	0.870176744932017	0.83926583445071	0.746436078534628	0.812443439621092	0.911570567041732	0.873088910569406	0.822181417499868	0.89540777562189	0.863748986950792	0.777096592064033	0.918825589480054	0.50109005635899	0.869995549385199	0.880064785178896	0.890414245524951	0.879547232962416	0.80051595093605	0.899835201609557	0.749197220186616	0.771902149342211	0.886216443932106	0.917204567302774	0.853461791885463	0.865111527014512	0.830243242160852	0.161890175273561	0.860828295135822	0.775613920430835	0.871618586865924	0.913004956901072	0.877681472678378	0.444168977442125	0.849966678663358	0.746524494904764	0.875655156395128	0.883218355819771	0.884682319273755	0.899428033298537	0.868359197130434	0.917020297255143	0.800223283173157	0.858924895969423	0.857986039943443	0.808514176934041	0.839641595846429	0.811250479896579	1	0.836112794075258	0.11277735693557
