""	CD69	LAG3	ITGAL	ITGA4	PTPRC	CXCR6	SIGIRR	IL2RG	IFITM1	CTLA4	CD2	SELL	CD82	IL2RA	CCR4	CXCR4	PTGER4	CD47	SPN	CD6	ITGA6	RIPK1	TNFRSF1B	CD3D	CXCR3	CD27	CD28	CCR5	ITGB1	ITGB2	CD7	CD4	TSPAN5	CD226	CD44	CD3G	S1PR4	PTPRJ	RPSA	CCR6	SLC1A5	LDLR	CLEC2D	CD96	RACK1	F2R	ICOS	SMAD3	TIGIT	SIRPG	CD63	ADGRE5	SORL1	IL6R	TNFRSF14	TSPAN14	CD8A	C1QBP	JMJD6	SLC16A7	CD46	NOTCH1	TFRC	SMAP1	LRP10	NOTCH2	CD81	TRADD	LPP	HAVCR2	TNFRSF25	PDCD1	CD247	CD8B	TNFRSF1A	ADCY7	IFNAR1	CRTAM	KLRD1	IGF2R	ACTR2	CAP1	FAS	HLA.DPB1	CD74	PILRB	PTGER2	ATP5F1B	VSIR	STX4	CANX	SLC16A1	PTPRA	KLRB1	LAMP1	APLP2
KLRD1	-0.0959633901714043	0.239969265069755	0.390785536524171	0.12820882976786	0.129280810873395	0.232116349285547	0.0518763382664342	-0.0241477405706926	-0.0441186468782574	-0.150439493435986	0.0160622155611281	-0.274686606351083	-0.110914646301662	-0.136823751345273	-0.412506004054826	0.138587020895194	-0.128801822742581	-0.0163254189658462	0.0760569230858733	-0.0353614132040674	-0.0445057856741296	0.0230828036460617	-0.0726431565228036	-0.0420420188381734	0.326259240149012	0.126045418147336	-0.205458322912917	0.393568490673223	-0.0938611951183421	0.191944308893677	-0.0395082608688995	-0.186477191686479	0.15114118803103	-0.205336691237681	0.0159472839301031	-0.0364900562048421	-0.0900302201657788	0.214985544483498	-0.248333397923644	-0.347502607805646	0.0470372279783607	-0.155384949955701	-0.0231346241072575	0.187240466687791	-0.206554569081762	0.547306776257189	-0.231455463545536	-0.0460609832488335	0.00791840021150548	0.0366657537589854	0.0557397519835569	0.181789020492756	-0.0810474036250046	-0.217390260521588	-0.0693409525328061	-0.0498414299700327	0.734821461258883	-0.0846864634385836	0.541616463868762	0.0768687962081535	0.0465917574988204	0.120787321755587	-0.038065962726278	-0.0973506056937402	-0.119699916386939	-0.0700439211520358	0.304516076098128	-0.299798506530977	0.0176856394671929	0.187080093832891	-0.305547191834142	0.193673758032899	0.074099338141174	0.734209158069058	0.11199690939958	0.261615550427573	-0.0637697457572328	0.736796972126669	1	0.151780658843267	-0.0188472989333502	0.0289521901770706	-0.211865823987181	0.169742966622344	0.0900015661098938	0.447146981358424	-0.182102698984843	-0.0050842387743721	-0.185560773050561	0.139294621981982	0.0162252540312684	-0.0473822286218329	-0.00125118799612862	-0.25906840204831	0.0722644625924903	0.0311842910796456
IGF2R	0.458351734462566	0.587738456679667	0.726960197308587	0.821784564623864	0.791568365389444	0.604733381121186	0.733465561530297	0.750261470764519	0.42045374389723	0.645930433507686	0.747425854200848	0.441948548007488	0.711681653648758	0.65473417847924	0.459874233152233	0.576722089912548	0.396644308515652	0.775612395869808	0.776526445736189	0.682143664300912	0.598613291937216	0.755431145089142	0.754418844410238	0.67629334681935	0.625278056931975	0.648857068774462	0.693993155293852	0.644212270044637	0.779364252402957	0.850391873065621	0.658664634033337	0.750484598958242	0.791115342026141	0.630634753710357	0.812021847300674	0.694848006323082	0.706991476264469	0.812550674214327	0.430345057982301	0.547551365266762	0.779129318899423	0.753074783667844	0.721953391508256	0.696539809666638	0.541688626197646	0.526040199522651	0.629382981249017	0.699304983686187	0.571687583203222	0.672393193671507	0.714050844974573	0.804048839058743	0.635241817519774	0.742707077202798	0.682616061648129	0.805766814538816	0.247621448278602	0.655461915366021	0.660979900183123	0.7111619439085	0.82031831425193	0.793827909432151	0.799366261051829	0.695165499631151	0.758795797591806	0.736108219908548	0.769376661704119	0.479827849327653	0.794433967479473	0.723124541432625	0.55955480195241	0.629842000255651	0.700042658343855	0.195474762114147	0.725231670743023	0.738219603183911	0.80185627494954	0.268489136590997	0.151780658843267	1	0.857452469217295	0.829365207817049	0.655159135470409	0.679234525685188	0.756894708679154	0.684277608026392	0.284065607213832	0.750442258339953	0.69253311694255	0.81753496790564	0.801024429551845	0.78500648370002	0.828215968668587	0.379955917664443	0.826734723196455	0.731862589801537
ACTR2	0.626456539864773	0.550779672741444	0.66637069990758	0.841036186714977	0.829232836834407	0.52503131805011	0.84656874487155	0.835585075379555	0.599586852764059	0.707626565012458	0.819531409992387	0.635221232422161	0.8397021038399	0.736595414247978	0.659014160913844	0.680518731155398	0.586045185961149	0.906409303126721	0.859484243732494	0.800548573895485	0.723162536758873	0.831457115020331	0.83817985676819	0.789743398202571	0.588169913414588	0.646070959690692	0.820493119116054	0.532084387538964	0.91874451442761	0.915053554071142	0.754785510161009	0.87882767463765	0.841154147994423	0.752943725998577	0.914024235980411	0.792930893787961	0.823734496862282	0.803924454108884	0.668381044873658	0.726898568444583	0.913655128723322	0.882517052692607	0.800187213975468	0.728819269403889	0.76440819593472	0.403399459591876	0.763013792270132	0.829107204137616	0.571792395384649	0.722733559954953	0.825854753652308	0.887191334536221	0.757047971862941	0.881265210617353	0.81958709392671	0.928459026772569	0.0949892907178615	0.858867809890588	0.637854370497992	0.781982959100079	0.872705736718389	0.869192746109344	0.904936301936324	0.860716454466143	0.898661396798979	0.859642797804518	0.831913592784493	0.691027264063095	0.896364121770844	0.743148278900888	0.740107823849087	0.599936853253802	0.774190340139508	0.0454844944255191	0.829491807635126	0.777757719475797	0.923301767350397	0.127318684961633	-0.0188472989333502	0.857452469217295	1	0.966038010456564	0.812654685910418	0.785747270925745	0.869842005519714	0.617313475978121	0.487905896239952	0.91632336182783	0.867766910458183	0.920817127346839	0.928855311910924	0.867044583517372	0.913126124920306	0.548586700963428	0.930958647104428	0.821897164249256
CAP1	0.606920621799454	0.59460995989853	0.647227020104205	0.819931828726548	0.779278412499341	0.564984669834502	0.86381651878279	0.845187087385503	0.613434860041956	0.716392232422075	0.827402240842441	0.628353131245293	0.871733579997296	0.740549511717748	0.62106650479433	0.672846426624165	0.571466934311182	0.88461420203487	0.873210284387867	0.834029265052113	0.702333576204453	0.78613757106056	0.817916344969155	0.802873471323776	0.635611813536494	0.633955307674394	0.78933673194401	0.536011060293783	0.907354912758745	0.928739295266644	0.779686998989033	0.882535867887148	0.828593552363685	0.761654042929106	0.872688994195731	0.796068510024034	0.835279339700593	0.802542811892288	0.687176463945607	0.695450834229007	0.921510000744549	0.842649017598038	0.751416801927431	0.734634185196187	0.778549237317732	0.381272665484219	0.760079505260218	0.819335825158606	0.538401036386078	0.748162774652726	0.826203647077836	0.864977324656516	0.736084031547473	0.852688571381629	0.81260564647642	0.900256833823509	0.117186367285383	0.892520679445746	0.643295092373268	0.758244358913573	0.834263149649113	0.849243463981218	0.893280825659276	0.882681153351319	0.886731229796237	0.863569006484638	0.854394078732767	0.710054821606788	0.868004953685776	0.770672096811639	0.734920116718963	0.670407607342344	0.7893579807921	0.06429068393045	0.850347993613898	0.750125158348051	0.901566962192014	0.11059424213333	0.0289521901770706	0.829365207817049	0.966038010456564	1	0.794813943950552	0.78920225160618	0.872982065140117	0.591145766815248	0.497536942639511	0.9522859858539	0.872810673248863	0.898569396849999	0.921345007145722	0.834618168688992	0.897826999752811	0.580884536004452	0.926700700031204	0.799822013435164
FAS	0.72087126193634	0.542546128854713	0.520567449619371	0.758324928334884	0.790789390234545	0.553237775524545	0.824582999669871	0.902219989207547	0.652849311524845	0.832696996043207	0.88873988278062	0.675146497313156	0.868838530015706	0.866746687501757	0.805842522685199	0.678405497790824	0.616032605696795	0.833678628160045	0.781265200131816	0.82369510500155	0.412478688006967	0.742815042284094	0.878892862531705	0.880218940773667	0.54779549893964	0.700712585589524	0.934902498856843	0.403662789467155	0.716075834899792	0.742316771663659	0.886579795791037	0.890774977520316	0.787591615961403	0.818243639196477	0.773652470974037	0.851433997705595	0.857315897538849	0.603055906968716	0.71174984488866	0.910549677087283	0.740071715123411	0.805999003895652	0.826853227929323	0.730607102721878	0.779651795877746	0.106610669217948	0.906223105062633	0.711856258389303	0.688905193888174	0.758404452620848	0.494821842780291	0.740295733640156	0.691027249804505	0.858715392596429	0.862920024938499	0.799332651918383	-0.120289994201349	0.705693388539123	0.429055266707495	0.641322508877084	0.725099797949093	0.623721882377755	0.829608458325511	0.826006350190055	0.898367669516706	0.813531084691533	0.486340990159899	0.812352421075148	0.654762414698305	0.490439721627191	0.874481472106237	0.591508859828524	0.860138137319997	-0.149619563599692	0.474227902402519	0.566275761765372	0.680557439561727	-0.0568069640423052	-0.211865823987181	0.655159135470409	0.812654685910418	0.794813943950552	1	0.434443788060715	0.547575715862591	0.324991125115428	0.529828457250707	0.725685462384586	0.847522212632439	0.680026447661676	0.646318830014207	0.746673362891658	0.81545863550102	0.69975381508111	0.696416161996115	0.46589795598091
HLA-DPB1	0.268515525269983	0.419412463989118	0.57081678860917	0.637316705735834	0.54955980728773	0.371609788658811	0.565542866600898	0.490489754389224	0.305489633276886	0.390563478517228	0.479052364176753	0.348387013582353	0.52442611164751	0.418605977100291	0.249918747530693	0.418482713947387	0.2916665228428	0.622475063050672	0.622028141047552	0.489957358248472	0.686978868569187	0.58702367982891	0.546811514621914	0.422456392587477	0.473348773231972	0.427029190446954	0.429447087421415	0.519325828144404	0.727269922128756	0.780794193208666	0.402265357279443	0.581543853431546	0.567556615434409	0.398036271222879	0.673484724642008	0.435376231947012	0.497777290185446	0.743210061152062	0.361731278285386	0.320721599487666	0.743261742840186	0.610886600226445	0.467034188426425	0.44024769355397	0.459600962976979	0.533156995938638	0.385784610405936	0.586284846362015	0.335689300625406	0.488553555355748	0.811033269961549	0.673752966171696	0.496095389817848	0.610083524844554	0.489622652149701	0.666726663057259	0.296049040215748	0.681580499589724	0.591873315020715	0.556886881115979	0.650429303974946	0.745046556055222	0.693649346273714	0.583156758321859	0.585847498493123	0.599023807237596	0.85031645257182	0.331301277662414	0.782721548499152	0.743827529352971	0.325086430697704	0.399458168068719	0.427482985460774	0.240766251435305	0.839422240154149	0.677585979646318	0.784263822295163	0.262941552894247	0.169742966622344	0.679234525685188	0.785747270925745	0.78920225160618	0.434443788060715	1	0.968955436029418	0.659929634595271	0.235995039572873	0.77057924957967	0.556728589674119	0.799834360324137	0.824700631134378	0.690960940662673	0.669053904685656	0.182098778311089	0.78424705278257	0.828705683310336
CD74	0.341148258105193	0.470787807400519	0.589792194963146	0.696551208865554	0.60477059391198	0.405639669153691	0.640826582193021	0.58845572435274	0.3610511574612	0.497854621302502	0.567846181594815	0.436939362448619	0.634046011869953	0.523606557374932	0.363467895706431	0.456151456766447	0.352957305596884	0.707168005510633	0.697318439889132	0.584585365930189	0.751437057652865	0.651986957195565	0.641556040559642	0.507063211713229	0.496958692371072	0.470397447786362	0.538945628836935	0.517062832289483	0.81952498130622	0.837896180639041	0.504149159704135	0.696201689714848	0.635037891048348	0.519105400607761	0.747535521621759	0.513058156076204	0.589219765503095	0.790987678003353	0.453094019129267	0.429255025533645	0.829656336262366	0.69685467168069	0.546050214010294	0.503755002384548	0.552626409614196	0.492604960789314	0.491764702887985	0.678604433777975	0.397713122839302	0.573202165583857	0.878855763826859	0.72745145620319	0.578972969423224	0.710352077913765	0.57045232102075	0.760849322937239	0.204196597628923	0.770552261001458	0.581320390298903	0.617635160050194	0.728412210053388	0.808788659784443	0.782328946592025	0.668360120318729	0.691280339343457	0.697379016872068	0.884028092472335	0.432571580562029	0.853271658798073	0.786812746515475	0.449433098971901	0.460791683642915	0.512367883706616	0.14481448573632	0.898275004391989	0.720560706347847	0.86294623607784	0.185357380277452	0.0900015661098938	0.756894708679154	0.869842005519714	0.872982065140117	0.547575715862591	0.968955436029418	1	0.665059203197446	0.292065379008012	0.857198234405207	0.663172068252328	0.85603087773655	0.906113963443311	0.774856663295769	0.75428702476252	0.279776594914365	0.863422095893517	0.889861765845806
PILRB	0.252981819354454	0.46914770224153	0.780291210239458	0.64410852771414	0.656291572952898	0.405784873489862	0.515823514261629	0.435937566049013	0.25740069068246	0.270152177748105	0.464749283909988	0.242568507768522	0.353999322110624	0.312291813667736	0.124085486261887	0.474895166691623	0.226031488207902	0.553849508545883	0.589788345541148	0.426635664662826	0.552074525829967	0.589433000332843	0.443056151276473	0.37372646618867	0.505975690086151	0.496446917238418	0.379520284628642	0.697146552008249	0.550407448095981	0.666302590361348	0.342106610142245	0.408498720372571	0.604781901201823	0.281037345826184	0.635952920816813	0.41100125345901	0.363304090042843	0.699439087289702	0.176908915766166	0.150631748646848	0.567465764749278	0.549650832140658	0.56550171033321	0.548659370458631	0.281889862373298	0.789532664834552	0.254688768711486	0.517077638621348	0.33943122532297	0.39046664858256	0.596309706983769	0.692149764312697	0.448473266300765	0.453466128528215	0.424612375718442	0.584371209138479	0.627339384235452	0.438210235331896	0.729396142703256	0.640023102112917	0.65288784945886	0.749227180915783	0.5295792844812	0.431568898898101	0.472179188005438	0.46195354980399	0.758703287660355	0.121404968393895	0.684395412654543	0.526674341443909	0.203399760365872	0.426181025490147	0.426283746996772	0.559873716059085	0.635824955164031	0.753107392286478	0.591018284287474	0.588733621967545	0.447146981358424	0.684277608026392	0.617313475978121	0.591145766815248	0.324991125115428	0.659929634595271	0.665059203197446	1	0.118593818773342	0.54311446054929	0.362740853636592	0.680193194143522	0.648694790990281	0.576489931803047	0.637135387649473	-0.00802419280157692	0.619046570486961	0.627961614837198
PTGER2	0.833213783818904	-0.0379641398604458	0.118352203266481	0.250913164935453	0.460754027630763	-0.0243092502112493	0.599482592666842	0.50195296356383	0.836040459765583	0.203131010823499	0.428261827972589	0.835018206065961	0.578118178870085	0.254187789560934	0.685204957979826	0.736763057041004	0.867637617797217	0.667666935234034	0.470991694925179	0.623419441532934	0.353964790168345	0.440831576585724	0.268882484088925	0.591963458034087	0.0909151648236043	0.185348555550861	0.51041784577226	-0.0937150056628814	0.550828093285389	0.451351152867997	0.462799967341785	0.496532295507749	0.441365648883899	0.661715010792651	0.625466038896789	0.641311707859763	0.586192093913322	0.141695629592495	0.858154275923136	0.538683876638569	0.447085104443537	0.574511405813002	0.529041276098703	0.455775989211085	0.823359293421581	-0.17168362351954	0.520924291529552	0.607115375022011	0.0425179436607142	0.173665928345479	0.311275333841603	0.544785015493016	0.774411983205346	0.511659878761243	0.690048370034036	0.595133747340794	-0.180440544102242	0.618466647293131	0.240570582491608	0.537385071038092	0.518179631579776	0.380118850509859	0.359536771330156	0.680552036145874	0.540922057935978	0.530743528651932	0.311144019177197	0.768478793962156	0.422988989281604	0.113624725910545	0.70390535544248	0.207680445327728	0.452167899289088	-0.16000359682381	0.294756719763754	0.349572156133924	0.481771262238879	-0.131344274633599	-0.182102698984843	0.284065607213832	0.487905896239952	0.497536942639511	0.529828457250707	0.235995039572873	0.292065379008012	0.118593818773342	1	0.502729364910703	0.709172551146977	0.461884155251561	0.422742233310687	0.272728039607885	0.546899144411689	0.722081502250861	0.43764435329007	0.249073309935299
ATP5F1B	0.581120937229309	0.495948138032422	0.532333646278542	0.723619772707706	0.665986317532129	0.415855345139152	0.809143995748446	0.743894204610451	0.608132411935361	0.607223499448994	0.725784312540391	0.649142217328092	0.811880383387508	0.636988614834687	0.586528257229164	0.620166826871661	0.559319945158413	0.852438216343056	0.798743093502843	0.777602723626074	0.784904583692379	0.714271387627597	0.715526161566971	0.72086930056651	0.529590262049845	0.508225007716011	0.700967524897244	0.434962103897472	0.932568541378181	0.853389275906215	0.680725253378381	0.80445001181702	0.749709150513375	0.690882121876481	0.798225058500612	0.71998457411326	0.775176488268147	0.689278409299233	0.72247520597476	0.615550174225254	0.908093643729487	0.802736359368497	0.651567330780461	0.628046969921154	0.798541291672575	0.360218676745171	0.672919341919193	0.805536722310068	0.405100696343175	0.661995796466104	0.870341985840768	0.788596861535386	0.693031865795425	0.781741641046177	0.744262475174898	0.841476570196175	0.0735623858510804	0.950486233107824	0.595357585434728	0.717561565315751	0.792074890653183	0.840009606638133	0.801428536938311	0.841177147179162	0.827821542612172	0.798697078872656	0.869067779584204	0.688194605198831	0.866060926091739	0.684257273564994	0.681072348570489	0.571186618183622	0.682722619697012	0.0263298967565135	0.888386335621466	0.676854383052482	0.866670125928079	0.0673456885531638	-0.0050842387743721	0.750442258339953	0.91632336182783	0.9522859858539	0.725685462384586	0.77057924957967	0.857198234405207	0.54311446054929	0.502729364910703	1	0.826019044745903	0.848998005313036	0.939041314069314	0.798803727483337	0.844320442004666	0.565838285485322	0.88843856729716	0.818675506484972
VSIR	0.810827127530201	0.394339524868226	0.455486160174673	0.68072799477032	0.734269500822007	0.430188845963115	0.872673243081306	0.861992183382634	0.777479612905889	0.68130056172653	0.815179192377263	0.803330452743854	0.897841119598546	0.683082481662322	0.804539468406675	0.773403518061364	0.769209668146161	0.89200637720862	0.796658094241789	0.890125184394007	0.554961167486664	0.749788075606715	0.744818447040155	0.862443162850235	0.477042975656242	0.567385371372969	0.831548325091142	0.289382232302305	0.831116140593204	0.801719260353988	0.808501544889876	0.869361721623929	0.771013938633018	0.890181457638518	0.850279093529864	0.854877161456282	0.87684813948874	0.585435476301246	0.852756544320578	0.827346144126955	0.811149489596413	0.822994480403657	0.763855544413017	0.735622639279056	0.900636543997945	0.0803119582675799	0.837671465103017	0.822069740915785	0.478645388696903	0.655198102520076	0.625004172173198	0.804945234304095	0.840940962911322	0.837570544676679	0.888368522856329	0.889954054411272	-0.132786408160141	0.84441789879658	0.46290460489878	0.72589120815395	0.793462385544938	0.697447928624546	0.785886139264976	0.903710299190061	0.884675392643299	0.83554868890274	0.612564460359751	0.884537104441379	0.724917449967042	0.524777081165829	0.901545791214724	0.611313955655305	0.784724339224916	-0.149956374832946	0.629006823636781	0.632017090242425	0.797249529712475	-0.0882522573852755	-0.185560773050561	0.69253311694255	0.867766910458183	0.872810673248863	0.847522212632439	0.556728589674119	0.663172068252328	0.362740853636592	0.709172551146977	0.826019044745903	1	0.783826535355532	0.760648211825376	0.710264880198584	0.842117294426527	0.804280818417422	0.789974076170165	0.579588704304746
STX4	0.596669296297811	0.486046572723772	0.652373508768886	0.745167267431209	0.773065914482114	0.446109655874945	0.788941997332634	0.730242878371463	0.589942492250181	0.541018396494228	0.706817610604998	0.578732345794701	0.732076418773184	0.584594835843659	0.539137985694429	0.682697079721849	0.562852832567708	0.840103387031452	0.776490382530519	0.715567051191189	0.710173162277693	0.744069935780961	0.698889568159003	0.697354712287574	0.540206308018019	0.568480179142815	0.691867524871676	0.528437812891784	0.858930719903414	0.894047884884946	0.652330850401862	0.749678679713334	0.794440194611097	0.646477824286042	0.884993282196965	0.704978829555722	0.726967685143143	0.765329180554371	0.619559129896146	0.573059681805697	0.837984416515765	0.804253210006396	0.72116859949174	0.69311580397467	0.708926880383273	0.487603740607773	0.624685650801993	0.789626543518383	0.434273040579136	0.594085766486921	0.823732784436533	0.86398594266794	0.739739205101095	0.783971671368846	0.759839637140671	0.865270019279502	0.219443856891213	0.798096986583035	0.695717822618886	0.756720696592277	0.838927117108779	0.846579077075445	0.807419108930875	0.785714238828212	0.793713331900266	0.767958615887566	0.858272888413864	0.600854551558978	0.862040588266425	0.691679437890454	0.635890207310613	0.561596103812729	0.677980686223862	0.1764864701758	0.828066906275551	0.801844204931101	0.871974418511337	0.250902109320468	0.139294621981982	0.81753496790564	0.920817127346839	0.898569396849999	0.680026447661676	0.799834360324137	0.85603087773655	0.680193194143522	0.461884155251561	0.848998005313036	0.783826535355532	1	0.889148631074077	0.786860627632454	0.851361153615762	0.475893978423131	0.886081968682029	0.811988901636234
CANX	0.486205933121766	0.458979297860504	0.561860624486459	0.735558745125783	0.673307861743047	0.369046882613998	0.719344143921497	0.663465207658959	0.496363014547198	0.548255372825514	0.640610163924963	0.570445000698441	0.717184729235341	0.588745080071862	0.532887119214203	0.535802294526254	0.498698108561479	0.812182269864067	0.770727249464912	0.692881428577376	0.874101050031636	0.72903990391582	0.68411228631095	0.611410086550728	0.454226434083449	0.460233807221702	0.661379016690618	0.449490960321021	0.94573188531188	0.840843392305326	0.588443571202157	0.770576935451561	0.7152798358367	0.64455625524928	0.819956222039363	0.624157346899951	0.673219414879808	0.74049182667133	0.60911756144279	0.54041007111367	0.885792651105473	0.801582662763275	0.648927199767047	0.58290093017342	0.695625336633414	0.455290720019172	0.58777593703481	0.809081235896203	0.381529704233673	0.590800535785173	0.929650195771509	0.786350671484128	0.690197927742551	0.789536912716615	0.666158218622414	0.85188872642693	0.0910528991025594	0.884115745126024	0.588034525471274	0.740147984879844	0.830786224853942	0.899117909717009	0.808234156712958	0.777397642742455	0.791984311971638	0.777528818165293	0.892989798802711	0.562275549013225	0.938704212707044	0.73268704783451	0.598081597908414	0.486068062002066	0.592288906280248	0.0393878269892063	0.928836152007043	0.726094848506538	0.917825079798319	0.108669930412149	0.0162252540312684	0.801024429551845	0.928855311910924	0.921345007145722	0.646318830014207	0.824700631134378	0.906113963443311	0.648694790990281	0.422742233310687	0.939041314069314	0.760648211825376	0.889148631074077	1	0.833949562595944	0.843045867645505	0.431814613503462	0.920793308202678	0.92176804438895
SLC16A1	0.446763804652577	0.526228033069594	0.622289150628734	0.814163953160036	0.725380871731634	0.55874204213756	0.708231824173932	0.72889274083635	0.410568126724753	0.720774869908678	0.740904584440817	0.454926249561775	0.704692809540866	0.725903923341194	0.545878004086344	0.511194092877714	0.397351502664162	0.766889160353821	0.727659078506456	0.642074445815418	0.679254347686884	0.744538087161172	0.809978940528608	0.665570372500506	0.558531156820122	0.659145069346013	0.758362359964101	0.532814497287725	0.833138981356941	0.77582287235466	0.683732543911303	0.792773280642497	0.736742446569759	0.633015572376916	0.755777216277256	0.662454565161254	0.716665799691493	0.768767311738812	0.472674294254689	0.656871223202645	0.797526993944046	0.782410782536919	0.717559923169498	0.597050209702034	0.580983414421576	0.439652292710403	0.720477241456785	0.706287596442087	0.660160388455895	0.722536426070156	0.782129366148553	0.732099117812842	0.579029848773841	0.803321949922797	0.687297303905702	0.819830957806575	0.0685502586816629	0.703836357054978	0.546474726654879	0.639085911690857	0.780114688419864	0.781969615628933	0.821711960262707	0.735331843786822	0.810953417915636	0.749468710980639	0.735220076962832	0.553484397834615	0.856714224331636	0.68301088161484	0.605831994465872	0.528801561330362	0.69136212173611	0.0221195820778763	0.756391407466762	0.648721190598018	0.807419647353932	0.112575711051789	-0.0473822286218329	0.78500648370002	0.867044583517372	0.834618168688992	0.746673362891658	0.690960940662673	0.774856663295769	0.576489931803047	0.272728039607885	0.798803727483337	0.710264880198584	0.786860627632454	0.833949562595944	1	0.817714086908166	0.392503068204205	0.818955539771373	0.793365147530472
PTPRA	0.685986257055935	0.516694789404384	0.677845853083794	0.852215869516018	0.86760958381157	0.547880415982803	0.859626670401276	0.835468584058008	0.663890552067006	0.680891680376444	0.830863852166156	0.678083745115055	0.823955736910064	0.718116517996294	0.690776112504151	0.743288335354899	0.648588248380504	0.903195982614893	0.846422159557235	0.825980944982508	0.65959985990636	0.838074927188382	0.792159492744605	0.813886059384479	0.569336899224001	0.67427383987509	0.84099609949029	0.539824633721213	0.873352680042307	0.861230532468691	0.771036245618539	0.852685122710251	0.866230599315292	0.76950748871059	0.894039283992327	0.840126682319026	0.814424617792334	0.74966617317164	0.683048119379293	0.721083762336534	0.833077480224352	0.88125131500581	0.865076825008737	0.786229453535768	0.770479368230846	0.40331938813475	0.784453355322783	0.822590280127912	0.565268326635571	0.687315061423605	0.726255825838239	0.876584837950185	0.796393688908212	0.850433524393254	0.848884193346353	0.910880132108573	0.13722465046175	0.791852408016669	0.636172888310632	0.809207308609103	0.882922791971824	0.83218070677303	0.843308753104203	0.86408910997029	0.889048890715626	0.840857031453161	0.760173343044532	0.693830732923583	0.863239009355668	0.632181210626484	0.76169906235552	0.593626355918603	0.789875370923493	0.0849565195036436	0.726098641445301	0.73151539406215	0.858888528419166	0.148055773442401	-0.00125118799612862	0.828215968668587	0.913126124920306	0.897826999752811	0.81545863550102	0.669053904685656	0.75428702476252	0.637135387649473	0.546899144411689	0.844320442004666	0.842117294426527	0.851361153615762	0.843045867645505	0.817714086908166	1	0.578978247838234	0.854992706207094	0.715423542717387
KLRB1	0.797840239831348	0.234626011813391	0.156891715135303	0.394316576851667	0.465142017015464	0.302942402295171	0.712699373402192	0.727752002354068	0.782032359285644	0.523377053799134	0.644121373300078	0.704729030215951	0.785928470469753	0.538030646160197	0.772648991035386	0.654957226183121	0.760229237883082	0.673882507983479	0.586797603498602	0.793829422693886	0.266800848752514	0.484425028508323	0.483405421234866	0.768633124333277	0.295143925425299	0.298480334676008	0.675650518090908	0.0456041261220897	0.572998058928833	0.532796270766052	0.709052832680487	0.690363347833962	0.544462164526777	0.808131635312529	0.563271862797902	0.739590946308355	0.750739674209569	0.20876507937946	0.842037631741598	0.758455360737873	0.495846038061671	0.579366205924131	0.567291969783791	0.608849895013408	0.835245134946231	-0.245988551665768	0.716482858239296	0.628480521766375	0.230103977415946	0.420164998257542	0.294200790964711	0.538274943817224	0.682044082920791	0.615828878269318	0.756778697697233	0.616844806907014	-0.327256136076846	0.624985624776239	0.19682206482886	0.491849964498888	0.547092693607852	0.358986833429838	0.51545350060539	0.756165350210732	0.667369833611384	0.67383990801152	0.262310333344597	0.903018193526187	0.389680161490714	0.224984351926396	0.863155667991301	0.515986073048667	0.656802292000769	-0.323942863167013	0.279812366876311	0.323610779779594	0.47000170524906	-0.286105391422164	-0.25906840204831	0.379955917664443	0.548586700963428	0.580884536004452	0.69975381508111	0.182098778311089	0.279776594914365	-0.00802419280157692	0.722081502250861	0.565838285485322	0.804280818417422	0.475893978423131	0.431814613503462	0.392503068204205	0.578978247838234	1	0.484079794380926	0.202584671777885
LAMP1	0.540202905176117	0.544733297250869	0.638823098829363	0.781163458110648	0.748601025182128	0.519917282418285	0.784970312291278	0.757289051639308	0.547700947655532	0.6432321182447	0.742110225483487	0.542793171601655	0.789720383573528	0.658187982082519	0.535297102209004	0.617375182809607	0.529933802109037	0.830093555438017	0.808239385771868	0.742528607357333	0.718553428242221	0.766103006122511	0.741364697991296	0.711841721370978	0.564167826004751	0.574182538801036	0.705741849502442	0.51502153621127	0.88397678557769	0.895310568524231	0.692047919654606	0.82011906350742	0.788353224586101	0.686637822459444	0.841847736892211	0.712794551819528	0.7253163550229	0.798197409202797	0.595586206057712	0.602734615729084	0.86536882703351	0.787957101165412	0.701692716791987	0.688969193560907	0.686752174250822	0.427896598314673	0.670660215608268	0.777313538180406	0.499264238834822	0.669806269835615	0.8808176014889	0.819932604919144	0.721441806640313	0.799856190399285	0.747931343594944	0.872132108916803	0.149987012107921	0.808644923000524	0.641512958724996	0.733383670540152	0.828026894232349	0.84990608201036	0.868041016013955	0.81131291508573	0.825118352352636	0.832620114029429	0.877585667855726	0.618133019130299	0.876814863672548	0.774927714575153	0.6411939181176	0.600948297706114	0.705525480174375	0.10981413179472	0.859627745523182	0.74656361166821	0.91459162216008	0.162642198794829	0.0722644625924903	0.826734723196455	0.930958647104428	0.926700700031204	0.696416161996115	0.78424705278257	0.863422095893517	0.619046570486961	0.43764435329007	0.88843856729716	0.789974076170165	0.886081968682029	0.920793308202678	0.818955539771373	0.854992706207094	0.484079794380926	1	0.863462665276601
