""	SIGLEC10	CCR1	CCR5	TREM2	C5AR1	TNFRSF1A	CD68	ITGB2	FPR1	LILRB1	CD163	VSIR	CD53	TFRC	CD4	CD74	HAVCR2	KCNQ3	CD33	IGF2R	TLR4	ITGAM	ITGB1	ENG	THBD	TNFRSF1B	SIRPA	ADRB2	HLA.DPB1	ADCY7	APLP2	CD93	CD2	TLR2	SMAP1	STAB1	ADGRE2	SORL1	PTGER4	ITGAL	CXCR4	NECTIN2	CANX	CD44	PLXNB2	ABCA1	LRP1	EDNRB	ITGA4	PILRA	TREM1	UNC5B	TLR1	TRADD	ITGB5	NRP1	CD9	IL6R	NOTCH1	RHBDF2	CD81	NRP2	TNFRSF14	ITGAV	SLC1A5	ADGRE5	PTPRC	LPP	TNFRSF12A	PTPRA	MCFD2	RXRA	CD63	CD69	S1PR4	SORT1	SIGIRR	C1QBP	SDC3	NCL	CD47	RAMP1	PTPRZ1
LPP	-0.0370826861342268	-0.0524225931120977	0.0507160038179535	-0.0227035615988894	-0.0662770984134144	0.352172404188759	0.0272016675746834	-0.000312581239962331	-0.0841432322805313	0.0377204478705818	-0.0260740339403218	-0.00140338801986576	-0.0440064968378553	0.129248620328845	0.0378875965416115	-0.0141791420286795	0.00283934552196461	0.161881834508214	-0.0129080588984009	0.418262751223491	0.106798329333385	-0.0870242102572067	0.685720362567773	0.0722337566520188	-0.178259435002523	-0.0306437505013642	0.0068237839841447	-0.263012717404807	0.0360482772791511	-0.130348337247761	0.66028258357965	-0.0726363872509636	-0.138508709309783	0.0473682833199352	0.814486618780727	-0.0713809990693048	0.124476286512514	0.0385624614335468	0.0418945619794913	-0.0500736854554117	0.0339449934467231	0.233866941462329	0.859463084456436	0.0222996983979839	0.359771404375569	0.418245500218935	0.770677042012891	0.348915918887112	0.0404699446360045	-0.189981976411103	0.114849020613188	0.0934085845134991	-0.0289906147599998	0.197536832718123	0.516607688695693	-0.0114987440119025	0.872405579515581	0.118626859605662	0.825277289408582	0.0142162128134442	0.319906300501907	0.33216141403341	0.536762728122894	0.690333965041192	0.334290739525266	0.396313480379205	-0.0376048083626231	1	0.881572316249561	0.942469092529786	0.855475285587852	0.742697148569063	0.643939546290034	0.0414756238065324	-0.170437188685283	0.869034689254478	-0.106819640630036	0.84399265583653	0.922846693602066	0.836133653370884	0.852096602626168	0.852451409042911	0.879523575657594
TNFRSF12A	-0.0265760560231659	-0.0178053205921686	-0.0169581895867875	0.0378949673835964	-0.206893638751207	0.434832730808269	0.0124074697188334	0.0412320905206547	-0.0505379016218834	0.0219087373359325	-0.0275444970270617	0.00818443264798167	-0.027260902472381	0.112625561317434	0.0703136485614523	0.00789226011048184	0.0512983551102165	0.140577294744936	0.0420122617611634	0.270916425137885	-0.0735641133420261	-0.103362078927903	0.71521326349562	0.127235756572996	-0.255121684441672	-0.114500493074876	0.0359197727081504	-0.206939636314972	0.024761598498472	-0.196776191614662	0.639964476624555	-0.0317088652082823	-0.223886435677513	-0.046105644907374	0.861738238745271	-0.0708489350425856	0.0846196971319478	-0.00126332063560141	0.0480870763923052	-0.0314321401444653	-0.0959284502297326	0.222976141266158	0.831974932618269	-0.192364646784358	0.3637498423781	0.200937871756596	0.752698734399738	0.38997652910387	0.014076277227326	-0.340890676150539	-0.0409328459919009	0.0981200176092089	0.0133030193711574	0.197470066222538	0.575864949000491	0.0430819491911471	0.855471101116247	0.0501534531934923	0.872839428528251	0.0244076436229266	0.348143148600976	0.176325142811493	0.315547275405078	0.703226267956487	0.285045470408275	0.402608256292058	-0.101430269678921	0.881572316249561	1	0.920603838258414	0.804740058143992	0.589627423329981	0.719113482756721	0.0835032215762469	-0.216542188205805	0.81879367240592	-0.165013255168089	0.898241818280471	0.931405317071725	0.855173784075643	0.897741839489294	0.955630088715327	0.909670017332845
PTPRA	0.0448833574116297	0.0708227417858926	0.0750764984080764	0.0999272945437162	-0.126118174567689	0.493597452347039	0.137520036028973	0.128846974670803	0.0252103236233765	0.113463878200055	0.0539605366058215	0.102500121440308	0.0682700573425756	0.198463808616503	0.127820969323492	0.0654449565718522	0.12819162833835	0.260927777581276	0.10834592222247	0.32840360506212	0.0856360945715406	-0.0524795916449542	0.787965177625736	0.19993955418158	-0.0949133780764204	0.0149255211522031	0.113791651186277	-0.149376845939978	0.0813255792546062	-0.137922425168614	0.75336736038976	0.0243226259134352	-0.178697268416306	0.0193159095558166	0.902347143121269	-0.0387795130597619	0.177301217282182	0.0902073165470161	0.139519129797803	0.0244926388442339	0.0755902277672192	0.313962460106364	0.928654886315246	-0.0938043699235332	0.499107635594799	0.398269318127601	0.828069473530886	0.459966540940971	0.065000909137793	-0.20277204272346	0.117197305908403	0.181515680755113	0.081666111617909	0.324315500324336	0.591761530224326	0.113700807151458	0.870378674120284	0.205739087882133	0.878370470524564	0.0938970024868455	0.40690044960055	0.39095931171505	0.49159448934649	0.741783778516291	0.452727603324223	0.488554232764385	0.00480284263483696	0.942469092529786	0.920603838258414	1	0.897966886764616	0.707763903178671	0.769759406822844	0.178213694389455	-0.148766097719155	0.821426985435991	0.01389615551186	0.861227141970871	0.903701643987478	0.895402664796786	0.859262380378668	0.870296911991111	0.869889293186401
MCFD2	0.0810541653049638	0.134949862441563	0.1524750037706	0.137278422630931	-0.0262312170249577	0.505891849266822	0.212749204374313	0.162873136767096	0.0629773356464374	0.133262522280386	0.106078835265342	0.165867771492091	0.0949835660267493	0.23556034091324	0.150728069280822	0.0987131225044307	0.168220266447681	0.348938881683841	0.172061573575092	0.463368343551625	0.163116931528803	-0.0207842337880196	0.794737983102084	0.21002311648382	0.0103431133961616	0.106718611330239	0.156911416606084	-0.0943392741512734	0.0975991274738827	-0.0695945683889013	0.777607870885428	0.0334290056223238	-0.290408871131	0.0330103657399899	0.869941027984697	-0.00970053476320779	0.198864019207549	0.130174378761359	0.147630970527597	0.0468859027031196	0.0337519374732277	0.351358908739601	0.930788489034332	-0.111751399480423	0.525429779366729	0.524954933411723	0.832505339162661	0.495629497945037	0.0366340164768401	-0.0797402172333847	0.213340731135604	0.191828229330604	0.152776793006675	0.347333912227497	0.598845972763433	0.167265328986118	0.830624875248562	0.27341022081663	0.807222979567694	0.117972103848373	0.42886326367273	0.499115678324711	0.53846170920413	0.723872835769014	0.514013600112373	0.451634225870536	0.00150975730516144	0.855475285587852	0.804740058143992	0.897966886764616	1	0.705450198485805	0.778180204541412	0.166475808756308	-0.206155478106366	0.804846465928927	0.111666348178486	0.793307881258384	0.817860100636111	0.839445154980224	0.75709960420263	0.736260058449055	0.775716392857983
RXRA	-0.324823559277018	-0.297337342599624	-0.222180840718723	-0.325247355387472	-0.178656651810312	-0.0180726598643088	-0.188810159862101	-0.295380414161199	-0.365691965712482	-0.245911856977283	-0.288826805305281	-0.297940786213333	-0.342724604525792	-0.204284676142571	-0.317260656216178	-0.37226892663164	-0.298378556828616	-0.112776650490673	-0.320403561526015	0.42405654304328	0.114169710663277	-0.407205414218762	0.416845995841885	-0.196989564474414	-0.15629932738437	-0.141955459898585	-0.288686431351929	-0.452887346333188	-0.362849709540231	-0.305878735976758	0.468707295638787	-0.395903184483962	-0.273961602765296	-0.158166075484028	0.524033700525312	-0.39384841387659	-0.204772944343297	-0.264428808613513	-0.30565684188259	-0.311000522512404	-0.222946675878099	-0.0843975760039045	0.697442026891037	0.0590461247436166	0.0675906790396046	0.752964082172087	0.539427884197418	0.0118277506241479	-0.39736008862273	-0.113003358315269	0.0899273664772224	-0.158511264397953	-0.334025204689999	-0.145722923691296	0.144116153372716	-0.29659962926627	0.839260892239378	0.0232736540104938	0.452486105847421	-0.270333866008122	-0.0407361117037779	0.392233518756783	0.239454689509934	0.288718863579252	0.169340368258064	0.024165572918338	-0.339305667822798	0.742697148569063	0.589627423329981	0.707763903178671	0.705450198485805	1	0.352198129191015	-0.276154849682393	-0.42523349979525	0.785099196571829	-0.172592864942655	0.547647701517765	0.736947879384391	0.517866746165168	0.708697786549171	0.665541916314079	0.755399229048434
CD63	0.545115608854717	0.610117355185294	0.475578181300566	0.61267352926407	0.17865601313863	0.871072040261505	0.649656189227524	0.64308624486734	0.551188370333785	0.584664279132415	0.564728651173858	0.610912235334713	0.57153205865794	0.620389240705721	0.605457978232389	0.545786107593126	0.641564591188209	0.694238699411977	0.6237728667578	0.243112573419215	0.330057651936265	0.405232678915202	0.979397981035959	0.686484507378988	0.281006469968675	0.471159209447154	0.621445912924953	0.350670448569456	0.507297342845908	0.255737874672767	0.955349338460902	0.520043712505868	-0.269512469219993	0.34210832702129	0.910168953289292	0.417494514055745	0.618288908483595	0.528403883266107	0.590126075743537	0.52484496842613	0.327335038365578	0.761076949886233	0.869806555347248	-0.346180771959769	0.844315897081633	0.21983113261007	0.926754842652338	0.808848109301009	0.401977106103296	0.132481670559152	0.446620663993922	0.605100003391503	0.601482922816863	0.710975859757532	0.904535098204597	0.634645769712935	0.530185997116237	0.650572989300362	0.83007715957369	0.580004982869568	0.796357575138227	0.550160923945344	0.536865357463677	0.868492730610979	0.796054783466697	0.703157092375037	0.401731355986261	0.643939546290034	0.719113482756721	0.769759406822844	0.778180204541412	0.352198129191015	1	0.618304423406812	0.0315004292809532	0.517799234967133	0.444547735678514	0.743974788017714	0.632988290747293	0.906084094699214	0.493537759762124	0.537722303291327	0.517232794993645
CD69	0.889170786797804	0.912942501209285	0.720491668585689	0.947532800847754	0.396644361529119	0.873837757042264	0.82127015304177	0.96285543475446	0.916709576530982	0.8974609704482	0.880703716616499	0.894909109367855	0.964913809977985	0.863616916285308	0.885476237236357	0.896285525978043	0.954550549312568	0.782508270978615	0.870834541516321	-0.151327294515795	0.30024066995183	0.826238636493553	0.609198285945891	0.952400771777528	0.349923056213273	0.679729115449578	0.926488364950064	0.821048027604291	0.859845574991679	0.553570184409165	0.579479027622336	0.922369272757361	0.177195069938768	0.542617808211597	0.413907435500408	0.802102260985098	0.834951238624104	0.861127723905426	0.920654837370257	0.917007797084012	0.770116770874058	0.850128177818488	0.287312998533423	-0.293370003782939	0.853419591263358	-0.260272709286474	0.469418762410142	0.781313006221398	0.834352027801249	0.206020591532637	0.467330388377998	0.9099226150547	0.897466319645789	0.862653157580549	0.711089107611139	0.924382293430195	-0.235349121486828	0.753129440951558	0.356705892249693	0.903365563301454	0.834882984383601	0.277887068040818	0.346915590691777	0.643050540825935	0.762074410382099	0.72547489882458	0.875103798113076	0.0414756238065324	0.0835032215762469	0.178213694389455	0.166475808756308	-0.276154849682393	0.618304423406812	1	0.565781556728699	-0.243765810750914	0.651536710726672	0.0868193817995925	-0.078884245434807	0.437292024647965	-0.183369061727834	-0.135797928733256	-0.188501908930993
S1PR4	0.430429844685209	0.428123564419838	0.362723444874146	0.417148508448048	0.208120118765918	0.320382372567501	0.275805649464084	0.473846402501523	0.47674226222188	0.424881752115381	0.401860508856752	0.468679505238767	0.546075770988576	0.367384031871622	0.407672720561803	0.480394220397834	0.419164525598754	0.254092101460594	0.394072977701362	0.127474476426149	0.0722684739747023	0.546922104100981	0.0510656532115817	0.408141384596637	0.230502568261275	0.18646089137293	0.426883635808249	0.659387142617851	0.512359383877231	0.446424959744914	-0.00758531873241047	0.49690219339823	0.821791052588463	0.298521693743991	-0.0160411578972829	0.497128381326099	0.420571416029235	0.431031050444826	0.540601442841174	0.452909903044453	0.777388999617887	0.301386848521054	-0.220081441517552	0.448820563372549	0.256537964999853	-0.481766381839943	-0.00690643266244845	0.235515089236213	0.75292571240805	0.152824186807583	0.0647032257288616	0.353387301501771	0.390781550442578	0.449442527911158	0.240416777051101	0.363349608660682	-0.438382512904276	0.202208813037579	0.0908822327849676	0.402772528254945	0.30586409471818	-0.223472791665576	0.0782933691438576	0.175882402195413	0.104055976612791	0.649507597169881	0.788709190545583	-0.170437188685283	-0.216542188205805	-0.148766097719155	-0.206155478106366	-0.42523349979525	0.0315004292809532	0.565781556728699	1	-0.319233535762715	0.367344905067827	-0.0840134493712953	-0.293438756488249	0.0415966320704741	-0.23241053109051	-0.292036907606333	-0.309981692043109
SORT1	-0.239413725683635	-0.23298562859777	-0.102953511379323	-0.260696054589436	-0.0749741789216747	0.12811403291219	-0.115242459489889	-0.229693420572237	-0.288539741559959	-0.185604161599837	-0.211794171790017	-0.180392594668281	-0.278636425455015	-0.0867632682882774	-0.188861846003846	-0.238952294099158	-0.227682060260446	0.0234702956061039	-0.200956849486845	0.552839825649386	0.141104374122924	-0.270179032321965	0.52157450323256	-0.154629212495353	-0.100137481222301	-0.123168531682738	-0.197792614153678	-0.39469499920113	-0.196285738189381	-0.150653845645781	0.544313205406338	-0.30976539872354	-0.234802787595447	-0.064597116954862	0.688063729631235	-0.260801228948233	-0.0663235669005005	-0.169698682761135	-0.191975489192786	-0.277837718012065	-0.201492816499569	0.0364180916584692	0.747923119457135	0.123383511226544	0.125104996922236	0.519415221309962	0.683984679828814	0.185468033899655	-0.199436803655737	-0.0642331343073029	0.0781923802895295	-0.164011904529464	-0.233429491492208	-0.0338419984143813	0.364414716289412	-0.241363954858166	0.874176592737048	0.00398246560920976	0.702059050721862	-0.203549315433804	0.136073240561409	0.301516210632886	0.380857598385032	0.465111373098727	0.142752105063536	0.236912229001591	-0.240276237264899	0.869034689254478	0.81879367240592	0.821426985435991	0.804846465928927	0.785099196571829	0.517799234967133	-0.243765810750914	-0.319233535762715	1	-0.134569422370189	0.837173205615121	0.918947649134624	0.677489118227592	0.83610242842293	0.836703162461638	0.89080866891994
SIGIRR	0.637330733228269	0.6848669746096	0.608357979893235	0.637094299229418	0.595849335079228	0.512366262915566	0.812307844403838	0.705729138511388	0.66474126410181	0.673197116625689	0.685649185496354	0.718279113107403	0.711088034098621	0.625055414921719	0.589790441957504	0.597064058521828	0.680047198773241	0.723388263012977	0.624500287509874	-0.041380920393759	0.623703370900359	0.572731563057398	0.41065644576719	0.638175860149777	0.656069088510033	0.766860409712607	0.669645994047999	0.589730111939999	0.567416649403563	0.479237718254884	0.520986555773605	0.610080251892983	0.0733328119434139	0.544236449184424	0.164646157968281	0.481824768969124	0.666359195825412	0.664087772634028	0.664793019733226	0.590610313714408	0.680161981422037	0.651642020035042	0.167129495845196	0.0102175239060306	0.622519221735444	0.141298460450088	0.352488410001111	0.543296419050952	0.485785982517744	0.655614568889751	0.682292203069564	0.60633375677027	0.651553210108119	0.602346582887724	0.47067784178155	0.617427054823854	-0.27003204517287	0.794348376825506	0.0999444381978045	0.625134039281195	0.559379663852388	0.573457433638417	0.525098854423897	0.235556918499596	0.717256837987602	0.561638821179102	0.690210961031588	-0.106819640630036	-0.165013255168089	0.01389615551186	0.111666348178486	-0.172592864942655	0.444547735678514	0.651536710726672	0.367344905067827	-0.134569422370189	1	-0.00256148527557912	-0.18314691179656	0.190807505014255	-0.396179281809218	-0.334106388275311	-0.305845630207739
C1QBP	-0.0061769915414234	0.0495786264765572	-0.0141303809727875	0.0430003112248156	-0.192116845160925	0.458397641372969	0.0993710180842577	0.0858311796720045	0.000458179843179414	0.02955977223517	0.00853027485705418	0.0778940275888984	0.021152678190738	0.0914131433733804	0.111789312075859	0.0334978898801894	0.0719303870483972	0.180316350411942	0.119368225643158	0.459801675228882	0.0109268880094503	-0.0607047424788085	0.728003490572957	0.143495212474196	-0.00485872766728559	-0.0820074054421866	0.0723150431558444	-0.0737182423482735	0.0386130102561189	-0.0500459135313646	0.686672167800342	-0.00913290645941896	-0.108309089809841	-0.036475146181213	0.874134603212409	-0.0348723683431174	0.138047612359513	-0.00419286913215088	0.0714931180947688	-0.0316727302786262	-0.0103507208111581	0.290564234262017	0.793652133249508	0.00114193539106391	0.363459287339672	0.177351603053565	0.798929714350599	0.427948472560578	0.0964819367899395	-0.139114312863214	0.0137640917005577	0.0318524370331395	0.0383241244340717	0.26558209570996	0.676872489227988	0.07411576216231	0.793669335035696	0.104105605276453	0.936690831283721	0.0245986257687518	0.380359351051292	0.191966569257259	0.360645169743988	0.674857264269298	0.270642919949351	0.556758968709329	0.00104050939133039	0.84399265583653	0.898241818280471	0.861227141970871	0.793307881258384	0.547647701517765	0.743974788017714	0.0868193817995925	-0.0840134493712953	0.837173205615121	-0.00256148527557912	1	0.921163476395473	0.897586593852882	0.844462470782126	0.857044465221357	0.882229462467479
SDC3	-0.149493244458537	-0.133090681616414	-0.113551043159557	-0.110281848734462	-0.224505509092992	0.298228398789773	-0.0658129484190248	-0.0944378764686467	-0.175383790775816	-0.102205350669789	-0.136776227411555	-0.102531950984456	-0.15956040622962	-0.0137749158320398	-0.0532973707821949	-0.126822809665258	-0.0882386828935981	0.0495216533769999	-0.0739459199049886	0.407121262892564	-0.0293203778455004	-0.210668294653682	0.637481914481339	-0.0072128365472763	-0.20857398470463	-0.16266840268901	-0.0890554900924542	-0.285915234542831	-0.107103337942602	-0.209721722281843	0.619807287772604	-0.170709243276782	-0.237220896081048	-0.103929922343748	0.814367617298854	-0.180134250624968	-0.0103880014984529	-0.115014903153246	-0.0919215372259305	-0.163855635487008	-0.178053549015065	0.134341799180459	0.818848751322555	-0.0710282839248627	0.250695886848299	0.320457165410007	0.758340147892059	0.297289519193943	-0.0999057823584655	-0.258945025321107	-0.0428585092885368	-0.0463109593687759	-0.116884873003685	0.0786678309829709	0.521875550178826	-0.0848193880100263	0.891642799153705	-0.00510840837329857	0.854371560210903	-0.103176392668467	0.250146022268912	0.194278806255382	0.310769122411534	0.621390159006579	0.201346400080326	0.337602292659904	-0.19518773262856	0.922846693602066	0.931405317071725	0.903701643987478	0.817860100636111	0.736947879384391	0.632988290747293	-0.078884245434807	-0.293438756488249	0.918947649134624	-0.18314691179656	0.921163476395473	1	0.82133287784053	0.900455967621553	0.926219379178748	0.968656556237637
NCL	0.31935943332976	0.367774572949612	0.264598283729857	0.38181385978104	-0.0162396392950194	0.732833490332723	0.386076335675666	0.418107165018726	0.320025111203281	0.364984428266483	0.328702993539098	0.380112491928361	0.353985514548738	0.416044214479525	0.417348698727987	0.342228177672408	0.40966588067906	0.455567406689795	0.403289291907653	0.359125713741212	0.147222820150936	0.22930505164379	0.912941598946479	0.479438388849965	0.0729309699993264	0.202761739672742	0.400210437783972	0.180633698121033	0.331928692828467	0.124391846954331	0.873887311636393	0.31637702485525	-0.131717271968757	0.154614697143445	0.972951731184927	0.243346152632139	0.422624992545219	0.322424774344619	0.391476194132911	0.311146825751079	0.227216909887342	0.573529898786361	0.90273936607483	-0.188370161970954	0.668644913152795	0.202807511199519	0.926524245571783	0.667657946826522	0.333352215726433	-0.0774126254464845	0.22682667348833	0.403522034621232	0.353489785287156	0.554108119864563	0.851821200796755	0.406182199718855	0.696517107921185	0.408069267619384	0.956484453430321	0.363403163503406	0.650215047167484	0.361670965387498	0.491835524107992	0.878743800435769	0.586913209092527	0.699897461176598	0.266430311140453	0.836133653370884	0.855173784075643	0.895402664796786	0.839445154980224	0.517866746165168	0.906084094699214	0.437292024647965	0.0415966320704741	0.677489118227592	0.190807505014255	0.897586593852882	0.82133287784053	1	0.725193382098304	0.742135492406541	0.753192053282679
CD47	-0.321170332780397	-0.27642515582919	-0.275481855252115	-0.256510375237348	-0.453107725742318	0.181200837475209	-0.284310838205802	-0.243419596626774	-0.323786293528428	-0.277256664955421	-0.323453727564372	-0.266911680562087	-0.304983939688739	-0.20446752661605	-0.213215753236403	-0.273738946688884	-0.248375069895851	-0.155918010597821	-0.212146136758501	0.419442264664938	-0.256776076793587	-0.371366697192144	0.525387119194777	-0.162894708522166	-0.319667252203342	-0.410067552370199	-0.261823369196666	-0.367926597304732	-0.256153415544572	-0.365613166397938	0.424663006013915	-0.314811414736909	-0.0911033982052406	-0.269576653990387	0.740795600365703	-0.30830866097649	-0.204185151131132	-0.31259718938368	-0.235072952333342	-0.310983676262953	-0.223891445273903	-0.0509121346735123	0.73050794513367	0.0248858440957766	0.101528379226653	0.261542095690709	0.582230403929237	0.130996763664817	-0.192048803616381	-0.444841396830544	-0.293454834060736	-0.228855617728732	-0.269476212952666	-0.0152277819771282	0.325855572067616	-0.232817803934822	0.91797150403581	-0.223757451121061	0.77808668318649	-0.276174602279169	0.0548057493326975	0.0456807330182809	0.149468128662229	0.506613786913414	0.00827759891353486	0.249832418748955	-0.307154361759631	0.852096602626168	0.897741839489294	0.859262380378668	0.75709960420263	0.708697786549171	0.493537759762124	-0.183369061727834	-0.23241053109051	0.83610242842293	-0.396179281809218	0.844462470782126	0.900455967621553	0.725193382098304	1	0.957504309713293	0.946176655660746
RAMP1	-0.288278200974181	-0.266762262891428	-0.278617849512064	-0.212535516604421	-0.406136153727564	0.202654887324924	-0.24400212926861	-0.207332404777541	-0.303152238907118	-0.237623029912634	-0.289450735630154	-0.253407684016938	-0.269641487646845	-0.157628447927527	-0.193177271097167	-0.253351014892862	-0.20166727008282	-0.127705972791195	-0.210957286304263	0.253122546974307	-0.246102351952503	-0.349774374644308	0.542103889083819	-0.110156820060971	-0.39709706326712	-0.353987587205709	-0.221744409314246	-0.392098815750044	-0.234769370786419	-0.385667948806618	0.462301333729846	-0.280298681263404	-0.14564313814599	-0.241072320316887	0.743240497678317	-0.315220646042008	-0.181018623900334	-0.263186077835738	-0.212735843404139	-0.26811069964485	-0.226461514546308	-0.030590997736707	0.730309635006871	-0.0651826714247392	0.129750395110483	0.227710011454915	0.597368552779305	0.156417698011329	-0.186634922809787	-0.483436323158588	-0.230169860734328	-0.145033077404327	-0.247695727955474	-0.0495359792274682	0.364410596702798	-0.205172169364984	0.905402211135893	-0.172684211340931	0.786731241226012	-0.231159635888083	0.0897232188604311	0.0404841151581806	0.154775759921199	0.512792653269225	0.0598179401120832	0.269983046778211	-0.288294761771344	0.852451409042911	0.955630088715327	0.870296911991111	0.736260058449055	0.665541916314079	0.537722303291327	-0.135797928733256	-0.292036907606333	0.836703162461638	-0.334106388275311	0.857044465221357	0.926219379178748	0.742135492406541	0.957504309713293	1	0.960615686539764
PTPRZ1	-0.306247339282101	-0.276310740892334	-0.29350780840876	-0.24877931964308	-0.391855181911454	0.17425200827869	-0.236844225227663	-0.233981684642386	-0.32010824729358	-0.263874882980248	-0.300835857797968	-0.260789399440506	-0.29682191623262	-0.184294719719371	-0.207158520305664	-0.277779180508283	-0.232579200540746	-0.130155083834357	-0.215249698208286	0.375048962494757	-0.187973056603201	-0.359616068166938	0.527339924898944	-0.141035427796837	-0.314437003981892	-0.341584799539042	-0.2398824837514	-0.385653449672088	-0.262266305832607	-0.331042188807687	0.488732794827368	-0.309508905070909	-0.167091909137874	-0.262344052664617	0.754352787449822	-0.324381445478077	-0.187778186888416	-0.280651249564578	-0.242761601191784	-0.301650935369685	-0.26185046843541	-0.0349291834731619	0.741048925176828	-0.00765083337730466	0.113615933094186	0.300038376260998	0.640277665613076	0.161838173168348	-0.205322151340383	-0.393769095395658	-0.202039820036769	-0.187518502582555	-0.270951873634517	-0.0562179289264015	0.382401919695276	-0.223615432070447	0.913677105527243	-0.163620156897428	0.80781004809128	-0.260104527734976	0.0916764322249714	0.0603303813126064	0.164570068285355	0.517099041586425	0.0495976122845862	0.261984511473677	-0.307306551585827	0.879523575657594	0.909670017332845	0.869889293186401	0.775716392857983	0.755399229048434	0.517232794993645	-0.188501908930993	-0.309981692043109	0.89080866891994	-0.305845630207739	0.882229462467479	0.968656556237637	0.753192053282679	0.946176655660746	0.960615686539764	1
