""	C3AR1	CD81	CD33	SORL1	CD4	HAVCR2	ITGB2	PTPRC	AXL	TREM2	ITGAX	TLR4	ITGB1	TLR1	TLR6	CCR1	PILRA	TFRC	ITGAM	LRP1	LAIR1	HLA.DPB1	CXCR4	PTGER4	RHBDF2	VSIR	TNFRSF1A	TNFRSF1B	PLXDC2	MERTK	ENG	SORT1	C5AR2	C5AR1	FPR1	P2RY12	LILRB1	ITGB5	TSPAN14	CD74	UNC5B	ADRB2	SLC1A5	ADORA3	LPP	TMIGD3	CD63	MRC2	TLR2	IL18BP	RIPK1	C1QBP	TLR7	STAB1	CD46	CD180	IL6R	CD47	KCNQ1	ADCY7	TNFRSF13C	KCNQ3	ABCA1	PLXNB2	APLP2	CANX	ITGAV	CD69	SIRPA	GPNMB	SIGIRR	SCARB1	TNFRSF12A	ALOX5	RYR1	LAMP1	PECAM1	NRP2	TREM1	RXRA	TNFRSF10B	TNFRSF14	CD9	TRPM2	NCSTN	RACK1	NOTCH2	STX4	MCFD2	ATP5F1B	TNFRSF21	SMAP1	PTPRA	LRP10	RPSA
LPP	0.762855393468554	0.738357340414703	0.66471057713511	0.862477600285788	0.802312287878609	0.866882570714027	0.8025562236436	0.902151665549959	0.725784749867028	0.720567217119117	0.789297758478986	0.700929067538998	0.815333427751224	0.696227447826471	0.658002721242537	0.746910398612836	0.67560067106562	0.714108922899906	0.673355637740567	0.866089624854805	0.767823733192457	0.601977154871377	0.550370527754752	0.699555755422996	0.867123984025237	0.643149004073527	0.711994877586295	0.849688987488431	0.895460736299476	0.829030063204995	0.760951692201374	0.872957558328347	0.730290916964729	0.711611143809335	0.804534721347501	0.706108694893284	0.826401285140653	0.701721005783715	0.860998385698738	0.730887237952515	0.836894215890389	0.345304748607843	0.74239210623021	0.81643320244379	1	0.734401478966884	0.660763703652569	0.748668265642515	0.816738075174072	0.763009830328968	0.753926107642073	0.693726485895403	0.732457017424489	0.538005336648628	0.846978099124932	0.52727242746045	0.803275069584445	0.730843409484585	0.645674089271424	0.697701763011861	0.607180617913251	0.802054847533425	0.79488930632599	0.641768325508911	0.874515505062047	0.856249629810068	0.814809615553638	0.600487463329218	0.80522525810526	0.366798763693645	0.732826507303514	0.811157388947216	0.681929565091823	0.821568303557043	0.75374751012395	0.739764000275232	0.742500792386714	0.624457324960562	0.606374020938416	0.740568463956744	0.597012760589242	0.715542881695254	0.508850099489801	0.813497490776625	0.75267228938156	0.669257174728863	0.618831006862948	0.770482912521687	0.711382886191879	0.704050005961222	0.502826810050808	0.779027216816391	0.730802486311766	0.798502823271156	0.699369019846275
TMIGD3	0.883954223713973	0.892516548647013	0.881539969541068	0.772437695814671	0.856807245939223	0.875468773138774	0.82950549119758	0.775331108887291	0.770133898500438	0.83928114837537	0.641948782003509	0.542980923469539	0.786674415705725	0.694806700723666	0.458829382448817	0.842105406965353	0.894196185658513	0.598286455224504	0.678362387206166	0.783192640876335	0.879168359989023	0.735950386788612	0.618444639292797	0.615077035355546	0.745484120310023	0.879809805524904	0.872191405148215	0.812551577846625	0.767628948607092	0.570943419161948	0.755308592168202	0.74533237639846	0.579982118025341	0.672045225057136	0.892175910350283	0.810161279019358	0.749918671401752	0.584846252958929	0.721074667703503	0.849417700604961	0.762425290737159	0.280439124230391	0.841600792295934	0.894546039665656	0.734401478966884	1	0.742786073707494	0.552232065884548	0.711495982236324	0.794462128850014	0.71110818356407	0.89117047108246	0.667563546509052	0.450057688067782	0.686550836315212	0.680222783913236	0.67590796012807	0.777832852318185	0.82540647453806	0.603501088958304	0.748931633405587	0.646902356578962	0.700138759245443	0.772952157470663	0.787511771612484	0.768182551970824	0.66136216289475	0.60631180904112	0.78040141640426	0.317703918310036	0.752678758079989	0.661686898216572	0.817833998533661	0.755040265026237	0.668579603015	0.839128315595625	0.657135912236853	0.54552910664561	0.559485920856476	0.749986712571164	0.471024976713618	0.795701822376917	0.432038840101559	0.658041902964478	0.629739820272488	0.903797532915361	0.439284746490086	0.780700910960842	0.804632967587203	0.855331168399734	0.384122112868482	0.832412074748438	0.606143097514523	0.831010587524354	0.895619420992616
CD63	0.760564283838135	0.936865411251836	0.765928172760582	0.558711944916901	0.61747675935675	0.802277329143738	0.92412238378789	0.631470640256369	0.81650565754185	0.968241136852205	0.783501532926207	0.358630722597983	0.920678001947038	0.497065667917868	0.261632430027356	0.753490295992275	0.751216006816185	0.604941031370519	0.435334494587912	0.72065789374431	0.781057164247517	0.62273685712385	0.56913401613328	0.569845540017401	0.575557568472617	0.620311962074241	0.665049877806864	0.664674733621969	0.814585080983511	0.53213763425356	0.737999243035552	0.719299046863705	0.512486763304428	0.605124254042795	0.759262317974587	0.429104233201287	0.631845591379967	0.552210076162412	0.613543877864295	0.705717397155212	0.621619251973263	0.202821631974582	0.809157936755304	0.720932834277795	0.660763703652569	0.742786073707494	1	0.591523490648735	0.593667943851807	0.729393417112456	0.567166842902564	0.828490237076881	0.544404394525873	0.461324576522323	0.719852240383375	0.772811587741597	0.629893049584278	0.679550596551181	0.542727173120567	0.336924494972537	0.380294644581504	0.45994051698601	0.680785714173451	0.636149974213268	0.833318717471867	0.871821626040688	0.703807062834641	0.427685147695212	0.901983911815023	0.783591247895785	0.659489168320439	0.644168096185262	0.697141396303081	0.658934771185415	0.436800989051005	0.885997266982159	0.806392976266336	0.583141266385207	0.480978441972327	0.628282262395972	0.289250615265222	0.826716164617198	0.883220299902589	0.579986597105	0.679823621719566	0.792897009336707	0.502118478037343	0.775706492628031	0.86250352016038	0.860415320460878	0.324765434895867	0.797898208702296	0.636641263375	0.901179088429877	0.789321675445116
MRC2	0.563309440995726	0.593309213033697	0.496799358381791	0.723722353856437	0.609586780999344	0.729844212630353	0.68514109118226	0.790994663151129	0.539174017017973	0.634238782859764	0.782744220395751	0.624242989214599	0.735436077208622	0.597868864898233	0.564467327144801	0.571200019123761	0.483730557269682	0.59876302174186	0.524753901212738	0.696288350738593	0.634891036460184	0.38978354880758	0.40057739725478	0.610046242635112	0.74913821372045	0.402284581094515	0.457071857101982	0.673747730579261	0.835779831054098	0.764832400368784	0.560523893911316	0.764925064641802	0.61574254291715	0.580862907851445	0.658181517681328	0.553583249354666	0.667585380529094	0.50250176170847	0.711662897298561	0.52166610436541	0.659280476598746	0.295436628969525	0.569931501369719	0.659827966793137	0.748668265642515	0.552232065884548	0.591523490648735	1	0.679042200567565	0.579416470122184	0.653286682262595	0.493880314144969	0.629189426424856	0.32149093668667	0.765442315600175	0.411466260596555	0.720488512693853	0.576377004942527	0.462269873745832	0.600243586727391	0.457148496333196	0.750615883445189	0.615454340738096	0.524653037238152	0.762928835139339	0.740361027857488	0.751850025106771	0.486961333755984	0.705887231614938	0.434785126908968	0.553402916666562	0.593904342230485	0.573815635011549	0.667951340184814	0.66376064309948	0.610500086276954	0.609755378206054	0.536635016772992	0.507698572236771	0.570687766971888	0.562552052496821	0.554882403505082	0.563199780069067	0.650319440794155	0.63525964067031	0.460774691117125	0.512479471269977	0.679310179655701	0.572792820196381	0.544941858234253	0.337347887400213	0.625253241824242	0.639253516763238	0.677450757149969	0.491978791693743
TLR2	0.811954706844739	0.702817942476705	0.639027562075166	0.768835730970368	0.822327544119053	0.856099479695116	0.757745917713568	0.880206534781615	0.732473566025336	0.658087348052842	0.757186626207995	0.650815769394051	0.744436559431033	0.678248447471427	0.558925369879078	0.788994780132027	0.668334125771049	0.774900219317013	0.620902064089096	0.782768646813452	0.774207402186726	0.686678284193757	0.68768207801838	0.787143215318031	0.860219248768795	0.707956656180383	0.721176132253619	0.912832540684254	0.824273501949063	0.775822751737443	0.716540351698285	0.784344435506526	0.81056920938085	0.834264048121464	0.848293009039221	0.642378230005417	0.872956210854779	0.656233907270601	0.813476451398903	0.792118006023893	0.865164419460553	0.273926540980059	0.761436015691338	0.776593835652524	0.816738075174072	0.711495982236324	0.593667943851807	0.679042200567565	1	0.749861971421376	0.766592972267507	0.661196607942653	0.717981835183479	0.572345134686473	0.797708886496478	0.512844588739182	0.792076115022765	0.733464716672344	0.652182938461664	0.688744393433234	0.625508882382958	0.762821477069619	0.817544985894617	0.589329315681589	0.835521079754362	0.804428332614274	0.795468088458403	0.730482387139831	0.726206999576032	0.29526212466777	0.744358035599006	0.68181054973479	0.726198114217841	0.853847011741481	0.756788107592069	0.676429147654143	0.742394889965263	0.66638462405535	0.770209096635568	0.739568511115811	0.703607401547023	0.706575163369896	0.421399718568556	0.819112794072025	0.684615278430394	0.668158677333266	0.6105454078342	0.833967782409514	0.661883057079679	0.689269971489792	0.530997888681763	0.785215335492621	0.661898525206227	0.71875477808678	0.690609927788887
IL18BP	0.810553294816824	0.822129632446877	0.747288782321735	0.738693738531506	0.782127957880611	0.828868841264969	0.803792977359578	0.764041713081686	0.779324217849674	0.786147236496203	0.690594580241425	0.550343283162166	0.791942652378369	0.602782477217869	0.460490910366033	0.79952909579256	0.776053848711488	0.6059414047786	0.566836884902976	0.770063555274277	0.807878405960972	0.700375368394213	0.573685781133333	0.601784264318154	0.721397616549038	0.746906343604274	0.761958307294014	0.790139342620058	0.780851776801096	0.611449034373499	0.77688824387935	0.772680362574473	0.646965516803441	0.661710208580688	0.801210722941368	0.637020500739825	0.72911181012172	0.596903227194386	0.696908808985114	0.80067170943104	0.743306382164741	0.266570692044372	0.76981270325454	0.781902356380717	0.763009830328968	0.794462128850014	0.729393417112456	0.579416470122184	0.749861971421376	1	0.672832509158118	0.782026187148021	0.659840858679372	0.576638014449046	0.717403282401759	0.612991097824107	0.698339099829517	0.73873605486881	0.706824906954692	0.575458167089302	0.560255679394226	0.623800174677624	0.732453545994391	0.68590537944932	0.804602211966197	0.797489759196359	0.701617911047545	0.53455915191325	0.792607368942955	0.403586396691416	0.698012896841128	0.716417005642468	0.702176414108683	0.790973329576017	0.635194871028076	0.798925009977603	0.735527761453722	0.538623338963049	0.556548593480641	0.734078257148394	0.442211000034811	0.764815141291732	0.507711975613576	0.6863786299725	0.633020654353849	0.781500519696581	0.56123098738314	0.754466671422162	0.74954851334725	0.788048535185641	0.432469887655711	0.813897259372313	0.617284791201323	0.795959445711484	0.790606709393698
RIPK1	0.766678691312011	0.649368987619586	0.608673140367152	0.769449001279902	0.712554564185488	0.78719535664202	0.672403701408582	0.805473979398951	0.633424971516186	0.629239569214456	0.72822500681353	0.653031148289887	0.723098291284645	0.699253640872924	0.574542985805322	0.705009337997166	0.658447069685085	0.678325509335993	0.629619685082723	0.740010582404013	0.691496590958839	0.546089652010649	0.582137146588482	0.688598909559162	0.800908540118294	0.616558099625496	0.697957241955241	0.810658003934501	0.782881429116953	0.732324445980599	0.665531985779803	0.759505075568322	0.736834359818113	0.735262502741624	0.768131625322388	0.673903010910525	0.748866974713806	0.622193851380465	0.758341892768824	0.656286915023644	0.76626863458637	0.252186761623062	0.710786937368819	0.709552000461434	0.753926107642073	0.71110818356407	0.567166842902564	0.653286682262595	0.766592972267507	0.672832509158118	1	0.627462067790346	0.631606675412441	0.428781204839471	0.667949240548751	0.468658756314939	0.751595098580799	0.634300153479317	0.647665480203383	0.646055040212755	0.615239521127576	0.67301678303567	0.719995702101776	0.603017838847976	0.795092456184695	0.741135312210852	0.717522628570605	0.6569836250815	0.702155206465792	0.263281885029093	0.657974371139301	0.623253215558385	0.705604058788279	0.707127501570523	0.708972430354717	0.647211118184289	0.613890028331183	0.618879446636077	0.625733502768274	0.716562496432056	0.586701870241609	0.594528161006611	0.427870779374269	0.679879553359262	0.593707492520243	0.624035829903245	0.582226454386973	0.778585369561838	0.619026913474629	0.643655482134918	0.473605296931295	0.743898486611464	0.605194795891748	0.698845206666194	0.633784907516653
C1QBP	0.817872827085932	0.932393498063798	0.905044133401167	0.68630383191843	0.796231939864045	0.828349125783055	0.861740176206345	0.692745098644117	0.847197259308863	0.864756762317247	0.601151047963326	0.48147673510342	0.845447168856229	0.612524920563588	0.365910467884855	0.821244920746676	0.883066883245317	0.515437976524582	0.618738434618306	0.796588864066628	0.856795254625647	0.805903472015663	0.561780386566029	0.54626574853073	0.616869950014438	0.839935520994932	0.838707686442879	0.735409662160877	0.724858692457685	0.500939337595569	0.772492706967086	0.73459400534968	0.486094497599965	0.586752109448186	0.815703064599737	0.674937199466326	0.69938387856917	0.560735867902213	0.65018309092222	0.872963357537816	0.729048039663653	0.23188314477617	0.827283357464077	0.853428953351691	0.693726485895403	0.89117047108246	0.828490237076881	0.493880314144969	0.661196607942653	0.782026187148021	0.627462067790346	1	0.610549754650251	0.551755735705463	0.730160547500473	0.757723902637672	0.571976113857358	0.834577758650062	0.760164966455639	0.479572999773575	0.641938511092782	0.533819908009625	0.689087665930203	0.739468700501478	0.788505477240878	0.831460153790008	0.696436298271289	0.473904762426029	0.785570716602334	0.43532362424566	0.771210623189747	0.663108434280435	0.725343300377871	0.749760822400396	0.566929706251804	0.883226690968952	0.746724203092106	0.497546977365632	0.460454838651297	0.751853695440126	0.368076713039559	0.866105779352349	0.559184368902082	0.599781405655234	0.65601317650133	0.973496645749989	0.58711674754848	0.759779717252045	0.900195699883733	0.957109341697449	0.535204787778341	0.899569429248898	0.728066092374012	0.850766252677996	0.971935861296555
TLR7	0.683373293522025	0.663909414975549	0.611270843987356	0.758296301080061	0.735862526777257	0.758861417835911	0.700021194729853	0.789371632903383	0.65923500567194	0.637172843417358	0.618036204601465	0.567279209254204	0.667712733727141	0.615711202048214	0.559330218714915	0.665490406197025	0.660838338538188	0.569652674182897	0.599559900876476	0.736491461226238	0.742253371111578	0.584602852440031	0.505382550964437	0.566097561093463	0.721614850172586	0.657868977143947	0.688739134103381	0.713861972778233	0.750360572688009	0.632745495027933	0.589545361184715	0.682353347969945	0.588054431071858	0.606029034934744	0.716809902993625	0.668220649349483	0.686221060421711	0.624762700417541	0.727577510919417	0.688694973271347	0.720073499721384	0.255429756738413	0.666842353233874	0.724534030775104	0.732457017424489	0.667563546509052	0.544404394525873	0.629189426424856	0.717981835183479	0.659840858679372	0.631606675412441	0.610549754650251	1	0.508108639089103	0.67732916260305	0.518008933939329	0.650497763569616	0.624161168536736	0.593124865405461	0.64517402819592	0.601297453138912	0.652678632979825	0.705775452388183	0.611298264048676	0.71764823138368	0.673859701253524	0.671466662785761	0.536759694893292	0.683505079180109	0.275171873137225	0.653280466859479	0.586016852942756	0.583626037453746	0.7218589452318	0.670414432013099	0.648298276916472	0.592580793892585	0.515316894363306	0.551085601223826	0.662097789256661	0.497982467469443	0.607849004923073	0.339068674912548	0.697340353125337	0.639418740549485	0.610014282965136	0.495406972503934	0.651035803855937	0.576998751734971	0.632082632652141	0.495981202787034	0.671496188204465	0.576529595831951	0.670152535727332	0.632071443180183
STAB1	0.521348206009199	0.528149056326753	0.583967741648177	0.454143058844939	0.59309238711047	0.518806042938055	0.609939411313387	0.542914614644958	0.775845033128523	0.445930684403787	0.351236441701125	0.389907370405958	0.553289489892844	0.450165523854578	0.287315608919469	0.58965743459999	0.51065544236865	0.319267897028857	0.441451205209501	0.537366508712886	0.554243695837383	0.792158758728754	0.360535722852364	0.400770090348992	0.458017390066782	0.526493907500812	0.553419359953173	0.546807079678887	0.481781732828558	0.386117840460537	0.64209844856375	0.479527201604613	0.433115901963591	0.38953973219642	0.466639923408049	0.385084634529815	0.601978458189588	0.497536263202963	0.46032251244439	0.757663921247197	0.537202424451468	0.00581603555635696	0.482411538900282	0.51269003331599	0.538005336648628	0.450057688067782	0.461324576522323	0.32149093668667	0.572345134686473	0.576638014449046	0.428781204839471	0.551755735705463	0.508108639089103	1	0.465152238178705	0.531580935208995	0.385560531438797	0.54522243450768	0.449343524272104	0.466684434956044	0.352883165508162	0.411821482546173	0.611109876681138	0.442223307586633	0.55388596029712	0.604576888481594	0.506016631817387	0.269075412232938	0.523905389738241	0.191548896914209	0.569163977864342	0.504655727651828	0.417316212786298	0.604375070957044	0.453594471765191	0.489953929290041	0.569781872341375	0.298609623176259	0.340404337045246	0.550089715324291	0.339092311839129	0.600760852956452	0.280324991267866	0.529641241265113	0.453686102195335	0.569564986680391	0.484363734410431	0.474961093207669	0.525525878410239	0.572045643234694	0.539881623073397	0.58477112261801	0.397722231991421	0.479992654285957	0.592066085025014
CD46	0.705390132549137	0.773102789460857	0.677623236199421	0.766822553856471	0.752621902894893	0.853341319704278	0.800766227739282	0.838148293311756	0.711323276328304	0.758262758408221	0.787044776815448	0.6417704619709	0.851931451145299	0.597501907772251	0.545895236071783	0.741588130260073	0.651334972337967	0.653169888079428	0.612166803460056	0.818050957187043	0.765881323369853	0.612563819148285	0.51661682716731	0.67382974495474	0.777765400653004	0.634110657334363	0.6600765407012	0.782471366066212	0.85940130527536	0.768975707222659	0.701656300464881	0.849476032904691	0.665417914755521	0.674130601731802	0.794918061821389	0.618191084344513	0.796660443423037	0.613092593072938	0.7787480003759	0.727336779519216	0.811722796630129	0.367992874547593	0.728037831253292	0.800641854004472	0.846978099124932	0.686550836315212	0.719852240383375	0.765442315600175	0.797708886496478	0.717403282401759	0.667949240548751	0.730160547500473	0.67732916260305	0.465152238178705	1	0.587055596353765	0.731075516952659	0.77288258075343	0.596144240347968	0.573483302288218	0.563516229551988	0.736172387483075	0.726235018948066	0.618289971481666	0.850919140764483	0.869523299899826	0.846761718050752	0.536184189696471	0.786061887061679	0.481585249242989	0.75495620221456	0.761995691444642	0.648458976281511	0.825062578827091	0.711938889377671	0.762347795003589	0.767233243050745	0.599030005722464	0.583637639519305	0.713812565492378	0.565188134682793	0.751297690044237	0.60969655612239	0.768012206119477	0.745490144446399	0.705017694279725	0.672966472762623	0.78009310024389	0.756123789807688	0.769973385605743	0.48413573748433	0.807851276505291	0.826822678193997	0.806165830646955	0.735598485122983
CD180	0.649650494759852	0.78355542518114	0.728035137417857	0.528480901697133	0.56370837013522	0.663650464327457	0.753498654522437	0.55865613544088	0.786660057791275	0.767680609893245	0.55485860442311	0.394650644464605	0.750438062515645	0.491964476769307	0.30845310159161	0.674763667299243	0.695366109782105	0.378971382264942	0.494657404130307	0.613156214046754	0.720448910274448	0.690304851247085	0.431305393065318	0.397634104929337	0.468333957001288	0.617300354149931	0.61546015837819	0.55473315232515	0.635050833882329	0.398652189054728	0.652328152719439	0.568315231985963	0.387751726839418	0.433119559995221	0.630929141426713	0.479695610524223	0.534567854059246	0.491115560777215	0.481910837413194	0.714049288058925	0.522780190585736	0.0875860037806452	0.65946806332436	0.643155147395698	0.52727242746045	0.680222783913236	0.772811587741597	0.411466260596555	0.512844588739182	0.612991097824107	0.468658756314939	0.757723902637672	0.518008933939329	0.531580935208995	0.587055596353765	1	0.4438105949279	0.594889357902521	0.507397493599079	0.383829158126365	0.431291376129316	0.417586671111397	0.570698689728864	0.572338489750135	0.65926666776608	0.695785998351632	0.547845138204811	0.301189278496367	0.734181934844974	0.575830670220806	0.586169585409345	0.469549137362344	0.577252703413078	0.616148907045641	0.438212708279726	0.725245147706507	0.681934606082158	0.412111350005219	0.302529902220851	0.601919156591512	0.215958914565957	0.749151058141036	0.621845475966922	0.48194572936563	0.482527976908367	0.745849858094262	0.442100983552651	0.603048022973515	0.727534131720827	0.77581419855337	0.322928091943328	0.670318583723219	0.502038516856845	0.700256482294948	0.73383837159731
IL6R	0.816866295883794	0.666230191008038	0.533024932303948	0.752639193103834	0.716761588488231	0.841905233596124	0.736020705632785	0.815082916465454	0.621407202349957	0.699226791613377	0.850303349225592	0.599937701263853	0.731740328264096	0.589092858056249	0.528904063182423	0.777728031314603	0.601867201602225	0.861455228652923	0.540279733236261	0.797100825343201	0.697847193554164	0.440758847412487	0.711682250984841	0.823527139657108	0.88777138807898	0.562610758757144	0.651200031485892	0.861714200678935	0.85861237901349	0.817951530796365	0.67369034261568	0.79425446287431	0.838247605986625	0.865009650316851	0.84171650339348	0.58678555388345	0.759669149846152	0.634647789934618	0.829729966993119	0.595488507249002	0.784411335678459	0.245627658052312	0.767840432127661	0.704019258595101	0.803275069584445	0.67590796012807	0.629893049584278	0.720488512693853	0.792076115022765	0.698339099829517	0.751595098580799	0.571976113857358	0.650497763569616	0.385560531438797	0.731075516952659	0.4438105949279	1	0.610997287757248	0.611010248416068	0.572264057701795	0.513002696389081	0.754473157829216	0.830529180110373	0.649137604665655	0.831314689034593	0.765653505960417	0.765423828462121	0.782143277996223	0.775274529397161	0.379776714259747	0.594214437763439	0.695033399072882	0.756889827119935	0.700490838004717	0.713202916937576	0.70044202131219	0.657465611627804	0.791196734119566	0.781728991345616	0.696153086877352	0.67826437761938	0.586317516703887	0.514797723430685	0.803802721803433	0.642642577870977	0.556871891507375	0.527829691070817	0.85057057992484	0.643995499551533	0.61201829118559	0.436112511165738	0.698968950968179	0.589012753334032	0.744474063835378	0.566022016708973
CD47	0.75041809054508	0.804238781060538	0.777488816433022	0.669937474713233	0.78465086070262	0.821380685967098	0.778194689778546	0.72801461021676	0.738683536055591	0.736273761512608	0.633788581750295	0.52913495289022	0.778681990097198	0.585988397276674	0.424117512502505	0.753950485808953	0.734497558819421	0.549137917625362	0.584774321962413	0.751172413707036	0.774856437361527	0.763475648921759	0.515990983230361	0.579994509652089	0.660835846986997	0.736705513783478	0.781460187633979	0.748873163798326	0.722492884528721	0.573505663171152	0.718525979579071	0.758136461276127	0.58580666435187	0.607389338435808	0.775454497235939	0.609500073706019	0.730534418431055	0.544921992597904	0.673572223087635	0.839029074858553	0.765824495941549	0.258009024057146	0.712908300850975	0.79258591548199	0.730843409484585	0.777832852318185	0.679550596551181	0.576377004942527	0.733464716672344	0.73873605486881	0.634300153479317	0.834577758650062	0.624161168536736	0.54522243450768	0.77288258075343	0.594889357902521	0.610997287757248	1	0.683394608792094	0.519237604531919	0.583153321923695	0.591765673951584	0.675420178869703	0.627006571846027	0.784777914501866	0.787014659262135	0.738992835183455	0.497365082653959	0.703988840224007	0.295390944606829	0.80695778580654	0.663409326800605	0.707079876620075	0.743943508419993	0.640700615878764	0.744517677424544	0.676051414200741	0.472466595310397	0.522684584232041	0.722454154781831	0.517535479819287	0.771639204915084	0.464881218771386	0.661287956465063	0.658136534778034	0.839479663779152	0.587971089270622	0.751665630944447	0.775776270642679	0.840206200478368	0.520394998743063	0.852173492151202	0.728822266256072	0.7533177579702	0.869425815611427
KCNQ1	0.756557219832907	0.725050323501564	0.785595952770282	0.705245303796066	0.807473345652271	0.755619352379411	0.666786267952585	0.70585377050056	0.694362348915601	0.656894730321059	0.499473227172197	0.555982516914423	0.627472815651013	0.627797348755199	0.455197837014587	0.76436547459604	0.841619298415626	0.52885791978861	0.666978521342377	0.727522082222812	0.771587718458535	0.66231762447721	0.603961632326799	0.57184242275126	0.701072215333629	0.827786056692098	0.798068951599953	0.740149193536273	0.634453479708281	0.565473826230829	0.61072000270016	0.65649638881473	0.528329938926103	0.612252323700668	0.776291726523327	0.749518538587441	0.665610538736254	0.546397558739069	0.680066551026486	0.755261406804571	0.711660989594096	0.301260172235209	0.748740713838003	0.816768506914827	0.645674089271424	0.82540647453806	0.542727173120567	0.462269873745832	0.652182938461664	0.706824906954692	0.647665480203383	0.760164966455639	0.593124865405461	0.449343524272104	0.596144240347968	0.507397493599079	0.611010248416068	0.683394608792094	1	0.534277119608582	0.748996156685189	0.600138928633109	0.670511934643945	0.719695710948284	0.663073615143867	0.627954796564139	0.541621886548066	0.571692111626519	0.620327086237768	0.150674959176076	0.660666830717412	0.575296776088354	0.655122686106118	0.672795190665385	0.65333519463725	0.739312432445161	0.578432660448962	0.484103760876503	0.505670978503318	0.706324541787218	0.492015774078211	0.694922916315693	0.237506784880163	0.611914289165713	0.547716700476822	0.801760563438774	0.4532736661519	0.683808527755456	0.652908219347917	0.722761191316694	0.405874368882958	0.742049749131361	0.554934689928262	0.659761224266889	0.777098455913385
ADCY7	0.557908723202672	0.481899706047179	0.485087116414635	0.770131071762757	0.710189031387108	0.632809744106461	0.561010126642268	0.763190693401955	0.525868012159851	0.425234519696058	0.500507053257312	0.598537794567281	0.549567566761486	0.648718171600275	0.607662552382827	0.556314730602574	0.513458169467561	0.458212869685581	0.586121679930327	0.64700133418423	0.635490725788954	0.495353162347402	0.34408595342836	0.497625648398589	0.718891499002189	0.540206949218486	0.541647462166502	0.659403043086538	0.660485843324092	0.617356875602934	0.545690806856199	0.681154648763019	0.583377212234075	0.525814557658076	0.596647259480187	0.74178741433208	0.644520472787422	0.478472946854275	0.688859277407147	0.606137021790237	0.664602964347142	0.189974217734583	0.507166565528196	0.643333325715632	0.697701763011861	0.603501088958304	0.336924494972537	0.600243586727391	0.688744393433234	0.575458167089302	0.646055040212755	0.479572999773575	0.64517402819592	0.466684434956044	0.573483302288218	0.383829158126365	0.572264057701795	0.519237604531919	0.534277119608582	1	0.602064064180142	0.708831263756299	0.580504677715491	0.54656828098915	0.645907555383992	0.600684086994429	0.644383138643062	0.48318173913974	0.529393963051424	0.0462422463015117	0.522773798647364	0.541441656271881	0.513362661431314	0.668836084715039	0.671273938055147	0.506307746243925	0.444019804225968	0.43252735197526	0.456646536023804	0.61315416257493	0.494910958226025	0.467890588058709	0.164858683203692	0.64743656041654	0.520977029562257	0.472825874527903	0.473208584229448	0.543307329226739	0.4520199313728	0.469188122308179	0.453889375884997	0.572610187961146	0.520972949531617	0.557896092794473	0.507227885787091
TNFRSF13C	0.631269099699308	0.572006827673969	0.691696323056033	0.728912553325942	0.764930843721244	0.64198113776092	0.557676460636652	0.710983116021662	0.557697511384109	0.487627801057613	0.38492437044101	0.627748037084428	0.526592174134242	0.67797588748004	0.565311636693027	0.642847431700375	0.693096870284999	0.405319795233832	0.739571041713036	0.639064876683774	0.7202038953057	0.581886220431148	0.46227775846364	0.510588644245274	0.654841428355237	0.746497800433481	0.683078766696827	0.679188467934559	0.559057636293165	0.559647158637373	0.523280269466197	0.577744623920867	0.439491496617579	0.504010729205596	0.683567035241956	0.819039010627029	0.642014836698943	0.520062942110964	0.640391939754884	0.671405569551095	0.61964781753545	0.340338681521914	0.636414059719168	0.755697113270931	0.607180617913251	0.748931633405587	0.380294644581504	0.457148496333196	0.625508882382958	0.560255679394226	0.615239521127576	0.641938511092782	0.601297453138912	0.352883165508162	0.563516229551988	0.431291376129316	0.513002696389081	0.583153321923695	0.748996156685189	0.602064064180142	1	0.641692544588937	0.51828434161917	0.658236509361993	0.565902217249617	0.529175213820733	0.484151294096421	0.534912808007406	0.481569950819856	0.017293700575865	0.616374085805932	0.523624158008846	0.566878597234271	0.637727631901857	0.632685862252778	0.55951278483055	0.436457821731782	0.352809329155238	0.457751713122948	0.609293635043049	0.49465829657779	0.568761624853866	0.0879722677664697	0.568047335830595	0.511374815673051	0.675917839486706	0.370428364673107	0.545055935590352	0.53622880698211	0.578178441265606	0.377782665935856	0.604653987064578	0.526615167667555	0.542550213078982	0.660976166873649
