""	SIGLEC10	CCR1	LILRB2	LILRB1	PLXNB2	ITGB2	TNFRSF1A	ADGRE2	IGF2R	ITGB1	CD4	CANX	TNFRSF1B	VSIR	CD163	C5AR1	ITGAM	KCNQ3	KCNQ1	APLP2	TLR2	TLR4	CCR5	HAVCR2	PILRA	ENG	PDE1B	CD53	SIRPA	LTBR	CD86	SIGLEC1	TFRC	NECTIN2	THBD	TREM1	ITGA5	ITGA4	TRPM2	TNFRSF21	FPR1	ACTR2	CD9	ITGB5	INSR	TREM2	KCNJ15	SEMA4C	TLR7	CD74	TNFRSF14	ABCA1	KCNN4	TLR6	RXRA	CD81	BMPR2	LPP	TNFRSF10D	IL6R	SORL1	GPNMB	RIPK1	NOTCH1	CD99L2	AXL	TRAF3	RHBDF2	NOTCH2	TSPAN14	TNFRSF10A	TSPAN15	TNFRSF10B	RYR1	P2RY12	CLEC12A	PLD2	ACKR3	SCARF1	TRADD	ADCY7	UNC5B	ANTXR1	TLR1	SORT1	TSPAN17	STX3	LRP1	ASGR1	CXCR4	ITGAV	CADM1	SMAP1	SDC2	TNFRSF11B	NRP1	ADGRE5	PTPRA	ERAP1	EDNRB	CD44	STX4	PILRB	AMFR	PTPRC	MCFD2	TNFRSF12A	CD33	CD63	SLC16A7	SCARB1	PTGER4	CD69	C1QBP	SLC16A1
CD4	0.928238037336648	0.894210516252659	0.90765879826218	0.958907450172181	0.968990090930765	0.979916543755197	0.942182112411001	0.917417767052551	0.815784023285202	0.928648270809172	1	0.947913355434853	0.907860818825271	0.904180405046319	0.958335497540883	0.815954389370644	0.975484295559419	0.877676711405042	0.943849842006937	0.936758565273755	0.902032296586766	0.892352452664504	0.813880437740179	0.969453609955474	0.77779492975334	0.927918671003266	0.873548833091957	0.962774528089797	0.961182035318969	0.951367074236485	0.938659402294558	0.768485516284378	0.590030780987841	0.920567184858579	0.822870059336572	0.730498754829106	0.89814722230446	0.922635332940936	0.908893716474905	0.759229062711716	0.969181444490242	0.961398120663802	0.655944809630397	0.862872895291857	0.354679648010608	0.944783052345606	0.68165376232898	0.873488710107244	0.92788875786033	0.951451695118825	0.6116362025205	0.573186581044075	0.801718512283137	0.905835460276004	0.850388916280492	0.922882822431282	0.882949647664083	0.791918190543952	0.843271977812302	0.906486619573531	0.856829275973791	0.296966277552622	0.833057302437234	0.713338869472793	0.832746920980713	0.837179112367224	0.598249047882874	0.951208102350028	0.837801832860784	0.909319328954899	0.868640158487393	0.929149840716184	0.623320124698684	0.774345178707058	0.783941014261181	0.683391390247006	0.85044356378733	0.779754298373142	0.865114778979221	0.746684528647807	0.926856250667737	0.881874382909483	0.595247471666921	0.909667178573984	0.840215424131849	0.8639859225015	0.78268229701008	0.878113430740194	0.850682569965261	0.791282151989122	0.947921450635222	0.753379472953397	0.866727486186104	0.240126595586428	0.746143364786282	0.837797858762468	0.660086336412338	0.748252574860614	0.922746989455922	0.503435554880842	0.76881618456278	0.808189924956288	0.508325645633394	0.828841843355892	0.947462692515292	0.793295399661143	0.477024268993061	0.938938293909084	0.877989747083985	0.626856625207772	0.714903148831341	0.888757668170785	0.646247708673423	0.664626172030918	0.120634228350881
CANX	0.860705045232631	0.888130056347589	0.861366384341434	0.92084972309189	0.966326319461255	0.941656103381175	0.962340423046656	0.930687132089732	0.910082822379326	0.963826731691569	0.947913355434853	1	0.921250414185118	0.841857291547525	0.942759384435003	0.834200051746313	0.942817348616694	0.8917468862132	0.89720805098957	0.979429465159495	0.929381041643948	0.900648731460478	0.803701954304838	0.963417734739417	0.765745994168861	0.955628419856642	0.883120187713454	0.926484384715108	0.970493230323687	0.958428084065127	0.92480308750177	0.70654647623546	0.71853734483746	0.93238951920073	0.855876487989718	0.817734116908829	0.94566241450523	0.926474863497139	0.838341071592506	0.844657964449642	0.938063630560318	0.957781183408291	0.762588267401873	0.91806435889992	0.474635083308566	0.901708397047999	0.739566954196173	0.840311186186945	0.848440753610477	0.891253599563572	0.716771515999431	0.688936710172388	0.806789113150216	0.912154804266624	0.918516405888556	0.901274730342078	0.883813794600944	0.870365968362287	0.876773188905591	0.933502539516134	0.805534871335242	0.436304622452549	0.880830585393447	0.79251701838854	0.896766982568717	0.825835998498978	0.750494929835844	0.892123605776764	0.904375316454372	0.903424611980698	0.853962637169763	0.889747393343487	0.743636365786599	0.726095088362542	0.716064448940949	0.605980886300041	0.880930196032313	0.796563998618943	0.879364506489764	0.7663778337898	0.86457627532185	0.871596451552548	0.67920259327288	0.890665455891509	0.880903670897512	0.888332472996793	0.884609589703651	0.913566766313259	0.819482276263253	0.800645853604005	0.937539282380176	0.81360871839155	0.923870200867901	0.459836524593225	0.763280546529502	0.881397248573928	0.725968645082954	0.843948712099527	0.891796700949301	0.636612667533785	0.896204533396888	0.833661449436066	0.5926831547174	0.87294734248232	0.948731311211183	0.887711330044039	0.570154592660618	0.875330060387342	0.933938748813338	0.71026011938555	0.775384746958469	0.894569191675829	0.574185615721118	0.724423501325555	0.288891685450554
TNFRSF1B	0.821173374826922	0.786524134272045	0.838915734829907	0.892417477485079	0.905485007551072	0.902385790306107	0.877471303951039	0.947276329531457	0.874429359524066	0.930982434420432	0.907860818825271	0.921250414185118	1	0.814663259058577	0.966585396926651	0.926961942513317	0.921518262628418	0.902299253550223	0.88440719788073	0.94617093703151	0.944260917374663	0.93834545265048	0.774876466631558	0.927668354669565	0.852294972863815	0.929231833470676	0.884385504109923	0.890293747745346	0.939777872583932	0.896163808558266	0.922316804975918	0.643771122534211	0.626291501791136	0.844331667857927	0.814073023307454	0.810402501555169	0.862554868802318	0.860787033313843	0.778818135015185	0.836850275863879	0.886797112171938	0.870312157836259	0.798206689364764	0.90891095470972	0.479625927249757	0.914509902969879	0.615636234271211	0.812439978944811	0.842595501879071	0.90626814697048	0.765385550811913	0.760100554862333	0.653360812506171	0.92111218122465	0.889040558055421	0.846419183666938	0.887159834597647	0.860100584251128	0.804485147311305	0.84627092652665	0.834934409735556	0.516432489334918	0.761065215748896	0.719451246338835	0.805554868573673	0.854219418138821	0.677215654500155	0.886090696732463	0.858371330470986	0.936762563462291	0.764755599558877	0.826994278348391	0.650542557509838	0.665644362434848	0.69641153586568	0.52928904521938	0.898597541372814	0.864675565596325	0.828569679030443	0.706883766336566	0.84388033521016	0.870630545209848	0.62456240927027	0.925693752342057	0.863918090241696	0.786159134661594	0.879836353655051	0.949218888135267	0.745901830051091	0.881883380472491	0.944559971757405	0.849653029555316	0.828450277718047	0.402762286725014	0.645145568658842	0.825975922245438	0.636802555405529	0.748205808427608	0.802818816599482	0.65022842888233	0.83416912601154	0.809387814496836	0.595014311345519	0.854434318714809	0.90719372409411	0.822271839156939	0.453364024986203	0.815795681425614	0.843887504964346	0.562755531256817	0.773435371010383	0.876276004288271	0.592070934434684	0.524827304883553	0.162621208434005
VSIR	0.938536657770359	0.824949900723818	0.828915354599319	0.893742742183535	0.892830074120726	0.944091940021217	0.886334274989557	0.791002469339589	0.630202216116139	0.863189006169079	0.904180405046319	0.841857291547525	0.814663259058577	1	0.853625541496362	0.718051337312477	0.912122734923129	0.706826917186201	0.926775761666191	0.81757299155635	0.774905110242554	0.720900840947308	0.833532991948299	0.901977342392502	0.810536640885622	0.812136369445146	0.757023474869261	0.951155375772359	0.865632422554691	0.910246809629485	0.931462677478556	0.664494082209863	0.439567585980977	0.859690157443698	0.728607026843008	0.566309545032162	0.786188005973437	0.812069487430887	0.894411933652043	0.583118177017475	0.933964446158037	0.881463393709251	0.629389121007219	0.699431011964895	0.246545176727721	0.929142955618234	0.511277162049323	0.878290754787931	0.89864019630516	0.941213615588085	0.479118828568475	0.347927568022192	0.742599631336149	0.770014244755597	0.734234584771771	0.959135207684856	0.771185913053876	0.659680730781566	0.73808345473678	0.818707540289088	0.891015061714301	0.145712649538997	0.723789584334897	0.560387566515952	0.739434484586504	0.833290068184084	0.450730014889082	0.93857367389291	0.762904045982059	0.835762921826942	0.732926756525716	0.896543752611655	0.541578551942229	0.711661109540164	0.821242080766786	0.811919841252252	0.704126212769326	0.676246348566688	0.766251318024903	0.844528076234412	0.935221776614314	0.845750827287293	0.528612127553041	0.835563688769104	0.770284670536561	0.782917523201798	0.650527647869529	0.75834411763256	0.851241463006137	0.794196577757625	0.853550482979714	0.675282578327552	0.807087429013719	0.114339765059953	0.712802670325375	0.591564117914219	0.559763104158308	0.673400502524564	0.855155935533244	0.483814184301511	0.631251740175036	0.743264990983654	0.373080614025171	0.819239066755627	0.875003778561282	0.731263355409143	0.469148690625496	0.937346250940198	0.867062491057286	0.491905572826606	0.663917852537015	0.797543436913649	0.666521263779086	0.668449226425203	0.0431873674155039
CD163	0.871736571433819	0.854339554437939	0.900547098292574	0.942551443329026	0.947383961671564	0.940627956515735	0.900408721136578	0.958334478976251	0.8654880259768	0.931667787769827	0.958335497540883	0.942759384435003	0.966585396926651	0.853625541496362	1	0.914454766303643	0.953303806604062	0.90870380555116	0.905250716505149	0.955394126836398	0.939981971559375	0.953148930609934	0.785829991785426	0.950829249820261	0.8151066164928	0.941327558255527	0.912184797902301	0.923749495513494	0.95980057550131	0.928500401669037	0.927921203235446	0.752195681582661	0.61483084269791	0.872492270817548	0.816777940536067	0.762855675589204	0.868628148629261	0.88363577763779	0.834862275018795	0.805078493095257	0.930222197764656	0.910608429472209	0.728149270765861	0.9148275273225	0.424873059474813	0.932230750276774	0.637986636778881	0.826508763602489	0.890940473603926	0.933331895287185	0.694155589361712	0.713897362470037	0.681765770881579	0.943736198641539	0.873018572473976	0.873420293463849	0.900584671251823	0.841605507080258	0.812853459342562	0.869963374440966	0.825683952409457	0.443558781888742	0.795926282403186	0.736520548671438	0.825075166756453	0.850887871123508	0.647817071105715	0.93758018593781	0.86389539449473	0.944220034260525	0.811921627603617	0.87970966126641	0.632943496943833	0.714615005335691	0.713038821848141	0.566551185705851	0.890268840100544	0.836176574322416	0.829051775357272	0.703187831118286	0.884126981349785	0.878130242550525	0.594379831051366	0.937833522801917	0.845744828135803	0.82826999860786	0.836317324215352	0.945694745714579	0.777147720113993	0.836224891382573	0.962779716299063	0.827060171763621	0.838152310664557	0.33536622885986	0.67290352247148	0.86912518661607	0.639047924124046	0.749171408437741	0.881096016718833	0.629547546968222	0.810664788127705	0.80189247200031	0.569983746091787	0.840749822294024	0.92159020647106	0.797235686731765	0.437729602049987	0.865276891943756	0.8604280298223	0.580497360776588	0.741971474723698	0.871254316030224	0.600802875727696	0.553800431293306	0.131937694721734
C5AR1	0.695924081132697	0.745734084590624	0.832502386619127	0.818905296655886	0.828297593878702	0.809688206199985	0.771741868255825	0.877732654129383	0.827428079863396	0.831343613085959	0.815954389370644	0.834200051746313	0.926961942513317	0.718051337312477	0.914454766303643	1	0.828034102144073	0.788861277255746	0.740591509503613	0.884953192561593	0.86566120905476	0.884650005533582	0.646735743462518	0.825113830775765	0.757762787065035	0.84838948302895	0.812764882072896	0.798278908752399	0.833609952540614	0.793350293187803	0.822913450206428	0.610546050027648	0.618401382611233	0.786852813635805	0.820572051842495	0.799760573403243	0.743146746709634	0.733905568122029	0.603590502587931	0.830517420720659	0.817309806768831	0.768017501525064	0.719128765821658	0.849377672688427	0.378681603374514	0.799555342910728	0.594378014498393	0.671855366518561	0.696581908012945	0.788526084117844	0.773187730873338	0.817565586991683	0.543337752995169	0.815091428598427	0.79484769571006	0.72557854232583	0.745055572603056	0.72727844069105	0.700516566068383	0.69415184943783	0.637299871537118	0.615051945501141	0.711593829225108	0.632701021253611	0.691123422614073	0.694353762741279	0.633871651897442	0.791487554737515	0.822127436820553	0.816312922417556	0.670129452174862	0.718385223293521	0.56251658711227	0.48228802052508	0.498374061461042	0.426275306511781	0.834082741607246	0.902181115318173	0.675009481460722	0.571900996458873	0.702053501992723	0.699544881796186	0.525769497179252	0.802022051252087	0.693100090270888	0.653600665357072	0.810070250900262	0.91255769111454	0.676898339076722	0.801499189564194	0.827149903563626	0.765089684327162	0.723370216277598	0.492769675361584	0.559592806221422	0.791400815721615	0.565919766408809	0.641394261830803	0.713480814836452	0.734425866224143	0.826794724224142	0.740785824895386	0.491829312444226	0.713688791288233	0.793447421212688	0.743484198567613	0.370253055220685	0.699924616379613	0.785408605401244	0.402238845039016	0.654205326172249	0.799100080151807	0.549554661171913	0.396644415251618	0.118438250005749
ITGAM	0.939539363723284	0.882682102748263	0.896787064750449	0.9648189175383	0.958144725605234	0.978557829310683	0.932278136478963	0.92265740851049	0.816233464676024	0.936676550164725	0.975484295559419	0.942817348616694	0.921518262628418	0.912122734923129	0.953303806604062	0.828034102144073	1	0.878524425991778	0.957158721376295	0.937065509089403	0.913161502731394	0.87732747429912	0.844058226758971	0.964414735974366	0.769627466000022	0.922225639979002	0.880072198966287	0.966706377611905	0.96280517785721	0.952687131653182	0.947936424506975	0.700316280148376	0.595219831910729	0.918119227518821	0.820136960943818	0.731382058569334	0.894974631447111	0.932891341787624	0.909954189787249	0.770444801400735	0.971268880546753	0.956819538483062	0.665908134211894	0.839980455694982	0.358604942510336	0.942067220948145	0.696577173873276	0.921409581298593	0.929672117963896	0.948955328292207	0.613846466543122	0.560941963237589	0.7998096836337	0.904496910942856	0.854635656727157	0.919655136649672	0.875907115785485	0.799839130664758	0.856554847725158	0.901246352599801	0.877314455351693	0.278750637008805	0.812468334875031	0.698076269740265	0.832921400434732	0.82472183472367	0.630015156856175	0.950298906161993	0.842335063823487	0.910071508678421	0.861217717974345	0.918384003821238	0.628810163579231	0.748533311713238	0.773282053513308	0.712833231046259	0.847538026497421	0.804504250596174	0.864663430967524	0.750848806663658	0.93339847887292	0.86248888925169	0.586000976453579	0.912845441638973	0.861464337829212	0.852978712953604	0.78802258144071	0.88238416048871	0.872344368703507	0.804384936373484	0.951896881782984	0.757697309174911	0.872569000943202	0.247959341876588	0.770035565453294	0.81438231651101	0.688933685466234	0.755367805700704	0.913191450614953	0.509570963387202	0.788351472119744	0.799836648831907	0.552074786093654	0.835030936476978	0.958692704454082	0.808994266850499	0.490566457045072	0.934390596519824	0.867451148126276	0.634753572054271	0.728620881147534	0.895925991069809	0.664705792736966	0.671761865054781	0.128408161788162
KCNQ3	0.787704505632714	0.699575207603292	0.733603590478107	0.83942486233873	0.857962324322493	0.841953742613227	0.836700631259445	0.929634506537424	0.842931495223854	0.890517541943847	0.877676711405042	0.8917468862132	0.902299253550223	0.706826917186201	0.90870380555116	0.788861277255746	0.878524425991778	1	0.839212070437333	0.916709650148008	0.90388469144273	0.922380587581122	0.699396529335688	0.883469010383705	0.725332897081105	0.903062614101478	0.858100258886511	0.833436126375773	0.920615726784936	0.853211875786835	0.86844597323197	0.576923243821844	0.650270336142395	0.794641316157369	0.771079226414319	0.795570878447376	0.867427328913504	0.901864952109957	0.779450491999692	0.809262798781279	0.824031456244132	0.870416831801159	0.716185065019493	0.850701244498669	0.526423738577512	0.860454093940201	0.654457025326181	0.771775460501944	0.822260684658224	0.854740631674665	0.690740050355238	0.700271762739643	0.665466727889459	0.915957394817678	0.835576629355541	0.779278153576184	0.923062725810008	0.880075236051354	0.839209680653582	0.856536707504514	0.797010472212196	0.383415124992271	0.775259453531843	0.799444021750803	0.819082292231292	0.822734252251168	0.702060487018304	0.826706642092217	0.796114326710586	0.909043675035538	0.800868817016725	0.78737047580477	0.690410412164965	0.683191268321041	0.698323069419348	0.480611589635291	0.875086701443277	0.775775434315563	0.873451989215623	0.602288189799841	0.805143442305535	0.855253641888211	0.670175533319855	0.918863741245856	0.890373344520382	0.807332561205193	0.846734408998738	0.864039763858246	0.695441299471685	0.800837656054512	0.944169174901845	0.824107623363343	0.834799158826039	0.326704064312765	0.693808615398592	0.846304543139008	0.657144887176308	0.772507865726766	0.771150836052106	0.51580535787459	0.799668259900601	0.80818872093881	0.647999684804418	0.807148157104059	0.89792942181529	0.789788047497904	0.461655452060129	0.769946632349185	0.749584409464696	0.651537069100166	0.713093662683098	0.857621217662693	0.583664302174265	0.55732855719559	0.230971219968486
KCNQ1	0.94406806724264	0.826399083734668	0.835221017391865	0.934295046374335	0.918405072246366	0.953778880495468	0.910063760362153	0.869921228186748	0.743518753780267	0.909086317990893	0.943849842006937	0.89720805098957	0.88440719788073	0.926775761666191	0.905250716505149	0.740591509503613	0.957158721376295	0.839212070437333	1	0.883046529331378	0.864147144174356	0.831632043166761	0.838541074776576	0.93940524822822	0.803450613061557	0.874810338868316	0.85039571572373	0.945651656052213	0.934533214717636	0.926532190618392	0.940342145535952	0.67804754194702	0.510207264756222	0.855682711478798	0.751264751754414	0.642209810771397	0.849325430713636	0.8953631390946	0.929827774707102	0.682784464014583	0.929359611054899	0.91858884689213	0.663696570794108	0.780260192470904	0.350574433052394	0.943486711762935	0.599205600238482	0.9277420210229	0.947390707366589	0.954524433119469	0.558268929500662	0.455587387288079	0.76371588868111	0.881566131217236	0.80989778490497	0.929458284936344	0.865849333079711	0.776865948442487	0.810324471240761	0.890349600571976	0.92872206332971	0.203976319954275	0.765904215041604	0.676314801212631	0.809503007109755	0.856169016872393	0.548120838788727	0.942555465354953	0.791357854990709	0.903118117967195	0.809280377605092	0.891444226034224	0.604137731424742	0.805943050767987	0.852365734104844	0.723107556833763	0.778177899012963	0.715025261294349	0.867960397247708	0.800680956620099	0.951257594006916	0.888506087254757	0.562993794255489	0.909376286588427	0.859639153339045	0.822004159450981	0.73340158777065	0.829520545635012	0.84644450369682	0.806555037896806	0.932798587097369	0.745987881033248	0.836869900554294	0.128878882787177	0.735192467185272	0.718279639983411	0.640183277491074	0.733039365218335	0.891725420781274	0.462245384829082	0.693569175157975	0.772694390003012	0.518025246298747	0.850047504015359	0.930663686344388	0.777088102457786	0.472907936849941	0.936112044341894	0.833810766084123	0.624112188131632	0.734686077023317	0.852215641791972	0.675335662073237	0.655217773145609	0.0989736698515136
APLP2	0.851491914181262	0.849569419231905	0.861621200542972	0.914626971627233	0.951801287410269	0.927333742009484	0.947075573062741	0.950239608415365	0.917089256628809	0.973546651730872	0.936758565273755	0.979429465159495	0.94617093703151	0.81757299155635	0.955394126836398	0.884953192561593	0.937065509089403	0.916709650148008	0.883046529331378	1	0.934073823428893	0.929690311149432	0.779188587481326	0.953896141211747	0.769505333078066	0.970004605929664	0.892949817572454	0.919966572555486	0.971844038918415	0.941458542607404	0.928833433204533	0.662711881317209	0.758565767548402	0.930066143454194	0.893523483139429	0.851562114423223	0.941631508034399	0.925882715964687	0.802530194585692	0.871639933899585	0.930882155948074	0.948896153131421	0.781550127477293	0.920985618727683	0.534940503596111	0.900475384780316	0.73417162472096	0.833310312165808	0.829040732454495	0.891638474682283	0.739300606811798	0.733188516408775	0.788293732814475	0.903893297067098	0.895983914634626	0.882024366562636	0.898377539527524	0.870913396329522	0.880406396556877	0.895725436893034	0.787464187930929	0.457122998586765	0.889067829547873	0.830309763351558	0.897739397331994	0.817415214573738	0.731649379581498	0.881141809529233	0.914435743740135	0.917128056554489	0.856020037754302	0.869913098083634	0.755688722593038	0.684418748491356	0.685393007683624	0.595431933026417	0.906311674756745	0.860863569190272	0.89287449662355	0.732085888412872	0.836861380020884	0.864107569286993	0.702061033357916	0.897998628218023	0.885771775894608	0.864799338577952	0.90859864312174	0.941543671549213	0.82235527280803	0.82266669717293	0.95162351450576	0.838831915710276	0.925088506809518	0.473170060553832	0.782758529765161	0.883717604139031	0.730528820390394	0.850806047431081	0.847659186639682	0.663988727951917	0.908341560217555	0.874255432756299	0.637260556148274	0.853507062271864	0.944680272495419	0.900607929670725	0.569982103691161	0.862728253138655	0.914081103468995	0.68782819529463	0.757693577280692	0.918284773439472	0.6357853971491	0.686874675209139	0.30318880233462
TLR2	0.780944473154677	0.835893723165446	0.79244491378698	0.87398460414522	0.923040384744529	0.905689269558881	0.874657484397925	0.947134104935491	0.906497572612782	0.915148822766201	0.902032296586766	0.929381041643948	0.944260917374663	0.774905110242554	0.939981971559375	0.86566120905476	0.913161502731394	0.90388469144273	0.864147144174356	0.934073823428893	1	0.920069639123525	0.782579210312304	0.932308829873553	0.76117137807715	0.910251506927616	0.891104783303648	0.882327711442041	0.942306345435995	0.89781272634398	0.899767000418366	0.674153329598229	0.633596331302358	0.850160764906377	0.809068304274544	0.835890125127954	0.887904335208764	0.909305821745999	0.807622145682729	0.868603778624817	0.877710136225664	0.883667878678863	0.735424686722072	0.921447840516114	0.400347524588542	0.871224045180938	0.72130727212573	0.783367691450689	0.813509310171014	0.845689429175931	0.811045992860246	0.770093200265561	0.688255362200926	0.929702498578651	0.930869984396075	0.816413219991991	0.863441864488914	0.874766559809055	0.844771847382641	0.880040773081989	0.79553843606352	0.536336005284182	0.774341438135529	0.702399233061133	0.800724913676038	0.820878816318262	0.733484928452249	0.861583274630468	0.836222389931582	0.909289435025391	0.811715273334949	0.827913282299534	0.640010794862035	0.716334284747418	0.672737630799787	0.529696311337448	0.856808359825448	0.804968183025402	0.849189663429832	0.646933248317262	0.841539507825838	0.823433712211175	0.562420041638057	0.916417041792095	0.86662159020055	0.832898804786805	0.869217472742884	0.909246306910661	0.746092745339427	0.829544571432215	0.913829021174748	0.791931953884886	0.810650732789257	0.414242595546092	0.652804211490237	0.866381597753157	0.66412246027593	0.745410204544315	0.811999423668277	0.593858626851122	0.857618275517079	0.74033691120435	0.590663074055169	0.827168768443909	0.927560746524707	0.778575696011059	0.443531318887947	0.798093694292966	0.832292117898884	0.611153836834306	0.765224080197437	0.848868543686331	0.539862724889701	0.566973942422191	0.164132384249727
TLR4	0.763116734022644	0.766809092376041	0.805695440724192	0.865445365987982	0.889817172036075	0.84947196561522	0.841466546492965	0.937075277592497	0.892434889067847	0.884011356453949	0.892352452664504	0.900648731460478	0.93834545265048	0.720900840947308	0.953148930609934	0.884650005533582	0.87732747429912	0.922380587581122	0.831632043166761	0.929690311149432	0.920069639123525	1	0.68163511472432	0.896286889453318	0.769664759075085	0.897497588747475	0.903268837343567	0.826035211846448	0.917604194070383	0.859971792829564	0.858534419041698	0.738107388736724	0.630621462948528	0.790960372044053	0.772552749341838	0.76319227562081	0.825566867824233	0.832360191096431	0.762576881699147	0.809107233948923	0.832523290599456	0.840420375118738	0.732791165206322	0.918603944891754	0.497260429014023	0.853711884793789	0.600312626328929	0.731410186083742	0.815510763654163	0.851972242923591	0.735676095799147	0.79631579642004	0.587441997981568	0.932630723408426	0.859121868684146	0.774698077095444	0.898136666837794	0.863449232632728	0.77646837344258	0.834971454957224	0.769675606205791	0.541779819761523	0.778898323489499	0.755081418051069	0.8048686597804	0.811225775495723	0.678814292173504	0.856762251134725	0.854035107062435	0.932321369826752	0.750115920969925	0.776690031725515	0.648101944994277	0.679328761103185	0.656209812205502	0.434547510677873	0.86668697106614	0.799750756711347	0.807067844007605	0.617884267140699	0.795118694195261	0.847032459725202	0.5985087616525	0.916896423268631	0.831535901291559	0.786786242483113	0.856873628619408	0.940103016802812	0.664084040934714	0.795447653933145	0.931266006931746	0.851345900336971	0.796582204715843	0.383318926186125	0.601952889320006	0.874419684710795	0.638598603046527	0.740719749698067	0.794325589709693	0.654290355367565	0.798002360201633	0.764564055383216	0.595073275905499	0.811871424262258	0.864126086405543	0.779560583383709	0.396612399966971	0.761196781898926	0.788632700688579	0.568383689904113	0.755173290317486	0.819571935113056	0.544588636966524	0.467166099022656	0.17546934851121
