""	EGFR	SDC4	ITGB8	CD9	TNFRSF1A	SLC16A1	INSR	PTPRA	LRP6	AQP1	CANX	LPP	NRCAM	ITGAV	MYLK	PILRB	CD47	AR	SORT1	CADM1	RAMP1	CALCRL	TLR4	THY1	CHL1	DPP4	HMMR	ADORA1	TFRC	APLP2	TSPAN5	SMAP1	PODXL	NECTIN2	RAMP2	CD44	IGF2R	NOTCH2	SDC2	JMJD6	TRAF2	TSPAN12	SMAD3	ADCY1	LIFR	TNFRSF12A	NOTCH1	LTBR	AMFR	CELSR2	CD99L2	TNFRSF14	GPR37	SCARB1	LRP4	GPR37L1	ITGA2	VLDLR	TSPAN10	IL17RC	NT5E	ITGA3	EDNRB	TNFRSF21	LRP8	MRC2	TYRO3	GPC1	ITGB1	LRP1	PLXNB2	ITGA6	ADGRE5	ERAP1	ABCA1	TSPAN17	SORL1	SDC3	RACK1	ITGB5	APLP1	MCFD2	CD63	C1QBP	CD81	TRADD	RXRA	SLC1A5	CD4	NRP2	CD46	C5AR1	RHBDF2	VSIR	ENG	ADORA3	GPNMB	CXCR4	ITGB2	LAMP1	NRP1	TSPAN14	SIRPA	CD163	CD74	CD68	PLAUR	TREM2	ITGA4	NCSTN	TREM1	HLA.DPB1	STAB1	LRP10	RPSA	SIGIRR	CD93	FPR3	CLEC2D	PTPRC
CANX	0.773559866680046	0.855436177662429	0.831918909958351	0.773643952237251	0.936071141342031	0.650608868890638	0.511669490537206	0.911320069368353	0.780056805240244	0.705346029432122	1	0.94595192986611	0.855800595997431	0.928893508565057	0.713790889066615	0.845718334757534	0.928806338101543	0.80730538968013	0.891943468004344	0.93571753547624	0.820645917116733	0.763767602054185	0.887675435621268	0.784673207047067	0.792908755905823	0.629878937191213	0.771239253882774	0.788298812294468	0.652009406827144	0.91377231206132	0.838321248483788	0.819673010625053	0.812425430696801	0.705055300620685	0.382676782289039	0.907596185282628	0.605562794519203	0.924279046203998	0.824527739057836	0.787504395302826	0.818778196326197	0.721873410919246	0.77314422690677	0.650750237636514	0.778707284981626	0.749757032670874	0.903734925056525	0.827949513821484	0.865617419799724	0.717474674832674	0.829239325353553	0.742077672369464	0.829450762215132	0.78461504880381	0.540956126811509	0.799855879095118	0.711856276219451	0.70828819725407	0.705367131653993	0.866321377413683	0.751347671326789	0.752488080414016	0.875069019271929	0.826735364835954	0.756898521759605	0.863104772187068	0.613280171221161	0.766186348176436	0.875158119276919	0.921184893117956	0.637953638962339	0.770655664474079	0.626957935052824	0.76784128211085	0.833878849501335	0.844634912482874	0.881330649732304	0.812592041356589	0.87977023547663	0.577954231546264	0.746449101314264	0.927684782362117	0.959720242965327	0.808153103361386	0.784857719214872	0.717155953494545	0.629575463113128	0.811423880002606	0.439806220151527	0.884999772811552	0.831095786855669	0.509996774257729	0.664389444616868	0.493711393120831	0.455345446070835	0.500919810023643	0.457293568032213	0.46552626332248	0.426508939098269	0.769514674260437	0.57184803167148	0.650044908460911	0.49114684296083	0.404804814857395	0.53390250421911	0.459433438579968	0.544532996122987	0.461701598418612	0.482442406430178	0.846052750568198	0.374010569105485	0.54558131978525	0.453986279163441	0.897831798595893	0.883311970541002	0.714702623856439	0.430053151209309	0.439889045178302	0.772607678886144	0.373419305358989
LPP	0.767151950511757	0.881937010458751	0.856486601625018	0.665328610532351	0.915920017673864	0.523066217255564	0.539803207871214	0.888516864049503	0.746779604719203	0.688772185856446	0.94595192986611	1	0.855263558491905	0.946585111790183	0.70224282821979	0.851880130488672	0.88471639049529	0.835846688207702	0.873245229618986	0.929417288042351	0.869343456098219	0.759007115338112	0.917943935774263	0.77558710622692	0.819800133887137	0.710299420230617	0.709884628102026	0.80690672345972	0.604694722799743	0.906436706654521	0.818011639450009	0.808617787895372	0.875274227062018	0.717608018057575	0.391612472153408	0.895739486374037	0.613194219999937	0.915531480192477	0.808760650440261	0.720540240034823	0.8044346790634	0.726450267726011	0.742340675055133	0.705832058321824	0.796654600118282	0.670424536390019	0.879301670484262	0.848287759333896	0.822421539240984	0.734440950658864	0.783851606958103	0.759991143159858	0.828881546279276	0.78682580658345	0.531221488473799	0.852143586982878	0.711316490055571	0.667685057680823	0.624360488128241	0.832727960489755	0.705370020475986	0.764236322409633	0.855582734683039	0.89098582404904	0.726257389466862	0.883375080286729	0.572825157371747	0.763053801316832	0.869561704666984	0.933276790951071	0.651543479441112	0.749521317894099	0.58669224826882	0.806075594741421	0.865303658545132	0.806556082064959	0.936812392326174	0.858831068637372	0.819752965709117	0.616146408948493	0.705415259279375	0.908791278347155	0.945757389807939	0.751133351752761	0.794336035267002	0.659487626017952	0.658844857141164	0.772949765667255	0.467953285864608	0.824616905985891	0.80448665674456	0.538360003634448	0.69030222206318	0.496701626488923	0.475742694083929	0.519428648348541	0.479949909243795	0.467225436208244	0.434567421590476	0.749990622921324	0.563378159000459	0.686692969650619	0.507583545673678	0.433169750853431	0.54493018699295	0.472434679825665	0.557537464122885	0.471520337822816	0.486566172514447	0.850688912586156	0.382395656234236	0.556069148739742	0.492000437955607	0.924674518785992	0.849917716514973	0.698265288466839	0.452976055955527	0.465024040019397	0.797377635017662	0.386606468430467
NRCAM	0.877246185082289	0.832000556290122	0.966210341134373	0.678420307768361	0.744656659020498	0.615223049259969	0.562487374157593	0.929909808035764	0.891128321400737	0.771051025349128	0.855800595997431	0.855263558491905	1	0.94899829184391	0.854047292880432	0.94654366520069	0.934832828692802	0.929815361524314	0.9646656430642	0.854689603399209	0.927690338981973	0.89015513696555	0.730996007324769	0.928088174028438	0.933905870813489	0.762158012389875	0.765099412541094	0.930959361796453	0.509729016975604	0.667536608095478	0.953943065215931	0.57331425043566	0.910465766997016	0.329147141618197	0.389086627199636	0.673248423293314	0.244350270211579	0.946091401439763	0.559629017419882	0.762733443930327	0.860772152800495	0.799196222132061	0.919408330761226	0.761754045289628	0.943358805348689	0.822024150541445	0.832730483201394	0.680946035897962	0.605640972229045	0.771522016067086	0.70794809366737	0.437982722140525	0.959385633480459	0.646112564192624	0.65348806568126	0.920162927429572	0.811085196173569	0.756246684287843	0.763529354531352	0.864851992120905	0.741111807965044	0.81942099117004	0.828670905273195	0.747854502461847	0.859197548417205	0.902415676362424	0.799834249162114	0.876087826611127	0.611942294151674	0.714158085906926	0.258097957759318	0.546846330976459	0.246178647637322	0.65671957657453	0.656326585822799	0.687737914413105	0.714678306886829	0.655409150447289	0.593085402348047	0.229856083396745	0.873445761273933	0.770774479486441	0.867596884831104	0.528830636384291	0.45613813004285	0.39102060688921	0.256204236325833	0.748325938916451	0.0169020252041249	0.761042689664412	0.688485995814199	0.107192707407366	0.32768978895191	0.0597010981645475	0.0218812488096788	0.0924372319648143	0.0764612416566473	0.0643553315545403	-0.00609791724271618	0.439031696477181	0.171417249369395	0.29342059204623	0.0706147476072497	-0.0127464847046604	0.120038719734235	0.0395798778145321	0.146582780116869	0.0332073307469955	0.0650853113771941	0.59681935056479	-0.0609420022628105	0.136461681536991	0.054060919474077	0.687762235130197	0.604311682493926	0.36591030533243	0.0127058394211677	0.0304612502256436	0.508190763943002	-0.0667960328603176
ITGAV	0.857680816438317	0.864066793980804	0.925381561342773	0.703825486825944	0.872216366057228	0.592018903657419	0.562209411714546	0.943015439108478	0.858688688379415	0.75541737208543	0.928893508565057	0.946585111790183	0.94899829184391	1	0.795431454616696	0.955938352121585	0.938106554791342	0.906262267665791	0.952167135433348	0.906240852344178	0.920741982113386	0.833073677759487	0.841151948158159	0.872326002230133	0.886793464764107	0.735078752414737	0.792919648064301	0.902065559521625	0.644497014764538	0.811758092715852	0.921843844442275	0.735378027763789	0.919878396998566	0.533988111916382	0.358871814164664	0.825903332732554	0.445108993385933	0.966074507703697	0.704917140009727	0.802704928060866	0.872216087281483	0.748761864803825	0.858088851757918	0.730166772654834	0.883799531161398	0.76197359594037	0.89806835813186	0.838548129772536	0.721939152030716	0.737161018719465	0.809590763272992	0.639401056931155	0.92322019380298	0.788314069059283	0.671301750646879	0.884262832026169	0.737056285397905	0.745619096260653	0.748385584462309	0.909440137647028	0.774070875551662	0.788310991838442	0.885200018875269	0.867907386915186	0.851859904290807	0.945739796205174	0.698826828278908	0.849302160131092	0.774164096663752	0.867321117103324	0.488591896891089	0.646801636731869	0.435517962740246	0.744829976882892	0.808465538557381	0.768423267454757	0.854935937460631	0.810147245986985	0.752201937883286	0.458073412007331	0.780197944384562	0.882427123681646	0.926855840525862	0.653098622900085	0.659914041767624	0.56255844938284	0.487430115539648	0.83819664044356	0.269357670136427	0.833070131658092	0.803464435091282	0.354858127055108	0.555026689961226	0.299688833747793	0.269397286462718	0.337490783802249	0.320040647071816	0.29602679462212	0.243996463723429	0.631372906365478	0.388573959009334	0.53638306967385	0.306824584601317	0.241512465592844	0.366575352051656	0.292463053016047	0.393445022043065	0.282677334511067	0.29869239402052	0.740344306501187	0.186161923830179	0.382209901286907	0.304998150736827	0.843817285801165	0.755497790809536	0.570505198209737	0.258899572719175	0.285321766488805	0.694244699248173	0.181565142117434
MYLK	0.780408735102221	0.71552871669978	0.817969831757016	0.611184189951636	0.600069957017074	0.554824085173658	0.561136416825361	0.853092486795569	0.771333347943469	0.681316646050852	0.713790889066615	0.70224282821979	0.854047292880432	0.795431454616696	1	0.792460528265304	0.785128171457692	0.763655481858795	0.795705822053267	0.699163824650604	0.861647106369592	0.828353177792857	0.575342055540282	0.845449150761802	0.869466934433438	0.7743115721335	0.567383277264844	0.811767952818207	0.428379824502392	0.503039222962999	0.889509251348098	0.368767758687324	0.688427007582859	0.173456516665319	0.413174848906992	0.512511183363552	0.13671322691322	0.809406960422577	0.421784974054593	0.575260774826918	0.694367337681661	0.706615318416256	0.834793966541636	0.778963476588459	0.82572113964309	0.713533400447865	0.625016939311694	0.482889741093932	0.480170033924372	0.665363715320381	0.510886488533379	0.226124190105332	0.816761006168881	0.527973900016881	0.585540026339468	0.842751604498333	0.829178019213603	0.741471028252879	0.736196536050486	0.712203140016214	0.722955745433709	0.703155116029238	0.711648865169197	0.610113812718894	0.715876555354695	0.734793082941418	0.770302983408294	0.819947009720988	0.448612099437041	0.536997000618726	0.0976924349256435	0.457701799731605	0.0973470806816112	0.580445522336293	0.464719191675281	0.413585561597291	0.558907287801146	0.470537578979089	0.430770090119157	0.086452400385776	0.783898783107231	0.628403413140245	0.689875197643958	0.385886918981456	0.287270140158851	0.32097453408664	0.12677143576521	0.590474183083254	-0.119922133997952	0.601564020379273	0.495743270806495	-0.0498480512767875	0.150515211151593	-0.0572078254312172	-0.0883249205529389	-0.0112706510416323	-0.0336466013085614	-0.0457260511115367	-0.122318822878231	0.261057045327238	0.0254394393415259	0.153971461622505	-0.0244123301232982	-0.140088337655061	-0.0261956804992352	-0.0960303628117679	0.0238041120255726	-0.0890454603808175	-0.0564008282342337	0.455854926614381	-0.18301142497486	-0.017588192400312	-0.0719673506901912	0.516895173824641	0.446611969900523	0.226821776098806	-0.102614191520716	-0.0940821999034255	0.384833271550373	-0.166377569278519
PILRB	0.88295693977589	0.770795963493791	0.896386382192723	0.647543247151617	0.770112657083507	0.572269018356164	0.533723034620056	0.908861061156213	0.878185754695009	0.700842682847119	0.845718334757534	0.851880130488672	0.94654366520069	0.955938352121585	0.792460528265304	1	0.898540222306609	0.910314270750493	0.953818091872815	0.790014026342103	0.891652658906166	0.843481766229036	0.733852572518177	0.862443248774825	0.867039096786856	0.704812519135496	0.826564958601175	0.926698126103408	0.674038653929341	0.678498659951069	0.933520265466434	0.656079643704694	0.89315691162491	0.366164873705171	0.240830675336438	0.733548673027237	0.30508805952592	0.925890754042367	0.548864596051762	0.822192892241108	0.89237731228583	0.697479933416718	0.871930227041365	0.692383125453651	0.856267936864966	0.745406791653631	0.861780945960181	0.793039625417508	0.606677421657902	0.6679130707026	0.767884242988268	0.526795475968068	0.92810334718662	0.773218704485942	0.75278151296135	0.836590577223413	0.700203709977148	0.744471826493814	0.790076431672408	0.907312535251795	0.772785976636285	0.745717411757699	0.825637293478418	0.814051384600526	0.907621632715079	0.952747401453216	0.725799303996098	0.832958660504679	0.644543298853139	0.757827821851603	0.349380075221678	0.491011372125428	0.32178132153736	0.656099258893353	0.724966215847845	0.678110272938107	0.747339328912594	0.726881567543032	0.65842451668795	0.303981925306704	0.739328242650559	0.782227859473904	0.828132578103139	0.525901419432245	0.523983735822268	0.465341743654505	0.355577699366834	0.843800650552508	0.124500452303842	0.760211026671315	0.758325873342229	0.220057628252025	0.452154101790616	0.146746403212514	0.105890009083923	0.183387126879921	0.199755428512184	0.200593692623472	0.107966596452422	0.505436948357613	0.208934887756616	0.39961226499574	0.140359595395092	0.0934766038032407	0.225025946040474	0.157014026497734	0.261661870105327	0.136675263365618	0.165161988004607	0.583299434437286	0.046980106672246	0.248468507850602	0.148327215829057	0.74861576360733	0.640011902692798	0.449061183736706	0.113678646764067	0.142869269701559	0.607745081261695	0.0445362021534009
CD47	0.787681029331694	0.852771000416735	0.887246186161062	0.70890680478113	0.850203979498589	0.604993259143559	0.492389934561909	0.902112089772597	0.873940106308277	0.806527733246414	0.928806338101543	0.88471639049529	0.934832828692802	0.938106554791342	0.785128171457692	0.898540222306609	1	0.909920812927254	0.928908143857318	0.889027500403395	0.840738999098479	0.784257204880598	0.78417540255432	0.894595239463009	0.84456929411416	0.697826429995309	0.837291251655876	0.84624845770889	0.573042584134995	0.789554491802522	0.893470382422946	0.719337338384004	0.878141105149771	0.521823443510256	0.38049192208947	0.797216812416497	0.390800286782963	0.948728390247502	0.677098456953369	0.81537103070484	0.86926995333611	0.706479125433311	0.862372310508187	0.633904429246165	0.870737616089284	0.860529049743755	0.903187098576686	0.77404061584879	0.72610778867871	0.720890440839784	0.79784106306429	0.538410621343926	0.919052616858689	0.715650144789559	0.584171104176138	0.848651233469256	0.721632253598543	0.702828202637075	0.7166593633646	0.893620622183049	0.725633905959773	0.748724918290351	0.895078771814555	0.788614920378756	0.849885422359572	0.871100706355211	0.727809592373408	0.852426773023451	0.760468187506272	0.790103172409757	0.446424178287633	0.624794478161882	0.485531973857106	0.653565113845708	0.728875191230256	0.779228471888441	0.788159410852582	0.747574997676442	0.737908264847891	0.411230932895461	0.837401958487941	0.879739784619937	0.93994325982802	0.712846650424785	0.62481210057944	0.561198849031464	0.430299946174581	0.821958914742547	0.21947403098005	0.872844442219336	0.806660398977233	0.279332214823452	0.467011097587603	0.279019043122385	0.235649867713378	0.277426309474548	0.226742435858203	0.271601233633681	0.209843068074013	0.600624799358842	0.370375064526214	0.452818543986554	0.284848840552446	0.188465093823287	0.330311934770425	0.229386301002102	0.342455562253031	0.249598469176878	0.287016035258606	0.723187577638595	0.144068274614341	0.339991130212571	0.244849914611791	0.790861584244596	0.759796868300704	0.559113358529704	0.22061976986324	0.238006899512712	0.625427185477905	0.161169869936036
AR	0.771677985357791	0.806112027867749	0.894938655638156	0.55244749257149	0.75311066938244	0.481712914145405	0.450300343271492	0.848971076505437	0.884878524446249	0.777022381012683	0.80730538968013	0.835846688207702	0.929815361524314	0.906262267665791	0.763655481858795	0.910314270750493	0.909920812927254	1	0.89480287471345	0.803346723849334	0.836744579394097	0.749060498987337	0.716856773969053	0.9228252632383	0.809423588840315	0.72444849662604	0.827746819576839	0.85853154234075	0.550312478199803	0.678791466699959	0.881869814957977	0.664501497659373	0.939906403871212	0.377713938239238	0.373101709201792	0.701711824854355	0.307568391615237	0.92414692331977	0.568511300040294	0.834456120777063	0.918049890695543	0.662261469245271	0.853520317205031	0.615597152390683	0.840370644415775	0.829417223744386	0.860381974193401	0.737185510801721	0.587272640321252	0.684594830190479	0.751086623001464	0.447040306421444	0.901815775768619	0.666488769449823	0.626176870516291	0.841917910366353	0.680688296713439	0.701389170021829	0.628494871618911	0.848127572757782	0.679860491381007	0.712494046926034	0.784875133221755	0.748818830971352	0.901523677317741	0.886629610548484	0.752717975557675	0.826281501922453	0.649966239320452	0.704571817503314	0.353065884682669	0.501424547077462	0.322759681618747	0.579964989241609	0.681691418446375	0.66186910418126	0.704856616457032	0.732029726936834	0.607832885200415	0.292784259607391	0.812690623804426	0.766044332862968	0.862698493834003	0.559505537877711	0.523392228188283	0.45614957388686	0.34324085734888	0.812286096575035	0.110360703706082	0.764423954313823	0.767024915015632	0.177400768342262	0.391103911266799	0.149455305322742	0.110190127192394	0.16000540699234	0.141264111473412	0.162204307824775	0.0958121538744869	0.479255209803363	0.222488291514517	0.369008489233572	0.151674626953648	0.091768243489334	0.209666125850247	0.12479486875927	0.244926064437202	0.127481436107242	0.165169839965115	0.625562444570396	0.0399469509685101	0.222801875247536	0.14375278963206	0.716812022296091	0.62716362550826	0.450428541377603	0.119707963945854	0.142230995839354	0.573056533931812	0.0351548650436692
SORT1	0.862963439053178	0.8168149907518	0.91772112109157	0.672459642002498	0.778221860317669	0.602353682430358	0.495363425895534	0.917406417976944	0.86559140739015	0.747082046769242	0.891943468004344	0.873245229618986	0.9646656430642	0.952167135433348	0.795705822053267	0.953818091872815	0.928908143857318	0.89480287471345	1	0.871047564563992	0.897197671615412	0.875607551357191	0.780711820168006	0.892197823466092	0.891139465664898	0.700742681091269	0.814376114721486	0.908538730378784	0.578344268988852	0.728138860449133	0.931945733753419	0.658811425884471	0.879749215054256	0.400792651217647	0.299489918861884	0.737196166517907	0.344182548058148	0.952018094897129	0.617200536366546	0.799072566210869	0.86950402974711	0.764183235994465	0.868391143552115	0.706109935090762	0.876196099524876	0.782286346770006	0.871830509369415	0.729998737960231	0.675402415690449	0.746379934036205	0.779055240591151	0.551163480928181	0.9365376855303	0.711720693781541	0.624003277325956	0.850401248398914	0.776435524099086	0.693375306989163	0.786972540435949	0.869452962541495	0.730357656369479	0.788509642493881	0.82434320220646	0.777892544428292	0.870220780172242	0.93400547406723	0.741645809620625	0.863229766606331	0.674718733184854	0.777012912676746	0.354274046653419	0.576062078310323	0.356240007525862	0.688887570765904	0.703009327463954	0.768183863260846	0.757814810591173	0.711488979576623	0.667595381101419	0.320459569180659	0.81818941727886	0.801719284085004	0.875658235018132	0.565992608439452	0.541919510055909	0.48436379786499	0.346595617895908	0.798199747688312	0.137055925359319	0.793789592892168	0.742096274419128	0.234501729308437	0.454930839529914	0.174323697091063	0.124527076448456	0.202233876877468	0.186864014896585	0.191557326701959	0.112887211402564	0.543926292286394	0.261974321370244	0.389203561519679	0.173250956291491	0.0983176460938068	0.240103794720616	0.158598817046341	0.254452309047831	0.151563539932805	0.179892178948267	0.636155459533663	0.0532259514138421	0.259798372650762	0.157413294203206	0.755526827020735	0.666302535097655	0.453209582505125	0.118552696345011	0.142584588453518	0.593208279587763	0.0531998115272376
CADM1	0.727218974839459	0.873350500406108	0.872606260737218	0.681135126822916	0.856470105107409	0.539459012813547	0.506568435292436	0.869676412602896	0.734038212264957	0.777713750110433	0.93571753547624	0.929417288042351	0.854689603399209	0.906240852344178	0.699163824650604	0.790014026342103	0.889027500403395	0.803346723849334	0.871047564563992	1	0.833883246678649	0.750566161076339	0.882107261685002	0.813160292393358	0.802519930744639	0.64606529243074	0.707275599292455	0.736235382439724	0.481309006672006	0.883641795379364	0.809838365550444	0.736459457435577	0.823488023976899	0.651978940872886	0.491025954463402	0.819804695837541	0.575861749622586	0.904384701265571	0.821228702647901	0.698478070818034	0.780134073976024	0.773977728273445	0.749276751549765	0.700732172241583	0.80888665193602	0.722209811223262	0.86513093319612	0.730342163323246	0.81115692387157	0.790929261627251	0.770336886964682	0.698605937637055	0.816912870106939	0.638380639365937	0.44340424445536	0.834812119671375	0.775205015686741	0.65619908098321	0.611391301519858	0.776517033516399	0.63540043362045	0.789998519592189	0.838801200156094	0.769205818843938	0.690383202754528	0.816788361492057	0.64922318822	0.755513417375138	0.826621247871378	0.884802750652657	0.575864214417763	0.815346299427421	0.528551619344583	0.742233532843109	0.802555595474299	0.821046977299092	0.850164693560676	0.801627411245532	0.756832276587686	0.576079815219552	0.808191548347474	0.869868785049684	0.944953689935685	0.729740817181732	0.73142651694162	0.620805653111709	0.563010169529163	0.717291977336641	0.386518429777017	0.830381776417999	0.769350045969816	0.46187807462615	0.598144624639337	0.429837649617184	0.402692790507003	0.458623360719433	0.40373357362074	0.359761710162686	0.350714637122122	0.72305860719156	0.545320078141237	0.59032037755561	0.449939826239232	0.361568536152858	0.47436564674599	0.399298711709361	0.47449474120789	0.403934921946703	0.402044078413363	0.857437316095362	0.307430285726352	0.476469485997907	0.420015879322582	0.840851844464991	0.792371033537149	0.628212631569563	0.367117653746587	0.384460295724524	0.714720148358783	0.298637184645283
RAMP1	0.902224135309895	0.818354153640306	0.937311786810028	0.648872866386711	0.70947047986872	0.542511161861133	0.688878178188157	0.924571567879496	0.757233489710987	0.672123998908954	0.820645917116733	0.869343456098219	0.927690338981973	0.920741982113386	0.861647106369592	0.891652658906166	0.840738999098479	0.836744579394097	0.897197671615412	0.833883246678649	1	0.933176259349124	0.743459643828925	0.848487639486534	0.968406282770262	0.866838376389254	0.593763770769865	0.893800107069189	0.46066897593864	0.664702500991683	0.937823543796188	0.507084820887621	0.84100423023543	0.353305079466755	0.452421532312027	0.63216102437599	0.265119950845656	0.88843138725199	0.55127006671114	0.585964681142814	0.742948616146191	0.857756024782415	0.815969110225768	0.894741306885074	0.925233741946662	0.622719280798119	0.730043312120738	0.632210165253707	0.584372618942388	0.814689123707814	0.580837401796819	0.473301966072599	0.867952718760307	0.622157280642017	0.61653952685877	0.952314284035084	0.87794645078577	0.729369129769293	0.736841037557501	0.788690749889417	0.736978701509107	0.8194536681499	0.800260744578571	0.790329398374172	0.721684423260902	0.866731993967842	0.736817488351671	0.824007248654058	0.580508937328882	0.724236047519426	0.255671593751417	0.588662943584784	0.204834604497095	0.751761372187561	0.639817663084046	0.592052503673603	0.740009638494123	0.624048203779201	0.535315979992766	0.272168886915864	0.762290605606466	0.712857524460819	0.805166987129321	0.465722077245519	0.458846648711676	0.341681502082138	0.286153511155766	0.633839978460338	0.0540564539817193	0.621592827805593	0.564470152624354	0.15615548528163	0.35097809382568	0.0801590901379021	0.067963625143886	0.135595683392665	0.14269726518164	0.0809725364283926	0.0171474073618347	0.425099727498223	0.169110679192958	0.338490620037178	0.107155803134159	0.0173984975094418	0.143612647526528	0.0826881825236638	0.168301990456096	0.0662682490231281	0.0723247885442269	0.587583525626851	-0.0305983674070512	0.160512226070232	0.0917303227155607	0.695145795476818	0.56971477907448	0.331365292356364	0.0411718798670026	0.0518479472720054	0.523368483567647	-0.0359225138204895
